Gujarati,Hindi
સમાન ઇનપુટ અવાજ પ્રતિકાર,समतुल्य निवेश रव प्रतिरोध
સમકક્ષ આઇસોટોપિક વિકિરણ શક્તિ,तुल्य समदैशिक विकीर्ण शक्ति
કાઢી નાખો,मिटाना
ઊર્જા પ્રક્રિયા,ऊर्जापथी प्रक्रम
ભૂલ નિયંત્રણ કોડિંગ,त्रुटि नियंत्रण कोडन
ભૂલ સુધારણા કોડ,त्रुटि संशोधन कूट
ભૂલ શોધ કોડ,त्रुटि संसूचन कूट
ભૂલ હેન્ડલિંગ,त्रुटि हस्तन
ભૂલ દર,त्रुटि दर
ભૂલ વોલ્ટેજ,त्रुटिवोल्टता
ભૂલ એમ્પ્લીફાયર,त्रुटि प्रवर्धक
ઇસાકી ડાયોડ,एसाकी डायोड
કોતરણી,निक्षारण
ઈથરનેટ,इथरनेट
યુલરનું પ્રમેય,ऑयलर-प्रमेय
પરિમાણ ઘટાડવું મોડ,आयाम ह्रासी विधा
બાષ્પીભવન પ્રક્રિયા,वाष्पीकरण प्रक्रम
ઇ-વેક્ટર,ई-सदिश
સમાનતા,सम-समता
અપવાદ હેન્ડલિંગ,अपवाद हस्तन
વધારાનો અવાજ ગુણોત્તર,अतिरिक्त रव अनुपात
ટ્રિપલ કોડ,त्रैधिक कूट
ઉત્તેજના કોષ્ટક,उत्तेजन टेबल
ઇકો XOR ગેટ,प्रतिध्वनि XOR गेट
એક્ઝેક્યુશન સોફ્ટવેર,निष्पादन सॉफ्टवेयर
અમલની ચાલ,निष्पादन चाल
અમલ સમય,निष्पादन काल
વિશિષ્ટ નોર ગેટ,एक्सक्लुसिव नॉर गेट
પ્રસારણકર્તા,प्रसारित्र
ઘાતાંકીય સડો,चरघातांकी क्षय
ઘાતાંકીય ડાયોડ,चरघातांकी डायोड
ઘાતાંકીય ફોરિયર શ્રેણી,चरघातांकी फूरीय श्रेणी
ઘાતાંકીય કાર્ય,चरघातांकी फलन
બાહ્ય આવર્તન પ્રતિકાર,बाह्य आवृत्ति प्रतिकार
ખૂબ ઊંચી આવર્તન,अति उच्च आवृत्ति
ઉચ્ચ સંભાવના,अत्यधिक विभव
ખૂબ જ ટૂંકી આવર્તન,अतिलघु आवृत्ति
અભેદ્ય સેમિકન્ડક્ટર,अपद्रव्यी अर्द्धचालक
ફાઇલ ખોલો,संचिका खोलना
સેમિકન્ડક્ટર ફેબ્રિકેશન,अर्द्धचालक संविरचन
ફેબ્રી પેરો રેઝોનેટર,फैब्री पेरो अनुनादक
પેનલ,फलक
ગુણક,गुणक
ફેક્ટોરિયલ,क्रमगुणित
ખામી,अवतीव्रण
એટેન્યુએશન,क्षीणन
એટેન્યુએશન,क्षीणन
ફાહી એકપક્ષીય અભેદ્યતા માપક,फाही एकमुखी पारगम्यता मापी
નિષ્ફળતા,विफलता
નિષ્ફળ મોડ,विफल विधा
નિષ્ફળતા દર,विफलता दर
ફેર ચાઇલ્ડ સેમિકન્ડક્ટર,फेयर चाइल्ड अर्द्धचालक
પાનખર સમયગાળો,पतन काल
પાટી કેલાડ કોર,पाती कालद कोर
પેટ કોર,पाती कोर
પતન,अवपात
ખોટું,असत्य
ફોલ્ડ કાગળ,वलित कागज
ઇનપુટ,निवेशांक
મુદ્દા નંબર,निर्गमांक
ફરાડ,फैराड
ફેરાડે અસર,फैराडे प्रभाव
ફેરાડે પરિભ્રમણ,फैराडे घूर्णन
ફેરાડે સ્ક્રીન,फैराडे स्क्रीन
ફેરાડે સતત,फैराडे स्थिरांक
ફેરાડેનો કાયદો,फैराडे का नियम
પ્રતિકૃતિ,प्रतिकृति
પ્રતિકૃતિ રીસીવર,प्रतिकृति अभिग्राही
પ્રતિકૃતિ કોમ્યુનિકેટર,प्रतिकृति संचारी/प्रेषित्र
પ્રતિકૃતિ,प्रतिकृति
પ્રતિકૃતિ સંકેત,प्रतिकृति सिग्नल
તીક્ષ્ણ કોર,तीव्र कोर
ઝડપી ફોરિયર ટ્રાન્સફોર્મ,द्रूत फूरिये रूपांतर
વહાણની રસીદ દિનકારી,क्षिप्र प्राप्ति दिण्कारी
ફાઈલ ફાળવણી શેડ્યૂલ,संचिका नियतन सारिणी
જીવલેણ ભૂલ,घातक त्रुटि
પિતૃ ફાઇલ,जनक संचिका
ઇનપુટ,निवेशांक
"દોષ, દોષ","दोष, भ्रंश"
ખામી વિશ્લેષણ,दोष विश्लेषण
ફોલ્ટ રેટિંગ,दोष कोटि-निर्धारण
ફોલ્ટ સ્થાનિકીકરણ,भ्रंश स्थानीकरण
ફોલ્ટ અવકાશી પુલ,दोष स्थानगत सेतु
ફોલ્ટ ફિલ્ટર ટૉગલ,दोष निस्पंद टॉगल
પતન સહનશીલતા,भ्रंस सह्यता
ફેનોનું અલ્ગોરિધમ,फैनो कलन-विधि
મુદ્દા નંબર,निर्गमांक
અંક નંબર વૃક્ષ,निर्गमांक तरू
ફેક્સ,फैक्स
ફાઇલ સંયોજન,संचिका संयोजन
એફ કનેક્ટર,एफ संबंधक
ફ્રીક્વન્સી ડિવિઝન મલ્ટિપ્લેક્સર,आवृत्ति प्रभाग बहुसंकेतक
FEC કોડ,एफ.ई.सी. कोड
ફેડરલ કોમ્યુનિકેશન્સ કમિશન,संघीय संचार आयोग
પુનઃરોકાણ લૂપ ગેઇન,पुनर्निवेश पाश लब्धि
ક્ષીણ ચુંબકીય પદાર્થ,क्षीणित चुंबकीय द्रव्य
ઇનપુટ,निवेशांक
પુનઃરોકાણ ઉપજ,पुनर्निवेश लब्धि
નિર્વાહ નુકશાન,पारभरण ह्रास
પુનઃરોકાણ,पुनिर्निवेश
પુનઃરોકાણ એમ્પ્લીફાયર,पुनर्निवेश प्रवर्धक
પુનઃ પરિચય વિકૃતિ,पुनर्निविष्ट विरूपण
પુનઃરોકાણ બ્લોક ડાયાગ્રામ,पुनर्निवेश खंडक आरेख
પુનઃરોકાણ સ્ટ્રીમ ડાયાગ્રામ,पुनर्निवेश धारा आरेख
પુનઃસ્થાપન લૂપ,पुनर्निवेश पाश
પુનઃરોકાણ ઓસિલેટર,पुनर्निवेश दोलित्र
પુનઃરોકાણ સ્પર્ધા,पुनर्निवेश दौड़
રિઇન્વેસ્ટમેન્ટ ડિસ્પ્લેસમેન્ટ રજિસ્ટર,पुनर्निवेश विस्थापन रजिस्टर
પુનઃરોકાણ સિદ્ધાંત ડાયાગ્રામ,पुनर्निवेश सिद्धांत आरेख
રીઇન્ટ્રોડક્શન વોલ્ટેજ ડાયાગ્રામ,पुनर्निवेश वोल्टता आरेख
ફર્મી સ્તર,फर्मीस्तर
ફેરિક ઇન્ડક્ટર,फेरिक प्रेरक
ફેરાઇટ,फेराइट
ફેરાઇટ એન્ટેના,फेराइट ऐन्टेना
ફેરાઇટ નીંદણ,फेराइट वीड
ફેરાઇટ સ્પિનર,फेराइट परिचक्रक
ફેરાઇટ વિભાજક,फेराइट पृथक्कारी
ફેરાઇટ લાઇન એક્સ્ટેંશન,फेराइट रेखा विस्तार
ફેરાઇટ-કોર ટ્રાન્સફોર્મર,फैराइट-कोर ट्रांसफॉर्मर
ફેરો ક્રોમ ટેપ,फेरो क्रोम टेप
ફેરોમેગ્નેટિઝમ,लौह-चुंबकत्व
ભાગ્ય,फेट
ફિલ્ડ ઇફેક્ટ ટ્રાન્ઝિસ્ટર (FET),क्षेत्र प्रभाव ट्रांजिस्टर (फेट)
ફેટ બૂસ્ટર,फेट प्रर्वधक
fret પૂરક સમપ્રમાણતા,फेट पूरक सममिति
ચરબી અવક્ષય મોડ,फेट अवक्षय विधा
"ભાગ્ય દ્વૈત દ્વાર, દ્વૈત દ્વાર","फेट द्वैत द्वार, द्वैत गेट"
ચરબી વૃદ્ધિ મોડ,फेट संवृद्धि विधा
fret આવર્તન પ્રતિભાવ,फेट आवृत्ति अनुक्रिया
ચરબી ગ્રાફિક વિશ્લેષણ,फेट आलेखी विश्लेषण
ભાવિ રોકાણ સલામતી,फेट निवेश सुरक्षा
ચરબી ઊલટું,फेट प्रतिलोमी
ભાગ્ય કરાર,फेट संधि
ચરબી મોસ્ફેટ,फेट मॉसफेट
ચરબી વાહકતા,फेट अंतराचालकता
ઊંઘવાનો સમય,अनयन समय
ફાઇલ આયાત,संचिका आयात
ફાઇબર,तंतु
ફાઇબર કનેક્ટર,तंतु अनुयोजक
ફાઇબર વિતરિત ડેટા ઇન્ટરફેસ,फाइबर वितरित आँकड़ा अंतरापृष्ठ
ફાઇબર ગ્લાસ,फाइबर ग्लास
ફાઈબર ઓપ્ટિક લિંક,तंतु प्रकाशीय लिंक
ફાઈબર ઓપ્ટિક્સ ટ્રાન્સમિશન વિન્ડો,तंतु प्रकाशिकी संचरण विंडो
ફાઇબર લાઇટ ડિટેક્ટર,तंतु प्रकाश संसूचक
ફાઇબર બંધન,तंतु समबंधन
ફિબોનાકી નંબરો,फिबोनाशी संख्या
વર્ચ્યુઅલ અવાજ જનરેટર,कल्पित रव जनित्र
પ્રાપ્તકર્તાની વફાદારી,अभिग्राही की तदरूपता
બનાવટી,तद्रूपण
વિસ્તાર સહાયિત,क्षेत्र ससहाय
ક્ષેત્ર અસર ઉપકરણ,क्षेत्र प्रभाव युक्ति
ક્ષેત્ર અસર સ્વીચ,क्षेत्र प्रभाव स्विच
ક્ષેત્ર અસરકારક ટ્રાન્ઝિસ્ટર,क्षेत्र प्रभावी ट्रांजिस्टर
ક્ષેત્ર ઉત્સર્જન,क्षेत्र-उत्सर्जन
લીડ બોડી,अग्रभरण निकाय
ક્ષેત્ર આવર્તન,क्षेत्र आवृत्ति
ક્ષેત્રની તીવ્રતા,क्षेत्र तीव्रता
ફીલ્ડ પ્રોગ્રામ લોજિક એરે,क्षेत्र क्रमादेश तर्क व्यूह
ક્ષેત્ર પરીક્ષણ,क्षेत्र परिक्षण
ક્ષેત્ર રદબાતલ,क्षेत्र निरसन
FIFO મેમરી,एफ आई एफ ओ स्मृति
કાર્યક્ષમતા સૂચકાંક,दक्षतांक
ફાઇલ,संचिका
ફાઇલ ફિલર,संचिका पूर्तीकर
ફાઇલ આદેશ,संचिका समादेश
ફાઇલ સર્વર,संचिका सरवर
સ્તર કેપેસિટર,परत संधारित्र
સ્તર રેઝિસ્ટર,परतरूपी प्रतिरोधक
ફિલ્ટર,फिल्टर
ફિલ્ટર લાક્ષણિકતાઓ,फिल्टर अभिलक्षणिक
ફિલ્ટર સર્કિટ,फिल्टर परिपथ
સંગ્રહ,संच
ફિલ્ટર ડિઝાઇન,फिल्टर अभिकल्पना
સંચાર ડેટા,संचार आँकड़ा
ફિલ્ટર પદ્ધતિ,फिल्टर विधि
ફિલ્ટર પુનઃનિર્માણ,फिल्टर पुनर्निर्माण
અંતિમ એસેમ્બલીંગ,अंतिम कोडंतरण
ફિંગર પ્રિન્ટ,फिंगर प्रिंट (अंगुली छाप)
મર્યાદિત આવેગજન્ય રિપોર્ટિંગ ફિલ્ટર,परिमित आवेगी प्रतिवेदन फिल्टर
મર્યાદિત પરિમાણ,परिमित प्राचल
મર્યાદિત રાજ્ય મશીન,परिमित अवस्था मशीन
ફાયરિંગ એંગલ,फायरन कोण
ફર્મવેર,फमवेयर
પ્રથમ આકૃતિ શબ્દ,प्रथम आँकड़ा शब्द
પ્રથમ ઓર્ડર પ્રેશ,प्रथम क्रम प्राश
ફિશર લૂપ ટેસ્ટ,फिशर पाश परीक्षण
સતત,नियत
સ્થિર એટેન્યુએટર,नियत क्षीणकारी
નિશ્ચિત અભિગમ,नियत अभिनति
નિશ્ચિત કેલ્ક્યુલેટર,नियत गणित्र
નિશ્ચિત વિસ્તાર,नियत क्षेत्र
સોંપણી મશીન,नियत निदेंश मशीन
નિશ્ચિત સમય નિયંત્રક,नियत समय नियंत्रक
ધ્વજ,फ्लैग
ફ્લેંજ,फ्लैंज
ફ્લૅપ એટેન્યુએટર,फ्लैप क्षीणकारी
ચમક,दमक
તેજ કન્વર્ટર,दमक परिवर्तक
ચમક,दमक
ફ્લેટ ફ્લોર સ્કેનિંગ,सपाट तल क्रमवीक्षण
સપાટ કોઇલ,समतल कुंडली
ફ્લેટ ફાઇલ,सपाट फाइल
ફ્લેટ ફિલ્ટર,सपाट फिल्टर
ફ્લેટ પેક,फ्लैट पैक
ફ્લેટ રિબન કેબલ,समतल रिबन केबल
ફ્લેટ ટોપ સેમ્પલિંગ,सपाट शीर्ष प्रतिचयन
F-સ્તર,F-परत
F-સ્તર આયનોસ્ફિયર,F-परत आयनमंडल
ફ્લેમિંગ,फ्लेमिंग
ફ્લેમિંગ અને ક્લિન્ટન ડાયવર્જન્સ પદ્ધતિ,फ्लेमिंग एव क्लिंटन दिक्परिवर्तन विधि
ફફડાટ,स्फुरण
ફફડાટનો અવાજ,स्फुरण रव
ફ્લટર ફોટોમીટર,स्फुरण प्रकाशमापी
ફલીપ ફલોપ,फ्लिप फ्लॉप
ફ્લિપ ફ્લોપ અસુમેળ રોકાણ,फ्लिप फ्लॉप अतुल्यकाली निवेश
ફ્લિપ ફ્લોપ લાક્ષણિકતાઓ,फ्लिप फ्लॉप लक्षण
ફ્લિપ ફ્લોપ કોલ સિગ્નલ,फ्लिप फ्लॉप कालद सिगनल
ફ્લિપ ફ્લોપ સમયરેખા,फ्लिप फ्लॉप कालबद्ध
ફ્લિપ ફ્લોપ કોર-ટ્રિગર,फ्लिप फ्लॉप कोर-ट्रिगर
ફ્લિપ ફ્લોપ જેકે ટ્રિગર,फ्लिप फ्लॉप j-K ट्रिगर
ફ્લિપ ફ્લોપ લેચ,फ्लिप फ्लॉप लैच
ફ્લિપ ફ્લોપ માસ્ટર-સ્લેવ,फ्लिप फ्लॉप मास्टर-स्लेव
ફ્લિપ ફ્લોપ RS,फ्लिप फ्लॉप R-S
ફ્લિપ ફ્લોપ સ્ટાર્ટઅપ રીસ્ટાર્ટ સેટ રીસેટ (SR),फ्लिप फ्लॉप आरंभन पुन: आरंभन सेट रिसेट (SR)
ફ્લિપ ફ્લોપ સિંક્રનસ રોકાણ,फ्लिप फ्लाप तुल्यकाली निवेश
ફ્લોટેશન ચાર્જ,प्लवन आवेशन
ફ્લોટ રચના,प्लवी रचना
તરતો દરવાજો,प्लावी गेट
વિનિમય,प्लविनिवेश
અનકનેક્ટેડ લોડ,असंबद्ध भार
અસંબંધિત સ્ત્રોત,असंबद्ध स्रोत
સંપૂર્ણ રોશની,पूर प्रदीपन
ફ્લોપી,फ्लॉपी
ફ્લોપી ડિસ્ક,फ्लॉपी डिस्क
પ્રવાહ,प्रवाह
ફ્લો ચાર્ટ,प्रवाह संचित्र
ઢાળ રેખાકૃતિ,क्रमदर्शी आरेख
પ્રવાહની દિશા,प्रवाह दिशा
પ્રવાહ રેખા,प्रवाह रेखा
ફ્લોમીટર,प्रवाहमापी
FLT U2 ફિલ્ટર,एफ एल टी U2 फिल्टर
બહુવચન સડો પ્રમેય,उच्चावचन क्षय प्रमेय
પ્રવાહી ઘર્ષણ ભીનાશ,तरल घर्षण अवमंदन
પ્રવાહી માળ,तरल तल
ફ્લોરોસેન્સ ઇફેક્ટ ટ્યુબ,प्रतिदीप्ति प्रभाव नलिका
ફ્લોરોસન્ટ,प्रतिदीप्तिशील/प्रतिदीप्ति
ફફડાટ,फ्लटर
પ્રવાહ ઘનતા,फ्लक्स घनत्व
ફ્લક્સ ડોર મેગ્નેટોમીટર,फ्लक्स द्वार चुंबकत्वमापी
પ્રવાહ બંધનકર્તા,फ्लक्स बंधता
"ફ્લક્સ મીટર, ફ્લક્સ મીટર","अभिवाह मीटर, फ्लक्स मीटर"
ફ્લક્સ સોલ્ડર,फ्लक्स सोल्डरन
કાઉન્ટર ઈજા,प्रतिघाव
પ્રતિક્રિયા ઉચ્ચ વોલ્ટેજ,प्रतिघाव उच्च वोल्टता
કાઉન્ટરકરન્ટ ટ્રાન્સફોર્મર,प्रतिघाव ट्रांसफॉर्मर
સંચય અસર,संचयन प्रभाव
ફ્રીક્વન્સી મોડ્યુલેશન ડિજિટલ ડિટેક્ટર,आवृत्ति मॉडुलन अंकीय संसूचक
ફ્રીક્વન્સી મોડ્યુલેશન પીક ડિટેક્ટર,आवृत्ति मॉडुलन शिखर संसूचक
એન્વેલપ્ડ મોડ્યુલેશન આર્ટ એડેડ લૂપ ડિટેક્ટર,आवृतित मॉडुलन कला अभिवद्ध पाश संसूचक
એફએમ વૉઇસ ફ્રીક્વન્સી ટેલિગ્રાફ,एफ.एम. वाणी आवृत्ति टेलिग्राफ
ફોકલ,नाभीय
ફોકસ,फोकस
ફોકસ કેમેરા,फोकस कैमरा
ફોકસ એરર એમ્પ્લીફાયર,फोकस त्रुटि प्रवर्धक
ફોકસ પિક્ચર ટ્યુબ,फोकस चित्र नलिका
ફોકસ સર્વો,फोकस सर्वो
ફોકસ અને ફોલો-અપ,फोकसन एवं अनुवर्तन कुंडली
ફોકસ અને ફોલોઅપ બોડી,फोकसन एवं अनुवर्तन निकाय
ફોઇલ-ટાઇપ ગેજ,पन्नी-प्रकार गेज
પ્રથમ ક્રેક,प्रथम भंजन
ફોલ્ડ બેક વોલ્ટેજ લિમિટર,वलन पश्च वोल्टता सीमक
સફેદ રેખા મૂલ્ય,श्वेत-रेखन मान
વર્તમાન લિમિટરને ફોલ્ડ બેક કરો,वलन पश्च धारा सीमक
ફોલ્ડ આર્કિટેક્ચર,वलित वास्तुकला
ફોલ્ડ દ્વિધ્રુવ,वलित द्विध्रुव
ફોલ્ડ દ્વિધ્રુવ,वलित द्विधुव
ફોલ્ડ તત્વ,वलित अवयव
પાછળ,अनुगामी
ફોન્ટ ડિસ્પ્લે,फॉन्ट प्रदर्श
ફૂડ પ્રિન્ટ,पद-चिन्ह
નિષેધ બેન્ડ,वर्जित बैंड
પ્રતિબંધિત ઊર્જા અંતર,वर्जित ऊर्जा अंतराल
પ્રતિબંધિત ઝોન,वर्जित क्षेत्र
બળ,बल
પ્રોપલ્સિવ કન્વર્ટર,प्रणोदित दिक्परिवर्तक
વિદેશી પદાર્થ,बाह्य वस्तु
ફોર્મ ફેક્ટર,रूप गुणक
પૃષ્ઠ ભરો,पृष्ठ भरण
ઔપચારિક તર્ક,औपचारिक तर्क
ફોર્મેટ નંબર,फार्मेट संख्या
ફોરટ્રાન,फोर्ट्रान
આકસ્મિક વિકૃતિ,आकस्मिक विरूपण
ફોરવર્ડ પૂર્વગ્રહ,अग्रबायस
ફોરવર્ડ પૂર્વગ્રહ,अग्र अभिनत
આગળ પૂર્વગ્રહ સંયુક્ત,अग्र बायस संधि
ફોરવર્ડ બ્લોકીંગ સ્ટેટ,अग्र अवरोधी अवस्था
ફોરવર્ડ બ્રેક વોલ્ટેજ,अग्र भंजन वोल्टता
આગળ ભૂલ સુધારણા,अग्रदिशिक त्रुटि संशोधन
ફ્રન્ટ લૂપ ગેઇન,अग्र पाश लब्धि
ફ્રન્ટ રોડ ગેઇન,अग्र पथ लब्धि
આગળ ધ્રુવીયતા,अग्र ध्रुवणता
આગળ વાહકતા,अग्र अंतराचालकता
આગળ પરિવહન સમય,अग्रदिशिक गमन काल
પાલક સિલી વિવેકર,फोस्टर सिली विविक्तकर
ચારગણું એન્કોડિંગ,चतुःद्वयंक कूटन
ચતુર્ભુજ,चतुःनिवेश
ચતુર્થાંશ ડિજિટલ ટ્રાન્સમિશન,चतुः अवस्था अंकीय संचरण
ચતુર્ભુજ નેટવર્ક,चतुन्तर्य जालक्रम
ચતુર્થાંશ નેટવર્ક,चर्तुटर्मिनल नेटवर्क
ક્વોડ ટ્યુબ કેમેરા,चतुःट्यूब कैमरा
ફોરિયર ગુણાંક,फोरियर गुणांक
ફોરિયર એકીકરણ,फोरियर समाकलन
ફોરિયર ઇન્વર્સ,फोरियर प्रतिलोम
ફોરિયર શ્રેણી,फोरियर श्रेणी
ટ્રાન્સમિશન,संचरण
ફોરિયર ત્રિકોણમિતિ શ્રેણી,फोरियर त्रिकोणमितीय श्रेणी
ફોરિયર પ્રમેય,फोरियर प्रमेय
ચારગણું ઉપકરણ,चतुःपरत युक्ति
ચતુર્થાંશ ડાયોડ,चतुर्स्तरीय डायोड
મોબાઇલ પોઇન્ટ પ્રોસેસર,चलबिंदु संसाधित्र
ફ્લોટિંગ પોઈન્ટ યુનિટ,चलबिंदु इकाई
ફાઇલ રિપ્લેસમેન્ટ,संचिका उपस्थापन
અપૂર્ણાંક ભૂલ,भिन्नात्मक त्रुटि
વિભેદક ટ્રાન્સમિશન,भिन्नात्मकता संचरणता
ફ્રેમ,फ्रेम
ફ્રેમ બફર ચિપ,फ्रेम बफर चिप
ફ્રેમ કેપ્ચર,फ्रेम प्रग्रहण
ફ્રેમ પાસવર્ડ,फ्रेम कूट शब्द
ફ્રેમ ફોર્મેટ,"फ्रेम फॉर्मेट, संरूप"
ફ્રેમ આવર્તન,फ्रेम आवृत्ति
ફ્રેમ જમીન,फ्रेम भौम
ફ્રેમ સિંક્રનસ પોઈન્ટ,फ्रेम तुल्यकालिक अंक
ફ્રેમ સિંક્રનાઇઝેશન,फ्रेम तुल्यकालन
ફ્રેમ સિંક્રનસ સિગ્નલ,फ्रेम तुल्यकालिक संकेत
ફ્રેન્ક કોડ,फ्रैंक कोड
મફત ઇલેક્ટ્રોન,मुक्त इलेक्ट्रॉन
ફ્રી ઝોન,मुक्त क्षेत्र
મુક્ત મૂવિંગ ઓસિલેટર,मुक्त गतिमान दोलित्र
મુક્ત અંતર અવબાધ,मुक्त रिक्ति प्रतिबाधा
મુક્ત અંતર,मुक्त रिक्ति पथ ह्रास
મફત મૂવિંગ મલ્ટિવાઇબ્રેટર,मुक्त गतिमान बहुकंपित्र
આવર્તન,आवृत्ति
આવર્તન,आवृत्ति
આવર્તન,आवृत्ति
આવર્તન,आवृत्ति
આવર્તન જોડાયેલ ચેનલ,आवृत्ति संलग्न चैनल
આવર્તન સોંપણી,आवृत्ति नियतन
આવર્તન બેન્ડ,आवृत्ति बैंड
આવર્તન કન્વર્ટર,आवृत्ति परिवर्तक
આવર્તન વળતર,आवृत्ति प्रतिपूरण
આવર્તન વળતર,आवृत्ति क्षतिपूरण
આવર્તન નિયંત્રિત ઓસિલેટર,आवृत्ति नियंत्रित दोलित्र
આવર્તન રૂપાંતર,आवृत्ति रूपांतरण
આવર્તન મોડ્યુલેશન,आवृत्ति विमाडुलन
આવર્તન શોધક,आवृत्ति संसूचक
આવર્તન વિચલન,आवृत्ति विचलन
આવર્તન વિચલન,आवृत्ति विचलन
આવર્તન તફાવત,आवृत्ति विविक्तीकरण
આવર્તન ભેદભાવ કરનાર,आवृत्ति विविक्तकर
આવર્તન વિકૃતિ,आवृत्ति विरूपण
આવર્તન વિવિધતા,आवृत्ति विभिन्नता
આવર્તન વિભાજક,आवृत्ति विभाजक
મલ્ટિપ્લેક્સર ફ્રીક્વન્સી ડિવિઝન,बहुसंकेतक आवृत्ति विभाजन
આવર્તન ડબલ,आवृत्ति द्विगुणक
આવર્તન સ્વિચિંગ,आवृत्ति अंतर्बदल
આવર્તન જનરેશન,आवृत्ति जनन
આવર્તન આધારિત એન્ટેના,आवृत्ति अनाश्रित ऐन्टेना
આવર્તન ઇન્ટરફેસ,आवृत्ति अंतरापृष्ठ
આવર્તન દખલ,आवृत्ति व्यतिकरण
આવર્તન વ્યસ્ત,आवृत्ति प्रतिलोम
આવર્તન મોડ્યુલેશન,आवृत्ति मॉडुलन
આવર્તન મોડ્યુલેશન ઇન્ડેક્સ,आवृत्ति मॉडुलन सूचकांक
આવર્તન મોડ્યુલેટર,आवृत्ति मॉडुलक
આવર્તન સાંકડી બેન્ડ,आवृत्ति संकीर्ण बैंड
આવર્તન અવાજ,आवृत्ति रव
આવર્તન શ્રેણી,आवृत्ति परास
આવર્તન પ્રતિક્રિયા મોડ્યુલેટર,आवृत्ति प्रतिघात मॉडुलक
આવર્તન સંદર્ભ,आवृत्ति संदर्भ
આવૃત્તિ પ્રતિક્રિયાને,आवृत्ति अनुक्रिया
આવર્તન ગ્રેડિંગ,आवृत्ति सोपानन
આવર્તન અવાજ સર્કિટ,आवृत्ति ध्वनि परिपथ
આવર્તન સ્પેક્ટ્રમ,आवृत्ति स्पेक्ट्रम
આવર્તન સ્થિરતા,आवृत्ति स्थायित्व
આવર્તન ધોરણ,आवृत्ति मानक
આવર્તન ખામી,आवृत्ति प्रदोष
આવર્તન સંશ્લેષણ,आवृत्ति संश्लेषण
આવર્તન સંશ્લેષણ,आवृत्ति संश्लेषण
આવર્તન સંશ્લેષણ ટ્યુનિંગ,आवृत्ति संश्लेषित समस्वरण
આવર્તન વોલ્ટેજ ફેરફાર,आवृत्ति वोल्टता परिवर्तन
વોલ્ટેજ કન્વર્ટર માટે આવર્તન,आवृत्ति से वोल्टता परिवर्तक
આવર્તન-વોલ્ટેજ કન્વર્ટર,आवृत्ति-वोल्टता परिवर्तक
આવર્તન-વોલ્ટેજ કન્વર્ટર,आवृत्ति-वोल्टता परिवर्तक
ફ્રીક્વન્સી બેરિંગ,आवृत्ति सहन
ફ્રીક્વન્સી ટ્રાન્સફર,आवृत्ति स्थानांतरण
આવર્તન ટ્રાન્સમિશન,आवृत्ति संचरण
આવર્તન ટ્યુનર,आवृत्ति समस्वरित्र
વેક્ટર મોડ્યુલેટર,वैरेक्टर मॉडुलक
આવર્તન વિશાળ બેન્ડ,आवृत्ति विस्तृत बैंड
ફ્રેસ્નલ ડિગ્રેડેશન આવર્તન,फ्रेसनेल ह्रास आवृत्ति
ઘર્ષણ ભૂલ,घर्षण त्रुटि
વર્તુળ અક્ષર,अंचल वर्ण
ફ્રન્ટ બોર્ડ નિયંત્રણ,अग्र पट्ट नियंत्रण
આગળનો મંડપ,अग्र ओसारा
હિમ બિંદુ હાઇગ્રોમીટર,तुषार बिंदु आर्द्रतामापी
ફાઇલ સંગ્રહ,संचिका संचय
ફુ માંચુ વાયરસ,फू मंचू विषाणु
બળતણ પંપ દખલ,इंधन पंप व्यतिकरण
ફુજી અણગમતી કામગીરી,फूजी अनम्यिका परिचालन
સંપૂર્ણ ઉમેરનાર,पूर्ण योजक
સંપૂર્ણ ડુપ્લેક્સ,पूर्ण द्वैध
સંપૂર્ણ ડુપ્લેક્સ સેટઅપ,पूर्ण द्वैध व्यवस्थापन
સંપૂર્ણ ડુપ્લેક્સ ટ્રાન્સમિશન,पूर्ण द्वैध संचरण
સંપૂર્ણ લોડ વોલ્ટેજ,पूर्ण भार वोल्टता
સંપૂર્ણ શક્તિ,पूर्ण शक्ति
સંપૂર્ણ પાવર બેન્ડ એક્સ્ટેંશન,पूर्ण शक्ति बैंड विस्तार
સંપૂર્ણ સ્કેલ ડિફ્લેક્શન,पूर्ण मापनी विक्षेपण
"પૂર્ણ - પટ, આખો પડદો",पूर्ण स्कीन/पूर्ण पटल
સંપૂર્ણ સંયોજન,पूर्ण व्यवकलक
સંપૂર્ણ લીક બફરિંગ,पूर्ण लीक बफरन
સંપૂર્ણ તરંગ,पूर्ण तरंग
સંપૂર્ણ વેવ બ્રિજ રેક્ટિફાયર,पूर्ण तरंग सेतु दिष्टकारी
સંપૂર્ણ તરંગ સુધારક,पूर्ण तरंग दिष्टकारी
કાર્ય કોડ,फलन कोड
કાર્ય જનરેટર,फलन जनित्र
કાર્ય પુસ્તકાલય,फलन लाइब्रेरी
કાર્ય સ્વીચ,फलन स्विच
કાર્યાત્મક સિમ્યુલેશન,फलनीय अनुकारी
મૂળ,मूल
મૂળભૂત આવર્તન,मूल आवृत्ति
મૂળભૂત મોડ,मूल विधा
મૂળ પડઘો,मूल अनुनाद
ફ્યુઝ,फ्यूज
ફ્યુઝ અસર,फ्यूज प्रभाव
ફ્યુઝ નકશો,फ्यूज प्रतिचित्र
દ્રાવ્ય લિંક,संगलनीय कड़ी
ભાવિ વલણ,भावी प्रवृत्ति
