Bengali,English
বিদ্রোহ (বিদ্রোহ),Insurgence (insurgency)
বিদ্রোহী,Insurgent
বিদ্রোহ,Insurrection
বিদ্রোহ,Insurrection
মিশ্রণ,Integration
রেকর্ডের অখণ্ডতা,Integrity of records
রাজ্যের অখণ্ডতা,Integrity of states
ইন্টেলিজেন্টসিয়া (বুদ্ধিমত্তা),Intelligentsia (Intelligentzia)
মধ্যস্থতা,Intercession
মধ্যস্থতাকারী,Intercessor
মধ্যস্থতাকারী,Intermediary
আন্তর্জাতিকতাবাদ,Internationalism
আন্তর্জাতিকতাবাদ,Internationalism
আন্তর্জাতিকতাবাদী,Internationalist
আন্তঃযুদ্ধ,Internecine war
ইন্টার্নী,Internee
ইন্টারনি,Internee
ইন্টারনি ক্যাম্প,Internee camp
অন্তরীণ,Internment
অন্তরীণ,Internment
অন্তরীণ,Internment
ইন্টারনুনসিও,Internuncio
দোভাষী,Interpreter
দোভাষী,Interpreter
দোভাষী,Interpreter
হস্তক্ষেপ,Intervention
ইন্টেস্ট্যাসি,Intestacy
ইনটেস্টেট,Intestate
চক্রান্ত,Intrigue
অনুপ্রবেশকারী,Intruder
অনুপ্রবেশকারী,Intruder
অনধিকারপ্রবেশ,Intrusion
আক্রমণ,Invasion
আক্রমণ,Invasion
বিনিয়োগ করুন,Invest
বিনিয়োগ করুন,Invest
বিনিয়োগ করুন,Invest
বিনিয়োগ করুন,Invest
ইনভেস্টিচার,Investiture
ইনভেস্টিচার,Investiture
ইনভেস্টিচার,Investiture
বিনিয়োগ অনুষ্ঠান,Investiture ceremony
জাতীয়তার সাথে বিনিয়োগ করুন,Invest with nationality
অজেয় আরমাদা,Invincible Armada
অমান্যতা (রাষ্ট্রের),Inviolateness (of state)
লঙ্ঘন রাষ্ট্র,Inviolate state
অভেদ্য দুর্গ,Invulnerable castle
আয়রন বয়স,Iron age
লোহার পর্দা,Iron curtain
আয়রন গার্ড,Iron guard
লোহার রেশন,Iron rations
লোহার দিক,Iron sides
লোহার টিপযুক্ত তীর,Iron tipped arrow
ইস্তমিয়ান গেমস,Isthmian games
জেনিসারি,Janissary
দারোয়ান,Janitor
দারোয়ান,Janitor
জ্যাভলিন,Javelin
জিম ক্রো আইন,Jim Crow Laws
জিঙ্গো,Jingo
জিঙ্গো,Jingo
জিঙ্গো,Jingo
জিঙ্গোইজম,Jingoism
যৌথ অভিযান,Joint action
যৌথ নিয়ন্ত্রণ,Joint control
যৌথ দখল,Joint occupancy
জুরি,Jury
শুধু কারণ,Just cause
রাখা,Keep
আর্কাইভের রক্ষক,Keeper of Archives
কেটলি-ড্রাম,Kettle-drum
মূল শব্দ,Key word
রাজা,King
রাজ্য,Kingdom
কিংলেট,Kinglet
কিং মেকার,King maker
রাজত্ব,Kingship
রাজত্ব,Kingship
রান্নাঘরের তাক,Kitchen cabinet
নাইট,Knight
রাজত্ব,Kinghthood
Kinghts হাসপাতালের,Kinghts hospitalers
সেন্ট জন নাইট,Knights of Saint John
নাইট টেম্পলার,Knight Templar
Ku Klux Klan (KKK),Ku Klux Klan (K.K.K.)
কুমিন্তং,Kumintang
সাধারণ,Laity
ল্যান্স,Lance
ল্যান্সার,Lancer
পরে গুপ্তরা,Later Guptas
বৈধ উত্তরাধিকারী,Lawful heir
অনাচার (=বিশৃঙ্খলা),Lawlessness (=disorder)
অনাচার (=বিশৃঙ্খলা),Lawlessness (=disorder)
আইন প্রভুরা,Law lords
ধার্মিকতার আইন,Law of Piety
জাতির লীগ,League of Nations
উত্তরাধিকার (= উইল),Legacy (=bequest)
উত্তরাধিকার (= উইল),Legacy (=bequest)
আইনগত উত্তরাধিকারী,Legal heir
লিগেট,Legate
লিগেট,Legate
লিগেট,Legate
কিংবদন্তি,Legend
কিংবদন্তি,Legend
সৈন্যদল,Legion
সৈন্যদল,Legion
লিজিয়ন অফ অনার,Legion of Honour
লেস ম্যাজেস্টি (=লেস ম্যাজেস্ট),Lese majesty (=lese majeste)
কম রাজ্য,Lesser states
বিশ্বাস পত্র,Letters of credence
লিজ-প্রভু,Liege-lord
লিজ ম্যান,Liege man
লিজ ম্যান,Liege man
যাবজ্জীবন কারাদণ্ড,Life imprisonment
বংশ,Lineage
লিটল ইংল্যান্ডার,Little Englander
ছোট যান (= কম যানবাহন),Little Vehicle (=lesser vehicle)
উপকূলীয় রাষ্ট্র,Littoral state
লিটার্জি,Liturgies
লিটার্জি,Liturgy
স্থানীয় আনুগত্য,Local allegiance
স্থানীয় স্ব-সরকার,Local-self government
দীর্ঘ সংসদ,Long Parliament
নিম্ন দেশগুলি,Low Countries
অনুগত,Loyal
আনুগত্য,Loyalty
ম্যাকিয়াভেলিয়ান নীতি,Machiavellian policy
ম্যাগনা কার্টা,Magna Carta
ম্যাগনাম কনসিলিয়াম,Magnum Concillium
মালুম নিষেধ,Malum prohibitum
মান্দামুস,Mandamus
ম্যান্ডেট,Mandate
"আদেশ, শ্রেণী &#39;ক&#39;","Mandate, class 'A'"
"আদেশ, শ্রেণী &#39;বি&#39;","Mandate, class 'B'"
"ম্যান্ডেট, ক্লাস &#39;সি&#39;","Mandate, class 'C'"
ম্যান্ডেট সিস্টেম,Mandate system
বাধ্যতামূলক অবস্থা,Mandatory state
ম্যাঙ্গোনেল,Mangonel
ঘোষণাপত্র,Manifesto
কৌশল,Manoeuvres
যুদ্ধের মানুষ,Man-of-war
ম্যানর,Manor
ম্যানর,Manor
জনশক্তি,Man-power
জনশক্তি,Man-power
ম্যানুমিশন,Manumission
মনুমিত,Manumit
পাণ্ডুলিপি,Manuscript
পাণ্ডুলিপি,Manuscript
পাণ্ডুলিপি,Manuscript
ডাকাত,Marauder
সামুদ্রিক বেল্ট,Maritime belt
সামুদ্রিক সভ্যতা,Maritime civilization
সামুদ্রিক পতাকা,Maritime flag
সামুদ্রিক ক্ষমতা,Maritime powers
সামুদ্রিক সার্বভৌমত্ব,Maritime soverignty
সামুদ্রিক যুদ্ধ,Maritime war
মার্কুইস,Marquis
মার্কুইসেট,Marquisate
সেনাশাসন,Martial law
মার্শাল রেস,Martial races
শহীদ,Martyr
হত্যাকাণ্ড,Massacre
কৌশলের ভর,Mass of manoeuvre
মাস্টার-এ-আর্মস,Master-at-arms
অনুষ্ঠান - এর গুরু,Master of ceremonies
গৃহকর্তা,Master of Household
ঘোড়ার মাস্টার,Master of the Horse
রোলস মাস্টার,Master of the Rolls
ম্যাচ,Match
ম্যাচ,Match
ম্যাচলক,Matchlock
বৈবাহিক জোট,Matrimonial alliance
ভূমধ্য শক্তি,Mediterranian powers
মেনশেভিক,Menshevik
ভাড়াটে বাহিনী,Mercenary army
ভাড়াটে সৈনিক,Mercenary soldier
বণিক,Merchantman
মধ্যবয়সী,Middle ages
মধ্যপ্রাচ্য,Middle East
মধ্যপথ,Middle passage
মধ্যপথ,Middle path
মধ্য পথ (=মিডল কোর্স),Middle way (=middle course)
অভিবাসী,Migrant
মাইগ্রেশন,Migration
মাইগ্রেশন,Migration
মাইগ্রেশন,Migration
সামরিকবাদ,Militarism
সামরিকবাদ,Militarism
সামরিকবাদ,Militarism
সামরিকবাদ,Militarism
সামরিকবাদী,Militarist
সামরিকবাদী,Militarist
সামরিকীকরণ,Militarization
সামরিকীকরণ,Militarization
সামরিকীকরণ,Militarization
সামরিক কৌশলবিদ (=কৌশলবিদ),Military tactician (=tactician)
সামরিক কৌশলবিদ (=কৌশলবিদ),Military tactician (=tactician)
সামরিক কৌশল (=কৌশল),Military tactics (=tactics)
মিলিশিয়া,Militia
মিলিশিয়া,Militia
দুঃশাসন,Misrule
হারানো সুত্র,Missing link
মিশন,Mission
মিশন,Mission
মিশন,Mission
মিশ্র জাতি,Mixed race
আধুনিক ইতিহাস,modern history
জীবনযাত্রাপ্রণালী,Modus vivendi
একাধিপত্য,Monachism
রাজা,Monarch
রাজা,Monarch
রাজতন্ত্র,Monarchism
রাজতন্ত্র,Monarchism
রাজতন্ত্রবাদী,Monarchist
রাজতন্ত্র,Monarchy
মঠ,Monastery
মঠ,Monastery
মঠ,Monastery
সন্ন্যাস,Monasticism
সন্ন্যাস,Monasticism
সন্ন্যাসী,Monk
মাতৃভূমি,Mother country
মাতৃভূমি,Motherland
সংসদের মা,Mother of Parliaments
মুক্রকারস,Muckrakers
মমি,Mummy
যাদুঘর,Museum
মাস্কেট,Musket
মাস্কেটিয়ার,Musketeer
মাস্কেট্রি,Musketry
মাস্কেট্রি,Musketry
মাস্টার মাস্টার,Muster master
মাস্টার-রোল,Muster-roll
মাস্টার-রোল,Muster-roll
বিদ্রোহ,Mutiny
বিদ্রোহ আইন,Mutiny Act
রহস্য জাহাজ,Mystery ship
বর্ণনামূলক,Narrative
জাতি,Nation
স্থানীয়,Native
দেশীয় রাজ্য,Native state
প্রকৃতিবাদ,Naturalism
প্রাকৃতিক অধিকার,Natural rights
নাৎসি,Nazi
নাৎসি বিপ্লব,Nazi revolution
নাৎসিবাদ,Nazism
পূর্ব কাছাকাছি,Near East
নিগ্রো,Negro
নিগ্রোফিল,Negrophil
নেগ্রোফিলিজম,Negrophilism
নিগ্রোফোবিয়া,Negrophobia
নিরপেক্ষ,Neutral
নিরপেক্ষ দেশ,Neutral country
নতুন চুক্তি,New Deal
নতুন বিশ্ব,New World
আভিজাত্য,Nobility
উন্নতচরিত্র,Noble
উন্নতচরিত্র,Noble
যাযাবর,Nomad
যাযাবর দল,Nomadic horde
যাযাবর,Nomadism
অহিংস সন্ধি,Non-aggression pact
অ-আগ্রাসন চুক্তি,Non-aggression treaty
যুদ্ধহীন রাষ্ট্র,Non-belligerent state
অসহযোগিতা,Non-co-operation
অসহযোগ আন্দোলন,Non co-operation movement
বিপরীত,Obverse
বিপরীত,Obverse
গণতন্ত্র (=জনতাতন্ত্র),Ochlocracy (=mobocracy)
অক্লোক্র্যাট,Ochlocrat
অফিসের নথিপত্র,Official document
পুরোনো জগৎ,Old world
অলিগার্কি,Oligarchy
আক্রমণ,Onslaught
খোলা আলোচনা,Open negotiation
খোলা প্রশ্ন,Open question
রেকর্ড খুলুন,Open records
প্রাচ্য,Orient
প্রাচ্যবাদ,Orientalism
প্রাচ্যবাদ,Orientalism
প্রাচ্যবিদ,Orientalist
উৎপত্তি,Origin
উৎপত্তি,Origin
অর্থোগ্রাফি,Orthography
শত্রুতার প্রাদুর্ভাব,Outbreak of hostilities
আউট-পোস্ট,Out-post
ওভার-লর্ড,Over-lord
অগ্রাহ্য করা,Over-ride
অগ্রাহ্য করা,Over-ride
পৌত্তলিক,Pagan
পৌত্তলিক,Pagan
পৌত্তলিকতা,Paganism
পৌত্তলিকতা,Paganism
প্যাগোডা,Pagoda
প্যাগোডা,Pagoda
প্যাগোডা,Pagoda
প্রাসাদ চক্রান্ত,Palace intrigues
প্যালাটিনেট,Palatinate
তাল পাতা,Palm-leaf
অব্যবহিত পূর্ববর্তী রবিবার,Palm Sunday
প্যানেগরিস্ট,Panegyrist
আতঙ্ক,Panic
আতঙ্ক,Panic
আতঙ্কগ্রস্ত,Panic-monger
পোপপদ,Papacy
পোপপদ,Papacy
পোপপদ,Papacy
পোপপদ,Papacy
পাপল বলদ,Papal bull
পোপবাদ,Papalism
পোপবাদ,Papalism
পোপবাদী,Papalist
পোপ রাজ্য,Papal state
প্যাপিজম (=পেপিস্ট্রি),Papism (=papistry)
পাপিস্ট,Papist
প্যাপিরাস,Papyrus
উপমা,Parable
প্যারামাউন্ট,Paramount
সর্বশ্রেষ্ঠতা (=পরামাউন্ট শক্তি),Paramountcy (=paramount power)
প্যারামাউন্ট ভদ্রমহিলা,Paramount lady
পরম প্রভু,Paramount lord
পার্চমেন্ট,Parchment
পার্চমেন্ট,Parchment
পার্চমেন্ট,Parchment
ক্ষমা,Pardon
কথাবার্তা,Parleys
কথাবার্তা,Parleys
সংসদ (=সংসদ),Parliament (=parlement)
সংসদ,Parliament
সংসদ,Parliament
সংসদ,Parliament
সংসদ আইন,Parliament Act
সংসদ সদস্য,Parliamentarian
সংসদ সদস্য,Parliamentarian
সংসদীয় এজেন্ট,Parliamentary agent
পারনেলিজম,Parnellism
প্যারোল,Parole
প্যারোল,Parole
প্যারিসাইড,Parricide
প্যারিসাইড,Parricide
পক্ষপাতমূলক,Partisan
পক্ষপাতমূলক,Partisan
পক্ষপাতমূলক,Partisan
পাস,Pass
পাস শব্দ (=ঘড়ি শব্দ),Pass word (=watch word)
প্যাট্রিয়ার্ক,Patriarch
প্যাট্রিয়ার্কস,Patriarchs
প্যাট্রিশিয়ান,Patrician
পিতৃত্ব,Patrimony
প্যাক্স ব্রিটানিকা,Pax Britannica
প্যাক্স রোমানা,Pax Romana
বংশ,Pedigree
বংশ,Pedigree
বংশানুক্রমিক ব্যক্তি,Pedigreed person
সমকক্ষ ব্যক্তি,Peer
সমকক্ষ ব্যক্তি,Peer
পিরেজ,Peerage
পিরেজ,Peerage
পিরেজ,Peerage
আয়ারল্যান্ডের সহকর্মীরা,Peers of Ireland
স্কটল্যান্ডের সহকর্মীরা,Peers of Scotland
উপদ্বীপের প্রচারণা,Peninsular Campaign
উপদ্বীপ যুদ্ধ,Peninsular war
পেনান্ট,Pennant
জনগণের সনদ (=জাতীয় সনদ),People's Charter (=National Charter)
পিপলস ফ্রন্ট (=জনপ্রিয় ফ্রন্ট),People's front (=popular front)
বেপরোয়া,Perfidy
সময়কাল,Period
সময়কাল,Period
পরিধি,Periphery
স্থায়ী বন্দোবস্ত,Permanent Settlement
চিরন্তন জাঁকজমক,Perpetual fief
ফ্যালানক্স,Phalanx
ফ্যালানক্স,Phalanx
ফেরাউন,Phraoh
পিকটোগ্রাম,Pictogram
পিকটোগ্রাফ,Pictograph
পিকটোগ্রাফ,Pictograph
তীর্থযাত্রী,Pilgrim
তীর্থযাত্রী পিতারা,Pilgrim fathers
পিলেজ,Pillage
পিলেজ,Pillage
স্তম্ভ,Pillar
পিলার এডিক্টস (অশোকের),Pillar Edicts (of Ashoka)
পিলার এডিক্টস (অশোকের),Pillar Edicts (of Ashoka)
পিলার এডিক্টস (অশোকের),Pillar Edicts (of Ashoka)
জলদস্যু,Pirate
জলদস্যু,Pirate
পিচড যুদ্ধ,Pitched battle
পটভূমি,Plot
পলিস,Polis
পলিস,Polis
পলিটার্ক,Politarch
পলিটিক্যাল এজেন্ট,Political Agent
রাজনৈতিক আশ্রয়,Political asylum
রাজনৈতিক বাসিন্দা,Political Resident
রাজনৈতিক সন্ত্রাস,Political terrorism
মাথট,Poll tax
পন্টুন,Pontoon
প্রিমিয়ার,Premier
প্রিমিয়ার,Premier
প্রিমিয়ারশিপ,Premiership
প্রেসিডেন্সি,Presidency
প্রেসিডেন্সি,Presidency
রাষ্ট্রপতি,President
রাষ্ট্রপতি,President
প্রেসিডিয়াম,Presidium
প্রধানমন্ত্রী,Prime Minister
প্রিমোজেনিচার,Primogeniture
রাজপুত্র,Prince
রাজপুত্র,Prince
প্রিন্স বিশপ,Prince Bishop
প্রিন্স কনসোর্ট,Prince Consort
প্রিন্স রিজেন্ট,Prince Regent
পিন্স regnant,Pince regnant
রাজকুমারী রিজেন্ট,Princess Regent
রাজকুমারী,Princess Royal
প্রিন্সিপ্যালিটি,Principality
প্রিন্সিপ্যালিটি,Principality
প্রিন্সিপ্যালিটি,Principality
পুরস্কার,Prize
পুরস্কার,Prize
উপহার স্বরূপ,Prize money
পেশাদার সৈনিক,Professional soldier
প্রতিশ্রুতি,Promise
প্রমোনটরি ফোর্ট,Promontory fort
প্রটেক্টরেট,Protectorate
প্রটেক্টরেট,Protectorate
প্রটেক্টরেট,Protectorate
প্রোটেগ,Protégé
উদ্ভব,Provenance
উদ্ভব,Provenance
প্রোভেনেন্স সিস্টেম,Provenance system
ইহুদিবাদী,Pro-zionist
জনশত্রু,Public enemy
জনশত্রু,Public enemy
বিরাম,Punctations
পুনিক যুদ্ধ,Punic wars
পিউরিটান,Puritan
Putsch,Putsch
কোয়াড্রিগা,Quadriga
চতুর্মুখী জোট,Quadruple alliance
কোয়েকার,Quaker
রাণী,Queen
রানী সহধর্মিণী,Queen consort
কুইন দোহার,Queen dowager
কুইনডম,Queendom
কুইনডম,Queendom
রানী মা,Queen mother
রাজকুমারী,Queen regnant
কুইসলিং,Quisling
কুইসলিং,Quisling
ভাড়া ছাড়ুন,Quit rent
কাঁপুনি,Quiver
ওয়ারেন্টো,Quo warranto
জাতি,Race
জাতিগত আধিপত্য,Racial supremacy
তাক,Rack
তাক,Rack
অভিযান,Raid
অভিযান,Raid
রামপার্ট,Rampart
রামপার্ট,Rampart
লুণ্ঠন,Ransack
মুক্তিপণ,Ransom
মুক্তিপণ,Ransom
ধ্বংসযজ্ঞ,Ravage
ধ্বংসযজ্ঞ,Ravages
রাজত্ব,Realm
রিয়ার গার্ড,Rear guard
রিয়ার গার্ড অ্যাকশন,Rear guard action
বিদ্রোহী,Rebel
বিদ্রোহ,Rebellion
বিদ্রোহের স্বীকৃতি,Recognition of insurgency
পুনঃসঞ্চালন,Reconduction
রিকনেসান্স,Reconnaissance
পুনর্গঠন,Reconstruction
রেকর্ড,Record
রেকর্ড অফিস,Record office
রেকর্ড অবসর,Record retirement
লাল শার্ট,Red shirts
সংস্কার,Reformation
উদ্বাস্তু,Refugee
রেগালিয়া,Regalia
রেগালিয়া,Regalia
রেগালিয়া,Regalia
রিজেন্সি,Regency
রিজেন্ট,Regent
রাজকীয় রানী,Regent queen
রেজিসাইড,Regicide
রেজিসাইডস,Regicides
শাসন,Regime
শাসন,Regime
অঞ্চল,Region
রাজকীয় বছর,Regnal year
রেগন্যান্ট,Regnant
রেগনাম,Regnum
রাইখ,Reich
রাজত্ব,Reign
রাজত্ব,Reign
রাজত্ব করা পরিবার,Reigning family
সন্ত্রাসের রাজত্ব,Reign of terror
সন্ত্রাসের রাজত্ব,Reign of terror
শক্তিশালী করা,Reinforce
শক্তিবৃদ্ধি,Reinforcement
পুনঃস্থাপন,Reinstatement
পুনরায় বিনিয়োগ করুন,Reinvest
রিলে পোস্ট,Relay post
রিলে রুট,Relay route
রিলে সিস্টেম,Relay system
মুক্তি,Release
মুক্তি,Release
ত্যাগ,Renunciation
ত্যাগ,Renunciation
রেপার্টরি (=ইনভেন্টরি),Repertory (=inventory)
ভান্ডার,Repository
ভান্ডার,Repository
প্রজাতন্ত্র,Republic
প্রজাতন্ত্র দিবস,Republic Day
রিস্ক্রিপ্ট,Rescript
রিস্ক্রিপ্ট,Rescript
বাসিন্দা,Resident
পুন: প্রতিষ্ঠা,Restoration
পুনরুত্থান,Resurrection
পুনরুত্থান,Resurrection
পশ্চাদপসরণ,Retreat
বিপরীত (একটি মুদ্রার),Reverse (of a coin)
বিদ্রোহ,Revolt
বিপ্লব,Revolution
"বিপ্লব, ফরাসি","Revolution, French"
বিপ্লব গৌরবময়,Revolution Glorious
"বিপ্লব, শিল্প","Revolution, Industrial"
উদীয়মান,Rising
পচা-বরো,Rotten-borough
রাফ রাইডার,Rough Riders
গোলাকার মাথা,Round-heads
রাউট,Rout
রাজকীয় দর্শক,Royal audience
রাজকীয় সনদ,Royal charter
রাজকীয় ক্রেস্ট,Royal crest
রাজকীয় ক্রেস্ট,Royal crest
রাজকীয় ফরমান,Royal decree
রুব্রিক,Rubric
ধ্বংসাবশেষ,Ruins
রানার,Runner
নাশকতা,Sabotage
সাবের,Sabre
সাবার্স,Sabres
বলিদান,Sacrifice
বলিদান,Sacrifice
বলিদান,Sacrifice
নিরাপদ আচরণ,Safe conduct
নিরাপত্তা বেষ্টনী,Safeguard
নিরাপত্তা বেষ্টনী,Safeguard
নিরাপত্তার দায়িত্ব,Safeguarding duties
স্যালি,Sally
স্যালি-বন্দর,Sally-port
রাজদণ্ড,Sceptre
Scimitar,Scimitar
দ্বিতীয় এস্টেট,Second estate
সম্প্রদায়,Sect
সম্প্রদায়,Sect
খিঁচুনি,Seizure
খিঁচুনি,Seizure
সেনেট,Senate
সেনেট,Senate
সেনেট,Senate
সেনেট,Senate
দাস (= বর্ডার বা ভিলিন),Serf (=bordar or villein)
দাস (= বর্ডার বা ভিলিন),Serf (=bordar or villein)
দাসত্ব (সার্ফহুড বা সারফেজ),Serfdom (serfhood or serfage)
দাসত্ব (সার্ফহুড বা সারফেজ),Serfdom (serfhood or serfage)
ছায়া রাজা,Shadow king
শিপ মানি,Ship Money
শক সৈন্য (= ঝড় সৈন্য),Shock troops (=storm troops)
সংক্ষিপ্ত সংসদ,Short Parliament
ঝগড়া,Skirmish
দাস,Slave
দাসত্ব,Slavery
দাসত্ব,Slavery
সৈনিক রাষ্ট্রনায়ক,Soldier statesman
বর্শা,Spear
বর্শা-মাথা,Spear-head
গোলক,Sphere
স্ফ্রাজিস্টিকস,Sphragistics
সিস্টেম নষ্ট করে,Spoils system
স্কয়ার,Squire
স্কয়ার,Squire
স্কয়ারআর্কি,Squirearchy
স্কয়ারআর্কি,Squirearchy
স্ট্যান্ডার্ড,Standard
মান-ধারক,Standard-bearer
স্থায়ী সেনাবাহিনী,Standing army
স্থায়ী আদেশ,Standing orders
স্থায়ী আদেশ,Standing orders
স্টেটসম্যান,Statesman
পাথরের শিলালিপি,Stone inscription
ঝড় সৈন্য,Storm troops
কৌশল,Stratagem
কৌশল,Strategy
কৌশল,Strategy
কৌশল,Strategy
স্ট্র্যাটোক্র্যাসি,Stratocracy
কলহ,Strife
কলহ,Strife
শক্ত হোল্ড,Strong hold
শক্ত হোল্ড,Strong hold
সাবসিডিয়ারি ট্যালাইন্স,Subsidiary talliance
উত্তরাধিকার,Succession
উত্তরাধিকারী,Successor
ভোটাধিকার,Suffrage
ভোটাধিকারী,Suffragist
সালতানাত,Sultanate
সুলতানি আমল,Sultanate period
আত্মসমর্পণ,Surrender
সুজারেন,Suzerain
সুজারেন রাজ্য,Suzerain state
তলোয়ারধারী,Swordsman
তামানি সোসাইটি,Tammany Society
টেম্পারড তলোয়ার,Tempered sword
প্রজা,Tenant
প্রজা,Tenant
এলাকা,Territory
এলাকা,Territory
অঞ্চল সরকার,Territory government
সন্ত্রাস,Terrorism
তৃতীয় এস্টেট,Third estate
তিনটি এস্টেট,Three estates
টোল,Toll
টোল বাড়ি,Toll house
সমাধি,Tomb
টোরি,Tory
টোটেম,Totem
টাওয়ার,Tower
টাওয়ার,Tower
বিজয়ের টাওয়ার,Tower of victory
বিশ্বাসঘাতক,Traitor
বিশ্বাসঘাতকতা,Treachery
বিশ্বাসঘাতকতা,Treason
সন্ধি,Treaty
যুদ্ধের মাধ্যমে বিচার (=যুদ্ধের মাধ্যমে ট্রায়াল),Trial by battle (=trail by combat)
শ্রদ্ধাঞ্জলি,Tribute
শ্রদ্ধাঞ্জলি,Tribute
শ্রদ্ধা ভূমি,Tribute land
তিন জোট,Triple alliance
ট্রিপল entente,Triple entente
বিজয়,Triumph
বিজয়,Triumph
অশান্তি,Turmoil
অত্যাচারী হত্যা,Tyrannicide
অত্যাচারী হত্যা,Tyrannicide
অত্যাচার,Tyranny
অত্যাচার,Tyranny
অত্যাচারী,Tyrant
উহলান,Uhlan
উকাসে,Ukase
উকাসে,Ukase
ওলামা,Ulema
আল্টিমেটাম,Ultimatum
আল্টিমেটাম,Ultimatum
চাচা স্যাম,Uncle sam
অধীনস্থ রাজা,Under-king
ইউনাইটেড আইরিশম্যান,United Irishmen
জাতিসংঘ,United Nations
ইউনাইটেড প্রদেশ,United Provinces
ইউনাইটেড প্রদেশ,United Provinces
অপ্রত্যাশিত দুর্গ,Univallated fort
সর্বজনীন রাজা,Universal monarch
সার্বজনীন ভোটাধিকার,Universal suffrage
বিদ্রোহ,Uprising
দখল,Usurpation
দখলকারী,Usurper
ইউটোপিয়া,Utopia
ভাঙচুর,Vandal
ধ্বংসাত্মক,Vandalism
ভ্যানগার্ড,Vanguard
ভ্যানগার্ড,Vanguard
ভ্যানগার্ড,Vanguard
ভারাঙ্গিয়ান,Varangian
ভারাঙ্গিয়ান প্রহরী,Varangian guard
ভাসাল,Vassal
ভাসাল,Vassal
ভাসাল রাষ্ট্র,Vassal state
ভ্যাটিকান কাউন্সিল,Vatican Council
ভেসেল,Vessel
ভেসেল,Vessel
ভেসেল,Vessel
উপরাজ,Vice-king
ভাইসরয়,Viceroy
ভাইসরয়্যালিটি = ভাইসরয়শিপ,Viceroyalty=viceroyship
ভিক্টর,Victor
বিজয়,Victory
ভিলেইন,Villein
সমুদ্রযাত্রা,Voyage
অরক্ষিত দুর্গ,Vulnerable fortress
অম্লান চিত্র,Wall painting
অম্লান চিত্র,Wall painting
যুদ্ধ,War
যুদ্ধ-প্রভু,War-lord
যোদ্ধা,Warrior
যোদ্ধা,Warrior
যোদ্ধা,Warrior
যুদ্ধজাহাজ,Warship
ওয়াচ-শব্দ,Watch-word
কল্যাণ রাষ্ট্র,Welfare state
কল্যাণমূলক কাজ,Welfare Work
হুইগ,Whig
সাদা পতাকা,White flag
হোয়াইটম্যানের বোঝা,Whitemen's burden
বিশ্ব সাম্রাজ্য,World empire
বিশ্ব আন্দোলন,World movement
বিশ্ব রাজনীতি,World politics
বিশ্ব শক্তি,World power
বিশ্বযুদ্ধ,World war
Wreeker,Wreeker
ধ্বংসকারী সংশোধনী,Wrecking amendment
জেনেলাসিস,Xenelasis
জেনোফোবিয়া,Xenophobia
ইয়াঙ্কি,Yankee
হলুদ জ্যাকেট,Yellow jacket
হলুদ মানুষ,Yellow man
হলুদ বিপদ,Yellow peril
হলুদ প্রেস,Yellow press
তরুণ তুর্কিদের,Young Turks
জিউস,Zeus
জায়নবাদ,Zionism
জরথুষ্ট্রবাদ,Zoroastrianism
