Punjabi,Kannada
ਦੂਰ ਦਾ ਸਾਹਮਣਾ ਕਰਨਾ,ದೂರ ಎದುರಿಸುತ್ತಿದೆ
ਸਰੀਰ ਦਾ ਸਾਹਮਣਾ ਕਰਨਾ,ಎದುರಿಸುತ್ತಿರುವ ದೇಹ
ਉਲਟ ਸੁਮੇਲ,ವಿರುದ್ಧ ಸಂಯೋಜನೆ
ਸਾਹਮਣਾ ਕਵਰ,ಎದುರಿಸುತ್ತಿರುವ ಕವರ್
deviant ਫੰਕਸ਼ਨ,ವಿಕೃತ ಕಾರ್ಯ
ਰੇਖਿਕ ਸੰਚਵ ਦਾ ਸਾਹਮਣਾ ਕਰਨਾ,ರೇಖೀಯ ಸಂಚಯವನ್ನು ಎದುರಿಸುತ್ತಿದೆ
ਲੀਨੀਅਰ ਪ੍ਰੋਗਰਾਮਿੰਗ ਦਾ ਸਾਹਮਣਾ ਕਰਨਾ,ರೇಖೀಯ ಪ್ರೋಗ್ರಾಮಿಂಗ್ ಎದುರಿಸುತ್ತಿದೆ
ਦੂਰੀ ਦੀ ਆਬਾਦੀ ਦਾ ਸਾਹਮਣਾ ਕਰਨਾ,ದೂರದ ಜನಸಂಖ್ಯೆಯನ್ನು ಎದುರಿಸುತ್ತಿದೆ
ਪੋਲੀਹੇਡਰੋਨ ਦਾ ਸਾਹਮਣਾ ਕਰਨਾ,ಎದುರಿಸುತ್ತಿರುವ ಬಹುಮುಖಿ
ਪ੍ਰੋਗਰਾਮਿੰਗ ਦਾ ਸਾਹਮਣਾ ਕਰਨਾ,ಫಾರ್ವರ್ಡ್ ಪ್ರೋಗ್ರಾಮಿಂಗ್
ਸਾਹਮਣਾ ਖੇਤਰ,ಎದುರಿಸುತ್ತಿರುವ ಪ್ರದೇಶ
ਸਾਹਮਣਾ ਸੈੱਟ,ಎದುರಿಸುತ್ತಿರುವ ಸೆಟ್
ਸੰਚਾਲਨ,ಸಂವಹನ
ਕਨਵਰਜੈਂਸ ਅਟੁੱਟ,ಒಮ್ಮುಖ ಅವಿಭಾಜ್ಯ
ਕੰਪਰੈਸ਼ਨ ਥਿਊਰਮ,ಸಂಕುಚಿತ ಪ್ರಮೇಯ
"ਤਾਲਮੇਲ, ਤਾਲਮੇਲ, ਸਹਿਭਾਗ","ಸಮನ್ವಯ, ಸಮನ್ವಯ, ಸಹವರ್ತಿ"
ਨਿਰਦੇਸ਼ਕ ਧੁਰਾ,ನಿರ್ದೇಶಕ ಅಕ್ಷ
ਤਾਲਮੇਲ ਜਿਓਮੈਟਰੀ,ಸಮನ್ವಯ ಜ್ಯಾಮಿತಿ
ਤਾਲਮੇਲ ਜਹਾਜ਼,ಸಮನ್ವಯ ಸಮತಲ
ਕੋਆਰਡੀਨੇਟਸ,ನಿರ್ದೇಶಾಂಕಗಳು
"ਤਾਲਮੇਲ ਪ੍ਰਣਾਲੀ, ਹਦਾਇਤ ਪ੍ਰਣਾਲੀ","ನಿರ್ದೇಶಾಂಕ ವ್ಯವಸ್ಥೆ, ಸೂಚನಾ ವ್ಯವಸ್ಥೆ"
copernicus-ਸਰੀਰ,ಕೊಪರ್ನಿಕಸ್-ದೇಹ
ਪਲੈਨਰ,ಸಮತಲ
coplanar ਫੋਰਸ,coplanar ಬಲ
ਸਮਤਲਤਾ,ಚಪ್ಪಟೆತನ
ਪ੍ਰਮੁਖ ਸੰਖਿਆ,ಅವಿಭಾಜ್ಯ ಸಂಖ್ಯೆ
"ਸੁਧਾਰ ਗੁਣਕ, ਸੁਧਾਰ ਗੁਣਕ","ತಿದ್ದುಪಡಿ ಗುಣಕ, ಸರಿಪಡಿಸುವ ಗುಣಕ"
ਸਹੀ ਹੱਲ,ಸರಿಯಾದ ಪರಿಹಾರ
ਸਹਿ - ਸਬੰਧ,ಸಹ ಸಂಬಂಧ
ਸਬੰਧ ਗੁਣਾਂਕ,ಪರಸ್ಪರ ಸಂಬಂಧ ಗುಣಾಂಕ
ਸਬੰਧ ਚਿੱਤਰ,ಪರಸ್ಪರ ಸಂಬಂಧ ರೇಖಾಚಿತ್ರ
ਸਬੰਧ ਫੰਕਸ਼ਨ,ಪರಸ್ಪರ ಸಂಬಂಧ ಕಾರ್ಯ
"ਸਬੰਧ ਮੈਟ੍ਰਿਕਸ, ਸਬੰਧ ਮੈਟ੍ਰਿਕਸ","ಪರಸ್ಪರ ಸಂಬಂಧದ ಮ್ಯಾಟ್ರಿಕ್ಸ್, ಪರಸ್ಪರ ಸಂಬಂಧದ ಮ್ಯಾಟ್ರಿಕ್ಸ್"
ਸਬੰਧ ਅਨੁਪਾਤ,ಪರಸ್ಪರ ಸಂಬಂಧದ ಅನುಪಾತ
ਸਬੰਧ ਚਿੱਤਰ,ಪರಸ್ಪರ ಸಂಬಂಧ ರೇಖಾಚಿತ್ರ
ਸਬੰਧ-ਤਸਵੀਰ ਵਿਸ਼ਲੇਸ਼ਣ,ಪರಸ್ಪರ ಸಂಬಂಧ-ಚಿತ್ರ ವಿಶ್ಲೇಷಣೆ
"ਮੇਲ ਕਰਨ ਲਈ, ਮੇਲ ਕਰਨ ਲਈ","ಸಂವಾದಿಯಾಗಲು, ಸಂವಾದಿಯಾಗಲು"
ਇਕਸਾਰਤਾ ਨਿਯਮ,ಸ್ಥಿರತೆಯ ನಿಯಮಗಳು
ਅਨੁਸਾਰੀ ਕੋਣ,ಅನುಗುಣವಾದ ಕೋನ
ਅਨੁਕੂਲ ਪਾਸੇ,ಹೊಂದಾಣಿಕೆಯ ಬದಿ
ਸੈੱਟ,ಸೆಟ್
"cosine, cotizya","ಕೊಸೈನ್, ಕೋಟಿಜ್ಯಾ"
cosines ਨਿਯਮ,ಕೊಸೈನ್ ನಿಯಮ
ਲਾਗਤ ਵਿਸ਼ਲੇਸ਼ਣ,ವೆಚ್ಚ ವಿಶ್ಲೇಷಣೆ
ਲਾਗਤ ਵੱਧ ਤੋਂ ਵੱਧ,ವೆಚ್ಚ ಗರಿಷ್ಠಗೊಳಿಸುವಿಕೆ
ਗਿਣਨਯੋਗਤਾ ਦਾ ਧੁਰਾ,ಎಣಿಕೆ ತತ್ವ
ਗਿਣਨਯੋਗ,ಎಣಿಸಬಹುದಾದ
ਗਿਣਨਯੋਗ ਜੋੜ,ಎಣಿಸಬಹುದಾದ ಸಂಯೋಜಕ
ਗਿਣਨਯੋਗ ਅਧਾਰ,ಲೆಕ್ಕಿಸಬಹುದಾದ ಆಧಾರ
ਗਿਣਨਯੋਗ ਅਧਾਰ,ಲೆಕ್ಕಿಸಬಹುದಾದ ಆಧಾರ
ਗਿਣਨਯੋਗ ਸੈੱਟ,ಲೆಕ್ಕಿಸಬಹುದಾದ ಸೆಟ್
ਅਣਗਿਣਤ ਅਨੰਤ,ಲೆಕ್ಕಿಸಲಾಗದಷ್ಟು ಅನಂತ
"ਕੈਲਕੁਲੇਟਰ, ਪੈਨਲ, ਕਾਊਂਟਰ","ಕ್ಯಾಲ್ಕುಲೇಟರ್, ಫಲಕ, ಕೌಂಟರ್"
ਉਲਟ ਘੜੀ ਦੀ ਬਰਬਾਦੀ,ಅಪ್ರದಕ್ಷಿಣಾಕಾರವಾಗಿ ವ್ಯರ್ಥ
ਵਿਰੋਧੀ ਉਦਾਹਰਨ,ಪ್ರತಿ ಉದಾಹರಣೆ
ਸਹਿਵਿਹਾਰ,ಸಹವರ್ತಿತ್ವ
ਸਹਿਪ੍ਰਸਤੀ ਨਿਯਮ,ಸಹವರ್ತಿ ನಿಯಮ
ਕੋਵੇਰੀਅੰਸ ਮੈਟਰਿਕਸ,ಸಹವರ್ತಿ ಮ್ಯಾಟ್ರಿಕ್ಸ್
ਸਹਿਵਿਹਾਰ ਵਿਧੀ,ಸಹವರ್ತಿ ವಿಧಾನ
ਸਹਿਪ੍ਰਸਤੀ ਵਿਧੀ,ಸಹವರ್ತಿ ವಿಧಾನ
ਕ੍ਰੈਮਰ ਦਾ ਕਾਨੂੰਨ,ಕ್ರೇಮರ್ ಕಾನೂನು
ਕ੍ਰੇਮਰ-ਰਾਓ ਅਸਮਾਨਤਾ,ಕ್ರೇಮರ್-ರಾವ್ ಅಸಮಾನತೆ
ਉਦੇਸ਼ ਫੰਕਸ਼ਨ,ವಸ್ತುನಿಷ್ಠ ಕಾರ್ಯ
ਨਾਜ਼ੁਕ ਕੋਣ,ನಿರ್ಣಾಯಕ ಕೋನ
ਨਾਜ਼ੁਕ ਬਿੰਦੂ,ನಿರ್ಣಾಯಕ ಬಿಂದು
ਫੰਕਸ਼ਨ ਦਾ ਨਾਜ਼ੁਕ ਬਿੰਦੂ,ಕಾರ್ಯದ ನಿರ್ಣಾಯಕ ಅಂಶ
ਨਾਜ਼ੁਕ ਮੁੱਲ,ನಿರ್ಣಾಯಕ ಮೌಲ್ಯ
ਨਾਜ਼ੁਕ ਗਤੀ,ನಿರ್ಣಾಯಕ ವೇಗ
ਉਲਟ ਸਬੰਧ ਫੰਕਸ਼ਨ,ವಿಲೋಮ ಪರಸ್ಪರ ಸಂಬಂಧ ಕಾರ್ಯ
"ਵੈਕਟਰ-ਉਤਪਾਦ, ਵੈਕਟਰ-ਉਤਪਾਦ","ವೆಕ್ಟರ್-ಉತ್ಪನ್ನ, ವೆಕ್ಟರ್-ಉತ್ಪನ್ನ"
ਥੰਡਰਬੋਲਟ ਅਨੁਪਾਤ,ಥಂಡರ್ಬೋಲ್ಟ್ ಅನುಪಾತ
ਅਨੁਪ੍ਰਸਥ ਕਾਟ,ಅಡ್ಡ ವಿಭಾಗ
ਕ੍ਰਿਪਟੋਗ੍ਰਾਫੀ,ಗುಪ್ತ ಲಿಪಿಶಾಸ್ತ್ರ
"ਘਣ, ਘਣ","ಘನ, ಘನ"
ਘਣ ਨੰਬਰ,ಘನ ಸಂಖ್ಯೆ
ਘਣ ਜੜ੍ਹ,ಘನ ಮೂಲ
"ਘਣ, ਘਣ, ਘਣ, ਚਤੁਰਭੁਜ, ਤਿਕੋਣੀ, ਘਣ","ಘನ, ಘನ, ಘನ, ಚತುರ್ಭುಜ, ತ್ರಿಕೋನ, ಘನ"
"ਘਣ, ਘਣ, ਘਣ","ಘನ, ಘನ, ಘನ"
ਚਤੁਰਭੁਜ ਸਮੀਕਰਨ,ಚತುರ್ಭುಜ ಸಮೀಕರಣ
ਘਣ ਇੰਚ,ಘನ ಇಂಚುಗಳು
ਘਣ ਮੀਟਰ,ಘನ ಮೀಟರ್
ਚਤੁਰਭੁਜ ਪੈਰਾਬੋਲਾ,ಕ್ವಾಡ್ರಾಟಿಕ್ ಪ್ಯಾರಾಬೋಲಾ
ਘਣ ਜੜ੍ਹ,ಘನ ಮೂಲ
ਤੀਹਰੀ ਮਿਆਦ,ಟ್ರಿಪಲ್ ಪದ
ਔਰਥੋਗੋਨਲ ਸਮਾਨਾਂਤਰ,ಆರ್ಥೋಗೋನಲ್ ಸಮಾನಾಂತರ
"ਸੰਚਤ ਸੰਕਲਿਤ,",ಸಂಚಿತ ಸಂಕಲನ
ਸੰਚਤ ਕਰਵ,ಸಂಚಿತ ಕರ್ವ್
ਸੰਚਤ ਵੰਡ ਫੰਕਸ਼ਨ,ಸಂಚಿತ ವಿತರಣೆ ಕಾರ್ಯ
ਸੰਚਤ ਬਾਰੰਬਾਰਤਾ,ಸಂಚಿತ ಆವರ್ತನ
ਸੰਚਤ ਬਾਰੰਬਾਰਤਾ ਫੰਕਸ਼ਨ,ಸಂಚಿತ ಆವರ್ತನ ಕಾರ್ಯ
ਸੰਚਤ ਫ੍ਰੀਕੁਐਂਸੀ ਗ੍ਰਾਫ਼ ਸੰਚਤ ਬਾਰੰਬਾਰਤਾ ਗ੍ਰਾਫ,ಸಂಚಿತ ಆವರ್ತನ ಗ್ರಾಫ್ ಸಂಚಿತ ಆವರ್ತನ ಗ್ರಾಫ್
ਸੰਚਤ ਸੰਭਾਵਨਾ ਫੰਕਸ਼ਨ,ಸಂಚಿತ ಸಂಭವನೀಯತೆ ಕಾರ್ಯ
"ਕਰਲ, ਕੁਇੰਟਲ","ಸುರುಳಿ, ಕ್ವಿಂಟಾಲ್"
ਦੁਵੱਲੇ ਵਕਰ,ದ್ವಿಪಕ್ಷೀಯ ವಕ್ರರೇಖೆ
ਵੈਕਟਰ ਕਰਲ,ವೆಕ್ಟರ್ ಕರ್ಲ್
"ਕਮਾਨ, arch","ಬಿಲ್ಲು, ಕಮಾನು"
ਸਟ੍ਰੀਮ,ಸ್ಟ್ರೀಮ್
ਮੂਵਿੰਗ ਪੁਆਇੰਟ,ಚಲಿಸುವ ಬಿಂದು
ਵਕਰਤਾ,ವಕ್ರತೆ
ਵਕਰ ਪ੍ਰਭਾਵ,ವಕ್ರತೆಯ ಪರಿಣಾಮ
ਕਰਵ,ವಕ್ರರೇಖೆ
ਕਰਵ ਲਾਈਨ,ಬಾಗಿದ ರೇಖೆ
ਕਰਵ ਟਰੇਸਿੰਗ,ಕರ್ವ್ ಟ್ರೇಸಿಂಗ್
curvilinear asymptote,ಕರ್ವಿಲಿನಿಯರ್ ಅಸಿಂಪ್ಟೋಟ್
ਕਰਵਿਲੀਨੀਅਰ ਕੋਆਰਡੀਨੇਟਸ,ಕರ್ವಿಲಿನಿಯರ್ ನಿರ್ದೇಶಾಂಕಗಳು
ਕਰਵਿਲੀਨੀਅਰ ਰਿਗਰੈਸ਼ਨ,ಕರ್ವಿಲಿನಿಯರ್ ರಿಗ್ರೆಷನ್
"amphibious, cusp","ಉಭಯಚರ, cusp"
"ਪਹੀਆ, ਰੋਟੇਸ਼ਨ, ਚੱਕਰ, ਕਾਸਟਿੰਗ ਵ੍ਹੀਲ, ਕੰਪੈਕਸ਼ਨ ਵ੍ਹੀਲ","ಚಕ್ರ, ತಿರುಗುವಿಕೆ, ಚಕ್ರ, ಎರಕದ ಚಕ್ರ, ಸಂಕುಚಿತ ಚಕ್ರ"
ਚੱਕਰੀ ਵਿਭਿੰਨਤਾ,ಆವರ್ತಕ ವ್ಯತ್ಯಾಸ
ਚੱਕਰੀ ਵੈਕਟਰ ਉਤਪਾਦ,ಆವರ್ತಕ ವೆಕ್ಟರ್ ಉತ್ಪನ್ನ
ਚੱਕਰ ਦੀ ਮੰਗ,ಆವರ್ತಕ ಬೇಡಿಕೆ
ਚੱਕਰੀ ਸਮੀਕਰਨ,ಆವರ್ತಕ ಅಭಿವ್ಯಕ್ತಿ
ਚੱਕਰੀ ਗਰੁੱਪ,ಆವರ್ತಕ ಗುಂಪು
ਚੱਕਰੀ ਕ੍ਰਮਵਾਰ,ಆವರ್ತಕ ಕ್ರಮಪಲ್ಲಟನೆ
"cycloid, cycloid","ಸೈಕ್ಲೋಯ್ಡ್, ಸೈಕ್ಲೋಯ್ಡ್"
"ਸਿਲੰਡਰ, ਸਿਲੰਡਰ","ಸಿಲಿಂಡರ್, ಸಿಲಿಂಡರ್"
"ਸਿਲੰਡਰ, ਸਿਲੰਡਰ, ਸਿਲੰਡਰ, ਸਿਲੰਡਰ","ಸಿಲಿಂಡರಾಕಾರದ, ಸಿಲಿಂಡರ್, ಸಿಲಿಂಡರಾಕಾರದ, ಸಿಲಿಂಡರ್"
ਸਿਲੰਡਰ ਪੰਨਾ,ಸಿಲಿಂಡರ್ ಪುಟ
"ਜ਼ੀਰੋ, ਸਿਫਰ","ಶೂನ್ಯ, ಸೈಫರ್"
ਦਿਲਬਰਟ ਦਾ ਸਿਧਾਂਤ,ಡಿಲ್ಬರ್ಟ್ನ ಸಿದ್ಧಾಂತ
ਗਿੱਲੀ ਸਧਾਰਨ ਹਾਰਮੋਨਿਕ ਮੋਸ਼ਨ,ಸರಳ ಹಾರ್ಮೋನಿಕ್ ಚಲನೆಯನ್ನು ತೇವಗೊಳಿಸಿತು
ਲਗਾਤਾਰ ਗਿੱਲਾ,ಡ್ಯಾಂಪಿಂಗ್ ಸ್ಥಿರ
"ਦੱਤ, ਉਪਤ, ਦਾਤਾ, ਭਰੋਸਾ","ದತ್, ಉಪತ್ತಾ, ಡೇಟಾ, ಟ್ರಸ್ಟ್"
ਦੱਤ ਅੰਡਰਟੇਕਿੰਗ,ದತ್ ಕೈಗೊಂಡಿದ್ದಾರೆ
ਭਰੋਸਾ ਸਰੋਤ ਸਿਸਟਮ,ವಿಶ್ವಾಸಾರ್ಹ ಸಂಪನ್ಮೂಲ ವ್ಯವಸ್ಥೆ
ਡਾਟਾ ਪ੍ਰੋਸੈਸਰ,ಡೇಟಾ ಪ್ರೊಸೆಸರ್
ਡਾਟਾ ਸ਼ੀਟ,ಮಾಹಿತಿಯ ಕಾಗದ
ਡੇਕਗਨ,ದಶಭುಜ
dekagram,ಡೆಕಾಗ್ರಾಮ್
decameter,ಡೆಕಾಮೀಟರ್
ਸੜਨ ਸੂਚਕਾਂਕ,ಕೊಳೆತ ಸೂಚ್ಯಂಕ
ਸੜਨ ਵਕਰ,ಕೊಳೆತ ವಕ್ರರೇಖೆ
ਸ਼ਾਨਦਾਰ ਫੰਕਸ਼ਨ,ಸೊಗಸಾದ ಕಾರ್ಯ
desigram,ದೇಸಿಗ್ರಾಮ್
ਦਸ਼ਮਲਵ,ದಶಮಾಂಶ
"ਦਸ਼ਮਲਵ, ਦਸ਼ਮਲਵ","ದಶಮಾಂಶ, ದಶಮಾಂಶ"
ਦਸ਼ਮਲਵ ਕੋਡ,ದಶಮಾಂಶ ಕೋಡ್
ਦਸ਼ਮਲਵ ਕੋਡਿਡ ਅੰਕ,ದಶಮಾಂಶ ಕೋಡೆಡ್ ಅಂಕೆ
ਦਸ਼ਮਲਵ ਵਿਸਥਾਰ,ದಶಮಾಂಶ ವಿಸ್ತರಣೆ
ਦਸ਼ਮਲਵ ਅੰਸ਼,ದಶಮಾಂಶ ಭಾಗ
ਦਸ਼ਮਲਵ ਸੰਕੇਤ ਪ੍ਰਣਾਲੀ,ದಶಮಾಂಶ ಸಂಕೇತ ವ್ಯವಸ್ಥೆ
ਦਸ਼ਮਲਵ ਸੰਕੇਤ ਪ੍ਰਣਾਲੀ,ದಶಮಾಂಶ ಸಂಕೇತ ವ್ಯವಸ್ಥೆ
ਦਸ਼ਮਲਵ ਬਿੰਦੂ,ದಶಮಾಂಶ ಬಿಂದು
ਦਸ਼ਮਲਵ ਸਕੇਲ,ದಶಮಾಂಶ ಪ್ರಮಾಣ
ਦਸ਼ਮਲਵ ਸਿਸਟਮ,ದಶಮಾಂಶ ವ್ಯವಸ್ಥೆ
ਡੈਸੀਮੀਟਰ,ಡೆಸಿಮೀಟರ್
ਇੰਕੋਡਿੰਗ,ಎನ್ಕೋಡಿಂಗ್
ਫੈਸਲੇ ਦਾ ਮਾਡਲ,ನಿರ್ಧಾರ ಮಾದರಿ
ਫੈਸਲੇ ਦੀ ਥਿਊਰੀ,ನಿರ್ಧಾರ ಸಿದ್ಧಾಂತ
ਫੈਸਲਾ ਵੇਰੀਏਬਲ,ನಿರ್ಧಾರ ವೇರಿಯಬಲ್
"ਡੀਕੋਡਰ, ਡੀਕੋਡਰ","ಡಿಕೋಡರ್, ಡಿಕೋಡರ್"
"ਏਨਕੋਡਿੰਗ, ਡੀਕੋਡਿੰਗ","ಎನ್ಕೋಡಿಂಗ್, ಡಿಕೋಡಿಂಗ್"
ਵੱਖ ਕਰਨ ਯੋਗ ਸੈੱਟ,ಬೇರ್ಪಡಿಸಬಹುದಾದ ಸೆಟ್
ਘਟਣਾ,ಕಡಿಮೆಯಾಗುತ್ತಿದೆ
ਘਟਾਉਣ ਵਾਲਾ ਫੰਕਸ਼ਨ,ಕ್ಷೀಣಿಸುವ ಕಾರ್ಯ
ਡੇਡਿਕਿੰਡ-ਕਟ,ಡೆಡೆಕಿಂಡ್-ಕಟ್
ਡੇਡਕਿੰਡ-ਪ੍ਰਮੇਯ,ಡೆಡೆಕಿಂಡ್-ಪ್ರಮೇಯ
ਸ਼ਾਮਲ ਕਰਨ ਲਈ,ಸಂಯೋಜಿಸಲು
ਕਾਰਪੋਰੇਟ ਅਭਿਆਸ,ಕಾರ್ಪೊರೇಟ್ ಅಭ್ಯಾಸ
ਗਲਤ,ತಪ್ಪು
ਪਰਿਭਾਸ਼ਾਤਮਕ ਸਮੀਕਰਨ,ವ್ಯಾಖ್ಯಾನ ಸಮೀಕರಣ
ਨਿਸ਼ਚਿਤ ਅਟੁੱਟ,ನಿರ್ದಿಷ್ಟ ಅವಿಭಾಜ್ಯ
ਸਥਿਰ ਮੈਟ੍ਰਿਕਸ,ಸ್ಥಿರ ಮ್ಯಾಟ್ರಿಕ್ಸ್
"ਪਰਿਭਾਸ਼ਾ, ਸਪਸ਼ਟਤਾ, ਨਿਸ਼ਚਿਤਤਾ","ವ್ಯಾಖ್ಯಾನ, ಸ್ಪಷ್ಟತೆ, ಖಚಿತತೆ"
deformation ਕਰਵ,ವಿರೂಪ ಕರ್ವ್
ਵਿਗੜਿਆ ਪੰਨਾ,ವಿಕೃತ ಪುಟ
"debauchery, debauchery","ದುರಾಚಾರ, ದುರಾಚಾರ"
ਆਵਾਜਾਈ ਦੀਆਂ ਸਮੱਸਿਆਵਾਂ ਵਿੱਚ ਗਲਤੀ,ಸಾರಿಗೆ ಸಮಸ್ಯೆಗಳಲ್ಲಿ ನಿಖರತೆ
"ਡਿਗਰੀ, ਡਿਗਰੀ, ਡਿਗਰੀ, ਡਿਗਰੀ, ਮਾਤਰਾ, ਵਿਸ਼ਾਲਤਾ, ਡਿਗਰੀ","ಪದವಿ, ಪದವಿ, ಶಕ್ತಿ, ಪದವಿ, ಪ್ರಮಾಣ, ಪ್ರಮಾಣ, ಪದವಿ"
ਅੰਤਰ ਸਮੀਕਰਨ ਦੀ ਸ਼ਕਤੀ,ಭೇದಾತ್ಮಕ ಸಮೀಕರಣದ ಶಕ್ತಿ
"ਆਜ਼ਾਦੀ ਦੀ ਡਿਗਰੀ, ਆਜ਼ਾਦੀ ਦੀ ਡਿਗਰੀ","ಸ್ವಾತಂತ್ರ್ಯದ ಪದವಿ, ಸ್ವಾತಂತ್ರ್ಯದ ಪದವಿ"
ਬਹੁਪਦ ਦੀ ਸ਼ਕਤੀ,ಬಹುಪದದ ಶಕ್ತಿ
ਬਾਹਰ ਕੱਢਿਆ ਦਲ,ಪರಿವಾರವನ್ನು ಹೊರಹಾಕಿದರು
ਡੈਲਟਾ ਫੰਕਸ਼ਨ,ಡೆಲ್ಟಾ ಕಾರ್ಯ
ਮੰਗ ਅਤੇ ਉਪਯੋਗਤਾ ਵਕਰ,ಬೇಡಿಕೆ ಮತ್ತು ಉಪಯುಕ್ತತೆಯ ರೇಖೆ
ਮੰਗ ਸਮੀਕਰਨ,ಬೇಡಿಕೆ ಸಮೀಕರಣ
ਮੰਗ ਫੰਕਸ਼ਨ,ಬೇಡಿಕೆ ಕಾರ್ಯ
ਜਨਸੰਖਿਆ ਅਧਿਐਨ,ಜನಸಂಖ್ಯಾ ಅಧ್ಯಯನಗಳು
ਜਨਸੰਖਿਆ,ಜನಸಂಖ್ಯಾಶಾಸ್ತ್ರ
ਘਣਾਉਣ ਵਾਲਾ ਪ੍ਰਮੇਯ,ಮೊವರ್ ಪ್ರಮೇಯ
"ਪ੍ਰਦਰਸ਼ਿਤ ਕਰਨ ਲਈ, ਗਵਾਹੀ ਦੇਣ ਲਈ, ਪ੍ਰਦਰਸ਼ਿਤ ਕਰਨ ਲਈ","ಪ್ರದರ್ಶಿಸಲು, ಸಾಕ್ಷ್ಯ ನೀಡಲು, ಪ್ರದರ್ಶಿಸಲು"
"ਨੁਮਾਇੰਦਗੀ, ਸਬੂਤ, ਪ੍ਰਦਰਸ਼ਨ, ਪ੍ਰਦਰਸ਼ਨ","ಪ್ರಾತಿನಿಧ್ಯ, ಪುರಾವೆ, ಪ್ರದರ್ಶನ, ಪ್ರದರ್ಶನ"
ਪ੍ਰਤੀਨਿਧ ਜਿਓਮੈਟਰੀ,ಪ್ರಾತಿನಿಧ್ಯ ಜ್ಯಾಮಿತಿ
ਹਰ,ಪ್ರತಿ
ਸੰਘਣੀ ਕੁੱਲ,ದಟ್ಟವಾದ ಸಮುಚ್ಚಯ
"ਘਣਤਾ, ਘਣਤਾ","ಸಾಂದ್ರತೆ, ಸಾಂದ್ರತೆ"
ਗਿਣਨਯੋਗ ਸੈੱਟ,ಲೆಕ್ಕಿಸಬಹುದಾದ ಸೆಟ್
ਚੜ੍ਹਦਾ ਸਥਿਰ,ಆರೋಹಣ ಸ್ಥಿರ
ਨਿਰਭਰ ਘਟਨਾ,ಅವಲಂಬಿತ ಘಟನೆ
ਨਿਰਭਰ ਬੇਤਰਤੀਬ ਵੇਰੀਏਬਲ,ಅವಲಂಬಿತ ಯಾದೃಚ್ಛಿಕ ವೇರಿಯಬಲ್
ਨਿਰਭਰ ਵੇਰੀਏਬਲ,ಅವಲಂಬಿತ ವೇರಿಯಬಲ್
ਨਿਰਭਰ ਵੇਰੀਏਬਲ,ಅವಲಂಬಿತ ವೇರಿಯಬಲ್
ਡਿਪਰੈਸ਼ਨ ਦਾ ਕੋਣ,ಖಿನ್ನತೆಯ ಕೋನ
"ਵਿਉਤਪੰਨ, ਵਿਉਤਪੰਨ, ਵਿਭਿੰਨਤਾ","ವ್ಯುತ್ಪನ್ನ, ವ್ಯುತ್ಪನ್ನ, ವ್ಯತ್ಯಾಸ"
"ਡੈਰੀਵੇਟਿਵ, ਡੈਰੀਵੇਟਿਵ","ವ್ಯುತ್ಪನ್ನ, ವ್ಯುತ್ಪನ್ನ"
ਪ੍ਰਾਪਤ ਸੀਮਾ,ಪಡೆದ ಶ್ರೇಣಿ
ਪ੍ਰਾਪਤ ਸੈੱਟ,ಪಡೆದ ಸೆಟ್
"ਉਤਰਦਾ, ਉਤਰਦਾ","ಅವರೋಹಣ, ಅವರೋಹಣ"
ਘਟਦੇ ਕ੍ਰਮ,ಅವರೋಹಣ ಕ್ರಮ
ਘਟਦੀ ਸੀਮਾ,ಅವರೋಹಣ ಶ್ರೇಣಿ
ਪ੍ਰੋਜੈਕਟਿਵ ਜਿਓਮੈਟਰੀ,ಪ್ರಕ್ಷೇಪಕ ಜ್ಯಾಮಿತಿ
ਵਰਣਨਯੋਗ ਮਾਡਲ,ವಿವರಣಾತ್ಮಕ ಮಾದರಿ
ਵਰਣਨਯੋਗ ਅੰਕੜੇ,ವಿವರಣಾತ್ಮಕ ಅಂಕಿಅಂಶಗಳು
"ਡਿਜ਼ਾਈਨ ਕਰਨਾ, ਡਿਜ਼ਾਈਨ ਕਰਨਾ, ਡਿਜ਼ਾਈਨ ਕਰਨਾ (ਐਡੀ.), ਡਿਜ਼ਾਈਨ ਕਰਨਾ, ਡਿਜ਼ਾਈਨ ਕਰਨਾ (ਐਨ.)","ವಿನ್ಯಾಸಗೊಳಿಸಲು, ವಿನ್ಯಾಸಗೊಳಿಸಲು, ವಿನ್ಯಾಸಕ್ಕೆ (ಸಂ.), ವಿನ್ಯಾಸಕ್ಕೆ, ವಿನ್ಯಾಸಕ್ಕೆ (ಎನ್.)"
ਪ੍ਰਯੋਗ ਦਾ ਡਿਜ਼ਾਈਨ,ಪ್ರಯೋಗದ ವಿನ್ಯಾಸ
ਡੈਸਕ ਕੈਲਕੁਲੇਟਰ,ಮೇಜಿನ ಕ್ಯಾಲ್ಕುಲೇಟರ್
"ਪਛਾਣ, ਖੋਜ","ಗುರುತಿಸುವಿಕೆ, ಪತ್ತೆ"
"ਨਿਰਣਾਇਕ, ਨਿਰਣਾਇਕ, ਨਿਰਣਾਇਕ","ನಿರ್ಣಾಯಕ, ನಿರ್ಣಾಯಕ, ನಿರ್ಣಾಯಕ"
ਨਿਰਣਾਇਕ ਕ੍ਰਮ,ನಿರ್ಣಾಯಕ ಕ್ರಮ
