Kannada,Gujarati
ಸೈಟೊಲಿಸಿಸ್,કોયતરો
ಸೈಟೊಮಿಯರ್,કોથળી
ಸೈಟೋಪ್ಲಾಸಂ,કોયડો
ಎಲೆಕೋಸು,કોબી
ಕಳ್ಳಿ,કactક્ટસ
ಕ್ಯಾಲೆರುಲಾ,ક calંડન
ಕ್ಯಾನರಿ ಹುಲ್ಲು (ಫಲಾರಿಸ್),કેનેરી ઘાસ (ફાલારિસ)
ಚಾಚು,ઝેર
ಗಾಡಿ,કળણ
ದೊಣ್ಣೆ ಮೆಣಸಿನ ಕಾಯಿ,ક capંગિકમ
ಹಳ್ಳಿಯ,કોથળી
ಗಡ,કાર્પા
ಏಲಕ್ಕಿ,ઇલાયચી
ಕುರಚನೆ,સંતાડ
ಗಡಿ,ગાજર
ಗೋಡಂಬಿ ಕಾಯಿ,કાજુ
ಕಸ,કાસિયા
ಕಾಸ್ಟಾರಿ,એરપોર
ಹೂಕೋಸು,ફૂલકોબી
ಕೋಲಾಹಲ,કચુંબરની વનસ્પતિ
ಚಕ್ಷಾಕ್,ચેમ્પ
ಚೆನೊಪೋಡಿಯಂ,ચેતાન
ಚೆರ್ರಿ ಟೊಮೆಟೊ,ચેરી ટમેટા
ಚೆರ್ರಿ,ચેરી
"ಕಡಲೆ, ಗ್ರಾಂ","ચણા, ગ્રામ"
ಚಿಲ್ಲರೆ,મરચાં
ಚೀನಾ ಟರ್ಪಂಟೈನ್ ಮರ,ચાઇના ટર્પેન્ટાઇન ટ્રી
ಚೌ ಚೌ,ચો-ચો
ಕ್ರೈಸಾಂಥೆಮಮ್,ક્રાયસન્થેમમ
"ಚುಫಾ, ಭೂಮಿಯ ಬಾದಾಮಿ","ચુફા, પૃથ્વી બદામ"
ನಾಚಿಕೆಗೇಡಿನ,ચિત્ત
ದಾಲ್ಚಿನ್ನಿ,તજ
ಸಿಟ್ರಾನ್,સિટ્રોન
ಸಿಟ್ರೊನೆಲ್ಲಾ ಹುಲ್ಲು,સિટ્રોનેલા ઘાસ
ಜಾಸ್ಮಿನ್,ચ bingતી જાસ્મિન
ಲವಂಗ,ફાટવું
ಚೂರು ಹುರುಳಿ,કલગીર બીન
ಕೋಕಾ,કોકો
ತೆಂಗಿನ ಕಾಯಿ,નારિયેળ
ಕಾಫಿ,કોફી
ಕೊಲಿಯಸ್,કોલસ
ಕೊಲೊಕಾಸಿಯಾ,કોલોકસિયા
"ಕೊಲೊಸಿಂತ್, ಕಹಿ ಸೇಬು","કોલોસિન્થ, કડવો સફરજન"
ಸಾಮಾನ್ಯ ಪರ್ಸ್ಲೇನ್,સામાન્ય પરત
ಕೊತ್ತದ,કોથમીર
ಹತ್ತಿ,સુતરાઉ
ಹಸುರು,કોથળી
ಘನ,ઘનબી
ಸೌತೆಕಾಯಿ,કાકડી
ಕಸಾಯಿಟಿಗಳು,કકર્બિટ્સ
ಜೀರಿಗೆ,જીરું
ಕರಿ ಎಲೆ,પર્ણ
ಸೀತಾಫಲ,સીતાફળ
ಕ್ಯಾಪ್ಸುಲ್ ಕೊಳೆತ,કોઇ
ಕ್ಯಾಟರ್ಪಣಿ,કેટરપિલર
ಸಿಟ್ರಸ್ ಸೈಲಾ,સાઇટ્રસ સાયલ્લા
ಕ್ರಿಕೆಟ,ક્રિકેટ
ಕಾಗೆ,તારવું
ಕತ್ತರಿಸಿದ ಹುಳು,કૃમિ
ಡೈರಿ,ડેરી
ಹೈನುಗಾರಿಕೆ,ડેરીંગ
ಅಣೆಕಟ್ಟು,ડામ
ಹದಿಮಾರದ,તટસ્થ
ಹೂಬಿಡುವ ದಿನಗಳ ನಂತರ,ફૂલો પછીના દિવસો
ಪೂರ್ಣ ಹೂವಿನ ನಂತರ ದಿನಗಳ ನಂತರ,સંપૂર્ણ મોર પછીના દિવસો
ಸ ೦ ಗೀತ,ભિન્ન
ಕ್ಯಾಲ್ಸಿಫಿಕೇಶನ್,છળ
ಕುಶಲ,ડોકટ
ಕೊಳೆ,સડો
ಪತನಶೀಲ,નિર્ણાયક
ದಶಮಾನ,દશાંશ
ಕೊರತೆ,ઉણલી
ಡಿಫ್ಲೋಕ್ಯುಲೇಷನ್ (ಮಣ್ಣು),ડિફ્લોક્યુલેશન (માટી)
ವಿಲೋಮೀಕರಣ,ઉન્મત્ત
ವಿರೂಪಗೊಳಿಸುವಿಕೆ,અસ્થિરતા
ಅರಣ್ಯ ಪರೀಕ್ಷೆ,વન -નાબૂદી
ಅವನತಿ,અધ degપન
ಅವನತಿ,અધોગતિ
ಪದವಿ ದಿನಗಳು,ડિગ્રી દિવસ
ಪದ,પ્રમાણ
ಬಿರಡೆ,વિકૃત
ಕಂಠಪಾಯೀಯ,ઉદ્ધત
ಕಂಠಪಾಯ,ધ્રુવીય
ನಿರ್ಜಲೀಕರಣ,નિર્જલીકરણ
ನಿರ್ಜಲೀಕರಣಕಾರ,નિર્જૃપક
ಬೇಡಿಕೆ,માંગ
ಅನುಗ್ರಹಿಸುವ,પ્રાણઘાતક
ಕೈಬಿಡುವುದು,ખોટો ઉપયોગ
ಠೇವಣಿ,થાપણ
ಶೇಖರಣೆ,જુબાની
ಸವಕಳಿ ಡಸಲೀಕರಣ,ઘસૃષ્ટિ
ನಿರ್ದಯತೆ,અવ્યવસ્થા
ವಿನ್ಯಾಸ,આચાર
ಸೊಬಗು,બેસાડનાર
ಹಣೆ ಹಾಕುವುದು,ખામી
ಹದಗೆಟ್ಟ,આછું
ಒಂದು ಬಗೆಯ ಉಳ್ಳ,દેશી
ಬಂಧಿಸು,ખાદ્ય પદાર્થ
ಬಂಧಿಸುವ,અસ્થિર
ನಿರ್ಣಾಯಕ,નિર્ધારક
ಅಪಮೌಲ್ಯೀಕರಣ,અવમૂલ્યન
ವಾಗ್ದಾನ,નીરસ
ವಿಚಲನ,વિચલનો
ಭಗ್ನಾವಸ್ಥೆ,નિષ્ઠુર
ರೋಗನರಣೆ,નિદાન
ದ್ವಂದ್ವ,દ્વિ -દખલ
ದ್ವಂದ್ವಾರ್ಥತೆ,અલગ -અલગ
ಡೈಕೋಟೈಲೆಡಾನ್ (ಬೀಜ),ડિકોટિલેડોન (બીજ)
ಡೈ ಬ್ಯಾಕ್ (ರೋಗ),પાછા ડાઇ (રોગ)
ಪ್ರಸರಣ,પ્રસાર
ಜೀರ್ಣವಾಗುವಿಕೆ,પાચનત્વ
ಹಿಂಸಾತ್ಮಕ,દિગ્ગજ
ಡೈಕ್ (ಡೈಕ್),ડાઇક (ડાઇક)
ತನೂಸಿಗೊಳಿಸು,પાતળું
ದೈವಭಕ್ತ,દ્વેષી
ಪದಗಳ,રાજદ્રોહ
ಪದಗಳ,રાજદ્રોહ
ರಾಜಗೀತೆ,રાજદ્રોહ
ಮೊಂಡುತನ,અવજ્ disા
ಪಳಗಾಗಿಸುವುದು,ઠપકો
ರಿಯಾಯಿತಿ,છૂટ
ಸೋಂಕುಗಳೆತ,જીવાલો
ಪ್ರಸರಣ,વિક્ષેપ
ಪ್ರಸಾರ,પ્રસાર
ವೈವಿಧ್ಯೀಕರಣ,વૈવિધ્ય
ವೈವಿಧ್ಯಮಯ ಕೃಷಿ,વૈવિધ્યપૂર્ણ ખેતી
ಡಿಎನ್‌ಎ,ડીએનએ સીડી
ಡಿಎನ್‌ಎ ಗ್ರಾಹಕ,ડીએનએ રીસેપ્ટર
ಗಲಾಟೆ,ગોળાકાર
ಪ್ರಬಲ,પ્રભુત્વપૂર્ણ
ಸುಸ್ತಾಗುವಿಕೆ,નિષ્ક્રિયતા
ಪ್ರಮಾಣ,માત્રા
ಡಬಲ್ ಸಿಗ್ಮೋಯಿಡ್ ಕರ್ವ್,ડબલ સિગ્મ id ઇડ વળાંક
ಕರಡು (ಕರಡು),ડ્રાફ્ટ (ડ્રાફ્ટ)
ಹರಿಸುತ್ತವೆ,ગટર
ಚರಂಡ,ગટર
ಸೆರೆ,ખેંચાણ
ತೇವಗೊಳಿಸುವಿಕೆ,ભીડિયું
ಡ್ರೆಸ್ಸಿಂಗ್ (ಬೀಜ),ડ્રેસિંગ (બીજ)
ಡ್ರಿಲ್ (ಎನ್.),ડ્રિલ (એન.)
ಕೊರೆಯುವ (ಎಜಿ. ಎಂಜಿನ್),ડ્રિલિંગ (એજી. એન્જીજી)
ಕೊರೆಯುವಿಕೆ (ಕೃಷಿ ವಿಜ್ಞಾನ),ડ્રિલિંગ (કૃષિવિજ્) ાન)
ಹನಿ ನೀರಾವರಿ,ટીપું સિંચાઈ
ಒಣಭೂಮಿ ಕೃಷಿ,સૂકરાની ખેતી
ಧೂಳು,ધૂળ
ಡಸ್ಟರ್,ડસ્ટર
ಧೂಳು,ધૂમ્રપાન
ಕುಬ್ಜ,વામન
ಕುಬ್ಜ ಪಿರಮಿಡ್,વામન પિરામિડ
ಕುಬ್ಜ,વામન
ಜಿಗಿಯದ,ડેઝી
ದಿನಾಂಕಗಳು,તારીખ
ಹಗಲಿನ ಮಲ್ಲಿಗೆ,જાસ્મિન
ಸಬ್ಬರ್,સુવાદાણા
ದನಾಣ ಹುಲ್ಲು,દંડ
ಗಡೀಪಾರು,ઘા
"ಡೂಬ್ ಹುಲ್ಲು, ಬರ್ಮುಡಾ ಹುಲ್ಲು","ડૂબ ઘાસ, બર્મુડા ઘાસ"
ಜಿಗಿ,ભડકો
ಒಣ ಶುಂಠಿ,સૂકા આદુ
ಜೀರುಂಡೆ,અછડતી ભમરો
ಡ್ರೋನ್,ડ્રોન
ಬಾತುಕೋಳಿ,બતક
ಪರಿಸರ ವಿಜ್ಞಾನ,પરિસ્થિતિવિજ્ologyાન
ಅರ್ಥಮಾಪಕ,અર્થશાસ્ત્ર
ಆರ್ಥಿಕತೆ,આર્થિક કાર્યક્ષમતા
ಜೀವರ ರೂಪ,પર્યાવરણ
ಮೇಲ್ನೋಟದ,શિષ્ટાચારને લગતું
ಎದೆಗುಂದಿದ,શેખીને લગતું
ಹದುದೋಲನಶಾಸ್ತ್ರ,પદવિજ્ologyાન
ಅಂಚು,ધાર
ಖಾದ್ಯ ಭಾಗ,ખાદ્ય ભાગ
ಬೇಡಿಕೆಯ ಸ್ಥಿತಿಸ್ಥಾಪಕತ್ವ,સ્થિતિસ્થાપકતા
ಉತ್ಪಾದನೆಯ ಸ್ಥಿತಿಸ್ಥಾಪಕತ್ವ,સ્થિતિસ્થાપકતા
ವಿದ್ಯುದ್ವಿಚ್ysisೇದನ,વિદ્યાપમાણ
ವಿದ್ಯುನ್ಮವತೆ,વિદ્યુતપ્રવાહ
ಎಲುಮೆ,નિરુત્સાહ
ಇಂಗಲ,છાતીવાળું
ಕಳೆಯುವುದು,પાંુમાદ
ಭ್ರೂಣ,ભ્રમણ
ಭ್ರೂಣಶಾಸ್ತ್ರ,ગર્ભવિજ્ embાન
ಹೊರಹೊಮ್ಮುವಿಕೆ,આતુરતા
ಎಮಲ್ ಆಗಿಸುವಿಕೆ,પ્રવાહી ભ્રષ્ટ વ્યક્તિ
ಅಂತರ್ವರ್ಧಕ,અંતર્ગત
ಎಂಡೋಮಿತಾಪರಿ,અંતર્જ્ endાન
ಎಂಡೋಪರಾಸೈಟ್,એન્ડોપારસાઇટ
ಎಂಡೋಸ್ಪರೆ,એંજીવ
ಉದ್ಯಮ,સાહસ
ಕೀಟಶಾಸ್ತ್ರ,પરિશિષ્ટ
ವಾತಾವರಣ,વાતાવરણ
ಕಿಣ್ವ,મનાઈ
ಮಹಾಕಾವ್ಯ ಕಸಿ ಮಾಡುವಿಕೆ,મહાકાવ્ય
ವಿಪತ್ತಿನ,ઉપદ્રવ
ಸಮಾನತೆ,સમાનતા
ನಿರ್ಮೂಲನೆ,નાબૂદી
ಅಗತ್ಯ ಪೋಷಕಾಂಶಗಳು,આવશ્યક પોષક તત્ત્વો
ಅಂದಾಜು,અંદાજ
ವಿವರ್ಣೀಕರಣ,નિષ્ઠા
ಸುಳ್ಳೆ,સુશોભિત
ಮೌಲ್ಯಮಾಪನ,મૂલ્યાંકન
ಆವಿಯಾಗುವಿಕೆ,વરાળ
ಕಂದವ್ಯ-ಹರಡುವಿಕೆ,સ્થાવર સંક્રમણ
ನಿತ್ಯಹರಿದ್ವರ್ಣ ಕ್ರಾಂತಿ,સદાબહાર ક્રાંતિ
ನಿತ್ಯಹರಿದ್ವರ್ಣದ,શાશ્વત
ವಿಕಸನ,વિકસિત થવું
ಅಚ್ಚಿಕೆ,આબકારી
ಬಳಲಿಕೆ (ಫಲವತ್ತತೆ),થાક (ફળદ્રુપતા)
ಶೋಷಣೆ,શોષણ
ಪರಿಶೋಧನೆ,સંશોધન
ಹೊರಹಾಕುವುದು,ઉત્તેજના
ಕಣ್ಣು (ಸಕ್ಕರೆಕೇನ್/ಆಲೂಗಡ್ಡೆ),આંખ (સુગરકેન/બટાકાની)
ಖಾದ್ಯ ಪೈನ್,ખાદ્ય પાઇન
"ಆನೆ ಕಾಲು, ಯಾಮ್","હાથી પગ, યમ"
ನೀಲಗಿರುವ,નીરોગીત
ಎರೆಹುಳು,ધામ ખળો
ಕೀಟಶಾಸ್ತ್ರಜ್ಞ,એન્ટોમોલોગ્ધાર વિજ્ologistાની
ಪರಿಸರವಾದಿ,પર્યાવરણવાદક
ಅಂಶ,પરિબળ
ಅಂಶ ಉತ್ಪಾದಕತೆ,પરિબળ ઉત્પાદકતા
ಅಂಶ,પરિબળ
ಅಪವರ್ತನೀಯ ಬ್ಲಾಕ್ ವಿನ್ಯಾಸ,કાલ્પનિક અવરોધ રચના
ಬೋಧನಕಾರಿ,વિદ્યાશાખા
ಪಾಳುಕಾಯಿ,પડતર
ಕುಟುಂಬ,કુટુંબ
ಕೃಷಿ ಮೌಲ್ಯಮಾಪನ,ખેતર -મૂલ્યાંકન
ಕೃಷಿ ಬಜೆಟ್,ખેતી અંદાજપત્ર
ಕೃಷಿ ವ್ಯಾಪಾರ,ખેત વ્યવસાય
ಕೃಷಿ ಯೋಜನೆ,ખેતી આયોજન
ರೈತ,ખેડૂત
ಕೃಷಿ,ખેતી
ಸ ೦ ಭವಿಸೆ,ફાંસી
ಫಲೀಕರಣ,ઉશ્કેરાટ
ಹುದುಗುವುದು,આથો
ಫಲವತ್ತತೆ,ફળદ્રુપતા
ಗೊಬ್ಬರ,ખાતર
ರಸಗೊಬ್ಬರ ಬಳಕೆಯ ದಕ್ಷತೆ,ખાતરનો ઉપયોગ કાર્યક્ષમતા
ನಾರಿನ,રેસાવાળું
ಹೊಲತು,ક્ષેત્ર
ಕ್ಷೇತ್ರ ಸಾಮರ್ಥ್ಯ,ક્ષેત્ર -ક્ષમતા
ಕ್ಷೇತ್ರ ಪ್ರದರ್ಶನ,ક્ષેત્ર પ્રદર્શન
ಸ್ಥಿರೀಕರಣ,નિર્ધારણ
ಪ್ರವಾಹ,ફાટ
ನಿರ್ವಹಣಾ ಚಿತ್ರ,પ્રવાહ વિધિ
ಆಹಾರ ಮೌಲ್ಯ,ખાદ્ય મૂલ્ય
ಮೇವು (ಮೇವು),ઘાસચારો (ઘાસચારો)
ಮುನ್ಸೂಚನೆ,આગાહી
ಅರಣ್ಯ,વન
ಅರಣ್ಯೀಕರಣ,વનનિવારણ
ಚೂರು,ક frંગું
ಫ್ರಾಸ್ಟ್ ರೆಸಿರೆಂಟ್,હિમનો પ્રતિરોધક
ಮುನಗಳ,હિમ
ಹೆಪ್ಪುಗಟ್ಟಿದ (ಹಣ್ಣು ಮತ್ತು ತರಕಾರಿ),સ્થિર (ફળ અને શાકભાજી)
ಜಡನಾಗಿಸುವಿಕೆ,ફળ
ಹಣ್ಣಿನ ಹನಿ,ફળ ટીપાં
ಹಣ್ಣು-ಸೆಟ್ (ಹಣ್ಣಿನ ಸೆಟ್ಟಿಂಗ್),ફળ-સેટ (ફળની ગોઠવણી)
ಹೊಗಳಿಕೆ,ધૂણી
ಶಿಲೀಂಧ್ರನಾಶಕ,ફૂગનાશક
ಶಿಲೀಂಧ್ರ ರೋಗದ,ફૂગવાદી
ಶಿಲೀಂಧ್ರ,ફૂગ
ಗಡಿ,Furીલું કરવું
ಸಮ್ಮಿಳನ,મિશ્રણ
ಗುಟ್ಟು,ઝઘડો
ಅಸ್ಪಷ್ಟ,ઝાંખું
"ಫೆನ್ನೆಲ್, ಅನೈಸ್","વરિયાળી, વરિયાળી"
ಮೆಂತ್ಯದ,મેથી
ಅಂಜೂರ,અંજીર
ಬೆರಳು ರಾಗಿ,આંગળીથી બાજરી
ಬೆಂಕಿ ಜ್ವಾಲೆಯ ಬುಷ್,અગ્નિશામક ઝાડવું
ಅರಣ್ಯದ ಜ್ವಾಲೆ,વન ની જ્યોત
ಫ್ರೆಂಚ್ ಹುರುಳಿ,ફ્રેન્ચ બીન
ಅಲ್ಪಬೆಲೆಯ,ચાંચડ
ನರಿ,શિયાળ
ಹಣ್ಣು ನೊಣ,ફળ
ಗಾಲ್ (ಹಾರ್ಟ್),પિત્ત (હોર્ટ)
ಗಮೀಟು,જુગાર
ತೋಟ,ખાદ્ય
ಗೇಜ್ (ನೀರು),ગેજ (પાણી)
ಜೀನ್ ಬ್ಯಾಂಕ್,પશુ બેંક
ಜೀನ್ ಟ್ಯಾಗಿಂಗ್,જીન ટેગિંગ
ವಂಶದ ಶಾಸ್ತ್ರ,જિનોલોજી
ಆನುವಂಶಿಕ ನಕ್ಷೆ,આનુવંશિક નકશો
ಆನುವಂಶಿಕ,આનુવંશિકતા
ಜಿನೋಮ್,જિનોમ
ಜೀನಾಮಿಕ್ ಗ್ರಂಥಾಲಯ,જિનોમિક ગ્રંથાલય
ಜೀನೊಮಿಕ್ಸ್,જર્નીશ
ಜೀನೋಟೈ,વિનોટાઇપ
ಜೀನೋಟೈ,વિનોટાઇપ
ಕುಲ,જાતિ
ಕುಲ,જાતિ
ಸೂಕ್ಷ್ಮಾಣು,જીવાણુ
ರೋಗಾಣು,જીવાણુનાશક
ಮೊಳಕೆ,અંકુર
ನೆಲಮಾಳಿಗೆ,જંતુરહિત
ಗಿಬ್ಬರ್ಸೆಲ್ ಆಮ್ಲ,જિબ્રેલિલીક એસિડ
ಗಿಲು,ગિનિંગ
ಹಲ್ಲು,ધાંધલ
ಅಂಟಂಟಾದ,ખાઉધરું
ಗ್ಲೈಕೋಲಿಸಂ,ગ્લાયકોલિસીસ
ಗ್ನಿಸ್,ગુંડાગીરી
ಸುವರ್ಣ ಕ್ರಾಂತಿ,સુવર્ણ ક્રાંતિ
ಶ್ರೇಣಗೀತೆ,ક્રમ
ಕಸಿಮಾಡಿದ ಸಸ್ಯ,કલમી છોડ
ನಾಟಿ-ಸಂಯೋಜನೀಯ,કલમ
ಗಾರ್ಟರಿ,માંદગી
ಹರಳಾಗುವಿಕೆ,દાણાદાર
ಹಸಿರು ಗೊಬ್ಬರ,લીલો રંગ
ಹಸಿರು ಕ್ರಾಂತಿ,લીલો ક્રાંતિ
ಬೆಳವಣಿಗೆ ಮತ್ತು ಅಭಿವೃದ್ಧಿ,વિકાસ અને વિકાસ
ಗುರು ರಾಶಿ,ગુંડો
ವೇಷಭೂಷಣವಾದ,સંયુક્ત
ಗೋಲು ಕಾಯಿ,બાપ
ಬೆಳ್ಳುಳ್ಳಿ,લસણ
ಕಸ,જર્થી ઘડતર
ಗೆರ್ಕಿನ್,ગિરિન
ಶುಂಠಿ,આદુ
ಹೊಳಪು,ગંધયંત્ર
ಮೇಕೆ ಕಳೆ (ಅಗರಟಮ್),બકરી નીંદણ (એગરાટમ)
ದ್ರಾಕ್ಷಿಹಣ್ಣು,દ્રાક્ષ
ದ್ರಾಕ್ಷಿ,દ્રાક્ષ
ಹಸಿರು ಗ್ರಾಂ,લીલો ગ્રામ
ದಹನ,ગ્રોઇયા
ನೆಲಗಡಲೆ,મગફળી
ಸೀಬೆಹಣ್ಣು,જામફળ
ಗಿನಿಯಾ ಹುಲ್ಲು,ગિની ઘાસ
ಗಾಲ್ ಮಿಡ್ಜ್,પિત્તાશય
ಹುಲ್ಲು ಹಾಪರ್,ઘાસના ઘેરા
ಗುಂಡಿ ದೋಷ,ગુંડિ
ಅಭ್ಯಾಸ,આદત
ಆಲಿಕಲ್ಲು,કરચરો
ಕೂದಲು,વાળ
ಮೆರುಗು,હાર્વેગેટ
ಕುಣಿಸು,દલાલ
ಕೊಯ್ಲಿಗೆ ಸೂಚಿಸುವ ಸೂಚ್ಯಂಕ,લણણી અનુક્રમણિકા
ಕೊಯ್ದು,લણણી
ಕೊಯ್ಲು,લણણી
ಮೊಲ,ક hંગું
ಹುಳು,ઘાસની
ಹುಲಿಗೆ,દાદાગીરી
ಹುಲ್ಲುಗಾವಲು,ઘાસ
ಮಬ್ಬು,ઝાકળ
ಮಸುಕಾದ,ધૂંધળું
ತಲೆ (ಕೃಷಿ),વડા (કૃષિ)
ತಲೆ (ಚಾನಲ್),વડા (ચેનલનું)
ಹಿಂದಿರುಗುವುದು,પાછા મથાળા
ತುತ್ತೂರಿ,હેજ
ಹೆಡ್ಜಿಂಗ್,હેજ
ಹೆಲಿಕ್ಸ್,રખડુ
ರಕ್ತನಾಳ,હિમેટાઇટ
ಸಸ್ಯ,વનસ્પતિ
ಗಿಡದಂತಿ,વનસ્પતિ
ಸಸ್ಯನಾಶಕ,વનસ્પતિનાશક
ಅನರ್ಹತೆ,આનુવંશિકતા
ಪತ್ನಣೀಯತೆ,વિપુલતા
ಹರ್ಮ್ರೋಡೈಟ್,હર્મેફ્રોડાઇટ
ಭಿನ್ನ ವಾಚ್,વિજાત્ય
ಭಿನ್ನಾಭಿಪ್ರಾಯ,હેટરફેરિલાઇઝેશન
ಭಿನ್ನತೆ,તકરારી
ಭಿನ್ನಾಭಿಪ್ರಾಯ,વિજાતીય
ಭಿನ್ನತೆ,વિજાત્ય
ರಕ್ತಸಂಬಂಧಿ,હેકસપ્લોઇડ
ಹೈಬರ್ನೇಟ್ ಮಾಡು,સ્તુતિ
ಹೆಚ್ಚಿನ ಸಾಂದ್ರತೆಯ ನೆಡುವಿಕೆ,ઉચ્ચ ઘનતા વાવેતર
ಬೆಟ್ಟದ,હિલ (ચોખા)
ಹಂದಿಯ ಕುರಿತ,Histંચર
ಚೈತನ್ಯದ ತೋಟಗಾರಿಕೆ,હિટેક બાગાયતી
ಜೇನುಗೂಡು,મધપૂડો
ಹಂದಿಯ,ઉશ્કેરણી
ಹಿಡಿದು,યજમાન
ತೋಟ,દેશી ખેતર
ಹೋಮಿಯೋಸ್ಟಾಸಿಸ್,હોમિયોસ્ટેસિસ
ಗೃಹ ಹೋಳು,ઘર
ಏಕರೂಪತೆ,એકરૂપતા
ಏಕರೂಪದ,એકરૂપ
ಮಾಮೋಲಿಕಸ್,સમલૈંગિક
ಅಖಂಡ,સજાવટ
ಕುಳಿ,ઘૂંટણ
ದಿಗಂತಿ,ક્ષિતિજ
ತೋಟಗಾರಿಕಾ ಬೆಳೆಗಳು,બાગાયતી પાક
ತೋಟಗಾರಿಕೆ,બાગાયત
ಹೊರ್ಟಿ-ಸಿಲ್ವಿ ಗ್ರಾಮೀಣ ಕೃಷಿ,હોર્ટી-સિલ્વી પશુપાલન ખેતી
ಅತಿಥೆಯ,યજમાન
ಬಿಸಿನೀರಿನ ಚಿಕಿತ್ಸೆ,ગરમ પાણીની સારવાર
ಹಲ್,હલકું
ಆರ್ದ್ರತೆ,ભેજ
ಸಜ್ಜು,ફર્સ્ટ
ಹೊಟ್ಟು,ક husંગું
ಹಸ್ಕರ್,ક husંગર
ಹೊಳಪುಳ್ಳ,ભૂખ
ಸಂಕರಜದ,સંકર
ಸಂಕರಜತೆ,સંકર
ಜಲಸಂಚಯ,હાઇડ્રેશન
ಜಲವಿಜ್ಞಾನ,જળવિજ્ologyાન
ಜಲವಿಚ್ysisೇದನೆ,જળશાસ્ત્ર
ಜಲಮಾಪಕ,જળમાર્ગ
ಜಲಪಕ್ಷದ,જળચુક્ત
ಜಲಸಂಪರ್ಕ,જળવિજ્icsાન
ಜಲಾವರಣ,જળશાસ્ત્ર
ಜಲಸಮತಿ,જળચોર
ಅತ್ಯಲ್ಪ,અતિથિ
ಒಂದು ದೊಡ್ಡ ಕಣ್ಣು,આત્યંતિક
ಜರಡಿ,કોઇ
ಬಲಿಷ್ಠಿ,પમાટ
ಕಲ್ಪನಾಶಕ್ತಿ,અનુમાન
ಗರ್ಭಕಂಠ (ನೀರು),હિસ્ટ્રેસિસ (પાણી)
ಹಜೆಲ್ ಕಾಯಿ,હેઝલ અખરોટ
ಸೆಣಬಿನ,શણ
ಕೋಳಿ,હેનબેન
ಗೋರಂಟಿ,મેંદી
ದಾಸವಾಳಿ,શિષ્ટાચાર
ಹಾಪ್,ઠોક
ಕುದುರೆ ಗ್ರಾಂ,ઘોડાનો ગ્રામ
ಕುದುರೆ ಕಣ್ಣಿನ ಹುಳಿ,ઘોડાગાડી
ಜೇನು ನೊಣ,મધમાખી
ಕುಳಿ,ઘૂંટણ
ತೋಟಗಾರಿಕೆ,બાગાયતી
ಜಲವಿಜ್ಞಾನಿ,જળ -વિજ્ologistાની
ಸಿತು ಕಸಿ ಮಾಡುವಲ್ಲಿ,સીમિત
ವಿಂಟ್ರೊದಲ್ಲಿ,વિટ્રોમાં
ವಿವೋದಲ್ಲಿ,વિવો
ತಗ್ಗಿಸದ,આડેધડ
ಕೀಟ,જંતુ
ಕೀಟ ಕೀಟ,જંતુનાશક જીવાડો
ಕೀಟಸಾಮಾನ್ಯ,જંતુ
ಕೀಟನಾಶಕ,જંતુનાશક
ಕೀಟಭಾರಿಯ,જંતુનાશક
ಬಿಸಿಲು,તાલ
ಬಿಡಿಸಲಾಗದ,ઉઘાડાવાળું
ಇನ್ಸ್ಟಾರ್ (ಕೀಟ),ઇન્સ્ટાર (જંતુ)
ನಿರಂಕುಶಾಧಿಕಾರಿ,અલગ પાડનાર
ಸಂಯೋಜಿತ ರೋಗ ನಿರ್ವಹಣೆ,સંકલિત રોગ વ્યવસ્થાપન
ಸಂಯೋಜಿತ ಪೋಷಕಾಂಶಗಳ ನಿರ್ವಹಣೆ,એકીકૃત પોષક સંચાલન
ಸಂಯೋಜಿತ ಕೀಟ ನಿರ್ವಹಣೆ,એકીકૃત જંતુ સંચાલન
ತೀವ್ರಗೊಳಿಸುವಿಕೆ,તીવ્રતા
ತೀವ್ರ,સઘન
ಅಂತರ್ರೋಗ,એકાંગાળ
ಅಂತರಸಂಪರ್ಕ (ಅಂತರಸಂಪರ್ಕ),આંતરસંબંધ (ઇન્ટરકલ્ચર)
ಆಸಕ್ತಿ,હિત
ಅಂತರಪರ್ -ಆವರಣ,ઇંટનો કરવો
ಇಂಟರ್ಫೇಸ್ (ಕೋಶ ವಿಭಾಗ),ઇન્ટરફેસ (સેલ વિભાગ)
ರಾಕ್ಷಸ,પ્રક્ષેપણ
ಅಂತರ್ರೋಗದ,આંતરડા
ದಾಸ್ತಾನು,સૂચિ
ವಿಪರ್ಯ,ઉલ્લંઘન
ಆಕ್ರೋಶ,અનુચિત
ಅಯಾನು,આયન
ವಿಕಿರಣ,ઝળહળાટ
ನೀರಾವರಿ,સિંચાઈ
ಐಸೊ ಆಲೀಲ್ಸ್,આઇએસઓ એલીલ્સ
ಐಎಸ್ಒ ಉತ್ಪನ್ನ ಕರ್ವ್,આઇએસઓ ઉત્પાદન વળાંક
ಐಸೋಬಾರ್,ઇસોબર
ಐಸೊಗಾಮಿ,અલગતા
ಪ್ರತ್ಯೇಕತೆ,અલગ અંતર
ಸಮೋಪ್ಸುಯು,આઇસોપ્લાઇડ
ಲೋಕದ,અનહદ
ಐಸೋಟೋಪ್,આઇસોટોપ
ಭಾರತೀಯ ಬರ್ಚ್,ભારતીય બિર્ચ
