English,Malayalam
Gentile,വിജാതീയൻ
Gentile,വിജാതീയൻ
Ghetto,ഗെട്ടോ
Ghetto,ഗെട്ടോ
Gibbet,ഗിബെറ്റ്
Gild (=guild),ഗിൽഡ് (=ഗിൽഡ്)
Gladiater,ഗ്ലാഡിയേറ്റർ
Glorious Revolution,മഹത്തായ വിപ്ലവം
Golden Horde,ഗോൾഡൻ ഹോർഡ്
Grand Alliance,മഹാസഖ്യം
Grandee,ഗ്രാൻഡീ
Grand Signor,ഗ്രാൻഡ് സിഗ്നർ
Grand Signor,ഗ്രാൻഡ് സിഗ്നർ
Great Civil War,മഹത്തായ ആഭ്യന്തരയുദ്ധം
Great Departure (of Buddha),മഹത്തായ പുറപ്പാട് (ബുദ്ധന്റെ)
Greater India,ഗ്രേറ്റർ ഇന്ത്യ
Great Hellas,ഗ്രേറ്റ് ഹെല്ലസ്
Great Horde,വലിയ സംഘം
Great Renunciation (=great departure),മഹത്തായ ത്യാഗം (=വലിയ പുറപ്പാട്)
Great Seal,വലിയ മുദ്ര
Great Trak,വലിയ ട്രാക്ക്
Great Vehicle,വലിയ വാഹനം
Great Wall of China,ചൈനീസ് വന്മതില്
Greave,ഗ്രേവ്
Guard-chamber,ഗാർഡ് ചേംബർ
Guard-chamber,ഗാർഡ് ചേംബർ
Guard-chamber,ഗാർഡ് ചേംബർ
Guptas,ഗുപ്തർ
Hagiography,ഹാജിയോഗ്രാഫി
Hagiography,ഹാജിയോഗ്രാഫി
Hagiology,ഹാജിയോളജി
Hagiology,ഹാജിയോളജി
Hall of private audience,സ്വകാര്യ പ്രേക്ഷകരുടെ ഹാൾ
Hall of public audience,പൊതു പ്രേക്ഷകരുടെ ഹാൾ
Hatchment,ഹാച്ച്മെന്റ്
Heathen,ഹീതൻ
Heathen,ഹീതൻ
Heathenism,ഹീതനിസം
Hegira (Hejera),ഹെഗിറ (ഹെജേര)
Hellenism,ഹെല്ലനിസം
Helot,ഹെലോട്ട്
Heraldry,ഹെറാൾഡ്രി
Heritage,പൈതൃകം
Hieroglyphic linear characters,ഹൈറോഗ്ലിഫിക് ലീനിയർ പ്രതീകങ്ങൾ
Hieroglyphic script,ഹൈറോഗ്ലിഫിക് ലിപി
High Church,ഉയർന്ന പള്ളി
High Lander,ഉയർന്ന ലാൻഡർ
Hinduism,ഹിന്ദുമതം
Historian,ചരിത്രകാരൻ
Historian,ചരിത്രകാരൻ
Historical materialism,ചരിത്രപരമായ ഭൗതികവാദം
Historic era,ചരിത്ര യുഗം
Historic frontier,ചരിത്രപരമായ അതിർത്തി
Historiographer,ചരിത്രകാരൻ
Historiographer,ചരിത്രകാരൻ
Historiography,ചരിത്രരചന
Historiography,ചരിത്രരചന
History,ചരിത്രം
Hittite empire,ഹിറ്റൈറ്റ് സാമ്രാജ്യം
Holy Alliance,വിശുദ്ധ സഖ്യം
Holy city,വിശുദ്ധ നഗരം
Holy city,വിശുദ്ധ നഗരം
Holy land,പുണ്യ സ്ഥലം
Holy land,പുണ്യ സ്ഥലം
Holy League,ഹോളി ലീഗ്
Holy League,ഹോളി ലീഗ്
Holy Roman Empire (=The Empire),വിശുദ്ധ റോമൻ സാമ്രാജ്യം (= സാമ്രാജ്യം)
Holy Sea,വിശുദ്ധ കടൽ
Holy Sea,വിശുദ്ധ കടൽ
Holy war,വിശുദ്ധ യുദ്ധം
Holy war,വിശുദ്ധ യുദ്ധം
Home Government,ആഭ്യന്തര സർക്കാർ
Home Guard,ഹോം ഗാർഡ്
Homeland,സ്വദേശം
Home rule,ഹോം റൂൾ
Home Rule,ഹോം റൂൾ
Horde,കൂട്ടം
Horde,കൂട്ടം
Hostile country,ശത്രു രാജ്യം
Hostile land,ശത്രു ഭൂമി
hot pursuit,ചൂടുള്ള പിന്തുടരൽ
House,വീട്
House,വീട്
House of Commons,പ്രജാസഭ
House of Lords,ഹൗസ് ഓഫ് ലോർഡ്സ്
House of Representatives,പ്രതിനിധി സഭ
Huguenots,ഹ്യൂഗനോട്ടുകൾ
Humanism,മാനവികത
Humanist,ഹ്യൂമനിസ്റ്റ്
Hundred Yesrs' War,നൂറ് യെസ്സർ യുദ്ധം
Hunker,ഹങ്കർ
Ibadat Khana (House of Worship),ഇബാദത്ത് ഖാന (ആരാധനാലയം)
Iconoclast,ഐക്കണോക്ലാസ്റ്റ്
Idolater,വിഗ്രഹാരാധകൻ
Ilahi era,ഇലാഹി യുഗം
Illegal war,നിയമവിരുദ്ധ യുദ്ധം
Illuminated manuscript,പ്രകാശിതമായ കൈയെഴുത്തുപ്രതി
Illustrated manuscript,ചിത്രീകരിച്ച കൈയെഴുത്തുപ്രതി
Illustrated manuscript,ചിത്രീകരിച്ച കൈയെഴുത്തുപ്രതി
Imam (Immaum),ഇമാം (ഇമ്മൂം)
Imamate,ഇമാമത്ത്
Imamate,ഇമാമത്ത്
Imambarah,ഇമാംബരഃ
Imperial,ഇംപീരിയൽ
Imperial city,സാമ്രാജ്യത്വ നഗരം
Imperialism,സാമ്രാജ്യത്വം
Imperial preference,സാമ്രാജ്യത്വ മുൻഗണന
Impolicy,അപ്രമാദിത്വം
Impostor,വഞ്ചകൻ
Imprisonment,തടവ്
Imprisonment,തടവ്
Incursion,കടന്നുകയറ്റം
Incursionist,നുഴഞ്ഞുകയറ്റക്കാരൻ
Independence,സ്വാതന്ത്ര്യം
Independence day,സ്വാതന്ത്യദിനം
Independence Hall,ഇൻഡിപെൻഡൻസ് ഹാൾ
Indian Amerian (=Red Indian=American Indian),ഇന്ത്യൻ അമേരിയൻ (=റെഡ് ഇന്ത്യൻ=അമേരിക്കൻ ഇന്ത്യൻ)
Indian Home Rule League,ഇന്ത്യൻ ഹോം റൂൾ ലീഗ്
Industrial Revolution,വ്യവസായ വിപ്ലവം
Infidel,അവിശ്വാസി
Infidel,അവിശ്വാസി
Infiltration,നുഴഞ്ഞുകയറ്റം
Infiltrator,നുഴഞ്ഞുകയറ്റക്കാരൻ
Informant,വിവരദാതാവ്
Informant,വിവരദാതാവ്
Informer,വിവരദാതാവ്
Informer,വിവരദാതാവ്
Ingress,പ്രവേശനം
Ingress,പ്രവേശനം
Ingress,പ്രവേശനം
Inhabitance,താമസസ്ഥലം
Inhabitant,നിവാസി
Inheritance,അനന്തരാവകാശം
Inheritance,അനന്തരാവകാശം
Inheritance,അനന്തരാവകാശം
Inscription,ലിഖിതം
Insignia,ചിഹ്നം
Instrument of Accession,പ്രവേശന ഉപകരണം
Instrument of Government,സർക്കാരിന്റെ ഉപകരണം
Insurgence (insurgency),കലാപം (കലാപം)
Insurgent,വിമതൻ
Insurrection,കലാപം
Insurrection,കലാപം
Integration,സംയോജനം
Integrity of records,രേഖകളുടെ സമഗ്രത
Integrity of states,സംസ്ഥാനങ്ങളുടെ സമഗ്രത
Intelligentsia (Intelligentzia),ബുദ്ധിജീവി (ഇന്റലിജന്റ്സിയ)
Intercession,മദ്ധ്യസ്ഥത
Intercessor,മദ്ധ്യസ്ഥൻ
Intermediary,ഇടനിലക്കാരൻ
Internationalism,അന്തർദേശീയത
Internationalism,അന്തർദേശീയത
Internationalist,അന്താരാഷ്ട്രവാദി
Internecine war,ആഭ്യന്തര യുദ്ധം
Internee,ഇന്റേണി
Internee,ഇന്റേണി
Internee camp,ഇന്റേണി ക്യാമ്പ്
Internment,അന്തേവാസി
Internment,അന്തേവാസി
Internment,അന്തേവാസി
Internuncio,ഇന്റർന്യൂൺസിയോ
Interpreter,വ്യാഖ്യാതാവ്
Interpreter,വ്യാഖ്യാതാവ്
Interpreter,വ്യാഖ്യാതാവ്
Intervention,ഇടപെടൽ
Intestacy,ഇന്റസ്റ്റസി
Intestate,ഇൻറസ്റ്റേറ്റ്
Intrigue,കുതന്ത്രം
Intruder,നുഴഞ്ഞുകയറ്റക്കാരൻ
Intruder,നുഴഞ്ഞുകയറ്റക്കാരൻ
Intrusion,നുഴഞ്ഞുകയറ്റം
Invasion,അധിനിവേശം
Invasion,അധിനിവേശം
Invest,നിക്ഷേപിക്കുക
Invest,നിക്ഷേപിക്കുക
Invest,നിക്ഷേപിക്കുക
Invest,നിക്ഷേപിക്കുക
Investiture,നിക്ഷേപം
Investiture,നിക്ഷേപം
Investiture,നിക്ഷേപം
Investiture ceremony,നിക്ഷേപ ചടങ്ങ്
Invest with nationality,ദേശീയതയോടെ നിക്ഷേപിക്കുക
Invincible Armada,അജയ്യമായ അർമാഡ
Inviolateness (of state),ലംഘനം (സംസ്ഥാനത്തിന്റെ)
Inviolate state,ലംഘിക്കുന്ന അവസ്ഥ
Invulnerable castle,അഭേദ്യമായ കോട്ട
Iron age,ഇരുമ്പ് യുഗം
Iron curtain,ഇരുമ്പു മറ
Iron guard,ഇരുമ്പ് കാവൽ
Iron rations,ഇരുമ്പ് റേഷൻ
Iron sides,ഇരുമ്പ് വശങ്ങൾ
Iron tipped arrow,ഇരുമ്പ് ടിപ്പുള്ള അമ്പ്
Isthmian games,ഇസ്ത്മിയൻ ഗെയിമുകൾ
Janissary,ജാനിസറി
Janitor,കാവൽക്കാരൻ
Janitor,കാവൽക്കാരൻ
Javelin,ജാവലിൻ
Jim Crow Laws,ജിം ക്രോ നിയമങ്ങൾ
Jingo,ജിങ്കോ
Jingo,ജിങ്കോ
Jingo,ജിങ്കോ
Jingoism,ജിങ്കോയിസം
Joint action,സംയുക്ത പ്രവർത്തനം
Joint control,സംയുക്ത നിയന്ത്രണം
Joint occupancy,ജോയിന്റ് ഒക്യുപെൻസി
Jury,ജൂറി
Just cause,വെറും വ്യവഹാരം
Keep,സൂക്ഷിക്കുക
Keeper of Archives,ആർക്കൈവ്സ് സൂക്ഷിപ്പുകാരൻ
Kettle-drum,കെറ്റിൽ-ഡ്രം
Key word,പ്രധാന വാക്ക്
King,രാജാവ്
Kingdom,രാജ്യം
Kinglet,കിംഗ്ലെറ്റ്
King maker,കിംഗ് മേക്കർ
Kingship,രാജത്വം
Kingship,രാജത്വം
Kitchen cabinet,അടുക്കള കാബിനറ്റ്
Knight,നൈറ്റ്
Kinghthood,രാജത്വം
Kinghts hospitalers,കിംഗ്സ് ഹോസ്പിറ്റലർമാർ
Knights of Saint John,നൈറ്റ്സ് ഓഫ് സെന്റ് ജോൺ
Knight Templar,നൈറ്റ് ടെംപ്ലർ
Ku Klux Klan (K.K.K.),കു ക്ലക്സ് ക്ലാൻ (കെകെകെ)
Kumintang,കുമിൻതാങ്
Laity,അല്മായ
Lance,ലാൻസ്
Lancer,ലാൻസർ
Later Guptas,പിന്നീട് ഗുപ്തർ
Lawful heir,നിയമാനുസൃത അവകാശി
Lawlessness (=disorder),നിയമലംഘനം (=അസ്വാസ്ഥ്യം)
Lawlessness (=disorder),നിയമലംഘനം (=അസ്വാസ്ഥ്യം)
Law lords,നിയമപ്രഭുക്കൾ
Law of Piety,ഭക്തി നിയമം
League of Nations,ലീഗ് ഓഫ് നേഷൻസ്
Legacy (=bequest),പാരമ്പര്യം (=വസ്വിയ്യത്ത്)
Legacy (=bequest),പാരമ്പര്യം (=വസ്വിയ്യത്ത്)
Legal heir,നിയമപരമായ അവകാശി
Legate,നിയമാനുസൃതം
Legate,നിയമാനുസൃതം
Legate,നിയമാനുസൃതം
Legend,ഇതിഹാസം
Legend,ഇതിഹാസം
Legion,ലെജിയൻ
Legion,ലെജിയൻ
Legion of Honour,ലീജിയൻ ഓഫ് ഓണർ
Lese majesty (=lese majeste),ലെസ് മഹിമ (=ലെസെ മഹിമ)
Lesser states,കുറഞ്ഞ സംസ്ഥാനങ്ങൾ
Letters of credence,വിശ്വാസപത്രങ്ങൾ
Liege-lord,ലീജ്-പ്രഭു
Liege man,ലീജ് മനുഷ്യൻ
Liege man,ലീജ് മനുഷ്യൻ
Life imprisonment,ജീവപര്യന്തം തടവ്
Lineage,വംശാവലി
Little Englander,ചെറിയ ഇംഗ്ലണ്ടുകാരൻ
Little Vehicle (=lesser vehicle),ചെറിയ വാഹനം (=കുറവ് വാഹനം)
Littoral state,തീരദേശ സംസ്ഥാനം
Liturgies,ആരാധനക്രമങ്ങൾ
Liturgy,ആരാധനാക്രമം
Local allegiance,പ്രാദേശിക വിധേയത്വം
Local-self government,തദ്ദേശ സ്വയംഭരണം
Long Parliament,നീണ്ട പാർലമെന്റ്
Low Countries,താഴ്ന്ന രാജ്യങ്ങൾ
Loyal,വിശ്വസ്തൻ
Loyalty,സത്യസന്ധത
Machiavellian policy,മച്ചിയവെല്ലിയൻ നയം
Magna Carta,മാഗ്ന കാർട്ട
Magnum Concillium,മാഗ്നം കൺസിലിയം
Malum prohibitum,മലം നിരോധനം
Mandamus,മന്ദമസ്
Mandate,ജനവിധി
"Mandate, class 'A'","മാൻഡേറ്റ്, ക്ലാസ് &#39;എ&#39;"
"Mandate, class 'B'","മാൻഡേറ്റ്, ക്ലാസ് &#39;ബി&#39;"
"Mandate, class 'C'","മാൻഡേറ്റ്, ക്ലാസ് &#39;സി&#39;"
Mandate system,മാൻഡേറ്റ് സിസ്റ്റം
Mandatory state,നിർബന്ധിത സംസ്ഥാനം
Mangonel,മാങ്കണൽ
Manifesto,മാനിഫെസ്റ്റോ
Manoeuvres,കുതന്ത്രങ്ങൾ
Man-of-war,മാൻ-ഓഫ്-വാർ
Manor,മനോർ
Manor,മനോർ
Man-power,മനുഷ്യശക്തി
Man-power,മനുഷ്യശക്തി
Manumission,മനുമിഷൻ
Manumit,മനുമിത്
Manuscript,കൈയെഴുത്തുപ്രതി
Manuscript,കൈയെഴുത്തുപ്രതി
Manuscript,കൈയെഴുത്തുപ്രതി
Marauder,കൊള്ളക്കാരൻ
Maritime belt,മാരിടൈം ബെൽറ്റ്
Maritime civilization,സമുദ്ര നാഗരികത
Maritime flag,സമുദ്ര പതാക
Maritime powers,സമുദ്ര ശക്തികൾ
Maritime soverignty,സമുദ്ര പരമാധികാരം
Maritime war,സമുദ്ര യുദ്ധം
Marquis,മാർക്വിസ്
Marquisate,മാർക്വിസേറ്റ്
Martial law,പട്ടാള നിയമം
Martial races,ആയോധന മത്സരങ്ങൾ
Martyr,രക്തസാക്ഷി
Massacre,കൂട്ടക്കൊല
Mass of manoeuvre,കുതന്ത്രത്തിന്റെ മാസ്സ്
Master-at-arms,മാസ്റ്റർ-അറ്റ്-ആംസ്
Master of ceremonies,ആചാര്യൻ
Master of Household,ഗൃഹനാഥൻ
Master of the Horse,മാസ്റ്റർ ഓഫ് ദി ഹോഴ്സ്
Master of the Rolls,റോളുകളുടെ മാസ്റ്റർ
Match,പൊരുത്തം
Match,പൊരുത്തം
Matchlock,മാച്ച്ലോക്ക്
Matrimonial alliance,വിവാഹബന്ധം
Mediterranian powers,മെഡിറ്ററേനിയൻ ശക്തികൾ
Menshevik,മെൻഷെവിക്
Mercenary army,കൂലിപ്പടയാളി സൈന്യം
Mercenary soldier,കൂലിപ്പണിക്കാരൻ
Merchantman,വ്യാപാരി
Middle ages,മധ്യ കാലഘട്ടം
Middle East,മിഡിൽ ഈസ്റ്റ്
Middle passage,മധ്യഭാഗം
Middle path,മധ്യ പാത
Middle way (=middle course),മിഡിൽ വേ (=മിഡിൽ കോഴ്സ്)
Migrant,കുടിയേറ്റക്കാരൻ
Migration,മൈഗ്രേഷൻ
Migration,മൈഗ്രേഷൻ
Migration,മൈഗ്രേഷൻ
Militarism,മിലിട്ടറിസം
Militarism,മിലിട്ടറിസം
Militarism,മിലിട്ടറിസം
Militarism,മിലിട്ടറിസം
Militarist,മിലിട്ടറിസ്റ്റ്
Militarist,മിലിട്ടറിസ്റ്റ്
Militarization,സൈനികവൽക്കരണം
Militarization,സൈനികവൽക്കരണം
Militarization,സൈനികവൽക്കരണം
Military tactician (=tactician),സൈനിക തന്ത്രജ്ഞൻ (=തന്ത്രജ്ഞൻ)
Military tactician (=tactician),സൈനിക തന്ത്രജ്ഞൻ (=തന്ത്രജ്ഞൻ)
Military tactics (=tactics),സൈനിക തന്ത്രങ്ങൾ (=തന്ത്രങ്ങൾ)
Militia,മിലിഷ്യ
Militia,മിലിഷ്യ
Misrule,തെറ്റായ ഭരണം
Missing link,ലിങ്ക് വിട്ടുപോയിരിക്കുന്നു
Mission,ദൗത്യം
Mission,ദൗത്യം
Mission,ദൗത്യം
Mixed race,മിക്സഡ് റേസ്
modern history,ആധുനിക ചരിത്രം
Modus vivendi,മോഡസ് വിവണ്ടി
Monachism,മൊണാക്കിസം
Monarch,മൊണാർക്ക്
Monarch,മൊണാർക്ക്
Monarchism,രാജവാഴ്ച
Monarchism,രാജവാഴ്ച
Monarchist,മൊണാർക്കിസ്റ്റ്
Monarchy,രാജവാഴ്ച
Monastery,ആശ്രമം
Monastery,ആശ്രമം
Monastery,ആശ്രമം
Monasticism,സന്യാസം
Monasticism,സന്യാസം
Monk,സന്യാസി
Mother country,മാതൃരാജ്യം
Motherland,മാതൃഭൂമി
Mother of Parliaments,പാർലമെന്റുകളുടെ മാതാവ്
Muckrakers,മുക്കരക്കാർ
Mummy,അമ്മാ
Museum,മ്യൂസിയം
Musket,മസ്കറ്റ്
Musketeer,മസ്കറ്റിയർ
Musketry,മസ്കട്രി
Musketry,മസ്കട്രി
Muster master,മസ്റ്റർ മാസ്റ്റർ
Muster-roll,മസ്റ്റർ-റോൾ
Muster-roll,മസ്റ്റർ-റോൾ
Mutiny,കലാപം
Mutiny Act,കലാപ നിയമം
Mystery ship,നിഗൂഢ കപ്പൽ
Narrative,ആഖ്യാനം
Nation,രാഷ്ട്രം
Native,സ്വദേശി
Native state,തദ്ദേശീയ സംസ്ഥാനം
Naturalism,പ്രകൃതിവാദം
Natural rights,സ്വാഭാവിക അവകാശങ്ങൾ
Nazi,നാസി
Nazi revolution,നാസി വിപ്ലവം
Nazism,നാസിസം
Near East,കിഴക്കിനടുത്ത്
Negro,നീഗ്രോ
Negrophil,നീഗ്രോഫിൽ
Negrophilism,നീഗ്രോഫിലിസം
Negrophobia,നീഗ്രോഫോബിയ
Neutral,നിഷ്പക്ഷ
Neutral country,നിഷ്പക്ഷ രാജ്യം
New Deal,പുതിയ കരാർ
New World,പുതിയ ലോകം
Nobility,കുലീനത
Noble,നോബിൾ
Noble,നോബിൾ
Nomad,നാടോടി
Nomadic horde,നാടോടിക്കൂട്ടം
Nomadism,നാടോടിസം
Non-aggression pact,ആക്രമണരഹിത ഉടമ്പടി
Non-aggression treaty,ആക്രമണരഹിത ഉടമ്പടി
Non-belligerent state,യുദ്ധം ചെയ്യാത്ത അവസ്ഥ
Non-co-operation,നിസ്സഹകരണം
Non co-operation movement,നിസ്സഹകരണ പ്രസ്ഥാനം
Obverse,ഒബ്ബർ
Obverse,ഒബ്ബർ
Ochlocracy (=mobocracy),ഒക്ലോക്രസി (=മൊബോക്രസി)
Ochlocrat,ഒക്ലോക്രാറ്റ്
Official document,ഔദ്യോഗിക രേഖ
Old world,പഴയ ലോകം
Oligarchy,ഒലിഗാർക്കി
Onslaught,ആക്രമണം
Open negotiation,തുറന്ന ചർച്ചകൾ
Open question,തുറന്ന ചോദ്യം
Open records,റെക്കോർഡുകൾ തുറക്കുക
Orient,ഓറിയന്റ്
Orientalism,ഓറിയന്റലിസം
Orientalism,ഓറിയന്റലിസം
Orientalist,ഓറിയന്റലിസ്റ്റ്
Origin,ഉത്ഭവം
Origin,ഉത്ഭവം
Orthography,അക്ഷരവിന്യാസം
Outbreak of hostilities,ശത്രുതയുടെ പൊട്ടിത്തെറി
Out-post,ഔട്ട്-പോസ്റ്റ്
Over-lord,ഓവർ-ലോർഡ്
Over-ride,ഓവർ-റൈഡ്
Over-ride,ഓവർ-റൈഡ്
Pagan,പേഗൻ
Pagan,പേഗൻ
Paganism,പാഗനിസം
Paganism,പാഗനിസം
Pagoda,പഗോഡ
Pagoda,പഗോഡ
Pagoda,പഗോഡ
Palace intrigues,കൊട്ടാരം കുതന്ത്രങ്ങൾ
Palatinate,പാലറ്റിനേറ്റ്
Palm-leaf,താളിയോല
Palm Sunday,പാം ഞായറാഴ്ച
Panegyrist,പനേജിറിസ്റ്റ്
Panic,പരിഭ്രാന്തി
Panic,പരിഭ്രാന്തി
Panic-monger,പരിഭ്രാന്തി പരത്തുന്നയാൾ
Papacy,പാപ്പാസി
Papacy,പാപ്പാസി
Papacy,പാപ്പാസി
Papacy,പാപ്പാസി
Papal bull,പേപ്പൽ കാള
Papalism,പാപ്പാലിസം
Papalism,പാപ്പാലിസം
Papalist,പാപ്പാലിസ്റ്റ്
Papal state,പേപ്പൽ സംസ്ഥാനം
Papism (=papistry),പാപ്പിസം (=പാപ്പിസ്ട്രി)
Papist,പാപ്പിസ്റ്റ്
Papyrus,പാപ്പിറസ്
Parable,ഉപമ
Paramount,പരമപ്രധാനം
Paramountcy (=paramount power),പരമാധികാരം (=പരമാധികാരം)
Paramount lady,പരമപ്രധാനിയായ സ്ത്രീ
Paramount lord,പരമനാഥൻ
Parchment,കടലാസ്
Parchment,കടലാസ്
Parchment,കടലാസ്
Pardon,ക്ഷമിക്കുക
Parleys,പാർലികൾ
Parleys,പാർലികൾ
Parliament (=parlement),പാർലമെന്റ് (=പാർലമെന്റ്)
Parliament,പാർലമെന്റ്
Parliament,പാർലമെന്റ്
Parliament,പാർലമെന്റ്
Parliament Act,പാർലമെന്റ് നിയമം
Parliamentarian,പാർലമെന്റേറിയൻ
Parliamentarian,പാർലമെന്റേറിയൻ
Parliamentary agent,പാർലമെന്ററി ഏജന്റ്
Parnellism,പാർനെലിസം
Parole,പരോൾ
Parole,പരോൾ
Parricide,പാരിസൈഡ്
Parricide,പാരിസൈഡ്
Partisan,പക്ഷപാതപരമായ
Partisan,പക്ഷപാതപരമായ
Partisan,പക്ഷപാതപരമായ
Pass,കടന്നുപോകുക
Pass word (=watch word),പാസ് വേഡ് (=വാച്ച് വേഡ്)
Patriarch,പാത്രിയർക്കീസ്
Patriarchs,പാത്രിയർക്കീസ്
Patrician,പട്രീഷ്യൻ
Patrimony,പിതൃസ്വത്ത്
Pax Britannica,പാക്സ് ബ്രിട്ടാനിക്ക
Pax Romana,പാക്സ് റൊമാന
Pedigree,വംശാവലി
Pedigree,വംശാവലി
Pedigreed person,പെഡിഗ്രിഡ് വ്യക്തി
Peer,സമപ്രായക്കാരൻ
Peer,സമപ്രായക്കാരൻ
Peerage,പീരേജ്
Peerage,പീരേജ്
Peerage,പീരേജ്
Peers of Ireland,അയർലണ്ടിലെ സമപ്രായക്കാർ
Peers of Scotland,സ്കോട്ട്ലൻഡിലെ സമപ്രായക്കാർ
Peninsular Campaign,പെനിൻസുലർ പ്രചാരണം
Peninsular war,പെനിൻസുലർ യുദ്ധം
Pennant,പെനന്റ്
People's Charter (=National Charter),പീപ്പിൾസ് ചാർട്ടർ (=ദേശീയ ചാർട്ടർ)
People's front (=popular front),ജനകീയ മുന്നണി (=പോപ്പുലർ ഫ്രണ്ട്)
Perfidy,വഞ്ചന
Period,കാലഘട്ടം
Period,കാലഘട്ടം
Periphery,ചുറ്റളവ്
Permanent Settlement,സ്ഥിരമായ സെറ്റിൽമെന്റ്
Perpetual fief,വറ്റാത്ത ഫൈഫ്
Phalanx,ഫാലാൻക്സ്
Phalanx,ഫാലാൻക്സ്
Phraoh,ഫറവോൻ
Pictogram,ചിത്രഗ്രാം
Pictograph,ചിത്രഗ്രാഫ്
Pictograph,ചിത്രഗ്രാഫ്
Pilgrim,തീർത്ഥാടകൻ
Pilgrim fathers,തീർത്ഥാടക പിതാക്കന്മാർ
Pillage,കൊള്ള
Pillage,കൊള്ള
Pillar,സ്തംഭം
Pillar Edicts (of Ashoka),സ്തംഭ ശാസനകൾ (അശോകന്റെ)
Pillar Edicts (of Ashoka),സ്തംഭ ശാസനകൾ (അശോകന്റെ)
Pillar Edicts (of Ashoka),സ്തംഭ ശാസനകൾ (അശോകന്റെ)
Pirate,കടൽക്കൊള്ളക്കാരൻ
Pirate,കടൽക്കൊള്ളക്കാരൻ
Pitched battle,പിച്ചവെച്ച യുദ്ധം
Plot,പ്ലോട്ട്
Polis,പോളിസ്
Polis,പോളിസ്
Politarch,രാഷ്ട്രീയക്കാരൻ
Political Agent,രാഷ്ട്രീയ ഏജന്റ്
Political asylum,രാഷ്ട്രീയ അഭയം
Political Resident,രാഷ്ട്രീയ താമസക്കാരൻ
Political terrorism,രാഷ്ട്രീയ ഭീകരത
Poll tax,തിരഞ്ഞെടുപ്പ് നികുതി
Pontoon,പോണ്ടൂൺ
Premier,പ്രീമിയർ
Premier,പ്രീമിയർ
Premiership,പ്രീമിയർഷിപ്പ്
Presidency,അധ്യക്ഷസ്ഥാനം
Presidency,അധ്യക്ഷസ്ഥാനം
President,പ്രസിഡന്റ്
President,പ്രസിഡന്റ്
Presidium,പ്രെസിഡിയം
Prime Minister,പ്രധാന മന്ത്രി
Primogeniture,പ്രൈമോജെനിച്ചർ
Prince,രാജകുമാരൻ
Prince,രാജകുമാരൻ
Prince Bishop,പ്രിൻസ് ബിഷപ്പ്
Prince Consort,പ്രിൻസ് കൺസോർട്ട്
Prince Regent,രാജകുമാരൻ റീജന്റ്
Pince regnant,പിൻസ് റെഗ്നന്റ്
Princess Regent,രാജകുമാരി റീജന്റ്
Princess Royal,രാജകുമാരി
Principality,പ്രിൻസിപ്പാലിറ്റി
Principality,പ്രിൻസിപ്പാലിറ്റി
Principality,പ്രിൻസിപ്പാലിറ്റി
Prize,സമ്മാനം
Prize,സമ്മാനം
Prize money,സമ്മാന തുക
Professional soldier,പ്രൊഫഷണൽ സൈനികൻ
Promise,വാഗ്ദാനം ചെയ്യുക
Promontory fort,പ്രൊമോണ്ടറി കോട്ട
Protectorate,സംരക്ഷിക്കുക
Protectorate,സംരക്ഷിക്കുക
Protectorate,സംരക്ഷിക്കുക
Protégé,പ്രൊട്ടേജ്
Provenance,പ്രൊവെനൻസ്
Provenance,പ്രൊവെനൻസ്
Provenance system,പ്രൊവെനൻസ് സിസ്റ്റം
Pro-zionist,പ്രോ-സയണിസ്റ്റ്
Public enemy,പൊതു ശത്രു
Public enemy,പൊതു ശത്രു
Punctations,പങ്കുകൾ
Punic wars,പ്യൂണിക് യുദ്ധങ്ങൾ
Puritan,പ്യൂരിറ്റൻ
Putsch,പുഷ്
Quadriga,ക്വാഡ്രിഗ
Quadruple alliance,നാലിരട്ടി സഖ്യം
Quaker,ക്വാക്കർ
Queen,രാജ്ഞി
Queen consort,രാജ്ഞി പത്നി
Queen dowager,രാജ്ഞി സ്ത്രീധനം
Queendom,ക്വീൻഡം
Queendom,ക്വീൻഡം
Queen mother,അമ്മ രാജ്ഞി
Queen regnant,രാജ്ഞി രാജകുമാരി
Quisling,ക്വിസ്ലിംഗ്
Quisling,ക്വിസ്ലിംഗ്
Quit rent,വാടക ഉപേക്ഷിക്കുക
Quiver,ആവനാഴി
Quo warranto,ക്വോ വാറന്റോ
Race,റേസ്
Racial supremacy,വംശീയ മേധാവിത്വം
Rack,റാക്ക്
Rack,റാക്ക്
Raid,മിന്നല് പരിശോധന
Raid,മിന്നല് പരിശോധന
Rampart,കൊത്തളം
Rampart,കൊത്തളം
Ransack,റാൻസക്ക്
Ransom,മോചനദ്രവ്യം
Ransom,മോചനദ്രവ്യം
Ravage,നാശം
Ravages,നാശങ്ങൾ
Realm,സാമ്രാജ്യം
Rear guard,പിൻ ഗാർഡ്
Rear guard action,പിൻ ഗാർഡ് പ്രവർത്തനം
Rebel,വിമത
Rebellion,കലാപം
Recognition of insurgency,കലാപത്തിന്റെ അംഗീകാരം
Reconduction,പുനർനിർമ്മാണം
Reconnaissance,രഹസ്യാന്വേഷണം
Reconstruction,പുനർനിർമ്മാണം
Record,രേഖപ്പെടുത്തുക
Record office,റെക്കോർഡ് ഓഫീസ്
Record retirement,റിട്ടയർമെന്റ് റെക്കോർഡ്
