English,Punjabi
Dual alliance,ਦੋਹਰਾ ਗਠਜੋੜ
Dual entente,ਦੋਹਰੀ entente
Dual system (=dual government),ਦੋਹਰੀ ਪ੍ਰਣਾਲੀ (= ਦੋਹਰੀ ਸਰਕਾਰ)
Duke,ਡਿਊਕ
Duma,ਡੂਮਾ
Dwarf incarnation,ਬੌਣਾ ਅਵਤਾਰ
Dynasty,ਰਾਜਵੰਸ਼
Dynasty,ਰਾਜਵੰਸ਼
Eagle,ਇੱਲ
Ealder man,ਬਜ਼ੁਰਗ ਆਦਮੀ
Earl,ਅਰਲ
Earldom,ਅਰਲਡਮ
Early Guptas,ਸ਼ੁਰੂਆਤੀ ਗੁਪਤਾ
Early (historic) sites,ਸ਼ੁਰੂਆਤੀ (ਇਤਿਹਾਸਕ) ਸਾਈਟਾਂ
Early Vedic period,ਸ਼ੁਰੂਆਤੀ ਵੈਦਿਕ ਕਾਲ
Ecclesia,ਉਪਦੇਸ਼ਕ
Edict of Restitution,ਬਹਾਲੀ ਦਾ ਹੁਕਮ
Eight fold path,ਅੱਠ ਗੁਣਾ ਮਾਰਗ
Elders,ਬਜ਼ੁਰਗ
Elder statesman (=genro),ਬਜ਼ੁਰਗ ਰਾਜਨੇਤਾ (=ਜੀਨਰੋ)
Elephant goad,ਹਾਥੀ ਬੱਕਰਾ
Eleven Years' Tyranny,ਗਿਆਰਾਂ ਸਾਲਾਂ ਦਾ ਜ਼ੁਲਮ
Elysae (=Elysee),ਐਲੀਸੀ (=ਐਲੀਸੀ)
Enclosure Movement,ਘੇਰਾਬੰਦੀ ਅੰਦੋਲਨ
Encyclical,ਐਨਸਾਈਕਲਿਕ
Encyclopaedist movement,ਐਨਸਾਈਕਲੋਪੀਡਿਸਟ ਲਹਿਰ
Entente,ਐਂਟੇਨਟੇ
Entente cordiale,ਏਨਟੇਂਟ ਕੋਰਡਿਆਲ
Enthrone,ਰਾਜਗੱਦੀ
Entourage,ਦਲ
Ephod,ਏਫ਼ੋਦ
Ephor,ਈਫੋਰ
Epic age,ਮਹਾਂਕਾਵਿ ਯੁੱਗ
Epic hero,ਮਹਾਂਕਾਵਿ ਹੀਰੋ
Epigraph,ਐਪੀਗ੍ਰਾਫ
Episcopacy,ਐਪੀਸਕੋਪੇਸੀ
Episcopate,ਐਪੀਸਕੋਪੇਟ
Episode,ਪ੍ਰਸੰਗ
Epoch,ਯੁਗ
Epoch-making event,ਯੁੱਗ ਬਣਾਉਣ ਵਾਲੀ ਘਟਨਾ
Epoch-making man,ਯੁਗ-ਰਚਨ ਵਾਲਾ ਮਨੁੱਖ
Eponym,ਉਪਨਾਮ
Equerry,ਇਕਵੇਰੀ
Equerry,ਇਕਵੇਰੀ
Equestrian statue,ਘੋੜਸਵਾਰ ਦੀ ਮੂਰਤੀ
Era,ਯੁੱਗ
Ergastulum,ਅਰਗਸਟੁਲਮ
Eucharist,ਯੂਕੇਰਿਸਟ
Evangelicalism,ਈਵੈਂਜਲਿਜ਼ਮ
Evangelical movement,ਖੁਸ਼ਖਬਰੀ ਦੀ ਲਹਿਰ
Evangelist,ਪ੍ਰਚਾਰਕ
Exarch,Exarch
Exilarch,Exilarch
Falangist,ਫਲੰਗਿਸਟ
Father land,ਪਿਤਾ ਦੀ ਜ਼ਮੀਨ
Father land,ਪਿਤਾ ਦੀ ਜ਼ਮੀਨ
Feriae,ਫੇਰੀਆ
Fetish,ਫੈਟਿਸ਼
Feudal holdings,ਜਾਗੀਰਦਾਰੀ
Feudalism (=feudal system),ਜਾਗੀਰਦਾਰੀ (=ਸਾਮੰਤੀ ਸਿਸਟਮ)
Feudal system,ਜਗੀਰੂ ਸਿਸਟਮ
Feudatory,ਜਾਗੀਰਦਾਰ
Fidei defensor (=Defender of the Faith),ਫਿਦੀ ਡਿਫੈਂਸਰ (= ਵਿਸ਼ਵਾਸ ਦਾ ਰਖਵਾਲਾ)
Fief,Fief
Field system,ਫੀਲਡ ਸਿਸਟਮ
Fifteenth tax,ਪੰਦਰਵਾਂ ਟੈਕਸ
Figure head,ਚਿੱਤਰ ਸਿਰ
Fin de siecle,ਫਿਨ ਡੀ ਸੀਕਲ
Fire eater,ਅੱਗ ਖਾਣ ਵਾਲਾ
Five Mile Act,ਪੰਜ ਮੀਲ ਐਕਟ
Flag,ਝੰਡਾ
Flamen Dialis,ਫਲੇਮੇਨ ਡਾਇਲਿਸ
Flamen Martialis,ਫਲੇਮੇਨ ਮਾਰਸ਼ਲਿਸ
Flaming torch,ਬਲਦੀ ਮਸ਼ਾਲ
Flank,ਫਲੈਂਕ
Flanking movement,ਫਲੈਂਕਿੰਗ ਅੰਦੋਲਨ
Flourishing civilization,ਵਧਦੀ ਹੋਈ ਸੱਭਿਅਤਾ
Fluvialistic belief,ਪ੍ਰਵਾਹਵਾਦੀ ਵਿਸ਼ਵਾਸ
Folk god,ਲੋਕ ਦੇਵਤਾ
Folk goddess,ਲੋਕ ਦੇਵੀ
Folk memory,ਲੋਕ ਯਾਦ
Folk myth (=folklore),ਲੋਕ-ਕਥਾ (=ਲੋਕ ਕਥਾ)
Foraging,ਚਾਰਾ
Foray,ਧੜਾਧੜ
Forebear,ਪਹਿਲਾਂ ਤੋਂ
Forefather,ਪੂਰਵਜ
Forerunner,ਅਗਲਾ
Forlorn hope,ਉਦਾਸ ਉਮੀਦ
Formative stage,ਰਚਨਾਤਮਕ ਪੜਾਅ
Fort,ਕਿਲਾ
Fortification,ਕਿਲਾਬੰਦੀ
Fortified town,ਕਿਲਾਬੰਦ ਸ਼ਹਿਰ
Fortress,ਕਿਲ੍ਹਾ
Fortuna,Fortuna
Forum Romanum,ਫੋਰਮ ਰੋਮਨਮ
Franciscan,ਫਰਾਂਸਿਸਕਨ
Franklin,ਫਰੈਂਕਲਿਨ
Fratricidal war,ਭਰਾਤਰੀ ਜੰਗ
Free Church,ਮੁਫ਼ਤ ਚਰਚ
Freeholder,ਫਰੀਹੋਲਡਰ
Freelance soldier,ਫ੍ਰੀਲਾਂਸ ਸਿਪਾਹੀ
Freelance soldier,ਫ੍ਰੀਲਾਂਸ ਸਿਪਾਹੀ
Freeman,ਫ੍ਰੀਮੈਨ
Freeman,ਫ੍ਰੀਮੈਨ
Freepass,ਫ੍ਰੀਪਾਸ
French Revolution,ਫਰਾਂਸੀਸੀ ਕ੍ਰਾਂਤੀ
Friar,ਤਪੱਸਿਆ
Friasian mercenaries,ਫਰਿਆਸੀਅਨ ਕਿਰਾਏਦਾਰ
Frontier'a man,ਸਰਹੱਦੀ ਆਦਮੀ
Galleon,ਗੈਲੀਓਨ
Gallican (=Gallicanist),ਗੈਲੀਕਨ (=ਗੈਲੀਕਨਿਸਟ)
Gallicanism,ਗੈਲੀਕਨਵਾਦ
Garrison,ਗੈਰੀਸਨ
Gaul,ਗੌਲ
Gauntlet,ਗੌਂਟਲੇਟ
Gauntlet,ਗੌਂਟਲੇਟ
Gazebo,ਗਾਜ਼ੇਬੋ
Gazebo,ਗਾਜ਼ੇਬੋ
Gazebo,ਗਾਜ਼ੇਬੋ
Genealogical history,ਵੰਸ਼ਾਵਲੀ ਇਤਿਹਾਸ
Genealogical record,ਵੰਸ਼ਾਵਲੀ ਰਿਕਾਰਡ
Genealogical table,ਵੰਸ਼ਾਵਲੀ ਸਾਰਣੀ
Genealogical tree,ਵੰਸ਼ਾਵਲੀ ਰੁੱਖ
Genealogy,ਵੰਸ਼ਾਵਲੀ
Genealogy,ਵੰਸ਼ਾਵਲੀ
Generation,ਪੀੜ੍ਹੀ
Genocide,ਨਸਲਕੁਸ਼ੀ
Gentile,ਗ਼ੈਰ-ਯਹੂਦੀ
Gentile,ਗ਼ੈਰ-ਯਹੂਦੀ
Gentile,ਗ਼ੈਰ-ਯਹੂਦੀ
Gentile,ਗ਼ੈਰ-ਯਹੂਦੀ
Ghetto,ਘੇਟੋ
Ghetto,ਘੇਟੋ
Gibbet,ਗਿੱਬਟ
Gild (=guild),ਗਿਲਡ (=ਗਿਲਡ)
Gladiater,ਗਲੇਡੀਏਟਰ
Glorious Revolution,ਸ਼ਾਨਦਾਰ ਇਨਕਲਾਬ
Golden Horde,ਗੋਲਡਨ ਹੋਰਡ
Grand Alliance,ਮਹਾਨ ਗਠਜੋੜ
Grandee,ਗ੍ਰੈਂਡੀ
Grand Signor,ਗ੍ਰੈਂਡ ਸਾਈਨਰ
Grand Signor,ਗ੍ਰੈਂਡ ਸਾਈਨਰ
Great Civil War,ਮਹਾਨ ਸਿਵਲ ਯੁੱਧ
Great Departure (of Buddha),ਮਹਾਨ ਵਿਦਾਇਗੀ (ਬੁੱਧ ਦਾ)
Greater India,ਗ੍ਰੇਟਰ ਇੰਡੀਆ
Great Hellas,ਮਹਾਨ Hellas
Great Horde,ਮਹਾਨ ਭੀੜ
Great Renunciation (=great departure),ਮਹਾਨ ਤਿਆਗ (= ਮਹਾਨ ਰਵਾਨਗੀ)
Great Seal,ਮਹਾਨ ਸੀਲ
Great Trak,ਮਹਾਨ ਟ੍ਰੈਕ
Great Vehicle,ਮਹਾਨ ਵਾਹਨ
Great Wall of China,ਚੀਨ ਦੀ ਮਹਾਨ ਕੰਧ
Greave,ਗ੍ਰੀਵ
Guard-chamber,ਗਾਰਡ-ਚੰਬਰ
Guard-chamber,ਗਾਰਡ-ਚੰਬਰ
Guard-chamber,ਗਾਰਡ-ਚੰਬਰ
Guptas,ਗੁਪਤਾ
Hagiography,ਹੈਜੀਓਗ੍ਰਾਫੀ
Hagiography,ਹੈਜੀਓਗ੍ਰਾਫੀ
Hagiology,ਹੈਜੀਓਲੋਜੀ
Hagiology,ਹੈਜੀਓਲੋਜੀ
Hall of private audience,ਨਿੱਜੀ ਦਰਸ਼ਕਾਂ ਦਾ ਹਾਲ
Hall of public audience,ਜਨਤਕ ਦਰਸ਼ਕਾਂ ਦਾ ਹਾਲ
Hatchment,ਹੈਚਮੈਂਟ
Heathen,ਈਥਨ
Heathen,ਈਥਨ
Heathenism,ਹੇਥਨਿਜ਼ਮ
Hegira (Hejera),ਹੇਗੀਰਾ (ਹੀਜਰਾ)
Hellenism,ਹੇਲੇਨਿਜ਼ਮ
Helot,ਹੇਲੋਟ
Heraldry,ਹੇਰਾਲਡਰੀ
Heritage,ਵਿਰਾਸਤ
Hieroglyphic linear characters,ਹਾਇਰੋਗਲਿਫਿਕ ਰੇਖਿਕ ਅੱਖਰ
Hieroglyphic script,ਹਾਇਰੋਗਲਿਫਿਕ ਲਿਪੀ
High Church,ਉੱਚ ਚਰਚ
High Lander,ਉੱਚ ਲੈਂਡਰ
Hinduism,ਹਿੰਦੂ ਧਰਮ
Historian,ਇਤਿਹਾਸਕਾਰ
Historian,ਇਤਿਹਾਸਕਾਰ
Historical materialism,ਇਤਿਹਾਸਕ ਪਦਾਰਥਵਾਦ
Historic era,ਇਤਿਹਾਸਕ ਯੁੱਗ
Historic frontier,ਇਤਿਹਾਸਕ ਸਰਹੱਦ
Historiographer,ਇਤਿਹਾਸਕਾਰ
Historiographer,ਇਤਿਹਾਸਕਾਰ
Historiography,ਇਤਿਹਾਸਕਾਰੀ
Historiography,ਇਤਿਹਾਸਕਾਰੀ
History,ਇਤਿਹਾਸ
Hittite empire,ਹਿੱਟੀ ਸਾਮਰਾਜ
Holy Alliance,ਪਵਿੱਤਰ ਗਠਜੋੜ
Holy city,ਪਵਿੱਤਰ ਸ਼ਹਿਰ
Holy city,ਪਵਿੱਤਰ ਸ਼ਹਿਰ
Holy land,ਪਵਿੱਤਰ ਧਰਤੀ
Holy land,ਪਵਿੱਤਰ ਧਰਤੀ
Holy League,ਹੋਲੀ ਲੀਗ
Holy League,ਹੋਲੀ ਲੀਗ
Holy Roman Empire (=The Empire),ਪਵਿੱਤਰ ਰੋਮਨ ਸਾਮਰਾਜ (= ਸਾਮਰਾਜ)
Holy Sea,ਪਵਿੱਤਰ ਸਾਗਰ
Holy Sea,ਪਵਿੱਤਰ ਸਾਗਰ
Holy war,ਪਵਿੱਤਰ ਜੰਗ
Holy war,ਪਵਿੱਤਰ ਜੰਗ
Home Government,ਗ੍ਰਹਿ ਸਰਕਾਰ
Home Guard,ਹੋਮ ਗਾਰਡ
Homeland,ਹੋਮਲੈਂਡ
Home rule,ਘਰੇਲੂ ਨਿਯਮ
Home Rule,ਹੋਮ ਰੂਲ
Horde,ਹੋਰਡ
Horde,Horde
Hostile country,ਦੁਸ਼ਮਣ ਦੇਸ਼
Hostile land,ਵਿਰੋਧੀ ਜ਼ਮੀਨ
hot pursuit,ਗਰਮ ਪਿੱਛਾ
House,ਘਰ
House,ਘਰ
House of Commons,ਹਾਊਸ ਆਫ ਕਾਮਨਜ਼
House of Lords,ਲਾਰਡਸ ਦਾ ਘਰ
House of Representatives,ਪ੍ਰਤੀਨਿਧ ਸਦਨ
Huguenots,ਹਿਊਗਨੋਟਸ
Humanism,ਮਾਨਵਵਾਦ
Humanist,ਮਾਨਵਵਾਦੀ
Hundred Yesrs' War,ਸੌ ਯਸਰਸ ਦੀ ਜੰਗ
Hunker,ਹੰਕਾਰ
Ibadat Khana (House of Worship),ਇਬਾਦਤ ਖਾਨਾ (ਪੂਜਾ ਘਰ)
Iconoclast,ਆਈਕੋਨੋਕਲਾਸਟ
Idolater,ਮੂਰਤੀਕਾਰ
Ilahi era,ਇਲਾਹੀ ਯੁੱਗ
Illegal war,ਗੈਰ-ਕਾਨੂੰਨੀ ਜੰਗ
Illuminated manuscript,ਪ੍ਰਕਾਸ਼ਿਤ ਖਰੜੇ
Illustrated manuscript,ਚਿੱਤਰਿਤ ਹੱਥ-ਲਿਖਤ
Illustrated manuscript,ਚਿੱਤਰਿਤ ਹੱਥ-ਲਿਖਤ
Imam (Immaum),ਇਮਾਮ (ਇਮਾਮ)
Imamate,ਇਮਾਮਤ
Imamate,ਇਮਾਮਤ
Imambarah,ਇਮਾਮਬਾਰਾ
Imperial,ਸ਼ਾਹੀ
Imperial city,ਸ਼ਾਹੀ ਸ਼ਹਿਰ
Imperialism,ਸਾਮਰਾਜਵਾਦ
Imperial preference,ਸ਼ਾਹੀ ਤਰਜੀਹ
Impolicy,ਅਵਿਵਸਥਾ
Impostor,ਪਾਖੰਡੀ
Imprisonment,ਕੈਦ
Imprisonment,ਕੈਦ
Incursion,ਘੁਸਪੈਠ
Incursionist,ਘੁਸਪੈਠ ਕਰਨ ਵਾਲਾ
Independence,ਸੁਤੰਤਰਤਾ
Independence day,ਅਜਾਦੀ ਦਿਵਸ
Independence Hall,ਸੁਤੰਤਰਤਾ ਹਾਲ
Indian Amerian (=Red Indian=American Indian),ਭਾਰਤੀ ਅਮਰੀਕਨ (= ਲਾਲ ਭਾਰਤੀ = ਅਮਰੀਕੀ ਭਾਰਤੀ)
Indian Home Rule League,ਇੰਡੀਅਨ ਹੋਮ ਰੂਲ ਲੀਗ
Industrial Revolution,ਉਦਯੋਗਿਕ ਕ੍ਰਾਂਤੀ
Infidel,ਬੇਵਫ਼ਾਈ
Infidel,ਬੇਵਫ਼ਾਈ
Infiltration,ਘੁਸਪੈਠ
Infiltrator,ਘੁਸਪੈਠ ਕਰਨ ਵਾਲਾ
Informant,ਸੂਚਨਾ ਦੇਣ ਵਾਲਾ
Informant,ਸੂਚਨਾ ਦੇਣ ਵਾਲਾ
Informer,ਸੂਚਨਾ ਦੇਣ ਵਾਲਾ
Informer,ਸੂਚਨਾ ਦੇਣ ਵਾਲਾ
Ingress,ਪ੍ਰਵੇਸ਼
Ingress,ਪ੍ਰਵੇਸ਼
Ingress,ਪ੍ਰਵੇਸ਼
Inhabitance,ਨਿਵਾਸ
Inhabitant,ਵਾਸੀ
Inheritance,ਵਿਰਾਸਤ
Inheritance,ਵਿਰਾਸਤ
Inheritance,ਵਿਰਾਸਤ
Inscription,ਸ਼ਿਲਾਲੇਖ
Insignia,ਨਿਸ਼ਾਨ
Instrument of Accession,ਪਹੁੰਚ ਦਾ ਸਾਧਨ
Instrument of Government,ਸਰਕਾਰ ਦਾ ਸਾਧਨ
Insurgence (insurgency),ਬਗਾਵਤ (ਵਿਦਰੋਹ)
Insurgent,ਵਿਦਰੋਹੀ
Insurrection,ਬਗਾਵਤ
Insurrection,ਬਗਾਵਤ
Integration,ਏਕੀਕਰਣ
Integrity of records,ਰਿਕਾਰਡ ਦੀ ਇਕਸਾਰਤਾ
Integrity of states,ਰਾਜਾਂ ਦੀ ਅਖੰਡਤਾ
Intelligentsia (Intelligentzia),ਬੁੱਧੀਜੀਵੀ (ਇੰਟੈਲੀਜੈਂਟਜ਼ੀਆ)
Intercession,ਵਿਚੋਲਗੀ
Intercessor,ਅੰਤਰਜਾਮੀ
Intermediary,ਵਿਚੋਲਾ
Internationalism,ਅੰਤਰਰਾਸ਼ਟਰੀਵਾਦ
Internationalism,ਅੰਤਰਰਾਸ਼ਟਰੀਵਾਦ
Internationalist,ਅੰਤਰਰਾਸ਼ਟਰੀਵਾਦੀ
Internecine war,ਇੰਟਰਸੀਨ ਯੁੱਧ
Internee,ਇੰਟਰਨੀ
Internee,ਇੰਟਰਨੀ
Internee camp,ਇੰਟਰਨੀ ਕੈਂਪ
Internment,ਨਜ਼ਰਬੰਦੀ
Internment,ਨਜ਼ਰਬੰਦੀ
Internment,ਨਜ਼ਰਬੰਦੀ
Internuncio,ਇੰਟਰਨਨਸੀਓ
Interpreter,ਦੁਭਾਸ਼ੀਏ
Interpreter,ਦੁਭਾਸ਼ੀਏ
Interpreter,ਦੁਭਾਸ਼ੀਏ
Intervention,ਦਖਲ
Intestacy,ਅੰਤਰਜਾਮੀ
Intestate,ਇੰਟੇਸਟੇਟ
Intrigue,ਸਾਜ਼ਸ਼
Intruder,ਘੁਸਪੈਠੀਏ
Intruder,ਘੁਸਪੈਠੀਏ
Intrusion,ਘੁਸਪੈਠ
Invasion,ਹਮਲਾ
Invasion,ਹਮਲਾ
Invest,ਨਿਵੇਸ਼ ਕਰੋ
Invest,ਨਿਵੇਸ਼ ਕਰੋ
Invest,ਨਿਵੇਸ਼ ਕਰੋ
Invest,ਨਿਵੇਸ਼ ਕਰੋ
Investiture,ਨਿਵੇਸ਼
Investiture,ਨਿਵੇਸ਼
Investiture,ਨਿਵੇਸ਼
Investiture ceremony,ਨਿਵੇਸ਼ ਸਮਾਰੋਹ
Invest with nationality,ਕੌਮੀਅਤ ਦੇ ਨਾਲ ਨਿਵੇਸ਼ ਕਰੋ
Invincible Armada,ਅਜਿੱਤ ਆਰਮਾਡਾ
Inviolateness (of state),ਅਸਹਿਣਸ਼ੀਲਤਾ (ਰਾਜ ਦੀ)
Inviolate state,ਉਲੰਘਣਾ ਰਾਜ
Invulnerable castle,ਅਭੁੱਲ ਕਿਲ੍ਹਾ
Iron age,ਲੋਹੇ ਦੀ ਉਮਰ
Iron curtain,ਲੋਹੇ ਦਾ ਪਰਦਾ
Iron guard,ਆਇਰਨ ਗਾਰਡ
Iron rations,ਲੋਹੇ ਦੇ ਰਾਸ਼ਨ
Iron sides,ਲੋਹੇ ਦੇ ਪਾਸੇ
Iron tipped arrow,ਲੋਹੇ ਵਾਲਾ ਤੀਰ
Isthmian games,ਇਸਥਮੀਅਨ ਗੇਮਾਂ
Janissary,ਜੈਨੀਸਰੀ
Janitor,ਦਰਬਾਨ
Janitor,ਦਰਬਾਨ
Javelin,ਜੈਵਲਿਨ
Jim Crow Laws,ਜਿਮ ਕਰੋ ਕਾਨੂੰਨ
Jingo,ਜਿੰਗੋ
Jingo,ਜਿੰਗੋ
Jingo,ਜਿੰਗੋ
Jingoism,ਜਿੰਗੋਇਜ਼ਮ
Joint action,ਸਾਂਝੀ ਕਾਰਵਾਈ
Joint control,ਸੰਯੁਕਤ ਕੰਟਰੋਲ
Joint occupancy,ਸੰਯੁਕਤ ਕਬਜ਼ਾ
Jury,ਜਿਊਰੀ
Just cause,ਹੁਣੇ ਹੀ ਕਾਰਨ
Keep,ਰੱਖੋ
Keeper of Archives,ਪੁਰਾਲੇਖ ਦੇ ਰੱਖਿਅਕ
Kettle-drum,ਕੇਤਲੀ-ਡਰੰਮ
Key word,ਮੁੱਖ ਸ਼ਬਦ
King,ਰਾਜਾ
Kingdom,ਰਾਜ
Kinglet,ਕਿੰਗਲੇਟ
King maker,ਕਿੰਗ ਮੇਕਰ
Kingship,ਬਾਦਸ਼ਾਹਤ
Kingship,ਬਾਦਸ਼ਾਹਤ
Kitchen cabinet,ਰਸੋਈ ਦੀ ਕੈਬਨਿਟ
Knight,ਨਾਈਟ
Kinghthood,ਬਾਦਸ਼ਾਹਤ
Kinghts hospitalers,ਕਿੰਗਹਟਸ ਹਸਪਤਾਲ ਵਾਲੇ
Knights of Saint John,ਸੇਂਟ ਜੌਨ ਦੇ ਨਾਈਟਸ
Knight Templar,ਨਾਈਟ ਟੈਂਪਲਰ
Ku Klux Klan (K.K.K.),Ku Klux Klan (KKK)
Kumintang,ਕੁਮਿੰਟੰਗ
Laity,ਲੋਕਾਈ
Lance,ਲਾਂਸ
Lancer,ਲੈਂਸਰ
Later Guptas,ਬਾਅਦ ਵਿਚ ਗੁਪਤਾ
Lawful heir,ਕਾਨੂੰਨੀ ਵਾਰਸ
Lawlessness (=disorder),ਕੁਧਰਮ (=ਵਿਕਾਰ)
Lawlessness (=disorder),ਕੁਧਰਮ (=ਵਿਕਾਰ)
Law lords,ਕਾਨੂੰਨ ਦੇ ਮਾਲਕ
Law of Piety,ਪਵਿੱਤਰਤਾ ਦਾ ਕਾਨੂੰਨ
League of Nations,ਰਾਸ਼ਟਰ ਦੀ ਲੀਗ
Legacy (=bequest),ਵਿਰਾਸਤ (= ਵਸੀਅਤ)
Legacy (=bequest),ਵਿਰਾਸਤ (= ਵਸੀਅਤ)
Legal heir,ਕਾਨੂੰਨੀ ਵਾਰਸ
Legate,ਕਾਨੂੰਨੀ
Legate,ਕਾਨੂੰਨੀ
Legate,ਕਾਨੂੰਨੀ
Legend,ਦੰਤਕਥਾ
Legend,ਦੰਤਕਥਾ
Legion,ਫੌਜ
Legion,ਫੌਜ
Legion of Honour,ਲੀਜਨ ਆਫ਼ ਆਨਰ
Lese majesty (=lese majeste),Lese majesty (= Lese majeste)
Lesser states,ਘੱਟ ਰਾਜ
Letters of credence,ਭਰੋਸੇ ਦੇ ਪੱਤਰ
Liege-lord,ਲੀਗ-ਪ੍ਰਭੂ
Liege man,ਲੀਗ ਆਦਮੀ
Liege man,ਲੀਗ ਆਦਮੀ
Life imprisonment,ਉਮਰ ਕੈਦ
Lineage,ਵੰਸ਼
Little Englander,ਲਿਟਲ ਇੰਗਲੈਂਡਰ
Little Vehicle (=lesser vehicle),ਛੋਟਾ ਵਾਹਨ (= ਘੱਟ ਵਾਹਨ)
Littoral state,ਲਿਟੋਰਲ ਰਾਜ
Liturgies,ਲੀਟੁਰਜੀ
Liturgy,ਲਿਟੁਰਜੀ
Local allegiance,ਸਥਾਨਕ ਵਫ਼ਾਦਾਰੀ
Local-self government,ਸਥਾਨਕ-ਸਵੈ ਸਰਕਾਰ
Long Parliament,ਲੰਬੀ ਸੰਸਦ
Low Countries,ਨੀਵੇਂ ਦੇਸ਼
Loyal,ਵਫ਼ਾਦਾਰ
Loyalty,ਵਫ਼ਾਦਾਰੀ
Machiavellian policy,ਮੈਕਿਆਵੇਲੀਅਨ ਨੀਤੀ
Magna Carta,ਮੈਗਨਾ ਕਾਰਟਾ
Magnum Concillium,ਮੈਗਨਮ ਕਨਸਿਲੀਅਮ
Malum prohibitum,ਮਲਮ ਮਨਾਹੀ
Mandamus,ਮੰਦਾਮਸ
Mandate,ਆਦੇਸ਼
"Mandate, class 'A'","ਹੁਕਮ, ਕਲਾਸ &#39;ਏ&#39;"
"Mandate, class 'B'","ਹੁਕਮ, ਕਲਾਸ &#39;ਬੀ&#39;"
"Mandate, class 'C'","ਹੁਕਮ, ਕਲਾਸ &#39;ਸੀ&#39;"
Mandate system,ਆਦੇਸ਼ ਪ੍ਰਣਾਲੀ
Mandatory state,ਲਾਜ਼ਮੀ ਰਾਜ
Mangonel,ਮੰਗੋਨਲ
Manifesto,ਮੈਨੀਫੈਸਟੋ
Manoeuvres,ਚਾਲਾਂ
Man-of-war,ਜੰਗ ਦਾ ਮਨੁੱਖ
Manor,ਮਨੋਰ
Manor,ਮਨੋਰ
Man-power,ਮਨੁੱਖ-ਸ਼ਕਤੀ
Man-power,ਮਨੁੱਖ-ਸ਼ਕਤੀ
Manumission,ਮੈਨੂਮਿਸ਼ਨ
Manumit,ਮਨੁਮਿਤ
Manuscript,ਹੱਥ-ਲਿਖਤ
Manuscript,ਹੱਥ-ਲਿਖਤ
Manuscript,ਹੱਥ-ਲਿਖਤ
Marauder,ਲੁਟੇਰਾ
Maritime belt,ਸਮੁੰਦਰੀ ਪੱਟੀ
Maritime civilization,ਸਮੁੰਦਰੀ ਸਭਿਅਤਾ
Maritime flag,ਸਮੁੰਦਰੀ ਝੰਡਾ
Maritime powers,ਸਮੁੰਦਰੀ ਸ਼ਕਤੀਆਂ
Maritime soverignty,ਸਮੁੰਦਰੀ ਪ੍ਰਭੂਸੱਤਾ
Maritime war,ਸਮੁੰਦਰੀ ਯੁੱਧ
Marquis,ਮਾਰਕੁਇਸ
Marquisate,ਮਾਰਕਿਸੇਟ
Martial law,ਮਾਰਸ਼ਲ ਲਾਅ
Martial races,ਮਾਰਸ਼ਲ ਦੌੜ
Martyr,ਸ਼ਹੀਦ
Massacre,ਕਤਲੇਆਮ
Mass of manoeuvre,ਚਾਲ ਦਾ ਪੁੰਜ
Master-at-arms,ਮਾਸਟਰ-ਐਟ-ਆਰਮਸ
Master of ceremonies,ਰਸਮਾਂ ਦਾ ਮਾਲਕ
Master of Household,ਘਰ ਦਾ ਮਾਲਕ
Master of the Horse,ਘੋੜੇ ਦਾ ਮਾਸਟਰ
Master of the Rolls,ਰੋਲਸ ਦੇ ਮਾਸਟਰ
Match,ਮੈਚ
Match,ਮੈਚ
Matchlock,ਮੈਚਲਾਕ
Matrimonial alliance,ਵਿਆਹੁਤਾ ਗਠਜੋੜ
Mediterranian powers,ਮੈਡੀਟੇਰੀਅਨ ਸ਼ਕਤੀਆਂ
Menshevik,ਮੇਨਸ਼ੇਵਿਕ
Mercenary army,ਭਾੜੇ ਦੀ ਫੌਜ
Mercenary soldier,ਕਿਰਾਏਦਾਰ ਸਿਪਾਹੀ
Merchantman,ਵਪਾਰੀ
Middle ages,ਵਿਚਕਾਰਲਾ ਯੁੱਗ
Middle East,ਮਧਿਅਪੂਰਵ
Middle passage,ਮੱਧ ਬੀਤਣ
Middle path,ਮੱਧ ਮਾਰਗ
Middle way (=middle course),ਮੱਧ ਰਸਤਾ (= ਮੱਧ ਕੋਰਸ)
Migrant,ਪਰਵਾਸੀ
Migration,ਪਰਵਾਸ
Migration,ਪਰਵਾਸ
Migration,ਪਰਵਾਸ
Militarism,ਮਿਲਟਰੀਵਾਦ
Militarism,ਮਿਲਟਰੀਵਾਦ
Militarism,ਮਿਲਟਰੀਵਾਦ
Militarism,ਮਿਲਟਰੀਵਾਦ
Militarist,ਫੌਜੀ
Militarist,ਫੌਜੀ
Militarization,ਫੌਜੀਕਰਨ
Militarization,ਫੌਜੀਕਰਨ
Militarization,ਫੌਜੀਕਰਨ
Military tactician (=tactician),ਫੌਜੀ ਰਣਨੀਤਕ (= ਰਣਨੀਤਕ)
Military tactician (=tactician),ਫੌਜੀ ਰਣਨੀਤਕ (= ਰਣਨੀਤਕ)
Military tactics (=tactics),ਫੌਜੀ ਰਣਨੀਤੀ (= ਰਣਨੀਤੀ)
Militia,ਮਿਲੀਸ਼ੀਆ
Militia,ਮਿਲੀਸ਼ੀਆ
Misrule,ਕੁਸ਼ਾਸਨ
Missing link,ਗੁੰਮ ਲਿੰਕ
