Tamil,Marathi
கோஆக்சியல் வரி,कोएक्सियल लाइन
கோஆக்சியல் டிரான்ஸ்மிஷன் லைன்,कोएक्सियल ट्रान्समिशन लाइन
இணை-சேனல்,सह-चॅनेल
இணை-சேனல் குறுக்கீடு,सह-चॅनेल हस्तक्षेप
கோக்லியா,कोक्लीया
குறியீடு,कोड
குறியீட்டு எண்,कोड क्रमांक
குறியீடு வீதம்,कोड दर
குறியீடு சொல்,कोड शब्द
கோடெக் (குறியீட்டு டிகோடிங்),कोडेक (कोडिंग डिकोडिंग)
குறியிடப்பட்ட ஆடியோ,कोड केलेले ऑडिओ
குறியீட்டாளர்,कोडर
குறியீட்டு முறை,कोडिंग
குறியீட்டு டிகோடிங் நுட்பம்,कोडिंग डिकोडिंग तंत्र
குறியீட்டு பிழை,कोडिंग त्रुटी
குறியீட்டு வீதம்,कोडिंग दर
குறியீட்டு நுட்பம்,कोडिंग तंत्र
குணகம்,गुणांक
கட்டாய,जबरदस्ती
ஒத்திசைவான பண்பேற்றம்,सुसंगत मॉड्यूलेशन
சுருள்,कॉइल
இணைந்து,सहयोग
சரிவு,कोसळणे
ஆட்சியர்,जिल्हाधिकारी
கலெக்டர் மின்னோட்டம்,जिल्हाधिकारी करंट
அடிப்படை நடத்தைக்கு கலெக்டர்,बेस कंडक्टन्स टू कलेक्टर
கலெக்டர்-பேஸ் சந்தி,कलेक्टर-बेस जंक्शन
நிறம்,रंग
வண்ண பகுப்பாய்வி,रंग विश्लेषक
வண்ண சமநிலை,रंग शिल्लक
வண்ண வெடிப்பு,रंग फुटला
வண்ண விளக்கப்படம்,रंग चार्ट
வண்ண சேர்க்கை,रंग संयोजन
வண்ண மாறிலி,रंग स्थिर
வண்ண கட்டுப்பாடு (குரோம் கட்டுப்பாடு),कलर कंट्रोल (क्रोम कंट्रोल)
வண்ண ஆழம்,रंग खोली
வண்ண சோர்வு,रंग थकवा
வண்ண வடிகட்டி,रंग फिल्टर
வண்ண கொலையாளி சுற்று,कलर किलर सर्किट
வண்ண கினெஸ்கோப்,रंग किनेस्कोप
வண்ண கலவை,रंग मिक्सर
வண்ண முறை,रंग नमुना
வண்ண கருத்து,रंग समज
வண்ண படத் திரை,रंग चित्र स्क्रीन
வண்ண இடம்,रंग जागा
வண்ண துணைக் கேரியர்,रंग सबकारियर
வண்ண வெப்பநிலை,रंग तापमान
வண்ண பரிமாற்றம்,रंग संप्रेषण
வண்ண குழாய்,रंग ट्यूब
நிறம்,रंगरंगोटी
நிறமற்ற,रंगहीन
சேர்க்கை,संयोजन
காம்பினர்,संयोजक
இணைக்கும் செயல்முறை,प्रक्रिया एकत्रित
எரிப்பு,ज्वलन
கட்டளை,आज्ञा
தொடக்க,प्रारंभ
வணிக ஒளிபரப்பு,व्यावसायिक प्रसारण
வணிக தொலைக்காட்சி,व्यावसायिक टेलिव्हिजन
பொதுவான கலெக்டர் சுற்று,सामान्य कलेक्टर सर्किट
தொடர்பு,संप्रेषण
தொடர்பு செயற்கைக்கோள்,संप्रेषण उपग्रह
சமூக வானொலி மையம்,कम्युनिटी रेडिओ सेंटर
சமூக வானொலி நிலையம்,कम्युनिटी रेडिओ स्टेशन
சிறிய வட்டு (குறுவட்டு),कॉम्पॅक्ट डिस्क (सीडी)
காம்பாக்ட் டிஸ்க் பிளேயர்,कॉम्पॅक्ट डिस्क प्लेयर
காம்பண்டர்,कॉम्पॅन्डर
வளர்ப்பது,कंपँडिंग
பொருந்தக்கூடிய தன்மை,सुसंगतता
இணக்கமான,सुसंगत
கம்பைலர்,कंपाईलर
நிரப்பு,पूरक
நிரப்பு டிரான்சிஸ்டர்,पूरक ट्रान्झिस्टर
சிக்கலான அலை,कॉम्प्लेक्स वेव्ह
கூறு,घटक
கூட்டு,संमिश्र
கலப்பு சுற்று,संमिश्र सर्किट
கூட்டு டிஜிட்டல்,संमिश्र डिजिटल
கூட்டு ரேடியோ அதிர்வெண் சமிக்ஞை,संमिश्र रेडिओ फ्रिक्वेन्सी सिग्नल
கலப்பு சமிக்ஞை,संमिश्र सिग्नल
கூட்டு வீடியோ,संमिश्र व्हिडिओ
கலப்பு வீடியோ சமிக்ஞை,संमिश्र व्हिडिओ सिग्नल
கலவை,रचना
சுருக்கப்பட்ட தரவு,संकुचित डेटा
சுருக்கப்பட்ட டிஜிட்டல் வீடியோ,संकुचित डिजिटलाइज्ड व्हिडिओ
சுருக்கப்பட்ட வீடியோ,संकुचित व्हिडिओ
சுருக்க,कम्प्रेशन
சுருக்க கலைப்பொருள்,कॉम्प्रेशन आर्टिफॅक्ट
சுருக்க ஆபத்து,कॉम्प्रेशन धोका
சுருக்க நுட்பம்,कॉम्प्रेशन तंत्र
அமுக்கி,कंप्रेसर
கணக்கிடுங்கள்,गणना
கணினி,संगणक
கணினி அடிப்படையிலான மல்டிமீடியா,संगणक आधारित मल्टीमीडिया
கணனி செய்நிரலாக்கம்,संगणक प्रोग्रामिंग
கணினி தொழில்நுட்பம்,संगणक तंत्रज्ञान
குழிவான லென்ஸ்,अवतल लेन्स
குழிவான கண்ணாடி,अवतल आरसा
மறைத்தல்,लपवून ठेवणे
செறிவு,एकाग्र
செறிவு,एकाग्रता
செறிவு லென்ஸ்,कॉन्सेन्ट्रिक लेन्स
மின்தேக்கி மைக்ரோஃபோன்,कंडेन्सर मायक्रोफोन
சமநிலையின் நிலை,समतोल स्थिती
கடத்தல்,वाहक
கடத்தல் மின்னோட்டம்,वाहक चालू
கடத்துத்திறன்,वाहकता
நடத்துனர்,कंडक्टर
உள்ளமைவு,कॉन्फिगरेशन
இணைப்பு,कनेक्शन
இணைப்பு,कनेक्टिव्हिटी
இணைப்பு,कनेक्टर
நிலைத்தன்மையும்,सुसंगतता
தொடர்ந்து,सातत्याने
கன்சோல்,कन्सोल
மாறிலி,स्थिर
நிலையான வீச்சு,सतत मोठेपणा
மைக்ரோஃபோனை தொடர்பு கொள்ளவும்,मायक्रोफोनशी संपर्क साधा
கொள்கலன் வடிவம்,कंटेनर स्वरूप
மாசுபாடு,दूषित
உள்ளடக்கம்,सामग्री
தொடர்ச்சியான,संमिश्र
தொடர்ச்சி,सातत्य
தொடர்ச்சியான சாவடி,सातत्य बूथ
தொடர்ச்சியான குமிழ்,सातत्य नॉब
தொடர்ச்சியான,सतत
தொடர்ச்சியான வளைவு,सतत कंस
தொடர்ச்சியான அலை,सतत लाट
விளிம்பு வரி,समोच्च ओळ
விளிம்பு திட்டம்,समोच्च योजना
ஒப்பந்த,करार
சுருள்,आकुंचन
கான்ட்ராஸ்ட் விகிதம்,कॉन्ट्रास्ट गुणोत्तर
கட்டுப்பாட்டு சுற்று,नियंत्रण सर्किट
கட்டுப்பாட்டு மின்முனை,इलेक्ट्रोड नियंत्रित करा
கட்டுப்பாட்டு உபகரணங்கள்,नियंत्रण उपकरणे
கட்டுப்பாட்டு கட்டம்,नियंत्रण ग्रीड
கட்டுப்பாட்டு வரி,नियंत्रण ओळ
கட்டுப்பாட்டு குழு,नियंत्रण पॅनेल
கட்டுப்பாட்டு அறை,नियंत्रण कक्ष
கட்டுப்பாட்டு அட்டவணை,नियंत्रण सारणी
கட்டுப்பாட்டு கோபுரம்,नियंत्रण टॉवर
கட்டுப்படுத்தி,नियंत्रक
ஒன்றிணைத்தல்,अभिसरण
ஒருங்கிணைந்த லென்ஸ்,कन्व्हर्जंट लेन्स
மாற்றி,कन्व्हर्टर
குவிந்த லென்ஸ்,बहिर्गोल लेन्स
மாற்றுதல்,कन्व्होल्यूशन
கன்வெர்யூஷன் குறியிடப்பட்டது,कन्व्होल्यूशन कोड
மாற்றும் இடைக்கணிப்பு,कॉन्व्होल्यूशनल इंटरलीव्ह
மாற்றும் இடைக்கணிப்பு,कॉन्व्होल्यूशनल इंटरलीव्हिंग
குக்கீ,कुकी
குக்கியர்,कुकीयर
கோப்ரோசசர்,कॉप्रोसेसर
தண்டு,दोरखंड
கொரோனா,कोरोना
கொரோனா வெளியேற்றம்,कोरोना डिस्चार्ज
தொடர்பு,परस्परसंबंध
கொசைன் கூறு,कोसाइन घटक
கொசைன் அலை,कोसाइन वेव्ह
அண்ட சத்தம்,वैश्विक आवाज
கவுண்டர்,काउंटर
எதிர் கடிகார திசையில்,घड्याळाच्या दिशेने काउंटर
கப்ளர்,कपलर
இணைப்பு,जोड्या
இணைப்பு மின்தேக்கி,कपलिंग कंडेन्सर
இணைப்பு நெட்வொர்க்,कपलिंग नेटवर्क
இணைப்பு எதிர்ப்பு,कपलिंग प्रतिकार
சக பிணைப்பு,सहसंयोजक बंध
பாதுகாப்பு,कव्हरेज
செயலிழப்பு,आपटी
சிக்கலான இசைக்குழு,गंभीर बँड
சிக்கலான நிலை,चिंताजनक स्थिती
சிக்கலான இணைப்பு,गंभीर जोड्या
சிக்கலான அதிர்வெண்,गंभीर वारंवारता
சிக்கலான அளவுரு,गंभीर मापदंड
முதலை கிளிப்,मगर क्लिप
குறுக்கு மறைதல்,क्रॉस फिकट
குறுக்கு பண்பேற்றம்,क्रॉस मॉड्यूलेशन
குறுக்கு பேச்சு,क्रॉस टॉक
கிராஸ்ஃபேட்,क्रॉसफेड
குறியாக்கவியல்,क्रिप्टोग्राफी
படிக,क्रिस्टल
படிக வடிகட்டி,क्रिस्टल फिल्टर
கியூ,क्यू
கியூ மதிப்பெண்கள்,क्यू मार्क्स
கியூயிங் சாதனம்,क्यूइंग डिव्हाइस
தற்போதைய வடிகால்,चालू नाले
தற்போதைய மீட்டர்,चालू मीटर
மின்சார மின்மாற்றி,वर्तमान ट्रान्सफॉर्मर
கர்சர்,कर्सर
வளைவு,वक्र
அதிர்வெண் துண்டிக்கவும்,वारंवारता कट करा
கட்டர்,कटर
கணணி மையம்,सायबर कॅफे
சைபர் பாதுகாப்பு,सायबर सुरक्षा
மின்வெளி,सायबर स्पेस
மிதிவண்டி,चक्र
சுழற்சி,चक्रीय
டி.சி. கூறு,डी.सी. घटक
டி.சி. தட்டு சக்தி,डी.सी. प्लेट पॉवर
டி.சி. மறுசீரமைப்பு,डी.सी. जीर्णोद्धार
டம்பர் டையோடு,डॅम्पर डायोड
டம்பிங்,ओलसर
இருள்,गडद
தகவல்கள்,डेटा
தரவு ஒளிபரப்பு,डेटा प्रसारण
தரவு சுருக்க,डेटा कॉम्प्रेशन
தரவு துளையிடுதல்,डेटा ड्रिलिंग
தரவு குறியாக்கம்,डेटा कूटबद्धीकरण
தரவு கோப்பு,डेटा फाइल
தரவு கையாளுதல்,डेटा हाताळणी
தரவு சுரங்க,डेटा खाण
தகவல் செயல்முறை,डेटा प्रक्रिया
தரவு செயலி,डेटा प्रोसेसर
தரவு குறைக்கப்பட்ட பிட் சிஸ்டம்,डेटा कमी बिट सिस्टम
தரவு சேவை,डेटा सेवा
தரவுத்தாள்,माहिती पत्रक
தரவு சேமிப்பு,डेटा संचयन
தரவு ஸ்ட்ரீம்,डेटा प्रवाह
தரவு மாற்றம்,डेटा परिवर्तन
தரவு பரிமாற்றம்,डेटा ट्रान्समिशन
தரவுத்தளம்,डेटाबेस
டேட்டா காஸ்டிங்,डेटाकास्टिंग
டேட்டாகிராம்,डेटाग्राम
டிபி மீட்டர்,डीबी मीटर
இறந்த காற்று,मृत हवा
இறந்த குறுகிய சுற்று,मृत शॉर्ट सर्किट
இறந்த இடம்,मृत जागा
முட்டுக்கட்டை,डेडलॉक
பிழைத்திருத்த திட்டம்,डीबग प्रोग्राम
பிழைத்திருத்தம்,डीबगिंग
ஒலியின் சிதைவு,आवाजाचा क्षय
டெசிபல் (டி.பி.),डेसिबल (डीबी)
தசம,दशांश
தசம குறியீடு,दशांश कोड
தசம இலக்க,दशांश अंक
புரிந்துகொள்ளுதல்,उलगडा
டிகோடர்,डीकोडर
டிகோடிங்,डीकोडिंग
டிஜிட்டல் டிரான்ஸ்மிஷனில் டிகோடிங்,डिजिटल ट्रान्समिशनमध्ये डीकोडिंग
டிகம்பரஷ்ஷன்,विघटन
துண்டித்தல்,डीकोपलिंग
துண்டிப்பு சுற்று,डिकॉपलिंग सर्किट
பிணைப்பு நெட்வொர்க்,डिकॉपलिंग नेटवर्क
மறைகுறியாக்கம்,डिक्रिप्शन
அர்ப்பணிக்கப்பட்ட வரி,समर्पित ओळ
டி-என்டிங்,डी-एम्बेडिंग
டி-எம்பேசிஸ்,डी-जोर
இயல்புநிலை,डीफॉल्ट
தரத்தில் குறைபாடு,गुणवत्तेत दोष
குறைபாடுள்ள,सदोष
குறைபாடுள்ள அலகு,सदोष युनिट
வரையறை,व्याख्या
விலகல்,विक्षेप
சிதைவு,विकृती
Defragmentation,डीफ्रॅगमेंटेशन
டி-காஸிங் சுருள்,डी-गॉसिंग कॉइल
பட்டம்,पदवी
டி-இன்டர்லீவர்,डी-इंटरलीव्हर
தாமதக் கோடு,विलंब ओळ
தாமத நேரம்,विलंब वेळ
தாமதமான பிரேம் நினைவகம்,विलंब फ्रेम मेमरी
தாமதமாக ஸ்கேனிங்,विलंब स्कॅनिंग
தாமதமான ஒத்திசைவு சமிக்ஞை,विलंब सिंक्रोनाइझेशन सिग्नल
டெலிவரி,वितरण
விநியோக அமைப்பு,वितरण प्रणाली
டெமோடுலேஷன்,डिमोड्युलेशन
டெமோடுலேட்டர் அட்டை,डेमोड्युलेटर कार्ड
டெமுல்டிப்ளெக்சர்,डेमल्टिप्लेक्सर
வயலின் ஆழம்,फील्डची खोली
இறங்கு,उतरत्या
வடிவமைப்பு விவரக்குறிப்பு,डिझाइन तपशील
டெஸ்க்டாப்,डेस्कटॉप
கண்டறிதல் வெளியீடு,डिटेक्टर आउटपुट
விலகல்,विचलन
சாதனம்,साधन
சாதன இயக்கி,डिव्हाइस ड्राइव्हर
பரிசோதனை,डायग्नोस्टिक्स
வரைபடம்,आकृती
உரையாடல் டிராக்,संवाद ट्रॅक
விட்டம் பயன்முறை,व्यासाचा मोड
டயமண்ட் ஸ்டைலஸ்,डायमंड स्टाईलस
உதரவிதானம்,डायाफ्राम
உதரவிதான உறிஞ்சி,डायाफ्रामॅटिक शोषक
டைகோடிக் கேட்பது,डायकोटिक ऐकणे
மின்கடத்தா,डायलेक्ट्रिक
மின்கடத்தா இடைவெளி- கீழே,डायलेक्ट्रिक ब्रेक- डाउन
மின்கடத்தா இழப்பு,डायलेक्ट्रिक तोटा
வேறுபாடு அதிர்வெண்,फरक वारंवारता
வேறுபாடு அதிர்வெண் விலகல் (டி.எஃப்.டி),फरक वारंवारता विकृती (डीएफडी)
வித்தியாசமான தொனி,फरक टोन
வேறுபட்ட பெருக்கி,विभेदक एम्पलीफायर
மாறுபாடு,विवर्तन
டிஃப்பியூசர்,डिफ्यूझर
இலக்கு,अंक
டிஜிடல்,डिजिटल
டிஜிட்டல் கலைப்பொருள்,डिजिटल कलाकृती
டிஜிட்டல் ஆடியோ,डिजिटल ऑडिओ
டிஜிட்டல் ஆடியோ வடிகட்டி,डिजिटल ऑडिओ फिल्टर
டிஜிட்டல் ஆடியோ பணி நிலையம்,डिजिटल ऑडिओ वर्क स्टेशन
எண்ணியல் படக்கருவி,डिजिटल कॅमेरा
டிஜிட்டல் கணினி,डिजिटल संगणक
டிஜிட்டல் தரவு,डिजिटल डेटा
டிஜிட்டல் எடிட்டிங்,डिजिटल संपादन
டிஜிட்டல் உற்சாகம்,डिजिटल एक्झिटर
டிஜிட்டல் வடிகட்டி,डिजिटल फिल्टर
டிஜிட்டல் பிரேம் ஒத்திசைவு,डिजिटल फ्रेम सिंक्रोनाइझर
டிஜிட்டல் பாரம்பரியம்,डिजिटल वारसा
டிஜிட்டல் படம்,डिजिटल प्रतिमा
டிஜிட்டல் நூலகம்,डिजिटल लायब्ररी
டிஜிட்டல் மீட்டர்,डिजिटल मीटर
டிஜிட்டல் பண்பேற்றம்,डिजिटल मॉड्यूलेशन
டிஜிட்டல் மல்டிபிளக்ஸ்,डिजिटल मल्टिप्लेक्स
டிஜிட்டல் நெட்வொர்க்,डिजिटल नेटवर्क
டிஜிட்டல் வெளியீடு,डिजिटल आउटपुट
டிஜிட்டல் பிளேபேக்,डिजिटल प्लेबॅक
டிஜிட்டல் ரேடியோ மொண்டியல் (டிஆர்எம்),डिजिटल रेडिओ मोंडिएल (डीआरएम)
டிஜிட்டல் பதிவு,डिजिटल रेकॉर्डिंग
டிஜிட்டல் புரட்சி,डिजिटल क्रांती
டிஜிட்டல் சிக்னல்,डिजिटल सिग्नल
டிஜிட்டல் சிக்னல் செயலாக்கம் (டிஎஸ்பி),डिजिटल सिग्नल प्रक्रिया (डीएसपी)
டிஜிட்டல் கையொப்பம்,डिजिटल स्वाक्षरी
டிஜிட்டல் தொழில்நுட்பம்,डिजिटल तंत्रज्ञान
அனலாக் மாற்றி டிஜிட்டல்,डिजिटल टू एनालॉग कन्व्हर्टर
டிஜிட்டல் வீடியோ,डिजिटल व्हिडिओ
டிஜிட்டல் வோல்ட்மீட்டர்,डिजिटल व्होल्टमीटर
டிஜிட்டல் மயமாக்கல்,डिजिटलायझेशन
டிஜிட்டல் மயமாக்கல்,डिजिटलायझेशन
டிஜிட்டல் செய்யப்பட்ட வீடியோ,डिजिटलाइज्ड व्हिडिओ
டிஜிட்டல்சர்,डिजिटायझर
மங்கலான,अंधुक
பரிமாணம்,परिमाण
மங்கலான,डिमर
டையோடு,डायोड
டிப்,बुडविणे
டிப்ளெக்ஸர்,डिप्लेक्सर
இருமுனை ஆண்டெனா,द्विध्रुवीय अँटेना
நேரடி ஒளிபரப்பு,थेट प्रसारण
நேரடி மின்னோட்டம் (டி சி),थेट करंट (डी सी)
நேரடி எடுப்பது,डायरेक्ट पिक अप
நேரடி வாசிப்பு கருவி,थेट वाचन साधन
நேரடி பதிவு,थेट रेकॉर्डिंग
திசை ஆண்டெனா,दिशात्मक ten न्टीना
திசை கப்ளர்,दिशात्मक कपलर
திசை மைக்ரோஃபோன்,दिशात्मक मायक्रोफोन
வழிகாட்டுதல்,निर्देश
அடைவு,निर्देशिका
முடக்கவும்,अक्षम करा
வட்டு ஆண்டெனா,डिस्क अँटेना
வட்டு அடிப்படையிலான சேமிப்பு,डिस्क आधारित स्टोरेज
தனித்துவமான,वेगळा
வட்டு,डिस्क
வட்டு இயக்கி,डिस्क ड्राइव्ह
வட்டு ஒதுக்கீடு,डिस्क कोटा
டிஸ்கெட்,डिस्केट
இடப்பெயர்வு,विस्थापन
சிதறல்,फैलाव
இடம்பெயர்வு,विस्थापन
காட்சி,प्रदर्शन
காட்சி அலகு (கன்சோல்),प्रदर्शन युनिट (कन्सोल)
சிதறல்,अपव्यय
அதிருப்தி,असंतोष
வடிகட்டிய நீர்,डिस्टिल्ड वॉटर
சிதைவு,विकृती
விநியோகம்,वितरण
விநியோக பெருக்கி,वितरण एम्पलीफायर
பிரிவு,विभागणी
வகுப்பான்,विभाजक
ஆவணம்,दस्तऐवज
டால்பி டிஜிட்டல்,डॉल्बी डिजिटल
களம்,डोमेन
டொமைன் கன்ட்ரோலர்,डोमेन नियंत्रक
டாப்ளர் விளைவு,डॉपलर प्रभाव
இரட்டை கம்பம் (இருமுனை),डबल पोल (द्विध्रुवीय)
இரட்டை துருவ ஒற்றை வீசுதல் சுவிட்ச்,डबल पोल सिंगल थ्रो स्विच
இரட்டை பக்க வட்டு,डबल साइड डिस्क
இரட்டிப்பாகும்,दुहेरी
கீழே வரும் அலை,खाली येणारी लाट
டவுன் ஸ்ட்ரீம்,खाली प्रवाह
டவுனிங்க்,डाउनलिंक
பதிவிறக்க Tamil,डाउनलोड करा
பதிவிறக்குகிறது,डाउनलोड करीत आहे
வரைதல்,रेखांकन
துளையிடும் பிட்,ड्रिलिंग बिट
துளையிடும் இயந்திரம்,ड्रिलिंग मशीन
இயக்கி,चालवा
டிரம்,ड्रम
உலர்ந்த விளக்கை வெப்பநிலை,कोरडे बल्ब तापमान
உலர் செல்,कोरडे सेल
உலர் சாலிடர்,कोरडे सोल्डर
இரட்டை சேனல் பயன்முறை,ड्युअल चॅनेल मोड
டப்பிங்,डबिंग
டட்,डड
டம்ப்,डंप
டூப்ளக்ஸ்,दुहेरी
காலம்,कालावधी
தூசி,धूळ
தூசி பிழை,धूळ बग
தூசி ஆதாரம்,धूळ पुरावा
டஸ்டர்,डस्टर
மாறும்,डायनॅमिक
டைனமிக் பிட் ஒதுக்கீடு,डायनॅमिक बिट वाटप
மாறும் இடைநிலை விலகல் (மங்கலான),डायनॅमिक इंटरमोडुलेशन विकृती (डीआयएम)
மாறும் அளவு,डायनॅमिक क्वांटिझेशन
மாறும் வரம்பு,डायनॅमिक श्रेणी
மாறும் வரம்பு கட்டுப்பாடு,डायनॅमिक श्रेणी नियंत्रण
டைனமோ,डायनामो
காது தொலைபேசி,कान फोन
பூமி,पृथ्वी
பூமி வீக்கம்,पृथ्वी बल्ज
பூமி எதிர்ப்பு,पृथ्वी प्रतिकार
பூமியின் தடி,पृथ्वी रॉड
பூமி செயற்கைக்கோள்,पृथ्वी उपग्रह
பூமி நிலையம்,पृथ्वी स्टेशन
பூமி முனையம்,पृथ्वी टर्मिनल
பூமி,अर्थिंग
எதிரொலி,प्रतिध्वनी
எதிரொலி அறை,इको चेंबर
எடி நடப்பு,एडी करंट
எடி தற்போதைய இழப்பு,एडी चालू तोटा
எட்ஜ்வைஸ் மீட்டர்,एजवाइज मीटर
எடிட்டிங்,संपादन
பயனுள்ள ஆண்டெனா உயரம்,प्रभावी अँटेना उंची
பயனுள்ள ஆண்டெனா நீளம்,प्रभावी अँटेना लांबी
பயனுள்ள மின்னழுத்தம்,प्रभावी व्होल्टेज
திறன்,कार्यक्षमता
நெகிழ்ச்சி,लवचिकता
மின்சாரம்,इलेक्ट्रिक डिस्चार्ज
மின்சார புலம்,विद्युत क्षेत्र
மின்சார ஃபிளாஷ்,इलेक्ट्रिक फ्लॅश
மின்சார ஹீட்டர்,विद्युत उष्मक
மின்சார மீட்டர்,इलेक्ट्रिक मीटर
மின்சார மோட்டார்,विद्युत मोटर
மின்சார அதிர்ச்சி,विजेचा धक्का
மின்சார தீப்பொறி,इलेक्ट्रिक स्पार्क
மின் சாதனம்,विद्युत उपकरण
மின் சத்தம்,विद्युत आवाज
மின் புயல்,विद्युत वादळ
மின்சாரம் இயக்கப்படும் இசைக்கருவி,इलेक्ट्रिकली ऑपरेट केलेले संगीत वाद्य
மின்சாரம்,वीज
மின்சாரம் வழங்கல்,वीजपुरवठा
மின்முனைகாட்சி,इलेक्ट्रोडायनामिक
மின்னாற்பகுப்பு மின்தேக்கி,इलेक्ट्रोलाइटिक कॅपेसिटर
மின்காந்த,इलेक्ट्रोमॅग्नेटिक
மின்காந்த இடையூறு,इलेक्ट्रोमॅग्नेटिक त्रास
மின்காந்த குறுக்கீடு,इलेक्ट्रोमॅग्नेटिक इंटरफेरेन्स
மின்காந்த நிறமாலை,इलेक्ट्रोमॅग्नेटिक स्पेक्ट्रम
மின்காந்த அலை,इलेक्ट्रोमॅग्नेटिक वेव्ह
மின்காந்த அலை பிரச்சாரம்,इलेक्ट्रोमॅग्नेटिक वेव्ह प्रसार
எலக்ட்ரான் பல ஒளிச்சேர்க்கை,इलेक्ट्रॉन एकाधिक फोटोट्यूब
மின்னணு கால்குலேட்டர்,इलेक्ट्रॉनिक कॅल्क्युलेटर
மின்னணு தரவு செயலாக்கம் (ஈடிபி),इलेक्ट्रॉनिक डेटा प्रक्रिया (ईडीपी)
மின்னணு அஞ்சல் (மின்னஞ்சல்),इलेक्ट्रॉनिक मेल (ई-मेल)
மின்னணு மாறுதல் அமைப்பு,इलेक्ट्रॉनिक स्विचिंग सिस्टम
மின்னணுவியல்,इलेक्ट्रॉनिक्स
மின்முனை,इलेक्ट्रोप्लेटिंग
மின்னியல்,इलेक्ट्रोस्टेटिक
உயரம்,उत्थान
பதிக்கப்பட்ட,एम्बेड केलेले
உட்பொதிக்கப்பட்ட ஆடியோ,एम्बेड केलेले ऑडिओ
உட்பொதிக்கப்பட்ட அமைப்பு,एम्बेडेड प्रणाली
சின்னம்,प्रतीक
வளர்ந்து வரும் போக்குகள்,उदयोन्मुख ट्रेंड
உமிழ்வு,उत्सर्जन
உமிழ்ப்பான்,एमिटर
உமிழ்ப்பான் பின்தொடர்பவர்,एमिटर अनुयायी
உமிழ்ப்பான் முனையம்,एमिटर टर्मिनल
உமிழ்ப்பான்-அடிப்படை-சந்திப்பு,एमिटर-बेस-जंक्शन
இயக்கு,सक्षम करा
பற்சிப்பி கம்பி,Enamelled वायर
என்கிப்பர்,एन्किफर
அடைப்பு,संलग्न
குறியாக்கம்,एन्कोड
குறியாக்கி,एन्कोडर
குறியாக்கம்,एन्कोडिंग
குறியாக்கம்,कूटबद्धीकरण
இறுதி குறி,शेवटचा चिन्ह
கடைசி பயனாளி,अंतिम वापरकर्ता
ஆற்றல்,ऊर्जा
ஆற்றல் பரவல்,उर्जा विखुरलेले
ஆற்றல் விநியோகம்,उर्जा वितरण
அமலாக்கம்,अंमलबजावणी
இயந்திரம்,इंजिन
பொறியாளர்,अभियंता
பொறியியல்,अभियांत्रिकी
பொறியியல் கடை,अभियांत्रिकी स्टोअर
வேலைப்பாடு,खोदकाम
மேம்படுத்தவும்,वाढविण्यासाठी
குழுமம்,एकत्रित
விசையை உள்ளிடவும்,की प्रविष्ट करा
நிறுவன கட்டமைப்பு,एंटरप्राइझ आर्किटेक्चर
என்டல்பி,एन्थॅल्पी
என்ட்ரோபி,एन्ट्रोपी
என்ட்ரோபி குறியீட்டு முறை,एन्ट्रोपी कोडिंग
என்ட்ரோபி பணிநீக்கம்,एन्ट्रोपी रिडंडंसी
சமன்,समतुल्य
சமநிலை,समानता
சமநிலைப்படுத்தி,इक्वेलायझर
உபகரணங்கள்,उपकरणे
உபகரணங்கள் கவர்,उपकरणे कव्हर
இணையான,समतुल्य
அழிக்கவும்,मिटवा
தலையை அழிக்கவும்,डोके मिटवा
அரிப்பு,इरोशन
ஒழுங்கற்ற,अनियमित
பிழை,त्रुटी
பிழை கட்டுப்பாட்டு குறியீட்டு முறை,त्रुटी नियंत्रण कोडिंग
பிழை திருத்தம்,त्रुटी सुधारणे
பிழை கண்டறிதல்,त्रुटी शोध
பிழை கையாளுதல்,त्रुटी हाताळणी
பிழை நிகழ்தகவு,त्रुटी संभाव्यता
ஈத்தர்நெட்,इथरनेट
ஈத்தர்நெட் கேபிள்,इथरनेट केबल
யூஜெனிக்ஸ்,युजेनिक्स
வெளியேற்றம்,खाली करा
பரிமாற்றம்,एक्सचेंज
உற்சாகம்,एक्झिटर
செயல்படுத்த,अंमलबजावणी
மரணதண்டனை நேரம்,अंमलबजावणीची वेळ
வெளியேற்ற,दमट
வெளியேறு,बाहेर पडा
விரிவாக்கப்பட்டது,विस्तारित
விரிவாக்கம் வால்வு,विस्तार वाल्व
பரிசோதனை,प्रयोग
நிபுணர் அமைப்பு,तज्ञ प्रणाली
ஆராயுங்கள்,अन्वेषण
ஆய்வுப்பணி,एक्सप्लोरर
எக்ஸ்போ (கண்காட்சி),एक्सपो (प्रदर्शन)
மின்சாரம் வழங்கல்,वीजपुरवठा वाढवणे
வெளிப்புற கட்டுப்பாடு,बाह्य नियंत्रण
வெளிப்புற நினைவகம்,बाह्य मेमरी
வெளிப்புற சேமிப்பு,बाह्य संचय
வெளிப்புற நூல்,बाह्य धागा
பிரித்தெடுக்கவும்,काढा
எக்ஸ்ட்ராநெட்,बाह्य
புனையல்,बनावट
முகம்,पैलू
முகநூல்,फॅसिमिले
காரணி,घटक
மங்கல்,फिकट
மங்கவும்,ठळक होत जाणे
மங்கிவிடும்,फिकट बाहेर
மங்கலான,फॅडर
மறைதல்,लुप्त होत आहे
மங்கலான மண்டலம்,फिकट झोन
பேண்டம் (= பாண்டம்),फॅन्टॉम (= फॅंटम)
