Hindi,Bengali
"अपभ्रष्टता, अपह्रास","debauchery, debauchery"
परिवहन समस्याओं में अपभ्रष्टता,পরিবহন সমস্যায় অসম্পূর্ণতা
" डिग्री, अंश , घात , कोटि , मात्रा, परिमाण , अंशांक","ডিগ্রি, ডিগ্রি, শক্তি, ডিগ্রি, পরিমাণ, মাত্রা, ডিগ্রি"
अवकल समीकरण का घात,ডিফারেনশিয়াল সমীকরণের শক্তি
"स्वतंत्रता की कोटि, स्वातंत्र्य कोटि","স্বাধীনতার মাত্রা, স্বাধীনতার মাত্রা"
बहुपद का घात,বহুপদী শক্তি
निष्कासित प्रतिवेश,বহিষ্কৃত দল
डेल्टा फलन,ডেল্টা ফাংশন
मांग और उपयोगिता वक्र,চাহিদা এবং ইউটিলিটি বক্ররেখা
मांग समीकरण,চাহিদা সমীকরণ
मांग फलन,চাহিদা ফাংশন
जनसांख्यिकीय अध्ययन,ডেমোগ্রাফিক স্টাডিজ
जनसांख्यिकी,জনসংখ্যা
द-मॉयवर प्रमेय,দ্যা-মাওয়ার উপপাদ্য
" निरूपण करना , प्रमाण देना , निदर्शन करना","প্রদর্শন করা, সাক্ষ্য দেওয়া, প্রদর্শন করা"
" निरूपण , प्रमाण , निदर्शन, प्रदर्शन","উপস্থাপনা, প্রমাণ, প্রদর্শন, প্রদর্শন"
निरूपणात्मक ज्यामिति,প্রতিনিধিত্বমূলক জ্যামিতি
हर,প্রতি
सघन समुच्चय,ঘন সমষ্টি
" घनत्व , सघनता","ঘনত্ব, ঘনত্ব"
प्रगणनीय समुच्चय,গণনাযোগ্য সেট
अपगामी अचर,ঊর্ধ্বমুখী ধ্রুবক
आश्रित घटना,নির্ভরশীল ঘটনা
आश्रित यादृच्छिक चर,নির্ভরশীল র্যান্ডম পরিবর্তনশীল
परतंत्र चर,নির্ভরশীল পরিবর্তনশীল
परतंत्र विचर,নির্ভরশীল পরিবর্তনশীল
अवनमन कोण,বিষণ্নতা কোণ
" व्युत्पत्ति, व्युत्पन्न , अवकलन","derivation, derivative, differentiation"
" व्युत्पन्न , अवकलज","derivative, derivative"
व्युत्पन्न श्रेणी,প্রাপ্ত পরিসীমা
व्युत्पन्न समुच्चय,প্রাপ্ত সেট
"अवरोही, अवरोहण","descending, descending"
अवरोही क्रम,অবরোহী ক্রম
अवरोही श्रेणी,অবরোহী পরিসীমা
प्रक्षेपात्मक ज्यामिति,প্রজেক্টিভ জ্যামিতি
वर्णनात्मक निदर्श,বর্ণনামূলক মডেল
वर्णनात्मक सांख्यिकी,বর্ণনামূলক পরিসংখ্যান
"अभिकल्प, डिजाइन, अभिकल्पना (सं.), अभिकल्पना करना, डिजाइन करना (क्रि.)","ডিজাইন করা, ডিজাইন করা, ডিজাইন করা (ed.), ডিজাইন করা, ডিজাইন করা (n.)"
प्रयोग की अभिकल्पना,পরীক্ষার নকশা
डेस्क परिकलित्र,ডেস্ক ক্যালকুলেটর
"पहचान, संसूचन","সনাক্তকরণ, সনাক্তকরণ"
" सारणिक, डिटर्मिनेंट , निर्धारक","নির্ধারক, নির্ধারক, নির্ধারক"
सारणिक कोटि,নির্ধারক আদেশ
निर्धारित करना,নির্ধারণ
निर्धारणात्मक निदर्श,নির্ধারক মডেল
निर्धारणात्मक समस्या,নির্ধারক সমস্যা
विचलन,বিচ্যুতি
विचलन गुणांक,বিচ্যুতি সহগ
द्वि-आधारी प्रणाली,বাইনারি সিস্টেম
"विकर्ण कर्ण,",তির্যক কর্ণ
आव्यूह-विकर्णन,ম্যাট্রিক্স তির্যককরণ
"विकर्ण मैट्रिक्स, विकर्ण आव्यूह","ডায়াগোনাল ম্যাট্রিক্স, ডায়াগোনাল ম্যাট্রিক্স"
विकर्णी समानता,তির্যক সমতা
आरेख,চিত্র
आरेखी विधि,অঙ্কন পদ্ধতি
आरेखी प्रस्तुतिकरण,গ্রাফিকাল উপস্থাপনা
व्यास,ব্যাস
समुच्चय-व्यास,ব্যাস সেট করুন
व्यासतः सम्मुख,diametrically বিপরীত
"पाशकक्षेप, पासा फेंकना","ক্রসফায়ার, পাশা নিক্ষেপ"
द्विधा वर्गीकरण,উভচর শ্রেণিবিন্যাস
" द्विभाजन , अर्धक","বিভাজন, অর্ধেক"
कोशक्रम,অভিধান
अंतर कलन,অন্তরীকরণ ক্যালকুলাস
अंतर समीकरण,আঙ্গক
अंतर सूत्र,ডিফারেনশিয়াল সূত্র
अंतर विधि,পার্থক্য পদ্ধতি
समुच्चयों का अंतर,সেটের পার্থক্য
अवकलनीय,পার্থক্যযোগ্য
अवकलनीय वक्र,ডিফারেনশিয়াল বক্ররেখা
अवकलनीय फलन,ডিফারেনশিয়াল ফাংশন
" विभेदक, भेददर्शी , अवकल , अंतरात्रयी, अंतरात्मक , विभेदी","ডিফারেনশিয়াল, ডিফারেনশিয়াল, ডিফারেনশিয়াল, ইন্টারট্রায়াল, ইন্টারএজেন্সি, ডিফারেনশিয়াল"
अवकल गणित,ডিফারেনশিয়াল ম্যাথ
अवकल गुणांक,ডিফারেনশিয়াল সহগ
अवकल समीकरण,আঙ্গক
अवकल समघात,ডিফারেনশিয়াল সংঘর্ষ
अवकल सूत्र,ডিফারেনশিয়াল সূত্র
अवकल फलन,ডিফারেনশিয়াল ফাংশন
अवकल ज्यामिति,ডিফারেনশিয়াল জ্যামিতি
उच्चतर कोटि का अवकल,উচ্চ ক্রম পার্থক্য
अवकल खंड,ডিফারেনশিয়াল সেগমেন্ট
अवकलन करना,পার্থক্য করা
"विभेदन, अवकलन","পার্থক্য, পার্থক্য"
अवकलन सूत्र,ডিফারেনশিয়াল সূত্র
सदिश का अवकलन,ভেক্টরের পার্থক্য
"विसरण, विसार","diffusion, diffusion"
"अंक, व्यास का द्वादशांश, अंगुलि","numeral, diadem, finger"
अंकीय अभिकलित्र,ডিজিটাল কম্পিউটার
अंकीय दत्त,অঙ্কিকা দত্ত
" विस्तार, लंबाई-चौड़ाई, विमा , घात","ব্যাপ্তি, প্রস্থ, মাত্রা, শক্তি"
विमीयता,মাত্রিকতা
"विमाहीन, अविम",মাত্রাহীন
समीकरण विमा,সমীকরণ মাত্রা
डायोफैन्टस का समीकरण,ডায়োফ্যান্টাসের সমীকরণ
नति कोण,পতনের কোণ
द्वियुग्मध्रुवी निर्देशांक,ডাইপোল স্থানাঙ্ক
द्विध्रुव,ডাইপোল
द्विपिरामिड,বাইপিরামিড
डिरैक डेल्टा फलन,ডিরাক ডেল্টা ফাংশন
उभयनिष्ठ अनुस्पर्श रेखा,সাধারণ স্পর্শক
दिष्ट कोण,সমকোণ
दिष्ट रेखा,সরাসরি লাইন
दिक्-अवकलज,স্থান ডেরিভেটিভ
"दिक्कोज्या, दिक्-कोसाइन","ডিকোসাইন, ডিকো-কোসাইন"
उच्चिष्ठ की दिशा,সর্বোচ্চ দিক
प्रक्षेपण दिशा,অভিক্ষেপ দিক
दिक्-अनुपात,দিক অনুপাত
नियामक वृत्त,নিয়ন্ত্রক চক্র
नियामक गोला,নিয়ন্ত্রক বৃত্ত
अनुलोम गुणनफल,অনুলোমা পণ্য
" प्रत्यक्ष प्रमाण , प्रत्यक्ष उपपत्ति","সরাসরি প্রমাণ, সরাসরি প্রমাণ"
अनुक्रमानुपात,অনুক্রমিক অনুপাত
नियता,নিয়তি
अनुलोम योगफल,অনুলোমা যোগফল
असंबद्‌ध समुच्चय,বিচ্ছিন্ন সেট
" असांतत्य , असातत्य , भंग","discontinuity, discontinuity, break"
अवकलज का असांतत्य,ডেরিভেটিভের বিচ্ছিন্নতা
प्रथम प्रकार का असांतत्य,প্রথম ধরনের বিরতি
द्वितीय प्रकार का असांतत्य,দ্বিতীয় প্রকার বিরতি
असंतत वितरण,অবিচ্ছিন্ন বিতরণ
असंतत फलन,অবিচ্ছিন্ন ফাংশন
असंतत विचर,অবিচ্ছিন্ন পার্থক্য
विविक्त,কণা
असंतत बंटन,অবিচ্ছিন্ন বিতরণ
असंतत प्रायिकता बंटन,অবিচ্ছিন্ন সম্ভাব্যতা বন্টন
असंतत यादृच्छिक चर,অবিচ্ছিন্ন এলোমেলো পরিবর্তনশীল
असंतत प्रतिदर्श समष्टि,অবিচ্ছিন্ন নমুনা স্থান
विविक्त समुच्चय,বিযুক্ত সমষ্টি
विविक्त समष्टि,বিচ্ছিন্ন জনসংখ্যা
विविक्त संस्थिति,পৃথক রাষ্ট্র
असंतत विचर,অবিচ্ছিন্ন পার্থক্য
विविक्तकर,বিতরণ কর
विविक्तकर विश्लेषण,বৈষম্যমূলক বিশ্লেষণ
असंयुक्त,বিচ্ছিন্ন
असंयुक्त घटना,বিচ্ছিন্ন ঘটনা
असंयुक्त समुच्चय,বিচ্ছিন্ন সেট
असंयुक्त सम्मिलन,বিচ্ছিন্ন সন্নিবেশ
" वियोजन , तर्क-संगत योग","disjunction, rational sum"
" परिक्षेपण , प्रकीर्णन","dispersion, scattering"
परिक्षेपण संचित्र,বিচ্ছুরণ চার্ট
परिक्षेपणांक,বিচ্ছুরণ সূচক
परिक्षेपण-आरेख,বিচ্ছুরণ চিত্র
परिक्षेपण-मैट्रिक्स,বিচ্ছুরণ ম্যাট্রিক্স
विस्थापन,উত্পাটন
प्रदर्श,প্রদর্শনী
कन्सोल,কনসোল
"असमरूप, असमान","অসম, অসম"
क्षयकारी बल,অপসারণ শক্তি
दूरी-फलन,দূরত্ব ফাংশন
दूरी-मापांक,দূরত্ব মডুলাস
बंटन-निरपेक्ष,অ বিতরণকারী
"वितरण-नियम, बंटननियम","বন্টন নিয়ম, বন্টন নিয়ম"
"अपसारित करना, अपसारित होना","নষ্ট করা, নষ্ট করা"
" अपसरण, अपसारिता , डाइवर्जेन्स","ভিন্নতা, বিচ্যুতি, বিচ্যুতি"
अपसरण प्रमेय,ভিন্নতা উপপাদ্য
अपसारी,ভিন্নমুখী
अपसारी श्रेणी,ভিন্ন পরিসীমা
विभाजित अंतर,বিভক্ত পার্থক্য
"भाज्यता, विभाज्यता","বিভাজ্যতা, বিভাজ্যতা"
"भाज्य, विभाज्य","বিভাজ্য, বিভাজ্য"
" भाग, प्रभाग , विभाजन","বিভাগ, বিভাগ, বিভাগ"
विभाजन-कलन विधि,বিভাগ অ্যালগরিদম
विभाजन-वलय,ভগ্ন চক্র
द्वादशभुज,চতুর্ভুজ
द्वादशफलक,দশভুজ
" प्रक्षेत्र , डोमेन, प्रांत , प्रदेश","ডোমেইন, ডোমেইন, প্রদেশ, অঞ্চল"
फलन का प्रांत,ফাংশনের ডোমেইন
परिभाषा-प्रांत,সংজ্ঞা-প্রদেশ
अस्तित्व-प्रांत,অস্তিত্বের অবস্থা
अभिभावी युक्ति,ওভাররাইডিং ডিভাইস
डॉप्लर प्रभाव,ডপলার এফেক্ট
"बिन्दु-गुणनफल, अदिशगुणनफल","পয়েন্ট পণ্য, স্কেলার পণ্য"
बिन्दुकित वक्र,বিন্দুযুক্ত বক্ররেখা
द्विशः अवकलन,দ্বৈত পার্থক্য
द्विक चरघातांकीय बंटन,ডবল সূচকীয় বন্টন
द्विकुंडली,ডবল কুণ্ডলী
द्विशः समाकल,বাইনারি অবিচ্ছেদ্য
द्विशः समाकलन,বাইনারি ইন্টিগ্রেশন
द्विक सीमा,দ্বিগুণ সীমা
द्विशः प्रतिचयन आयोजन,ডবল স্যাম্পলিং ইভেন্ট
द्विक अनुक्रम,ডবল ক্রম
द्विक श्रेणी,ডবল সিরিজ
द्वि-अनुलग्नी संकेतन,ডবল-সংযুক্ত স্বরলিপি
द्विक संकलन,ডবল সংকলন
अधोमुखी त्वरण,নিম্নগামী ত্বরণ
अधोमुखी विस्थापन,নিম্নগামী স্থানচ্যুতি
अधोमुखी गति,নিম্নগামী গতি
अधोमुखी वेग,নিম্নগামী বেগ
कर्षण,আকর্ষণ
कर्षण-बल,ট্র্যাকশন বল
"द्वैती द्वैती,",দ্বৈত দ্বৈততা
द्वैत आधार,দ্বৈত ভিত্তি
द्वैत आंतरिक गुणनफल,দ্বৈত অভ্যন্তরীণ পণ্য
द्वैती रैखिक प्रोग्रामन समस्या,ডুয়েল লিনিয়ার প্রোগ্রামিং সমস্যা
" द्वि प्रचालन , द्वैती संक्रिया","ডবল অপারেশন, ডুয়াল অপারেশন"
द्वैत समस्या,দ্বৈত সমস্যা
द्वैत एकल कलन-विधि,দ্বৈত একক অ্যালগরিদম
द्वैत एकल प्रविधि,দ্বৈত একক পদ্ধতি
द्वैत समष्टि,দ্বৈত স্থান
द्वैत चर,দ্বৈত পরিবর্তনশীল
द्वैत सदिश समष्टि,দ্বৈত ভেক্টর স্থান
मूक सूचकांक,নীরব সূচক
मूक पादांक,নীরব ফুটার
मूक अनुबंध,নীরব চুক্তি
मूक चर,নীরব পরিবর্তনশীল
अनुलिपि-प्रक्रम,নকল
गतिकीय,গতিশীল
गतिकीय तंत्र,গতিশীল সিস্টেম
गतिक मांग फलन,গতিশীল চাহিদা ফাংশন
गत्यात्मक निदर्श,গতিশীল মডেল
गत्यात्मक प्रोग्रामन,গতিশীল প্রোগ্রামিং
गतिशील प्रोग्रामन उपगमन,গতিশীল প্রোগ্রামিং পদ্ধতি
गतिशील प्रोग्रामन प्रविधि,গতিশীল প্রোগ্রামিং কৌশল
"गतिविज्ञान, गतिकी","গতিবিদ্যা, গতিবিদ্যা"
कण-गतिकी,কণা গতিবিদ্যা
दृढ़ पिंड गतिकी,অনমনীয় শরীরের গতিবিদ্যা
" भू, पृथ्वी, भूमि , मत्तिृ का, मदृा , भू संपर्कित करना, भूसंपर्क करना (क्रि.)","পৃথিবী, পৃথিবী, পৃথিবী, পৃথিবী, পৃথিবী, পৃথিবী, পৃথিবী, পৃথিবীর যোগাযোগ (ver.)"
भूकंप तीव्रता,ভূমিকম্পের তীব্রতা
उत्केंद्रता,উদ্ভটতা
ग्रहण,ধৃষ্টতা
अर्थमितीय पूर्वानुमान,অর্থনৈতিক পূর্বাভাস
अर्थमितिज्ञ,অর্থনীতিবিদ
अर्थमिति,অর্থনীতি
अर्थशास्त्र,অর্থনীতি
"कोर, किनारा, अश्रि","কোর, প্রান্ত, টিয়ার"
अवमुख समुच्चय कोर,সামগ্রিক কোর সম্মুখীন
दक्षतांक,দক্ষতা সূচক
अभिलक्षणिक अवयव,চরিত্রগত উপাদান
अभिलक्षणिक फलन,চরিত্রগত ফাংশন
"आइगेन मान, अभिलक्षणिक मान","eigen মান, চরিত্রগত মান"
अभिलक्षणिक मान समीकरण,বৈশিষ্ট্যগত মান সমীকরণ
"आइगेन वेक्टर, अभिलक्षणिक सदिश","আইজেন ভেক্টর, চরিত্রগত ভেক্টর"
प्रत्यास्थ,ইলাস্টিক
प्रत्यास्थतांक,ইলাস্টিক ঢালাই
प्रत्यास्थ साम्यावस्था,ইলাস্টিক ভারসাম্য
प्रत्यास्थता,স্থিতিস্থাপকতা
प्रत्यास्थता-पृष्ठ,স্থিতিস্থাপকতা পৃষ্ঠা
"इलेक्ट्रॉनिक अभिकलित्र, इलेक्ट्रॉनिक कम्प्यूटर","ইলেকট্রনিক কম্পিউটার, ইলেকট্রনিক কম্পিউটার"
" तत्व , अल्पांश , अवयव","উপাদান, উপাদান, উপাদান"
प्रारंभिक स्तंभ संक्रिया,প্রাথমিক কলাম অপারেশন
प्रारंभिक घटना,প্রাথমিক ঘটনা
प्रारंभिक फलन,প্রাথমিক ফাংশন
प्रारंभिक संक्रिया,প্রাথমিক অপারেশন
प्रारंभिक परिणाम,প্রাথমিক ফলাফল
प्रारंभिक प्रायिकता नियम,প্রাথমিক সম্ভাবনার নিয়ম
प्रारंभिक पंक्ति संक्रिया,লাইন অপারেশন শুরু
"विलुप्त करना, विलोपन करना,","নির্মূল করা, নিশ্চিহ্ন করা"
निराकरण प्रक्रिया,রেজোলিউশন প্রক্রিয়া
"दीर्घवृत्त, इलिप्स","উপবৃত্ত, উপবৃত্ত"
दीर्घवृत्तज,উপবৃত্তাকার
दीर्घवृत्तजीय,উপবৃত্তাকার
दीर्घवृत्तजीय पृष्ठ,উপবৃত্তাকার পাতা
दीर्घवृत्ताकार पिंड,উপবৃত্তাকার শরীর
अंतःस्थापन,এমবেডিং
उत्सर्जन,নির্গমন
आनुभविक न्यास,অভিজ্ঞতামূলক বিশ্বাস
मूलानुपाती सूत्र,গবেষণামূলক সূত্র
आनुभविक प्रायिकता,অভিজ্ঞতামূলক সম্ভাবনা
आऩुभविक संबंध,অভিজ্ঞতামূলক সম্পর্ক
रिक्त समुच्चय,ফাঁকা সেট
परिबद्‌ध,আবদ্ধ
"कूटलेखन, कोडन","এনকোডিং, কোডিং"
अंतराकारिता,আন্তঃকার্যক্ষমতা
अंत्य बिंदु,শেষপ্রান্ত
वर्गांतराल के अंत्य बिंदु,ক্লাস ব্যবধানের শেষ বিন্দু
ऊर्जा,শক্তি
ऊर्जा-संवेग घटक,শক্তি-মোমেন্টাম উপাদান
प्रवेशी चर,এন্ট্রি ভেরিয়েবল
गणनीय समुच्चय,গণনাযোগ্য সেট
"गणन, गिनना","গণনা, গণনা"
"समान, बराबर, सम, तुल्य","সমান, সমান, সমান, সমান"
"समता, समिका","সমতা, সমতা"
समप्रायिक,সম্ভবত
सम प्रायिकता वरण विधि,এমনকি সম্ভাব্যতা নির্বাচন পদ্ধতি
समान करना,সমান করা
" समीकरण , समीकार","সমীকরণ, সমীকরণ"
एकघात समीकरण,দ্বিঘাত সমীকরণ
द्विघात समीकरण,দ্বিঘাত সমীকরণ
त्रिघात समीकरण,দ্বিঘাত সমীকরণ
"विषुवत वृत्त भूमध्यरेखा, इक्वेटर, मध्यरेखा","বিষুবরেখা, বিষুবরেখা, মধ্যরেখা"
समसंतत,সামঞ্জস্যপূর্ণ
समबाहु,সমবাহু
"साम्यावस्था, साम्य, संतुलन","ভারসাম্য, ভারসাম্য, ভারসাম্য"
बल-संतुलन,বল ভারসাম্য
संतुलन बिंदु,ভারসাম্য বিন্দু
तुल्यता,সমতা
तुल्यता-वर्ग,সমতা শ্রেণী
तुल्यता-संबंध,সমতা সম্পর্ক
"तुल्य, तुल्यमान (वि.),तुल्यांक (सं.)","সমতুল্য, সমতুল্য (v.), সমতুল্য (ed.)"
तुल्य मैट्रिक्स,সমতুল্য ম্যাট্রিক্স
तुल्य समुच्चय,সমতুল্য সেট
अभ्यतिप्रायता,প্রবণতা
"त्रुटि, भूल, गलती, अशुद्‌धि","ভুল, ভুল, ভুল, ভুল"
त्रुटि-विश्लेषण,ত্রুটি বিশ্লেষণ
त्रुटि कोड,ভুল সংকেত
त्रुटि गुणांक,ত্রুটি সহগ
वर्ग माध्य त्रुटि,বর্গক্ষেত্র মানে ত্রুটি
प्रथम प्रकार की त्रुटि,প্রথম ধরনের ত্রুটি
द्वितीय प्रकार की त्रुटि,দ্বিতীয় ধরনের ত্রুটি
पलायन-प्रायिकता,পালানোর সম্ভাবনা
पलायन वेग,মুক্তিবেগ
ई. श्मिट लांबिकीकरण प्रक्रम,ই. শ্মিড্টের সচলতা প্রক্রিয়া
बहिर्वृत्त,বহির্মুখী
"सारभूत, अनिवार्य","অপরিহার্য, অপরিহার্য"
वस्तुतः अद्वितीय,কার্যত অনন্য
"आकलन करना, आकलित करना (क्रि.), आकलन (सं.)","মূল্যায়ন করা, মূল্যায়ন করা (ver.), মূল্যায়ন করা (ed.)"
आकलन विधि,অনুমান পদ্ধতি
यूक्लिडीय निर्देशांक,ইউক্লিডীয় স্থানাঙ্ক
यूक्लिडीय डोमेन,ইউক্লিডীয় ডোমেইন
यूक्लिडीय ज्यामिति,ইউক্লিডীয় জ্যামিতি
यूक्लिडीय n-समष्टि,ইউক্লিডিয়ান এন-স্পেস
यूक्लिडीय समतल,ইউক্লিডীয় সমতল
ऑयलर प्रमेय,অয়লারের উপপাদ্য
"मान निकालना, मूल्यांकन करना","মূল্যায়ন করা, মূল্যায়ন করা"
सम,এমন কি
सम वक्र,এমনকি বক্ররেখা
सम फलन,এমনকি ফাংশন
सम अपवर्त्य,এমনকি অবাধ্য
सम संख्या,জোড় সংখ্যা
सम-विषम सममिति,অদ্ভুত প্রতিসাম্য
सम क्रमचय,এমনকি স্থানান্তর
"घटना, अनुवृत्त","ঘটনা, পর্ব"
समपद,আইসোমেট্রিক
"यथातथ, यथार्थ, बिल्कुल ठीक","সঠিক, সঠিক, ঠিক"
यथातथ काई-वर्ग परिक्षण,সঠিক চি-স্কয়ার পরীক্ষা
यथातथ अवकल,সঠিক পার্থক্য
यथातथ समीकरण,সঠিক সমীকরণ
उदाहरण,উদাহরণ
विनिमय,বিনিময়
निश्शेष घटना,নির্দিষ্ট ঘটনা
अस्तित्व अभिगृहीत,অস্তিত্বের স্বতঃসিদ্ধ
अस्तित्व प्रायिकता,বেঁচে থাকার সম্ভাবনা
अस्तित्व प्रमेय,অস্তিত্বের উপপাদ্য
बाह्य चर,বাহ্যিক পরিবর্তনশীল
"प्रसार, प्रसरण","বিস্তার, বিস্তার"
प्रत्याशा फलन,প্রত্যাশা ফাংশন
प्रत्याशित बारंबारता,প্রত্যাশিত ফ্রিকোয়েন্সি
प्रत्याशित मान,প্রত্যাশিত মান
प्रयोग,পরীক্ষা
"प्रायोगिक भूल, प्रायोगिक त्रुटि","পরীক্ষামূলক ত্রুটি, পরীক্ষামূলক ত্রুটি"
"व्याख्या, स्पष्टीकरण","ব্যাখ্যা, ব্যাখ্যা"
स्पष्ट समीकरण,পরিষ্কার সমীকরণ
स्पष्ट रूप,পরিষ্কারভাবে
स्पष्ट फलन,পরিষ্কার ফাংশন
स्पष्ट हल,পরিষ্কার সমাধান
घातांक,সূচক
चरघातांकी वक्र,সূচকীয় বক্ররেখা
चरघातांकी प्रायिकता फलन,সূচকীয় সম্ভাব্যতা ফাংশন
चरघातांकी बंटन,সূচকীয় বিতরণ
चरघातांकी समीकरण,সূচকীয় সমীকরণ
चरघातांकी फलन,ব্যাখ্যামূলক কাজ
"एक्सपोनेन्टी वृद्‌धि, चरघातांकी वृद्‌धि","সূচকীয় বৃদ্ধি, সূচকীয় বৃদ্ধি"
चरघातांकी नियम,সূচকীয় নিয়ম
चरघातांकी प्रतिचित्र,সূচকীয় মানচিত্র
"एक्सपोनेन्टी श्रेणी, चरघातांकी श्रेणी","সূচকীয় সিরিজ, সূচকীয় সিরিজ"
" निष्पीडन , व्यंजक , मुखाकृति, भावकृति","অভিব্যক্তি, অভিব্যক্তি, মুখের অভিব্যক্তি, অভিব্যক্তি"
विस्तरित अंतराल,বর্ধিত ব্যবধান
वर्धित वास्तविक रेखा,বর্ধিত বাস্তব লাইন
विस्तरित वास्तविक संख्या निकाय,বর্ধিত বাস্তব সংখ্যা সিস্টেম
प्रतिचित्रण विस्तार,ম্যাপিং এক্সটেনশন
बहिष्कोण,বাহ্যিক কোণ
बाह्य क्षेत्र,বাইরের অঞ্চল
बाह्य बिंदु,বাহ্যিক বিন্দু
बाह्य,বহিরাগত
उपनति मान का बहिर्वेशन,predicate মান এক্সট্রাপোলেশন
बहिर्वेशन तकनीक,এক্সট্রাপোলেশন কৌশল
चरम मान,সর্বোচ্চ মূল্য
" अत्यंत , अंत , चरम, पराकाष्ठा","চরম, শেষ, চরম, চূড়ান্ত"
चरम बिंदु,উচ্চ বিন্দু
अवमुख समुच्चय का चरम बिंदु,বিপরীত সেটের চরম বিন্দু
फलन का चरम मान,ফাংশনের চরম মান
चरम गुणधर्म,চরম বৈশিষ্ট্য
" फलक, पार्श्व , अंताग्र","মুখ, পাশে, সামনে"
अंकित मूल्य,পরিচিতি
" घटक, उपादान, कारक , खंड,","উপাদান, গুণনীয়ক, গুণনীয়ক, ধারা"
उपादान विश्लेषण,ফ্যাক্টর বিশ্লেষণ
खंडित,খণ্ডিত
क्रमगुणित,ফ্যাক্টরিয়াল
बहु-उपादानी अभिकल्पना,একাধিক ফ্যাক্টর নকশা
गुणनखंडन,ফ্যাক্টরাইজেশন
गुणनखंड करना,ফ্যাক্টর থেকে
न्याय्य खेल,ন্যায়বিচার খেলা
"आभासी, मिथ्या, कूट","ভার্চুয়াল, মিথ্যা, কোড"
" कुटुंब, परिवार , कुल, फैमिली","পরিবার, পরিবার, বংশ, পরিবার"
वृत्त-कुल,বৃত্ত মোট
वक्र-कुल,বক্ররেখা মোট
फलन-परिवार,ফাংশন পরিবার
रेखा-कुल,মোট রেখা
प्रतिकृति,প্রতিরূপ
F-बंटन,F-বন্টন
सुसंगत आधारी हल,সামঞ্জস্যপূর্ণ ভিত্তি সমাধান
सुसंगत हल,সামঞ্জস্যপূর্ণ সমাধান
"पुनर्भरण, पुनर्निवेश","রিচার্জ, পুনঃবিনিয়োগ"
फ़र्मा का नियम,ফার্মার আইন
फ़र्मा का प्रमेय,ফার্মার উপপাদ্য
फर्मी-डिरैक-सांख्यिकी,ফার্মি-ডিরাক-পরিসংখ্যান
फिबोनाशी-संख्या,ফিবোনাচি সংখ্যা
फिबोनाशी श्रेणी,ফিবোনাচি পরিসীমা
" क्षेत्र , क्षेत्रक , खेत , फील्ड","ক্ষেত্র, ক্ষেত্র, ক্ষেত্র, ক্ষেত্র"
अंतिम वेग,চূড়ান্ত বেগ
" परिमित , सांत","সসীম, সসীম"
परिमित आधार,সসীম ভিত্তি
परिमित दशमलव,সসীম দশমিক
परिमित अंतर,সীমিত পার্থক্য
परिमित अंतर विधि,সীমিত পার্থক্য পদ্ধতি
परिमितविमीय,সসীম মাত্রিক
परिमितविमीय सदिश,সসীম মাত্রিক ভেক্টর
परिमित खेल,সীমাবদ্ধ খেলা
परिमित ज्यामिति,সসীম জ্যামিতি
परिमित सर्वनिष्ठ,সসীম অবিচ্ছেদ্য
परिमितानेक,সসীমতা
परिमित मार्कोव शृंखला,সীমাবদ্ধ মার্কভ চেইন
परिमितता उपपत्ति,সসীমতা প্রমাণ
परिमित संख्या,সসীম সংখ্যা
परिमित समष्टि,সীমিত জনসংখ্যা
परिमित प्रायिकता,সীমিত সম্ভাবনা
सांत श्रेणी,শেষ গ্রেড
परिमित समुच्चय,সসীম সেট
परिमित वेग,সীমিত বেগ
परिमित आयतन,সীমিত আয়তন
"मिलाना, समंजन","মিশ্রিত করা, সামঞ্জস্য করা"
वक्र समंजन,বক্ররেখা সমন্বয়
सरल रेखा समंजन,সরলরেখা সমন্বয়
नियत बिंदु प्रमेय,স্থির বিন্দু উপপাদ্য
नियत प्रतिदर्श,স্থির নমুনা
उड़ान वेग,ফ্লাইটের বেগ
चल बिंदु परिकलन,ভাসমান পয়েন্ট গণনা
"चल बिंदु प्रणाली, चलबिंदु पद्‌धति","ফ্লোটিং পয়েন্ট সিস্টেম, ভাসমান পয়েন্ট সিস্টেম"
प्रवाह-संचित्र,ফ্লো চার্ট
प्रवाह-वेग,গতির প্রবাহ
तरल-गतिकी,তরল গতিবিদ্যা
" नाभीय , संनाभि , फोकसी","ফোকাল, কনফোকাল, ফোকাল"
नाभीय जीवा,ফোকাল জ্যা
नाभीय दूरी,ফোকাল দূরত্ব
नाभीय लंबाई,ফোকাস দৈর্ঘ্য
" नाभि , फोकस , उद्‌गम","নাভি, ফোকাস, উৎপত্তি"
" पद, पाद , फुट","পা, পা, পা"
लंबपाद,অর্থোগোনাল
गुरुत्व-बल,মহাকর্ষীয় বল
पूर्वानुमान,পূর্বাভাস
सूत्र,সূত্র
सूत्रण,থ্রেডিং
" संरूपण , संरूप , सूत्रण","বিন্যাস, বিন্যাস, প্রণয়ন"
अग्रांतर,এগিয়ে
अग्र अंतर्वेशन,এগিয়ে সন্নিবেশ
गणित का मूलाधार,গণিতের ভিত্তি
फूरिये-विश्लेषण,চতুর্মুখী বিশ্লেষণ
फूरिये श्रेणी,ফুরিয়ার সিরিজ
फूरिये रूपांतर,ফুরিয়ার রুপান্তর
भिन्न,ভিন্ন
