Gujarati,Hindi
એન્ટેના અસર,ऐन्टेना प्रभाव
એન્ટેના કાર્યક્ષમતા,ऐन्टेना दक्षता
એન્ટેના અપગ્રેડર,ऐन्टेना उन्नायक
એન્ટેના ઉત્તેજના,ऐन्टेना उत्तेजन
"એન્ટેના ઇનપુટ, એન્ટેના ફીડ","ऐन्टेना निवेश, ऐन्टेना भरण"
એન્ટેના ઇનપુટ અવબાધ,ऐन्टेना निवेश प्रतिबाधा
એન્ટેના ફીલ્ડ ગેઇન,ऐन्टेना क्षेत्र लब्धि
એન્ટેના ગેઇન,ऐन्टेना-लब्धि
એન્ટેના-ગ્રાઉન્ડ સ્વીચ,ऐन्टेना-भूसंपर्कक स्विच
જમીનના સ્તરથી ઉપર એન્ટેનાની સરેરાશ ઊંચાઈ,भू-तल से ऐन्टेना की औसत ऊँचाई
એન્ટેના અવબાધ,ऐन्टेना प्रतिबाधा
એન્ટેના ઇન્ડક્ટન્સ,ऐन्टेना प्रेरकत्व
એન્ટેના પ્રોપેલર,ऐन्टेना प्रणायक
એન્ટેના ઇન્સ્યુલેટર ઇન્સ્યુલેટર,ऐन्टेना प्रणायक विद्युत-रोधी
એન્ટેના લેન્સ,ऐन्टेना लेन्स
એન્ટેના લોડ,ऐन्टेना भारण
એન્ટેના લોડ કોઇલ,ऐन्टेना भारण कुंडली
એન્ટેના નુકશાન,ऐन्टेना हानि
એન્ટેના ધારક,ऐन्टेना धारक
એન્ટેના અવાજ,ऐन्टेना रव
એન્ટેના રેડિયેશન ડાયાગ્રામ,ऐन्टेना विकिरण चित्राम
એન્ટેના પાવર,ऐन्टेना शक्ति
એન્ટેના પાવર ગેઇન,ऐन्टेना शक्ति लब्धि
એન્ટેના વિકિરણ પ્રતિકાર,ऐन्टेना विकिरणी प्रतिरोध
એન્ટેના પ્રતિક્રિયા,ऐन्टेना प्रतिघात
એન્ટેના ગરગડી,ऐन्टेना चर्खी
એન્ટેના રિલે,ऐन्टेना रिले
એન્ટેના પ્રતિકાર,ऐन्टेना प्रतिरोध
એન્ટેના રેઝોનન્ટ આવર્તન,ऐन्टेना अनुनादी आवृति
એન્ટેના શ્રેણી કેપેસિટર,ऐन्टेना श्रेणी संधारित्र
એન્ટેના મિનિએચરાઇઝેશન કેપેસિટર,ऐन्टेना लघुकारी संदारित्र
હિન્જ્ડ એન્ટેના,गुम्फित ऐन्टेना
"બીમ દિશા ગોઠવણ, બીમ સ્વિચિંગ","किरणपुंज दिशा समंजन, किरणपुंज स्विचन"
એન્ટેના કૉલમ,ऐन्टेना स्तम्भ
એન્ટેના ટ્રાન્સફોર્મર,ऐन्टेना परिणामित्र
એન્ટેના ટ્યુનર કોઇલ,ऐन्टेना समस्वरक कुंडली
એન્ટેના દંડ,ऐन्टेना दंड
એમ્પ્લીફાયર સાથે એન્ટેના,प्रवर्धक युक्त ऐन्टेना
ટ્રાન્સમીટર એન્ટેના,प्रेषित्र युक्त ऐन्टेना
કન્વર્ટિંગ એન્ટેના,परिवर्तित्रयुक्त ऐन्टेना
રેમિટન્સ બોક્સ દીઠ,प्रति प्रेषग्रहण बक्स
નકલ સમાનતા,प्रति समानति
"antilamda પાર્ટિકલ, antilamda પાર્ટિકલ","प्रतिलेम्डा कण, ऐन्टीलेम्डा कण"
એન્ટિ-લેપ્ટન્સ,ऐन्टी-लेप्टान
પેરાલેક્સિક,पैरेलैक्सहारी
શોટ દીઠ દોષ,प्रति शॉटकी दोष
વિસ્ફોટક વિરોધી મૂલ્ય,उपस्फोटरोधी मान
એન્ટિબેરીયન,ऐन्टिबेरियान
વિરોધી બંધન મિલકત,बंधन विरोधी गुणधर्म
કાઉન્ટર બોન્ડ,प्रति-आबंधन
ઓછી કેપેસિટેન્સ સ્વીચ,निम्नधारिता स्विच
એન્ટિકેથોડ,प्रतिकैथोड
બિન-પિગમેન્ટરી સર્કિટ,अपचित्र निरेधी परिपथ
આશંકા સમય નિયંત્રણ,कुग्राहिता समय नियंत्रण
વિરોધી,प्रतिकोहेरर
પ્રતિ-પ્રમાણ,प्रतिसंपात
સમાંતર સર્કિટ,प्रतिसंपाती परिपथ
કાઉન્ટર-કેલ્ક્યુલેટર,प्रतिसंपाती गणित्र
અસર ચેતવણી રડાર,संघटट चेतावनी रेडार
વિરોધી એટેન્યુએશન એન્ટેના,अवतीव्रण निरोधी ऐन्टेना
વિપરીત શક્તિ,प्रतिलोह विद्युत
એન્ટિફેરોમેગ્નેટ,प्रतिलोहचुंबक
ડાયમેગ્નેટિક,प्रतिलोहचुंबकीय
વિપરીત ચુંબકીય તબક્કો,प्रतिलोह चुंबकीय प्रावस्था
ડાયમેગ્નેટિક સ્થિતિ,प्रतिलोहचुंबकीय दशा
ડાયમેગ્નેટિક માળખું,प्रतिलोहचुंबकीय संरचना
ડાયમેગ્નેટિક સંક્રમણ,प्रतिलोहचुंबकीय संक्रमण
ડાયમેગ્નેટિક સામગ્રી,प्रतिलोहचुंबकीय पदार्थ
"એન્ટિફેરોમેગ્નેટિઝમ, એન્ટિફેરોમેગ્નેટિઝમ","प्रतिलोहचुंबकत्व, प्रतिफ़ेरोचुंबकत्व"
પ્રતિકૂળ પરિબળ,प्रतिकूहा कारक
ગુરુત્વાકર્ષણ વિરોધી,प्रति गुरूत्व
ગેરંટી કોટિંગ,प्रत्याभायन लेप
મંદી ઉપકરણ,डोलन निवारक साधन
અવબાધ રેઝિસ્ટર,संबाधा निरोधी
ડાયમેગ્નેટિક,प्रतिचुंबकीय
એન્ટિમેટર,ऐन्टिद्रव्य
એન્ટિમાઇક્રોફોનિક,प्रतिमाइक्रोफ़ोनिक
વિરોધી મિસાઇલ,मिसाइल विरोधी
"એન્ટિમોર્ફ, કુદરતી","ऐन्टिमार्फ़, प्रत्याकृतिक"
એન્ટિન્યુટ્રિનો,प्रतिन्यूट्रीनो
એન્ટિન્યુટ્રોન,ऐन्टिन्यूट्रॉन
ધબકતું,प्रस्पंद
અવાજપ્રૂફ માઇક્રોફોન,रव निरोधी माइक्रोफ़ोन
એન્ટિન્યુક્લિયોન,प्रतिन्यूक्लिऑन
સમાંતર વિરોધી,प्रतिसमांतर
વિરોધી સમાંતર સ્પિન,प्रतिसमांतर चक्रण
એન્ટિપાર્ટિકલ,प्रतिकण
વસાહત વિસ્તાર,प्रत्यवस्था क्षेत्र
વિપરીત વિકૃતિ,प्रतितल विकृति
વિરોધી પ્લગેબલ રિલે,प्लगनरोधी रिले
પોલેરિટી કોઇલ દીઠ,प्रति ध्रुवण कुंडली
પ્રોટોન દીઠ,प्रति प्रोटॉन
પ્રતિબિંબ વિરોધી,परावर्तन रोधी
પ્રતિધ્વનિ,प्रतिअनुनाद
પ્રતિરોધક,प्रतिअनुनादी
પ્રતિરોધક સર્કિટ,प्रतिअनुनादी परिपथ
પ્રતિઉત્પાદક બળ,प्रतिपरिणामी बल
મિસાઇલ વિરોધી સિસ્ટમ,"ऐन्टिस, मिसाइल निरोधी तंत्र"
એન્ટી-નાર્કોટિક સર્કિટ,स्ववाक-निरोधी परिपथ
એન્ટિસ્ટેટિક (સંક્રમિત),प्रतिस्थैतिक (कर्मक)
સ્થિર એન્ટેના,प्रतिस्थैतिक ऐन्टेना
ઘર્ષણ વિરોધી ઓસિલેટર,घर्षण निरोधी दोलित्र
પ્રતિ-સંરચના મેળ ખાતી નથી,प्रति संरचना दुर्व्यवस्था
અસમપ્રમાણ,प्रतिसममित
આઇસોમેટ્રિક વજન,प्रतिसममित भारण
એન્ટિસપ્રમાણ સ્કેટરિંગ,प्रतिसममित प्रकीर्णन
એન્ટિસપ્રમાણ જોડી,प्रतिसममित युग्म
આઇસોમેટ્રિક તરંગ કાર્ય,प्रतिसममित तरंग फलन
વિરોધી સમપ્રમાણતા,प्रतिसममिति
સ્પંદન વિરોધી ગાદી,कंपनरोधी गद्दी
સ્પંદન વિરોધી મીકા,कंपनरोधी अभ्रक
નોન રિકરિંગ બેલેન્સ,अनावर्ती तुला
બિન-રિકરિંગ સર્કિટ,अनावर्ती परिपथ
પુનરાવર્તિત વિક્ષેપ,अनावर्ती क्षोभ
આવર્તક ઝડપ,अवानर्ती गति
બિન-રિકરિંગ ભીનાશ,अनावर्ती अवमंदन
નોન રિકરિંગ લોલક,अनावर्ती लोलक
અનાક્રોનિઝમ,अनावर्तिता
નોન-રિકરિંગ એન્ટેના,अनावर्ती ऐन्टेना
ડોર મીટર,द्वारकमापी
છિદ્રિત સ્કેનિંગ ડિસ્ક,छिद्रित क्रमवीक्षण डिस्क
દરવાજાની અસર,द्वारक प्रभाव
દ્વારક,द्वारक
"છિદ્ર કોણ, બીમ કોણ","द्वारक कोण, किरणपुंज कोण"
દ્વારકા રોશની,द्वारक प्रदीपन
ડોર લેન્સ,द्वारक लेन्स
દરવાજાનો માસ્ક,द्वारक मास्क
લેન્સ છિદ્ર,लेन्स का द्वारक
અરીસાનો દરવાજો,दर्पण का द्वारक
દરવાજાની પ્લેટ,द्वारक प्लेट
છિદ્ર ગુણોત્તર,द्वारक अनुपात
દરવાજા લિમિટર,द्वारक सीमक
"ટોચ, ટોચ, આગળ","शीर्ष, शिखर, अग्रक"
બીમ કોણ,किरणपुंज कोण
ટોચની સ્થિતિ,शीर्ष स्थिति
ટોચનું અંતર,शूर्ष दूरी
તટસ્થતા,लेन्सहीनता
"સૂર્ય ઉચ્ચ, સૂર્ય ઉચ્ચ, અપ્સૂર","सूर्योच्च, रवि उच्च, अपसौर"
ઊંધી લેન્સ,अविपथी लेन्स
બિન-દયનીય,अविपथी
અતુટ ધ્યાન,अविपथी फ़ोकस
ઊંધી લેન્સ,अविपथी लेन्स
બિન-વિવિધ બિંદુ,अविपथी बिन्दु
ગોળાના બિન-વળતર બિંદુ,गोले को अविपथी बिन्दु
બિન-નિયમિત પૃષ્ઠ,अविपथी पृष्ठ
બિન-વિકલાંગતા,अविपथिता
મિરર વિકૃતિ,दर्पण अविपथिता
અપોક્રોમેટ,एपोक्रोमैट
"હાયપરક્રોમેટિક લેન્સ, અપોક્રોમેટિક લેન્સ","अतिअवर्णी लेन्स, ऐपोक्रोमैटिक लेन्स"
સુપર ક્રોમેટિક બોડી,अतिअवर्णी निकाय
હાયપરક્રોમેટિટી,अतिअवर्णत्व
apogee અંતર,अपभू दूरी
એપોજી રોકેટ,अपभू राकेट
"જમીન-ઊંચી, apogee","भूमि-उच्च, अपभू"
apolar,अध्रुवी
બિનધ્રુવીય શોષણ,अध्रुवी अधिशोषण
પેરાપોલરીટી,परिध्रुविता
apostilbe,ऐपोस्टिल्ब
ઉપકરણ,उपकरण
ઉપકરણ ભૂલ,उपकरण त्रुटि
વર્ચ્યુઅલ,आभासी
વર્ચ્યુઅલ ઊંચાઈ,आभासी ऊँचाई
વર્ચ્યુઅલ વાર્ષિક ઝડપ,आभासी वार्षिक गति
વર્ચ્યુઅલ ગુણાંક,आभासी गुणांक
વર્ચ્યુઅલ રંગ,आभासी रंग
વર્ચ્યુઅલ હાફ વેવ સંભવિત,आभासी अर्धतरंगी विभव
વર્ચ્યુઅલ પ્રતિકાર,आभासी प्रतिरोध
વર્ચ્યુઅલ પ્રતિકારકતા,आभासी प्रतिरोधकता
વર્ચ્યુઅલ સૌર દિવસ,आभासी सौर दिन
વર્ચ્યુઅલ સૌર સમય,आभासी सौर समय
વર્ચ્યુઅલ સ્પેક્ટ્રમ,आभासी स्पेक्ट्रम
દૃશ્યમાન સૂર્ય,दृष्ट सूर्य
દ્રશ્ય સમય,दृष्ट समय
વર્ચ્યુઅલ વોટ,आभासी वाट
વર્ચ્યુઅલ લોડ,आभासी भार
વિઝ્યુઅલ ઝોન,दृष्ट कटिबन्ध
"ઇમર્જન્ટ સંભવિત, ઉભરતી સંભવિત","उद्भावी विभव, प्रगटन विभव"
એપીલ નળી,ऐपिल नलिका
એપ્લીગેટ ડાયાગ્રામ,ऐपिलगेट आरेख
સાધન,साधित्र
લાગુ પડવાની ક્ષમતા,अनुप्रयोज्यता
લાગુ મિકેનિક્સ,अनुप्रयुक्त यांत्रिकी
લાગુ પડતી જગ્યા,अनुप्रयोज्यता परिसर
લાગુ સંભવિત,अनुप्रयुक्त विभव
એડિટિવ સર્કિટ,योज्य परिपथ
અવલોકનક્ષમ,सुप्रेक्ष्य
સહાનુભૂતિપૂર્ણ,भारानुभूति
અભિગમ,उपगमन
ઍક્સેસ રૂમ,उपगमन कक्ष
અભિગમ દીવાદાંડી,उपगमन बीकन
અભિગમ નિયંત્રણ રડાર,उपगमन नियंत्रण रेडार
અભિગમ સૂચક,उपगमन सूचक
પ્રદીપનો સંપર્ક કરો,उपगमन प्रदीप
સેટેલાઇટ બીકન ટ્રાન્સમીટર,उपगमनी बीकन प्रेषित्र
અભિગમ નેવિગેશન,उपगमन नौसंचालन
અભિગમ પાથ,उपगमन पथ
"નજીક, આશરે","सन्निकट, लगभग"
અંદાજિત શોષણ ફેરફાર,सन्निकट अवशोषण संशोधन
"મેક્રો પદ્ધતિ, અંદાજ પદ્ધતિ","स्थूल विधि, सन्निकट विधि"
અંદાજ,सन्निकटन
સહાયક વીજ પુરવઠો,सहायक शक्ति प्रदायी
સુન્નતા*,स्तब्धिका*
સુન્નતા,स्तब्धिका-दूरी
જડ રેખા,स्तब्धिका-रेखा
કોણીય કોણ,स्तब्धिका-कोण
નિષ્ક્રિયતાનું અંતર,स्तब्धिका दूरी
જડ રેખા,स्तब्धिका-रेखा
ઇલેક્ટ્રોસ્ટેટિક ગતિ,स्तब्धिकीय गति
નિષ્ક્રિયતા (બિંદુ),स्तब्धिका (बिन्दु)
એક્વાડેગ,ऐक्वाडाग
બાષ્પ દબાણ,वाष्प दाब
એર્ગો પોઈન્ટ,ऐरैगो बिन्दु
"એરાગો ડિસ્ક, ઓરેગો સર્કલ","ऐरैगो चक्रिका, ऐरैगो वृत्तक"
"રેન્ડમ, રેન્ડમ","स्वेच्छ, यादृच्छिक"
મનસ્વી ઉમેરણ સ્થિરાંક,स्वेच्छ योज्य अचर
મનસ્વી સતત,स्वेच्छ अचर
મનસ્વી વળાંક,स्वेच्छ वक्र
મુક્ત ટ્રેક્શન ધ્રુવીય,स्वेच्छ कर्षण ध्रुवी
મફત ઇલેક્ટ્રોન સ્વીકારનાર,स्वेच्छ गृहीत इलेक्ट्रॉन
સ્વૈચ્છિક વિસ્તરણ વિસ્તાર,स्वेच्छ विस्तार क्षेत्र
મનસ્વી સ્કેલ,स्वेच्छ मापक्रम
રેન્ડમ સ્કેલ,स्वेच्छ मापक्रमन
સ્વૈચ્છિક સેવા,स्वेच्छ सेवाकाल
કોઓર્ડિનેટ્સનો મનસ્વી સમૂહ,निर्देशांकों का स्वेच्छ समुच्चय
કમાન,आर्क
ચાપ પ્રતિકાર,आर्क व्यारोध
ઉચ્ચારણ ઘટક,चापशः संबद्ध घटक
આર્ક કન્વર્ટર,आर्क परिवर्तित्र
આર્ક સંભવિત ડ્રોપ,आर्क विभव पात
"આર્ક ફર્નેસ, આર્ક ફર્નેસ","आर्क भट्ठी, चाप भट्टी"
ચાપ દીવો,आर्क लैंप
દ્રશ્ય ચાપ,दृश्य चाप
આર્ક ઓસિલેટર,आर्क दोलक
આર્ક-સ્પેક્ટ્રમ,आर्क-स्पेक्ट्रम
આર્ક વેલ્ડીંગ,आर्क वेल्डिंग
ચાપ દર,चाप-दर
પુરાતત્વીય,पुरातात्विक
આર્કિમીડિયન એન્ટિપ્રિઝમ,आर्किमीडीय प्रतिप्रिज़्म
આર્કિમીડ મિલકત,आर्किमीडी गुणधर्म
આર્કિમીડ સ્ક્રૂ,आर्किमीडी पेच
આર્કિમીડ આકારણી,आर्किमीडी मानांकन
આર્કિમિડીઝનો કાયદો,आर्किमीडीज़ का नियम
આર્કિટેક્ચરલ ધ્વનિશાસ્ત્ર,स्थापत्य ध्वानिकी
અર્કેન,आर्कन
આર્ચી ભવન,आर्कीभवन
"વિસ્તાર, વિસ્તાર","क्षेत्र, क्षेत्रफल"
રાજ્ય નિયંત્રણ,प्रदेश नियंत्रण
રાજ્ય નિયંત્રણ રડાર,प्रदेश नियंत्र रेडार
ક્ષેત્ર ટ્રેક્શન,क्षेत्रफलनीय कर्षण
સ્પર્શક,स्पर्शक्षेत्र
"ફીલ્ડ મોનીટરીંગ, ફીલ્ડ સ્ક્રુટીની","क्षेत्र मानीटरन, क्षेत्र संवीक्षण"
ફ્રેસ્નલ ઝોન વિસ્તાર,फ्रेनल ज़ोन क्षेत्रफल
"પ્રાદેશિક, પ્રાદેશિક","क्षेत्रफलीय, क्षेत्रीय"
પ્રાદેશિક પ્રવેગક,क्षेत्रीय त्वरण
જડતાની પ્રાદેશિક ક્ષણ,क्षेत्रीय जड़त्व-आघूर्ण
પ્રાદેશિક વેગ,क्षेत्रीय वेग
અંગ કોષ,ऑर्गान कोष्ठ
અંગ દીપ્તિ લેમ્પ,ऑर्गान दीप्ति लैम्प
અંગ આયનીકરણ ડિટેક્ટર,ऑर्गन आयनन संसूचक
"કોણ, તર્ક","कोणांक, तर्क"
અંકગણિત ભાગ,अंकगणितीय अंग
"હાથ, હાથ, શાખા","बाहु, भुजा, शाखिका"
આર્મેચર,आर्मेचर
આર્મેચર રૅટલ,आर्मेचर खड़खड़ाहट
આર્મેચર પ્રતિક્રિયા,आर्मेचर प्रतिक्रिया
"આર્મેચર કોઇલ, આર્મેચર કોઇલ","आर्मेचर कुंडलन, आर्मेचर कुंडली"
સુંદરતા,सज्जीकरण
સજ્જનની નિશાની,सज्जक संकेत
આર્મસ્ટ્રોંગ મિકેનિઝમ,आर्मस्ट्रांग तंत्र
"એરે, એરે","व्यूह, सरणी"
એરે ગુણક,व्यूह गुणक
એરેની શ્રેણી,व्यूहों का व्यूह
ફોલ્ટ એરે,प्रभ्रंश व्यूह
રેખા એરે,रेखा व्यूह
બિંદુ એરે,बिन्दु व्यूह
અરે સોનાર (અવાજ અને અભિસરણ),व्यूह सोनार (ध्वनिचालन और परासन)
"બેરલ વિકૃતિ, ડ્રમર વિકૃતિ","बैरल विरूपण, ढोलकाकार विरूपण"
રીસીવર,प्रग्राही
ખંત,शरस्थायित्व
સ્થિર મિસાઇલ,शरस्थायी मिसाइल
શાર્ક પીછા,शरपंख
ઉચ્ચાર સ્પષ્ટતા,उच्चारण स्पष्टता
ઉચ્ચાર લાભ,उच्चारण लब्धि
"ઉચ્ચાર સ્પષ્ટતા, શ્રાવ્ય સ્પષ્ટતા","उच्चारण स्पष्टतांक, श्रवण स्पष्टतांक"
જંકશન પોઈન્ટ,संधि बिन्दु
ઉચ્ચારણ પરીક્ષણ,उच्चारण परीक्षण
ઉચ્ચારણ રૂપરેખાંકન,उच्चारण विन्यास
કૃત્રિમ એન્ટેના,कृत्रिम ऐन्टेना
કૃત્રિમ વિસર્જન,कृत्रिम विघटन
કૃત્રિમ ગરમી,कृत्रिम ऊष्मा
કૃત્રિમ ક્ષિતિજ,कृत्रिम क्षितिज
કૃત્રિમ બુદ્ધિ,कृत्रिम बुद्धि
કૃત્રિમ આઇસોટોપ્સ,कृत्रिम समस्थानिक
કૃત્રિમ ભાષા,कृत्रिम भाषा
કૃત્રિમ લિફ્ટ,कृत्रिम उत्थापक
કૃત્રિમ પ્રકાશ,कृत्रिम प्रकाश
કૃત્રિમ પ્રકાશ એક્સપોઝર,कृत्रिम प्रकाश उद्भासन
કૃત્રિમ રેખા,कृत्रिम लाइन
કૃત્રિમ ભાર,कृत्रिम लोड
કૃત્રિમ માધ્યમ,कृत्रिम माध्यम
કૃત્રિમ મોઇટી,कृत्रिम मॉरि
કૃત્રિમ ગ્રહ,कृत्रिम ग्रह
કૃત્રિમ કિરણોત્સર્ગી તત્વ,कृत्रिम रेडियाऐक्टिव तत्व
કૃત્રિમ રેડિયોએક્ટિવિટી,कृत्रिम रेडियोऐक्टिवता
કૃત્રિમ વરસાદ,कृत्रिम वर्षा
કૃત્રિમ ઉપગ્રહ,कृत्रिम उपग्रह
કૃત્રિમ ટ્રાન્સમ્યુટેશન,कृत्रिम तत्वांतरण
કૃત્રિમ વક્તા,कृत्रिम वाकित्र
ચડતા,आरोही
ચઢાણ,तारारोहण
ચડવું,आरोहांक
asdic,ऐस्डिक
"અભિગમ, છબી","अभिमुखता, छवि"
પાસા ગુણોત્તર,अभिमुखकता अनुपात
અગોલી,अगोली
ગોળાકાર પૃષ્ઠ,अगोलीय पृष्ठ
ગોળાકાર લેન્સ,अगोलीय लेन्स
એકત્રીકરણ,अगोलीकरण
સક્શન હાઇગ્રોમીટર,चूषण-आर्द्रतामापी
માપ,आमापन
નો સમૂહ,समुच्चय
"એસેમ્બલીંગ, એસેમ્બલીંગ","समुच्चय करना, समुच्चयन"
"એસેમ્બલીંગ, એસેમ્બલીંગ, એસેમ્બલીંગ","समुच्चय, समुच्चयन, कोडांतरण"
એસેમ્બલી મશીન,समुच्चय मशीन
"એસેમ્બલર, એસેમ્બલર","समुच्चायक, कोडांतरक"
એસેમ્બલર ભાષા,कोडांतरक भाषा
એસેમ્બલર પ્રોગ્રામ,कोडांतरक प्रोग्राम
એસેમ્બલીંગ પ્રોગ્રામ,कोडांतरण प्रोग्राम
ચોકસાઇ અંદાજ,परिशुद्धता आकलन
સ્પષ્ટ,निर्दिष्ट
(ક્વોન્ટમ નંબરોની) વિશિષ્ટતાઓ,(क्वांटम संख्याओं का) निर्दिष्टीकरण
"સાથી, સહયોગી, સંયોજક","संबद्ध, सहचारी, संगुणित"
સાથી જન્માક્ષર,सहचारी कुंडली
સાથી ઊર્જા,सहचारी ऊर्जा
સહયોગી સમૂહ,सहचारी द्रव्यमान
સહયોગી સંચયક,साहचर्य संचायक
સ્વર અવાજ,स्वरावृति
સ્વીકૃત સ્થિતિ,गृहीत स्थिति
સ્વચાલિત મલ્ટિવાઇબ્રેટર,स्वचलित बहुकंपित्र
અસ્થેનિક,अस्थैतिक
એસ્થેનિક હાથ,अस्थैतिक भुजा
નોનસ્ટેટિક જોડી,अस्थैतिक युग्म
"સ્થિર સંતુલન, નોનસ્ટેટિક સંતુલન","अस्थैतिक संतुलन, अस्थैतिक साम्यावस्था"
નોનસ્ટેટિક ગેલ્વેનોમીટર,"अस्थैतिक धारामापी, अस्थैतिक गैल्वेनोमीटर"
નોનસ્ટેટિક મેગ્નેટોમીટર,अस्थैतिक चुंबकत्वमापी
સ્થિર માઇક્રોફોન,अस्थैतिक माइक्रोफ़ोन
"સ્થિર યાદી, સ્થિર સોય","अस्थैतिक सूची, अस्थैतिक सुई"
સ્થિર લોલક,अस्थैतिक लोलक
astatine,ऐस्टैटीन
સ્ટારલાઇટ,"तारकता, तारापुंज"
બિંદુ,अबिन्दुक
બિંદુ ફોકસ,अबिन्दुक फ़ोकसांतर
બિંદુ ફોકસ,अबिन्दुक फ़ोकस
બિંદુ બીમ,अबिन्दुक किरण-कूर्चिका
"ત્યાગ, અસ્પષ્ટતા","अबिन्दुकता, आस्टिग्मेटिज़्म"
પૃષ્ઠ ક્રમાંકન,पृष्ठ-अबिन्दुकता
એસ્ટોન શ્યામ પ્રદેશ,ऐस्टन अदीप्त प्रदेश
એસ્ટોન ધન કિરણ સાધન,ऐस्टन धन किरण उपकरण
એસ્ટોન કાયદો,ऐस्टन नियम
સ્ટાર બીમ,तारक किरण
અવકાશ યાત્રા ઇલેક્ટ્રોનિક્સ,अन्तरिक्ष यात्रा इलेक्ट्रानिकी
b-પ્રોજેક્ટિવ રકમ,ख-प्रक्षेपिकीय राशि
એસ્ટ્રો-હોકાયંત્ર,खगोल-कम्पास
એસ્ટ્રો ડોમ,खगोल गुम्बद
અવકાશ નેવિગેશન,अंतरिक्ष नौचालन
તારો,ताराचित्री
એસ્ટ્રોલેબ,"ऐस्ट्रोलेब, उनतांशमापी"
ખગોળીય સ્થિતિ,खगोलमितीय स्थिति
ખગોળશાસ્ત્ર,खगोलमिति
અવકાશયાત્રી,अंतरिक्षयात्री
એસ્ટ્રોનોટિકલ એન્જિનિયર,अंतरिक्षयानिक इंजीनियर
અવકાશ વિજ્ઞાન,अंतरिक्षयानिकी
ખાણકામ કામગીરી,खनौसंचालन
ખાણિયો,खनौसंचालक
ખગોળશાસ્ત્રી*,खगोलज्ञ*
આકાશી,खगोलीय
ખગોળીય કોણ,खगोलीय कोणांक
ખગોળશાસ્ત્રીય ગણતરીઓ,खगोलीय परिकलन
ખગોળશાસ્ત્રીય ઘડિયાળ,खगोलीय घड़ी
ખગોળશાસ્ત્રીય સ્થિરાંક,खगोलीय स्थिरांक
ખગોળીય સંકલન,खगोलीय निर्देशांक
ખગોળીય દિવસ,खगोलीय दिन
ખગોળશાસ્ત્રીય આકૃતિ,खगोलीय आरेख
આકાશી આંખ,खगोलीय नेत्रिका
અવકાશી ક્ષિતિજ,खगोलीय क्षितिज
ખગોળીય અક્ષાંશ,खगोलीय अक्षांश
ખગોળીય રેખાંશ,खगोलीय रेखांश
એસ્ટ્રો-નકશો,खगोल-मानचित्र
ખગોળશાસ્ત્રીય સરેરાશ સૂર્ય,खगोलीय माध्य सूर्य
ખગોળશાસ્ત્રીય અવલોકન,खगोलीय प्रेक्षण
ખગોળશાસ્ત્રીય ફોટોગ્રાફી,खगोलीय फ़ोटोग्राफ़ी
ખગોળશાસ્ત્રીય રીફ્રેક્શન,खगोलीय अपवर्तन
ખગોળશાસ્ત્રીય કેન્દ્ર,खगोलीय केन्द्र
ખગોળીય ટેલિસ્કોપ,खगोलीय दूरबीन
આકાશી ભરતી,खगोलीय ज्वार
ખગોળશાસ્ત્રીય સમય,खगोलीय समय
અવકાશી ભવ્યતા,खगोलीय द्वाभा
ખગોળશાસ્ત્રીય એકમ,खगोलीय एकक
અવકાશી શિરોબિંદુ,खगोलीय शिरोबिन्दु
આકાશી ભરતી બળ,खगोलीय ज्वार भाटा जनक बल
ખગોળશાસ્ત્ર,खगोलिकी
અપ્રમાણિત,अपुष्टि
ખગોળ ભૌતિકશાસ્ત્રી,खगोल भौतिकविज्ञानी
એસ્ટ્રોફિઝિક્સ,खगोल भौतिकी
અસમપ્રમાણ વિચલન,असममित विक्षेपण
"શેષ લેટરલ બેન્ડ, વેસ્ટિજીયલ લેટરલ બેન્ડ","अवशिष्ट पार्श्व बैंड, वेस्टिजियल पार्श्व बैंड"
અસમપ્રમાણ અણુ,असममित परमाणु
અસમપ્રમાણ વિતરણ,असममित बंटन
અસમપ્રમાણ ભાર,असममित भारण
અસમપ્રમાણ મોડ્યુલેશન,असममित माडुलन
અસમપ્રમાણ પરીક્ષણ,असममित परीक्षण
અસમપ્રમાણ ટોચ પરમાણુ,असममित शीर्ष अणु
અસમપ્રમાણ અસર,असममिति प्रभाव
અસમપ્રમાણ ઊર્જા,असममिति ऊर्जा
અસમપ્રમાણ સંભવિત,असममिति विभव
અસમપ્રમાણ મૂલ્ય,असममित मान
એસિમ્પટોટિક,अनंतस्पर्शी
ઉત્તેજક,उपगामी
ઉપરની તરફ ફેલાવો,उपगामी प्रसार
અપસ્ટ્રીમ ફર્નેસ સિદ્ધાંત,उपगामी भट्टी सिद्धांत
એસિમ્પ્ટોટિક અભિગમ,अनंतस्पर्शी उपगमन
અસુમેળ,अतुल्यकालिक
અસુમેળ કમ્પ્યુટર,अतुल्यकाली अभिकलित्र
અસુમેળ કન્વર્ટર,अतुल्यकालिक कलापरिवर्तित्र
અસુમેળ મલ્ટિપ્લેક્સિંગ,अतुल्यकाली बहुसंकेतन
અસુમેળ મલ્ટિપ્લેક્સીંગ,अतुल्यकाली बहुसंकेतन
અસુમેળ અમલ,अतुल्यकालिक निष्पादन
ગરમીની અપૂર્ણતા,ऊष्मा-अपार्यता
અણુ વ્યાસ,परमाणु-व्यास
"વાતાવરણ, વાતાવરણ, વાતાવરણ","वायुमंडल, ऐटमौस्फियर, परिमंडल"
