Odiya,Hindi
"ବିଚ୍ଛିନ୍ନତା, ବନ୍ଦ, ବିରତି |","असांतत्य, असातत्य, भंग"
ଡେରିଭେଟିଭ୍ ର ବିଚ୍ଛିନ୍ନତା |,अवकलज का असांतत्य
ପ୍ରଥମ ପ୍ରକାର ବିଚ୍ଛିନ୍ନତା |,प्रथम प्रकार का असांतत्य
ଦ୍ୱିତୀୟ ପ୍ରକାର ବିଚ୍ଛିନ୍ନତା |,द्वितीय प्रकार का असांतत्य
ନିରନ୍ତର ବଣ୍ଟନ |,असंतत वितरण
ବିଚ୍ଛିନ୍ନ କାର୍ଯ୍ୟ,असंतत फलन
ବିଚ୍ଛିନ୍ନ ଭିନ୍ନତା |,असंतत विचर
କଣିକା,विविक्त
ନିରନ୍ତର ବଣ୍ଟନ |,असंतत बंटन
ନିରନ୍ତର ସମ୍ଭାବ୍ୟ ବଣ୍ଟନ |,असंतत प्रायिकता बंटन
ବିଚ୍ଛିନ୍ନ ରାଣ୍ଡମ୍ ଭେରିଏବଲ୍ |,असंतत यादृच्छिक चर
ବିଚ୍ଛିନ୍ନ ନମୁନା ସ୍ଥାନ |,असंतत प्रतिदर्श समष्टि
ପୃଥକ ଏଗ୍ରିଗେଟ୍ |,विविक्त समुच्चय
ବିଚ୍ଛିନ୍ନ ଜନସଂଖ୍ୟା |,विविक्त समष्टि
ବିଚ୍ଛିନ୍ନ ଅବସ୍ଥା |,विविक्त संस्थिति
ବିଚ୍ଛିନ୍ନ ଭିନ୍ନତା |,असंतत विचर
ବଣ୍ଟନ କର,विविक्तकर
ଭେଦଭାବ ବିଶ୍ଳେଷଣ |,विविक्तकर विश्लेषण
ଅସନ୍ତୁଷ୍ଟ,असंयुक्त
ଅସନ୍ତୁଷ୍ଟ ଘଟଣା |,असंयुक्त घटना
ଅସନ୍ତୁଷ୍ଟ ସେଟ୍ |,असंयुक्त समुच्चय
ଭର୍ତ୍ତି ସନ୍ନିବେଶ |,असंयुक्त सम्मिलन
"ବିଚ୍ଛିନ୍ନତା, ଯୁକ୍ତିଯୁକ୍ତ ରାଶି |","वियोजन, तर्क-संगत योग"
"ବିଚ୍ଛେଦ, ବିଛାଇବା |","परिक्षेपण, प्रकीर्णन"
ବିଚ୍ଛେଦ ଚାର୍ଟ |,परिक्षेपण संचित्र
ବିଚ୍ଛେଦ ସୂଚକାଙ୍କ |,परिक्षेपणांक
ବିଚ୍ଛେଦ ଚିତ୍ର |,परिक्षेपण-आरेख
ବିଚ୍ଛେଦ ମାଟ୍ରିକ୍ସ |,परिक्षेपण-मैट्रिक्स
ବିସ୍ଥାପନ,विस्थापन
ପ୍ରଦର୍ଶନ,प्रदर्श
କୋନସୋଲ,कन्सोल
"ଅସମାନ, ଅସମାନ","असमरूप, असमान"
ବିଚ୍ଛିନ୍ନ ଶକ୍ତି,क्षयकारी बल
ଦୂରତା କାର୍ଯ୍ୟ,दूरी-फलन
ଦୂରତା ମଡ୍ୟୁଲସ୍,दूरी-मापांक
ଅଣ-ବଣ୍ଟନକାରୀ |,बंटन-निरपेक्ष
"ବଣ୍ଟନ ନିୟମ, ବଣ୍ଟନ ନିୟମ |","वितरण-नियम, बंटननियम"
"ବିସର୍ଜନ କରିବାକୁ, ବିସର୍ଜନ କରିବାକୁ |","अपसारित करना, अपसारित होना"
"ବିଭେଦ, ବିଭେଦ, ବିଭେଦ |","अपसरण, अपसारिता, डाइवर्जेन्स"
ଭିନ୍ନତା ଥିଓରେମ୍ |,अपसरण प्रमेय
ବିଭେଦ,अपसारी
ଭିନ୍ନ ପରିସର |,अपसारी श्रेणी
ବିଭାଜନ ପାର୍ଥକ୍ୟ |,विभाजित अंतर
"ବିଭାଜନତା, ବିଭାଜନତା |","भाज्यता, विभाज्यता"
"ବିଭାଜନ, ବିଭାଜନ","भाज्य, विभाज्य"
"ବିଭାଜନ, ବିଭାଜନ, ବିଭାଜନ |","भाग, प्रभाग, विभाजन"
ବିଭାଜନ ଆଲଗୋରିଦମ |,विभाजन-कलन विधि
ବିଭାଜିତ ରିଙ୍ଗ |,विभाजन-वलय
ଚତୁର୍ଭୁଜ,द्वादशभुज
ଡିକାଗନ୍ |,द्वादशफलक
"ଡୋମେନ୍, ଡୋମେନ୍, ପ୍ରଦେଶ, ଅଞ୍ଚଳ |","प्रक्षेत्र, डोमेन, प्रांत, प्रदेश"
କାର୍ଯ୍ୟର ଡୋମେନ୍ |,फलन का प्रांत
ସଂଜ୍ଞା-ପ୍ରଦେଶ |,परिभाषा-प्रांत
ଅସ୍ତିତ୍ୱର ଅବସ୍ଥା |,अस्तित्व-प्रांत
ଓଭରବ୍ରିଡ୍ ଡିଭାଇସ୍ |,अभिभावी युक्ति
ଡୋପଲର ପ୍ରଭାବ,डॉप्लर प्रभाव
"ବିନ୍ଦୁ ଉତ୍ପାଦ, ସ୍କାଲାର୍ ଉତ୍ପାଦ |","बिन्दु-गुणनफल, अदिशगुणनफल"
ବିନ୍ଦୁ ବକ୍ର,बिन्दुकित वक्र
ଡୁଆଲ୍ ଭିନ୍ନକ୍ଷମ |,द्विशः अवकलन
ଦୁଇଗୁଣ ବଣ୍ଟନ,द्विक चरघातांकीय बंटन
ଡବଲ୍ କୋଇଲ୍ |,द्विकुंडली
ବାଇନାରୀ ଇଣ୍ଟିଗ୍ରାଲ୍ |,द्विशः समाकल
ବାଇନାରୀ ଏକୀକରଣ |,द्विशः समाकलन
ଦୁଇଥର ସୀମା |,द्विक सीमा
ଡବଲ୍ ନମୁନା ଇଭେଣ୍ଟ |,द्विशः प्रतिचयन आयोजन
ଡବଲ୍ କ୍ରମ |,द्विक अनुक्रम
ଡବଲ୍ ସିରିଜ୍ |,द्विक श्रेणी
ଡବଲ୍-ସଂଲଗ୍ନ ନୋଟେସନ୍ |,द्वि-अनुलग्नी संकेतन
ଦୁଇଥର ସଂକଳନ |,द्विक संकलन
ତଳ ତ୍ୱରଣ,अधोमुखी त्वरण
ନିମ୍ନ ବିସ୍ଥାପନ |,अधोमुखी विस्थापन
ନିମ୍ନ ଗତି,अधोमुखी गति
ତଳ ବେଗ,अधोमुखी वेग
ଟ୍ରାକ୍ସନ୍,कर्षण
ଟ୍ରାକ୍ସନ୍ ଫୋର୍ସ |,कर्षण-बल
"ଦ୍ୱ ual ତ ଦ୍ୱ ual ତ୍ୟ,",द्वैती द्वैती
ଡୁଆଲ୍ ବେସ୍ |,द्वैत आधार
ଦ୍ୱ ual ତ ଆଭ୍ୟନ୍ତରୀଣ ଉତ୍ପାଦ |,द्वैत आंतरिक गुणनफल
ଡୁଆଲ୍ ଲାଇନ୍ ପ୍ରୋଗ୍ରାମିଂ ସମସ୍ୟା |,द्वैती रैखिक प्रोग्रामन समस्या
"ଡବଲ୍ ଅପରେସନ୍, ଡୁଆଲ୍ ଅପରେସନ୍ |","द्वि प्रचालन, द्वैती संक्रिया"
ଦ୍ୱ ual ତ ସମସ୍ୟା |,द्वैत समस्या
ଡୁଆଲ୍ ସିଙ୍ଗଲ୍ ଆଲଗୋରିଦମ୍ |,द्वैत एकल कलन-विधि
ଡୁଆଲ୍ ସିଙ୍ଗଲ୍ ପଦ୍ଧତି |,द्वैत एकल प्रविधि
ଡୁଆଲ୍ ସ୍ପେସ୍ |,द्वैत समष्टि
ଡୁଆଲ୍ ଭେରିଏବଲ୍ |,द्वैत चर
ଡୁଆଲ୍ ଭେକ୍ଟର ସ୍ପେସ୍ |,द्वैत सदिश समष्टि
ନୀରବ ସୂଚକାଙ୍କ |,मूक सूचकांक
ନୀରବ ଫୁଟର୍ |,मूक पादांक
ନୀରବ ଚୁକ୍ତି |,मूक अनुबंध
ନୀରବ ଭେରିଏବଲ୍ |,मूक चर
ନକଲ,अनुलिपि-प्रक्रम
ଗତିଶୀଳ |,गतिकीय
ଗତିଶୀଳ ସିଷ୍ଟମ୍ |,गतिकीय तंत्र
ଗତିଶୀଳ ଚାହିଦା କାର୍ଯ୍ୟ |,गतिक मांग फलन
ଗତିଶୀଳ ମଡେଲ୍ |,गत्यात्मक निदर्श
ଗତିଶୀଳ ପ୍ରୋଗ୍ରାମିଂ |,गत्यात्मक प्रोग्रामन
ଗତିଶୀଳ ପ୍ରୋଗ୍ରାମିଂ ପଦ୍ଧତି |,गतिशील प्रोग्रामन उपगमन
ଗତିଶୀଳ ପ୍ରୋଗ୍ରାମିଂ କ ques ଶଳ |,गतिशील प्रोग्रामन प्रविधि
"ଗତିଶୀଳତା, ଗତିଶୀଳତା |","गतिविज्ञान, गतिकी"
କଣିକା ଗତିଶୀଳତା |,कण-गतिकी
କଠିନ ଶରୀର ଗତିଶୀଳତା |,दृढ़ पिंड गतिकी
"ପୃଥିବୀ, ପୃଥିବୀ, ପୃଥିବୀ, ପୃଥିବୀ, ପୃଥିବୀ, ପୃଥିବୀ, ପୃଥିବୀ ସମ୍ପର୍କ (ver।)","भू, पृथ्वी, भूमि, मत्तिृ का, मदृा, भू संपर्कित करना, भूसंपर्क करना (क्रि.)"
ଭୂକମ୍ପ ତୀବ୍ରତା |,भूकंप तीव्रता
ବିଚିତ୍ରତା,उत्केंद्रता
ଅନୁମାନ,ग्रहण
ଅର୍ଥନ ric ତିକ ପୂର୍ବାନୁମାନ |,अर्थमितीय पूर्वानुमान
ଅର୍ଥନୀତିଜ୍ଞ,अर्थमितिज्ञ
ଅର୍ଥନୀତି,अर्थमिति
ଅର୍ଥନୀତି,अर्थशास्त्र
"ମୂଳ, ଧାର, ଲୁହ","कोर, किनारा, अश्रि"
ସମୁଦାୟ କୋର ସମ୍ମୁଖୀନ |,अवमुख समुच्चय कोर
ଦକ୍ଷତା ସୂଚକାଙ୍କ,दक्षतांक
ଚରିତ୍ରଗତ ଉପାଦାନ |,अभिलक्षणिक अवयव
ଚରିତ୍ରଗତ କାର୍ଯ୍ୟ,अभिलक्षणिक फलन
"ଇଜେନ ମୂଲ୍ୟ, ଚରିତ୍ରିକ ମୂଲ୍ୟ |","आइगेन मान, अभिलक्षणिक मान"
ବ value ଶିଷ୍ଟ୍ୟ ମୂଲ୍ୟ ସମୀକରଣ,अभिलक्षणिक मान समीकरण
"ଇଜେନ ଭେକ୍ଟର, ଚରିତ୍ର ଭେକ୍ଟର |","आइगेन वेक्टर, अभिलक्षणिक सदिश"
ଇଲାଷ୍ଟିକ୍ |,प्रत्यास्थ
ଇଲଷ୍ଟିକ୍ କାଷ୍ଟ୍ |,प्रत्यास्थतांक
ଇଲଷ୍ଟିକ୍ ସନ୍ତୁଳନ |,प्रत्यास्थ साम्यावस्था
ନମନୀୟତା,प्रत्यास्थता
ଇଲାଷ୍ଟିକ୍ ପୃଷ୍ଠା |,प्रत्यास्थता-पृष्ठ
"ଇଲେକ୍ଟ୍ରୋନିକ୍ କମ୍ପ୍ୟୁଟର, ଇଲେକ୍ଟ୍ରୋନିକ୍ କମ୍ପ୍ୟୁଟର |","इलेक्ट्रॉनिक अभिकलित्र, इलेक्ट्रॉनिक कम्प्यूटर"
"ଉପାଦାନ, ଉପାଦାନ, ଉପାଦାନ |","तत्व, अल्पांश, अवयव"
ପ୍ରାରମ୍ଭିକ ସ୍ତମ୍ଭ କାର୍ଯ୍ୟ,प्रारंभिक स्तंभ संक्रिया
ପ୍ରାରମ୍ଭିକ ଘଟଣା,प्रारंभिक घटना
ପ୍ରାରମ୍ଭିକ କାର୍ଯ୍ୟ,प्रारंभिक फलन
ପ୍ରାରମ୍ଭିକରଣ କାର୍ଯ୍ୟ,प्रारंभिक संक्रिया
ପ୍ରାଥମିକ ଫଳାଫଳ,प्रारंभिक परिणाम
ପ୍ରାରମ୍ଭିକ ସମ୍ଭାବ୍ୟ ନିୟମ |,प्रारंभिक प्रायिकता नियम
ଆରମ୍ଭ ରେଖା କାର୍ଯ୍ୟ,प्रारंभिक पंक्ति संक्रिया
"ବିନାଶ କରିବାକୁ, ବିନାଶ କରିବାକୁ,","विलुप्त करना, विलोपन करना"
ସମାଧାନ ପ୍ରକ୍ରିୟା,निराकरण प्रक्रिया
"ଏଲିପ୍ସ, ଏଲିପ୍ସ","दीर्घवृत्त, इलिप्स"
ଏଲିପସଏଡ୍ |,दीर्घवृत्तज
ଏଲିପସାଇଡ୍ |,दीर्घवृत्तजीय
ଏଲିପସଏଡାଲ୍ ଭୂପୃଷ୍ଠ |,दीर्घवृत्तजीय पृष्ठ
ଏଲିପସଏଡାଲ୍ ଶରୀର |,दीर्घवृत्ताकार पिंड
ଏମ୍ବେଡିଂ,अंतःस्थापन
ନିର୍ଗମନ,उत्सर्जन
ପରୀକ୍ଷାମୂଳକ ବିଶ୍ୱାସ |,आनुभविक न्यास
ପରୀକ୍ଷାମୂଳକ ସୂତ୍ର |,मूलानुपाती सूत्र
ପରୀକ୍ଷାମୂଳକ ସମ୍ଭାବନା |,आनुभविक प्रायिकता
ପରୀକ୍ଷାମୂଳକ ସମ୍ପର୍କ |,आऩुभविक संबंध
ଖାଲି ସେଟ୍ |,रिक्त समुच्चय
ବନ୍ଧା,परिबद्‌ध
"ଏନକୋଡିଂ, କୋଡିଂ","कूटलेखन, कोडन"
ପାରସ୍ପରିକ କାର୍ଯ୍ୟଦକ୍ଷତା |,अंतराकारिता
ଶେଷ ବିନ୍ଦୁ,अंत्य बिंदु
ଶ୍ରେଣୀ ବ୍ୟବଧାନର ଶେଷ ବିନ୍ଦୁ |,वर्गांतराल के अंत्य बिंदु
ଶକ୍ତି,ऊर्जा
ଶକ୍ତି-ଗତି ଉପାଦାନ |,ऊर्जा-संवेग घटक
ଏଣ୍ଟ୍ରି ଭେରିଏବଲ୍ |,प्रवेशी चर
ଗଣନାଯୋଗ୍ୟ ସେଟ୍ |,गणनीय समुच्चय
"ଗଣନା, ଗଣନା","गणन, गिनना"
"ସମାନ, ସମାନ, ସମାନ, ସମାନ |","समान, बराबर, सम, तुल्य"
"ସମାନତା, ସମାନତା","समता, समिका"
ସମ୍ଭବତ। |,समप्रायिक
ସମ୍ଭାବ୍ୟତା ଚୟନ ପଦ୍ଧତି |,सम प्रायिकता वरण विधि
ସମାନ କର,समान करना
"ସମୀକରଣ, ସମୀକରଣ","समीकरण, समीकार"
ଚତୁର୍ଭୁଜ ସମୀକରଣ |,एकघात समीकरण
ଚତୁର୍ଭୁଜ ସମୀକରଣ |,द्विघात समीकरण
ଚତୁର୍ଭୁଜ ସମୀକରଣ |,त्रिघात समीकरण
"ଇକ୍ୟୁଏଟର, ଇକ୍ୟୁଏଟର, ମିଡଲାଇନ୍ |","विषुवत वृत्त भूमध्यरेखा, इक्वेटर, मध्यरेखा"
ସ୍ଥିର,समसंतत
ସମାନ୍ତରାଳ |,समबाहु
"ସନ୍ତୁଳନ, ସନ୍ତୁଳନ, ସନ୍ତୁଳନ |","साम्यावस्था, साम्य, संतुलन"
ବଳ ସନ୍ତୁଳନ,बल-संतुलन
ସନ୍ତୁଳନ ବିନ୍ଦୁ |,संतुलन बिंदु
ସମାନତା,तुल्यता
ସମାନତା ଶ୍ରେଣୀ,तुल्यता-वर्ग
ସମାନତା ସମ୍ପର୍କ,तुल्यता-संबंध
"ସମାନ, ସମାନ (v।), ସମାନ (ଏଡି।)","तुल्य, तुल्यमान (वि.), तुल्यांक (सं.)"
ସମାନ ମାଟ୍ରିକ୍ସ |,तुल्य मैट्रिक्स
ସମାନ ସେଟ୍ |,तुल्य समुच्चय
ପ୍ରବୃତ୍ତି |,अभ्यतिप्रायता
"ତ୍ରୁଟି, ଭୁଲ, ଭୁଲ, ଭୁଲ","त्रुटि, भूल, गलती, अशुद्‌धि"
ତ୍ରୁଟି ବିଶ୍ଳେଷଣ |,त्रुटि-विश्लेषण
ତ୍ରୁଟି କୋଡ୍,त्रुटि कोड
ତ୍ରୁଟି ଗୁଣବତ୍ତା,त्रुटि गुणांक
ବର୍ଗ ଅର୍ଥ ତ୍ରୁଟି |,वर्ग माध्य त्रुटि
ପ୍ରଥମ ପ୍ରକାର ତ୍ରୁଟି |,प्रथम प्रकार की त्रुटि
ଦ୍ୱିତୀୟ ପ୍ରକାର ତ୍ରୁଟି |,द्वितीय प्रकार की त्रुटि
ସମ୍ଭାବନାରୁ ରକ୍ଷା ପାଇବା |,पलायन-प्रायिकता
ବେଗରୁ ରକ୍ଷା ପାଇବା |,पलायन वेग
E. Schmidt ର ମୋବାଇଲାଇଜେସନ୍ ପ୍ରକ୍ରିୟା |,ई. श्मिट लांबिकीकरण प्रक्रम
ଅତିରିକ୍ତ,बहिर्वृत्त
"ଜରୁରୀ, ଜରୁରୀ |","सारभूत, अनिवार्य"
ପ୍ରାୟତ unique ଅନନ୍ୟ |,वस्तुतः अद्वितीय
"ମୂଲ୍ୟାଙ୍କନ କରିବାକୁ, ମୂଲ୍ୟାଙ୍କନ କରିବାକୁ (ver।), ମୂଲ୍ୟାଙ୍କନ କରିବାକୁ (ଏଡି।)","आकलन करना, आकलित करना (क्रि.), आकलन (सं.)"
ଆକଳନ ପଦ୍ଧତି,आकलन विधि
ଇଉକ୍ଲିଡିଆନ୍ ସଂଯୋଜନା |,यूक्लिडीय निर्देशांक
euclidean ଡୋମେନ୍ |,यूक्लिडीय डोमेन
ଇଉକ୍ଲିଡିଆନ୍ ଜ୍ୟାମିତି |,यूक्लिडीय ज्यामिति
ଇଉକ୍ଲିଡିଆନ୍ n- ସ୍ପେସ୍ |,यूक्लिडीय n-समष्टि
ଇଉକ୍ଲିଡିଆନ୍ ବିମାନ |,यूक्लिडीय समतल
ଇଉଲର୍ଙ୍କ ତତ୍ତ୍। |,ऑयलर प्रमेय
"ମୂଲ୍ୟାଙ୍କନ, ମୂଲ୍ୟାଙ୍କନ","मान निकालना, मूल्यांकन करना"
ଏପରିକି,सम
ଏପରିକି ବକ୍ର,सम वक्र
ଏପରିକି ଫଙ୍କସନ୍,सम फलन
ଏପରିକି ଚିତ୍ତାକର୍ଷକ |,सम अपवर्त्य
ଯୁଗ୍ମ ସଂଖ୍ୟା,सम संख्या
ଅଦ୍ଭୁତ ସମୃଦ୍ଧତା |,सम-विषम सममिति
ଏପରିକି ପର୍ମୁଟେସନ୍ |,सम क्रमचय
"ଇଭେଣ୍ଟ, ଏପିସୋଡ୍ |","घटना, अनुवृत्त"
ଆଇସୋମେଟ୍ରିକ୍ |,समपद
"ସଠିକ୍, ସଠିକ୍, ସଠିକ୍ |","यथातथ, यथार्थ, बिल्कुल ठीक"
ସଠିକ୍ ଚି-ବର୍ଗ ପରୀକ୍ଷା |,यथातथ काई-वर्ग परिक्षण
ପ୍ରକୃତ ଭିନ୍ନତା |,यथातथ अवकल
ସଠିକ୍ ସମୀକରଣ |,यथातथ समीकरण
ଉଦାହରଣ |,उदाहरण
ବିନିମୟ,विनिमय
ନିର୍ଦ୍ଦିଷ୍ଟ ଘଟଣା |,निश्शेष घटना
ବିଦ୍ୟମାନ ଆକ୍ସିୟମ୍ |,अस्तित्व अभिगृहीत
ବଞ୍ଚିବାର ସମ୍ଭାବନା |,अस्तित्व प्रायिकता
ଅସ୍ତିତ୍ୱ ଥିଓରେମ୍ |,अस्तित्व प्रमेय
ବାହ୍ୟ ଭେରିଏବଲ୍ |,बाह्य चर
"ବିସ୍ତାର, ବିସ୍ତାର","प्रसार, प्रसरण"
ଆଶା କାର୍ଯ୍ୟ,प्रत्याशा फलन
ଆଶା କରାଯାଉଥିବା ଫ୍ରିକ୍ୱେନ୍ସି |,प्रत्याशित बारंबारता
ଆଶା କରାଯାଉଥିବା ମୂଲ୍ୟ,प्रत्याशित मान
ପରୀକ୍ଷଣ |,प्रयोग
"ପରୀକ୍ଷାମୂଳକ ତ୍ରୁଟି, ପରୀକ୍ଷାମୂଳକ ତ୍ରୁଟି |","प्रायोगिक भूल, प्रायोगिक त्रुटि"
"ବ୍ୟାଖ୍ୟା, ବ୍ୟାଖ୍ୟା","व्याख्या, स्पष्टीकरण"
ସ୍ୱଚ୍ଛ ସମୀକରଣ,स्पष्ट समीकरण
ସ୍ପଷ୍ଟ ଭାବରେ,स्पष्ट रूप
ସ୍ୱଚ୍ଛ କାର୍ଯ୍ୟ,स्पष्ट फलन
ସ୍ୱଚ୍ଛ ସମାଧାନ,स्पष्ट हल
ପ୍ରଦର୍ଶକ,घातांक
ସୂକ୍ଷ୍ମ ବକ୍ର,चरघातांकी वक्र
ସୂକ୍ଷ୍ମ ସମ୍ଭାବନା କାର୍ଯ୍ୟ |,चरघातांकी प्रायिकता फलन
ସୂକ୍ଷ୍ମ ବଣ୍ଟନ |,चरघातांकी बंटन
ସୂକ୍ଷ୍ମ ସମୀକରଣ |,चरघातांकी समीकरण
ସୂକ୍ଷ୍ମ କାର୍ଯ୍ୟ,चरघातांकी फलन
"ସୂକ୍ଷ୍ମ ଅଭିବୃଦ୍ଧି, ସୂକ୍ଷ୍ମ ଅଭିବୃଦ୍ଧି |","एक्सपोनेन्टी वृद्‌धि, चरघातांकी वृद्‌धि"
ସୂକ୍ଷ୍ମ ନିୟମ |,चरघातांकी नियम
ସୂକ୍ଷ୍ମ ମାନଚିତ୍ର,चरघातांकी प्रतिचित्र
"ଏକ୍ସପେନ୍ସିନାଲ୍ ସିରିଜ୍, ଏକ୍ସପେନ୍ସିନାଲ୍ ସିରିଜ୍ |","एक्सपोनेन्टी श्रेणी, चरघातांकी श्रेणी"
"ଅଭିବ୍ୟକ୍ତି, ଅଭିବ୍ୟକ୍ତି, ମୁଖର ଅଭିବ୍ୟକ୍ତି, ଅଭିବ୍ୟକ୍ତି |","निष्पीडन, व्यंजक, मुखाकृति, भावकृति"
ବିସ୍ତାରିତ ବ୍ୟବଧାନ |,विस्तरित अंतराल
ବର୍ଦ୍ଧିତ ପ୍ରକୃତ ରେଖା |,वर्धित वास्तविक रेखा
ବିସ୍ତୃତ ପ୍ରକୃତ ସଂଖ୍ୟା ସିଷ୍ଟମ୍ |,विस्तरित वास्तविक संख्या निकाय
ମ୍ୟାପିଂ ଏକ୍ସଟେନ୍ସନ୍ |,प्रतिचित्रण विस्तार
ବାହ୍ୟ କୋଣ,बहिष्कोण
ବାହ୍ୟ ଜୋନ୍,बाह्य क्षेत्र
ବାହ୍ୟ ବିନ୍ଦୁ,बाह्य बिंदु
ବାହ୍ୟ,बाह्य
ନିର୍ଦ୍ଦିଷ୍ଟ ମୂଲ୍ୟର ବହିଷ୍କାର |,उपनति मान का बहिर्वेशन
ଅତିରିକ୍ତ କ techni ଶଳ |,बहिर्वेशन तकनीक
ଶିଖର ମୂଲ୍ୟ,चरम मान
"ଚରମ, ଶେଷ, ଚରମ, ସମାପ୍ତି |","अत्यंत, अंत, चरम, पराकाष्ठा"
ଉଚ୍ଚ ବିନ୍ଦୁ |,चरम बिंदु
ବିପରୀତ ସେଟ୍ ର ଚରମ ବିନ୍ଦୁ |,अवमुख समुच्चय का चरम बिंदु
କାର୍ଯ୍ୟର ଚରମ ମୂଲ୍ୟ |,फलन का चरम मान
ଅତ୍ୟଧିକ ଗୁଣ,चरम गुणधर्म
"ମୁହଁ, ପାର୍ଶ୍ୱ, ଆଗ","फलक, पार्श्व, अंताग्र"
ଚେହେରା ମୂଲ୍ୟ,अंकित मूल्य
"ଉପାଦାନ, କାରକ, କାରକ, ଧାରା,","घटक, उपादान, कारक, खंड"
ଫ୍ୟାକ୍ଟର୍ ବିଶ୍ଳେଷଣ |,उपादान विश्लेषण
ଖଣ୍ଡବିଖଣ୍ଡିତ |,खंडित
ଫ୍ୟାକ୍ଟୋରିଆଲ୍ |,क्रमगुणित
ଏକାଧିକ ଫ୍ୟାକ୍ଟର୍ ଡିଜାଇନ୍ |,बहु-उपादानी अभिकल्पना
କାରକକରଣ,गुणनखंडन
ଫ୍ୟାକ୍ଟର୍ କରିବାକୁ |,गुणनखंड करना
ନ୍ୟାୟ ଖେଳ,न्याय्य खेल
"ଭର୍ଚୁଆଲ୍, ମିଥ୍ୟା, କୋଡ୍ |","आभासी, मिथ्या, कूट"
"ପରିବାର, ପରିବାର, ପରିବାର, ପରିବାର","कुटुंब, परिवार, कुल, फैमिली"
ସମୁଦାୟ ବୃତ୍ତ,वृत्त-कुल
ବକ୍ର ସମୁଦାୟ,वक्र-कुल
କାର୍ଯ୍ୟଗୁଡ଼ିକର ପରିବାର |,फलन-परिवार
ରେଖା ସମୁଦାୟ |,रेखा-कुल
ପ୍ରତିକୃତି,प्रतिकृति
F- ବଣ୍ଟନ |,F-बंटन
ସ୍ଥିର ଆଧାର ସମାଧାନ |,सुसंगत आधारी हल
ସୁସଙ୍ଗତ ସମାଧାନ |,सुसंगत हल
"ରିଚାର୍ଜ, ପୁନ rein ନିବେଶ |","पुनर्भरण, पुनर्निवेश"
ଧର୍ମ ନିୟମ |,फ़र्मा का नियम
ଫର୍ମାଙ୍କ ତତ୍ତ୍। |,फ़र्मा का प्रमेय
ଫର୍ମୀ-ଡାଇରାକ-ପରିସଂଖ୍ୟାନ |,फर्मी-डिरैक-सांख्यिकी
ଫାଇବୋନାକ୍ସି ସଂଖ୍ୟା |,फिबोनाशी-संख्या
ଫାଇବୋନାସି ପରିସର |,फिबोनाशी श्रेणी
"କ୍ଷେତ୍ର, କ୍ଷେତ୍ର, କ୍ଷେତ୍ର, କ୍ଷେତ୍ର","क्षेत्र, क्षेत्रक, खेत, फील्ड"
ଅନ୍ତିମ ବେଗ,अंतिम वेग
"ସୀମିତ, ସୀମିତ","परिमित, सांत"
ସୀମିତ ଆଧାର |,परिमित आधार
ସୀମିତ ଦଶମିକ |,परिमित दशमलव
ସୀମିତ ପାର୍ଥକ୍ୟ |,परिमित अंतर
ସୀମିତ ପାର୍ଥକ୍ୟ ପଦ୍ଧତି |,परिमित अंतर विधि
ସୀମିତ ପରିମାଣ,परिमितविमीय
ସୀମିତ ଡାଇମେନ୍ସନାଲ୍ ଭେକ୍ଟର୍ |,परिमितविमीय सदिश
ସୀମିତ ଖେଳ |,परिमित खेल
ସୀମିତ ଜ୍ୟାମିତି |,परिमित ज्यामिति
ସୀମିତ ଅବିଚ୍ଛେଦ୍ୟ |,परिमित सर्वनिष्ठ
ସୂକ୍ଷ୍ମତା |,परिमितानेक
ସୀମିତ ମାର୍କୋଭ୍ ଶୃଙ୍ଖଳା |,परिमित मार्कोव शृंखला
ସୂକ୍ଷ୍ମତା ପ୍ରମାଣ |,परिमितता उपपत्ति
ସୀମିତ ସଂଖ୍ୟା,परिमित संख्या
ସୀମିତ ଜନସଂଖ୍ୟା |,परिमित समष्टि
ସୀମିତ ସମ୍ଭାବନା |,परिमित प्रायिकता
ଶେଷ ଗ୍ରେଡ୍,सांत श्रेणी
ସୀମିତ ସେଟ୍ |,परिमित समुच्चय
ସୀମିତ ବେଗ |,परिमित वेग
ସୀମିତ ଭଲ୍ୟୁମ୍,परिमित आयतन
"ମିଶ୍ରଣ, ଆଡଜଷ୍ଟ କରନ୍ତୁ |","मिलाना, समंजन"
ବକ୍ର ଆଡଜଷ୍ଟମେଣ୍ଟ୍ |,वक्र समंजन
ସିଧା ଲାଇନ ଆଡଜଷ୍ଟମେଣ୍ଟ୍ |,सरल रेखा समंजन
ସ୍ଥିର ବିନ୍ଦୁ ଥିଓରେମ୍ |,नियत बिंदु प्रमेय
ସ୍ଥିର ନମୁନା |,नियत प्रतिदर्श
ଉଡ଼ାଣ ବେଗ,उड़ान वेग
ଭାସମାନ ବିନ୍ଦୁ ଗଣନା |,चल बिंदु परिकलन
"ଫ୍ଲୋଟିଂ ପଏଣ୍ଟ ସିଷ୍ଟମ୍, ଫ୍ଲୋଟିଂ ପଏଣ୍ଟ ସିଷ୍ଟମ୍ |","चल बिंदु प्रणाली, चलबिंदु पद्‌धति"
ଫ୍ଲୋ ଚାର୍ଟ,प्रवाह-संचित्र
ପ୍ରବାହ ବେଗ,प्रवाह-वेग
