Punjabi,Hindi
ਦਸ਼ਮਲਵ ਵਿਸਥਾਰ,दशमिक प्रसार
ਦਸ਼ਮਲਵ ਅੰਸ਼,दशमलव भिन्न
ਦਸ਼ਮਲਵ ਸੰਕੇਤ ਪ੍ਰਣਾਲੀ,दशमलव संकेतन पद्‌धति
ਦਸ਼ਮਲਵ ਸੰਕੇਤ ਪ੍ਰਣਾਲੀ,दशमलव अंकन पद्‌धति
ਦਸ਼ਮਲਵ ਬਿੰਦੂ,दशमलव बिंदु
ਦਸ਼ਮਲਵ ਸਕੇਲ,दशमलव मापक्रम
ਦਸ਼ਮਲਵ ਸਿਸਟਮ,दशमलव पद्‌धति
ਡੈਸੀਮੀਟਰ,डेसीमीटर
ਇੰਕੋਡਿੰਗ,कूटवाचन
ਫੈਸਲੇ ਦਾ ਮਾਡਲ,निर्णय निदर्श
ਫੈਸਲੇ ਦੀ ਥਿਊਰੀ,निर्णय सिद्‌धांत
ਫੈਸਲਾ ਵੇਰੀਏਬਲ,निर्णय चर
"ਡੀਕੋਡਰ, ਡੀਕੋਡਰ","कूटवाचक, विकोडक"
"ਏਨਕੋਡਿੰਗ, ਡੀਕੋਡਿੰਗ","कूटवाचन, विकोडन"
ਵੱਖ ਕਰਨ ਯੋਗ ਸੈੱਟ,वियोज्य समुच्चय
ਘਟਣਾ,ह्रासमान
ਘਟਾਉਣ ਵਾਲਾ ਫੰਕਸ਼ਨ,ह्रासमान फलन
ਡੇਡਿਕਿੰਡ-ਕਟ,डेडेकिन्ड-कट
ਡੇਡਕਿੰਡ-ਪ੍ਰਮੇਯ,डेडेकिन्ड-प्रमेय
ਸ਼ਾਮਲ ਕਰਨ ਲਈ,निगमन करना
ਕਾਰਪੋਰੇਟ ਅਭਿਆਸ,निगमनिक रीति
ਗਲਤ,सदोष
ਪਰਿਭਾਸ਼ਾਤਮਕ ਸਮੀਕਰਨ,परिभाषी समीकरण
ਨਿਸ਼ਚਿਤ ਅਟੁੱਟ,निश्चित समाकल
ਸਥਿਰ ਮੈਟ੍ਰਿਕਸ,निश्चित मैट्रिक्स
"ਪਰਿਭਾਸ਼ਾ, ਸਪਸ਼ਟਤਾ, ਨਿਸ਼ਚਿਤਤਾ","परिभाषा, स्पष्टता, निश्चय"
deformation ਕਰਵ,विरूपण वक्र
ਵਿਗੜਿਆ ਪੰਨਾ,विकृत पृष्ठ
"debauchery, debauchery","अपभ्रष्टता, अपह्रास"
ਆਵਾਜਾਈ ਦੀਆਂ ਸਮੱਸਿਆਵਾਂ ਵਿੱਚ ਗਲਤੀ,परिवहन समस्याओं में अपभ्रष्टता
"ਡਿਗਰੀ, ਡਿਗਰੀ, ਡਿਗਰੀ, ਡਿਗਰੀ, ਮਾਤਰਾ, ਵਿਸ਼ਾਲਤਾ, ਡਿਗਰੀ","डिग्री, अंश, घात, कोटि, मात्रा, परिमाण, अंशांक"
ਅੰਤਰ ਸਮੀਕਰਨ ਦੀ ਸ਼ਕਤੀ,अवकल समीकरण का घात
"ਆਜ਼ਾਦੀ ਦੀ ਡਿਗਰੀ, ਆਜ਼ਾਦੀ ਦੀ ਡਿਗਰੀ","स्वतंत्रता की कोटि, स्वातंत्र्य कोटि"
ਬਹੁਪਦ ਦੀ ਸ਼ਕਤੀ,बहुपद का घात
ਬਾਹਰ ਕੱਢਿਆ ਦਲ,निष्कासित प्रतिवेश
ਡੈਲਟਾ ਫੰਕਸ਼ਨ,डेल्टा फलन
ਮੰਗ ਅਤੇ ਉਪਯੋਗਤਾ ਵਕਰ,मांग और उपयोगिता वक्र
ਮੰਗ ਸਮੀਕਰਨ,मांग समीकरण
ਮੰਗ ਫੰਕਸ਼ਨ,मांग फलन
ਜਨਸੰਖਿਆ ਅਧਿਐਨ,जनसांख्यिकीय अध्ययन
ਜਨਸੰਖਿਆ,जनसांख्यिकी
ਘਣਾਉਣ ਵਾਲਾ ਪ੍ਰਮੇਯ,द-मॉयवर प्रमेय
"ਪ੍ਰਦਰਸ਼ਿਤ ਕਰਨ ਲਈ, ਗਵਾਹੀ ਦੇਣ ਲਈ, ਪ੍ਰਦਰਸ਼ਿਤ ਕਰਨ ਲਈ","निरूपण करना, प्रमाण देना, निदर्शन करना"
"ਨੁਮਾਇੰਦਗੀ, ਸਬੂਤ, ਪ੍ਰਦਰਸ਼ਨ, ਪ੍ਰਦਰਸ਼ਨ","निरूपण, प्रमाण, निदर्शन, प्रदर्शन"
ਪ੍ਰਤੀਨਿਧ ਜਿਓਮੈਟਰੀ,निरूपणात्मक ज्यामिति
ਹਰ,हर
ਸੰਘਣੀ ਕੁੱਲ,सघन समुच्चय
"ਘਣਤਾ, ਘਣਤਾ","घनत्व, सघनता"
ਗਿਣਨਯੋਗ ਸੈੱਟ,प्रगणनीय समुच्चय
ਚੜ੍ਹਦਾ ਸਥਿਰ,अपगामी अचर
ਨਿਰਭਰ ਘਟਨਾ,आश्रित घटना
ਨਿਰਭਰ ਬੇਤਰਤੀਬ ਵੇਰੀਏਬਲ,आश्रित यादृच्छिक चर
ਨਿਰਭਰ ਵੇਰੀਏਬਲ,परतंत्र चर
ਨਿਰਭਰ ਵੇਰੀਏਬਲ,परतंत्र विचर
ਡਿਪਰੈਸ਼ਨ ਦਾ ਕੋਣ,अवनमन कोण
"ਵਿਉਤਪੰਨ, ਵਿਉਤਪੰਨ, ਵਿਭਿੰਨਤਾ","व्युत्पत्ति, व्युत्पन्न, अवकलन"
"ਡੈਰੀਵੇਟਿਵ, ਡੈਰੀਵੇਟਿਵ","व्युत्पन्न, अवकलज"
ਪ੍ਰਾਪਤ ਸੀਮਾ,व्युत्पन्न श्रेणी
ਪ੍ਰਾਪਤ ਸੈੱਟ,व्युत्पन्न समुच्चय
"ਉਤਰਦਾ, ਉਤਰਦਾ","अवरोही, अवरोहण"
ਘਟਦੇ ਕ੍ਰਮ,अवरोही क्रम
ਘਟਦੀ ਸੀਮਾ,अवरोही श्रेणी
ਪ੍ਰੋਜੈਕਟਿਵ ਜਿਓਮੈਟਰੀ,प्रक्षेपात्मक ज्यामिति
ਵਰਣਨਯੋਗ ਮਾਡਲ,वर्णनात्मक निदर्श
ਵਰਣਨਯੋਗ ਅੰਕੜੇ,वर्णनात्मक सांख्यिकी
"ਡਿਜ਼ਾਈਨ ਕਰਨਾ, ਡਿਜ਼ਾਈਨ ਕਰਨਾ, ਡਿਜ਼ਾਈਨ ਕਰਨਾ (ਐਡੀ.), ਡਿਜ਼ਾਈਨ ਕਰਨਾ, ਡਿਜ਼ਾਈਨ ਕਰਨਾ (ਐਨ.)","अभिकल्प, डिजाइन, अभिकल्पना (सं.), अभिकल्पना करना, डिजाइन करना (क्रि.)"
ਪ੍ਰਯੋਗ ਦਾ ਡਿਜ਼ਾਈਨ,प्रयोग की अभिकल्पना
ਡੈਸਕ ਕੈਲਕੁਲੇਟਰ,डेस्क परिकलित्र
"ਪਛਾਣ, ਖੋਜ","पहचान, संसूचन"
"ਨਿਰਣਾਇਕ, ਨਿਰਣਾਇਕ, ਨਿਰਣਾਇਕ","सारणिक, डिटर्मिनेंट, निर्धारक"
ਨਿਰਣਾਇਕ ਕ੍ਰਮ,सारणिक कोटि
ਨਿਰਧਾਰਤ ਕਰਨ ਲਈ,निर्धारित करना
ਨਿਰਣਾਇਕ ਮਾਡਲ,निर्धारणात्मक निदर्श
ਨਿਰਣਾਇਕ ਸਮੱਸਿਆ,निर्धारणात्मक समस्या
ਭਟਕਣਾ,विचलन
ਭਟਕਣਾ ਗੁਣਾਂਕ,विचलन गुणांक
ਬਾਈਨਰੀ ਸਿਸਟਮ,द्वि-आधारी प्रणाली
"ਤਿਰਛੀ ਕਪੋਨਿਊਜ਼,",विकर्ण कर्ण
ਮੈਟ੍ਰਿਕਸ ਵਿਕਰਣੀਕਰਨ,आव्यूह-विकर्णन
"ਡਾਇਗਨਲ ਮੈਟ੍ਰਿਕਸ, ਡਾਇਗਨਲ ਮੈਟ੍ਰਿਕਸ","विकर्ण मैट्रिक्स, विकर्ण आव्यूह"
ਵਿਕਰਣ ਸਮਾਨਤਾ,विकर्णी समानता
ਚਿੱਤਰ,आरेख
ਡਰਾਇੰਗ ਢੰਗ,आरेखी विधि
ਗ੍ਰਾਫਿਕਲ ਪ੍ਰਤੀਨਿਧਤਾ,आरेखी प्रस्तुतिकरण
ਵਿਆਸ,व्यास
ਵਿਆਸ ਸੈੱਟ ਕਰੋ,समुच्चय-व्यास
ਵਿਆਸ ਦੇ ਉਲਟ,व्यासतः सम्मुख
"ਕਰਾਸਫਾਇਰ, ਪਾਸਾ ਸੁੱਟੋ","पाशकक्षेप, पासा फेंकना"
ਉਭਾਰ ਵਰਗੀਕਰਣ,द्विधा वर्गीकरण
"ਵਿਭਾਜਨ, ਅੱਧਾ","द्विभाजन, अर्धक"
ਸ਼ਬਦਕੋਸ਼,कोशक्रम
ਵਿਭਾਜਨ ਕੈਲਕੂਲਸ,अंतर कलन
ਅੰਤਰ ਸਮੀਕਰਨ,अंतर समीकरण
ਅੰਤਰ ਫਾਰਮੂਲਾ,अंतर सूत्र
ਅੰਤਰ ਵਿਧੀ,अंतर विधि
ਸੈੱਟ ਦੇ ਅੰਤਰ,समुच्चयों का अंतर
ਵੱਖ ਕਰਨ ਯੋਗ,अवकलनीय
ਅੰਤਰ ਵਕਰ,अवकलनीय वक्र
ਅੰਤਰ ਫੰਕਸ਼ਨ,अवकलनीय फलन
"ਅੰਤਰ, ਅੰਤਰ, ਅੰਤਰ, ਅੰਤਰਜਾਮੀ, ਅੰਤਰਜਾਮੀ, ਅੰਤਰ","विभेदक, भेददर्शी, अवकल, अंतरात्रयी, अंतरात्मक, विभेदी"
ਅੰਤਰ ਗਣਿਤ,अवकल गणित
ਵਿਭਿੰਨ ਗੁਣਾਂਕ,अवकल गुणांक
ਅੰਤਰ ਸਮੀਕਰਨ,अवकल समीकरण
ਵਿਭਿੰਨ ਟੱਕਰ,अवकल समघात
ਅੰਤਰ ਫਾਰਮੂਲਾ,अवकल सूत्र
ਅੰਤਰ ਫੰਕਸ਼ਨ,अवकल फलन
ਵਿਭਿੰਨ ਜਿਓਮੈਟਰੀ,अवकल ज्यामिति
ਉੱਚ ਕ੍ਰਮ ਅੰਤਰ,उच्चतर कोटि का अवकल
ਵਿਭਿੰਨ ਭਾਗ,अवकल खंड
ਵੱਖਰਾ,अवकलन करना
"ਭਿੰਨਤਾ, ਵਿਭਿੰਨਤਾ","विभेदन, अवकलन"
ਅੰਤਰ ਫਾਰਮੂਲਾ,अवकलन सूत्र
ਵੈਕਟਰ ਦਾ ਅੰਤਰ,सदिश का अवकलन
"ਫੈਲਾਅ, ਫੈਲਾਅ","विसरण, विसार"
"ਸੰਖਿਆ, ਡਾਇਡੇਮ, ਉਂਗਲੀ","अंक, व्यास का द्वादशांश, अंगुलि"
ਡਿਜ਼ੀਟਲ ਕੰਪਿਊਟਰ,अंकीय अभिकलित्र
ਅੰਕੀ ਦੱਤ,अंकीय दत्त
"ਸੀਮਾ, ਚੌੜਾਈ, ਮਾਪ, ਸ਼ਕਤੀ","विस्तार, लंबाई-चौड़ाई, विमा, घात"
ਆਯਾਮ,विमीयता
ਅਯਾਮ ਰਹਿਤ,"विमाहीन, अविम"
ਸਮੀਕਰਨ ਮਾਪ,समीकरण विमा
ਡਾਇਓਫੈਂਟਸ ਦਾ ਸਮੀਕਰਨ,डायोफैन्टस का समीकरण
ਡਿੱਗਣ ਦਾ ਕੋਣ,नति कोण
ਡਾਇਪੋਲ ਕੋਆਰਡੀਨੇਟਸ,द्वियुग्मध्रुवी निर्देशांक
dipole,द्विध्रुव
bipyramid,द्विपिरामिड
dirac ਡੈਲਟਾ ਫੰਕਸ਼ਨ,डिरैक डेल्टा फलन
ਆਮ ਸਪਰਸ਼,उभयनिष्ठ अनुस्पर्श रेखा
ਸੱਜੇ ਕੋਣ,दिष्ट कोण
ਸਿੱਧੀ ਲਾਈਨ,दिष्ट रेखा
ਸਪੇਸ ਡੈਰੀਵੇਟਿਵ,दिक्-अवकलज
"dicosine, dico-cosine","दिक्कोज्या, दिक्-कोसाइन"
ਅਧਿਕਤਮ ਦੀ ਦਿਸ਼ਾ,उच्चिष्ठ की दिशा
ਪ੍ਰੋਜੈਕਸ਼ਨ ਦਿਸ਼ਾ,प्रक्षेपण दिशा
ਦਿਸ਼ਾ ਅਨੁਪਾਤ,दिक्-अनुपात
ਰੈਗੂਲੇਟਰੀ ਚੱਕਰ,नियामक वृत्त
ਰੈਗੂਲੇਟਰ ਚੱਕਰ,नियामक गोला
ਅਨੁਲੋਮਾ ਉਤਪਾਦ,अनुलोम गुणनफल
"ਸਿੱਧਾ ਸਬੂਤ, ਸਿੱਧਾ ਸਬੂਤ","प्रत्यक्ष प्रमाण, प्रत्यक्ष उपपत्ति"
ਕ੍ਰਮਵਾਰ ਅਨੁਪਾਤ,अनुक्रमानुपात
ਕਿਸਮਤ,नियता
ਅਨੁਲੋਮਾ ਜੋੜ,अनुलोम योगफल
ਵੱਖ ਕੀਤਾ ਸੈੱਟ,असंबद्‌ध समुच्चय
"ਵਿਗਾੜ, ਵਿਗਾੜ, ਬਰੇਕ","असांतत्य, असातत्य, भंग"
ਡੈਰੀਵੇਟਿਵ ਦੀ ਖੰਡਨਤਾ,अवकलज का असांतत्य
ਪਹਿਲੀ ਕਿਸਮ ਦੀ ਰੁਕਾਵਟ,प्रथम प्रकार का असांतत्य
ਦੂਜੀ ਕਿਸਮ ਦੀ ਰੁਕਾਵਟ,द्वितीय प्रकार का असांतत्य
ਲਗਾਤਾਰ ਵੰਡ,असंतत वितरण
ਲਗਾਤਾਰ ਫੰਕਸ਼ਨ,असंतत फलन
ਲਗਾਤਾਰ ਅੰਤਰ,असंतत विचर
ਕਣ,विविक्त
ਲਗਾਤਾਰ ਵੰਡ,असंतत बंटन
ਨਿਰੰਤਰ ਸੰਭਾਵਨਾ ਵੰਡ,असंतत प्रायिकता बंटन
ਲਗਾਤਾਰ ਬੇਤਰਤੀਬ ਵੇਰੀਏਬਲ,असंतत यादृच्छिक चर
ਲਗਾਤਾਰ ਨਮੂਨਾ ਸਪੇਸ,असंतत प्रतिदर्श समष्टि
ਵੱਖਰਾ ਕੁੱਲ,विविक्त समुच्चय
ਵੱਖਰੀ ਆਬਾਦੀ,विविक्त समष्टि
ਵੱਖ ਰਾਜ,विविक्त संस्थिति
ਲਗਾਤਾਰ ਅੰਤਰ,असंतत विचर
ਵਿਤਰਕ ਟੈਕਸ,विविक्तकर
ਪੱਖਪਾਤੀ ਵਿਸ਼ਲੇਸ਼ਣ,विविक्तकर विश्लेषण
ਅਸੰਬੰਧਿਤ,असंयुक्त
ਅਸੰਬੰਧਿਤ ਘਟਨਾ,असंयुक्त घटना
ਵੱਖ ਕੀਤਾ ਸੈੱਟ,असंयुक्त समुच्चय
ਡਿਸਜੋਇੰਟ ਸੰਮਿਲਨ,असंयुक्त सम्मिलन
"ਖੰਡਨ, ਤਰਕਸ਼ੀਲ ਜੋੜ","वियोजन, तर्क-संगत योग"
"ਖਿੰਡਾਉਣਾ, ਖਿੰਡਾਉਣਾ","परिक्षेपण, प्रकीर्णन"
ਫੈਲਾਅ ਚਾਰਟ,परिक्षेपण संचित्र
ਫੈਲਾਅ ਸੂਚਕਾਂਕ,परिक्षेपणांक
ਫੈਲਾਅ ਚਿੱਤਰ,परिक्षेपण-आरेख
ਫੈਲਾਅ ਮੈਟਰਿਕਸ,परिक्षेपण-मैट्रिक्स
ਵਿਸਥਾਪਨ,विस्थापन
ਪ੍ਰਦਰਸ਼ਨੀ,प्रदर्श
ਕੰਸੋਲ,कन्सोल
"ਅਸਮਾਨ, ਅਸਮਾਨ","असमरूप, असमान"
dissipating ਫੋਰਸ,क्षयकारी बल
ਦੂਰੀ ਫੰਕਸ਼ਨ,दूरी-फलन
ਦੂਰੀ ਮਾਡਿਊਲਸ,दूरी-मापांक
ਗੈਰ-ਵਿਤਰਕ,बंटन-निरपेक्ष
"ਵੰਡ ਨਿਯਮ, ਵੰਡ ਨਿਯਮ","वितरण-नियम, बंटननियम"
"ਖਿਲਾਰਨਾ, ਵਿਗਾੜਨਾ","अपसारित करना, अपसारित होना"
"ਵਖਰੇਵਾਂ, ਵਖਰੇਵਾਂ, ਵਖਰੇਵਾਂ","अपसरण, अपसारिता, डाइवर्जेन्स"
ਵਿਭਿੰਨਤਾ ਪ੍ਰਮੇਯ,अपसरण प्रमेय
ਵੱਖਰੇ,अपसारी
ਵੱਖ-ਵੱਖ ਸੀਮਾ,अपसारी श्रेणी
ਵੰਡਿਆ ਅੰਤਰ,विभाजित अंतर
"ਵੰਡਣਯੋਗਤਾ, ਵੰਡਣਯੋਗਤਾ","भाज्यता, विभाज्यता"
"ਵੰਡਣਯੋਗ, ਵੰਡਣਯੋਗ","भाज्य, विभाज्य"
"ਵੰਡ, ਵੰਡ, ਵੰਡ","भाग, प्रभाग, विभाजन"
ਡਿਵੀਜ਼ਨ ਐਲਗੋਰਿਦਮ,विभाजन-कलन विधि
ਸਪਲਿਟ ਰਿੰਗ,विभाजन-वलय
ਚਤੁਰਭੁਜ,द्वादशभुज
ਡੇਕਗਨ,द्वादशफलक
"ਡੋਮੇਨ, ਡੋਮੇਨ, ਪ੍ਰਾਂਤ, ਖੇਤਰ","प्रक्षेत्र, डोमेन, प्रांत, प्रदेश"
ਫੰਕਸ਼ਨ ਦਾ ਡੋਮੇਨ,फलन का प्रांत
ਪਰਿਭਾਸ਼ਾ-ਪ੍ਰਾਂਤ,परिभाषा-प्रांत
ਹੋਂਦ ਦੀ ਸਥਿਤੀ,अस्तित्व-प्रांत
ਓਵਰਰਾਈਡਿੰਗ ਡਿਵਾਈਸ,अभिभावी युक्ति
ਡੋਪਲਰ ਪ੍ਰਭਾਵ,डॉप्लर प्रभाव
"ਬਿੰਦੂ ਉਤਪਾਦ, ਸਕੇਲਰ ਉਤਪਾਦ","बिन्दु-गुणनफल, अदिशगुणनफल"
ਬਿੰਦੀ ਵਾਲਾ ਕਰਵ,बिन्दुकित वक्र
ਦੋਹਰਾ ਅੰਤਰ,द्विशः अवकलन
ਡਬਲ ਘਾਤ ਅੰਕੀ ਵੰਡ,द्विक चरघातांकीय बंटन
ਡਬਲ ਕੋਇਲ,द्विकुंडली
ਬਾਈਨਰੀ ਅਟੁੱਟ,द्विशः समाकल
ਬਾਈਨਰੀ ਏਕੀਕਰਣ,द्विशः समाकलन
ਡਬਲ ਸੀਮਾ,द्विक सीमा
ਡਬਲ ਨਮੂਨਾ ਲੈਣ ਦੀ ਘਟਨਾ,द्विशः प्रतिचयन आयोजन
ਡਬਲ ਕ੍ਰਮ,द्विक अनुक्रम
ਡਬਲ ਸੀਰੀਜ਼,द्विक श्रेणी
ਡਬਲ-ਅਟੈਚਡ ਨੋਟੇਸ਼ਨ,द्वि-अनुलग्नी संकेतन
ਡਬਲ ਸੰਕਲਨ,द्विक संकलन
ਹੇਠਾਂ ਵੱਲ ਪ੍ਰਵੇਗ,अधोमुखी त्वरण
ਹੇਠਾਂ ਵੱਲ ਵਿਸਥਾਪਨ,अधोमुखी विस्थापन
ਹੇਠਾਂ ਵੱਲ ਮੋਸ਼ਨ,अधोमुखी गति
ਹੇਠਾਂ ਵੱਲ ਦੀ ਗਤੀ,अधोमुखी वेग
ਖਿੱਚ,कर्षण
ਟ੍ਰੈਕਸ਼ਨ ਫੋਰਸ,कर्षण-बल
"ਦੋਹਰਾ ਦਵੈਤ,",द्वैती द्वैती
ਦੋਹਰਾ ਅਧਾਰ,द्वैत आधार
ਦੋਹਰਾ ਅੰਦਰੂਨੀ ਉਤਪਾਦ,द्वैत आंतरिक गुणनफल
ਦੋਹਰੀ ਲੀਨੀਅਰ ਪ੍ਰੋਗਰਾਮਿੰਗ ਸਮੱਸਿਆ,द्वैती रैखिक प्रोग्रामन समस्या
"ਡਬਲ ਓਪਰੇਸ਼ਨ, ਦੋਹਰੀ ਕਾਰਵਾਈ","द्वि प्रचालन, द्वैती संक्रिया"
ਦੋਹਰੀ ਸਮੱਸਿਆ,द्वैत समस्या
ਦੋਹਰਾ ਸਿੰਗਲ ਐਲਗੋਰਿਦਮ,द्वैत एकल कलन-विधि
ਦੋਹਰਾ ਸਿੰਗਲ ਢੰਗ,द्वैत एकल प्रविधि
ਦੋਹਰੀ ਸਪੇਸ,द्वैत समष्टि
ਦੋਹਰਾ ਵੇਰੀਏਬਲ,द्वैत चर
ਦੋਹਰੀ ਵੈਕਟਰ ਸਪੇਸ,द्वैत सदिश समष्टि
ਚੁੱਪ ਸੂਚਕਾਂਕ,मूक सूचकांक
ਚੁੱਪ ਫੁੱਟਰ,मूक पादांक
ਚੁੱਪ ਇਕਰਾਰਨਾਮਾ,मूक अनुबंध
ਚੁੱਪ ਵੇਰੀਏਬਲ,मूक चर
ਨਕਲ,अनुलिपि-प्रक्रम
ਗਤੀਸ਼ੀਲ,गतिकीय
ਗਤੀਸ਼ੀਲ ਸਿਸਟਮ,गतिकीय तंत्र
ਗਤੀਸ਼ੀਲ ਮੰਗ ਫੰਕਸ਼ਨ,गतिक मांग फलन
ਗਤੀਸ਼ੀਲ ਮਾਡਲ,गत्यात्मक निदर्श
ਗਤੀਸ਼ੀਲ ਪ੍ਰੋਗਰਾਮਿੰਗ,गत्यात्मक प्रोग्रामन
ਡਾਇਨਾਮਿਕ ਪ੍ਰੋਗਰਾਮਿੰਗ ਪਹੁੰਚ,गतिशील प्रोग्रामन उपगमन
ਗਤੀਸ਼ੀਲ ਪ੍ਰੋਗਰਾਮਿੰਗ ਤਕਨੀਕ,गतिशील प्रोग्रामन प्रविधि
"ਗਤੀਸ਼ੀਲਤਾ, ਗਤੀਸ਼ੀਲਤਾ","गतिविज्ञान, गतिकी"
ਕਣ ਗਤੀਸ਼ੀਲਤਾ,कण-गतिकी
ਸਖ਼ਤ ਸਰੀਰ ਦੀ ਗਤੀਸ਼ੀਲਤਾ,दृढ़ पिंड गतिकी
"ਧਰਤੀ, ਧਰਤੀ, ਧਰਤੀ, ਧਰਤੀ, ਧਰਤੀ, ਧਰਤੀ, ਧਰਤੀ, ਧਰਤੀ ਸੰਪਰਕ (ਵਰ.)","भू, पृथ्वी, भूमि, मत्तिृ का, मदृा, भू संपर्कित करना, भूसंपर्क करना (क्रि.)"
ਭੂਚਾਲ ਦੀ ਤੀਬਰਤਾ,भूकंप तीव्रता
ਸਨਕੀਤਾ,उत्केंद्रता
ਧਾਰਨਾ,ग्रहण
ਆਰਥਿਕ ਪੂਰਵ ਅਨੁਮਾਨ,अर्थमितीय पूर्वानुमान
ਅਰਥ ਸ਼ਾਸਤਰੀ,अर्थमितिज्ञ
ਅਰਥ ਗਣਿਤ,अर्थमिति
ਅਰਥ ਸ਼ਾਸਤਰ,अर्थशास्त्र
"ਕੋਰ, ਕਿਨਾਰਾ, ਅੱਥਰੂ","कोर, किनारा, अश्रि"
ਸਮੁੱਚੇ ਕੋਰ ਦਾ ਸਾਹਮਣਾ ਕਰਨਾ,अवमुख समुच्चय कोर
ਕੁਸ਼ਲਤਾ ਸੂਚਕਾਂਕ,दक्षतांक
ਗੁਣ ਤੱਤ,अभिलक्षणिक अवयव
ਵਿਸ਼ੇਸ਼ਤਾ ਫੰਕਸ਼ਨ,अभिलक्षणिक फलन
"eigen ਮੁੱਲ, ਗੁਣ ਮੁੱਲ","आइगेन मान, अभिलक्षणिक मान"
ਗੁਣ ਮੁੱਲ ਸਮੀਕਰਨ,अभिलक्षणिक मान समीकरण
"ਈਜੇਨ ਵੈਕਟਰ, ਗੁਣ ਵੈਕਟਰ","आइगेन वेक्टर, अभिलक्षणिक सदिश"
ਲਚਕੀਲੇ,प्रत्यास्थ
ਲਚਕੀਲੇ ਪਲੱਸਤਰ,प्रत्यास्थतांक
ਲਚਕੀਲੇ ਸੰਤੁਲਨ,प्रत्यास्थ साम्यावस्था
ਲਚਕਤਾ,प्रत्यास्थता
ਲਚਕੀਲਾ ਪੰਨਾ,प्रत्यास्थता-पृष्ठ
"ਇਲੈਕਟ੍ਰਾਨਿਕ ਕੰਪਿਊਟਰ, ਇਲੈਕਟ੍ਰਾਨਿਕ ਕੰਪਿਊਟਰ","इलेक्ट्रॉनिक अभिकलित्र, इलेक्ट्रॉनिक कम्प्यूटर"
"ਤੱਤ, ਤੱਤ, ਤੱਤ","तत्व, अल्पांश, अवयव"
ਸ਼ੁਰੂਆਤੀ ਕਾਲਮ ਕਾਰਵਾਈ,प्रारंभिक स्तंभ संक्रिया
ਸ਼ੁਰੂਆਤੀ ਘਟਨਾ,प्रारंभिक घटना
ਸ਼ੁਰੂਆਤੀ ਫੰਕਸ਼ਨ,प्रारंभिक फलन
ਸ਼ੁਰੂਆਤੀ ਕਾਰਵਾਈ,प्रारंभिक संक्रिया
ਸ਼ੁਰੂਆਤੀ ਨਤੀਜੇ,प्रारंभिक परिणाम
ਸ਼ੁਰੂਆਤੀ ਸੰਭਾਵਨਾ ਨਿਯਮ,प्रारंभिक प्रायिकता नियम
ਲਾਈਨ ਓਪਰੇਸ਼ਨ ਸ਼ੁਰੂ ਕਰਨਾ,प्रारंभिक पंक्ति संक्रिया
"ਨਾਸ ਕਰਨਾ, ਨਸ਼ਟ ਕਰਨਾ,","विलुप्त करना, विलोपन करना"
ਰੈਜ਼ੋਲੂਸ਼ਨ ਪ੍ਰਕਿਰਿਆ,निराकरण प्रक्रिया
"ਅੰਡਾਕਾਰ, ਅੰਡਾਕਾਰ","दीर्घवृत्त, इलिप्स"
ਅੰਡਾਕਾਰ,दीर्घवृत्तज
ਅੰਡਾਕਾਰ,दीर्घवृत्तजीय
ਅੰਡਾਕਾਰ ਸਤਹ,दीर्घवृत्तजीय पृष्ठ
ਅੰਡਾਕਾਰ ਸਰੀਰ,दीर्घवृत्ताकार पिंड
ਏਮਬੈਡਿੰਗ,अंतःस्थापन
ਨਿਕਾਸ,उत्सर्जन
ਅਨੁਭਵੀ ਭਰੋਸਾ,आनुभविक न्यास
ਅਨੁਭਵੀ ਫਾਰਮੂਲਾ,मूलानुपाती सूत्र
ਅਨੁਭਵੀ ਸੰਭਾਵਨਾ,आनुभविक प्रायिकता
ਅਨੁਭਵੀ ਸਬੰਧ,आऩुभविक संबंध
ਖਾਲੀ ਸੈੱਟ,रिक्त समुच्चय
ਬੰਨ੍ਹਿਆ ਹੋਇਆ,परिबद्‌ध
"ਏਨਕੋਡਿੰਗ, ਕੋਡਿੰਗ","कूटलेखन, कोडन"
ਅੰਤਰਕਾਰਜਸ਼ੀਲਤਾ,अंतराकारिता
ਅੰਤ ਬਿੰਦੂ,अंत्य बिंदु
ਕਲਾਸ ਅੰਤਰਾਲ ਦਾ ਅੰਤ ਬਿੰਦੂ,वर्गांतराल के अंत्य बिंदु
ਊਰਜਾ,ऊर्जा
ਊਰਜਾ-ਮੋਮੈਂਟਮ ਕੰਪੋਨੈਂਟ,ऊर्जा-संवेग घटक
ਇੰਦਰਾਜ਼ ਵੇਰੀਏਬਲ,प्रवेशी चर
ਗਿਣਨਯੋਗ ਸੈੱਟ,गणनीय समुच्चय
"ਗਿਣਤੀ, ਗਿਣਤੀ","गणन, गिनना"
"ਬਰਾਬਰ, ਬਰਾਬਰ, ਬਰਾਬਰ, ਬਰਾਬਰ","समान, बराबर, सम, तुल्य"
"ਸਮਾਨਤਾ, ਸਮਾਨਤਾ","समता, समिका"
ਸੰਭਾਵਨਾ,समप्रायिक
ਵੀ ਸੰਭਾਵਨਾ ਚੋਣ ਵਿਧੀ,सम प्रायिकता वरण विधि
ਬਰਾਬਰ,समान करना
"ਸਮੀਕਰਨ, ਸਮੀਕਰਨ","समीकरण, समीकार"
ਚਤੁਰਭੁਜ ਸਮੀਕਰਨ,एकघात समीकरण
