Tamil,Kannada
தன்னாட்சி வேலை,ಸ್ವಾಯತ್ತ ಕೆಲಸ
ஆட்டோபிளாட்டர்,ಸ್ವಯಂಚಾಲಿತ
துணை கன்சோல்,ಸಹಾಯಕ ಕನ್ಸೋಲ್
துணை உபகரணங்கள்,ಸಹಾಯಕ ಉಪಕರಣ
துணை நினைவகம்,ಸಹಾಯಕ ಸ್ಮರಣೆ
துணை செயல்பாடு,ಸಹಾಯಕ ಕಾರ್ಯಾಚರಣೆ
துணை வழக்கமான,ಸಹಾಯಕ ದಿನಚರಿ
துணை சேமிப்பு,ಸಹಾಯಕ ಶೇಖರಣೆ
துணை கடை,ಸಹಾಯಕ
கிடைக்கும் தன்மை,ಲಭ್ಯತೆ
கிடைக்கும் இயந்திர நேரம்,ಲಭ್ಯವಿರುವ ಯಂತ್ರ ಸಮಯ
கிடைக்கும் இடம்,ಲಭ್ಯ
கிடைக்கும் விண்வெளி பட்டியல்,ಲಭ್ಯವಿರುವ ಬಾಹ್ಯಾಕಾಶ ಪಟ್ಟಿ
கிடைக்கும் நேரம்,ಲಭ್ಯವಿರುವ ಸಮಯ
கிடைக்கும் அணுகல் நேரம்,ಲಭ್ಯವಿರುವ ಪ್ರವೇಶ ಸಮಯ
சராசரி நிபந்தனை தகவல்,ಸರಾಸರಿ ಷರತ್ತುಬದ್ಧ ಮಾಹಿತಿ
சராசரி விளிம்பு நேரம்,ಸರಾಸರಿ ಅಂಚಿನ ಸಮಯ
சராசரி தகவல் உள்ளடக்கம்,ಸರಾಸರಿ ಮಾಹಿತಿ ವಿಷಯ
சராசரி தகவல் வீதம்,ಸರಾಸರಿ ಮಾಹಿತಿ ದರ
சராசரி டிரான்ஸ் இன்ஃபர்மேஷன் உள்ளடக்கம்,ಸರಾಸರಿ ಟ್ರಾನ್ಸ್‌ಇನ್‌ಫಾರ್ಮೇಶನ್ ವಿಷಯ
சராசரி டிரான்ஸ் இன்ஃபர்மேஷன் வீதம்,ಸರಾಸರಿ ಟ್ರಾನ್ಸ್‌ಇನ್‌ಫಾರ್ಮೇಶನ್ ದರ
பின்னணி காட்சி படம் (= நிலையான காட்சி  படம்),ಹಿನ್ನೆಲೆ ಪ್ರದರ್ಶನ ಚಿತ್ರ (= ಸ್ಥಿರ ಪ್ರದರ್ಶನ  ಚಿತ್ರ)
பின்னணி (= பின்னணி செயலாக்கம்),ಹಿನ್ನೆಲೆ (= ಹಿನ್ನೆಲೆ ಪ್ರಕ್ರಿಯೆ)
பின்னணி வேலை,ಹಿನ್ನೆಲೆ
பின்னணி இரைச்சல்,ಹಿನ್ನೆಲೆ ಶಬ್ದ
பின்னணி அச்சிடுதல்,ಹಿನ್ನೆಲೆ ಮುದ್ರಣ
பின்னணி செயலாக்கம்,ಹಿನ್ನೆಲೆ ಸಂಸ್ಕರಣೆ
பின்னணி திட்டம்,ಹಿನ್ನೆಲೆ ಕಾರ್ಯಕ್ರಮ
பின்னணி வாசகர்,ಹಿನ್ನೆಲೆ
பின்னணி பகுதி,ಹಿನ್ನೆಲೆ ಪ್ರದೇಶ
பின்னணி சேமிப்பு (= துணை  சேமிப்பு),ಬೆಂಬಲ ಸಂಗ್ರಹಣೆ (= ಸಹಾಯಕ  ಸಂಗ್ರಹಣೆ)
பின்னணி கடை,ಹಿಮ್ಮೇಳ
பின் விமானம்,ಬೆನ್ನಿನ ವಿಮಾನ
பேக்ஸ்பேஸ்,ಬ್ಯಾಕ್ಸ್‌ಪೇಸ್
பேக்ஸ்பேஸ் எழுத்து,ಬ್ಯಾಕ್‌ಸ್ಪೇಸ್ ಪಾತ್ರ
பின்னணி,ಬ್ಯಾಕ್ಸ್‌ಪ್ರನ್ನೆ
பின்னடைவு,ಹಿಮ್ಮಾಡುವಿಕೆ
பின்னடைவு கட்டமைக்கப்பட்ட நிரலாக்க,ರಚನಾತ್ಮಕ ಪ್ರೋಗ್ರಾಮಿಂಗ್ ಅನ್ನು ಬ್ಯಾಕ್‌ಟ್ರಾಕಿಂಗ್ ಮಾಡುವುದು
காப்புப்பிரதி,ಬಾಗುತ್ತಾ ಹೋಗು
காப்பு நகல்,ಬ್ಯಾಕಪ್ ನಕಲು
காப்புப்பிரதி கோப்பு,ಬ್ಯಾಕಪ್ ಫೈಲ್
காப்பு நினைவகம்,ಬ್ಯಾಕಪ್ ಮೆಮೊರಿ
காப்பு புரோகிராமர்,ಬ್ಯಾಕಪ್ ಪ್ರೋಗ್ರಾಮರ್
காப்பு கடை,ಬ್ಯಾಕಪ್ ಅಂಗಡಿ
பின்தங்கிய சேனல்,ಹಿಂದುಳಿದ ಚಾನೆಲ್
பின்தங்கிய பிழை பகுப்பாய்வு,ಹಿಂದುಳಿದ ದೋಷ ವಿಶ್ಲೇಷಣೆ
பின்தங்கிய கோப்பு மீட்பு,ಹಿಂದುಳಿದ ಫೈಲ್ ಚೇತರಿಕೆ
பின்தங்கிய மீட்பு,ಹಿಂದುಳಿದ ಚೇತರಿಕೆ
பின்தங்கிய மேற்பார்வை,ಹಿಂದುಳಿದ ಮೇಲ್ವಿಚಾರಣೆ
பின்தங்கிய சுவடு,ಹಿಂದುಳಿದ ಜಾಡಿನ
இருப்பு,ಸಮತೋಲನ
சீரான சுற்று,ಸಮತೋಲಿತ ಸರ್ಕ್ಯೂಟ್
சீரான இலக்க அமைப்பு,ಸಮತೋಲಿತ ಅಂಕಿಯ ವ್ಯವಸ್ಥೆ
சீரான பிழை,ಸಮತೋಲಿತ ದೋಷ
சீரான ஒன்றிணைப்பு,ಸಮತೋಲಿತ ವಿಲೀನ
சீரான ஒன்றிணைப்பு வரிசை,ಸಮತೋಲಿತ ವಿಲೀನ ವಿಂಗಡಣೆ
சீரான வரிசையாக்கம்,ಸಮತೋಲಿತ ವಿಂಗಡಣೆ
சமநிலையான நிலையம்,ಸಮತೋಲಿತ ನಿಲ್ದಾಣ
சீரான மும்மை அமைப்பு,ಸಮತೋಲಿತ ತ್ರಯಾತ್ಮಕ ವ್ಯವಸ್ಥೆ
சமநிலையான முன்னோக்கி அறிக்கை,ಸಮತೋಲಿತ ಫಾರ್ವರ್ಡ್ ಹೇಳಿಕೆ
சமச்சீர் நெட்வொர்க்,ಸಮತೋಲಿತ ಜಾಲ
பேண்ட்,ಬಂಡಿ
பேண்ட்பாஸ்,ಗಡಿಪಾರು
பேண்ட்பாஸ் வடிகட்டி,ಬ್ಯಾಂಡ್‌ಪಾಸ್ ಫಿಲ್ಟರ್
பேண்ட் அச்சுப்பொறி,ಗಡಿ ಮುದ್ರಕ
பேண்ட் ஸ்டாப் வடிகட்டி,ಬ್ಯಾಂಡ್ ಸ್ಟಾಪ್ ಫಿಲ್ಟರ್
அலைவரிசை,ಬಂಡಿಡಿ
பேனர் சொல்,ಬ್ಯಾನರ್ ಪದ
பார் குறியீடு,ಪಾಂಡಿತ್ಯ
பார் குறியீடு ரீடர்,ಬಾರ್ ಕೋಡ್ ಓದುಗ
பட்டை குறி படிப்பான் வருடி,ಬಾರ್ ಕೋಡ್ ಸ್ಕ್ಯಾನರ್
பார் அச்சுப்பொறி,ಗಡಿ ಮುದ್ರಕ
பீப்பாய் அச்சிடுதல் (= டிரம் அச்சிடுதல்),ಬ್ಯಾರೆಲ್ ಮುದ್ರಣ (= ಡ್ರಮ್ ಮುದ್ರಣ)
அடித்தளம்,ಬೇನೆ
அடிப்படை முகவரி,ಮೂಲ ವಿಳಾಸ
அடிப்படை முகவரி,ಬೇಸ್ ವಿಳಾಸ
அடிப்படை முகவரி பதிவு,ಮೂಲ ವಿಳಾಸ ನೋಂದಣಿ
தள இசைக்குழு,ಬೇಸ್ ಬಂಡಿ
அடிப்படை இசைக்குழு சேனல்,ಬೇಸ್ ಬ್ಯಾಂಡ್ ಚಾನೆಲ್
அடிப்படையிலான சேமிப்பக ஒதுக்கீடு,ಆಧಾರಿತ ಶೇಖರಣಾ ಹಂಚಿಕೆ
அடிப்படையிலான மாறி,ಆಧಾರ
அடிப்படை உறுப்பு,ಅಂಶ
தள உருப்படி,ಬಾಸ್ ಐಟಂ
அடிப்படை மொழி,ಭಾಷೆ
அடிப்படை குறியீடு,ಮೂಲ ಸಂಕೇತ
அடிப்படை எண்,ಆಧಾರ ಸಂಖ್ಯೆ
தள பதிவு,ವಿಂಗಡಣೆ
அடிப்படை தொகுதி,ಬಾರೆಸ್ಟ್ ಪ್ರಮಾಣ
அடிப்படை,ಮೂಲಭೂತ
அடிப்படை அணுகல் முறை,ಮೂಲ ಪ್ರವೇಶ ವಿಧಾನ
அடிப்படை பைனரி ஏற்றி,ಮೂಲ ಬೈನರಿ ಲೋಡರ್
அடிப்படை குறியீடு,ಮೂಲ ಕೋಡ್
அடிப்படை குறியீட்டு முறை,ಮೂಲಭೂತ ಕೋಡಿಂಗ್
அடிப்படை நேரடி அணுகல் முறை,ಮೂಲ ನೇರ ಪ್ರವೇಶ ವಿಧಾನ
அடிப்படை பரிமாற்றம்  வடிவம்,ಮೂಲ ವಿನಿಮಯ  ಸ್ವರೂಪ
அடிப்படை வெளிப்புறம்  செயல்பாடு,ಮೂಲಭೂತ ಬಾಹ್ಯ  ಕಾರ್ಯ
அடிப்படை உள்ளீடு/வெளியீடு,ಮೂಲ ಇನ್ಪುಟ್/.ಟ್ಪುಟ್
அடிப்படை அறிவுறுத்தல்,ಮೂಲ ಸೂಚನೆ
அடிப்படை இணைப்பு,ಮೂಲ ಸಂಪರ್ಕ
அடிப்படை லூப்பிங்,ಮೂಲಭೂತ ಲೂಪಿಂಗ್
அடிப்படை அணி,ಮೂಲಭೂತ
அடிப்படை மேட்ரிக்ஸ் அறிவுறுத்தல்,ಮೂಲ ಮ್ಯಾಟ್ರಿಕ್ಸ್ ಸೂಚನೆ
அடிப்படை உண்மையான மாறிலி,ಮೂಲ ನೈಜ ಸ್ಥಿರ
அடிப்படை தொடர்ச்சியான அணுகல் முறை,ಮೂಲ ಅನುಕ್ರಮ ಪ್ರವೇಶ ವಿಧಾನ
அடிப்படை சேவை,ಮೂಲಭೂತ ಸೇವೆ
அடிப்படை சந்தா,ಮೂಲಮಾಪಕ
அடிப்படை கணினி அறிவுறுத்தல்,ಮೂಲ ಸಿಸ್ಟಮ್ ಸೂಚನೆ
அடிப்படை தொலைத்தொடர்பு அணுகல் முறை,ಮೂಲ ದೂರಸಂಪರ್ಕ ಪ್ರವೇಶ ವಿಧಾನ
அடிப்படை எடை,ಮೂಲ ತೂಕ
தொகுதி,ದಡ
தொகுதி கட்டுப்பாட்டு பதிவு,ಬ್ಯಾಚ್ ನಿಯಂತ್ರಣ ದಾಖಲೆ
தொகுக்கப்பட்ட தொடர்பு,ಬ್ಯಾಚ್ಡ್ ಸಂವಹನ
தொகுக்கப்பட்ட வேலை,ಬ್ಯಾಚ್ಡ್ ಕೆಲಸ
தொகுதி தலைப்பு ஆவணம்,ಬ್ಯಾಚ್ ಹೆಡರ್ ಡಾಕ್ಯುಮೆಂಟ್
தொகுதி,ದಾಟಲು
தொகுதி இயக்க முறைமை,ಬ್ಯಾಚ್ ಆಪರೇಟಿಂಗ್ ಸಿಸ್ಟಮ್
தொகுதி பகிர்வு,ಬ್ಯಾಚ್ ವಿಭಾಗ
தொகுதி நிலை,ಬ್ಯಾಚ್ ಸ್ಥಾನ
தொகுதி செயலாக்கம்,ಜರಡಿ ಸಂಸ್ಕರಣೆ
தொகுதி பகுதி,ಬ್ಯಾಚ್ ಪ್ರದೇಶ
தொகுதி அமர்வு,ಬ್ಯಾಚ್ ಅಧಿವೇಶನ
தொகுதி முனையம்,ಟರ್ಮಿ
தொகுதி டிக்கெட்,ಜರಡಿ ಟಿಕೆಟ್
தொகுதி மொத்தம்,ಬ್ಯಾಚ್ ಒಟ್ಟು
தொகுதி பரிவர்த்தனை கோப்பு,ಬ್ಯಾಚ್ ವಹಿವಾಟು ಫೈಲ್
பேட்டன் சிஸ்டம் (= கோர்டோனியர் சிஸ்டம் = பீக்-ஏ-- பூ அமைப்பு),ಬ್ಯಾಟನ್ ಸಿಸ್ಟಮ್ (= ಕಾರ್ಡೊನಿಯರ್ ಸಿಸ್ಟಮ್ = ಪೀಕ್-ಎ-- ಬೂ ಸಿಸ್ಟಮ್)
பாட்,ಗಡಿ
பாடோட் குறியீடு,ಪೌಡೋಟ್ ಕೋಡ್
பாட் குறியீடு,ಬೌಡ್ ಕೋಡ್
பாட் வீதம்,ಬೌಡ್ ದರ
மணி,ಮಣಿ
பீம் விலகல்,ಕಿರಣದ ವಿಚಲನ
கற்றை கடை,ಕಿರಣದ ಅಂಗಡಿ
பீம் அகலம் (= துளை கோணம்),ಬೀಮ್‌ವಿಡ್ತ್ (= ಅಪರ್ಚರ್ ಕೋನ)
அடி,ಹೊಡೆ
தொடங்கு,ಆರಂಭಿಸಲು
தொகுதி தொடங்கு,ಬ್ಲಾಕ್ ಪ್ರಾರಂಭಿಸಿ
கோப்பு லேபிளின் ஆரம்பம்,ಫೈಲ್ ಲೇಬಲ್‌ನ ಪ್ರಾರಂಭ
தகவல் மார்க்கரின் ஆரம்பம்,ಮಾಹಿತಿ ಮಾರ್ಕರ್ನ ಪ್ರಾರಂಭ
டேப் அடையாளத்தின் ஆரம்பம்,ಟೇಪ್ ಮಾರ್ಕ್ನ ಪ್ರಾರಂಭ
தொகுதி லேபிளின் ஆரம்பம்,ವಾಲ್ಯೂಮ್ ಲೇಬಲ್‌ನ ಪ್ರಾರಂಭ
பெல் கேரக்டர்,ಗಂಟೆ ಪಾತ್ರ
பெல்ஃபாஸ்ட்,ಬೆನ್ನೆಲುಬು
பெஞ்ச் குறி,ಮಾನದಂಡ
பெஞ்ச்மார்க் வழக்கமான,ಮಾನದಂಡದ ದಿನಚರಿ
பெஞ்ச்மார்க் சோதனை,ಮಾನದಂಡ ಪರೀಕ್ಷೆ
சார்பு,ಪಕ್ಷಪಾತ
சார்பு விலகல்,ಪಕ್ಷಪಾತ ವ್ಯಂಗ್ಯ
சார்பு சோதனை,ಪಕ್ಷಪಾತ ಪರೀಕ್ಷೆ
நூலியல்,ಗ್ರಂಥಗಳಶಾಸ್ತ್ರ
பங்களிப்பு செயல்பாடு (= சமநிலை  செயல்பாடு),ದ್ವಿಭಾಷಾ ಕಾರ್ಯಾಚರಣೆ (= ಸಮಾನತೆ  ಕಾರ್ಯಾಚರಣೆ)
பைகனெட் வரைபடம்,ದ್ವಿತೀಯಕ ಗ್ರಾಫ್
ஏலம்,ಬಿಡು
இருதரப்பு பஸ்,ದ್ವೈರುಣದ ಬಸ್
இருதரப்பு ஓட்டம்,ದ್ವೈರುಣದ
இருதரப்பு அச்சிடுதல்,ದ್ವೈರಚನಾ ಮುದ್ರಣ
பிளவுபடுத்தல்,ವಿಭಜನೆ
இரும,ಬೈನರಿ
பைனரி தோராயமாக்கல்,ಬೈನರಿ ಅಂದಾಜು
பைனரி எண்கணித செயல்பாடு,ಬೈನರಿ ಅಂಕಗಣಿತದ ಕಾರ್ಯಾಚರಣೆ
பைரான் அட்டை,ಬೈನರಿ ಕಾರ್ಡ್
ஈரகள் செல்,ಬೈನರಿ ಕೋಶ
இருமச் சங்கிலி,ಬೈನರಿ ಸರಪಳಿ
பைனரி தேர்வு,ಬೈನರಿ ಆಯ್ಕೆ
பைனரி தேர்வு மாதிரி,ಬೈನರಿ ಆಯ್ಕೆ ಮಾದರಿ
பைனரி சாப் (= டைகோட்மைசிங் தேடல்),ಬೈನರಿ ಚಾಪ್ (= ಡಿಕೋಟ್‌ಮೈಜಿಂಗ್ ಹುಡುಕಾಟ)
இருமைக் குறியீடு,ಬೈನರಿ ಕೋಡ್
பைனரி குறியீட்டு எழுத்து,ಬೈನರಿ ಕೋಡೆಡ್ ಅಕ್ಷರ
பைனரி குறியீட்டு தசம,ಬೈನರಿ ಕೋಡೆಡ್ ದಶಮಾಂಶ
பைனரி குறியீட்டு தசம குறியீடு,ಬೈನರಿ ಕೋಡೆಡ್ ದಶಮಾಂಶ ಕೋಡ್
பைனரி குறியீட்டு தசம பரிமாற்ற குறியீடு,ಬೈನರಿ ಕೋಡೆಡ್ ದಶಮಾಂಶ ಇಂಟರ್ಚೇಂಜ್ ಕೋಡ್
பைனரி குறியீட்டு தசம பிரதிநிதித்துவம்,ಬೈನರಿ ಕೋಡೆಡ್ ದಶಮಾಂಶ ಪ್ರಾತಿನಿಧ್ಯ
பைனரி குறியீட்டு தசம அமைப்பு,ಬೈನರಿ ಕೋಡೆಡ್ ದಶಮಾಂಶ ವ್ಯವಸ್ಥೆ
பைனரி-குறியிடப்பட்ட தசமத்திற்கு தசம மாற்றி,ಬೈನರಿ-ಕೋಡೆಡ್ ದಶಮಾಂಶದಿಂದ ದಶಮಾಂಶ ಪರಿವರ್ತಕ
பைனரி குறியீட்டு இலக்க,ಬೈನರಿ ಕೋಡೆಡ್ ಅಂಕಿಯ
பைனரி குறியீட்டு குறியீடு,ಬೈನರಿ ಕೋಡೆಡ್ ಸಂಕೇತ
பைனரி குறியீட்டு,ಬೈರರಿ ಕೋಡಿಂಗ್
பைனரி கட்டுப்பாடு ஆக்டல்,ಬೈನರಿ ನಿಯಂತ್ರಣ ಆಕ್ಟಲ್
பைனரி மாற்றம்,ಬೈನರಿ ಪರಿವರ್ತನೆ
இரும கவுண்டர்,ಬೈನರಿ ಕೌಂಟರ್
ஈரான் இலக்கம்,ಬೈನರಿ ಅಂಕ
பைனரி இலக்க எழுத்து,ಬೈನರಿ ಅಂಕಿಯ ಪಾತ್ರ
இருமுக் உறுப்பு,ಬೈನರಿ ಅಂಶ
ஈரான் உறுப்பு சரம்,ಬೈನರಿ ಎಲಿಮೆಂಟ್ ಸ್ಟ್ರಿಂಗ್
பைனரி அரை சேர்க்கை,ಬೈನರಿ ಹಾಫ್ ಆಡ್ಡರ್
பைனரி அதிகரிக்கும் பிரதிநிதித்துவம்,ಬೈನರಿ ಹೆಚ್ಚುತ್ತಿರುವ ಪ್ರಾತಿನಿಧ್ಯ
பைனரி ஏற்றி,ಬೈನರಿ ಲೋಡರ್
பைனரி லாஜிக் நெட்வொர்க்,ಬೈನರಿ ತರ್ಕ ಜಾಲ
இருமைக் குறியீடு,ಬೈನರಿ ಸಂಕೇತ
இரும எண்,ಬೈನರಿ ಸಂಖ್ಯೆ
பைரான் எண் அமைப்பு,ಬೈನರಿ ಸಂಖ್ಯೆಯ ವ್ಯವಸ್ಥೆ
பைரான் எண்,ಬೈನರಿ ಸಂಖ್ಯಾ
பைனரி எண் அமைப்பு,ಬೈನರಿ ಸಂಖ್ಯಾ ವ್ಯವಸ್ಥೆ
பைனரி செயல்பாட்டு குறியீடு,ಬೈನರಿ ಕಾರ್ಯಾಚರಣೆ ಕೋಡ್
இருமல் ஆபரேட்டர்,ಬೈನರಿ ಆಯೋಜಕ
இரும ஜோடி,ಬೈನರಿ ಜೋಡಿ
பைனரி படத் தரவு,ಬೈನರಿ ಪಿಕ್ಚರ್ ಡೇಟಾ
இரும புள்ளி,ಬೈನರಿ ಬಿಂದು
இருமர் நிரல்,ಬೈನರಿ ಕಾರ್ಯಕ್ರಮ
பைனரி உறவு,ಬೈನರಿ ಸಂಬಂಧ
இருமுத் தேடல்,ಬೈನರಿ ಹುಡುಕಾಟ
பைனரி தேடல் வழிமுறை,ಬೈನರಿ ಹುಡುಕಾಟ ಅಲ್ಗಾರಿದಮ್
பைனரி தொடர் சமிக்ஞை வீதம்,ಬೈನರಿ ಸೀರಿಯಲ್ ಸಿಗ್ನಲಿಂಗ್ ದರ
பைனரி சமச்சீர் சேனல்,ಬೈನರಿ ಸಮ್ಮಿತೀಯ ಚಾನಲ್
பைனரி ஒத்திசைவு தொடர்பு,ಬೈನರಿ ಸಿಂಕ್ರೊನಸ್ ಸಂವಹನ
பைனரி ஒத்திசைவு பரிமாற்றம்,ಬೈನರಿ ಸಿಂಕ್ರೊನಸ್ ಪ್ರಸರಣ
ஈரான் மரம்,ಬೈನರಿ ಮರ
கட்டுதல்,ಬಂಧಿಸು
பைண்டர் குழு,ಬೈಂಡರ್ ಗುಂಪು
பைண்டர்-துளை அட்டை,ಬೈಂಡ
பிணைப்பு,ಬಂಧಿಸುವ
பிணைப்பு நேரம்,ಬಂಧಿಸುವ ಸಮಯ
பயோமெடிக்கல் கம்ப்யூட்டிங்,ಬಯೋಮೆಡಿಕಲ್ ಕಂಪ್ಯೂಟಿಂಗ್
பயோமெடிக்கல் திட்டம்,ಬಯೋಮೆಡಿಕಲ್ ಕಾರ್ಯಕ್ರಮ
பயோனிக்ஸ்,ಜೈವಿಕಶಾಸ್ತ್ರ
இரு கட்சி வரைபடம்,ದ್ವಿಪಕ್ಷೀಯ ಗ್ರಾಫ್
இரு கட்சி மரம்,ದ್ವಿಪಕ್ಷದ ಮರ
இருமுனை,ಬೈಪೋಲಾರ್
இருமுனை நினைவகம்,ದ್ವಿಧ್ರುವಿ ಸ್ಮರಣೆ
இருமுனை பரிமாற்றம் (= துருவ பரிமாற்றம்),ಬೈಪೋಲಾರ್ ಪ್ರಸರಣ (= ಧ್ರುವ ಪ್ರಸರಣ)
இரு குறியீடு,ವಿಭಾಗ
பிறப்பு-இறப்பு செயல்முறை,ಜನ್ಮ-ಸಾವಿನ ಪ್ರಕ್ರಿಯೆ
இருசக்கர வழிமுறை,ದ್ವಿಭಾಷಾ ಅಲ್ಗಾರಿದಮ್
பிஸ்டபிள்,ಬಿಸ್ಟಬಲ್
பிஸ்டபிள் சுற்று,ಸರ್ಕ್ಯೂಟ್
பிஸ்டபிள் சாதனம்,ಬಿಸ್ಟಬಲ್ ಸಾಧನ
பிஸ்டபிள் மல்டிவிபிரேட்டர்,ಬಿಸ್ಟಬಲ್ ಮಲ್ಟಿವೈಬ್ರೇಟರ್
பிஸ்டபிள் தூண்டுதல் சுற்று (= பிஸ்டபிள் சுற்று),ಬಿಸ್ಟಬಲ್ ಪ್ರಚೋದಕ ಸರ್ಕ್ಯೂಟ್ (= ಬಿಸ್ಟಬಲ್ ಸರ್ಕ್ಯೂಟ್)
பிசின்ரானஸ்,ಮೂಳೆಚಿನ
பிட்,ಸ್ವಲ್ಪ
பிட் பம்மிங்,ಬಿಟ್ ಬಂಡಿ
பிட் அடர்த்தி,ಬಿಟ್ ಸಾಂದ್ರತೆ
பிட் வழிமுறை,ಬಿಟ್ ಸೂಚನೆ
பிட் இடம்,ಬಿಟ್ ಸ್ಥಳ
பிட் இணை,ಬಿಟ್ ಸಮಾನಾಂತರ
பிட் முறை,ಬಿಟ್ಪಾರ್ಜೆ
பிட் நிலை,ಬಿಟ್ ಸ್ಥಾನ
பிட் வீதம்,ಬಿಟ್ ದರ
பிட் சீரியல்,ಬಿಟ್ ಧಾನ್ಯ
பிட் துண்டு,ಬಿಟ್ ಸ್ಲೈಸ್
பிட் ஸ்லைஸ் நுண்செயலி,ಬಿಟ್ ಸ್ಲೈಸ್ ಮೈಕ್ರೊಪ್ರೊಸೆಸರ್
பிட் ஸ்லைசிங் செயலி,ಬಿಟ್ ಸ್ಲೈಸಿಂಗ್ ಪ್ರೊಸೆಸರ್
வினாடிக்கு பிட்கள்,ಸೆಕೆಂಡಿಗೆ ಬಿಟ್ಗಳು
பிட் சேமிப்பு,ಸ್ವಲ್ಪ ಸಂಗ್ರಹಣೆ
பிட் சரம்,ಬಿಟ್ ದಾರ
பிட் சரம் ஆபரேட்டர்,ಬಿಟ್ ಸ್ಟ್ರಿಂಗ್ ಆಪರೇಟರ್
பிட் டிராக்,ಬಿಟ್ ಟ್ರ್ಯಾಕ್
பிவாரேட் பின்னடைவு பகுப்பாய்வு,ದ್ವಿಭಾಷಾ ಹಿಂಜರಿತ ವಿಶ್ಲೇಷಣೆ
கருப்பு பதிவு,ಕಪ್ಪು ರೆಕಾರ್ಡಿಂಗ್
வெற்று,ಖಾಲಿ
வெற்று எழுத்து,ಖಾಲಿ ಪಾತ್ರ
வெற்று சுருள்,ಖಾಲಿ ಸುರುಳಿ
வெற்று பொதுவானது,ಖಾಲಿ ಸಾಮಾನ್ಯ
வெற்று டெலீட்டர்,ಖಾಲಿ -ನಿಧಿ
வெற்று வட்டு,ಖಾಲಿ ಡಿಸ್ಕೆಟ್
வெற்று,ಖಾಲಿ ಮಾಡುವಿಕೆ
வெற்று வழிமுறை,ಖಾಲಿ ಸೂಚನೆ
குண்டு வெடிப்பு,ಹರಡು
இரத்தம்,ರಕ್ತಸ್ರಾವ
குருட்டு,ಬ್ಲೈಂಡ್
குருட்டு விசை பலகை,ಕುರುಡು ಕೀ ಬೋರ್ಡ್
பி-லைன் (= குறியீட்டு பதிவு),ಬಿ-ಲೈನ್ (= ಸೂಚ್ಯಂಕ ರಿಜಿಸ್ಟರ್)
ஒளிரும்,ಮಿಟುಕಿಸುವ
எண்ணுதல் எண்ணுதல்,ಕಟಾ ಎಣಿಕೆ
Blip (= ஆவண குறி),ಬ್ಲಿಪ್ (= ಡಾಕ್ಯುಮೆಂಟ್ ಮಾರ್ಕ್)
ஆனந்த வகைப்பாடு,ಆನಂದ ವರ್ಗೀಕರಣ
தொகுதி,ನಿರ್ಬಂಧ
தொகுதி உடல்,ಚಮತ್ಕಾರ
தொகுதி ரத்துசெய் எழுத்தை,ರದ್ದುಗೊಳಿಸಿ ಅಕ್ಷರವನ್ನು ನಿರ್ಬಂಧಿಸಿ
தொகுதி சோதனை,ತಿರಸ್ಕಾರ
தொகுதி காசோலை எழுத்து,ಬ್ಲಾಕ್ ಚೆಕ್ ಕ್ಯಾರೆಕ್ಟರ್
தொகுதி சோதனை நடைமுறை,ಚೆಕ್ ವಿಧಾನವನ್ನು ನಿರ್ಬಂಧಿಸಿ
தொகுதி கட்டுப்பாடு,ಕಂಟ್ರೋಲ್
தொகுதி கட்டுப்பாட்டு தலைப்பு,ನಿಯಂತ್ರಣ ಹೆಡರ್ ಅನ್ನು ನಿರ್ಬಂಧಿಸಿ
தொகுதி கட்டுப்பாட்டு அலகு,ನಿಯಂತ್ರಣ ಘಟಕ
தொகுதி நகல்,ಬ್ಲಾಕ್ ನಕಲು
தொகுதி வரைபடம்,ಬ್ಲಾಕ್ ರೇಖಾಚಿತ್ರ
தடுக்கப்பட்ட கோப்பு,ನಿರ್ಬಂಧಿಸಲಾದ ಫೈಲ್
தொகுதி பிழை வீதம்,ಬ್ಲಾಕ್ ದೋಷ ದರ
தடுப்பு,ಚಾಚು
தொகுதி இடைவெளி (= இடைநிலை இடைவெளி,ಬ್ಲಾಕ್ ಗ್ಯಾಪ್ (= ಇಂಟರ್ ಬ್ಲಾಕ್ ಗ್ಯಾಪ್
தொகுதி தலை,ಚಮತ್ಕಾರ
தொகுதி தலைப்பு,ಬ್ಲಾಕ್ ಹೆಡರ್
தொகுதி தலைப்பு அறிக்கை,ಬ್ಲಾಕ್ ಶಿರೋನಾಮೆ ಹೇಳಿಕೆ
பிளாக் புறக்கணிப்பு தன்மையை (= தொகுதி ரத்துசெய்  எழுத்து),ಬ್ಲಾಕ್ ಅಕ್ಷರವನ್ನು ನಿರ್ಲಕ್ಷಿಸಿ (= ಬ್ಲಾಕ್ ರದ್ದುಗೊಳಿಸಿ  ಪಾತ್ರ)
தடுப்பு,ನಿರ್ಬಂಧ
தடுக்கும் காரணி,ನಿರ್ಬಂಧಿಸುವ ಅಂಶ
பதிவுகளைத் தடுப்பது (= பதிவுகளின் குழு),ದಾಖಲೆಗಳನ್ನು ನಿರ್ಬಂಧಿಸುವುದು (= ದಾಖಲೆಗಳ ಗುಂಪು)
தொகுதி நீளம்,ಕಸಿ
தொகுதி பட்டியல்,ನಿರ್ಬಂಧ
தொகுதி இயக்கம்,ಚಿರತೆ
