Gujarati,Hindi
દશાંશ સંકેત સિસ્ટમ,दशमलव संकेतन पद्‌धति
દશાંશ સંકેત સિસ્ટમ,दशमलव अंकन पद्‌धति
દશાંશ બિંદુ,दशमलव बिंदु
દશાંશ સ્કેલ,दशमलव मापक्रम
દશાંશ સિસ્ટમ,दशमलव पद्‌धति
ડેસીમીટર,डेसीमीटर
એન્કોડિંગ,कूटवाचन
નિર્ણય મોડલ,निर्णय निदर्श
નિર્ણય સિદ્ધાંત,निर्णय सिद्‌धांत
નિર્ણય ચલ,निर्णय चर
"ડીકોડર, ડીકોડર","कूटवाचक, विकोडक"
"એન્કોડિંગ, ડીકોડિંગ","कूटवाचन, विकोडन"
અલગ કરી શકાય તેવો સમૂહ,वियोज्य समुच्चय
ઘટતું,ह्रासमान
ઘટતું કાર્ય,ह्रासमान फलन
Dedekind-કટ,डेडेकिन्ड-कट
ડેડકાઇન્ડ-પ્રમેય,डेडेकिन्ड-प्रमेय
સમાવિષ્ટ કરવું,निगमन करना
કોર્પોરેટ પ્રેક્ટિસ,निगमनिक रीति
ખોટું,सदोष
વ્યાખ્યાત્મક સમીકરણ,परिभाषी समीकरण
ચોક્કસ અભિન્ન,निश्चित समाकल
નિશ્ચિત મેટ્રિક્સ,निश्चित मैट्रिक्स
"વ્યાખ્યા, સ્પષ્ટતા, નિશ્ચિતતા","परिभाषा, स्पष्टता, निश्चय"
વિરૂપતા વળાંક,विरूपण वक्र
વિકૃત પૃષ્ઠ,विकृत पृष्ठ
"વ્યભિચાર, બદનામી","अपभ्रष्टता, अपह्रास"
પરિવહન સમસ્યાઓમાં અસ્પષ્ટતા,परिवहन समस्याओं में अपभ्रष्टता
"ડિગ્રી, ડિગ્રી, ડિગ્રી, ડિગ્રી, જથ્થો, તીવ્રતા, ડિગ્રી","डिग्री, अंश, घात, कोटि, मात्रा, परिमाण, अंशांक"
વિભેદક સમીકરણની શક્તિ,अवकल समीकरण का घात
"સ્વતંત્રતાની ડિગ્રી, સ્વતંત્રતાની ડિગ્રી","स्वतंत्रता की कोटि, स्वातंत्र्य कोटि"
બહુપદીની શક્તિ,बहुपद का घात
હાંકી કાઢવામાં આવેલ ટોળકી,निष्कासित प्रतिवेश
ડેલ્ટા કાર્ય,डेल्टा फलन
માંગ અને ઉપયોગિતા વળાંક,मांग और उपयोगिता वक्र
માંગ સમીકરણ,मांग समीकरण
માંગ કાર્ય,मांग फलन
વસ્તી વિષયક અભ્યાસ,जनसांख्यिकीय अध्ययन
વસ્તી વિષયક,जनसांख्यिकी
મોવર પ્રમેય,द-मॉयवर प्रमेय
"દર્શાવવું, સાક્ષી આપવી, દર્શાવવું","निरूपण करना, प्रमाण देना, निदर्शन करना"
"રજૂઆત, પુરાવો, પ્રદર્શન, પ્રદર્શન","निरूपण, प्रमाण, निदर्शन, प्रदर्शन"
પ્રતિનિધિત્વ ભૂમિતિ,निरूपणात्मक ज्यामिति
દરેક,हर
ગાઢ એકંદર,सघन समुच्चय
"ઘનતા, ઘનતા","घनत्व, सघनता"
ગણવાયોગ્ય સમૂહ,प्रगणनीय समुच्चय
ચડતી સ્થિર,अपगामी अचर
આશ્રિત ઘટના,आश्रित घटना
આશ્રિત રેન્ડમ ચલ,आश्रित यादृच्छिक चर
આશ્રિત ચલ,परतंत्र चर
આશ્રિત ચલ,परतंत्र विचर
હતાશાનો કોણ,अवनमन कोण
"વ્યુત્પન્ન, વ્યુત્પન્ન, તફાવત","व्युत्पत्ति, व्युत्पन्न, अवकलन"
"વ્યુત્પન્ન, વ્યુત્પન્ન","व्युत्पन्न, अवकलज"
વ્યુત્પન્ન શ્રેણી,व्युत्पन्न श्रेणी
મેળવેલ સમૂહ,व्युत्पन्न समुच्चय
"ઉતરતા, ઉતરતા","अवरोही, अवरोहण"
ઉતરતા ક્રમમાં,अवरोही क्रम
ઉતરતી શ્રેણી,अवरोही श्रेणी
પ્રોજેક્ટિવ ભૂમિતિ,प्रक्षेपात्मक ज्यामिति
વર્ણનાત્મક મોડેલ,वर्णनात्मक निदर्श
વર્ણનાત્મક આંકડા,वर्णनात्मक सांख्यिकी
"ડિઝાઇન કરવી, ડિઝાઇન કરવી, ડિઝાઇન કરવી (ed.), ડિઝાઇન કરવી, ડિઝાઇન કરવી (n.)","अभिकल्प, डिजाइन, अभिकल्पना (सं.), अभिकल्पना करना, डिजाइन करना (क्रि.)"
પ્રયોગની ડિઝાઇન,प्रयोग की अभिकल्पना
ડેસ્ક કેલ્ક્યુલેટર,डेस्क परिकलित्र
"ઓળખ, શોધ","पहचान, संसूचन"
"નિર્ધારક, નિર્ધારક, નિર્ધારક","सारणिक, डिटर्मिनेंट, निर्धारक"
નિર્ણાયક ક્રમ,सारणिक कोटि
નક્કી કરવા માટે,निर्धारित करना
નિર્ધારિત મોડેલ,निर्धारणात्मक निदर्श
નિર્ણાયક સમસ્યા,निर्धारणात्मक समस्या
વિચલન,विचलन
વિચલન ગુણાંક,विचलन गुणांक
દ્વિસંગી સિસ્ટમ,द्वि-आधारी प्रणाली
વિકર્ણ કર્ણ,विकर्ण कर्ण
મેટ્રિક્સ કર્ણકરણ,आव्यूह-विकर्णन
"વિકર્ણ મેટ્રિક્સ, વિકર્ણ મેટ્રિક્સ","विकर्ण मैट्रिक्स, विकर्ण आव्यूह"
કર્ણ સમાનતા,विकर्णी समानता
રેખાકૃતિ,आरेख
ચિત્રકામ પદ્ધતિ,आरेखी विधि
ગ્રાફિકલ રજૂઆત,आरेखी प्रस्तुतिकरण
વ્યાસ,व्यास
વ્યાસ સેટ કરો,समुच्चय-व्यास
ડાયમેટ્રિકલી વિરુદ્ધ,व्यासतः सम्मुख
"ક્રોસફાયર, ડાઇસ ફેંકો","पाशकक्षेप, पासा फेंकना"
ઉભયજીવી વર્ગીકરણ,द्विधा वर्गीकरण
"વિભાજન, અડધું","द्विभाजन, अर्धक"
શબ્દકોશ,कोशक्रम
વિભેદક કલન,अंतर कलन
વિભેદક સમીકરણ,अंतर समीकरण
વિભેદક સૂત્ર,अंतर सूत्र
વિભેદક પદ્ધતિ,अंतर विधि
સેટનો તફાવત,समुच्चयों का अंतर
વિભેદક,अवकलनीय
વિભેદક વળાંક,अवकलनीय वक्र
વિભેદક કાર્ય,अवकलनीय फलन
"વિભેદક, વિભેદક, વિભેદક, આંતરપ્રાપ્તિ, આંતરવ્યક્તિ, વિભેદક","विभेदक, भेददर्शी, अवकल, अंतरात्रयी, अंतरात्मक, विभेदी"
વિભેદક ગણિત,अवकल गणित
વિભેદક ગુણાંક,अवकल गुणांक
વિભેદક સમીકરણ,अवकल समीकरण
વિભેદક અથડામણ,अवकल समघात
વિભેદક સૂત્ર,अवकल सूत्र
વિભેદક કાર્ય,अवकल फलन
વિભેદક ભૂમિતિ,अवकल ज्यामिति
ઉચ્ચ ઓર્ડર તફાવત,उच्चतर कोटि का अवकल
વિભેદક સેગમેન્ટ,अवकल खंड
તફાવત કરવો,अवकलन करना
"ભેદભાવ, ભેદભાવ","विभेदन, अवकलन"
વિભેદક સૂત્ર,अवकलन सूत्र
વેક્ટરનો તફાવત,सदिश का अवकलन
"પ્રસરણ, પ્રસરણ","विसरण, विसार"
"અંક, મુદ્રા, આંગળી","अंक, व्यास का द्वादशांश, अंगुलि"
ડિજિટલ કમ્પ્યુટર,अंकीय अभिकलित्र
અંકી દત્ત,अंकीय दत्त
"હદ, પહોળાઈ, પરિમાણ, શક્તિ","विस्तार, लंबाई-चौड़ाई, विमा, घात"
પરિમાણ,विमीयता
પરિમાણહીન,"विमाहीन, अविम"
સમીકરણ પરિમાણ,समीकरण विमा
ડાયોફન્ટસનું સમીકરણ,डायोफैन्टस का समीकरण
પતનનો કોણ,नति कोण
દ્વિધ્રુવ કોઓર્ડિનેટ્સ,द्वियुग्मध्रुवी निर्देशांक
દ્વિધ્રુવ,द्विध्रुव
બાયપીરામિડ,द्विपिरामिड
ડીરાક ડેલ્ટા કાર્ય,डिरैक डेल्टा फलन
સામાન્ય સ્પર્શક,उभयनिष्ठ अनुस्पर्श रेखा
જમણો ખૂણો,दिष्ट कोण
સીધી રેખા,दिष्ट रेखा
જગ્યા વ્યુત્પન્ન,दिक्-अवकलज
"ડીકોસિન, ડીકો-કોસાઇન","दिक्कोज्या, दिक्-कोसाइन"
મહત્તમ દિશા,उच्चिष्ठ की दिशा
પ્રક્ષેપણ દિશા,प्रक्षेपण दिशा
દિશા ગુણોત્તર,दिक्-अनुपात
નિયમનકારી વર્તુળ,नियामक वृत्त
નિયમનકાર વર્તુળ,नियामक गोला
અનુલોમા ઉત્પાદન,अनुलोम गुणनफल
"સીધો પુરાવો, સીધો પુરાવો","प्रत्यक्ष प्रमाण, प्रत्यक्ष उपपत्ति"
અનુક્રમિક ગુણોત્તર,अनुक्रमानुपात
નિયતિ,नियता
અનુલોમા સરવાળો,अनुलोम योगफल
અસંબંધિત સમૂહ,असंबद्‌ध समुच्चय
"નિરંતરતા, નિરંતરતા, વિરામ","असांतत्य, असातत्य, भंग"
વ્યુત્પન્નતાની વિરામ,अवकलज का असांतत्य
પ્રથમ પ્રકારનું વિરામ,प्रथम प्रकार का असांतत्य
બીજા પ્રકારનું વિરામ,द्वितीय प्रकार का असांतत्य
અવ્યવસ્થિત વિતરણ,असंतत वितरण
અવ્યવસ્થિત કાર્ય,असंतत फलन
અવ્યવસ્થિત તફાવત,असंतत विचर
રજકણ,विविक्त
અવ્યવસ્થિત વિતરણ,असंतत बंटन
અસંતુલિત સંભાવના વિતરણ,असंतत प्रायिकता बंटन
અવ્યવસ્થિત રેન્ડમ ચલ,असंतत यादृच्छिक चर
અવિરત નમૂના જગ્યા,असंतत प्रतिदर्श समष्टि
અલગ એકંદર,विविक्त समुच्चय
અલગ વસ્તી,विविक्त समष्टि
અલગ રાજ્ય,विविक्त संस्थिति
અવ્યવસ્થિત તફાવત,असंतत विचर
વિતરણ કર,विविक्तकर
ભેદભાવપૂર્ણ વિશ્લેષણ,विविक्तकर विश्लेषण
અસંબંધિત,असंयुक्त
અસંબદ્ધ ઘટના,असंयुक्त घटना
અસંબંધિત સમૂહ,असंयुक्त समुच्चय
અસંબંધિત નિવેશ,असंयुक्त सम्मिलन
"વિભાજન, તર્કસંગત સરવાળો","वियोजन, तर्क-संगत योग"
"વિખેરવું, વિખેરવું","परिक्षेपण, प्रकीर्णन"
વિક્ષેપ ચાર્ટ,परिक्षेपण संचित्र
વિક્ષેપ સૂચકાંક,परिक्षेपणांक
વિક્ષેપ રેખાકૃતિ,परिक्षेपण-आरेख
વિક્ષેપ મેટ્રિક્સ,परिक्षेपण-मैट्रिक्स
વિસ્થાપન,विस्थापन
પ્રદર્શન,प्रदर्श
કન્સોલ,कन्सोल
"અસમાન, અસમાન","असमरूप, असमान"
વિસર્જન બળ,क्षयकारी बल
અંતર કાર્ય,दूरी-फलन
અંતર મોડ્યુલસ,दूरी-मापांक
બિન-વિતરણકારક,बंटन-निरपेक्ष
"વિતરણ નિયમ, વિતરણ નિયમ","वितरण-नियम, बंटननियम"
"વિખેરી નાખવું, વિખેરી નાખવું","अपसारित करना, अपसारित होना"
"ભિન્નતા, ભિન્નતા, ભિન્નતા","अपसरण, अपसारिता, डाइवर्जेन्स"
વિચલન પ્રમેય,अपसरण प्रमेय
જુદીજુદી,अपसारी
અલગ શ્રેણી,अपसारी श्रेणी
વિભાજિત તફાવત,विभाजित अंतर
"વિભાજ્યતા, વિભાજ્યતા","भाज्यता, विभाज्यता"
"વિભાજ્ય, વિભાજ્ય","भाज्य, विभाज्य"
"વિભાજન, વિભાજન, વિભાજન","भाग, प्रभाग, विभाजन"
વિભાજન અલ્ગોરિધમ,विभाजन-कलन विधि
વિભાજિત રિંગ,विभाजन-वलय
ચતુર્ભુજ,द्वादशभुज
દશકોણ,द्वादशफलक
"ડોમેન, ડોમેન, પ્રાંત, પ્રદેશ","प्रक्षेत्र, डोमेन, प्रांत, प्रदेश"
કાર્યનું ડોમેન,फलन का प्रांत
વ્યાખ્યા-પ્રાંત,परिभाषा-प्रांत
અસ્તિત્વની સ્થિતિ,अस्तित्व-प्रांत
ઓવરરાઇડિંગ ઉપકરણ,अभिभावी युक्ति
ડોપ્લર અસર,डॉप्लर प्रभाव
"બિંદુ ઉત્પાદન, સ્કેલર ઉત્પાદન","बिन्दु-गुणनफल, अदिशगुणनफल"
ડોટેડ વળાંક,बिन्दुकित वक्र
બેવડા તફાવત,द्विशः अवकलन
ડબલ ઘાતાંકીય વિતરણ,द्विक चरघातांकीय बंटन
ડબલ કોઇલ,द्विकुंडली
દ્વિસંગી અભિન્ન,द्विशः समाकल
દ્વિસંગી એકીકરણ,द्विशः समाकलन
ડબલ મર્યાદા,द्विक सीमा
ડબલ સેમ્પલિંગ ઇવેન્ટ,द्विशः प्रतिचयन आयोजन
ડબલ ક્રમ,द्विक अनुक्रम
ડબલ શ્રેણી,द्विक श्रेणी
ડબલ-જોડાયેલ નોટેશન,द्वि-अनुलग्नी संकेतन
ડબલ સંકલન,द्विक संकलन
નીચે તરફ પ્રવેગક,अधोमुखी त्वरण
નીચે તરફનું વિસ્થાપન,अधोमुखी विस्थापन
નીચેની ગતિ,अधोमुखी गति
નીચે તરફનો વેગ,अधोमुखी वेग
ટ્રેક્શન,कर्षण
ટ્રેક્શન બળ,कर्षण-बल
"બેવડી દ્વૈતતા,",द्वैती द्वैती
ડ્યુઅલ બેઝ,द्वैत आधार
દ્વિ આંતરિક ઉત્પાદન,द्वैत आंतरिक गुणनफल
ડ્યુઅલ રેખીય પ્રોગ્રામિંગ સમસ્યા,द्वैती रैखिक प्रोग्रामन समस्या
"ડબલ ઓપરેશન, ડ્યુઅલ ઓપરેશન","द्वि प्रचालन, द्वैती संक्रिया"
બેવડી સમસ્યા,द्वैत समस्या
ડ્યુઅલ સિંગલ અલ્ગોરિધમ,द्वैत एकल कलन-विधि
ડ્યુઅલ સિંગલ પદ્ધતિ,द्वैत एकल प्रविधि
બેવડી જગ્યા,द्वैत समष्टि
દ્વિ ચલ,द्वैत चर
ડ્યુઅલ વેક્ટર જગ્યા,द्वैत सदिश समष्टि
મૌન અનુક્રમણિકા,मूक सूचकांक
મૌન ફૂટર,मूक पादांक
મૌન કરાર,मूक अनुबंध
શાંત ચલ,मूक चर
ડુપ્લિકેશન,अनुलिपि-प्रक्रम
ગતિશીલ,गतिकीय
ગતિશીલ સિસ્ટમ,गतिकीय तंत्र
ગતિશીલ માંગ કાર્ય,गतिक मांग फलन
ગતિશીલ મોડેલ,गत्यात्मक निदर्श
ગતિશીલ પ્રોગ્રામિંગ,गत्यात्मक प्रोग्रामन
ગતિશીલ પ્રોગ્રામિંગ અભિગમ,गतिशील प्रोग्रामन उपगमन
ગતિશીલ પ્રોગ્રામિંગ તકનીકો,गतिशील प्रोग्रामन प्रविधि
"ગતિશીલતા, ગતિશીલતા","गतिविज्ञान, गतिकी"
કણ ગતિશીલતા,कण-गतिकी
સખત શરીરની ગતિશીલતા,दृढ़ पिंड गतिकी
"પૃથ્વી, પૃથ્વી, પૃથ્વી, પૃથ્વી, પૃથ્વી, પૃથ્વી, પૃથ્વી, પૃથ્વી સંપર્ક (ver.)","भू, पृथ्वी, भूमि, मत्तिृ का, मदृा, भू संपर्कित करना, भूसंपर्क करना (क्रि.)"
ભૂકંપની તીવ્રતા,भूकंप तीव्रता
તરંગીતા,उत्केंद्रता
ધારણા,ग्रहण
ઇકોનોમેટ્રિક આગાહી,अर्थमितीय पूर्वानुमान
અર્થશાસ્ત્રી,अर्थमितिज्ञ
અર્થશાસ્ત્ર,अर्थमिति
અર્થશાસ્ત્ર,अर्थशास्त्र
"કોર, ધાર, આંસુ","कोर, किनारा, अश्रि"
એકંદર કોરનો સામનો કરવો,अवमुख समुच्चय कोर
કાર્યક્ષમતા સૂચકાંક,दक्षतांक
લાક્ષણિક તત્વ,अभिलक्षणिक अवयव
લાક્ષણિક કાર્ય,अभिलक्षणिक फलन
"eigen મૂલ્ય, લાક્ષણિકતા મૂલ્ય","आइगेन मान, अभिलक्षणिक मान"
લાક્ષણિક મૂલ્ય સમીકરણ,अभिलक्षणिक मान समीकरण
"ઇજેન વેક્ટર, લાક્ષણિક વેક્ટર","आइगेन वेक्टर, अभिलक्षणिक सदिश"
સ્થિતિસ્થાપક,प्रत्यास्थ
સ્થિતિસ્થાપક કાસ્ટ,प्रत्यास्थतांक
સ્થિતિસ્થાપક સંતુલન,प्रत्यास्थ साम्यावस्था
સ્થિતિસ્થાપકતા,प्रत्यास्थता
સ્થિતિસ્થાપકતા પાનું,प्रत्यास्थता-पृष्ठ
"ઇલેક્ટ્રોનિક કમ્પ્યુટર, ઇલેક્ટ્રોનિક કમ્પ્યુટર","इलेक्ट्रॉनिक अभिकलित्र, इलेक्ट्रॉनिक कम्प्यूटर"
"તત્વ, તત્વ, તત્વ","तत्व, अल्पांश, अवयव"
પ્રારંભિક કૉલમ કામગીરી,प्रारंभिक स्तंभ संक्रिया
પ્રારંભિક ઘટના,प्रारंभिक घटना
પ્રારંભિક કાર્ય,प्रारंभिक फलन
પ્રારંભિક કામગીરી,प्रारंभिक संक्रिया
પ્રારંભિક પરિણામો,प्रारंभिक परिणाम
પ્રારંભિક સંભાવના નિયમ,प्रारंभिक प्रायिकता नियम
શરૂઆતની લાઇન કામગીરી,प्रारंभिक पंक्ति संक्रिया
"નાશ કરવો, નાશ કરવો,","विलुप्त करना, विलोपन करना"
રિઝોલ્યુશન પ્રક્રિયા,निराकरण प्रक्रिया
"એલિપ્સ, એલિપ્સ","दीर्घवृत्त, इलिप्स"
લંબગોળ,दीर्घवृत्तज
લંબગોળ,दीर्घवृत्तजीय
લંબગોળ સપાટી,दीर्घवृत्तजीय पृष्ठ
લંબગોળ શરીર,दीर्घवृत्ताकार पिंड
એમ્બેડિંગ,अंतःस्थापन
ઉત્સર્જન,उत्सर्जन
પ્રયોગમૂલક વિશ્વાસ,आनुभविक न्यास
પ્રયોગમૂલક સૂત્ર,मूलानुपाती सूत्र
પ્રયોગમૂલક સંભાવના,आनुभविक प्रायिकता
પ્રયોગમૂલક સંબંધ,आऩुभविक संबंध
ખાલી સેટ,रिक्त समुच्चय
બંધાયેલ,परिबद्‌ध
"એન્કોડિંગ, કોડિંગ","कूटलेखन, कोडन"
આંતરકાર્યક્ષમતા,अंतराकारिता
અંતિમ બિંદુ,अंत्य बिंदु
વર્ગ અંતરાલનો અંતિમ બિંદુ,वर्गांतराल के अंत्य बिंदु
ઊર્જા,ऊर्जा
ઊર્જા-વેગ ઘટક,ऊर्जा-संवेग घटक
પ્રવેશ ચલ,प्रवेशी चर
ગણવાયોગ્ય સમૂહ,गणनीय समुच्चय
"ગણતરી, ગણતરી","गणन, गिनना"
"સમાન, સમાન, સમાન, સમાન","समान, बराबर, सम, तुल्य"
"સમાનતા, સમાનતા","समता, समिका"
શક્યતા,समप्रायिक
પણ સંભાવના પસંદગી પદ્ધતિ,सम प्रायिकता वरण विधि
બરાબરી,समान करना
"સમીકરણ, સમીકરણ","समीकरण, समीकार"
ચતુર્ભુજ સમીકરણ,एकघात समीकरण
ચતુર્ભુજ સમીકરણ,द्विघात समीकरण
ચતુર્ભુજ સમીકરણ,त्रिघात समीकरण
"વિષુવવૃત્ત, વિષુવવૃત્ત, મધ્યરેખા","विषुवत वृत्त भूमध्यरेखा, इक्वेटर, मध्यरेखा"
સુસંગત,समसंतत
સમભુજ,समबाहु
"સંતુલન, સંતુલન, સંતુલન","साम्यावस्था, साम्य, संतुलन"
બળ સંતુલન,बल-संतुलन
સંતુલન બિંદુ,संतुलन बिंदु
સમાનતા,तुल्यता
સમાનતા વર્ગ,तुल्यता-वर्ग
સમાનતા સંબંધ,तुल्यता-संबंध
"સમકક્ષ, સમકક્ષ (v.), સમકક્ષ (ed.)","तुल्य, तुल्यमान (वि.), तुल्यांक (सं.)"
સમકક્ષ મેટ્રિક્સ,तुल्य मैट्रिक्स
સમકક્ષ સમૂહ,तुल्य समुच्चय
વૃત્તિઓ,अभ्यतिप्रायता
"ભૂલ, ભૂલ, ભૂલ, અચોક્કસતા","त्रुटि, भूल, गलती, अशुद्‌धि"
ભૂલ વિશ્લેષણ,त्रुटि-विश्लेषण
ભૂલ કોડ,त्रुटि कोड
ભૂલ ગુણાંક,त्रुटि गुणांक
ચોરસ સરેરાશ ભૂલ,वर्ग माध्य त्रुटि
પ્રથમ પ્રકારની ભૂલ,प्रथम प्रकार की त्रुटि
બીજા પ્રકારની ભૂલ,द्वितीय प्रकार की त्रुटि
બચવાની સંભાવના,पलायन-प्रायिकता
એસ્કેપ વેગ,पलायन वेग
ઇ. શ્મિટ મોબિલાઇઝેશન પ્રક્રિયા,ई. श्मिट लांबिकीकरण प्रक्रम
બહિર્મુખ,बहिर्वृत्त
"આવશ્યક, આવશ્યક","सारभूत, अनिवार्य"
વર્ચ્યુઅલ અનન્ય,वस्तुतः अद्वितीय
"મૂલ્યાંકન કરવું, મૂલ્યાંકન કરવું (વેર.), મૂલ્યાંકન કરવું (સં.)","आकलन करना, आकलित करना (क्रि.), आकलन (सं.)"
અંદાજ પદ્ધતિ,आकलन विधि
યુક્લિડિયન કોઓર્ડિનેટ્સ,यूक्लिडीय निर्देशांक
યુક્લિડિયન ડોમેન,यूक्लिडीय डोमेन
યુક્લિડિયન ભૂમિતિ,यूक्लिडीय ज्यामिति
યુક્લિડિયન એન-સ્પેસ,यूक्लिडीय n-समष्टि
યુક્લિડિયન પ્લેન,यूक्लिडीय समतल
યુલરનું પ્રમેય,ऑयलर प्रमेय
"મૂલ્યાંકન, મૂલ્યાંકન","मान निकालना, मूल्यांकन करना"
સમ,सम
પણ વળાંક,सम वक्र
સમ કાર્ય,सम फलन
પ્રત્યાવર્તન પણ,सम अपवर्त्य
બેકી સંખ્યા,सम संख्या
વિચિત્ર સમપ્રમાણતા,सम-विषम सममिति
પણ ક્રમચય,सम क्रमचय
"ઘટના, એપિસોડ","घटना, अनुवृत्त"
આઇસોમેટ્રિક,समपद
"બરાબર, બરાબર, બરાબર","यथातथ, यथार्थ, बिल्कुल ठीक"
ચોક્કસ ચી-સ્ક્વેર ટેસ્ટ,यथातथ काई-वर्ग परिक्षण
ચોક્કસ તફાવત,यथातथ अवकल
ચોક્કસ સમીકરણ,यथातथ समीकरण
ઉદાહરણ,उदाहरण
વિનિમય,विनिमय
ચોક્કસ ઘટના,निश्शेष घटना
અસ્તિત્વનો સ્વયંસિદ્ધ,अस्तित्व अभिगृहीत
જીવન ટકાવી રાખવાની સંભાવના,अस्तित्व प्रायिकता
અસ્તિત્વ પ્રમેય,अस्तित्व प्रमेय
બાહ્ય ચલ,बाह्य चर
"ફેલાવો, ફેલાવો","प्रसार, प्रसरण"
અપેક્ષા કાર્ય,प्रत्याशा फलन
અપેક્ષિત આવર્તન,प्रत्याशित बारंबारता
અપેક્ષિત મૂલ્ય,प्रत्याशित मान
પ્રયોગ,प्रयोग
"પ્રાયોગિક ભૂલ, પ્રાયોગિક ભૂલ","प्रायोगिक भूल, प्रायोगिक त्रुटि"
"સમજૂતી, સમજૂતી","व्याख्या, स्पष्टीकरण"
સ્પષ્ટ સમીકરણ,स्पष्ट समीकरण
સ્પષ્ટપણે,स्पष्ट रूप
સ્પષ્ટ કાર્ય,स्पष्ट फलन
સ્પષ્ટ ઉકેલ,स्पष्ट हल
ઘાત,घातांक
ઘાતાંકીય વળાંક,चरघातांकी वक्र
ઘાતાંકીય સંભાવના કાર્ય,चरघातांकी प्रायिकता फलन
ઘાતાંકીય વિતરણ,चरघातांकी बंटन
ઘાતાંકીય સમીકરણ,चरघातांकी समीकरण
ઘાતાંકીય કાર્ય,चरघातांकी फलन
"ઘાતાંકીય વૃદ્ધિ, ઘાતાંકીય વૃદ્ધિ","एक्सपोनेन्टी वृद्‌धि, चरघातांकी वृद्‌धि"
ઘાતાંકીય નિયમ,चरघातांकी नियम
ઘાતાંકીય નકશો,चरघातांकी प्रतिचित्र
"ઘાતાંકીય શ્રેણી, ઘાતાંકીય શ્રેણી","एक्सपोनेन्टी श्रेणी, चरघातांकी श्रेणी"
"અભિવ્યક્તિ, અભિવ્યક્તિ, ચહેરાના હાવભાવ, અભિવ્યક્તિ","निष्पीडन, व्यंजक, मुखाकृति, भावकृति"
વિસ્તૃત અંતરાલ,विस्तरित अंतराल
વિસ્તૃત વાસ્તવિક રેખા,वर्धित वास्तविक रेखा
વિસ્તૃત વાસ્તવિક સંખ્યા સિસ્ટમ,विस्तरित वास्तविक संख्या निकाय
મેપિંગ એક્સ્ટેંશન,प्रतिचित्रण विस्तार
બાહ્ય કોણ,बहिष्कोण
બાહ્ય ઝોન,बाह्य क्षेत्र
બાહ્ય બિંદુ,बाह्य बिंदु
બાહ્ય,बाह्य
અનુમાન મૂલ્યનું એક્સ્ટ્રાપોલેશન,उपनति मान का बहिर्वेशन
એક્સ્ટ્રાપોલેશન તકનીક,बहिर्वेशन तकनीक
ટોચનું મૂલ્ય,चरम मान
"આત્યંતિક, અંત, આત્યંતિક, પરાકાષ્ઠા","अत्यंत, अंत, चरम, पराकाष्ठा"
ઉચ્ચ બિંદુ,चरम बिंदु
વિરોધી સમૂહનો આત્યંતિક બિંદુ,अवमुख समुच्चय का चरम बिंदु
કાર્યનું આત્યંતિક મૂલ્ય,फलन का चरम मान
આત્યંતિક ગુણધર્મો,चरम गुणधर्म
"ચહેરો, બાજુ, આગળ","फलक, पार्श्व, अंताग्र"
ફેસ વેલ્યુ,अंकित मूल्य
"ઘટક, પરિબળ, પરિબળ, કલમ,","घटक, उपादान, कारक, खंड"
પરિબળ વિશ્લેષણ,उपादान विश्लेषण
ખંડિત,खंडित
ફેક્ટોરિયલ,क्रमगुणित
બહુવિધ પરિબળ ડિઝાઇન,बहु-उपादानी अभिकल्पना
ફેક્ટરીકરણ,गुणनखंडन
પરિબળ માટે,गुणनखंड करना
ન્યાય રમત,न्याय्य खेल
"વર્ચ્યુઅલ, ખોટા, કોડ","आभासी, मिथ्या, कूट"
"કુટુંબ, કુટુંબ, કુળ, કુટુંબ","कुटुंब, परिवार, कुल, फैमिली"
વર્તુળ કુલ,वृत्त-कुल
વળાંક કુલ,वक्र-कुल
કાર્યોનું કુટુંબ,फलन-परिवार
કુલ રેખા,रेखा-कुल
પ્રતિકૃતિ,प्रतिकृति
F-વિતરણ,F-बंटन
સુસંગત આધાર ઉકેલ,सुसंगत आधारी हल
સુસંગત ઉકેલ,सुसंगत हल
"રિચાર્જ, પુનઃરોકાણ","पुनर्भरण, पुनर्निवेश"
ફર્મનો કાયદો,फ़र्मा का नियम
ફર્માના પ્રમેય,फ़र्मा का प्रमेय
ફર્મી-ડિરાક-સ્ટેટિસ્ટિક્સ,फर्मी-डिरैक-सांख्यिकी
ફિબોનાકી નંબરો,फिबोनाशी-संख्या
ફિબોનાકી શ્રેણી,फिबोनाशी श्रेणी
"ક્ષેત્ર, ક્ષેત્ર, ક્ષેત્ર, ક્ષેત્ર","क्षेत्र, क्षेत्रक, खेत, फील्ड"
અંતિમ વેગ,अंतिम वेग
"મર્યાદિત, મર્યાદિત","परिमित, सांत"
મર્યાદિત આધાર,परिमित आधार
મર્યાદિત દશાંશ,परिमित दशमलव
મર્યાદિત તફાવત,परिमित अंतर
મર્યાદિત તફાવત પદ્ધતિ,परिमित अंतर विधि
મર્યાદિત પરિમાણીય,परिमितविमीय
મર્યાદિત પરિમાણીય વેક્ટર,परिमितविमीय सदिश
મર્યાદિત રમત,परिमित खेल
મર્યાદિત ભૂમિતિ,परिमित ज्यामिति
મર્યાદિત અભિન્ન,परिमित सर्वनिष्ठ
મર્યાદિતતા,परिमितानेक
મર્યાદિત માર્કોવ સાંકળ,परिमित मार्कोव शृंखला
