Punjabi,Bengali
ਗਣਨਾ,গণনা
ਅਧਾਰਿਤ ਫੰਕਸ਼ਨ,ভিত্তিক ফাংশন
ਅਵਤਲ ਬਹੁਭੁਜ,অবতল বহুভুজ
ਓਰੀਐਂਟਿਡ ਪ੍ਰੋਗਰਾਮਿੰਗ,ওরিয়েন্টেড প্রোগ্রামিং
ਕੇਂਦਰਿਤ ਚੱਕਰ,কেন্দ্রীভূত বৃত্ত
ਕੇਂਦਰਿਤ ਕਰਵ,কেন্দ্রীভূত বক্ররেখা
ਇੱਕ ਅਮੂਰਤ ਸੰਕਲਪ ਨੂੰ ਅਸਲੀ ਸਮਝੋ,একটি বিমূর্ত ধারণা বাস্তব হতে বিবেচনা করুন
ਲਾਈਨਾਂ ਦਾ ਸੰਗਮ,লাইনের সঙ্গম
ਸਮਕਾਲੀ,সমবর্তী
ਸਮਕਾਲੀ ਬਲ,সমবর্তী বল
ਸ਼ਰਤੀਆ ਘਣਤਾ ਫੰਕਸ਼ਨ,শর্তাধীন ঘনত্ব ফাংশন
ਸ਼ਰਤੀਆ ਵੰਡ,শর্তাধীন বিতরণ
ਪ੍ਰਤਿਬੰਧਿਤ ਉਮੀਦ,সীমাবদ্ধ প্রত্যাশা
ਸ਼ਰਤੀਆ ਮਤਲਬ,শর্তসাপেক্ষ গড়
ਸ਼ਰਤੀਆ ਸੰਭਾਵਨਾ,শর্তাধীন সম্ভাবনা
ਅਨੁਕੂਲਤਾ ਪਾਬੰਦੀ,প্রান্তিককরণ সীমাবদ্ধতা
ਇਕਸਾਰਤਾ ਪਾਬੰਦੀਆਂ,ধারাবাহিকতা সীমাবদ্ধতা
ਇਕਸਾਰਤਾ ਪਾਬੰਦੀ,সততা সীমাবদ্ধতা
ਛੂਹ ਪਾਬੰਦੀ,স্পর্শ সীমাবদ্ধতা
"ਕੋਨ, ਕੋਨ","শঙ্কু, শঙ্কু"
ਵਿਸ਼ਵਾਸ ਅੰਤਰਾਲ,আস্থা ব্যবধান
ਵਿਸ਼ਵਾਸ ਅੰਤਰਾਲ ਦਾ ਅਨੁਮਾਨ,আত্মবিশ্বাসের ব্যবধান অনুমান
ਵਫ਼ਾਦਾਰੀ ਦੀਆਂ ਸੀਮਾਵਾਂ,বিশ্বস্ততার সীমা
ਵਿਸ਼ਵਾਸ ਜ਼ੋਨ,আত্মবিশ্বাস অঞ্চল
ਵਿਰੋਧ ਸਥਿਤੀ,প্রতিবাদ অবস্থান
confocal ਕੋਨਿਕ,confocal conic
confocal ellipsoid,কনফোকাল উপবৃত্তাকার
ਕਨਫੋਕਲ ਜਿਓਮੈਟਰੀ,কনফোকাল জ্যামিতি
confocal ਹਾਈਪਰਬੋਲਾ,কনফোকাল হাইপারবোলা
confocal ਹਾਈਪਰਬੋਲਾ,কনফোকাল হাইপারবোলা
confocal parabola,কনফোকাল প্যারাবোলা
ਕਨਫੋਕਲ ਪੈਰਾਬੋਲਿਕ ਕੋਆਰਡੀਨੇਟਸ,কনফোকাল প্যারাবোলিক স্থানাঙ্ক
"ਸਮਾਨ, ਸਮਾਨ","analogous, analogous"
ਕੋਣ ਮੈਪਿੰਗ,কোণ ম্যাপিং
"ਇਕਸਾਰਤਾ, ਦੋ-ਸਮਾਂਤਰ ਰੇਖਾ-ਕੁੱਲ, ਸਮਾਨਤਾ","congruence, biparallel line-total, equalness"
ਦੋ ਸਮਾਨਾਂਤਰ ਚੱਕਰ ਕੁੱਲ,দ্বি-সমান্তরাল বৃত্ত মোট
"ਇਕਸਾਰ, ਵੀ","সঙ্গতিপূর্ণ, এমনকি"
ਬਰਾਬਰ ਮੈਟ੍ਰਿਕਸ,সমতুল্য ম্যাট্রিক্স
"ਕੋਨਿਕ, ਕੋਨਿਕ","conic, conic"
ਕੋਨਿਕਲ ਫਰਸਟਮ,conical frustum
ਕੋਨਿਕਲ ਕੁੰਡਲਨੀ,শঙ্কুযুক্ত কুন্ডলিনী
"ਕੋਨਿਕ ਕੱਟ, ਕੋਨਿਕ","conic cut, conic"
ਕੋਨਿਕ ਗਣਿਤ,কনিক গণিত
"ਕੋਨ-ਕੱਟ, ਕੋਨ-ਸੈਕਸ਼ਨ","শঙ্কু-কাটা, শঙ্কু-বিভাগ"
"ਸੰਯੁਕਤ ਹੋਣਾ (v.), ਸੰਯੁਕਤ ਹੋਣਾ (v.)","to be conjugated (v.), to be conjugated (v.)"
ਸੰਯੁਕਤ ਕੋਣ,সংযোজিত কোণ
ਸੰਯੁਕਤ ਧੁਰਾ,সংযোজিত অক্ষ
ਮਿਸ਼ਰਿਤ ਸੰਖਿਆਵਾਂ,সংযুক্ত জটিল সংখ্যা
ਸੰਯੁਕਤ ਦਿਸ਼ਾ,সংযোজিত দিক
ਸੰਯੁਕਤ ਫੰਕਸ਼ਨ,কনজুগেট ফাংশন
ਮੈਟ੍ਰਿਕਸ ਦਾ ਸੰਯੁਕਤ,ম্যাট্রিক্সের সংযোজন
ਸੰਯੁਕਤ ਕ੍ਰਮਵਾਰ,কনজুগেট পারমুটেশন
ਸੰਯੁਕਤ ਵੇਰੀਏਬਲ,সংযোজিত পরিবর্তনশীল
"ਯੋਗਾ, ਸੁਮੇਲ","যোগব্যায়াম, সংমিশ্রণ"
ਲਗਾਤਾਰ,একটানা
ਲਗਾਤਾਰ ਨੰਬਰ,ধারাবাহিক সংখ্যা
ਊਰਜਾ ਸੰਭਾਲ,শক্তি সংরক্ষণ
ਪੁੰਜ ਸੰਭਾਲ,ভর সংরক্ষণ
ਸਰਪ੍ਰਸਤ,পৃষ্ঠপোষক
"ਇਕਸਾਰਤਾ, ਇਕਸਾਰਤਾ, ਇਕਸਾਰਤਾ, ਇਕਸਾਰਤਾ","ধারাবাহিকতা, ধারাবাহিকতা, ধারাবাহিকতা, ধারাবাহিকতা"
ਇਕਸਾਰਤਾ ਪਾਬੰਦੀਆਂ,ধারাবাহিকতা সীমাবদ্ধতা
"ਅਨੁਕੂਲ ਅਨੁਮਾਨ, ਉਲਟ ਅਨੁਮਾਨ","সামঞ্জস্যপূর্ণ অনুমান, বিপরীত অনুমান"
"ਇਕਸਾਰ ਅਨੁਮਾਨਕ, ਗੈਰ-ਵਿਰੋਧੀ ਅਨੁਮਾਨ ਲਗਾਉਣ ਵਾਲਾ","সামঞ্জস্যপূর্ণ অনুমানকারী, অ-বিরোধী অনুমানকারী"
"ਗੈਰ-ਵਿਰੋਧੀ ਨਮੂਨਾ, ਅਨੁਕੂਲ ਨਮੂਨਾ","বৈপরীত্য নমুনা, সামঞ্জস্যপূর্ণ নমুনা"
"ਅਨੁਕੂਲ ਇਕਾਈਆਂ, ਗੈਰ-ਵਿਰੋਧੀ ਇਕਾਈਆਂ","সামঞ্জস্যপূর্ণ সত্তা, অ-বিরোধী সত্তা"
ਕੰਸੋਲ,কনসোল
"ਸਥਿਰ, ਸਥਿਰ, ਸਥਿਰ, ਅਚੱਲ, ਨਾ ਬਦਲਣ ਵਾਲਾ, ਇਕਸਾਰ","স্থির, স্থির, ধ্রুবক, স্থাবর, অপরিবর্তনীয়, অভিন্ন"
ਇਕਸਾਰ ਪ੍ਰਵੇਗ,অভিন্ন ত্বরণ
ਨਿਰੰਤਰ ਫੰਕਸ਼ਨ,ধ্রুবক ফাংশন
ਗੰਭੀਰਤਾ ਬਿੰਦੂ,মাধ্যাকর্ষণ বিন্দু
ਏਕੀਕਰਣ ਸਥਿਰ,ইন্টিগ্রেশন ধ্রুবক
ਅਨੁਪਾਤਕ ਸਥਿਰਤਾ,সমানুপাতিক ধ্রুবক
ਸਥਿਰ ਪੈਰਾਮੀਟਰ,ধ্রুবক পরামিতি
ਨਿਰੰਤਰ ਬਹੁਪਦ,ধ্রুব বহুপদী
ਸਥਿਰ ਅਨੁਪਾਤ,নির্দিষ্ট অনুপাত
ਇਕਸਾਰ ਚਾਲ,অভিন্ন নড়াচড়া
ਨਿਰੰਤਰ ਮਿਆਦ,ধ্রুব মেয়াদ
ਇਕਸਾਰ ਗਤੀ,অভিন্ন বেগ
ਸਿਰਜਣਹਾਰ ਦੇ ਸਮੀਕਰਨ,সৃষ্টিকর্তার সমীকরণ
ਪਾਬੰਦੀ,বাধা
"ਬਣਾਉਣ ਲਈ, ਬਣਾਉਣ ਲਈ","তৈরি করা, তৈরি করা"
ਗਠਨ,গঠন
ਖਪਤਕਾਰਾਂ ਦੀਆਂ ਤਰਜੀਹਾਂ,ভোক্তাদের পছন্দ
ਖਪਤ ਫੰਕਸ਼ਨ,খরচ ফাংশন
ਸਪਰਸ਼ ਕੋਣ,স্পর্শক কোণ
ਸੰਪਰਕ ਬਿੰਦੂ,যোগাযোগ বিন্দু
ਸ਼ਾਮਿਲ ਹੈ,অন্তর্ভুক্ত
ਮਾਨਤਾ ਸਾਰਣੀ,অধিভুক্তি টেবিল
ਨਿਰੰਤਰ ਮਕੈਨਿਕਸ,ধারাবাহিক মেকানিক্স
ਵੱਖ-ਵੱਖ ਵਿੱਤ,বিভিন্ন অর্থ
ਵਿੱਤ ਉਤਪਾਦ,আর্থিক পণ্য
"ਨਿਰੰਤਰਤਾ, ਨਿਰੰਤਰਤਾ","continuum, continuum"
ਫੰਕਸ਼ਨਾਂ ਦੀ ਨਿਰੰਤਰਤਾ,ফাংশনের ধারাবাহিকতা
ਲਗਾਤਾਰ ਟੈਸਟ,ধারাবাহিক পরীক্ষা
"ਨਿਰੰਤਰ, ਅਟੁੱਟ, ਅਟੁੱਟ, ਨਿਰੰਤਰ, ਨਿਰੰਤਰ","অবিচ্ছিন্ন, অবিচ্ছিন্ন, অবিচ্ছিন্ন, অবিচ্ছিন্ন, অবিচ্ছিন্ন"
ਲਗਾਤਾਰ ਡੈਰੀਵੇਟਿਵ,ক্রমাগত ডেরিভেটিভ
ਲਗਾਤਾਰ ਵੰਡ,ক্রমাগত বিতরণ
ਉਪਰ ਲਗਾਤਾਰ,ক্রমাগত উপরে
ਲਗਾਤਾਰ ਫੰਕਸ਼ਨ,ক্রমাগত ফাংশন
ਲਗਾਤਾਰ ਵੱਖਰਾ,ক্রমাগত পার্থক্যযোগ্য
ਲਗਾਤਾਰ ਨਕਸ਼ਾ,ক্রমাগত মানচিত্র
ਲਗਾਤਾਰ ਮੈਪਿੰਗ,ক্রমাগত ম্যাপিং
ਲਗਾਤਾਰ ਸੰਭਾਵਨਾ ਘਣਤਾ ਫੰਕਸ਼ਨ,ক্রমাগত সম্ভাব্যতা ঘনত্ব ফাংশন
ਲਗਾਤਾਰ ਸੰਭਾਵਨਾ ਵੰਡ,ক্রমাগত সম্ভাব্যতা বন্টন
ਨਿਰੰਤਰ ਬੇਤਰਤੀਬ ਵੇਰੀਏਬਲ,ক্রমাগত র্যান্ডম পরিবর্তনশীল
ਲਗਾਤਾਰ ਨਮੂਨਾ ਸਪੇਸ,ক্রমাগত নমুনা স্থান
ਲਗਾਤਾਰ ਵੇਰੀਏਬਲ,ক্রমাগত পরিবর্তনশীল
ਲਗਾਤਾਰ ਲਹਿਰ,একটানা তরঙ্গ
"ਨਿਰੰਤਰਤਾ, ਨਿਰੰਤਰਤਾ","continuum, continuum"
continuum axiom,ধারাবাহিক স্বতঃসিদ্ধ
ਅਸਲ-ਨੰਬਰ ਸੈੱਟ,বাস্তব-সংখ্যা সেট
ਨਿਰੰਤਰ ਸਿਧਾਂਤ,ধারাবাহিক নীতি
ਕੰਟੋਰ ਏਕੀਕਰਣ,কনট্যুর ইন্টিগ্রেশন
ਸੰਕੁਚਨ ਮੈਪਿੰਗ,সংকোচন ম্যাপিং
ਵਿਰੋਧ,বিরোধিতা করুন
ਪ੍ਰਤੀਬਿੰਬ,প্রতিফলন
ਕੰਟਰੋਲ,নিয়ন্ত্রণ
ਕੰਟਰੋਲ ਚਾਰਟ,নিয়ন্ত্রণ চার্ট
ਮੱਧਮਾਨ ਦਾ ਕੰਟਰੋਲ ਚਾਰਟ,গড় নিয়ন্ত্রণ চার্ট
ਨੁਕਸ ਦਾ ਕੰਟਰੋਲ,ত্রুটি নিয়ন্ত্রণ
ਇਮਾਰਤ ਦਾ ਕੰਟਰੋਲ,প্রাঙ্গনের নিয়ন্ত্রণ
ਵੇਰੀਏਬਲ ਦਾ ਕੰਟਰੋਲ,ভেরিয়েবলের নিয়ন্ত্রণ
"ਕਨਵਰਜ ਕਰਨਾ, ਕਨਵਰਜ ਕਰਨਾ","to converge, to converge"
ਕਨਵਰਜੈਂਸ ਦਾ ਮਤਲਬ ਹੈ,মানে অভিসারন
ਵਰਗ ਮਤਲਬ ਕਨਵਰਜੈਂਸ,বর্গক্ষেত্র মানে অভিসরণ
ਸੰਭਾਵਨਾ ਵਿੱਚ ਕਨਵਰਜੈਂਸ,সম্ভাবনার মধ্যে অভিসরণ
ਕਨਵਰਜੈਂਸ ਸੀਮਾ,অভিসার সীমা
ਕਨਵਰਜੈਂਸ ਰੇਡੀਅਸ,অভিসার ব্যাসার্ধ
ਕਨਵਰਜੈਂਸ ਖੇਤਰ,অভিসারী অঞ্চল
"ਕਨਵਰਜ (ਵਰ.), ਕਨਵਰਜ (ਐਨ.)","একত্রিত (ভার.), একত্রিত (n.)"
ਕਨਵਰਜੈਂਟ ਕ੍ਰਮ,অভিসারী ক্রম
ਕਨਵਰਜੈਂਟ ਲੜੀ,অভিসারী সিরিজ
"ਉਲਟ, ਉਲਟ","বিপরীত, বিপরীত"
"ਇਸ ਦੇ ਉਲਟ, ਵਿਤ੍ਯਾਸਨੇ","বিপরীতভাবে, Vytyasane"
ਪਰਿਵਰਤਨ ਅੰਸ਼,রূপান্তর ভগ্নাংশ
ਪਰਿਵਰਤਨ ਸਾਰਣੀ,রূপান্তর টেবিল
ਦੂਰ ਦਾ ਸਾਹਮਣਾ ਕਰਨਾ,দূরে মুখোমুখি
ਸਰੀਰ ਦਾ ਸਾਹਮਣਾ ਕਰਨਾ,মুখোমুখি শরীর
ਉਲਟ ਸੁਮੇਲ,বিপরীত সংমিশ্রণ
ਸਾਹਮਣਾ ਕਵਰ,মুখোমুখি আবরণ
deviant ਫੰਕਸ਼ਨ,বিচ্যুত ফাংশন
ਰੇਖਿਕ ਸੰਚਵ ਦਾ ਸਾਹਮਣਾ ਕਰਨਾ,রৈখিক জমে সম্মুখীন
ਲੀਨੀਅਰ ਪ੍ਰੋਗਰਾਮਿੰਗ ਦਾ ਸਾਹਮਣਾ ਕਰਨਾ,রৈখিক প্রোগ্রামিং সম্মুখীন
ਦੂਰੀ ਦੀ ਆਬਾਦੀ ਦਾ ਸਾਹਮਣਾ ਕਰਨਾ,দূরত্ব জনসংখ্যা সম্মুখীন
ਪੋਲੀਹੇਡਰੋਨ ਦਾ ਸਾਹਮਣਾ ਕਰਨਾ,পলিহেড্রনের মুখোমুখি
ਪ੍ਰੋਗਰਾਮਿੰਗ ਦਾ ਸਾਹਮਣਾ ਕਰਨਾ,প্রোগ্রামিং সম্মুখীন
ਸਾਹਮਣਾ ਖੇਤਰ,মুখোমুখি অঞ্চল
ਸਾਹਮਣਾ ਸੈੱਟ,মুখোমুখি সেট
ਸੰਚਾਲਨ,পরিচলন
ਕਨਵਰਜੈਂਸ ਅਟੁੱਟ,অভিন্নতা অবিচ্ছেদ্য
ਕੰਪਰੈਸ਼ਨ ਥਿਊਰਮ,কম্প্রেশন উপপাদ্য
"ਤਾਲਮੇਲ, ਤਾਲਮੇਲ, ਸਹਿਭਾਗ","সমন্বয়, সমন্বয়, সমন্বিত"
ਨਿਰਦੇਸ਼ਕ ਧੁਰਾ,পরিচালক অক্ষ
ਤਾਲਮੇਲ ਜਿਓਮੈਟਰੀ,স্থানাঙ্ক জ্যামিতি
ਤਾਲਮੇਲ ਜਹਾਜ਼,সমতল তুল্য
ਕੋਆਰਡੀਨੇਟਸ,স্থানাঙ্ক
"ਤਾਲਮੇਲ ਪ੍ਰਣਾਲੀ, ਹਦਾਇਤ ਪ੍ਰਣਾਲੀ","সমন্বয় ব্যবস্থা, নির্দেশ ব্যবস্থা"
copernicus-ਸਰੀਰ,copernicus- শরীর
ਪਲੈਨਰ,প্ল্যানার
coplanar ਫੋਰਸ,সমতলীয় বল
ਸਮਤਲਤਾ,সমতলতা
ਪ੍ਰਮੁਖ ਸੰਖਿਆ,মৌলিক সংখ্যা
"ਸੁਧਾਰ ਗੁਣਕ, ਸੁਧਾਰ ਗੁਣਕ","সংশোধন গুণক, সংশোধন গুণক"
ਸਹੀ ਹੱਲ,সঠিক সমাধান
ਸਹਿ - ਸਬੰਧ,সহ- সম্পর্ক
ਸਬੰਧ ਗੁਣਾਂਕ,পারস্পরিক সম্পর্ক সহগ
ਸਬੰਧ ਚਿੱਤਰ,পারস্পরিক সম্পর্ক চিত্র
ਸਬੰਧ ਫੰਕਸ਼ਨ,পারস্পরিক সম্পর্ক ফাংশন
"ਸਬੰਧ ਮੈਟ੍ਰਿਕਸ, ਸਬੰਧ ਮੈਟ੍ਰਿਕਸ","কোরিলেশন ম্যাট্রিক্স, কোরিলেশন ম্যাট্রিক্স"
ਸਬੰਧ ਅਨੁਪਾਤ,পারস্পরিক সম্পর্ক অনুপাত
ਸਬੰਧ ਚਿੱਤਰ,পারস্পরিক সম্পর্ক চিত্র
ਸਬੰਧ-ਤਸਵੀਰ ਵਿਸ਼ਲੇਸ਼ਣ,পারস্পরিক সম্পর্ক-ছবি বিশ্লেষণ
"ਮੇਲ ਕਰਨ ਲਈ, ਮੇਲ ਕਰਨ ਲਈ","correspond, correspond"
ਇਕਸਾਰਤਾ ਨਿਯਮ,সমিতির নিয়ম
ਅਨੁਸਾਰੀ ਕੋਣ,সংশ্লিষ্ট কোণ
ਅਨੁਕੂਲ ਪਾਸੇ,সামঞ্জস্যপূর্ণ দিক
ਸੈੱਟ,সেট
"cosine, cotizya","cosine, cotizya"
cosines ਨਿਯਮ,cosines নিয়ম
ਲਾਗਤ ਵਿਸ਼ਲੇਸ਼ਣ,খরচ বিশ্লেষণ
ਲਾਗਤ ਵੱਧ ਤੋਂ ਵੱਧ,খরচ সর্বোচ্চকরণ
ਗਿਣਨਯੋਗਤਾ ਦਾ ਧੁਰਾ,গণনাযোগ্যতা স্বতঃসিদ্ধ
ਗਿਣਨਯੋਗ,গণনার যোগ্য
ਗਿਣਨਯੋਗ ਜੋੜ,গণনাযোগ্য সংযোজন
ਗਿਣਨਯੋਗ ਅਧਾਰ,গণনাযোগ্য ভিত্তি
ਗਿਣਨਯੋਗ ਅਧਾਰ,গণনাযোগ্য ভিত্তি
ਗਿਣਨਯੋਗ ਸੈੱਟ,গণনাযোগ্য সেট
ਅਣਗਿਣਤ ਅਨੰਤ,গণনাযোগ্যভাবে অসীম
"ਕੈਲਕੁਲੇਟਰ, ਪੈਨਲ, ਕਾਊਂਟਰ","ক্যালকুলেটর, প্যানেল, কাউন্টার"
ਉਲਟ ਘੜੀ ਦੀ ਬਰਬਾਦੀ,ঘড়ির কাঁটার বিপরীতে অপচয়
ਵਿਰੋਧੀ ਉਦਾਹਰਨ,বিপরীত উদাহরণ
ਸਹਿਵਿਹਾਰ,সহবাস
ਸਹਿਪ੍ਰਸਤੀ ਨਿਯਮ,সহবাসের নিয়ম
ਕੋਵੇਰੀਅੰਸ ਮੈਟਰਿਕਸ,সহভেদাংক ম্যাট্রিক্স
ਸਹਿਵਿਹਾਰ ਵਿਧੀ,সহবাস পদ্ধতি
ਸਹਿਪ੍ਰਸਤੀ ਵਿਧੀ,সহবাস পদ্ধতি
ਕ੍ਰੈਮਰ ਦਾ ਕਾਨੂੰਨ,ক্রেমারের আইন
ਕ੍ਰੇਮਰ-ਰਾਓ ਅਸਮਾਨਤਾ,ক্রেমার-রাও অসমতা
ਉਦੇਸ਼ ਫੰਕਸ਼ਨ,উদ্দেশ্য ফাংশন
ਨਾਜ਼ੁਕ ਕੋਣ,সংকটপূর্ণ কোণ
ਨਾਜ਼ੁਕ ਬਿੰਦੂ,সমালোচনামূলক পয়েন্ট
ਫੰਕਸ਼ਨ ਦਾ ਨਾਜ਼ੁਕ ਬਿੰਦੂ,ফাংশনের গুরুত্বপূর্ণ পয়েন্ট
ਨਾਜ਼ੁਕ ਮੁੱਲ,সমালোচনামূলক মান
ਨਾਜ਼ੁਕ ਗਤੀ,সমালোচনামূলক বেগ
ਉਲਟ ਸਬੰਧ ਫੰਕਸ਼ਨ,বিপরীত পারস্পরিক সম্পর্ক ফাংশন
"ਵੈਕਟਰ-ਉਤਪਾਦ, ਵੈਕਟਰ-ਉਤਪਾਦ","ভেক্টর-পণ্য, ভেক্টর-পণ্য"
ਥੰਡਰਬੋਲਟ ਅਨੁਪਾਤ,বজ্রপাত অনুপাত
ਅਨੁਪ੍ਰਸਥ ਕਾਟ,প্রস্থচ্ছেদ
ਕ੍ਰਿਪਟੋਗ੍ਰਾਫੀ,ক্রিপ্টোগ্রাফি
"ਘਣ, ਘਣ","কিউব, কিউব"
ਘਣ ਨੰਬਰ,ঘনক সংখ্যা
ਘਣ ਜੜ੍ਹ,ঘনমূল
"ਘਣ, ਘਣ, ਘਣ, ਚਤੁਰਭੁਜ, ਤਿਕੋਣੀ, ਘਣ","ঘন, ঘন, ঘন, চতুর্ভুজ, ত্রিকোণ, ঘন"
"ਘਣ, ਘਣ, ਘਣ","কিউব, কিউব, কিউবিক"
ਚਤੁਰਭੁਜ ਸਮੀਕਰਨ,দ্বিঘাত সমীকরণ
ਘਣ ਇੰਚ,ঘন ইঞ্চি
ਘਣ ਮੀਟਰ,ঘন মিটার
ਚਤੁਰਭੁਜ ਪੈਰਾਬੋਲਾ,চতুর্মুখী প্যারাবোলা
ਘਣ ਜੜ੍ਹ,ঘনমূল
ਤੀਹਰੀ ਮਿਆਦ,ট্রিপল টার্ম
ਔਰਥੋਗੋਨਲ ਸਮਾਨਾਂਤਰ,অর্থোগোনাল সমান্তরাল
"ਸੰਚਤ ਸੰਕਲਿਤ,",ক্রমবর্ধমান সংকলিত
ਸੰਚਤ ਕਰਵ,ক্রমবর্ধমান বক্ররেখা
ਸੰਚਤ ਵੰਡ ਫੰਕਸ਼ਨ,ক্রমবর্ধমান বিতরণ ফাংশন
ਸੰਚਤ ਬਾਰੰਬਾਰਤਾ,ক্রমোযোজিত গনসংখ্যা
ਸੰਚਤ ਬਾਰੰਬਾਰਤਾ ਫੰਕਸ਼ਨ,ক্রমবর্ধমান ফ্রিকোয়েন্সি ফাংশন
ਸੰਚਤ ਫ੍ਰੀਕੁਐਂਸੀ ਗ੍ਰਾਫ਼ ਸੰਚਤ ਬਾਰੰਬਾਰਤਾ ਗ੍ਰਾਫ,ক্রমবর্ধমান ফ্রিকোয়েন্সি গ্রাফ ক্রমবর্ধমান ফ্রিকোয়েন্সি গ্রাফ
ਸੰਚਤ ਸੰਭਾਵਨਾ ਫੰਕਸ਼ਨ,ক্রমবর্ধমান সম্ভাব্যতা ফাংশন
"ਕਰਲ, ਕੁਇੰਟਲ","কার্ল, কুন্তল"
ਦੁਵੱਲੇ ਵਕਰ,দ্বি-সমান্তরাল বক্ররেখা
ਵੈਕਟਰ ਕਰਲ,ভেক্টর কার্ল
"ਕਮਾਨ, arch","নম, খিলান"
ਸਟ੍ਰੀਮ,প্রবাহ
ਮੂਵਿੰਗ ਪੁਆਇੰਟ,চলন্ত বিন্দু
ਵਕਰਤਾ,বক্রতা
ਵਕਰ ਪ੍ਰਭਾਵ,বক্রতা প্রভাব
ਕਰਵ,বক্ররেখা
ਕਰਵ ਲਾਈਨ,বক্র রেখা
ਕਰਵ ਟਰੇਸਿੰਗ,বক্ররেখা ট্রেসিং
curvilinear asymptote,কার্ভিলিনিয়ার অ্যাসিম্পটোট
ਕਰਵਿਲੀਨੀਅਰ ਕੋਆਰਡੀਨੇਟਸ,বক্ররেখা স্থানাঙ্ক
ਕਰਵਿਲੀਨੀਅਰ ਰਿਗਰੈਸ਼ਨ,বক্ররেখার রিগ্রেশন
"amphibious, cusp","amphibious, cusp"
"ਪਹੀਆ, ਰੋਟੇਸ਼ਨ, ਚੱਕਰ, ਕਾਸਟਿੰਗ ਵ੍ਹੀਲ, ਕੰਪੈਕਸ਼ਨ ਵ੍ਹੀਲ","চাকা, ঘূর্ণন, চক্র, ঢালাই চাকা, কম্প্যাকশন চাকা"
ਚੱਕਰੀ ਵਿਭਿੰਨਤਾ,চক্রীয় প্রকরণ
ਚੱਕਰੀ ਵੈਕਟਰ ਉਤਪਾਦ,চক্রীয় ভেক্টর পণ্য
ਚੱਕਰ ਦੀ ਮੰਗ,চক্রাকার চাহিদা
ਚੱਕਰੀ ਸਮੀਕਰਨ,চক্রীয় অভিব্যক্তি
ਚੱਕਰੀ ਗਰੁੱਪ,চক্রীয় গ্রুপ
ਚੱਕਰੀ ਕ੍ਰਮਵਾਰ,চক্রীয় স্থানচ্যুতি
"cycloid, cycloid","cycloid, cycloid"
"ਸਿਲੰਡਰ, ਸਿਲੰਡਰ","সিলিন্ডার, সিলিন্ডার"
"ਸਿਲੰਡਰ, ਸਿਲੰਡਰ, ਸਿਲੰਡਰ, ਸਿਲੰਡਰ","নলাকার, সিলিন্ডার, নলাকার, সিলিন্ডার"
ਸਿਲੰਡਰ ਪੰਨਾ,সিলিন্ডার পাতা
"ਜ਼ੀਰੋ, ਸਿਫਰ","শূন্য, সাইফার"
ਦਿਲਬਰਟ ਦਾ ਸਿਧਾਂਤ,ডিলবার্টের মতবাদ
ਗਿੱਲੀ ਸਧਾਰਨ ਹਾਰਮੋਨਿਕ ਮੋਸ਼ਨ,স্যাঁতসেঁতে সরল সুরেলা গতি
ਲਗਾਤਾਰ ਗਿੱਲਾ,স্যাঁতসেঁতে ধ্রুবক
"ਦੱਤ, ਉਪਤ, ਦਾਤਾ, ਭਰੋਸਾ","দত্ত, উপত্ত, তথ্য, বিশ্বাস"
ਦੱਤ ਅੰਡਰਟੇਕਿੰਗ,দত্ত উদ্যোগ
ਭਰੋਸਾ ਸਰੋਤ ਸਿਸਟਮ,ট্রাস্ট রিসোর্স সিস্টেম
ਡਾਟਾ ਪ੍ਰੋਸੈਸਰ,ডাটা প্রসেসর
ਡਾਟਾ ਸ਼ੀਟ,তথ্য তালিকা
ਡੇਕਗਨ,দশভুজ
dekagram,ডেকাগ্রাম
decameter,ডেকামিটার
ਸੜਨ ਸੂਚਕਾਂਕ,ক্ষয় সূচক
ਸੜਨ ਵਕਰ,ক্ষয় বক্ররেখা
ਸ਼ਾਨਦਾਰ ਫੰਕਸ਼ਨ,মার্জিত ফাংশন
desigram,দেশিগ্রাম
ਦਸ਼ਮਲਵ,দশমিক
"ਦਸ਼ਮਲਵ, ਦਸ਼ਮਲਵ","দশমিক, দশমিক"
ਦਸ਼ਮਲਵ ਕੋਡ,দশমিক কোড
ਦਸ਼ਮਲਵ ਕੋਡਿਡ ਅੰਕ,দশমিক কোডেড সংখ্যা
ਦਸ਼ਮਲਵ ਵਿਸਥਾਰ,দশমিক সম্প্রসারণ
ਦਸ਼ਮਲਵ ਅੰਸ਼,দশমিক ভগ্নাংশ
ਦਸ਼ਮਲਵ ਸੰਕੇਤ ਪ੍ਰਣਾਲੀ,দশমিক স্বরলিপি সিস্টেম
ਦਸ਼ਮਲਵ ਸੰਕੇਤ ਪ੍ਰਣਾਲੀ,দশমিক স্বরলিপি সিস্টেম
ਦਸ਼ਮਲਵ ਬਿੰਦੂ,দশমিক বিন্দু
ਦਸ਼ਮਲਵ ਸਕੇਲ,দশমিক স্কেল
ਦਸ਼ਮਲਵ ਸਿਸਟਮ,দশমিক সিস্টেম
ਡੈਸੀਮੀਟਰ,ডেসিমিটার
ਇੰਕੋਡਿੰਗ,এনকোডিং
ਫੈਸਲੇ ਦਾ ਮਾਡਲ,সিদ্ধান্ত মডেল
