Tamil,Marathi
தொடர்ச்சியான மேப்பிங்,सतत मॅपिंग
தொடர்ச்சியான நிகழ்தகவு அடர்த்தி செயல்பாடு,सतत संभाव्यता घनता कार्य
தொடர்ச்சியான நிகழ்தகவு விநியோகம்,सतत संभाव्यता वितरण
தொடர்ச்சியான சீரற்ற மாறி,सतत यादृच्छिक चल
தொடர்ச்சியான மாதிரி இடம்,सतत नमुना जागा
தொடர்ச்சியான மாறி,सतत चल
தொடர்ச்சியான அலை,सतत लहर
"தொடர்ச்சி, தொடர்ச்சி","सातत्य, सातत्य"
தொடர்ச்சியான கோட்பாடு,अखंड स्वयंसिद्ध
உண்மையான எண் தொகுப்பு,वास्तविक-संख्या संच
தொடர்ச்சியான கொள்கை,सातत्य तत्त्व
விளிம்பு ஒருங்கிணைப்பு,समोच्च एकीकरण
சுருக்க வரைபடம்,आकुंचन मॅपिंग
எதிர்க்கவும்,विरोध करा
பிரதிபலிப்பு,प्रतिक्षेप
கட்டுப்பாடு,नियंत्रण
கட்டுப்பாட்டு விளக்கப்படம்,नियंत्रण चार्ट
சராசரி கட்டுப்பாட்டு விளக்கப்படம்,सरासरीचा नियंत्रण तक्ता
குறைபாடுகள் கட்டுப்பாடு,दोषांवर नियंत्रण
வளாகத்தின் கட்டுப்பாடு,परिसर नियंत्रण
மாறிகள் கட்டுப்பாடு,व्हेरिएबल्सचे नियंत्रण
"குவிய, குவிய","अभिसरण करणे, अभिसरण करणे"
குவிதல் என்று பொருள்,म्हणजे अभिसरण
சதுரம் என்றால் ஒன்றிணைதல்,चौरस म्हणजे अभिसरण
நிகழ்தகவில் ஒன்றிணைதல்,संभाव्यतेमध्ये अभिसरण
ஒருங்கிணைப்பு வரம்பு,अभिसरण मर्यादा
குவிதல் ஆரம்,अभिसरण त्रिज्या
ஒன்றிணைந்த பகுதி,अभिसरण प्रदेश
"ஒருங்கிணை (ver.), converge (n.)","अभिसरण (ver.), अभिसरण (n.)"
குவிந்த வரிசை,अभिसरण क्रम
குவிந்த தொடர்,अभिसरण मालिका
"எதிர், எதிர்","विरुद्ध, विरुद्ध"
"மாறாக, வைத்யாசனே","याउलट, व्यत्यसने"
மாற்று பின்னம்,रूपांतरण अपूर्णांक
மாற்று அட்டவணை,रूपांतरण सारणी
விலகி எதிர்கொள்ளும்,दूर तोंड करून
எதிர்கொள்ளும் உடல்,समोरासमोर शरीर
எதிர் கலவை,विरुद्ध संयोजन
எதிர்கொள்ளும் கவர்,फेसिंग कव्हर
மாறுபட்ட செயல்பாடு,विचलित कार्य
நேரியல் திரட்சியை எதிர்கொள்ளும்,रेखीय संचयनास सामोरे जाणे
நேரியல் நிரலாக்கத்தை எதிர்கொள்ளும்,रेखीय प्रोग्रामिंगचा सामना करत आहे
தொலைதூர மக்களை எதிர்கொள்கிறது,अंतरावरील लोकसंख्येचा सामना करत आहे
எதிர்கொள்ளும் பாலிஹெட்ரான்,पॉलीहेड्रॉनला तोंड देत
நிரலாக்கத்தை எதிர்கொள்கிறது,प्रोग्रामिंगचा सामना करत आहे
எதிர்கொள்ளும் பகுதி,समोरचा प्रदेश
எதிர்கொள்ளும் தொகுப்பு,फेसिंग सेट
வெப்பச்சலனம்,संवहन
ஒருங்கிணைந்த ஒருங்கிணைப்பு,अभिसरण अविभाज्य
சுருக்க தேற்றம்,कॉम्प्रेशन प्रमेय
"ஒருங்கிணைப்பு, ஒருங்கிணைப்பு, இணைவு","समन्वय, समन्वय, समन्वय"
இயக்குனர் அச்சு,दिग्दर्शक अक्ष
ஒருங்கிணைப்பு வடிவியல்,समन्वय भूमिती
ஒருங்கிணைப்பு விமானம்,समन्वय विमान
ஒருங்கிணைப்புகள்,समन्वय
"ஒருங்கிணைப்பு அமைப்பு, அறிவுறுத்தல் அமைப்பு","समन्वय प्रणाली, सूचना प्रणाली"
கோப்பர்நிக்கஸ்-உடல்,copernicus-शरीर
பிளானர்,प्लॅनर
கோப்ளனார் படை,coplanar force
சமதளம்,सपाटपणा
முதன்மை எண்,मुळसंख्या
"திருத்தம் பெருக்கி, திருத்தம் பெருக்கி","सुधारणा गुणक, सुधार गुणक"
சரியான தீர்வு,योग्य उपाय
இணை உறவு,सह - संबंध
தொடர்பு குணகம்,सहसंबंध गुणांक
தொடர்பு வரைபடம்,सहसंबंध आकृती
தொடர்பு செயல்பாடு,सहसंबंध कार्य
"தொடர்பு அணி, தொடர்பு அணி","सहसंबंध मॅट्रिक्स, सहसंबंध मॅट्रिक्स"
தொடர்பு விகிதம்,सहसंबंध गुणोत्तर
தொடர்பு வரைபடம்,सहसंबंध आकृती
தொடர்பு-பட பகுப்பாய்வு,सहसंबंध-चित्र विश्लेषण
"ஒத்துப்போக, ஒத்துப்போக","पत्रव्यवहार करणे, पत्रव्यवहार करणे"
சங்க விதிகள்,असोसिएशनचे नियम
தொடர்புடைய கோணம்,संबंधित कोन
இணக்கமான பக்கம்,सुसंगत बाजू
அமைக்கப்பட்டது,सेट
"கொசைன், கோடிசியா","cosine, cotizya"
கொசைன் விதி,कोसाइन नियम
செலவு பகுப்பாய்வு,खर्च विश्लेषण
செலவு அதிகரிப்பு,जास्तीत जास्त खर्च
எண்ணக்கூடிய கோட்பாடு,गणनाक्षमता स्वयंसिद्ध
எண்ணத்தக்க,मोजण्यायोग्य
கணக்கிடக்கூடிய சேர்க்கை,मोजण्यायोग्य जोडणी
கணக்கிடக்கூடிய அடிப்படை,मोजण्यायोग्य आधार
கணக்கிடக்கூடிய அடிப்படை,मोजण्यायोग्य आधार
கணக்கிடக்கூடிய தொகுப்பு,मोजण्यायोग्य संच
எண்ணத்தக்க அளவில் எல்லையற்றது,मोजण्यायोग्य असीम
"கால்குலேட்டர், பேனல், கவுண்டர்","कॅल्क्युलेटर, पॅनेल, काउंटर"
எதிரெதிர் திசை விரயம்,घड्याळाच्या उलट दिशेने अपव्यय
எதிர் உதாரணம்,प्रति उदाहरण
இணை மாறுபாடு,सहप्रसरण
இணைவு விதி,सहप्रसरण नियम
covariance matrix,सहप्रसरण मॅट्रिक्स
இணைவு முறை,सहप्रवाह पद्धत
இணைவு முறை,सहप्रवाह पद्धत
க்ரேமர் சட்டம்,क्रेमरचा कायदा
க்ரேமர்-ராவ் சமத்துவமின்மை,क्रेमर-राव असमानता
புறநிலை செயல்பாடு,वस्तुनिष्ठ कार्य
முக்கியமான கோணம்,गंभीर कोन
முக்கியமான புள்ளி,गंभीर मुद्दा
செயல்பாட்டின் முக்கிய புள்ளி,कार्याचा गंभीर मुद्दा
முக்கிய மதிப்பு,गंभीर मूल्य
முக்கியமான வேகம்,गंभीर वेग
தலைகீழ் தொடர்பு செயல்பாடு,व्यस्त सहसंबंध कार्य
"vector-product, vector-product","सदिश-उत्पादन, सदिश-उत्पादन"
இடி மின்னல் விகிதம்,गडगडाट प्रमाण
குறுக்கு வெட்டு,क्रॉस सेक्शन
குறியாக்கவியல்,क्रिप्टोग्राफी
"கன சதுரம், கன சதுரம்","घन, घन"
கனசதுர எண்,घन संख्या
கன வேர்,घनमूळ
"கன சதுரம், கனசதுரம், கன சதுரம், இருபடி, முக்கோணம், கன சதுரம்","घन, घन, घन, चतुर्भुज, त्रिकोणीय, घन"
"கன சதுரம், கன சதுரம், கன சதுரம்","घन, घन, घन"
இருபடி சமன்பாடு,चतुर्भुज समीकरण
கன அங்குலங்கள்,घन इंच
கன மீட்டர்,क्यूबिक मीटर
இருபடி பரவளைய,चतुर्भुज पॅराबोला
கன வேர்,घनमूळ
மூன்று கால,तिप्पट मुदत
ஆர்த்தோகனல் இணை,ऑर्थोगोनल समांतर
"ஒட்டுமொத்தமாக தொகுக்கப்பட்டது,",एकत्रित संकलित
ஒட்டுமொத்த வளைவு,संचयी वक्र
ஒட்டுமொத்த விநியோக செயல்பாடு,संचयी वितरण कार्य
ஒட்டுமொத்த அதிர்வெண்,संचयी वारंवारता
ஒட்டுமொத்த அதிர்வெண் செயல்பாடு,संचयी वारंवारता कार्य
ஒட்டுமொத்த அலைவரிசை வரைபடம் ஒட்டுமொத்த அலைவரிசை வரைபடம்,संचयी वारंवारता आलेख संचयी वारंवारता आलेख
ஒட்டுமொத்த நிகழ்தகவு செயல்பாடு,संचयी संभाव्यता कार्य
"கார்ல், குண்டல்","कर्ल, क्विंटल"
இரு இணை வளைவு,द्विसमांतर वक्र
திசையன் சுருட்டை,वेक्टर कर्ल
"வில், வளைவு","धनुष्य, कमान"
ஓடை,प्रवाह
நகரும் புள்ளி,गतिमान बिंदू
வளைவு,वक्रता
வளைவு விளைவு,वक्रता प्रभाव
வளைவு,वक्र
வளைந்த கோடு,वक्र रेषा
வளைவு தடமறிதல்,वक्र ट्रेसिंग
வளைவான அறிகுறி,curvilinear asymptote
வளைவு ஆயத்தொகுப்புகள்,वक्र निर्देशांक
வளைவு பின்னடைவு,वक्र प्रतिगमन
"நீர்வீழ்ச்சி, cusp","उभयचर, कुपी"
"சக்கரம், சுழற்சி, சுழற்சி, வார்ப்பு சக்கரம், சுருக்க சக்கரம்","चाक, रोटेशन, सायकल, कास्टिंग व्हील, कॉम्पॅक्शन व्हील"
சுழற்சி மாறுபாடு,चक्रीय भिन्नता
சுழற்சி திசையன் தயாரிப்பு,चक्रीय वेक्टर उत्पादन
சுழற்சி தேவை,चक्रीय मागणी
சுழற்சி வெளிப்பாடு,चक्रीय अभिव्यक्ती
சுழற்சி குழு,चक्रीय गट
சுழற்சி வரிசைமாற்றம்,चक्रीय क्रमपरिवर्तन
"cycloid, cycloid","सायक्लोइड, सायक्लोइड"
"உருளை, உருளை","सिलेंडर, सिलेंडर"
"உருளை, உருளை, உருளை, உருளை","दंडगोलाकार, दंडगोलाकार, दंडगोलाकार, दंडगोलाकार"
சிலிண்டர் பக்கம்,सिलेंडर पृष्ठ
"பூஜ்யம், மறைக்குறியீடு","शून्य, सायफर"
தில்பெர்ட்டின் கோட்பாடு,डिल्बर्टची शिकवण
எளிமையான ஹார்மோனிக் இயக்கத்தை குறைக்கிறது,ओलसर साधी हार्मोनिक गती
damping மாறிலி,ओलसर सतत
"தத், உபாட்டா, டேட்டா, டிரஸ்ட்","दत्त, उपट्टा, डेटा, विश्वास"
தத் முயற்சி,दत्त उपक्रम
நம்பிக்கை வள அமைப்பு,संसाधन प्रणालीवर विश्वास ठेवा
தரவு செயலி,डेटा प्रोसेसर
தரவுத்தாள்,माहिती पत्रक
தசாகோணம்,दशभुज
டெகாகிராம்,डेकग्राम
தசமீட்டர்,decameter
சிதைவு குறியீடு,क्षय निर्देशांक
சிதைவு வளைவு,क्षय वक्र
நேர்த்தியான செயல்பாடு,मोहक कार्य
தேசிகிராம்,देसीग्राम
தசம,दशांश
"தசம, தசம","दशांश, दशांश"
தசம குறியீடு,दशांश कोड
தசம குறியிடப்பட்ட இலக்கம்,दशांश कोड केलेला अंक
தசம விரிவாக்கம்,दशांश विस्तार
தசம பின்னம்,दशांश अपूर्णांक
தசம குறியீடு அமைப்பு,दशांश अंकन प्रणाली
தசம குறியீடு அமைப்பு,दशांश अंकन प्रणाली
தசம புள்ளி,दशांश चिन्ह
தசம அளவு,दशांश स्केल
தசம அமைப்பு,दशांश प्रणाली
டெசிமீட்டர்,डेसिमीटर
குறியாக்கம்,एन्कोडिंग
முடிவு மாதிரி,निर्णय मॉडेल
முடிவு கோட்பாடு,निर्णय सिद्धांत
முடிவு மாறி,निर्णय परिवर्तनीय
"குறிவிலக்கி, குறிவிலக்கி","डीकोडर, डीकोडर"
"குறியாக்கம், குறியாக்கம்","एन्कोडिंग, डीकोडिंग"
பிரிக்கக்கூடிய தொகுப்பு,विभक्त संच
குறைகிறது,कमी होत आहे
செயல்பாடு குறைகிறது,कमी करणारे कार्य
Dedekind-கட்,Dedekind-कट
Dedekind-தேற்றம்,Dedekind-प्रमेय
இணைத்துக்கொள்ள,अंतर्भूत करणे
பெருநிறுவன நடைமுறை,कॉर्पोरेट सराव
தவறான,चुकीचे
வரையறை சமன்பாடு,व्याख्यात्मक समीकरण
திட்டவட்டமான ஒருங்கிணைந்த,निश्चित अविभाज्य
நிலையான அணி,निश्चित मॅट्रिक्स
"வரையறை, தெளிவு, உறுதி","व्याख्या, स्पष्टता, निश्चितता"
சிதைவு வளைவு,विकृत वक्र
சிதைந்த பக்கம்,विकृत पृष्ठ
"அநாகரிகம், துஷ்பிரயோகம்","धिक्कार, लबाडी"
போக்குவரத்து சிக்கல்களில் துல்லியமின்மை,वाहतूक समस्यांमध्ये अयोग्यता
"பட்டம், பட்டம், சக்தி, பட்டம், அளவு, அளவு, பட்டம்","पदवी, पदवी, पदवी, पदवी, प्रमाण, परिमाण, पदवी"
வேறுபட்ட சமன்பாட்டின் சக்தி,विभेदक समीकरणाची शक्ती
"சுதந்திரத்தின் அளவு, சுதந்திரத்தின் அளவு","स्वातंत्र्याची पदवी, स्वातंत्र्याची पदवी"
பல்லுறுப்புக்கோவையின் சக்தி,बहुपदीची शक्ती
வெளியேற்றப்பட்ட பரிவாரங்கள்,निष्कासित दल
டெல்டா செயல்பாடு,डेल्टा फंक्शन
தேவை மற்றும் பயன்பாட்டு வளைவு,मागणी आणि उपयुक्तता वक्र
கோரிக்கை சமன்பாடு,मागणी समीकरण
கோரிக்கை செயல்பாடு,मागणी कार्य
மக்கள்தொகை ஆய்வுகள்,लोकसंख्याशास्त्रीय अभ्यास
மக்கள்தொகையியல்,लोकसंख्याशास्त्र
அறுக்கும் தேற்றம்,द-मॉवर प्रमेय
"நிரூபிக்க, சாட்சியமளிக்க, நிரூபிக்க","दाखवणे, साक्ष देणे, दाखवणे"
"பிரதிநிதித்துவம், ஆதாரம், ஆர்ப்பாட்டம், ஆர்ப்பாட்டம்","प्रतिनिधित्व, पुरावा, प्रात्यक्षिक, प्रात्यक्षिक"
பிரதிநிதித்துவ வடிவியல்,प्रतिनिधित्व भूमिती
ஒவ்வொரு,प्रत्येक
அடர்த்தியான மொத்த,दाट एकूण
"அடர்த்தி, அடர்த்தி","घनता, घनता"
கணக்கிடக்கூடிய தொகுப்பு,मोजण्यायोग्य संच
ஏறுவரிசை மாறிலி,चढत्या स्थिरांक
சார்ந்த நிகழ்வு,अवलंबून घटना
சார்பு சீரற்ற மாறி,अवलंबित यादृच्छिक चल
சார்பு மாறி,अवलंबून व्हेरिएबल
சார்பு மாறி,अवलंबून व्हेरिएबल
மனச்சோர்வின் கோணம்,उदासीनता कोन
"derivation, derivative, வேறுபாடு","व्युत्पन्न, व्युत्पन्न, भिन्नता"
"வழித்தோன்றல், வழித்தோன்றல்","व्युत्पन्न, व्युत्पन्न"
பெறப்பட்ட வரம்பு,व्युत्पन्न श्रेणी
பெறப்பட்ட தொகுப்பு,व्युत्पन्न संच
"இறங்குதல், இறங்குதல்","उतरते, उतरते"
இறங்கு வரிசை,उतरत्या क्रमाने
இறங்கு வரம்பு,उतरत्या श्रेणी
திட்ட வடிவியல்,प्रोजेक्टिव्ह भूमिती
விளக்க மாதிரி,वर्णनात्मक मॉडेल
விளக்கமான புள்ளிவிபரங்கள்,वर्णनात्मक आकडेवारी
"வடிவமைக்க, வடிவமைக்க, வடிவமைக்க (எட்.), வடிவமைக்க, வடிவமைக்க (என்.)","रचना करणे, रचना करणे, रचना करणे (सं.), रचना करणे, रचना करणे (n.)"
சோதனை வடிவமைப்பு,प्रयोगाची रचना
மேசை கால்குலேட்டர்,डेस्क कॅल्क्युलेटर
"அடையாளம், கண்டறிதல்","ओळख, ओळख"
"நிர்ணயம் செய்பவர், தீர்மானிப்பவர், தீர்மானிப்பவர்","निर्धारक, निर्धारक, निर्धारक"
தீர்மானிக்கும் ஒழுங்கு,निर्धारक क्रम
தீர்மானிக்க,ठरवण्यासाठी
தீர்மானிக்கும் மாதிரி,निर्धारक मॉडेल
தீர்மானிக்கும் பிரச்சனை,निर्धारक समस्या
விலகல்,विचलन
விலகல் குணகம்,विचलन गुणांक
பைனரி அமைப்பு,बायनरी प्रणाली
"மூலைவிட்ட ஹைப்போடென்யூஸ்,",कर्ण कर्ण
அணி மூலைவிட்டமாக்கல்,मॅट्रिक्स विकर्णीकरण
"மூலைவிட்ட அணி, மூலைவிட்ட அணி","डायगोनल मॅट्रिक्स, डायगोनल मॅट्रिक्स"
மூலைவிட்ட சமத்துவம்,कर्ण समानता
வரைபடம்,आकृती
வரைதல் முறை,रेखाचित्र पद्धत
வரைகலை பிரதிநிதித்துவம்,ग्राफिकल प्रतिनिधित्व
விட்டம்,व्यासाचा
விட்டம் அமைக்கவும்,व्यास सेट करा
முற்றிலும் எதிர்,diametrically विरुद्ध
"குறுக்குவெட்டு, பகடை வீசு","क्रॉसफायर, फासे फेकणे"
நீர்வீழ்ச்சி வகைப்பாடு,उभयचर वर्गीकरण
"பிளவு, பாதி","दुभाजक, अर्धा"
அகராதி,शब्दकोश
வேறுபட்ட கணக்கீடு,विभेदक कॅल्क्युलस
வகையீட்டு சமன்பாடு,विभेदक समीकरण
வேறுபட்ட சூத்திரம்,विभेदक सूत्र
வேறுபட்ட முறை,विभेदक पद्धत
தொகுப்புகளின் வேறுபாடு,संचांचा फरक
வேறுபடுத்தக்கூடியது,वेगळे करण्यायोग्य
வேறுபட்ட வளைவு,विभेदक वक्र
வேறுபட்ட செயல்பாடு,विभेदक कार्य
"வேறுபாடு, வேறுபாடு, வேறுபாடு, இடைநிலை, இடைநிலை, வேறுபாடு","विभेदक, विभेदक, विभेदक, आंतर-ट्रायल, आंतरसंस्था, भिन्नता"
வேறுபட்ட கணிதம்,विभेदक गणित
வேறுபட்ட குணகம்,विभेदक गुणांक
வகையீட்டு சமன்பாடு,विभेदक समीकरण
வேறுபட்ட மோதல்,विभेदक टक्कर
வேறுபட்ட சூத்திரம்,विभेदक सूत्र
வேறுபட்ட செயல்பாடு,विभेदक कार्य
வேறுபட்ட வடிவவியல்,विभेदक भूमिती
உயர் வரிசை வேறுபாடு,उच्च ऑर्डर भिन्नता
வேறுபட்ட பிரிவு,विभेदक विभाग
வேறுபடுத்தி,वेगळे करणे
"வேறுபாடு, வேறுபாடு","भिन्नता, भिन्नता"
வேறுபட்ட சூத்திரம்,विभेदक सूत्र
திசையன் வேறுபாடு,वेक्टरचे विभेदक
"பரவல், பரவல்","प्रसार, प्रसार"
"எண், டயடம், விரல்","अंक, डायडेम, बोट"
டிஜிட்டல் கணினி,डिजिटल संगणक
அங்கி தத்,अंकी दत्त
"அளவு, அகலம், பரிமாணம், சக்தி","विस्तार, रुंदी, परिमाण, शक्ती"
பரிமாணம்,आयाम
பரிமாணமற்ற,आकारहीन
சமன்பாடு பரிமாணம்,समीकरण परिमाण
டியோபாண்டஸ் சமன்பாடு,डायओफँटसचे समीकरण
வீழ்ச்சியின் கோணம்,पडण्याचा कोन
இருமுனை ஒருங்கிணைப்புகள்,द्विध्रुवीय समन्वय
இருமுனை,द्विध्रुव
இருபிரமிட்,द्विपिरॅमिड
dirac டெல்டா செயல்பாடு,डायरॅक डेल्टा फंक्शन
பொதுவான தொடுகோடு,सामान्य स्पर्शिका
வலது கோணம்,काटकोन
நேரடியான இணைப்பு,थेट ओळ
விண்வெளி வழித்தோன்றல்,जागा व्युत्पन्न
"டிகோசின், டிகோ-கொசைன்","डिकोसाइन, डिको-कोसाइन"
அதிகபட்ச திசை,कमाल दिशा
திட்ட திசை,प्रक्षेपण दिशा
திசை விகிதம்,दिशा गुणोत्तर
ஒழுங்குமுறை வட்டம்,नियामक मंडळ
ஒழுங்குமுறை வட்டம்,नियामक मंडळ
அனுலோமா தயாரிப்பு,अनुलोमा उत्पादन
"நேரடி ஆதாரம், நேரடி ஆதாரம்","थेट पुरावा, थेट पुरावा"
வரிசை விகிதம்,अनुक्रमिक गुणोत्तर
விதி,नशीब
அனுலோம தொகை,अनुलोमा बेरीज
பிரிக்கப்பட்ட தொகுப்பு,विभक्त संच
"இடைநிறுத்தம், இடைநிறுத்தம், முறிவு","खंड, खंड, खंड"
வழித்தோன்றலின் தொடர்ச்சியின்மை,डेरिव्हेटिव्हचे खंडन
முதல் வகை இடைநிறுத்தம்,प्रथम प्रकार खंडितता
இரண்டாவது வகை இடைநிறுத்தம்,दुसरा प्रकार खंडितता
இடைவிடாத விநியோகம்,अखंड वितरण
இடைவிடாத செயல்பாடு,अखंड कार्य
இடைவிடாத மாறுபாடு,सतत फरक
துகள்கள்,कण
இடைவிடாத விநியோகம்,अखंड वितरण
இடைவிடாத நிகழ்தகவு விநியோகம்,अखंड संभाव्यता वितरण
இடைவிடாத சீரற்ற மாறி,खंडित यादृच्छिक चल
இடைவிடாத மாதிரி இடம்,अखंड नमुना जागा
தனித்த மொத்த,स्वतंत्र एकूण
தனித்துவமான மக்கள் தொகை,स्वतंत्र लोकसंख्या
தனித்துவமான நிலை,स्वतंत्र अवस्था
இடைவிடாத மாறுபாடு,सतत फरक
விநியோக வரி,वितरण कर
பாரபட்சமான பகுப்பாய்வு,भेदभावपूर्ण विश्लेषण
பிரிந்த,विभक्त
முரண்பட்ட நிகழ்வு,विघटित घटना
பிரிக்கப்பட்ட தொகுப்பு,विभक्त संच
இணையான செருகல்,विच्छेदन समाविष्ट करणे
"விலகல், பகுத்தறிவுத் தொகை","वियोग, तर्कसंगत बेरीज"
"சிதறல், சிதறல்","फैलाव, विखुरणे"
சிதறல் விளக்கப்படம்,फैलाव चार्ट
சிதறல் குறியீடு,फैलाव निर्देशांक
சிதறல் வரைபடம்,फैलाव आकृती
சிதறல் அணி,फैलाव मॅट्रिक्स
இடப்பெயர்ச்சி,विस्थापन
கண்காட்சி,प्रदर्शन
பணியகம்,कन्सोल
"சீரற்ற, சீரற்ற","असमान, असमान"
சிதறடிக்கும் சக்தி,नष्ट करणारी शक्ती
தூர செயல்பாடு,अंतर कार्य
தூர மாடுலஸ்,अंतर मॉड्यूलस
விநியோகிக்காதது,वितरण नसलेले
"விநியோக விதி, விநியோக விதி","वितरण नियम, वितरण नियम"
"கலைக்க, கலைக்க","उधळणे, उधळणे"
"வேற்றுமை, வேற்றுமை, வேற்றுமை","वळवणे, वळवणे, वळवणे"
வேறுபாடு தேற்றம்,भिन्नता प्रमेय
மாறுபட்ட,वळवणारा
மாறுபட்ட வரம்பு,भिन्न श्रेणी
பிளவு வேறுபாடு,विभाजित फरक
"வகுத்தல், வகுத்தல்","विभाज्यता, विभाज्यता"
"வகுபடக்கூடிய, வகுபடக்கூடிய","विभाज्य, विभाज्य"
"பிரிவு, பிரிவு, பிரிவு","विभागणी, विभागणी, विभागणी"
பிரிவு அல்காரிதம்,विभाजन अल्गोरिदम
பிளவு வளையம்,स्प्लिट रिंग
நாற்கர,चतुर्भुज
தசாகோணம்,दशभुज
"டொமைன், டொமைன், மாகாணம், பிரதேசம்","डोमेन, डोमेन, प्रांत, प्रदेश"
செயல்பாட்டின் களம்,कार्यक्षेत्र
வரையறை-மாகாணம்,व्याख्या-प्रांत
இருப்பு நிலை,अस्तित्वाची स्थिती
மேலெழுந்து சாதனம்,अधिलिखित डिव्हाइस
டாப்ளர் விளைவு,डॉपलर प्रभाव
"புள்ளி தயாரிப்பு, அளவிடல் தயாரிப்பு","बिंदू उत्पादन, स्केलर उत्पादन"
புள்ளியிடப்பட்ட வளைவு,ठिपके असलेला वक्र
இரட்டை வேறுபாடு,दुहेरी भिन्नता
இரட்டை அதிவேக விநியோகம்,दुहेरी घातांकीय वितरण
இரட்டை சுருள்,दुहेरी कॉइल
பைனரி ஒருங்கிணைப்பு,बायनरी अविभाज्य
பைனரி ஒருங்கிணைப்பு,बायनरी एकत्रीकरण
இரட்டை வரம்பு,दुहेरी मर्यादा
இரட்டை மாதிரி நிகழ்வு,दुहेरी सॅम्पलिंग इव्हेंट
இரட்டை வரிசை,दुहेरी क्रम
இரட்டை தொடர்,दुहेरी मालिका
இரட்டை இணைக்கப்பட்ட குறியீடு,दुहेरी-संलग्न नोटेशन
இரட்டை தொகுப்பு,दुहेरी संकलन
கீழ்நோக்கிய முடுக்கம்,अधोगामी प्रवेग
கீழ்நோக்கிய இடப்பெயர்ச்சி,खालच्या दिशेने विस्थापन
கீழ்நோக்கிய இயக்கம்,खालची गती
கீழ்நோக்கிய வேகம்,खालचा वेग
இழுவை,कर्षण
இழுவை சக்தி,कर्षण शक्ती
"இரட்டை இருமை,",दुहेरी द्वैत
இரட்டை அடிப்படை,दुहेरी पाया
இரட்டை உள் தயாரிப்பு,दुहेरी अंतर्गत उत्पादन
இரட்டை நேரியல் நிரலாக்க சிக்கல்,दुहेरी रेखीय प्रोग्रामिंग समस्या
"இரட்டை செயல்பாடு, இரட்டை செயல்பாடு","दुहेरी ऑपरेशन, दुहेरी ऑपरेशन"
இரட்டை பிரச்சனை,दुहेरी समस्या
இரட்டை ஒற்றை அல்காரிதம்,ड्युअल सिंगल अल्गोरिदम
இரட்டை ஒற்றை முறை,दुहेरी एकल पद्धत
இரட்டை இடம்,दुहेरी जागा
இரட்டை மாறி,ड्युअल व्हेरिएबल
இரட்டை திசையன் இடம்,दुहेरी वेक्टर जागा
அமைதியான குறியீடு,मूक निर्देशांक
அமைதியான அடிக்குறிப்பு,मूक तळटीप
அமைதியான ஒப்பந்தம்,मूक करार
அமைதியான மாறி,मूक व्हेरिएबल
நகல்,डुप्लिकेशन
மாறும்,गतिमान
மாறும் அமைப்பு,डायनॅमिक प्रणाली
மாறும் தேவை செயல்பாடு,डायनॅमिक मागणी कार्य
டைனமிக் மாதிரி,डायनॅमिक मॉडेल
மாறும் நிரலாக்க,डायनॅमिक प्रोग्रामिंग
மாறும் நிரலாக்க அணுகுமுறை,डायनॅमिक प्रोग्रामिंग दृष्टीकोन
டைனமிக் நிரலாக்க நுட்பங்கள்,डायनॅमिक प्रोग्रामिंग तंत्र
"இயக்கவியல், இயக்கவியல்","गतिशीलता, गतिशीलता"
துகள் இயக்கவியல்,कण गतिशीलता
கடினமான உடல் இயக்கவியல்,कठोर शरीर गतिशीलता
"பூமி, பூமி, பூமி, பூமி, பூமி, பூமி, பூமி தொடர்பு (ver.)","पृथ्वी, पृथ्वी, पृथ्वी, पृथ्वी, पृथ्वी, पृथ्वी, पृथ्वी, पृथ्वी संपर्क (ver.)"
பூகம்பத்தின் தீவிரம்,भूकंपाची तीव्रता
விசித்திரத்தன்மை,विलक्षणता
அனுமானம்,गृहीतक
பொருளாதார கணிப்பு,अर्थमितीय अंदाज
பொருளாதார நிபுணர்,अर्थमितितज्ञ
பொருளாதார அளவியல்,अर्थमिती
பொருளாதாரம்,अर्थशास्त्र
"கோர், விளிம்பு, கண்ணீர்","कोर, धार, फाडणे"
ஒட்டுமொத்த மையத்தை எதிர்கொள்ளும்,एकूण कोर तोंड
செயல்திறன் குறியீடு,कार्यक्षमता निर्देशांक
பண்பு உறுப்பு,वैशिष्ट्यपूर्ण घटक
பண்பு செயல்பாடு,वैशिष्ट्यपूर्ण कार्य
"ஈஜென் மதிப்பு, பண்பு மதிப்பு","eigen मूल्य, वैशिष्ट्यपूर्ण मूल्य"
பண்பு மதிப்பு சமன்பாடு,वैशिष्ट्यपूर्ण मूल्य समीकरण
"ஈஜென் திசையன், பண்பு திசையன்","इजेन वेक्टर, वैशिष्ट्यपूर्ण वेक्टर"
மீள்,लवचिक
மீள் நடிகர்,लवचिक कास्ट
மீள் சமநிலை,लवचिक समतोल
நெகிழ்ச்சி,लवचिकता
நெகிழ்ச்சி பக்கம்,लवचिकता पृष्ठ
"மின்னணு கணினி, மின்னணு கணினி","इलेक्ट्रॉनिक संगणक, इलेक्ट्रॉनिक संगणक"
"உறுப்பு, உறுப்பு, உறுப்பு","घटक, घटक, घटक"
ஆரம்ப நெடுவரிசை செயல்பாடு,प्रारंभिक स्तंभ ऑपरेशन
ஆரம்ப நிகழ்வு,प्रारंभिक घटना
