Gujarati,Odiya
1. રૂપરેખાંકન 2. રૂપરેખા,1. ବିନ୍ୟାସ 2. ବିନ୍ୟାସ କରନ୍ତୁ
1. અનુરૂપતા 2. રૂપરેખાંકન 3. અનુરૂપતા,1. ଅନୁକୂଳତା 2. ବିନ୍ୟାସ 3. ସମାନତା |
1. એકીકરણ 2. હાઇબ્રિડાઇઝેશન,1. ଏକୀକରଣ 2. ହାଇବ୍ରିଡାଇଜେସନ୍ |
જોડાણ,ସଂଯୋଗ
1. એડિટિવ 2. કનેક્ટિવ,1. ଯୋଗୀ 2. ସଂଯୋଜକ |
રક્ષણ,ସୁରକ୍ଷା
એકીકરણ,ଏକୀକରଣ
1. ઘટક 2. ઘટકો,1. ଉପାଦାନ 2. ଉପାଦାନଗୁଡ଼ିକ |
ઉપભોક્તા,ଗ୍ରାହକ
વપરાશ,ବ୍ୟବହାର
દૂષણ,ପ୍ରଦୂଷଣ
સમોચ્ચ વાવેતર,କଣ୍ଟୁର ରୋପଣ |
સમોચ્ચ રેખા,ବିଷୟବସ୍ତୁ ରେଖା |
1. કોન્ટ્રાક્ટ ફાર્મિંગ 2. કોન્ટ્રાક્ટ ફાર્મિંગ 3. કોન્ટ્રાક્ટ ફાર્મિંગ,1. ଚୁକ୍ତିନାମା ଚାଷ 2. ଚୁକ୍ତିନାମା ଚାଷ 3. ଚୁକ୍ତିନାମା ଚାଷ |
નિયંત્રિત વાતાવરણીય સંગ્રહ,ନିୟନ୍ତ୍ରିତ ବାୟୁମଣ୍ଡଳ ସଂରକ୍ଷଣ |
સહકારી બેંક,ସମବାୟ ବ୍ୟାଙ୍କ
સહકારી મંડળીના સભ્ય,ସମବାୟ ସମାଜର ସଦସ୍ୟ |
ગુલમાવન,ଗୁଲମାଭାନ୍ |
ક્યુબ્ડ,କ୍ୟୁବ୍
1. દાલપુંજ 2. કોરોલા,1. ଡାଲପୁଞ୍ଜ 2. କରୋଲା |
1. કોર્ટેક્સ 2. કોર્ટેક્સ,1. କର୍ଟେକ୍ସ 2. କର୍ଟେକ୍ସ
ખર્ચ,ମୂଲ୍ୟ
કોટિલેડોન,କୋଟିଲଡନ୍ |
ક્રેડિટ કમિટી,କ୍ରେଡିଟ୍ କମିଟି
1. ધિરાણ 2. ક્રેડિટ,1. ending ଣ 2. କ୍ରେଡିଟ୍
1. શાહુકાર 2. લેણદાર,1. ender ଣଦାତା 2. କ୍ରେଡିଟର୍
1. ક્રેસ્ટ 2. શિરોબિંદુ 3. સ્પાયર,1. କ୍ରେଷ୍ଟ 2. ଭର୍ଟେକ୍ସ 3. ସ୍ପାୟର୍ |
પાછું ખેંચવું,ପ୍ରତ୍ୟାହାର
સમસ્યા,ସମସ୍ୟା
પરીક્ષણ,ପରୀକ୍ଷା
જટિલ,ଗୁରୁତର
પાક વીમો,ଫସଲ ବୀମା |
પાક લોન,ଫସଲ loan ଣ
1. પાક 2. પાક,1. ଫସଲ 2. ଫସଲ
ખેતી વિસ્તાર,ଚାଷ କ୍ଷେତ୍ର
ક્રોસ અસંગત,କ୍ରସ୍ ଅସଙ୍ଗତ |
1. તાજ 2. શિખર (છોડ),1. ମୁକୁଟ 2. ଶିଖର (ଉଦ୍ଭିଦ)
નરમ કણો,ନରମ କଣିକା |
પોપડો,ଭୂତଳ
1. ક્રિપ્ટોગમ 2. નોન-ફ્લોરીફોર્મ,1. କ୍ରିପ୍ଟୋଗାମ 2. ଅଣ-ଫ୍ଲୋରିଫର୍ମ |
કાપણી (ફળ),ଛେଦନ (ଫଳ)
પેન,କଲମ
કલ્ટીવાર વિવિધ,କୃଷି ପ୍ରକାର
1. ટ્રેક્શન 2. ખેતી 3. ખેતી,1. ଟ୍ରାକ୍ସନ୍ 2. କୃଷି 3. ଚାଷ
1. ખેડૂત 2. ખેડૂત,1. କୃଷକ 2. କୃଷକ
1. ખેતી 2. ખેતી 3. ઉછેર,1. ଚାଷ 2. ଚାଷ 3. ପାଳିବା |
1.સંસાધન 2.તૈયારી,1. ଉତ୍ସ 2. ପ୍ରସ୍ତୁତି
1.કુંતલન 2.કુંચોન,1. କୁଣ୍ଟାଲାନ୍ 2. କୁଞ୍ଚନ୍ |
મુદ્રા,ସ୍ଥିତି
1. બાહ્ય ત્વચા 2. ક્યુટિકલ,1. ଏପିଡର୍ମିସ୍ 2. କଟିକଲ୍ |
1. પેન 2. કટિંગ 3. કટીંગ 4. કટીંગ 5. કટીંગ,1. କଲମ 2. କାଟିବା 3. କାଟିବା 4. କାଟିବା 5. କାଟିବା |
1. કૃમિ કોર્પસ 2. ફોલ્લો 3. ફોલ્લો 4. વિકૃત ગઠ્ઠો 5. નિયોપ્લાઝમ,1. ପୋକ କର୍ପସ୍ 2. ସିଷ୍ଟ 3. ସିଷ୍ଟ 4. ବିକୃତ ଲମ୍ପ 5. ନିଓପ୍ଲାଜମ୍ |
સાયટોક્રોમ,ସାଇଟୋକ୍ରୋମ୍ |
કોષ જોડાણ,କକ୍ଷ ଯୋଡି
સેલ પ્રજનન,କକ୍ଷ ପ୍ରଜନନ |
સેલ જીનેટિક્સ,କୋଷ ଜେନେଟିକ୍ସ |
સાયટોપ્લાઝમિક વિભાજન,ସାଇଟୋପ୍ଲାଜାମିକ୍ ବିଭାଜନ |
સેલ બાયોલોજી,କୋଷ ଜୀବ ବିଜ୍ଞାନ |
સેલ લિસિસ,ସେଲ୍ ଲାଇସିସ୍ |
1. સાયટોમેર 2. કોષ વિભાજન,1. ସାଇଟୋମେର୍ 2. ସେଲ୍ ସେଗମେଣ୍ଟେସନ୍ |
સાયટોપ્લાઝમ,ସାଇଟୋପ୍ଲାଜମ୍ |
1. ડેરી 2. ડેરી,1. ଦୁଗ୍ଧ 2. ଦୁଗ୍ଧ
ડેરી ઉદ્યોગ,ଦୁଗ୍ଧ ଶିଳ୍ପ
1. ડેમ 2. સંવર્ધક,1. ବନ୍ଧ 2. ପ୍ରଜନକ
ડે એબ્સોલ્યુટ પ્લાન્ટ,ଦିନ ସଂପୂର୍ଣ୍ଣ ଉଦ୍ଭିଦ |
ફૂલો પછીનો દિવસ,ଫୁଲର ଦିନ ପରେ |
સંપૂર્ણ ફૂલો પછીનો દિવસ,ପୂର୍ଣ୍ଣ ଫୁଲର ଦିନ ପରେ |
બિનકાર્યક્ષમતા,ଅପାରଗତା |
decalcification,decalcification
1. ડિસ્લોજ 2. ડિસ્લોજ,1. ସ୍ଥାନାନ୍ତର 2. ସ୍ଥାନାନ୍ତର
સડો,କ୍ଷୟ
પાનખર,ପତଳା
1. દશાંશ 2. દશાંશ,1. ଦଶମିକ 2. ଦଶମିକ
હીનતા,ତୁଚ୍ଛତା
અનુરાન (માટી),ଅନୁରାନ୍ (ମୃତ୍ତିକା)
વિપુષ્પન,ଭିପୁଷ୍ପନ୍ |
બિલિંગ,ବିଲିଂ
વનનાબૂદી,ଜଙ୍ଗଲ ନଷ୍ଟ
અપમાન,ଅପମାନ
અધોગતિ,ଅବନତି |
ભાગ દિવસ,ପାର୍ଟ ଦିନ
1. જથ્થો 2. ભાગ,1. ପରିମାଣ 2. ଭାଗ
અવક્ષય,ଅବହେଳା |
કુશ્કી દૂર કરવી,ହଳ ଅପସାରଣ |
કુશ્કી દૂર કરવી,ହଳ ଅପସାରଣ |
નિર્જલીકરણ,ଡିହାଇଡ୍ରେସନ୍
નિર્જળ,ଆନ୍ହାଇଡ୍ରସ୍
માંગ,ଚାହିଦା
1. વિકૃતિકરણ 2. ગુણાકાર,1. ଅବନତି 2. ଗୁଣନ
નિંદા,ନିନ୍ଦା
1. થાપણ (માટી) 2. થાપણ (અર્થશાસ્ત્ર),1. ଜମା (ମୃତ୍ତିକା) 2. ଜମା (ଅର୍ଥନୀତି)
જમા,ଜମା
1. અવમૂલ્યન 2. અવમૂલ્યન,1. ଅବନତି 2. ଅବନତି
ડિસેલિનેશન,ନିଷ୍କାସନ
1. પાણી સુકાઈ જવું 2. નિર્જલીકરણ,1. ଜଳ ଶୁଖିବା 2. ଡିହାଇଡ୍ରେସନ୍ |
1. ડિઝાઇન 2. ડિઝાઇન,1. ଡିଜାଇନ୍ 2. ଡିଜାଇନ୍
સુકા,ଶୁଖୁଆ |
કર્નલ દૂર કરવું,କର୍ଣ୍ଣଲ ଅପସାରଣ
ડી-ઇન્ટરકલેશન,ଡି-ଇଣ୍ଟରକାଲେସନ୍ |
જોડાણ,ସଂଯୋଗ
1. પુરુષ મંજરી નિષ્કર્ષણ (મકાઈ) 2. બલ્લાર નિષ્કર્ષણ,1. ପୁରୁଷ ମଞ୍ଜରୀ ନିଷ୍କାସନ (ମକା) 2. ବଲାର୍ ନିଷ୍କାସନ |
બલ્લાર અથવા કુંદન કટીંગ,ବଲାର୍ କିମ୍ବା କୁନ୍ଦନ କାଟିବା |
નિર્ધારક,ନିର୍ଣ୍ଣୟକାରୀ
અવમૂલ્યન,ମୂଲ୍ୟ ହ୍ରାସ
ડી-વનસ્પતિ,ଡି-ଶାକାହାରୀ |
વિચલન,ବ୍ୟତିକ୍ରମ
ડબલ,ଦୁଇଥର |
નિદાન,ନିରାକରଣ
વિવિધ પરિપક્વતા,ଭିନ୍ନ ପରିପକ୍ .ତା |
વિભાજન,ବିଭାଜନ
1. ડાઇકોટાઇલ્ડન 2. ડિકોટાઇલ્ડન (બીજ),1. ଡିକୋଟିଲଡନ୍ 2. ଡିକୋଟିଲଡନ୍ (ବିହନ)
પીઠનો રોગ,ପିଠି ରୋଗ
1. પ્રસરણ 2. પ્રસરણ,1. ବିଭାଜନ 2. ବିଭେଦ |
પાચનક્ષમતા,ହଜମ ଯୋଗ୍ୟତା |
દ્વિસંકર,ଡିହାଇବ୍ରିଡ୍ |
1. ડેમ 2. ડ્રેઇન 3. કુટુંબ,1. ଡ୍ୟାମ୍ 2. ଡ୍ରେନ୍ 3. ପରିବାର |
અલ્પ,ଅଳ୍ପ
1. મોનોગેમસ 2. મોનોગેમસ,1. ଏକମାତ୍ର 2. ଏକମାତ୍ର |
ડિપ્લોઇડ,ଡିପ୍ଲଏଡ୍ |
1. ડિપ્લોઇડ 2. ડિપ્લોઇડ,1. ଡିପ୍ଲଏଡ୍ 2. ଡିପ୍ଲଏଡ୍ |
દ્વિધ્રુવ,ଡିପୋଲ୍
1. નિષ્કર્ષણ 2. બડ દૂર કરવું,1. ନିଷ୍କାସନ 2. ବୁଡ୍ ଅପସାରଣ |
1. હળ ખેડવું 2. કાંતવું,1. ହଳ ହଳ କରିବା 2. ଘୂର୍ଣ୍ଣନ |
ડિસ્કાઉન્ટ,ରିହାତି
જીવાણુ નાશકક્રિયા,ନିରାକରଣ
1. વિખેરવું 2. છૂટાછવાયા,1. ବିଚ୍ଛେଦ 2. ବିଛାଇବା |
1.સ્કેટરિંગ 2.વિવિધતા,1. ବିଛାଇବା 2. ଭିନ୍ନତା |
વૈવિધ્યકરણ,ବିବିଧକରଣ
વૈવિધ્યસભર કૃષિ,ବିବିଧ କୃଷି |
ડીએનએ પગલું,dna step
ડીએનએ રીસીવર,DNA | ରସିଦ
ગોદી ભાડે,ଡକ୍ ନିଯୁକ୍ତି |
અસરકારક,ପ୍ରଭାବଶାଳୀ |
નિષ્ક્રિયતા,ଶୋଇବା
1. જથ્થો 2. માત્રા 3. માત્રા,1. ପରିମାଣ 2. ଡୋଜ୍ 3. ଡୋଜ
ડબલ સિગ્મોઇડ વળાંક,ଡବଲ୍ ସିଗମଏଡ୍ ବକ୍ର
1. ગસ્ટ 2. સ્ટ્રેચ,1. ଗସ୍ତ 2. ବିସ୍ତାର
1. એક્ઝોસ્ટ ડ્રેઇન 2. પ્રવાહ,1. ନିଷ୍କାସନ ଡ୍ରେନ୍ 2. ପ୍ରବାହିତ
ડ્રેનેજ,ଜଳ ନିଷ୍କାସନ
ટ્રેક્શન,ଟ୍ରାକ୍ସନ୍
1. દવા આપો 2. ભીંજાવો,1. medicine ଷଧ ଦିଅ
સૌંદર્ય પ્રસાધનો (બીજ),ପ୍ରସାଧନ ସାମଗ୍ରୀ (ମଞ୍ଜି)
1. ઓગર 2. છીછરા ફોલ્ટ 3. ડ્રીલ 4. ઓગર,1. ଆଗର୍ 2. ଅସ୍ଥାୟୀ ଦୋଷ 3. ଡ୍ରିଲ୍ 4. ଆଗର୍ |
1. છિદ્ર 2. કવાયત 3. કવાયત,1. ଛିଦ୍ର 2. ଡ୍ରିଲ୍ 3. ଡ୍ରିଲ୍ |
1. ડ્રિલિંગ 2. ડ્રિલ વડે વાવણી 3. ડ્રિલ વડે રેડવું,1. ଡ୍ରିଲିଂ 2. ଡ୍ରିଲ ସହିତ ବୁଣିବା 3. ଡ୍ରିଲ ସହିତ ing ାଳିବା |
ટપક સિંચાઈ,ଡ୍ରପ୍ ଜଳସେଚନ
સૂકી ખેતી,ଶୁଖିଲା ଚାଷ
1.ધૂળ 2.બુકની,1. ଧୂଳି 2. ବୁକନି |
1. ડસ્ટર 2. સ્કેટરર,1. ଧୂଳି 2. ଛିନ୍ନଛତ୍ରକାରୀ |
છંટકાવ કરવા માટે,ଛିଞ୍ଚିବା ପାଇଁ |
1. વામન 2. વામન,1. ବଧୂ 2. ଭାମନା |
વામન પિરામિડ,ଭାମନା ପିରାମିଡ୍ |
વામિની ભવન,ଭାମିନୀ ଭବନ
ઇકોલોજી,ପରିବେଶ
અર્થશાસ્ત્ર,ଅର୍ଥନୀତି
આર્થિક કાર્યક્ષમતા,ଅର୍ଥନ efficiency ତିକ ଦକ୍ଷତା |
પરિસ્થિતિગત પ્રકાર,ପରିସ୍ଥିତି ପ୍ରକାର |
વધારાનું સ્તરીકરણ,ଅତିରିକ୍ତ ସ୍ତରୀୟ |
નરમ,ନରମ
માટી વિજ્ઞાન,ମୃତ୍ତିକା ବିଜ୍ଞାନ |
1. બ્રિજિંગ 2. એજિંગ 3. સ્ટ્રાન્ડ ક્લોઝર,1. ବ୍ରିଜ୍ 2. ଏଡିଙ୍ଗ୍ 3. ଷ୍ଟ୍ରାଣ୍ଡ୍ ବନ୍ଦ |
ખોરાકનો ભાગ,ଖାଦ୍ୟ ଅଂଶ
માંગની સ્થિતિસ્થાપકતા,ଚାହିଦା
ઉત્પાદન સ્થિતિસ્થાપકતા,ଉତ୍ପାଦନ ଇଲାସ୍ଟିସିଟି |
વિદ્યુત વિચ્છેદન-વિશ્લેષણ,ଇଲେକ୍ଟ୍ରୋଲାଇସିସ୍
ઇલેક્ટ્રોફોરેસિસ,ଇଲେକ୍ଟ୍ରୋଫୋରେସିସ୍ |
બાષ્પીભવન,ବାଷ୍ପୀକରଣ
1. શિરચ્છેદ કરનાર 2. જંતુમુક્ત કરનાર 3. શિરચ્છેદ કરનાર 4. જંતુમુક્ત કરનાર,1. ଡିକାପିଟେଟର୍ 2. ଷ୍ଟେରିଲାଇଜର୍ 3. ଡେକାପିଟେଟର୍ 4. ଷ୍ଟେରିଲାଇଜର |
1. વિયર બંડી 2. સ્ટ્રોબંદી,1. ୱେର୍ ବାଣ୍ଡି 2. ଷ୍ଟ୍ରବାବାଣ୍ଡି |
ગર્ભ,ଭ୍ରୁଣ
1. ગર્ભવિજ્ઞાન 2. ભૌતિકશાસ્ત્ર,1. ଭ୍ରୁଣ ବିଜ୍ଞାନ 2. ପଦାର୍ଥ ବିଜ୍ଞାନ |
1. બહાર નીકળો 2. બહાર નીકળો,1. ପ୍ରସ୍ଥାନ 2. ପ୍ରସ୍ଥାନ
ઇમલ્સિફાયર,ଏମୁଲେସିଫାୟର୍ |
અંતર્જાત,ଏଣ୍ଡୋଜେନସ୍ |
આંતર-બિંદુ વિભાગ,ଆନ୍ତ a- ବିନ୍ଦୁ ବିଭାଜନ |
આંતર-પરજીવી,ଆନ୍ତ a- ପରଜୀବୀ |
એન્ડોસ્પર્મ,ଏଣ୍ଡୋସ୍ପର୍ମ |
એન્ટરપ્રાઇઝ,ଉଦ୍ୟୋଗ
કીટશાસ્ત્ર,ଏଣ୍ଟୋମୋଲୋଜି |
પર્યાવરણ,ପରିବେଶ
1. એન્ઝાઇમ 2. એન્ઝાઇમ,1. ଏନଜାଇମ୍ 2. ଏନଜାଇମ୍ |
ક્લસ્ટર કલમ બનાવવી,କ୍ଲଷ୍ଟର ଗ୍ରାଫ୍ଟିଙ୍ଗ୍ |
1. એપિફાઇટ 2. એપિફાઇટ,1. ଏପିଫାଇଟ୍ 2. ଏପିଫାଇଟ୍ |
ઇક્વિટી,ଇକ୍ୱିଟି
નાબૂદી,ବିଲୋପ
આવશ્યક પોષક તત્વો,ଜରୁରୀ ପୋଷକ ତତ୍ତ୍ୱ |
1. માપન 2. જમ્પ 3. આકારણી,1. ମାପ 2. ଡେଇଁବା 3. ମୂଲ୍ୟାଙ୍କନ |
સુંદરતા,ସୁନ୍ଦରତା
સુજનનિક,ସୁଜନିକ୍ |
મૂલ્યાંકન,ମୂଲ୍ୟାଙ୍କନ
વરાળ માપક,ବାଷ୍ପ ଗେଜ୍ |
બાષ્પીભવન,ବାଷ୍ପୀକରଣ
શાશ્વત ક્રાંતિ,ଅନନ୍ତ ବିପ୍ଳବ |
1. સદાબહાર 2. સદાબહાર,1. ଚିର ସବୁଜ 2. ଚିର ସବୁଜ |
વિકાસ,ବିକାଶ
કાપી નાખવું,ବିଛିନ୍ନ ହେବା
પરિક્ષય (ફર્ટિલિટી),ପାରିକଶାୟ (ଉର୍ବରତା)
શોષણ,ଶୋଷଣ
1. અન્વેષણ 2. અન્વેષણ,1. ଅନୁସନ୍ଧାନ 2. ଅନୁସନ୍ଧାନ
1. ઉત્સર્જન 2. ઉત્સર્જન,1. ନିର୍ବାହ 2. ନିର୍ଗମନ
આંખ,ଆଖି
1. પરિબળ 2. ઘટક 3. પરિબળ 4. સંસાધન,1. କାରକ 2. ଉପାଦାନ 3. କାରକ 4. ଉତ୍ସ |
પરિબળ ઉત્પાદકતા,କାରକ ଉତ୍ପାଦକତା |
વેપારીનું ડિસ્કાઉન્ટ,ବ୍ୟବସାୟୀଙ୍କ ରିହାତି
ફેક્ટોરિયલ બ્લોક ડિઝાઇન,ଫ୍ୟାକ୍ଟୋରିଆଲ୍ ବ୍ଲକ୍ ଡିଜାଇନ୍ |
વૈકલ્પિક,ବିକଳ୍ପ
1. પટ્ટી 2. પાલિહાર,1. ପାଟି 2. ପାଲିହାର |
સ્થૂળ,ମୋଟ
ક્ષેત્ર મૂલ્યાંકન,କ୍ଷେତ୍ର ମୂଲ୍ୟାଙ୍କନ |
ફાર્મ બજેટિંગ,ଚାଷ ବଜେଟ୍
કૃષિ વ્યવસાય,କୃଷି ବ୍ୟବସାୟ
ક્ષેત્ર આયોજન,କ୍ଷେତ୍ର ଯୋଜନା
1. ખેડૂત 2. ખેડૂત,1. କୃଷକ 2. କୃଷକ
1. ખેતી 2. ખેતી,1. କୃଷି 2. ଚାଷ
અથડામણ,ଧକ୍କା |
બહુવિધ સંવર્ધન,ଏକାଧିକ ପ୍ରଜନନ |
આથો,fermentation
ફળદ્રુપતા,ଉର୍ବରତା |
ખાતર,ସାର
ખાતર ઉપયોગ કાર્યક્ષમતા,ସାର ବ୍ୟବହାର ଦକ୍ଷତା |
તંતુમય,ଫାଇବ୍ରସ୍ |
1. ફાર્મ 2. વિસ્તાર 3. સ્થાન,1. ଚାଷ 2. କ୍ଷେତ୍ର 3. ସ୍ଥାନ
માટી પાણી હોલ્ડિંગ,ମୃତ୍ତିକା ଜଳ ଧାରଣ
ક્ષેત્ર પ્રદર્શન,କ୍ଷେତ୍ର ପ୍ରଦର୍ଶନ
1. સ્થિરીકરણ 2. ફિક્સેશન 3. ફિક્સેશન,1. ଅସ୍ଥିରତା 2. ସ୍ଥିରତା 3. ସ୍ଥିରତା |
1. પાણી ભરવું 2. ગર્ભાધાન,1. ଅବନତି 2. ଗର୍ଭଧାରଣ
પ્રવાહ રેખાકૃતિ,ପ୍ରବାହ ଚିତ୍ର
ખોરાક મૂલ્ય,ଖାଦ୍ୟ ମୂଲ୍ୟ
ચારો,ଖାଇବାକୁ |
આગાહી,ପୂର୍ବାନୁମାନ
વન,ଜଙ୍ଗଲ
વનીકરણ,ବୃକ୍ଷରୋପଣ
1. તડપાર્ન 2. ફોર્મ,1. ତାଡପର୍ନ୍ 2. ଫର୍ମ |
હિમ પ્રતિરોધક,ବରଫ ପ୍ରତିରୋଧକ |
1. પાલા 2. બ્લાઈટ,1. ପାଲା 2. ବ୍ଲାଇଟ୍ |
1. સ્થિર 2. સ્થિર,1. ଫ୍ରିଜ୍
કાર્ય,କାର୍ଯ୍ୟ
1. ફ્રુટ ફોલ 2. ફ્રુટ ફોલ,1. ଫଳ ପତନ 2. ଫଳ ପତନ |
ફળ બની જાય છે,ଫଳ ପାଅ |
1. ધૂણી 2. ધૂણી,1. ଧୂମପାନ
ફૂગનાશક,ଫଙ୍ଗିସାଇଡ୍ |
ફૂગપ્રતિરોધી,ଆଣ୍ଟିଫଙ୍ଗାଲ୍ |
ફૂગ,କବକ
1. ખુદ 2. સીતા,1. ଖୁଦ୍ 2. ସୀତା |
1. ફ્યુઝન 2. ફ્યુઝન,1. ଫ୍ୟୁଜନ୍ 2. ଫ୍ୟୁଜନ୍ |
કપાસ ઉન,ସୂତା ଲୋମ
રુવાંટીવાળું,ଲୋମଶାଳୀ |
1. ઝાડનું અલ્સર 2. પિટિકા,1. ବୃକ୍ଷ ଅଲସର 2. ପିଟିକା |
1. ગેમેટ્સ 2. ગેમેટ્સ,1. ଗ୍ୟାମେଟସ୍
1. બગીચો 2. બગીચો,1. ଉଦ୍ୟାନ 2. ଉଦ୍ୟାନ
1. પંસલ 2. હાઇડ્રોમીટર,1. ପାନ୍ସଲ୍ 2. ହାଇଡ୍ରୋମିଟର |
જનીન સંગ્રહ,ଜିନ୍ ସଂଗ୍ରହ
જીન ટેગોન,ଜିନ୍ ଟ୍ୟାଗନ୍ |
વંશાવળી,ବଂଶାନୁକ୍ରମିକ
જનીન નકશો,ଜିନ୍ ମାନଚିତ୍ର
જીનેટિક્સ,ଜେନେଟିକ୍ସ
1. જીનોમ 2. સંગેન,1. ଜେନୋମ୍ 2. ସାଙ୍ଗେନ |
સંજીની કલેક્શન,ସଞ୍ଜିନୀ ସଂଗ୍ରହ |
જીનોમિક્સ,ଜେନୋମିକ୍ସ
જીનોટાઇપ,ଜେନୋଟାଇପ୍
1. જનીન માળખું 2. જનીન પ્રકાર,1. ଜିନ୍ ଗଠନ 2. ଜିନ୍ ପ୍ରକାର |
લિનેજ,ଲିନେଜ୍ |
1. જીનસ 2. વંશ,ବଂଶ 2. ବଂଶ
1. જીવાણુ 2. જીવાણુ,1. ଜର୍ମ 2. ଜର୍ମ
જીવાણુનાશક,ଜୀବାଣୁ
અંકુરણ,ଅଙ୍କୁର
1. જર્મપ્લાઝમ 2. જર્મપ્લાઝમ,1. ଜର୍ମପ୍ଲାସ୍ 2. ଜର୍ମପ୍ଲାସ୍ |
ગીબેરેલિક એસિડ,ଗିବରେଲିକ୍ ଏସିଡ୍ |
ઉગાડવું,ସଂଗ୍ରହ
ટશ,ତୁଷ
1. ગ્લુટેન 2. ખાઉધરાપણું,1. ଗ୍ଲୁଟେନ୍ 2. ଗ୍ଲୁଟନ୍ |
ગ્લાયકોલિસિસ,ଗ୍ଲାଇକୋଲିସିସ୍
સરસ,ଭଲ
સુવર્ણ ક્રાંતિ,ସୁବର୍ଣ୍ଣ ବିପ୍ଳବ |
1. વર્ગીકરણ 2. વર્ગીકરણ 3. સ્તરીકરણ,1. ବର୍ଗୀକରଣ 2. ବର୍ଗୀକରଣ 3. ସ୍ତରକରଣ
1. કલમી છોડ 2. પેનમ્બ્રલ પ્લાન્ટ,1. ଗ୍ରାଫ୍ଟେଡ୍ ପ୍ଲାଣ୍ଟ 2. ପେନୁମ୍ବ୍ରାଲ୍ ପ୍ଲାଣ୍ଟ |
પેન અસંગત,କଲମ ଅସଙ୍ଗତ |
ગ્રેના,ଗ୍ରାନା
દાણાદાર,ଗ୍ରାନ୍ୟୁଲେସନ୍
લીલું ખાતર,ସବୁଜ ଖତ
હરિયાળી ક્રાંતિ,ସବୁଜ ବିପ୍ଳବ |
વૃદ્ધિ અને વિકાસ,ଅଭିବୃଦ୍ଧି ଏବଂ ବିକାଶ
1. ગમ રોગ,1. ଗୁଣ୍ଡ ରୋଗ
વિષમલિંગી,ହେଟେରୋଜକ୍ସୁଆଲ୍ |
1. પ્રકૃતિ 2. પ્રકૃતિ 3. રૂપગુણ 4. દેખાવ,1. ପ୍ରକୃତି 2. ପ୍ରକୃତି 3. ରୂପଗୁନା 4. ଦୃଶ୍ୟ |
1. ઓલા 2. કરકપાટ 3. કાર્કા,1. ଓଲା 2. କରକାପତ୍ 3. କର୍କା |
રોમિલવોચ,ରୋମିଲୱାଚ୍ |
ખારા ફોલ્લો,ସାଲାଇନ୍ ସିଷ୍ଟ୍ |
હેરો,harrow
1. હાર્વેસ્ટિંગ ઈન્ડેક્સ 2. હાર્વેસ્ટિંગ ઈન્ડેક્સ,1. ଅମଳ ସୂଚକାଙ୍କ 2. ଅମଳ ସୂଚକାଙ୍କ |
1. લણણી 2. લણણી કરેલ પાક 3. સમાપ્ત પાક 4. ઉપજ,1. ଅମଳ 2. ଅମଳ ହୋଇଥିବା ଫସଲ 3. ସମାପ୍ତ ଫସଲ 4. ଅମଳ |
1. તોડવું 2. લણણી 3. તોડવું,1. କାଟିବା 2. ଅମଳ 3. ଅମଳ କରିବା |
1. એગ લેઇંગ 2. એગ ફોર્સ,1. ଅଣ୍ଡା ଦେବା 2. ଅଣ୍ଡା ବଳ |
સૂકું ઘાસ,ଶୁଖିଲା ଘାସ |
શુષ્ક ફીડ,ଶୁଖିଲା ଫିଡ୍ |
ગંજી,ganji
ઝાકળ,କୁହୁଡି
ધૂંધળું,ଦୁର୍ବଳ
1. બાલી 2. સિત્ત 3. મુંડક 4. ટોપ 5. હેડ 6. સિરા,1. ବାଲି 2. ସୀତା 3. ମୁଣ୍ଡକ 4. ଶୀର୍ଷ 5. ମୁଣ୍ଡ 6. ସିରା |
ખાંચનો અંત,ଗଭୀରର ଶେଷ
ટોચ કાપણી,ଉପର ଛେଦନ
વાડ,ବାଡ଼
કસ્ટડીમાં,ହେପାଜତ
કુંડલિની,କୁଣ୍ଡାଲିନି |
હેમેટાઇટ,ହେମାଟାଇଟ୍ |
1. ઔષધિ 2. ઔષધિ,1. b ଷଧ 2. b ଷଧ |
1.બોટનિકલ કલેક્શન 2.બોટનિકલ મ્યુઝિયમ,1. ବଟାନିକାଲ୍ କଲେକ୍ସନ୍ 2. ବଟାନିକାଲ୍ ସଂଗ୍ରହାଳୟ |
હર્બિસાઇડ,b ଷଧୀୟ
આનુવંશિકતા,ବଂଶାନୁକ୍ରମିକ
આનુવંશિકતા,ବଂଶାନୁକ୍ରମିକ
ઉભયલિંગી,ସମଲିଙ୍ଗୀ
હેટરોક્રોમેટિક,ହେଟେରୋକ୍ରୋମାଟିକ୍ |
હેટરોફર્ટિલાઇઝેશન,ହେଟେରୋଫର୍ଟିଲାଇଜେସନ୍ |
1. હાઇબ્રિડોઝ 2. હેટેરોસિસ,1. ହାଇବ୍ରିଡୋଜ 2. ହେଟେରୋସିସ୍ |
લૈંગિક રંગસૂત્રો,ସେକ୍ସକ୍ରୋମୋଜୋମ୍ |
ઉછેર,ପୋଷଣ
હેક્સાડેસિમલ,ଷୋଡେସିମାଲ୍ |
ઠંડી નિષ્ક્રિયતા,ଶୀତଳତା
ઉચ્ચ ઘનતા વાવેતર,ଉଚ୍ଚ ସାନ୍ଦ୍ରତା ବୃକ୍ଷ ରୋପଣ |
1. પિંડલક 2. ટેકરી (ડાંગર),1. ପିଣ୍ଡଲକ୍ 2. ପାହାଡ (ଧାନ)
