Kannada,English
ಅಪ್ರಸ್ತುತ ಪಾತ್ರದ ವ್ಯಕ್ತಿತ್ವ,cross colour interference
ಅಡ್ಡ ಸಂಬಂಧಗಳು,cross connection
ದಾಟಿದ ಪ್ರದೇಶ,crossed field
ಕನಿಷ್ಠ ವಿಪಥನ ಲೆನ್ಸ್,crossed lens
ಅಡ್ಡ ಉತ್ಪನ್ನ,crossed product
ಅಪ್ರಸ್ತುತ ಸಂಕೇತ,cross fire (=cross talk)
ಮಹಡಿಗಳ ಅತಿಕ್ರಮಣ,crossing of levels
ಪರಿವರ್ತನೆ ವಲಯ,cross-over area
ಪರಿವರ್ತನೆಯ ಬಿಂದು,crossover frequencies
ವಿನಿಮಯ ಮೌಲ್ಯ,crossover value
ವೆಕ್ಟರ್-ಉತ್ಪನ್ನ ವೆಕ್ಟರ್ ಉತ್ಪನ್ನ,cross product
"ಅಡ್ಡ ವಿಭಾಗ, ಅಡ್ಡ ವಿಭಾಗ",cross section
"ಬಹು ಪದ, ಹೈಬ್ರಿಡ್ ಪದ",cross term
ಅಡ್ಡ ತಂತಿ,cross wire
"ಕ್ರೌನ್ ಆಪ್ಟಿಕಲ್ ಗ್ಲಾಸ್, ಕ್ರೌನ್ ಆಪ್ಟಿಕಲ್ ಗ್ಲಾಸ್",crown optical glass
ತಂಪಾಗಿಸುವ ಮಿಶ್ರಣ,Cryogen
ಕಡಿಮೆ ತಾಪಮಾನ ಎಲೆಕ್ಟ್ರಾನಿಕ್ಸ್,cryogenic electronics
ಲಘೂಷ್ಣತೆ,cryogenic
ಕ್ರಯೋಜೆನಿಕ್ ಪ್ರಯೋಗಾಲಯ,cryogenic laboratory
ನಿಮ್ರತಾಪಿಕಿ,Cryogenics
ಘನೀಕರಿಸುವ ಗೇಜ್,cryoscope
ಕ್ರೈಯೊಮೆಟ್ರಿಕ್ ಸ್ಥಿರ,Cryoscopic Constant
ಸ್ಫಟಿಕ,crystal
"ಸ್ಫಟಿಕದಂತಹ, ನಾರು",Crystalline
"ಸ್ಫಟಿಕೀಕರಣ, ಸ್ಫಟಿಕೀಕರಣ, ಸ್ಫಟಿಕೀಕರಣ",crystallisation (=crystallization)
ಸ್ಫಟಿಕ ವಿಜ್ಞಾನಿ,crystallographer
ಸ್ಫಟಿಕ-ರಚನಾತ್ಮಕ,Crystallographic
ಸ್ಫಟಿಕ ರಚನೆ,Crystallographical
"ಸ್ಫಟಿಕಶಾಸ್ತ್ರ, ಸ್ಫಟಿಕ ವಿಜ್ಞಾನ",crystallography
ಲ್ಯಾಟಿಸ್ ವರ್ಗಾವಣೆ ಕಾರ್ಯಾಚರಣೆ,crystal translation operation (=lattice translation operation)
ಸ್ಫಟಿಕ ಸ್ಮಡ್ಜ್,crystal whiskers
ಘನ ಘನ,Cube
"ಕ್ಯೂಬ್, ಕ್ಯೂಬ್, ಕ್ಯೂಬ್, ಟ್ರಯಾಂಗಲ್, ಕ್ಯೂಬ್, ಟ್ರಯಾಂಗಲ್",Cubic
ಘನ ಸೀಳು,Cubical Cleavage
ಕಕ್ಷೀಯ,Cubicle
ಸಂಚಿತ,Cumulative
ಕ್ಯೂರಿ ಸ್ಥಿರ,Curie constant
ಕ್ಯೂರಿ ಎಫೆಕ್ಟ್,Curie effect
"ಕ್ಯೂರಿ ಪಾಯಿಂಟ್, ಕ್ಯೂರಿ ತಾಪಮಾನ, ಕ್ಯೂರಿ ಡಿಮ್ಯಾಗ್ನೆಟೈಸೇಶನ್ ಪಾಯಿಂಟ್",Curic-point
ಕ್ಯೂರಿ,curie (unit)
ಸ್ಟ್ರೀಮ್,current
ಸ್ಟ್ರೀಮ್ನ ಅಲ್ಪಸಂಖ್ಯಾತ,current element
ವಿತರಣೆ,Curtailment
ವಕ್ರತೆ,Curvature
ಕರ್ವ್ ಕರ್ವ್ ಲೈನ್,Curve
ಬಾಗಿದ,Curved
ಕರ್ವ್ ಬಾರ್,curved beam
ಬಾಗಿದ ಪುಟ,curved surface
ಬೆಳವಣಿಗೆಯ ರೇಖೆ,curve of growth
ವಕ್ರರೇಖೆಯ,Curvilinear
"ರಂದ್ರ, ಕತ್ತರಿಸುವುದು",cut-off
ಅಂತಿಮ ವಲಯ,cut off field
ಅಂತಿಮ ಆವರ್ತನ,cut off frequency
ಅಂತಿಮ ಬಿಂದು,cut off point
ಟರ್ಮಿನಲ್ ಪಾಯಿಂಟ್ ವೇಗ,cut off velocity
ಟರ್ಮಿನಲ್ ವೋಲ್ಟೇಜ್,cut off voltage
"ಪ್ರದರ್ಶಕ, ಪ್ರದರ್ಶಕ",Cutter
ಸೈಬರ್ನೆಟಿಕ್ಸ್,Cybernetics
"ಸೈಕಲ್, ಸೈಕಲ್, ಸೈಕಲ್",Cycle
ಪ್ರತಿ ಸೆಕೆಂಡಿಗೆ ಚಕ್ರಗಳು,cycle per second
"ಆವರ್ತಕ, ಆವರ್ತಕ",cyclic
ಸ್ಪಿನ್,Cycling
ಆವರ್ತಕ ಲೋಲಕ,cycloidal pendulum
ಸೈಕ್ಲೋಟ್ರಾನ್,Cyclotron
ಸೈಕ್ಲೋಟ್ರಾನ್ ಆವರ್ತನ,cyclotron frequency
"ಸಿಲಿಂಡರ್, ಸಿಲಿಂಡರ್",cylinder
"ಸಿಲಿಂಡರಾಕಾರದ, ಸಿಲಿಂಡರ್ ಆಕಾರ, ಸಿಲಿಂಡರ್, ಸಿಲಿಂಡರ್",Cylindrical
ಸಿಲಿಂಡರ್ ಹಾರ್ಮೋನಿಕ್,cylindrical harmonics
ತೇವಗೊಳಿಸಲಾಗಿದೆ,damped
ಸರಳ ಹಾರ್ಮೋನಿಕ್ ಆಂದೋಲನವನ್ನು ತೇವಗೊಳಿಸಿತು,damped harmonic oscillation
ಡ್ಯಾಂಪರ್,Damping
ಡೇನಿಯಲ್ ಸೆಲ್,Daniell cell
ಕತ್ತಲು,dark
"ದೇಣಿಗೆ ಸಂಪನ್ಮೂಲಗಳು, ಅಧೀನ ಸಂಪನ್ಮೂಲಗಳು, ಟ್ರಸ್ಟ್ ಸಂಪನ್ಮೂಲಗಳು",data processing
"ವಿಘಟನೆ ಉತ್ಪಾದಕ, ಹಾಲು ಉತ್ಪಾದನೆ, ಪೋಷಕ, ಸಂತತಿ",Daughter
ಡೇವಿಸನ್ ಬಿಸಿ ಪ್ರಯೋಗ,Davission Germer experiment
D.C. (ನಿರ್ದೇಶನ),d .c. (=zero frequency component)
ನಿಷ್ಕ್ರಿಯ ಭಾಗ,dead space
ಮೂಕ ತಾಣ,dead spot
ಡಿ ಬ್ರಾಗ್ಲಿ ತರಂಗಾಂತರ,de Broglie wave length
ಡಿಬೈ ಗುಣಲಕ್ಷಣದ ತಾಪಮಾನ,Debye charactristic temperature
"ಡೆಬೈ ಉದ್ದ, ಡೆಬೈ ದೂರ",Debye length
ಸಾಲ-ವಿರಾಮ,Debye relaxation time
ಕೊಳೆತ,decay
ಕೊಳೆತ ಸೂಚ್ಯಂಕ,decay constant
ದುರ್ಬಲಗೊಳಿಸುವ,decelerating
ಹಿಂದುಳಿದ,deceleration
ವಿರಾಮ ಸಮಯ,deceleration time
ಡೆಸಿಬಲ್,Decibel
ಡೆಸಿಬೆಲೋಮೀಟರ್,decibelmeter
"ದಶಮಾಂಶ, ದಶಮಾಂಶ",Decimal
ವರ್ಗೀಕರಣ,declassify
"ಕ್ರಾಂತಿ, ಕ್ರಾಂತಿ, ಕೈಗೊಳ್ಳುವಿಕೆ, ಅವನತಿ",declination
ಸಮಮಾಪನ ವೃತ್ತ,declination circle
ಡಿಕೋಡರ್,Decoder
"ವಿಘಟನೆ, ವಿಸರ್ಜನೆ",decomposition
ಡಿಕಂಪ್ರೆಷನ್,Decompression
ನಿರ್ಮಲೀಕರಣ,decontamination
ಅಲಂಕರಣ,Decoration
ಸಂಯೋಗ,Decoupling
ಕ್ಷೀಣಿಸುವ ಕಾರ್ಯ,decreasing function
ಹವಾಮಾನ,Decrement
ಉಲ್ಲಂಘನೆ,Deemphasis
ಸಬ್ಫ್ಲೋರ್,deep level
ಆಳವಾದ ಜಾಗ,dcep space
ವ್ಯುತ್ಪತ್ತಿ,De-excitation
"ದೋಷ, ದೋಷ, ಹಾನಿ, ಕೊರತೆ",Defect
ತಪ್ಪು,Defective
ವಿನಾಯಿತಿ,Defensive
ಮಿತಿ ಬಾಗಿಲು,defining aperture
"ವ್ಯಾಖ್ಯಾನ, ಸ್ಪಷ್ಟತೆ",definition
ತಿರುಗಿಸು,Deflect
ಡಿಫ್ಲೆಕ್ಟರ್,Deflecting
"ವಿಚಲನ, ವಿಚಲನ",Deflection
ವಿಚಲನ ಗಮನ,deflection defocussing
ವಿಚಲನ-ಡಬಲ್ ಕನ್ನಡಿ,deflection-doubling mirror
ವಿಚಲನ ವಲಯ,deflection field
ಗುರುತ್ವಾಕರ್ಷಣೆ-ಬಾಧಿತ ವಿಚಲನ,deflection of gravity
ಸಂಕ್ಷೇಪಣ ಫಲಕಗಳು,deflection plates
ಗಮನ,Defocussing
ವಿರೂಪತೆ,deformability
"ವಿರೂಪ, ವಿರೂಪ",Deformation
ವಿಗಾಸನ್,degasification
"ದುರಾಚಾರ, ದುರಾಚಾರ",Degeneracy
"ಅಪವಿತ್ರವಾಗಲು (ver.), ಕೆಳಮಟ್ಟಕ್ಕೆ (n.), ಕೆಳಮಟ್ಟಕ್ಕೆ (v.)",Degenerate
ತ್ಯಾಜ್ಯ ಅನಿಲ,degenerate gas
"ವಿಪಥನ, ಅಫೇಸಿಯಾ, ಅಭಾವ, ಅಭಾವ",degeneration
ಸಂತಸದಾಯಕ,degenerative
"ಪದವಿ, ಪದವಿ, ಪ್ರಮಾಣ, ಪದವಿ, ಪದವಿ, ಪ್ರಮಾಣ, ಅಂಶ",Degree
ಏಕಾಗ್ರತೆ-ಪರಿಮಾಣ,degree of concentration
ವಿಘಟನೆಯ ಪ್ರಮಾಣ,degree of dissociation
ಸ್ವಾತಂತ್ರ್ಯದ ಪದವಿ. ಸ್ವಾತಂತ್ರ್ಯದ ಪದವಿ,degree of freedom
ಅಯಾನೀಕರಣದ ಪ್ರಮಾಣ,degree of ionisation
ಧ್ರುವೀಕರಣದ ಪ್ರಮಾಣ,degree of polarisation
ನಿಖರತೆಯ ಪ್ರಮಾಣ,degree of precision
dehumidification,dehumidification
ಅಯಾನೀಕರಣ,deionisation
ವಿಳಂಬ,Delay
ತಡವಾಗಿ,Delayed
ಸ್ಥಳೀಕರಣ,Delocalisation
ಡೆಲ್ಟಾ ಕಾರ್ಯ,delta function
ಡಿಮ್ಯಾಗ್ನೆಟೈಸೇಶನ್,Demagnetisation
ಡಿಮ್ಯಾಗ್ನೆಟೈಸ್ಡ್ ಕರ್ವ್,Demagnetise
ಡಿಮ್ಯಾಗ್ನೆಟೈಸರ್,Demagnetiser
ಡಿಮೋಡ್ಯುಲೇಶನ್,demodulation
ದಟ್ಟವಾದ ದಟ್ಟಣೆ,dense packing
ಸಾಂದ್ರತೆ ಮಾಪಕ,Densitometer
"ಸಾಂದ್ರತೆ, ಸಾಂದ್ರತೆ",Density
ಸವಕಳಿ ಮಟ್ಟ,depletion layer
ಸವಕಳಿ ವಲಯ,depletion zone
ಡಿಪೋಲರೈಸೇಶನ್,depolarisation
ಡಿಪೋಲರೈಸ್ಡ್,depolarised
ಡಿಪೋಲರೈಸರ್,depolariser
"ಕ್ಷೇತ್ರದ ಆಳ, ಕ್ಷೇತ್ರದ ತೀವ್ರತೆ",depth of field
"ಪಡೆದ ಪೋಲರೋಗ್ರಾಮ್, ಪಡೆದ ಪೋಲರೋಗ್ರಾಮ್",derivative polarogram
ಪಡೆಯಲಾಗಿದೆ,derived
"ಅವರೋಹಣ, ಅವರೋಹಣ",Descending
"ಅವರೋಹಣ, ಅವರೋಹಣ",descent
"ವಿವರಿಸಿ, ನಿರ್ಮಿಸಿ, ಸೆಳೆಯಿರಿ",describe
ಛೇದಕ,Descriptor
"ವಿನ್ಯಾಸಗೊಳಿಸಲು, ವಿನ್ಯಾಸಗೊಳಿಸಲು (n.) ವಿನ್ಯಾಸಕ್ಕೆ, ವಿನ್ಯಾಸಕ್ಕೆ (n.)",Design
ವಿನಾಶ,Destruction
ವಿನಾಶಕಾರಿ ಹಸ್ತಕ್ಷೇಪ,destructive interference
"ವಿನಾಶಕಾರಿ, ವಿನಾಶಕಾರಿ",Destructive
"ಗುರುತಿಸುವಿಕೆ, ಪತ್ತೆ",Detection
ಸಂಗ್ರಾಹಕ,Detector
ನಿರ್ಣಾಯಕತೆ,Determinateness
ನಿರ್ಣಯಕ,determinating
ನಿರ್ಣಯ,determination
ನಿರ್ಧರಿಸಲು,determine
ನಿರ್ಧರಿಸಲಾಗುತ್ತದೆ,determined
ಡ್ಯೂಟೆರಾನ್,Deuteron
"ವ್ಯಕ್ತಪಡಿಸಿ, ಅಭಿವೃದ್ಧಿಪಡಿಸಿ, ಅಭಿವೃದ್ಧಿಪಡಿಸಿ",develop (=develope)
"ಡೆವಲಪರ್, ಡೆವಲಪರ್",developer
"ಅಭಿವೃದ್ಧಿ, ಅಭಿವೃದ್ಧಿ",development
ವಿಚಲನ,Deviation
ಇಬ್ಬನಿ,Dew
ಇಬ್ಬನಿ ಬಿಂದು,dew point
ದಕ್ಷಿಣ ಧ್ರುವೀಕರಣ,dextrorotary
ರೋಗನಿರ್ಣಯ ಪರೀಕ್ಷೆ,diagnostic test
ಕರ್ಣೀಯ,Diagonal
ರೇಖಾಚಿತ್ರ,Diagram
ರೇಖಾಚಿತ್ರ,Diagrammatic
ಡಯಲ್ ಮಾಡಿ,dial
ಕಾಂತೀಯ,Diamagnetic
"ಡಯಾಮ್ಯಾಗ್ನೆಟಾಲಜಿ, ಡಯಾಮ್ಯಾಗ್ನೆಟಿಕ್ ವಸ್ತು",Diamagnetics
ಕಾಂತೀಯತೆ,Diamagnetism
ವ್ಯಾಸ,Diameter
ವ್ಯಾಸದ ವಿರುದ್ಧ,Diametrically opposite
"ವಜ್ರ, ವಜ್ರ",Diamond
"ಡಯಾಫ್ರಾಮ್, ಡಯಾಫ್ರಾಮ್",Diaphragm
ಶಾಖ ವಿನಿಮಯ,Diathermanous
ಶಾಖ ವಿನಿಮಯ,diathermic
"ಡಯಾಟೋನಿಕ್ ಸ್ವರಗ್ರಾಮ್, ಡಯಾಟೋನಿಕ್ ಸ್ವರಗ್ರಾಮ್",diatonic scale
"ವಿಭಜನೆ, ಅರೆ ಕಲೆ",Dichotomy
ಡೈಕ್ರೋಮೇಟ್ ಕೋಶ,dichromate cell
"ದ್ವಂದ್ವ, ದೃಶ್ಯ ದ್ವಿಗುಣ, ಮಟ್ಟದ ದ್ವಿಗುಣ",Dichromatism
ಡಿಕ್ಟಾಫೋನ್,Dictaphone
ಡೈಎಲೆಕ್ಟ್ರಿಕ್,dielectric
ಡೈಎಲೆಕ್ಟ್ರಿಕ್ಸ್,dielectrics
ಡೀಸೆಲ್ ಸೈಕಲ್,diesel cycle
ಅಂತರ,difference
"ಡಿಫರೆನ್ಷಿಯಲ್ ಫ್ರೀಕ್ವೆನ್ಸಿ, ವಿಚಲನ ಆವರ್ತನ",difference frequency
"ಡಿಫರೆನ್ಷಿಯಲ್, ಡಿಫರೆನ್ಷಿಯಲ್, ಡಿಫರೆನ್ಷಿಯಲ್, ಡಿಫರೆನ್ಷಿಯಲ್, ಇಂಟರ್ಸ್ಟಿಷಿಯಲ್, ಡಿಫರೆನ್ಷಿಯಲ್",Differential
ಭೇದಾತ್ಮಕ ಹೀರಿಕೊಳ್ಳುವಿಕೆ,differential absorption
ಡಿಸ್ಟಿಂಕ್ಷನ್ ಆಂಪ್ಲಿಫೈಯರ್,differential amplifier (=difference amplifier)
"ಪೆನೆಟ್ರೇಟಿವ್ ಕ್ಯಾಲೋರಿಮೀಟರ್, ಪೆನೆಟ್ರೇಟಿವ್ ಕ್ಯಾಲೋರಿಮೀಟರ್",differential calorimeter
ಡಿಫರೆನ್ಷಿಯಲ್ ಕೆಪಾಸಿಟರ್,differential capacitor
ಭೇದಾತ್ಮಕ ವಲಯ,differential cross section
ಭೇದಾತ್ಮಕ ಪ್ರಸರಣ,differential Diffusion
ಭೇದಾತ್ಮಕ ಸಮೀಕರಣ,differential equation
ಡಿಫರೆನ್ಷಿಯಲ್ ಅಳಿವಿನ ಗುಣಾಂಕ,differential extinction coefficient
ಇಂಟರ್ಮೀಟರ್ ಅಯಾನೀಕರಣ ಚೇಂಬರ್,differential ionisation chamber
ಡಿಫರೆನ್ಷಿಯಲ್ ಐಸೊಟೋಪ್ ವಿಧಾನ,differential isotope method
ಭೇದಾತ್ಮಕ ವೇಗ,differential velocity
ಪ್ರತ್ಯೇಕಿಸಿ,differentiate
"ವಿಭಿನ್ನ, ವಿಭಿನ್ನ",differentiated
"ವ್ಯತ್ಯಾಸ, ವ್ಯತ್ಯಾಸ",Differentiation
ವಿವರ್ತನೆ,diffraction
ಡಿಫ್ರಾಕ್ಟೋಮೀಟರ್,diffractometer
"ಪ್ರಸರಣ, ಪ್ರಸರಣ",Diffused
ಹರಡಿದೆ,Diffuse
ಪ್ರಸರಣ,diffusion
ಡಿಫ್ಯೂಸಿವಿಟಿ,diffusivity
"ಅಂಕೆ, ವ್ಯಾಸ, ಬೆರಳು",digit
ಡಿಜಿಟಲ್ ರೆಕಾರ್ಡಿಂಗ್,digital recording
ಡಿಜಿಟಲ್ ವೋಲ್ಟ್ಮೀಟರ್,digital voltmeter
ದ್ವಿ-ಐಸೋಟೋಪಿಕ್ ಅಂಶಗಳು,di-isotopic element
ಪ್ರಸರಣ,dilatation
ವಿಸ್ತರಣೆ ವಿರೂಪ,dilation strain
ಎಕ್ಸೋಮೀಟರ್,dilatometer
ವಿಸ್ಫಾರಿಣಿ,Dilator
"ವಿಸ್ತರಣೆ, ಉದ್ದ-ಅಗಲ, ಆಯಾಮ, ಶಕ್ತಿ",Dimension
ಆಯಾಮದ,Dimensional
ಆಯಾಮ,Dimensionality
ವಿಮಾ ಘಟಕ,dimensional unit
ಆಯಾಮವಿಲ್ಲದ ಆಯಾಮ,dimensionless
"ಸವಕಳಿ, ಕಡಿತ",diminution
ವಿಕಿರಣ,Dimmer
ಡಯೋಡ್,diode
ಡಯೋಪ್ಟರ್,diopter
ವಕ್ರೀಭವನ ವಲಯ,dioptrical region
ವಕ್ರೀಭವನದ ಮಸೂರ,dioptric lens (=drum lens)
"ಬಾಗಿ, ಬಾಗಿ, ತೊಟ್ಟಿ",dip
ಪತನದ ಕೋನ,dip angle
ದ್ವಿಧ್ರುವಿ,Dipole
ಬೈಪೋಲಾರ್ ಪದರ,dipole layer (=electric double layer)
ಡೈರಾಕ್ ಡೆಲ್ಟಾ ಕಾರ್ಯ,Dirac delta function
"ನೇರ, ನೇರ, ನೇರ, ನೇರ, ವಿರುದ್ಧ",Direct
ಅನುಲೋಮ್ ಪರಸ್ಪರ ಸಂಬಂಧ,direct correlation
ಏಕಮುಖ ವಿದ್ಯುತ್,direct current
ನೇರ,directed
"ನೇರ ಹೊಡೆತ, ನೇರ ಹೊಡೆತ",direct impact
"ನಿರ್ದೇಶನ, ನಿರ್ದೇಶನ",direction
ದಿಕ್ಕಿನ,Directional
ಬಾಹ್ಯಾಕಾಶ ಸ್ಥಿರತೆ,directional stability
"ಡಿಕೋಸಿನ್, ಡಿಕೋಸಿನ್",direction cosine
"ದಿಕ್ಕು, ದಿಕ್ಕು, ದಿಕ್ಕು",directive
ದಿಕ್ಕು,directivity
ಸಾಮಾನ್ಯ ಜಾಲರಿ,direct lattice
ಸರಳ ರೇಖೆ,direct line
ಅನುಕ್ರಮ ಅನುಪಾತ,directly proportional
ನೇರ ವಿಧಾನ,direct method
ನಿರ್ದೇಶನ,Director
ನೇರ ಓದುವ ಸಾಧನ,direct reading instrument
ಮುಂದೆ ದೂರದರ್ಶಕ,direct vision telescope
"ವಸ್ತು, ವೃತ್ತ, ಡಿಸ್ಕ್, ಡಿಸ್ಕ್",Disc
"ಇಮ್ಮರ್ಶನ್, ಎಫ್ಯೂಷನ್, ಬ್ಲೀಚಿಂಗ್",Discharge
ನೀರಿನ ಇಮ್ಮರ್ಶನ್,discharge in cascade
"ಸ್ಥಗಿತ, ಸ್ಥಗಿತ, ಮುರಿತ",discontinuity
ನಿರಂತರ,discontinuous
"ಸಂಶೋಧನೆ, ಹುಡುಕಾಟ",Discovery
ವ್ಯತ್ಯಾಸ,Discrepancy
ಕಣಗಳು,Discrete
"ಕಾನ್ಕೇವ್ ಆಂಟೆನಾ, ಡಿಶ್ ಆಂಟೆನಾ",dish antenna
"ಕರಗುವಿಕೆ, ಗ್ರ್ಯಾನ್ಯುಲೇಷನ್",disintegration
ವಿಸರ್ಜನೆ ಸ್ಥಿರ,disintegration constant
ಪ್ರಸರಣ ಶಕ್ತಿ,disintegration energy
ವಿಸರ್ಜನೆಯ ಅರ್ಧ-ಜೀವಿತಾವಧಿ,disintegration half-life
ವಿಸರ್ಜನೆಯ ದರ್ಜೆ,disintegration series
"ಡಿಸ್ಲೊಕೇಶನ್, ಡಿಸ್ಲೊಕೇಶನ್, ಡಿಸ್ಲೊಕೇಶನ್, ಡಿಸ್ಲೊಕೇಶನ್",Dislocation
"ತಪ್ಪು ರೇಖೆ, ದೋಷದ ತಿರುಳು",dislocation line
ತಪ್ಪು ಲೂಪ್,dislocation loop
"ಅಸ್ವಸ್ಥತೆ, ಅಸ್ವಸ್ಥತೆ, ಅಸ್ವಸ್ಥತೆ",disorder
ಅವ್ಯವಸ್ಥೆ,disordering
"ಗೊಂದಲ, ಗೊಂದಲ",disorientation
"ಚದುರಿದ, ಚದುರಿದ",dispersed
"ಪ್ರಸರಣ, ಚದುರುವಿಕೆ",dispersion
ಉತ್ಕ್ಷೇಪಕ,Dispersity
ಚೆದುರಿದ,Dispersive
ಪ್ರತಿಫಲನ,Dispersivity
ಸ್ಥಳಾಂತರ,Displacement
ಪ್ರದರ್ಶನ,Display
ಕನ್ಸೋಲ್,display unit (=console)
ಬಿಡಿಸಿಕೊಳ್ಳುವ ಶಕ್ತಿ,disruptive force
ಅಸಮಾನ,dissimilar
ಕೊಳೆಯುವ ಗುಣಾಂಕ,dissipation coefficient
ನಾಶಕಾರಿ,Dissipative
ಕೊಳೆತ ವ್ಯವಸ್ಥೆ,dissipative system
ಬೇರ್ಪಡಿಸಬಹುದಾದ,Dissociable
ಬೇರ್ಪಡಿಸಲಾಗಿದೆ,Dissociated
ಇತ್ಯರ್ಥ,Dissociation
ಅಸಂಗತತೆ,Dissonance
ದೂರ,Distance
ದೂರದ,Distant
"ವಿಭಿನ್ನ, ವಿಭಿನ್ನ, ವಿಭಿನ್ನ, ಅಭಿವ್ಯಕ್ತಿಶೀಲ",Distinct
ತಾರತಮ್ಯ,Distinction
ಪ್ರತ್ಯೇಕ ಆಸ್ತಿ,distinctive property
"ವ್ಯತ್ಯಾಸ, ವ್ಯತ್ಯಾಸ",Distinguish
ವಿಕೃತ,Distorted
"ವಿರೂಪ, ವಿರೂಪ",Distortion
ವಿರೂಪ ಸ್ಥಿತಿಸ್ಥಾಪಕತ್ವ,distortional elasticity
ವಿತರಿಸಿದ ಆಂಪ್ಲಿಫಯರ್,distributed amplifier
"ವಿತರಣೆ, ವಿತರಣೆ",Distribution
"ವಿತರಣಾ ನಿಯಮ, ವಿತರಣಾ ನಿಯಮ",distributive law
ಅಡಚಣೆ,Disturbance
"ತೊಂದರೆಗೊಳಗಾದ, ತೊಂದರೆಗೊಳಗಾದ ಸಮತೋಲನ",Disturbed
ಗೊಂದಲದ ಶಕ್ತಿ,disturbing force
"ಅಹ್ನಿಕ್, ದಿವಾಚಾರ್, ದಿವಾ, ಡೈಲಿ",Diurnal
ದೈನಂದಿನ ವೇಗ,diurnal motion
ದ್ವಿಗುಣ,Divalent
"ವಿಸರ್ಜಿಸು, ವಿಸರ್ಜಿಸು",Diverge
"ಭಿನ್ನತೆ, ಭಿನ್ನತೆ, ಭಿನ್ನತೆ",Divergence
ವಿಭಿನ್ನ,Divergent
ತಿರುವು,diversion
"ವಿಂಗಡಿಸಲಾಗಿದೆ, ವಿಂಗಡಿಸಲಾಗಿದೆ",Divided
"ವಿಭಾಗ, ವಿಭಾಗ, ವಿಭಾಗ",division
ಅಯಾನುಗೋಳದ ಡಿ ಪದರ,D-layer of ionosphere
"ಪ್ರದೇಶ, ಪ್ರಾಂತ್ಯ, ಪ್ರದೇಶ, ಡೊಮೇನ್",domain
"ಗುಮ್ಮಟ, ಗುಮ್ಮಟ",dome
ಪ್ರಭಾವಿ ಸ್ಥಾನ,dominant term
ದಾನಿ ಮಟ್ಟ,donor level
ಮ್ಯಾಡಿಟ್ ಒಪ್ಪಂದ,doped junction
"ಕಲಬೆರಕೆ, ಕಲಬೆರಕೆ",Doping
ಡಾಪ್ಲರ್ ಪರಿಣಾಮ,Doppler effect
"ಡೋಸೇಜ್, ಡೋಸೇಜ್",Dose
ಕ್ವಾಂಟೊಮೀಟರ್,Dosimeter
"ಚುಕ್ಕೆ, ಚುಕ್ಕೆ",Dotted
"ದ್ವಂದ್ವ, ಡಿಪ್ಲಾಯ್ಡ್, ಜೋಡಿ, ಉಭಯ, ಸಾಮಾನ್ಯ, ದ್ವಿಮುಖ",Double
ಡಬಲ್ ಬಾಂಡ್,double bonds
ಬೈಕಾನ್ವೆಕ್ಸ್ ಲೆನ್ಸ್,double concave lens
ಬೈಕಾನ್ವೆಕ್ಸ್ ಲೆನ್ಸ್,double convex lens
ಬೈನರಿ ಡಿಫರೆನ್ಷಿಯಲ್,double differentiation
ಡಬಲ್ ಅಯಾನೀಕರಣ,double ionization
ಎರಡು ಅಣು,double molecule
ಡಬಲ್ ನಿಖರತೆ,double precision
ಡಬಲ್ ವಕ್ರೀಭವನ,double refraction
ಡಬಲ್ ಸರಣಿ,double series
ಜೋಡಿ ನಕ್ಷತ್ರಗಳು,double stars
ದುಪ್ಪಟ್ಟು,doublet
ವರ್ಣರಹಿತ ಲೆನ್ಸ್ ಜೋಡಿ,doublet achromat
"ಪ್ರಸರಣ, ವಿಸ್ತರಣೆ",Doubling
ದುಪ್ಪಟ್ಟು ಚಾರ್ಜ್ಡ್ ಕಣ,doubly charged particles
ಉಭಯಚರ ಭ್ರಷ್ಟ,Doubly degenerate
ಡಬಲ್ ಅಯಾನೀಕೃತ,doubly ionised
ಕೆಳಕ್ಕೆ,Downward
ಎಳೆತ ಅದಿರು ಅರೆ ಕಾಂಪ್ಯಾಕ್ಟ್,drag
ಎಳೆತ ಬಲ,drag force drift
"ವಾಹ್, ಹರಿವು, ಅಪೋಧ್, ಡ್ರಿಫ್ಟ್ (ಗಣಿಗಾರಿಕೆ), ಪಂಜ್ (ಆಹಾರ), ಸ್ಥಳಾಂತರ",drift
ಹರಿಯುವ ಸ್ಟ್ರೀಮ್,Drift current
ಕಾರ್ಯಾಚರಣೆ,Driving
ವಹನ ವೋಲ್ಟೇಜ್,driving voltage
ಸಣ್ಣ ಚೆಂಡು,drop ball
ಹಠಾತ್ ವಿರಾಮ,drop dead halt (=dead halt)
"ಚುಕ್ಕೆ, ಸೂಕ್ಷ್ಮ ಬಿಂದು, ಹನಿ",droplet
ಪತನ,dropping
ಒಣ,Dry
ಒಣ ಒಣ ಹೈಗ್ರೋಮೀಟರ್,dry and wet bulb hygrometer
ವಿಫಲ ಸಂಪರ್ಕ,dry contact
"ಎರಡು ಕಾರ್ಯಾಚರಣೆ, ಎರಡು ಕಾರ್ಯಾಚರಣೆ",dual operation
ನಾಳ,duct
ಕರ್ಷಕ,Ductile
ಕರ್ಷಕ,ductility
ಮಂದ,dull
ಮ್ಯೂಟ್ ಮಾಡಿ,dummy
ನಿಕ್ಷೇಪ,dumping
