Kannada,Bengali
ಕೃಷಿ,চাষ
ಕೃಷಿ,কৃষক
ಸಂಸ್ಕೃತಿ,সংস্কৃতি
ನಿರಾಸಕ್ತಿ,নিরাময়
ಕನ್ನಡಿ,কার্লিং
ಕರೆನ್ಸಿ,মুদ্রা
ಹೊರಚರ್ಮ,কিউটিকাল
ಕತ್ತರಿಸುವುದು,কাটা
ಸಿಸ್ಟ್,সিস্ট
ಸೈಟೋಕ್ರೋಮ್,সাইটোক্রোম
ಸೈಟೊಗಮಿ,সাইটোগ্যামি
ಸೈಟೊಜೆನಿಸ್,সাইটোজেনেসিস
ಸೈಟೊಜೆನೆಟಿಕ್ಸ್,সাইটোজেনেটিক্স
ಸೈಟೊಕಿನಿಸ್,সাইটোকাইনেসিস
ಸೈದ್ಧಾಂತಿಕ ವಿಜ್ಞಾನ,সাইটোলজি
ಸೈಟೊಲಿಸಿಸ್,সাইটোলাইসিস
ಸೈಟೊಮಿಯರ್,সাইটোমির
ಸೈಟೋಪ್ಲಾಸಂ,সাইটোপ্লাজম
ಎಲೆಕೋಸು,বাঁধাকপি
ಕಳ್ಳಿ,ক্যাকটাস
ಕ್ಯಾಲೆರುಲಾ,ক্যালেন্ডুলা
ಕ್ಯಾನರಿ ಹುಲ್ಲು (ಫಲಾರಿಸ್),ক্যানারি ঘাস (ফালারিস)
ಚಾಚು,ক্যানা
ಗಾಡಿ,ক্যাপারি
ದೊಣ್ಣೆ ಮೆಣಸಿನ ಕಾಯಿ,ক্যাপসিকাম
ಹಳ್ಳಿಯ,ক্যারামবোলা
ಗಡ,ক্যারপা
ಏಲಕ್ಕಿ,এলাচ
ಕುರಚನೆ,কার্নেশন
ಗಡಿ,গাজর
ಗೋಡಂಬಿ ಕಾಯಿ,হিজলি বাদাম
ಕಸ,ক্যাসিয়া
ಕಾಸ್ಟಾರಿ,ক্যাস্টর
ಹೂಕೋಸು,ফুলকপি
ಕೋಲಾಹಲ,সেলারি
ಚಕ್ಷಾಕ್,চ্যাম্প্যাক
ಚೆನೊಪೋಡಿಯಂ,চেনোপোডিয়াম
ಚೆರ್ರಿ ಟೊಮೆಟೊ,চেরি টমেটো
ಚೆರ್ರಿ,চেরি
"ಕಡಲೆ, ಗ್ರಾಂ","ছোলা, গ্রাম"
ಚಿಲ್ಲರೆ,মরিচ
ಚೀನಾ ಟರ್ಪಂಟೈನ್ ಮರ,চীন টারপেনটাইন গাছ
ಚೌ ಚೌ,কুকুর কুকুর
ಕ್ರೈಸಾಂಥೆಮಮ್,ক্রিস্যান্থেমাম
"ಚುಫಾ, ಭೂಮಿಯ ಬಾದಾಮಿ","চুফা, পৃথিবী বাদাম"
ನಾಚಿಕೆಗೇಡಿನ,সিচরি
ದಾಲ್ಚಿನ್ನಿ,দারুচিনি
ಸಿಟ್ರಾನ್,সিট্রন
ಸಿಟ್ರೊನೆಲ್ಲಾ ಹುಲ್ಲು,সিট্রোনেলা ঘাস
ಜಾಸ್ಮಿನ್,জেসমিন আরোহণ
ಲವಂಗ,লবঙ্গ
ಚೂರು ಹುರುಳಿ,ক্লাস্টার বিন
ಕೋಕಾ,কোকো
ತೆಂಗಿನ ಕಾಯಿ,নারকেল
ಕಾಫಿ,কফি
ಕೊಲಿಯಸ್,কোলিয়াস
ಕೊಲೊಕಾಸಿಯಾ,কলোকাসিয়া
"ಕೊಲೊಸಿಂತ್, ಕಹಿ ಸೇಬು","কলোকিন্থ, তিক্ত আপেল"
ಸಾಮಾನ್ಯ ಪರ್ಸ್ಲೇನ್,সাধারণ পার্সেলেন
ಕೊತ್ತದ,ধনে
ಹತ್ತಿ,সুতি
ಹಸುರು,কাউপিয়া
ಘನ,কিউব
ಸೌತೆಕಾಯಿ,শসা
ಕಸಾಯಿಟಿಗಳು,Cucubits
ಜೀರಿಗೆ,জিরা
ಕರಿ ಎಲೆ,কারি পাতা
ಸೀತಾಫಲ,আতা
ಕ್ಯಾಪ್ಸುಲ್ ಕೊಳೆತ,ক্যাপসুল বোরার
ಕ್ಯಾಟರ್ಪಣಿ,ক্যাটারপিলার
ಸಿಟ್ರಸ್ ಸೈಲಾ,সাইট্রাস সাইক্ল্লা
ಕ್ರಿಕೆಟ,ক্রিকেট
ಕಾಗೆ,কাক
ಕತ್ತರಿಸಿದ ಹುಳು,কাটা কৃমি
ಡೈರಿ,দুগ্ধ
ಹೈನುಗಾರಿಕೆ,ডেয়ারিং
ಅಣೆಕಟ್ಟು,বাঁধ
ಹದಿಮಾರದ,দিন-নিরপেক্ষ
ಹೂಬಿಡುವ ದಿನಗಳ ನಂತರ,ফুলের পরে দিন
ಪೂರ್ಣ ಹೂವಿನ ನಂತರ ದಿನಗಳ ನಂತರ,পুরো পুষ্প পরে দিন
ಸ ೦ ಗೀತ,ডিব্লোসোমিং
ಕ್ಯಾಲ್ಸಿಫಿಕೇಶನ್,ডিক্যালসিফিকেশন
ಕುಶಲ,ডিক্যান্ট
ಕೊಳೆ,ক্ষয়
ಪತನಶೀಲ,পাতলা
ದಶಮಾನ,দশমিক
ಕೊರತೆ,স্বল্পতা
ಡಿಫ್ಲೋಕ್ಯುಲೇಷನ್ (ಮಣ್ಣು),ডিফলোকুলেশন (মাটি)
ವಿಲೋಮೀಕರಣ,Defloration
ವಿರೂಪಗೊಳಿಸುವಿಕೆ,ডিফোলিয়েশন
ಅರಣ್ಯ ಪರೀಕ್ಷೆ,বন নিধন
ಅವನತಿ,অবক্ষয়
ಅವನತಿ,অবক্ষয়
ಪದವಿ ದಿನಗಳು,ডিগ্রি দিন
ಪದ,ডিগ্রি
ಬಿರಡೆ,ডিহেসেন্স
ಕಂಠಪಾಯೀಯ,ডিহুলিং
ಕಂಠಪಾಯ,ডিহুসিং
ನಿರ್ಜಲೀಕರಣ,পানিশূন্যতা
ನಿರ್ಜಲೀಕರಣಕಾರ,ডিহাইড্রেটর
ಬೇಡಿಕೆ,চাহিদা
ಅನುಗ್ರಹಿಸುವ,অবনতি
ಕೈಬಿಡುವುದು,অস্বীকার
ಠೇವಣಿ,আমানত
ಶೇಖರಣೆ,জবানবন্দি
ಸವಕಳಿ ಡಸಲೀಕರಣ,অবমূল্যায়ন বিচ্ছিন্নকরণ
ನಿರ್ದಯತೆ,বিশৃঙ্খলা
ವಿನ್ಯಾಸ,নকশা
ಸೊಬಗು,ডেসিসেটর
ಹಣೆ ಹಾಕುವುದು,গন্তব্য
ಹದಗೆಟ್ಟ,Desuckering
ಒಂದು ಬಗೆಯ ಉಳ್ಳ,Desynapsis
ಬಂಧಿಸು,ডেটাসেল
ಬಂಧಿಸುವ,ডিটাসেলিং
ನಿರ್ಣಾಯಕ,নির্ধারক
ಅಪಮೌಲ್ಯೀಕರಣ,অবমূল্যায়ন
ವಾಗ್ದಾನ,দেভেজেটেশন
ವಿಚಲನ,বিচ্যুতি
ಭಗ್ನಾವಸ್ಥೆ,ডায়াড
ರೋಗನರಣೆ,রোগ নির্ণয়
ದ್ವಂದ್ವ,Dichogamy
ದ್ವಂದ್ವಾರ್ಥತೆ,দ্বৈতত্ত্ব
ಡೈಕೋಟೈಲೆಡಾನ್ (ಬೀಜ),ডিকোটাইলডন (বীজ)
ಡೈ ಬ್ಯಾಕ್ (ರೋಗ),ফিরে মারা (রোগ)
ಪ್ರಸರಣ,বিচ্ছুরণ
ಜೀರ್ಣವಾಗುವಿಕೆ,হজমতা
ಹಿಂಸಾತ್ಮಕ,ডিহাইব্রিড
ಡೈಕ್ (ಡೈಕ್),ডাইক (ডাইক)
ತನೂಸಿಗೊಳಿಸು,পাতলা
ದೈವಭಕ್ತ,ডাইওসিয়াস
ಪದಗಳ,ডিপ্লোড
ಪದಗಳ,ডিপ্লোড
ರಾಜಗೀತೆ,ডিপ্লোনেমা
ಮೊಂಡುತನ,অসন্তুষ্টি
ಪಳಗಾಗಿಸುವುದು,ডিস্কিং
ರಿಯಾಯಿತಿ,ছাড়
ಸೋಂಕುಗಳೆತ,নির্বীজন
ಪ್ರಸರಣ,বিচ্ছুরণ
ಪ್ರಸಾರ,প্রচার
ವೈವಿಧ್ಯೀಕರಣ,বৈচিত্রতা
ವೈವಿಧ್ಯಮಯ ಕೃಷಿ,বিবিধ কৃষিকাজ
ಡಿಎನ್‌ಎ,ডিএনএ মই
ಡಿಎನ್‌ಎ ಗ್ರಾಹಕ,ডিএনএ রিসেপ্টর
ಗಲಾಟೆ,ডকেজ
ಪ್ರಬಲ,প্রভাবশালী
ಸುಸ್ತಾಗುವಿಕೆ,সুপ্ততা
ಪ್ರಮಾಣ,ডোজ
ಡಬಲ್ ಸಿಗ್ಮೋಯಿಡ್ ಕರ್ವ್,ডাবল সিগময়েড বক্ররেখা
ಕರಡು (ಕರಡು),খসড়া (খসড়া)
ಹರಿಸುತ್ತವೆ,ড্রেন
ಚರಂಡ,নিকাশী
ಸೆರೆ,অঙ্কন
ತೇವಗೊಳಿಸುವಿಕೆ,ভিজে যাওয়া
ಡ್ರೆಸ್ಸಿಂಗ್ (ಬೀಜ),ড্রেসিং (বীজ)
ಡ್ರಿಲ್ (ಎನ್.),ড্রিল (এন।)
ಕೊರೆಯುವ (ಎಜಿ. ಎಂಜಿನ್),ড্রিলিং (এজি। ইঞ্জিন)
ಕೊರೆಯುವಿಕೆ (ಕೃಷಿ ವಿಜ್ಞಾನ),ড্রিলিং (কৃষি)
ಹನಿ ನೀರಾವರಿ,ড্রিপ সেচ
ಒಣಭೂಮಿ ಕೃಷಿ,শুকনো কৃষিকাজ
ಧೂಳು,ধুলো
ಡಸ್ಟರ್,ডাস্টার
ಧೂಳು,ধুলাবালি
ಕುಬ್ಜ,বামন
ಕುಬ್ಜ ಪಿರಮಿಡ್,বামন পিরামিড
ಕುಬ್ಜ,বামন
ಜಿಗಿಯದ,ডেইজি
ದಿನಾಂಕಗಳು,তারিখ
ಹಗಲಿನ ಮಲ್ಲಿಗೆ,ডে জেসমিন
ಸಬ್ಬರ್,ডিল
ದನಾಣ ಹುಲ್ಲು,দিননাথ ঘাস
ಗಡೀಪಾರು,ডড্ডার
"ಡೂಬ್ ಹುಲ್ಲು, ಬರ್ಮುಡಾ ಹುಲ್ಲು","ডুব ঘাস, বারমুডা ঘাস"
ಜಿಗಿ,ড্রুস
ಒಣ ಶುಂಠಿ,শুকনো আদা
ಜೀರುಂಡೆ,ডিফোলিয়েটিং বিটল
ಡ್ರೋನ್,ড্রোন
ಬಾತುಕೋಳಿ,হাঁস
ಪರಿಸರ ವಿಜ್ಞಾನ,বাস্তুশাস্ত্র
ಅರ್ಥಮಾಪಕ,একনোমেট্রিক্স
ಆರ್ಥಿಕತೆ,অর্থনৈতিক দক্ষতা
ಜೀವರ ರೂಪ,ইকোটাইপ
ಮೇಲ್ನೋಟದ,অ্যাক্টোট্রফিক
ಎದೆಗುಂದಿದ,এড্যাফিক
ಹದುದೋಲನಶಾಸ್ತ್ರ,এড্যাফোলজি
ಅಂಚು,এজিং
ಖಾದ್ಯ ಭಾಗ,ভোজ্য অংশ
ಬೇಡಿಕೆಯ ಸ್ಥಿತಿಸ್ಥಾಪಕತ್ವ,চাহিদার স্থিতিস্থাপকতা
ಉತ್ಪಾದನೆಯ ಸ್ಥಿತಿಸ್ಥಾಪಕತ್ವ,উত্পাদন স্থিতিস্থাপকতা
ವಿದ್ಯುದ್ವಿಚ್ysisೇದನ,বৈদ্যুতিন বিশ্লেষণ
ವಿದ್ಯುನ್ಮವತೆ,ইলেক্ট্রোফোরসিস
ಎಲುಮೆ,এলিউভিয়েশন
ಇಂಗಲ,ইমাসকুলেটর
ಕಳೆಯುವುದು,এম্ব্যাঙ্কিং
ಭ್ರೂಣ,ভ্রূণ
ಭ್ರೂಣಶಾಸ್ತ್ರ,ভ্রূণতত্ত্ব
ಹೊರಹೊಮ್ಮುವಿಕೆ,উত্থান
ಎಮಲ್ ಆಗಿಸುವಿಕೆ,ইমুলিফায়ার
ಅಂತರ್ವರ್ಧಕ,অন্তঃসত্ত্বা
ಎಂಡೋಮಿತಾಪರಿ,এন্ডোমিটোসিস
ಎಂಡೋಪರಾಸೈಟ್,এন্ডোপারাসাইট
ಎಂಡೋಸ್ಪರೆ,এন্ডোস্পার্ম
ಉದ್ಯಮ,এন্টারপ্রাইজ
ಕೀಟಶಾಸ್ತ್ರ,এনটমোলজি
ವಾತಾವರಣ,পরিবেশ
ಕಿಣ್ವ,এনজাইম
ಮಹಾಕಾವ್ಯ ಕಸಿ ಮಾಡುವಿಕೆ,এপিকোটাইল গ্রাফটিং
ವಿಪತ್ತಿನ,এপিফাইট
ಸಮಾನತೆ,ইক্যুইটি
ನಿರ್ಮೂಲನೆ,নির্মূল
ಅಗತ್ಯ ಪೋಷಕಾಂಶಗಳು,অত্যাবশ্যক পুষ্টি
ಅಂದಾಜು,অনুমান
ವಿವರ್ಣೀಕರಣ,Itiolation
ಸುಳ್ಳೆ,ইউজেনিক
ಮೌಲ್ಯಮಾಪನ,মূল্যায়ন
ಆವಿಯಾಗುವಿಕೆ,বাষ্পীভবন
ಕಂದವ್ಯ-ಹರಡುವಿಕೆ,বাষ্পী-স্থানান্তর
ನಿತ್ಯಹರಿದ್ವರ್ಣ ಕ್ರಾಂತಿ,চিরসবুজ বিপ্লব
ನಿತ್ಯಹರಿದ್ವರ್ಣದ,চিরসবুজ
ವಿಕಸನ,বিবর্তন
ಅಚ್ಚಿಕೆ,আবগারি
ಬಳಲಿಕೆ (ಫಲವತ್ತತೆ),ক্লান্তি (উর্বরতা)
ಶೋಷಣೆ,শোষণ
ಪರಿಶೋಧನೆ,অনুসন্ধান
ಹೊರಹಾಕುವುದು,এক্সট্রুশন
ಕಣ್ಣು (ಸಕ್ಕರೆಕೇನ್/ಆಲೂಗಡ್ಡೆ),চোখ (সুগারকেন/আলু)
ಖಾದ್ಯ ಪೈನ್,ভোজ্য পাইন
"ಆನೆ ಕಾಲು, ಯಾಮ್","হাতি পা, ইয়াম"
ನೀಲಗಿರುವ,ইউক্যালিপটাস
ಎರೆಹುಳು,কেঁচো
ಕೀಟಶಾಸ್ತ್ರಜ್ಞ,এনটমোলজিস্ট
ಪರಿಸರವಾದಿ,পরিবেশবাদী
ಅಂಶ,ফ্যাক্টর
ಅಂಶ ಉತ್ಪಾದಕತೆ,ফ্যাক্টর উত্পাদনশীলতা
ಅಂಶ,ফ্যাক্টরেজ
ಅಪವರ್ತನೀಯ ಬ್ಲಾಕ್ ವಿನ್ಯಾಸ,ফ্যাক্টরিয়াল ব্লক ডিজাইন
ಬೋಧನಕಾರಿ,ফ্যাক্টেটিভ
ಪಾಳುಕಾಯಿ,পতন
ಕುಟುಂಬ,পরিবার
ಕೃಷಿ ಮೌಲ್ಯಮಾಪನ,খামার মূল্যায়ন
ಕೃಷಿ ಬಜೆಟ್,খামার বাজেট
ಕೃಷಿ ವ್ಯಾಪಾರ,খামার ব্যবসা
ಕೃಷಿ ಯೋಜನೆ,খামার পরিকল্পনা
ರೈತ,কৃষক
ಕೃಷಿ,কৃষিকাজ
ಸ ೦ ಭವಿಸೆ,ফ্যাসিয়েশন
ಫಲೀಕರಣ,ফেকান্ডেশন
ಹುದುಗುವುದು,গাঁজন
ಫಲವತ್ತತೆ,উর্বরতা
ಗೊಬ್ಬರ,সার
ರಸಗೊಬ್ಬರ ಬಳಕೆಯ ದಕ್ಷತೆ,সার ব্যবহারের দক্ষতা
ನಾರಿನ,তন্তু
ಹೊಲತು,ক্ষেত্র
ಕ್ಷೇತ್ರ ಸಾಮರ್ಥ್ಯ,ক্ষেত্রের ক্ষমতা
ಕ್ಷೇತ್ರ ಪ್ರದರ್ಶನ,ক্ষেত্র প্রদর্শন
ಸ್ಥಿರೀಕರಣ,স্থিরকরণ
ಪ್ರವಾಹ,বন্যা
ನಿರ್ವಹಣಾ ಚಿತ್ರ,প্রবাহ চিত্র
ಆಹಾರ ಮೌಲ್ಯ,খাদ্য মান
ಮೇವು (ಮೇವು),ঘাস (পশুর)
ಮುನ್ಸೂಚನೆ,পূর্বাভাস
ಅರಣ್ಯ,বন। জংগল
ಅರಣ್ಯೀಕರಣ,বনাঞ্চল
ಚೂರು,ফ্রন্ড
ಫ್ರಾಸ್ಟ್ ರೆಸಿರೆಂಟ್,ফ্রস্ট প্রতিরোধী
ಮುನಗಳ,ফ্রস্ট
ಹೆಪ್ಪುಗಟ್ಟಿದ (ಹಣ್ಣು ಮತ್ತು ತರಕಾರಿ),হিমায়িত (ফল ও উদ্ভিজ্জ)
ಜಡನಾಗಿಸುವಿಕೆ,ফলস্বরূপ
ಹಣ್ಣಿನ ಹನಿ,ফল ড্রপ
ಹಣ್ಣು-ಸೆಟ್ (ಹಣ್ಣಿನ ಸೆಟ್ಟಿಂಗ್),ফল-সেট (ফল সেটিং)
ಹೊಗಳಿಕೆ,ধোঁয়াশা
ಶಿಲೀಂಧ್ರನಾಶಕ,ছত্রাকনাশক
ಶಿಲೀಂಧ್ರ ರೋಗದ,ছত্রাকজনিত
ಶಿಲೀಂಧ್ರ,ছত্রাক
ಗಡಿ,ফুরো
ಸಮ್ಮಿಳನ,একীকরণ
ಗುಟ್ಟು,ফুজ
ಅಸ್ಪಷ್ಟ,অস্পষ্ট
"ಫೆನ್ನೆಲ್, ಅನೈಸ್","মৌরি, অ্যানিস"
ಮೆಂತ್ಯದ,ফেনুগ্রেক
ಅಂಜೂರ,ডুমুর
ಬೆರಳು ರಾಗಿ,আঙুলের বাজরা
ಬೆಂಕಿ ಜ್ವಾಲೆಯ ಬುಷ್,ফায়ার-ফ্লেমে বুশ
ಅರಣ್ಯದ ಜ್ವಾಲೆ,বনের শিখা
ಫ್ರೆಂಚ್ ಹುರುಳಿ,ফরাসি শিম
ಅಲ್ಪಬೆಲೆಯ,ফ্লা
ನರಿ,ফক্স
ಹಣ್ಣು ನೊಣ,ফলের মাছি
ಗಾಲ್ (ಹಾರ್ಟ್),গল (হর্ট)
ಗಮೀಟು,গেমেট
ತೋಟ,বাগান
ಗೇಜ್ (ನೀರು),গেজ (জল)
ಜೀನ್ ಬ್ಯಾಂಕ್,জিন ব্যাংক
ಜೀನ್ ಟ್ಯಾಗಿಂಗ್,জিন ট্যাগিং
ವಂಶದ ಶಾಸ್ತ್ರ,জিনোলজি
ಆನುವಂಶಿಕ ನಕ್ಷೆ,জেনেটিক মানচিত্র
ಆನುವಂಶಿಕ,জেনেটিক্স
ಜಿನೋಮ್,জিনোম
ಜೀನಾಮಿಕ್ ಗ್ರಂಥಾಲಯ,জিনোমিক লাইব্রেরি
ಜೀನೊಮಿಕ್ಸ್,জিনোমিক্স
ಜೀನೋಟೈ,জিনোটাইপ
ಜೀನೋಟೈ,জিনোটাইপ
ಕುಲ,জেনাস
ಕುಲ,জেনাস
ಸೂಕ್ಷ್ಮಾಣು,জীবাণু
ರೋಗಾಣು,জীবাণু
ಮೊಳಕೆ,অঙ্কুরোদগম
ನೆಲಮಾಳಿಗೆ,জীবাণু
ಗಿಬ್ಬರ್ಸೆಲ್ ಆಮ್ಲ,গিব্বেরেলিক অ্যাসিড
ಗಿಲು,জিনিং
ಹಲ್ಲು,গ্লুম
ಅಂಟಂಟಾದ,আঠালো
ಗ್ಲೈಕೋಲಿಸಂ,গ্লাইকোলাইসিস
ಗ್ನಿಸ್,Gneiss
ಸುವರ್ಣ ಕ್ರಾಂತಿ,সোনার বিপ্লব
ಶ್ರೇಣಗೀತೆ,গ্রেডিং
ಕಸಿಮಾಡಿದ ಸಸ್ಯ,গ্রাফ্টেড উদ্ভিদ
ನಾಟಿ-ಸಂಯೋಜನೀಯ,গ্রাফ্ট-ইনমপ্যাটেবল
ಗಾರ್ಟರಿ,গ্রান্না
ಹರಳಾಗುವಿಕೆ,গ্রানুলেশন
ಹಸಿರು ಗೊಬ್ಬರ,সবুজ সার
ಹಸಿರು ಕ್ರಾಂತಿ,সবুজ বিপ্লব
ಬೆಳವಣಿಗೆ ಮತ್ತು ಅಭಿವೃದ್ಧಿ,বৃদ্ধি এবং উন্নয়ন
ಗುರು ರಾಶಿ,গুমোসিস
ವೇಷಭೂಷಣವಾದ,Gynodioecious
ಗೋಲು ಕಾಯಿ,গল বাদাম
ಬೆಳ್ಳುಳ್ಳಿ,রসুন
ಕಸ,জেরবেরা
ಗೆರ್ಕಿನ್,ঘেরকিন
ಶುಂಠಿ,আদা
ಹೊಳಪು,গ্ল্যাডিওলাস
ಮೇಕೆ ಕಳೆ (ಅಗರಟಮ್),ছাগলের আগাছা (আগেরেটাম)
ದ್ರಾಕ್ಷಿಹಣ್ಣು,আঙ্গুর
ದ್ರಾಕ್ಷಿ,আঙ্গুর
ಹಸಿರು ಗ್ರಾಂ,সবুজ ছোলা
ದಹನ,গ্রুইয়া
ನೆಲಗಡಲೆ,চিনাবাদাম
ಸೀಬೆಹಣ್ಣು,পেয়ারা
ಗಿನಿಯಾ ಹುಲ್ಲು,গিনি ঘাস
ಗಾಲ್ ಮಿಡ್ಜ್,গ্যাল মিড
ಹುಲ್ಲು ಹಾಪರ್,ঘাস হপার
ಗುಂಡಿ ದೋಷ,গুন্ডি বাগ
ಅಭ್ಯಾಸ,অভ্যাস
ಆಲಿಕಲ್ಲು,শিলাবৃষ্টি
ಕೂದಲು,হেয়ারভেচ
ಮೆರುಗು,হ্যালোফাইট
ಕುಣಿಸು,হ্যারো
ಕೊಯ್ಲಿಗೆ ಸೂಚಿಸುವ ಸೂಚ್ಯಂಕ,ফসল সূচক
ಕೊಯ್ದು,ফসল
ಕೊಯ್ಲು,ফসল কাটা
ಮೊಲ,হ্যাচ
ಹುಳು,খড়
ಹುಲಿಗೆ,হেইলজ
ಹುಲ್ಲುಗಾವಲು,হেইস্টক
ಮಬ್ಬು,ধোঁয়াশা
ಮಸುಕಾದ,আড়ম্বরপূর্ণ
ತಲೆ (ಕೃಷಿ),মাথা (কৃষি)
ತಲೆ (ಚಾನಲ್),মাথা (চ্যানেলের)
ಹಿಂದಿರುಗುವುದು,পিছনে মাথা
ತುತ್ತೂರಿ,হেজ
ಹೆಡ್ಜಿಂಗ್,হেজিং
ಹೆಲಿಕ್ಸ್,হেলিক্স
ರಕ್ತನಾಳ,হেমাটাইট
ಸಸ್ಯ,ভেষজ
ಗಿಡದಂತಿ,হার্বেরিয়াম
ಸಸ್ಯನಾಶಕ,হার্বিসাইড
ಅನರ್ಹತೆ,বংশগততা
ಪತ್ನಣೀಯತೆ,হেরেটিবিলিটি
ಹರ್ಮ್ರೋಡೈಟ್,হার্মাফ্রোডাইট
ಭಿನ್ನ ವಾಚ್,হিটারোক্রোমেটিক
ಭಿನ್ನಾಭಿಪ್ರಾಯ,হেটেরোফেরটিলাইজেশন
ಭಿನ್ನತೆ,হিটারোসিস
ಭಿನ್ನಾಭಿಪ್ರಾಯ,হেটেরোসোম
ಭಿನ್ನತೆ,হিটারোট্রফ
ರಕ್ತಸಂಬಂಧಿ,হেক্সাপ্লয়েড
ಹೈಬರ್ನೇಟ್ ಮಾಡು,হাইবারনেট
ಹೆಚ್ಚಿನ ಸಾಂದ್ರತೆಯ ನೆಡುವಿಕೆ,উচ্চ ঘনত্ব রোপণ
ಬೆಟ್ಟದ,পাহাড় (চাল)
ಹಂದಿಯ ಕುರಿತ,হিস্টোগ্রাম
ಚೈತನ್ಯದ ತೋಟಗಾರಿಕೆ,হিটেক হর্টিকালচার
ಜೇನುಗೂಡು,মুরগি
ಹಂದಿಯ,হোয়িং
ಹಿಡಿದು,ধারণ
ತೋಟ,হোম ফার্ম
ಹೋಮಿಯೋಸ್ಟಾಸಿಸ್,হোমিওস্টেসিস
ಗೃಹ ಹೋಳು,হোমস্টেড
ಏಕರೂಪತೆ,সমজাতীয়তা
ಏಕರೂಪದ,সমজাতীয়
ಮಾಮೋಲಿಕಸ್,হোমোলজাস
ಅಖಂಡ,হোমোজাইগোট
ಕುಳಿ,হপার
ದಿಗಂತಿ,দিগন্ত
ತೋಟಗಾರಿಕಾ ಬೆಳೆಗಳು,উদ্যানতাত্ত্বিক ফসল
ತೋಟಗಾರಿಕೆ,উদ্যানতত্ত্ব
ಹೊರ್ಟಿ-ಸಿಲ್ವಿ ಗ್ರಾಮೀಣ ಕೃಷಿ,হর্টি-সিলভি যাজকীয় কৃষিকাজ
ಅತಿಥೆಯ,হোস্ট
ಬಿಸಿನೀರಿನ ಚಿಕಿತ್ಸೆ,গরম জল চিকিত্সা
ಹಲ್,হাল
ಆರ್ದ್ರತೆ,আর্দ্রতা
ಸಜ್ಜು,হুমাস
ಹೊಟ್ಟು,হুস্ক
ಹಸ್ಕರ್,হকার
ಹೊಳಪುಳ್ಳ,হুংস
ಸಂಕರಜದ,হাইব্রিড
ಸಂಕರಜತೆ,সংকরকরণ
ಜಲಸಂಚಯ,হাইড্রেশন
ಜಲವಿಜ್ಞಾನ,জলবিদ্যুৎ
ಜಲವಿಚ್ysisೇದನೆ,হাইড্রোলাইসিস
ಜಲಮಾಪಕ,হাইড্রোমিটার
ಜಲಪಕ್ಷದ,হাইড্রোফিলাস
ಜಲಸಂಪರ್ಕ,জলবিদ্যুৎ
ಜಲಾವರಣ,হাইড্রোস্ফিয়ার
ಜಲಸಮತಿ,হাইড্রোস্কোপিসিটি
ಅತ್ಯಲ್ಪ,হাইপারপ্যারাসাইট
ಒಂದು ದೊಡ್ಡ ಕಣ್ಣು,হাইপারপ্লাজিয়া
ಜರಡಿ,হাইফা
ಬಲಿಷ್ಠಿ,হাইপোকোটাইল
ಕಲ್ಪನಾಶಕ್ತಿ,হাইপোথিসিস
ಗರ್ಭಕಂಠ (ನೀರು),হিস্টেরেসিস (জল)
ಹಜೆಲ್ ಕಾಯಿ,হ্যাজেল বাদাম
ಸೆಣಬಿನ,শিং
ಕೋಳಿ,হেনবেন
ಗೋರಂಟಿ,হেনা
ದಾಸವಾಳಿ,হিবিস্কাস
ಹಾಪ್,খোঁড়ান
ಕುದುರೆ ಗ್ರಾಂ,ঘোড়া গ্রাম
ಕುದುರೆ ಕಣ್ಣಿನ ಹುಳಿ,হর্স-আই-শিম
ಜೇನು ನೊಣ,মৌমাছি
ಕುಳಿ,হপার
ತೋಟಗಾರಿಕೆ,উদ্যানতত্ত্ববিদ
ಜಲವಿಜ್ಞಾನಿ,হাইড্রোলজিস্ট
ಸಿತು ಕಸಿ ಮಾಡುವಲ್ಲಿ,সিটু গ্রাফটিংয়ে
ವಿಂಟ್ರೊದಲ್ಲಿ,ভিট্রোতে
ವಿವೋದಲ್ಲಿ,ভিভোতে
ತಗ್ಗಿಸದ,নির্বিচারে
ಕೀಟ,পোকামাকড়
ಕೀಟ ಕೀಟ,কীটপতঙ্গ
ಕೀಟಸಾಮಾನ್ಯ,পোকামাকড়
ಕೀಟನಾಶಕ,কীটনাশক
ಕೀಟಭಾರಿಯ,পোকামাকড়
ಬಿಸಿಲು,ইনসোলেশন
ಬಿಡಿಸಲಾಗದ,অদৃশ্য
ಇನ್ಸ್ಟಾರ್ (ಕೀಟ),ইনস্টর (পোকামাকড়)
ನಿರಂಕುಶಾಧಿಕಾರಿ,ইনসুলেটর
ಸಂಯೋಜಿತ ರೋಗ ನಿರ್ವಹಣೆ,ইন্টিগ্রেটেড ডিজিজ ম্যানেজমেন্ট
ಸಂಯೋಜಿತ ಪೋಷಕಾಂಶಗಳ ನಿರ್ವಹಣೆ,সংহত পুষ্টি ব্যবস্থাপনা
ಸಂಯೋಜಿತ ಕೀಟ ನಿರ್ವಹಣೆ,সমন্বিত বালাই ব্যবস্থাপনা
ತೀವ್ರಗೊಳಿಸುವಿಕೆ,তীব্রতা
ತೀವ್ರ,নিবিড়
ಅಂತರ್ರೋಗ,ইন্টারক্রপ
