Malayalam,Gujarati
സങ്കീർണ്ണമായ വേവ്,સંકુલ
ഘടകം,ઘટક
സംയോജിത,સંયુક્ત
സംയോജിത സർക്യൂട്ട്,સંયુક્ત
സംയോജിത ഡിജിറ്റൽ,સંયુક્ત ડિજિટલ
സംയോജിത റേഡിയോ ഫ്രീക്വൻസി സിഗ്നൽ,સંયુક્ત રેડિયો આવર્તન સંકેત
സംയോജിത സിഗ്നൽ,સંયુક્ત સંકેત
സംയോജിത വീഡിയോ,સંયુક્ત વિડિઓ
സംയോജിത വീഡിയോ സിഗ്നൽ,સંયુક્ત વિડિઓ સિગ્નલ
രചന,-નું જોડાણ
കംപ്രസ്സുചെയ്ത ഡാറ്റ,સંકુચિત ડેટા
കംപ്രസ്സുചെയ്ത ഡിജിറ്റൈസ് ചെയ്ത വീഡിയോ,સંકુચિત ડિજિટાઇઝ્ડ વિડિઓ
കംപ്രസ്സുചെയ്ത വീഡിയോ,સંકુચિત વિડિઓ
കംപ്രഷൻ,સંકોચન
കംപ്രഷൻ ആർട്ടിഫാക്റ്റ്,સંકોચન કલા
കംപ്രഷൻ അപകടം,સંકોચન
കംപ്രഷൻ രീതി,સંકોચનની તકનીક
കംപ്രർ,સંકુચિત
കണക്കുകൂട്ടുക,ગણતરી
കന്വൂട്ടര്,કોમ્પ્યુટર
കമ്പ്യൂട്ടർ ആസ്ഥാനമായുള്ള മൾട്ടിമീഡിയ,કમ્પ્યુટર આધારિત મલ્ટિમીડિયા
കമ്പ്യൂട്ടർ പ്രോഗ്രാമിംഗ്,કોમ્પ્યુટર પ્રોગ્રામીંગ
കമ്പ്യൂട്ടർ സാങ്കേതികവിദ്യ,કમ્પ્યુટર પ્રૌદ્યોગિકી
കോൺകീവ് ലെൻസ്,અંતરાલ
കോൺകീവ് മിറർ,અંતરીલ અરીસો
ഒളിച്ചുഴ ലഭിക്കല്,છુપાવવું તે
ഏകാഗ്രത,કેન્દ્રિત
ഏകാഗത,એકાગ્રતા
ഏകാഗത ലെൻസ്,કેન્દ્રિત લેન્સ
കണ്ടൻസർ മൈക്രോഫോൺ,કન્ડેન્સર માઇક્રોફોન
സന്തുലിതാവസ്ഥയുടെ അവസ്ഥ,સંતુલનની શરત
ആവർത്തനം,ઉધાર
ചണംകരണം,વહન પ્રવાહ
ചാരന്വിറ്റി,વાહકતા
മേല്നോട്ടക്കാരി,વ્યવસ્થાપક
കോൺഫിഗറേഷൻ,ગોઠવણી
കൂട്ടുകെട്ട്,જોડાણ
കണക്റ്റിവിറ്റി,જોડાણ
കണക്റ്റർ,સંલગ્ન
സ്ഥിരത,સુસંગતતા
സ്ഥിരമായി,એક સ્થિરતાપૂર્વક
കൺസോൾ,ને આશ્વાસન આપવું
സ്ഥിരമായ,સતત
സ്ഥിരമായ വ്യാപ്തി,સતત કંપનવિસ્તાર
മൈക്രോഫോൺ ബന്ധപ്പെടുക,માઇક્રોફોનનો સંપર્ક કરો
കണ്ടെയ്നർ ഫോർമാറ്റ്,કન્ટેન ફોર્મેટ
മലിനമാക്കല്,દૂષણ
സന്തുഷ്ടമായ,સંતુષ્ટ
തുടർച്ചനാൽ,સંલગ્ન
തുടർച്ച,સતતપણું
തുടർച്ച ബൂത്ത്,સાતત્ય કેન્દ્ર
തുടർച്ച നോബ്,સાતત્ય knાંકણ
ഇടതടവില്ലാതെ,સતત
തുടർച്ചയായ ആർക്ക്,સતત ચાપ
തുടർച്ചയായ തരംഗം,સતત તરંગ
കോണ്ടൂർ ലൈൻ,સમોચ્ચ રેખા
കോണ്ടൂർ പ്ലാൻ,સમોચ્ચ યોજના
ഉടന്വടി,કરાર
സങ്കോചനം,સંકોચન
ദൃശ്യതീവ്രത അനുപാതം,વિપરીત ગુણોત્તર
നിയന്ത്രണ സർക്യൂട്ട്,નિયંત્રણ વર્તુળ
ഇലക്ട്രോഡ് നിയന്ത്രിക്കുക,નિયંત્રણ વીજળી
ഉപകരണങ്ങൾ നിയന്ത്രിക്കുക,અંકુશ
നിയന്ത്രണ ഗ്രിഡ്,નિયંત્રણ ગ્રીસ
നിയന്ത്രണ രേഖ,નિયંત્રણ રેખા
നിയന്ത്രണ പാനൽ,કંટ્રોલ પેનલ
നിയന്ത്രണ മുറി,નિયંત્રણ કક્ષ
നിയന്ത്രണ പട്ടിക,અંકુશ
നിയന്ത്രണ ഗോപുരം,નિયંત્રણ ટાવર
കണ്ട്രോളർ,નિયંત્રક
ഒത്തുപണി,એકતરફી
മൊത്തത്തിലുള്ള ലെൻസ്,એકતરતી લેન્સ
കവർത്തനമാർഗ്ഗം,રૂપાંતર કરનાર
കൺവെക്സ് ലെൻസ്,બહિર્મુખ લેન્સ
സാരമക്ഷമമായ,માર્ગ
പരിമിതി കോഡ് ചെയ്തു,સંકટ
പരിണാമപരമായ പരസ്പരബന്ധം,મરણોત્તર
പരിണാമപരമായ സംക്രമണ,મંતવ્ય
കുക്കി,કૂકી
കുക്കിതാവ്,કૂકીટર
കോപാസസ്സർ,કોપરો
ചരട്,દોરી
കൊറോണ,કોથળી
കൊറോണ ഡിസ്ചാർജ്,કોરોના -વિસર્જન
പരസ്പരബന്ധം,સંબંધ
കോസിൻ ഘടകം,કોસિન ઘટક
കോസിൻ തരംഗം,કોસિન તરંગ
കോസ്മിക് ശബ്ദം,બ્રહ્માંડિક અવાજ
കൗണ്ടര്,કાઉન્ટર
എതിർ ഘടികാരദിശയിൽ,પ્રતિવિશેષ
കപ്ലർ,જોડીદાર
കപ്ലിംഗ്,જોડાણ
കപ്ലിംഗ് കണ്ടൻസർ,જોડાણ કરનાર
കപ്ലിംഗ് നെറ്റ്വർക്ക്,જોડાણ નેટવર્ક
Conpling പ്രതിരോധം,સંલગ્ન પ્રતિકાર
കോവാലന്റ് ബോണ്ട്,સહ સંયોજક બંધન
കവറേജ്,કવરેજ
തകര്ച്ച,ભડકો
ഗുരുതരമായ ബാൻഡ്,વિવેચક
ഗുരുതരമായ അവസ്ഥ,નિર્ણાયક શરત
ഗുരുതരമായ കപ്ലിംഗ്,વિવેચક
ഗുരുതരമായ ആവൃത്തി,વિવેચક આવર્તન
ഗുരുതരമായ പാരാമീറ്റർ,નિર્ણાયક પરિમાણ
മുതല ക്ലിപ്പ്,મગરો
ക്രോസ് മങ്ങൽ,ફાલ
ക്രോസ് മോഡുലേഷൻ,Crossલટ -મોડ્યુલેશન
ക്രോസ് ടോക്ക്,આતુરતા
ക്രോസ്ഫേഡ്,ક્રોસફેક
ക്രിപ്റ്റോഗ്രഫി,ભંડાર
സ്ഫടികം,ક્રિસ્ટલ
ക്രിസ്റ്റൽ ഫിൽട്ടർ,ક્રિસ્ટલ ફિલ્ટર
ശീതം,સંકેત
ക്യൂ മാർക്ക്,કયડ -નિશાન
ഉപകരണം ക്യൂപ്പിംഗ് ഉപകരണം,ક્વોરી ઉપકરણ
നിലവിലെ ഡ്രെയിൻ,પ્રવાહ
നിലവിലെ മീറ്റർ,વર્તમાન મીટર
നിലവിലെ ട്രാൻസ്ഫോർമർ,વર્તમાન ટ્રાન્સફોર્મર
കഴ്സർ,શબ
വളവ്,વળાંક
ആവൃത്തി മുറിക്കുക,આવર્તન બંધ કરવું
മുറിവ്,કટર
സൈബർ കഫേ,કોયરો
സൈബർ സുരക്ഷ,સાયબર સુરક્ષા
സൈബർ സ്ഥലം,કોયરાની જગ્યા
ആവൃത്തി,ચક્ર
ചാക്രിക,સાધનસંપત્તિ
D.C. ഘടകം,ડીસી. ઘટક
D.C. പ്ലേറ്റ് വൈദ്യുതി,ડીસી. પ્લેટની વીજળી
D.C. പുനസ്ഥാപിക്കൽ,ડીસી. પુન: સ્થાપન
ഡാംപ്പർ ഡയോഡ്,વિધ્વંસ
നനഞ്ഞ,ભીનાશ
ഇരുണ്ട,અંધારું
ഡാറ്റ,માહિતી
ഡാറ്റ ബ്രോഡ്കാസ്റ്റിംഗ്,માહિતી પ્રસારણ
ഡാറ്റ കംപ്രഷൻ,આધારપ્રણી
ഡാറ്റ ഡ്രില്ലിംഗ്,માહિતી શારકામ
ഡാറ്റ എൻക്രിപ്ഷൻ,આધાર -એન્ક્રિપ્શન
ഡാറ്റ ഫയൽ,આધારપત્રક
ഡാറ്റ കൈകാര്യം ചെയ്യൽ,આધાર -નિયંત્રણ
ഡാറ്റ ഖനനം,માહિતી ખાણકામ
ഡാറ്റ പ്രോസസ്സിംഗ്,આંકડા
ഡാറ്റ പ്രോസസ്സ്,ડેટા પ્રોસેસર
ഡാറ്റ കുറച്ച ബിറ്റ് സിസ്റ്റം,ડેટા ઘટાડ્યો બીટ સિસ્ટમ
ഡാറ്റ സേവനം,માહિતી સેવા
ഡാറ്റ ഷീറ്റ്,આધાર સામગ્રી
ഡാറ്റ സംഭരണം,માહિતી સંગ્રાહક
ഡാറ്റ സ്ട്രീം,આંકડા
ഡാറ്റ പരിവർത്തനം,આંકડાકીય પરિવર્તન
ഡാറ്റ ട്രാൻസ്മിഷൻ,આંકડા
ഡാറ്റാബേസ്,ડેટાબેઝ
അപകീർത്തികരമായ,ઓળખપત્ર
ഡാറ്റാഗ്രാം,ડબ્બા
ഡിബി മീറ്റർ,ડી.બી. મીટર
ചത്ത വായു,મડાગાંઠ
ഡെഡ് ഷോർട്ട് സർക്യൂട്ട്,મૃત શોર્ટ સર્કિટ
ചത്ത സ്ഥലം,મૃત સ્થળ
ഡെഡ്ലോക്ക്,મડાગાંઠ
ഡീബഗ് പ്രോഗ്രാം,ડીબગ કાર્યક્રમ
ഡീബഗ്ഗിംഗ്,ઉઘાડું
ശബ്ദത്തിന്റെ ക്ഷയം,અવાજનો સડો
ഡെസിബെൽ (ഡിബി),ડેસિબેલ (ડીબી)
ദശാംശ,દશાંશ
ദശാംശ കോഡ്,દશાંશ સંહિતા
ദശാംശ അക്ക,દશાંશ
അനുശാസിക്കുന്നു,સ્પષ્ટીકરણ
അചഞ്ചര്,ડીકોડર
ഡീകോഡിംഗ്,ડીકોડિંગ
ഡിജിറ്റൽ ട്രാൻസ്മിഷനിൽ ഡീകോഡ് ചെയ്യുന്നു,ડિજિટલ ટ્રાન્સમિશનમાં ડીકોડિંગ
വികൃതമായ,વિઘટન
തളർത്തുക,શોક
സർക്യൂട്ട് ഉപേക്ഷിക്കുന്നു,ડિક્યુપલિંગ સર્કિટ
നെറ്റ്വർക്ക് തീരുമാനിക്കുക,ડિક્યુપલિંગ નેટવર્ક
ഡീക്രിപ്ഷൻ,ડિક્રિપેશન
സമർപ്പിതരേഖ,સમર્પિત રેખા
ഡി-എംബഡിംഗ്,દાદર
ഡി-is ന്നൽ,દહન
കുറ്റം,ચૂક
ഗുണനിലവാരത്തിൽ തകരാറ്,ગુણવત્તામાં ખામી
കുറവുള്ള,ખામીયુક્ત
വികലമായ യൂണിറ്റ്,ખામીયુક્ત એકમ
നിര്വചനം,વ્યાખ્યા
വ്യതിചലനം,સુશોભન
അവശമനം,શૃય
വഞ്ചന,અવકાશ
ഡി-ഗെയ്സിംഗ് കോയിൽ,કોઇલ
ഡിഗ്രി,પ્રમાણ
ഡി-ഇന്റർലീവ്,દખલ
കാലതാമസം,વિલંબ -રેખા
കാലതാമസം,વિલંબ સમય
ഫ്രെയിം മെമ്മറി വൈകി,વિલંબિત ફ્રેમ મેમરી
സ്കാനിംഗ് വൈകി,વિલંબિત સ્કેનીંગ
സമന്വയ സിഗ്നൽ വൈകി,વિલંબિત સુમેળ સંકેત
പസവം,ડિલિવરી
ഡെലിവറി സംവിധാനം,વિતરણ પદ્ધતિ
പൊളിക്കുക,નશાખોરી
ഡിമോഡലേറ്റർ കാർഡ്,નામંજૂર કરનાર કાર્ડ
ലംതിപ്റ്റൻ,બેભાન વ્યક્તિ
ഫീൽഡിന്റെ ആഴം,ક્ષેત્રની .ંડાઈ
അവരോഹണം,ઉતરતું
ഡിസൈൻ സവിശേഷത,નિયમાની વિશિષ્ટતા
ഡെസ്ക്ടോപ്പ്,ડેસ્કટ .પ
ഡിറ്റക്ടർ .ട്ട്പുട്ട്,તપાસ -ઉત્પાદન
വതിചലനം,વિચલનો
ഉപായം,સાધન
ഉപകരണ ഡ്രൈവർ,ઉપકારની ચાલક
ഡയഗ്നോസ്റ്റിക്സ്,રોગનિવાર
രേഖാലേഖം,ચિત્ર
ഡയലോഗ് ട്രാക്ക്,સંવાદ ટ્રેક
വ്യാജ മോഡ്,વ્યતાના
ഡയമണ്ട് സ്റ്റൈലസ്,હીરાની સ્ટાઇલસ
ഡയഫ്രം,પાટા
ഡയഫ്രാഗ്മാറ്റിക് ആഗിര്ബർ,ડાયફ્ર ra મેટિક શોષક
ഡിക്കോട്ടിക് ലിസണിംഗ്,અલગ -અલગ વાત
ഡീലക്റ്റിക്,શિખાઉ
ഡീലക്ട്രിക് ബ്രേക്ക്- താഴേക്ക്,ડાઇલેક્ટ્રિક બ્રેક- ડાઉન
ഡീലക്ട്രിക് നഷ്ടം,ડાઇલેક્ટ્રિક નુકસાન
വ്യത്യാസ ആവൃത്തി,તફાવત આવર્તન
വ്യത്യാസ ആവൃത്തിയുടെ വികസനം (DFD),તફાવત આવર્તન વિકૃતિ (ડીએફડી)
വ്യത്യാസ സ്വരം,ફરક
ഡിഫറൻഷ്യൽ ആംപ്ലിഫയർ,વિભેદક એમ્પ્લીફાયર
ഡിഫ്രാക്ഷൻ,પરિબળ
ഡിഫ്യൂസർ,વિસારક
അക്കം,અંક
ഡിജിറ്റൽ,ડિજિટલ
ഡിജിറ്റൽ ആർട്ടിഫാക്റ്റ്,ડિજિટલ આર્ટિફેક્ટ
ഡിജിറ്റൽ ഓഡിയോ,ડિજિટલ audio ડિઓ
ഡിജിറ്റൽ ഓഡിയോ ഫിൽട്ടർ,ડિજિટલ audio ડિઓ ફિલ્ટર
ഡിജിറ്റൽ ഓഡിയോ വർക്ക് സ്റ്റേഷൻ,ડિજિટલ audio ડિઓ વર્ક સ્ટેશન
ഡിജിറ്റൽ ക്യാമറ,ડીજીટલ કેમેરા
ഡിജിറ്റൽ കമ്പ്യൂട്ടർ,ડિજિટલ કમ્પ્યુટર
ഡിജിറ്റൽ ഡാറ്റ,ડિજિટલ ડેટા
ഡിജിറ്റൽ എഡിറ്റിംഗ്,ડિજિટલ સંપાદન
ഡിജിറ്റൽ എക്സൈറ്റർ,ડિજિટિહાઇટર
ഡിജിറ്റൽ ഫിൽട്ടർ,ડિજિટલ ફિલ્ટર
ഡിജിറ്റൽ ഫ്രെയിം സമന്വയം,ડિજિટલ ફ્રેમ સિંક્રોનાઇઝર
ഡിജിറ്റൽ പൈതൃകം,ડિજિટલ હેરિટેજ
ഡിജിറ്റൽ ഇമേജ്,ડિજિટલ છબી
ഡിജിറ്റൽ ലൈബ്രറി,ડિજિટલ ગ્રંથાલય
ഡിജിറ്റൽ മീറ്റർ,ડિજિટલ મીટર
ഡിജിറ്റൽ മോഡുലേഷൻ,ડિજિટલ મોડ્યુલેશન
ഡിജിറ്റൽ മൾട്ടിഫ്ക്സ്,ડિજિટલ મલ્ટીપ્લેક્સ
ഡിജിറ്റൽ നെറ്റ്വർക്ക്,ડિજિટલ નેટવર્ક
ഡിജിറ്റൽ .ട്ട്പുട്ട്,Digitalપચારિક outputપટી
ഡിജിറ്റൽ പ്ലേബാക്ക്,ડિજિટલ પ્લેબેક
ഡിജിറ്റൽ റേഡിയോ മൊണ്ടാലിലേക്ക് (ഡിആർഎം),ડિજિટલ રેડિયો મોન્ડિલે (ડીઆરએમ)
ഡിജിറ്റൽ റെക്കോർഡിംഗ്,ડિજિટલ રેકોર્ડિંગ
ഡിജിറ്റൽ വിപ്ലവം,ડિજિટલ ક્રાંતિ
ഡിജിറ്റൽ സിഗ്നൽ,ડિજિટલ સંકેત
ഡിജിറ്റൽ സിഗ്നൽ പ്രോസസ്സിംഗ് (DSP),ડિજિટલ સિગ્નલ પ્રોસેસીંગ (ડીએસપી)
ഡിജിറ്റൽ ഒപ്പ്,ડિજિટલ સહી
ഡിജിറ്റൽ സാങ്കേതികവിദ്യ,ડિજિટલ પ્રૌદ્યોગિકી
അനലോഗ് കൺവെർട്ടറിലേക്കുള്ള ഡിജിറ്റൽ,ડિજિટલથી એનાલોગ કન્વર્ટર
ഡിജിറ്റൽ വീഡിയോ,ડિજિટલ વિડિઓ
ഡിജിറ്റൽ വോൾട്ട്മീറ്റർ,ડિજિટલ વોલ્ટમીટર
ഡിജിറ്റലൈസേഷൻ,વિભાજન
ഡിജിറ്റൈസേഷൻ,અંશે
ഡിജിറ്റൈസ് ചെയ്ത വീഡിയോ,ડિજિટાઇઝ્ડ વિડિઓ
ഡിജിറ്റൈസർ,સિધ્ધાંત
മങ്ങിന്,ઝાંખું
പരിമാണം,પરિમાણ
മയക്കുമരുന്ന്,ઝાંખું
ഡയോഡ്,પશુ -વ્યવસ્થા
മുക്കുക,ડૂબકી મારવી
ഡി മെൽക്സർ,દ્વિપક્ષી
ഡിപ്ലോൾ ആന്റിന,દ્વિધ્રુવ
നേരിട്ടുള്ള പ്രക്ഷേപണം,પ્રત્યક્ષ પ્રસારણ
നേരിട്ടുള്ള കറന്റ് (ഡി സി),ડાયરેક્ટ વર્તમાન (ડી સી)
നേരിട്ടുള്ള പിക്ക് അപ്പ്,સીધું પસંદ કરવું
നേരിട്ടുള്ള വായന ഉപകരണം,પ્રત્યક્ષ વાંચન સાધન
നേരിട്ടുള്ള റെക്കോർഡിംഗ്,પ્રત્યક્ષ રેકોર્ડિંગ
ദിശാസൂചന ആന്റിന,દિશાત્મક એન્ટેના
ദിശാസൂചന കപ്ലർ,દિશાત્મક દંપતી
ദിശാസൂചന മൈക്രോഫോൺ,દિશાત્મક માઇક્રોફોન
നിര്ദേശം,ઉદ્ધતા
മേല്വിലാസപ്പട്ടിക,ડિરેક્ટરી
പ്രവർത്തനരഹിതമാക്കുക,અપંગ કરવું
ഡിസ്ക് ആന്റിന,છટણી
ഡിസ്ക് അടിസ്ഥാനമാക്കിയുള്ള സംഭരണം,ડિસ્ક આધારિત સંગ્રહ
അപവാദം,અંધકારમય
ചകം,ઝૂંપડી
ഡിസ്ക് ഡ്രൈവ്,ડિસ્ક ડ્રાઇવ
ഡിസ്ക് ക്വാട്ട,છળ
അകെച്ചെറ്റ്,વિઘટન
സ്ഥാനഭാവം,વિઘટન
പതിക്കല്,વિક્ષેપ
സ്ഥാനമാറ്റാം,વિસ્થાપન
പദര്ശനം,પ્રદર્શન
ഡിസ്പ്ലേ യൂണിറ്റ് (കൺസോൾ),પ્રદર્શન એકમ (કન્સોલ)
ഭിന്നിപ്പ്,અપરાધ
വൈരാഗ്യം,જુસ્સો
വാറ്റിയെടുത്ത വെള്ളം,નિસ્યંદિત પાણી
വളച്ചൊടിക്കൽ,વિકૃતિ
വിതരണ,વિતરણ
വിതരണം ആംപ്ലിഫയർ,વિતરણ એમ્પંતક
ഡിവിഷൻ,ભાગ
ഭിചതീരം,ભાજક
രേഖ,દસ્તાવેજ
ഡോൾബി ഡിജിറ്റൽ,ડોલ્બી
ഡൊമെയ്ൻ,ક્ષેત્ર
ഡൊമെയ്ൻ കണ്ട്രോളർ,ક્ષેત્રમાં
ഡോപ്ലർ ഇഫക്റ്റ്,ધૂમ્રપાનની અસર
ഡബിൾ പോൾ (ഡിയോൾ),ડબલ ધ્રુવ (દ્વિધ્રુવી)
ഇരട്ട പോൾ സിംഗിൾ ത്രോ സ്വിച്ച്,ડબલ ધ્રુવ સિંગલ થ્રો સ્વીચ
ഇരട്ട സൈഡ് ഡിസ്ക്,બે બાજુવાળી ડિસ્ક
ഇരട്ട,બેવડું
താഴേക്ക് വരുന്ന തരംഗം,નીચે આવવાનું તરંગ
താഴേക്ക് അരുവി,નીચેનો પ્રવાહ
ഡൗൺലിങ്ക്,ડાઉનલિંક
ഡൗൺലോഡ്,ડાઉનલોડ કરવું
ഡൗൺലോഡുചെയ്യുന്നു,ડાઉનલોડનું
ഡ്രോയിംഗ്,ચિત્ર
ഡ്രില്ലിംഗ് ബിറ്റ്,ડ્રોલીંગ બીટ
ഡ്രില്ലിംഗ് മെഷീൻ,શારકામ યંત્ર
ഓടിക്കുക,ઝુંબેશ
ചെണ്ട,ડ્રમ
ഡ്രൈ ബൾബ് താപനില,સુકા બલ્બનું તાપમાન
വരണ്ട സെൽ,સૂકકો
ഡ്രൈ സോൾഡർ,સૂકા સોલ્ડર
ഡ്യുവൽ ചാനൽ മോഡ്,ડ્યુઅલ ચેનલ મોડ
ഡബ്ബിംഗ്,ડબ
ദുരുപയോഗം,નાવિક
ഉപേക്ഷിക്കുക,ફેંકડી
ഡ്യുപ്ലെക്സ്,બેવડી
കാലയളവ്,સમયગાળો
പൊടി,ધૂળ
പൊടി ബഗ്,ક dustંગ
പൊടി തെളിവ്,ધૂળની સાબિતી
ദുണ്രന്മാര്,ડસ્ટર
ചലനാത്മക,ગતિશીલ
ഡൈനാമിക് ബിറ്റ് വിഹിതം,ગતિશીલ બીટ ફાળવણી
ഡൈനാമിക് ഇന്റർമോഡുലേഷൻ വക്രീകരണം (മങ്ങിയത്),ગતિશીલ ઇન્ટરમોડ્યુલેશન વિકૃતિ (ડીઆઈએમ)
ഡൈനാമിക് ക്വാണ്ടൈസേഷൻ,ગતિશીલ જથ્થો
ഡൈനാമിക് റേഞ്ച്,ગતિશીલ શ્રેણી
ഡൈനാമിക് റേഞ്ച് നിയന്ത്രണം,ગતિશીલ શ્રેણી નિયંત્રણ
ഡൈനാമോ,પર્યટક
ഇയർ ഫോൺ,કાનનો ફોન
ഭൂമി,પૃથ્વી
എർത്ത് ബൾബ്,પૃથ્વીના મણકા
ഭൂമി ചെറുത്തുനിൽപ്പ്,પૃથ્વીનો પ્રતિકાર
എർത്ത് വടി,માટીનો લાકડી
എർത്ത് ഉപഗ്രഹം,પૃથ્વી ઉપગ્રહ
ഭൂമി സ്റ്റേഷൻ,ભૂસ્તર
എർത്ത് ടെർമിനൽ,માટીનું
പൊയ്ക്കുന്നത്,વસ્તુ
പതിധനി,પડઘો
എക്കോ ചേംബർ,ગુંજ
എഡ്ഡി കറന്റ്,પ્રક્ષેપો
എഡ്ഡി നിലവിലെ നഷ്ടം,એડી વર્તમાન ખોટ
എഗ്രിവൈസ് മീറ്റർ,ધારદાર મીટર
എഡിറ്റിംഗ്,સંપાદન
ഫലപ്രദമായ ആന്റിന ഉയരം,અસરકારક એન્ટેના height ંચાઇ
ഫലപ്രദമായ ആന്റിന നീളം,અસરકારક એન્ટેના લંબાઈ
ഫലപ്രദമായ വോൾട്ടേജ്,અસરકારક વોલ્ટેજ
കാര്യക്ഷമത,કાર્યક્ષમતા
ഇലാസ്തികത,સ્થિતિસ્થાપકતા
വൈദ്യുത ഡിസ്ചാർജ്,વિદ્યુત સ્રાવ
വൈദ്യുത മണ്ഡലം,વિદ્યુત ક્ષેત્ર
ഇലക്ട്രിക് ഫ്ലാഷ്,વિદ્યુત ફ્લેશ
വൈദ്യുത ഹീറ്റർ,વીજળી
വൈദ്യുത മീറ്റർ,વિદ્યુત -મીટર
വൈദ്യുത മോട്ടോർ,વિદ્યુત મોટર
വൈദ്യുതാഘാതം,વીજળી આંચકો
വൈദ്യുത തീപ്പൊരി,વીજળી ફેલાવી
വൈദ്യുത ഉപകരണം,વિદ્યુત -સાધન
വൈദ്യുത ശബ്ദം,વિદ્યુત અવાજ
വൈദ്യുത കൊടുങ്കാറ്റ്,વિદ્યુત -તોફાન
വൈദ്യുത പ്രവർത്തിപ്പിക്കുന്ന സംഗീതോപകരണം,વિદ્યુત દ્વારા સંચાલિત સંગીત સાધન
വൈദ്യുതി,વીજળી
വൈദ്യുതി വിതരണം,વીજળી પુરવઠો
ഇലക്ട്രോഡൈനാമിക്,વિદ્યુત -વિસ્ફોટ સંબંધી
ഇലക്ട്രോലൈറ്റിക് കപ്പാസിറ്റർ,વિદ્યુતપ્રવાહ
വൈദ്യുതകാഗ്നെറ്റിക്,વીજળીનું
വൈദ്യുതകാന്തിക അസ്വസ്ഥത,વિદ્યુત વિક્ષેપ
വൈദ്യുതകാന്തിക ഇടപെടൽ,વીજળીકાત
ഇലക്ട്രോമാഗ്നറ്റിക് സ്പെക്ട്രം,વિદ્યુત -વર્ણપટ
ഇലക്ട്രോമാഗ്നെറ്റിക് തരംഗം,વિદ્યુત -તરંગ
ഇലക്ട്രോമാഗ്നെറ്റിക് വേവ് പ്രചരണം,વિદ્યુત -પ્રચાર
ഇലക്ട്രോൺ ഒന്നിലധികം ഫോട്ടോടോബ്,ઇલેક્ટ્રોન મલ્ટીપલ ફોટોટ્યુબ
ഇലക്ട്രോണിക് കാൽക്കുലേറ്റർ,વિદ્યુત -ગણતરી
ഇലക്ട്രോണിക് ഡാറ്റ പ്രോസസ്സിംഗ് (EDP),ઇલેક્ટ્રોનિક ડેટા પ્રોસેસિંગ (ઇડીપી)
ഇലക്ട്രോണിക് മെയിൽ (ഇ-മെയിൽ),ઇલેક્ટ્રોનિક મેઇલ (ઇ-મેઇલ)
ഇലക്ട്രോണിക് സ്വിച്ചിംഗ് സിസ്റ്റം,વિદ્યુત -ફેરબદલ પદ્ધતિ
ഇലക്ട്രോണിക്സ്,વિદ્યુત -વિચ્છેદન
ഇലക്ട്രോപ്പിൾ,વીજળીકરણ
ഇലക്ട്രോസ്റ്റാറ്റിക്,વિદ્યુત -વિસ્ફોટ વિષયક
ഉയരത്തിലുമുള്ള,Elevંચું
ഉൾച്ചേർത്ത,જડિત
എംബഡ്ഡ് ഓഡിയോ,એમ્બેડ કરેલું audio ડિઓ
എംബഡഡ് സിസ്റ്റം,જડિત પદ્ધતિ
മുദ,મુદ્રા
വളർന്നുവരുന്ന ട്രെൻഡുകൾ,Ingંચી રહેલા વલણો
കിടം,ઉત્સર્જન
പുറപ്പെടുവിക്കുക,ખ્યાતિ
ഇമിറ്റർ ഫോളോവർ,ઉત્સુક અનુયાયી
ഇമിറ്റർ ടെർമിനൽ,ઉત્સર્જક
എമിറ്റർ-ബേസ്-ജംഗ്ഷൻ,ઉત્સર્જક-જંકશન
കഴിവുണ്ടാക്കുക,સક્ષમ કરવું
വയർ,દંડ
എസിഷർ,અકસ્માત
വേലിക്കെട്ട്,વાડો
എൻകോഡ്,વિકૃતિ
എൻകോഡർ,એન્કોડર
എൻകോഡിംഗ്,ઉન્માદ
എൻക്രിപ്ഷൻ,એન્ક્રિપ્શન
അവസാനം അടയാളപ്പെടുത്തുക,અંત
അന്തിമ ഉപയോക്താവ്,અંતિમ વપરાશકર્તા
ഊര്ജം,શક્તિ
Energy ർജ്ജ വിതരണക്കാരൻ,Energyર્જા વિખેરી
ഊർജ്ജ വിതരണം,E ર્જા વિતરણ
നിര്പ്പണശേഷിയാക്കല്,અમલ
യന്തം,એન્જિન
എഞ്ചിനിയര്,ઇજનેર
എഞ്ചിനീയറിംഗ്,ઈજનેરી
എഞ്ചിനീയറിംഗ് സ്റ്റോർ,ઈજનેર ભંડાર
കൊത്തുപണി,કોતરણી
മെച്ചപ്പെടുത്തുക,વધારવું
മേള,દાણ
കീ നൽകുക,દાખલ કરો કી
എന്റർപ്രൈസ് വാസ്തുവിദ്യ,સાહસિક આર્કિટેક્ચર
എന്തയോൺ,Enthંચું
എൻട്രോപ്പി,પ્રાણ
എൻട്രോപ്പി കോഡിംഗ്,કોડી
എൻട്രോപ്പി ആവർത്തനം,પ્રક્ષેપણ
തുല്യമാണ്,સરખું
സമതയൽ,એકરૂપ કરવું તે
സമവാക്രം,એકરૂપ વ્યક્તિ
സജ്ജീകരണം,સામાન
ഉപകരണങ്ങൾ,સાધનસામગ્રીનો coverાંકણ
തുലതയുള്ള,સમાન
തുടച്ചുമാറ്റുക,ભુસવું
മധുരം മായ്ക്കുക,માથું કાaseવું
മദ്ധാള,ધોવાણ
