Marathi,English
थेट टक्केवारी,Direct percentage
थेट बिंदू  रीपिटर,Direct point  Repeater
थेट ट्रान्समिशन  उपग्रह,Direct transmission  Satellite
थेट व्हॉईस इनपुट,Direct voice input
अक्षम मॉड्यूल,Disabled module
सिग्नल अक्षम करणे,Disabling signal
असंगत,Disaggregation
डिससेम्बलर,Disassembler
आपत्ती डंप,Disaster dump
स्वतंत्र डेटा,Discrete data
स्वतंत्र डिव्हाइस,Discrete device
स्वतंत्र फुरियर  परिवर्तन,Discrete Fourier  Transform
वेगळा  प्रोग्रामिंग,Discrete  Programming
वेगळा  प्रतिनिधित्व,Discrete  Representation
विवेकबुद्धी  हायफन,Discretionary  Hyphen
विवेकबुद्धी,Discretization
विवेकबुद्धी  त्रुटी,Discretization  Error
भेदभाव करणारा  विश्लेषण,Discriminant  Analysis
भेदभाव  सूचना,Discrimination  Instruction
भेदभाव करणारा,Discriminator
विघटन,Disjunction
डिस्क प्रवेश,Disk accessing
डिस्क-आधारित,Disk-based
डिस्क कंट्रोलर  कार्ड,Disk controller  Card
डिस्केट,Diskette
डिस्केट-फॉर्मेटेड  टेप,Diskette-formatted  Tape
डिस्केट हार्ड होल,Diskette hard hole
डिस्केट स्टोरेज,Diskette storage
डिस्केट स्टोरेज  साधन,Diskette storage  Device
डिस्क फाईल,Disk file
डेटा  संप्रेषण  इंटरफेस,Data  Communication  Interface
डिस्क ऑपरेटिंग  प्रणाली,Disk operating  System
डिस्क पॅक,Disk pack
डिस्क क्षेत्र,Disk sector
डिस्क सॉर्टिंग,Disk sorting
डिस्क स्टोरेज,Disk storage
डिस्क स्टोरेज डिव्हाइस,Disk storage device
डिस्क स्टोरेज  मॉड्यूल,Disk storage  Module
डिस्क-टू-प्रिंटर  उपयुक्तता,Disk-to-printer  Utility
डिस्क युनिट,Disk unit
डिस्क व्हॉल्यूम,Disk volume
पाठवणे,Dispatch
पाठवणारे,Dispatcher
पाठवण्याचे क्षेत्र,Dispatching area
पाठवत आहे  प्राधान्य,Dispatching  Priority
विखुरलेले  बुद्धिमत्ता,Dispersed  Intelligence
फैलाव,Dispersion
प्रदर्शन आणि  मुद्रण  कॅल्क्युलेटर,Display and  Printing  Calculator
प्रदर्शन विशेषता,Display attribute
प्रदर्शन  पार्श्वभूमी,Display  Background
प्रदर्शन कॅल्क्युलेटर,Display calculator
प्रदर्शन केंद्र,Display center
प्रदर्शन वर्ण  जनरेटर,Display character  Generator
प्रदर्शित स्तंभ,Display column
प्रदर्शन आज्ञा,Display command
प्रदर्शन घटक,Display component
प्रदर्शन कन्सोल,Display console
प्रदर्शन चक्र,Display cycle
प्रदर्शन चक्र वेळ,Display cycle time
प्रदर्शन डिव्हाइस,Display device
प्रदर्शन ड्रम,Display drum
प्रदर्शन घटक,Display element
प्रदर्शन फील्ड,Display field
अग्रभागी प्रदर्शन करा,Display foreground
प्रदर्शन फ्रेम,Display frame
प्रदर्शन गट,Display group
प्रतिमा प्रदर्शित करा,Display image
प्रदर्शन ओळ,Display line
प्रदर्शन ऑर्डर,Display order
प्रदर्शन पॅनेल,Display panel
प्रदर्शन स्थिती,Display position
प्रदर्शन प्रक्रिया  युनिट,Display processing  Unit
प्रदर्शन आठवते  नियंत्रण,Display recall  Control
प्रदर्शन विभाग,Display segment
प्रदर्शन जागा,Display space
प्रदर्शन पृष्ठभाग,Display surface
प्रदर्शन टर्मिनल,Display terminal
प्रदर्शन ट्यूब,Display tube
प्रदर्शन युनिट,Display unit
विच्छेदन टोन,Dissuasion tone
डिस्टिनेशन फील्ड,Distination field
डिस्टिनेशन फाइल,Distination file
विशिष्ट रिंगिंग,Distinctive ringing
विकृती,Distortion
वितरित  संगणन,Distributed  Computing
वितरित डेटा  प्रक्रिया,Distributed data  Processing
वितरित डेटा-प्रक्रिया नेटवर्क,Distributed data-processing network
वितरित  कार्य,Distributed  Function
वितरित  बुद्धिमत्ता,Distributed  Intelligence
वितरित तर्कशास्त्र,Distributed logic
वितरित  नेटवर्क,Distributed  Network
वितरित  प्रक्रिया,Distributed  Processing
वितरित  प्रक्रिया  नेटवर्क,Distributed  Processing  Network
वितरित  प्रोसेसर,Distributed  Processor
वितरण फ्रेम,Distributing frame
वितरण केबल,Distribution cable
वितरण फ्रेम,Distribution frame
विविधता,Diversity
विविधता संयोजन,Diversity combiner
विभाजित तपासणी,Divide check
विभाजित स्लिट स्कॅन,Divided slit scan
विभाग शीर्षलेख,Division header
विभाग-रीमिंडर  पद्धत,Division-reminder  Method
विभाजक,Divisor
दस्तऐवज,Document
दस्तऐवज  असेंब्ली,Document  Assembly
दस्तऐवजीकरण,Documentation
दस्तऐवजीकरण  पुस्तक,Documentation  Book
दस्तऐवजीकरण कार्यक्रम,Documentation Program
दस्तऐवजीकरण  प्रकार,Documentation  Type
दस्तऐवज  हाताळणी,Document  Handling
अग्रगण्य दस्तऐवज  धार,Document leading  Edge
दस्तऐवज चिन्ह,Document mark
दस्तऐवज  तयारी,Document   Preparation
दस्तऐवज वाचक,Document reader
दस्तऐवज  संदर्भ धार,Document  Reference edge
दस्तऐवज पुनर्प्राप्ती,Document retrieval
डॉक्युटरम,Docuterm
घरगुती उपग्रह  वाहक,Domestic satellite  Carrier
काही करू नको  ऑपरेशन  (= नाही-ऑपरेशन  सूचना),Do-nothing  Operation  (=No-operation  Instruction)
डोपंट,Dopant
डॉट- कॅरेक्टर  प्रिंटर,Dot- character  Printer
डॉट मॅट्रिक्स,Dot matrix
बिंदू प्रिंटर (= मॅट्रिक्स  प्रिंटर),Dot printer (= Matrix  Printer)
डबल बफरिंग,Double buffering
डबल कार्ड,Double card
दुहेरी-दाट  मुद्रित करणे,Double-dense  Recording
दुहेरी घनता  मुद्रित करणे,Double-density  Recording
डबल-एन्ड  रांग,Double-ended  Queue
डबल-एंट्री कार्ड,Double-entry card
दुहेरी लांबी  नोंदणी करा,Double length  Register
दुहेरी सुस्पष्टता,Double precision
दुहेरी सुस्पष्टता  अंकगणित,Double precision  Arithmetic
दुहेरी सुस्पष्टता  कार्य,Double precision  Function
दुहेरी सुस्पष्टता  क्रमांक,Double precision  Number
डबल-पल्स  मुद्रित करणे,Double-pulse  Recording
डबल पंच,Double punch
डबल रेल लॉजिक,Double rail logic
डबल रजिस्टर,Double register
डबल-शीट  डिटेक्टर,Double-sheet  Detector
डबल-शीट  इजेक्टर,Double-sheet  Ejector
दुहेरी बाजू असलेली डिस्क,Double-sided disk
डबल स्ट्राइक,Double strike
दुहेरी शब्द,Double-word
दुप्पट-जोडलेली अंगठी,Doubly-linked ring
डाऊन लिंक,Down link
खाली वेळ,Down time
खालच्या दिशेने  सुसंगतता,Downward  Compatibility
खालच्या दिशेने  संदर्भ,Downward  Reference
ड्रॅगिंग,Dragging
वाहून नेणे,Drift
वाहून नेणारी त्रुटी,Drift error
वाहणारे वर्ण,Drifting character
ड्रॉप-डेड हॉल्ट,Drop-dead halt
घट,Drop in
ड्रॉप आउट,Drop out
ड्रॉप रिपीटर,Drop repeater
ड्रॉप वायर,Drop wire
ड्रम ड्राइव्ह,Drum drive
ड्रम प्लॉटर,Drum plotter
ड्रम प्रिंटर,Drum printer
ड्रम प्रिंटिंग,Drum printing
ड्रम स्कॅनिंग,Drum scanning
ड्रम क्रमवारी,Drum sort
ड्रम स्टोरेज,Drum storage
ड्रम युनिट,Drum unit
कोरडे धावणे,Dry running
दुहेरी घनता,Dual density
दुहेरी तीव्रता,Dual intensity
द्वैत,Duality
द्वैत प्रमेय,Duality theorem
ड्युअल ऑपरेशन,Dual operation
ड्युअल पोर्ट मेमरी,Dual port memory
ड्युअल प्रोसेसर  प्रणाली,Dual processor  System
ड्युअल सिंप्लेक्स  पद्धत,Dual simplex  Method
ड्युअल सिस्टम,Dual system
ड्यूकोल-पंच  कार्ड,Ducol-punched  Card
मुका टर्मिनल,Dumb terminal
डमी पत्ता,Dummy address
डमी युक्तिवाद,Dummy argument
डमी चेक,Dummy check
डमी नियंत्रण  विभाग,Dummy control  Section
डमी डेटा सेट,Dummy data set
डमी सूचना,Dummy instruction
डमी विभाग,Dummy section
डमी व्हेरिएबल,Dummy variable
डंप,Dump
डंप आणि रीस्टार्ट,Dump and restart
डंप चेक,Dump check
डंप पॉईंट,Dump point
डंप नित्यक्रम,Dump routine
पक्वाशय,Duodecimal
ड्युप्लेक्स चॅनेल,Duplex channel
ड्युप्लेक्स सर्किट,Duplex circuit
दुहेरी  संप्रेषण,Duplex  Communication
ड्युप्लेक्स कन्सोल,Duplex console
डुप्लेक्स्ड सिस्टम,Duplexed system
दुहेरी,Duplexing
ड्युप्लेक्स ऑपरेशन,Duplex operation
दुहेरी  संसर्ग,Duplex  Transmission
डुप्लिकेट की,Duplicate key
डुप्लिकेट व्हॉल्यूम,Duplicate volume
डुप्लिकेशन तपासणी,Duplication check
डुप्लिकेशन फॅक्टर,Duplication factor
ची डुप्लिकेशन  सुविधा,Duplication of  Facilities
डुप्लिकेटर,Duplicator
डायडिक बुलियन  ऑपरेशन,Dyadic boolean  Operation
डायडिक ऑपरेशन,Dyadic operation
डायडिक ऑपरेटर,Dyadic operator
गतिशील अचूकता,Dynamic accuracy
डायनॅमिक पत्ता  अनुवाद,Dynamic address  Translation
गतिशील वाटप,Dynamic allocation
डायनॅमिक बफर  वाटप,Dynamic buffer  Allocation
डायनॅमिक बफरिंग,Dynamic buffering
डायनॅमिक नियंत्रण  कार्य,Dynamic control  Function
डायनॅमिक डीबग,Dynamic debug
डायनॅमिक डिव्हाइस  पुनर्रचना,Dynamic device  Reconfiguration
डायनॅमिक डिस्प्ले  प्रतिमा,Dynamic display  Image
डायनॅमिक डंप,Dynamic dump
डायनॅमिक कचरा  संग्रह,Dynamic garbage  Collection
डायनॅमिक  सूचना,Dynamic  Instruction
डायनॅमिक लोडिंग,Dynamic loading
डायनॅमिक मेमरी,Dynamic memory
डायनॅमिक मेमरी  वाटप,Dynamic memory  Allocation
डायनॅमिक  पॅरामीटर,Dynamic  Parameter
डायनॅमिक प्रिंटआउट,Dynamic printout
डायनॅमिक  प्रोग्रामिंग,Dynamic  Programming
डायनॅमिक श्रेणी,Dynamic range
डायनॅमिक  स्थानांतरण,Dynamic  Relocation
डायनॅमिक प्रतिसाद,Dynamic response
डायनॅमिक  वेळापत्रक,Dynamic  Scheduling
डायनॅमिक स्टॉप,Dynamic stop
डायनॅमिक स्टोरेज,Dynamic storage
डायनॅमिक स्टोरेज  वाटप,Dynamic storage  Allocation
डायनॅमिक  सबरूटिन,Dynamic  Subroutine
डायनॅमिक समर्थन  प्रणाली,Dynamic support  System
डायनॅमिक सिस्टम  मॉडेल,Dynamic system  Model
डायनॅमिक आभासी  मेमरी सिस्टम,Dynamic virtual  Memory system
प्रतिध्वनी चेक,Echo check
इको सप्रेसर,Echo suppressor
इकोनोमेट्रिक  अर्ज,Econometric  Application
इकोनोमेट्रिक  मॉडेल,Econometric  Model
अर्थिक  अर्ज,Economic  Application
अर्थशास्त्र  संगणन,Economics  Computing
अर्थशास्त्र  संगणन  नेटवर्क,Economics  Computing  Network
धार,Edge
एज नॉच कार्ड,Edge notched card
एज पंच कार्ड,Edge punched card
सुधारणे,Edit
दिग्दर्शित संपादित करा  संसर्ग,Edit directed  Transmission
संपादित केलेली प्रत,Edited copy
संपादन वर्ण संपादन,Editing character
डेटा संपादन,Editing data
संपादन  माहिती,Editing  Information
संपादन सत्र,Editing session
संपादन विधान,Editing statement
संपादन प्रतीक,Editing symbol
संस्करण क्रमांक,Edition number
संपादन मोड,Edit mode
संपादक,Editor
संपादक वैशिष्ट्य,Editor feature
संपादक मायक्रो  संगणक,Editor micro  Computer
संपादक कार्यक्रम,Editor program
टप्पा संपादित करा,Edit phase
शैक्षणिक तंत्रज्ञान,Educational  Technology
एडुलकोरेट,Edulcorate
प्रभावी बाइट,Effective byte
प्रभावी डेटा  हस्तांतरण दर,Effective data  Transfer rate
प्रभावी दुहेरी  शब्द,Effective double  Word
प्रभावी अर्धा शब्द,Effective half-word
प्रभावी  सूचना,Effective  Instruction
प्रभावी ऑपरेंड  पत्ता,Effective operand  Address
प्रभावी  प्रक्रिया,Effective   Procedure
प्रभावी वेग,Effective speed
प्रभावी  संसर्ग  वेग,Effective  Transmission  Speed
प्रभावी शब्द,Effective word
प्रभावी शब्द  स्थान,Effective word  Location
आठ-बिट बाइट,Eight-bit byte
एकतर मार्ग  संप्रेषण,Either-way  Communication
एकतर मार्ग  ऑपरेशन,Either-way  Operation
इजेक्ट की,Eject key
लवचिक बफर,Elastic buffer
विद्युत  लेखा  मशीन,Electrical  Accounting  Machine
इलेक्ट्रिकल सर्किट  विश्लेषण कार्यक्रम,Electrical circuit  Analysis program
इलेक्ट्रिकली  बदलण्यायोग्य मेमरी,Electrically  Alterable memory
इलेक्ट्रोमॅग्नेटिक  सुसंगतता,Electromagnetic  Compatibility
इलेक्ट्रोमॅग्नेटिक  विलंब वेळ,Electromagnetic  Delay time
इलेक्ट्रोमॅग्नेटिक  रिले,Electromagnetic  Relay
इलेक्ट्रोमेकॅनिकल  प्रभाव मुद्रण,Electromechanical  Impact printing
इलेक्ट्रोमेकॅनिकल  प्लॉटर,Electromechanical  Plotter
इलेक्ट्रोमेकॅनिकल  स्कॅनिंग,Electromechanical  Scanning
इलेक्ट्रोमेकॅनिकल  स्विचिंग सिस्टम,Electromechanical  switching system
इलेक्ट्रोमेकॅनिकल टॉय,Electromechanical toy
इलेक्ट्रॉन-बीम  मुद्रित करणे,Electron-beam  Recording
इलेक्ट्रॉनिक  लेखा  मशीन,Electronic  Accounting  Machine
इलेक्ट्रॉनिक  स्वयंचलित  एक्सचेंज,Electronic  Automatic  Exchange
इलेक्ट्रॉनिक  कॅल्क्युलेटर,Electronic  Calculator
इलेक्ट्रॉनिक रोख  नोंदणी करा,Electronic cash  Register
इलेक्ट्रॉनिक चार्ट  वाचक,Electronic chart  Reader
इलेक्ट्रॉनिक डेटा प्रक्रिया,Electronic data  Processing
इलेक्ट्रॉनिक डेटा  प्रक्रिया  मशीन,Electronic data   Processing  Machine
इलेक्ट्रॉनिक डेटा  प्रक्रिया  प्रणाली,Electronic data  Processing  System
इलेक्ट्रॉनिक भरणे,Electronic filling
इलेक्ट्रॉनिक फंड  हस्तांतरण प्रणाली,Electronic funds  Transfer system
इलेक्ट्रॉनिक मेलिंग,Electronic mailing
इलेक्ट्रॉनिक संदेश  सेवा,Electronic message  Service
इलेक्ट्रॉनिक संदेश  प्रणाली,Electronic message  system
इलेक्ट्रॉनिक प्रिंटर,Electronic printer
इलेक्ट्रॉनिक स्केल,Electronic scales
इलेक्ट्रॉनिक  सांख्यिकीय  मशीन,Electronic  Statistical  Machine
इलेक्ट्रॉनिक स्विच,Electronic switch
इलेक्ट्रॉनिक  स्विचिंग सिस्टम,Electronic  Switching system
इलेक्ट्रॉनिक  अनुवादक,Electronic  Translator
इलेक्ट्रॉनिक शिक्षक,Electronic tutor
इलेक्ट्रोस्टेटिक  विक्षेप,Electrostatic  Deflection
इलेक्ट्रोस्टेटिक  प्रिंटर,Electrostatic  Printer
इलेक्ट्रोस्टेटिक  मुद्रण,Electrostatic  Printing
इलेक्ट्रोस्टेटिक  संचयन,Electrostatic  Storage
घटक,Element
प्राथमिक आयटम,Elementary item
प्राथमिक  प्रीरेसीव्हर आणि  विश्लेषक,Elementary  Prereceiver and   Analyzer
घटक  अभिव्यक्ती,Element  Expression
एलिमेंट स्ट्रिंग,Element string
एलिमेंट व्हेरिएबल एलिमिनेशन फॅक्टर,Element variable Elimination factor
अन्यथा खंड,ELSE clause
अन्यथा क्लॉज नियम,ELSE clause rule
उत्तेजित,Emboldening
आपत्कालीन देखभाल,Emergency maintenance
आणीबाणी  देखभाल  वेळ,Emergency  Maintenance  Time
एमिटर जोडले  तर्कशास्त्र,Emitter coupled  Logic
रिक्त माध्यम,Empty medium
रिक्त स्ट्रिंग,Empty string
अनुकरण,Emulate
अनुकरण,Emulation
एमुलेटर  पिढी,Emulator  Generation
सक्षम करा,Enable
सक्षम,Enabled
सक्षम मॉड्यूल,Enabled module
सक्षम पृष्ठ फॉल्ट,Enabled page fault
नाडी सक्षम करा,Enable pulse
सिग्नल सक्षम करणे,Enabling signal
एन्किफर,Encipher
एन्किफर्ड डेटा,Enciphered data
एन्कोड,Encode
एन्कोड पॉईंट,Encoded point
एन्कोड प्रश्न,Encoded question
एन्कोडर,Encoder
कूटबद्धीकरण,Encryption
आजूबाजूला समाप्त  कर्ज घ्या,End around  Borrow
एंड एंड कॅरी,End around carry
शिफ्टच्या आसपास समाप्त,End around shift
शेवटचा डेटा प्रतीक,End data symbol
समाप्त विकृती,End distortion
शेवटचे साधन,End instrument
शेवटचा चिन्ह,End mark
पत्त्याचा शेवट,End of address
ब्लॉकचा शेवट,End of block
डेटाचा शेवट  सूचक,End of data  Indicator
शेवटचे कार्यालय,End office
फाइल लेबलचा शेवट,End of file label
फाईल मार्कचा शेवट,End of file mark
शेतीचा शेवट,End of farm
मध्यम समाप्त  वर्ण,End of medium  Character
संदेशाचा शेवट  कोड,End of message  Code
रेकॉर्डचा शेवट  शब्द,End of record  Word
मजकूराचा शेवट,End of text
अभियांत्रिकी  ग्राफिक्स,Engineering  Graphics
वर्धित  इंग्रजी,Enhanceable  Language
प्रविष्ट करा,Enter
प्रविष्ट करा/चौकशी करा  मोड,Enter/enquiry  Mode
की प्रविष्ट करा,Enter key
एंटरप्राइझ क्रमांक,Enterprise number
अस्तित्व संकल्पना,Entity concept
प्रवेश ब्लॉक,Entry block
प्रवेश अट,Entry condition
प्रवेश स्थिर,Entry constant
प्रवेश अभिव्यक्ती,Entry expression
प्रविष्टी सूचना,Entry instruction
प्रवेश नाव,Entry name
प्रवेश बिंदू,Entry point
प्रवेश भाग,Entry portion
प्रविष्टी सॉर्टिंग,Entry sorting
प्रवेश चिन्ह,Entry symbol
प्रवेश वेळ,Entry time
प्रविष्टी मूल्य,Entry value
प्रविष्टी चल,Entry variable
लिफाफा विलंब  विकृती,Envelope delay  Distortion
वातावरण,Environment
वातावरण  वर्णन  विधान,Environment  Description  Statement
वातावरण  विभागणी,Environment  Division
वातावरण  पॉईंटर,Environment  Pointer
एपिलोग,Epilog
EPROM (मिटण्यायोग्य  प्रोग्राम करण्यायोग्य  फक्त वाचा  मेमरी),EPROM (Erasable  Programmable  Read only  Memory)
समान नफा  खोली,Equal gain  Chamber
इक्वेलायझर,Equalizer
उपकरणे,Equipment
उपकरणे शुल्क,Equipment charge
उपकरणे घड्याळ,Equipment clock
उपकरणे  सुसंगतता,Equipment  Compatibility
उपकरणे अयशस्वी,Equipment failure
उपकरणे बाजू,Equipment side
समतुल्य,Equivalence
समतुल्य  ऑपरेशन,Equivalence  Operation
समतुल्य बायनरी  अंक घटक,Equivalent binary  Digit factor
समतुल्य चार  वायर सिस्टम,Equivalent four  Wire system
परिच्छेद,Equivocation
मिटण्यायोग्य  प्रोग्राम करण्यायोग्य  फक्त वाचा  मेमरी,Erasable  Programmable  Read only  Memory
मिटण्यायोग्य स्टोरेज,Erasable storage
मिटवा,Erase
वर्ण मिटवा,Erase character
डोके मिटवा,Erase head
एरलांग,Erlang
त्रुटी विश्लेषण,Error analysis
त्रुटी तपासणी,Error checking
त्रुटी दुरुस्त करणे  कोड,Error correcting  Code
त्रुटी सुधारणे,Error correction
त्रुटी शोध,Error detection
त्रुटी निदान,Error diagnostics
त्रुटी पुन्हा प्रयत्न करा,Error retry
त्रुटी सिग्नल,Error signal
त्रुटी कालावधी,Error span
त्रुटी टेप,Error tape
एस्केप कॅरेक्टर,Escape character
एस्केप कोड,Escape code
ई-वेळ (अंमलबजावणी  वेळ),E-time (execution  Time)
युलरियन पथ,Eulerian path
युलरची पद्धत,Euler's method
अगदी पॅरिटी चेक,Even parity check
कार्यक्रम साखळी,Event chain
कार्यक्रम पूर्ण,Event completion
कार्यक्रम नियंत्रण  ब्लॉक,Event control  Block
कार्यक्रम पोस्टिंग,Event posting
कार्यक्रम प्रारंभ,Event start
इव्हेंट व्हेरिएबल,Event variable
क्षमता ओलांडून,Exceed capacity
गेट वगळता  (= अनन्य किंवा  गेट),Except gate  (=Exclusive OR  Gate)
अपवाद,Exception
अपवाद त्रुटी,Exception error
अपवाद हाताळणी,Exception handling
अपवाद संदेश,Exception message
अपवाद  अहवाल,Exception  Reporting
ऑपरेशन वगळता  (= अनन्य किंवा  ऑपरेशन),Except operation  (= Exclusive OR  Operation)
जादा 64 बायनरी  नोटेशन,Excess 64 binary  Notation
जास्तीत जास्त पन्नास,Excess fifty
जादा नोटेशन,Excess notation
जादा तीन कोड,Excess three code
एक्सचेंज करण्यायोग्य डिस्क  संचयन,Exchangeable disk  Storage
विनिमय क्षेत्र,Exchange area
विनिमय क्षेत्र  सुविधा,Exchange area  Facility
एक्सचेंज बफरिंग,Exchange buffering
एक्सचेंज क्लास,Exchange class
एक्सचेंज  सूचना,Exchange   Instruction
एक्सचेंज मेमरी,Exchange memory
विनिमय सेवा,Exchange service
विनिमय क्रमवारी,Exchange sort
एक्सचेंज सॉर्टिंग,Exchange sorting
एक्सचेंज-टेस्ट  स्ट्रिंग,Exchange-test  String
वगळता,Exclusion
बहिष्कार किंवा,Exclusion NOR
अनन्य-किंवा,Exclusive-OR
अनन्य किंवा  घटक,Exclusive OR  Element
अनन्य किंवा गेट,Exclusive OR gate
अनन्य संदर्भ,Exclusive reference
अनन्य विभाग,Exclusive segment
कार्यवाही करण्यायोग्य  कार्यक्रम,Executable  Program
कार्यवाही करण्यायोग्य  विधान,Executable  Statement
अंमलबजावणी,Execute
की कार्यान्वित करा,Execute key
कार्यवाही करा,Execute phase
विधान कार्यान्वित करा,Execute statement
अंमलबजावणी,Execution
अंमलबजावणी चक्र,Execution cycle
अंमलबजावणी त्रुटी  शोध,Execution error  Detection
अंमलबजावणीचा मार्ग,Execution path
अंमलबजावणीची वेळ,Execution time
कार्यकारी कार्यक्रम,Executive program
कार्यकारी दिनचर्या,Executive routine
कार्यकारी  पर्यवेक्षक,Executive  Supervisor
कार्यकारी प्रणाली,Executive system
विस्तारित बॅच,Expanded batch
तज्ञ प्रणाली,Expert system
घातांकीय  वितरण,Exponential  Distribution
घातांकीय अपयश  कायदा,Exponential failure  Law
गुंतवणूकदार भाग,Exponent part
विस्तारित कोर  संचयन,Extended core  Storage
विस्तारित प्रवेश  निर्णय सारणी,Extended entry  Decision table
विस्तारित वेळ  स्केल,Extended time  Scale
विस्तारनीय  इंग्रजी,Extensible  Language
विस्तारनीय प्रणाली,Extensible system
विस्तार,Extension
विस्तार  वर्ण,Extension  Character
विस्तार मेमरी,Extension memory
विस्तार स्टेशन,Extension station
बाह्य लेबल,Exterior label
बाह्य लेबल,External label
बाह्य कॉल,External call
बाह्य विलंब,External delay
बाह्य डिव्हाइस  पत्ता,External device  Address
बाह्य त्रुटी,External error
बाह्य कार्य,External function
बाह्य व्यत्यय  प्रतिबंध,External interrupt  Inhibit
बाह्य  व्यत्यय,External  Interruption
बाह्य व्यत्यय  स्थिती शब्द,External interrupt  Status word
बाह्य ओळ,External line
बाह्यरित्या  निर्दिष्ट निर्देशांक,Externally  Specified index
बाह्यरित्या संग्रहित  कार्यक्रम,Externally stored  Program
बाह्य मेमरी,External memory
बाह्य विलीनीकरण,External merge
बाह्य मॉडेल,External model
बाह्य मॉडेम,External modem
बाह्य नाव,External name
बाह्य संख्या,External number
बाह्य संख्या योजना,External numbering plan
बाह्य संख्या  पुनरावृत्ती,External number  Repetition
बाह्य पृष्ठ  पत्ता,External-page  Address
बाह्य प्रक्रिया,External procedure
बाह्य कार्यक्रम  पॅरामीटर,External program  Parameter
बाह्य संदर्भ,External reference
बाह्य स्कीमा,External schema
बाह्य क्रमवारी,External sort
बाह्य क्रमवारी,External sorting
बाह्य विधान,External statement
बाह्य संचय,External storage
बाह्य प्रतीक,External symbol
बाह्य प्रतीक  शब्दकोष,External symbol  Dictionary
बाह्य-युनिट  अभिज्ञापक,External-unit  Identifier
काढा,Extract
सूचना काढा,Extract instruction
उतारा,Extraction
एक्सट्रॅक्टर,Extractor
बाह्य शाई,Extraneous ink
अतिरेकी दिनचर्या,Extremity routine
फेस-कॅरेक्टर  प्रिंटर,Face-character  Printer
सुविधा  व्यवस्थापन,Facilities  Management
सुविधा अहवाल,Facility report
सुविधा वर्क ऑर्डर,Facility work order
फॅसिमिले,Facsimile
फॅसिमिल कन्व्हर्टर,Facsimile converter
फॅसिमिल I/O  साधन,Facsimile I/O  Device
फॅसिमिल रिसीव्हर,Facsimile receiver
फॅसिमिल रेकॉर्डर,Facsimile recorder
फॅसिमिल सिग्नल  स्तर,Facsimile signal  Level
फॅसिमिल सिस्टम,Facsimile system
फॅसिमिले  टेलीग्राफी,Facsimile  Telegraphy
फॅसिमिले  ट्रान्समीटर,Facsimile  Transmitter
तथ्य परस्परसंबंध,Fact correlation
घटक विश्लेषण,Factor analysis
फॅक्टर एकूण,Factor total
सुरक्षित अपयशी,Fail safe
अयशस्वी मऊ (= अयशस्वी  सुरक्षित),Fail soft (= fail  Safe)
अयशस्वी विश्लेषण,Failure analysis
अपयश लॉगिंग,Failure logging
अपयशाचा दर,Failure rate
अयशस्वी पुनर्प्राप्ती,Failure recovery
अयशस्वी चाचणी,Failure testing
मागे पडणे,Fall back
खोटे जोड,False add
खोटा कोड,False code
खोटा ड्रॉप (= खोटे  पुनर्प्राप्ती),False drop (= false  Retrieval)
खोटी त्रुटी,False error
फॅन-फोल्ड पेपर,Fan-fold paper
फॅन-इन,Fan-in
बाहेर,Fan out
वेगवान प्रवेश संचयन,Fast access storage
वेगवान व्यस्त,Fast busy
वेगवान फूरियर  परिवर्तन,Fast Fourier  Transform
वेगवान निवड,Fast select
वेगवान वेळ स्केल,Fast time scale
गंभीर त्रुटी,Fatal error
दोष दोष,Fault defect
फॉल्ट डिक्शनरी,Fault dictionary
फॉल्ट-रेट थ्रेशोल्ड,Fault-rate threshold
फॉल्ट सिंगनेचर,Fault singnature
फॉल्ट थ्रेशोल्ड,Fault threshold
फॉल्ट टाइम,Fault time
चुकीची सहनशीलता,Fault tolerance
फॉल्ट टॉलरंट,Fault tolerant
फॉल्ट-टॉलरंट  प्रणाली,Fault-tolerant  System
एफडीएम (= वारंवारता  विभागणी  मल्टीप्लेक्स),FDM (= frequency  Division  Multiplex)
व्यवहार्यता अभ्यास,Feasibility study
व्यवहार्य समाधान,Feasible solution
वैशिष्ट्य उतारा,Feature extraction
वैशिष्ट्य निवड,Feature selection
अभिप्राय नियंत्रण,Feedback control
अभिप्राय लूप,Feedback loop
अभिप्राय प्रणाली,Feedback system
अभिप्राय चल,Feedback variable
फीडर केबल,Feeder cable
फीडर मार्ग,Feeder route
फीडर निवड,Feeder selection
फीड होल,Feed hole
फीड पिच,Feed pitch
फीड पंच,Feed punch
फीड रील,Feed reel
फेरेड असेंब्ली,Ferreed assembly
फेराइट कोअर  मेमरी,Ferrite core  Memory
फेराइट कोअर  मेमरी  स्विच वेळ,Ferrite core  Memory  Switching time
आणा,Fetch
डेटा आणा,Fetch data
आणत आहे  सूचना,Fetching  Instruction
ऑपरेंड आणत आहे,Fetching operand
आणा टप्पा,Fetch phase
प्रक्रिया आणा,Fetch process
संरक्षण आणा,Fetch protection
फिबोनॅकी शोध,Fibonacci search
फिबोनॅकी मालिका,Fibonacci series
फायबर ऑप्टिक्स,Fibre optics
फायबर-ऑप्टिक्स  संसर्ग  प्रणाली,Fibre-optics  Transmission  System
फील्ड तपासणी,Field checking
फील्ड डेटा कोड,Field data code
फील्ड विकसित  कार्यक्रम,Field developed  Program
फील्ड इफेक्ट  ट्रान्झिस्टर,Field effect  Transistor
फील्ड लांबी,Field length
फील्ड मार्क,Field mark
फील्ड नाव,Field name
