Punjabi,Kannada
ਕੰਪਿਊਟਰ ਵਿਗਿਆਨ,ಗಣಕ ಯಂತ್ರ ವಿಜ್ಞಾನ
ਕੰਪਿਊਟਰ ਸੁਰੱਖਿਆ,ಕಂಪ್ಯೂಟರ್ ಭದ್ರತೆ
ਕੰਪਿਊਟਰ ਸਿਮੂਲੇਸ਼ਨ,ಕಂಪ್ಯೂಟರ್ ಸಿಮ್ಯುಲೇಶನ್
ਕੰਪਿਊਟਰ ਮਾਹਰ,ಕಂಪ್ಯೂಟರ್ ತಜ್ಞ
ਕੰਪਿਊਟਰੀਕਰਨ,ಗಣಕೀಕರಣ
ਕੰਪਿਊਟਰਿਸਟ,ಗಣಕಶಾಸ್ತ್ರಜ್ಞ
ਕੰਪਿਊਟਰੀਕਰਨ,ಗಣಕೀಕರಣ
"1.ਗਣਨਾ, 2. ਗਣਨਾ","1.ಗಣನೆ, 2. ಲೆಕ್ಕಾಚಾರ"
ਸੰਕਲਪ,ಪರಿಕಲ್ಪನೆ
"1. ਸਮਰੂਪਤਾ, 2. ਇਕਸਾਰਤਾ, 3. ਇਕਸਾਰਤਾ","1. ಸಮ್ಮಿತಿ, 2. ಸುಸಂಬದ್ಧತೆ, 3. ಹೊಂದಾಣಿಕೆ"
"ਸਮਕਾਲੀ, ਸਮਾਨ","ಏಕಕಾಲೀನ, ಒಂದೇ"
ਪਾਬੰਦੀ ਵੇਰੀਏਬਲ,ನಿರ್ಬಂಧ ವೇರಿಯಬಲ್
ਪ੍ਰਤਿਬੰਧਿਤ ਓਪਰੇਟਰ,ನಿರ್ಬಂಧಿತ ಆಪರೇಟರ್
ਪ੍ਰਤੀਬੰਧਿਤ ਬਿਆਨ,ನಿರ್ಬಂಧಿತ ಹೇಳಿಕೆ
ਡਰਾਈਵਰ,ಚಾಲಕ
"1. ਦੂਰ ਦੀ ਕਾਨਫਰੰਸ, 2. ਕਾਨਫਰੰਸ","1.ದೂರ ಸಮ್ಮೇಳನ, 2. ಸಮ್ಮೇಳನ"
ਗੋਪਨੀਯਤਾ,ಗೌಪ್ಯತೆ
"1. ਸੰਰਚਨਾ, 2. ਸੰਰਚਨਾ","1.ಸಂರಚನೆ, 2.ಸಂರಚನೆ"
ਭੀੜ,ದಟ್ಟಣೆ
ਸੁਮੇਲ,ಸಂಯೋಜನೆ
ਕੁਨੈਕਸ਼ਨ ਦੀ ਗਤੀ,ಸಂಪರ್ಕ ವೇಗ
ਕੁਨੈਕਸ਼ਨ,ಸಂಪರ್ಕ
ਕੁਨੈਕਸ਼ਨ ਰਹਿਤ ਸੰਚਾਰ,ಸಂಪರ್ಕವಿಲ್ಲದ ಸಂವಹನ
ਮਾਨਤਾ ਰੀਲੀਜ਼,ಸಂಬಂಧ ಬಿಡುಗಡೆ
ਕਨੈਕਟੀਵਿਟੀ,ಸಂಪರ್ಕ
"1. ਕਨੈਕਟਰ, 2. ਕਨੈਕਟਰ","1.ಕನೆಕ್ಟರ್, 2.ಕನೆಕ್ಟರ್"
ਲਗਾਤਾਰ,ಸತತವಾಗಿ
Ran leti,ಅನುಸರಿಸು
ਕੰਸੋਲ,ಕನ್ಸೋಲ್
ਏਕੀਕਰਨ,ಬಲವರ್ಧನೆ
"1. ਅਸਾਈਨਮੈਂਟ, 2. ਸਥਿਰ","1.ನಿಯೋಜನೆ, 2. ನಿರಂತರ"
ਲਗਾਤਾਰ ਹਦਾਇਤ,ನಿರಂತರ ಸೂಚನೆ
ਪ੍ਰਤਿਬੰਧਿਤ,ನಿರ್ಬಂಧಿಸಲಾಗಿದೆ
ਕੰਸਟਰਕਟਰ,ನಿರ್ಮಾಣಕಾರ
ਘੜਾ,ಮಡಕೆ
"1. ਸਮੱਗਰੀ, 2. ਅੰਸ਼","1. ಪರಿವಿಡಿ, 2. ಆಯ್ದ ಭಾಗಗಳು"
ਸੰਦਰਭ,ಸಂದರ್ಭ
ਸੰਦਰਭ ਮੁਕਤ ਵਿਆਕਰਣ (cfg),ಸಂದರ್ಭ ಮುಕ್ತ ವ್ಯಾಕರಣ (cfg)
ਸੰਦਰਭ ਸਵਿੱਚ,ಸಂದರ್ಭ ಸ್ವಿಚ್
"1.ਆਮ, 2.ਸੰਬੰਧੀ","1.ಸಾಂದರ್ಭಿಕ, 2. ಅನಿಶ್ಚಿತ"
ਅੰਤਰ,ವ್ಯತ್ಯಾಸ
ਉਲਟ,ಕಾಂಟ್ರಾಸ್ಟ್
ਕੰਟਰੋਲ,ನಿಯಂತ್ರಣ
ਕੰਟੇਨਮੈਂਟ ਜ਼ੋਨ,ಧಾರಕ ವಲಯ
ਕੰਟਰੋਲ ਬਿੱਟ,ನಿಯಂತ್ರಣ ಬಿಟ್
ਕੰਟਰੋਲਰ ਬੱਸ,ನಿಯಂತ್ರಕ ಬಸ್
ਕੰਟਰੋਲ ਕਾਰਡ,ನಿಯಂತ್ರಣ ಕಾರ್ಡ್
ਕੰਟਰੋਲ ਸਰਕਟ,ನಿಯಂತ್ರಣ ಸರ್ಕ್ಯೂಟ್
ਕੰਟਰੋਲ ਵੀਲ,ನಿಯಂತ್ರಣ ಚಕ್ರ
"1. ਕੰਟਰੋਲ ਇੰਜੀਨੀਅਰਿੰਗ, 2. ਕੰਟਰੋਲ ਇੰਜੀਨੀਅਰਿੰਗ","1. ಕಂಟ್ರೋಲ್ ಇಂಜಿನಿಯರಿಂಗ್, 2. ಕಂಟ್ರೋಲ್ ಇಂಜಿನಿಯರಿಂಗ್"
ਕੰਟਰੋਲ ਕੁੰਜੀ,ನಿಯಂತ್ರಣ ಕೀ
ਨਿਯੰਤਰਣ ਤਰਕ,ನಿಯಂತ್ರಣ ತರ್ಕ
ਕੰਟਰੋਲ ਲੂਪ,ನಿಯಂತ್ರಣ ಲೂಪ್
ਕੰਟਰੋਲ ਚਿੰਨ੍ਹ,ನಿಯಂತ್ರಣ ಚಿಹ್ನೆ
ਕੰਟਰੋਲ ਕਾਰਵਾਈ,ನಿಯಂತ್ರಣ ಕಾರ್ಯಾಚರಣೆ
ਕਨ੍ਟ੍ਰੋਲ ਪੈਨਲ,ನಿಯಂತ್ರಣಫಲಕ
ਕੰਟਰੋਲ ਸਿਗਨਲ,ನಿಯಂತ್ರಣ ಸಂಕೇತ
ਕੰਟਰੋਲ ਸਵਿੱਚ,ನಿಯಂತ್ರಣ ಸ್ವಿಚ್
ਕੰਟਰੋਲ ਟੇਪ,ನಿಯಂತ್ರಣ ಟೇಪ್
"1. ਕੰਟਰੋਲ ਟਰਮੀਨਲ, 2. ਕੰਟਰੋਲ ਟਰਮੀਨਲ","1. ಕಂಟ್ರೋಲ್ ಟರ್ಮಿನಲ್, 2. ಕಂಟ್ರೋಲ್ ಟರ್ಮಿನಲ್"
"1. ਕੰਟਰੋਲ ਯੂਨਿਟ, 2. ਕੰਟਰੋਲ ਯੂਨਿਟ","1. ನಿಯಂತ್ರಣ ಘಟಕ, 2. ನಿಯಂತ್ರಣ ಘಟಕ"
ਕਨਵਰਜੈਂਸ,ಒಮ್ಮುಖ
ਸੰਵਾਦ,ಸಂಭಾಷಣೆ
ਗੱਲਬਾਤ ਕਾਲ,ಸಂವಾದಾತ್ಮಕ ಕರೆ
ਤਬਦੀਲੀ,ಪರಿವರ್ತನೆ
ਪਰਿਵਰਤਕ,ಪರಿವರ್ತಕ
ਕੁੱਕ ਦਾ ਸਿਧਾਂਤ,ಕುಕ್ ಪ್ರಮೇಯ
ਸਹਿ-ਪ੍ਰੋਸੈਸਰ,ಸಹ-ಸಂಸ್ಕಾರಕ
ਕਾਪੀ,ನಕಲು
ਕਾਪੀਰਾਈਟ,ಕೃತಿಸ್ವಾಮ್ಯ
ਰੱਸੀ,ಬಳ್ಳಿಯ
"1.ਤਾਰ ਰਹਿਤ ਟੈਲੀਫੋਨ, 2. ਵਾਇਰਲੈੱਸ ਟੈਲੀਫ਼ੋਨ, 3. ਵਾਇਰਲੈੱਸ ਟੈਲੀਫ਼ੋਨ","1. ತಂತಿರಹಿತ ದೂರವಾಣಿ, 2. ನಿಸ್ತಂತು ದೂರವಾಣಿ, 3. ನಿಸ್ತಂತು ದೂರವಾಣಿ"
ਸਬਥੀਓਰਮ,ಉಪಪ್ರಮೇಯ
ਸੋਧ,ತಿದ್ದುಪಡಿ
"1. ਬੇਕਾਰ, 2. ਵਿਗੜਿਆ","1. ಬಳಸಲಾಗದ, 2. ವಿಕೃತ"
ਗਣਨਾ,ಲೆಕ್ಕಾಚಾರ
ਸਕੋਰਰ,ಸ್ಕೋರರ್
ਦੇਸ਼ ਦਾ ਕੋਡ,ದೇಶದ ಕೋಡ್
ਸਹਿਵਿਹਾਰ,ಸಹವರ್ತಿತ್ವ
"1. ਸਕੋਪ ਖੇਤਰ, 2. ਪ੍ਰਸਾਰਣ","1. ವ್ಯಾಪ್ತಿ ಪ್ರದೇಶ, 2. ಪ್ರಸಾರ"
ਢਹਿ,ಕುಸಿತ
ਨਾਜ਼ੁਕ ਮਾਰਗ,ನಿರ್ಣಾಯಕ ಮಾರ್ಗ
ਨਾਜ਼ੁਕ ਮਾਰਗ ਵਿਧੀ (CPM),ಕ್ರಿಟಿಕಲ್ ಪಾತ್ ಮೆಥಡ್ (CPM)
"1. ਕਰਾਸ ਟੈਸਟ, 2. ਕਰਾਸ ਟੈਸਟ","1.ಕ್ರಾಸ್ ಟೆಸ್ಟ್, 2.ಕ್ರಾಸ್ ಟೆಸ್ಟ್"
"1.ਕਰਾਸ ਪ੍ਰੋਗਰਾਮੇਬਲ-ਟ੍ਰਾਂਸਫਰ, 2. ਪ੍ਰਤੀ ਪ੍ਰੋਗਰਾਮੇਬਲ","1.ಕ್ರಾಸ್ ಪ್ರೋಗ್ರಾಮೆಬಲ್-ವರ್ಗಾವಣೆ, 2. ಪ್ರತಿ ಪ್ರೋಗ್ರಾಮೆಬಲ್"
ਅਪ੍ਰਸੰਗਿਕ ਸਿਗਨਲ,ಅಪ್ರಸ್ತುತ ಸಂಕೇತ
ਬੇਲੋੜੀ ਗੱਲ,ಅಪ್ರಸ್ತುತ ಮಾತು
ਕ੍ਰਿਪਟੋਗ੍ਰਾਫੀ,ಗುಪ್ತ ಲಿಪಿಶಾಸ್ತ್ರ
"1. ਕ੍ਰਿਪਟੋਗ੍ਰਾਫੀ, 2. ਕ੍ਰਿਪਟੋਗ੍ਰਾਫੀ, 3. ਕ੍ਰਿਪਟੋਗ੍ਰਾਫੀ","1. ಗುಪ್ತ ಲಿಪಿಶಾಸ್ತ್ರ, 2. ಗುಪ್ತ ಲಿಪಿಶಾಸ್ತ್ರ, 3. ಗುಪ್ತ ಲಿಪಿ ಶಾಸ್ತ್ರ"
ਮੁਦਰਾ ਪ੍ਰਤੀਕ,ಕರೆನ್ಸಿ ಚಿಹ್ನೆ
ਮੌਜੂਦਾ ਡਾਇਰੈਕਟਰੀ,ಪ್ರಸ್ತುತ ಡೈರೆಕ್ಟರಿ
ਮੌਜੂਦਾ ਵਿੰਡੋ,ಪ್ರಸ್ತುತ ವಿಂಡೋ
ਕਰਸਰ,ಕರ್ಸರ್
ਕਰਵ,ವಕ್ರರೇಖೆ
"1. ਕੱਟੋ ਅਤੇ ਪੇਸਟ ਕਰੋ, 2. ਕੱਟੋ ਅਤੇ ਪੇਸਟ ਕਰੋ","1. ಕಟ್ ಅಂಡ್ ಪೇಸ್ಟ್, 2. ಕಟ್ ಅಂಡ್ ಪೇಸ್ಟ್"
ਕੱਟਣ ਦਾ ਤਰੀਕਾ,ಕತ್ತರಿಸುವ ವಿಧಾನ
ਸਾਈਬਰ,ಸೈಬರ್
ਸਾਈਬਰ ਕੈਫੇ,ಸೈಬರ್ ಕೆಫೆ
ਸਾਈਬਰ ਨਕਦ,ಸೈಬರ್ ನಗದು
ਸਾਈਬਰ ਅਪਰਾਧ,ಸೈಬರ್ ಅಪರಾಧ
ਸਾਈਬਰ ਡੇਲੇਕਸ,ಸೈಬರ್ ಡೇಲೆಕ್ಸ್
ਸਾਈਬਰ ਕਾਨੂੰਨ,ಸೈಬರ್ ಕಾನೂನು
ਸਾਈਬਰ ਸੈਕਸ,ಸೈಬರ್ ಸೆಕ್ಸ್
"1. ਸਾਈਬਰ ਸਾਇੰਸ, 2. ਸਾਈਬਰਨੇਟਿਕਸ","1. ಸೈಬರ್ ಸೈನ್ಸ್, 2. ಸೈಬರ್ನೆಟಿಕ್ಸ್"
"1.ਸਾਈਬਰੀਕਰਨ, 2. ਸਾਈਬਰੀਕਰਨ","1.ಸೈಬರೀಕರಣ, 2. ಸೈಬರೀಕರಣ"
ਚੱਕਰ,ಸೈಕಲ್
"1. ਚੱਕਰ ਮੈਮੋਰੀ, 2. ਚੱਕਰ ਮੈਮੋਰੀ","1.ಚಕ್ರ ಸ್ಮರಣೆ, 2.ಚಕ್ರ ಸ್ಮರಣೆ"
ਚੱਕਰ ਦਾ ਨੁਕਸਾਨ,ಸೈಕಲ್ ನಷ್ಟ
ਚੱਕਰ ਵਾਰ,ಸೈಕಲ್ ಸಮಯ
ਚੱਕਰੀ,ಆವರ್ತಕ
ਡੈਮਨ,ಡೀಮನ್
ਡੇਜ਼ੀ ਚੱਕਰ,ಡೈಸಿ ಚಕ್ರ
ਡਾਟਾ ਪ੍ਰਬੰਧਕ,ಡೇಟಾ ನಿರ್ವಾಹಕ
ਡਾਟਾ ਵੰਡ,ಡೇಟಾ ಹಂಚಿಕೆ
"1.ਡਾਟਾ ਖੇਤਰ, 2.ਡਾਟਾ ਖੇਤਰ","1.ಡೇಟಾ ಕ್ಷೇತ್ರ, 2.ಡೇಟಾ ಕ್ಷೇತ್ರ"
"1. ਡਾਟਾ ਐਰੇ, 2. ਡਾਟਾ ਐਰੇ","1.ಡೇಟಾ ಅರೇ, 2. ಡೇಟಾ ಶ್ರೇಣಿ"
"1.ਡਾਟਾ-ਬੇਸ, 2.ਡਾਟਾਬੇਸ","1.ಡೇಟಾ-ಬೇಸ್, 2.ಡೇಟಾಬೇಸ್"
ਡਾਟਾ ਫਰੈਗਮੈਂਟੇਸ਼ਨ,ಡೇಟಾ ವಿಘಟನೆ
"1. ਡਾਟਾ ਬੱਸ, 2. ਡਾਟਾ ਬੱਸ","1. ಡೇಟಾ ಬಸ್, 2. ಡೇಟಾ ಬಸ್"
"1.ਡਾਟਾ ਕੈਰੀਅਰ, 2.ਡਾਟਾ ਕੈਰੀਅਰ","1.ಡೇಟಾ ಕ್ಯಾರಿಯರ್, 2.ಡೇಟಾ ಕ್ಯಾರಿಯರ್"
ਡਾਟਾ ਸੈੱਲ,ಡೇಟಾ ಸೆಲ್
"1.ਡਾਟਾ ਸਿਸਟਮ, 2.ਡਾਟਾ ਚੈਨਲ","1.ಡೇಟಾ ಸಿಸ್ಟಮ್, 2.ಡೇಟಾ ಚಾನಲ್"
ਡਾਟਾ ਸੰਚਾਰ,ಡೇಟಾ ಸಂವಹನ
"1.ਡਾਟਾ ਕੰਪਰੈਸ਼ਨ, 2.ਡਾਟਾ ਕੰਪਰੈਸ਼ਨ","1.ಡೇಟಾ ಕಂಪ್ರೆಷನ್, 2.ಡೇಟಾ ಕಂಪ್ರೆಷನ್"
ਡਾਟਾ ਖੇਤਰ,ಡೇಟಾ ಪ್ರದೇಶ
ਡਾਟਾ ਫਾਇਲ,ಡೇಟಾ ಫೈಲ್
"1. ਡੇਟਾ ਫਲੋ, 2. ਡੇਟਾ ਫਲੋ","1. ಡೇಟಾ ಫ್ಲೋ, 2. ಡೇಟಾ ಫ್ಲೋ"
"1.ਡਾਟਾ ਫਲੋਚਾਰਟ, 2.ਚਾਰਟ","1.ಡೇಟಾ ಫ್ಲೋಚಾರ್ಟ್, 2.ಚಾರ್ಟ್"
ਡਾਟਾ ਲੜੀ,ಡೇಟಾ ಕ್ರಮಾನುಗತ
ਡਾਟਾ ਪੱਧਰ,ಡೇಟಾ ಮಟ್ಟ
"1.ਡਾਟਾ ਕਲੈਕਸ਼ਨ, 2.ਡਾਟਾ ਲਾਇਬ੍ਰੇਰੀ","1.ಡೇಟಾ ಕಲೆಕ್ಷನ್, 2.ಡೇಟಾ ಲೈಬ್ರರಿ"
ਡਾਟਾ ਲਿੰਕ ਪਰਤ,ಡೇಟಾ ಲಿಂಕ್ ಲೇಯರ್
ਡਾਟਾ ਲਿੰਕ ਲੇਅਰ (DLL),ಡೇಟಾ ಲಿಂಕ್ ಲೇಯರ್ (DLL)
"1.ਡਾਟਾ ਪ੍ਰਬੰਧਨ, 2.ਡਾਟਾ ਪ੍ਰਬੰਧਨ","1.ಡೇಟಾ ಮ್ಯಾನೇಜ್ಮೆಂಟ್, 2.ಡೇಟಾ ಮ್ಯಾನೇಜ್ಮೆಂಟ್"
"1.ਡਾਟਾ ਗਣਨਾ, 2.ਡਾਟਾ ਗਣਨਾ","1.ಡೇಟಾ ಲೆಕ್ಕಾಚಾರ, 2.ಡೇಟಾ ಲೆಕ್ಕಾಚಾರ"
ਡਾਟਾ ਪ੍ਰੋਸੈਸਿੰਗ ਭਾਸ਼ਾ (DML),ಡೇಟಾ ಸಂಸ್ಕರಣಾ ಭಾಷೆ (DML)
ਡਾਟਾ ਮਾਡਮ ਡਾਟਾ ਮਾਡਮ,ಡೇಟಾ ಮೋಡೆಮ್ ಡೇಟಾ ಮೋಡೆಮ್
"1.ਡਾਟਾ ਸੋਧ, 2.ਡਾਟਾ ਸੋਧ","1.ಡೇಟಾ ಮಾರ್ಪಾಡು, 2.ಡೇಟಾ ಮಾರ್ಪಾಡು"
"1.ਡਾਟਾ ਨੈੱਟਵਰਕ, 2.ਡਾਟਾ ਨੈੱਟਵਰਕ","1.ಡೇಟಾ ನೆಟ್‌ವರ್ಕ್, 2.ಡೇಟಾ ನೆಟ್‌ವರ್ಕ್"
"1.ਡਾਟਾ ਓਪਰੇਸ਼ਨ, 2.ਡਾਟਾ ਓਪਰੇਸ਼ਨ","1.ಡೇಟಾ ಕಾರ್ಯಾಚರಣೆ, 2.ಡೇಟಾ ಕಾರ್ಯಾಚರಣೆ"
"1. ਡਾਟਾ ਸੰਸਥਾਵਾਂ, 2. ਡਾਟਾ ਸੰਗਠਨ","1. ಡೇಟಾ ಸಂಸ್ಥೆಗಳು, 2. ಡೇಟಾ ಸಂಘಟನೆ"
"1. ਡਾਟਾ ਆਉਟਪੁੱਟ, 2. ਡਾਟਾ ਆਉਟਪੁੱਟ","1. ಡೇಟಾ ಔಟ್‌ಪುಟ್, 2. ಡೇಟಾ ಔಟ್‌ಪುಟ್"
"1.ਡਾਟਾ ਪਾਥ, 2.ਡਾਟਾ ਪਾਥ","1.ಡೇಟಾ ಪಾತ್, 2.ಡೇಟಾ ಪಾತ್"
"1. ਡੇਟਾ ਤਿਆਰੀ, 2. ਡੇਟਾ ਤਿਆਰੀ","1.ಡೇಟಾ ತಯಾರಿ, 2. ಡೇಟಾ ತಯಾರಿ"
"1.ਡਾਟਾ ਗੋਪਨੀਯਤਾ, 2.ਡਾਟਾ ਗੋਪਨੀਯਤਾ","1.ಡೇಟಾ ಗೌಪ್ಯತೆ, 2.ಡೇಟಾ ಗೌಪ್ಯತೆ"
"1. ਡੇਟਾ ਪ੍ਰੋਸੈਸਰ, 2. ਡੇਟਾ ਪ੍ਰੋਸੈਸਰ","1. ಡೇಟಾ ಪ್ರೊಸೆಸರ್, 2. ಡೇಟಾ ಪ್ರೊಸೆಸರ್"
"1.ਡਾਟਾ ਪ੍ਰੋਟੈਕਸ਼ਨ, 2.ਡਾਟਾ ਪ੍ਰੋਟੈਕਸ਼ਨ","1.ಡೇಟಾ ಪ್ರೊಟೆಕ್ಷನ್, 2.ಡೇಟಾ ಪ್ರೊಟೆಕ್ಷನ್"
"1. ਡਾਟਾ ਰਿਕਾਰਡ, 2. ਡਾਟਾ ਰਿਕਾਰਡ","1. ಡೇಟಾ ರೆಕಾರ್ಡ್, 2. ಡೇಟಾ ರೆಕಾರ್ಡ್"
"1. ਡਾਟਾ ਪ੍ਰਾਪਤੀ, 2. ਡਾਟਾ ਪ੍ਰਾਪਤੀ","1. ಡೇಟಾ ಮರುಪಡೆಯುವಿಕೆ, 2. ಡೇಟಾ ಮರುಪಡೆಯುವಿಕೆ"
"1. ਡੇਟਾ ਰੁਟੀਨ, 2. ਡੇਟਾ ਰੁਟੀਨ","1. ದತ್ತಾಂಶ ದಿನಚರಿ, 2. ಡೇಟಾ ದಿನಚರಿ"
"1.ਡਾਟਾ ਸੁਰੱਖਿਆ, 2.ਡਾਟਾ ਸੁਰੱਖਿਆ","1.ಡೇಟಾ ಭದ್ರತೆ, 2.ಡೇಟಾ ಭದ್ರತೆ"
"1.ਡਾਟਾ ਸੈੱਟ, 2. ਡਾਟਾ ਸੈੱਟ","1.ಡೇಟಾ ಸೆಟ್, 2. ಡೇಟಾ ಸೆಟ್"
"1.ਡਾਟਾ ਸਿਗਨਲ, 2.ਡਾਟਾ ਸਿਗਨਲ","1.ಡೇಟಾ ಸಿಗ್ನಲ್, 2.ಡೇಟಾ ಸಿಗ್ನಲ್"
"1. ਡੇਟਾ ਐਕਸੈਸ, 2. ਡੇਟਾ ਐਕਸੈਸ","1. ಡೇಟಾ ಪ್ರವೇಶ, 2. ಡೇಟಾ ಪ್ರವೇಶ"
"1.ਡਾਟਾ ਸਰੋਤ, 2.ਡਾਟਾ ਸਰੋਤ","1.ಡೇಟಾ ಮೂಲ, 2.ಡೇಟಾ ಮೂಲ"
"1.ਡਾਟਾ ਨਿਰਧਾਰਨ, 2. ਡਾਟਾ ਨਿਰਧਾਰਨ","1.ಡೇಟಾ ವಿವರಣೆ, 2. ಡೇಟಾ ನಿರ್ದಿಷ್ಟತೆ"
"1.ਡਾਟਾ ਸੈਂਟਰ, 2.ਡਾਟਾ ਸੈਂਟਰ","1.ಡೇಟಾ ಸೆಂಟರ್, 2.ಡೇಟಾ ಸೆಂಟರ್"
"1. ਡੇਟਾ ਸਟੋਰੇਜ, 2. ਡੇਟਾ ਸਟੋਰੇਜ","1. ಡೇಟಾ ಸಂಗ್ರಹಣೆ, 2. ಡೇಟಾ ಸಂಗ್ರಹಣೆ"
ਡਾਟਾ ਸਟੋਰੇਜ਼ ਬਣਤਰ,ಡೇಟಾ ಶೇಖರಣಾ ರಚನೆ
"1. ਡਾਟਾ ਸਟ੍ਰਕਚਰ, 2. ਡਾਟਾ ਸਟ੍ਰਕਚਰ","1. ಡೇಟಾ ರಚನೆ, 2. ಡೇಟಾ ರಚನೆ"
"1.ਡਾਟਾ ਸਵਿੱਚ, 2.ਡਾਟਾ ਸਵਿੱਚ","1.ಡೇಟಾ ಸ್ವಿಚ್, 2.ಡೇಟಾ ಸ್ವಿಚ್"
"1.ਡਾਟਾ ਸਾਰਣੀ, 2.ਡਾਟਾ ਸਾਰਣੀ","1.ಡೇಟಾ ಟೇಬಲ್, 2.ಡೇಟಾ ಟೇಬಲ್"
"1.ਡਾਟਾ ਅੰਤ, 2. ਡਾਟਾ ਖਤਮ","1.ಡೇಟಾ ಅಂತ್ಯ, 2. ಡೇಟಾ ಅಂತ್ಯ"
"1. ਡੇਟਾ ਟ੍ਰਾਂਸਕ੍ਰਿਪਸ਼ਨ, 2. ਡੇਟਾ ਟ੍ਰਾਂਸਕ੍ਰਿਪਸ਼ਨ","1. ಡೇಟಾ ಪ್ರತಿಲೇಖನ, 2. ಡೇಟಾ ಪ್ರತಿಲೇಖನ"
"1.ਡਾਟਾ ਟ੍ਰਾਂਸਫਰ, 2. ਡਾਟਾ ਸੰਚਾਰ","1.ಡೇಟಾ ವರ್ಗಾವಣೆ, 2. ಡೇಟಾ ವರ್ಗಾವಣೆ"
"1. ਡਾਟਾ ਸੰਚਾਰ, 2. ਡਾਟਾ ਸੰਚਾਰ","1. ದತ್ತಾಂಶ ಪ್ರಸರಣ, 2. ಮಾಹಿತಿ ಪ್ರಸರಣ"
"1.ਡਾਟਾ ਟ੍ਰਾਂਸਮਿਸ਼ਨ ਸਿਸਟਮ, 2.ਡਾਟਾ ਟ੍ਰਾਂਸਮਿਸ਼ਨ ਸਿਸਟਮ","1.ಡೇಟಾ ಟ್ರಾನ್ಸ್ಮಿಷನ್ ಸಿಸ್ಟಮ್, 2.ಡೇಟಾ ಟ್ರಾನ್ಸ್ಮಿಷನ್ ಸಿಸ್ಟಮ್"
"1. ਡੇਟਾ ਫਾਰਮੈਟ, 2. ਡੇਟਾ ਫਾਰਮੈਟ","1. ಡೇಟಾ ಫಾರ್ಮ್ಯಾಟ್, 2. ಡೇಟಾ ಫಾರ್ಮ್ಯಾಟ್"
"1. ਡੇਟਾ ਯੂਨਿਟ, 2. ਡੇਟਾ ਯੂਨਿਟ","1. ಡೇಟಾ ಘಟಕ, 2. ಡೇಟಾ ಘಟಕ"
"1.ਡਾਟਾ ਪ੍ਰਮਾਣਿਕਤਾ, 2.ਡਾਟਾ ਪ੍ਰਮਾਣਿਕਤਾ","1.ಡೇಟಾ ಮೌಲ್ಯೀಕರಣ, 2.ಡೇಟಾ ಮೌಲ್ಯೀಕರಣ"
ਡਾਟਾਬੇਸ,ಡೇಟಾಬೇಸ್
ਡਾਟਾਬੇਸ ਪ੍ਰਸ਼ਾਸਨ,ಡೇಟಾಬೇಸ್ ಆಡಳಿತ
ਡਾਟਾਬੇਸ ਡਿਜ਼ਾਈਨ,ಡೇಟಾಬೇಸ್ ವಿನ್ಯಾಸ
ਡਾਟਾਬੇਸ ਪ੍ਰਬੰਧਨ ਸਿਸਟਮ,ಡೇಟಾಬೇಸ್ ನಿರ್ವಹಣಾ ವ್ಯವಸ್ಥೆ
"1.ਡਾਟਾਗਰੇਵ, 2.ਡਾਟਾਗਰੇਵ","1.ಡೇಟಾಗ್ರೇವ್, 2.ಡೇಟಾಗ್ರೇವ್"
"1. ਡਾਟਾ, 2. ਡਾਟਾ","1. ಡೇಟಾ, 2. ಡೇಟಾ"
"1.ਅਕਿਰਿਆਸ਼ੀਲ ਜ਼ੋਨ, 2.ਅਕਿਰਿਆਸ਼ੀਲ ਜ਼ੋਨ","1. ನಿಷ್ಕ್ರಿಯ ವಲಯ, 2. ನಿಷ್ಕ್ರಿಯ ವಲಯ"
ਡੈੱਡਲਾਕ,ಬಿಕ್ಕಟ್ಟು
ਡੈੱਡਲਾਕ ਦੀ ਰੋਕਥਾਮ,ಡೆಡ್ಲಾಕ್ ತಡೆಗಟ್ಟುವಿಕೆ
ਨੁਕਸ ਕਲੀਅਰੈਂਸ,ದೋಷ ತೆರವು
"1. ਜੱਜਮੈਂਟ ਸੈੱਲ, 2. ਜੱਜਮੈਂਟ ਬਾਕਸ","1. ಜಡ್ಜ್‌ಮೆಂಟ್ ಸೆಲ್, 2. ಜಡ್ಜ್‌ಮೆಂಟ್ ಬಾಕ್ಸ್"
ਫੈਸਲਾ ਲੈਣ ਦੀ ਪ੍ਰਕਿਰਿਆ,ನಿರ್ಧಾರ ಪ್ರಕ್ರಿಯೆ
ਫੈਸਲੇ ਦਾ ਸਮਰਥਨ ਸਿਸਟਮ,ನಿರ್ಧಾರ ಬೆಂಬಲ ವ್ಯವಸ್ಥೆ
ਫੈਸਲੇ ਦਾ ਰੁੱਖ,ನಿರ್ಧಾರ ಮರ
"1. ਡੀਕੋਡਰ, 2. ਡੀਕੋਡਰ","1. ಡಿಕೋಡರ್, 2. ಡಿಕೋಡರ್"
ਭੰਗ ਅਸੂਲ,ವಿಸರ್ಜನೆಯ ತತ್ವ
ਡੀਕੋਡਿੰਗ,ಡಿಕೋಡಿಂಗ್
ਸਮਰਪਿਤ ਸਿਸਟਮ,ಮೀಸಲಾದ ವ್ಯವಸ್ಥೆ
ਸਮਰਪਿਤ ਪ੍ਰੈਸ,ಮೀಸಲಾದ ಪತ್ರಿಕಾ
