Kannada,English
ವಿರೂಪಗೊಳಿಸುವಿಕೆ,Defoliation
ಅರಣ್ಯ ಪರೀಕ್ಷೆ,Deforestation
ಅವನತಿ,Degeneration
ಅವನತಿ,Degradation
ಪದವಿ ದಿನಗಳು,Degree days
ಪದ,Degree
ಬಿರಡೆ,Dehiscence
ಕಂಠಪಾಯೀಯ,Dehulling
ಕಂಠಪಾಯ,Dehusking
ನಿರ್ಜಲೀಕರಣ,Dehydration
ನಿರ್ಜಲೀಕರಣಕಾರ,Dehydrator
ಬೇಡಿಕೆ,Demand
ಅನುಗ್ರಹಿಸುವ,Denaturation
ಕೈಬಿಡುವುದು,Denudation
ಠೇವಣಿ,Deposit
ಶೇಖರಣೆ,Deposition
ಸವಕಳಿ ಡಸಲೀಕರಣ,Depreciation desalinization
ನಿರ್ದಯತೆ,Desiccation
ವಿನ್ಯಾಸ,Design
ಸೊಬಗು,Dessicator
ಹಣೆ ಹಾಕುವುದು,Destoning
ಹದಗೆಟ್ಟ,Desuckering
ಒಂದು ಬಗೆಯ ಉಳ್ಳ,Desynapsis
ಬಂಧಿಸು,Detassel
ಬಂಧಿಸುವ,Detasseling
ನಿರ್ಣಾಯಕ,Determinant
ಅಪಮೌಲ್ಯೀಕರಣ,Devaluation
ವಾಗ್ದಾನ,Devegetation
ವಿಚಲನ,Deviation
ಭಗ್ನಾವಸ್ಥೆ,Diad
ರೋಗನರಣೆ,Diagnosis
ದ್ವಂದ್ವ,Dichogamy
ದ್ವಂದ್ವಾರ್ಥತೆ,Dichotomy
ಡೈಕೋಟೈಲೆಡಾನ್ (ಬೀಜ),Dicotyledon (seed)
ಡೈ ಬ್ಯಾಕ್ (ರೋಗ),Die back (disease)
ಪ್ರಸರಣ,Diffusion
ಜೀರ್ಣವಾಗುವಿಕೆ,Digestibility
ಹಿಂಸಾತ್ಮಕ,Dihybrid
ಡೈಕ್ (ಡೈಕ್),Dike (dyke)
ತನೂಸಿಗೊಳಿಸು,Dilute
ದೈವಭಕ್ತ,Dioecious
ಪದಗಳ,Diploid
ಪದಗಳ,Diploid
ರಾಜಗೀತೆ,Diplonema
ಮೊಂಡುತನ,Disbudding
ಪಳಗಾಗಿಸುವುದು,Discing
ರಿಯಾಯಿತಿ,Discount
ಸೋಂಕುಗಳೆತ,Disinfection
ಪ್ರಸರಣ,Dispersion
ಪ್ರಸಾರ,Dissemination
ವೈವಿಧ್ಯೀಕರಣ,Diversification
ವೈವಿಧ್ಯಮಯ ಕೃಷಿ,Diversified farming
ಡಿಎನ್‌ಎ,DNA Ladder
ಡಿಎನ್‌ಎ ಗ್ರಾಹಕ,DNA receptor
ಗಲಾಟೆ,Dockage
ಪ್ರಬಲ,Dominant
ಸುಸ್ತಾಗುವಿಕೆ,Dormancy
ಪ್ರಮಾಣ,Dose
ಡಬಲ್ ಸಿಗ್ಮೋಯಿಡ್ ಕರ್ವ್,Double sigmoid curve
ಕರಡು (ಕರಡು),Draft (draught)
ಹರಿಸುತ್ತವೆ,Drain
ಚರಂಡ,Drainage
ಸೆರೆ,Draw
ತೇವಗೊಳಿಸುವಿಕೆ,Drenching
ಡ್ರೆಸ್ಸಿಂಗ್ (ಬೀಜ),Dressing (seed)
ಡ್ರಿಲ್ (ಎನ್.),Drill (n.)
ಕೊರೆಯುವ (ಎಜಿ. ಎಂಜಿನ್),Drilling (ag. engg)
ಕೊರೆಯುವಿಕೆ (ಕೃಷಿ ವಿಜ್ಞಾನ),Drilling (agronomy)
ಹನಿ ನೀರಾವರಿ,Drip irrigation
ಒಣಭೂಮಿ ಕೃಷಿ,Dryland farming
ಧೂಳು,Dust
ಡಸ್ಟರ್,Duster
ಧೂಳು,Dusting
ಕುಬ್ಜ,Dwarf
ಕುಬ್ಜ ಪಿರಮಿಡ್,Dwarf pyramid
ಕುಬ್ಜ,Dwarfing
ಜಿಗಿಯದ,Daisy
ದಿನಾಂಕಗಳು,Dates
ಹಗಲಿನ ಮಲ್ಲಿಗೆ,Day jasmine
ಸಬ್ಬರ್,Dill
ದನಾಣ ಹುಲ್ಲು,Dinanath grass
ಗಡೀಪಾರು,Dodder
"ಡೂಬ್ ಹುಲ್ಲು, ಬರ್ಮುಡಾ ಹುಲ್ಲು","Doob grass, bermuda grass"
ಜಿಗಿ,Druce
ಒಣ ಶುಂಠಿ,Dry ginger
ಜೀರುಂಡೆ,Defoliating beetle
ಡ್ರೋನ್,Drone
ಬಾತುಕೋಳಿ,Duck
ಪರಿಸರ ವಿಜ್ಞಾನ,Ecology
ಅರ್ಥಮಾಪಕ,Econometrics
ಆರ್ಥಿಕತೆ,Economic efficiency
ಜೀವರ ರೂಪ,Ecotype
ಮೇಲ್ನೋಟದ,Ectotrophic
ಎದೆಗುಂದಿದ,Edaphic
ಹದುದೋಲನಶಾಸ್ತ್ರ,Edaphology
ಅಂಚು,Edging
ಖಾದ್ಯ ಭಾಗ,Edible part
ಬೇಡಿಕೆಯ ಸ್ಥಿತಿಸ್ಥಾಪಕತ್ವ,Elasticity of demand
ಉತ್ಪಾದನೆಯ ಸ್ಥಿತಿಸ್ಥಾಪಕತ್ವ,Elasticity of production
ವಿದ್ಯುದ್ವಿಚ್ysisೇದನ,Electrolysis
ವಿದ್ಯುನ್ಮವತೆ,Electrophoresis
ಎಲುಮೆ,Eluviation
ಇಂಗಲ,Emasculator
ಕಳೆಯುವುದು,Embanking
ಭ್ರೂಣ,Embryo
ಭ್ರೂಣಶಾಸ್ತ್ರ,Embryology
ಹೊರಹೊಮ್ಮುವಿಕೆ,Emergence
ಎಮಲ್ ಆಗಿಸುವಿಕೆ,Emulsifier
ಅಂತರ್ವರ್ಧಕ,Endogenous
ಎಂಡೋಮಿತಾಪರಿ,Endomitosis
ಎಂಡೋಪರಾಸೈಟ್,Endoparasite
ಎಂಡೋಸ್ಪರೆ,Endosperm
ಉದ್ಯಮ,Enterprise
ಕೀಟಶಾಸ್ತ್ರ,Entomology
ವಾತಾವರಣ,Environment
ಕಿಣ್ವ,Enzyme
ಮಹಾಕಾವ್ಯ ಕಸಿ ಮಾಡುವಿಕೆ,Epicotyl grafting
ವಿಪತ್ತಿನ,Epiphyte
ಸಮಾನತೆ,Equity
ನಿರ್ಮೂಲನೆ,Eradication
ಅಗತ್ಯ ಪೋಷಕಾಂಶಗಳು,Essential nutrients
ಅಂದಾಜು,Estimation
ವಿವರ್ಣೀಕರಣ,Etiolation
ಸುಳ್ಳೆ,Eugenic
ಮೌಲ್ಯಮಾಪನ,Evaluation
ಆವಿಯಾಗುವಿಕೆ,Evaporimeter
ಕಂದವ್ಯ-ಹರಡುವಿಕೆ,Evapo-transpiration
ನಿತ್ಯಹರಿದ್ವರ್ಣ ಕ್ರಾಂತಿ,Evergreen revolution
ನಿತ್ಯಹರಿದ್ವರ್ಣದ,Evergreen
ವಿಕಸನ,Evolution
ಅಚ್ಚಿಕೆ,Excise
ಬಳಲಿಕೆ (ಫಲವತ್ತತೆ),Exhaustion (fertility)
ಶೋಷಣೆ,Exploitation
ಪರಿಶೋಧನೆ,Exploration
ಹೊರಹಾಕುವುದು,Extrusion
ಕಣ್ಣು (ಸಕ್ಕರೆಕೇನ್/ಆಲೂಗಡ್ಡೆ),Eye (sugercane/potato)
ಖಾದ್ಯ ಪೈನ್,Edible pine
"ಆನೆ ಕಾಲು, ಯಾಮ್","Elephant foot, yam"
ನೀಲಗಿರುವ,Eucalyptus
ಎರೆಹುಳು,Earthworm
ಕೀಟಶಾಸ್ತ್ರಜ್ಞ,Entomologist
ಪರಿಸರವಾದಿ,Environmentalist
ಅಂಶ,Factor
ಅಂಶ ಉತ್ಪಾದಕತೆ,Factor productivity
ಅಂಶ,Factorage
ಅಪವರ್ತನೀಯ ಬ್ಲಾಕ್ ವಿನ್ಯಾಸ,Factorial block design
ಬೋಧನಕಾರಿ,Facultative
ಪಾಳುಕಾಯಿ,Fallow
ಕುಟುಂಬ,Family
ಕೃಷಿ ಮೌಲ್ಯಮಾಪನ,Farm appraisal
ಕೃಷಿ ಬಜೆಟ್,Farm budgeting
ಕೃಷಿ ವ್ಯಾಪಾರ,Farm business
ಕೃಷಿ ಯೋಜನೆ,Farm planning
ರೈತ,Farmer
ಕೃಷಿ,Farming
ಸ ೦ ಭವಿಸೆ,Fasciation
ಫಲೀಕರಣ,Fecundation
ಹುದುಗುವುದು,Fermentation
ಫಲವತ್ತತೆ,Fertility
ಗೊಬ್ಬರ,Fertilizer
ರಸಗೊಬ್ಬರ ಬಳಕೆಯ ದಕ್ಷತೆ,Fertilizer use efficiency
ನಾರಿನ,Fibrous
ಹೊಲತು,Field
ಕ್ಷೇತ್ರ ಸಾಮರ್ಥ್ಯ,Field capacity
ಕ್ಷೇತ್ರ ಪ್ರದರ್ಶನ,Field demonstration
ಸ್ಥಿರೀಕರಣ,Fixation
ಪ್ರವಾಹ,Flooding
ನಿರ್ವಹಣಾ ಚಿತ್ರ,Flow diagram
ಆಹಾರ ಮೌಲ್ಯ,Food value
ಮೇವು (ಮೇವು),Forage (fodder)
ಮುನ್ಸೂಚನೆ,Forecasting
ಅರಣ್ಯ,Forest
ಅರಣ್ಯೀಕರಣ,Forestation
ಚೂರು,Frond
ಫ್ರಾಸ್ಟ್ ರೆಸಿರೆಂಟ್,Frost resistant
ಮುನಗಳ,Frost
ಹೆಪ್ಪುಗಟ್ಟಿದ (ಹಣ್ಣು ಮತ್ತು ತರಕಾರಿ),Frozen (fruit & vegetable)
ಜಡನಾಗಿಸುವಿಕೆ,Fructification
ಹಣ್ಣಿನ ಹನಿ,Fruit drop
ಹಣ್ಣು-ಸೆಟ್ (ಹಣ್ಣಿನ ಸೆಟ್ಟಿಂಗ್),Fruit-set (fruit setting)
ಹೊಗಳಿಕೆ,Fumigation
ಶಿಲೀಂಧ್ರನಾಶಕ,Fungicide
ಶಿಲೀಂಧ್ರ ರೋಗದ,Fungistatic
ಶಿಲೀಂಧ್ರ,Fungus
ಗಡಿ,Furow
ಸಮ್ಮಿಳನ,Fusion
ಗುಟ್ಟು,Fuzz
ಅಸ್ಪಷ್ಟ,Fuzzy
"ಫೆನ್ನೆಲ್, ಅನೈಸ್","Fennel, anise"
ಮೆಂತ್ಯದ,Fenugreek
ಅಂಜೂರ,Fig
ಬೆರಳು ರಾಗಿ,Finger millet
ಬೆಂಕಿ ಜ್ವಾಲೆಯ ಬುಷ್,Fire-flame bush
ಅರಣ್ಯದ ಜ್ವಾಲೆ,Flame of forest
ಫ್ರೆಂಚ್ ಹುರುಳಿ,French bean
ಅಲ್ಪಬೆಲೆಯ,Flea
ನರಿ,Fox
ಹಣ್ಣು ನೊಣ,Fruit fly
ಗಾಲ್ (ಹಾರ್ಟ್),Gall (Hort)
ಗಮೀಟು,Gamete
ತೋಟ,Garden
ಗೇಜ್ (ನೀರು),Gauge (water)
ಜೀನ್ ಬ್ಯಾಂಕ್,Gene bank
ಜೀನ್ ಟ್ಯಾಗಿಂಗ್,Gene tagging
ವಂಶದ ಶಾಸ್ತ್ರ,Geneology
ಆನುವಂಶಿಕ ನಕ್ಷೆ,Genetic map
ಆನುವಂಶಿಕ,Genetics
ಜಿನೋಮ್,Genome
ಜೀನಾಮಿಕ್ ಗ್ರಂಥಾಲಯ,Genomic library
ಜೀನೊಮಿಕ್ಸ್,Genomics
ಜೀನೋಟೈ,Genotype
ಜೀನೋಟೈ,Genotype
ಕುಲ,Genus
ಕುಲ,Genus
ಸೂಕ್ಷ್ಮಾಣು,Germ
ರೋಗಾಣು,Germicide
ಮೊಳಕೆ,Germination
ನೆಲಮಾಳಿಗೆ,Germplasm
ಗಿಬ್ಬರ್ಸೆಲ್ ಆಮ್ಲ,Gibberellic acid
ಗಿಲು,Ginning
ಹಲ್ಲು,Glume
ಅಂಟಂಟಾದ,Glutinous
ಗ್ಲೈಕೋಲಿಸಂ,Glycolysis
ಗ್ನಿಸ್,Gneiss
ಸುವರ್ಣ ಕ್ರಾಂತಿ,Golden revolution
ಶ್ರೇಣಗೀತೆ,Grading
ಕಸಿಮಾಡಿದ ಸಸ್ಯ,Grafted plant
ನಾಟಿ-ಸಂಯೋಜನೀಯ,Graft-incompatible
ಗಾರ್ಟರಿ,Granna
ಹರಳಾಗುವಿಕೆ,Granulation
ಹಸಿರು ಗೊಬ್ಬರ,Green manure
ಹಸಿರು ಕ್ರಾಂತಿ,Green revolution
ಬೆಳವಣಿಗೆ ಮತ್ತು ಅಭಿವೃದ್ಧಿ,Growth and development
ಗುರು ರಾಶಿ,Gummosis
ವೇಷಭೂಷಣವಾದ,Gynodioecious
ಗೋಲು ಕಾಯಿ,Gall nut
ಬೆಳ್ಳುಳ್ಳಿ,Garlic
ಕಸ,Gerbera
ಗೆರ್ಕಿನ್,Gherkin
ಶುಂಠಿ,Ginger
ಹೊಳಪು,Gladiolus
ಮೇಕೆ ಕಳೆ (ಅಗರಟಮ್),Goat weed (ageratum)
ದ್ರಾಕ್ಷಿಹಣ್ಣು,Grapefruit
ದ್ರಾಕ್ಷಿ,Grapes
ಹಸಿರು ಗ್ರಾಂ,Green gram
ದಹನ,Grewia
ನೆಲಗಡಲೆ,Groundnut
ಸೀಬೆಹಣ್ಣು,Guava
ಗಿನಿಯಾ ಹುಲ್ಲು,Guinea grass
ಗಾಲ್ ಮಿಡ್ಜ್,Gall midge
ಹುಲ್ಲು ಹಾಪರ್,Grass hopper
ಗುಂಡಿ ದೋಷ,Gundhy bug
ಅಭ್ಯಾಸ,Habit
ಆಲಿಕಲ್ಲು,Hail
ಕೂದಲು,Hairyvetch
ಮೆರುಗು,Halophyte
ಕುಣಿಸು,Harrow
ಕೊಯ್ಲಿಗೆ ಸೂಚಿಸುವ ಸೂಚ್ಯಂಕ,Harvest index
ಕೊಯ್ದು,Harvest
ಕೊಯ್ಲು,Harvesting
ಮೊಲ,Hatch
ಹುಳು,Hay
ಹುಲಿಗೆ,Haylage
ಹುಲ್ಲುಗಾವಲು,Haystock
ಮಬ್ಬು,Haze
ಮಸುಕಾದ,Hazy
ತಲೆ (ಕೃಷಿ),Head (Agro)
ತಲೆ (ಚಾನಲ್),Head (of channel)
ಹಿಂದಿರುಗುವುದು,Heading back
ತುತ್ತೂರಿ,Hedge
ಹೆಡ್ಜಿಂಗ್,Hedging
ಹೆಲಿಕ್ಸ್,Helix
ರಕ್ತನಾಳ,Hematite
ಸಸ್ಯ,Herb
ಗಿಡದಂತಿ,Herbarium
ಸಸ್ಯನಾಶಕ,Herbicide
ಅನರ್ಹತೆ,Heredity
ಪತ್ನಣೀಯತೆ,Heretability
ಹರ್ಮ್ರೋಡೈಟ್,Hermaphrodite
ಭಿನ್ನ ವಾಚ್,Heterochromatic
ಭಿನ್ನಾಭಿಪ್ರಾಯ,Heterofertilization
ಭಿನ್ನತೆ,Heterosis
ಭಿನ್ನಾಭಿಪ್ರಾಯ,Heterosome
ಭಿನ್ನತೆ,Heterotroph
ರಕ್ತಸಂಬಂಧಿ,Hexaploid
ಹೈಬರ್ನೇಟ್ ಮಾಡು,Hibernate
ಹೆಚ್ಚಿನ ಸಾಂದ್ರತೆಯ ನೆಡುವಿಕೆ,High density planting
ಬೆಟ್ಟದ,Hill (rice)
ಹಂದಿಯ ಕುರಿತ,Histogram
ಚೈತನ್ಯದ ತೋಟಗಾರಿಕೆ,Hitech horticulture
ಜೇನುಗೂಡು,Hive
ಹಂದಿಯ,Hoeing
ಹಿಡಿದು,Holding
ತೋಟ,Home farm
ಹೋಮಿಯೋಸ್ಟಾಸಿಸ್,Homeostasis
ಗೃಹ ಹೋಳು,Homestead
ಏಕರೂಪತೆ,Homogeneity
ಏಕರೂಪದ,Homogenous
ಮಾಮೋಲಿಕಸ್,Homologus
ಅಖಂಡ,Homozygote
ಕುಳಿ,Hopper
ದಿಗಂತಿ,Horizon
ತೋಟಗಾರಿಕಾ ಬೆಳೆಗಳು,Horticultural crops
ತೋಟಗಾರಿಕೆ,Horticulture
ಹೊರ್ಟಿ-ಸಿಲ್ವಿ ಗ್ರಾಮೀಣ ಕೃಷಿ,Horti-silvi pastoral farming
ಅತಿಥೆಯ,Host
ಬಿಸಿನೀರಿನ ಚಿಕಿತ್ಸೆ,Hot water treatment
ಹಲ್,Hull
ಆರ್ದ್ರತೆ,Humidity
ಸಜ್ಜು,Humus
ಹೊಟ್ಟು,Husk
ಹಸ್ಕರ್,Husker
ಹೊಳಪುಳ್ಳ,Husking
ಸಂಕರಜದ,Hybrid
ಸಂಕರಜತೆ,Hybridization
ಜಲಸಂಚಯ,Hydration
ಜಲವಿಜ್ಞಾನ,Hydrology
ಜಲವಿಚ್ysisೇದನೆ,Hydrolysis
ಜಲಮಾಪಕ,Hydrometer
ಜಲಪಕ್ಷದ,Hydrophilous
ಜಲಸಂಪರ್ಕ,Hydroponics
ಜಲಾವರಣ,Hydrosphere
ಜಲಸಮತಿ,Hydroscopicity
ಅತ್ಯಲ್ಪ,Hyperparasite
ಒಂದು ದೊಡ್ಡ ಕಣ್ಣು,Hyperplasia
ಜರಡಿ,Hypha
ಬಲಿಷ್ಠಿ,Hypocotyl
ಕಲ್ಪನಾಶಕ್ತಿ,Hypothesis
ಗರ್ಭಕಂಠ (ನೀರು),Hysteresis (water)
ಹಜೆಲ್ ಕಾಯಿ,Hazel nut
ಸೆಣಬಿನ,Hemp
ಕೋಳಿ,Henbane
ಗೋರಂಟಿ,Henna
ದಾಸವಾಳಿ,Hibiscus
ಹಾಪ್,Hop
ಕುದುರೆ ಗ್ರಾಂ,Horse gram
ಕುದುರೆ ಕಣ್ಣಿನ ಹುಳಿ,Horse-eye-bean
ಜೇನು ನೊಣ,Honeybee
ಕುಳಿ,Hopper
ತೋಟಗಾರಿಕೆ,Horticulturist
ಜಲವಿಜ್ಞಾನಿ,Hydrologist
ಸಿತು ಕಸಿ ಮಾಡುವಲ್ಲಿ,In situ grafting
ವಿಂಟ್ರೊದಲ್ಲಿ,In vitro
ವಿವೋದಲ್ಲಿ,In vivo
ತಗ್ಗಿಸದ,Indiscriminate
ಕೀಟ,Insect
ಕೀಟ ಕೀಟ,Insect pest
ಕೀಟಸಾಮಾನ್ಯ,Insectary
ಕೀಟನಾಶಕ,Insecticide
ಕೀಟಭಾರಿಯ,Insectivorous
ಬಿಸಿಲು,Insolation
ಬಿಡಿಸಲಾಗದ,Insoluble
ಇನ್ಸ್ಟಾರ್ (ಕೀಟ),Instar (insect)
ನಿರಂಕುಶಾಧಿಕಾರಿ,Insulator
ಸಂಯೋಜಿತ ರೋಗ ನಿರ್ವಹಣೆ,Integrated disease management
ಸಂಯೋಜಿತ ಪೋಷಕಾಂಶಗಳ ನಿರ್ವಹಣೆ,Integrated nutrient management
ಸಂಯೋಜಿತ ಕೀಟ ನಿರ್ವಹಣೆ,Integrated pest management
ತೀವ್ರಗೊಳಿಸುವಿಕೆ,Intensification
ತೀವ್ರ,Intensive
ಅಂತರ್ರೋಗ,Intercrop
ಅಂತರಸಂಪರ್ಕ (ಅಂತರಸಂಪರ್ಕ),Intercultivation (interculture)
ಆಸಕ್ತಿ,Interest
ಅಂತರಪರ್ -ಆವರಣ,Internode
ಇಂಟರ್ಫೇಸ್ (ಕೋಶ ವಿಭಾಗ),Interphase (cell division)
ರಾಕ್ಷಸ,Interpolation
ಅಂತರ್ರೋಗದ,Inter-sterile
ದಾಸ್ತಾನು,Inventory
ವಿಪರ್ಯ,Inversion
ಆಕ್ರೋಶ,Involucre
ಅಯಾನು,Ion
ವಿಕಿರಣ,Irradiation
ನೀರಾವರಿ,Irrigation
ಐಸೊ ಆಲೀಲ್ಸ್,Iso alleles
ಐಎಸ್ಒ ಉತ್ಪನ್ನ ಕರ್ವ್,Iso product curve
ಐಸೋಬಾರ್,Isobar
ಐಸೊಗಾಮಿ,Isogamy
ಪ್ರತ್ಯೇಕತೆ,Isolation distance
ಸಮೋಪ್ಸುಯು,Isoploid
ಲೋಕದ,Isoquant
ಐಸೋಟೋಪ್,Isotope
ಭಾರತೀಯ ಬರ್ಚ್,Indian birch
ಭಾರತೀಯ ನೀಲಿ ಪೈನ್,Indian blue pine
ಭಾರತೀಯ ಚೆರ್ರಿ,Indian cherry
ಭಾರತೀಯ ಜುನಿಪರ್,Indian juniper
ಭಾರತೀಯ ಕಿನೋ ಮರ,Indian kino tree
ಭಾರತೀಯ ಲೌರಲ್ ಮರ,Indian laural tree
ಭಾರತೀಯ ಹುಚ್ಚು,Indian madder
ಭಾರತೀಯ ಹುಚ್ಚು,Indian maddler
ಭಾರತೀಯ ಪೊಡೊ ಫೈಲಮ್,Indian podo phylum
ಇಂಡಿಗೊ,Indigo
ಇಟಲಿಯ ರಾಗಿ,Italian millet
ದಂತ ಮರ,Ivory tree
ಐವಿ ಗೌರ್ಡ್/ಲಿಟಲ್ ಸೋರೆಕಾಯಿ,Ivy gourd/little gourd
ನುಗ್ಗಿ,Jaggery
ಜಪೋನಿಕಾ ಅಕ್ಕಿ,Japonica rice
ಜಲಾರತಿ,Jassid
ಜಾವಾನಿಕಾ ಅಕ್ಕಿ,Javanica rice
ಕವಣೆ,Jelling
ಜಮ್ ಕೃಷಿ,Jhum cultivation
ಜಿಗಿಯುವ ಜೀನ್,Jumping gene
ಜಲ್ಲಿಕ,Junk DNA
ಬಾಲಕಿಯ ಹಂತ,Juvenile phase
ಸ ೦ ಗಂಗಲ,Jacaranda
ಜಕ್ಕೆ,Jackfruit
ಜಾಮಿನ,Jamun
ಮಲ್ಲಿಗೆ,Jasmine
ಜಟ್ಟಿ ಖಟ್ಟಿ,Jatti khatti
ಜಾಟ್ರೋಫಾ,Jattrofa
ದಣಿಸು,Jute
ಜಸ್ಸಿಡ್ಸ್,Jassids
ಕವಣೆ,Kaolin
ಕ್ವಾಲಿನೈಟ್,Kaolinite
ಕ್ವಾಲಿನೈಟ್,Kaolinite
ಕರಿಚೈಮಾ,Karyenchyma
ಕಸಪೋಕ್ತಿ,Karyodesma
ಕಟೋಗಮಿ,Karyogamy
ಕ್ಯಾರೋಗ್ರಾಮ್ (ಇಡಿಯೋಗ್ರಾಮ್),Karyogram (idiogram)
ಕರಿಯೊಕಿನಿಸ್,Karyokinesis
ಸ್ವಾರಸ್ಯ,Karyology
ಕಸಪಂಕ್ತಿ,Karyolysis
ಕರಿಯಾನ್,Karyon
ಬಾವ್ಯ,Karyotype
ಕೆಲ್ಪ್ (ಪಾಚಿ),Kelp (algae)
ಕೆಲ್ವಿನ್ ಚಕ್ರ,Kelvin cycle
ಕಸ,Keratin
ಪಟಲ,Kernel
ಖೈರಾ ಕಾಯಿಲೆ,Khaira disease
ಖಾರಿಫ್,Kharif
ತಮಾಷೆ,Kidding
ಧನಸಹಾಯ,Kinetochore
ಅಡಿಗೆಮನೆ,Kitchen garden
ಕ್ಲೈನ್‌ಫಿಲ್ಟರ್ ಸಿಂಡ್ರೋಮ್,Kleinfilter syndrome
ಕ್ಲೆನೋ ತುಣುಕು,Klenow fragment
ಗಲಾಟೆ,Knotching
ಕೋಚ್ ಅವರ ಪೋಸ್ಟ್ಯುಲೇಟ್,Koch's postulate
ಕೊಪ್ಪೆನ್ಸ್ ವರ್ಗೀಕರಣ (ಹವಾಮಾನ),Koppen's classification (Climate)
ಕ್ರೆಬ್ಸ್ ಚಕ್ರ,Krebs cycle
ಕರ್ಟಿಸಿಸ್,Kurtosis
ಕೆವಿಕೆ (ಕೃಷಿ ವ್ಯರ್ಥಾದ ಕೇಂದ್ರ),KVK (krishi vigyan kendra)
ಕಾದಮ್,Kadam
ಕಾಲ್ನಡಸು,Kale
ಕಾನ್ಸ್ ಹುಲ್ಲು,Kans grass
ಕರೋಂಡ,Karonda
"ಕಿಡ್ನಿ ಬೀನ್, ರಾಜ್ಮಾ","Kidney bean, rajmah"
ಕಿವಿಫ್ರೂಟ್,Kiwifriut
ನಾಲ್ ಖೋಲ್,Knol khol
ಕಾದು,Kodampuli
ಕಾದೋ ರಾಗಿ,Kodo millet
ಕೊಕಾಮ್ ಬೆಣ್ಣೆ ಮರ (ಮ್ಯಾಂಗೋಸ್ಟೀನ್),Kokam butter tree (mangosteen)
ಖಮ್ರ ಜೀರುಂಡೆ,Khapra beetle
ಎಲ್.ಡಿ.50 (ಮಾರಕ ಡೋಸ್ 50),L.D.50 (lethal dose 50)
ಲ್ಯಾಂಡ್ ಟು ಲ್ಯಾಂಡ್,Lab to land
ಹದಗೆಟ್ಟ,Labile
ದುಡಿಮೆ,Labour
ಲ್ಯಾಕ್ ಒಪೆರಾನ್ ಮಾದರಿ,Lac operon model
ಪಾದಚಾರಿ,Lactation
ಲ್ಯಾಕ್ಟೋಜೆನಿಕ್ ಹಾರ್ಮೋನ್ (ಪ್ರೊಲ್ಯಾಕ್ಟಿನ್),Lactogenic hormone (prolactin)
ಕ್ಷೀರ,Lactose
ಹಿಂದುಳಿಯುವ ಎಳ,Lagging strand
ಲ್ಯಾಂಬ್ಡಾ ಕ್ಲೋನಿಂಗ್ ವೆಕ್ಟರ್,Lambda cloning vector
ಲ್ಯಾಮಿನಾರ್ ಗಾಳಿಯ ಹರಿವು,Laminar air flow
ದೀಪದ ಕ್ರೋಮೋಸೋಮ್,Lamp brush chromosome
ನೆಲ,Land
ಭೂ ಸಾಮರ್ಥ್ಯ ವರ್ಗೀಕರಣ,Land capability classification
ಭೂ ಸಾಮರ್ಥ್ಯದ ನಕ್ಷೆ,Land capability map
ಭೂ ಅವನತಿ,Land degradation
ಭೂ ಸಮಾನ ಅನುಪಾತ,Land equivalent ratio
ಭೂ ಸ್ಥಾನ,Land levelling
ಭೂ ಸುಧಾರಣೆ,Land reclamation
ಭೂದೃಶ್ಯ,Landscaping
ಭೂ ಸೂಕ್ತತೆ,Land suitability
ಭೂ ಬಳಕೆಯ ಮಾದರಿ,Land use pattern
ಲ್ಯಾಂಗರ್‌ಹ್ಯಾನ್ಸ್ ಕೋಶಗಳು,Langerhans cells
ಕಳೆದುಹೋಗುವ ದರ,Lapse rate
ಲಾರ್ವಾಗಳು,Larva
ಸುಪ್ತತೆ,Latency
ಸುಪ್ತ,Latent
ಸುಪ್ತ ಸೋಂಕು,Latent infection
ಪಾರ್ಶ್ವದ,Lateral
ಲ್ಯಾಟೈಟ್ ಮಣ್ಣು,Laterite soils
ಜರಡಿ,Latex
ತತ್ತ್ವ,Lathyrism
ಲ್ಯಾಟಿನ್ ಸ್ಕ್ವೇರ್ ವಿನ್ಯಾಸ (ಎಲ್ಎಸ್ಡಿ),Latin square design (LSD)
ಚೂರುಪಟ್ಟು,Lattice
ಕನ್ವರ್ಸಿಟಿವ್ ಬೆನಿಫೇಜ್ ಕಾನೂನು,Law of comprative advantage
ನಿರಂತರ ಆದಾಯದ ಕಾನೂನು,Law of constant returns
ರಿಟರ್ನ್ಸ್ ಕಡಿಮೆಯಾಗುವ ಕಾನೂನು,Law of diminishing returns
ಹೆಚ್ಚುತ್ತಿರುವ ಮರುಪರಿಶೀಲಿಸುವ ಕಾನೂನು,Law of increasing retuns
ಅಂಶಗಳನ್ನು ಸೀಮಿತಗೊಳಿಸುವ ಕಾನೂನು,Law of limiting factors
ಕನಿಷ್ಠ ಕಾನೂನು,Law of minimum
ಬದಲಿ ಕಾನೂನು,Law of substitution
ವೇರಿಯಬಲ್ ಅನುಪಾತಗಳ ಕಾನೂನು,Law of variable proportions
ಹರಿ,Layer
ಲೆಔಟ್,Layout
ಚೂರು,Leachate
ಸೋರಿಕೆ ದಕ್ಷತೆ,Leaching efficiency
ಲೀಚಿಂಗ್ ಅವಶ್ಯಕತೆ,Leaching requirement
ಪ್ರಮುಖ ಎಳೆಯ,Leading strand
ಎಲೆ ಪ್ರದೇಶದ ಅವಧಿ,Leaf area duration
ಎಲೆ ಪ್ರದೇಶದ ಸೂಚ್ಯಂಕ,Leaf area index
