Punjabi,Tamil
ਬਿਕੋਨੇਕੈਵ,பைகோன்கேவ்
ਬਿਕੋਨਵੈਕਸ,பைகோன்வெக்ஸ்
ਬਾਈਕੋਨਵੈਕਸ-ਗੋਲਾਕਾਰ ਲੈਂਜ਼,பைகோன்வெக்ஸ்-கோள லென்ஸ்
ਬਿਕਸਪਿਡ ਵਾਲਵ,பைசஸ்பிட் வால்வு
ਬੋਲੀਕਾਰ ਦੀ ਨਹਿਰ,ஏலதாரரின் கால்வாய்
ਬੋਲੀਕਾਰ ਦਾ ਅੰਗ,ஏலதாரரின் உறுப்பு
ਬਨੀਅਲ,இருபது ஆண்டு
ਵੱਡਾ ਬੈਂਗ ਥਿ .ਲ,பிக் பேங் கோட்பாடு
ਬਿਲਬੇਟ,பிலாபியேட்
ਦੁਵੱਲੀ ਸਮਮਿਤੀ,இருதரப்பு சமச்சீர்
ਬਿਲੇਟੀਆ,பிலடீரியா
ਬਿਲੀਅਰ,பிளேயர்
ਪਿਤਾਈ,பித்தம்
ਪਾਇਲ ਪਿਗਮੈਂਟ,பித்த நிறமி
ਪਿਤ ਲੂਣ,பித்த உப்பு
ਬਾਈਨਰੀ ਫਿਸ਼ਨ,இருகூற்றுப்பிளவு
ਬੰਨ੍ਹਣਾ ਫਲੋਰੋਕਰੋਮ,ஃப்ளோரோக்ரோம் பிணைப்பு
ਘਟਾਓਣਾ ਦਾ ਬਾਈਡਿੰਗ,அடி மூலக்கூறு பிணைப்பு
ਦੂਰਬੀਨ,தொலைநோக்கி
ਦੂਰਬੀਨ ਸਿਰ,தொலைநோக்கி தலை
ਦੂਰਬੀਨ ਦ੍ਰਿਸ਼ਟੀਕੋਣ,தொலைநோக்கு பார்வை
ਬਿਨੀਮਾਇਲ,இரும
ਨਾਜ਼ੀਅਲ ਨਾਮਕਰਨ,பைனோமியல் பெயரிடல்
ਬਿਨੀਮਿਆਲ ਸਿਸਟਮ,பைனோமியல் சிஸ்டம்
ਬਾਈਨਲੈਟ,Benuleate
ਬਾਇਓਐਕਟਿਵ ਮਾਈਕਰੋਬਾਇਲ ਉਤਪਾਦ,பயோஆக்டிவ் நுண்ணுயிர் தயாரிப்பு
ਬਾਇਓਕੈਮੀਕਲ ਮਾਰਗ,உயிர்வேதியியல் பாதை
ਬਾਇਓਕੈਮੀਕਲ ਪ੍ਰਤੀਕ੍ਰਿਆ,உயிர்வேதியியல் எதிர்வினை
ਬਾਇਓਮੈਡੀਕਲ ਇੰਜੀਨੀਅਰਿੰਗ,பயோமெடிக்கல் இன்ஜினியரிங்
ਬਾਇਓਸਿਨਥੈਟਿਕ ਪੜਾਅ,உயிரியக்கவியல் கட்டம்
ਬਾਇਓਵੈਪਨ ਏਜੰਟ,பயோவாபன் முகவர்
ਬਾਇਓਸੈ,பயோசே
ਬਾਇਓਕੈਮੀਕਲ,உயிர்வேதியியல்
ਬਾਇਓਕੈਮੀਕਲ ਆਟੌਨਲਸਰ,உயிர்வேதியியல் ஆட்டோஅனலைசர்
ਬਾਇਓਕੈਮੀਕਲ ਗੁਣ,உயிர்வேதியியல் தன்மை
ਬਾਇਓਚੇਮਿਕਲ ਆਕਸੀਜਨ ਦੀ ਮੰਗ (ਬੌਡ),உயிர்வேதியியல் ஆக்ஸிஜன் தேவை (BOD)
ਬਾਇਓਕੈਮੀਕਲ ਮਾਰਗ,உயிர்வேதியியல் பாதை
ਬਾਇਓਕੈਮੀਕਲ ਟੈਕਨੀਮੀ,உயிர்வேதியியல் வகைபிரித்தல்
ਬਾਇਓਕੈਮੀਕਲ ਤਕਨੀਕ,உயிர்வேதியியல் நுட்பம்
ਬਾਇਓਕੈਮਿਸਟਰੀ,உயிர் வேதியியல்
ਬਾਇਓਸਾਈਡ,பயோசைட்
ਬਾਇਓਸਾਈਡ ਰਹਿੰਦ-ਖੂੰਹਦ,பயோசைட் எச்சம்
ਬਾਇਓਡੀਗਰੇਡੇਬਲ ਕੀਟਨਾਸ਼ਕ,மக்கும் பூச்சிக்கொல்லி
ਬਾਇਓਡੀਗਰੇਡੇਬਲ ਜੈਵਿਕ ਰਹਿੰਦ-ਖੂੰਹਦ,மக்கும் கரிம கழிவுகள்
ਬਾਇਓਡੀਗਰੇਡੇਬਲ ਕੀਟਨਾਸ਼ਕ,மக்கும் பூச்சிக்கொல்லி
ਜੈਵ ਵਿਭਿੰਨਤਾ,பல்லுயிர்
ਬਾਇਓਥਿਕਸ,உயிரியக்கவியல்
ਬਾਇਓਫੋਰਟਿਲਾਈਜ਼ਰ,உயிர் உருமாற்றம்
ਬਾਇਓਫੋਰਟੀਫਿਕੇਸ਼ਨ,பயோஃபோர்டிஃபிகேஷன்
ਬਾਇਓਜੀਨੇਸਿਸ,உயிரினங்கள்
ਬਾਇਓਜਨੇਟਿਕ ਕਾਨੂੰਨ,உயிரியல் சட்டம்
ਬਾਇਓਜੀਓਕੈਮੀਕਲ ਚੱਕਰ,உயிர் வேதியியல் சுழற்சி
ਬਾਇਓਜੋਗ੍ਰਾਫਿਕ ਖੇਤਰ,உயிர் புவியியல் பகுதி
ਬਾਇਓਜੀਗ੍ਰਾਫੀ,உயிர் புவியியல்
ਬਾਇਓਇਨਫਾਰਮੈਟਿਕਸ,உயிர் தகவல்தொடர்பு
ਬਾਇਓਲਿਸਟਿਕ ਬੰਦੂਕ (ਜੀਨ ਗਨ),பயோலிஸ்டிக் துப்பாக்கி (மரபணு துப்பாக்கி)
ਬਾਇਓਲਿਸਟਿਕਸ,பயோலிஸ்டிக்ஸ்
ਜੀਵ-ਵਿਗਿਆਨਕ ਅਤੇ ਸਰੀਰਕ ਬੈਰੀਅਰ,உயிரியல் மற்றும் உடல் தடை
ਜੀਵ-ਵਿਗਿਆਨਕ,உயிரியல் இருப்பு
ਜੀਵ-ਵਿਗਿਆਨਕ ਰਸਾਇਣ,உயிரியல் வேதியியல்
ਜੀਵ-ਵਿਗਿਆਨ ਦਾ ਵਰਗੀਕਰਣ,உயிரியல் வகைப்பாடு
ਜੀਵ-ਵਿਗਿਆਨਕ ਕਮਿ community ਨਿਟੀ,உயிரியல் சமூகம்
ਜੀਵ-ਵਿਗਿਆਨਕ ਨਿਯੰਤਰਣ,உயிரியல் கட்டுப்பாடு
ਜੀਵ-ਵਿਗਿਆਨਕ ਵਿਭਿੰਨਤਾ,உயிரியல் பன்முகத்தன்மை
ਜੀਵ-ਵਿਗਿਆਨਕ ਵਿਕਾਸ,உயிரியல் பரிணாமம்
ਜੀਵ-ਵਿਗਿਆਨਕ ਖੇਤੀ,உயிரியல் விவசாயம்
ਜੀਵ-ਵਿਗਿਆਨ ਦੀ ਵਿਰਾਸਤ,உயிரியல் மரபு
ਜੀਵ-ਵਿਗਿਆਨਕ ਵਿਸਤਾਰ,உயிரியல் உருப்பெருக்கம்
ਜੀਵ-ਵਿਗਿਆਨਕ ਨਾਈਟ੍ਰੋਜਨ ਨਿਰਧਾਰਨ,உயிரியல் நைட்ரஜன் நிர்ணயம்
ਜੈਵਿਕ ਰੰਗ,உயிரியல் நிறமி
ਜੀਵ ਵਿਗਿਆਨ ਪ੍ਰਜਮ ਸੰਕਲਪ,உயிரியல் இனங்கள் கருத்து
ਜੀਵ-ਵਿਗਿਆਨ ਪ੍ਰਣਾਲੀ,உயிரியல் அமைப்பு
ਜੀਵ-ਵਿਗਿਆਨਕ ਯੁੱਧ (ਬਾਇਓ-ਯੁੱਧ),உயிரியல் போர் (உயிர் போர்)
ਜੀਵ-ਵਿਗਿਆਨਕ ਹਥਿਆਰ (ਬਾਇਓ-ਹਥਿਆਰ),உயிரியல் ஆயுதம் (உயிர் ஆயுதம்)
ਜੀਵ-ਵਿਗਿਆਨ,உயிரியல்
ਜੀਵ ਵਿਗਿਆਨੀ,உயிரியலாளர்
ਜੀਵ ਵਿਗਿਆਨ,உயிரியல்
Biolumincece,பயோஎலுமினென்சென்ஸ்
ਬਾਇਓਮਾਸ,உயிரி
ਬਾਇਓਮਾਸ ਬਾਲਣ,பயோமாஸ் எரிபொருள்
ਬਾਇਓਮ,பயோம்
ਬਾਇਓਮੈਡੀਕਲ ਇੰਜੀਨੀਅਰਿੰਗ,பயோமெடிக்கல் இன்ஜினியரிங்
ਬਾਇਓਮੈਡੀਕਲ ਟੈਕਨੋਲੋਜੀ,பயோமெடிக்கல் தொழில்நுட்பம்
ਬਾਇਓਮੋਲੈਕੂਲਕੂਲ,உயிர் மூலக்கூறு
ਬਾਇਓਪੇਟੈਂਟ,உயிரியல்
ਬਾਇਓਫਰਮਸੈਟਕਲ,உயிர் மருந்து
ਜੀਵਨੀ,உயிர் இயற்பியல்
ਬਾਇਓਫਿਜ਼ਿਕਸ,உயிர் இயற்பியல்
ਬਾਇਓਪਰਾਸੀ,பயோபிரசி
ਬਾਇਓਪੈਟੀਸ਼ੀਰਸ ਐਂਪਲੀਫਾਇਰ,பயோபோடென்ஷியல் பெருக்கி
ਬਾਇਓਰੇਟਰ,உயிரியக்கவியல்
ਬਾਇਓਰੇਮੇਡੀਏਸ਼ਨ,உயிரியக்கவியல்
ਬਾਇਓਸੋਲਿਡ,பயோசோலிட்
BIOSpier ਸਰੋਤ,உயிர்க்கோள வளங்கள்
ਬਾਇਓਸਪੇਅਰ,உயிர்க்கோளம்
ਬਾਇਓਸਿਨਥੈਟਿਕ ਮਾਰਗ,உயிரியக்கவியல் பாதை
ਬਾਇਓਸਿਨਥੈਟਿਕ ਪੜਾਅ,உயிரியக்கவியல் கட்டம்
ਬਾਇਓਸਿਸਟਮੈਟਿਕਸ,உயிர் அமைப்பு
ਬਾਇਓਟੈਕਨਾਲੋਜੀ,உயிரி தொழில்நுட்பவியல்
ਬਾਇਓਟ੍ਰੀਅਰ,உயிர் பயங்கரவாதம்
ਬਾਇਓਟਿਕ,உயிரியல்
ਬਾਇਓਟਿਕ ਕਮਿ Community ਨਿਟੀ,உயிரியல் சமூகம்
ਬਾਇਓਟਿਕ ਫੈਕਟਰ,உயிரியல் காரணி
ਬਾਇਓਵਰ,பயோவர்
ਬਾਇਓਵੈਪਨ ਏਜੰਟ,பயோவாபன் முகவர்
ਬਾਈਪਾਰਸ,இருதரப்பு
ਬਿਪੋਸਫੋਗਲਿਸਰੇਟ,பைபாஸ்போகிளிசரேட்
ਬਿਪਿਨਟ,இருமுனை
ਬਾਈਪੋਲਰ ਨਰਵ ਸੈੱਲ,இருமுனை நரம்பு செல்
ਬਾਈਪੋਲਰ ਨਿ ur ਰੋਨ,இருமுனை நியூரான்
ਪੰਛੀ,பறவை
ਬਰਡ ਫਲੂ ਵਾਇਰਸ,பறவை காய்ச்சல் வைரஸ்
ਲਿੰਗੀ,இருபால்
ਦੁਸੀਚ ਦਾ ਫੁੱਲ,இருபால் மலர்
ਚੱਕਣ ਅਤੇ ਚਬਾਉਣ ਦੀ ਕਿਸਮ,கடித்தல் மற்றும் மெல்லும் வகை
ਬਾਇਵੇਲੈਂਟ,இரு
ਬਿਜ਼ਰ ਵਿਵਹਾਰ,வினோதமான நடத்தை
ਕਾਲੀ ਬੇਰੀ,கருப்பு பெர்ரி
ਕਾਲੇ ਪੈਰ ਦੀ ਬਿਮਾਰੀ,கருப்பு கால் நோய்
ਸਲੀਬਿਡਰ ਦਾ ਕਾਲਾ ਸੜਿਆ,சிலுவையின் கருப்பு அழுகல்
ਬਲੈਡਰ ਵੌਰਟ,சிறுநீர்ப்பை வோர்ட்
ਬਲੈਡਰ,சிறுநீர்ப்பை
ਬਲੈਡਰਵਰਪੋਰਟ,சிறுநீர்ப்பை
ਬਲੈਡਰ ਕੀੜੇ,சிறுநீர்ப்பை
ਬਲਾਸਕੋਲ,பிளாஸ்டோகோல்
ਬਲਾਸਟੋਸੈਸਟ,பிளாஸ்டோசிஸ்ட்
ਬਲਾਸਟੋਮਰੇ,பிளாஸ்டோமியர்
ਬਲਾਸਲਾਲਾ,பிளாஸ்டுலா
ਮਿਲਾਇਆ,கலக்கப்பட்டது
ਅੰਨ੍ਹੀ,குருட்டு சாக்
ਅੰਨ੍ਹੇ ਸਥਾਨ,குருட்டு புள்ளி
ਖੂਨ ਦੇ ਜੰਮ ਦਾ ਕਾਰਕ,இரத்த உறைவு காரணி
ਖੂਨ ਦੇ ਲਾਸ਼,இரத்த கார்பஸல்
ਖੂਨ ਦਾ ਵਹਾਅ,இரத்த ஓட்டம்
ਬਲੱਡ ਗਰੁੱਪ,இரத்த வகை
ਬਲੱਡ ਸੀਰਮ,இரத்த சீரம்
ਖੂਨ ਦੇ ਕੰਮਾ,இரத்த நாளம்
ਖੂਨ ਦੀ ਧਾਰਾ,இரத்த ஓட்டம்
ਧੱਕਾ,வெடிப்பு
ਨੀਲੇ ਬੱਚੇ ਸਿੰਡਰੋਮ,நீல குழந்தை நோய்க்குறி
ਬਲੂਬੈਰੀ,நீல பெர்ரி
ਨੀਲੀ ਹਰੇ ਐਲਗੀ,நீல பச்சை ஆல்கா
ਨੀਲਾ ਇਨਕਲਾਬ,நீல புரட்சி
ਨੀਲੀ ਵ੍ਹੇਲ,நீல திமிங்கிலம்
ਨੀਲੀ ਅੰਤ ਦਾ ਖੰਡ,நீல முடிவு லிகேஷன்
ਨਜ਼ਰ ਦਾ ਧੁੰਦਲਾ,பார்வை மங்கலானது
ਬੌਬਕੈਟ,பாப்காட்
ਸਰੀਰ,உடல்
ਸਰੀਰ (ਸੋਮੈਟਿਕ) ਸੈੱਲ,உடல் (சோமாடிக்) செல்
ਸਰੀਰ ਦਾ ਤਰਲ,உடல் திரவம்
ਬੋਫਰੀਆਵੀਆ,போயர்ஹாவியா
ਬੋਗ,போக்
ਬੁਲ ਕੀੜਾ,போல் புழு
ਬੋਲਸ,போலஸ்
ਬੰਬ ਕੈਲੀਓਰੀਮੀਟਰ,கலோரியோமீட்டர் வெடிகுண்டு
ਬੰਬੇ ਡਕ,பம்பாய் வாத்து
ਬੌਮੈਕਸ,குண்டுவெடிப்பு
ਬੋਨ ਮੈਰੋ,எலும்பு மஜ்ஜை
ਬੋਨਲਿਆ,போனெல்லியா
ਬੋਨੀ ਭੁਲੱਕੜ,போனி லாபிரிந்த்
ਹੱਡੀ structure ਾਂਚਾ,போனி அமைப்பு
ਕਿਤਾਬ ਗਿੱਲ,புத்தக கில்
ਬਰੀਡਰਡ ਟੋਏ,எல்லைக் குழி
ਬੋਟੈਨੀਕਲ,தாவரவியல்
ਬੋਟੈਨੀਕਲ ਬਾਗ਼,தாவரவியல் பூங்கா
ਬੋਟੈਨੀਕਲ ਨਾਮਕਲਾਚਰ,தாவரவியல் பெயரிடல்
ਬੋਟੈਨਿਸਟ,தாவரவியலாளர்
ਬੋਟਨੀ,தாவரவியல்
Bottlneck ਪ੍ਰਭਾਵ,சிக்கல் விளைவு
ਥੱਲੇ ਡਵਾਈਲਰ,கீழே வசிப்பவர்
ਤਲ ਨਿਵਾਸ,கீழே வசிக்கும்
ਬੌਗੇਨਵਿਲੇਸਾ,Bougainvillea
ਬੋਮੈਨ ਕੈਪਸੂਲ,போமன் காப்ஸ்யூல்
ਬੋਮਨ ਦੀ ਗਲੈਂਡ,போமனின் சுரப்பி
ਬਰੈਕਟ ਫੰਜਾਈ,அடைப்புக்குறி பூஞ்சை
ਬਰੇਕਟ,Pract
ਬ੍ਰੈਕਟੇਟ,Bracteate
ਬ੍ਰੈਕਟੀਲੇਟ,Bracteoolate
ਬ੍ਰੈਕਟੋਲ,Bracteole
ਦਿਮਾਗ,மூளை
ਦਿਮਾਗ ਦਾ ਬਕਸਾ,மூளை பெட்டி
ਦਿਮਾਗ ਮਰੇ,மூளைச்சாவு
ਦਿਮਾਗ ਦੀ ਗੈਂਗਲੀਅਨ,மூளை கேங்க்லியன்
ਦਿਮਾਗੀ ਸਟੈਮ,மூளை தண்டு
ਸ਼ਾਖਾ,கிளைகள்
ਸ਼ਾਖਾ,கிளாஸ்டோஸ்டோமா
ਬ੍ਰਜ਼ਾਈਨ,பிரஸ்ஜின்
ਰੋਟੀ ਮੋਲਡ,ரொட்டி அச்சு
ਛਾਤੀ ਦਾ ਦੁੱਧ,தாய்ப்பால்
ਬ੍ਰੀਡਰ,வளர்ப்பவர்
ਪ੍ਰਜਨਨ ਜੀਵ ਵਿਗਿਆਨ,இனப்பெருக்க உயிரியல்
ਬਰੂਅਰ ਦਾ ਖਮੀਰ,ப்ரூவரின் ஈஸ்ட்
ਬ੍ਰਿਜ,பாலம்
ਚਮਕਦਾਰ ਖੇਤਰ ਮਾਈਕਰੋਸਕੋਪ,பிரகாசமான புலம் நுண்ணோக்கி
ਭੁਰਭੁਰਾ ਸਟਾਰ,உடையக்கூடிய நட்சத்திரம்
ਬ੍ਰੌਡ ਬੀਨ,பிராட் பீன்
ਬ੍ਰੋ CC ਓਲਿ,ப்ரோக்கோலி
ਬ੍ਰੋਂਚਿਓਲ,மூச்சுக்குழாய்
ਸੋਜ਼ਸ਼,மூச்சுக்குழாய் அழற்சி
ਬ੍ਰੌਨਕੋਡਿਲਟਰ ਦਵਾਈ,மூச்சுக்குழாய் மருந்து
ਬਰੂਦ,அடைகாக்கும்
ਬਰੂਦ,அடைகாக்கும்
ਬ੍ਰੋਡ ਪਰਜੀਵੀ,அடைகாக்கும் ஒட்டுண்ணித்தனம்
ਬ੍ਰੂਡ ਪਾਉਚ,அடைகாக்கும் பை
ਬਰੋਥ,குழம்பு
ਭੂਰੇ ਰਿੱਛ,பழுப்பு கரடி
ਭੂਰੇ ਜੰਗਾਲ,பழுப்பு துரு
ਬਰਾ ser ਜ਼ਰ,உலாவி
ਬੁਰਸ਼-ਬਾਰਡਰ ਸਿਮਟੀਅਮ,தூரிகை-எல்லை சிலியேட் எபிட்டிலியம்
ਬ੍ਰਸੇਲਜ਼ ਫੁੱਟਦੇ ਹਨ,பிரஸ்ஸல்ஸ் முளை
ਬ੍ਰਾਇਓਫਾਈਲਮ,பிரையோபில்லம்
ਬ੍ਰਾਇਪੋਇਟਾ,பிரையோபிடா
ਬ੍ਰਾਇਓਫਾਈਟ,பிரையோபைட்
Bryropsida,பிரையோப்சிடா
ਬੱਬੋ,புபோ
ਬੱਕਲ ਗੁਫਾ,புக்கால் குழி
ਬੁਕਟੋ-ਫੈਰਿਨਲ ਗੁਫਾ,புக்கோ-ஃபார்னீஜியல் குழி
ਉਭਰਦਾ,வளரும்
ਬਫਰ ਬਾਈਬਰਬੋਨੇਟ,இடையக பைகார்பனேட்
ਬਫਰ,இடையக
ਬਫਰ ਜ਼ੋਨ,இடைப்பகுதி
ਬਫਰਿੰਗ ਐਕਸ਼ਨ,இடையக நடவடிக்கை
ਬੁਫੋ,புஃபோ
ਬੱਲਬ,விளக்கை
ਬਲਬਿਲ,புல்பில்
ਬੱਲਬੋ ਯੂਰੇਥਲ ਗਲੈਂਡ,பல்போ சிறுநீர்க்குழாய் சுரப்பி
ਥੋਕ ਪ੍ਰਵਾਹ,மொத்தமாக ஓட்டம்
ਬਲੀਫਾਰਮ ਸੈੱਲ,புல்லிஃபார்ம் செல்
ਮੱਖੀ ਮੱਖੀ,பம்பல் தேனீ
ਬੰਡਲ ਸ਼ਾਖਾ,மூட்டை கிளை
ਬੰਡਲ ਮਿਆਨ,மூட்டை உறை
ਬੰਡਲ ਮੈਟ ਸੈੱਲ,மூட்டை உறை செல்
ਦਿਆਲਤਾ,மிதப்பு
ਬੁਆਏਨਟ ਘਣਤਾ ਸੈਂਟਰਿਫੁਗਾਸ਼ਨ,மிதவை அடர்த்தி மையவிலக்கு
ਬੁਆਏਟ ਡੈਨਸਿਟੀ,மிதவை அடர்த்தி
ਬਰਜੋਨ,வளர்
ਬੁਰਜਿੰਗ,பர்ரோவிங்
ਬੁਸ਼,புஷ்
ਬੁਟੀਆ ਮੋਨੋਸਪਰਮਾ,பியூட்டியா மோனோஸ்பெர்மா
Uthus,புட்டஸ்
ਬਟਰਾਸ (ਸੁੱਜਿਆ ਸਟੈਮ ਬੇਸ),பட்ரஸ் (வீங்கிய ஸ்டெம் பேஸ்)
ਉਪ-ਉਤਪਾਦ,துணை தயாரிப்பு
ਸੀ-ਪੇਪਟਾਈਡ,சி-பெப்டைட்
ਕੈਕਟਸ,கற்றாழை
ਕੈਡਮੀਅਮ ਪ੍ਰਦੂਸ਼ਣ,காட்மியம் மாசுபாடு
ਐਕਟਿਕੇਸ,காடுகஸ்
ਕੈਕਮ,Caecum
ਕੇਨੋਰਾਹਬੈਡਾਈਟਸ ਐਲੀਗਨਸ,கெய்னோராப்டிடிஸ் எலிகன்ஸ்
ਸਿਸੀਅਮ,சீசியம்
ਕੈਫੀਨ,காஃபின்
ਕੈਲੀਟੇਸ ਸਪਿਕੂਲ,சுண்ணாம்பு ஸ்பிகுலே
ਕੈਲਕੇਸ਼ੀ ਸ਼ੈੱਲ,கணக்கீட்டு ஷெல்
ਕੈਲਫਾਇਰਸ ਗਲੈਂਡ,கால்சிஃபஸ் சுரப்பி
ਕੈਲਸੀਫਿਕੇਸ਼ਨ,கணக்கீடு
ਕੈਲਕੀਤਿਨਿਨ,கால்சிட்டோனின்
ਕੈਲਸੀਅਮ,கால்சியம்
ਕੈਲਸ਼ੀਅਮ ਬਰਿੱਜ,கால்சியம் பாலம்
ਕੈਲਸ਼ੀਅਮ ਕਾਰਬੋਨੇਟ,கால்சியம் கார்பனேட்
ਕੈਲੰਡੁਲਾ,காலெண்டுலா
ਕਾਲਿਪਸ,காலிபஸ்
ਕਾਲਸ,கால்சஸ்
ਕਾਲਸ ਸਭਿਆਚਾਰ,காலஸ் கலாச்சாரம்
ਕੋਲੋਕਾਸੀਆ,கொலோகாசியா
Calots,Calotes
ਕੈਲੋਟਰੋਪਿਸ,கலோட்ரோபிஸ்
ਕੈਲੋਟਰੋਪਿਸ ਪ੍ਰੋਸੈਰਾ,CALOTROPIS PROCERA
ਕੈਲਵਿਨ ਚੱਕਰ,கால்வின் சுழற்சி
ਕੈਲਸੀਨੇਏ,கலிசினே
ਕੈਲੀਕਸ,கலிக்ஸ்
ਕੈਲੀਕਸ,கலிக்ஸ்
ਕੈਮਬਰਿਅਨ ਦੀ ਮਿਆਦ,கேம்ப்ரியன் காலம்
ਮਿਸਸ,ஒட்டகம்
ਛਪਾਬੀ,உருமறைப்பு
ਮੁਹਿੰਮ,காம்பானெல்ஸ்
ਕੈਨਾਬਿਨੋਇਡ,கனபினாய்டு
ਕੈਨਾਲਿਕੂਲਸ,கால்வாய்
ਕਸਰ,புற்றுநோய்
ਕਸਰ (ਆਮ ਕਰੈਬ),புற்றுநோய் (பொதுவான நண்டு)
ਕੈਂਡੀਟੁਫਟ,கேண்டிடூஃப்ட்
ਗੰਨੇ,கரும்பு சர்க்கரை
ਕੈਨਿਡੀ,கனிடே
ਕੈਨਾਈਨ (ਦੰਦ),கோரை (பற்கள்)
ਕੈਨਿਸ ਜਾਣੂ,கேனிஸ் பழக்கமானது
ਕੈਨਨਾ,கன்னா
ਕੈਨਾਬਿਸ ਸਟਿਵੀਆ,கஞ்சா சாடிவா
ਕੈਨੋਪੀ,விதானம்
ਕੈਪਸ਼ਨ,கொள்ளளவு
ਕੈਪੀਸ,கேபிலரிட்டி
ਕੇਸ਼ਿਕਾ,தந்துகி
ਕੇਸ਼ਿਕਾ ਸੰਚਾਰ,தந்துகி சுழற்சி
ਕੈਪਿਟੂਲਮ,கேபிடல்லம்
ਕੈਪਾਰਿਸ,கபாரிஸ்
ਕੈਪਿੰਗ,கேப்பிங்
ਕੈਪਸਡ,கேப்சிட்
ਕੈਪਸੋਮਰੇ,கேப்சோமியர்
ਕੈਪਸੂਲ,காப்ஸ்யூல்
ਕਾਰਬਾਮਿਨੋਮੋਗਲੋਬਿਨ,கார்பமினோஹமோகுளோபின்
ਕਾਰਬੋਹਾਈਡਰੇਟ,கார்போஹைட்ரேட்
ਕਾਰਬਨ ਡਾਈਆਕਸਾਈਡ,கார்பன் டை ஆக்சைடு
ਕਾਰਬਨ ਡਿਸਲਫਾਈਡ,கார்பன் டிஸல்பைட்
ਕਾਰਬਨ ਅਣੂ,கார்பன் மூலக்கூறு
ਕਾਰਬੋਨੇਟ,கார்பனேட்
ਕਾਰਬੋਨਿਕ ਐਸਿਡ,கார்போனிக் அமிலம்
ਕਾਰਬੋਨਿਕ ਐਨੀਹਾਈਡਰੇਸ,கார்போனிக் அன்ஹைட்ரேஸ்
ਕਾਰਬੋਨਿਫਰਸ ਦੀ ਮਿਆਦ,கார்போனிஃபிஸஸ் காலம்
ਕਾਰਬੌਕਸਲ,கார்பாக்சைல்
ਕਾਰਬੌਕਸਲ ਸਮੂਹ,கார்பாக்சைல் குழு
ਕਾਰਬੋਸੀਲੇਸ,கார்பாக்சிலேஸ்
ਕਾਰਬੋਸੀਲਾਈਸ਼ਨਸ,கார்பாக்சிலேஷன்
ਕਾਰਚਰੋਡਨ,கார்சார்ரோடான்
ਕਾਰਸਿਨੋਜੀਨੇਸਿਸ,புற்றுநோயியல்
ਕਾਰਸਿਨੋਜਨਿਕ,புற்றுநோய்
ਕਾਰਸਿਨੋਮਾ,கார்சினோமா
ਖਿਰਦੇ ਦੇ ਚੱਕਰ,இதய சுழற்சி
ਕਾਰਡੀਆਕ ਗਲਾਈਕੋਸਾਈਡ,இதய கிளைகோசைடு
ਖਿਰਦੇ ਦੀ ਮਾਸਪੇਸ਼ੀ,இதய தசை
ਕਾਰਡੀਆਕ ਪੇਸਮੇਕਰ,இதய இதயமுடுக்கி
ਕਾਰਡਿਓਸਕੋਪ,கார்டோஸ்கோப்
ਕਾਰਨੇਵੋਓ,கார்னிவோரா
ਕਾਰਨੀਵੋਰ,கார்னிவோர்
ਮਾਸਾਹਾਰੀ,தாமதம்
ਮਾਸਨੀਵੋਰਸ ਜਹਾਜ਼,தாமதம் விமானம்
ਲਾਹੇਵਧੂ ਚਤੁਰਭੁਜ,மாமிச நான்கு மடங்கு
ਕੈਰੋਟੀਨ,கரோட்டின்
ਕੈਰੋਟੈਨੋਇਡ,கரோட்டினாய்டு
ਕਾਰਪਲ,கார்பல்
ਕਾਰਪਲ,கார்பல்
ਕਾਰਪਸ,கார்பஸ்
ਕੈਰੇਗੇਨ,கராஜீன்
ਕੈਰੀਅਰ ਵਿਧੀ,கேரியர் பொறிமுறை
ਸਮਰੱਥਾ ਲੈ ਕੇ,தாங்கும் திறன்
ਕਾਰਟਿੱਜੈਗਨਸ ਫਿਸ਼,குருத்தெலும்பு மீன்
ਕਾਰਟਿਲੀਨੀਅਸ,குருத்தெலும்பு
ਲਾਸ਼ਲ,CARUNCLE
ਕਰੀਓਗ੍ਰਾਮੀ,கார்டோகாமி
Caryofyllaceae,காரியோபில்லேசி
ਕੈਰੀਫਾਈਡਸੋਸ,காரியோபில்லேசியஸ்
ਕੈਰੀਓਪਿਸਸ,காரியோப்சிஸ்
ਕੇਸਿਨ,கேசின்
ਕੈਸਪਰੀਅਨ ਸਟਰਿੱਪ,காஸ்பாரியன் துண்டு
ਕਾਸੀਆ,காசியா
Cassowriy,காசோவரி
ਕੈਸਟਰ,ஆமணக்கு
ਕਾਸੂਰੀਨਾ,காசுவரினா
ਕਾਸੂਰੀਨਾ ਐਲਾਨਸ,காசுவரினா அல்னஸ்
ਕੈਟਾਬੋਲਿਜ਼ਮ,வினையூக்கம்
ਕੈਟਾਲੇਸ,வினையூக்கி
ਕੈਟਾਲਾਗ,அட்டவணை
ਉਤਪ੍ਰੇਸਿਆ,வினையூக்கம்
ਉਤਪ੍ਰੇਰਕ,வினையூக்கி
ਉਤਪ੍ਰੇਰਕ ਕਨਵਰਟਰ,வினையூக்க மாற்றி
ਮੋਤੀਆ,கண்புரை
ਤਬਾਹੀ,பேரழிவு
ਕੇਟੂਲਾਮਾਈਨ,கேடகோலமைன்
