Punjabi,Hindi
ਫਲੋਕੂਲੇਸ਼ਨ,उर्णन
ਫਲੋਕੂਲੇਸ਼ਨ ਸੀਮਾ,ऊर्णन सीमा
ਫਲੋਕੂਲੇਸ਼ਨ ਅਨੁਪਾਤ,ऊर्णन अनुपात
ਫਲੋਕੂਲਸ,ऊर्णिका
ਮੰਜ਼ਿਲ,फर्श
ਮੰਜ਼ਿਲ ਸੀਲ,फर्शरुद्धक/फर्श सील
ਪ੍ਰਵਾਹ,प्रवाह
ਉਤਰਾਅ-ਚੜ੍ਹਾਅ,उच्चावचन
ਫੁੱਟਿੰਗ,पाद
ਬੁਨਿਆਦ,नींव
ਫਰੀ ਫਾਲ ਬੈਰੋ ਟਾਪਿੰਗ ਮਿਕਸਰ,मुक्त प्रपात बैरो उद्वर्ती मिश्रक
ਫਰੀ ਫਾਲ ਮਿਕਸਰ (ਡਰੱਮ ਦੀ ਕਿਸਮ),मुक्त प्रपात मिश्रक (ढोल के आकार का)
ਮੁਫ਼ਤ ਪੱਥਰ,मुक्त पत्थर
ਫਰੈੱਸਟ,नदीपूर
ਰਗੜ ਢੇਰ,घर्षण पाइल
ਡੱਡੂ,किश्ती/फॉग
ਗੇਬਲ,त्रयंकी
ਗੈਬਲੇਟ,लघु त्रयंकी
Gambrel ਛੱਤ,गैमबरेल छत
ਗੇਜ,गेज (रेल पथ)
ਗੇਜਿੰਗ ਸੈਕਸ਼ਨ,प्रमापन परिच्छेद
ਗੇਜਿੰਗ ਸਟੇਸ਼ਨ,प्रमापन स्थल
ਆਮ ਟਿਕਾਣਾ ਯੋਜਨਾ,सामान्य अवस्थापन अनुविक्षेप
ਆਮ ਹਵਾਦਾਰੀ,सामान्य संवातन
G ਹੋਰੀਜ਼ਨ ਜਾਂ ਗਲੇ ਹੋਰੀਜ਼ਨ,संस्तर या ग्ले संस्तर
ਤੱਕ ਗਲੇਸ਼ੀਅਲ,हिमगोलाश्म मृत्तिका
ਗਨੀਸ,नाइस
ਮਾਲ ਵਿਹੜਾ,माल यार्ड
ਗਰੇਡੀਐਂਟ ਪ੍ਰਤੀਰੋਧ,प्रवणता प्रतिरोध
ਗ੍ਰੇਨਾਈਟ,ग्रेनाइट
ਦਾਣੇਦਾਰ ਬਣਤਰ,दानेदार संरचना
ਗ੍ਰੇਨੂਲੇਸ਼ਨ,कणनन
ਗ੍ਰੈਨਿਊਲ,दाना
ਗ੍ਰੈਵੀਟੇਸ਼ਨਲ ਪਾਣੀ ਮੁਕਤ ਪਾਣੀ,गृरूत्व जल या मुक्त जल
ਗ੍ਰੈਵੀਟੇਸ਼ਨਲ ਯਾਰਡ,मार्शलिंग गुरुत्वीय यार्ड
ਮਹਾਨ ਮਿੱਟੀ ਸਮੂਹ,बृहत् मृदा समूह
ਗ੍ਰਿਲੇਜ ਬੁਨਿਆਦ,झंझरी/ग्रिलेज नींव
ਜ਼ਮੀਨੀ ਹੱਥ ਮੋਲਡਿੰਗ,भूहस्त पथाई
ਸਮੂਹਬੱਧ ਡੌਕ,समूहित गोदी
ਗਰੁੱਪ ਹਾਊਸਿੰਗ,सामूहिक आवासन
ਮਹਿਮਾਨ ਕਮਰਾ,अतिथि कक्ष
ਗਟਰ,नाली
ਗਟਰ ਚੁੱਕਣ ਵਾਲਾ,नाली धारक
ਗਟਰ ਚੈੱਕ,नाली रोधक
ਹੈਮਰ ਡਰੈਸਿੰਗ,हथौड़ा गढ़ाई
ਬੰਦਰਗਾਹ,पोताश्रय
ਪਨਾਹ ਦੀ ਬੰਦਰਗਾਹ,आश्रय देने वाले पोताश्रय
ਹਾਰਡ ਪੈਨ,कठोर तल
ਸਿਰਲੇਖ,तोड़ा/हैडर
ਹੈਡਰ ਬਾਂਡ,तोड़ा/हैडर चाल
ਹੈਡਰ ਕੋਰਸ,तोड़ा रद्दा
ਮੁੱਖ ਗੇਟ ਬਣਤਰ,मुख फाटक संरचना
ਨਹਿਰ ਦਾ ਮੁਖੀ,नहर का शीर्ष
ਹੈੱਡ ਰੈਗੂਲੇਟਰ,मुख नियंत्रक
ਹੈਰਿੰਗ ਹੱਡੀ ਬੰਧਨ,लहरिया चाल
ਦਿਲਦਾਰ,भरत
ਗਿੱਲਾ ਕਰਨ ਦੀ ਗਰਮੀ,सिक्तन उष्मा
ਉੱਚ ਐਲੂਮਿਨਾ ਸੀਮਿੰਟ,अक्षि-एल्यूमिना सीमेन्ट
ਕਮਰ,पुट्ठा
ਹਿੱਪ ਕੈਪਿੰਗ,पुट्ठा मुंडेरी
ਛੁਪੇ ਸਿਰੇ,कूट सिरा
ਹੁੱਡ,छत्रक
ਹੁੱਡ ਮੋਲਡਿੰਗ,गढ़ा छत्रक
ਹੁੱਕ ਦਾ ਕਾਨੂੰਨ,हुक का नियम
ਹੂਪ ਲੋਹਾ,पत्ती लोहा
ਹੋਰੀਜ਼ਨ,संस्तर/होराइजन
ਨਮੀ,आद्रीकरण
"ਨਮੀ, ਪੂਰਨ",निरपेक्ष आद्रता
"ਨਮੀ, ਰਿਸ਼ਤੇਦਾਰ",आपेक्षिक आद्रता
ਹੰਪ ਵਿਹੜਾ,हम्प यार्ड
ਹਾਈਡ੍ਰੌਲਿਕ ਦਬਾਅ,द्रवचालित दाब
ਹਾਈਡ੍ਰੇਸ਼ਨ,जलयोजन
ਹਾਈਡ੍ਰੌਲਿਸਿਸ,जल अपघटन
ਹਾਈਡਰੋਲਾਈਟਿਕ ਐਸਿਡਿਟੀ,चल अपघटनी अम्लता
ਹਾਈਡ੍ਰੋਮੋਰਫਿਕ ਮਿੱਟੀ,जलकृत मृदा
ਹਾਈਡ੍ਰੋਫਿਲਿਕ ਕੋਲਾਇਡ,जलरागी कोलाइड
ਹਾਈਡ੍ਰੋਫੋਬਿਕ ਕੋਲਾਇਡ,जलविरागी कोलाइड
ਹਾਈਡ੍ਰੋਸਟੈਟਿਕ ਦਬਾਅ ਅਨੁਪਾਤ,स्थिरद्रवीय दाब अनुपात
ਹਾਈਗਰੋਸਕੈਪਟਿਕ ਗੁਣਾਂਕ,आद्रताग्रही गुणांक
ਹਾਈਗ੍ਰੋਸਕੋਪਿਕ ਨਮੀ,आद्रताग्राही नमी
ਹਾਈਡ੍ਰੋਸਕੋਪੀਸੀਟੀ,आर्द्रताग्राहिता
ਹਾਈਗ੍ਰੋਸਕੋਪਿਕ ਨਮੀ,आर्द्रताग्राही नमी
ਹਾਈਪਰਬਰਿਕ ਚੈਂਬਰ,हाईपरबैरिक कक्ष
ਹਾਈਪਰਸਟੈਟਿਕ ਫਰੇਮ,अपेक्षाधिक ढाँचा
ਹਾਈਪਸੋਮੀਟਰ,जलक्वथनांकमापी
ਪ੍ਰਕਾਸ਼,प्रदीप्ति
ਇਮਬਿਬੇਸ਼ਨ ਨਮੀ,अंतःशोषणी आर्द्रता
ਅਸ਼ੁੱਧ ਮਿੱਟੀ,अपूर्ण परिणत मृदा
ਜਬਤ ਡੌਕ,अवरुद्ध गोदी
ਜ਼ਮੀਨੀ ਮਾਲੀਏ ਵਿੱਚ ਵਾਧਾ,भू आय वृद्धि
ਸੁਤੰਤਰ ਪਾੜ,स्वतंत्र पाड़
ਇੰਡਿਊਰੇਟਿਡ,कठोरीकृत
ਸ਼ੁਰੂਆਤੀ ਪ੍ਰੀਸਟਰੈਸ,प्रारम्भिक पूर्व प्रतिबल
ਸ਼ੁਰੂਆਤੀ ਤਣਾਅ,प्रारम्भिक तनाव
ਅੰਦਰੂਨੀ ਜਲ ਮਾਰਗ ਬੰਦਰਗਾਹ,अन्तर्देशी जलमार्ग पत्तन
ਇੰਸੂਲੇਟਿੰਗ ਬੋਰਡ,विसंवाहन पट्ट
ਵਿਚਕਾਰਲਾ ਪੋਰਟ,मध्यवर्ती पत्तन
ਅੰਦਰੂਨੀ ਰਗੜ,आन्तरिक धर्षण
ਇੰਟਰਾਜ਼ੋਨਲ ਮਿੱਟੀ,अंतः क्षेत्रीय मृदा
ਆਇਨ,आयन
ਆਇਨ ਐਕਸਚੇਂਜ,आयन विनिमय
ਲੋਹੇ ਦਾ ਪੈਨ,लोह स्तर
ਸਿੰਜਾਈ ਵਾਲੀ ਜ਼ਮੀਨ,सिंचित भूमि
ਸਿੰਚਾਈ,सिंचाई
ਸਿੰਚਾਈ ਸੈੱਸ,सिंचाई उपकर
ਜਾਮ,पाखा
ਜੌਗਲ,गुज्झी
ਜੌਗਲ ਪਿੰਨ,संधि पिन
ਜੂਲ,जूल
ਜੰਪਰ,जम्पर
ਕਿਲੋਗ੍ਰਾਮ,किलोग्राम
ਕਿਲੋਗ੍ਰਾਮ ਬਲ,किलोग्राम बल
ਕਿਲੋਗ੍ਰਾਮ ਫੋਰਸ ਮੀਟਰ,किलोग्राम बल मीटर
ਕਿਲੋਵਾਟ ਘੰਟਾ,किलोवाट घण्टा
ਰਾਜਾ ਬੰਦ,नर डेली/किंग क्लोजर
ਰਸੋਈ,रसोई
ਲੇਸਡ ਕਾਲਮ,लेसित स्तम्भ
ਪਛੜ ਰਿਹਾ ਹੈ,वेष्ठन
ਲਮੇਲਾ ਜੜ੍ਹ,लमेला छत
ਲੈਮਿਨਰ ਵਹਾਅ,स्तरीय प्रवाह
ਲੈਂਪ ਮੋਰੀ,दीपछिद्र
ਜ਼ਮੀਨ ਦਾ ਵਾਧਾ,भूमि अभिवृद्धि
ਲੈਂਡ ਸਲਾਈਡਿੰਗ,भूस्खलन
ਲੈਟਰਾਈਟ,लैटेराइट
ਲੈਟਰਾਈਟ ਮਿੱਟੀ,लैटेराइट मृदा या लैटोसॉल
ਵੱਡੀ ਗਿਣਤੀ ਦਾ ਕਾਨੂੰਨ,बृहत संख्या सिद्धांत
ਖਾਕਾ ਯੋਜਨਾ,अभिन्यास अनुविक्षप
ਲੇਜ਼ਰ,पाड़-बेड़ा
ਚੂਨਾ ਪੈਨ,चूना तल
ਲਿੰਟਲ,लिंटल
ਤਰਲ ਸੀਮਾ,द्रव सीमा
ਲਾਈਵ ਲੋਡ,चल भार
ਲੋਮ,टुमट
ਸਥਾਨਕ ਨਿਕਾਸ ਹਵਾਦਾਰੀ,स्थानीय निर्वात संवातन
ਲੋਕੋ ਵਿਹੜਾ,लोको यार्ड
ਲੋਸ,लोएस
ਘੱਟ ਪਲਾਸਟਿਕ ਸੀਮਾ,निम्न सुघट्यता सीमा
ਘੱਟ ਗਰਮੀ ਸੀਮਿੰਟ,अल्प ऊष्मा सीमेंट
ਮਸ਼ੀਨ ਮੋਲਡਿੰਗ,यांत्रिक पथाई
ਮੈਕਰੋਸਟ੍ਰਕਚਰ,स्थूल संरचना
ਮੁੱਖ ਹੈੱਡ ਰੈਗੂਲੇਟਰ,प्रमुख शीर्ष नियंत्रक
ਮੁੱਖ ਪੋਰਟ,मुख्य पत्तन
ਮੇਕਅਪ ਏਅਰ,पुनःपूर्तिवायु
ਮਾਨਸਾਰਡ,मैनसई
ਮਾਰਸ਼ਲਿੰਗ ਯਾਰਡ,मार्शलिंग यार्ड
ਚਿਣਾਈ,चिनाई
ਪਰਿਪੱਕ ਤਾਪਮਾਨ,परिपाक तापक्रम
ਮੇਜ਼ਾਨਾਈਨ ਮੰਜ਼ਿਲ,मध्य तल
ਮਕੈਨੀਕਲ ਵਿਸ਼ਲੇਸ਼ਣ,यांत्रिक विश्लेषण
ਮਕੈਨੀਕਲ ਹਵਾਦਾਰੀ,यांत्रिक संवातन
ਮੈਟ੍ਰਿਕ ਸਿਸਟਮ,मीटरी पद्धति
ਮਾਈਕਰੋਸਟ੍ਰਕਚਰ,सूक्ष्म संरचना
ਮਿਲਿ ਬਰਾਬਰ,मिली तुल्यांक
ਮਿਲੀ ਬਰਾਬਰ ਪ੍ਰਤੀ ਲੀਟਰ,मिली तुल्यांक प्रति लीटर
ਖਣਿਜ,खनिज
ਖਣਿਜ ਮਿੱਟੀ,खनिज मृदा
ਮਾਮੂਲੀ ਪੋਰਟ,लघु पत्तन
Mitred ਬੰਦ,कलमी डेली
ਮੋਬਾਈਲ ਮਿੱਟੀ ਕੋਲਾਇਡ,जल मृदा कोलाइड
ਨਮੀ ਸਮੱਗਰੀ,आर्द्रतांश
ਨਮੀ ਗਰੇਡੀਐਂਟ,आर्द्रता प्रवणता
ਮੋਨੋਲਿਥ,मोनोलिथ/एकाश्म
ਮੋਨੋਰੇਲ,मोनोरेल
ਨੈਸ਼ਨਲ ਹਾਰਬਰ ਕੌਂਸਲ,राष्ट्रीय पोताश्रय परिषद
ਕੁਦਰਤੀ ਬਿਸਤਰਾ,प्राकृतिक तल
ਕੁਦਰਤੀ ਮੁਕੰਮਲ,प्राकृतिक परिष्कृति
ਕੁਦਰਤੀ ਬੰਦਰਗਾਹ,प्राकृतिक पोताश्रय
ਕੁਦਰਤੀ ਹਵਾਦਾਰੀ,प्राकृतिक संवातन
ਨੇਵਲ ਬੰਦਰਗਾਹ,जल सेना पोताश्रय
ਨਿਊਟਨ,न्यूटन
ਗੈਰ ਇਕਸਾਰ ਵਹਾਅ,असम प्रवाह
ਪਾਣੀ ਦੀ ਦਰ &#39;ਤੇ ਕਬਜ਼ਾ ਕਰਦਾ ਹੈ,उपभोक्ता जल दर
ਤੇਲ ਰੰਗਤ,तेल रंगलेप
ਤੇਲ ਖੂਹ ਸੀਮਿੰਟ,तेल कूप सीमेंट
ਚੈਨਲ ਦਾ ਪ੍ਰਵਾਹ ਖੋਲ੍ਹੋ,मुक्त पृष्ठ वाहिका प्रवाह
ਸਰਵੋਤਮ ਨਮੀ,अनुकूलतम आर्द्रता
ਜੈਵਿਕ ਮਿੱਟੀ,जैव मृदा
ਸਥਿਤੀ,अभिविन्यास
ਆਰਥੋਗੋਨਲ,लाम्बिक
ਓਰਟਸਟਾਈਨ,ओर्टस्टीन
ਬਾਹਰੀ ਸੰਕੇਤ,बाह्य सिगनल
ਆਕਸੀਕਰਨ,ऑक्सीकरण
ਪੈਂਟਰੀ,रसोई भण्डार
ਪੈਰਾਪੇਟ,मुंडेेर
ਪੈਰਾਪੇਟ ਕੰਧ,मुंडेर दीवार
ਮਾਪੇ ਸਮੱਗਰੀ,मूल सामग्री
ਪੇਬਲ ਕਾਸਟ ਪਲਾਸਟਰ,बजरी प्लास्टर
ਪੈਡਲਫਰ,पेडल्फर
ਪੈਡੋਕਲ,पेडोकल
ਪੀਡੋਜਨੇਸਿਸ,मृदा उत्पत्ति
ਪੈਡੌਲੋਜੀ,मृदा रचना विज्ञान
ਪੀਡੋਸਫੀਅਰ,मृदा मंडल
ਪੈਨੇਟ੍ਰੋਮੀਟਰ,वेधनमापी
ਪੈਂਟ ਛੱਤ,छज्जा छत
ਪੈਪਟਾਈਜ਼ਿੰਗ ਏਜੰਟ,पाचक कर्मक
ਵਿਸ਼ਲੇਸ਼ਣ ਦੀ ਮਿਆਦ,विश्लेषण अवधि
ਪਰਪੇਂਡ,खड़ा जोड़
ਸ਼ੋਸ਼ਣ,आशोषण
ਪੀਅਰ,प्रस्तम्भ
ਪਿਲਾਸਟਰ,भित्ति स्तम्भ
ਪਿੱਚ,ढाल/प्रवणता
ਟੋਏ ਵਾਲੀ ਛੱਤ,ढालू छत
ਸਾਦਾ ਕੰਕਰੀਟ,अप्रबलित कंक्रीट
ਪਲੇਨ ਕੋਣ,समतल कोण
ਸਾਦਾ ਵਿਹੜਾ,समतल यार्ड
ਪਲੈਨਸੋਲ,प्लानसॉल
ਪਲਾਸਟਿਕ ਇਕਸਾਰਤਾ,सुघट्यता संसक्ति
ਪਲਾਸਟਿਕਤਾ,पराप्रत्यास्थता
ਪਲਾਸਟਿਕਤਾ ਸੂਚਕਾਂਕ,सुघट्यता सूचकांक
ਪਲਾਸਟਿਕ ਸੀਮਾ,सुघट्यता सीमा
ਪਲਾਸਟਿਕ ਸੀਮਾ,सुघट्यता पिरसर
ਪਲੇਟੀ ਬਣਤਰ,पटली संरचना
ਪਲਿੰਥ,कुरसी
ਹਲ ਮਿੱਟੀ,हल मृदा
Plum ਪੱਥਰ,प्लम पत्थर
ਪੋਡਜ਼ੋਲ,पाडजोल
ਇਸ਼ਾਰਾ,टीप
ਬਹੁਭੁਜ ਕੰਧ,बहुकोणी दीवार
ਪੋਰ ਸਪੇਸ,रंध्र अवकाश
ਪੋਰਟ,पत्तन
ਸਕਾਰਾਤਮਕ ਹਵਾਦਾਰੀ,प्रभावी संवातन
ਪ੍ਰੈਰੀ ਮਿੱਟੀ,प्रशाद्वल मृदा
ਸ਼ੁੱਧਤਾ,परिशुद्धता
ਪ੍ਰਾਇਮਰੀ ਕਣ,प्राथमिक कण
ਪ੍ਰਿਜ਼ਮੈਟਿਕ ਬਣਤਰ,प्रिज्मीय संरचना
ਲਾਭਕਾਰੀ ਕੰਮ,उत्पादक कार्य
ਪ੍ਰੋਜੈਕਟ ਜਾਇਜ਼ਤਾ,परियोजना औचित्य समर्थन
ਸੁਰੱਖਿਆ ਦਾ ਕੰਮ,संरक्षक कार्य
ਸੂਡੋ-ਮਾਈਸੀਲੀਅਮ,आभासी माइसीलियम
ਛੱਪੜ,पडल
ਪੁੱਗਿੰਗ,रौंदना
ਪਿਊਮਿਸ,झाँवा
ਪੰਚ,थूनी
ਕਠਪੁਤਲੀ,पपेट
ਪੁਟਲੌਗ,कड़ी
ਪੁਟਲੌਗ ਸਕੈਫੋਲਡ,धारण पल्लियों का पाड़
ਮਾਤਰਾ ਸਰਵੇਖਣ,मात्रा सर्वेक्षक
ਖੱਡ ਦਾ ਰਸ,खदान रस
ਕਵੇ,भित्ति घाट
ਰਾਣੀ ਬੰਦ,मादा डेली/क्वीन क्लोजर
ਕੋਇਨ,कोनिया
ਬੇੜਾ ਬੁਨਿਆਦ,रैफ्ट बेड़ा नींव
ਰੇਕਰ,तिरछी टेक
ਰੈਕਿੰਗ,रेकिंग
ਰੈਕਿੰਗ ਬਾਂਡ,तिरछी चाल
ਰੈਕਿੰਗ ਫਲੈਸ਼ਿੰਗ,नति जलरोधी झिल्ली
ਤੇਜ਼ੀ ਨਾਲ ਵੱਖ-ਵੱਖ ਵਹਾਅ,द्रुत परिवर्ती प्रवाह
ਰਿਕਵਰੀਯੋਗ ਭੁਗਤਾਨ,वसूलीयोग्य भुगतान
ਲਾਲ ਧਰਤੀ,लाल मिट्टी
ਲਾਲ ਦੋਮਟ,लाल दुमट
ਰੈਗੂਲੇਟਰ,नियंत्रक/रेगुलेटर
ਰੈਗੂਰ ਜਾਂ ਕਾਲੀ ਕਪਾਹ ਦੀ ਮਿੱਟੀ,रेगर या काली कपासी मृदा
ਮੁੜ ਅਦਾਇਗੀ ਦਾ ਇਕਰਾਰਨਾਮਾ,वापस भुगतान ठेका
ਬਕਾਇਆ ਸੰਕੁਚਨ,अवशिष्ट संकुचन
ਬਕਾਇਆ ਮਿੱਟੀ,अवशिष्ट मृदा
ਪ੍ਰਗਟ,बाह्य पक्ष
ਪਿੰਨ ਪ੍ਰਗਟ ਕਰੋ,बाह्य पक्ष पिन
ਟਾਈ ਪ੍ਰਗਟ ਕਰੋ,बाह्य पक्ष बंधक
ਰਿਜ,कूट
ਰਿਜ ਕੈਪਿੰਗ,कूट मुंडेरी
ਨਦੀ,नदी
ਸੜਕ ਦੀ ਸਥਿਤੀ,पोताश्रेय द्रोणों
ਮੋਟਾ ਪਲਾਸਟਰ,दानेदार प्लास्टर
ਮਲਬਾ,ढोंका
ਮਲਬੇ ਦੀ ਚਿਣਾਈ,ढोका चिनाई
ਮਲਬੇ ਦੀ ਕੰਧ,ढोंका भित्ति
ਚੱਲ ਰਿਹਾ ਮਾਪ,चालू मापन या मध्यवर्ती मापन
ਸੁਰੱਖਿਅਤ ਬੇਅਰਿੰਗ ਸਮਰੱਥਾ,सुरक्षी धारण क्षमता/अनुमेय धारण क्षमता
ਲੂਣ ਗਲੇਜ਼,लवण परिष्कृति
ਨਮੂਨਾ ਦਾ ਆਕਾਰ,प्रतिदर्श आमाप
ਨਮੂਨਾ ਵੰਡ,प्रतिचयन वितरण
ਨਮੂਨਾ ਲੈਣ ਵਿੱਚ ਗੜਬੜ,प्रतिचयन त्रुटि
ਰੇਤ,बाल
ਰੇਤ ਮੁਕੰਮਲ,बलुई परिष्कृति
ਰੇਤ ਹੱਥ ਮੋਲਡਿੰਗ,रेत हस्त पथाई
ਸੈਂਡਿੰਗ,बालू घर्षण
ਸੰਤ੍ਰਿਪਤ ਮਿੱਟੀ,संतृप्त मृदा
ਸੰਤ੍ਰਿਪਤ ਮਿੱਟੀ ਦਾ ਪੇਸਟ,संतृप्त मृदा लेई
ਸੰਤ੍ਰਿਪਤ ਐਬਸਟਰੈਕਟ,संतृप्ति निष्कर्षण
ਸੰਤ੍ਰਿਪਤ ਪ੍ਰਤੀਸ਼ਤਤਾ,संतृप्ति प्रतिशतता
ਸਾਸਰ ਗੁੰਬਦ,शराविका गुम्मद
ਸਕੈਫੋਲਡ,पाड़
ਸ਼ਿਸਟ,शिस्ट
ਸਮੁੰਦਰੀ ਬੰਦਰਗਾਹ,समुद्री अथवा महासागरीय पत्तन
ਗੁਪਤ ਗਟਰ,गुप्त वाहिका
ਦੂਜਾ,सेकन्ड
ਸੈਡੀਮੈਂਟੇਸ਼ਨ ਵਿਸ਼ਲੇਸ਼ਣ,सादन विश्लेषण
ਅਰਧ-ਨਕਲੀ ਬੰਦਰਗਾਹ,सामि कृत्रिम पोताश्रय
ਸੈਮੀ ਟਾਈਡਲ ਡੌਕ,अर्द्ध-ज्वारीय गोदी
ਬਜ਼ੁਰਗ,जरावस्था
ਸ਼ੈਲ,शेल
ਸ਼ੀਟ ਦੇ ਢੇਰ,चादरी पाइल
ਸੁੰਗੜਨ ਦੀ ਸੀਮਾ,संकुचन सीमा
ਸ਼ਟਰਿੰਗ,तख्ताबन्दी
ਸਿਏਲੀਟਿਕ ਮਿੱਟੀ,सियालिटिक मृदा
ਸੀਰੋਜ਼ਮ,सीरोजेम
ਸਿਲ,देहली या सिल
ਗਾਦ,साद
ਸਿੰਗਲ ਫਲੇਮਿਸ਼ ਲਹੂ,इकहरी फ्लेमिश चाल
ਸਿੰਗਲ ਦਾਣੇਦਾਰ ਬਣਤਰ,एकल कणीय संरचना
ਪਿੰਜਰ ਮਿੱਟੀ,अधकचरी मृदा
ਸਕਰਟਿੰਗ,अंचल
ਸਲੀਪਰ ਕੰਧ,आधार भित्तियाँ
ਸਾਈਡ ਗਟਰ,सर्पी वाहिका
ਸਲਾਈਡ ਨਿਯਮ,परिकलन पट्टिका
ਸਲਿਪ ਡੌਕ,सर्पण गोदी
Smoniza,स्मोनिटजा
ਭਿੱਜਣਾ,समतापकरण
ਮਿੱਟੀ ਦੀ ਸਾਂਝ,मृदा समवाय
ਮਿੱਟੀ ਦੀ ਸ਼੍ਰੇਣੀ,मृदा वर्ग
ਮਿੱਟੀ ਕੰਪਲੈਕਸ,मृदा सम्मिश्र
ਮਿੱਟੀ ਦੀ ਇਕਸਾਰਤਾ,मृदा संसक्ति
ਮਿੱਟੀ ਪਰਿਵਾਰ,मृदा परिवार
ਮਿੱਟੀ ਫਰੇਮ ਦਾ ਕੰਮ,मृदा सार
ਮਿੱਟੀ ਦੀ ਨਮੀ,मृदा नमी
ਮਿੱਟੀ ਦੀ ਨਮੀ ਦਾ ਵਾਧਾ,मृदा नमी अभिवृद्धि
ਮਿੱਟੀ ਦੀ ਨਮੀ ਦੀ ਘਾਟ,मृदा नयी न्यूनता
ਮਿੱਟੀ ਰੂਪ ਵਿਗਿਆਨ,मृदाकारिकी
ਮਿੱਟੀ ਦਾ ਕਣ,मृदा कण
ਮਿੱਟੀ ਦਾ ਪੜਾਅ,मृदा प्रावस्था
ਮਿੱਟੀ ਪਰੋਫਾਇਲ,मृदा परिच्छेदिका
ਮਿੱਟੀ ਪ੍ਰਤੀਕਰਮ,मृदा अभिक्रिया
ਮਿੱਟੀ ਵੱਖ ਕਰਦੀ ਹੈ,मृदा कणवर्ग
ਮਿੱਟੀ ਦੀ ਲੜੀ,मृदा श्रेणी
ਮਿੱਟੀ ਦਾ ਹੱਲ,मृदा घोल
ਮਿੱਟੀ ਦੀ ਬਣਤਰ,मृदा संरचना
ਮਿੱਟੀ ਦੀ ਬਣਤਰ,मृदा गठन
ਮਿੱਟੀ ਦੀ ਕਿਸਮ,मृदा प्रकार
ਸੋਲਮ,सोलम
ਸੋਰਪਸ਼ਨ,शोषण
ਸਪੱਲਸ,कत्तर
ਖਾਸ ਆਇਨ ਪ੍ਰਭਾਵ,विशिष्ट आयन प्रभाव
ਵਰਗਾਕਾਰ ਕੋਰਸਡ ਮਲਬੇ ਦੀ ਚਿਣਾਈ,चौकोर रद्देदार ढोका चिनाई
ਵਰਗਾਕਾਰ ਰੈਗੂਲਰ ਕੋਰਸਡ ਮਲਬੇ ਦੀ ਚਿਣਾਈ,नियमित चौकोर रद्देदार ढोका चिनाई
ਸਥਿਰ ਵਹਾਅ,अपरिवर्ती प्रवाह
ਸਟੈਪਡ ਫਲੈਸ਼ਿੰਗ,सोपानी जलरोधी झिल्ली
ਚਿਪਕਣਾ,चिपचिपापन
ਸਟਿਕਿੰਗ ਪੁਆਇੰਟ,चिपकन बिंदु
ਪੱਥਰ,पत्थर
ਢਲਾਣ ਹੱਥ ਮੋਲਡਿੰਗ,गीली हस्थ पथाई
ਪੱਟੜੀ ਦਾ ਕਬਜਾ,पट्टक कब्जा
ਤੂੜੀ ਬੋਰਡ,गत्ता
ਸਟ੍ਰੀਮ,सरिता
ਤਣਾਅ,प्रतिबल
ਸਟ੍ਰੈਚਰ,पट्टी/स्ट्रैचर
ਸਟ੍ਰੈਚਰ ਬਾਂਡ,पट्टी/स्ट्रैचर चाल
ਸਟਰੈਚਰ ਕੋਰਸ,पट्टी रद्दा
ਸਤਰ,स्ट्रिंग
ਸਤਰ ਕੋਰਸ,किंगरी रद्दा
ਬਣਤਰ ਕਾਰਕ,संरचना गुणांक
ਬਣਤਰ ਸੂਚਕਾਂਕ,संरचना सूचक अंक
ਸਟੁਕੋ,स्टुको
ਸਟੱਡ,स्टड
ਸਟਾਈਲੋਬੇਟ,आधार पीठ
ਉਪ ਮਿੱਟੀ,अवमृदा
ਉਪ ਬਣਤਰ,अधः रचना
ਸਮੀਕਰਨ ਵਕਰ,संकलन वक्र
ਸੂਰਜ ਮੀਕਾ,सनमाइका
ਸੁਪਰ ਬਣਤਰ,अधिरचना/ऊपरी ढाँचा
ਸਰਵੇਖਣ ਕਰਨ ਵਾਲਾ,सर्वेक्षक
S-ਮੁੱਲ,S-मान
ਸਵੈਗ,प्रठप्पा
ਹੰਸ ਦੀ ਗਰਦਨ,हंस ग्रीवा
ਤੰਬੂ,मंडप
ਟੇਬਲ ਹੱਥ ਮੋਲਡਿੰਗ,मेज हस्त पथाई
ਟੈਂਕਿੰਗ,टैंकन
ਟੈਂਪੀਏਟੋ,टैम्पीटो
ਟੈਂਪਰਿੰਗ,मृदुकरण
ਟੈਂਪਲੇਟ,टैमप्लेट
ਟੈਂਪਲੇਟ,आकार पट्ट
ਟੇਪੀਡੇਰਿਅਮ,टेपीडेरियम
ਟੈਰਾਕੋਟਾ,टैराकोटा
ਟੈਰਾ ਰੋਜ਼ਾ,टैरारोसा
ਟੈਰਾਜ਼ੋ,टैराजो
ਟੈਟਰਾ ਸ਼ੈਲੀ,चतुरभिकल्पना
ਥ੍ਰੈਸ਼ਹੋਲਡ ਸੀਮਾ ਮੁੱਲ,प्रभाव सीमा मान
ਗਲਾ,कंठ
ਪੱਥਰ ਦੁਆਰਾ,धुर पत्थर
ਟਾਈਡਲ ਬੇਸਿਨ,ज्वारीय बेसिन
ਟਾਈ ਪੱਟੀ,तान छड़
ਟਾਈ ਬੀਮ,बंधन धरन
ਟਾਈ ਰਾਡ,तान दंड
