Odiya,English
ଡେସ୍କଟପ୍ ପ୍ରକାଶନ |,desktop publishing (DTP)
ଡେସ୍କଟପ୍ ଭିଡିଓ,desktop video
ଗନ୍ତବ୍ୟସ୍ଥଳ ଠିକଣା,destination address
"1. ବିନାଶକାରୀ, 2. ବିନାଶକାରୀ |",destructer
ନିର୍ଣ୍ଣୟକାରୀ ଅଟୋମାଟା |,deterministric automats
ବିକାଶକାରୀ,developer
ବିକାଶ ବ୍ୟବସ୍ଥା,development system
ଉପକରଣ,device
ଉପକରଣ ନିୟନ୍ତ୍ରଣ ଏକକ,device control unit
ଉପକରଣ ନିୟନ୍ତ୍ରକ,device controller
ଉପକରଣ ପରିଚାଳନା,device management
ଉପକରଣ ମୋଡ୍,device mode
ନିରାକରଣ,diagnosis
ଡାଇଗ୍ନୋଷ୍ଟିକ୍ ସିଷ୍ଟମ୍ |,diagnostic system
"1. ନିଦାନ, 2. ନିଦାନ",diagnostics
ଚିତ୍ର,diagram
ଡାଏଲ୍ କରନ୍ତୁ |,dial
ଡାଏଲ୍ ଲାଇନ୍ |,dial line
ଡାଏଲ୍ ସ୍ୱର,dial tone
ଡାଏଲ୍ ଅପ୍ କରନ୍ତୁ |,dial up
"1. ସଂଳାପ, 2. ବାର୍ତ୍ତାଳାପ",dialog
ବାର୍ତ୍ତାଳାପ କକ୍ଷ |,dialog box
ଡାଏଲଅପ୍ ମୋଡେମ୍ |,dialup modem
ବୀମା,diamension
ଅଭିଧାନ,dictionary
"1. ଭିନ୍ନକ୍ଷମ, 2 ଭିନ୍ନତା",differentiation
ସାଂଖ୍ୟିକ,digital
ଡିଜିଟାଲ୍ ସିଷ୍ଟମ୍ |,digital channel
ଡିଜିଟାଲ୍ ସର୍କିଟ୍ |,digital circuit
ଡିଜିଟାଲ୍ କମ୍ପ୍ୟୁଟର |,digital computer
"1. ଡିଜିଟାଲ୍ ଡାଟା, 2. ଡିଜିଟାଲ୍ ଡାଟା |",digital data
ଡିଜିଟାଲ୍ ସୁବିଧା,digital facility
ଡିଜିଟାଲ୍ ଫିଲ୍ଟର୍ |,digital filter
ଡିଜିଟାଲ୍ ଲାଇବ୍ରେରୀ |,digital library
ଡିଜିଟାଲ୍ ମୋଡ୍ୟୁଲେସନ୍,digital modulation
"1. ଡିଜିଟାଲ୍ ପ୍ରଦର୍ଶନ, 2. ଡିଜିଟାଲ୍ ମନିଟର |",digital monitor
ଡିଜିଟାଲ୍ ପ୍ରତିଛବି |,digital picture
"1. ଡିଜିଟାଲ୍ ଦସ୍ତଖତ, 2. ଡିଜିଟାଲ୍ ଦସ୍ତଖତ |",digital signature
ଡିଜିଟାଲ୍ ସୁଇଚ୍ |,digital switch
ଡିଜିଟାଲ୍ ଆନାଗଲ୍ କନଭର୍ଟର |,digital to analog (D/A) converter
ଡିଜିଟାଇଜେସନ୍,digitization
ଡିଜିଟାଇଜେସନ୍,digitize
ଡିଜିଟାଇଜର୍,digitizer
ଡାୟୋଡ୍,diode
ପ୍ରିମା ଫେସୀ |,direct
ପ୍ରତ୍ୟକ୍ଷ ଠିକଣା,direct address
ସିଧାସଳଖ ରୂପାନ୍ତର |,direct conversion
ସିଧାସଳଖ ଯୋଡି |,direct coupling
"1. ସିଧାସଳଖ ମେମୋରୀ ଆକ୍ସେସ୍, 2. ସିଧାସଳଖ ମେମୋରୀ ଆକ୍ସେସ୍ (DMA)",direct memory access (DMA)
ସିଧାସଳଖ ମେମୋରୀ ଆକ୍ସେସ୍ (DMA),direct memory acess (DMA)
ପ୍ରତ୍ୟକ୍ଷ ପଦ୍ଧତି |,direct method
ଦିଗଗୁଡିକ,directive
ଡିରେକ୍ଟୋରୀ,directory
"1. ଡିରେକ୍ଟୋରୀ ସର୍ଭର, 2. ଡିରେକ୍ଟୋରୀ ସର୍ଭର |",directory server
ଡିରେକ୍ଟୋରୀ ସେବା,directory service
ଅସମର୍ଥ |,disable
ସଙ୍କେତ ଅକ୍ଷମ କରିବା |,disabling signal
"1. ବିଚ୍ଛିନ୍ନତା, 2. ବିଚ୍ଛିନ୍ନତା",disconnect
"1. ବିଚ୍ଛିନ୍ନ, 2. ବିଚ୍ଛିନ୍ନ |",discrete
"1. ଡିସ୍କ, 2. ଡିସ୍କ",disk
"1. ଡିସ୍କ ଠିକଣା, 2. ଡିସ୍କ ଠିକଣା",disk address
"1. ଡିସ୍କ ଆରେ, 2. ଡିସ୍କ ଆରେ |",disk array
"1. ଡିସ୍କ କ୍ଷମତା, 2. ଡିସ୍କ କ୍ଷମତା |",disk capacity
"1. ଡିସ୍କ ଡ୍ରାଇଭର, 2. ଡିସ୍କ ଡ୍ରାଇଭ |",disk drive
ଡିସ୍କ ଫାଇଲ୍ |,disk file
"1. ଡିସ୍କ ମେମୋରୀ, 2. ଡିସ୍କ ମେମୋରୀ, 3. ଡିସ୍କ ମେମୋରୀ, 4 | ଡିସ୍କ ମେମୋରୀ",disk memory
ଡିସ୍କ ଅପରେଟିଂ ସିଷ୍ଟମ୍ (DoS),disk operating system (DOS)
ଡିସ୍କ ପ୍ୟାକେଜ,disk pack
"1. ଚାକ୍ରିକା ସର୍ଭର, 2. ଡିସ୍କ ସର୍ଭର |",disk server
"1. ଡିସ୍କ ସଂରକ୍ଷଣ, 2. ଡିସ୍କ ସଂରକ୍ଷଣ",disk storage
ଡିସ୍କେଟ୍ |,diskette
ଫାଇଲ୍ ପ୍ରଦର୍ଶନ କରନ୍ତୁ |,display file
ପ୍ରତିଛବି ପ୍ରଦର୍ଶନ କରନ୍ତୁ |,display image
ନିଷ୍କାସନ,disposal
ଦୂରତା,distance
ଦୂରତା କାର୍ଯ୍ୟ,distance function
ବିକୃତି,distortion
ବିତରଣ,distributed
ବଣ୍ଟିତ ତଥ୍ୟ |,distributed data
ବଣ୍ଟିତ ସର୍ଭର |,distributed server
"1. ବଣ୍ଟିତ ସିଷ୍ଟମ୍, 2. ବଣ୍ଟିତ ସିଷ୍ଟମ୍ |",distributed system
ବିତରକ,distributive
ଡକ୍ୟୁମେଣ୍ଟ୍,document
ଡକ୍ୟୁମେଣ୍ଟ୍ ସ୍ୱୀକୃତିପ୍ରାପ୍ତ |,document retrieved
"1. ଡକ୍ୟୁମେଣ୍ଟ୍ ୱିଣ୍ଡୋ, 2. ଡକ୍ୟୁମେଣ୍ଟ୍ ୱିଣ୍ଡୋ |",document window
ଡକ୍ୟୁମେଣ୍ଟେସନ୍,documentation
"ଡୋମେନ୍, ଡୋମେନ୍",domain
ଡୋମେନ୍ ନାମ,domain name
"1. ଡଟ୍ ମ୍ୟାଟ୍ରିକ୍ସ ପ୍ରିଣ୍ଟର୍, 2. ଡଟ୍ ମ୍ୟାଟ୍ରିକ୍ସ ପ୍ରିଣ୍ଟର୍ |",dot matrix printer
"ତଳେ, ତଳେ",down
"1. ଆଭାଲିଙ୍କ୍, 2. ସ୍କ୍ୱାର୍ |",down link
ଡାଉନଲୋଡ୍ କରନ୍ତୁ |,down loading
ଡାଉନଲୋଡ୍ ସମୟ |,down time
ଟ୍ରାକ୍ସନ୍,dragging
DRAM (ଡାଇନାମିକ୍ RAM),DRAM (dynamic RAM)
ରନ୍ ଅଫ୍,drift
ଡ୍ରାଇଭର |,driver
ପତ୍ର,drop
ଡ୍ରପ୍ ତାଲିକା ବାକ୍ସ,drop down list box
ଡ୍ରମ୍ ଡ୍ରାଇଭ୍ |,drum drive
"1. ଡ୍ରମ୍ ପ୍ରିଣ୍ଟର୍, 2. ଡ୍ରମ୍ ପ୍ରିଣ୍ଟର୍ |",drum printer
"1. ଇମ୍ ୟୁନିଟ୍, 2. ଡ୍ରମ୍ ୟୁନିଟ୍ |",drum unit
"1. ଦ୍ୱ ual ତ୍ୟ, 2 bi",dual
ଦ୍ୱ ual ତ ଘନତା |,dual density
"1. ନୀରବ ଠିକଣା, 2. ନକଲି ଠିକଣା |",dummy address
ଡମ୍ପିଂ,dump
ଡବଲ୍ ସର୍କିଟ୍ |,duplex circuit
ଆଇନଗତକରଣ |,duplexing
କି କି,duplicate
"1.D V D R./W, 2 DVD ପଠନ, 3. ଲେଖିବା",DVD R/W
DVD ROM,DVD ROM
ଗତିଶୀଳ ନିର୍ଦ୍ଦେଶ,dynamic instruction
"1. ଡାଇନାମିକ୍ ମେମୋରୀ, 2. ଡାଇନାମିକ୍ ମେମୋରୀ |",dynamic memory
"1. ଡାଇନାମିକ୍ସ, 2. ଡାଇନାମିକ୍ସ",dynamics
E B C D I C,EBCDIC
ଇ-ବ୍ୟବସାୟ |,e-business
ଇକୋ,echo
"1.e- ବାଣିଜ୍ୟ, 2.e- ବାଣିଜ୍ୟ |",e-commerce
ସମ୍ପାଦନା,edit
ସମ୍ପାଦକ,editor
ଶିକ୍ଷାଗତ ପ୍ରଯୁକ୍ତିବିଦ୍ୟା |,educational technology
e e p rom,EEP rom
"1. ଅର୍ଥପୂର୍ଣ୍ଣ ଠିକଣା, 2. ପ୍ରଭାବଶାଳୀ ଠିକଣା |",effective address (floating address)
ଅର୍ଥପୂର୍ଣ୍ଣ ଅପରେଣ୍ଡ୍ ଠିକଣା |,effective operand address
ପ୍ରଭାବଶାଳୀ କାର୍ଯ୍ୟ,effective procedure
ପ୍ରଭାବଶାଳୀ UID |,effective UID (user identification)
ପ୍ରଭାବଶାଳୀ ସଂକ୍ରମଣ କାର୍ଯ୍ୟ,efffective transmission operand
ଅକ୍ଟାଲ୍ ବାଇଟ୍ |,eight-bit byte
"ଇଲେକ୍ଟ୍ରୋନିକ୍ ଶିକ୍ଷା, ଇ-ଲର୍ନିଂ |",e-learning
ନିର୍ବାଚନ ଆଲଗୋରିଦମ |,election-algirthm
ଇଲେକ୍ଟ୍ରୋନିକ୍ ମେଲ୍ ସେବା (ଇ-ମେଲ୍),electric mailing (e-mail)
"1. ଇଲେକ୍ଟ୍ରୋନିକ୍ ପ୍ରିଣ୍ଟିଙ୍ଗ୍, 2. ଇଲେକ୍ଟ୍ରୋନିକ୍ ପ୍ରିଣ୍ଟର୍ |",electric printer
ବ electrical ଦୁତିକ ଆକାଉଣ୍ଟିଂ ମେସିନ୍ |,electrical accounting machine
ଇଲେକ୍ଟ୍ରୋନିକ୍ସ,electronic
ଇଲେକ୍ଟ୍ରୋନିକ୍ ନିଷ୍କାସନ ସିଷ୍ଟମ୍ (ECS),electronic clearance system (ECS)
ଇଲେକ୍ଟ୍ରୋନିକ୍ ଡାଟା ଏକ୍ସଚେଞ୍ଜ୍ (EDI),electronic data interchange (EDI)
ବ electronic ଦ୍ୟୁତିକ ତଥ୍ୟ ପ୍ରକ୍ରିୟାକରଣ |,electronic data processing
ଇଲେକ୍ଟ୍ରୋନିକ୍ ବ୍ରୋସର |,electronic filing
ଇଲେକ୍ଟ୍ରୋନିକ୍ ପାଣ୍ଠି ସ୍ଥାନାନ୍ତର ଯାନ୍ତ୍ରିକତା (EFTS),electronic funds transfer System (EFTS)
"1. ଇଲେକ୍ଟ୍ରୋନିକ୍ ଜର୍ନାଲ୍, 2. ଇଲେକ୍ଟ୍ରୋନିକ୍ ଜର୍ନାଲ୍ |",electronic journals
ବ electronic ଦ୍ୟୁତିକ ପ୍ରକାଶନ |,electronic publishing
ଇଲେକ୍ଟ୍ରୋନିକ୍ ସୁଇଚ୍ |,electronic switch
"ଉପାଦାନ, ଉପାଦାନ",element
ଇ-ମେଲ୍ |,e-mail
"1. ଇ-ମେଲ୍ ଠିକଣା, 2. ଇଲେକ୍ଟ୍ରୋନିକ୍ ମେଲିଂ ଠିକଣା |",e-mail address
ଏମ୍ବେଡ୍ ସିଷ୍ଟମ୍ |,embedded system
ଏମ୍ବେଡିଂ,embedding
ନିର୍ଗତ ଯୁକ୍ତ ତର୍କ (ECL),emitter couple logic (ECL)
ଖାଲି ସ୍ଥାନ,empty stack
"1. ଖାଲି ଶୃଙ୍ଖଳା, 2. ଖାଲି ଶୃଙ୍ଖଳା |",empty string
ଯାନ୍ତ୍ରିକରଣ,emulation
"1. କ୍ୟାପସୁଲେସନ୍, 2. କ୍ୟାପସୁଲେସନ୍ |",encapsulation
ଡିକୋଡର୍ |,encipher
ଏନକୋଡିଂ,encode
"1. ଏନକୋଡର୍, 2. କୋଡାକ୍ |",encoder
ଲୁକ୍କାୟିତ ତଥ୍ୟ |,encrepted data
ଲୁକ୍କାୟିତ ଫାଇଲ୍ ସିଷ୍ଟମ୍ |,encripting file system
"1. ଏନକ୍ରିପସନ୍, 2. କୋଡିଂ, 3. ଏନକୋଡିଂ |",encryption
ବ୍ଲକ ଶେଷ,end of block
ଫାଇଲ୍-ଏଣ୍ଡ୍ |,end of file (EOF)
ଉପଯୋଗକର୍ତ୍ତା |,end-user
ପ୍ରବେଶ କର |,enter
ପ୍ରବେଶ ଚାବି |,enter-key
"1. ଉଦୟମ୍ ସ war ରଭ, 2. ଉଦୟ ସେବାକ୍ |",enterprise server
ଏଣ୍ଟରପ୍ରାଇଜ୍ ସିଷ୍ଟମ୍ |,enterprise system
ଶକ୍ତି,entity
ଶକ୍ତି ସମ୍ବନ୍ଧ,entity-relationship
ପ୍ରବେଶ ସମୟ,entry time
ଇନପୁଟ୍ ଭେରିଏବଲ୍ |,entry variable
ଗଣନାଯୋଗ୍ୟ,enumerable
ପରିବେଶ,environment
"1. ଯୁଗ, 2 ଯୁଗ, 3 ନିର୍ଦ୍ଦେଶ ମୁହୂର୍ତ୍ତ",epoch
EPRAM (ଫାଇନାନ୍ସିଆଲ୍ ପ୍ରୋଗ୍ରାମେବଲ୍ ପଠନୀୟ ମେମୋରୀ),EPROM
ଏପସିଲନ୍ କନଷ୍ଟ୍ରିକ୍ଟର୍ |,epsilon closure
ସମାନତା,equalizer
ଉପକରଣ,equipment
ସମାନତା ଶ୍ରେଣୀ,equivalence class
ସମାନ ସମ୍ପର୍କ,equivalence relation
"1. ବିଲୁପ୍ତ, 2. ବିଲୋପ",erase
ତ୍ରୁଟି ସଂଶୋଧନ କୋଡ୍ |,error correcting code
ତ୍ରୁଟି ସଂଶୋଧନ,error correction
ତ୍ରୁଟି ଚିହ୍ନଟ,error detection
ତ୍ରୁଟି ନିୟନ୍ତ୍ରଣ,error handling
ତ୍ରୁଟି ସନ୍ଦେଶ |,error message
ତ୍ରୁଟି ହାର,error rate
ତ୍ରୁଟି ପୁନରୁଦ୍ଧାର,error recovery
ତ୍ରୁଟି ନାମ,error routine
ପଳାୟନ ପ୍ରତୀକ |,escape character
ଇଥରନେଟ୍ |,ethernet
ଘଟଣା,event
ଇଭେଣ୍ଟ ଶୃଙ୍ଖଳା |,event chain
ଇଭେଣ୍ଟ ନିୟନ୍ତ୍ରଣ |,event control
ଇଭେଣ୍ଟ କାଉଣ୍ଟର,event counter
ବ୍ୟତିକ୍ରମ ନିୟନ୍ତ୍ରଣ |,exception handling
ଡିସ୍କ ସଂରକ୍ଷଣ ବିନିମୟ କରନ୍ତୁ |,exchangeable disk storage
ବହିଷ୍କାର,exclusion
ସ୍ୱତନ୍ତ୍ର ଏବଂ (x କିମ୍ବା),exclusive Or (XOR)
ଏକଜେକ୍ୟୁଟେବଲ୍ ପ୍ରୋଗ୍ରାମ୍,executable program
ନିଷ୍ପାଦନ ଷ୍ଟେଟମେଣ୍ଟ,executive statement
ଚୟନ ସନ୍ଧାନ |,exhaustive search
ବିଦ୍ୟମାନ,exist
ସମସ୍ୟା,exit
ବିଶେଷଜ୍ଞ ବ୍ୟବସ୍ଥା |,expert system
"1. ଅଭିବ୍ୟକ୍ତି, 2 ଅଭିବ୍ୟକ୍ତି",expression
ବିସ୍ତାରିତ ଗ୍ରାଫିକାଲ୍ ମ୍ୟାଟ୍ରିକ୍ସ (x g a),extended graphic array (XGA)
ବିସ୍ତାରିତ ଶିଳ୍ପ ମାନକ (EIS),extended industry standard (EIS)
ଓଭରଲୋଡ୍ ମେସିନ୍ |,extended machine
ବିସ୍ତୃତ ସ୍ମୃତି,extended memory
"1. ବିସ୍ତାରିତ ସଠିକତା, 2. ବିସ୍ତାରିତ ସଠିକତା |",extended precision
"1. ବିସ୍ତାରିତ ସର୍ଟିଂ, 2. ବିସ୍ତାରିତ ପୃଥକତା |",extended sorting
ପାଟିକରି ଡାକିବା,external call
ବାହ୍ୟ ତ୍ରୁଟି |,external error
ବାହ୍ୟ କାର୍ଯ୍ୟ,external function
ବାହ୍ୟ ବାଧା,external interrupt
"1. ବାହ୍ୟ ସ୍ମୃତି, 2. ବାହ୍ୟ ସ୍ମୃତି",external memory
ବାହ୍ୟ ସ୍ମୃତି,external memory
ବାହ୍ୟ ମୋଡେମ୍ |,external modem
ବାହ୍ୟ ସନ୍ଦର୍ଭ,external reference
ବାହ୍ୟ ସନ୍ଧାନ |,external searching
ବାହ୍ୟ ସଂରକ୍ଷଣ ଉପକରଣ,external storage device
ନିଷ୍କାସନ,extraction
ବହିଷ୍କାର,extrapolation
ପ୍ୟାନେଲ୍ ବର୍ଣ୍ଣ ପ୍ରିଣ୍ଟର୍,face-character printer
ବିଫଳ-ସୁରକ୍ଷା କାର୍ଯ୍ୟ,fail-safe operation
ବିଫଳତା ହାର,failure rate
ବିଫଳତା ନିଷ୍କାସନ,failure recovery
ମିଥ୍ୟା କୋଡ୍,false code
ମିଥ୍ୟା ତ୍ରୁଟି |,false error
"1. ନିବେଶ, 2. ନିବେଶ ପଏଣ୍ଟ |",fan-in
"1. ଇସୁ, 2. ସଂଖ୍ୟା ସଂଖ୍ୟା",fan-out
"1. ନକଲ I / O ଉପକରଣ, 2 ନକଲ ଇନପୁଟ୍ ଉପକରଣ / ଆଉଟପୁଟ୍",fascimile I/O device
ଦ୍ରୁତ ଫୁରିଅର୍ ସ୍ଥାନାନ୍ତର |,fast fourier transform (FFT)
ସାଂଘାତିକ ତ୍ରୁଟି |,fatal error
ତ୍ରୁଟି ଚିହ୍ନଟ,fault detection
ତ୍ରୁଟି ନିଦାନ,fault diagnosis
ଦୋଷ ସହନଶୀଳତା |,fault tolerance
ଫ୍ୟାକ୍ସ,fax
ଫ୍ୟାକ୍ସ ବାର୍ତ୍ତା |,fax message
f dc,FDC
ଲକ୍ଷଣ ଚିହ୍ନଟ,feature detection
ପୂର୍ଣ୍ଣ ଚକ,feed cycle
ପୁନ vest ନିବେଶ,feedback
"1. ଯୋଗାଣକାରୀ, 2. ପୁଷ୍ଟିକର ଖାଦ୍ୟ, 3. ଫିଡର୍ |",feeder
anan,fetch
ଫିବୋନାକ୍ସି ଆବିଷ୍କାର |,fibonacci search
ଫିବୋନାକ୍ସି କ୍ରମ |,fibonacci sequence
ଫିବୋନାକ୍ସି ସିରିଜ୍ |,fibonacci series
ଫାଇବର ଅପ୍ଟିକ୍ସ |,fibre optics
ଫିଡୋ ଜାଲ |,fido net
ଅଞ୍ଚଳ,field
ପଞ୍ଚମ ପି generation ଼ିର କମ୍ପ୍ୟୁଟର |,fifth generation computers
"1. ଫାଇଲ, 2 ଫାଇଲ୍ |",file
ଫାଇଲ୍ ପ୍ରବେଶ ପଦ୍ଧତି |,file access method
ଫାଇଲ୍ ଆବଣ୍ଟନ ସାରଣୀ |,file allocation table
ଫାଇଲ୍ ସଙ୍କୋଚନ |,file compression
ଫାଇଲ୍ କପି,file copying
ଫାଇଲ୍ ବିନ୍ୟାସ,file layout
ଫାଇଲ୍ ମିଶ୍ରଣ |,file merge
ଫାଇଲ୍ ପୁନରୁଦ୍ଧାର,file recovery
ଫାଇଲ୍ ଷ୍ଟୋରେଜ୍ |,file storage
ଫାଇଲ୍ ଗଠନ,file structure
ଫାଇଲ୍ ସିଷ୍ଟମ୍ |,file system
ଫାଇଲ୍ ସ୍ଥାନାନ୍ତର |,file transfer
ଫାଇଲ୍ ସ୍ଥାନାନ୍ତର ପ୍ରୋଟୋକଲ୍ (FTP),file transfer protocol (FTP)
ଫିଲ୍ଟର୍,filter
ଶେଷ ସ୍ଥିତି |,final state
ସନ୍ଧାନ କର |,find
ସୀମିତ ରାଜ୍ୟ ଯନ୍ତ୍ର |,finite state machine
ଅଗ୍ନି କାନ୍ଥ,fire wall
ଫର୍ମୱେୟାର |,firmware
ପ୍ରଥମେ ସେବା କର |,first come first serve
ପ୍ରଥମ ପି generation ଼ିର କମ୍ପ୍ୟୁଟର |,first generation computer
ପ୍ରଥମ ଇନପୁଟ୍ ପ୍ରଥମ ଇସ୍ୟୁ (FIFO),first in first out (FIFO)
ପ୍ରଥମ କ୍ରମ ଆର୍ଗୁମେଣ୍ଟ୍ |,first order logic
ପ୍ରଥମ କ୍ରମ ନୀତି |,first order theory
ସ୍ଥିର ବିଭାଜନ |,fixed partition
ସାଇନ୍ କରନ୍ତୁ |,flag
ନମନୀୟ ଡିସ୍କ |,flexible disk
ଫ୍ଲପି ଡିସ୍କ |,floppy disk
ଫ୍ଲପି ଡିସ୍କ ଡ୍ରାଇଭ (FDD),flopy disk drive (Fdd)
ଫ୍ଲୋ ଚାର୍ଟ,flow chart
ନିୟନ୍ତ୍ରଣ ପ୍ରବାହ,flow of control
ପୂର୍ବାବଲୋକନ,flush
ଫୋଲ୍ଡର,folder
ଫଣ୍ଟ,font
ଫଣ୍ଟ ପରିବାର,font family
ବାହ୍ୟ ଚାବି |,foreign key
ଫର୍ମ |,form
ସାଙ୍କେତିକ ଭାଷା |,formal language
ସାଙ୍କେତିକ ପଦ୍ଧତି |,formal system
"1. ଫର୍ମାଟ୍, 2.ଫର୍ମ",format
ଚିତ୍ରାଙ୍କନ,formatting
ଦୁର୍ଗ,fortran
"1. ଫର୍ଟ୍ରାନ୍ (ଏକ କମ୍ପ୍ୟୁଟର ଭାଷା) ପ୍ରୋଗ୍ରାମ୍, 2. ଫୋର୍ଟ୍ରାନ୍ ପ୍ରୋଗ୍ରାମିଂ |",fortran programming
ଅଗ୍ରଗାମୀ ସ୍ଲାସ୍ |,forward slash
4th ର୍ଥ ପି generation ଼ିର କମ୍ପ୍ୟୁଟର |,fourth generation computer
ବିଭାଗ,fragment
ଫ୍ରେମ୍,frame
"1. ମାଗଣା ଜାଲ, 2. ମାଗଣା ଜାଲ |",free net
ମାଗଣା ସଫ୍ଟୱେର୍ ଟ୍ରଷ୍ଟ |,free software foundation
ମାଗଣା ସଂରକ୍ଷଣ,free storage
ମାଗଣା |,freeware
ଆଗ,front end
"1. ଫ୍ରଣ୍ଟ୍ ପ୍ୟାନେଲ୍, 2. ଫ୍ରଣ୍ଟ୍ ପ୍ୟାନେଲ୍ |",front panel
"1. କାର୍ଯ୍ୟ, 2 କାର୍ଯ୍ୟ",function
ଫଙ୍କସନ୍ କୀ,function key
ଫଙ୍କସନ୍ ରେଫରେନ୍ସ,function reference
କାର୍ଯ୍ୟକ୍ଷମ ନିର୍ଭରଶୀଳତା |,functional dependency
କାର୍ଯ୍ୟ ପରୀକ୍ଷା,functional testing
"1. ଅସ୍ପଷ୍ଟ ତର୍କ, 2. ଅସ୍ପଷ୍ଟ ତର୍କ |",fuzzy logic
"1. ଫୁଜି ସେଟ୍, 2. ଫୁଜି ସେଟ୍ |",fuzzy set
ଲାଭ,gain
କ୍ରୀଡା ବୃକ୍ଷ |,game tree
ବ୍ୟବଧାନ ବର୍ଣ୍ଣ,gap character
ଅଳିଆ,garbage
ଅଳିଆ ସଂଗ୍ରହ,garbage collection
ଅଳିଆ ସଂଗ୍ରହ,garbage collection
ଆବର୍ଜନା ଭିତରେ ଆବର୍ଜନା (ଜିଗୋ),garbage in garbage out (GIGO)
ଦ୍ୱାର,gate
ଦ୍ୱାର ପଥ (ନେଟୱର୍କ ପ୍ରସଙ୍ଗରେ),gateway
ବିସ୍ତୃତ କାର୍ଯ୍ୟକ୍ରମ |,general program
ବିସ୍ତୃତ କାର୍ଯ୍ୟକ୍ରମ |,general program
ବ୍ୟାପକ ଉଦ୍ଦେଶ୍ୟ କମ୍ପ୍ୟୁଟର |,general purpose computer
ସାଧାରଣ ଉଦ୍ଦେଶ୍ୟ କମ୍ପ୍ୟୁଟର |,general purpose computer
ସାଧାରଣ ରେଜିଷ୍ଟର |,general register
ସାଧାରଣକରଣ,generalization
ସାଧାରଣକରଣ,generalization
ବିସ୍ତୃତ ବସ୍ତୁ ଭାଷା |,general-purpose language
ବ୍ରଡ୍ ପର୍ପୋଜ୍ ଅପରେସନ୍ ସିଷ୍ଟମ୍ |,general-purpose operating sysem
ବିସ୍ତୃତ ଉଦ୍ଦେଶ୍ୟ ପଞ୍ଜିକରଣ |,general-purpose regisgter
ତ୍ରୁଟି ସୃଷ୍ଟି ହୋଇଛି |,generated error
ପ୍ରଜନନ କାର୍ଯ୍ୟ,generating function
ଶ୍ରେଣୀ ସାଧାରଣ,generic class
ଶ୍ରେଣୀ କାର୍ଯ୍ୟ,generic function
ସାଧାରଣ ଶ୍ରେଣୀ ନାମ,generic name
ଜିଗୋ,gigo
"1. ୟୁନିଭର୍ସାଲ୍, 2. ଗ୍ଲୋବାଲ୍",global
ସର୍ବଭାରତୀୟ କୋଡ୍ |,global code
ସର୍ବଭାରତୀୟ ଲକ୍ |,global lock
"1. ୟୁନିଭର୍ସାଲ୍ ନେଟୱାର୍କ, 2. ୟୁନିଭର୍ସାଲ୍ ନେଟୱାର୍କ |",global network
ସର୍ବଭାରତୀୟ ନେଟୱାର୍କ |,global network
"1. ବିଶ୍ user ବ୍ୟବହାରକାରୀ, 2. ସର୍ବସାଧାରଣ ଉପଭୋକ୍ତା, 3. ସର୍ବଭାରତୀୟ ଉପଭୋକ୍ତା |",global user
ଗ୍ଲୋବାଲ୍ ଭେରିଏବଲ୍ |,global variable
"1. ଗ୍ଲୋବାଲାଇଜେସନ୍, 2. ଗ୍ଲୋବାଲାଇଜେସନ୍",globalisation
ଗୋଫର୍ (ଏକ ନେଟୱାର୍କରେ ଏକ ପ୍ରୋଟୋକଲ୍),gopher
ଗୋଫର୍ ରିସେପ୍ଟର୍ |,gopher client
"1. ଗୋଫର୍ ସର୍ଭର, 2. ଗୋଫର୍ ସର୍ଭର |",gopher server
ଗୋଫର୍ ସାଇଟ୍ |,gopher site
ଗୋଫର୍ ସ୍ପେସ୍ |,gopher space
ଆକର୍ଷଣୀୟ ଅବକ୍ଷୟ |,graceful degradation
ବ୍ୟାକରଣ ପରିବର୍ତ୍ତନକାରୀ,grammar checker
ବ୍ୟାକରଣ ହଟ୍ଟି ଏକ୍ସଟ୍ରୋଭର୍ସନ୍ |,grammar graceful exit
"ସମୁଦାୟ ସମୁଦାୟ, 2. ବୃହତ୍ ସମୁଦାୟ, 3. ସମୁଦାୟ ସମୁଦାୟ |",grand total
"1. ଗ୍ରାଫ୍, 2. ଗ୍ରାଫ୍",graph
"1. ଗ୍ରାଫ୍ ନୋଟେସନ୍, 2. ଗ୍ରାଫ୍ ନୋଟେସନ୍ |",graph plotting
"1. ଗ୍ରାଫିକ୍ ଅକ୍ଷର, 2. ଗ୍ରାଫିକାଲ୍ ଅକ୍ଷର |",graphic character
"1. ଗ୍ରାଫିକାଲ୍ କଣ୍ଟ୍ରୋଲର୍, 2. ଗ୍ରାଫିକାଲ୍ କଣ୍ଟ୍ରୋଲର୍ |",graphic controller
"1. ଆଲେଖୀକ ତଥ୍ୟ ସଂରଚନା, 2. ଆଲେଖୀକ ତଥ୍ୟ ସଂରଚନା |",graphic data structure
"1. ଗ୍ରାଫିକ୍ ପ୍ରଦର୍ଶନ ପ୍ରୋଗ୍ରାମ, 2. ଗ୍ରାଫିକାଲ୍ ପ୍ରଦର୍ଶନ ପ୍ରୋଗ୍ରାମ |",graphic display program
"1. ଗ୍ରାଫିକାଲ୍ ପ୍ରଦର୍ଶନ ରିଜୋଲ୍ୟୁସନ୍, 2. ଗ୍ରାଫିକ୍ ପ୍ରଦର୍ଶନ |",graphic display resolution
