Tamil,Punjabi
விரிவான நிலை,ਵਿਸਤ੍ਰਿਤ ਪੱਧਰ
பக்கவாட்டு சார்ந்த,ਬਾਅਦ ਵਿੱਚ
சாய்ந்த ஆண்டெனா வரிசை,oblique antenna ਐਰੇ
"குறுக்கு மோதல், பக்கவாட்டு தாக்கம்","ਟ੍ਰਾਂਸਵਰਸ ਟੱਕਰ, ਪਾਸੇ ਦਾ ਪ੍ਰਭਾਵ"
ப்ரோக்லி சூத்திரம்,ਬਰੋਗਲੀ ਫਾਰਮੂਲਾ
பிரிக்கப்பட்ட வளைவு,ਖੰਡਿਤ ਕਰਵ
உடைந்த கோடு,ਟੁੱਟੀ ਲਾਈਨ
பழுப்பு வெப்ப சோதனை,ਭੂਰਾ ਗਰਮੀ ਟੈਸਟ
பிரவுனி இயக்கம்,ਭੂਰੀ ਮੋਸ਼ਨ
பழுப்பு வேகம்,ਬ੍ਰਾਊਨੀ-ਸਪੀਡ
பிரவுனி துகள்கள்,ਭੂਰੇ ਕਣ
"உடை, உடை","ਤੋੜਨਾ, ਤੋੜਨਾ"
கருவுறுதல் விகிதம்,ਉਪਜਾਊ ਸ਼ਕਤੀ ਅਨੁਪਾਤ
"தலைகீழ் ஆண்டெனா, புரூஸ் ஆண்டெனா","ਉਲਟਾ ਐਂਟੀਨਾ, ਬਰੂਸ ਐਂਟੀਨਾ"
"குச்சி, புருஷ், குர்ச், குல்ம்","ਕੁਚੀ, ਬੁਰਸ਼, ਕੁਰਚ, ਗੁਲਮ"
Burruss தொடர்பு இழப்பு,Burruss ਸੰਪਰਕ ਨੁਕਸਾਨ
"கார்ச் காண்டாக்ட் ரெசிஸ்டன்ஸ், புருஷ் காண்டாக்ட் ரெசிஸ்டன்ஸ்","ਕੋਰਚ ਸੰਪਰਕ ਪ੍ਰਤੀਰੋਧ, ਬੁਰਸ਼ ਸੰਪਰਕ ਪ੍ਰਤੀਰੋਧ"
"குர்ச் ப்ளைட் மெஷின், புருஷ் ப்ளைட் மெஷின்","ਕਰਚ ਬਲਾਈਟ ਮਸ਼ੀਨ, ਬੁਰਸ਼ ਬਲਾਈਟ ਮਸ਼ੀਨ"
புருஷ் மூழ்குதல்,ਬੁਰਸ਼ ਇਮਰਸ਼ਨ
"புருஷ் வைத்திருப்பவர், குர்ச் வைத்திருப்பவர்","ਬੁਰਸ਼-ਧਾਰਕ, ਕੁਰਖ-ਧਾਰਕ"
"குர்ச் மெஷின், புருஷ் மெஷின்","ਕੁਰਚ ਮਸ਼ੀਨ, ਬੁਰਸ਼ ਮਸ਼ੀਨ"
"கட்ச் அடையாளம், புருஷ் அடையாளம்","ਕੱਛ ਚਿੰਨ੍ਹ, ਬੁਰਸ਼ ਚਿੰਨ੍ਹ"
பிடி-குணப்படுத்தப்பட்ட படிகம்,ਬੀਟੀ-ਕਰੋਡ ਕ੍ਰਿਸਟਲ
"குமிழி, குமிழி (பதிப்பு), குமிழி (ver.)","ਬੁਲਬੁਲਾ, ਬੁਲਬੁਲਾ (ਐਡੀ.), ਬੁਲਬੁਲਾ (ਵਰ.)"
குமிழி வசந்த திருகு,ਬੁਲਬੁਲਾ ਬਸੰਤ ਪੇਚ
குமிழி செல்,ਬੁਲਬੁਲਾ ਸੈੱਲ
குமிழி அதிக மின்னழுத்தம்,ਬੁਲਬੁਲਾ ਓਵਰਵੋਲਟੇਜ
குமிழி புள்ளி,ਬੁਲਬੁਲਾ ਬਿੰਦੂ
குமிழி படகு,ਬੁਲਬੁਲਾ ਕਿਸ਼ਤੀ
குமிழி சோதனை,ਬੁਲਬੁਲਾ ਟੈਸਟ
குமிழி நெடுவரிசை,ਬੁਲਬੁਲਾ ਕਾਲਮ
குமிழி பார்வையாளர் ப்ரிஸம்,ਬੁਲਬੁਲਾ ਦਰਸ਼ਕ ਪ੍ਰਿਜ਼ਮ
குமிழி விஸ்கோமீட்டர்,ਬੁਲਬੁਲਾ ਵਿਸਕੋਮੀਟਰ
பூதக்கண்ணாடி,ਵੱਡਦਰਸ਼ੀ ਕੱਚ
உமிழ்தல்,ਪ੍ਰਭਾਵ
குமிழி முறை,ਬੁਲਬੁਲਾ ਢੰਗ
ஈடுசெய்யும் பேட்டரி,ਮੁਆਵਜ਼ਾ ਦੇਣ ਵਾਲੀ ਬੈਟਰੀ
ஈடுசெய்யும் சுற்று,ਮੁਆਵਜ਼ਾ ਸਰਕਟ
பிற்போக்கு ஜாதகம்,ਪਿਛਾਖੜੀ ਕੁੰਡਲੀ
மின்னழுத்தத்தை ஈடுசெய்யும்,ਮੁਆਵਜ਼ਾ ਦੇਣ ਵਾਲੀ ਵੋਲਟੇਜ
சுருக்கம்,ਸੰਕੁਚਨ
மறுபிறப்பு மறுபிறப்பு,ਮੁੜ ਮੁੜ
சுருக்க சுமை,ਸੰਕੁਚਨ ਲੋਡ
சுருக்க கருதுகோள்,ਛੂਤ ਦੀ ਪਰਿਕਲਪਨਾ
"ஆம்போடெரிக் எதிர்ப்பு, தாங்கல்","ਐਮਫੋਟੇਰਿਕ ਪ੍ਰਤੀਰੋਧ, ਬਫਰ"
"amp-resistance action, buffer action","amp-ਰੋਧਕ ਕਾਰਵਾਈ, ਬਫਰ ਕਾਰਵਾਈ"
தாங்கல் பெருக்கி,ਬਫਰ ਐਂਪਲੀਫਾਇਰ
பொதுவான எதிர்ப்புத்திறன்,ਆਮ ਪ੍ਰਤੀਰੋਧਕਤਾ
தாங்கல் தாள்,ਬਫਰ ਸ਼ੀਟ
"amp-resistance controller, buffer regulation","amp ਪ੍ਰਤੀਰੋਧ ਕੰਟਰੋਲਰ, ਬਫਰ ਰੈਗੂਲੇਸ਼ਨ"
"சுற்றுப்புற எதிர்ப்புக் குறியீடு, இடையகக் குறியீடு","ਅੰਬੀਨਟ ਪ੍ਰਤੀਰੋਧ ਸੂਚਕਾਂਕ, ਬਫਰ ਸੂਚਕਾਂਕ"
தாங்கல் முதலீடு,ਬਫਰ ਨਿਵੇਸ਼
இடையக சோதனை,ਬਫਰ ਚੈੱਕ
இடையக வெளியேறு,ਬਫਰ ਨਿਕਾਸ
"அலைவீச்சு மின்தடை விகிதம், தாங்கல் விகிதம்","ਅੰਬੀਨਟ ਪ੍ਰਤੀਰੋਧ ਅਨੁਪਾਤ, ਬਫਰ ਅਨੁਪਾਤ"
தாங்கல் பதில்,ਬਫਰ ਜਵਾਬ
தாங்கல் வசந்தம்,ਬਫਰ ਬਸੰਤ
தாங்கல் சேமிப்பு,ਬਫਰ ਸਟੋਰੇਜ਼
தாங்கல் குழாய்,ਬਫਰ ਟਿਊਬ
மிதக்கும் எதிர்ப்பு,ਖੁਸ਼ਹਾਲ ਰੋਧਕ
தாங்கல் தொகுப்பி,ਬਫਰ ਕੰਪਾਈਲਰ
பொதுவான எதிர்ப்பு,ਆਮ ਵਿਰੋਧ
"மிதவை எதிர்ப்பு, தாங்கல் திறன், தாங்கல் திறன்","ਖੁਸ਼ਹਾਲ ਪ੍ਰਤੀਰੋਧ, ਬਫਰਿੰਗ ਸਮਰੱਥਾ, ਬਫਰਿੰਗ ਸਮਰੱਥਾ"
வளைவு,ਬਿਗਲ
பர்தன்,ਬਰਧਨ
வளரும் காலம்,ਵਧ ਰਹੀ ਮਿਆਦ
"அதிகரிக்கும் காரணி, காரணி காரணி","ਬੂਸਟਿੰਗ ਫੈਕਟਰ, ਫੈਕਟਰਿੰਗ ਫੈਕਟਰ"
ஒலியியல்,ਧੁਨੀ ਵਿਗਿਆਨ
உள் சோதனை,ਅੰਦਰੂਨੀ ਜਾਂਚ
உள்ளமைக்கப்பட்ட ஆண்டெனா,ਬਿਲਟ-ਇਨ ਐਂਟੀਨਾ
உள்ளமைக்கப்பட்ட ரீசார்ஜ் சாதனம்,ਬਿਲਟ-ਇਨ ਰੀਚਾਰਜ ਡਿਵਾਈਸ
பல்பு,ਬੱਲਬ
பல்பு வெளிப்பாடு,ਬੱਲਬ ਐਕਸਪੋਜਰ
பல்பு கவர்,ਬੱਲਬ ਕਵਰ
பல்பு கண்ணாடி,ਬੱਲਬ ਗਲਾਸ
பல்பு பல்,ਬੱਲਬ ਦੰਦ
பல்பு குழாய்,ਬਲਬ ਟਿਊਬ
புடைப்பு பொறிமுறை (லூப் சிஸ்டம்),ਐਮਬੌਸਿੰਗ ਮਕੈਨਿਜ਼ਮ (ਲੂਪ ਸਿਸਟਮ)
"bulge test, bulge test","ਬਲਜ ਟੈਸਟ, ਬਲਜ ਟੈਸਟ"
வெளிப்படு,ਉਭਰਨਾ
"தொகுதி, மொத்த, நிறை, நிறை, செயல்பாடு","ਵੌਲਯੂਮ, ਬਲਕ, ਪੁੰਜ, ਪੁੰਜ, ਫੰਕਸ਼ਨ"
தொகுதி பதில்,ਵਾਲੀਅਮ ਜਵਾਬ
மக்கள் தொகை விளைவு,ਆਬਾਦੀ ਪ੍ਰਭਾਵ
வெகுஜன விளைவு சாதனம்,ਪੁੰਜ ਪ੍ਰਭਾਵ ਜੰਤਰ
தொகுதி நெகிழ்ச்சி,ਵਾਲੀਅਮ ਲਚਕਤਾ
மக்கள் தொகை பதிவாளர்,ਆਬਾਦੀ ਰਿਕਾਰਡਰ
மொத்த காரணி,ਬਲਕ ਕਾਰਕ
"மொத்த தலை, பாதுகாப்பு சீர்குலைப்பான்","ਬਲਕ ਹੈੱਡ, ਸੇਫਟੀ ਡਿਸਪਲੇਟਰ"
தொகுதி வாழ்நாள்,ਵਾਲੀਅਮ ਜੀਵਨ ਕਾਲ
தொகுதி நெகிழ்ச்சி குணகம்,ਵਾਲੀਅਮ ਲਚਕੀਲੇ ਗੁਣ
மேக்ரோ லைட் டிரைவர்,ਮੈਕਰੋ ਲਾਈਟ ਡਰਾਈਵਰ
மக்கள் சொத்து,ਆਬਾਦੀ ਦੀ ਜਾਇਦਾਦ
வெகுஜன சொத்து எதிர்ப்பு,ਪੁੰਜ ਜਾਇਦਾਦ ਪ੍ਰਤੀਰੋਧ
தொகுதி விலகல்,ਵਾਲੀਅਮ ਵਿਗਾੜ
தொகுதி போக்கு,ਵਾਲੀਅਮ ਰੁਝਾਨ
அதிகபட்ச வெப்பநிலை,ਵੱਧ ਤੋਂ ਵੱਧ ਤਾਪਮਾਨ
புல்ஹார்ன்,ਬੁੱਲਹੋਰਨ
"bulge, bulge","ਬੁਲਜ, ਬੁਲਜ"
வீக்கம் தொடர்பு,ਉਛਾਲ ਸੰਪਰਕ
"கொத்து, கொத்து (n.), கொத்தாக இருக்க வேண்டும் (ver.)","ਝੁੰਡ, ਝੁੰਡ (ਐਨ.), ਕਲੱਸਟਰ ਹੋਣ ਲਈ (ਵਰ.)"
கொத்தாக எலக்ட்ரான் கற்றை,ਕਲੱਸਟਰਡ ਇਲੈਕਟ੍ਰੋਨ ਬੀਮ
கொத்து,ਝੁੰਡ
கொத்து பூச்சு,bunchy coater
கொத்து பகுதி,ਕਲੱਸਟਰ ਖੇਤਰ
பீம் குழு,ਬੀਮ ਗਰੁੱਪ
பன் பிழை தொகுப்பு,ਬਨ ਗਲਤੀ ਸੰਸਲੇਸ਼ਣ
பன்சென் செல்,ਬੰਸਨ ਸੈੱਲ
பன்சென் டிஸ்சார்ஜ் கருவி,ਬੁਨਸੇਨ ਡਿਸਚਾਰਜ ਉਪਕਰਣ
"Bunsen&#39;s Ice Calorimeter, Bunsen&#39;s Ice Thermometer","ਬੁਨਸੇਨ ਦਾ ਆਈਸ ਕੈਲੋਰੀਮੀਟਰ, ਬੁਨਸੇਨ ਦਾ ਆਈਸ ਥਰਮਾਮੀਟਰ"
பன்சன் வோல்ட்மீட்டர்,ਬੁਨਸੇਨ ਵੋਲਟਮੀਟਰ
மிதப்பு,ਉਛਾਲ
மிதக்கும் அறை,ਉਛਾਲ ਵਾਲਾ ਕਮਰਾ
"மிதப்பு, மிதப்பு","ਉਛਾਲ, ਉਛਾਲ"
மிதப்பு மாற்றம்,ਉਛਾਲ ਸੋਧ
கொந்தளிப்பு கோணம்,ਗੜਬੜ ਦਾ ਕੋਣ
தூண்டுதல் புள்ளி,ਟਰਿੱਗਰ ਪੁਆਇੰਟ
பர்கர் சுற்று,ਬਰਗਰ ਸਰਕਟ
பர்கர் மாதிரி,ਬਰਗਰ ਮਾਡਲ
பர்கர் திசையன்,ਬਰਗਰ ਵੈਕਟਰ
திருடன் மணி,ਚੋਰ ਘੰਟੀ
தரையிறக்கப்பட்ட ஆண்டெனா,ਜ਼ਮੀਨੀ antenna
முழு பற்றவைப்பு காட்டி,ਪੂਰਾ ਇਗਨੀਸ਼ਨ ਸੂਚਕ
முழு பற்றவைப்பு,ਪੂਰੀ ਇਗਨੀਸ਼ਨ
"எரிப்பான், பற்றவைப்பான்","ਬਰਨਰ, igniter"
எரிப்பு புள்ளி,ਬਲਨ ਬਿੰਦੂ
எரிப்பு பண்புகள் குறியீடு,ਕੰਬਸ਼ਨ ਪ੍ਰਾਪਰਟੀਜ਼ ਇੰਡੈਕਸ
எரிப்பு விகிதம்,ਬਲਨ ਦੀ ਦਰ
அதிக கூட்டம்,ਜ਼ਿਆਦਾ ਭੀੜ
எரிப்பு மண்டலம்,ਬਲਨ ਜ਼ੋਨ
"வெடிப்பு, வெடிப்பு, பிளவு","ਵਿਸਫੋਟ, ਫਟਣਾ, ਫਿਸ਼ਰ"
வெடிப்பு பெருக்கி,ਧਮਾਕੇ ਐਂਪਲੀਫਾਇਰ
பிளவு கண்டறிதல்,ਫਿਸ਼ਰ ਡਿਟੈਕਟਰ
வெடிப்பு விசை,ਧਮਾਕੇ ਦੀ ਕੁੰਜੀ
வெடிக்கும் துடிப்பு,ਫਟਣ ਵਾਲੀ ਨਬਜ਼
வெடிப்பு அளவு,ਬਰਸਟ ਵਾਲੀਅਮ
பஸ்பார்,ਬੱਸਬਾਰ
"ஸ்ட்ரீம் டிஸ்ட்ரிபியூட்டர் வயர், பஸ் வயர்","ਸਟ੍ਰੀਮ ਡਿਸਟ੍ਰੀਬਿਊਟਰ ਤਾਰ, ਬੱਸ ਤਾਰ"
வரிசை பிஸி,ਲਾਈਨ ਵਿਅਸਤ
பிஸியான தொனி,ਵਿਅਸਤ ਟੋਨ
முழங்கால் தொடர்பு,knuckle ਸੰਪਰਕ
hilt கூட்டு,ਹਿਲਟ ਜੋੜ
ஏமாற்றும் பிரதிபலிப்பான்,ਧੋਖੇਬਾਜ਼ ਰਿਫਲੈਕਟਰ
பட்டாம்பூச்சி மின்தேக்கி,ਬਟਰਫਲਾਈ ਕੈਪੇਸੀਟਰ
பட்டாம்பூச்சி சுற்று,ਬਟਰਫਲਾਈ ਸਰਕਟ
பட்டாம்பூச்சி திப்ரி,ਬਟਰਫਲਾਈ ਢਿਬਰੀ
"பட்டாம்பூச்சி ஆஸிலேட்டர், பட்டாம்பூச்சி ஆஸிலேட்டர்","ਬਟਰਫਲਾਈ ਔਸੀਲੇਟਰ, ਬਟਰਫਲਾਈ ਔਸੀਲੇਟਰ"
பட்டாம்பூச்சி ரெசனேட்டர்,ਬਟਰਫਲਾਈ ਰੈਜ਼ੋਨੇਟਰ
பட்டாம்பூச்சி வால்வுகள்,ਬਟਰਫਲਾਈ ਵਾਲਵ
பொத்தான் கொக்கி தொடர்பு,ਬਟਨ ਹੁੱਕ ਸੰਪਰਕ
Buzz,ਬਜ਼
buzz-அவரது சுவிட்ச்,buzz-ਉਸ ਦੀ ਸਵਿੱਚ
ஒலிப்பவர்,ਬਜ਼ਰ
துணை பாதை கட்டுப்படுத்தி,ਉਪ ਮਾਰਗ ਕੰਟਰੋਲਰ
சுற்று,ਸਰਕਟ
c-பேட்டரி,ਸੀ-ਬੈਟਰੀ
"சி-சார்ட், சி-சார்ட்","ਸੀ-ਚਾਰਟ, ਸੀ-ਚਾਰਟ"
சி-டிஸ்ப்ளே,ਸੀ-ਡਿਸਪਲੇ
சி-நிலை,ਸੀ-ਪੱਧਰ
c-நியூட்ரான்,c-ਨਿਊਟ੍ਰੋਨ
சி-வியூவர்,ਸੀ-ਦਰਸ਼ਕ
சி-சேவை பகுதி,ਸੀ-ਸੇਵਾ ਖੇਤਰ
சி மதிப்பு,C ਮੁੱਲ
cgs முறை,cgs ਵਿਧੀ
சிபிஎம்,ਸੀ.ਪੀ.ਐਮ
"தொடர்ச்சியான அலை குறுக்கீடு, CW குறுக்கீடு","ਲਗਾਤਾਰ ਲਹਿਰ ਦਖਲ, CW ਦਖਲ"
காபேன்,ਕੈਬਨ
cabanes காரணி,cabanes ਫੈਕਟਰ
அமைச்சரவை ஒலிபெருக்கி,ਕੈਬਨਿਟ ਲਾਊਡਸਪੀਕਰ
அமைச்சரவை ஆர்கான்,ਕੈਬਨਿਟ ਆਰਗਨ
"கடல் கம்பி, கேபிள்","ਸਮੁੰਦਰੀ ਤਾਰ, ਕੇਬਲ"
கேபிள் கார்,ਕੇਬਲ ਕਾਰ
கேபிள் லேன்யார்டு,ਕੇਬਲ ਡੋਰੀ
கேபிள் வரி,ਕੇਬਲ ਲਾਈਨ
கேபிள் ரேக்,ਕੇਬਲ ਰੈਕ
கேபில் பட்டு,cabille ਰੇਸ਼ਮ
கேபிள் அமைப்பு,ਕੇਬਲ ਸਿਸਟਮ
கேபிள்கிராம்,ਕੇਬਲਗ੍ਰਾਮ
காடாக்,cadac
காட்மியம்,ਕੈਡਮੀਅਮ
காட்மியம் செல்,ਕੈਡਮੀਅਮ ਸੈੱਲ
காட்மியம்-மின்முனை,ਕੈਡਮੀਅਮ-ਇਲੈਕਟਰੋਡ
காட்மியம்-நிக்கல் திரட்டி,ਕੈਡਮੀਅਮ-ਨਿਕਲ ਇਕੱਠਾ ਕਰਨ ਵਾਲਾ
காட்மியம் விகிதம்,ਕੈਡਮੀਅਮ ਅਨੁਪਾਤ
காட்மியம்-நீராவி-விளக்கு,ਕੈਡਮੀਅਮ-ਵਾਸ਼ਪ-ਦੀਵਾ
காட்மியம் மஞ்சள்,ਕੈਡਮੀਅਮ ਪੀਲਾ
சீசியம்-செல்,ਸੀਜ਼ੀਅਮ-ਸੈੱਲ
பஞ்சர் ஆண்டெனா,ਪੰਜਾਰ ਐਂਟੀਨਾ
பஞ்சர் இருமுனை,ਪੰਜਾਰ ਡਾਈਪੋਲ
பஞ்சர் விளைவு,ਪੰਜਰ ਪ੍ਰਭਾਵ
பஞ்சர் கட்டம்,ਪੰਜਾਰ ਗਰਿੱਡ
கலண்ட்ரியா,calandria
கணக்கெடுக்க,ਗਣਨਾ ਕਰਨ ਲਈ
கணக்கீடு,ਗਣਨਾ
"கால்குலேட்டர், கால்குலேட்டர்","ਕੈਲਕੁਲੇਟਰ, ਕੈਲਕੁਲੇਟਰ"
கணக்கீடு*,ਗਣਨਾ*
கணக்கீட்டு நடவடிக்கை முறை,ਕੰਪਿਊਟੇਸ਼ਨਲ ਐਕਸ਼ਨ ਵਿਧੀ
"கால்குலேட்டர், கால்குலேட்டர்","ਕੈਲਕੁਲੇਟਰ, ਕੈਲਕੁਲੇਟਰ"
நாட்காட்டி,ਕੈਲੰਡਰ
"வெளியேற்றம், குறைந்தபட்ச விட்டம், விட்டம்","ਵਹਾਅ, ਘੱਟੋ-ਘੱਟ ਵਿਆਸ, ਵਿਆਸ"
"அளவீடு, அளவுத்திருத்தம், திருத்தம்","ਕੈਲੀਬ੍ਰੇਸ਼ਨ, ਕੈਲੀਬ੍ਰੇਸ਼ਨ, ਰੀਵਿਜ਼ਨ"
"அளவீடு பெருக்கி, அளவீடு பெருக்கி","ਕੈਲੀਬ੍ਰੇਸ਼ਨ ਗੁਣਕ, ਕੈਲੀਬ੍ਰੇਸ਼ਨ ਗੁਣਕ"
அளவுத்திருத்த குறியீடு,ਕੈਲੀਬ੍ਰੇਸ਼ਨ ਕੋਡ
அழைக்கவும்,ਬੁਲਾਓ
"அழைப்பு சுட்டிக்காட்டி, அழைப்பு சுட்டிக்காட்டி","ਕਾਲ ਪੁਆਇੰਟਰ, ਕਾਲ ਪੁਆਇੰਟਰ"
பிரகடன கடிதம்,ਘੋਸ਼ਣਾ ਪੱਤਰ
அழைப்பு எண்,ਕਾਲ ਨੰਬਰ
அழைப்பு சமிக்ஞை,ਕਾਲ ਸਿਗਨਲ
அழைப்பு வார்த்தை,ਕਾਲ ਸ਼ਬਦ
அழைப்பு காட்டி துடிப்பு,ਕਾਲ ਸੂਚਕ ਨਬਜ਼
"கால்குலேட்டர், பேச்சு கால்குலேட்டர்","ਕਾਲ ਕੈਲਕੁਲੇਟਰ, ਟਾਕ ਕੈਲਕੁਲੇਟਰ"
கெலிடோ,kaleido
"அறிவிக்கவும், அழைக்கவும், அழைக்கவும், பேசவும்","ਘੋਸ਼ਣਾ ਕਰੋ, ਕਾਲ ਕਰੋ, ਕਾਲ ਕਰੋ, ਗੱਲ ਕਰੋ"
காலியர் குணகம்,ਕੈਲੀਅਰ ਗੁਣਾਂਕ
அழைப்பு விசை,ਕੁੰਜੀ ਨੂੰ ਬੁਲਾਓ
கேரியர் வரி,ਕੈਰੀਅਰ ਲਾਈਨ
குரல் வரிசை,ਆਵਾਜ਼ ਕ੍ਰਮ
காலிப்பர்கள்,ਕੈਲੀਪਰ
"கலரோசென்ஸ், அகச்சிவப்பு புத்திசாலித்தனம்","ਕੈਲੋਰਸੈਂਸ, ਇਨਫਰਾਰੈੱਡ ਬ੍ਰਿਲੀਅਨਸ"
"வெப்பம் (வி.), கலோரிக் (எட்.)","ਗਰਮੀ (v.), ਕੈਲੋਰੀ (ਐਡੀ.)"
தெர்மோமெட்ரிக் நிலை சமன்பாடு,ਥਰਮੋਮੈਟ੍ਰਿਕ ਸਥਿਤੀ ਸਮੀਕਰਨ
வெப்பத்தின் கலோரிக் மதிப்பு,ਗਰਮੀ ਦਾ ਕੈਲੋਰੀ ਮੁੱਲ
"வெப்ப மதிப்பு, கலோரிஃபிக் மதிப்பு","ਗਰਮੀ ਦਾ ਮੁੱਲ, ਕੈਲੋਰੀ ਦਾ ਮੁੱਲ"
கலோரிகள்,ਕੈਲੋਰੀ
வெப்ப திறன்,ਥਰਮਲ ਸਮਰੱਥਾ
வெப்ப தீவிரம்,ਥਰਮਲ ਤੀਬਰਤਾ
அனல் சக்தி,ਥਰਮਲ ਪਾਵਰ
"கலோரிஃபிக் மதிப்பு, கலோரிஃபிக் மதிப்பு","ਕੈਲੋਰੀਫਿਕ ਮੁੱਲ, ਕੈਲੋਰੀਫਿਕ ਮੁੱਲ"
கலோரிமீட்டர்,ਕੈਲੋਰੀਮੀਟਰ
வெப்பமானி ஜாக்கெட்,ਥਰਮਾਮੀਟਰ ਜੈਕਟ
தெர்மோமெட்ரிக் பகுப்பாய்வு,ਥਰਮੋਮੈਟ੍ਰਿਕ ਵਿਸ਼ਲੇਸ਼ਣ
வெப்பமானி குண்டு,ਥਰਮਾਮੀਟਰ ਬੰਬ
தெர்மோமெட்ரிக் குணகம்,ਥਰਮੋਮੈਟ੍ਰਿਕ ਗੁਣਾਂਕ
கலோரிமெட்ரிக் தீர்மானம்,ਕੈਲੋਰੀਮੈਟ੍ਰਿਕ ਨਿਰਧਾਰਨ
கலோரிமெட்ரிக் என்ட்ரோபி,ਕੈਲੋਰੀਮੈਟ੍ਰਿਕ ਐਂਟਰੌਪੀ
"கலோரிமெட்ரிக் மதிப்பீடு, கலோரிமெட்ரிக் அளவீடு","ਕੈਲੋਰੀਮੈਟ੍ਰਿਕ ਅਨੁਮਾਨ, ਕੈਲੋਰੀਮੈਟ੍ਰਿਕ ਮਾਪ"
"கலோரிமெட்ரி, தெர்மோமெட்ரி","ਕੈਲੋਰੀਮੀਟਰੀ, ਥਰਮਾਮੀਟਰੀ"
கலட்ரான்,ਕੈਲਟਰੋਨ
கேமரா,ਕੈਮ
கேம் இடைப்பட்ட வேகம்,ਕੈਮ ਰੁਕ-ਰੁਕ ਕੇ ਗਤੀ
கேம் இயக்கப்படுகிறது,ਕੈਮ ਦੁਆਰਾ ਚਲਾਇਆ ਗਿਆ
"வம்பு, கேபர்","ਬੇਚੈਨੀ, ਕੈਬਰ"
புகைப்பட கோணம்,ਕੈਮਰਾ ਐਂਗਲ
புகைப்பட கருவி,ਕੈਮਰਾ
கேமரா சீரமைப்பு,ਕੈਮਰਾ ਅਨੁਕੂਲਤਾ
கேமரா பெருக்கி,ਕੈਮਰਾ ਐਂਪਲੀਫਾਇਰ
கேமரா கதவு,ਕੈਮਰਾ ਦਰਵਾਜ਼ਾ
கேமரா அறை,ਕੈਮਰਾ ਚੈਂਬਰ
கேமரா தொடர்,ਕੈਮਰਾ ਲੜੀ
கேமரா கிரேன்,ਕੈਮਰਾ ਕਰੇਨ
கேமரா டோலி,ਕੈਮਰਾ ਡੌਲੀ
"கேமரா கவர், கேமரா கவர்","ਕੈਮਰਾ ਕਵਰ, ਕੈਮਰਾ ਕਵਰ"
கேமரா ஹூட்,ਕੈਮਰਾ ਹੁੱਡ
கேமரா சரிசெய்தல்,ਕੈਮਰਾ ਵਿਵਸਥਾ
கேமரா பகுதி,ਕੈਮਰਾ ਖੇਤਰ
கேமரா லூசிடா,ਕੈਮਰਾ lucida
கேமரா-பத்திரிகை,ਕੈਮਰਾ-ਮੈਗਜ਼ੀਨ
கேமரா மேன்,ਕੈਮਰਾ ਮੈਨ
கேமரா அப்ஸ்குரா,ਕੈਮਰਾ ਔਬਸਕੁਰਾ
கேமரா மீட்பு,ਕੈਮਰਾ ਬਚਾਅ
பெரிதாக்கு,ਜ਼ੂਮ
"ரெக்கார்டிங், கேமரா போட்டோகிராபி கேமரா ஷூட்டிங்","ਰਿਕਾਰਡਿੰਗ, ਕੈਮਰਾ ਫੋਟੋਗ੍ਰਾਫੀ ਕੈਮਰਾ ਸ਼ੂਟਿੰਗ"
கேமரா குழாய்,ਕੈਮਰਾ ਟਿਊਬ
கேமரா குழாய் குவிக்கப்பட்ட இலக்கு,ਕੈਮਰਾ ਟਿਊਬ ਇਕੱਠਾ ਟੀਚਾ
கேமரா திரும்பப் பெறுதல்,ਕੈਮਰਾ ਵਾਪਸ ਲੈਣਾ
கேமரா-அச்சுப்பொறி-புரொஜெக்டர் தொடர்பு,ਕੈਮਰਾ-ਪ੍ਰਿੰਟਰ-ਪ੍ਰੋਜੈਕਟਰ ਇੰਟਰੈਕਸ਼ਨ
எளிமையான ஹார்மோனிக் இயக்கத்தை குறைக்கிறது,ਗਿੱਲੀ ਸਧਾਰਨ ਹਾਰਮੋਨਿਕ ਮੋਸ਼ਨ
ஈரப்படுத்தப்பட்ட அலைவு,damped oscillation
தாழ்த்தப்பட்ட ஊசல்,ਉਦਾਸ ਪੈਂਡੂਲਮ
திரைப்பட பெட்டி,"ਫਿਲਮ ਬਾਕਸ, ਥੀਸੌਰਸ"
பெட்டி நேர்மின்வாய்,ਬਾਕਸ ਐਨੋਡ
நுண்துளை எரிப்பு அமைப்பு,ਪੋਰਸ ਬਲਨ ਸਿਸਟਮ
"குல்யா கிரண், கேனல் கிரண்","ਕੁਲਿਆ ਕਿਰਨ, ਕੈਨਾਲ ਕਿਰਨ"
ரத்து விளைவு,ਰੱਦ ਪ੍ਰਭਾਵ
ரத்து விதி,ਨਿਯਮ ਨੂੰ ਰੱਦ ਕਰੋ
ரத்து விகிதம்,ਰੱਦ ਕਰਨ ਦਾ ਅਨੁਪਾਤ
பிரதிநிதி,ਪ੍ਰਤੀਨਿਧੀ
திரும்பப் பெறுதல் விசை,ਰੱਦ ਕਰਨ ਦੀ ਕੁੰਜੀ
குத்துவிளக்கு,candela
"மெழுகுவர்த்தி, மெழுகுவர்த்தி","ਮੋਮਬੱਤੀ, ਮੋਮਬੱਤੀ"
