Odiya,Hindi
ଶ୍ରବଣ ଫ୍ରିକ୍ୱେନ୍ସି-ଟ୍ରାନ୍ସଫର୍ମର |,श्रव्य आवृत्ति-ट्रान्सफार्मर
ଶ୍ରବଣତା ଗ୍ରାଫ୍ |,श्रव्यता आलेख
ଶ୍ରବଣତା ଗ୍ରାଫ୍ କଭର |,श्रव्यता आलेख प्रच्छादन
ଅଡିଓ ଫିଡ୍ |,श्रव्य भषण
ବିଜ୍ଞାନ ଶୁଣିବା |,श्रवण विज्ञान
ଅଡିଓମିଟର |,श्रव्यतामापी
audiometry,श्रव्यतामिति
ଅଡିଓମେଟ୍ରିକ୍ କଭରେଜ୍ |,श्रव्यतामिति प्रच्छादन
ଅଡିଓ,आडियॉन
ଅଡିଓ ଗେଜ୍ |,श्रव्यरव मापी
ରାଗି ଶୁଣିବା |,सुश्रवण रागी
ଶ୍ରବଣ ଫ୍ରିକ୍ୱେନ୍ସି ପ୍ରସାରିତ |,श्रव्य आवृत्ति प्रेषित
ଅଡିଓ ଭିଜୁଆଲ୍ ସହାୟକ,दृश्य-श्रव्य सहायक
ଅଡିଓ-ଭିଜୁଆଲ୍ ଧ୍ୱନି ପରୀକ୍ଷା |,दृश्य-श्रव्य ध्वनि परीक्षण
"ଅଡିଟୋରିୟମ୍, ଅଡିଟୋରିୟମ୍ |","ऑडिटोरियम, सभाभवन"
ଅଡିଟୋରିୟମ୍ ଆକାଶବାଣୀ |,सभाभवन ध्वानिकी
ଅଡିଟୋରିୟମ୍ ଶବ୍ଦ |,सभाभवन रव
ଶ୍ରବଣ ସହାୟତା,श्रवण-गोलक
ଶ୍ରବଣ ଦୃଷ୍ଟିକୋଣ |,श्रव्यता संदर्श
ଶ୍ରବଣ ପ୍ରଶିକ୍ଷଣ (ବଧିରମାନଙ୍କ ପାଇଁ),श्रवण प्रशिक्षण (बधिरों के लिए)
ନିର୍ମାଣ ନିୟମ,निर्माण नियम
ଆଗର୍-ବର୍ମିସ୍ |,ऑगर-बरमी
ଓଜ୍ କୋଏଫିସିଏଣ୍ଟ୍ |,ओज़े गुणांक
ଓଜ୍ ପ୍ରଭାବ,ओज़े प्रभाव
ଓଜ୍ ଇଲେକ୍ଟ୍ରନ୍ |,ओज़े इलेक्ट्रान
oze ପ୍ରକ୍ରିୟା,ओज़े प्रक्रम
ବୃଷ୍ଟିପାତ,ओज़े वर्षण
ପଦୋନ୍ନତି,संवर्धन
ସମୃଦ୍ଧ ସଂଶୋଧନ |,संवर्धन संशुद्धि
ଅତିରିକ୍ତ ଦୂରତା |,बहिर्वेशन दूरी
ପୃଷ୍ଠା ପଦୋନ୍ନତି |,पृष्ट संवर्दन
ଥ୍ରଷ୍ଟ ଅନୁପାତ,संवर्धित प्रणोद अनुपात
ବେଗ ବୃଦ୍ଧି,संवर्धित वेग
ପଦୋନ୍ନତି କାରକ |,संवर्धन कारक
ଉନ୍ନତିକାରୀ,संवर्धक
ଶ୍ରବଣ କଭର |,श्रवणिक प्रच्छादन
ଶବ୍ଦ ଶୂନ୍ୟ |,ध्वनि शून्यता
ଶବ୍ଦ ଶୂନ୍ୟ ନିର୍ଣ୍ଣୟକାରୀ |,ध्वनि शून्यता दिशा निर्धारक
"ଆକାଶବାଣୀ ବିକନ୍, ରେଡିଓ ସାଉଣ୍ଡ ରେଞ୍ଜ |","ध्वनिक बीकन, रेडियो ध्वनि परास"
ଶ୍ରବଣ ଗ୍ରହଣ,श्रवणिक अभिग्रहण
"ଅଡିଓ ସିଗନାଲ୍, ସାଉଣ୍ଡ୍ ସିଗ୍ନାଲ୍ |","श्रव्य सिग्नल, ध्वनि सिग्नल"
ଶବ୍ଦ ପ୍ରସାରିତ |,ध्वनि प्रेषित
କର୍ନାଜା ସନ୍ନାଡି |,कर्णज सन्नादी
ପୋଲାର ଅଗ୍ନି,ध्रुवीय ज्योति
ଦକ୍ଷିଣ ପୋଲାର ଅଗ୍ନି,दक्षिण ध्रुवीय ज्योति
ଉତ୍ତର ପୋଲାର ଆଲୋକ |,उत्तर ध्रुवीत ज्योति
ପୋଲାର ଫ୍ଲେମ୍ ଆକ୍ଟିଭେସନ୍ |,ध्रुवीय ज्योति सक्रियता
ପୋଲାର ଅଗ୍ନି ଉତ୍ତେଜନା |,ध्रुवीय ज्योति उत्तेजन
ପୋଲାର ଫ୍ଲେମ୍ ପାରସ୍ପରିକ କ୍ରିୟା |,ध्रुवीय ज्योति अन्योन्यक्रिया
ପୋଲାର ଆଲୋକ ରେଖା |,ध्रुवीय ज्योति रेखा
ପୋଲାର ପ୍ରତିଫଳନ |,ध्रुवीय ज्योति-परावर्तन
"ପୋଲାର ଲାଇଟ୍ ସ୍ପେକ୍ଟ୍ରମ୍, ଅରୋରି ସ୍ପେକ୍ଟ୍ରମ୍ |","ध्रुवीय ज्योति स्पेक्ट्रम, ऑरोरी स्पेक्ट्रम"
ପୋଲାର ଫ୍ଲେମ୍ storm ଡ (ଆୟନୋସ୍ପେରିକ୍ storm ଡ),ध्रुवीय ज्योति झंझा (आयनमंडलीय तूफान)
ପୋଲାର ଲାଇଟ୍ ଜୋନ୍ |,ध्रुवीय ज्योति क्षेत्र
auscultation,परिश्रवण
ବିଲୁପ୍ତ ହେବା,विलोप
ବିନିମୟ ଗୁଣବତ୍ତା,विनिमय गुणांक
ବିନିମୟ ନିୟମ |,विनिमय नियम
ପ୍ରାଧିକୃତ ବାହକ ଫ୍ରିକ୍ୱେନ୍ସି |,प्राधिकृत वाहक आवृत्ति
ଅଡିଓ ଫ୍ରିକ୍ୱେନ୍ସି ଏମ୍ପ୍ଲିଫାୟର୍ |,श्रव्य आवृत्ति-प्रवर्धक
ଶ୍ରବଣ ସନ୍ତୁଳନ |,श्रवण-संतुलन
ମାନଚିତ୍ର ତୁଳନାକାରୀ,मानचित्र तुलनक
ଅଟୋ ରେଜିଷ୍ଟର |,स्वतःपंजी
ଅଟୋ ସମାନ୍ତରାଳ ସ୍ପେକ୍ଟ୍ରୋମିଟର |,स्वतः समांतरी स्पेक्ट्रममापी
ସେଲଫେରୋଡାଇନ୍ |,स्वहैटरोडाइन
ଅଟୋ ଆୟନାଇଜେସନ୍ |,स्वतः आयनन
ସ୍ୱୟଂଚାଳିତ ଆଲର୍ଟ |,स्वचालित सचेतक
ସ୍ capac ୟ କ୍ୟାପିଟାନ୍ସ କପଲିଂ |,स्वधारिता युग्मन
"swakoot, swakoot","स्वकूट, स्वयंकूट"
ସ୍ୱୟଂ ସମାନ୍ତରାଳ ଟେଲିସ୍କୋପ |,स्वतः समान्तरकारी दूरबीन
ଅଟୋ-ସମାନ୍ତରାଳ |,स्वतः समांतरण
ଅଟୋ ସମାନ୍ତରାଳ,स्वतः समांतरित्र
ଅଟୋକୋରେଲେସନ୍ ଚିତ୍ର |,स्वसहसंबंध चित्र
ଅଟୋଡିନ୍ |,आटोडिन
ଅଟୋଡିନ୍ ସର୍କିଟ୍ |,आटोडाइन परिपथ
"ଅଟୋ କୋଡିଂ, ଅଟୋ କୋଡିଂ |","स्वतः कोडन, स्वतः कूटलेखन"
ଅଟୋଫ୍ଲୋରୋସେନ୍ସ |,स्वतः प्रितिदीप्ति दर्शी
ଅଟୋ ଟ୍ରାକିଂ |,स्वतः अनुगमन
ଅଟୋଗିରୋ |,ऑटोजाइरो
ଆତ୍ମ ଇଗ୍ନିସନ୍ |,स्वतोज्वलन
ସ୍ୱୟଂ ଚାଳକ,स्वतोज्वली प्रणोदक
ସ୍ୱୟଂ ଇଗ୍ନିସନ୍ ଗରମ |,स्वतः ज्वलन ताप
ଅଟୋଇଣ୍ଡକ୍ଟିଭ୍ କପଲିଂ |,स्वप्रेरकत्व-युग्मन
"ସ୍ୱୟଂଚାଳିତ, ସ୍ୱୟଂଚାଳିତ, ସ୍ୱୟଂଚାଳିତ |","आत्मचालित, स्वचालित, स्वतः"
ସ୍ୱୟଂ ସଂଶୋଧନ |,स्वतः संधान
ସ୍ୱୟଂଚାଳିତ ଉପାୟ ଏବଂ ଅବତରଣ |,स्वचालित उपगमन और अवतरण
ସେଲ୍ଫ୍ ଇନପୁଟ୍ ବ୍ୟାକ୍,स्वनिविष्ट पश्च-बायस
ସ୍ୱୟଂଚାଳିତ ବିମ୍ ଆରିଏଣ୍ଟେସନ୍ |,स्वचालित बीम अभिदिशन
ସ୍ୱୟଂଚାଳିତ ପକ୍ଷପାତ |,स्वचालित बायस
ସ୍ୱୟଂଚାଳିତ ପକ୍ଷପାତ କ୍ଷତିପୂରଣ |,स्वचालित बायस प्रतिकार
ସ୍ୱୟଂଚାଳିତ ତ୍ରୁଟି ସଂଶୋଧନ |,स्वचालित त्रुटिपूरक
ଆତ୍ମ-ଗଣନା,स्वतः अभिकलन
ସ୍ୱୟଂଚାଳିତ କମ୍ପ୍ୟୁଟର |,स्वचालित अभिकलित्र
ସ୍ୱୟଂଚାଳିତ ଡେମାଗ୍ନେଟାଇଜର |,स्वचालित विचुंबकक
ସ୍ୱୟଂଚାଳିତ ଟାକୋମିଟର |,स्वचालित विवर्तनमापी
ସ୍ୱୟଂଚାଳିତ ଗାଇଡ୍ |,स्वचालित दिशा निर्धारक
ଅଟୋ ଅପଗ୍ରେଡ୍ ମାପ,स्वतः उन्नयन मापन
ସ୍ୱୟଂଚାଳିତ ଟେଲିଫୋନ୍ କେନ୍ଦ୍ର |,स्वचालित टेलिफ़ोन केन्द्र
ସ୍ୱୟଂଚାଳିତ ଭରିବା ଉପକରଣ |,स्वचालित भरण युक्ति
ଅଟୋ ଟ୍ରାକିଂ |,स्वतः अनुगमन
"ସ୍ୱୟଂଚାଳିତ ଗ୍ରେଟ୍, ସ୍ୱୟଂଚାଳିତ ରେଟିକଲ୍ |","स्वचालित ग्रेट, स्वचालित जालिका"
ଅଟୋ ବିଜ୍ଞପ୍ତି ଅପସାରଣ |,स्वतः सूचना निष्कासन
ସ୍ୱୟଂଚାଳିତ ସୀମା,स्वचालित सीमक
ସ୍ୱୟଂଚାଳିତ କୋଟ,स्वचालित उद्भारण
ସେଲ୍ ଫୋନେମ୍ ବର୍ଗୀକରଣ |,स्वतः स्वनिम वर्गीकरण
ସ୍ୱୟଂଚାଳିତ ଫଟୋ ପ୍ରେରଣ,स्वचालित चित्र प्रेषण
ସ୍ୱୟଂଚାଳିତ ଷଡଯନ୍ତ୍ରକାରୀ |,स्वचालित आलेखित्र
ସ୍ୱୟଂଚାଳିତ ପ୍ରୋଗ୍ରାମିଂ |,स्वतः क्रमादेशन
ସ୍ୱୟଂଚାଳିତ ଦୂରତା ମାପ |,स्वतः दूरी मापन
ଅଟୋ ରେକର୍ଡ କନଭର୍ଟର |,स्वतः रेकार्ड परिवर्तित्र
ଅଟୋ ଅଭିଲେଖାଗାର |,स्वतः अभिलेखी
ଅଟୋ ରେକର୍ଡିଂ |,स्वतः अभिलेखन
ସେଲ୍ ରେକର୍ଡିଂ ପୋଲାରମିଟର |,स्वतः अभिलेखी ध्रुवणमापी
ଅଟୋ ପୁନ res ସେଟ୍ ପ୍ରୋଗ୍ରାମ୍ |,स्वतः पुनश्चालन क्रमादेश
ସ୍ୱୟଂଚାଳିତ ପୁନ et ସେଟ୍ |,आत्मचालित पुनः स्थापन
ସ୍ୱୟଂଚାଳିତ ରୁଟିନ୍ |,स्वचालित नेमका
ସ୍ୱୟଂଚାଳିତ ବାଷ୍ପୀକରଣକାରୀ |,स्वचालित सोपानित्र
ସ୍ୱୟଂଚାଳିତ ଅନୁସନ୍ଧାନ ସଂଯୋଜକ |,स्वचालित अन्वेषी सम्बाधक
ସ୍ୱୟଂଚାଳିତ ଭଲଭ୍ |,स्वचालित कपाट
ଅଟୋ-ବକ୍ତବ୍ୟ,स्वतः वाक्-अभिज्ञापित्र
ଅଟୋ ସିଙ୍କ୍ରୋନାଇଜେସନ୍ |,स्वतः तुल्यकालन
ସ୍ୱୟଂଚାଳିତ ଟେଲିଫୋନ୍ |,स्वचालित टेलीफोन
ସ୍ୱୟଂଚାଳିତ ତାପମାତ୍ରା ନିୟନ୍ତ୍ରଣ |,आत्मचालित तापनियंत्रण
ଅଟୋ କ୍ଷତିପୂରଣକାରୀ |,स्वतः चालित स्वर प्रतिपूर्ण
ଅଟୋ ଅନୁସରଣ |,स्वतः अनुवर्तन
ସ୍ୱୟଂଚାଳିତ ଭୋଲଟେଜ୍ ନିୟନ୍ତ୍ରକ |,स्वचालित वोल्टता नियामक
ସ୍ୱୟଂଚାଳିତ ଉଚ୍ଚତା ସଙ୍କୋଚକ |,स्वचालित प्रबलता संपीडक
ସ୍ୱୟଂଚାଳିତ ଉଚ୍ଚତା ବିସ୍ତାରକ |,स्वचालित प्रबलता विस्तारक
"ସ୍ୱୟଂଚାଳିତ, ସ୍ୱୟଂଚାଳିତ","स्वचालन, स्वचालित यंत्र"
"ଅଟୋରାଡିଓଗ୍ରାଫ୍, ଅଟୋରାଡିଓଗ୍ରାଫ୍ |","स्वनिकिरणी चित्र, ऑटोरेडियोग्राफ़"
ଅଟୋରାଡିଓଗ୍ରାଫ୍ ଏକ୍ସପୋଜର୍ |,ऑटोरेडियोग्राफ़ उद्भासन
ଅଟୋରାଡିଓଗ୍ରାଫ୍ ମେକାନିଜିମ୍ |,ऑटोरेडियोग्राफ़ क्रियाविधि
ଅଟୋରାଡିଓଗ୍ରାଫ୍ ପ୍ୟାଟର୍ |,ऑटोरेडियोग्राफ़ पैटर्न
ସ୍ୱୟଂଚାଳିତ ଚିତ୍ରଣ |,स्वविकिरण चित्रण
ଅଟୋ ରିଟାର୍ଡେସନ୍ |,स्वतःमंदन
ଅଟୋ ସେଭକମ୍ |,ऑटो सेवोकॉम
ଅଟୋ ସମାନ୍ତରାଳ ସ୍ପେକ୍ଟ୍ରୋଗ୍ରାଫର୍ |,स्वतः समांतरी स्पेक्ट्रमलेखी
"ଅଟୋଟ୍ରାନ୍ସଫର୍ମର୍, ଅଟୋଟ୍ରାନ୍ସଫର୍ମର୍ |","स्वपरिणामित्र, ऑटोट्रान्सफ़ार्मर"
"ସହାୟକ, ସହଯୋଗୀ, ଅତିରିକ୍ତ |","सहायक, सहकारी, अतिरिक्त"
ସହାୟକ ଅକ୍ଷ,सहायक अक्ष
ଆନୁଷଙ୍ଗିକ,सहायक उपस्कर
ଅତିରିକ୍ତ ସ୍ ow ର,अतिरिक्त स्वर
ସହାୟକ ପ୍ରଜନନ ମୁଣ୍ଡ |,सहायक पुनरूत्पादन शीर्ष
"ସହକାରୀ ଜମାକାରୀ, ସହକାରୀ ଜମାକାରୀ","सहायक संचय, सहायक संचायक"
ସହାୟକ ଏକକ,सहायक मात्रक
ସହାୟକ ଇଲେକ୍ଟ୍ରୋଡ୍ |,सहायक इलैक्ट्रोड
ସହାୟକ ଷ୍ଟ୍ରିମ୍ |,सहायक धारा
ସହାୟକ ରୁଟିନ୍ |,सहायक नेमका
ଉପଯୋଗୀ ରେଖା |,उपयोगी रेखा
ଶକ୍ତି ଉପଲବ୍ଧ |,प्राप्य ऊर्जा
ପ୍ରବେଶ ପୃଷ୍ଠା |,प्राप्यतापन पृष्ठ
ପର୍ଯ୍ୟବେକ୍ଷଣଯୋଗ୍ୟ ପର୍ଯ୍ୟବେକ୍ଷଣଗୁଡିକ |,प्राप्य प्रेक्षण
ଉପଲବ୍ଧ ସମ୍ଭାବ୍ୟ ଶକ୍ତି |,प्राप्य स्थितिज ऊर्जा
ଶକ୍ତି ଉପଲବ୍ଧ |,प्राप्य शक्ति
ଉପଲବ୍ଧ ଶକ୍ତି ଦକ୍ଷତା |,प्राप्य शक्ति दक्षता
ଗ୍ରହଣ ଯୋଗ୍ୟ ଶକ୍ତି ପ୍ରତିକ୍ରିୟା,प्राप्य शक्ति अनुक्रिया
ଉପଲବ୍ଧ ଉତ୍ତାପ |,प्राप्य ताप
ବ୍ୟବହାର ସମୟ,उपयोग काल
"ଅଭଡାଭା, ଆଭାଲଚେନ୍, ତୁଷାରପାତ |","अवधाव, ऐवेलांश, हिमधाव"
ସୁପରନୁଏସନ୍ ଭଙ୍ଗ |,ऐवलांशी भंग
ଭୋଲ୍ଟିକ୍ ବ୍ରେକ୍ ଭୋଲଟେଜ୍ |,ऐवेलांशी भंग वोल्टता
ବାଧା ପ୍ରଭାବ,अवधाव प्रभाव
"ଅର୍ଥ, ଅର୍ଥ *","औसत, माध्य*"
ଆଣ୍ଟେନା ଉଚ୍ଚତା ମଧ୍ୟମ-ଭୂମି ସ୍ତରରୁ |,औसत-भू-तल से ऐन्टेना की ऊँचाई
"ଅର୍ଥ ଘର୍ଷଣ କୋଏଫିସିଣ୍ଟେଣ୍ଟ, ଅର୍ଥ ଘର୍ଷଣ କୋଏଫିସିଏଣ୍ଟ୍ |","औसत घर्षण-गुणांक, माध्य घर्षण-गुणांक"
ଅର୍ଥ ଗଣନା,माध्य गणना
ହାରାହାରି ଉତ୍ତେଜନା ସମ୍ଭାବନା |,औसत उत्तेजन विभव
ହାରାହାରି ଅଗ୍ରଗାମୀ କରେଣ୍ଟ |,औसत अग्र धारा
ହାରାହାରି ଉଚ୍ଚତା |,औसत ऊंचाई
"ବୟସ, ଅର୍ଥ ବୟସ |","औसत आयु, माध्य आयु"
"ଅର୍ଥ ଚାପ, ଅର୍ଥ ଚାପ |","औसत दाब, माध्य दाब"
ହାରାହାରି ବୃଷ୍ଟିପାତ |,औसत वर्षा
ଭୋଲଟେଜ୍ ପ୍ରତି ହାରାହାରି |,औसत प्रति वोल्टता
"ରୁମ୍ ଅବସ୍ଥା, ଅର୍ଥ ରୁମ୍ ଅବସ୍ଥା |","औसत कक्ष परिस्थितियाँ, माध्य कक्ष परिस्थितियाँ"
ହାରାହାରି ବକ୍ତବ୍ୟ ଶକ୍ତି |,औसत वाक् शक्ति
"ଗତି, ଅର୍ଥ ଗତି","औसतचाल, माध्य चाल"
ଅର୍ଥ ଚାପ,माध्य प्रतिबल
ହାରାହାରି ତାପମାତ୍ରା |,माध्य ताप
ହାରାହାରି ଅପେକ୍ଷା ସମୟ |,औसत प्रतीक्षा काल
ଅର୍ଥାତ ଘନତା |,माध्यकृत घनत्व
"ହାରାହାରି ଗଣନା, ହାରାହାରି |","माध्य-परिकलन, औसत निकालना"
ଅର୍ଥ ଗଣନା ପଦ୍ଧତି |,माध्य-परिकलन-विधि
ମଧ୍ୟସ୍ଥ ଜାଲ,औसतकारी जाल
parivaran,परिवर्जन
ଟେଲିସ୍କୋପିକ୍ ଅକ୍ଷ,दूरबीन-अक्ष
ଅକ୍ଷୀୟ |,अक्षीय
axial aberration,अक्षीय विपथन
ଅକ୍ଷୀୟ ବନ୍ଧନ |,अक्षीय आबन्ध
ଅକ୍ଷୀୟ ଖଣ୍ଡ,अक्षीय विदलन
ଅକ୍ଷୀୟ ଡିପୋଲ୍ ଫିଲ୍ଡ |,अक्षीय द्विध्रुव क्षेत्र
"ଅକ୍ଷୀୟ ସୂତା, ଅକ୍ଷୀୟ ଫାଇବର |","अक्षीय सूत्र, अक्षीय तंतु"
ଅକ୍ଷୀୟ ପ୍ରବାହ |,अक्षीय प्रवाह
ଅକ୍ଷୀୟ ପ୍ରବାହ-ପମ୍ପ |,अक्षीय प्रवाह-पम्प
ଅକ୍ଷୀୟ ଭାର,अक्षीय भार
ଅକ୍ଷୀୟ ବୃଦ୍ଧି,अक्षीय आवर्धन
ଶୁଦ୍ଧ ଦ୍ରାଘିମା ଇଲାସ୍ଟିସିଟି |,शुद्धानुदैर्घ्य प्रत्यास्थाता
ଅକ୍ଷୀୟ ବିମାନ |,अक्षीय तल
ଅକ୍ଷୀୟ ବିମାନ ଖଣ୍ଡ |,अक्षीय तल विदलन
ଅକ୍ଷୀୟ ବିନ୍ଦୁ |,अक्षीय बिन्दु
ଅକ୍ଷୀୟ ଚାପ ଗ୍ରେଡିଏଣ୍ଟ୍ |,अक्षीय दाब-प्रवणता
ଅନୁପାତ ଅନୁପାତ,अक्षानुपात
ଅକ୍ଷୀୟ ବିମ୍ |,अक्षीय किरण
ଅକ୍ଷୀୟ ରେଖା |,अक्षीय पंक्ति
ଅକ୍ଷୀୟ ସମ୍ବେଦନଶୀଳତା |,अक्षीय सुग्राहिता
ଅକ୍ଷୀୟ ଚାପ |,अक्षीय प्रतिबल
ଅକ୍ଷୀୟ ପୃଷ୍ଠା |,अक्षीय पृष्ठ
ଅକ୍ଷୀୟ ସମୃଦ୍ଧତା |,अक्षीय सममिति
ଅକ୍ଷୀୟ ଥ୍ରଷ୍ଟ |,अक्षीय प्रणोद
ଅକ୍ଷୀୟ ବେଗ |,अक्षीय वेग
ଅକ୍ଷୀୟ ପ୍ରବାହ ସଙ୍କୋଚକ |,अक्षीय प्रवाह संपीडक
ଭୂଲମ୍ବ ଭାବରେ ସମୃଦ୍ଧ ପ୍ରବାହ |,अक्षतः सममित प्रवाह
ବାସ୍ତବରେ ସମୃଦ୍ଧ ହେଡ୍ ମିଶ୍ରଣ |,अक्षतः सममित प्रधार मिश्रण
ଭୂଲମ୍ବ ଭାବରେ ସମୃଦ୍ଧ ଟ୍ରଙ୍କ |,अक्षतः सममित तुंड
ଭୂଲମ୍ବ ଭାବରେ ସମୃଦ୍ଧ ସମ୍ଭାବନା |,अक्षतः सममित विभव
ଭୂଲମ୍ବ ସମୃଦ୍ଧ ସମସ୍ୟା |,अक्षतः सममित समस्या
ଭୂଲମ୍ବ ଭାବରେ ସମୃଦ୍ଧ ଚାପ ବଣ୍ଟନ |,अक्षतः सममित प्रतिबल बंटन
ଭୂଲମ୍ବ ଭାବରେ ସମୃଦ୍ଧ ସୁପରସୋନିକ୍ ପ୍ରବାହ |,अक्षतः सममित पराध्वनिक प्रवाह
ଭୂଲମ୍ବ ଭାବରେ ସମୃଦ୍ଧ ବିଘ୍ନତା |,अक्षतः सममित प्रक्षोभ
axicon,ऐक्सिकॉन
axiotron,ऐक्सिऑट्रान
ଅକ୍ଷ,अक्ष
ଅସୀମିତ ଅକ୍ଷ,असममिति अक्ष
ପୃଥିବୀ ଅକ୍ଷ,भू-अक्ष
ନିଷ୍କ୍ରିୟତା ଅକ୍ଷ,जड़त्व-अक्ष
ମେସିନ୍ ଅକ୍ଷ,यंत्र-अक्ष
କକ୍ଷପଥ ଅକ୍ଷ,कक्षा अक्ष
ଦୋହଲିବା ଅକ୍ଷ |,दोलन अक्ष
ଗତି ଅକ୍ଷ,पुरस्सरण अक्ष
ପ୍ରୋଜେକସନ ଅକ୍ଷ,प्रक्षेप अक्ष
ଘୂର୍ଣ୍ଣନ ଅକ୍ଷ,परिक्रमण-अक्ष
ସ୍ପିନ୍ ଅକ୍ଷ,प्रचक्रण-अक्ष
ନମସ୍କାର ଅକ୍ଷ,नमन अक्ष
ନମସ୍କାର ଅକ୍ଷ,नमन अक्ष
ଟର୍କର ଅକ୍ଷ,बल-आघूर्ण का अक्ष
ଗମନାଗମନ ଅକ୍ଷ,पारगमन अक्ष
ଡାଇଭର୍ସନ ଅକ୍ଷ,व्यावर्तन अक्ष
ଅକ୍ଷ ବିଘ୍ନ,अक्ष विक्षेप
ଏଜ୍ରାଫ୍ ଏକୀକରଣ ଉପକରଣ |,ऐज़राफ़ समाकलन युक्ति
ଆଜିମ୍ୟୁଥ୍ ଦର୍ଶକ |,"दिक्-उन्नतांश दर्शी, दिगंश-उन्नतांश दर्शी"
ଆଜିମ୍ୟୁଥ୍,दिगंश
ଆଜିମ୍ୟୁଥ୍ ସର୍କଲ୍ |,दिगंश वृत्त
"ଆଜିମ୍ୟୁଥ୍ ଡାଇଫ୍ରାଗମ୍, ଆଜିମ୍ୟୁଥ୍ ଡାଇଫ୍ରାଗମ୍ |","दिगंश मध्यपट, दिगंश डायाफ्राम"
ଆଜିମ୍ୟୁଥ୍ ପ୍ରଭାବ,दिगंश प्रभाव
ଆଜିମ୍ୟୁଥ୍ ତ୍ରୁଟି |,दिगंश-त्रुटि
azimuth talc,दिगंश तालक
ଆଜିମ୍ୟୁଥ୍ ଦର୍ପଣ |,दिगंशी दर्पण
ଆଜିମ୍ୟୁଥ୍,दिगंश-सारणी
ସ୍ଥିର ଆଜିମ୍ୟୁଥ୍ |,स्थायीकृत दिगंश
ଆଜିମ୍ୟୁଥ୍,दिगंशीय
ଦିଗଦର୍ଶକ,दिगंशई दिक्-सूचक
ଆଜିମ୍ୟୁଥ୍ କ୍ୱାଣ୍ଟମ୍ ସଂଖ୍ୟା |,दिगंशी क्वांटम संख्या
ଘୂର୍ଣ୍ଣନ ଅକ୍ଷ,घूर्णन अक्ष
aizen,ऐज़ॉन
"ଏଜ୍ରେନ୍, ଆଜିମୁଥ୍ ପାରାସ୍ |","ऐज़रेन, दिगंश परास"
ଆଇଜୁସା,ऐजूसा
"ବି-ଶ୍ରେଣୀ ଏମ୍ପ୍ଲିଫାୟର୍, ବି-କ୍ଲାସ୍ ଏମ୍ପ୍ଲିଫାୟର୍ |","बी-वर्ग प्रवर्धक, बी-वर्ग ऐम्प्लीफायर"
ବି-ପ୍ରଦର୍ଶନୀ |,B-प्रदर्श
BH ବକ୍ର,B.H. वक्र
ମାକ୍ରୋ ନେଗେଟିଭ୍ କଣ୍ଡକ୍ଟିଭିଟି |,समष्टि ऋणावकली चालकता
ବି-ସ୍କ୍ରିନିଂ ଉପସ୍ଥାପନା |,बी-क्रमवीक्षण प्रस्तुति
ବି-ଦର୍ଶକ |,बी-दर्शी
ବି-ଭ୍ୟୁ ରାଡାର |,बी-दर्शी रेडार
ବାବୁଲ୍ |,बैबल
ବାବିନ୍ ର ପ୍ରତିଶୋଧ ପରାୟଣ |,बाबिने का प्रतिकारित्र
ବାବୁମାନେ (ଦୃଷ୍ଟିହୀନ ଆଭିମୁଖ୍ୟ ବିକନ୍ ସିଷ୍ଟମ୍),बैब्स (अन्ध उपगमन बीकन तंत्र)
ପଛ ଉପାଦାନ |,पीठ अवयव
ପଛ କଣ୍ଡକ୍ଟିଭିଟି |,पश्च चालकत्व
ପରବର୍ତ୍ତୀ ବିସ୍ତାର,पश्च विसरण
ପଛ ଡାୟୋଡ୍ |,पश्च डायोड
ବିରୋଧୀ ବନାମ ବି। (ଆଣ୍ଟି-ଇଲେକ୍ଟ୍ରୋମୋଟିଭ୍ ଫୋର୍ସ),विरोधी वि. वा. ब. (विरोधी विद्युत वाहक बल)
ପଛ ଇକୋ,पश्च प्रतिध्वनि
ପଛ ଅଗ୍ନି,पश्च ज्वालन
ପଛ ପ୍ରବାହ,पश्च प्रवाह
ପଛ ଫୋକସ୍ ଦୂରତା |,पश्च फ़ोकस दूरी
ଅନୁତାପ,पश्चतापन
ପରବର୍ତ୍ତୀ ଲୋବ |,पश्चपालि
"ପଛ ଚିତ୍ର, ପଛ ବ୍ୟବଧାନ |","चित्र पश्च, पश्च अंतराल"
"ପ୍ରଭାବ ପରେ ଚିତ୍ର, ବ୍ୟାକ୍ ଲଗ୍ ଇଫେକ୍ଟ |","चित्र पश्च प्रभाव, पश्च अंतराल प्रभाव"
ବିଳମ୍ବ ଅବଧି,पश्चातराल अवधि
ପରବର୍ତ୍ତୀ ନିପିଡ୍ |,पश्च निपीड
ପଛ ପ୍ରତିଫଳନ,पश्च परावर्तन
ପଛ ପ୍ରତିରୋଧ,पश्च प्रतिरोध
ପଛ ବିସ୍ଥାପନ ପରିବର୍ତ୍ତନ,पश्च विस्थापन संशोधन
ବ୍ୟାକ୍ ଶଣ୍ଟ୍ କିଙ୍ଗ୍ |,पश्च शंट कुंजीयन
ପଛ ଗତି ସୀମା,पश्चगति सीमक
ସମ୍ପର୍କ ପରବର୍ତ୍ତୀ,पश्च-पश्च-संबंधन
ବିପରୀତ ବ୍ରାକେଟ୍ ଯୋଡି |,विमुख कोष्ठ युगल
