Odiya,Marathi
"ଖାଲି ସ୍ଲଟ୍, ଅଣମୋଡ୍ୟୁଟେଡ୍ ସ୍ଲଟ୍ |","रिक्त स्लॉट, unmodulated स्लॉट"
ବାତିଲ,रद्द करणे
ବିଲୋପ ସ୍ତର,निर्मूलन पातळी
ଛାଡ ମାର୍କର,वगळणे मार्कर
ଇଜେକସନ ପଲ୍ସ |,इजेक्शन नाडी
"ବିସ୍ଫୋରଣ, ଗୁଷ୍ଟ, ବିସ୍ଫୋରଣ, ବିସ୍ଫୋରଣ (ରୋଗ)","स्फोट, वाफा, स्फोट, स्फोट (रोग)"
ବିସ୍ଫୋରଣ ତରଙ୍ଗ,स्फोट लाट
ବ୍ଲାଟର୍ ଫୋନ୍ |,ब्लॅटनर फोन
"ବିମାନ ବୃଦ୍ଧି, ତ୍ୱରାନ୍ୱିତକାରୀ (ଏଡି।), ବୃଦ୍ଧି (v।)","प्रवर्धक विमान, प्रवेगक (सं.), प्रवर्धक (v.)"
"ଗୁପ୍ତ, ରକ୍ତଦାନକାରୀ, ଗୁପ୍ତଚର |","secretory, bleeder, secretory"
ଗୁପ୍ତ ସ୍ରୋତ,गुप्त प्रवाह
ଗୁପ୍ତ ପ୍ରତିରୋଧ,गुप्त प्रतिकार
ଗୁପ୍ତ ପ୍ରତିବନ୍ଧକ |,सेक्रेटरी इनहिबिटर
"ବ୍ଲେଡର୍-ଟର୍ବାଇନ୍, ଗୁପ୍ତ ଟର୍ବାଇନ୍ |","bleeder-turbine, secretory turbine"
ଗୁପ୍ତ ଧଳା,secretory पांढरा
କାଲାଶ |,कलश
ସାଉଣ୍ଡ ପ୍ରୁଫ୍ କ୍ୟାମେରା |,ध्वनीरोधक कॅमेरा
"ଛଦ୍ମବେଶୀ, ଅନ୍ଧ","वेशात, आंधळा"
ଅନ୍ଧ ସାଧନ ବିମ୍ ଯନ୍ତ୍ରକ .ଶଳ |,अंध साधन बीम यंत्रणा
ଅନ୍ଧ ଅଞ୍ଚଳ |,अंध क्षेत्र
ଅନ୍ଧ ବିସ୍ଫୋରଣ ବ୍ୟବସ୍ଥା |,अंध बॉम्बफेक प्रणाली
ଅନ୍ଧ ବିମାନ,अंध विमानचालन
ଅନ୍ଧ,आंधळे करणे
ଅନ୍ଧ ନାଭିଗେସନ୍ |,अंध सुचालन
ଅନ୍ଧ ବେଗ,आंधळा वेग
"କନଫୋକାଲ୍ ମାଇକ୍ରୋସ୍କୋପ୍, ink ଲକ ମାଇକ୍ରୋସ୍କୋପ୍ |","confocal microscope, blink microscope"
ଜଳୁଥିବା ଆଲୋକ,लुकलुकणारा प्रकाश
ଶିମର୍,चमकणे
ବ୍ଲିପ୍,ब्लिप
ଘୂର୍ଣ୍ଣିବଳୟ,हिमवादळ शीर्ष
କ୍ଲଷ୍ଟର ଗଣନା,क्लस्टर संख्या
ବ୍ଲକ ବ୍ୟାଣ୍ଡ,ब्लॉक बँड
ବ୍ଲଚ୍ ସମୀକରଣ |,ब्लोच समीकरण
ବ୍ଲକ୍ ଫଙ୍କସନ୍,ब्लॉक फंक्शन
ବ୍ଲୋଚ୍ ର ଥିଓରେମ୍ |,ब्लोचचे प्रमेय
ମୂରାଲକୁ ଅବରୋଧ କରନ୍ତୁ |,ब्लॉक भित्तीचित्र
କାନ୍ଥ ଗତି ଅବରୋଧ କରନ୍ତୁ |,भिंतीचा वेग अवरोधित करा
ସମ୍ପ୍ରଦାୟ,समुदाय
ସମ୍ପ୍ରଦାୟ ଆଣ୍ଟେନା |,समुदाय अँटेना
ବ୍ଲକ କୋଡ୍,ब्लॉक कोड
ବ୍ଲକ୍ କ୍ୟାପେସିଟର୍ |,ब्लॉक कॅपेसिटर
ବ୍ଲକ ଚିତ୍ର,ब्लॉक आकृती
ବିଭାଗ,विभाजन
ପ୍ରତିବନ୍ଧକକୁ ଅବରୋଧ କରିବା |,अवरोधित करणे
ଅବରୋଧିତ ଗ୍ରୀଡ୍ କିଙ୍ଗ୍ |,अवरोधित ग्रिड कीिंग
"ବ୍ଲକ, ବ୍ଲକ, ବ୍ଲକ","ब्लॉक, ब्लॉक, ब्लॉक"
କାର୍ଯ୍ୟକୁ ଅବରୋଧ କରିବା |,अवरोधित करणे
ପ୍ରତିରୋଧକ କ୍ୟାପେସିଟର |,रेझिस्टर कॅपेसिटर
ପ୍ରତିରୋଧକ କ୍ୟାପେସିଟର |,रेझिस्टर कॅपेसिटर
ପ୍ରତିବନ୍ଧକ ସ୍ତର |,अडथळा पातळी
ପ୍ରତିବନ୍ଧକ ସ୍ତର କକ୍ଷ |,अडथळा थर सेल
ପ୍ରତିରୋଧକ ଓସିଲେଟର |,ब्लॉकिंग ऑसिलेटर
ସମୟ ଅବରୋଧ କରନ୍ତୁ |,ब्लॉक वेळ
ପାରାଫିନ୍ ବ୍ଲକିଂ ପଏଣ୍ଟ |,पॅराफिन ब्लॉकिंग पॉइंट
ବାଧା ଅନୁପାତ,इंटरसेप्ट रेशो
"ଭୋଲଟେଜ୍ ମୂଲ୍ୟାୟନ, ଅନୁମତିପ୍ରାପ୍ତ ଶିଖର ଓଲଟା ଭୋଲଟେଜ୍ ଅନୁରୋଧ |","विनंती व्होल्टेज रेटिंग, परवानगीयोग्य पीक रिव्हर्स व्होल्टेज"
ଫୁଲ,फुगवणे
ବ୍ଲପ୍ ଦୋଷ |,bloop दोष
"blow ଟକା, blow ଟକା","फुंकणे, फुंकणे, फुंकणे"
ବିସ୍ଫୋରଣ ବିଚ୍ଛିନ୍ନତା |,स्फोट वेगळे करणे
ସବସିଡେନ୍ସ,कमी होणे
ସବସିଡେନ୍ ଭଲଭ୍ |,कमी झडप
ସବସିଡେନ୍ ପବନ ଟନେଲ୍ |,कमी होणारा पवन बोगदा
ସୁରକ୍ଷା ବୋର୍ଡ,सुरक्षा मंडळ
sedative ଚୁମ୍ବକ,शामक चुंबक
ଫ୍ୟୁଜ୍ blow ଟକା ସୂଚକ |,फ्यूज ब्लो इंडिकेटर
ନୀଳ ଫୋନ୍ ଲାଇନ୍ |,निळी फोन लाइन
ନୀଳ ପ୍ରିଣ୍ଟ୍ |,ब्लू प्रिंट
ବହୁଳ ଜନତା |,मोठ्या प्रमाणात वस्तुमान
ଅସ୍ପଷ୍ଟତା ବୃତ୍ତ |,अस्पष्टता वर्तुळ
ଅସ୍ପଷ୍ଟ ପ୍ରତିଛବି |,अस्पष्ट प्रतिमा
ଅସ୍ପଷ୍ଟ ବକ୍ତବ୍ୟ |,अस्पष्ट भाषण
ଅସ୍ପଷ୍ଟତା |,अस्पष्टता
ଅସ୍ପଷ୍ଟ,अस्पष्ट
ଆରୋନିଅନ୍ ପ୍ରତିରୋଧ ନିର୍ଣ୍ଣୟ |,Aroonion प्रतिकार निर्धार
"ବୋର୍ଡ, ବୋର୍ଡ","बोर्ड, बोर्ड"
ବେଲ୍ଟ ଉପକରଣ |,बेल्ट डिव्हाइस
ବାଣିଜ୍ୟ ୟୁନିଟ୍ ବୋର୍ଡ |,व्यापार युनिट बोर्ड
ୟାଟ୍ ସମୀକରଣ,यॉट विषुववृत्त
"ଗୋଲାକାର, ଗୋଲାକାର, ପେଣ୍ଡାଲ୍ |","गोल, गोलाकार, लटकन"
ଡୋଲାନ୍,डोलन
"ଶରୀର, ବସ୍ତୁ, ଶରୀର","शरीर, वस्तू, शरीर"
pindaksha,पिंडक्षा
ଶରୀର ଆଖି,शरीर डोळा
ଶରୀର ପରିମାଣ,शरीराची मात्रा
ଶାରୀରିକ କ୍ଷମତା |,शारीरिक क्षमता
କେନ୍ଦ୍ରିତ |,केंद्रीत
"କନ୍ସେଣ୍ଟ୍ରିକ୍ କ୍ୟୁବ୍ ଗଠନ, ଇଣ୍ଟ୍ରାସେଣ୍ଟର୍ କ୍ୟୁବ୍ ଗଠନ |","एकाग्र घन संरचना, इंट्रासेंटर क्यूब स्ट्रक्चर"
"ଶରୀର-ସେଣ୍ଟ୍ରୋଡ୍, ଶରୀର-ଘୂର୍ଣ୍ଣନ-ସେଣ୍ଟ୍ରଏଡ୍ |","बॉडी-सेन्ट्रोड, बॉडी-रोटेटिंग-सेंट्रोइड"
"ଶରୀର ରଙ୍ଗ, ଶରୀର ରଙ୍ଗ |","शरीराचा रंग, शरीराचा रंग"
"ଶରୀର-ଡାଇଗୋନାଲ୍, ଇନ୍-ଡାଇଗୋନାଲ୍ |","शरीर-कर्ण, इन-कर्ण"
ମାସ ଅକ୍ଷ,वस्तुमान अक्ष
ଜନ ଶକ୍ତି |,वस्तुमान शक्ती
ବଡି ଫୋର୍ସ ଭେକ୍ଟର୍ |,शरीर बल वेक्टर
"ଶରୀର-ସେଣ୍ଟ୍ରଏଡ୍, ଶରୀର ଘୂର୍ଣ୍ଣନ, କେନ୍ଦ୍ର-ପଥ |","शरीर-केंद्रीय, शरीराचे फिरणे, मध्य-पथ"
ଗାଇରୋସ୍କୋପ୍ ସ୍ଥାପିତ |,आरोहित जायरोस्कोप
ମ up ପା ଶରୀର |,मौपा देह
କେଉଁ ତରଙ୍ଗ,काय लहर
"ବଗି, ଅଜ୍ଞାତ ଡିଟେକ୍ଟର (ରାଡାର)","बोगी, अज्ञात शोधक (रडार)"
ପ୍ରଭାବ,बोअर इफेक्ट
ବାରମ୍ବାର ପ୍ରତିବନ୍ଧକ ବହନ କରେ |,बोअर वारंवारता प्रतिबंध
ଚୁମ୍ବକୀୟ,बोर मॅग्नेटन
ରେଡିଓ,बोर त्रिज्या
ବୋହରଙ୍କ ନୀତି |,बोर सिद्धांत
ବୋର୍ ଚକିଆ ନୀତି |,बोअर व्हीलर तत्त्व
ବୋର-ସୋମର୍ଫେଲ୍ଡ ପରମାଣୁ |,बोहर-सोमरफेल्ड अणू
ମୂଖ୍ୟ କ୍ୱାଣ୍ଟମ୍ ପଏଣ୍ଟଗୁଡିକ |,बोर मुख्य क्वांटम पॉइंट्स
"ବଏଲର, ବଏଲର","बॉयलर, बॉयलर"
quencher ଦକ୍ଷତା |,शमन कार्यक्षमता
କୁମ୍ଭାର,मातीची भांडी
"ଫୁଟିବା, ଫୁଟିବା |","उकळणे, उकळणे"
ଫୁଟିବା ବିନ୍ଦୁ |,उत्कलनांक
ଫୁଟିବା ପଏଣ୍ଟ ଉପକରଣ |,उकळत्या बिंदूचे साधन
ଫୁଟିବା ବିନ୍ଦୁ ଉଚ୍ଚତା |,उकळत्या बिंदूची उंची
ଫୁଟୁଥିବା ପାଣି ରିଆକ୍ଟର |,उकळत्या पाण्याची अणुभट्टी
"ବୋଲୋମିଟର, ବୋଲୋମିଟର |","bolometer, bolometer"
ଗାଲଭାନୋମିଟର,गॅल्व्हानोमीटर
ବୋଲ୍ଟମ୍ୟାନ୍ ଫର୍ମୁଲା |,बोल्ट्समन सूत्र
ବୋଲ୍ଟସମ୍ୟାନ୍ଙ୍କ ତତ୍ତ୍। |,बोल्ट्समनचे प्रमेय
ବୋଲ୍ଟସମାନ ଭ୍ଲାସୋଭ ସମୀକରଣ |,बोल्ट्समन व्लासोव्ह समीकरण
ବୋଲ୍ଟସମ୍ୟାନ୍-ଏକାଗ୍ରତା ନିୟମ |,बोल्ट्समन-एकाग्रता नियम
ବୋଲ୍ଟମ୍ୟାନ୍ ସମୀକରଣ |,बोल्टमन समीकरण
ବୋଲ୍ଟସମ୍ୟାନ୍ ଗୁଣକ,boltsmann गुणक
ବୋଲ୍ଟସମାନ୍ ପରିସଂଖ୍ୟାନ |,बोल्ट्समन आकडेवारी
ବୋଲ୍ଟସମ୍ୟାନ୍ ଆକ୍ସେସ୍ ସମୀକରଣ |,बोल्ट्समन प्रवेश समीकरण
ବୋଲ୍ଟସମ୍ୟାନ୍-ଷ୍ଟିଫେନ୍ ସମୀକରଣ |,बोल्ट्समन-स्टीफन समीकरण
ବୋଲ୍ଟସମାନ୍ ସ୍ଥିର |,बोल्ट्समन स्थिर
ବୋଲ୍ଟସମ୍ୟାନ୍ ଏଣ୍ଟ୍ରପି ହାଇପୋଟେସିସ୍ |,बोल्ट्समन एन्ट्रॉपी गृहीतक
"ବୋମା କ୍ୟାଲୋରିମିଟର, ବୋମା କ୍ୟାଲୋରିମିଟର |","बॉम्ब कॅलरीमीटर, बॉम्ब कॅलरीमीटर"
ବିସ୍ଫୋରଣକାରୀ ଇଲେକ୍ଟ୍ରନ୍ |,बॉम्बर इलेक्ट्रॉन
"ଆଘାତଜନିତ ଶକ୍ତି, ବୋମା ବିସ୍ଫୋରଣ ଶକ୍ତି |","क्लेशकारक ऊर्जा, भडिमार ऊर्जा"
ବୋମା ବିସ୍ଫୋରଣ ସିଦ୍ଧାନ୍ତ |,भडिमार सिद्धांत
ବିସ୍ଫୋରଣକାରୀ ବିମାନ |,बॉम्बर विमान
ବନ୍ଧକ କୋଣ,गहाण कोन
ବଣ୍ଡ ହାଇବ୍ରିଡାଇଜେସନ୍ |,बाँड संकरीकरण
ବଣ୍ଡ ନମ୍ବର,बाँड क्रमांक
"ବଣ୍ଡ ଅର୍ଡର, ବଣ୍ଡ କ୍ରମ |","बाँड ऑर्डर, बाँड ऑर्डर"
ବନ୍ଧନ ଛିଣ୍ଡିବା |,बंध फाडणे
ବନ୍ଧନ,बाँडिंग
ବନ୍ଧିତ ଇସ୍ପାତ |,बंधनकारक स्टील
ବନ୍ଧନ,बाँडिंग
ବନ୍ଧନ ସମ୍ଭାବନା |,बाँडिंग क्षमता
"ବଣ୍ଡିଂ ଇଲେକ୍ଟ୍ରନ୍, ବଣ୍ଡିଂ ଇଲେକ୍ଟ୍ରନ୍ |","बाँडिंग इलेक्ट्रॉन, बाँडिंग इलेक्ट्रॉन"
ବନ୍ଧିତ ଇଲେକ୍ଟ୍ରନ୍ ଯୋଡି |,बाँड इलेक्ट्रॉन जोडी
ବନ୍ଧ ଶକ୍ତି,बाँड ऊर्जा
ବନ୍ଧକ ସମ୍ପତ୍ତି,गहाण मालमत्ता
ବନ୍ଧନ ଶକ୍ତି |,बाँडची ताकद
ଅସ୍ଥି ଭଙ୍ଗା |,हाड फ्रॅक्चर
ଅଷ୍ଟିଓବ୍ଲାଷ୍ଟିକ୍ |,ऑस्टिओब्लास्टिक
ଅଷ୍ଟିଓବ୍ଲାଷ୍ଟିକ୍ ଉପାଦାନ |,ऑस्टिओब्लास्टिक घटक
ଅସ୍ଥି ସହନଶୀଳତା |,हाड सहनशीलता
ବୁଲିୟନ୍ ବୀଜ ବର୍ଣ୍ଣନା *,बुलियन बीजगणित*
ବୁମ୍ ମାଇକ୍ରୋଫାଇଲ୍ |,बूम मायक्रोफोइल
"ବୃଦ୍ଧି, ବୃଦ୍ଧି","चालना, चालना"
ଉନ୍ନତିକାରୀ,वर्धक
"ଆମ୍ପ୍ଲାଇଫେସନ୍ ଏମ୍ପ୍ଲିଫାୟର୍, ବୁଷ୍ଟର୍ ଏମ୍ପ୍ଲିଫାୟର୍ |","अॅम्प्लीफिकेशन अॅम्प्लिफायर, बूस्टर अॅम्प्लिफायर"
ବର୍ଦ୍ଧିତ ଡାୟୋଡ୍ |,प्रवर्धक डायोड
ବ୍ରଡକାଷ୍ଟର ବୃଦ୍ଧି କର |,बूस्ट ब्रॉडकास्टर
"ବୁଷ୍ଟର୍ ପ୍ରଦୀପ, ବୁଷ୍ଟର୍ ପ୍ରଦୀପ |","बूस्टर प्रदीप, बूस्टर प्रदीप"
"ବୁଷ୍ଟର୍ ପମ୍ପ, ଯୋଗୀ ପମ୍ପ |","बूस्टर पंप, अॅडर्टिव्ह पंप"
ବୁଷ୍ଟର୍ ରକେଟ୍ |,बूस्टर रॉकेट
ବୁଷ୍ଟର୍ ଗାଡି |,बूस्टर वाहन
ବୃଦ୍ଧି,वाढ
"ield ାଲ, ବୁଟ |","ढाल, बूट"
ବୁଟଷ୍ଟାପ୍,बूटस्ट्रॅपिंग
ବୁଟ୍ ଷ୍ଟ୍ରାପ୍ ସର୍କିଟ୍ |,बूटस्ट्रॅप सर्किट
ବୁଟ୍ ଷ୍ଟ୍ରାପ୍ ଟେକ୍ନୋଲୋଜି |,बूटस्ट्रॅप तंत्रज्ञान
ବୋରାଜୋନ |,बोराझोन
"ବୋର, ଛିଦ୍ର, ଭିତରର ବ୍ୟାସ, ବୋର, ଜୁଆର କାନ୍ଥ |","बोअर, छिद्र, आतील व्यास, बोअर, भरतीची भिंत"
ଅପ୍ଟିକାଲ୍ ଆଲାଇନମେଣ୍ଟ୍,ऑप्टिकल संरेखन
ଅପ୍ଟିକାଲ୍ ଆଲାଇନମେଣ୍ଟ୍ ସ୍ତମ୍ଭ,ऑप्टिकल संरेखन स्तंभ
ବୋର୍ନ ଆନୁମାନିକତା |,बॉर्न अंदाजे
ଜନ୍ମ ହବର୍ ଚକ୍ର |,जन्म हाबर सायकल
ବାର୍-ମେୟର ସିଦ୍ଧାନ୍ତ |,बार्न-मेयर सिद्धांत
ଓପେନହାଇମର ଆନୁମାନିକ ଜନ୍ମ |,जन्म ओपेनहाइमर अंदाजे
ଜନ୍ମିତ ଫାଉନ୍ କାର୍ମାନ୍ ସିଦ୍ଧାନ୍ତ |,फॉन कारमन सिद्धांताचा जन्म झाला
ବୋରନ୍ ସେଲ୍ |,बोरॉन सेल
bauermann ପ୍ରଭାବ,बाउरमॅन प्रभाव
ବୋଷ ଆଇନଷ୍ଟାଇନ କଣ୍ଡେନ୍ସେସନ |,बोस आइन्स्टाईन कंडेन्सेशन
ବୋଷ-କଣିକା |,बोस-कण
ବସ୍ ଆଇନ୍ଷ୍ଟାଇନ୍ ଗ୍ୟାସ୍ |,बोस आइन्स्टाईन वायू
ବୋଷ-ଆଇନଷ୍ଟାଇନ ପରିସଂଖ୍ୟାନ |,बोस-आईन्स्टाईन सांख्यिकी
ବୋସନ,बोसॉन
ସବସର୍ଫେସ୍ ଗର୍ତ୍ତ ଭିନ୍ନକ୍ଷମ ନିପିଡ୍ |,सबसर्फेस होल डिफरेंशियल निपिड
"ତାଲିଭାଇ ମିକ୍ସର୍, ତାଲିୱାଟକ୍ |","तालिवायु मिक्सर, तालिवटक"
ଉପସାଗର ଶୁଖିବା |,पृष्ठभाग कोरडे करणे
ପ୍ଲାନାର୍ ରିଜୋନାନ୍ସ |,प्लॅनर रेझोनान्स
ଉପସର୍ଗ ଭରଣ ପଦ୍ଧତି |,सबसफेस भरण्याची पद्धत
ଉପସାଗର ବଳ |,पृष्ठभाग शक्ती
କ୍ୱିଣ୍ଟେଟ୍ କ୍ୱାର୍କ |,पंचक क्वार्क
"ଡେଇଁବା, ଡେଇଁବା |","उडी, उडी"
ସୀମାବଦ୍ଧ ପରିମାଣ |,बद्ध परिमाणे
ବନ୍ଧା ଆବେଗ |,बंधनकारक आवड
ବନ୍ଧା ଇଲେକ୍ଟ୍ରନ୍ |,बद्ध इलेक्ट्रॉन
ସୀମିତ କଣିକା |,बांधलेला कण
ବନ୍ଧିତ ଅବସ୍ଥା |,बंधनकारक अवस्था
"ସୀମା, ସୀମା (ଏଡି।), ମାର୍ଜିନାଲ (v।)","मर्यादा, मर्यादा (सं.), सीमांत (वि.)"
ସୀମା ସ୍ତର |,सीमा पातळी
ସୀମା ସ୍ତରର ଶକ୍ତି ସମୀକରଣ |,सीमा पातळी ऊर्जा समीकरण
ସୀମା ସ୍ତର ସମୀକରଣ |,सीमा पातळी समीकरण
ସୀମା ସ୍ତରର ଶବ୍ଦ |,सीमा पातळी आवाज
ଦୃଶ୍ୟ ପ୍ରଦିପ |,सीमांत प्रदीप
ମାର୍ଜିନାଲ୍ ମାର୍କର,सीमांत मार्कर
ଚାପକୁ ସୀମିତ କରନ୍ତୁ |,तणाव मर्यादित करणे
ସୀମା ସ୍ତର ନିୟନ୍ତ୍ରଣ |,सीमा पातळी नियंत्रण
"ଧନୁ ରାଶି, ଗାଜ୍","धनु, गज"
ତୀରଗୁଡିକ,कमानी
ଜାହାଜ ତରଙ୍ଗ,नौकानयन लाट
ତୀରନ୍ଦାଜ,धनुर्विद्या
ବାଇଶି-ନାପ୍ କ୍ୟାମେରା |,बावन्न-नॅप कॅमेरा
ତୀରନ୍ଦାଜ,धनुर्विद्या
ବାକ୍ସ କାର୍ ଚାପ,बॉक्स कार पट्टा
"ବକ୍ସ କମ୍ପାସ୍, ବକ୍ସ ପଏଣ୍ଟର୍ |","बक्स कंपास, बॉक्स पॉइंटर"
ଟଙ୍କା କାର,पैशांची गाडी
ବକ୍ସ କାର୍ ସର୍କିଟ |,बॉक्स कार सर्किट
ବଏଲର ଗରମ,बॉयलर गरम करणे
ବୋଇଲର ନିୟମ |,बॉयलचा कायदा
ବଏଲର ଗରମ,बॉयलर गरम करणे
ବ୍ରା ଭେକ୍ଟର୍,ब्रा वेक्टर
ସଂକୀର୍ଣ୍ଣ ବକ୍ର,सर्वात अरुंद वक्र
କ୍ଷୁଦ୍ର ଅକ୍ଷର ପ୍ରିଜିମ୍ |,लहान अक्षर प्रिझम
ବ୍ରାକେଟ୍-ଶ୍ରେଣୀ,कंस-वर्ग
ଗର୍ବ ସମୀକରଣ |,ब्रॅग समीकरण
ଗର୍ବ ନିୟମ |,ब्रॅग नियम
ଗର୍ବ ସମ୍ପର୍କ |,ब्रॅग संबंध
ଗର୍ବ,ब्रॅग स्कॅटरिंग
ବ୍ରଗ୍ ସ୍ପେକ୍ଟ୍ରୋମିଟର |,ब्रॅग स्पेक्ट्रोमीटर
ଗର୍ବ-ଧୂସର କୋଟର୍ |,ब्रॅग-ग्रे कोटर
ଗର୍ବ-ଧୂସର କୋଟର ସିଦ୍ଧାନ୍ତ |,ब्रॅग-ग्रे कोटर सिद्धांत
ଗର୍ବ-ତଳ |,ब्रॅग-बॉटम
ଗର୍ବ-ଫାଙ୍କ |,ब्रॅग मध्यांतर
ଅନ୍ତର୍ନିହିତ ତାର,गुंफलेली तार
ବ୍ରେକ୍ ଘୋଡା ଶକ୍ତି,ब्रेक अश्वशक्ती
ବ୍ରେକ୍ ଅର୍ଥ ହେଉଛି ପ୍ରଭାବଶାଳୀ ଚାପ |,ब्रेक म्हणजे प्रभावी दाब
ବ୍ରେକ୍ ପାରାଚ୍ୟୁଟ୍ |,ब्रेक पॅराशूट
ବ୍ରେକ୍ ତାପଜ ଦକ୍ଷତା |,ब्रेक थर्मल कार्यक्षमता
ବ୍ରେକ୍ କ୍ଲାସ୍,ब्रेक वर्ग
ବ୍ରେକ୍ ରକେଟ୍,ब्रेक रॉकेट
ବ୍ରାମା ସଙ୍କୋଚକ |,ब्रामा कंप्रेसर
ଶାଖା ସର୍କିଟ |,शाखा सर्किट
ଶାଖା ପ୍ରତିରୋଧ,शाखा प्रतिबाधा
ଶାଖା ନିର୍ଦ୍ଦେଶାବଳୀ |,शाखा सूचना
ଶାଖା ବିନ୍ଦୁ |,शाखा बिंदू
ଶାଖା,शाखा
ଶାଖା ଶୃଙ୍ଖଳା |,शाखा साखळी
ଶାଖା ଅନୁପାତ |,शाखा प्रमाण
ଶାଖା ପ୍ରକ୍ରିୟା |,शाखा प्रक्रिया
ଶାଖା ଅନୁପାତ |,शाखा प्रमाण
ଶାଖା ନିୟମ |,शाखा नियम
"ସାହସୀ ଲାଟାଇସ୍, ସାହସୀ ଲାଟାଇସ୍ |","धाडसी जाळी, धाडसी जाळी"
"ପିତ୍ତଳ ବ୍ରାଜିଂ, ପିତ୍ତଳ ବିକ୍ରୟ |","ब्रास ब्रॅझिंग, ब्रास सोल्डरिंग"
ପରୀକ୍ଷଣ ବୋର୍ଡ |,प्रयोग मंडळ
ବିଚ୍ଛିନ୍ନତା |,विच्छेदन
ବ୍ରେକ ସଂଯୋଜକ,ब्रेक कनेक्टर
ଫାଟ ଲକ୍ଷଣ |,क्रॅक लक्षणे
ବ୍ରେକ୍ ଅଫ୍ ସଂଯୋଜକ |,ब्रेक-ऑफ कनेक्टर
ବ୍ୟବଧାନ କାର୍ଯ୍ୟ,मध्यांतर ऑपरेशन
ବ୍ୟବଧାନ କିଙ୍ଗ,मध्यांतर कीिंग
ପଳାୟନ,पळून जाणे
"ଭଙ୍ଗା ଡାୟୋଡ୍, ଜେନେର୍ ଜାୟୋଡ୍ |","फ्रॅक्चर डायोड, जेनर झ्योड"
ପ୍ରତିବନ୍ଧକ ଭାଙ୍ଗିବା |,ब्रेकिंग प्रतिबाधा
ବ୍ରେକ୍ ଆଉଟ୍,ब्रेक-आउट
ଭୋଲଟେଜ୍ ଭାଙ୍ଗିବା |,ब्रेकिंग व्होल्टेज
ଶକ୍ତି ଭାଙ୍ଗିବା |,तोडण्याची ताकद
ଫାଟ,क्रॅक
"ପ୍ରଜନକ ରିଆକ୍ଟର, ପ୍ରଜନକ ଆଣବିକ ଚୁଲା, ପ୍ରଜନକ ଚୁଲା |","ब्रीडर रिएक्टर, ब्रीडर न्यूक्लियर फर्नेस, ब्रीडर फर्नेस"
"ରିଟାର୍ଡାଣ୍ଟ ବିକିରଣ, ବ୍ରାମଷ୍ଟ୍ରାଲଙ୍ଗ |","retardant विकिरण, bramstraung"
ବ୍ରୁଷ୍ଟର୍-ଆଙ୍ଗଲ୍ |,brewster-कोन
ବ୍ରୁଷ୍ଟର୍ ଫ୍ରିଙ୍ଗ୍ |,ब्रुस्टर फ्रिंज
ବୁଷ୍ଟର୍ ନିୟମ |,बूस्टर नियम
ମେରୁ,मेरू
ବ୍ରିଜ୍ &#39;T&#39; ଜାଲ୍ |,ब्रिज्ड &#39;टी&#39; जाळी
ବ୍ରିଜ୍ ସର୍କିଟ୍ |,ब्रिज सर्किट
ସେତୁ ସଂଯୋଗ,पूल कनेक्शन
ବ୍ରିଜ୍ ଯୋଡି ଆମ୍ପ୍ଲିଫାୟର୍ |,ब्रिज जोडलेले अॅम्प्लीफायर
"ବ୍ରିଜ୍ ପଦ୍ଧତି, ବ୍ରିଜ୍ ପଦ୍ଧତି |","ब्रिज पद्धत, ब्रिज पद्धत"
ବ୍ରିଜ୍ ମଡ୍ୟୁଲେଟର,ब्रिज मॉड्युलेटर
ବ୍ରିଜ୍ ବିଭାଜନ ସିଦ୍ଧାନ୍ତ |,ब्रिज स्प्लिटिंग सिद्धांत
ବ୍ରିଜ୍ &#39;ଟି&#39; ଆଟେନୁଏଟର୍ |,ब्रिज्ड &#39;T&#39; attenuator
ବ୍ରିଜ୍ ଲିଙ୍କ୍ ଲାଇନ୍ |,ब्रिज लिंक लाइन
ସେତୁ ବନ୍ଧ,ब्रिज बाँड
ବ୍ରିଜ୍ ଏମ୍ପ୍ଲିଫାୟର୍ |,ब्रिज अॅम्प्लीफायर
ସେତୁ ଲାଭ,पुलाचा फायदा
ବ୍ରିଜ୍ ଗୋଷ୍ଠୀ |,पूल गट
ବ୍ରିଜ୍ କ୍ଷତି,तोटा पूर्ण करणे
ବ୍ରିଜମ୍ୟାନ୍ ପ୍ରଭାବ |,ब्रिजमन प्रभाव
"ଉଜ୍ଜ୍ୱଳ, ଚମତ୍କାର, ଚମତ୍କାର |","तेजस्वी, तेजस्वी, चमकदार"
ପ୍ରଭାସ ଚଳଚ୍ଚିତ୍ର |,प्रभासचा चित्रपट
ଉଜ୍ଜ୍ୱଳ ରେଖା ସ୍ପେକ୍ଟ୍ରମ୍ |,तेजस्वी रेषा स्पेक्ट्रम
"ଲାଇଟ୍-ବ୍ୟାଣ୍ଡ ମଡେଲ୍, ଲାଇଟ୍-ବ୍ୟାଣ୍ଡ ଇକୋ |","लाइट-बँड मॉडेल, लाइट-बँड इको"
ଆଲୋକିତ ନାଡ,प्रकाशमय नाडी
"ଦିୟୁଟି, ପ୍ରଭାସ |","द्युती, प्रभा"
ଉଜ୍ଜ୍ୱଳତା ନିୟନ୍ତ୍ରଣ |,चमक नियंत्रण
ନିଷେଧର ଆଲୋକ,बंदीचा प्रकाश
