Bengali,Hindi
প্রাত্যহিক কাজ,"दैनिक कार्य, रोज़ का काम"
দৈনিক মজুরি,"दैनिक मज़दूरी, दिहाड़ी"
ডাক স্টেজ,डाक स्तर
ডাক ট্রে,डाक ट्रे
ক্ষতি,"क्षति, हानि, नुकसान"
ক্ষতি,"नुक़सानी, हर्जाना"
বিপজ্জনক,खतरनाक
সাহসী,"साहसी, साहसिक, निर्भीक"
ডেটা,"आधार सामग्री;आंकड़े, डाटा"
ডাটা,आकंडा बैंक
তথ্যশালা,आंकड़ा संचय
তথ্য সংগ্রহ,"आंकड़ा संग्रहण, आधार-सामग्री संग्रहण"
ডেটা খাওয়ানো,आंकडा भरण
তথ্য প্রক্রিয়াজাতকরণ,आंकड़ा संसाधन
তারিখ,"दिनांक, तारीख़, तिथि"
পৌছানোর তারিখ,"आगमन तिथि, आने की तारीख़"
জন্ম তারিখ,जन्म तिथि
বহির্গমনের তারিখ,"प्रस्थान तारीख, जाने की तारीख़"
স্রাবের তারিখ,"कार्यमुक्‍ति तारीख, छुट्टी की तारीख"
পরিপক্কতার তারিখ,परिपक्वता तारीख
প্রাপ্তির তারিখ,"प्राप्ति तारीख, प्राप्ति तिथि"
তারিখ স্ট্যাম্প,"तारीख़ मोहर, दिनांकन"
দিন পণ্ডিত,अनावासी छात्र
দিন শিফট,दिन की पारी
অনুগ্রহের দিন,रियायती दिन
প্রতিদিনের কাজ,"दैनंदिन कार्य, रोजमर्रा का काम"
মৃত অ্যাকাউন্ট,निष्क्रिय खाता
শেষ তারিখ,समय सीमा
অচলাবস্থা,गतिरोध
মৃত স্টক রেজিস্টার,जड़ स्टॉक रजिस्टर
মৃত ওজন,कुल भार
ডিল,"सौदा, व्यवहार करना"
সহকারী ডিলিং,संबंधित सहायक
ডিলিং,"व्यवहार, लेनदेन"
মৃত্যু বার্ষিকী,पुण्यतिथि
মহার্ঘ ভাতা,महंगाई भत्‍ता
মৃত্যুর সুবিধা,मृत्यु हितलाभ
মৃত্যু-কাম-অবসর গ্রহণের গ্র্যাচুয়িটি,मृत्यु-सह-निवृत्‍ति उपदान
সেবায় মৃত্যু,सेवा के दौरान मृत्यु
Deauthorizatioin,प्राधिकार निरसन
দেবর,"रोकना, विवर्जित करना"
ডেবিট,"नामे, नामे डालना"
ডেবিট পরামর্শ,नामे संज्ञापन
Debt ণ,ऋण
Debt ণ ব্যবস্থাপনা,ऋण प्रबंधन
Deb ণগ্রহীতা,"ऋणी, देनदार"
মৃত,"मृत, मृतक, दिवंगत"
শালীনতা,शिष्‍टता
বিকেন্দ্রীকরণ,विकेंद्रीकरण
সিদ্ধান্ত ফ্যাক্টর,निर्णायक कारक
সিদ্ধান্ত,"निर्णय, फैसला;विनिश्‍चय"
সিদ্ধান্ত গ্রহণ,निर्णयन
সিদ্ধান্ত গ্রহণ প্রক্রিয়া,निर्णयन प्रक्रिया
ঘোষণা,घोषणा
আয়ের ঘোষণা,आय की घोषणा
ঘোষিত মান,घोषित मूल्य
শপথ ঘোষণা,"सशपथ घोषित करना, शपथपूर्वक घोषणा करना"
ডিকোড,कूट वाचन
ডিকন্ট্রোল,"विनियंत्रण, नियंत्रण हटाना"
সজ্জা,शिष्‍टता;शालीनता;मर्यादा
হ্রাস,"घटत, कमी"
ডিক্রি,"डिगरी, डिक्री"
উত্সর্গ,समर्पण
বাদ,कटौती-योग्य
ছাড়,"कटौती, घटाव"
উত্স এ ছাড়,स्रोत पर कटौती
বেতন থেকে ছাড়,वेतन से कटौती
কাজ,विलेख
বন্ধকের দলিল,बंधक विलेख
গণ্য বিশ্ববিদ্যালয়,मानित विश्‍वविद्‌यालय
ডিফেস,"विरूपित करना, विकृत करना"
ডি ফ্যাক্টো,वस्तुतः
ডিফলেশন,ग़बन
মানহানি,मानहानि
ডিফল্ট,"चूक, व्यतिक्रम, बक़ाया"
খেলাপি,"चूक करने वाला, बक़ायादार, बाक़ीदार"
ত্রুটিযুক্ত,"सदोष, त्रुटिपूर्ण"
প্রতিরক্ষা,"रक्षा, बचाव, प्रतिवाद"
প্রতিরক্ষা পরামর্শ,बचाव काउंसेल
প্রতিরক্ষা উত্পাদন,रक्षा-उत्पादन
প্রতিবাদী,प्रतिवादी
স্থগিত,आस्थगित करना
স্থগিত ব্যয়,आस्थगित व्यय
ডিফায়েন্স,अवज्ञा
ঘাটতি,"घाटा, कमी"
ঘাটতি বাজেট,घाटे का बजट
সংজ্ঞায়িত,"निश्‍चित करना, परिभाषा देना"
অস্বীকার করুন,अवज्ञा करना
অবক্ষয়,"पद घटाना, ग्रेड घटाना, निम्नीकरण"
ডিগ্রি,"डिग्री, उपाधि, उपाधिपत्र, मात्रा, अंश, कोटि, घात"
দেজুরে,विधितः
বিলম্ব,विलंब
প্রতিনিধি,"प्रतिनिधि, प्रत्यायोजित करना"
প্রতিনিধি কর্তৃপক্ষ,प्रत्यायोजित प्राधिकार
প্রতিনিধি,"प्रतिनिधि मंडल, शिष्‍टमंडल, प्रत्यायोजन"
ক্ষমতার প্রতিনিধি,शक्‍तियों का प्रत्यायोजन
মুছে ফেলা,"हटाना, निकालना"
মুছে ফেলা,"लोप, हटा दिया जाना"
ভেবেচিন্তে,जानबूझकर
আলোচনা,विचार-विमर्श
ডেলিসেন্সিং,"लाइसेंस रद्‌द करना, लाइसेंस हटाना"
সীমানা,परिसीमन
বিতরণ,"देना, सौंपना, जन्म देना, जनना"
বিতরণ,"वितरण, सुपुर्दगी, परिदान, प्रसव"
চাহিদা,"मांग, अभियाचना"
চাহিদা নোট,मांग नोट
সীমানা,सीमांकन
ডেমি-সরকারী,अर्ध-शासकीय
গণতন্ত্র,लोकतंत्र
প্রদর্শন,"प्रदर्शन, निदर्शन, निरूपण"
ডিমোরালাইজেশন,"मनोबल-ह्रास, नैतिक पतन"
ডেমিউরেজ,"विलंब-शुल्क, डेमरेज"
অস্বীকার,"इनकार, नकार, प्रत्याख्यान"
ডিনোমিনেশন,"अभिधान, अंकित मूल्य, मूल्यवर्ग, पंथ"
ডি নভো,नए सिरे से
অস্বীকার,"प्रत्याख्यान करना, नकारना"
প্রস্থান,"प्रस्थान करना, रवाना होना, विचलित होना, हटना, दिवंगत होना"
বিভাগ,विभाग
বিভাগীয়,विभागीय
বিভাগীয় ক্রিয়া,विभागीय कार्रवाई
বিভাগীয় তদন্ত,विभागीय जांच
বিভাগীয় তদন্ত,विभागीय जांच-पड़ताल
বিভাগীয় অনিয়ম,विभागीय अनियमितता
বিভাগীয় গ্রন্থাগার,विभागीय पुस्तकालय
বিভাগীয় অবহেলা,विभागीय उपेक्षा
বিভাগীয় অনুমতি,विभागीय अनुमति
বিভাগীয় যোগ্যতা পরীক্ষা,विभागीय अर्हक परीक्षा
প্রস্থান,"प्रस्थान, विचलन"
নির্ভরতা শংসাপত্র,आश्रितता प्रमाणपत्र
নির্ভরশীল,आश्रित
নির্ভরযোগ্য শিশু,आश्रित संतान
মোতায়েন,परिनियोजित करना
ডিপেন্টেন্ট,अभिसाक्षी
নির্বাসন,"देश-निकाला, विवासन"
ডিপোজ,अभिसाक्ष्य देना
আমানত,"निक्षेप, जमा"
ডিপো,"डिपो, आगार"
অবচয়,"मूल्यह्रास, अवक्षय"
হতাশ শ্রেণি,दलित वर्ग
বঞ্চিত,वंचित करना
ডেপুটেশন,"प्रतिनियुति, शिष्‍टमंडल"
ডেপুটেশন ভাতা,प्रतिनियुक्‍ति भत्‍ता
সহকারী,उप
নিয়ন্ত্রিত,विपंजीकृत
দায়িত্ব পালনে অবহেলা,कर्तव्य की अवहेलना
Ereveration,वि-आरक्षण
অবমাননা,"अनादर, अल्पीकरण"
অবমাননাকর,अनादरसूचक
অবমাননাকর মন্তব্য,अनादरसूचक अभ्युक्‍ति
বংশোদ্ভূত,वंशज
বর্ণনা,"वर्णन, विवरण"
যোগ্য,सुपात्र
নকশা,"अभिकल्प, डिज़ाइन"
মনোনীত,"नामोद्‌दिष्‍ट करना, नामोद्‌दिष्‍ट, मनोनीत, अभिहित करना"
উপাধি,पदनाम
প্রেরণ,"प्रेषण, रवानगी, प्रेषित करना, रवाना करना, भेजना"
প্রাণবধ নোট,"प्रेषण नोट, रवानगी पत्र"
প্রেরণ নিবন্ধ,प्रेषण रजिस्टर
গন্তব্য,"गंतव्य, लक्ष्य"
নিঃস্ব,"निराश्रित, बेसहारा"
বিশদ,"ब्योरा, काम पर भेजना"
বিশদ,"विस्तृत, ब्योरेवार"
সনাক্ত করুন,पता लगाना
আটক,"निरोध, रोक देना"
ডিটেনু,"नजरबंद, निरूद्‌ध व्यक्‍ति"
সংকল্প,"निर्धारण, अवधारण, संकल्प"
বাধা,प्रतिवारण
ক্ষতি,अहित
ক্ষতিকারক,अहितकर
অবমূল্যায়ন,अवमूल्यन
ধ্বংস,"विध्वंस, विनाश"
উন্নয়ন,विकास
বিচ্যুত,विचलित होना
যন্ত্র,"युक्‍ति, साधन"
ভক্তি,निष्ठा
নির্ণয়,निदान करना
চিত্র,आरेख
ডায়েরি,"डायरी, दैनिकी, दैनंदिनी"
ডিক্টেশন,"श्रुतलेख, बोलकर लिखाना"
মারা যায় না,"अकार्य दिवस, अदिन"
ডায়েট,आहार
পরিপাক করা,"सार-संग्रह, चयनिका"
মর্যাদাপূর্ণ,गरिमापूर्ण
মর্যাদা,गरिमा
ডিগ্রেশন,विषयांतरण
Dilatory,विलंबकारी
দ্বিধা,दुविधा
পরিশ্রমী,"अध्यवसायी, परिश्रमी"
মাত্রা,"विमा, विस्तार"
ডিপ্লোমা,डिप्लोमा
কূটনীতি,"राजनय, कूटनीति"
কূটনৈতিক অনাক্রম্যতা,राजनयिक उन्मुक्‍ति
সরাসরি,"प्रत्यक्ष, सीधा, निदेश देना"
সরাসরি প্রতিযোগিতা,सीधी प्रतियोगिता
সরাসরি সাক্ষাত্কার,सीधा साक्षात्कार
অভিমুখ,"निदेश, निदेशन"
ডিরেক্টরি,निर्देशिका
সরাসরি নিয়োগ,सीधे भर्ती(व्यक्‍ति)
অস্বীকার করুন,नांमजूर करना
অক্ষমতা,"अशक्‍ततता, निर्योग्यता, अपंगता, अपांगता"
প্রতিবন্ধী ব্যক্তি,अशक्‍त व्यक्‍ति
অক্ষম সুবিধা,"अशक्‍तता हित लाभ, अपंगता हित लाभ, अपांगता हितलाभ"
অসুবিধা,अपहित
একমত,"असहमत होना, असहमति"
অস্বীকার করা,नामंजूर
অস্বীকৃতি,निरनुमोदन
বিপর্যয়,विपदा
দুর্যোগ ব্যবস্থাপনা,विपदा प्रबंधन
ডিসব্যান্ড,"तोड़ देना, भंग करना"
বিতরণ,संवितरण
বাতিল করা,"अलग करना, हटा देना, निकाल देना, व्यक्‍त करना"
স্রাব,"निर्वहन, पालन, ऋण उन्मोचन, सेवा-मुक्‍ति, कार्य-मुक्‍ति, छुट्‌टी"
স্রাব স্লিপ,छुट्टी की पर्ची
শাস্তিমূলক ব্যবস্থা,अनुशासनिक कार्रवाई
শৃঙ্খলাবদ্ধ পদ্ধতি,अनुशासनिक प्रकिया
শৃঙ্খলা,अनुशासन
অস্বীকার করুন,"दावा छोड़ना, दावा त्यागना, अस्वीकार करना"
প্রকাশ,"प्रकटन, प्रकटीकरण"
অসন্তুষ্টি,असंतोष
বিচ্ছিন্নতা,"समापन, समाप्ति, रोक"
বন্ধ করুন,"बंद करना, रोकना, समाप्त करना"
মতবিরোধ,"अनबन, मतभेद"
ছাড়,"बट्टा, छूट"
আবিষ্কার,"खोजना, पता लगाना"
কুখ্যাত,"अविश्‍वसनीय मानना, साख गिराना"
তাত্পর্য,विसंगति
বিচক্ষণতা,विवेक
বিচক্ষণ অনুদান,विवेकानुदान
বিবেচনামূলক ক্ষমতা,विवेकाधिकार
বৈষম্য,"भेदभाव, विभेद"
আলোচনা,"विचार-विमर्श, चर्चा, बहस"
অসাধু,बेईमान
অসম্মান,"अस्वीकार करना, नकारना, अनादर करना"
বিভাজন,विघटन
ডিস্ক,डिस्क
স্থানচ্যুতি,"विस्थापन, विस्थानन, अस्तव्यस्त हो जाना"
অসাধু,निष्ठाहीन
বরখাস্ত,"पदच्युत करना, बरख़ास्त करना, खारिज करना"
বরখাস্ত,"पदच्युति, बरख़ास्तगी"
বরখাস্ত পদ্ধতি,बरख़ास्तगी प्रकिया
অমান্য,"आज्ञा न मानना, अवज्ञा करना"
ব্যাধি,"अव्यवस्था, गड़बड़ी, शांति भंग"
বিশৃঙ্খলা,अव्यवस्थित करना/होना
বৈষম্য,असमानता
প্রেরণ বিভাগ,प्रेषण अनुभाग
বিতরণযোগ্য,परिहार्य
ছড়িয়ে ছিটিয়ে,"विसर्जित होना, तितर-बितर करना या होना"
বাস্তুচ্যুত,विस्थापित
প্রদর্শন,"सज्जा, सजावट, प्रदर्शन, प्रदर्शित करना"
অসন্তুষ্টি,"अप्रसाद, नाखुशी"
নিষ্পত্তি,"निपटान, निवर्तन, व्ययन"
নিষ্পত্তি,"निपटाना, बेचना"
স্বভাব,"प्रवृत्‍ति, स्वभाव"
নিষ্পত্তি,"बेकब्ज़ा करना, कब्जा छीनना"
বিতর্ক,"विवाद, झगड़ा"
অযোগ্যতা,निरर्हता
উপেক্ষা,अवहेलना
ভাঙ্গন,"विच्छिन्नता, बाधा, भंग, भंग करना"
অসন্তুষ্টি,असंतोष
মতবিরোধ,"विमति, विसम्मति"
বিপর্যয়,"अपकार, कुसेवा"
বিচ্ছিন্ন,"वियोजित करना, असंबद्‌ध होना, अलग होना"
দ্রবীভূত,"भंग, विघटन"
দ্রবীভূত,"विघटित करना, भंग करना"
দূর শিক্ষন,दूरस्थ अधिगम
ডিস্টিলি,"मद्‌य निर्माणशाला, आसवनी"
স্বতন্ত্র,"भिन्न, अलग, सुभिन्न, सुस्पष्‍ट, सुव्यक्‍त"
পার্থক্য,"भेद करना, विशिष्‍टता पाना"
বিকৃতি,"विकृति, तोड़-मरोड़"
সঙ্কট,"विपत्‍ति, कष्‍ट"
বিতরণ,"वितरण करना, बाँटना"
বিতরণ,"वितरण, बंटन"
জেলা,"जिला, जनपद"
জেলা কেন্দ্র,"डिस्ट्रिक्टसेंटर, व्यावसायिक केंद्र, जिला केंद्र, प्रधान केंद्र"
ঝামেলা,"उपद्रव, गड़बड़ी, अशांति, बाधा"
ডিট্টো,"यथोपरि, जैसे ऊपर"
ডাইভার্সন,"विषयांतर, पथांतर, पथांतरण, अपयोजन"
লভ্যাংশ,लाभांश
বিভাগ,"प्रभाग, मंडल, डिवीजन, विभाजन, श्रेणी, डिवीजन"
বিবাহবিচ্ছেদ,"तलाक़, विवाह-विच्छेद, तलाक़ देना, विवाह-विच्छेद करना"
ডকেট,डॉकेट
ডাক্তার,"डॉक्टर, चिकित्सक"
নথি,"दस्तावेज़, प्रलेख"
দালিলিক প্রমাণ,दस्तावेजी साक्ष्य
ডকুমেন্টেশন,"प्रलेखीकरण, प्रलेखन"
আবাস,अधिवास
আবাসিক শংসাপত্র,अधिवास प्रमाणपत्र
প্রভাবশালী,"प्रभावी, प्रबल, प्रधान"
অনুদান,"दान, संदान, चंदा"
ডসিয়ার,"डोसियर, खरीता"
সন্দেহজনক,संदिग्ध
ডোভ টেলিং,क्रमवेशन
ডাউন গ্রেড,अवनयन
খসড়া,"दस्ता, टुकड़ी, ड्राफ्ट, प्रारूप, मसौदा"
খসড়া উত্তর,उत्‍तर का मसौदा
কঠোর পরিমাপ,कठोर उपाय
অঙ্কন,"आहरण, निकालना, काटना, चैक लिखना"
ড্রয়ার,"चेक काटने वाला, लेखीवाल, आहरणकर्ता, दराज"
অঙ্কন,"ड्राइंग, रेखाचित्र, आहरण"
খরা,"अनावृष्‍टि, सूखा"
শুকনো প্রচার,निर्लाभ पदोन्नति
দ্বৈত চার্জ,"दोहरा प्रभार, दोहरा कार्यभार"
দ্বৈত নাগরিকত্ব,दोहरी नागरिकता
বাকি,"देय, प्राप्य, नियत"
যথাযথ পরিশ্রম,सम्यक् तत्परता
বকেয়া,देय राशि
যথাযথভাবে,"विधिवत, यथाविधि"
নকল,"दूसरी प्रति, अनुलिपि"
সময়কাল,"अवधि, मियाद"
ডুরেস,दबाव
ডিউটি,"ड्यूटी, कर्तव्य, कार्य, काम, शुल्क"
শুল্ক ভাতা,ड्यूटी भत्‍ता
ডিউটি ​​চার্ট,ड्यूटी चार्ट
শুল্ক ছুটি,इतर कार्यार्थ छुट्टी
ডিউটি ​​রুম,ड्यूटी कक्ष
মারা যাওয়ার ঘোষণা,मृत्युकालिक कथन
গতিশীলতা,गतिकी
ইয়ারমার্ক,उद्‌दिष्‍ट करना
অর্জিত ছুটি,अर्जित छुट्टी
উপার্জন,"अर्जन, कमाई"
পরিবেশ বান্ধব,पर्यावरण-अनुकूल
বাস্তুশাস্ত্র,पारिस्थितिकी
অর্থনৈতিক,"आर्थिक, अर्थशास्त्रीय"
অর্থনৈতিক শোষণ,"आर्थिक शोषण, आर्थिक संदोहन"
অর্থনীতি,अर्थव्यवस्था
অর্থনীতি শ্রেণি,किफ़ायती श्रेणी
সম্পাদনা,संपादन
সংস্করণ,संस्करण
সম্পাদকীয়,सम्पादकीय
শিক্ষা,शिक्षा
শিক্ষামূলক ক্যারিয়ার,शैक्षिक कैरियर
শিক্ষা প্রতিষ্ঠান,"शैक्षिक संस्थान, शिक्षा संस्थान"
শিক্ষাগত যোগ্যতা,शैक्षिक अर्हता
প্রভাব,"प्रभाव, परिणाम"
কার্যকর,"प्रभावी, कारगर, वास्तविक"
কার্যকর দিন,प्रभावी तिथि
প্রভাব,मालमत्ता
কার্যকারিতা,प्रभावोत्पादकता
দক্ষতা,"दक्षता, कार्यकुशलता"
দক্ষ,दक्ष
বহিষ্কার,बेदखली
বিস্তৃত,"विस्तार से कहना, विशद"
Elapse,"बीतना, बीत जाना"
নির্বাচিত প্রতিনিধি,निर्वाचित प्रतिनिधि
নির্বাচন,"निर्वाचन, चुनाव"
নির্বাচনী কলেজ,"निर्वाचक मंडल, इलैक्टोरल कॉलेज"
ভোটার,"निर्वाचक मंडल, निर्वाचन क्षेत्र"
বিদ্যুতায়ন,विद्‌‌युतीकरण
ইলেকট্রনিক মিডিয়া,इलेक्ट्रॉनिक संचार माध्यम
প্রাথমিক,प्रारंभिक
যোগ্যতা,पात्रता
যোগ্যতা পরীক্ষা,पात्रता परीक्षण
নির্মূল,"निकाल देना, विलोपन"
স্পষ্টতা,वाक्-पटुता
বিব্রত করা,उलझन में डालना
আত্মসাৎ,ग़बन
প্রতীক,संप्रतीक
এমবসিং সিল,उभरी मुहर
জরুরী,"आपात, आपात काल"
জরুরী ত্রাণ,आपात राहत
জরুরী,आपातिक
অভিবাসন,उत्प्रवासन
ইমোলমেন্টস,परिलब्धियां
এম্প্যানেলমেন্ট,नामिका बनाना
সহমর্মিতা,परानुभूति
নিয়োগ,"नियोजित करना, सेवायोजित करना, प्रयोग करना, काम में लाना"
কর্মচারী,कर्मचारी
কর্মচারী অংশগ্রহণ,कर्मचारी सहभागिता
কর্মচারীর অবদান,कर्मचारी अंशदान
কর্মচারীর প্রভিডেন্ট ফান্ড,कर्मचारी भविष्य निधि
নিয়োগকর্তা,नियोक्‍ता
কর্মসংস্থান,"रोज़गार, सेवायोजन"
কর্মসংস্থান বিনিময়,रोज़गार कार्यालय
কর্মসংস্থান বিজ্ঞপ্তি,रोज़गार सूचना
কর্মসংস্থান অফিস,रोज़गार कार्यालय
ক্ষমতায়ন,सशक्‍त करना
ক্ষমতায়ন,सशक्तीकरण
আইন,"अधिनियम बनाना, अधिनियमित करना"
আইন,अधिनियमन
সব একসাথে,एक साथ
এনক্যাশ,"भुनाना, नकदीकरण"
ঘিরা,"साथ लगाना, अनुलग्न करना"
উত্সাহ,"उत्साहन, उत्साहवर्धन"
সীমালঙ্ঘন,"अधिक्रमण, अतिक्रमण"
Encumbrance,"भारग्रस्तता, देयता-भार"
অনুমোদন করা,"पृष्‍ठांकन करना, समर्थन करना"
এন্ডোমেন্ট,अक्षय निधि
শেষ পণ্য,अंतिम उत्पाद
শক্তি,ऊर्जा
প্রয়োগ,प्रवर्तन कराना
জড়িত,"लगाना, नियुक्‍त करना"
বর্ধন,"वृद्‌धि, बढोतरी"
নির্দেশ দিন,आदेश देना
En মাস,सामूहिक रूप से
অনুসন্ধান,"पूछताछ, जांच"
তালিকাভুক্ত,"भर्तीकरना, भर्तीहोना"
তালিকাভুক্তি (= তালিকাভুক্তি),"भर्ती, नामांकन"
তালিকাভুক্তি নম্বর,नामांकन संख्या
Enroute,मार्ग में
আগত,आगामी
নিশ্চিত করা,"आश्‍वस्त करना, सुनिश्‍चित करना"
প্রবেশ করুন,"दर्ज करना, प्रविष्‍टि करना"
এন্টারপ্রাইজ,उद्‌यम
বিনোদন,"मनोरंजन करना, ग्रहण करना"
বিনোদন,"मनोरंजन, सत्कार"
এনটাইটেল,"हक़दार होना, हक़दार बनाना"
অধিকারী,हक़दार
এনটাইটেলমেন্ট,हक़दारी
প্রবেশদ্বার,प्रवेश
প্রবেশকারী,प्रवेशी
প্রবেশ,"प्रविष्‍टि, इंदराज, प्रवेश"
অনভিজ্ঞ স্তরের চাকরি,प्रवेश स्तर का कार्य
গণনা,"गणना, गिनना"
পরিবেশ,पर्यावरण
দূত,दूत
মহামারী,महामारी
এপিটোম,सार
সমতা,"समता, समानता"
ভারসাম্য,संतुलन
সরঞ্জাম,उपस्कर
ইক্যুইটি,"साम्या, इक्विटी"
সমতুল্য,"तुल्य, समतुल्य, समानार्थी"
সমতুল্য,द्‌‌वि-अर्थक
নির্মূল,उन्मूलन करना
এরতা,शुद्‌धि-पत्र
ত্রুটি,"त्रुटि, भूल, ग़लती"
ক্রমবর্ধমান,स्वतः वृद्‌धि
এসকর্ট,अनुरक्षक
অপরিহার্য,अनिवार्य
প্রতিষ্ঠা,स्थापना
অনুমান,"प्राक्कलन, आंकना, अनुमान"
আনুমানিক খরচ,अनुमानित लागत
নীতিশাস্ত্র,"नीतिशास्त्र, आचार नीति"
শিষ্টাচার,शिष्‍टाचार
অপসারণ,निष्क्रमण
এড়ানো,"अपवंचन करना, टालना"
মূল্যায়ন,मूल्यांकन
জোড় সংখ্যা,समसंख्या
শেষ,संभावित
উচ্ছেদ,बेदख़ली
প্রমান,"साक्ष्य, सबूत"
বিবর্তিত,विकसित करना
ঠিক,"यथार्थ, बिल्कुल ठीक, निश्‍चित"
পরীক্ষা,परीक्षा
পরীক্ষা,परीक्षार्थी
পরীক্ষক,परीक्षक
উদাহরণ,उदाहरण
খনন,उत्खनन
দুর্দান্ত,"अत्युत्‍तम, उत्कृष्‍ट"
ব্যতিক্রম,अपवाद
ব্যতিক্রমী,"अपवादात्मक, असाधारण"
অতিরিক্ত,"अति, अधिकता"
বিনিময়,विनिमय
এক্সিকিউয়ার,राजकोष
আবগারি (= আবগারি শুল্ক),उत्पाद शुल्क
বাদ দিন,"अपर्वजित करना, निकालना"
এক্সক্লুসিভ,अनन्य
ক্ষমা,"माफ़ करना, क्षमा करना, बहाना"
এক্সিকিউট,"निष्पादन करना, कार्यान्वित करना"
কার্যনির্বাহী,"कार्यपालिका, कार्यपालक, कार्यप्रबंधक, कार्यकारिणी"
কার্যনির্বাহী কমিটি,कार्यकारिणी समिति
নির্বাহী ক্ষমতা,कार्यपालक शक्‍ति
এক্সিকিউটিভস,"अधिकारी वर्ग, कार्यपालक वर्ग"
এক্সিকিউটিভ স্টাফ,कार्यपालक स्टॉफ
ছাড়,"छूट देना, छूट-प्राप्त"
ছাড়,छूट
অনুশীলন,"प्रयोग, प्रयोग करना"
প্রাক্তন গ্র্যাটিয়া,"अनुग्रहपूर्वक, अनुग्रही"
প্রাক্তন গ্রেটিয়া পেমেন্ট,अनुग्रही अदायगी
নিষ্কাশন,नि:शेष करना
সম্পূর্ণ,सर्वांगीण
প্রদর্শন,"प्रदर्श, प्रदर्शित करना"
এক্সিজেন্সি,तात्कालिक आवश्यकता
এক্সিম নীতি,आयात-निर्यात नीति
প্রস্থান,"निर्गम, निकास, निकास द्‌वार, बहिगर्मन द्‌वार"
প্রস্থান সাক্ষাত্কার,बहिगर्मन साक्षात्कार
প্রস্থান নীতি,बहिर्गमन नीति
প্রস্থান জরিপ,निर्गम मतानुमान
পদাধিকারবলে,पदेन
বহিষ্কার,माफी देना
সম্প্রসারণ,"विस्तार, प्रसार"
প্রাক্তন অংশ,एकपक्षीय
প্রবাসী,"देश-निकाला, देश निष्कासन, देशत्याग, देश निष्‍ठा-त्याग"
সমীচীন,"समीचीन, कार्यसाधक"
ত্বরান্বিত করা,शीघ्र कार्रवाई करना
বহিষ্কার করা,"निकाल देना, निष्कासित करना"
ব্যয়,"व्यय, ख़र्च"
অভিজ্ঞতা,अनुभव
পরীক্ষা,"प्रयोग, परीक्षण"
বিশেষজ্ঞ,विशेषज्ञ
মেয়াদোত্তীর্ণ,समाप्‍ति
মেয়াদোত্তীর্ণ তারিখ,समाप्ति तिथि
ব্যাখ্যা,"व्याख्या, स्पष्‍टीकरण"
স্পষ্ট,स्पष्‍ट
শোষণ,"शोषण, समुपयोजन"
অন্বেষণ,"खोज करना, पता लगाना"
বিস্ফোরণ,विस्फोट
রফতানি,निर्यात
প্রাক্তন পোস্ট ফ্যাক্টো,कार्योत्‍तर
প্রকাশ করা,"एक्सप्रेस, तुरंत, अभिव्यक्‍त करना, व्यक्‍त करना"
অভিব্যক্তি,"अभिव्यक्‍ति, वाक्यांश, पद"
তাড়ানো,निष्कासन
প্রসারণ,"निकालना, हटा देना"
প্রসারিত করা,"बढ़ाना, विस्तार करना"
ব্যাপ্তি,"विस्तार, सीमा"
বাহ্যিক,"बाह्‌य, विदेशी, विदेश"
চাঁদাবাজি,ऐंठना
অতিরিক্ত,अतिरिक्‍त
নির্যাস,उद्‌धरण
অসাধারণ,असाधारण
অসংযত,"फि़जूलख़र्च, अपव्ययी"
চরমপন্থী,"अतिवादी, उग्रवादी"
এক্সট্রোভার্ট,बहिर्मुखी
চোখের সাক্ষী,"प्रत्यक्ष साक्षी, चश्मदीद गवाह"
বানোয়াট,"गढ़ना, निर्माण करना"
পরিচিতি,अंकित मूल्य
সহজতর করা,सुकर बनाना
সুবিধা,सुविधा
ফ্যাসিমাইল,"अनुलिपि, प्रतिकृति"
সত্য,तथ्य
দলীয়তা,"गुटबंदी, गुटवाद"
ফ্যাক্টর,कारक
কারখানা,"कारख़ाना, निर्माणी, फ़ैक्टरी"
সত্য,"तथ्यपूर्ण, तथ्यात्मक"
অনুষদ,"संकाय, शिक्षण स्टाफ, शक्‍ति"
ব্যর্থ,"असफल होना, चूकना, अनुत्‍तीर्ण होना, दिवालिया हो जाना"
মেলা,"स्वच्छ, उचित, निष्पक्ष, पर्याप्त, साधारण, मेला"
বিশ্বাস,"विश्‍वास, आस्था"
নকল,"नकली, जाली"
পরিবার,"परिवार, कुटुंब"
দুর্ভিক্ষ,"अकाल, दुर्भिक्ष"
ভাড়া,किराया
বিদায়কালীন অনুষ্ঠান,विदाई
কৃষিকাজ,"खेती, कृषि"
ক্লান্তি,थकान
দোষ,"दोष, चूक, त्रुटि"
আনুকূল্য,"अनुग्रह, कृपा, पक्षपात"
সম্ভাব্যতা,साध्यता
ফেডারেশন,परिसंघ
ফি,"शुल्क, फ़ीस"
ফিরে ফিড,"पुनर्भरण, प्रतिपुष्‍टि"
অনুভূতি,"भाव, अनुभूति, भावना, संवेदन"
ফেলিসিট,बधाई देना
ফেলো,"साथी, अध्येता, अधिसदस्य"
ফেলোশিপ,"अध्येतावृत्‍ति, अधिसदस्यता"
মহিলা,"स्त्री, महिला"
উর্বর,"उपजाऊ, उर्वर"
কল্পিত,कल्पित
বিশ্বস্ততা,निष्ठा
ক্ষেত্র,क्षेत्र
চিত্র,"अंक, आकृति"
