Gujarati,Tamil
1. પાણી સુકાઈ જવું 2. નિર્જલીકરણ,1. நீர் உலர்த்துதல் 2. நீரிழப்பு
1. ડિઝાઇન 2. ડિઝાઇન,1. வடிவமைப்பு 2. வடிவமைப்பு
સુકા,உலர்
કર્નલ દૂર કરવું,கர்னல் அகற்றுதல்
ડી-ઇન્ટરકલેશન,இடைக்கணிப்பு
જોડાણ,இணைத்தல்
1. પુરુષ મંજરી નિષ્કર્ષણ (મકાઈ) 2. બલ્લાર નિષ્કર્ષણ,1. ஆண் மஞ்சரி பிரித்தெடுத்தல் (சோளம்) 2. பல்லார் பிரித்தெடுத்தல்
બલ્લાર અથવા કુંદન કટીંગ,பல்லார் அல்லது குந்தன் வெட்டுதல்
નિર્ધારક,தீர்மானிப்பவர்
અવમૂલ્યન,மதிப்பிழப்பு
ડી-વનસ્પતિ,தாவரங்களை நீக்கும்
વિચલન,விலகல்
ડબલ,இரட்டை
નિદાન,நோய் கண்டறிதல்
વિવિધ પરિપક્વતા,வெவ்வேறு முதிர்ச்சி
વિભાજન,பிளவு
1. ડાઇકોટાઇલ્ડન 2. ડિકોટાઇલ્ડન (બીજ),1. டைகோடைலிடன் 2. டைகோடைலிடன் (விதை)
પીઠનો રોગ,முதுகு நோய்
1. પ્રસરણ 2. પ્રસરણ,1. பரவல் 2. பரவல்
પાચનક્ષમતા,செரிமானம்
દ્વિસંકર,இருகலப்பின
1. ડેમ 2. ડ્રેઇન 3. કુટુંબ,1. அணை 2. வாய்க்கால் 3. குடும்பம்
અલ્પ,அற்ப
1. મોનોગેમસ 2. મોનોગેમસ,1. தனிக்குடித்தனம் 2. ஒருதார மணம்
ડિપ્લોઇડ,டிப்ளாய்டு
1. ડિપ્લોઇડ 2. ડિપ્લોઇડ,1. டிப்ளாய்டு 2. டிப்ளாய்டு
દ્વિધ્રુવ,இருமுனை
1. નિષ્કર્ષણ 2. બડ દૂર કરવું,1. பிரித்தெடுத்தல் 2. மொட்டு அகற்றுதல்
1. હળ ખેડવું 2. કાંતવું,1. கலப்பை உழுதல் 2. நூற்பு
ડિસ્કાઉન્ટ,தள்ளுபடி
જીવાણુ નાશકક્રિયા,கிருமி நீக்கம்
1. વિખેરવું 2. છૂટાછવાયા,1. சிதறல் 2. சிதறல்
1.સ્કેટરિંગ 2.વિવિધતા,1. சிதறல் 2. மாறுபாடு
વૈવિધ્યકરણ,பல்வகைப்படுத்தல்
વૈવિધ્યસભર કૃષિ,பல்வகைப்பட்ட விவசாயம்
ડીએનએ પગલું,டிஎன்ஏ படி
ડીએનએ રીસીવર,டிஎன்ஏ பெறுபவர்
ગોદી ભાડે,கப்பல்துறை வாடகை
અસરકારક,பயனுள்ள
નિષ્ક્રિયતા,செயலற்ற நிலை
1. જથ્થો 2. માત્રા 3. માત્રા,1. அளவு 2. அளவு 3. அளவு
ડબલ સિગ્મોઇડ વળાંક,இரட்டை சிக்மாய்டு வளைவு
1. ગસ્ટ 2. સ્ટ્રેચ,1. புயல் 2. நீட்சி
1. એક્ઝોસ્ટ ડ્રેઇન 2. પ્રવાહ,1. வெளியேற்ற வடிகால் 2. கழிவுநீர்
ડ્રેનેજ,வடிகால்
ટ્રેક્શન,இழுவை
1. દવા આપો 2. ભીંજાવો,1. மருந்து கொடு 2. நனை
સૌંદર્ય પ્રસાધનો (બીજ),அழகுசாதனப் பொருட்கள் (விதைகள்)
1. ઓગર 2. છીછરા ફોલ્ટ 3. ડ્રીલ 4. ઓગર,1. ஆகர் 2. ஆழமற்ற தவறு 3. துளை 4. துருப்பு
1. છિદ્ર 2. કવાયત 3. કવાયત,1. துளை 2. துளை 3. துளை
1. ડ્રિલિંગ 2. ડ્રિલ વડે વાવણી 3. ડ્રિલ વડે રેડવું,1. துளையிடுதல் 2. துரப்பணம் மூலம் விதைத்தல் 3. துரப்பணம் மூலம் ஊற்றுதல்
ટપક સિંચાઈ,சொட்டு நீர் பாசனம்
સૂકી ખેતી,உலர் விவசாயம்
1.ધૂળ 2.બુકની,1.தூசி 2.புக்னி
1. ડસ્ટર 2. સ્કેટરર,1. டஸ்டர் 2. சிதறல்
છંટકાવ કરવા માટે,தெளிக்க
1. વામન 2. વામન,1. குள்ளன் 2. வாமனன்
વામન પિરામિડ,வாமன பிரமிட்
વામિની ભવન,வாமினி பவன்
ઇકોલોજી,சூழலியல்
અર્થશાસ્ત્ર,பொருளாதார அளவியல்
આર્થિક કાર્યક્ષમતા,பொருளாதார திறன்
પરિસ્થિતિગત પ્રકાર,சூழ்நிலை வகை
વધારાનું સ્તરીકરણ,கூடுதல் அடுக்கு
નરમ,மென்மையான
માટી વિજ્ઞાન,மண் அறிவியல்
1. બ્રિજિંગ 2. એજિંગ 3. સ્ટ્રાન્ડ ક્લોઝર,1. பாலம் 2. விளிம்பு 3. இழை மூடல்
ખોરાકનો ભાગ,உணவு பகுதி
માંગની સ્થિતિસ્થાપકતા,தேவை நெகிழ்ச்சி
ઉત્પાદન સ્થિતિસ્થાપકતા,உற்பத்தி நெகிழ்ச்சி
વિદ્યુત વિચ્છેદન-વિશ્લેષણ,மின்னாற்பகுப்பு
ઇલેક્ટ્રોફોરેસિસ,எலக்ட்ரோபோரேசிஸ்
બાષ્પીભવન,ஆவியாதல்
1. શિરચ્છેદ કરનાર 2. જંતુમુક્ત કરનાર 3. શિરચ્છેદ કરનાર 4. જંતુમુક્ત કરનાર,1. சிரச்சேதம் 2. பிடிப்பவர் 3. தலை துண்டிப்பவர் 4. ஸ்டெரிலைசர்
1. વિયર બંડી 2. સ્ટ્રોબંદી,1. வெயிர் பாண்டி 2. ஸ்ட்ராபாண்டி
ગર્ભ,கரு
1. ગર્ભવિજ્ઞાન 2. ભૌતિકશાસ્ત્ર,1. கருவியல் 2. இயற்பியல்
1. બહાર નીકળો 2. બહાર નીકળો,1. வெளியேறு 2. வெளியேறு
ઇમલ્સિફાયર,குழம்பாக்கி
અંતર્જાત,உட்புறம்
આંતર-બિંદુ વિભાગ,உள்-புள்ளி பிரிவு
આંતર-પરજીવી,உள் ஒட்டுண்ணி
એન્ડોસ્પર્મ,எண்டோஸ்பெர்ம்
એન્ટરપ્રાઇઝ,நிறுவன
કીટશાસ્ત્ર,பூச்சியியல்
પર્યાવરણ,சூழல்
1. એન્ઝાઇમ 2. એન્ઝાઇમ,1. என்சைம் 2. என்சைம்
ક્લસ્ટર કલમ બનાવવી,கொத்து ஒட்டுதல்
1. એપિફાઇટ 2. એપિફાઇટ,1. எபிஃபைட் 2. எபிஃபைட்
ઇક્વિટી,பங்கு
નાબૂદી,நீக்குதல்
આવશ્યક પોષક તત્વો,அத்தியாவசிய ஊட்டச்சத்துக்கள்
1. માપન 2. જમ્પ 3. આકારણી,1. அளவீடு 2. தாவி 3. மதிப்பீடு
સુંદરતા,நேர்த்தியான
સુજનનિક,சுஜன்னிக்
મૂલ્યાંકન,மதிப்பீடு
વરાળ માપક,நீராவி மானி
બાષ્પીભવન,ஆவியாதல்
શાશ્વત ક્રાંતિ,நித்திய புரட்சி
1. સદાબહાર 2. સદાબહાર,1. evergreen 2. evergreen
વિકાસ,வளர்ச்சி
કાપી નાખવું,துண்டிக்கப்பட்டது
પરિક્ષય (ફર્ટિલિટી),பரீக்ஷய் (கருவுறுதல்)
શોષણ,சுரண்டல்
1. અન્વેષણ 2. અન્વેષણ,1. ஆய்வு 2. ஆய்வு
1. ઉત્સર્જન 2. ઉત્સર્જન,1. வெளியேற்றம் 2. உமிழ்வு
આંખ,கண்
1. પરિબળ 2. ઘટક 3. પરિબળ 4. સંસાધન,1. காரணி 2. கூறு 3. காரணி 4. வளம்
પરિબળ ઉત્પાદકતા,காரணி உற்பத்தித்திறன்
વેપારીનું ડિસ્કાઉન્ટ,வர்த்தகர் தள்ளுபடி
ફેક્ટોરિયલ બ્લોક ડિઝાઇન,காரணி தொகுதி வடிவமைப்பு
વૈકલ્પિક,மாற்று
1. પટ્ટી 2. પાલિહાર,1. பட்டி 2. பலிஹார்
સ્થૂળ,மொத்த
ક્ષેત્ર મૂલ્યાંકન,கள மதிப்பீடு
ફાર્મ બજેટિંગ,பண்ணை பட்ஜெட்
કૃષિ વ્યવસાય,விவசாய வணிகம்
ક્ષેત્ર આયોજન,கள திட்டமிடல்
1. ખેડૂત 2. ખેડૂત,1. விவசாயி 2. விவசாயி
1. ખેતી 2. ખેતી,1. விவசாயம் 2. விவசாயம்
અથડામણ,மோதல்
બહુવિધ સંવર્ધન,பல இனப்பெருக்கம்
આથો,நொதித்தல்
ફળદ્રુપતા,கருவுறுதல்
ખાતર,உரம்
ખાતર ઉપયોગ કાર્યક્ષમતા,உர பயன்பாடு திறன்
તંતુમય,நார்ச்சத்து
1. ફાર્મ 2. વિસ્તાર 3. સ્થાન,1. பண்ணை 2. பகுதி 3. இடம்
માટી પાણી હોલ્ડિંગ,மண் நீர் பிடித்து
ક્ષેત્ર પ્રદર્શન,கள ஆர்ப்பாட்டம்
1. સ્થિરીકરણ 2. ફિક્સેશન 3. ફિક્સેશન,1. அசையாமை 2. ஃபிக்சேஷன் 3. ஃபிக்சேஷன்
1. પાણી ભરવું 2. ગર્ભાધાન,1. ஊடுருவல் 2. செறிவூட்டல்
પ્રવાહ રેખાકૃતિ,ஓட்ட வரைபடம்
ખોરાક મૂલ્ય,உணவு மதிப்பு
ચારો,தீவனம்
આગાહી,முன்னறிவிப்பு
વન,காடு
વનીકરણ,காடு வளர்ப்பு
1. તડપાર્ન 2. ફોર્મ,1. டாட்பார்ன் 2. படிவம்
હિમ પ્રતિરોધક,உறைபனி எதிர்ப்பு
1. પાલા 2. બ્લાઈટ,1. பாலா 2. ப்ளைட்
1. સ્થિર 2. સ્થિર,1. உறைந்த 2. உறைந்த
કાર્ય,செயல்பாடு
1. ફ્રુટ ફોલ 2. ફ્રુટ ફોલ,1. பழம் வீழ்ச்சி 2. பழம் வீழ்ச்சி
ફળ બની જાય છે,பழங்கள் ஆக
1. ધૂણી 2. ધૂણી,1. புகைத்தல் 2. புகைத்தல்
ફૂગનાશક,பூஞ்சைக் கொல்லி
ફૂગપ્રતિરોધી,பூஞ்சை எதிர்ப்பு
ફૂગ,பூஞ்சை
1. ખુદ 2. સીતા,1. குத் 2. சீதா
1. ફ્યુઝન 2. ફ્યુઝન,1. இணைவு 2. இணைவு
કપાસ ઉન,பருத்தி கம்பளி
રુવાંટીવાળું,முடிகள் நிறைந்த
1. ઝાડનું અલ્સર 2. પિટિકા,1. மரப்புண் 2. பிடிகா
1. ગેમેટ્સ 2. ગેમેટ્સ,1. கேமட்கள் 2. கேமட்கள்
1. બગીચો 2. બગીચો,1. தோட்டம் 2. தோட்டம்
1. પંસલ 2. હાઇડ્રોમીટર,1. பான்சால் 2. ஹைட்ரோமீட்டர்
જનીન સંગ્રહ,மரபணு சேகரிப்பு
જીન ટેગોન,ஜீன் டேகன்
વંશાવળી,பரம்பரை
જનીન નકશો,மரபணு வரைபடம்
જીનેટિક્સ,மரபியல்
1. જીનોમ 2. સંગેન,1. ஜீனோம் 2. சங்கீன்
સંજીની કલેક્શન,சஞ்சினி சேகரிப்பு
જીનોમિક્સ,மரபியல்
જીનોટાઇપ,மரபணு வகை
1. જનીન માળખું 2. જનીન પ્રકાર,1. மரபணு அமைப்பு 2. மரபணு வகை
લિનેજ,பரம்பரை
1. જીનસ 2. વંશ,1. பேரினம் 2. பரம்பரை
1. જીવાણુ 2. જીવાણુ,1. கிருமி 2. கிருமி
જીવાણુનાશક,கிருமி நாசினி
અંકુરણ,முளைத்தல்
1. જર્મપ્લાઝમ 2. જર્મપ્લાઝમ,1. ஜெர்ம்பிளாசம் 2. ஜெர்ம்பிளாசம்
ગીબેરેલિક એસિડ,ஜிபெரெலிக் அமிலம்
ઉગાડવું,பொறுக்கி
ટશ,துஷ்
1. ગ્લુટેન 2. ખાઉધરાપણું,1. பசையம் 2. பெருந்தீனி
ગ્લાયકોલિસિસ,கிளைகோலிசிஸ்
સરસ,நைஸ்
સુવર્ણ ક્રાંતિ,பொன் புரட்சி
1. વર્ગીકરણ 2. વર્ગીકરણ 3. સ્તરીકરણ,1. வகைப்பாடு 2. வகைப்பாடு 3. அடுக்குப்படுத்தல்
1. કલમી છોડ 2. પેનમ્બ્રલ પ્લાન્ટ,1. ஒட்டு செடி 2. பெனும்பிரல் செடி
પેન અસંગત,பேனா சீரற்ற
ગ્રેના,கிரானா
દાણાદાર,குருணையாக்கம்
લીલું ખાતર,பச்சை உரம்
હરિયાળી ક્રાંતિ,பசுமைப் புரட்சி
વૃદ્ધિ અને વિકાસ,வளர்ச்சி மற்றும் வளர்ச்சி
1. ગમ રોગ,1. ஈறு நோய்
વિષમલિંગી,வேற்றுபாலின
1. પ્રકૃતિ 2. પ્રકૃતિ 3. રૂપગુણ 4. દેખાવ,1. பிரகிருதி 2. இயல்பு 3. ரூபகுணம் 4. தோற்றம்
1. ઓલા 2. કરકપાટ 3. કાર્કા,1. ஓலா 2. கர்கபட் 3. கர்கா
રોમિલવોચ,ரோமில்வாட்ச்
ખારા ફોલ્લો,உப்பு நீர்க்கட்டி
હેરો,ஹாரோ
1. હાર્વેસ્ટિંગ ઈન્ડેક્સ 2. હાર્વેસ્ટિંગ ઈન્ડેક્સ,1. அறுவடை குறியீடு 2. அறுவடை குறியீடு
1. લણણી 2. લણણી કરેલ પાક 3. સમાપ્ત પાક 4. ઉપજ,1. அறுவடை 2. அறுவடை செய்த பயிர் 3. முடிக்கப்பட்ட பயிர் 4. மகசூல்
1. તોડવું 2. લણણી 3. તોડવું,1. பறித்தல் 2. அறுவடை 3. பறித்தல்
1. એગ લેઇંગ 2. એગ ફોર્સ,1. முட்டை இடுதல் 2. முட்டை படை
સૂકું ઘાસ,உலர்ந்த புல்
શુષ્ક ફીડ,உலர் தீவனம்
ગંજી,கஞ்சி
ઝાકળ,மூடுபனி
ધૂંધળું,மங்கலான
1. બાલી 2. સિત્ત 3. મુંડક 4. ટોપ 5. હેડ 6. સિરા,1. பாலி 2. சித்தா 3. முண்டக் 4. மேல் 5. தலை 6. சிரா
ખાંચનો અંત,பள்ளத்தின் முடிவு
ટોચ કાપણી,மேல் கத்தரித்து
વાડ,வேலி
કસ્ટડીમાં,காவலில்
કુંડલિની,குண்டலினி
હેમેટાઇટ,ஹெமாடைட்
1. ઔષધિ 2. ઔષધિ,1. மூலிகை 2. மூலிகை
1.બોટનિકલ કલેક્શન 2.બોટનિકલ મ્યુઝિયમ,1.தாவரவியல் சேகரிப்பு 2.தாவரவியல் அருங்காட்சியகம்
હર્બિસાઇડ,களைக்கொல்லி
આનુવંશિકતા,பரம்பரை
આનુવંશિકતા,பரம்பரை
ઉભયલિંગી,இருபாலினம்
હેટરોક્રોમેટિક,ஹீட்டோரோக்ரோமடிக்
હેટરોફર્ટિલાઇઝેશન,பன்முக கருத்தரித்தல்
1. હાઇબ્રિડોઝ 2. હેટેરોસિસ,1. ஹைபிரிடோஸ் 2. ஹெட்டோரோசிஸ்
લૈંગિક રંગસૂત્રો,செக்ஸ்க்ரோமோசோம்கள்
ઉછેર,பராமரிக்கவில்லை
હેક્સાડેસિમલ,பதினாறுமாதம்
ઠંડી નિષ્ક્રિયતા,குளிர் உறக்கம்
ઉચ્ચ ઘનતા વાવેતર,அதிக அடர்த்தி நடவு
1. પિંડલક 2. ટેકરી (ડાંગર),1. பிண்டலாக் 2. மலை (நெல்)
હિસ્ટોગ્રામ,ஹிஸ்டோகிராம்
ઉચ્ચ તકનીકી બાગાયત,உயர் தொழில்நுட்ப தோட்டக்கலை
1. દહીં 2. મધપૂડો,1.தயிர் 2. ஹைவ்
1. નીંદણ 2. નીંદણ,1. களையெடுத்தல் 2. களையெடுத்தல்
હોલ્ડિંગ,வைத்திருக்கும்
ખાનગી ફાર્મ,தனியார் பண்ணை
હોમિયોસ્ટેસિસ,ஹோமியோஸ்டாஸிஸ்
વતન,தாயகம்
એકરૂપતા,ஒருமைப்பாடு
1. સજાતીય 2. સજાતીય,1. ஒரே மாதிரியான 2. ஒரே மாதிரியான
સહાનુભૂતિશીલ,அனுதாபம்
સજાતીય,ஓரினச்சேர்க்கை
1. ઘુર્લિકા 2. ખાદ્યપદાર્થો 3. હાપર,1. குர்லிகா 2. உணவுப் பாத்திரம் 3. ஹாப்பர்
1. સ્તર 2. ક્ષિતિજ,1. அடுக்கு 2. அடிவானம்
બાગાયતી પાક,தோட்டக்கலை பயிர்கள்
1. બાગાયત 2. બાગાયત 3. બાગાયત 4. બાગાયત,1. தோட்டக்கலை 2. தோட்டக்கலை 3. தோட்டக்கலை 4. தோட்டக்கலை
