Hindi,Bengali
"बेलन,सिलिन्डर","সিলিন্ডার, সিলিন্ডার"
"बलेनाकार,सिलिन्डराकार,बेलनी,सिलिन्डरी","নলাকার, সিলিন্ডার আকৃতি, সিলিন্ডার, সিলিন্ডার"
सिलिंडरी हार्मोनिक,সিলিন্ডার সুরেলা
अवमंदित,স্যাঁতসেঁতে
अवमंदित सरल आवर्त दोलन,স্যাঁতসেঁতে সহজ সুরেলা দোলন
अवमंदक,দাম্পার
डेन्यल सेल,ড্যানিয়েল সেল
अदीप्त,অন্ধকার
"दत्त संसाधन,उपात्त संसाधन,न्यास संसाधन","রিসোর্স রিসোর্স, রিসোর্স রিসোর্স, ট্রাস্ট রিসোর্স"
"विघटन उत्पादक,दुहिता उत्पादत ,मूलज ,संतति","পচন উৎপাদনকারী, দুধ উৎপাদিত, পিতামাতা, বংশধর"
डैविसन गर्मर प्रयोग,ডেভিসন গরম পরীক্ষা
डी. सी. (दिष्टधारा),ডিসি (নির্দেশক)
निष्क्रिय भाग,নিষ্ক্রিয় অংশ
मूक स्थल,নীরব জায়গা
दे ब्राग्ली तरंग दैर्घ्य,ডি ব্রাগ্লি তরঙ্গদৈর্ঘ্য
डेबाई अभिलाक्षणिक ताप,Debye বৈশিষ্ট্যগত তাপমাত্রা
"डेबाई दैर्घ्य,डेबाई दूरी","Debye দৈর্ঘ্য, Debye দূরত্ব"
डेबाई-विश्रांति काल,ঋণ অবকাশ
क्षय,ক্ষয়
क्षयांक,ক্ষয় সূচক
मंदक,diluent
मंदन,স্থগিত করা
अभिविराम काल,বিরতি সময়
डेसिबेल,ডেসিবেল
डेसिबेलमापी,ডেসিবেলোমিটার
"दशमलव,दशमिक","দশমিক, দশমিক"
विवर्गीकरण,শ্রেণীবিভাগ
"दिक्पात,क्रांति,उपक्रम,डिक्लिनेशन","উত্থান, বিপ্লব, উদ্যোগ, পতন"
समक्रांतिक वृत्त,আইসোমেট্রিক বৃত্ত
"कूटवाचक,विकोडक",ডিকোডার
"अपघटन ,वियोजन","পচন, দ্রবীভূতকরণ"
विसंपीडन,ডিকম্প্রেশন
विसंदूषण,দূষণ
अलंकरण,অলংকরণ
वियुग्मन,সংযোজন
ह्रासमान फलन,হ্রাস ফাংশন
अपक्षय,আবহাওয়া
विप्रबलन,লঙ্ঘন
अधस्थ तल,সাবফ্লোর
गहन अंतरिक्ष,গভীর স্থান
व्युत्तेजन,ডেরিভেশন
"दोष,त्रुटि,क्षति,कमी","ত্রুটি, ত্রুটি, ক্ষতি, ঘাটতি"
सदोष,অন্যায়
प्रतिरक्षा,অনাক্রম্যতা
सीमक द्वारक,সীমাবদ্ধ দরজা
"परिभाषा ,स्पष्टता ,निश्चय","সংজ্ঞা, স্বচ্ছতা"
विक्षेपित करना,বিচ্যুত
विक्षेपक,অপসারণকারী
"विक्षेप ,विक्षेपण","deflection, deflection"
विक्षेपी विफोकसन,বিচ্যুতিপূর্ণ ফোকাস
विक्षेप-द्विगुणन दर्पण,প্রতিফলন-দ্বৈত আয়না
विक्षेपक क्षेत्र,বিচ্যুতি অঞ্চল
गुरुत्व-प्रभावित विक्षेप,মাধ্যাকর্ষণ প্রভাবিত বিচ্যুতি
विक्षेप पट्टिकाएँ,সংক্ষেপণ প্লেট
विफ़ओकसन,ফোকাস
विरूप्यता,বিকৃতি
"विरूपण ,विकृति","বিকৃতি, বিকৃতি"
विगैसन,ভিগাসন
"अपभ्रष्टता,अपह्रास","debauchery, debauchery"
"अपभ्रष्ट होना (क्रि.),अपभ्रष्ट (सं.) ,अपह्रासित (वि.)","to be defiled (ver.), degraded (n.), degraded (v.)"
अपभ्रष्ट गैस,বর্জ্য গ্যাস
"अपभ्रंशन ,अपह्रासन,व्यपजनन,विपोषण","aberration, aphasia, deprivation, deprivation"
वितोषी,সন্তোষজনক
"डिग्री,अंश ,परिमाण ,घात ,कोटि ,मात्रा,अंशांक","ডিগ্রী, ডিগ্রী, মাত্রা, ডিগ্রী, ডিগ্রী, পরিমাণ, লব"
सांद्रता-मात्रा,ঘনত্ব-ভলিউম
वियोजन-मात्रा,বিয়োজন পরিমাণ
स्वतंत्रता की कोटि. स्वातंत्र्य कोटि,স্বাধীনতা ডিগ্রী। স্বাধীনতা ডিগ্রী
आयनन की मात्रा,আয়নকরণের পরিমাণ
ध्रुवण का परिमाण,মেরুকরণের মাত্রা
परिशुद्धता की मात्रा,নির্ভুলতা পরিমাণ
निरार्द्रीकरण,dehumidification
विआयनन,ডিওনাইজেশন
विलम्ब,বিলম্ব
विलम्बित,বিলম্বিত
अस्थानीकरण,স্থানীয়করণ
डेल्टा फलन,ডেল্টা ফাংশন
विचुम्बकन,চুম্বকীয়করণ
विचुम्बकित वक्र,চুম্বকীয় বক্ররেখা
विचुम्बकित्र,demagnetizer
विमॉडुलन,demodulation
सघन संकुलन,ঘন যানজট
सघनतामापी,ঘনত্ব পরিমাপক
"घनत्व ,सघनता","ঘনত্ব, ঘনত্ব"
ह्रासी स्तर,অবচয় স্তর
अवक्षय जोन,অবক্ষয় অঞ্চল
विध्रुवण,ডিপোলারাইজেশন
विध्रुवित,depolarized
विध्रुवक,ডিপোলারাইজার
"क्षेत्र की गहराई,क्षेत्र की गंभीरता","ক্ষেত্রের গভীরতা, ক্ষেত্রের তীব্রতা"
"व्युत्पन्न पोलेरोग्राम,व्युत्पन्न ध्रुवण लेख","derived polarogram, derived polarogram"
व्युत्पन्न,উদ্ভূত
"अवरोही,अवरोहण","descending, descending"
"अवरोहांक ,अवरोहण","descent, decent"
"वर्णन करना ,निर्माण करना,खींचना","বর্ণনা, নির্মাণ, আঁকা"
निरूपक,হর
"अभिकल्प,डिजाइन,अभिकल्पना (सं.) ,अभिकल्पना करना,डिजाइन करना (क्रि.)","ডিজাইন করা, ডিজাইন করা (n.) ডিজাইন করা, ডিজাইন করা (n.)"
विनाश,ধ্বংস
विनाशी व्यतिकरण,ধ্বংসাত্মক হস্তক্ষেপ
"भंजक,विनाशात्मक","ধ্বংসাত্মক, ধ্বংসাত্মক"
"पहचान,संसूचन","সনাক্তকরণ, সনাক্তকরণ"
संसंचक,সংগ্রাহক
निर्धार्यता,নির্ণয়বাদ
निर्धारक,নির্ধারক
निर्धारण,সংকল্প
निर्धारित करना,নির্ধারণ
निर्धारित,নির্ধারিত
डयूटरॉन,ডিউটরন
"व्यक्त करना,विकसित करना,विकासन","প্রকাশ করা, বিকাশ করা, বিকাশ করা"
"विकासक,डेवेलपर","বিকাশকারী, বিকাশকারী"
"परिवर्धन ,विकास","উন্নয়ন, উন্নয়ন"
विचलन,বিচ্যুতি
ओस,শিশির
ओसांक,শিশির বিন্দু
दक्षिण ध्रुवण-घूर्णक,দক্ষিণ মেরুকরণকারী
निदानार्थ परीक्षण,ডায়গনিস্টিক পরীক্ষা
विकर्ण,তির্যক
आरेख,চিত্র
आरेख,চিত্র
डायल,ডায়াল
प्रतिचुंबकीय,ডায়ম্যাগনেটিক
"प्रतिचुबकत्व विज्ञान ,प्रतिचुंबकीय पदार्थ","ডায়ম্যাগনেটোলজি, ডায়ম্যাগনেটিক উপাদান"
प्रतिचुंबकत्व,diamagnetism
व्यास,ব্যাস
व्यासतः सम्मुख,diametrically বিপরীত
"हीरक,हीरा","হীরা, হীরা"
"तनुपट,डायाफ्राम मध्यपट",মধ্যচ্ছদা ডায়াফ্রাম
ऊष्मा-पार्य,তাপ বিনিময় করা
ऊष्मा-पार्य,তাপ বিনিময় করা
"डायाटोनिक स्वरग्राम,द्विटोनी स्वरग्राम","ডায়াটোনিক স্বরগ্রাম, ডায়াটোনিক স্বরাগ্রাম"
"द्विभाजन ,अर्धक कला","বিভাজন, আধা শিল্প"
डाइक्रोमेट सेल,ডাইক্রোমেট কোষ
"द्विवर्णता ,दृष्टि द्विवर्णता ,स्तरीय द्विवर्णता ,द्विरंजकता","দ্বিধাবিভক্তি, ভিজ্যুয়াল ডিকোটমি, লেভেল ডিকোটমি"
डिक्टाफोन,ডিক্টাফোন
परावैद्युत,অস্তরক
परावैद्युतिकी,ডাইলেট্রিক্স
डीजल-चक्र,ডিজেল চক্র
अंतर,ফাঁক
"अंतर आवृत्ति,व्यवकलन आवृत्ति","ডিফারেনশিয়াল ফ্রিকোয়েন্সি, ডিভিয়েশন ফ্রিকোয়েন্সি"
"विभेदक,भेददर्शी ,अन्तरात्मक ,अवकल ,अन्तराश्रयी,विभेदी","ডিফারেনশিয়াল, ডিফারেনশিয়াল, ডিফারেনশিয়াল, ডিফারেনশিয়াল, ইন্টারস্টিশিয়াল, ডিফারেনশিয়াল"
विभेदी अवशोषण,ডিফারেনশিয়াল শোষণ
भेद प्रवर्धक,পার্থক্য পরিবর্ধক
"भेददर्शी ऊष्मामापी,भेददर्शी कैलॉरीमीटर","অনুপ্রবেশকারী ক্যালোরিমিটার, অনুপ্রবেশকারী ক্যালোরিমিটার"
विभेदी संधारित्र,ডিফারেনশিয়াল ক্যাপাসিটর
विभेदी परिक्षेत्र,ডিফারেনশিয়াল জোন
विभेदी विसरण,ডিফারেনশিয়াল ডিফিউশন
अवकल समीकरण,আঙ্গক
अवकलन विलोपन गुणांक,ডিফারেনশিয়াল বিলুপ্তি সহগ
अंतरमापी आयनन कोष्ठ,ইন্টারমিটার আয়নকরণ চেম্বার
विभेदी समस्थानिक विधि,ডিফারেনশিয়াল আইসোটোপ পদ্ধতি
विभेदी वेग,ডিফারেনশিয়াল বেগ
अवकलन करना,পার্থক্য করা
"अवकलित ,विभेदित","পার্থক্য করা, পার্থক্য করা"
"विभेदन,अवकलन","পার্থক্য, পার্থক্য"
विवर्तन,বিবর্তন
विवर्तनमापी,ডিফ্র্যাক্টোমিটার
"विसरित,विसारित","diffused, diffused"
विसरित,বিচ্ছুরিত
"विसरण,विसार",বিস্তার
विसरणशीलता,diffusivity
"अंक,व्यास का द्वादशांश,अंगुलि","অঙ্ক, ব্যাস, আঙুল"
अंकीय अभिलेखन,ডিজিটাল রেকর্ডিং
अंकक वोल्टतामापी,ডিজিটাল ভোল্টমিটার
द्वि-समस्थानिक तत्व,দ্বি-আইসোটোপিক উপাদান
विस्फारण,বিস্তার
विस्फार विकृति,সম্প্রসারণ বিকৃতি
विस्फारमापी,এক্সোমিটার
विस्फरिणी,ভিসফারিনি
"विस्तार,लंबाई-चौड़आई,विमा ,घात","এক্সটেনশন, দৈর্ঘ্য-প্রস্থ, মাত্রা, শক্তি"
विमीय,মাত্রিক
विमीयता,মাত্রিকতা
विमा-इकाई,বীমা ইউনিট
विमाहीन अविम,মাত্রাহীন মাত্রা
"ह्रास,न्यूनीकरण","অবচয়, হ্রাস"
दीप्तिमंदक,উজ্জ্বল
डायोड,ডায়োড
डाइऑप्टर,diopter
अपवर्तन क्षेत्र,প্রতিসরণ জোন
अपवर्तनी लेन्स,প্রতিসরণকারী লেন্স
"नमन,नति ,निमज्जन ,गर्त","bow down, bow down, trough"
नति कोण,পতনের কোণ
द्विध्रुव,ডাইপোল
द्विध्रुवी परत,বাইপোলার স্তর
डिरैक डेल्टा फलन,ডিরাক ডেল্টা ফাংশন
"सरल,सीधा,ऋजु,प्रत्यक्ष,समक्ष","সোজা, সোজা, সোজা, সরাসরি, বিপরীত"
अनुलोम सहसंबंध,অনুলোম পারস্পরিক সম্পর্ক
दिष्ट धारा,সরাসরি বর্তমান
दिष्ट,সরাসরি
"सीधा समाघात,सीधी टक्कर","সরাসরি প্রভাব, সরাসরি প্রভাব"
"दिशा,दिक्","দিক, দিক"
"दिशात्मक,दिशिक",নির্দেশমূলক
दिक् स्थायित्व,স্থান স্থিতিশীলতা
"दिक्कोज्या,दिक-कोसाइन","ডিকোসিন, ডিকোসিন"
"दैशिक,दिशिक,दिशात्मक","দিকনির্দেশনামূলক, দিকনির্দেশক, দিকনির্দেশনামূলক"
दिशिकता,দিকনির্দেশনা
सामान्य जालक,সাধারণ জালি
सीधी लाइन,সোজা লাইন
अनुक्रमानुपात,অনুক্রমিক অনুপাত
प्रत्यक्ष विधि,সরাসরি পদ্ধতি
दिशक,অভিমুখ
प्रत्यक्ष पाठी यंत्र,সরাসরি পড়ার ডিভাইস
समक्ष दूरदर्शक,আগে টেলিস্কোপ
"बिंब,मंडलक,डिस्क,चक्रिका","বস্তু, বৃত্ত, চাকতি, চাকতি"
" विसर्जन ,आस्राव ,विरंजन","নিমজ্জন, ইফিউশন, ব্লিচিং"
सोपानी विसर्जन,জল নিমজ্জন
"असातत्य ,असातत्य ,भंग","discontinuity, discontinuity, fracture"
असंतत,অবিচ্ছিন্ন
"शोध,खोज","গবেষণা, অনুসন্ধান"
विसंगति,অসঙ্গতি
विविक्त,কণা
"अवतल ऐन्टेना,डिश ऐन्टेना","অবতল অ্যান্টেনা, ডিশ অ্যান্টেনা"
"विघटन ,कणीकरण","dissollution, granulation"
विघटन-स्थिरांक,দ্রবীভূত ধ্রুবক
विघटन ऊर्जा,অপচয় শক্তি
विघटन अर्धायु,দ্রবীভূত অর্ধ-জীবন
विघटन श्रेणी,দ্রবীভূত পরিসীমা
"स्थान-भ्रंश,विस्थापन ,प्रभ्रंश ,संधिच्युति","স্থানচ্যুতি, স্থানচ্যুতি, স্থানচ্যুতি, স্থানচ্যুতি"
"प्रभ्रंश रेखा,प्रभ्रंश कोर","ফল্ট লাইন, ফল্ট কোর"
प्रभ्रंश पाश,ফল্ট লুপ
"अव्यवस्था,अक्रम,विकार","ব্যাধি, ব্যাধি, ব্যাধি"
अव्यवस्थापन,বিশৃঙ্খলা
"अपविन्यास ,स्थितिभ्रान्ति","বিভ্রান্তি, বিভ্রান্তি"
"परिक्षेपित,परिक्षिप्त","dispersed, dispersed"
"परिक्षेपण ,प्रकीर्णन","dispersion, scattering"
परिक्षेप्यता,প্রক্ষিপ্ত
परिक्षेपी,dispersant
परिक्षेपकता,প্রতিফলন
विस्थापन,উত্পাটন
प्रदर्श,প্রদর্শনী
कन्सोल,কনসোল
विदारी बल,বিচ্ছিন্নকরণ শক্তি
"असमरूप,असमान",অসম
क्षय गुणांक,ক্ষয় সহগ
क्षयकारी,ক্ষয়কারী
क्षयी तंत्र,ক্ষয় সিস্টেম
"वियोजनी,वियोज्य",বিভাজ্য
वियोजित,পৃথক
वियोजन,স্বভাব
असंवादिता,সামঞ্জস্যহীনতা
दूरी,দূরত্ব
दूरस्थ,দূরবর্তী
"भिन्न,अलग,सुस्पष्ट,सुव्यक्त","স্বতন্ত্র, স্বতন্ত্র, স্বতন্ত্র, অভিব্যক্তিপূর্ণ"
विभेद,বৈষম্য
विविक्तकारी गुणधर्म,পৃথক সম্পত্তি
"विभेदन,भेद करना","পার্থক্য করা, পার্থক্য করা"
विकृत,বিকৃত
"विकृति,विरूपण",বিকৃতি
विरूपण प्रत्यास्थता,বিকৃতি স্থিতিস্থাপকতা
वितरित प्रवर्धक,বিতরণ করা পরিবর্ধক
"वितरण,बंटन","বিতরণ, বিতরণ"
"वितरण-नियम,बंटन-नियम","বন্টন নিয়ম, বন্টন নিয়ম"
विक्षोभ,ঝামেলা
"विक्षुब्ध,विक्षुब्ध साम्यावस्था","পীড়িত, বিঘ্নিত ভারসাম্য"
विक्षोभी बल,বিরক্তিকর শক্তি
"आह्निक,दिवाचर ,दिवा,दैनिक","অহনিক, দিবাচর, দিবা, দৈনিক"
दैनिक गति,দৈনিক গতি
द्विसंयोजक,দ্বিজাতিক
"अपसारित करना,अपसारित होना","নষ্ট করা, নষ্ট করা"
"अपसरण,अपसारिता ,डाइवर्जेन्स","divergence, divergence, divergence"
अपसारी,ভিন্নমুখী
दिक्परिवर्तन,ডাইভারশন
"विभाजित,विभक्त","বিভক্ত, বিভক্ত"
"भाग,प्रभाग ,विभाजन","বিভাগ, বিভাগ, বিভাগ"
आयन मंडल की D परत,আয়নোস্ফিয়ারের D স্তর
"प्रक्षेत्र ,प्रान्त ,प्रदेश,डोमेन","অঞ্চল, প্রদেশ, অঞ্চল, ডোমেইন"
"डोम ,गुम्बद","গম্বুজ, গম্বুজ"
प्रभावशाली पद,প্রভাবশালী অবস্থান
दाता स्तर,দাতা স্তর
मादित संधि,মাদিত চুক্তি
"मादन,अपमिश्रण","ভেজাল, ভেজাল"
डॉप्लर प्रभाव,ডপলার এফেক্ট
"डोज़,मात्रा","ডোজ, ডোজ"
मात्रामापी,কোয়ান্টোমিটার
"बिन्दुकित,छिटकी","ডটেড, ডটেড"
"द्वि,द्विगुण,युग्म,द्विक,उभय,द्विधा","ডবল, ডিপ্লয়েড, পেয়ার, ডুয়াল, কমন, ডিকোটোমাস"
द्वि-आबंध,ডবল বন্ড
उभयावतल लेन्स,বাইকনভেক্স লেন্স
उभयोत्तल लेन्स,বাইকনভেক্স লেন্স
द्विश:अवकलन,বাইনারি ডিফারেনশিয়াল
द्वि आयनन,ডবল ionization
द्वि-अणु,ডবল অণু
द्विक परिशुद्धता,দ্বিগুণ নির্ভুলতা
द्विअपवर्तन,ডবল প্রতিসরণ
द्विक श्रेणी,ডবল সিরিজ
युग्म तारे,জোড়া তারা
द्विक,দ্বিগুণ
अवर्णक लेन्स-युग्म,অ্যাক্রোম্যাটিক লেন্স জোড়া
"द्विभवन ,द्विस्तरण","diffusion, expansion"
द्वितः आवेशित कण,দ্বিগুণ চার্জযুক্ত কণা
द्विधा अपभ्रष्ट,উভচর দূষিত
द्वित: आयनित,ডবল আয়নিত
अधोमुखी,নিম্নগামী
"कर्षण ,कर्षज अयस्क ,अर्ध संच",ট্র্যাকশন আকরিক আকরিক আধা কমপ্যাক্ট
कर्षण बल,ট্র্যাকশন বল
"वाह,अपवाह ,अपोढ़ ,ड्रिफ्ट (खनन) ,पाँझ (खाद्य) ,विस्थापन","বাহ, প্রবাহ, অপোধ, প্রবাহ (খনি), পাঞ্জ (খাদ্য), স্থানচ্যুতি"
अपवाह धारा,স্রোতধারা
परिचालन,কর্মক্ষম
चालन वोल्टता,পরিবাহী ভোল্টেজ
पाती बॉल,ছোট বল
आकस्मिक विराम,হঠাৎ বিরতি
"बिंदुक,सूक्ष्म बिंदु,सूक्ष्म बूंद","বিন্দু, মাইক্রো পয়েন্ট, ফোঁটা"
पातन,পতন
शुष्क,শুষ্ক
शुष्कार्द आर्द्रतामापी,শুকনো শুকনো হাইগ্রোমিটার
विफल संपर्क,ব্যর্থ যোগাযোগ
"द्वि प्रचालन ,द्वैती संक्रिया","ডবল অপারেশন, ডুয়াল অপারেশন"
वाहिनी,নালী
तन्य,প্রসার্য
तन्यता,প্রসার্য
मंद,আবছা
मूक,নিঃশব্দ
सन्निक्षेपण,জবানবন্দি
वामन तारा,বামন তারা
द्वय-अक्ष,ডবল অক্ষ
गतिक,গতিশীল
गतिकीय,গতিশীল
"गतिविज्ञान,गतिकी","গতিবিদ্যা, গতিবিদ্যা"
डायनेमो,ডায়নামো
डाइन,খাওয়া
"पृथ्वी,भू","পৃথিবী, পৃথিবী"
भूकंप तीव्रता,ভূমিকম্পের তীব্রতা
भू-उपग्रह,পৃথিবী উপগ্রহ
भू-संपर्कक तंत्र,পৃথিবী সংযোগ ব্যবস্থা
भू-तार,স্থল তারের
"उत्केंद्र,उत्केंद्रक","কেন্দ্র, কেন্দ্রবিন্দু"
उत्केंद्रता,উদ্ভটতা
"सोपानक,ऐशेलान",অগ্রগামী
प्रतिध्वनि,প্রতিধ্বনি
ग्रहण,ধৃষ্টতা
क्रांति वृत्तीय निर्देशांक,বিপ্লব বৃত্তাকার স্থানাঙ্ক
भँवर,ঘূর্ণি
धार प्रभ्रंश,প্রান্ত দোষ
कोर-प्रभाव,মূল প্রভাব
एडिसन सेल,এডিসন কোষ
संपादन करना,সম্পাদনা
प्रभावी,কার্যকর
दक्षता,দক্ষতা
प्रयास,প্রয়াস
निस्सरण,স্রাব
"अतिलक्षणिक,आइगेन","রূপক, eigen"
अष्टप्रचक्रणी,অষ্টভুজ
आइन्स्टाइन-बोस वितरण नियम,আইনস্টাইন-বোস বন্টন আইন
आइन्स्टान-दि-हास प्रभाव,তাত্ক্ষণিক প্রভাব
आइन्स्टाइनियम,আইনস্টাইনিয়াম
आइन्स्टाइन स्मोलुचोव्स्की समीकरण,আইনস্টাইন স্মোলুচভস্কি সমীকরণ
आइन्स्टाइन-समष्टि,আইনস্টাইন-জনসংখ্যা
निष्कासन,তাড়ানো
"उत्क्षेपणी,उत्क्षेपक कैप्सूल",ইজেক্টর ক্যাপসুল
उत्क्षेपक,ইজেক্টর
निष्कासी पटिका,ক্লিয়ারেন্স বোর্ড
व्युत्क्रम धारिता,বিপরীত ক্যাপাসিট্যান্স
प्रत्यास्थ,ইলাস্টিক
"प्रत्यास्थ उत्तर प्रभाव,प्रत्यास्थ पश्चता","ইলাস্টিক প্রতিক্রিয়া প্রভাব, ইলাস্টিক পোস্টেরিয়র"
प्रत्यास्थतया विषमदैशिक पिंड,দোলক শরীর
प्रत्यास्थता,স্থিতিস্থাপকতা
"इलैस्टिकोमीटर,प्रत्यास्थतामापी","ইলাস্টিকোমিটার, ইলাস্টিকোমিটার"
प्रत्यास्थ दुर्नम्यता,ইলাস্টিক নমনীয়তা
आयन मंडल की ई-परत,আয়নোস্ফিয়ারের ই-স্তর
इलेक्ट्रेट,ইলেকট্রেট
"वैद्युत,विद्युत","বৈদ্যুতিক, বৈদ্যুতিক"
विद्युत,বিদ্যুৎ
"विद्युतीकरण ,आवेशन","বিদ্যুতায়ন, চার্জিং"
विद्युतीकृत,বিদ্যুতায়িত
"चार्जित कण,आविष्ट कण","চার্জিত কণা, চার্জিত কণা"
वैद्युत ध्वानिक,ইলেক্ট্রোঅ্যাকোস্টিক
विद्युत-ध्वानिकी,ইলেক্ট্রো-শব্দবিদ্যা
विद्युत-ऊष्मीय,ইলেক্ট্রো-থার্মাল
विद्युत-रासायनिक,ইলেক্ট্রোকেমিক্যাল
तुल्यांक,সমতুল্য
इलैक्ट्रोड,ইলেক্ট্রোড
विद्युत-गतिकी,তড়িৎগতিবিদ্যা
विद्युत-गतिक प्रभाव,ইলেক্ট্রোডাইনামিক প্রভাব
विद्युत-अपघटन,গ্যালভানিক বিচ্ছিন্নতা
विद्युत-अपघट्य,ইলেক্ট্রোলাইট
विद्युत-अपघटनी,ইলেক্ট্রোলাইটিক
"विद्युदपघटक ,विद्युदपघटित्र","ইলেক্ট্রোফোরেসিস, ইলেক্ট্রোফোরেসিস"
विद्यतु-चुम्बक,ইলেক্ট্রোম্যাগনেট
विद्युत-चुम्बकीय,ইলেক্ট্রোম্যাগনেটিক ফিল্ড
विद्युत-चुम्बकिकी,তড়িৎচুম্বকত্ব
विद्युत-चुम्बकत्व,তড়িৎচুম্বকত্ব
"विद्युतमापी नलिका,इलेक्ट्रोमीटर वाल्व","ইলেক্ট্রোমিটার অগ্রভাগ, ইলেক্ট্রোমিটার ভালভ"
विद्युत-वाहक बल,তড়িচ্চালক বল
इलेक्ट्रॉन,ইলেকট্রন
ऋण-विद्युती,ঋণ বিদ্যুৎ
इलेक्ट्रॉनिक,বৈদ্যুতিক
इलेक्ट्रॉनीय आइगेनफलन,ইলেকট্রনিক ইজেন ফাংশন
इलेक्ट्रॉनीय ऊर्जा,ইলেকট্রনিক শক্তি
इलेक्ट्रॉनिकी,ইলেকট্রনিক্স
इलेक्ट्रॉन-प्रकाशिकी,ইলেকট্রন অপটিক্স
विद्युत-प्रकाशिकी,ইলেক্ট্রো-অপটিক্স
धन-विद्युती,তড়িৎচুম্বকত্ব
विद्युतदर्शी,ইলেক্ট্রোস্কোপ
स्थिर वैद्युत,ইলেক্ট্রোস্ট্যাটিক
स्थिरविद्युतिकी,ইলেক্ট্রোস্ট্যাটিক্স
विद्युतविरूपण,ইলেক্ট্রোফোরেসিস
वैद्युत संयोजकता,বৈদ্যুতিক সংযোগ
वैद्युत संयोजक,বৈদ্যুতিক সংযোগকারী
"तत्व ,अल्पांश ,अवयव","উপাদান, সংখ্যালঘু, উপাদান"
"प्राथमिक,प्रारंभिक ,तात्विक","প্রাথমিক, প্রাথমিক, প্রাথমিক"
मूल आवेश,মূল চার্জ
"उत्थान,उत्थापन,उन्नयन,उच्चता,ऊंचाई","elevation, elevation, elevation, elevation, elevation"
तुंगतामापी,altimeter
"उत्थापक,एलिवेटर","লিফট, এলিভেটর"
अपेरण-दीर्घवृत्त,অ উপবৃত্তাকার
"दीर्धीकरण ,दैर्घ्यवृद्धि,प्रसर कोण","প্রসারণ, বিবর্ধন, বিস্তারের কোণ"
"निर्गमन,प्रसर्जन","মুক্তি, মুক্তি"
"प्रसर्जन ,प्रसर्ग","প্রসারণ, বংশধর"
अंत:स्थापित करना,এম্বেড করতে
अंत:स्थापित,এমবেড করা
निर्गत,ইস্যু করা হয়েছে
उत्सर्जन,নির্গমন
"उत्सर्जकता,उत्सर्जिता","নির্গততা, নির্গততা"
उत्सर्जकता,নির্গততা
"उत्सर्जक,एमिटर","বিকিরণকারী, নির্গতকারী"
"पूर्व प्रबलन ,बल","প্রাক-শক্তিবৃদ্ধি, বল"
आनुभविक,অভিজ্ঞতামূলক
"रिक्त,अपूरित","খালি, অপূর্ণ"
"पायसीकारक,इमल्सीकारक","emulsifier, emulsifier"
"पायस,इमल्शन","ইমালসন, ইমালসন"
"सिरा,छोर,अंत,अंत्य","শেষ, শেষ, শেষ, শেষ"
अंत्य संशोधन,চূড়ান্ত সংস্করণ
ऊर्जा-शोषी,দক্ষ শক্তি
"अक्षीय स्थिति,ए-स्थिति","অক্ষীয় অবস্থান, A- অবস্থান"
"ऊष्माशोषी ,आंतरोष्मी","এন্ডোথার্মিক, এন্ডোথার্মিক"
ऊष्माशोषी प्रक्रम,এন্ডোথার্মিক প্রক্রিয়া
ऊर्जित करना,শক্তি যোগাতে
ऊर्जा अन्तर्निहित,শক্তি সহজাত
ऊर्जा ऊर्जाक,শক্তি শক্তিবর্ধক
"इंजन अभियांत्रिकी,इंजीनियरी","ইঞ্জিন ইঞ্জিনিয়ারিং, ইঞ্জিনিয়ারিং"
संवृद्धि,বৃদ্ধি
समृद्ध समस्थानिक,সমৃদ্ধ আইসোটোপ
संवर्धित रिऐक्टर,বর্ধিত চুল্লি
समृद्धिकरण,সমৃদ্ধকরণ
समृद्धि,সমৃদ্ধি
"समुच्चय,समुदाय","সেট, সম্প্রদায়"
"एन्थैल्पी,पूर्ण ऊष्मा","এনথালপি, পরম তাপ"
सत्ता,শক্তি
एन्ट्रॉपी,এনট্রপি
प्रविष्टि,প্রবেশ
"गणन,गिनना","গণনা, গণনা"
पृष्ठ-अन्वालोप,পৃষ্ঠা সংখ্যা
अधिकेन्द्री,উপকেন্দ্র
"अपारचित्रदर्शी,एपीस्कोप","অস্বচ্ছ, এপিস্কোপ"
एपीटेक्सीय परत,এপিটাক্সি স্তর
"एपीटैक्सी,अधिरोहण","apitaxi, overrun"
"समान,बराबर,सम,तुल्य","সমান, সমান, সমান, সমান"
समकारक,সমানকারী
"समता,समिका",সমতা
समीकरण,সমীকরণটি
"विषुवत वृत,भूमध्यरेखा,इक्वेटर,मध्यरेखा","বিষুবরেখা, বিষুবরেখা, বিষুবরেখা, বিষুবরেখা"
"विषुवतीय,भूमध्यरेखीय ,मध्यवर्ती ,निरक्षीय","নিরক্ষীয়, নিরক্ষীয়, মধ্যবর্তী, নিরক্ষীয়"
समावतल,অবতল
समोत्तल,অবতল
समविमीय,আইসোমেট্রিক
"समदूरस्थ,समान्तराली","equidistant, সমান্তরাল"
"साम्यावस्था,साम्य,संतुलन","ভারসাম্য, ভারসাম্য, ভারসাম্য"
समविभाजन,ইকুইডিভিশন
उपस्कर,সরঞ্জাম
"समविभवता,समक्षमता","সমতা, যোগ্যতা"
समविभव,সামঞ্জস্যপূর্ণ
समदाब,আইসোবার
तुल्यता,সমতা
