Tamil,Malayalam
கட்டுப்பாட்டு சுற்று,നിയന്ത്രണ സർക്യൂട്ട്
கட்டுப்பாட்டு சக்கரம்,നിയന്ത്രണ ചക്രം
"1. கட்டுப்பாட்டு பொறியியல், 2. கட்டுப்பாட்டு பொறியியல்","1. കൺട്രോൾ എഞ്ചിനീയറിംഗ്, 2. കൺട്രോൾ എഞ്ചിനീയറിംഗ്"
கட்டுப்பாட்டு விசை,നിയന്ത്രണ കീ
கட்டுப்பாட்டு தர்க்கம்,നിയന്ത്രണ യുക്തി
கட்டுப்பாட்டு வளையம்,നിയന്ത്രണ ലൂപ്പ്
கட்டுப்பாட்டு அடையாளம்,നിയന്ത്രണ ചിഹ്നം
கட்டுப்பாட்டு செயல்பாடு,നിയന്ത്രണ പ്രവർത്തനം
கண்ட்ரோல் பேனல்,നിയന്ത്രണ പാനൽ
கட்டுப்பாட்டு சமிக்ஞை,നിയന്ത്രണ സിഗ്നൽ
கட்டுப்பாட்டு சுவிட்ச்,നിയന്ത്രണ സ്വിച്ച്
கட்டுப்பாட்டு நாடா,നിയന്ത്രണ ടേപ്പ്
"1. கட்டுப்பாட்டு முனையம், 2. கட்டுப்பாட்டு முனையம்","1. കൺട്രോൾ ടെർമിനൽ, 2. കൺട്രോൾ ടെർമിനൽ"
"1. கட்டுப்பாட்டு அலகு, 2. கட்டுப்பாட்டு பிரிவு","1. നിയന്ത്രണ യൂണിറ്റ്, 2. നിയന്ത്രണ യൂണിറ്റ്"
ஒன்றிணைதல்,ഒത്തുചേരൽ
உரையாடல்,ഡയലോഗ്
உரையாடல் அழைப்பு,സംഭാഷണ കോൾ
மாற்றம்,പരിവർത്തനം
மாற்றி,കൺവെർട്ടർ
குக் தேற்றம்,കുക്കിന്റെ സിദ്ധാന്തം
இணை செயலி,സഹ-പ്രൊസസർ
நகல்,പകർത്തുക
பதிப்புரிமை,പകർപ്പവകാശം
தண்டு,ചരട്
"1. கம்பியில்லா தொலைபேசி, 2. கம்பியில்லா தொலைபேசி, 3. கம்பியில்லா தொலைபேசி","1.കോർഡ്ലെസ്സ് ടെലിഫോൺ, 2. വയർലെസ് ടെലിഫോൺ, 3. വയർലെസ് ടെലിഫോൺ"
துணை தேற்றம்,ഉപസിദ്ധാന്തം
திருத்தம்,ഭേദഗതി
"1. பயன்படுத்த முடியாத, 2. சிதைக்கப்பட்ட","1. ഉപയോഗശൂന്യമായ, 2. വികലമായ"
கணக்கீடு,കണക്കുകൂട്ടല്
அடித்தவர்,സ്കോറർ
நாட்டின் குறியீடு,രാജ്യത്തിന്റെ കോഡ്
இணை மாறுபாடு,സഹവർത്തിത്വം
"1. நோக்கம் பகுதி, 2. ஒளிபரப்பு","1. വ്യാപ്തി ഏരിയ, 2. പ്രക്ഷേപണം"
சரிவு,തകർച്ച
முக்கியமான பாதை,നിർണായക പാത
முக்கியமான பாதை முறை (CPM),ക്രിട്ടിക്കൽ പാത്ത് രീതി (CPM)
"1.குறுக்கு சோதனை, 2.குறுக்கு சோதனை","1.ക്രോസ് ടെസ്റ്റ്, 2.ക്രോസ് ടെസ്റ്റ്"
"1.கிராஸ் புரோகிராமபிள்-பரிமாற்றம், 2. நிரல்படுத்தக்கூடியது","1.ക്രോസ് പ്രോഗ്രാമബിൾ-ട്രാൻസ്ഫർ, 2. ഓരോ പ്രോഗ്രാമബിൾ"
பொருத்தமற்ற சமிக்ஞை,അപ്രസക്തമായ സിഗ്നൽ
பொருத்தமற்ற பேச்சு,അപ്രസക്തമായ സംസാരം
குறியாக்கவியல்,ക്രിപ്റ്റോഗ്രഫി
"1. மறைநூல், 2. மறைநூல், 3. மறைநூல்","1. ക്രിപ്റ്റോഗ്രഫി, 2. ക്രിപ്റ്റോഗ്രഫി, 3. ക്രിപ്റ്റോഗ്രഫി"
நாணய சின்னம்,കറൻസി ചിഹ്നം
தற்போதைய அடைவு,നിലവിലെ ഡയറക്ടറി
தற்போதைய சாளரம்,നിലവിലെ വിൻഡോ
கர்சர்,കഴ്സർ
வளைவு,വളവ്
"1. கட் அண்ட் பேஸ்ட், 2. கட் அண்ட் பேஸ்ட்","1. കട്ട് ആൻഡ് പേസ്റ്റ്, 2. കട്ട് ആൻഡ് പേസ്റ്റ്"
வெட்டுதல் முறை,കത്രിക രീതി
சைபர்,സൈബർ
கணணி மையம்,സൈബർ കഫേ
இணைய பணம்,സൈബർ പണം
சைபர்,സൈബർ കുറ്റകൃത്യം
சைபர் டேலெக்ஸ்,സൈബർ ഡാലെക്സ്
இணைய சட்டம்,സൈബർ നിയമം
இணைய செக்ஸ்,സൈബർ സെക്‌സ്
"1. சைபர் சயின்ஸ், 2. சைபர்நெடிக்ஸ்","1. സൈബർ സയൻസ്, 2. സൈബർനെറ്റിക്സ്"
"1.சைபரைசேஷன், 2. இணையமயமாக்கல்","1.സൈബറൈസേഷൻ, 2. സൈബറൈസേഷൻ"
மிதிவண்டி,ചക്രം
"1.சக்ரா நினைவகம், 2.சக்கர நினைவகம்","1.ചക്ര സ്മരണ, 2. ചക്ര ഓർമ്മ"
சுழற்சி இழப்பு,സൈക്കിൾ നഷ്ടം
சுழற்சி நேரம்,സൈക്കിൾ സമയം
சுழற்சி,ചാക്രികമായ
டீமான்,പിശാച്
டெய்சி வட்டம்,ഡെയ്സി സർക്കിൾ
தரவு நிர்வாகி,ഡാറ്റ അഡ്മിനിസ്ട്രേറ്റർ
தரவு ஒதுக்கீடு,ഡാറ്റ അലോക്കേഷൻ
"1.தரவு புலம், 2.தரவு புலம்","1.ഡാറ്റ ഫീൽഡ്, 2.ഡാറ്റ ഫീൽഡ്"
"1.தரவு வரிசை, 2. தரவு வரிசை","1.ഡാറ്റ അറേ, 2. ഡാറ്റ അറേ"
"1.தரவுத்தளம், 2.தரவுத்தளம்","1.ഡാറ്റ-ബേസ്, 2.ഡാറ്റാബേസ്"
தரவு துண்டு துண்டாக,ഡാറ്റ വിഘടനം
"1. டேட்டா பஸ், 2. டேட்டா பஸ்","1. ഡാറ്റ ബസ്, 2. ഡാറ്റ ബസ്"
"1.டேட்டா கேரியர், 2.டேட்டா கேரியர்","1.ഡാറ്റ കാരിയർ, 2.ഡാറ്റ കാരിയർ"
தரவு செல்,ഡാറ്റ സെൽ
"1.டேட்டா சிஸ்டம், 2.டேட்டா சேனல்","1.ഡാറ്റ സിസ്റ്റം, 2.ഡാറ്റ ചാനൽ"
தரவு தொடர்பு,ഡാറ്റ ആശയവിനിമയം
"1.தரவு சுருக்கம், 2.தரவு சுருக்கம்","1.ഡാറ്റ കംപ്രഷൻ, 2.ഡാറ്റ കംപ്രഷൻ"
தரவு புலம்,ഡാറ്റ ഫീൽഡ്
தரவு கோப்பு,ഡാറ്റ ഫയൽ
"1. தரவு ஓட்டம், 2. தரவு ஓட்டம்","1. ഡാറ്റ ഫ്ലോ, 2. ഡാറ്റ ഫ്ലോ"
"1.தரவு ஃப்ளோசார்ட், 2. விளக்கப்படம்","1.ഡാറ്റ ഫ്ലോചാർട്ട്, 2.ചാർട്ട്"
தரவு படிநிலை,ഡാറ്റ ശ്രേണി
தரவு நிலை,ഡാറ്റ ലെവൽ
"1.தரவு சேகரிப்பு, 2.தரவு நூலகம்","1.ഡാറ്റ കളക്ഷൻ, 2.ഡാറ്റ ലൈബ്രറി"
தரவு இணைப்பு அடுக்கு,ഡാറ്റ ലിങ്ക് ലെയർ
தரவு இணைப்பு அடுக்கு (DLL),ഡാറ്റ ലിങ്ക് ലെയർ (DLL)
"1.தரவு மேலாண்மை, 2.தரவு மேலாண்மை","1.ഡാറ്റ മാനേജ്മെന്റ്, 2.ഡാറ്റ മാനേജ്മെന്റ്"
"1.தரவு கணக்கீடு, 2.தரவு கணக்கீடு","1.ഡാറ്റ കണക്കുകൂട്ടൽ, 2. ഡാറ്റ കണക്കുകൂട്ടൽ"
தரவு செயலாக்க மொழி (DML),ഡാറ്റ പ്രോസസ്സിംഗ് ലാംഗ്വേജ് (DML)
தரவு மோடம் தரவு மோடம்,ഡാറ്റ മോഡം ഡാറ്റ മോഡം
"1.தரவு மாற்றம், 2.தரவு மாற்றம்","1.ഡാറ്റ മോഡിഫിക്കേഷൻ, 2.ഡാറ്റ മോഡിഫിക്കേഷൻ"
"1.டேட்டா நெட்வொர்க், 2.டேட்டா நெட்வொர்க்","1.ഡാറ്റ നെറ്റ്‌വർക്ക്, 2.ഡാറ്റ നെറ്റ്‌വർക്ക്"
"1.டேட்டா ஆபரேஷன், 2.டேட்டா ஆபரேஷன்","1.ഡാറ്റ ഓപ്പറേഷൻ, 2.ഡാറ്റ ഓപ്പറേഷൻ"
"1. தரவு நிறுவனங்கள், 2. தரவு அமைப்பு","1.ഡാറ്റ ഓർഗനൈസേഷനുകൾ, 2. ഡാറ്റ ഓർഗനൈസേഷൻ"
"1. தரவு வெளியீடு, 2. தரவு வெளியீடு","1. ഡാറ്റ ഔട്ട്പുട്ട്, 2. ഡാറ്റ ഔട്ട്പുട്ട്"
"1.தரவு பாதை, 2.தரவு பாதை","1.ഡാറ്റ പാത്ത്, 2.ഡാറ്റ പാത്ത്"
"1.தரவு தயாரித்தல், 2. தரவு தயாரித்தல்","1.ഡാറ്റ തയ്യാറാക്കൽ, 2. ഡാറ്റ തയ്യാറാക്കൽ"
"1.தரவு தனியுரிமை, 2.தரவு தனியுரிமை","1.ഡാറ്റ സ്വകാര്യത, 2.ഡാറ്റ സ്വകാര്യത"
"1. தரவுச் செயலி, 2. தரவுச் செயலி","1. ഡാറ്റാ പ്രോസസർ, 2. ഡാറ്റാ പ്രോസസർ"
"1.தரவு பாதுகாப்பு, 2.தரவு பாதுகாப்பு","1.ഡാറ്റ പ്രൊട്ടക്ഷൻ, 2.ഡാറ്റ പ്രൊട്ടക്ഷൻ"
"1. தரவு பதிவு, 2. தரவு பதிவு","1. ഡാറ്റ റെക്കോർഡ്, 2. ഡാറ്റ റെക്കോർഡ്"
"1. தரவு மீட்டெடுப்பு, 2. தரவு மீட்டெடுப்பு","1. ഡാറ്റ വീണ്ടെടുക്കൽ, 2. ഡാറ്റ വീണ്ടെടുക്കൽ"
"1. தரவு வழக்கம், 2. தரவு வழக்கம்","1. ഡാറ്റ ദിനചര്യ, 2. ഡാറ്റ ദിനചര്യ"
"1.தரவு பாதுகாப்பு, 2.தரவு பாதுகாப்பு","1.ഡാറ്റ സെക്യൂരിറ്റി, 2.ഡാറ്റ സെക്യൂരിറ്റി"
"1.தரவு தொகுப்பு, 2. தரவு தொகுப்பு","1.ഡാറ്റ സെറ്റ്, 2. ഡാറ്റ സെറ്റ്"
"1.தரவு சமிக்ஞை, 2.தரவு சமிக்ஞை","1.ഡാറ്റ സിഗ്നൽ, 2.ഡാറ്റ സിഗ്നൽ"
"1. தரவு அணுகல், 2. தரவு அணுகல்","1. ഡാറ്റ ആക്സസ്, 2. ഡാറ്റ ആക്സസ്"
"1.தரவு ஆதாரம், 2.தரவு ஆதாரம்","1.ഡാറ്റ സോഴ്സ്, 2.ഡാറ്റ സോഴ്സ്"
"1.தரவு விவரக்குறிப்பு, 2. தரவு விவரக்குறிப்பு","1.ഡാറ്റ സ്പെസിഫിക്കേഷൻ, 2. ഡാറ്റ സ്പെസിഫിക്കേഷൻ"
"1.தரவு மையம், 2.தரவு மையம்","1.ഡാറ്റ സെന്റർ, 2.ഡാറ്റ സെന്റർ"
"1. தரவு சேமிப்பு, 2. தரவு சேமிப்பு","1. ഡാറ്റ സ്റ്റോറേജ്, 2. ഡാറ്റ സ്റ്റോറേജ്"
தரவு சேமிப்பு அமைப்பு,ഡാറ്റ സംഭരണ ഘടന
"1. தரவுக் கட்டமைப்பு, 2. தரவுக் கட்டமைப்பு","1. ഡാറ്റ ഘടന, 2. ഡാറ്റ ഘടന"
"1.டேட்டா ஸ்விட்ச், 2.டேட்டா ஸ்விட்ச்","1.ഡാറ്റ സ്വിച്ച്, 2.ഡാറ്റ സ്വിച്ച്"
"1.தரவு அட்டவணை, 2.தரவு அட்டவணை","1.ഡാറ്റ ടേബിൾ, 2.ഡാറ്റ ടേബിൾ"
"1.தரவு முடிவு, 2. தரவு முடிவு","1.ഡാറ്റ അവസാനം, 2. ഡാറ്റ അവസാനം"
"1. டேட்டா டிரான்ஸ்கிரிப்ஷன், 2. டேட்டா டிரான்ஸ்கிரிப்ஷன்","1. ഡാറ്റ ട്രാൻസ്ക്രിപ്ഷൻ, 2. ഡാറ്റ ട്രാൻസ്ക്രിപ്ഷൻ"
"1.தரவு பரிமாற்றம், 2. தரவு பரிமாற்ற","1.ഡാറ്റ ട്രാൻസ്ഫർ, 2. ഡാറ്റ കൈമാറ്റം"
"1. தரவு பரிமாற்றம், 2. தரவு பரிமாற்றம்","1. ഡാറ്റ ട്രാൻസ്മിഷൻ, 2. ഡാറ്റ ട്രാൻസ്മിഷൻ"
"1.டேட்டா டிரான்ஸ்மிஷன் சிஸ்டம், 2.டேட்டா டிரான்ஸ்மிஷன் சிஸ்டம்","1.ഡാറ്റ ട്രാൻസ്മിഷൻ സിസ്റ്റം, 2.ഡാറ്റ ട്രാൻസ്മിഷൻ സിസ്റ്റം"
"1. தரவு வடிவம், 2. தரவு வடிவம்","1. ഡാറ്റ ഫോർമാറ്റ്, 2. ഡാറ്റ ഫോർമാറ്റ്"
"1. தரவு அலகு, 2. தரவு அலகு","1. ഡാറ്റ യൂണിറ്റ്, 2. ഡാറ്റ യൂണിറ്റ്"
"1.தரவு சரிபார்ப்பு, 2.தரவு சரிபார்ப்பு","1. ഡാറ്റ മൂല്യനിർണ്ണയം, 2. ഡാറ്റ മൂല്യനിർണ്ണയം"
தரவுத்தளம்,ഡാറ്റാബേസ്
தரவுத்தள நிர்வாகம்,ഡാറ്റാബേസ് അഡ്മിനിസ്ട്രേഷൻ
தரவுத்தள வடிவமைப்பு,ഡാറ്റാബേസ് ഡിസൈൻ
தரவுத்தள மேலாண்மை அமைப்பு,ഡാറ്റാബേസ് മാനേജ്മെന്റ് സിസ്റ്റം
"1.டேட்டாகிரேவ், 2.டேட்டாகிரேவ்","1.ഡാറ്റഗ്രേവ്, 2.ഡാറ്റഗ്രേവ്"
"1. தரவு, 2. தரவு","1. ഡാറ്റ, 2. ഡാറ്റ"
"1.செயலற்ற மண்டலம், 2.செயலற்ற மண்டலம்","1. നിഷ്ക്രിയ മേഖല, 2. നിഷ്ക്രിയ മേഖല"
முட்டுக்கட்டை,സ്തംഭനാവസ്ഥ
முட்டுக்கட்டை தடுப்பு,സ്തംഭനാവസ്ഥ തടയൽ
குறைபாடு நீக்கம்,തെറ്റ് ക്ലിയറൻസ്
"1. தீர்ப்பு செல், 2. தீர்ப்பு பெட்டி","1. ജഡ്ജ്മെന്റ് സെൽ, 2. ജഡ്ജ്മെന്റ് ബോക്സ്"
முடிவெடுக்கும் செயல்முறை,തീരുമാനമെടുക്കൽ പ്രക്രിയ
முடிவு ஆதரவு அமைப்பு,തീരുമാന പിന്തുണ സിസ്റ്റം
முடிவு மரம்,തീരുമാന വൃക്ഷം
"1. குறிவிலக்கி, 2. குறிவிலக்கி","1. ഡീകോഡർ, 2. ഡീകോഡർ"
கலைப்பு கொள்கை,പിരിച്ചുവിടൽ തത്വം
டிகோடிங்,ഡീകോഡിംഗ്
அர்ப்பணிக்கப்பட்ட அமைப்பு,സമർപ്പിത സംവിധാനം
அர்ப்பணிக்கப்பட்ட பத்திரிகை,സമർപ്പിത പ്രസ്സ്
நோய்த்தடுப்பு தரவு நெட்வொர்க் (DDN),ഇമ്മ്യൂണൈസേഷൻ ഡാറ്റ നെറ്റ്‌വർക്ക് (DDN)
நோய்த்தடுப்பு தகவல் அமைப்பு,പ്രതിരോധ കുത്തിവയ്പ്പ് വിവര സംവിധാനം
ஒருங்கிணைப்பு,സംയോജനം
தாமதம்,കാലതാമസം
தாமத கவுண்டர்,കാലതാമസം കൗണ്ടർ
தாமத நேரம்,കാലതാമസം സമയം
"1.நீக்கு, 2.நீக்கு","1.ഇല്ലാതാക്കുക, 2.ഇല്ലാതാക്കുക"
நீக்குதல் பதிவு,ഇല്ലാതാക്കൽ രേഖ
பிரிப்பான்,ഡിലിമിറ്റർ
டெல்டா பண்பேற்றம்,ഡെൽറ്റ മോഡുലേഷൻ
கோரிக்கை பக்கம்,അഭ്യർത്ഥന പേജ്
செயல்திறன்,പ്രകടനം
டிமாடுலேஷன்,demodulation
வி-மல்டிபிளெக்சர்,വി-മൾട്ടിപ്ലക്‌സർ
இயல்புநிலைப்படுத்தல்,ഡീനോർമലൈസേഷൻ
"1. அடர்த்தி, 2. அடர்த்தி","1. സാന്ദ്രത, 2. സാന്ദ്രത"
"1. சார்பு, 2. சார்பு","1. ആശ്രിതത്വം, 2. ആശ്രിതത്വം"
சார்பு அலகு,ആശ്രിത യൂണിറ്റ്
வரிசை,ക്യൂ
"1. dereference, 2. dereference","1. dereference, 2. dereference"
பெறப்பட்ட மரம்,ഉരുത്തിരിഞ്ഞ വൃക്ഷം
பெறப்பட்ட புலம்,ഉരുത്തിരിഞ്ഞ ഫീൽഡ്
இறங்கு வகை,അവരോഹണ തരം
வடிவமைப்பு,ഡിസൈൻ
மேசை கால்குலேட்டர்,ഡെസ്ക് കാൽക്കുലേറ്റർ
டெஸ்க்டாப் கணினிகள்,ഡെസ്ക്ടോപ്പ് കമ്പ്യൂട്ടറുകൾ
டெஸ்க்டாப் விளக்கக்காட்சி,ഡെസ്ക്ടോപ്പ് അവതരണം
டெஸ்க்டாப் வெளியீடு,ഡെസ്ക്ടോപ്പ് പ്രസിദ്ധീകരണം
டெஸ்க்டாப் வீடியோ,ഡെസ്ക്ടോപ്പ് വീഡിയോ
இலக்கு முகவரி,ലക്ഷ്യസ്ഥാന വിലാസം
"1. அழிப்பவர், 2. அழிப்பவர்","1. ഡിസ്ട്രോയർ, 2. ഡിസ്ട്രോയർ"
தீர்மானிக்கும் தானியங்கு,ഡിറ്റർമിനിസ്റ്റിക് ഓട്ടോമാറ്റ
டெவலப்பர்,ഡെവലപ്പർ
வளர்ச்சி அமைப்பு,വികസന സംവിധാനം
சாதனம்,ഉപകരണം
சாதன கட்டுப்பாட்டு அலகு,ഉപകരണ നിയന്ത്രണ യൂണിറ്റ്
சாதனம் கட்டுப்படுத்தி,ഉപകരണ കൺട്രോളർ
சாதன மேலாண்மை,ഉപകരണ മാനേജ്മെന്റ്
சாதன முறை,ഉപകരണ മോഡ്
நோய் கண்டறிதல்,രോഗനിർണയം
கண்டறியும் அமைப்பு,ഡയഗ്നോസ്റ്റിക് സിസ്റ്റം
"1. கண்டறிதல், 2. கண்டறிதல்","1. ഡയഗ്നോസ്റ്റിക്സ്, 2. ഡയഗ്നോസ്റ്റിക്സ്"
வரைபடம்,ഡയഗ്രം
டயல்,ഡയൽ ചെയ്യുക
டயல் வரி,ഡയൽ ലൈൻ
டயல் தொனி,ഡയൽ ടോണ്
அழைக்கவும்,ഡയൽ അപ്
"1. உரையாடல், 2. உரையாடல்","1. സംഭാഷണം, 2. സംഭാഷണം"
உரையாடல் அறை,സംഭാഷണ മുറി
டயல்அப் மோடம்,ഡയലപ്പ് മോഡം
காப்பீடு,ഇൻഷുറൻസ്
அகராதி,നിഘണ്ടു
"1. வேறுபாடு, 2. வேறுபாடு","1. ഡിഫറൻഷ്യൽ, 2. വ്യത്യാസം"
எண்ணியல்,സംഖ്യാപരമായ
டிஜிட்டல் அமைப்பு,ഡിജിറ്റൽ സംവിധാനം
டிஜிட்டல் சுற்று,ഡിജിറ്റൽ സർക്യൂട്ട്
டிஜிட்டல் கணினி,ഡിജിറ്റൽ കമ്പ്യൂട്ടർ
"1.டிஜிட்டல் டேட்டா, 2.டிஜிட்டல் டேட்டா","1.ഡിജിറ്റൽ ഡാറ്റ, 2.ഡിജിറ്റൽ ഡാറ്റ"
டிஜிட்டல் வசதி,ഡിജിറ്റൽ സൗകര്യം
டிஜிட்டல் வடிகட்டி,ഡിജിറ്റൽ ഫിൽട്ടർ
டிஜிட்டல் நூலகம்,ഡിജിറ്റൽ ലൈബ്രറി
டிஜிட்டல் பண்பேற்றம்,ഡിജിറ്റൽ മോഡുലേഷൻ
"1. டிஜிட்டல் டிஸ்ப்ளே, 2. டிஜிட்டல் மானிட்டர்","1. ഡിജിറ്റൽ ഡിസ്പ്ലേ, 2. ഡിജിറ്റൽ മോണിറ്റർ"
டிஜிட்டல் படம்,ഡിജിറ്റൽ ചിത്രം
"1. டிஜிட்டல் கையொப்பம், 2. டிஜிட்டல் கையொப்பம்","1. ഡിജിറ്റൽ സിഗ്നേച്ചർ, 2. ഡിജിറ്റൽ സിഗ്നേച്ചർ"
டிஜிட்டல் சுவிட்ச்,ഡിജിറ്റൽ സ്വിച്ച്
டிஜிட்டல் அனலாக் மாற்றி,ഡിജിറ്റൽ അനലോഗ് കൺവെർട്ടർ
டிஜிட்டல் மயமாக்கல்,ഡിജിറ്റൈസേഷൻ
டிஜிட்டல் மயமாக்கல்,ഡിജിറ്റൈസേഷൻ
இலக்கமாக்கி,ഡിജിറ്റൈസർ
டையோடு,ഡയോഡ്
முதன்மையான தோற்றம்,പ്രഥമദൃഷ്ട്യാ
நேரடி முகவரி,നേരിട്ടുള്ള വിലാസം
நேரடி மாற்றம்,നേരിട്ടുള്ള പരിവർത്തനം
நேரடி இணைப்பு,നേരിട്ടുള്ള സംയോജനം
"1. நேரடி நினைவக அணுகல், 2. நேரடி நினைவக அணுகல் (DMA)","1. ഡയറക്ട് മെമ്മറി ആക്സസ്, 2. ഡയറക്ട് മെമ്മറി ആക്സസ് (DMA)"
நேரடி நினைவக அணுகல் (DMA),ഡയറക്ട് മെമ്മറി ആക്സസ് (DMA)
நேரடி முறை,നേരിട്ടുള്ള രീതി
திசைகள்,ദിശകൾ
அடைவு,ഡയറക്ടറി
"1. அடைவு சேவையகம், 2. அடைவு சேவையகம்","1. ഡയറക്ടറി സെർവർ, 2. ഡയറക്ടറി സെർവർ"
அடைவு சேவை,ഡയറക്ടറി സേവനം
முடியவில்லை,സാധ്യമല്ല
சமிக்ஞையை முடக்குகிறது,സിഗ്നൽ പ്രവർത്തനരഹിതമാക്കുന്നു
"1. துண்டித்தல், 2. துண்டித்தல்","1. വിച്ഛേദിക്കൽ, 2. വിച്ഛേദിക്കൽ"
"1. தனித்தனி, 2. தனித்தனி","1. ഡിസ്ക്രീറ്റ്, 2. ഡിസ്ക്രീറ്റ്"
"1. வட்டு, 2. வட்டு","1. ഡിസ്ക്, 2. ഡിസ്ക്"
"1. வட்டு முகவரி, 2. வட்டு முகவரி","1. ഡിസ്ക് വിലാസം, 2. ഡിസ്ക് വിലാസം"
"1. வட்டு வரிசை, 2. வட்டு வரிசை","1. ഡിസ്ക് അറേ, 2. ഡിസ്ക് അറേ"
"1. வட்டு திறன், 2. வட்டு திறன்","1. ഡിസ്ക് ശേഷി, 2. ഡിസ്ക് ശേഷി"
"1. வட்டு இயக்கி, 2. வட்டு இயக்கி","1. ഡിസ്ക് ഡ്രൈവർ, 2. ഡിസ്ക് ഡ്രൈവ്"
வட்டு கோப்பு,ഡിസ്ക് ഫയൽ
"1. வட்டு நினைவகம், 2. வட்டு நினைவகம், 3. வட்டு நினைவகம், 4. வட்டு நினைவகம்","1. ഡിസ്ക് മെമ്മറി, 2. ഡിസ്ക് മെമ്മറി, 3. ഡിസ്ക് മെമ്മറി, 4. ഡിസ്ക് മെമ്മറി"
வட்டு இயக்க முறைமை (DoS),ഡിസ്ക് ഓപ്പറേറ്റിംഗ് സിസ്റ്റം (DoS)
வட்டு தொகுப்பு,ഡിസ്ക് പാക്കേജ്
"1.சக்ரிகா சர்வர், 2.டிஸ்க் சர்வர்","1.ചക്രിക സെർവർ, 2.ഡിസ്ക് സെർവർ"
"1. வட்டு சேமிப்பு, 2. வட்டு சேமிப்பு","1. ഡിസ്ക് സംഭരണം, 2. ഡിസ്ക് സംഭരണം"
வட்டு,ഡിസ്കെറ്റ്
காட்சி கோப்பு,ഫയൽ പ്രദർശിപ്പിക്കുക
காட்சி படத்தை,ചിത്രം പ്രദർശിപ്പിക്കുക
அகற்றல்,നിർമാർജനം
தூரம்,ദൂരം
தூர செயல்பாடு,ദൂരം പ്രവർത്തനം
திரித்தல்,വളച്ചൊടിക്കൽ
வழங்கப்பட்டது,എത്തിച്ചു
விநியோகிக்கப்பட்ட தரவு,വിതരണം ചെയ്ത ഡാറ്റ
விநியோகிக்கப்பட்ட சேவையகம்,വിതരണം ചെയ്ത സെർവർ
"1. விநியோகிக்கப்பட்ட அமைப்பு, 2. விநியோகிக்கப்பட்ட அமைப்பு","1.ഡിസ്ട്രിബ്യൂട്ടഡ് സിസ്റ്റം, 2.ഡിസ്ട്രിബ്യൂട്ടഡ് സിസ്റ്റം"
விநியோகஸ்தர்,വിതരണക്കാരൻ
ஆவணம்,പ്രമാണം
அங்கீகாரம் பெற்ற ஆவணம்,പ്രമാണം അംഗീകൃത
"1. ஆவண சாளரம், 2. ஆவண சாளரம்","1. ഡോക്യുമെന്റ് വിൻഡോ, 2. ഡോക്യുമെന്റ് വിൻഡോ"
ஆவணங்கள்,പ്രമാണീകരണം
"களம், களம்","ഡൊമെയ്ൻ, ഡൊമെയ്ൻ"
டொமைன் பெயர்,ഡൊമെയ്ൻ നാമം
"1. டாட் மேட்ரிக்ஸ் பிரிண்டர், 2. டாட் மேட்ரிக்ஸ் பிரிண்டர்","1. ഡോട്ട് മാട്രിക്സ് പ്രിന്റർ, 2. ഡോട്ട് മാട്രിക്സ് പ്രിന്റർ"
"கீழ், கீழே","താഴെ, താഴെ"
"1.அவலின்க், 2.சதுரம்","1.അവലിങ്ക്, 2.ചതുരം"
பதிவிறக்க Tamil,ഡൗൺലോഡ്
பதிவிறக்க நேரம்,ഡൗൺലോഡ് സമയം
இழுவை,ട്രാക്ഷൻ
DRAM (டைனமிக் ரேம்),DRAM (ഡൈനാമിക് റാം)
ஓட்டம்,ഒഴുക്ക്
இயக்கி,ഡ്രൈവർ
இலைகள்,ഇലകൾ
டிராப் பட்டியல் பெட்டி,ഡ്രോപ്പ് ലിസ്റ്റ് ബോക്സ്
டிரம் டிரைவ்,ഡ്രം ഡ്രൈവ്
"1.டிரம் பிரிண்டர், 2.டிரம் பிரிண்டர்","1.ഡ്രം പ്രിന്റർ, 2.ഡ്രം പ്രിന്റർ"
"1. இம் யூனிட், 2. டிரம் யூனிட்","1. Im യൂണിറ്റ്, 2. ഡ്രം യൂണിറ്റ്"
"1. இருமை, 2. இரு","1. ദ്വൈതത, 2. ദ്വി"
இரட்டை அடர்த்தி,ഇരട്ട സാന്ദ്രത
"1. அமைதியான முகவரி, 2. போலி முகவரி","1. നിശബ്ദ വിലാസം, 2. വ്യാജ വിലാസം"
திணிப்பு,തള്ളുക
இரட்டை சுற்று,ഇരട്ട സർക്യൂട്ട്
சட்டப்பூர்வமாக்குதல்,നിയമവിധേയമാക്കൽ
முக்கிய திறவுகோல்,കീ കീ
"1.டி வி டி ஆர்./டபிள்யூ, 2. டிவிடி படித்தல், 3. எழுதுதல்","1.D V D R./W, 2. ഡിവിഡി വായന, 3. എഴുത്ത്"
டிவிடி ரோம்,ഡിവിഡി റോം
மாறும் அறிவுறுத்தல்,ചലനാത്മക നിർദ്ദേശം
"1.டைனமிக் மெமரி, 2.டைனமிக் மெமரி","1.ഡൈനാമിക് മെമ്മറി, 2.ഡൈനാമിക് മെമ്മറി"
"1. இயக்கவியல், 2. இயக்கவியல்","1. ഡൈനാമിക്സ്, 2. ഡൈനാമിക്സ്"
ஈ பி சி டி ஐ சி,ഇ ബി സി ഡി ഐ സി
மின் வணிகம்,ഇ-ബിസിനസ്
எதிரொலி,പ്രതിധ്വനി
