Kannada,Odiya
ಡಿಜಿಟಲ್ ಸ್ವಿಚ್,ଡିଜିଟାଲ୍ ସୁଇଚ୍ |
ಡಿಜಿಟಲ್ ಅನಲಾಗ್ ಪರಿವರ್ತಕ,ଡିଜିଟାଲ୍ ଆନାଗଲ୍ କନଭର୍ଟର |
ಡಿಜಿಟಲೀಕರಣ,ଡିଜିଟାଇଜେସନ୍
ಡಿಜಿಟಲೀಕರಣ,ଡିଜିଟାଇଜେସନ୍
ಡಿಜಿಟೈಸರ್,ଡିଜିଟାଇଜର୍
ಡಯೋಡ್,ଡାୟୋଡ୍
ಮೊದಲ ನೋಟ,ପ୍ରିମା ଫେସୀ |
ನೇರ ವಿಳಾಸ,ପ୍ରତ୍ୟକ୍ଷ ଠିକଣା
ನೇರ ಪರಿವರ್ತನೆ,ସିଧାସଳଖ ରୂପାନ୍ତର |
ನೇರ ಜೋಡಣೆ,ସିଧାସଳଖ ଯୋଡି |
"1. ನೇರ ಮೆಮೊರಿ ಪ್ರವೇಶ, 2. ನೇರ ಮೆಮೊರಿ ಪ್ರವೇಶ (DMA)","1. ସିଧାସଳଖ ମେମୋରୀ ଆକ୍ସେସ୍, 2. ସିଧାସଳଖ ମେମୋରୀ ଆକ୍ସେସ୍ (DMA)"
ನೇರ ಮೆಮೊರಿ ಪ್ರವೇಶ (DMA),ସିଧାସଳଖ ମେମୋରୀ ଆକ୍ସେସ୍ (DMA)
ನೇರ ವಿಧಾನ,ପ୍ରତ୍ୟକ୍ଷ ପଦ୍ଧତି |
ನಿರ್ದೇಶನಗಳು,ଦିଗଗୁଡିକ
ಡೈರೆಕ್ಟರಿ,ଡିରେକ୍ଟୋରୀ
"1. ಡೈರೆಕ್ಟರಿ ಸರ್ವರ್, 2. ಡೈರೆಕ್ಟರಿ ಸರ್ವರ್","1. ଡିରେକ୍ଟୋରୀ ସର୍ଭର, 2. ଡିରେକ୍ଟୋରୀ ସର୍ଭର |"
ಡೈರೆಕ್ಟರಿ ಸೇವೆ,ଡିରେକ୍ଟୋରୀ ସେବା
ಸಾಧ್ಯವಾಗುವುದಿಲ್ಲ,ଅସମର୍ଥ |
ಸಂಕೇತವನ್ನು ನಿಷ್ಕ್ರಿಯಗೊಳಿಸುವುದು,ସଙ୍କେତ ଅକ୍ଷମ କରିବା |
"1. ಸಂಪರ್ಕ ಕಡಿತ, 2. ಸಂಪರ್ಕ ಕಡಿತ","1. ବିଚ୍ଛିନ୍ନତା, 2. ବିଚ୍ଛିନ୍ନତା"
"1. ಡಿಸ್ಕ್ರೀಟ್, 2. ಡಿಸ್ಕ್ರೀಟ್","1. ବିଚ୍ଛିନ୍ନ, 2. ବିଚ୍ଛିନ୍ନ |"
"1. ಡಿಸ್ಕ್, 2. ಡಿಸ್ಕ್","1. ଡିସ୍କ, 2. ଡିସ୍କ"
"1. ಡಿಸ್ಕ್ ವಿಳಾಸ, 2. ಡಿಸ್ಕ್ ವಿಳಾಸ","1. ଡିସ୍କ ଠିକଣା, 2. ଡିସ୍କ ଠିକଣା"
"1. ಡಿಸ್ಕ್ ಅರೇ, 2. ಡಿಸ್ಕ್ ಅರೇ","1. ଡିସ୍କ ଆରେ, 2. ଡିସ୍କ ଆରେ |"
"1. ಡಿಸ್ಕ್ ಸಾಮರ್ಥ್ಯ, 2. ಡಿಸ್ಕ್ ಸಾಮರ್ಥ್ಯ","1. ଡିସ୍କ କ୍ଷମତା, 2. ଡିସ୍କ କ୍ଷମତା |"
"1. ಡಿಸ್ಕ್ ಡ್ರೈವರ್, 2. ಡಿಸ್ಕ್ ಡ್ರೈವ್","1. ଡିସ୍କ ଡ୍ରାଇଭର, 2. ଡିସ୍କ ଡ୍ରାଇଭ |"
ಡಿಸ್ಕ್ ಫೈಲ್,ଡିସ୍କ ଫାଇଲ୍ |
"1. ಡಿಸ್ಕ್ ಮೆಮೊರಿ, 2. ಡಿಸ್ಕ್ ಮೆಮೊರಿ, 3. ಡಿಸ್ಕ್ ಮೆಮೊರಿ, 4. ಡಿಸ್ಕ್ ಮೆಮೊರಿ","1. ଡିସ୍କ ମେମୋରୀ, 2. ଡିସ୍କ ମେମୋରୀ, 3. ଡିସ୍କ ମେମୋରୀ, 4 | ଡିସ୍କ ମେମୋରୀ"
ಡಿಸ್ಕ್ ಆಪರೇಟಿಂಗ್ ಸಿಸ್ಟಮ್ (DoS),ଡିସ୍କ ଅପରେଟିଂ ସିଷ୍ଟମ୍ (DoS)
ಡಿಸ್ಕ್ ಪ್ಯಾಕೇಜ್,ଡିସ୍କ ପ୍ୟାକେଜ
"1.ಚಕ್ರಿಕಾ ಸರ್ವರ್, 2.ಡಿಸ್ಕ್ ಸರ್ವರ್","1. ଚାକ୍ରିକା ସର୍ଭର, 2. ଡିସ୍କ ସର୍ଭର |"
"1. ಡಿಸ್ಕ್ ಸಂಗ್ರಹಣೆ, 2. ಡಿಸ್ಕ್ ಸಂಗ್ರಹಣೆ","1. ଡିସ୍କ ସଂରକ୍ଷଣ, 2. ଡିସ୍କ ସଂରକ୍ଷଣ"
ಡಿಸ್ಕೆಟ್,ଡିସ୍କେଟ୍ |
ಪ್ರದರ್ಶನ ಫೈಲ್,ଫାଇଲ୍ ପ୍ରଦର୍ଶନ କରନ୍ତୁ |
ಚಿತ್ರವನ್ನು ಪ್ರದರ್ಶಿಸಿ,ପ୍ରତିଛବି ପ୍ରଦର୍ଶନ କରନ୍ତୁ |
ವಿಲೇವಾರಿ,ନିଷ୍କାସନ
ದೂರ,ଦୂରତା
ದೂರ ಕಾರ್ಯ,ଦୂରତା କାର୍ଯ୍ୟ
ಅಸ್ಪಷ್ಟತೆ,ବିକୃତି
ವಿತರಿಸಲಾಯಿತು,ବିତରଣ
ವಿತರಿಸಿದ ಡೇಟಾ,ବଣ୍ଟିତ ତଥ୍ୟ |
ವಿತರಿಸಿದ ಸರ್ವರ್,ବଣ୍ଟିତ ସର୍ଭର |
"1.ಡಿಸ್ಟ್ರಿಬ್ಯೂಟೆಡ್ ಸಿಸ್ಟಮ್, 2.ಡಿಸ್ಟ್ರಿಬ್ಯೂಟೆಡ್ ಸಿಸ್ಟಮ್","1. ବଣ୍ଟିତ ସିଷ୍ଟମ୍, 2. ବଣ୍ଟିତ ସିଷ୍ଟମ୍ |"
ವಿತರಕ,ବିତରକ
ದಾಖಲೆ,ଡକ୍ୟୁମେଣ୍ଟ୍
ಡಾಕ್ಯುಮೆಂಟ್ ಮಾನ್ಯತೆ ಪಡೆದಿದೆ,ଡକ୍ୟୁମେଣ୍ଟ୍ ସ୍ୱୀକୃତିପ୍ରାପ୍ତ |
"1. ಡಾಕ್ಯುಮೆಂಟ್ ವಿಂಡೋ, 2. ಡಾಕ್ಯುಮೆಂಟ್ ವಿಂಡೋ","1. ଡକ୍ୟୁମେଣ୍ଟ୍ ୱିଣ୍ଡୋ, 2. ଡକ୍ୟୁମେଣ୍ଟ୍ ୱିଣ୍ଡୋ |"
ದಸ್ತಾವೇಜನ್ನು,ଡକ୍ୟୁମେଣ୍ଟେସନ୍
"ಡೊಮೇನ್, ಡೊಮೇನ್","ଡୋମେନ୍, ଡୋମେନ୍"
ಕಾರ್ಯಕ್ಷೇತ್ರದ ಹೆಸರು,ଡୋମେନ୍ ନାମ
"1. ಡಾಟ್ ಮ್ಯಾಟ್ರಿಕ್ಸ್ ಪ್ರಿಂಟರ್, 2. ಡಾಟ್ ಮ್ಯಾಟ್ರಿಕ್ಸ್ ಪ್ರಿಂಟರ್","1. ଡଟ୍ ମ୍ୟାଟ୍ରିକ୍ସ ପ୍ରିଣ୍ଟର୍, 2. ଡଟ୍ ମ୍ୟାଟ୍ରିକ୍ସ ପ୍ରିଣ୍ଟର୍ |"
"ಕೆಳಗೆ, ಕೆಳಗೆ","ତଳେ, ତଳେ"
"1.ಅವಲಿಂಕ್, 2.ಚದರ","1. ଆଭାଲିଙ୍କ୍, 2. ସ୍କ୍ୱାର୍ |"
ಡೌನ್ಲೋಡ್,ଡାଉନଲୋଡ୍ କରନ୍ତୁ |
ಡೌನ್‌ಲೋಡ್ ಸಮಯ,ଡାଉନଲୋଡ୍ ସମୟ |
ಎಳೆತ,ଟ୍ରାକ୍ସନ୍
DRAM (ಡೈನಾಮಿಕ್ RAM),DRAM (ଡାଇନାମିକ୍ RAM)
ಹರಿವು,ରନ୍ ଅଫ୍
ಚಾಲಕ,ଡ୍ରାଇଭର |
ಎಲೆಗಳು,ପତ୍ର
ಡ್ರಾಪ್ ಪಟ್ಟಿ ಬಾಕ್ಸ್,ଡ୍ରପ୍ ତାଲିକା ବାକ୍ସ
ಡ್ರಮ್ ಡ್ರೈವ್,ଡ୍ରମ୍ ଡ୍ରାଇଭ୍ |
"1.ಡ್ರಮ್ ಪ್ರಿಂಟರ್, 2.ಡ್ರಮ್ ಪ್ರಿಂಟರ್","1. ଡ୍ରମ୍ ପ୍ରିଣ୍ଟର୍, 2. ଡ୍ରମ୍ ପ୍ରିଣ୍ଟର୍ |"
"1. ಇಮ್ ಘಟಕ, 2. ಡ್ರಮ್ ಘಟಕ","1. ଇମ୍ ୟୁନିଟ୍, 2. ଡ୍ରମ୍ ୟୁନିଟ୍ |"
"1. ದ್ವಂದ್ವತೆ, 2. ದ್ವಿ","1. ଦ୍ୱ ual ତ୍ୟ, 2 bi"
ಉಭಯ ಸಾಂದ್ರತೆ,ଦ୍ୱ ual ତ ଘନତା |
"1. ಮೌನ ವಿಳಾಸ, 2. ನಕಲಿ ವಿಳಾಸ","1. ନୀରବ ଠିକଣା, 2. ନକଲି ଠିକଣା |"
ಡಂಪ್,ଡମ୍ପିଂ
ಡಬಲ್ ಸರ್ಕ್ಯೂಟ್,ଡବଲ୍ ସର୍କିଟ୍ |
ಕಾನೂನುಬದ್ಧಗೊಳಿಸುವಿಕೆ,ଆଇନଗତକରଣ |
ಪ್ರಮುಖ ಕೀ,କି କି
"1.ಡಿ ವಿ ಡಿ ಆರ್./ಡಬ್ಲ್ಯೂ, 2. ಡಿವಿಡಿ ಓದುವಿಕೆ, 3. ಬರವಣಿಗೆ","1.D V D R./W, 2 DVD ପଠନ, 3. ଲେଖିବା"
ಡಿವಿಡಿ ರಾಮ್,DVD ROM
ಡೈನಾಮಿಕ್ ಸೂಚನೆ,ଗତିଶୀଳ ନିର୍ଦ୍ଦେଶ
"1.ಡೈನಾಮಿಕ್ ಮೆಮೊರಿ, 2.ಡೈನಾಮಿಕ್ ಮೆಮೊರಿ","1. ଡାଇନାମିକ୍ ମେମୋରୀ, 2. ଡାଇନାମିକ୍ ମେମୋରୀ |"
"1. ಡೈನಾಮಿಕ್ಸ್, 2. ಡೈನಾಮಿಕ್ಸ್","1. ଡାଇନାମିକ୍ସ, 2. ଡାଇନାମିକ୍ସ"
ಇ ಬಿ ಸಿ ಡಿ ಐ ಸಿ,E B C D I C
ಇ-ವ್ಯವಹಾರ,ଇ-ବ୍ୟବସାୟ |
ಪ್ರತಿಧ್ವನಿ,ଇକୋ
"1.ಇ-ಕಾಮರ್ಸ್, 2.ಇ-ಕಾಮರ್ಸ್","1.e- ବାଣିଜ୍ୟ, 2.e- ବାଣିଜ୍ୟ |"
ಸಂಪಾದನೆ,ସମ୍ପାଦନା
ಸಂಪಾದಕ,ସମ୍ପାଦକ
ಶೈಕ್ಷಣಿಕ ತಂತ್ರಜ್ಞಾನ,ଶିକ୍ଷାଗତ ପ୍ରଯୁକ୍ତିବିଦ୍ୟା |
ಇ ಇ ಪಿ ರೋಮ್,e e p rom
"1. ಅರ್ಥಪೂರ್ಣ ವಿಳಾಸ, 2. ಪರಿಣಾಮಕಾರಿ ವಿಳಾಸ","1. ଅର୍ଥପୂର୍ଣ୍ଣ ଠିକଣା, 2. ପ୍ରଭାବଶାଳୀ ଠିକଣା |"
ಅರ್ಥಪೂರ್ಣ ಕಾರ್ಯನಿರ್ವಹಣಾ ವಿಳಾಸ,ଅର୍ଥପୂର୍ଣ୍ଣ ଅପରେଣ୍ଡ୍ ଠିକଣା |
ಪರಿಣಾಮಕಾರಿ ಕ್ರಮ,ପ୍ରଭାବଶାଳୀ କାର୍ଯ୍ୟ
ಪರಿಣಾಮಕಾರಿ UID,ପ୍ରଭାବଶାଳୀ UID |
ಪರಿಣಾಮಕಾರಿ ಪ್ರಸರಣ ಕಾರ್ಯಾಚರಣೆ,ପ୍ରଭାବଶାଳୀ ସଂକ୍ରମଣ କାର୍ଯ୍ୟ
ಆಕ್ಟಲ್ ಬೈಟ್,ଅକ୍ଟାଲ୍ ବାଇଟ୍ |
"ಎಲೆಕ್ಟ್ರಾನಿಕ್ ಕಲಿಕೆ, ಇ-ಕಲಿಕೆ","ଇଲେକ୍ଟ୍ରୋନିକ୍ ଶିକ୍ଷା, ଇ-ଲର୍ନିଂ |"
ಚುನಾವಣಾ ಅಲ್ಗಾರಿದಮ್,ନିର୍ବାଚନ ଆଲଗୋରିଦମ |
ಎಲೆಕ್ಟ್ರಾನಿಕ್ ಮೇಲ್ ಸೇವೆ (ಇ-ಮೇಲ್),ଇଲେକ୍ଟ୍ରୋନିକ୍ ମେଲ୍ ସେବା (ଇ-ମେଲ୍)
"1.ಎಲೆಕ್ಟ್ರಾನಿಕ್ ಪ್ರಿಂಟಿಂಗ್, 2.ಎಲೆಕ್ಟ್ರಾನಿಕ್ ಪ್ರಿಂಟರ್","1. ଇଲେକ୍ଟ୍ରୋନିକ୍ ପ୍ରିଣ୍ଟିଙ୍ଗ୍, 2. ଇଲେକ୍ଟ୍ରୋନିକ୍ ପ୍ରିଣ୍ଟର୍ |"
ವಿದ್ಯುತ್ ಲೆಕ್ಕಪತ್ರ ಯಂತ್ರ,ବ electrical ଦୁତିକ ଆକାଉଣ୍ଟିଂ ମେସିନ୍ |
ಎಲೆಕ್ಟ್ರಾನಿಕ್ಸ್,ଇଲେକ୍ଟ୍ରୋନିକ୍ସ
ಎಲೆಕ್ಟ್ರಾನಿಕ್ ಎಕ್ಸಾಸ್ಟ್ ಸಿಸ್ಟಮ್ (ECS),ଇଲେକ୍ଟ୍ରୋନିକ୍ ନିଷ୍କାସନ ସିଷ୍ଟମ୍ (ECS)
ಎಲೆಕ್ಟ್ರಾನಿಕ್ ಡೇಟಾ ವಿನಿಮಯ (EDI),ଇଲେକ୍ଟ୍ରୋନିକ୍ ଡାଟା ଏକ୍ସଚେଞ୍ଜ୍ (EDI)
ಎಲೆಕ್ಟ್ರಾನಿಕ್ ಡೇಟಾ ಸಂಸ್ಕರಣೆ,ବ electronic ଦ୍ୟୁତିକ ତଥ୍ୟ ପ୍ରକ୍ରିୟାକରଣ |
ಎಲೆಕ್ಟ್ರಾನಿಕ್ ಕರಪತ್ರ,ଇଲେକ୍ଟ୍ରୋନିକ୍ ବ୍ରୋସର |
ಎಲೆಕ್ಟ್ರಾನಿಕ್ ಫಂಡ್ ಟ್ರಾನ್ಸ್ಫರ್ ಮೆಕ್ಯಾನಿಸಂ (EFTS),ଇଲେକ୍ଟ୍ରୋନିକ୍ ପାଣ୍ଠି ସ୍ଥାନାନ୍ତର ଯାନ୍ତ୍ରିକତା (EFTS)
"1.ಎಲೆಕ್ಟ್ರಾನಿಕ್ ಜರ್ನಲ್, 2.ಎಲೆಕ್ಟ್ರಾನಿಕ್ ಜರ್ನಲ್","1. ଇଲେକ୍ଟ୍ରୋନିକ୍ ଜର୍ନାଲ୍, 2. ଇଲେକ୍ଟ୍ରୋନିକ୍ ଜର୍ନାଲ୍ |"
ಎಲೆಕ್ಟ್ರಾನಿಕ್ ಪ್ರಕಟಣೆ,ବ electronic ଦ୍ୟୁତିକ ପ୍ରକାଶନ |
ಎಲೆಕ್ಟ್ರಾನಿಕ್ ಸ್ವಿಚ್,ଇଲେକ୍ଟ୍ରୋନିକ୍ ସୁଇଚ୍ |
"ಅಂಶ, ಅಂಶ","ଉପାଦାନ, ଉପାଦାନ"
ಇ-ಮೇಲ್,ଇ-ମେଲ୍ |
"1. ಇಮೇಲ್ ವಿಳಾಸ, 2. ಎಲೆಕ್ಟ್ರಾನಿಕ್ ಮೇಲಿಂಗ್ ವಿಳಾಸ","1. ଇ-ମେଲ୍ ଠିକଣା, 2. ଇଲେକ୍ଟ୍ରୋନିକ୍ ମେଲିଂ ଠିକଣା |"
ಎಂಬೆಡೆಡ್ ಸಿಸ್ಟಮ್,ଏମ୍ବେଡ୍ ସିଷ୍ଟମ୍ |
ಎಂಬೆಡಿಂಗ್,ଏମ୍ବେଡିଂ
ಹೊರಸೂಸುವ ಕಪಲ್ಡ್ ಲಾಜಿಕ್ (ECL),ନିର୍ଗତ ଯୁକ୍ତ ତର୍କ (ECL)
ಖಾಲಿ ಜಾಗ,ଖାଲି ସ୍ଥାନ
"1. ಖಾಲಿ ಸರಪಳಿ, 2. ಖಾಲಿ ಸರಪಳಿ","1. ଖାଲି ଶୃଙ୍ଖଳା, 2. ଖାଲି ଶୃଙ୍ଖଳା |"
ಯಾಂತ್ರೀಕರಣ,ଯାନ୍ତ୍ରିକରଣ
"1.ಕ್ಯಾಪ್ಸುಲೇಶನ್, 2.ಕ್ಯಾಪ್ಸುಲೇಶನ್","1. କ୍ୟାପସୁଲେସନ୍, 2. କ୍ୟାପସୁଲେସନ୍ |"
ಡಿಕೋಡರ್,ଡିକୋଡର୍ |
ಎನ್ಕೋಡಿಂಗ್,ଏନକୋଡିଂ
"1. ಎನ್‌ಕೋಡರ್, 2. ಕೊಡಾಕ್","1. ଏନକୋଡର୍, 2. କୋଡାକ୍ |"
ಗುಪ್ತ ಡೇಟಾ,ଲୁକ୍କାୟିତ ତଥ୍ୟ |
ಗುಪ್ತ ಫೈಲ್ ಸಿಸ್ಟಮ್,ଲୁକ୍କାୟିତ ଫାଇଲ୍ ସିଷ୍ଟମ୍ |
"1. ಎನ್‌ಕ್ರಿಪ್ಶನ್, 2. ಕೋಡಿಂಗ್, 3. ಎನ್‌ಕೋಡಿಂಗ್","1. ଏନକ୍ରିପସନ୍, 2. କୋଡିଂ, 3. ଏନକୋଡିଂ |"
ಬ್ಲಾಕ್ ಅಂತ್ಯ,ବ୍ଲକ ଶେଷ
ಕಡತ-ಅಂತ್ಯ,ଫାଇଲ୍-ଏଣ୍ଡ୍ |
ಬಳಕೆದಾರ,ଉପଯୋଗକର୍ତ୍ତା |
ನಮೂದಿಸಿ,ପ୍ରବେଶ କର |
ಪ್ರವೇಶ ಕೀ,ପ୍ରବେଶ ଚାବି |
"1. ಉದ್ಯಮ ಸರ್ವರ್, 2. ಉದ್ಯಮ ಸೇವಕ","1. ଉଦୟମ୍ ସ war ରଭ, 2. ଉଦୟ ସେବାକ୍ |"
ಉದ್ಯಮ ವ್ಯವಸ್ಥೆ,ଏଣ୍ଟରପ୍ରାଇଜ୍ ସିଷ୍ଟମ୍ |
ಶಕ್ತಿ,ଶକ୍ତି
ಶಕ್ತಿ ಬಾಂಧವ್ಯ,ଶକ୍ତି ସମ୍ବନ୍ଧ
ಪ್ರವೇಶ ಸಮಯ,ପ୍ରବେଶ ସମୟ
ಇನ್ಪುಟ್ ವೇರಿಯಬಲ್,ଇନପୁଟ୍ ଭେରିଏବଲ୍ |
ಎಣಿಸಬಹುದಾದ,ଗଣନାଯୋଗ୍ୟ
ಪರಿಸರ,ପରିବେଶ
"1.ಯುಗ, 2. ಯುಗ, 3. ಸೂಚನೆಯ ಕ್ಷಣ","1. ଯୁଗ, 2 ଯୁଗ, 3 ନିର୍ଦ୍ଦେଶ ମୁହୂର୍ତ୍ତ"
EPRAM (ಹಣಕಾಸು ಪ್ರೋಗ್ರಾಮೆಬಲ್ ಓದಲು-ಮಾತ್ರ ಮೆಮೊರಿ),EPRAM (ଫାଇନାନ୍ସିଆଲ୍ ପ୍ରୋଗ୍ରାମେବଲ୍ ପଠନୀୟ ମେମୋରୀ)
ಎಪ್ಸಿಲಾನ್ ಸಂಕೋಚಕ,ଏପସିଲନ୍ କନଷ୍ଟ୍ରିକ୍ଟର୍ |
ಈಕ್ವಲೈಜರ್,ସମାନତା
ಉಪಕರಣ,ଉପକରଣ
ಸಮಾನತೆಯ ವರ್ಗ,ସମାନତା ଶ୍ରେଣୀ
ಸಮಾನ ಸಂಬಂಧ,ସମାନ ସମ୍ପର୍କ
"1. ಅಳಿವು, 2. ನಿರ್ಮೂಲನೆ","1. ବିଲୁପ୍ତ, 2. ବିଲୋପ"
ದೋಷ ತಿದ್ದುಪಡಿ ಕೋಡ್,ତ୍ରୁଟି ସଂଶୋଧନ କୋଡ୍ |
ದೋಷ ತಿದ್ದುಪಡಿ,ତ୍ରୁଟି ସଂଶୋଧନ
ದೋಷ ಪತ್ತೆ,ତ୍ରୁଟି ଚିହ୍ନଟ
ದೋಷ ನಿರ್ವಹಣೆ,ତ୍ରୁଟି ନିୟନ୍ତ୍ରଣ
ತಪ್ಪು ಸಂದೇಶ,ତ୍ରୁଟି ସନ୍ଦେଶ |
ದೋಷ ದರ,ତ୍ରୁଟି ହାର
ದೋಷ ಚೇತರಿಕೆ,ତ୍ରୁଟି ପୁନରୁଦ୍ଧାର
ದೋಷ ಹೆಸರು,ତ୍ରୁଟି ନାମ
ಪಾರು ಚಿಹ್ನೆ,ପଳାୟନ ପ୍ରତୀକ |
ಈಥರ್ನೆಟ್,ଇଥରନେଟ୍ |
ಈವೆಂಟ್,ଘଟଣା
ಈವೆಂಟ್ ಸರಣಿ,ଇଭେଣ୍ଟ ଶୃଙ୍ଖଳା |
ಈವೆಂಟ್ ನಿಯಂತ್ರಣ,ଇଭେଣ୍ଟ ନିୟନ୍ତ୍ରଣ |
ಈವೆಂಟ್ ಕೌಂಟರ್,ଇଭେଣ୍ଟ କାଉଣ୍ଟର
ವಿನಾಯಿತಿ ನಿರ್ವಹಣೆ,ବ୍ୟତିକ୍ରମ ନିୟନ୍ତ୍ରଣ |
ವಿನಿಮಯ ಡಿಸ್ಕ್ ಸಂಗ್ರಹಣೆ,ଡିସ୍କ ସଂରକ୍ଷଣ ବିନିମୟ କରନ୍ତୁ |
ಹೊರಗಿಡುವಿಕೆ,ବହିଷ୍କାର
ವಿಶೇಷ ಮತ್ತು (x ಅಥವಾ),ସ୍ୱତନ୍ତ୍ର ଏବଂ (x କିମ୍ବା)
ಕಾರ್ಯಗತಗೊಳಿಸಬಹುದಾದ ಪ್ರೋಗ್ರಾಂ,ଏକଜେକ୍ୟୁଟେବଲ୍ ପ୍ରୋଗ୍ରାମ୍
ಮರಣದಂಡನೆ ಹೇಳಿಕೆ,ନିଷ୍ପାଦନ ଷ୍ଟେଟମେଣ୍ଟ
ಆಯ್ದ ಹುಡುಕಾಟ,ଚୟନ ସନ୍ଧାନ |
ಅಸ್ತಿತ್ವದಲ್ಲಿರುವ,ବିଦ୍ୟମାନ
ಸಮಸ್ಯೆ,ସମସ୍ୟା
ತಜ್ಞ ವ್ಯವಸ್ಥೆ,ବିଶେଷଜ୍ଞ ବ୍ୟବସ୍ଥା |
"1. ಅಭಿವ್ಯಕ್ತಿ, 2. ಅಭಿವ್ಯಕ್ತಿ","1. ଅଭିବ୍ୟକ୍ତି, 2 ଅଭିବ୍ୟକ୍ତି"
ವಿಸ್ತೃತ ಗ್ರಾಫಿಕಲ್ ಮ್ಯಾಟ್ರಿಕ್ಸ್ (x g a),ବିସ୍ତାରିତ ଗ୍ରାଫିକାଲ୍ ମ୍ୟାଟ୍ରିକ୍ସ (x g a)
ವಿಸ್ತೃತ ಕೈಗಾರಿಕಾ ಮಾನದಂಡಗಳು (EIS),ବିସ୍ତାରିତ ଶିଳ୍ପ ମାନକ (EIS)
ಓವರ್ಲೋಡ್ ಯಂತ್ರ,ଓଭରଲୋଡ୍ ମେସିନ୍ |
ವಿಸ್ತೃತ ಸ್ಮರಣೆ,ବିସ୍ତୃତ ସ୍ମୃତି
"1. ವಿಸ್ತೃತ ನಿಖರತೆ, 2. ವಿಸ್ತೃತ ನಿಖರತೆ","1. ବିସ୍ତାରିତ ସଠିକତା, 2. ବିସ୍ତାରିତ ସଠିକତା |"
"1.ವಿಸ್ತರಿತ ವಿಂಗಡಣೆ, 2.ವಿಸ್ತರಿತ ಪ್ರತ್ಯೇಕತೆ","1. ବିସ୍ତାରିତ ସର୍ଟିଂ, 2. ବିସ୍ତାରିତ ପୃଥକତା |"
ಕರೆ ಮಾಡಿ,ପାଟିକରି ଡାକିବା
ಬಾಹ್ಯ ದೋಷ,ବାହ୍ୟ ତ୍ରୁଟି |
ಬಾಹ್ಯ ಕಾರ್ಯ,ବାହ୍ୟ କାର୍ଯ୍ୟ
ಬಾಹ್ಯ ಅಡಚಣೆ,ବାହ୍ୟ ବାଧା
"1.ಬಾಹ್ಯ ಸ್ಮರಣೆ, 2.ಬಾಹ್ಯ ಸ್ಮರಣೆ","1. ବାହ୍ୟ ସ୍ମୃତି, 2. ବାହ୍ୟ ସ୍ମୃତି"
ಬಾಹ್ಯ ಸ್ಮರಣೆ,ବାହ୍ୟ ସ୍ମୃତି
ಬಾಹ್ಯ ಮೋಡೆಮ್,ବାହ୍ୟ ମୋଡେମ୍ |
ಬಾಹ್ಯ ಉಲ್ಲೇಖ,ବାହ୍ୟ ସନ୍ଦର୍ଭ
ಬಾಹ್ಯ ಹುಡುಕಾಟ,ବାହ୍ୟ ସନ୍ଧାନ |
ಬಾಹ್ಯ ಶೇಖರಣಾ ಸಾಧನ,ବାହ୍ୟ ସଂରକ୍ଷଣ ଉପକରଣ
ಹೊರತೆಗೆಯುವಿಕೆ,ନିଷ୍କାସନ
ಹೊರತೆಗೆಯುವಿಕೆ,ବହିଷ୍କାର
ಫಲಕ ಅಕ್ಷರ ಮುದ್ರಕ,ପ୍ୟାନେଲ୍ ବର୍ଣ୍ଣ ପ୍ରିଣ୍ଟର୍
ವೈಫಲ್ಯ-ಸುರಕ್ಷತಾ ಕಾರ್ಯಾಚರಣೆ,ବିଫଳ-ସୁରକ୍ଷା କାର୍ଯ୍ୟ
ವಿಫಲತೆಯ ದರ,ବିଫଳତା ହାର
ವೈಫಲ್ಯ ವಿಸರ್ಜನೆ,ବିଫଳତା ନିଷ୍କାସନ
ತಪ್ಪು ಕೋಡ್,ମିଥ୍ୟା କୋଡ୍
ತಪ್ಪು ದೋಷ,ମିଥ୍ୟା ତ୍ରୁଟି |
"1.ಹೂಡಿಕೆ, 2.ಹೂಡಿಕೆ ಅಂಕಗಳು","1. ନିବେଶ, 2. ନିବେଶ ପଏଣ୍ଟ |"
"1. ಸಂಚಿಕೆ, 2. ಸಂಚಿಕೆ ಸಂಖ್ಯೆ","1. ଇସୁ, 2. ସଂଖ୍ୟା ସଂଖ୍ୟା"
"1. ರೆಪ್ಲಿಕೇಶನ್ I/O ಸಾಧನ, 2. ಪ್ರತಿಕೃತಿ ಇನ್‌ಪುಟ್ ಸಾಧನ/ಔಟ್‌ಪುಟ್","1. ନକଲ I / O ଉପକରଣ, 2 ନକଲ ଇନପୁଟ୍ ଉପକରଣ / ଆଉଟପୁଟ୍"
ಕ್ಷಿಪ್ರ ಫೋರ್ಯರ್ ವರ್ಗಾವಣೆ,ଦ୍ରୁତ ଫୁରିଅର୍ ସ୍ଥାନାନ୍ତର |
ಗಂಭೀರವಾದ ತಪ್ಪು,ସାଂଘାତିକ ତ୍ରୁଟି |
ದೋಷ ಪತ್ತೆ,ତ୍ରୁଟି ଚିହ୍ନଟ
ದೋಷ ರೋಗನಿರ್ಣಯ,ତ୍ରୁଟି ନିଦାନ
ದೋಷಸಹಿಷ್ಣುತೆ,ଦୋଷ ସହନଶୀଳତା |
ಫ್ಯಾಕ್ಸ್,ଫ୍ୟାକ୍ସ
ಫ್ಯಾಕ್ಸ್ ಸಂದೇಶ,ଫ୍ୟାକ୍ସ ବାର୍ତ୍ତା |
ಎಫ್ ಡಿಸಿ,f dc
