Bengali,Malayalam
প্রারম্ভিক বৈদিক যুগ,ആദ്യകാല വേദകാലം
ইক্লেসিয়া,എക്ലീസിയ
পুনরুদ্ধারের আদেশ,തിരിച്ചടവിന്റെ ശാസന
আট ভাঁজ পথ,എട്ട് മടക്ക പാത
প্রবীণ,മൂപ്പന്മാർ
বয়স্ক রাষ্ট্রনায়ক (=জেনরো),മുതിർന്ന രാഷ്ട്രതന്ത്രജ്ഞൻ (=ജനറോ)
হাতির ছাগু,എലിഫന്റ് ഗോഡ്
এগারো বছরের অত্যাচার,പതിനൊന്ന് വർഷത്തെ സ്വേച്ഛാധിപത്യം
Elysae (=Elysee),എലിസെ (=എലിസീ)
ঘের আন্দোলন,എൻക്ലോഷർ പ്രസ്ഥാനം
এনসাইক্লিক্যাল,വിജ്ഞാനകോശം
বিশ্বকোষবাদী আন্দোলন,എൻസൈക്ലോപീഡിസ്റ്റ് പ്രസ്ഥാനം
Entente,എന്റന്റെ
Entente cordiale,എന്റെ ഹൃദയം
সিংহাসন,സിംഹാസനം
এনট্যুরেজ,പരിവാരം
এফোদ,എഫോദ്
ইফোর,എഫോർ
মহাকাব্য যুগ,ഇതിഹാസ യുഗം
মহাকাব্যিক নায়ক,ഇതിഹാസ നായകൻ
এপিগ্রাফ,എപ്പിഗ്രാഫ്
এপিস্কোপ্যাসি,എപ്പിസ്കോപ്പസി
এপিস্কোপেট,എപ്പിസ്കോപ്പ
পর্ব,എപ്പിസോഡ്
যুগ,യുഗം
যুগ তৈরির ঘটনা,യുഗനിർമ്മാണ സംഭവം
যুগ সৃষ্টিকারী মানুষ,യുഗനിർമ്മാതാവ്
উপনাম,പേരുനാമം
ইকুয়েরি,ഇക്വറി
ইকুয়েরি,ഇക്വറി
অশ্বারোহী মূর্তি,കുതിരസവാരി പ്രതിമ
যুগ,യുഗം
এরগাস্টুলাম,എർഗസ്റ്റുലം
ইউক্যারিস্ট,ദിവ്യബലി
ধর্মপ্রচার,ഇവാഞ്ചലിസം
ধর্মপ্রচার আন্দোলন,സുവിശേഷ പ്രസ്ഥാനം
ধর্মপ্রচারক,സുവിശേഷകൻ
Exarch,എക്സാർച്ച്
এক্সিল্যার্ক,എക്സിലാർക്ക്
ফালাঙ্গিস্ট,ഫലാങ്കിസ്റ്റ്
পিতার জমি,പിതൃഭൂമി
পিতার জমি,പിതൃഭൂമി
ফেরিয়া,ഫെരിയേ
ফেটিশ,ഫെറ്റിഷ്
সামন্ত জোত,ഫ്യൂഡൽ ഹോൾഡിംഗ്സ്
সামন্ততন্ত্র (=সামন্ততন্ত্র),ഫ്യൂഡലിസം (=ഫ്യൂഡൽ സമ്പ്രദായം)
সামন্ততান্ত্রিক ব্যবস্থা,ഫ്യൂഡൽ സമ്പ്രദായം
সামন্ত,ഫ്യൂഡറി
ফিদেই রক্ষাকারী (=বিশ্বাসের রক্ষক),ഫിഡെ ഡിഫൻസർ (=വിശ്വാസത്തിന്റെ സംരക്ഷകൻ)
ফিফ,ഫൈഫ്
ক্ষেত্র ব্যবস্থা,ഫീൽഡ് സിസ്റ്റം
পঞ্চদশ কর,പതിനഞ്ചാമത്തെ നികുതി
ফিগার হেড,ചിത്ര തല
ফিন ডি siecle,ഫിൻ ഡി സൈക്കിൾ
আগুন ভক্ষক,തീ തിന്നുന്നവൻ
পাঁচ মাইল আইন,അഞ്ച് മൈൽ നിയമം
পতাকা,പതാക
ফ্ল্যামেন ডায়ালিস,ഫ്ലെമെൻ ഡയാലിസ്
ফ্ল্যামেন মার্শালিস,ഫ്ലമെൻ മാർട്ടിയാലിസ്
জ্বলন্ত মশাল,ജ്വലിക്കുന്ന ടോർച്ച്
ফ্ল্যাঙ্ক,പാർശ്വഭാഗം
ফ্ল্যাঙ্কিং আন্দোলন,ഫ്ലാങ്കിംഗ് ചലനം
বিকশিত সভ্যতা,അഭിവൃദ്ധി പ്രാപിക്കുന്ന നാഗരികത
fluvialistic বিশ্বাস,ഫ്ലൂവിയലിസ്റ്റിക് വിശ്വാസം
লোকদেবতা,നാടോടി ദൈവം
লোকদেবী,നാടോടി ദേവത
লোক স্মৃতি,നാടോടി ഓർമ്മ
লোককথা (=লোককাহিনী),നാടോടി മിത്ത് (=നാടോടിക്കഥ)
চারণ,തീറ്റ കണ്ടെത്തുന്നു
অভিযান,ഫോറേ
পূর্বাবস্থায়,മുൻഗാമി
পূর্বপুরুষ,പൂർവ്വപിതാവ്
অগ্রদূত,മുൻഗാമി
অসহায় আশা,കൈവിട്ട പ്രതീക്ഷ
গঠনমূলক পর্যায়,രൂപീകരണ ഘട്ടം
দুর্গ,കോട്ട
দুর্গ,കോട്ടകെട്ടൽ
সুরক্ষিত শহর,ഉറപ്പുള്ള പട്ടണം
দুর্গ,കോട്ട
ফরচুনা,ഫോർച്യൂണ
ফোরাম রোমানাম,ഫോറം റൊമാനം
ফ্রান্সিসকান,ഫ്രാൻസിസ്കൻ
ফ্র্যাঙ্কলিন,ഫ്രാങ്ക്ലിൻ
ভ্রাতৃঘাতী যুদ্ধ,സഹോദരീഹത്യ യുദ്ധം
বিনামূল্যে চার্চ,സ്വതന്ത്ര പള്ളി
ফ্রিহোল্ডার,ഫ്രീഹോൾഡർ
ফ্রিল্যান্স সৈনিক,സ്വതന്ത്ര സൈനികൻ
ফ্রিল্যান্স সৈনিক,സ്വതന്ത്ര സൈനികൻ
ফ্রিম্যান,ഫ്രീമാൻ
ফ্রিম্যান,ഫ്രീമാൻ
ফ্রিপাস,സൗജന്യ പ്രവേശനം
ফরাসি বিপ্লব,ഫ്രഞ്ച് വിപ്ലവം
ভদ্র,ഫ്രയർ
ফ্রিশিয়ান ভাড়াটে,ഫ്രാസിയൻ കൂലിപ്പടയാളികൾ
সীমান্তের মানুষ,അതിർത്തിയിലെ മനുഷ്യൻ
গ্যালিওন,ഗാലിയൻ
গ্যালিকান (=গ্যালিকানিস্ট),ഗാലിക്കൻ (=ഗല്ലിക്കനിസ്റ്റ്)
গ্যালিকানিজম,ഗാലിക്കനിസം
গ্যারিসন,ഗാരിസൺ
গল,ഗൗൾ
গান্টলেট,ഗൗണ്ട്ലെറ്റ്
গান্টলেট,ഗൗണ്ട്ലെറ്റ്
গাজেবো,ഗസീബോ
গাজেবো,ഗസീബോ
গাজেবো,ഗസീബോ
বংশগত ইতিহাস,വംശാവലി ചരിത്രം
বংশগত রেকর্ড,വംശാവലി രേഖ
বংশগত সারণী,വംശാവലി പട്ടിക
বংশগত গাছ,വംശാവലി വൃക്ഷം
বংশতালিকা,വംശാവലി
বংশতালিকা,വംശാവലി
প্রজন্ম,തലമുറ
গণহত্যা,വംശഹത്യ
বিধর্মী,വിജാതീയൻ
বিধর্মী,വിജാതീയൻ
বিধর্মী,വിജാതീയൻ
বিধর্মী,വിജാതീയൻ
ঘেটো,ഗെട്ടോ
ঘেটো,ഗെട്ടോ
গিবত,ഗിബെറ്റ്
গিল্ড (=গিল্ড),ഗിൽഡ് (=ഗിൽഡ്)
গ্ল্যাডিয়েটার,ഗ്ലാഡിയേറ്റർ
গৌরবময় বিপ্লব,മഹത്തായ വിപ്ലവം
গোল্ডেন হোর্ড,ഗോൾഡൻ ഹോർഡ്
মহাজোট,മഹാസഖ്യം
গ্র্যান্ডি,ഗ്രാൻഡീ
গ্র্যান্ড সাইনর,ഗ്രാൻഡ് സിഗ്നർ
গ্র্যান্ড সাইনর,ഗ്രാൻഡ് സിഗ്നർ
মহান গৃহযুদ্ধ,മഹത്തായ ആഭ്യന്തരയുദ്ധം
মহান প্রস্থান (বুদ্ধের),മഹത്തായ പുറപ്പാട് (ബുദ്ധന്റെ)
বৃহত্তর ভারত,ഗ്രേറ്റർ ഇന്ത്യ
গ্রেট হেলাস,ഗ്രേറ്റ് ഹെല്ലസ്
গ্রেট হোর্ড,വലിയ സംഘം
মহান ত্যাগ (= মহান প্রস্থান),മഹത്തായ ത്യാഗം (=വലിയ പുറപ്പാട്)
মহান সীল,വലിയ മുദ്ര
মহান Trak,വലിയ ട്രാക്ക്
দারুণ যানবাহন,വലിയ വാഹനം
চীনের মহাপ্রাচীর,ചൈനീസ് വന്മതില്
গ্রীভ,ഗ്രേവ്
গার্ড-চেম্বার,ഗാർഡ് ചേംബർ
গার্ড-চেম্বার,ഗാർഡ് ചേംബർ
গার্ড-চেম্বার,ഗാർഡ് ചേംബർ
গুপ্ত,ഗുപ്തർ
হ্যাজিওগ্রাফি,ഹാജിയോഗ്രാഫി
হ্যাজিওগ্রাফি,ഹാജിയോഗ്രാഫി
হ্যাজিওলজি,ഹാജിയോളജി
হ্যাজিওলজি,ഹാജിയോളജി
ব্যক্তিগত দর্শকদের হল,സ്വകാര്യ പ്രേക്ഷകരുടെ ഹാൾ
পাবলিক দর্শক হল,പൊതു പ്രേക്ഷകരുടെ ഹാൾ
হ্যাচমেন্ট,ഹാച്ച്മെന്റ്
বিধর্মী,ഹീതൻ
বিধর্মী,ഹീതൻ
হিথেনিজম,ഹീതനിസം
হেগিরা (হেজেরা),ഹെഗിറ (ഹെജേര)
হেলেনবাদ,ഹെല്ലനിസം
হেলট,ഹെലോട്ട്
হেরাল্ড্রি,ഹെറാൾഡ്രി
ঐতিহ্য,പൈതൃകം
হায়ারোগ্লিফিক রৈখিক অক্ষর,ഹൈറോഗ്ലിഫിക് ലീനിയർ പ്രതീകങ്ങൾ
হায়ারোগ্লিফিক লিপি,ഹൈറോഗ്ലിഫിക് ലിപി
উচ্চ গির্জা,ഉയർന്ന പള്ളി
উচ্চ ল্যান্ডার,ഉയർന്ന ലാൻഡർ
হিন্দুধর্ম,ഹിന്ദുമതം
ঐতিহাসিক,ചരിത്രകാരൻ
ঐতিহাসিক,ചരിത്രകാരൻ
ঐতিহাসিক বস্তুবাদ,ചരിത്രപരമായ ഭൗതികവാദം
ঐতিহাসিক যুগ,ചരിത്ര യുഗം
ঐতিহাসিক সীমান্ত,ചരിത്രപരമായ അതിർത്തി
ইতিহাসবিদ,ചരിത്രകാരൻ
ইতিহাসবিদ,ചരിത്രകാരൻ
ইতিহাস রচনা,ചരിത്രരചന
ইতিহাস রচনা,ചരിത്രരചന
ইতিহাস,ചരിത്രം
হিট্টাইট সাম্রাজ্য,ഹിറ്റൈറ്റ് സാമ്രാജ്യം
পবিত্র জোট,വിശുദ്ധ സഖ്യം
পবিত্র শহর,വിശുദ്ധ നഗരം
পবিত্র শহর,വിശുദ്ധ നഗരം
পবিত্র ভূমি,പുണ്യ സ്ഥലം
পবিত্র ভূমি,പുണ്യ സ്ഥലം
পবিত্র লীগ,ഹോളി ലീഗ്
পবিত্র লীগ,ഹോളി ലീഗ്
পবিত্র রোমান সাম্রাজ্য (= সাম্রাজ্য),വിശുദ്ധ റോമൻ സാമ്രാജ്യം (= സാമ്രാജ്യം)
পবিত্র সাগর,വിശുദ്ധ കടൽ
পবিত্র সাগর,വിശുദ്ധ കടൽ
জেহাদ,വിശുദ്ധ യുദ്ധം
জেহাদ,വിശുദ്ധ യുദ്ധം
হোম সরকার,ആഭ്യന്തര സർക്കാർ
ঘরের রক্ষক,ഹോം ഗാർഡ്
স্বদেশ,സ്വദേശം
স্বায়ত্তশাসন,ഹോം റൂൾ
স্বায়ত্তশাসন,ഹോം റൂൾ
Horde,കൂട്ടം
Horde,കൂട്ടം
শত্রু দেশ,ശത്രു രാജ്യം
প্রতিকূল ভূমি,ശത്രു ഭൂമി
গরম সাধনা,ചൂടുള്ള പിന്തുടരൽ
গৃহ,വീട്
গৃহ,വീട്
হাউস অফ কমন্স,പ്രജാസഭ
হাউস অফ লর্ডস,ഹൗസ് ഓഫ് ലോർഡ്സ്
হাউস অফ রিপ্রেজেন্টেটিভস,പ്രതിനിധി സഭ
Huguenots,ഹ്യൂഗനോട്ടുകൾ
মানবতাবাদ,മാനവികത
মানবতাবাদী,ഹ്യൂമനിസ്റ്റ്
শত ইয়েসের যুদ্ধ,നൂറ് യെസ്സർ യുദ്ധം
হুংকার,ഹങ്കർ
ইবাদত খানা (উপাসনা ঘর),ഇബാദത്ത് ഖാന (ആരാധനാലയം)
আইকনোক্লাস্ট,ഐക്കണോക്ലാസ്റ്റ്
মূর্তিপূজক,വിഗ്രഹാരാധകൻ
ইলাহী যুগ,ഇലാഹി യുഗം
অবৈধ যুদ্ধ,നിയമവിരുദ്ധ യുദ്ധം
আলোকিত পাণ্ডুলিপি,പ്രകാശിതമായ കൈയെഴുത്തുപ്രതി
সচিত্র পাণ্ডুলিপি,ചിത്രീകരിച്ച കൈയെഴുത്തുപ്രതി
সচিত্র পাণ্ডুলিপি,ചിത്രീകരിച്ച കൈയെഴുത്തുപ്രതി
ইমাম (ইমাম),ഇമാം (ഇമ്മൂം)
ইমামতি,ഇമാമത്ത്
ইমামতি,ഇമാമത്ത്
ইমামবাড়া,ഇമാംബരഃ
ইম্পেরিয়াল,ഇംപീരിയൽ
ইম্পেরিয়াল সিটি,സാമ്രാജ്യത്വ നഗരം
সাম্রাজ্যবাদ,സാമ്രാജ്യത്വം
ইম্পেরিয়াল পছন্দ,സാമ്രാജ്യത്വ മുൻഗണന
ইমপলিসি,അപ്രമാദിത്വം
প্রতারক,വഞ്ചകൻ
কারাবাস,തടവ്
কারাবাস,തടവ്
অনুপ্রবেশ,കടന്നുകയറ്റം
অনুপ্রবেশকারী,നുഴഞ്ഞുകയറ്റക്കാരൻ
স্বাধীনতা,സ്വാതന്ത്ര്യം
স্বাধীনতা দিবস,സ്വാതന്ത്യദിനം
স্বাধীনতা হল,ഇൻഡിപെൻഡൻസ് ഹാൾ
ভারতীয় আমেরিকান (=লাল ভারতীয়=আমেরিকান ভারতীয়),ഇന്ത്യൻ അമേരിയൻ (=റെഡ് ഇന്ത്യൻ=അമേരിക്കൻ ഇന്ത്യൻ)
ইন্ডিয়ান হোম রুল লিগ,ഇന്ത്യൻ ഹോം റൂൾ ലീഗ്
শিল্প বিপ্লব,വ്യവസായ വിപ്ലവം
কাফের,അവിശ്വാസി
কাফের,അവിശ്വാസി
অনুপ্রবেশ,നുഴഞ്ഞുകയറ്റം
অনুপ্রবেশকারী,നുഴഞ്ഞുകയറ്റക്കാരൻ
তথ্যদাতা,വിവരദാതാവ്
তথ্যদাতা,വിവരദാതാവ്
তথ্যদাতা,വിവരദാതാവ്
তথ্যদাতা,വിവരദാതാവ്
প্রবেশ,പ്രവേശനം
প্রবেশ,പ്രവേശനം
প্রবেশ,പ്രവേശനം
বাসস্থান,താമസസ്ഥലം
বাসিন্দা,നിവാസി
উত্তরাধিকার,അനന്തരാവകാശം
উত্তরাধিকার,അനന്തരാവകാശം
উত্তরাধিকার,അനന്തരാവകാശം
শিলালিপি,ലിഖിതം
চিহ্ন,ചിഹ്നം
যোগদানের যন্ত্র,പ്രവേശന ഉപകരണം
সরকারের যন্ত্র,സർക്കാരിന്റെ ഉപകരണം
বিদ্রোহ (বিদ্রোহ),കലാപം (കലാപം)
বিদ্রোহী,വിമതൻ
বিদ্রোহ,കലാപം
বিদ্রোহ,കലാപം
মিশ্রণ,സംയോജനം
রেকর্ডের অখণ্ডতা,രേഖകളുടെ സമഗ്രത
রাজ্যের অখণ্ডতা,സംസ്ഥാനങ്ങളുടെ സമഗ്രത
ইন্টেলিজেন্টসিয়া (বুদ্ধিমত্তা),ബുദ്ധിജീവി (ഇന്റലിജന്റ്സിയ)
মধ্যস্থতা,മദ്ധ്യസ്ഥത
মধ্যস্থতাকারী,മദ്ധ്യസ്ഥൻ
মধ্যস্থতাকারী,ഇടനിലക്കാരൻ
আন্তর্জাতিকতাবাদ,അന്തർദേശീയത
আন্তর্জাতিকতাবাদ,അന്തർദേശീയത
আন্তর্জাতিকতাবাদী,അന്താരാഷ്ട്രവാദി
আন্তঃযুদ্ধ,ആഭ്യന്തര യുദ്ധം
ইন্টার্নী,ഇന്റേണി
ইন্টারনি,ഇന്റേണി
ইন্টারনি ক্যাম্প,ഇന്റേണി ക്യാമ്പ്
অন্তরীণ,അന്തേവാസി
অন্তরীণ,അന്തേവാസി
অন্তরীণ,അന്തേവാസി
ইন্টারনুনসিও,ഇന്റർന്യൂൺസിയോ
দোভাষী,വ്യാഖ്യാതാവ്
দোভাষী,വ്യാഖ്യാതാവ്
দোভাষী,വ്യാഖ്യാതാവ്
হস্তক্ষেপ,ഇടപെടൽ
ইন্টেস্ট্যাসি,ഇന്റസ്റ്റസി
ইনটেস্টেট,ഇൻറസ്റ്റേറ്റ്
চক্রান্ত,കുതന്ത്രം
অনুপ্রবেশকারী,നുഴഞ്ഞുകയറ്റക്കാരൻ
অনুপ্রবেশকারী,നുഴഞ്ഞുകയറ്റക്കാരൻ
অনধিকারপ্রবেশ,നുഴഞ്ഞുകയറ്റം
আক্রমণ,അധിനിവേശം
আক্রমণ,അധിനിവേശം
বিনিয়োগ করুন,നിക്ഷേപിക്കുക
বিনিয়োগ করুন,നിക്ഷേപിക്കുക
বিনিয়োগ করুন,നിക്ഷേപിക്കുക
বিনিয়োগ করুন,നിക്ഷേപിക്കുക
ইনভেস্টিচার,നിക്ഷേപം
ইনভেস্টিচার,നിക്ഷേപം
ইনভেস্টিচার,നിക്ഷേപം
বিনিয়োগ অনুষ্ঠান,നിക്ഷേപ ചടങ്ങ്
জাতীয়তার সাথে বিনিয়োগ করুন,ദേശീയതയോടെ നിക്ഷേപിക്കുക
অজেয় আরমাদা,അജയ്യമായ അർമാഡ
অমান্যতা (রাষ্ট্রের),ലംഘനം (സംസ്ഥാനത്തിന്റെ)
লঙ্ঘন রাষ্ট্র,ലംഘിക്കുന്ന അവസ്ഥ
অভেদ্য দুর্গ,അഭേദ്യമായ കോട്ട
আয়রন বয়স,ഇരുമ്പ് യുഗം
লোহার পর্দা,ഇരുമ്പു മറ
আয়রন গার্ড,ഇരുമ്പ് കാവൽ
লোহার রেশন,ഇരുമ്പ് റേഷൻ
লোহার দিক,ഇരുമ്പ് വശങ്ങൾ
লোহার টিপযুক্ত তীর,ഇരുമ്പ് ടിപ്പുള്ള അമ്പ്
ইস্তমিয়ান গেমস,ഇസ്ത്മിയൻ ഗെയിമുകൾ
জেনিসারি,ജാനിസറി
দারোয়ান,കാവൽക്കാരൻ
দারোয়ান,കാവൽക്കാരൻ
জ্যাভলিন,ജാവലിൻ
জিম ক্রো আইন,ജിം ക്രോ നിയമങ്ങൾ
জিঙ্গো,ജിങ്കോ
জিঙ্গো,ജിങ്കോ
জিঙ্গো,ജിങ്കോ
জিঙ্গোইজম,ജിങ്കോയിസം
যৌথ অভিযান,സംയുക്ത പ്രവർത്തനം
যৌথ নিয়ন্ত্রণ,സംയുക്ത നിയന്ത്രണം
যৌথ দখল,ജോയിന്റ് ഒക്യുപെൻസി
জুরি,ജൂറി
শুধু কারণ,വെറും വ്യവഹാരം
রাখা,സൂക്ഷിക്കുക
আর্কাইভের রক্ষক,ആർക്കൈവ്സ് സൂക്ഷിപ്പുകാരൻ
কেটলি-ড্রাম,കെറ്റിൽ-ഡ്രം
মূল শব্দ,പ്രധാന വാക്ക്
রাজা,രാജാവ്
রাজ্য,രാജ്യം
কিংলেট,കിംഗ്ലെറ്റ്
কিং মেকার,കിംഗ് മേക്കർ
রাজত্ব,രാജത്വം
রাজত্ব,രാജത്വം
রান্নাঘরের তাক,അടുക്കള കാബിനറ്റ്
নাইট,നൈറ്റ്
রাজত্ব,രാജത്വം
Kinghts হাসপাতালের,കിംഗ്സ് ഹോസ്പിറ്റലർമാർ
সেন্ট জন নাইট,നൈറ്റ്സ് ഓഫ് സെന്റ് ജോൺ
নাইট টেম্পলার,നൈറ്റ് ടെംപ്ലർ
Ku Klux Klan (KKK),കു ക്ലക്സ് ക്ലാൻ (കെകെകെ)
কুমিন্তং,കുമിൻതാങ്
সাধারণ,അല്മായ
ল্যান্স,ലാൻസ്
ল্যান্সার,ലാൻസർ
পরে গুপ্তরা,പിന്നീട് ഗുപ്തർ
বৈধ উত্তরাধিকারী,നിയമാനുസൃത അവകാശി
অনাচার (=বিশৃঙ্খলা),നിയമലംഘനം (=അസ്വാസ്ഥ്യം)
অনাচার (=বিশৃঙ্খলা),നിയമലംഘനം (=അസ്വാസ്ഥ്യം)
আইন প্রভুরা,നിയമപ്രഭുക്കൾ
ধার্মিকতার আইন,ഭക്തി നിയമം
জাতির লীগ,ലീഗ് ഓഫ് നേഷൻസ്
উত্তরাধিকার (= উইল),പാരമ്പര്യം (=വസ്വിയ്യത്ത്)
উত্তরাধিকার (= উইল),പാരമ്പര്യം (=വസ്വിയ്യത്ത്)
আইনগত উত্তরাধিকারী,നിയമപരമായ അവകാശി
লিগেট,നിയമാനുസൃതം
লিগেট,നിയമാനുസൃതം
লিগেট,നിയമാനുസൃതം
কিংবদন্তি,ഇതിഹാസം
কিংবদন্তি,ഇതിഹാസം
সৈন্যদল,ലെജിയൻ
সৈন্যদল,ലെജിയൻ
লিজিয়ন অফ অনার,ലീജിയൻ ഓഫ് ഓണർ
লেস ম্যাজেস্টি (=লেস ম্যাজেস্ট),ലെസ് മഹിമ (=ലെസെ മഹിമ)
কম রাজ্য,കുറഞ്ഞ സംസ്ഥാനങ്ങൾ
বিশ্বাস পত্র,വിശ്വാസപത്രങ്ങൾ
লিজ-প্রভু,ലീജ്-പ്രഭു
লিজ ম্যান,ലീജ് മനുഷ്യൻ
লিজ ম্যান,ലീജ് മനുഷ്യൻ
যাবজ্জীবন কারাদণ্ড,ജീവപര്യന്തം തടവ്
বংশ,വംശാവലി
লিটল ইংল্যান্ডার,ചെറിയ ഇംഗ്ലണ്ടുകാരൻ
ছোট যান (= কম যানবাহন),ചെറിയ വാഹനം (=കുറവ് വാഹനം)
উপকূলীয় রাষ্ট্র,തീരദേശ സംസ്ഥാനം
লিটার্জি,ആരാധനക്രമങ്ങൾ
লিটার্জি,ആരാധനാക്രമം
স্থানীয় আনুগত্য,പ്രാദേശിക വിധേയത്വം
স্থানীয় স্ব-সরকার,തദ്ദേശ സ്വയംഭരണം
দীর্ঘ সংসদ,നീണ്ട പാർലമെന്റ്
নিম্ন দেশগুলি,താഴ്ന്ന രാജ്യങ്ങൾ
অনুগত,വിശ്വസ്തൻ
আনুগত্য,സത്യസന്ധത
ম্যাকিয়াভেলিয়ান নীতি,മച്ചിയവെല്ലിയൻ നയം
ম্যাগনা কার্টা,മാഗ്ന കാർട്ട
ম্যাগনাম কনসিলিয়াম,മാഗ്നം കൺസിലിയം
মালুম নিষেধ,മലം നിരോധനം
মান্দামুস,മന്ദമസ്
ম্যান্ডেট,ജനവിധി
"আদেশ, শ্রেণী &#39;ক&#39;","മാൻഡേറ്റ്, ക്ലാസ് &#39;എ&#39;"
"আদেশ, শ্রেণী &#39;বি&#39;","മാൻഡേറ്റ്, ക്ലാസ് &#39;ബി&#39;"
"ম্যান্ডেট, ক্লাস &#39;সি&#39;","മാൻഡേറ്റ്, ക്ലാസ് &#39;സി&#39;"
ম্যান্ডেট সিস্টেম,മാൻഡേറ്റ് സിസ്റ്റം
বাধ্যতামূলক অবস্থা,നിർബന്ധിത സംസ്ഥാനം
ম্যাঙ্গোনেল,മാങ്കണൽ
ঘোষণাপত্র,മാനിഫെസ്റ്റോ
কৌশল,കുതന്ത്രങ്ങൾ
যুদ্ধের মানুষ,മാൻ-ഓഫ്-വാർ
ম্যানর,മനോർ
ম্যানর,മനോർ
জনশক্তি,മനുഷ്യശക്തി
জনশক্তি,മനുഷ്യശക്തി
ম্যানুমিশন,മനുമിഷൻ
মনুমিত,മനുമിത്
পাণ্ডুলিপি,കൈയെഴുത്തുപ്രതി
পাণ্ডুলিপি,കൈയെഴുത്തുപ്രതി
পাণ্ডুলিপি,കൈയെഴുത്തുപ്രതി
ডাকাত,കൊള്ളക്കാരൻ
সামুদ্রিক বেল্ট,മാരിടൈം ബെൽറ്റ്
সামুদ্রিক সভ্যতা,സമുദ്ര നാഗരികത
সামুদ্রিক পতাকা,സമുദ്ര പതാക
সামুদ্রিক ক্ষমতা,സമുദ്ര ശക്തികൾ
সামুদ্রিক সার্বভৌমত্ব,സമുദ്ര പരമാധികാരം
সামুদ্রিক যুদ্ধ,സമുദ്ര യുദ്ധം
মার্কুইস,മാർക്വിസ്
মার্কুইসেট,മാർക്വിസേറ്റ്
সেনাশাসন,പട്ടാള നിയമം
মার্শাল রেস,ആയോധന മത്സരങ്ങൾ
শহীদ,രക്തസാക്ഷി
হত্যাকাণ্ড,കൂട്ടക്കൊല
কৌশলের ভর,കുതന്ത്രത്തിന്റെ മാസ്സ്
মাস্টার-এ-আর্মস,മാസ്റ്റർ-അറ്റ്-ആംസ്
অনুষ্ঠান - এর গুরু,ആചാര്യൻ
গৃহকর্তা,ഗൃഹനാഥൻ
ঘোড়ার মাস্টার,മാസ്റ്റർ ഓഫ് ദി ഹോഴ്സ്
রোলস মাস্টার,റോളുകളുടെ മാസ്റ്റർ
ম্যাচ,പൊരുത്തം
ম্যাচ,പൊരുത്തം
ম্যাচলক,മാച്ച്ലോക്ക്
বৈবাহিক জোট,വിവാഹബന്ധം
ভূমধ্য শক্তি,മെഡിറ്ററേനിയൻ ശക്തികൾ
মেনশেভিক,മെൻഷെവിക്
ভাড়াটে বাহিনী,കൂലിപ്പടയാളി സൈന്യം
ভাড়াটে সৈনিক,കൂലിപ്പണിക്കാരൻ
বণিক,വ്യാപാരി
মধ্যবয়সী,മധ്യ കാലഘട്ടം
মধ্যপ্রাচ্য,മിഡിൽ ഈസ്റ്റ്
মধ্যপথ,മധ്യഭാഗം
মধ্যপথ,മധ്യ പാത
মধ্য পথ (=মিডল কোর্স),മിഡിൽ വേ (=മിഡിൽ കോഴ്സ്)
অভিবাসী,കുടിയേറ്റക്കാരൻ
মাইগ্রেশন,മൈഗ്രേഷൻ
মাইগ্রেশন,മൈഗ്രേഷൻ
মাইগ্রেশন,മൈഗ്രേഷൻ
সামরিকবাদ,മിലിട്ടറിസം
সামরিকবাদ,മിലിട്ടറിസം
সামরিকবাদ,മിലിട്ടറിസം
সামরিকবাদ,മിലിട്ടറിസം
সামরিকবাদী,മിലിട്ടറിസ്റ്റ്
সামরিকবাদী,മിലിട്ടറിസ്റ്റ്
সামরিকীকরণ,സൈനികവൽക്കരണം
সামরিকীকরণ,സൈനികവൽക്കരണം
সামরিকীকরণ,സൈനികവൽക്കരണം
সামরিক কৌশলবিদ (=কৌশলবিদ),സൈനിക തന്ത്രജ്ഞൻ (=തന്ത്രജ്ഞൻ)
সামরিক কৌশলবিদ (=কৌশলবিদ),സൈനിക തന്ത്രജ്ഞൻ (=തന്ത്രജ്ഞൻ)
সামরিক কৌশল (=কৌশল),സൈനിക തന്ത്രങ്ങൾ (=തന്ത്രങ്ങൾ)
মিলিশিয়া,മിലിഷ്യ
মিলিশিয়া,മിലിഷ്യ
দুঃশাসন,തെറ്റായ ഭരണം
হারানো সুত্র,ലിങ്ക് വിട്ടുപോയിരിക്കുന്നു
মিশন,ദൗത്യം
মিশন,ദൗത്യം
মিশন,ദൗത്യം
মিশ্র জাতি,മിക്സഡ് റേസ്
আধুনিক ইতিহাস,ആധുനിക ചരിത്രം
জীবনযাত্রাপ্রণালী,മോഡസ് വിവണ്ടി
একাধিপত্য,മൊണാക്കിസം
রাজা,മൊണാർക്ക്
রাজা,മൊണാർക്ക്
রাজতন্ত্র,രാജവാഴ്ച
রাজতন্ত্র,രാജവാഴ്ച
রাজতন্ত্রবাদী,മൊണാർക്കിസ്റ്റ്
রাজতন্ত্র,രാജവാഴ്ച
মঠ,ആശ്രമം
মঠ,ആശ്രമം
মঠ,ആശ്രമം
সন্ন্যাস,സന്യാസം
সন্ন্যাস,സന്യാസം
সন্ন্যাসী,സന്യാസി
মাতৃভূমি,മാതൃരാജ്യം
মাতৃভূমি,മാതൃഭൂമി
সংসদের মা,പാർലമെന്റുകളുടെ മാതാവ്
