Kannada,Odiya
ಡಿ-ಮಾಸ್,d-moss
ಡಾಲ್ಬಿ ದೇಹ,ଡଲବି ଶରୀର |
ಪರಿಣಾಮಕಾರಿ ಧ್ರುವ,ପ୍ରଭାବଶାଳୀ ପୋଲ
ಪರಿಣಾಮಕಾರಿ ಧ್ರುವ ಪ್ರತಿರೋಧ,ପ୍ରଭାବଶାଳୀ ପୋଲ ପ୍ରତିରୋଧ |
ದಾನಿ ತ್ಯಾಜ್ಯ,ଦାତା ବର୍ଜ୍ୟବସ୍ତୁ |
ದಾನಿ ವಸ್ತು,ଦାତା ସାମଗ୍ରୀ |
ಡೋಂಟ್ಕೇರ್ ಸ್ಥಿತಿ,dontcare ସ୍ଥିତି |
ಕಲಬೆರಕೆ,ବ୍ୟଭିଚାର
ಡಾಪ್ಲರ್ ಪರಿಣಾಮ,ଡୋପଲର ପ୍ରଭାବ
ಡಾಪ್ಲರ್ ರಾಡಾರ್,ଡୋପଲର ରାଡାର |
ಡೋಸಿಮೀಟರ್,ଡୋସିମିଟର |
ಪಾಯಿಂಟ್ ಮ್ಯಾಟ್ರಿಕ್ಸ್,ପଏଣ୍ଟ ମ୍ୟାଟ୍ରିକ୍ସ |
ಪಾಯಿಂಟ್ ಸಂಕೇತ,ପଏଣ୍ଟ ନୋଟେସନ୍
ದ್ವಿತೀಯ ಸಂಚಿಕೆ,ଦଳୀୟ ସମସ୍ୟା |
ದ್ವಿಪದರ ಕೆಪಾಸಿಟರ್,ବିଲାୟର୍ କ୍ୟାପେସିଟର୍ |
ಬೈನೌರಲ್ ಕ್ಲೈಸ್ಟ್ರಾನ್,ଦ୍ୱିପାକ୍ଷିକ କ୍ଲାଇଷ୍ଟ୍ରନ୍ |
ದ್ವಿಪಕ್ಷೀಯ ಬಾರ್,ଦ୍ୱିପାକ୍ଷିକ ଦଣ୍ଡ
ದ್ವಿಪಕ್ಷೀಯ ಪಿಸಿ ಬೋರ್ಡ್,ଦ୍ୱିପାକ୍ଷିକ PC ବୋର୍ଡ |
ಎರಡು ಗುರುತು,ଡବଲ୍ ମାର୍କିଂ
ಡಬಲ್ ಟ್ರಾನ್ಸಿಸ್ಟರ್,ଡବଲ୍ ଟ୍ରାନଜିଷ୍ଟର
ಡ್ಯುಯಲ್ ಟ್ಯೂನ್ಡ್ ಆಂಪ್ಲಿಫಯರ್,ଡୁଆଲ୍ ଟ୍ୟୁନ୍ ଏମ୍ପ୍ଲିଫାୟର୍ |
ಡಬಲ್ ಲೇಯರ್ ಟ್ರಾನ್ಸಿಸ್ಟರ್ ಆಂಪ್ಲಿಫಯರ್,ଡବଲ୍ ଲେୟାର୍ ଟ୍ରାନଜିଷ୍ଟର ଏମ୍ପ୍ଲିଫାୟର୍ |
ಡಬಲ್ಸ್,ଦୁଇଗୁଣ
ಅಡಚಣೆ ಸಮಯ,ବାଧା ସମୟ
ಔಟ್ಪುಟ್ ವಿದ್ಯುದ್ವಾರ,ଆଉଟପୁଟ୍ ଇଲେକ୍ଟ୍ରୋଡ୍
ಟ್ರೇಲಿಂಗ್ ಔಟ್‌ಪುಟ್ ಎಲೆಕ್ಟ್ರೋಡ್,ଟ୍ରେଲିଂ ଆଉଟପୁଟ୍ ଇଲେକ୍ଟ୍ରୋଡ୍ |
ಡಿ ರಾಮ್,d ram
ಡಿ ರಾಮ್,d ram
ಹರಿಯುವ ಕೋಶ,ରନ୍ ଅଫ୍ ସେଲ୍ |
ಹರಿಯುವ ಸ್ಟ್ರೀಮ್,ରନ୍ ଅଫ୍ ଷ୍ଟ୍ରିମ୍ |
ಹರಿವಿನ ವೇಗ,ରନ୍ ଅଫ୍ ବେଗ |
ರಂದ್ರ ಟೇಪ್,ପର୍ଫୋରେସନ୍ ଟେପ୍ |
ನಿರ್ವಾಹಕ ಬಸ್,ଅପରେଟର ବସ୍
ಕಾರ್ಯಾಚರಣೆಯ ಹಂತ,ଅପରେଟିଂ ପର୍ଯ୍ୟାୟ
ಅಧರ್ಮ,ଅଧର୍ମ
ಒಣ ಕೋಶ,ଶୁଖିଲା କକ୍ଷ |
ಒಣ ಎಚ್ಚಣೆ,ଶୁଖିଲା ଇଞ୍ଚିଙ୍ଗ୍ |
ಒಣ ಚಿತ್ರ,ଶୁଖିଲା ଚଳଚ୍ଚିତ୍ର |
ಒಣ ಸ್ವಿಚಿಂಗ್,ଶୁଖିଲା ସୁଇଚ୍
ಡ್ರೈಸ್ಟಾಸ್ ಆರ್ಟ್ ಡಿಸ್ಪ್ಲೇಸರ್,ଡ୍ରିଷ୍ଟାସ୍ ଆର୍ଟ ଡିସପ୍ଲେସର୍ |
ಡಿ.ಟಿ.ಇ.,dte
dtl (ಡಯೋಡ್ ಟ್ರಾನ್ಸಿಸ್ಟರ್ ಲಾಜಿಕ್),dtl (ଡାୟୋଡ୍ ଟ୍ରାନଜିଷ୍ଟର ତର୍କ)
"ಡ್ವೈಗೆಟ್ ಫೇಟ್, ಡ್ವೈಗೆಟ್ ಎಫ್. ಇ.ಟಿ.","Dwyget Fate, Dwyget F। E.T."
ಎರಡು ಹೊಂದಾಣಿಕೆ,ଡୁଆଲ୍ ମେଳକ |
ಒಂದೆರಡು ಪ್ರಸರಣ,ଦମ୍ପତି ସଂକ୍ରମଣ
ಡಬಲ್ ರೀಡ್ ಸಂಯೋಜಕ,ଦୁଇଥର ପଠନ ସଂଯୋଜକ |
"ಡ್ಯುಯಲ್-ಡಿಫರೆನ್ಸ್ ಅನಲಾಗ್, ಡಿಜಿಟಲ್ ಪರಿವರ್ತಕ","ଡୁଆଲ୍-ଡିଫେରେନ୍ସ ଆନାଗଲ୍, ଡିଜିଟାଲ୍ କନଭର୍ଟର |"
ದ್ವಿಧ್ರುವಿ ಬದಲಾವಣೆ,ଡିପୋଲ୍ ପରିବର୍ତ୍ତନ |
ಡಬಲ್ ಫಾಲೋ ವೋಲ್ಟೇಜ್ ನಿಯಂತ್ರಕ,ଦୁଇଥର ଅନୁସରଣ ଭୋଲଟେଜ୍ ନିୟନ୍ତ୍ରକ |
ದ್ವಂದ್ವತೆ,ଦ୍ୱିପାକ୍ଷିକତା |
ಡಬಲ್ ರೋಡ್,ଦୁଇ ଧାଡି
ಮೂಕ ಆಂಟೆನಾ,ନୀରବ ଆଣ୍ଟେନା |
ಡ್ಯುಪ್ಲೆಕ್ಸ್ ಪ್ರಸರಣ,ଡୁପ୍ଲେକ୍ସ ଟ୍ରାନ୍ସମିସନ୍ |
ಉಪಯುಕ್ತತೆ ಅನುಪಾತ,ଉପଯୋଗିତା ଅନୁପାତ
ಉಪಯುಕ್ತತೆ ಅನುಪಾತ ಮಾಡ್ಯುಲೇಶನ್,ଉପଯୋଗୀତା ଅନୁପାତ ମଡ୍ୟୁଲେସନ୍ |
dB-25 ಕನೆಕ್ಟರ್,dB-25 ସଂଯୋଜକ |
ನಿವಾಸ,ଆବାସ
ಕ್ರಿಯಾತ್ಮಕ ಗುಣಲಕ್ಷಣಗಳು,ଗତିଶୀଳ ବ characteristics ଶିଷ୍ଟ୍ୟଗୁଡିକ
ಕ್ರಿಯಾತ್ಮಕ ಗುಣಲಕ್ಷಣಗಳು,ଗତିଶୀଳ ବ characteristics ଶିଷ୍ଟ୍ୟଗୁଡିକ
ಡೈನಾಮಿಕ್ ಕರೆಂಟ್,ଗତିଶୀଳ କରେଣ୍ଟ |
ಡೈನಾಮಿಕ್ ಪ್ರತಿರೋಧ,ଗତିଶୀଳ ପ୍ରତିବନ୍ଧକ |
"ಡೈನಾಮಿಕ್ ಲೋಡ್ ಲೈನ್, ಲೋಡ್ ಲೈನ್","ଡାଇନାମିକ୍ ଲୋଡ୍ ଲାଇନ୍, ଲୋଡ୍ ଲାଇନ୍ |"
ಡೈನಾಮಿಕ್ ಮೆಮೊರಿ,ଗତିଶୀଳ ସ୍ମୃତି
ವೇರಿಯಬಲ್ ಮೆಮೊರಿ ಸೆಲ್,ଭେରିଏବଲ୍ ମେମୋରୀ ସେଲ୍ |
ಡೈನಾಮಿಕ್ ಮೆಮೊರಿ ರಿಫ್ರೆಶರ್,ଗତିଶୀଳ ସ୍ମୃତି ସତେଜ
ಡೈನಾಮಿಕ್ ಮೌಸ್ ವಿಲೋಮ,ଗତିଶୀଳ ମାଉସ୍ ଓଲଟା |
ಡೈನಾಮಿಕ್ RAM ಡೈನಾಮಿಕ್ RAM,ଡାଇନାମିକ୍ RAM ଡାଇନାମିକ୍ RAM |
ಕ್ರಿಯಾತ್ಮಕ ವ್ಯಾಪ್ತಿಯನ್ನು,ଗତିଶୀଳ ପରିସର |
ಕ್ರಿಯಾತ್ಮಕ ಪ್ರತಿರೋಧ,ଗତିଶୀଳ ପ୍ରତିରୋଧ |
ಡೈನಾಮಿಕ್ ಡಿಸ್ಪ್ಲೇಸ್ಮೆಂಟ್ ರಿಜಿಸ್ಟರ್,ଗତିଶୀଳ ବିସ୍ଥାପନ ରେଜିଷ୍ଟର |
ಡೈನಾಮಿಕ್ ಪರೀಕ್ಷೆ,ଗତିଶୀଳ ପରୀକ୍ଷା |
ಡೈನಾಮಿಕ್ ವಿಡಿಯೋ ರಾಂಡಮ್ ಆಕ್ಸೆಸ್ ಮೆಮೊರಿ (DVRAM),ଡାଇନାମିକ୍ ଭିଡିଓ ରାଣ୍ଡମ୍ ଆକ୍ସେସ୍ ମେମୋରୀ (DVRAM)
ಡೈನಮೋ,ଡାଇନାମୋ |
ಡೈನಮೋಮೀಟರ್,ଡାଇନାମୋମିଟର
ಡೈನಿಟ್ರಾನ್ ಆಂದೋಲಕ,ଡାଇନିଟ୍ରନ୍ ଓସିଲେଟର |
"ಆರಂಭಿಕ ಪರಿಣಾಮ, ಆರಂಭಿಕ ಪರಿಣಾಮ","ପ୍ରାରମ୍ଭିକ ପ୍ରଭାବ, ପ୍ରାରମ୍ଭିକ ପ୍ରଭାବ"
ಇ ಒಂದು ರೋಮ್,e a rom
ಭೂಮಿಯ ಸಂಪರ್ಕ,ପୃଥିବୀ ସଂଯୋଗ
ನೆಲದ ನಿಲ್ದಾಣ,ଗ୍ରାଉଣ୍ଡ ଷ୍ଟେସନ୍ |
ಎಬರ್ಸ್-ಮೌಲ್-ಸಮೀಕರಣ,ଏବର୍ସ-ମଲ୍-ସମୀକରଣ |
ಎಬರ್ಸ್-ಮೌಲ್-ಮಾಡೆಲ್,ଏବର୍ସ-ମାଉଲ୍-ମଡେଲ୍ |
ಪ್ರತಿಧ್ವನಿ,ଇକୋ
ಪ್ರತಿಧ್ವನಿ ವಿರೋಧಿ,ଆଣ୍ଟି ଇକୋ |
ಎಡ್ಡಿ ಕರೆಂಟ್,ଏଡି କରେଣ୍ଟ୍ |
ಸ್ಟ್ರಾಂಡ್ ಕನೆಕ್ಟರ್,ଷ୍ଟ୍ରାଣ୍ଡ ସଂଯୋଜକ |
ಕೋರ್ ಡಿಟೆಕ್ಟರ್,କୋର ଡିଟେକ୍ଟର |
ಕೋರ್ ಟ್ರಿಗ್ಗರ್ ಫ್ಲಿಪ್ ಫ್ಲಾಪ್,କୋର୍ ଟ୍ରିଗର ଫ୍ଲିପ୍ ଫ୍ଲପ୍ |
ಕೋರ್ ಪ್ರಚೋದಕ ತಾಳ,କୋର୍ ଟ୍ରିଗର ଲ୍ୟାଚ୍ |
ಎಡಿಸನ್ ಪರಿಣಾಮ,ଏଡିସନ୍ ପ୍ରଭାବ
ಸಂಪಾದಕ,ସମ୍ପାଦକ
ಪರಿಣಾಮಕಾರಿ ಪ್ರದೇಶ,ପ୍ରଭାବଶାଳୀ କ୍ଷେତ୍ର |
ಪರಿಣಾಮಕಾರಿ ಪ್ರವಾಹ,ପ୍ରଭାବଶାଳୀ କରେଣ୍ଟ୍ |
ಪರಿಣಾಮಕಾರಿ ನೆಲದ ತ್ರಿಜ್ಯ,ପ୍ରଭାବଶାଳୀ ଭୂମି ବ୍ୟାସାର୍ଦ୍ଧ |
ಪರಿಣಾಮಕಾರಿ ಎತ್ತರ,ପ୍ରଭାବଶାଳୀ ଉଚ୍ଚତା |
ಪರಿಣಾಮಕಾರಿ ಉದ್ದ,ପ୍ରଭାବଶାଳୀ ଲମ୍ବ |
ಪರಿಣಾಮಕಾರಿ ದ್ರವ್ಯರಾಶಿ,ପ୍ରଭାବଶାଳୀ ଜନତା |
ಪರಿಣಾಮಕಾರಿ ವಿಕಿರಣ ಶಕ್ತಿ,ପ୍ରଭାବଶାଳୀ ବିକିରଣ ଶକ୍ତି |
ಪರಿಣಾಮಕಾರಿ ವೋಲ್ಟೇಜ್,ପ୍ରଭାବଶାଳୀ ଭୋଲଟେଜ୍ |
ದಕ್ಷತೆ,ଦକ୍ଷତା
ಇ.ಇ.ಪಿ. ರಾಮ್,E.E.P. ଆର.ଓ. ଏମ
ಐಕಾನಲ್ ಸಮೀಕರಣ,ଆଇକନ୍ ସମୀକରଣ |
ವಿಲೋಮ ಧಾರಣ,ଓଲଟା କ୍ୟାପିଟାନ୍ସ |
ಇ-ಪದರ,ଇ-ସ୍ତର |
ವಿದ್ಯುತ್,ବିଦ୍ୟୁତ ପ୍ରବାହ
ವಿದ್ಯುತ್ ಕ್ಷೇತ್ರ,ବ electric ଦ୍ୟୁତିକ କ୍ଷେତ୍ର
ವಿದ್ಯುತ್ ಕ್ಷೇತ್ರದ ತೀವ್ರತೆ,ବ electric ଦୁତିକ କ୍ଷେତ୍ରର ତୀବ୍ରତା |
ವಿದ್ಯುತ್ ಪ್ರವಾಹ ರೇಖೆಗಳು,ବ electric ଦୁତିକ କରେଣ୍ଟ ଲାଇନଗୁଡିକ |
ವಿದ್ಯುತ್ ಸಾಮರ್ಥ್ಯ,ବ electric ଦୁତିକ ସମ୍ଭାବନା |
ವಿದ್ಯುದಾಘಾತ,ବିଦ୍ୟୁତ୍ ସଂଯୋଗ
ಎಲೆಕ್ಟ್ರೋ-ಬೆಸುಗೆ,ଇଲେକ୍ଟ୍ରୋ-ସୋଲ୍ଡର୍ |
ವಿದ್ಯುತ್ ತರಂಗ,ବ electric ଦୁତିକ ତରଙ୍ଗ |
ವಿದ್ಯುತ್ ಉದ್ದ,ବ electrical ଦୁତିକ ଦ length ର୍ଘ୍ୟ |
ವಿದ್ಯುತ್ ಶಕ್ತಿ,ବିଦ୍ୟୁତ୍ ଶକ୍ତି
ವಿದ್ಯುತ್,ବିଦ୍ୟୁତ୍
ಇಸಿಜಿ,ECG
ವಿದ್ಯುತ್ ಡೈನಮೋ ಮೀಟರ್,ଇଲେକ୍ଟ୍ରିକ୍ ଡାଇନାମୋ ମିଟର |
ವಿದ್ಯುದ್ವಾರ,ଇଲେକ୍ଟ୍ରୋଡ୍ |
ಎಲೆಕ್ಟ್ರೋಡ್ ಕರೆಂಟ್,ଇଲେକ୍ଟ୍ରୋଡ୍ କରେଣ୍ଟ୍ |
ವಿದ್ಯುದ್ವಿಭಜನೆ,ଇଲେକ୍ଟ୍ରୋଲୁମାଇନ୍ସେନ୍ସ |
ಎಲೆಕ್ಟ್ರೋಲುಮಿನೆಸೆಂಟ್ ಪ್ರದರ್ಶನ,ଇଲେକ୍ଟ୍ରୋଲୁମାଇନ୍ସେଣ୍ଟ୍ ପ୍ରଦର୍ଶନ |
ಗಾಲ್ವನಿಕ್ ಪ್ರತ್ಯೇಕತೆ,ଗାଲଭାନିକ୍ ବିଚ୍ଛିନ୍ନତା |
ವಿದ್ಯುದ್ವಿಚ್ಛೇದ್ಯ,ଇଲେକ୍ଟ୍ରୋଲାଇଟ୍ |
ಎಲೆಕ್ಟ್ರೋಲೈಟಿಕ್ ಕೆಪಾಸಿಟರ್,ଇଲେକ୍ଟ୍ରୋଲାଇଟିକ୍ କ୍ୟାପେସିଟର୍ |
ಎಲೆಕ್ಟ್ರೋಲೈಟಿಕ್ ಕೆಪಾಸಿಟರ್,ଇଲେକ୍ଟ୍ରୋଲାଇଟିକ୍ କ୍ୟାପେସିଟର୍ |
ವಿದ್ಯುತ್ಕಾಂತ,ବ elect ଦ୍ୟୁତିକ ଚୁମ୍ବକ
ವಿದ್ಯುತ್ಕಾಂತೀಯ ಶಕ್ತಿ,ବ elect ଦ୍ୟୁତିକ ଚୁମ୍ବକୀୟ ଶକ୍ତି |
ವಿದ್ಯುತ್ಕಾಂತೀಯ ಇಂಡಕ್ಷನ್,ବ elect ଦ୍ୟୁତିକ ଚୁମ୍ବକୀୟ ଅନୁକରଣ |
"ವಿದ್ಯುತ್ಕಾಂತೀಯ ಹಸ್ತಕ್ಷೇಪ, EMI","ବ Elect ଦ୍ୟୁତିକ ଚୁମ୍ବକୀୟ ହସ୍ତକ୍ଷେପ, EMI |"
ವಿದ್ಯುತ್ಕಾಂತೀಯ ತರಂಗಾಂತರ,ବ elect ଦ୍ୟୁତିକ ଚୁମ୍ବକୀୟ ସ୍ପେକ୍ଟ୍ରମ |
ವಿದ್ಯುತ್ಕಾಂತೀಯ ತರಂಗ,ବ elect ଦ୍ୟୁତିକ ଚୁମ୍ବକୀୟ ତରଙ୍ଗ |
ವಿದ್ಯುತ್ಕಾಂತೀಯತೆ,ବ elect ଦ୍ୟୁତିକ ଚୁମ୍ବକୀୟତା |
ಎಲೆಕ್ಟ್ರೋ ಮೆಕ್ಯಾನಿಕಲ್ ಫಿಲ್ಟರ್,ଇଲେକ୍ଟ୍ରୋ ମେକାନିକାଲ୍ ଫିଲ୍ଟର୍ |
ಎಲೆಕ್ಟ್ರೋಮೀಟರ್,ଇଲେକ୍ଟ୍ରୋମିଟର
ವಿದ್ಯುತ್ಕಾಂತ ಶಕ್ತಿ,ବ elect ଦ୍ୟୁତିକ ଶକ୍ତି
ಎಲೆಕ್ಟ್ರಾನ್,ଇଲେକ୍ଟ୍ରନ୍
ಎಲೆಕ್ಟ್ರಾನ್ ಕಿರಣ,ଇଲେକ୍ଟ୍ରନ୍ ବିମ୍ |
ಎಲೆಕ್ಟ್ರಾನ್ ಚಾರ್ಜ್,ଇଲେକ୍ଟ୍ରନ୍ ଚାର୍ଜ |
ಎಲೆಕ್ಟ್ರಾನ್ ಹೊರಸೂಸುವಿಕೆ,ଇଲେକ୍ଟ୍ରନ୍ ନିର୍ଗମନ |
ಎಲೆಕ್ಟ್ರಾನ್ ಹರಿವು,ଇଲେକ୍ଟ୍ରନ୍ ପ୍ରବାହ |
ಎಲೆಕ್ಟ್ರಾನ್ ಅನಿಲ,ଇଲେକ୍ଟ୍ରନ୍ ଗ୍ୟାସ୍ |
ಎಲೆಕ್ಟ್ರಾನ್ ಸಾಧನ,ଇଲେକ୍ଟ୍ରନ୍ ଉପକରଣ |
ಎಲೆಕ್ಟ್ರಾನ್ ರಂಧ್ರ ಜೋಡಿ,ଇଲେକ୍ଟ୍ରନ୍ ଗାତ ଯୋଡି |
ಎಲೆಕ್ಟ್ರಾನ್ ಸೂಕ್ಷ್ಮದರ್ಶಕ,ଇଲେକ୍ଟ୍ରନ୍ ମାଇକ୍ରୋସ୍କୋପ୍ |
ಎಲೆಕ್ಟ್ರಾನ್ ಕಕ್ಷೆ,ଇଲେକ୍ଟ୍ରନ୍ କକ୍ଷପଥ |
ಎಲೆಕ್ಟ್ರಾನ್ ಶೆಲ್,ଇଲେକ୍ଟ୍ରନ୍ ସେଲ୍ |
ಎಲೆಕ್ಟ್ರಾನ್ ವೋಲ್ಟ್,ଇଲେକ୍ଟ୍ରନ୍ ଭୋଲ୍ଟ |
ಎಲೆಕ್ಟ್ರಾನ್ ತರಂಗ ಟ್ಯೂಬ್,ଇଲେକ୍ଟ୍ରନ୍ ତରଙ୍ଗ ଟ୍ୟୁବ୍ |
ಎಲೆಕ್ಟ್ರಾನಿಕ್ ಚಾರ್ಜ್,ଇଲେକ୍ଟ୍ରୋନିକ୍ ଚାର୍ଜ |
ಎಲೆಕ್ಟ್ರಾನಿಕ್ ಡೇಟಾ ಒತ್ತಡ,ବ electronic ଦ୍ୟୁତିକ ତଥ୍ୟ ଚାପ
ಎಲೆಕ್ಟ್ರಾನಿಕ್ ಡೇಟಾ ಸಂಸ್ಕರಣೆ,ବ electronic ଦ୍ୟୁତିକ ତଥ୍ୟ ପ୍ରକ୍ରିୟାକରଣ |
ಎಲೆಕ್ಟ್ರಾನಿಕ್ ಕೀ,ଇଲେକ୍ଟ୍ରୋନିକ୍ ଚାବି |
ಎಲೆಕ್ಟ್ರಾನಿಕ್ ಮೇಲ್ (ಇ-ಮೇಲ್),ଇଲେକ୍ଟ୍ରୋନିକ୍ ମେଲ୍ (ଇ-ମେଲ୍)
ಎಲೆಕ್ಟ್ರಾನಿಕ್ ದ್ರವ್ಯರಾಶಿ,ଇଲେକ୍ଟ୍ରୋନିକ୍ ମାସ
ಎಲೆಕ್ಟ್ರಾನಿಕ್ ಸಂಖ್ಯಾಶಾಸ್ತ್ರ,ବ electronic ଦ୍ୟୁତିକ ସଂଖ୍ୟା
ಎಲೆಕ್ಟ್ರಾನಿಕ್ ಸ್ವಿಚಿಂಗ್,ଇଲେକ୍ଟ୍ରୋନିକ୍ ସୁଇଚ୍
ಎಲೆಕ್ಟ್ರಾನಿಕ್ ವೋಲ್ಟ್ಮೀಟರ್,ଇଲେକ୍ଟ୍ରୋନିକ୍ ଭୋଲ୍ଟମିଟର |
ಎಲೆಕ್ಟ್ರಾನಿಕ್ ಟ್ಯೂನ್ ರಿಸೀವರ್,ଇଲେକ୍ଟ୍ରୋନିକ୍ ଟ୍ୟୁନ୍ ହୋଇଥିବା ରିସିଭର୍ |
ಎಲೆಕ್ಟ್ರಾನಿಕ್ಸ್ ಉದ್ಯಮ ಸಂಘ,ଇଲେକ୍ଟ୍ରୋନିକ୍ସ ଶିଳ୍ପ ସଙ୍ଗଠନ |
ಎಲೆಕ್ಟ್ರೋಪ್ಲೇಟಿಂಗ್,ଇଲେକ୍ଟ୍ରୋପ୍ଲେଟିଂ
ಎಲೆಕ್ಟ್ರೋಸ್ಕೋಪ್,ଇଲେକ୍ଟ୍ରୋସ୍କୋପ୍ |
ವಿದ್ಯುತ್ಕಾಂತೀಯತೆ,ବ elect ଦ୍ୟୁତିକ ଚୁମ୍ବକୀୟତା |
ಸ್ಥಾಯೀವಿದ್ಯುತ್ತಿನ ಹರಿವು,ଇଲେକ୍ଟ୍ରୋଷ୍ଟାଟିକ୍ ଫ୍ଲକ୍ସ |
ಸ್ಥಾಯೀವಿದ್ಯುತ್ತಿನ ಸಂರಕ್ಷಕ,ଇଲେକ୍ଟ୍ରୋଷ୍ଟାଟିକ୍ ସଂରକ୍ଷଣକାରୀ |
ಅಂಶ,ଉପାଦାନ
ಅಪ್ಗ್ರೇಡ್,ଉନ୍ନୟନ
ಪ್ರಗತಿ ಕೋನ,ଉନ୍ନତି କୋଣ
ದೀರ್ಘವೃತ್ತದ ಪ್ರತಿಫಲಕ,ଏଲିପସଏଡାଲ୍ ପ୍ରତିଫଳକ |
ದೀರ್ಘವೃತ್ತದ ಫಿಲ್ಟರ್,ଏଲିପସଏଡାଲ୍ ଫିଲ୍ଟର୍ |
ದೀರ್ಘವೃತ್ತದ ಧ್ರುವ,ଏଲିପସାଇଡ୍ ପୋଲ |
ಎಂಬೆಡೆಡ್ ಸಿಸ್ಟಮ್,ଏମ୍ବେଡ୍ ସିଷ୍ଟମ୍ |
ಅಬ್ಸಿಡಿಕ್ ಕೋಡ್,ଅବସିଡିକ୍ କୋଡ୍ |
ಹೊರಸೂಸುವವನು,ନିର୍ଗତ
ಹೊರಸೂಸುವ ದೃಷ್ಟಿಕೋನ ಸಂರಚನೆ,ନିର୍ଗତକାରୀ ବିନ୍ୟାସକରଣ
ಹೊರಸೂಸುವ ಬೈಪಾಸ್ ಕೆಪಾಸಿಟರ್,ନିର୍ଗତ ବାଇପାସ୍ କ୍ୟାପେସିଟର୍ |
ಹೊರಸೂಸುವ ಗುಣಲಕ್ಷಣಗಳು,ନିର୍ଗତ ବ characteristics ଶିଷ୍ଟ୍ୟଗୁଡିକ
ಹೊರಸೂಸುವ ಸಂಯೋಜಿತ ಆಂಪ್ಲಿಫಯರ್,ଏମିଟର ଯୋଡି ଆମ୍ପ୍ଲିଫାୟର୍ |
ಹೊರಸೂಸುವ ಪ್ರಸರಣ,ନିର୍ଗତ ବିସ୍ତାର
ಹೊರಸೂಸುವ ಹಿಂಬಾಲಕ,ଏମିଟର ଟ୍ରେଲିଂ |
ಹೊರಸೂಸುವ ಪ್ರತಿರೋಧಕ,ନିର୍ଗତ ପ୍ରତିରୋଧକ |
ಹೊರಸೂಸುವ ಸ್ಥಿರೀಕೃತ ದೃಷ್ಟಿಕೋನ ಸಂರಚನೆ,ନିର୍ଗତ ସ୍ଥିର ଆଭିମୁଖ୍ୟ ବିନ୍ୟାସ
ಹೊರಸೂಸುವ ಮೂಲ ಜಂಕ್ಷನ್,ଏମିଟର ବେସ୍ ଜଙ୍କସନ |
"ಎಮಿಟರ್ ಕಪಲ್ಡ್ ಲಾಜಿಕ್, ECL","ନିର୍ଗତ ଯୁକ୍ତ ତର୍କ, ECL |"
ಯಾಂತ್ರಿಕೃತ,ଯାନ୍ତ୍ରିକ
ಸಕ್ರಿಯಗೊಳಿಸಿ,ସକ୍ଷମ କରନ୍ତୁ |
ಆವರಿಸುವಿಕೆ,ଏନକାପସୁଲେସନ୍ |
ಕೊಡಿಟ್ರಾ,Koditra
ಗೂಢಲಿಪೀಕರಣ,ଏନକ୍ରିପସନ୍
ವೃತ್ತಾಕಾರದ ಲಾಭ,ବୃତ୍ତାକାର ଲାଭ |
ಪರಿವರ್ತನೆ,ରୂପାନ୍ତର
ವ್ಯವಸ್ಥಿತ,ପ୍ରଣାଳୀ
ವೃತ್ತಾಕಾರದ ಸ್ಥಳಾಂತರ,ବୃତ୍ତାକାର ବିସ୍ଥାପନ |
ಉದ್ದದ ಆಂಟೆನಾ,ଦ୍ରାଘିମା ଆଣ୍ଟେନା |
ರೇಖಾಂಶದ ರಚನೆ,ଦ୍ରାଘିମା ଆରେ |
ಶಕ್ತಿ,ଶକ୍ତି
ಶಕ್ತಿ ಬಾರ್,ଶକ୍ତି ଦଣ୍ଡ
ಬ್ಯಾಂಡ್ ಅಂತರ,ବ୍ୟାଣ୍ଡ ଫାଙ୍କ |
ಶಕ್ತಿಯ ಮಟ್ಟ,ଶକ୍ତି ସ୍ତର
ಶಕ್ತಿ ಮಟ್ಟದ ರೇಖಾಚಿತ್ರ,ଶକ୍ତି ସ୍ତରର ଚିତ୍ର
ವರ್ಧಿತ ವಿಸ್ತರಿತ ಮಾಸ್ ನಿರ್ದಿಷ್ಟತೆ,ବର୍ଦ୍ଧିତ ମାସ ନିର୍ଦ୍ଦିଷ୍ଟକରଣ |
ಹೆಚ್ಚಿದ ಲೇಖನ ರಿಜಿಸ್ಟ್ರಾರ್,ବର୍ଦ୍ଧିତ ଆର୍ଟିକିଲ୍ ରେଜିଷ୍ଟ୍ରାର୍ |
ಬೆಳವಣಿಗೆ,ଅଭିବୃଦ୍ଧି |
ಬೆಳವಣಿಗೆಯ ಮಾದರಿ,ଅଭିବୃଦ୍ଧି pattern ାଞ୍ଚା
ವರ್ಧಿತ ಮೊಸ್ಫೆಟ್,ବର୍ଦ୍ଧିତ ମୋସଫେଟ୍ |
ಎಂಟ್ರೊಪಿ,ଏଣ୍ଟ୍ରପି
ಹೊದಿಕೆ ಡಿಮೋಡ್ಯುಲೇಟರ್,ଏନଭଲପ୍ ଡେମୋଡ୍ୟୁଲେଟର |
ಪರಿಸರ,ପରିବେଶ
"ಎಪಿಟಾಕ್ಸಿ ಬೆಳವಣಿಗೆ, ಆರೋಹಣ ಬೆಳವಣಿಗೆ","epitaxy ଅଭିବୃଦ୍ଧି, ବୃଦ୍ଧି ବୃଦ୍ଧି |"
