Gujarati,Odiya
દૂર બિંદુ,ଦୂର ବିନ୍ଦୁ |
ભાડાની શ્રેણી,ଭଡା ବର୍ଗ
પ્રતિકૃતિ,ପ୍ରତିକୃତି
પ્રતિકૃતિ રીસીવર,ପ୍ରତିକୃତି ରସିଭର୍ |
પ્રતિકૃતિ રેકોર્ડિંગ,ପ୍ରତିକୃତି ରେକର୍ଡିଂ |
પ્રતિકૃતિ સંકેત,ନକଲ ସଙ୍କେତ
"ઝડપી, ઝડપી, ઝડપી, ઝડપી, ઝડપી, ઝડપી","ଦ୍ରୁତ, ଦ୍ରୁତ, ଦ୍ରୁତ, ଦ୍ରୁତ, ଦ୍ରୁତ, ଦ୍ରୁତ |"
ઝડપી એમ્પ્લીફાયર,ଦ୍ରୁତ ଏମ୍ପ୍ଲିଫାୟର୍ |
વહાણ ધરી,ଜାହାଜ ଅକ୍ଷ
જહાજ સર્કિટ,ଜାହାଜ ସର୍କିଟ |
ઝડપી ગતિશીલ ઇલેક્ટ્રોન,ଦ୍ରୁତ ଗତିଶୀଳ ଇଲେକ୍ଟ୍ରନ୍ |
ઝડપી વિભાજન,ଦ୍ରୁତ ଖଣ୍ଡ ବିଖଣ୍ଡନ |
ઝડપી વિભાજન અસર,ଦ୍ରୁତ ଖଣ୍ଡ ବିଖଣ୍ଡନ ପ୍ରଭାବ |
ઝડપી વિભાજન પરિબળ,ଦ୍ରୁତ ଫିସନ୍ ଫ୍ୟାକ୍ଟର୍ |
ઝડપી સ્લોટ,ଶୀଘ୍ର ସ୍ଲଟ୍ |
ઝડપી આયનીકરણ ચેમ્બર,ଦ୍ରୁତ ଆୟନାଇଜେସନ୍ ଚାମ୍ବର |
ઝડપી ચુંબક અવાજની વિરામ,ଦ୍ରୁତ ଚୁମ୍ବକୀୟ ଧ୍ୱନି ବନ୍ଦ |
ઝડપી ગતિ અસર,ଦ୍ରୁତ ଗତି ପ୍ରଭାବ
ઝડપી ન્યુટ્રોન,ଦ୍ରୁତ ନିଉଟ୍ରନ୍ |
ઝડપી ન્યુટ્રોન સંકુલ,ଦ୍ରୁତ ନିଉଟ୍ରନ୍ କମ୍ପ୍ଲେକ୍ସ |
ઝડપી ન્યુટ્રોન રિએક્ટર,ଦ୍ରୁତ ନିଉଟ୍ରନ୍ ରିଆକ୍ଟର |
પ્રવેગક પ્રકાશ ઇલેક્ટ્રોન એમ્પ્લીફાયર,ତ୍ୱରକ ହାଲୁକା ଇଲେକ୍ଟ୍ରନ୍ ଏମ୍ପ୍ଲିଫାୟର୍ |
ઝડપી પ્રતિક્રિયા,ଦ୍ରୁତ ପ୍ରତିକ୍ରିୟା
ઝડપી ન્યુટ્રોન રિએક્ટર,ଦ୍ରୁତ ନିଉଟ୍ରନ୍ ରିଆକ୍ଟର |
ઝડપી ત્રિજ્યા સેગમેન્ટ ઝડપ,ଦ୍ରୁତ ରେଡିଓ ସେଗମେଣ୍ଟ୍ ଗତି |
સંવેદનશીલતા સમય નિયંત્રણ,ସମ୍ବେଦନଶୀଳ ସମୟ ନିୟନ୍ତ୍ରଣ |
સ્પીડ કેમેરા,ସ୍ପିଡ୍ କ୍ୟାମେରା |
જાડા દ્વિધ્રુવ,ମୋଟା ଡିପୋଲ୍ |
ઘાતક વોલ્યુમ,ସାଂଘାତିକ ପରିମାଣ
થાક,ଥକା
"lamentable cleavage, lamentable cleavage","ଦୁ ament ଖଦାୟକ ଖଣ୍ଡ, ଦୁ ament ଖଦାୟକ ଖଣ୍ଡ |"
થાક અસર,ଥକାପଣ ପ୍ରଭାବ
અપંગ પોટ,ପଙ୍ଗୁ ହାଣ୍ଡି |
"દોષ, દોષ","ଦୋଷ, ଦୋଷ"
ખામી ઇલેક્ટ્રોડ વર્તમાન,ତ୍ରୁଟି ଇଲେକ୍ଟ୍ରୋଡ୍ କରେଣ୍ଟ୍ |
ખામી વર્તમાન,ତ୍ରୁଟି କରେଣ୍ଟ |
ખામી વિચલન,ତ୍ରୁଟି ବିଚ୍ୟୁତି |
ફોલ્ટ ડિસ્પ્લેસમેન્ટ,ତ୍ରୁଟି ବିସ୍ଥାପନ
ખામીયુક્ત છબી,ତ୍ରୁଟିପୂର୍ଣ୍ଣ ପ୍ରତିଛବି |
દોષ સૂચક,ତ୍ରୁଟି ସୂଚକ
ફોલ્ટ લાઇન,ତ୍ରୁଟି ରେଖା |
દોષ સ્થળ નિર્ધારણ,ତ୍ରୁଟି ସ୍ପଟ୍ ନିର୍ଣ୍ଣୟ |
દોષ વર્તુળ,ତ୍ରୁଟି ସର୍କଲ୍ |
ખોટું,ଭୁଲ
"ખામીયુક્ત બેરોમીટર, ખામીયુક્ત બેરોમીટર","ତ୍ରୁଟିଯୁକ୍ତ ବାରୋମିଟର, ତ୍ରୁଟିପୂର୍ଣ୍ଣ ବାରୋମିଟର |"
ખામીયુક્ત ઇન્સ્યુલેશન,ତ୍ରୁଟିପୂର୍ଣ୍ଣ ଇନସୁଲେସନ୍ |
સંયુક્ત સપાટી,ମିଳିତ ପୃଷ୍ଠ
રિવર્સ ઇકો (ખામી),ଓଲଟା ଇକୋ (ତ୍ରୁଟି)
પીછા વિશ્લેષણ,ପଶୁ ବିଶ୍ଳେଷଣ |
પીછા બોન્ડ,ପଶୁ ବନ୍ଧନ |
પેઇડ ટેલિવિઝન,ଦେୟ ଟେଲିଭିଜନ |
નબળા ઓસિલેશન,ଦୁର୍ବଳ ଦର୍ପଣ |
"રિચાર્જ, પુનઃરોકાણ","ରିଚାର୍ଜ, ପୁନ rein ନିବେଶ |"
પુનઃપ્રવેશ,ପୁନ ent ପ୍ରବେଶ
રિચાર્જ સર્કિટ,ରିଚାର୍ଜ ସର୍କିଟ |
રિચાર્જ ગુણક,ରିଚାର୍ଜ ଗୁଣନ
રિચાર્જ અટકાયત,ରିଚାର୍ଜ ବନ୍ଦ
રિચાર્જ નિયંત્રક,ରିଚାର୍ଜ ନିୟନ୍ତ୍ରକ
સપ્લાય લાઇન,ଯୋଗାଣ ଲାଇନ
ભરણ બિંદુ,ପୁରଣ ବିନ୍ଦୁ
ઇનપુટ પંપ,ଇନପୁଟ୍ ପମ୍ପ |
રોકાણ પદ્ધતિ,ବିନିଯୋଗ ପ୍ରଣାଳୀ |
નિર્વાહ,ରୋଜଗାର
ફીડ કેપેસિટર,ଫିଡ୍ କ୍ୟାପେସିଟର୍ |
ફીડ વિભાજક,ଫିଡ୍ ବିଛିନ୍ନକାରୀ |
ફીડ ટર્મિનલ,ଫିଡ୍ ଟର୍ମିନାଲ୍ |
ઇન્જેક્ટેબલ પાણી,ଇଞ୍ଜେକ୍ସନ ଜଳ
રિચાર્જ લૂપ,ରିଚାର୍ଜ ଲୁପ୍
ફરીથી ઇનપુટ વોલ્ટેજ,ପୁନ input ଇନପୁଟ୍ ଭୋଲଟେଜ୍ |
ફરીથી ઇનપુટ વોલ્ટેજ રેશિયો,ପୁନ Vol- ଇନପୁଟ୍ ଭୋଲଟେଜ୍ ଅନୁପାତ |
"ફીડર, સપ્લાયર, ફીડર, ફીડર","ଫିଡର୍, ଯୋଗାଣକାରୀ, ଫିଡର୍, ଫିଡର୍ |"
"ફીડર સિસ્ટમ, ફીડર સિસ્ટમ","ଫିଡର୍ ସିଷ୍ଟମ୍, ଫିଡର୍ ସିଷ୍ଟମ୍ |"
"ફીડર સંબંધો, ફીડર સંબંધો","ଫିଡର୍ ବନ୍ଧନ, ଫିଡର୍ ବନ୍ଧନ |"
"ફીડર ગેટ, ફીડર ગેટ","ଫିଡର୍ ଗେଟ୍, ଫିଡର୍ ଗେଟ୍ |"
"ફીડર નાસા, ફીડર નાસા","ଫିଡର୍ ନାସା, ଫିଡର୍ ନାସା |"
"ફીડર છિદ્ર, છિદ્ર ભરો","ଫିଡର୍ ଗର୍ତ୍ତ, ଗର୍ତ୍ତ ପୂରଣ କର |"
ફીડર કૂદકા મારનાર,ଫିଡର୍ ପ୍ଲଙ୍ଗର୍ |
"ફીડ, ફીડ, ફીડ, ફીડ, ફીડ","ଫିଡ୍, ଫିଡ୍, ଫିଡ୍, ଫିଡ୍, ଫିଡ୍ |"
ભરવાનું ઉપકરણ,ଭରିବା ଉପକରଣ
ભરણ ગુણોત્તર,ଅନୁପାତ ପୂରଣ କରନ୍ତୁ |
આંતરિક સ્ક્રૂ,ଭିତର ସ୍କ୍ରୁ |
ફેમટો,ଫେମଟୋ |
femtovolt,femtovolt
પેઢીના નંબરો,ଫାର୍ମର ସଂଖ୍ୟା |
ફર્મનો કાયદો,ଧର୍ମ ନିୟମ |
ફર્માના પ્રમેય,ଫର୍ମାଙ୍କ ତତ୍ତ୍। |
ફર્મી,ଫର୍ମୀ |
ફર્મી ધાર,ଫର୍ମୀ ଧାର
ફર્મી એજ સમીકરણ,ଫର୍ମୀ ଏଜ୍ ସମୀକରଣ |
ફર્મી એજ મોડલ,ଫର୍ମି ଏଜ୍ ମଡେଲ୍ |
ફર્મી એજ થિયરી,ଫର୍ମି ଏଜ୍ ସିଦ୍ଧାନ୍ତ |
ફર્મી સતત,ଫର୍ମୀ ସ୍ଥିର |
ફર્મી ગેસ મોડલ,ଫର୍ମୀ ଗ୍ୟାସ ମଡେଲ |
ફર્મી સ્તર,ଫର୍ମୀ ସ୍ତର |
ફર્મી કણ,ଫର୍ମୀ କଣିକା |
ફર્મી ડાયાગ્રામ,ଫର୍ମୀ ଚିତ୍ର |
ફર્મી સંભવિત,ଫର୍ମୀ ସମ୍ଭାବନା |
ફર્મી પ્રક્રિયા,ଫର୍ମୀ ପ୍ରକ୍ରିୟା |
ફર્મી અનુવાદ,ଫର୍ମୀ ଅନୁବାଦ |
ફર્મી પસંદગી કાયદો,ଫର୍ମୀ ଚୟନ ନିୟମ |
ફર્મી આંકડા,ଫର୍ମୀ ପରିସଂଖ୍ୟାନ |
ફર્મી-ટેલર ઝેડ-લો,ଫର୍ମୀ-ଟେଲର ଜେ-ଆଇନ |
fermi-dilli,ଫର୍ମୀ-ଦିଲି |
ફર્મી-ડીરાક-આંકડા,ଫର୍ମୀ-ଡାଇରାକ-ପରିସଂଖ୍ୟାନ |
ફર્મિઓન,ଫର୍ମିଅନ୍ |
ફર્નીકી,ଫର୍ନିକି |
ચુંબકીય રીડ સ્વીચ,ଚୁମ୍ବକୀୟ ରିଡ୍ ସୁଇଚ୍ |
ફેરેલનો કાયદો,ଫେରେଲଙ୍କ ନିୟମ |
ફેરિક,ଫେରିକ୍ |
ફેરિક સંયોજન,ଫେରିକ୍ ଯ ound ଗିକ |
ફેરિક આયન,ଫେରିକ୍ ଆୟନ |
ફેરિક સ્પાઇનલ,ଫେରିକ୍ ସ୍ପିନେଲ୍ |
ફેરોઇલેક્ટ્રિક,ଫେରୋଲେକ୍ଟ୍ରିକ୍ |
"નાના ફેરોમેગ્નેટિઝમ, ફેરોમેગ્નેટિઝમ","ଛୋଟ ଫେରୋମ୍ୟାଗ୍ନେଟିଜିମ୍, ଫେରୋମ୍ୟାଗ୍ନେଟିଜିମ୍ |"
ફેરીસ્ટર,ଫେରିଷ୍ଟର |
ફેરાઇટ-સર્ક્યુલેટર,ଫେରାଇଟ୍-ସର୍କୁଲେଟର |
ફેરાઇટ-કોર મેમરી,ଫେରାଇଟ୍-କୋର୍ ମେମୋରୀ |
ફેરાઇટ વિભાજક,ଫେରାଇଟ୍ ବିଛିନ୍ନକାରୀ |
ફેરાઇટ લિમિટર,ଫେରାଇଟ୍ ସୀମାବଦ୍ଧ |
ફેરાઇટ બાર એન્ટેના,ଫେରିଟ୍ ବାର୍ ଆଣ୍ଟେନା |
ફારો,ଫାରୋ |
આયર્ન એલોય,ଲୁହା ମିଶ୍ରଣ
ફેરો-ઇલેક્ટ્રિક વહન,ଫେରୋ-ଇଲେକ୍ଟ୍ରିକ୍ କଣ୍ଡକ୍ଟେସନ୍ |
ફેરોઇલેક્ટ્રિક બોડી,ଫେରୋଲେକ୍ଟ୍ରିକ୍ ଶରୀର |
ફેરોઇલેક્ટ્રિક ક્રિસ્ટલ,ଫେରୋଲେକ୍ଟ୍ରିକ୍ ସ୍ଫଟିକ୍ |
લોહચુંબકીય,ଫେରୋମ୍ୟାଗ୍ନେଟିକ୍ |
ફેરોમેગ્નેટિઝમ,ferromagnetism
ફેરો-પ્લેટિનમ,ଫେରୋ-ପ୍ଲାଟିନମ୍ |
ફેરોસાઉન્ડ સંચયક,ଫେରୋସାଉଣ୍ଡ ଜମାକାରୀ |
ફેરોડાયનેમિક ઉપકરણ,ଫେରୋଡାଇନାମିକ୍ ଉପକରଣ |
ફેરોઇલેક્ટ્રિક,ଫେରୋଲେକ୍ଟ୍ରିକ୍ |
ઇલેક્ટ્રોઇલેક્ટ્રિક અક્ષ,ଇଲେକ୍ଟ୍ରୋ ଇଲେକ୍ଟ୍ରିକ୍ ଅକ୍ଷ |
ફેરોઇલેક્ટ્રીસીટી,ଫେରୋ ଇଲେକ୍ଟ୍ରିକ୍
ફેરોઇલેક્ટ્રિક ડોમેન,ଫେରୋଲେକ୍ଟ୍ରିକ୍ ଡୋମେନ୍ |
"ફેરોઇલેક્ટ્રિક પદાર્થ, ફેરોઇલેક્ટ્રિક પદાર્થ","ଫେରୋଲେକ୍ଟ୍ରିକ୍ ପଦାର୍ଥ, ଫେରୋଲେକ୍ଟ୍ରିକ୍ ପଦାର୍ଥ |"
ફેરોઇલેક્ટ્રિક પ્લેટ,ଫେରୋଲେକ୍ଟ୍ରିକ୍ ପ୍ଲେଟ୍ |
ફેરોઇલેક્ટ્રિક મિલકત,ଫେରୋ ଇଲେକ୍ଟ୍ରିକ୍ ସମ୍ପତ୍ତି |
"ferroelectricity, ferroelectricity","ଫେରୋ ଇଲେକ୍ଟ୍ରିକ୍, ଫେରୋ ଇଲେକ୍ଟ୍ରିକ୍ |"
"ફેરોઇલેક્ટ્રિક સામગ્રી, ફેરોઇલેક્ટ્રિક સામગ્રી","ଫେରୋଲେକ୍ଟ୍ରିକ୍ ସାମଗ୍ରୀ, ଫେରୋଲେକ୍ଟ୍ରିକ୍ ସାମଗ୍ରୀ |"
લોહચુંબકીય સામગ્રી,ଫେରୋମ୍ୟାଗ୍ନେଟିକ୍ ପଦାର୍ଥ |
લોહચુંબકીય ક્ષણ,ଫେରୋମ୍ୟାଗ୍ନେଟିକ୍ ମୁହୂର୍ତ୍ତ |
લોહચુંબકીય સામગ્રી,ଫେରୋମ୍ୟାଗ୍ନେଟିକ୍ ପଦାର୍ଥ |
ફેરોમેગ્નેટિઝમ,ferromagnetism
ફેરો મેગ્નેટિક લેખન,ଫେରୋ ଚୁମ୍ବକୀୟ ଲେଖା |
"બેરોમીટર, ફેરોમીટર","ବାରୋମିଟର, ଫେରୋମିଟର |"
"ફેરો-રેઝોનન્ટ સર્કિટ, આયર્ન-રેઝોનન્ટ સર્કિટ","ଫେରୋ-ରିଜୋନାଣ୍ଟ ସର୍କିଟ୍, ଆଇରନ୍-ରିଜୋନାଣ୍ଟ ସର୍କିଟ୍ |"
"ફેરોસ્ટેટિક દબાણ, ફેરોસ્ટેટિક નિપિડ","ଫେରୋଷ୍ଟାଟିକ୍ ଚାପ, ଫେରୋଷ୍ଟାଟିକ୍ ନିପିଡ୍ |"
ફેરોક્સ ક્યુબ,ଫେରେକ୍ସ କ୍ୟୁବ୍ |
ફાઇબર ઓપ્ટિક્સ,ଫାଇବର ଅପ୍ଟିକ୍ସ |
ફિક પ્રસરણ નિયમ,ଫିକ୍ ଡିଫ୍ୟୁଜନ୍ ନିୟମ |
માનવામાં આવે છે,ଅନୁମାନ କରାଯାଏ |
"કાલ્પનિક ચાર્જ, કાલ્પનિક ચાર્જ","କଳ୍ପନା ଚାର୍ଜ, କଳ୍ପନା ଚାର୍ଜ |"
અનુમાનિત અસંકુચિત પ્રવાહ,ଅବିସ୍ମରଣୀୟ ପ୍ରବାହ ଅନୁମାନ କରାଯାଇଛି |
વર્ચ્યુઅલ પાવર,ଭର୍ଚୁଆଲ୍ ଶକ୍ତି |
કાલ્પનિક અવશેષ ઊર્જા,ଆଞ୍ଚଳିକ ଅବଶିଷ୍ଟ ଶକ୍ତି |
કાલ્પનિક ઉપગ્રહ,କାଳ୍ପନିକ ଉପଗ୍ରହ |
ઝનુન,elves
કાલ્પનિક વર્ષ,କାଳ୍ପନିକ ବର୍ଷ |
સુંદરતા,ସୁନ୍ଦରତା
સૂચના રેખા,ନିର୍ଦ୍ଦେଶନାମା
સૂચના ચિહ્ન,ନିର୍ଦ୍ଦେଶ ଚିହ୍ନ
સંદર્ભ બિંદુ,ରେଫରେନ୍ସ ପଏଣ୍ଟ |
હીટિંગ સૂચના,ଉତ୍ତାପ ନିର୍ଦ୍ଦେଶ
"ક્ષેત્ર, ક્ષેત્ર, ક્ષેત્ર, ક્ષેત્ર","କ୍ଷେତ୍ର, କ୍ଷେତ୍ର, କ୍ଷେତ୍ର, କ୍ଷେତ୍ର"
ક્ષેત્ર કોણ,କ୍ଷେତ୍ର କୋଣ
વિસ્તાર આધાર,କ୍ଷେତ୍ର ଆଧାର
ફ્રેમ બેન્ડિંગ,ଫ୍ରେମ୍ ବଙ୍କା |
વિસ્તારનું વર્ગીકરણ,କ୍ଷେତ୍ର ବର୍ଗୀକରଣ |
ફ્રેમ ડિફ્લેક્શન,ଫ୍ରେମ୍ ଡିଫ୍ଲେକ୍ସନ୍ |
ક્ષેત્ર વિતરક,କ୍ଷେତ୍ର ବିତରଣକାରୀ |
ક્ષેત્ર વિસ્થાપન આઇસોલેટર,କ୍ଷେତ୍ର ବିସ୍ଥାପନ ବିଚ୍ଛିନ୍ନକାରୀ |
ફ્રેમ વિભાજક,ଫ୍ରେମ୍ ବିଛିନ୍ନକାରୀ |
"પ્રાદેશિક ઉત્સર્જન, પ્રાદેશિક ઉત્સર્જન","ଆଞ୍ଚଳିକ ନିର୍ଗମନ, ଆଞ୍ଚଳିକ ନିର୍ଗମନ |"
ક્ષેત્ર ઉત્સર્જક માઇક્રોસ્કોપ,କ୍ଷେତ୍ର ନିର୍ଗତ ମାଇକ୍ରୋସ୍କୋପ୍ |
ક્ષેત્ર ઊર્જા,କ୍ଷେତ୍ର ଶକ୍ତି
ક્ષેત્ર ઉન્નત ફોટોઇલેક્ટ્રિક ઉત્સર્જન,କ୍ଷେତ୍ର ବର୍ଦ୍ଧିତ ଫଟୋ ଇଲେକ୍ଟ୍ରିକ୍ ନିର୍ଗମନ |
ક્ષેત્ર સમીકરણ,କ୍ଷେତ୍ର ସମୀକରଣ |
ક્ષેત્ર સાધનો,କ୍ଷେତ୍ର ଉପକରଣ
વિસ્તાર વિસ્તરણ,କ୍ଷେତ୍ର ବିସ୍ତାର
મુક્ત ઉત્સર્જન પ્રવાહ,ମାଗଣା ନିର୍ଗମନ ପ୍ରବାହ |
વિસ્તાર મુક્ત માળ,କ୍ଷେତ୍ର ମୁକ୍ତ ଚଟାଣ |
વિસ્તાર મુક્ત ડાયવર્ઝન,କ୍ଷେତ୍ର ମୁକ୍ତ ଡାଇଭର୍ସନ |
ક્ષેત્ર આવર્તન નિયંત્રણ,କ୍ଷେତ୍ର ଫ୍ରିକ୍ୱେନ୍ସି ନିୟନ୍ତ୍ରଣ |
વિસ્તાર કાર્ય,କ୍ଷେତ୍ର କାର୍ଯ୍ୟ
દૂરબીન દૂરબીન,ବାଇନୋକୁଲାର ବାଇନୋକୁଲାର |
ક્ષેત્ર ઢાળ,ଫିଲ୍ଡ ଗ୍ରେଡିଏଣ୍ଟ୍ |
વિસ્તાર સૂચકાંક,କ୍ଷେତ୍ର ସୂଚକାଙ୍କ |
ક્ષેત્રની તીવ્રતા,କ୍ଷେତ୍ରର ତୀବ୍ରତା |
ક્ષેત્ર-આયન ઉત્સર્જન,କ୍ଷେତ୍ର-ଆୟନ ନିର୍ଗମନ |
ફ્રેમ કીસ્ટોન વેવ ફોર્મ,ଫ୍ରେମ୍ କିଷ୍ଟୋନ୍ ତରଙ୍ଗ ଫର୍ମ |
ફીલ્ડ લેન્સ,ଫିଲ୍ଡ ଲେନ୍ସ
ફ્રેમ રેખીયતા નિયંત્રણ,ଫ୍ରେମ୍ ର line ଖ୍ୟ ନିୟନ୍ତ୍ରଣ |
ક્ષેત્ર ચુંબક,କ୍ଷେତ୍ର ଚୁମ୍ବକ
ફ્રેમ મોનિટર ટ્યુબ,ଫ୍ରେମ୍ ମନିଟର ଟ୍ୟୁବ୍ |
સામૂહિક દળોનું ક્ષેત્ર,ଜନ-ଶକ୍ତି କ୍ଷେତ୍ର |
સતત તણાવ ક્ષેત્ર,କ୍ରମାଗତ ଚାପ କ୍ଷେତ୍ର |
વિભેદક ગતિ ઝોન,ଭିନ୍ନକ୍ଷମ ଗତି କ୍ଷେତ୍ର |
ફોલ્ટ ઝોન,ତ୍ରୁଟି ମଣ୍ଡଳ |
બળ ક્ષેત્ર,ବଳ କ୍ଷେତ୍ର
રેખા વિસ્તાર,ରେଖା କ୍ଷେତ୍ର
મૂવિંગ ચાર્જનું ક્ષેત્ર,ଚଳନ ଚାର୍ଜର କ୍ଷେତ୍ର |
બિંદુ વિસ્તાર,ବିନ୍ଦୁ କ୍ଷେତ୍ର |
ચોખ્ખી જડતા ક્ષેત્ર,ନିଟ୍ ନିଷ୍କ୍ରିୟତା କ୍ଷେତ୍ର |
વેક્ટર ક્ષેત્ર,ଭେକ୍ଟର କ୍ଷେତ୍ର
દ્રષ્ટિનું ક્ષેત્ર,ଦର୍ଶନ କ୍ଷେତ୍ର
ક્ષેત્ર ઓપરેટર,ଫିଲ୍ଡ ଅପରେଟର |
ક્ષેત્ર કણ,କ୍ଷେତ୍ର କଣିକା |
"વિસ્તાર ડાયાગ્રામ, ફિલ્ડગ્રાફી","କ୍ଷେତ୍ର ଚିତ୍ର, ଫିଲ୍ଡୋଗ୍ରାଫି |"
"બાહ્ય પ્રસારણ, (સ્ટુડિયો) બાહ્ય પ્રસારણ","ବାହ୍ୟ ପ୍ରସାରଣ, (ଷ୍ଟୁଡିଓ) ବାହ୍ୟ ପ୍ରସାରଣ |"
ફીલ્ડ ગ્રાફ તકનીક,ଫିଲ୍ଡ ଗ୍ରାଫ୍ କ techni ଶଳ |
ક્ષેત્ર અવરોધક ઇલેક્ટ્રોડ,ଫିଲ୍ଡ ପ୍ରତିରୋଧକ ଇଲେକ୍ଟ୍ରୋଡ୍ |
ફ્રી ઝોનની સંવેદનશીલતા,ମୁକ୍ତ ଜୋନ୍ ସମ୍ବେଦନଶୀଳତା |
ફ્રેમ ક્રમિક મિકેનિઝમ,ଫ୍ରେମ୍ କ୍ରମିକ ଯନ୍ତ୍ର |
ફ્રેમ ઓરિએન્ટેશન સિસ્ટમ,ଫ୍ରେମ୍ ଆରିଏଣ୍ଟେସନ୍ ସିଷ୍ଟମ୍ |
વિસ્તાર મર્યાદા,କ୍ଷେତ୍ର ସୀମା
ક્ષેત્રની તીવ્રતા માપવામાં આવે છે,କ୍ଷେତ୍ରର ତୀବ୍ରତା ମାପ |
તરંગની ક્ષેત્રની તીવ્રતા,ତରଙ୍ଗର କ୍ଷେତ୍ର ତୀବ୍ରତା |
ફ્રેમ સ્કેનિંગ,ଫ୍ରେମ୍ ସ୍କାନିଂ |
ફ્રેમ સિંક્રનાઇઝેશન સિગ્નલ,ଫ୍ରେମ୍ ସିଙ୍କ୍ରୋନାଇଜେସନ୍ ସଙ୍କେତ |
ફ્રેમ ઓરિએન્ટેશન,ଫ୍ରେମ୍ ଆରିଏଣ୍ଟେସନ୍ |
ફ્રેમ સમયસમાપ્તિ,ଫ୍ରେମ୍ ସମୟ ସମାପ୍ତ
ક્ષેત્ર વેક્ટર,ଫିଲ୍ଡ ଭେକ୍ଟର୍ |
ક્ષેત્ર જન્માક્ષર,କ୍ଷେତ୍ର ରାଶିଫଳ
ક્ષેત્ર-અસર ડાયોડ,ଫିଲ୍ଡ-ଇଫେକ୍ଟ ଡାୟୋଡ୍ |
ક્ષેત્ર અસર ટ્રાંઝિસ્ટર,ଫିଲ୍ଡ ଇଫେକ୍ଟ ଟ୍ରାନଜିଷ୍ଟର
ફિલ્ડ-ઇફેક્ટ વેરિસ્ટર,ଫିଲ୍ଡ-ଇଫେକ୍ଟ ଭାରିଷ୍ଟର୍ |
"યુનિપોલર ટ્રાંઝિસ્ટર, ફિલ્ડિસ્ટર","ୟୁନିପୋଲାର୍ ଟ୍ରାନଜିଷ୍ଟର, ଫିଲ୍ଡିଷ୍ଟର୍ |"
સ્થિર આવર્તન પ્રસારિત,ସ୍ଥିର ଫ୍ରିକ୍ୱେନ୍ସି ପ୍ରସାରିତ |
પાંચમું (અંતરાલ),ପଞ୍ଚମ (ବ୍ୟବଧାନ)
પંચકોણીય સિદ્ધાંત,ପେଣ୍ଟାଗୋନାଲ୍ ସିଦ୍ଧାନ୍ତ |
"સંખ્યા, આકૃતિ","ସଂଖ୍ୟା, ସଂଖ୍ୟା"
આકાર ધરી,ଆକୃତି ଅକ୍ଷ
સાઇફર માસ્ક,ସାଇଫର୍ ମାସ୍କ |
કાર્યક્ષમતા સૂચકાંક,ଦକ୍ଷତା ସୂଚକାଙ୍କ
"થ્રેડ, ફિલામેન્ટ, ફિલામેન્ટ, શેવાળ ફિલામેન્ટ","ସୂତା, ଚିଲାଣ୍ଟ, ଚିଲାଣ୍ଟ, ଶ ga ଳୀ ଚିଲାଣ୍ଟ |"
ફિલામેન્ટ સ્ટ્રીમ,ଚିଲାଣ୍ଟ ଷ୍ଟ୍ରିମ୍ |
ફિલામેન્ટ લેમ્પ,ଚିଲାଣ୍ଟ ଦୀପ |
ફિલામેન્ટ કેથોડ,ଫିଲାମାଣ୍ଟ କ୍ୟାଥୋଡ୍ |
ટેન્શન માઇક્રોમીટર,ଟେନସନ୍ ମାଇକ୍ରୋମିଟର |
ફાઇબર માઇક્રોસ્કોપ તુલનાત્મક,ଫାଇବର ମାଇକ୍ରୋସ୍କୋପ୍ ତୁଳନାକାରୀ |
"રેતી, બસ્ટન","ବାଲି, ବଷ୍ଟନ |"
સંપૂર્ણ સમય,ଉପଯୁକ୍ତ ସମୟ |
પૂરક બેન્ડ,ସପ୍ଲିମେଣ୍ଟ ବ୍ୟାଣ୍ଡ |
પૂર્ણ માળ,ସମାପ୍ତ ଚଟାଣ |
સંપૂર્ણ કોષ,ସଂପୂର୍ଣ୍ଣ କକ୍ଷ |
(ગણિતનું) ભરો,(ଗଣିତର) ପୁରଣ କରନ୍ତୁ |
ભરો ગુણાંક,ଗୁଣାତ୍ମକ ଭରଣ
"ફિલ્મ, સ્તર","ଚଳଚ୍ଚିତ୍ର, ସ୍ତର"
"ફિલ્મ બેજ, ફિલ્મ બેજ","ଫିଲ୍ମ ବେଜ୍, ଫିଲ୍ମ ବ୍ୟାଜ୍ |"
ફિલ્મ ઉકળતા,ଚଳଚ୍ଚିତ୍ର ଫୁଟିବା |
સ્તર ગુણાંક,ସ୍ତର ଗୁଣବତ୍ତା
ફિલ્મ શોષક,ଚଳଚ୍ଚିତ୍ର ଶୋଷକ
ફિલ્મ-સિક્વન્સ,ଚଳଚ୍ଚିତ୍ର-କ୍ରମ |
ફિલ્મ ઠંડક પદ્ધતિ,ଚଳଚ୍ଚିତ୍ର କୁଲିଂ ପଦ୍ଧତି |
"ટેલિફિલ્મ, ફિલ્મ પિકઅપ","ଟେଲିଫିଲ୍ମ, ଫିଲ୍ମ ପିକଅପ୍ |"
ફિલ્મ-સકારાત્મક,ଚଳଚ୍ଚିତ୍ର-ପଜିଟିଭ୍ |
ફિલ્મ પ્રોજેક્શન રીડર,ଚଳଚ୍ଚିତ୍ର ପ୍ରୋଜେକ୍ଟ ରିଡର୍ |
ફિલ્મ રેકોર્ડર,ଚଳଚ୍ଚିତ୍ର ରେକର୍ଡର୍
