Tamil,Odiya
க்ரூவியா,Grewia
நிலக்கடலை,ଭୂମିରେ
கொய்யா,ଗୁଆବା
கினியா புல்,ଗିନି ଘାସ
பித்தப்பை மிட்ஜ்,ଗାଲ୍ ମିଜ୍ |
புல் ஹாப்பர்,ଘାସ ହପର୍ |
குந்தி பிழை,ଗୁଣ୍ଡିନ୍ ବଗ୍ |
பழக்கம்,ଅଭ୍ୟାସ
ஆலங்கட்டி,କୁଆପଥର
ஹேரிவெட்ச்,ହେୟାରସିଭେଚ୍ |
ஹாலோபைட்,ହାଲଫିଟେଟ୍
ஹாரோ,ହାରୋ
அறுவடை அட்டவணை,ଅମଳ ସୂଚକାଙ୍କ |
அறுவடை,ଅମଳ
அறுவடை,ଅମଳ
ஹட்ச்,ହ୍ୟାଚ୍
வைக்கோல்,ଘାସ
ஹேலேஜ்,ହେଲିଜ୍ |
வைக்கோல்,ହେସ୍ଟକ୍
மூடுபனி,କୁହୁଡି
மங்கலான,ଦୁର୍ବଳ
தலை (வேளாண்),ମୁଣ୍ଡ (ଆଗ୍ରୋ)
தலை (சேனலின்),ମୁଣ୍ଡ (ଚ୍ୟାନେଲର)
பின்னோக்கி செல்வது,ହେଡିଙ୍ଗ୍
ஹெட்ஜ்,ହେଜ୍
ஹெட்ஜிங்,ହେଡିଙ୍ଗ୍
ஹெலிக்ஸ்,ହେଲିକ୍ସ |
ஹெமாடைட்,ହେମାଟାଇଟ୍
மூலிகை,B ଷଧ
ஹெர்பேரியம்,ହର୍ବରିୟମ୍ |
களைக்கொல்லி,B ଷଧୀୟ
பரம்பரை,ବଂଶାନୁକ୍ରମିକ
ஹெர்டிலேஷன்,ପରବର୍ତ୍ତୀ ସମୟରେ ଚୟନର ଯୋଗ୍ୟତା |
ஹெர்மாஃப்ரோடைட்,His ହେମାଫ୍ରୋଡାଇଟ୍ |
ஹீட்டோரோக்ரோமாடிக்,ହେଟେରକୋମେଟିକ୍ |
ஹீட்டோரோஃபெர்டைமயமாக்கல்,ହେଟେରୋଫର୍ଟିଲାଇଜେସନ୍ |
ஹீட்டோரோசிஸ்,ହେଟେରୋସିସ୍ |
ஹீட்டோரோசோம்,ହେଟେରୋସ୍କୋମ୍
ஹீட்டோரோட்ஃப்,ହେଟେରୋଟ୍ରୋଫ୍ |
ஹெக்ஸாபிளாய்டு,Hexaploid
ஹைபர்னேட்,ହାଇବରନେଟ୍ |
அதிக அடர்த்தி நடவு,ଉଚ୍ଚ ଘନତା ଲଗାଇବା |
மலை (அரிசி),ପାହାଡ (ଚାଉଳ)
ஹிஸ்டோகிராம்,ହିଷ୍ଟୋଗ୍ରାମ୍
ஹிட்டெக் தோட்டக்கலை,ହାଇଟେକ୍ ହଳିକତା |
ஹைவ்,ଗୁପ୍ତ
HOEING,ହୋଙ୍ଗ
வைத்திருத்தல்,ଧରି ରଖିବା
வீட்டு பண்ணை,ଘର ଫାର୍ମ |
ஹோமியோஸ்டாஸிஸ்,ହୋମେଓଷ୍ଟାସାସାସୀ
ஹோம்ஸ்டெட்,ହୋମଷ୍ଟେଡ୍ |
ஒருமைப்பாடு,ସମଲିଙ୍ଗୀତା |
ஒரே மாதிரியான,ସମଲିଙ୍ଗୀ
ஹோமோலாஜஸ்,ସମ୍ବାଦ
ஹோமோசைகோட்,ସୋମବରଗୋଟେଗୋଟ୍ |
ஹாப்பர்,ହପର୍
அடிவானம்,ରାଶି
தோட்டக்கலை பயிர்கள்,ଉଦ୍ୟାନ କୃଷି ଫସଲ |
தோட்டக்கலை,ଉଦ୍ୟାନ କୃଷି
ஹார்டி-சில்வி ஆயர் விவசாயம்,ହୋର୍ଟି-ସିଲଭି ପେଷ୍ଟୁରାଲ୍ ଚାଷ ​​|
தொகுப்பாளர்,ହୋଷ୍ଟ
சூடான நீர் சுத்திகரிப்பு,ଗରମ ପାଣି ଚିକିତ୍ସା |
ஹல்,ହଲ୍
ஈரப்பதம்,ଆର୍ଦ୍ରତା
இயற்கையானது,ହ୍ୟୁମସ୍
உமி,ହସ୍
ஹஸ்கர்,ହ୍ୱକର୍
உமி,ହସିଂ
கலப்பின,ହାଇବ୍ରିଡ୍ |
கலப்பினமாக்கல்,ହାଇବ୍ରିଡାଇଜେସନ୍ |
நீரேற்றம்,ହାଇଡ୍ରେସନ୍
நீர்நிலை,ହାଇଡ୍ରୋଲୋଜି
நீராற்பகுப்பு,ହାଇଡ୍ରୋଲାଇସିସ୍
ஹைட்ரோமீட்டர்,ହାଇଡ୍ରୋମିଟର |
ஹைட்ரோபிலஸ்,ହାଇଡ୍ରୋଫିଲୋସ୍
ஹைட்ரோபோனிக்ஸ்,ହାଇଡ୍ରୋପୋନିକ୍ସ |
ஹைட்ரோஸ்பியர்,ହାଇଡ୍ରୋସଫେରର୍ |
ஹைட்ரோஸ்கோபாரிட்டி,ହାଇଡ୍ରୋସ୍କୋପିଟି |
ஹைபராசைட்,ହାଇପରପେରାସାଇଟ୍ |
ஹைப்பர் பிளேசியா,ହାଇପରପ୍ସିଆ
ஹைபா,ହାଇଫା
ஹைபோகோடைல்,କପଟୋଟଲ୍
கருதுகோள்,ଶୁଳୋପାସିସ୍ |
கருப்பை ஒடுக்கி,ହିଷ୍ଟେରେସିସ୍ (ଜଳ)
ஹேசல் நட்டு,ହାଜେଲ ବାଦାମ
சணல்,ହେମ୍ପ
ஹென்பேன்,ହେନବାନ୍ |
மருதாணி,ହେନ୍ନା
ஒளி வண்ண மலர்கள் கொண்ட ஒரு செடி,ହାଇବିସ୍କସ୍ |
ஹாப்,ହପ୍
குதிரை கிராம்,ଘୋଡା ଗ୍ରାମ |
குதிரை-கண்-பீன்,ଘୋଡା ଚକ୍ଷୁ-ବିନ୍ |
தேனீ,ମହୁ ମାଛି
ஹாப்பர்,ହପର୍
தோட்டக்கலை நிபுணர்,ହାର୍ଟିସୁରିଷ୍ଟ |
நீர்நிலை நிபுணர்,ଜଳ
சிட்டு ஒட்டுதலில்,ପରିସ୍ଥିତି ଗ୍ରାଫ୍ଟିଙ୍ଗ୍ ରେ |
ஆய்வுக்கூட சோதனை முறையில்,ଭିଟ୍ରୋରେ |
உயிருள்ள,ଭିଭୋରେ
கண்மூடித்தனமான,ଅଜ୍ଞାତ
பூச்சி,କୀଟ
பூச்சி பூச்சி,କୀଟପତଙ୍ଗ ପୋକ
பூச்சி,କୀଟରୀ
பூச்சிக்கொல்லி,କୀଟନାଶକ
பூச்சிக்கொல்லி,କୀଟନାଶକ
இன்சோலேஷன்,ନିନ୍ଦା
கரையாத,ଅପିସ୍ମରଣୀ
இன்ஸ்டார் (பூச்சி),ଇନଷ୍ଟାର (କୀଟ)
இன்சுலேட்டர்,ଇନସୁଲେଟର |
ஒருங்கிணைந்த நோய் மேலாண்மை,ଇଣ୍ଟିଗ୍ରେଟେଡ୍ ରୋଗ ପରିଚାଳନା
ஒருங்கிணைந்த ஊட்டச்சத்து மேலாண்மை,ଇଣ୍ଟିଗ୍ରେଟେଡ୍ ପୁଷ୍ଟିକର ପରିଚାଳନା
ஒருங்கிணைந்த பூச்சி மேலாண்மை,ଇଣ୍ଟିଗ୍ରେଟେଡ୍ ପେଷ୍ଟ ପରିଚାଳନା
தீவிரம்,ତୀବ୍ରତା
தீவிர,ତୀବ୍ର
இடைக்கால,ଇଣ୍ଟରକ୍ରପ୍
இடைக்கணிப்பு (இடைக்கால),ଇଣ୍ଟରକେଟିଭେସନ୍ (ଇଣ୍ଟରକଲ୍ଟର)
ஆர்வம்,ଆଗ୍ରହ
இன்டர்னோட்,ଆଭେଜର |
இடைமுகம் (செல் பிரிவு),ଇଣ୍ଟରଫାଜ୍ (କକ୍ଷ ବିଭାଗ)
இடைக்கணிப்பு,ଇଣ୍ଟରପୋଲେସନ୍
இடை-மாடி,ଇଣ୍ଟର-ଷ୍ଟେରାଇଲ୍ |
சரக்கு,ଭଣ୍ଡାର
தலைகீழ்,ଓଲଟା |
ஈடுபாடு,ଜଡିତ
அயன்,ଆୟନ
கதிர்வீச்சு,ବିକଶିତତା |
நீர்ப்பாசனம்,ଜଳସେଚନ
ஐசோ அல்லீல்கள்,ISO ସା elles େଲାଲ |
ஐஎஸ்ஓ தயாரிப்பு வளைவு,ISO ଉତ୍ପାଦ ବକ୍ର |
ஐசோபார்,ଆଇସୋ ବାର୍ |
ஐசோகாமி,ଆଇସୋଗାମି |
தனிமைப்படுத்தும் தூரம்,ବିଚ୍ଛିନ୍ନତା ଦୂରତା |
ஐசோப்ளாய்டு,Isploid
ஐசோகண்ட்,Isoquat
ஐசோடோப்,ଇସୋଟୋପ୍
இந்திய பிர்ச்,ଭାରତୀୟ ବିରଞ୍ଚ |
இந்திய நீல பைன்,ଭାରତୀୟ ନୀଳ ପାଇନ୍ |
இந்திய செர்ரி,ଭାରତୀୟ ଚେରି |
இந்திய ஜூனிபர்,ଭାରତୀୟ ଜୁନିପର |
இந்திய கினோ மரம்,ଭାରତୀୟ କୋନୋ ଗଛ |
இந்திய லாரல் மரம்,ଇଣ୍ଡିଆନ୍ ଆର୍ଥିକ ଗଛ |
இந்திய மேட்,ଭାରତୀୟ ମାଡଡରର
இந்திய மேட்லர்,ଭାରତୀୟ ମାଡଲର |
இந்திய போடோ பைலம்,ଇଣ୍ଡିଆନ୍ ପୋଡା ଫାଇଲମ୍ |
இண்டிகோ,ଇଗିଗୋ |
இத்தாலிய தினை,ଇଟାଲୀ ମିଲେଟ |
தந்தம் மரம்,ହାତୀ ଦାନ୍ତ
ஐவி சுரைக்காய்/சிறிய சுண்டைக்காய்,ଆଇଭି ଗୋଡ / ଛୋଟ ଗୋରୁକ |
வெல்லம்,ଜାଗର
ஜபோனிகா அரிசி,ଜାପିକା ଚାଉଳ
ஜாசிட்,ଜାସିଡ୍ |
ஜவானிகா ரைஸ்,ଜାନବାନୀ ଚାଉଳ |
கூச்சலிடுதல்,ଅଳଙ୍କାର
ஜம் சாகுபடி,Jhum ଚାଷ
ஜம்பிங் மரபணு,ଜମ୍ପ୍ ଜିନ୍
குப்பை டி.என்.ஏ,ଜଙ୍କ ଡିନା |
சிறார் கட்டம்,ନାବାଳକ ଚେଜ୍ |
ஜகரந்தா,ଜାକରଣ୍ଡା |
ஜாக்ஃப்ரூட்,Jackfruit
ஜமுன்,ଜାମୁନ୍ |
மல்லிகை,ଜସ୍ମିନ୍ |
ஜட்டி கட்டி,ଜାଟୀ ଖାଟ୍ଟି |
ஜட்ரோஃபா,ଜାଟ୍ରୋଫା |
சணல்,ଜଟ୍ର
ஜாசிட்ஸ்,Jassids
கயோலின்,କୋଲିନ୍ |
கயோலினைட்,କୋଲିନାଇଟ୍
கயோலினைட்,କୋଲିନାଇଟ୍
கரியென்சிமா,କରୀଚିମା |
Karyodesma,ନିକ୍
கரியோகாமி,Karogamy
கரியோகிராம் (இடைஜியோகிராம்),Karogargram (idigromm)
காரியோகினேசிஸ்,କାରୁକୋକିନାସ୍
கரியாலஜி,ଖାରିଓଲୋଜି |
காரியோலிசிஸ்,କାରିଓଲାଇସିସ୍
காரியோன்,କିଲୋନ
காரியோடைப்,କାରିଓଟାଇପ୍
கெல்ப் (ஆல்கா),Kelp (algae)
கெல்வின் சுழற்சி,କେଲଭିନ ଚକ୍ର |
கெராடின்,କିରାଟିନ୍ |
கர்னல்,କର୍ଣ୍ଣଲ |
கைரா நோய்,KHARA ରୋଗ
கரிப்,ଖାରିଫ୍ |
விளையாடினேன்,ମଜା କରିବା
கினெடோகோர்,ଗା intore ାଓକୋର
சமையலறை தோட்டம்,ରୋଷେଇ ଘର ବଗିଚା |
க்ளீன்ஃபில்டர் நோய்க்குறி,କ୍ଲିନଫିଲ୍ଟର ସିଣ୍ଡ୍ରୋମ |
க்ளெனோ துண்டு,Klenow frogment
முடிச்சு,ଗଣ୍ଠି ଦେଉଥିବା
கோச்சின் போஸ்டுலேட்,କୋଚ୍ ର ପୋଷ୍ଟଲେଟ୍ |
கோபனின் வகைப்பாடு (காலநிலை),କୋପେନଙ୍କ ବର୍ଗୀକରଣ (ଜଳବାୟୁ)
கிரெப்ஸ் சுழற்சி,କର୍ଗଗୁଡିକ ଚକ୍ର
கர்டோசிஸ்,କୁର୍ଟୋସିସ୍
கே.வி.கே (கிருஷி விஜியன் கேந்திரா),Kvk (krishi vigyan kendra)
கதம்,କାଟାମ |
காலே,କଲାଲ
கன்ஸ் புல்,କାନ୍ସ ଘାସ
கரோண்டா,Karonda
"சிறுநீரக பீன், ராஜ்மா","କିଡନୀ ବିନ୍, ରାଜ୍ମା |"
கிவிஃப்ரியட்,Kiwifriut
KNOL கோல்,ଗଣ୍ଠିର
கோடம்புலி,କାଦୋମ୍ପୁଲୀ |
கோடோ தினை,କୋଡୋ ମିଲେଟ୍ |
கோகம் வெண்ணெய் மரம் (மங்கோஸ்டீன்),କୋକାମ ବଟର ଗଛ (ଆମାଙ୍ଗୋସୋଟେନ୍)
கப்ரா வண்டு,ଖାପ୍ରା ବାଇଟଲ୍ |
L.D.50 (மரணம் டோஸ் 50),L.d.50 (ସାଂଘାତିକ ମାତ୍ରା 50)
தரையிறக்க ஆய்வகம்,ଲ୍ୟାବ ରୁ ଲ୍ୟାଣ୍ଡ
லேபிள்,ଲାବାଇଲ୍
தொழிலாளர்,ଶ୍ରମ
லாக் ஓபரான் மாதிரி,ଲାକ୍ ଓପନ୍ ମଡେଲ୍ |
பாலூட்டுதல்,ସ୍ତନ୍ୟପାନ
லாக்டோஜெனிக் ஹார்மோன் (புரோலாக்டின்),ଲାକ୍ଟୋଜେନିକ୍ ହରମୋନ୍ (ପ୍ରୋଲାକ୍ଟିନ୍)
லாக்டோஸ்,ଲାକ୍ଟୋଜ୍
பின்தங்கிய இழை,ଲେଗିଂ ଷ୍ଟାଣ୍ଡିଂ |
லாம்ப்டா குளோனிங் திசையன்,ଲମ୍ବଡା କ୍ଲୋନିଂ ଭେକ୍ଟର |
லேமினார் காற்று ஓட்டம்,ଲାମିନାର ଏୟାର ପ୍ରବାହ |
விளக்கு தூரிகை குரோமோசோம்,ଲ୍ୟାମ୍ପ ବ୍ରଶ୍ କ୍ରୋମୋଜୋମ୍ |
நில,ଜମି
நில திறன் வகைப்பாடு,ଜମି ସାମର୍ଥ୍ୟ ବର୍ଗୀକରଣ |
நில திறன் வரைபடம்,ଜମି କ୍ଷମତା ମାନଚିତ୍ର
நில சீரழிவு,ଜମି ଡିଗାଡ୍ |
நில சமமான விகிதம்,ଜମି ସମାନ ଅନୁପାତ |
நில சமநிலை,ଭୂମି ସ୍ତର
நில மீட்பு,ଭୂମି ପୁନରୁଦ୍ଧାର
இயற்கையை ரசித்தல்,ଲ୍ୟାଣ୍ଡସ୍କାପ୍
நில பொருந்தக்கூடிய தன்மை,ଭୂମି ଉପଯୁକ୍ତତା |
நில பயன்பாட்டு முறை,ଜମି ବ୍ୟବହାର pattern ାଞ୍ଚା |
லாங்கர்ஹான்ஸ் செல்கள்,ଲେଗେନହସ୍ ସେଲ୍ |
குறைவு வீதம்,ଲାପ୍ ଲାପ୍ ହାର |
லார்வா,ଲାର୍ଭା |
தாமதம்,ବିଳମ୍ବ
உள்ளுறை,ବର୍ଷା
மறைந்திருக்கும் தொற்று,ଲୁକ୍କାୟିତ ସଂକ୍ରମଣ |
பக்கவாட்டு,ପାର୍ଶ୍ୱରେ |
லேட்டரைட் மண்,ଜୁଏଇଟ ମାଟି |
லேடெக்ஸ்,ଲାଟେକ୍ସ
லாடிரிசம்,ଲେଟିରିମ୍ |
லத்தீன் சதுர வடிவமைப்பு (எல்.எஸ்.டி),ଲାଟିନ୍ ବର୍ଗ ଡିଜାଇନ୍ (lsd)
நட்டு,ଲାଟାଇସ୍
முக்கிய நன்மை சட்டம்,ଅସାଧାରଣ ଲାଭର ନିୟମ |
நிலையான வருமானத்தின் சட்டம்,କ୍ରମାଗତ ରିଟର୍ନର ନିୟମ |
வருவாயைக் குறைக்கும் சட்டம்,ରିଟର୍ନ ହ୍ରାସ କରିବାର ନିୟମ |
மீண்டும் அதிகரிக்கும் சட்டம்,ରିଡ୍ୟୁନ୍ ବ increasing ୁଥିବା ନିୟମ |
கட்டுப்படுத்தும் காரணிகளின் சட்டம்,ଅଧ୍ୟାପକଙ୍କ ସୀମିତତାର ନିୟମ |
குறைந்தபட்ச சட்டம்,ସର୍ବନିମ୍ନ ନିୟମ
மாற்று சட்டம்,ପ୍ରତିସ୍ଥାପନର ନିୟମ
மாறி விகிதாச்சாரத்தின் சட்டம்,ଭେରିଏବଲ୍ ଅନୁପାତର ନିୟମ |
அடுக்கு,ସ୍ତର
தளவமைப்பு,ଲେଆଉଟ୍ |
லீகேட்,ଲିଚେଟ୍ |
கசிவு திறன்,ଲେକିଂ ଦକ୍ଷତା |
வெளியேறும் தேவை,ଲେଚିଂ ଆବଶ୍ୟକତା
முன்னணி ஸ்ட்ராண்ட்,ଅଗ୍ରଣୀ ଷ୍ଟ୍ରାଣ୍ଡ |
இலை பரப்பளவு காலம்,ପତ୍ର କ୍ଷେତ୍ର ଅବଧି |
இலை பகுதி அட்டவணை,ପତ୍ର କ୍ଷେତ୍ର ସୂଚକାଙ୍କ |
இலை பரப்பளவு விகிதம்,ପତ୍ର କ୍ଷେତ୍ର ଅନୁପାତ |
இலை சுரங்கத் தொழிலாளர்,ପତ୍ର ଖଣି
இலை சோதனை,ପତ୍ର ପରୀକ୍ଷା
இலை,ପତ୍ର
துண்டுப்பிரசுரம்,ଲିଫଲେଟ୍ |
குத்தகை,ଲିଜ୍
பருப்பு,ଲେମ୍ବୁ
LEISA - (குறைந்த ஆற்றல் உள்ளீடு நிலையான விவசாயம்),ଲେସା - (ନିମ୍ନ ଶକ୍ତି ଇନପୁଟ୍ ଇନପୁଟ୍ କୃଷି କୃଷି)
Lenticel,ଅବଶ୍ୟ
லென்டோ கேபிலரி புள்ளி,ଲେନୋ କ୍ୟାପିଲାରୀ ପଏଣ୍ଟ |
லெப்டோனெமா,ରେପୋନମା |
லெப்டோஸ்பிரோசிஸ்,ଲିପଟୋସପିରୋସିସ୍ |
லீரோ-மோர்பிக்,ଲେରୋ-ମର୍ଫିକ୍ |
புண்,କ୍ଷତ
மரணம் பிறழ்வு,ସାଂଘାତିକ ଗଣିତ |
லுகோபிளாஸ்ட்,ବିନ୍ଦୁ
நிலை மொட்டை மாடி,ସ୍ତରୀୟ ଟେରସ୍ |
சமநிலையாளர் (லெவியர்),ଲିଭର୍ (ଲିଭର୍)
சமன் செய்தல் (நிலத்தின்),ସ୍ତର (ଜମିର)
லே விவசாயம்,Ley ଚାଷ
லிபிக்கின் குறைந்தபட்ச சட்டம்,Liebig ର ସର୍ବନିମ୍ନ ନିୟମ |
லிகேஷன்,ଲସେକ୍ସ
ஒளி இழப்பீட்டு புள்ளி,ହାଲୁକା କ୍ଷତିପୂରଣ ବିନ୍ଦୁ |
ஒளி செறிவு தீவிரம்,ହାଲୁକା ଶନିବାର ତୀବ୍ରତା |
ஒளி பரிமாற்ற விகிதம்,ହାଲୁକା ଟ୍ରାନ୍ସମିସନ ଅନୁପାତ |
ஒளி பொறி,ହାଲୁକା ଜାଲ |
லிமிங்,ଅଙ୍ଗ
வரம்பு,ସୀମା
கட்டுப்படுத்தும் காரணி,ସୀମା ସୀମିତ କରିବା |
லிமோனைட்,ଲିମୋନାଇଟ୍ |
வரி,ରେଖା
நேரியல் பதில்,ରେଖା ପ୍ରତିକ୍ରିୟା |
இணைப்பு,ଲିଙ୍କ୍
இணைப்புக் குழு,ଲିଙ୍କ୍ ଗୋଷ୍ଠୀ
இணைப்பான்,ଲିନର
லின்ட் இன்டெக்ஸ்,ଲିନଟ୍ ଇଣ୍ଡେକ୍ସ |
லின்டர்ஸ்,ଲିନବାସୀ |
கொழுமியம்,ଲିପିଡ୍
லிபோலிசிஸ்,ଲିପୋଲୋଜି
கலைப்பு,ବାତିଲ
லிஸ்டர்,ତାଲିକା
லிஸ்டர்,ତାଲିକା
பட்டியல்,ତାଲିକା
லித்தோஸ்பியர்,ଲିଥୋସେଫର୍ |
குப்பை,ଲିଟର
நேரடி தழைக்கூளம்,ଲାଇଭ୍ ମଲେଚ୍ |
லிவர்வார்ட்,ଲିଭରୱର୍ଟ |
கால்நடைகள்,ପଶୁପଲ
உள்ளூர் கட்டுப்பாடு,ଲୋକାଲ୍ ନିୟନ୍ତ୍ରଣ
இடம்,ଲାକ୍ସ
வெட்டுக்கிளி,ପଙ୍ଗପାଳ |
தங்குமிடம் (பயிர் உறைவிடம்),ଲଜିଂ (କ୍ରପ୍ ଲଜିଂ)
லோடிகுல்,Ladiicule
Lodess,ପ୍ରେମୀଶା
மடக்கை மாற்றம்,ଲୋଗୀବସିମିକ୍ ରୂପାନ୍ତର |
நீண்ட - நாள் ஆலை,ଲମ୍ବା - ଦିନ ଉଦ୍ଭିଦ |
நீண்ட அலை கதிர்வீச்சு,ଲମ୍ବା ତରଙ୍ଗ ବିକିରଣ |
லூப்,ଲୁପ୍ |
லோப்பிங்,ଚାପି ଚାଇବା |
மரம் வெட்டுதல்,କାଠ
லக்ஸ்,ଲକ୍ସ
ஆடம்பர நுகர்வு (ஊட்டச்சத்து),ବିଳାସପୂର୍ଣ୍ଣ ବ୍ୟବହାର (ପୁଷ୍ଟିକର)
சொகுசு மரபணுக்கள்,ବିଳାସପୂର୍ଣ୍ଣ ଜିନ୍ |
லைகோபீன்,ଲାଇକୋଲିଅନ୍ |
நிணநீர்,ଲିସାନ
லைசிமீட்டர்,ଲିଆସିମିଟର |
கலத்தின் லிசிஸ்,କକ୍ଷର ଲସିସିସ୍ |
லைசோஜெனி,ଲିସୋଜେନି
லைசோசோம்,ଲାଇସୋମ୍
லைசோசைம்,ଲିଆଜାଇମ୍
லாக் மரம்,ଲାକ ଗଛ
லாக்,ଲକ୍ଷ
"லேடிஸ் விரல், ஓக்ரா","ଲେଡିଙ୍କ ଆଙ୍ଗୁଠି, ଓକ୍ରା |"
லேண்ட் கால்ட்ரோப்ஸ்,ଜମି କାଲ୍ଟ୍ରୋପ୍ |
லந்தானா,ଲାଣ୍ଟାନା
லாதிரஸ்,ଲେଟିନସ୍
லீக்,ଲେକ
எலுமிச்சை புல்,ଲେମ୍ବୁ ଘାସ |
எலுமிச்சை,ଲେମ୍ବୁ |
பயறு,ମ ents ଼ିଦିଅ
லெக்வோர்ஸ்,Lequeorice
கீரை,ଲେଥୁସ୍ |
லில்லி,ଲିଲି
சுண்ணாம்பு,ଚୂନ
ஆளி விதை,ଲିନ୍ସେଡ୍ |
லிச்சி,ଲିଚି |
சிறிய தினை,ଲିଟିଲ୍ ମିଲେଟ୍ |
நீண்ட முலாம்பழம்,ଲମ୍ବା ତରଭୁଜ |
நீண்ட மிளகு,ଲମ୍ବା ହଳଦୀ |
லோகாட்,ଲୋୟାଟ୍ |
தாமரை,ଲୋଟସ୍
லுர்சர்ன்,Lourerne
லாக் பூச்சி,ଲାକ୍ କୀଟ
லேடி பேர்ட் வண்டு,ଲେଡି ପକ୍ଷୀ ବିଟଲ୍ |
இலை சுரங்கத் தொழிலாளர்,ପତ୍ର ଖଣି
இலை ரோலர்,ପତ୍ର ରୋଲର୍ |
இலை வெபர்,ପତ୍ର ୱେବର |
வெட்டுக்கிளி,ପଙ୍ଗପାଳ |
மைக்ரோ பரிணாமம்,ମାକ୍ରୋ ବିବର୍ତ୍ତନ |
மேக்ரோக்ளைமேட்,ମାକ୍ରୋକ୍ଲିଅମ୍ |
மேக்ரோமிகுலூல்,ମାକ୍ରୋମୋଲେକ୍ |
மேக்ரோனேஷன்,ମାକମରୁଟେସନ୍ |
மேக்ரோனூட்ரியண்ட்,ମାକ୍ରୋନ୍ରିଏଣ୍ଟ୍ |
மேக்ரோபோர்கள்,ମାକ୍ରୋପୋରସ୍
மாகோட்,ମାଗଟ୍
மாக்மா,ମ୍ୟାଗମା |
மெக்னீசியா,ମ୍ୟାନ୍ସେସିଆ |
வெளிமம்,ମ୍ୟାଗ୍ନେସିୟମ୍
காந்த அசை,ଚୁମ୍ବକୀୟ ଷ୍ଟିରର୍ |
அளவு,ତିକ୍ତ
மஹுவா கேக்,Mahoha cake
பராமரிப்பாளர் வரி,ମେନିନାଇନର୍ ଲାଇନ୍ |
பராமரிப்பு,ରକ୍ଷଣାବେକ୍ଷଣ
மக்காச்சோளம் ஷெல்லர்,ମାଟର
ஆண் மலட்டு,ପୁରୁଷ ନିର୍ଜଳ |
செயலிழப்பு,ଅସମ୍ମାନ
வீரியம்,ଅସମ୍ମାନ
ஊட்டச்சத்து குறைபாடு,ପୁଷ୍ପ
முறைகேடு,ଦୁଷ୍କର୍ମ
மால்டிங்,ମାଲଂ
மேலாளர்,ହାଲୁକା
சதுப்புநிலங்கள்,ମାଙ୍ଗ୍ରୋଭସ୍ |
மனோமீட்டர்,ମନୋମିଟର |
மனோமீட்டர்,ମନୋମିଟର |
மன்டிசா (மடக்கை),ମାନିସାସା (ଲୋଗାରିଥମ୍ ର)
உரம்,ଖତ
உரமாக்குதல்,ସ୍ନାୟୁ
ஓரளவு,ମାର୍ଜିନାଲ୍
விளிம்பு செலவு,ମାର୍ଜିନାଲ୍ ମୂଲ୍ୟ
விளிம்பு நிலம்,ମାର୍ଜିନାଲ୍ ଜମି |
விளிம்பு தயாரிப்பு,ମାର୍ଜିନାଲ୍ ଉତ୍ପାଦ |
விளிம்பு வருவாய்,ମାର୍ଜିନାଲ୍ ରିଟର୍ନ |
மரைன்,ସାମୁଦ୍ରିକ
குறிப்பாக்கி (மரபணு),ମାର୍କର (ଜେନେଟିକ୍)
சந்தை,ବଜାର
சந்தைப்படுத்தக்கூடியது,ମାର୍କେଟେବଲ୍ |
சந்தைப்படுத்தக்கூடிய உபரி,ମାର୍କେଟେବଲ୍ ସରପ୍ଲସ୍ |
சந்தைப்படுத்தப்பட்ட உபரி,ମାର୍କେଟେଡ୍ ସରପ୍ଲସ୍ |
சந்தைப்படுத்தல்,ମାର୍କେଟିଂ |
சதுப்பு நிலம்,ମାର୍ଶ
வெகுஜன ஓட்டம்,ଜନ ପ୍ରବାହ
வெகுஜன தேர்வு,ଜନ ଚୟନ
வெகுஜன-ஸ்பெக்ட்ரோமீட்டர்,ଜନ-ସ୍ପେକ୍ଟ୍ରୋମିଟର |
மாஸ்ட்,ମାଷ୍ଟ
தாய்வழி பரம்பரை,ମାନବର ଉତ୍ତରାଧିକାରୀ
இனச்சேர்க்கை,ମିଳନ
மெட்ரிக் ஆற்றல்,ମାଟ୍ରିକ୍ ସମ୍ଭାବନା
முதிர்வு,ଚିକିତ୍ସା
முதிர்ச்சி (பயிர்),ପରିପକ୍ୱତା (ଫସଲ)
கிடைக்கும் அதிகபட்ச நீர்,ସର୍ବାଧିକ ଉପଲବ୍ଧ ଜଳ |
அதிகபட்ச பயிர்,ସର୍ବାଧିକ କ୍ରପ୍ |
அதிகபட்ச எச்ச வரம்பு,ସର୍ବାଧିକ ଅବଶିଷ୍ଟ ସୀମା |
அதிகபட்ச நிலையான மகசூல்,ସର୍ବାଧିକ ସ୍ଥାୟୀ ଅମଳ |
அதிகபட்ச வெப்பமானி,ସର୍ବାଧିକ ଥର୍ମୋମିଟର |
அதிகபட்ச நீர் வைத்திருக்கும் திறன்,ସର୍ବାଧିକ ଜଳ ଶୋ '|
புல்வெளி பழத்தோட்டம்,ମଟର ବଗିଚା |
மீலி,ମିଆଦେଖା |
சராசரி விலகல்,ଅର୍ଥ ବିଚ୍ୟୁତି |
சராசரி வாழ்க்கை (அணு),ଅର୍ଥ ହେଉଛି ଜୀବନ (ପରମାଣୁ)
சராசரி கடல் மட்டம்,ଅର୍ଥ ସମୁଦ୍ର ପତ୍ତନ |
சராசரி சதுரம்,ହାରାହାରି ବର୍ଗ |
அளவீடு,ମାପ
