Tamil,Kannada
கட்டுப்பாட்டு அட்டவணை,ನಿಯಂತ್ರಣ ಮೇಜು
கட்டுப்பாட்டு கோபுரம்,ನಿಯಂತ್ರಣ ಗೋಪುರ
கட்டுப்படுத்தி,ನಿಯಂತ್ರಕ
ஒன்றிணைத்தல்,ಒಮ್ಮುಖವಾಗುವಿಕೆ
ஒருங்கிணைந்த லென்ஸ்,ಒಮ್ಮುಖ ಮಸೂರ
மாற்றி,ವರ್ಗಾಯಿಸುವವನು
குவிந்த லென்ஸ்,ಪೀನ ಮಸೂರ
மாற்றுதல்,ಕಣ್ಗಾವಲು
கன்வெர்யூஷன் குறியிடப்பட்டது,ಕನ್ವಲ್ಯೂಷನ್ ಕೋಡೆಡ್
மாற்றும் இடைக்கணிப்பு,ಕನ್ವಿಲ್ಯೂಶನಲ್ ಇಂಟರ್ಲೀವ್
மாற்றும் இடைக்கணிப்பு,ಕನ್ವಿರಚಲ್ ಇಂಟರ್ಲೀವಿಂಗ್
குக்கீ,ಕುಕೀ
குக்கியர்,ಕನ್ನಡಿಯ
கோப்ரோசசர்,ನಿಷೇಧಕ
தண்டு,ಹಗ್ಗ
கொரோனா,ಕರೋನ
கொரோனா வெளியேற்றம்,ಕರೋನ
தொடர்பு,ಪರಸ್ಪರ
கொசைன் கூறு,ಕಾಸಿನ್ ಘಟಕ
கொசைன் அலை,ಕಾಸಿನ್ ತರಂಗ
அண்ட சத்தம்,ಕಾಸ್ಮಿಕ್ ಶಬ್ದ
கவுண்டர்,ಪ್ರತಿಕೂಲತೆ
எதிர் கடிகார திசையில்,ಪ್ರದಕ್ಷಿಣಾಕಾರವಾಗಿ
கப்ளர்,ಕಪಾಟು
இணைப்பு,ಜೋಡಣೆ
இணைப்பு மின்தேக்கி,ಕಪ್ಲಿಂಗ್ ಕಂಡೆನ್ಸರ್
இணைப்பு நெட்வொர்க்,ಜೋಡಣೆ ನೆಟ್‌ವರ್ಕ್
இணைப்பு எதிர்ப்பு,ಜೋಡಣೆ ಪ್ರತಿರೋಧ
சக பிணைப்பு,ಕೋವೆಲನ್ಸಿಯ ಬಂಡಿ
பாதுகாப்பு,ವ್ಯಾಪ್ತಿ
செயலிழப்பு,ಅಪಘಾತ
சிக்கலான இசைக்குழு,ವಿಮರ್ಶಕರ ತಂಡ
சிக்கலான நிலை,ವಿಮರ್ಶೆ
சிக்கலான இணைப்பு,ವಿಮರ್ಶಾತ್ಮಕ ಜೋಡಣೆ
சிக்கலான அதிர்வெண்,ನಿರ್ಣಾಯಕ ಆವರ್ತನ
சிக்கலான அளவுரு,ವಿಮರ್ಶಾತ್ಮಕ ನಿಯತಾಂಕ
முதலை கிளிப்,ಮೊಸಳೆ ಕ್ಲಿಪ್
குறுக்கு மறைதல்,ಅಡ್ಡ ಮರೆಯಾಗುತ್ತಿರುವ
குறுக்கு பண்பேற்றம்,ಅಡ್ಡಕತ್ತು
குறுக்கு பேச்சு,ಅಡ್ಡ ಮಾತುಕತೆ
கிராஸ்ஃபேட்,ಅಡ್ಡನಡು
குறியாக்கவியல்,ಕ್ರಿಪ್ಟೋಗ್ರಫಿ
படிக,ಸ್ಫಟಿಕ
படிக வடிகட்டி,ಸ್ಫಟಿಕ ಫಿಲ್ಟರ್
கியூ,ಸೂಚನೆ
கியூ மதிப்பெண்கள்,ಕ್ಯೂ ಗುರುತುಗಳು
கியூயிங் சாதனம்,ಕ್ಯೂಯಿಂಗ್ ಸಾಧನ
தற்போதைய வடிகால்,ಪ್ರಸ್ತುತ
தற்போதைய மீட்டர்,ಪ್ರಸ್ತುತ ಮೀಟರ್
மின்சார மின்மாற்றி,ಪ್ರಸ್ತುತ ಟ್ರಾನ್ಸ್ಫಾರ್ಮರ್
கர்சர்,ಕರ್ಸರ್
வளைவு,ಉರುಳು
அதிர்வெண் துண்டிக்கவும்,ಆವರ್ತನವನ್ನು ಕತ್ತರಿಸಿ
கட்டர்,ಕಟ್ಟುವವನು
கணணி மையம்,ಸೈಬರ್ ಕೆಫೆ
சைபர் பாதுகாப்பு,ಸೈಬರ್ ಭದ್ರತೆ
மின்வெளி,ಸೈಬರ್ ಜಾಗ
மிதிவண்டி,ಚಕ್ರ
சுழற்சி,ಆವರ್ತಕ
டி.சி. கூறு,ಡಿಸಿ. ಅಂಶ
டி.சி. தட்டு சக்தி,ಡಿಸಿ. ತಟ್ಟೆಯ ಶಕ್ತಿ
டி.சி. மறுசீரமைப்பு,ಡಿಸಿ. ಪುನಃಸ್ಥಾಪನೆ
டம்பர் டையோடு,ಡಯೋಡೆ
டம்பிங்,ತೇವಗೊಳಿಸುವ
இருள்,ಕತ್ತಲೆ
தகவல்கள்,ದತ್ತ
தரவு ஒளிபரப்பு,ದತ್ತಾಂಶ ಪ್ರಸಾರ
தரவு சுருக்க,ದತ್ತಾಂಶ ಸಂಕೋಚನ
தரவு துளையிடுதல்,ದತ್ತಾಂಶ ಕೊರೆಯುವ
தரவு குறியாக்கம்,ದತ್ತಾಂಶ ಗೂ r ನಿಶ್ಚಯ
தரவு கோப்பு,ದತ್ತಾಂಶಗಳು
தரவு கையாளுதல்,ದತ್ತಾಂಶ ನಿರ್ವಹಣೆ
தரவு சுரங்க,ದತ್ತಾಂಶ ಗಣಿಗಾರಿಕೆ
தகவல் செயல்முறை,ಮಾಹಿತಿ ಸಂಸ್ಕರಣೆ
தரவு செயலி,ದತ್ತಾಂಶ ಸಂಸ್ಕಾರಕ
தரவு குறைக்கப்பட்ட பிட் சிஸ்டம்,ಡೇಟಾ ಕಡಿಮೆಯಾಗಿದೆ ಬಿಟ್ ಸಿಸ್ಟಮ್
தரவு சேவை,ದತ್ತಾಂಶ ಸೇವೆ
தரவுத்தாள்,ಮಾಹಿತಿಯ ಕಾಗದ
தரவு சேமிப்பு,ದತ್ತಾಂಶ ಸಂಗ್ರಹಣೆ
தரவு ஸ்ட்ரீம்,ದತ್ತಾಂಶಗಳು
தரவு மாற்றம்,ದತ್ತಾಂಶ ಪರಿವರ್ತನೆ
தரவு பரிமாற்றம்,ದತ್ತಾಂಶ ಪ್ರಸಾರ
தரவுத்தளம்,ದತ್ತಸಂಚಯ
டேட்டா காஸ்டிங்,ದತ್ತಸೇಂದ್ರಿ
டேட்டாகிராம்,ದಟ್ಗ್ರಾಮ್
டிபி மீட்டர்,ಡಿಬಿ ಮೀಟರ್
இறந்த காற்று,ಭೀಕರ ಗಾಳಿ
இறந்த குறுகிய சுற்று,ಸತ್ತ ಶಾರ್ಟ್ ಸರ್ಕ್ಯೂಟ್
இறந்த இடம்,ಜಡ ಸ್ಥಾನ
முட்டுக்கட்டை,ಅಸ್ತವ್ಯಸ್ತತೆ
பிழைத்திருத்த திட்டம்,ಡೀಬಗ್ ಕಾರ್ಯಕ್ರಮ
பிழைத்திருத்தம்,ಡೀಗಗ್ ಮಾಡುವುದು
ஒலியின் சிதைவு,ಧ್ವನಿಯ ಕೊಳೆತ
டெசிபல் (டி.பி.),ಡೆಸಿಬೆಲ್ (ಡಿಬಿ)
தசம,ದಶಮಾನ
தசம குறியீடு,ದಶಮಾಂಶ ಸಂಕೇತ
தசம இலக்க,ದಶಮಾಂಶ ಅಂಕಿಯ
புரிந்துகொள்ளுதல்,ಅರ್ಥಚಕರ್ಯ
டிகோடர்,ಡಿಕೋಡರ್
டிகோடிங்,ಡಿಕೋಡಿಂಗ್
டிஜிட்டல் டிரான்ஸ்மிஷனில் டிகோடிங்,ಡಿಜಿಟಲ್ ಪ್ರಸರಣದಲ್ಲಿ ಡಿಕೋಡಿಂಗ್
டிகம்பரஷ்ஷன்,ತಗ್ಗಿಸು
துண்டித்தல்,ಡಕ್ಯುಲಿಂಗ
துண்டிப்பு சுற்று,ಸರ್ಕ್ಯೂಟ್
பிணைப்பு நெட்வொர்க்,ಡಿಕೌಪ್ಲಿಂಗ್ ನೆಟ್‌ವರ್ಕ್
மறைகுறியாக்கம்,ನಿರ್ಣಾಯಕತೆ
அர்ப்பணிக்கப்பட்ட வரி,ಸಮರ್ಪಿತ ಸಾಲು
டி-என்டிங்,ಕಬ್ಬಿಣದ
டி-எம்பேசிஸ்,ಒತ್ತು
இயல்புநிலை,ಗಡಿಬಿಡಿ
தரத்தில் குறைபாடு,ಗುಣಮಟ್ಟದಲ್ಲಿ ದೋಷ
குறைபாடுள்ள,ದೋಷಯುಕ್ತ
குறைபாடுள்ள அலகு,ದೋಷಯುಕ್ತ ಘಟಕ
வரையறை,ವಿವರಣೆ
விலகல்,ತಿರುಗುವಿಕೆ
சிதைவு,ವಿರೂಪ
Defragmentation,ವಿರೂಪಗೊಳಿಸುವಿಕೆ
டி-காஸிங் சுருள்,ಡಿ-ಗೇಸಿಂಗ್ ಕಾಯಿಲ್
பட்டம்,ಪದ
டி-இன்டர்லீவர்,ಅಂತರ್ವರ್ಧಕ
தாமதக் கோடு,ವಿಳಂಬ ರೇಖೆ
தாமத நேரம்,ವಿಳಂಬ ಸಮಯ
தாமதமான பிரேம் நினைவகம்,ವಿಳಂಬವಾದ ಫ್ರೇಮ್ ಮೆಮೊರಿ
தாமதமாக ஸ்கேனிங்,ವಿಳಂಬವಾದ ಸ್ಕ್ಯಾನಿಂಗ್
தாமதமான ஒத்திசைவு சமிக்ஞை,ವಿಳಂಬ ಸಿಂಕ್ರೊನೈಸೇಶನ್ ಸಿಗ್ನಲ್
டெலிவரி,ವಿತರಣೆ
விநியோக அமைப்பு,ವಿತರಣಾ ವ್ಯವಸ್ಥೆ
டெமோடுலேஷன்,ಅಪಹರಣ
டெமோடுலேட்டர் அட்டை,ಡಿಮೋಡ್ಯುಲೇಟರ್ ಕಾರ್ಡ್
டெமுல்டிப்ளெக்சர்,ಕಸಾಯಿಖಾನೆ
வயலின் ஆழம்,ಕ್ಷೇತ್ರದ ಆಳ
இறங்கு,ಅವರೋಹಣ
வடிவமைப்பு விவரக்குறிப்பு,ವಿನ್ಯಾಸ ವಿವರಣೆ
டெஸ்க்டாப்,ಮೇಜಿನ
கண்டறிதல் வெளியீடு,ಪತ್ತೆಕಾರಕ ಉತ್ಪಾದನೆ
விலகல்,ವಿಚಲನ
சாதனம்,ಸಾಧನ
சாதன இயக்கி,ಸಾಧನ ಚಾಲಕ
பரிசோதனை,ರೋಗ
வரைபடம்,ರೇಖಾಚಿತ್ರ
உரையாடல் டிராக்,ಸಂವಾದ ಟ್ರ್ಯಾಕ್
விட்டம் பயன்முறை,ವ್ಯಾಸದ ಕ್ರಮ
டயமண்ட் ஸ்டைலஸ்,ವಜ್ರದ ಸ್ಟೈಲಸ್
உதரவிதானம்,ವೇಷಭೂಷಣ
உதரவிதான உறிஞ்சி,ಡಯಾಫ್ರಾಗ್ಮ್ಯಾಟಿಕ್ ಅಬ್ಸಾರ್ಬರ್
டைகோடிக் கேட்பது,ದ್ವಂದ್ವ ಬಾಂಧವ್ಯ
மின்கடத்தா,ಅಂಧನ
மின்கடத்தா இடைவெளி- கீழே,ಡೈಎಲೆಕ್ಟ್ರಿಕ್ ಬ್ರೇಕ್- ಡೌನ್
மின்கடத்தா இழப்பு,ಡೈಎಲೆಕ್ಟ್ರಿಕ್ ನಷ್ಟ
வேறுபாடு அதிர்வெண்,ವ್ಯತ್ಯಾಸ ಆವರ್ತನ
வேறுபாடு அதிர்வெண் விலகல் (டி.எஃப்.டி),ವ್ಯತ್ಯಾಸ ಆವರ್ತನ ಅಸ್ಪಷ್ಟತೆ (ಡಿಎಫ್‌ಡಿ)
வித்தியாசமான தொனி,ವ್ಯತ್ಯಾಸ ಸ್ವರ
வேறுபட்ட பெருக்கி,ಭೇದಾತ್ಮಕ ವರ್ಧಕ
மாறுபாடு,ಸಂಧಿಸುವಿಕೆ
டிஃப்பியூசர்,ಹರಡುವವನು
இலக்கு,ಅಂಕ
டிஜிடல்,ಒಂದು ಬಗೆಯ
டிஜிட்டல் கலைப்பொருள்,ಅಂಕಿ
டிஜிட்டல் ஆடியோ,ಡಿಪಾರ್ಟಿ
டிஜிட்டல் ஆடியோ வடிகட்டி,ಡಿಜಿಟಲ್ ಆಡಿಯೊ ಫಿಲ್ಟರ್
டிஜிட்டல் ஆடியோ பணி நிலையம்,ಡಿಜಿಟಲ್ ಆಡಿಯೊ ಕಾರ್ಯ ಕೇಂದ್ರ
எண்ணியல் படக்கருவி,ಡಿಜಿಟಲ್ ಕ್ಯಾಮರಾ
டிஜிட்டல் கணினி,ಅಭಿವೃದ್ಧಿ ಕಂಪ್ಯೂಟರ್
டிஜிட்டல் தரவு,ಅಂಕಿ
டிஜிட்டல் எடிட்டிங்,ಅಂಕಿ ಸಂಪಾದನೆ
டிஜிட்டல் உற்சாகம்,ಡಿಫೀಟರ್
டிஜிட்டல் வடிகட்டி,ಡಿಜಿಟಲ್ ಫಿಲ್ಟರ್
டிஜிட்டல் பிரேம் ஒத்திசைவு,ಡಿಜಿಟಲ್ ಫ್ರೇಮ್ ಸಿಂಕ್ರೊನೈಜರ್
டிஜிட்டல் பாரம்பரியம்,ಡಿಜಿಟಲ್ ಪರಂಪರೆ
டிஜிட்டல் படம்,ಡಿಫೆನಿಸ್ಟ್‌ ಚಿತ್ರ
டிஜிட்டல் நூலகம்,ಡಿಜಿಟಲ್ ಗ್ರಂಥಾಲಯ
டிஜிட்டல் மீட்டர்,ಅಂಕಿ ಮಾಪಕ
டிஜிட்டல் பண்பேற்றம்,ಲಿಪ್ಯೋನ್ಯುಲೇಷನ್
டிஜிட்டல் மல்டிபிளக்ஸ்,ಡಿಫೀಸು
டிஜிட்டல் நெட்வொர்க்,ಅಂಕಿ
டிஜிட்டல் வெளியீடு,ಡಿಜಿಟಲ್ ಉತ್ಪಾದನೆ
டிஜிட்டல் பிளேபேக்,ಡಿಫೀಸು
டிஜிட்டல் ரேடியோ மொண்டியல் (டிஆர்எம்),ಡಿಜಿಟಲ್ ರೇಡಿಯೋ ಮೊಂಡಿಯಾಲ್ (ಡಿಆರ್ಎಂ)
டிஜிட்டல் பதிவு,ಅಂಕಿ -ರೆಕಾರ್ಡಿಂಗ್
டிஜிட்டல் புரட்சி,ಡಿಜಿಟಲ್ ಕ್ರಾಂತಿ
டிஜிட்டல் சிக்னல்,ಡಿಫಾರ್ಮ್
டிஜிட்டல் சிக்னல் செயலாக்கம் (டிஎஸ்பி),ಡಿಜಿಟಲ್ ಸಿಗ್ನಲ್ ಸಂಸ್ಕರಣೆ (ಡಿಎಸ್ಪಿ)
டிஜிட்டல் கையொப்பம்,ಡಿಜಿಟಲ್ ಸಹಿ
டிஜிட்டல் தொழில்நுட்பம்,ಡಿಜಿಟಲ್ ತಂತ್ರಜ್ಞಾನ
அனலாக் மாற்றி டிஜிட்டல்,ಡಿಜಿಟಲ್ ಟು ಅನಲಾಗ್ ಪರಿವರ್ತಕ
டிஜிட்டல் வீடியோ,ಅಂಕಿ
டிஜிட்டல் வோல்ட்மீட்டர்,ಡಿಫೀಸು
டிஜிட்டல் மயமாக்கல்,ಡಿಪಾಂಡೀಕರಣ
டிஜிட்டல் மயமாக்கல்,ಡಿಜೈಟಲೀಕರಣ
டிஜிட்டல் செய்யப்பட்ட வீடியோ,ಡಿಜಿಟಲೀಕರಣಗೊಳಿಸಿದ ವೀಡಿಯೊ
டிஜிட்டல்சர்,ಡಿಜೀಜರ್
மங்கலான,ಮಂದ
பரிமாணம்,ಆಯಾಮ
மங்கலான,.
டையோடு,ಡಯೀಡೆ
டிப்,ಮುಳುಗಿಸು
டிப்ளெக்ஸர்,ಸಜ್ಜು
இருமுனை ஆண்டெனா,ದ್ವಿಧ್ರುವಿ ಆಂಟೆನಾ
நேரடி ஒளிபரப்பு,ನೇರ ಪ್ರಸಾರ
நேரடி மின்னோட்டம் (டி சி),ನೇರ ಪ್ರವಾಹ (ಡಿ ಸಿ)
நேரடி எடுப்பது,ನೇರ ಪಿಕ್ ಅಪ್
நேரடி வாசிப்பு கருவி,ನೇರ ಓದುವ ಸಾಧನ
நேரடி பதிவு,ನೇರ ರೆಕಾರ್ಡಿಂಗ್
திசை ஆண்டெனா,ದಿಕ್ಕಿನ ಆಂಟೆನಾ
திசை கப்ளர்,ದಿಕ್ಕಿನ
திசை மைக்ரோஃபோன்,ದಿಕ್ಕಿನ ಮೈಕ್ರೋಫೋನ್
வழிகாட்டுதல்,ನಿರ್ದೇಶನ
அடைவு,ನಿರ್ದೇಶಕ
முடக்கவும்,ನಿಷ್ಪಲಿತಿ
வட்டு ஆண்டெனா,ಡಿಸ್ಕ್ ಆಂಟೆನಾ
வட்டு அடிப்படையிலான சேமிப்பு,ಡಿಸ್ಕ್ ಆಧಾರಿತ ಸಂಗ್ರಹಣೆ
தனித்துவமான,ಪ್ರತ್ಯೇಕವಾದ
வட்டு,ಕೊರೆ
வட்டு இயக்கி,ಡಿಸ್ಕ್ ಡ್ರೈವ್
வட்டு ஒதுக்கீடு,ಡಿಸ್ಕ್ ಕೋಟ
டிஸ்கெட்,ವೇಶ್ಯೆ
இடப்பெயர்வு,ಸ್ಥಳಾಂತರಿಸುವುದು
சிதறல்,ಪ್ರಸರಣ
இடம்பெயர்வு,ಸ್ಥಳಾಂತರ
காட்சி,ಪ್ರದರ್ಶನ
காட்சி அலகு (கன்சோல்),ಪ್ರದರ್ಶನ ಘಟಕ (ಕನ್ಸೋಲ್)
சிதறல்,ಹರಡುವುದು
அதிருப்தி,ಅಪಶ್ರುತನ
வடிகட்டிய நீர்,ಭಟ್ಟಿ ಇಳಿಸಿದ ನೀರು
சிதைவு,ಅಸ್ಪಷ್ಟತೆ
விநியோகம்,ವಿತರಣೆ
விநியோக பெருக்கி,ವಿತರಣಾ ವರ್ಧಕ
பிரிவு,ವಿಭಾಗ
வகுப்பான்,ವಿಭಜಕ
ஆவணம்,ದಾಖಲೆಗಳು
டால்பி டிஜிட்டல்,ಡಾಲ್ಬಿ ಡಿಜಿಟಲ್
களம்,ರೂಪ
டொமைன் கன்ட்ரோலர்,ಡೊಮೇನ್ ನಿಯಂತ್ರಕ
டாப்ளர் விளைவு,ಡಾಪ್ಲರ್ ಪರಿಣಾಮ
இரட்டை கம்பம் (இருமுனை),ಡಬಲ್ ಧ್ರುವ (ದ್ವಿಧ್ರುವಿ)
இரட்டை துருவ ஒற்றை வீசுதல் சுவிட்ச்,ಡಬಲ್ ಪೋಲ್ ಸಿಂಗಲ್ ಥ್ರೋ ಸ್ವಿಚ್
இரட்டை பக்க வட்டு,ಎರಡು ಬದಿಯ ಡಿಸ್ಕ್
இரட்டிப்பாகும்,ದ್ವಾರಪಾಲಕ
கீழே வரும் அலை,ಕೆಳಗೆ ಬರುವ ತರಂಗ
டவுன் ஸ்ட்ரீம்,ಕೆಳಗಡೆ
டவுனிங்க்,ಕೆಳಕ್ಕೆ ಇಳಿಸು
பதிவிறக்க Tamil,ಡೌನ್‌ಲೋಡ್
பதிவிறக்குகிறது,ಡೌನ್‌ಲೋಡ್ ಮಾಡಲಾಗುತ್ತಿದೆ
வரைதல்,ಚಿತ್ರ
துளையிடும் பிட்,ಕೊರೆಯುವ ಬಿಟ್
துளையிடும் இயந்திரம்,ಕೊರೆಯುವ ಯಂತ್ರ
இயக்கி,ಚಾಲನೆ
டிரம்,ನಾಟಕ
உலர்ந்த விளக்கை வெப்பநிலை,ಒಣ ಬಲ್ಬ್ ತಾಪಮಾನ
உலர் செல்,ಒಣ ಕೋಶ
உலர் சாலிடர்,ಒಣ ಬೆಸುಗೆ
இரட்டை சேனல் பயன்முறை,ಡ್ಯುಯಲ್ ಚಾನೆಲ್ ಮೋಡ್
டப்பிங்,ನಾಚಿಕೆಗೇಡು
டட்,ದರ್ಜೆ
டம்ப்,ಬ ೦ ದಿಸು
டூப்ளக்ஸ்,ಡ್ಯುಪ್ಲೆಕ್ಸ್
காலம்,ಅವಧಿ
தூசி,ಧೂಳು
தூசி பிழை,ಧೂಳು ದೋಷ
தூசி ஆதாரம்,ಧೂಳು ಪ್ರೂಫ್
டஸ்டர்,ಡಸ್ಟರ್
மாறும்,ಕ್ರಿಯಾಶೀಲ
டைனமிக் பிட் ஒதுக்கீடு,ಡೈನಾಮಿಕ್ ಬಿಟ್ ಹಂಚಿಕೆ
மாறும் இடைநிலை விலகல் (மங்கலான),ಡೈನಾಮಿಕ್ ಇಂಟರ್ಮೋಡ್ಯುಲೇಷನ್ ಅಸ್ಪಷ್ಟತೆ (ಮಂದ)
மாறும் அளவு,ಡೈನಾಮಿಕ್ ಪ್ರಮಾಣೀಕರಣ
மாறும் வரம்பு,ಕ್ರಿಯಾತ್ಮಕ ವ್ಯಾಪ್ತಿಯನ್ನು
மாறும் வரம்பு கட்டுப்பாடு,ಡೈನಾಮಿಕ್ ಶ್ರೇಣಿ ನಿಯಂತ್ರಣ
டைனமோ,ಒಂದು ಬಗೆಯ ಉಣ್ಣೆಯಂಥ
காது தொலைபேசி,ಕಿವಿ ಫೋನ್
பூமி,ಭೂಮಿ
பூமி வீக்கம்,ಭೂಮಿಯ ಉಬ್ಬು
பூமி எதிர்ப்பு,ಭೂಮಿಯ ಪ್ರತಿರೋಧ
பூமியின் தடி,ಭೂಮಿ
பூமி செயற்கைக்கோள்,ಭೂಮಿಯ ಉಪಗ್ರಹ
பூமி நிலையம்,ಭೂಶಕ್ತಿ
பூமி முனையம்,ಭೂಕಂಪನ
பூமி,ಜರಡಿ
எதிரொலி,ಪ್ರತಿಧ್ವನಿ
எதிரொலி அறை,ಪ್ರತಿಧ್ವನಿ ಕೊಠಡಿ
எடி நடப்பு,ಎಡ್ಡಿ ಕರೆಂಟ್
எடி தற்போதைய இழப்பு,ಎಡ್ಡಿ ಪ್ರಸ್ತುತ ನಷ್ಟ
எட்ஜ்வைஸ் மீட்டர்,ಅಂಚಿಗೆ ತಿರುಗಿ
எடிட்டிங்,ಸಂಪಾದನೆ
பயனுள்ள ஆண்டெனா உயரம்,ಪರಿಣಾಮಕಾರಿ ಆಂಟೆನಾ ಎತ್ತರ
பயனுள்ள ஆண்டெனா நீளம்,ಪರಿಣಾಮಕಾರಿ ಆಂಟೆನಾ ಉದ್ದ
பயனுள்ள மின்னழுத்தம்,ಪರಿಣಾಮಕಾರಿ ವೋಲ್ಟೇಜ್
திறன்,ಅಖಂಡತೆ
நெகிழ்ச்சி,ಸ್ಥಿತಿಸ್ಥಾಪಕತ್ವ
மின்சாரம்,ವಿದ್ಯುತ್ ವಿಸರ್ಜನೆ
மின்சார புலம்,ವಿದ್ಯುತ್ ಕ್ಷೇತ್ರ
மின்சார ஃபிளாஷ்,ವಿದ್ಯುದಳ ಸಂಚಿಕೆ
மின்சார ஹீட்டர்,ವಿದ್ಯುತ್ ಹೀಟರ್
மின்சார மீட்டர்,ವಿದ್ಯುತ್ಮಾಪಕ
மின்சார மோட்டார்,ವಿದ್ಯುತ್ ಮೋಟಾರ್
மின்சார அதிர்ச்சி,ವಿದ್ಯುತ್ ಆಘಾತ
மின்சார தீப்பொறி,ವಿದ್ಯುತ್ ಕಂಡಿ
மின் சாதனம்,ವಿದ್ಯುತ್ ಉಪಕರಣ
மின் சத்தம்,ವಿದ್ಯುತ್ ಶಬ್ದ
மின் புயல்,ವಿದ್ಯುತ್ ಬಿರುಗಾಳಿ
மின்சாரம் இயக்கப்படும் இசைக்கருவி,ವಿದ್ಯುತ್ ಚಾಲಿತ ಸಂಗೀತ ವಾದ್ಯ
மின்சாரம்,ವಿದ್ಯುತ್‌
மின்சாரம் வழங்கல்,ವಿದ್ಯುತ್ ಸರಬರಾಜು
மின்முனைகாட்சி,ವಿದ್ಯುದ್ವೋಗದ
மின்னாற்பகுப்பு மின்தேக்கி,ವಿದ್ಯುದ್ವಿಚ್ticೇದಕ
மின்காந்த,ವಿದ್ಯುತ್ಕಾಂತೀಯ
மின்காந்த இடையூறு,ವಿದ್ಯುತ್ಕಾಂತದ ಅಡಚಣೆ
மின்காந்த குறுக்கீடு,ವಿದ್ಯುತ್ಕಾಂತದ ಮಧ್ಯಪ್ರವೇಶ
மின்காந்த நிறமாலை,ವಿದ್ಯುತ್ಕಾಂತೀಯ ತರಂಗಾಂತರ
மின்காந்த அலை,ವಿದ್ಯುತ್ಕಾಂತೀಯ ತರಂಗ
மின்காந்த அலை பிரச்சாரம்,ವಿದ್ಯುತ್ಕಾಂತೀಯ ತರಂಗ ಪ್ರಸಾರ
எலக்ட்ரான் பல ஒளிச்சேர்க்கை,ಎಲೆಕ್ಟ್ರಾನ್ ಬಹು ಫೋಟೊಟ್ಯೂಬ್
மின்னணு கால்குலேட்டர்,ವಿದ್ಯುನ್ಮಾನಿನ ಕ್ಯಾಲ್ಕುಂಡರ್
மின்னணு தரவு செயலாக்கம் (ஈடிபி),ಎಲೆಕ್ಟ್ರಾನಿಕ್ ಡೇಟಾ ಸಂಸ್ಕರಣೆ (ಇಡಿಪಿ)
மின்னணு அஞ்சல் (மின்னஞ்சல்),ಎಲೆಕ್ಟ್ರಾನಿಕ್ ಮೇಲ್ (ಇ-ಮೇಲ್)
மின்னணு மாறுதல் அமைப்பு,ಎಲೆಕ್ಟ್ರಾನಿಕ್ ಸ್ವಿಚಿಂಗ್ ವ್ಯವಸ್ಥೆ
மின்னணுவியல்,ವಿದ್ಯುದರ್ಚಿ
மின்முனை,ವಿದ್ಯುದುಜ್ಞಾನಿಕ
மின்னியல்,ಸ್ಥಾಯೀ
உயரம்,ಎತ್ತರ
பதிக்கப்பட்ட,ಹುದುಗಿಸಿದ
உட்பொதிக்கப்பட்ட ஆடியோ,ಎಂಬೆಡೆಡ್ ಆಡಿಯೊ
உட்பொதிக்கப்பட்ட அமைப்பு,ಹತೋಟಿ ವ್ಯವಸ್ಥೆ
சின்னம்,ಲಾಂblemನ
வளர்ந்து வரும் போக்குகள்,ಉದಯೋನ್ಮುಖ ಪ್ರವೃತ್ತಿಗಳು
உமிழ்வு,ಹೊರಸೂಸುವಿಕೆ
உமிழ்ப்பான்,ಹೊರಸೂಸುವಿಕೆ
உமிழ்ப்பான் பின்தொடர்பவர்,ಹೊರಸೂಸುವ ಅನುಪಾತ
உமிழ்ப்பான் முனையம்,ಹೊರಸೂಸುವ ಟರ್ಮಿನಲ್
உமிழ்ப்பான்-அடிப்படை-சந்திப்பு,ಹೊರಸೂಸುವಿಕೆ
இயக்கு,ಸಕ್ರಿಯಗೊಳಿಸು
பற்சிப்பி கம்பி,ಎನಾಮೆಲ್ಡ್ ತಂತಿ
என்கிப்பர்,ಬೇಟೆಯಾಡುವ
அடைப்பு,ಆವರಣ
குறியாக்கம்,ಎನಿಮಿ
குறியாக்கி,ಸ್ಥಳಾಂತರಕ
குறியாக்கம்,ಎನ್‌ಕೋಡಿಂಗ್
குறியாக்கம்,ಗೂ ry ಕತಿದ್ದು
இறுதி குறி,ಅಂತ್ಯ
கடைசி பயனாளி,ಬಳಕೆದಾರ
ஆற்றல்,ಶಕ್ತಿ
ஆற்றல் பரவல்,ಶಕ್ತಿ ಪ್ರಸರಣ
ஆற்றல் விநியோகம்,ಶಕ್ತಿ ವಿತರಣೆ
அமலாக்கம்,ಜಾರಿಗೊಳಿಸುವಿಕೆ
இயந்திரம்,ಎಂಜಿನ್
பொறியாளர்,ಎಂಜಿನಿಯರ್
பொறியியல்,ಎಂಜಿನಿಯರಿಂಗ್
பொறியியல் கடை,ಎಂಜಿನಿಯರಿಂಗ್ ಅಂಗಡಿ
வேலைப்பாடு,ಕೆತ್ತನೆ
மேம்படுத்தவும்,ವರ್ಧಿಸು
குழுமம்,ತುತ್ತಾಗಿಸು
விசையை உள்ளிடவும்,ಕೀಲಿಯನ್ನು ನಮೂದಿಸಿ
நிறுவன கட்டமைப்பு,ಎಂಟರ್‌ಪ್ರೈಸ್ ವಾಸ್ತುಶಿಲ್ಪ
என்டல்பி,ಸುಲಿಗೆ
