Odiya,Bengali
ଡାଟାବେସ୍,তথ্যশালা
ଡାଟାବେସ୍ ପ୍ରଶାସନ,ডাটাবেস প্রশাসন
ଡାଟାବେସ୍ ଡିଜାଇନ୍ |,ডাটাবেস ডিজাইন
ଡାଟାବେସ୍ ପରିଚାଳନା ସିଷ୍ଟମ୍ |,ডাটাবেস ম্যানেজমেন্ট সিস্টেম
"1. ଡାଟାଗ୍ରାଭ୍, 2. ଡାଟାଗ୍ରାଭ୍ |","1.ডেটাগ্রেভ, 2.ডেটাগ্রেভ"
"1. ଡାଟମ୍, 2. ତଥ୍ୟ","1. ডেটাম, 2. ডেটা"
"1. ନିଷ୍କ୍ରିୟ ଜୋନ୍, 2. ସକ୍ରିୟ ଜୋନ୍ |","1. নিষ্ক্রিয় অঞ্চল, 2. নিষ্ক্রিয় অঞ্চল"
ଅବରୋଧ,অচলাবস্থা
ଅବରୋଧ ରୋକିବା |,অচলাবস্থা প্রতিরোধ
ତ୍ରୁଟି କ୍ଲିୟରାନ୍ସ |,ফল্ট ক্লিয়ারেন্স
"1. ବିଚାର କକ୍ଷ, 2. ବିଚାର ବାକ୍ସ |","1. জাজমেন্ট সেল, 2. বিচার বাক্স"
ନିଷ୍ପତ୍ତି ଗ୍ରହଣ ପ୍ରକ୍ରିୟା,সিদ্ধান্ত গ্রহণের প্রক্রিয়া
ନିଷ୍ପତ୍ତି ସମର୍ଥନ ପ୍ରଣାଳୀ |,সিদ্ধান্ত সমর্থন সিস্টেম
ନିଷ୍ପତ୍ତି ବୃକ୍ଷ |,সিদ্ধান্ত গাছ
"1. ଡିକୋଡର୍, 2. ଡିକୋଡର୍ |","1. ডিকোডার, 2. ডিকোডার"
ବିଲୋପ ନୀତି |,দ্রবীভূতকরণ নীতি
ଡିକୋଡିଂ,ডিকোডিং
ଉତ୍ସର୍ଗୀକୃତ ସିଷ୍ଟମ୍ |,ডেডিকেটেড সিস্টেম
ଉତ୍ସର୍ଗୀକୃତ ପ୍ରେସ୍ |,ডেডিকেটেড প্রেস
ପ୍ରତିରୋପଣ ଡାଟା ନେଟୱାର୍କ (DDN),ইমিউনাইজেশন ডেটা নেটওয়ার্ক (DDN)
ପ୍ରତିରୋପଣ ସୂଚନା ପ୍ରଣାଳୀ |,ইমিউনাইজেশন তথ্য সিস্টেম
ଏକୀକରଣ,মিশ্রণ
ବିଳମ୍ବ,বিলম্ব
ବିଳମ୍ବ କାଉଣ୍ଟର,বিলম্ব পাল্টা
ବିଳମ୍ବ ସମୟ,বিলম্ব সময়
"1. ଡିଲିଟ୍, 2. ଡିଲିଟ୍","1.মুছুন, 2.মুছুন"
ବିଲୋପ ରେକର୍ଡ,মুছে ফেলার রেকর্ড
ଡିଲିମିଟର,ডিলিমিটার
ଡେଲଟା ମଡ୍ୟୁଲେସନ୍,ডেল্টা মড্যুলেশন
ଆବଶ୍ୟକତା ପୃଷ୍ଠା |,অনুরোধ পৃষ্ঠা
କାର୍ଯ୍ୟଦକ୍ଷତା,কর্মক্ষমতা
demodulation,demodulation
ଭି-ମଲ୍ଟିପ୍ଲେକ୍ସର୍ |,V- মাল্টিপ্লেক্সার
ନାମକରଣ,অস্বাভাবিককরণ
"1. ଘନତା, 2. ଘନତା","1. ঘনত্ব, 2. ঘনত্ব"
"1. ନିର୍ଭରଶୀଳତା, 2. ନିର୍ଭରଶୀଳତା |","1. নির্ভরতা, 2. নির্ভরতা"
ନିର୍ଭରଶୀଳ ଏକକ |,নির্ভরশীল ইউনিট
ଧାଡି,কিউ
"1. ଡିଫେରେନ୍ସ, 2. ଡିଫେରେନ୍ସ","1. dereference, 2. dereference"
ଉତ୍ପନ୍ନ ଗଛ |,প্রাপ্ত গাছ
ପ୍ରାପ୍ତ କ୍ଷେତ୍ର,প্রাপ্ত ক্ষেত্র
ଅବତରଣ କ୍ରମ |,সাজানো সাজানো
ଡିଜାଇନ୍,নকশা
ଡେସ୍କ କାଲକୁଲେଟର,ডেস্ক ক্যালকুলেটর
ଡେସ୍କଟପ୍ କମ୍ପ୍ୟୁଟରଗୁଡିକ,ডেস্কটপ কম্পিউটার
ଡେସ୍କଟପ୍ ଉପସ୍ଥାପନା,ডেস্কটপ উপস্থাপনা
ଡେସ୍କଟପ୍ ପ୍ରକାଶନ |,ডেস্কটপ পাবলিশিং
ଡେସ୍କଟପ୍ ଭିଡିଓ,ডেস্কটপ ভিডিও
ଗନ୍ତବ୍ୟସ୍ଥଳ ଠିକଣା,গন্তব্য ঠিকানা
"1. ବିନାଶକାରୀ, 2. ବିନାଶକାରୀ |","1. ধ্বংসকারী, 2. ধ্বংসকারী"
ନିର୍ଣ୍ଣୟକାରୀ ଅଟୋମାଟା |,নির্ধারক স্বয়ংক্রিয়তা
ବିକାଶକାରୀ,বিকাশকারী
ବିକାଶ ବ୍ୟବସ୍ଥା,উন্নয়ন ব্যবস্থা
ଉପକରଣ,যন্ত্র
ଉପକରଣ ନିୟନ୍ତ୍ରଣ ଏକକ,ডিভাইস নিয়ন্ত্রণ ইউনিট
ଉପକରଣ ନିୟନ୍ତ୍ରକ,ডিভাইস নিয়ামক
ଉପକରଣ ପରିଚାଳନା,যন্ত্র ব্যবস্থাপনা
ଉପକରଣ ମୋଡ୍,ডিভাইস মোড
ନିରାକରଣ,রোগ নির্ণয়
ଡାଇଗ୍ନୋଷ୍ଟିକ୍ ସିଷ୍ଟମ୍ |,ডায়াগনস্টিক সিস্টেম
"1. ନିଦାନ, 2. ନିଦାନ","1. ডায়াগনস্টিকস, 2. ডায়াগনস্টিকস"
ଚିତ୍ର,চিত্র
ଡାଏଲ୍ କରନ୍ତୁ |,ডায়াল
ଡାଏଲ୍ ଲାଇନ୍ |,ডায়াল লাইন
ଡାଏଲ୍ ସ୍ୱର,ডায়াল টোন
ଡାଏଲ୍ ଅପ୍ କରନ୍ତୁ |,ডায়াল আপ
"1. ସଂଳାପ, 2. ବାର୍ତ୍ତାଳାପ","1. সংলাপ, 2. কথোপকথন"
ବାର୍ତ୍ତାଳାପ କକ୍ଷ |,কথোপকথন ঘর
ଡାଏଲଅପ୍ ମୋଡେମ୍ |,ডায়ালআপ মডেম
ବୀମା,বীমা
ଅଭିଧାନ,অভিধান
"1. ଭିନ୍ନକ୍ଷମ, 2 ଭିନ୍ନତା","1. ডিফারেনশিয়াল, 2. পৃথকীকরণ"
ସାଂଖ୍ୟିକ,সংখ্যাসূচক
ଡିଜିଟାଲ୍ ସିଷ୍ଟମ୍ |,ডিজিটাল সিস্টেম
ଡିଜିଟାଲ୍ ସର୍କିଟ୍ |,ডিজিটাল সার্কিট
ଡିଜିଟାଲ୍ କମ୍ପ୍ୟୁଟର |,ডিজিটাল কম্পিউটার
"1. ଡିଜିଟାଲ୍ ଡାଟା, 2. ଡିଜିଟାଲ୍ ଡାଟା |","1.ডিজিটাল ডেটা, 2.ডিজিটাল ডেটা"
ଡିଜିଟାଲ୍ ସୁବିଧା,ডিজিটাল সুবিধা
ଡିଜିଟାଲ୍ ଫିଲ୍ଟର୍ |,ডিজিটাল ফিল্টার
ଡିଜିଟାଲ୍ ଲାଇବ୍ରେରୀ |,ডিজিটাল লাইব্রেরি
ଡିଜିଟାଲ୍ ମୋଡ୍ୟୁଲେସନ୍,ডিজিটাল মড্যুলেশন
"1. ଡିଜିଟାଲ୍ ପ୍ରଦର୍ଶନ, 2. ଡିଜିଟାଲ୍ ମନିଟର |","1. ডিজিটাল ডিসপ্লে, 2. ডিজিটাল মনিটর"
ଡିଜିଟାଲ୍ ପ୍ରତିଛବି |,ডিজিটাল ইমেজ
"1. ଡିଜିଟାଲ୍ ଦସ୍ତଖତ, 2. ଡିଜିଟାଲ୍ ଦସ୍ତଖତ |","1. ডিজিটাল স্বাক্ষর, 2. ডিজিটাল স্বাক্ষর"
ଡିଜିଟାଲ୍ ସୁଇଚ୍ |,ডিজিটাল সুইচ
ଡିଜିଟାଲ୍ ଆନାଗଲ୍ କନଭର୍ଟର |,ডিজিটাল এনালগ রূপান্তরকারী
ଡିଜିଟାଇଜେସନ୍,ডিজিটাইজেশন
ଡିଜିଟାଇଜେସନ୍,ডিজিটাইজেশন
ଡିଜିଟାଇଜର୍,ডিজিটাইজার
ଡାୟୋଡ୍,ডায়োড
ପ୍ରିମା ଫେସୀ |,প্রথম দৃষ্টিতে
ପ୍ରତ୍ୟକ୍ଷ ଠିକଣା,সরাসরি ঠিকানা
ସିଧାସଳଖ ରୂପାନ୍ତର |,সরাসরি রূপান্তর
ସିଧାସଳଖ ଯୋଡି |,সরাসরি সংযোগ
"1. ସିଧାସଳଖ ମେମୋରୀ ଆକ୍ସେସ୍, 2. ସିଧାସଳଖ ମେମୋରୀ ଆକ୍ସେସ୍ (DMA)","1. সরাসরি মেমরি অ্যাক্সেস, 2. সরাসরি মেমরি অ্যাক্সেস (DMA)"
ସିଧାସଳଖ ମେମୋରୀ ଆକ୍ସେସ୍ (DMA),সরাসরি মেমরি অ্যাক্সেস (DMA)
ପ୍ରତ୍ୟକ୍ଷ ପଦ୍ଧତି |,সরাসরি পদ্ধতি
ଦିଗଗୁଡିକ,দিকনির্দেশ
ଡିରେକ୍ଟୋରୀ,ডিরেক্টরি
"1. ଡିରେକ୍ଟୋରୀ ସର୍ଭର, 2. ଡିରେକ୍ଟୋରୀ ସର୍ଭର |","1. ডিরেক্টরি সার্ভার, 2. ডিরেক্টরি সার্ভার"
ଡିରେକ୍ଟୋରୀ ସେବା,ডিরেক্টরি সেবা
ଅସମର୍ଥ |,অক্ষম
ସଙ୍କେତ ଅକ୍ଷମ କରିବା |,অক্ষম সংকেত
"1. ବିଚ୍ଛିନ୍ନତା, 2. ବିଚ୍ଛିନ୍ନତା","1. সংযোগ বিচ্ছিন্ন, 2. সংযোগ বিচ্ছিন্ন"
"1. ବିଚ୍ଛିନ୍ନ, 2. ବିଚ୍ଛିନ୍ନ |","1. বিচ্ছিন্ন, 2. বিযুক্ত"
"1. ଡିସ୍କ, 2. ଡିସ୍କ","1. ডিস্ক, 2. ডিস্ক"
"1. ଡିସ୍କ ଠିକଣା, 2. ଡିସ୍କ ଠିକଣା","1. ডিস্ক ঠিকানা, 2. ডিস্ক ঠিকানা"
"1. ଡିସ୍କ ଆରେ, 2. ଡିସ୍କ ଆରେ |","1. ডিস্ক অ্যারে, 2. ডিস্ক অ্যারে"
"1. ଡିସ୍କ କ୍ଷମତା, 2. ଡିସ୍କ କ୍ଷମତା |","1. ডিস্ক ক্ষমতা, 2. ডিস্ক ক্ষমতা"
"1. ଡିସ୍କ ଡ୍ରାଇଭର, 2. ଡିସ୍କ ଡ୍ରାଇଭ |","1. ডিস্ক ড্রাইভার, 2. ডিস্ক ড্রাইভ"
ଡିସ୍କ ଫାଇଲ୍ |,ডিস্ক ফাইল
"1. ଡିସ୍କ ମେମୋରୀ, 2. ଡିସ୍କ ମେମୋରୀ, 3. ଡିସ୍କ ମେମୋରୀ, 4 | ଡିସ୍କ ମେମୋରୀ","1. ডিস্ক মেমরি, 2. ডিস্ক মেমরি, 3. ডিস্ক মেমরি, 4. ডিস্ক মেমরি"
ଡିସ୍କ ଅପରେଟିଂ ସିଷ୍ଟମ୍ (DoS),ডিস্ক অপারেটিং সিস্টেম (DoS)
ଡିସ୍କ ପ୍ୟାକେଜ,ডিস্ক প্যাকেজ
"1. ଚାକ୍ରିକା ସର୍ଭର, 2. ଡିସ୍କ ସର୍ଭର |","1.চক্রিকা সার্ভার, 2.ডিস্ক সার্ভার"
"1. ଡିସ୍କ ସଂରକ୍ଷଣ, 2. ଡିସ୍କ ସଂରକ୍ଷଣ","1. ডিস্ক স্টোরেজ, 2. ডিস্ক স্টোরেজ"
ଡିସ୍କେଟ୍ |,ডিস্কেট
ଫାଇଲ୍ ପ୍ରଦର୍ଶନ କରନ୍ତୁ |,প্রদর্শন ফাইল
ପ୍ରତିଛବି ପ୍ରଦର୍ଶନ କରନ୍ତୁ |,প্রদর্শন চিত্র
ନିଷ୍କାସନ,নিষ্পত্তি
ଦୂରତା,দূরত্ব
ଦୂରତା କାର୍ଯ୍ୟ,দূরত্ব ফাংশন
ବିକୃତି,বিকৃতি
ବିତରଣ,বিতরণ করা
ବଣ୍ଟିତ ତଥ୍ୟ |,বিতরণ করা তথ্য
ବଣ୍ଟିତ ସର୍ଭର |,বিতরণ করা সার্ভার
"1. ବଣ୍ଟିତ ସିଷ୍ଟମ୍, 2. ବଣ୍ଟିତ ସିଷ୍ଟମ୍ |","1.ডিস্ট্রিবিউটেড সিস্টেম, 2.ডিস্ট্রিবিউটেড সিস্টেম"
ବିତରକ,পরিবেশক
ଡକ୍ୟୁମେଣ୍ଟ୍,নথি
ଡକ୍ୟୁମେଣ୍ଟ୍ ସ୍ୱୀକୃତିପ୍ରାପ୍ତ |,নথি স্বীকৃত
"1. ଡକ୍ୟୁମେଣ୍ଟ୍ ୱିଣ୍ଡୋ, 2. ଡକ୍ୟୁମେଣ୍ଟ୍ ୱିଣ୍ଡୋ |","1. ডকুমেন্ট উইন্ডো, 2. ডকুমেন্ট উইন্ডো"
ଡକ୍ୟୁମେଣ୍ଟେସନ୍,ডকুমেন্টেশন
"ଡୋମେନ୍, ଡୋମେନ୍","ডোমেইন, ডোমেইন"
ଡୋମେନ୍ ନାମ,ডোমেন নাম
"1. ଡଟ୍ ମ୍ୟାଟ୍ରିକ୍ସ ପ୍ରିଣ୍ଟର୍, 2. ଡଟ୍ ମ୍ୟାଟ୍ରିକ୍ସ ପ୍ରିଣ୍ଟର୍ |","1. ডট ম্যাট্রিক্স প্রিন্টার, 2. ডট ম্যাট্রিক্স প্রিন্টার"
"ତଳେ, ତଳେ","নীচে, নীচে"
"1. ଆଭାଲିଙ୍କ୍, 2. ସ୍କ୍ୱାର୍ |","1.Avallink, 2.Square"
ଡାଉନଲୋଡ୍ କରନ୍ତୁ |,ডাউনলোড
ଡାଉନଲୋଡ୍ ସମୟ |,ডাউনলোড সময়
ଟ୍ରାକ୍ସନ୍,আকর্ষণ
DRAM (ଡାଇନାମିକ୍ RAM),DRAM (ডাইনামিক RAM)
ରନ୍ ଅଫ୍,রানঅফ
ଡ୍ରାଇଭର |,ড্রাইভার
ପତ୍ର,পাতা
ଡ୍ରପ୍ ତାଲିକା ବାକ୍ସ,ড্রপ লিস্ট বক্স
ଡ୍ରମ୍ ଡ୍ରାଇଭ୍ |,ড্রাম ড্রাইভ
"1. ଡ୍ରମ୍ ପ୍ରିଣ୍ଟର୍, 2. ଡ୍ରମ୍ ପ୍ରିଣ୍ଟର୍ |","1.ড্রাম প্রিন্টার, 2.ড্রাম প্রিন্টার"
"1. ଇମ୍ ୟୁନିଟ୍, 2. ଡ୍ରମ୍ ୟୁନିଟ୍ |","1. আইএম ইউনিট, 2. ড্রাম ইউনিট"
"1. ଦ୍ୱ ual ତ୍ୟ, 2 bi","1. দ্বৈততা, 2. দ্বি"
ଦ୍ୱ ual ତ ଘନତା |,দ্বৈত ঘনত্ব
"1. ନୀରବ ଠିକଣା, 2. ନକଲି ଠିକଣା |","1. নীরব ঠিকানা, 2. জাল ঠিকানা"
ଡମ୍ପିଂ,ডাম্প
ଡବଲ୍ ସର୍କିଟ୍ |,ডুপ্লেক্স সার্কিট
ଆଇନଗତକରଣ |,বৈধকরণ
କି କି,কী কী
"1.D V D R./W, 2 DVD ପଠନ, 3. ଲେଖିବା","1.D V D R./W, 2. ডিভিডি রিডিং, 3. লেখা"
DVD ROM,ডিভিডি রম
ଗତିଶୀଳ ନିର୍ଦ୍ଦେଶ,গতিশীল নির্দেশ
"1. ଡାଇନାମିକ୍ ମେମୋରୀ, 2. ଡାଇନାମିକ୍ ମେମୋରୀ |","1.ডাইনামিক মেমরি, 2.ডাইনামিক মেমরি"
"1. ଡାଇନାମିକ୍ସ, 2. ଡାଇନାମିକ୍ସ","1. গতিবিদ্যা, 2. গতিবিদ্যা"
E B C D I C,E B C D I C
ଇ-ବ୍ୟବସାୟ |,ই-ব্যবসা
ଇକୋ,প্রতিধ্বনি
"1.e- ବାଣିଜ୍ୟ, 2.e- ବାଣିଜ୍ୟ |","1.e-commerce, 2.e-commerce"
ସମ୍ପାଦନା,সম্পাদনা
ସମ୍ପାଦକ,সম্পাদক
ଶିକ୍ଷାଗତ ପ୍ରଯୁକ୍ତିବିଦ୍ୟା |,শিক্ষাবিষয়ক প্রযুক্তি
e e p rom,e e p rom
"1. ଅର୍ଥପୂର୍ଣ୍ଣ ଠିକଣା, 2. ପ୍ରଭାବଶାଳୀ ଠିକଣା |","1. অর্থপূর্ণ ঠিকানা, 2. কার্যকর ঠিকানা"
ଅର୍ଥପୂର୍ଣ୍ଣ ଅପରେଣ୍ଡ୍ ଠିକଣା |,অর্থপূর্ণ অপারেন্ড ঠিকানা
ପ୍ରଭାବଶାଳୀ କାର୍ଯ୍ୟ,কার্যকর পদক্ষেপ
ପ୍ରଭାବଶାଳୀ UID |,কার্যকরী ইউআইডি
ପ୍ରଭାବଶାଳୀ ସଂକ୍ରମଣ କାର୍ଯ୍ୟ,কার্যকর ট্রান্সমিশন অপারেশন
ଅକ୍ଟାଲ୍ ବାଇଟ୍ |,অক্টাল বাইট
"ଇଲେକ୍ଟ୍ରୋନିକ୍ ଶିକ୍ଷା, ଇ-ଲର୍ନିଂ |","ইলেকট্রনিক লার্নিং, ই-লার্নিং"
ନିର୍ବାଚନ ଆଲଗୋରିଦମ |,নির্বাচন অ্যালগরিদম
ଇଲେକ୍ଟ୍ରୋନିକ୍ ମେଲ୍ ସେବା (ଇ-ମେଲ୍),ইলেকট্রনিক মেইল সার্ভিস (ই-মেইল)
"1. ଇଲେକ୍ଟ୍ରୋନିକ୍ ପ୍ରିଣ୍ଟିଙ୍ଗ୍, 2. ଇଲେକ୍ଟ୍ରୋନିକ୍ ପ୍ରିଣ୍ଟର୍ |","1.ইলেক্ট্রনিক প্রিন্টিং, 2.ইলেক্ট্রনিক প্রিন্টার"
ବ electrical ଦୁତିକ ଆକାଉଣ୍ଟିଂ ମେସିନ୍ |,বৈদ্যুতিক অ্যাকাউন্টিং মেশিন
ଇଲେକ୍ଟ୍ରୋନିକ୍ସ,ইলেকট্রনিক্স
ଇଲେକ୍ଟ୍ରୋନିକ୍ ନିଷ୍କାସନ ସିଷ୍ଟମ୍ (ECS),ইলেকট্রনিক নিষ্কাশন সিস্টেম (ECS)
ଇଲେକ୍ଟ୍ରୋନିକ୍ ଡାଟା ଏକ୍ସଚେଞ୍ଜ୍ (EDI),ইলেকট্রনিক ডেটা এক্সচেঞ্জ (EDI)
ବ electronic ଦ୍ୟୁତିକ ତଥ୍ୟ ପ୍ରକ୍ରିୟାକରଣ |,ইলেকট্রনিক তথ্য প্রক্রিয়াকরণ
ଇଲେକ୍ଟ୍ରୋନିକ୍ ବ୍ରୋସର |,ইলেকট্রনিক ব্রোশিওর
ଇଲେକ୍ଟ୍ରୋନିକ୍ ପାଣ୍ଠି ସ୍ଥାନାନ୍ତର ଯାନ୍ତ୍ରିକତା (EFTS),ইলেকট্রনিক ফান্ড ট্রান্সফার মেকানিজম (EFTS)
"1. ଇଲେକ୍ଟ୍ରୋନିକ୍ ଜର୍ନାଲ୍, 2. ଇଲେକ୍ଟ୍ରୋନିକ୍ ଜର୍ନାଲ୍ |","1.ইলেক্ট্রনিক জার্নাল, 2.ইলেক্ট্রনিক জার্নাল"
ବ electronic ଦ୍ୟୁତିକ ପ୍ରକାଶନ |,ইলেকট্রনিক প্রকাশনা
ଇଲେକ୍ଟ୍ରୋନିକ୍ ସୁଇଚ୍ |,ইলেকট্রনিক সুইচ
"ଉପାଦାନ, ଉପାଦାନ","উপাদান, উপাদান"
ଇ-ମେଲ୍ |,ই-মেইল
"1. ଇ-ମେଲ୍ ଠିକଣା, 2. ଇଲେକ୍ଟ୍ରୋନିକ୍ ମେଲିଂ ଠିକଣା |","1. ই-মেইল ঠিকানা, 2. ইলেকট্রনিক মেইলিং ঠিকানা"
ଏମ୍ବେଡ୍ ସିଷ୍ଟମ୍ |,এমবেডেড সিস্টেম
ଏମ୍ବେଡିଂ,এমবেডিং
ନିର୍ଗତ ଯୁକ୍ତ ତର୍କ (ECL),ইমিটার কাপলড লজিক (ইসিএল)
ଖାଲି ସ୍ଥାନ,ফাঁকা স্থান
"1. ଖାଲି ଶୃଙ୍ଖଳା, 2. ଖାଲି ଶୃଙ୍ଖଳା |","1. ফাঁকা চেইন, 2. ফাঁকা চেইন"
ଯାନ୍ତ୍ରିକରଣ,যান্ত্রিকীকরণ
"1. କ୍ୟାପସୁଲେସନ୍, 2. କ୍ୟାପସୁଲେସନ୍ |","1.ক্যাপসুলেশন, 2.ক্যাপসুলেশন"
ଡିକୋଡର୍ |,ডিকোডার
ଏନକୋଡିଂ,এনকোডিং
"1. ଏନକୋଡର୍, 2. କୋଡାକ୍ |","1. এনকোডার, 2. কোডাক"
ଲୁକ୍କାୟିତ ତଥ୍ୟ |,লুকানো তথ্য
ଲୁକ୍କାୟିତ ଫାଇଲ୍ ସିଷ୍ଟମ୍ |,লুকানো ফাইল সিস্টেম
"1. ଏନକ୍ରିପସନ୍, 2. କୋଡିଂ, 3. ଏନକୋଡିଂ |","1. এনক্রিপশন, 2. কোডিং, 3. এনকোডিং"
ବ୍ଲକ ଶେଷ,ব্লক শেষ
ଫାଇଲ୍-ଏଣ୍ଡ୍ |,ফাইল-এন্ড
ଉପଯୋଗକର୍ତ୍ତା |,ব্যবহারকারী
ପ୍ରବେଶ କର |,প্রবেশ করা
ପ୍ରବେଶ ଚାବି |,এন্ট্রি কী
"1. ଉଦୟମ୍ ସ war ରଭ, 2. ଉଦୟ ସେବାକ୍ |","1. উদ্যম সারওয়ার, 2. উদ্যম সেবক"
ଏଣ୍ଟରପ୍ରାଇଜ୍ ସିଷ୍ଟମ୍ |,এন্টারপ্রাইজ সিস্টেম
ଶକ୍ତି,শক্তি
ଶକ୍ତି ସମ୍ବନ୍ଧ,শক্তি সখ্যতা
ପ୍ରବେଶ ସମୟ,প্রবেশের সময়
ଇନପୁଟ୍ ଭେରିଏବଲ୍ |,ইনপুট পরিবর্তনশীল
ଗଣନାଯୋଗ୍ୟ,গণনার যোগ্য
ପରିବେଶ,পরিবেশ
"1. ଯୁଗ, 2 ଯୁଗ, 3 ନିର୍ଦ୍ଦେଶ ମୁହୂର୍ତ୍ତ","1.Epoch, 2. যুগ, 3. নির্দেশের মুহূর্ত"
EPRAM (ଫାଇନାନ୍ସିଆଲ୍ ପ୍ରୋଗ୍ରାମେବଲ୍ ପଠନୀୟ ମେମୋରୀ),EPRAM (ফাইনান্স প্রোগ্রামেবল রিড-ওনলি মেমরি)
ଏପସିଲନ୍ କନଷ୍ଟ୍ରିକ୍ଟର୍ |,epsilon constrictor
ସମାନତା,সমানকারী
ଉପକରଣ,সরঞ্জাম
ସମାନତା ଶ୍ରେଣୀ,সমতা শ্রেণী
ସମାନ ସମ୍ପର୍କ,সমতুল্য সম্পর্ক
"1. ବିଲୁପ୍ତ, 2. ବିଲୋପ","1. বিলুপ্তি, 2. নির্মূল"
ତ୍ରୁଟି ସଂଶୋଧନ କୋଡ୍ |,ত্রুটি সংশোধন কোড
ତ୍ରୁଟି ସଂଶୋଧନ,ত্রুটি সংশোধন
ତ୍ରୁଟି ଚିହ୍ନଟ,ত্রুটি সনাক্তকরণ
ତ୍ରୁଟି ନିୟନ୍ତ୍ରଣ,শিল্প খাত
ତ୍ରୁଟି ସନ୍ଦେଶ |,ভুল বার্তা
ତ୍ରୁଟି ହାର,ত্রুটি হার
ତ୍ରୁଟି ପୁନରୁଦ୍ଧାର,ত্রুটি পুনরুদ্ধার
ତ୍ରୁଟି ନାମ,ত্রুটির নাম
ପଳାୟନ ପ୍ରତୀକ |,পালাবার প্রতীক
ଇଥରନେଟ୍ |,ইথারনেট
ଘଟଣା,ঘটনা
ଇଭେଣ୍ଟ ଶୃଙ୍ଖଳା |,ইভেন্ট চেইন
ଇଭେଣ୍ଟ ନିୟନ୍ତ୍ରଣ |,ঘটনা নিয়ন্ত্রণ
ଇଭେଣ୍ଟ କାଉଣ୍ଟର,ইভেন্ট কাউন্টার
ବ୍ୟତିକ୍ରମ ନିୟନ୍ତ୍ରଣ |,ব্যতিক্রম হ্যান্ডলিং
ଡିସ୍କ ସଂରକ୍ଷଣ ବିନିମୟ କରନ୍ତୁ |,বিনিময় ডিস্ক স্টোরেজ
ବହିଷ୍କାର,বর্জন
ସ୍ୱତନ୍ତ୍ର ଏବଂ (x କିମ୍ବା),একচেটিয়া এবং (x বা)
ଏକଜେକ୍ୟୁଟେବଲ୍ ପ୍ରୋଗ୍ରାମ୍,এক্সিকিউটেবল প্রোগ্রাম
ନିଷ୍ପାଦନ ଷ୍ଟେଟମେଣ୍ଟ,মৃত্যুদন্ড বিবৃতি
ଚୟନ ସନ୍ଧାନ |,নির্বাচনী অনুসন্ধান
ବିଦ୍ୟମାନ,বিদ্যমান
ସମସ୍ୟା,সমস্যা
ବିଶେଷଜ୍ଞ ବ୍ୟବସ୍ଥା |,দক্ষ পদ্ধতি
"1. ଅଭିବ୍ୟକ୍ତି, 2 ଅଭିବ୍ୟକ୍ତି","1. অভিব্যক্তি, 2. অভিব্যক্তি"
ବିସ୍ତାରିତ ଗ୍ରାଫିକାଲ୍ ମ୍ୟାଟ୍ରିକ୍ସ (x g a),বর্ধিত গ্রাফিক্যাল ম্যাট্রিক্স (x g a)
ବିସ୍ତାରିତ ଶିଳ୍ପ ମାନକ (EIS),বর্ধিত শিল্প মান (EIS)
ଓଭରଲୋଡ୍ ମେସିନ୍ |,ওভারলোড মেশিন
ବିସ୍ତୃତ ସ୍ମୃତି,বর্ধিত মেমরি
"1. ବିସ୍ତାରିତ ସଠିକତା, 2. ବିସ୍ତାରିତ ସଠିକତା |","1. বর্ধিত নির্ভুলতা, 2. বর্ধিত নির্ভুলতা"
"1. ବିସ୍ତାରିତ ସର୍ଟିଂ, 2. ବିସ୍ତାରିତ ପୃଥକତା |","1. বর্ধিত বাছাই, 2. বর্ধিত বিচ্ছেদ"
ପାଟିକରି ଡାକିବା,ডাক
ବାହ୍ୟ ତ୍ରୁଟି |,বাহ্যিক ত্রুটি
ବାହ୍ୟ କାର୍ଯ୍ୟ,বাইরের ফাংশন
ବାହ୍ୟ ବାଧା,বাহ্যিক বাধা
"1. ବାହ୍ୟ ସ୍ମୃତି, 2. ବାହ୍ୟ ସ୍ମୃତି","1. বাহ্যিক মেমরি, 2. বহিরাগত মেমরি"
ବାହ୍ୟ ସ୍ମୃତି,বাহ্যিক স্মৃতি
ବାହ୍ୟ ମୋଡେମ୍ |,বাহ্যিক মডেম
ବାହ୍ୟ ସନ୍ଦର୍ଭ,বাহ্যিক রেফারেন্স
ବାହ୍ୟ ସନ୍ଧାନ |,বাহ্যিক অনুসন্ধান
ବାହ୍ୟ ସଂରକ୍ଷଣ ଉପକରଣ,বাহ্যিক স্টোরেজ ডিভাইস
ନିଷ୍କାସନ,নিষ্কাশন
ବହିଷ୍କାର,এক্সট্রাপোলেশন
ପ୍ୟାନେଲ୍ ବର୍ଣ୍ଣ ପ୍ରିଣ୍ଟର୍,প্যানেল অক্ষর প্রিন্টার
ବିଫଳ-ସୁରକ୍ଷା କାର୍ଯ୍ୟ,ব্যর্থ-নিরাপত্তা অপারেশন
ବିଫଳତା ହାର,ব্যর্থতার হার
ବିଫଳତା ନିଷ୍କାସନ,ব্যর্থতা স্রাব
ମିଥ୍ୟା କୋଡ୍,মিথ্যা কোড
ମିଥ୍ୟା ତ୍ରୁଟି |,মিথ্যা ত্রুটি
"1. ନିବେଶ, 2. ନିବେଶ ପଏଣ୍ଟ |","1.বিনিয়োগ, 2.বিনিয়োগ পয়েন্ট"
