Kannada,Odiya
ಕಪ್ಪರೆ,କୋଡିଙ୍ଗ୍ ହାର
ಕೋಡಿಂಗ್ ತಂತ್ರ,କୋଡିଂ କ techni ଶଳ |
ಗುಣಕ,ସହଯୋଗୀ
ದಟ್ಟಣೆ,ବାଧ୍ୟତାମୂଳକ
ಸುಸಂಬದ್ಧ ಮಾಡ್ಯುಲೇಷನ್,ସମନ୍ୱିତ ମୋଡୁଲେସନ୍ |
ಸುರುಳಿ,କୋଇଲା |
ಸಹಯೋಗ,ସହଯୋଗ
ಕುಸಿತ,ଭୁଶୁଡ଼ିବା
ಸಂಗ್ರಾಹಕ,କଲେକ୍ଟର |
ಸಂಗ್ರಾಹಕ,ସଂଗୃହକ କରେଣ୍ଟ୍ |
ಮೂಲ ವಾಹಕತೆಗೆ ಸಂಗ್ರಾಹಕ,କେନିୟରମାନେ ବେସ୍ ଆଚରଣକୁ |
ಸಂಗ್ರಾಹಕ-ಬೇಸ್ ಜಂಕ್ಷನ್,କଲେକ୍ଟର-ବେସ୍ ଜଙ୍କସନ |
ಬಣ್ಣ,ରଙ୍ଗ
ಬಣ್ಣ ವಿಶ್ಲೇಷಕ,ରଙ୍ଗ ଆନାଲିଜର |
ಬಣ್ಣ ಸಮತೋಲನ,ରଙ୍ଗ ବାଲାନ୍ସ |
ಬಣ್ಣ ಬಡಿ,ରଙ୍ଗ ଫାଟିଗଲା
ಬಣ್ಣ ಚಾರ್ಟ್,ରଙ୍ଗ ଚାର୍ଟ |
ಬಣ್ಣ ಸಂಯೋಜನೆ,ରଙ୍ଗ ମିଶ୍ରଣ |
ಬಣ್ಣ ಸ್ಥಿರ,ରଙ୍ଗ ସ୍ଥିର |
ಬಣ್ಣ ನಿಯಂತ್ರಣ (ಕ್ರೋಮ್ ನಿಯಂತ್ರಣ),ରଙ୍ଗ ନିୟନ୍ତ୍ରଣ (କ୍ରୋମ୍ କଣ୍ଟ୍ରୋଲ୍)
ಬಣ್ಣ ಆಳ,ରଙ୍ଗ ଗଭୀରତା
ಬಣ್ಣಗಳ ಆಯಾಸ,ରଙ୍ଗ ଥକ୍କୁମାନେ |
ಬಣ್ಣ ಫಿಲ್ಟರ್,ରଙ୍ଗ ଫିଲ୍ଟର୍ |
ಬಣ್ಣ ಕೊಲೆಗಾರ ಸರ್ಕ್ಯೂಟ್,ରଙ୍ଗ ଘନକାରୀ ସର୍କିଟ୍ |
ಬಣ್ಣ ಕೈನೆಸ್ಕೋಪ್,ରଙ୍ଗ କିନ୍ସୋପେପ୍ |
ಬಣ್ಣ ಮಿಶ್ರಣ,ରଙ୍ଗ ମିକ୍ସର୍ |
ಬಣ್ಣ ಮಾದರಿ,ରଙ୍ଗ pattern ାଞ୍ଚା |
ಬಣ್ಣ ಗ್ರಹಿಕೆ,ରଙ୍ଗ ଧାରଣା
ಬಣ್ಣ ಚಿತ್ರ ಪರದೆ,ରଙ୍ଗ ଚିତ୍ର ପରଦା |
ಬಣ್ಣ ಸ್ಥಳ,ରଙ୍ଗ ସ୍ଥାନ |
ಬಣ್ಣ,ରଙ୍ଗ ସବ୍କରାରିର୍ |
ಬಣ್ಣ ತಾಪಮಾನ,ରଙ୍ଗ ତାପମାତ୍ରା |
ಬಣ್ಣ ಹರಡುವಿಕೆ,ରଙ୍ଗ ଟ୍ରାନ୍ସମିସନ୍ |
ಬಣ್ಣ ಕೊಳವೆ,ରଙ୍ଗ ଟ୍ୟୁବ୍ |
ಬಣ್ಣ,ରଙ୍ଗ
ಬಣ್ಣರಹಿತ,ରଙ୍ଗହୀନ |
ಸಂಯೋಜನೆ,ମିଶ୍ରଣ
ಸಂಯೋಜಕ,ମିଶ୍ରଣ
ಸಂಯೋಜನೆ ಪ್ರಕ್ರಿಯೆ,ମିଶ୍ରଣ ପ୍ରକ୍ରିୟା
ದಹನ,ଜଜ୍
ಸ ೦ ಧಿಗೆ,ନିର୍ଦ୍ଦେଶ
ಪ್ರಾರಂಭಿಸು,ଆରମ୍ଭ
ವಾಣಿಜ್ಯ ಪ್ರಸಾರ,ବାଣିଜ୍ୟିକ ପ୍ରସାରଣକାରୀ |
ವಾಣಿಜ್ಯ ದೂರದರ್ಶನ,ବାଣିଜ୍ୟିକ ଟେଲିଭିଜନ |
ಸಾಮಾನ್ಯ ಸಂಗ್ರಾಹಕ ಸರ್ಕ್ಯೂಟ್,ସାଧାରଣ ସଂଗ୍ରହକାରୀ ସର୍କିଟ୍ |
ಸಂವಹನ,ଯୋଗାଯୋଗ |
ಸಂವಹನ ಉಪಗ್ರಹ,ଯୋଗାଯୋଗ ସାଟେଲାଇଟ୍ |
ಸಮುದಾಯ ರೇಡಿಯೋ ಕೇಂದ್ರ,ସମ୍ପ୍ରଦାୟ ରେଡିଓ ସେଣ୍ଟର |
ಸಮುದಾಯ ರೇಡಿಯೋ ಕೇಂದ್ರ,ସମ୍ପ୍ରଦାୟ ରେଡିଓ ଷ୍ଟେସନ |
ಕಾಂಪ್ಯಾಕ್ಟ್ ಡಿಸ್ಕ್ (ಸಿಡಿ),କମ୍ପାକ୍ଟ ଡିସ୍କ (CD)
ಕಾಂಪ್ಯಾಕ್ಟ್ ಡಿಸ್ಕ್ ಪ್ಲೇಯರ್,କମ୍ପାକ୍ଟ ଡିସ୍କ ପ୍ଲେୟାର |
ಗಡಿ,ତୁଳନା
ಸಂಕೋಚನ,ତୁଳନା
ಹೊಂದಿಕೊಳ್ಳುವಿಕೆ,ସୁସଙ୍ଗତତା
ಹೊಂದಬಲ್ಲ,ସୁସଙ୍ଗତ
ಕೊಲೆಗಡುಕ,ସଙ୍କଳନକାରୀ
ಪೂರ್ಯ,ସମ୍ପୃକ୍ତ
ಪೂರಕ ಟ್ರಾನ್ಸಿಸ್ಟರ್,ସଂପନ୍ନ ଟ୍ରାନଜିଷ୍ଟର |
ಸಂಕೀರ್ಣ ಅಲೆ,ଜଟିଳ ତରଙ୍ଗ |
ಅಂಶ,ଉପାଦାନ
ಸಂಯೋಜಿತ,ମିଶ୍ରିତ
ಸಂಯೋಜಿತ ಸರ್ಕ್ಯೂಟ್,ରଚନା ସର୍କିଟ୍ |
ಸಂಯೋಜಿತ ಡಿಜಿಟಲ್,ମିଶ୍ରିତ ଡିଜିଟାଲ୍ |
ಸಂಯೋಜಿತ ರೇಡಿಯೋ ಆವರ್ತನ ಸಂಕೇತ,କମ୍ପୋଜିଟ୍ ରେଡିଓ ଫ୍ରିକ୍ୱେନ୍ସି ସିଗ୍ନଙ୍କ ସଙ୍କେତ |
ಸಂಯೋಜಿತ ಸಂಕೇತ,ମିଶ୍ରିତ ସଙ୍କେତ |
ಸಂಯೋಜಿತ ವೀಡಿಯೊ,ମିଶ୍ରିତ ଭିଡିଓ
ಸಂಯೋಜಿತ ವೀಡಿಯೊ ಸಂಕೇತ,ମିଶ୍ରିତ ଭିଡିଓ ସଙ୍କେତ |
ಸಂಯೋಜನೆ,ରଚନା
ಸಂಕುಚಿತ ಡೇಟಾ,ସଙ୍କଳନ ତଥ୍ୟ
ಸಂಕುಚಿತ ಡಿಜಿಟಲೀಕರಣಗೊಂಡ ವೀಡಿಯೊ,ସଙ୍କୋଚିତ ଡିଜିଟାଇଜଡ୍ ଭିଡିଓ |
ಸಂಕುಚಿತ ವೀಡಿಯೊ,ସଙ୍କୋଚିତ ଭିଡିଓ |
ಸಂಕೋಚನ,ସଙ୍କୋଚନ
ಸಂಕೋಚನ ಕಲಾಕೃತಿ,ସଙ୍କୋଚନ କଳାକୃତି |
ಸಂಕೋಚನ ಅಪಾಯ,ସଙ୍କୋଚନ ବିପଦ |
ಸಂಕೋಚನ ತಂತ್ರ,ସଙ୍କୋଚନ କ techni ଶଳ |
ಜೋಪಾನದವ,ସଙ୍କଣଶକ
ಲೆಕ್ಕಾಚಾರ,ଗଣଯୋଗୀ
ಕಂಪ್ಯೂಟರ್,କମ୍ପ୍ୟୁଟର
ಕಂಪ್ಯೂಟರ್ ಆಧಾರಿತ ಮಲ್ಟಿಮೀಡಿಯಾ,କମ୍ପ୍ୟୁଟର ଆଧାରିତ ମଲ୍ଟିମିଡିଆ |
ಕಂಪ್ಯೂಟರ್ ಪ್ರೋಗ್ರಾಮಿಂಗ್,କମ୍ପ୍ୟୁଟର ପ୍ରୋଗ୍ରାମିଂ |
ಕಂಪ್ಯೂಟರ್ ತಂತ್ರಜ್ಞಾನ,କମ୍ପ୍ୟୁଟର ଟେକ୍ନୋଲୋଜି |
ಕಾನ್ವೆಂಟ್ ಲೆನ್ಸ್,କନକଭ୍ ଲେନ୍ସ
ಕನ್ನಡಿ,କନକଭ୍ ଦର୍ପଣ |
ಮರೆತುಹೋಗುವುದು,ଲୁଚାନ୍ତୁ
ಕೇಂದ್ರೀಕೃತವಾಗಿತ್ತು,ଏକାଗ୍ର
ಏಕಾಗ್ರತೆ,ଏକାଗ୍ରତା
ಏಕಕೇಂದ್ರಕ ಮಸೂರ,ଏକାଗ୍ର ଲେନ୍ସ
ಘನವಸ್ತಮೀನ,ଘନିଷ୍ଠ ମାଇକ୍ରୋଫୋନ୍ |
ಸಮತೋಲನದ ಸ್ಥಿತಿ,ସନ୍ତୁଳନର ଅବସ୍ଥା |
ಸಂಕುಚಿತಗೊಳಿಸುವುದು,ଧାଜାକରଣ
ಕಂಡಕ್ಷನ್ ಕರೆಂಟ್,କଣ୍ଡନ୍ସ କରେଣ୍ଟ୍ |
ವಾಹಕತೆ,ପରିଚୟ
ವಾಹಕಕ,କଣ୍ଡକ୍ଟର |
ಸಂರಚನೆ,ବିନ୍ୟାସ
ಸಂಪರ್ಕ,ସଂଯୋଗ
ಸಂಪರ್ಕೀಕರಣ,ସଂଯୋଗ
ಸಂಪರ್ಕ,ସଂଯୋଜକ |
ಸ್ಥಿರತೆ,ସ୍ଥିରତା
ಸ್ಥಿರವಾಗಿ,କ୍ରମାଗତ ଭାବରେ |
ಗಡಿ,କନସୋଲ୍ |
ನಿರಂತರ,ସ୍ଥିର
ಸ್ಥಿರ ವೈಶಾಲ್ಯ,ନିରନ୍ତର ପ୍ରଶସ୍ତତା |
ಮೈಕ್ರೊಫೋನ್ ಸಂಪರ್ಕಿಸಿ,ମାଇକ୍ରୋଫୋନ୍ ସହିତ ଯୋଗାଯୋଗ କରନ୍ତୁ |
ಕಂಟೇನರ್ ಸ್ವರೂಪ,ପାତ୍ର ଫର୍ମାଟ୍ |
ಮಾಲಿನ್ಯ,ପ୍ରଦୂଷଣ
ಕಲೆ,ବିଷୟବସ୍ତୁ
ನೆಮ್ಮದಿಯ,ସଂଲଗ୍ନ
ನಿರಂತರತೆ,ନିରନ୍ତରତା
ನಿರಂತರ ಬೂತ್,ନିରନ୍ତରତା ବୁଥ୍ |
ನಿರಂತರ ಗುಬ್ಬಿ,ନିରନ୍ତର ଗଣ୍ଠି |
ನಿರಂತರ,ନିରନ୍ତର |
ನಿರಂತರ ಚಾಪ,କ୍ରମାଗତ ଆର୍କ
ನಿರಂತರ ಅಲೆ,କ୍ରମାଗତ ତରଙ୍ଗ |
ಬಾಹ್ಯರೇಖೆ,ବିଷୟବସ୍ତୁ ଧାଡ଼ି
ಬಾಹ್ಯರೇಖೆಯ ಯೋಜನೆ,ବିଷୟବସ୍ତୁ ଯୋଜନା
ಒಪ್ಪಂದ,ଚୁକ୍ତିନାମା
ದೂಷಣೆ,ସଂକୋଚନ
ವ್ಯತಿರಿಕ್ತ ಅನುಪಾತ,ବିପରୀତ ଅନୁପାତ
ನಿಯಂತ್ರಣ ವಿವರಣೆ,କଣ୍ଟ୍ରୋଲ୍ ସର୍କିଟ୍ |
ನಿಯಂತ್ರಿತ ವಿದ್ಯುದ್ವಾರ,ଇଲେକ୍ଟ୍ରୋଡ୍ ନିୟନ୍ତ୍ରଣ କରନ୍ତୁ |
ನಿಯಂತ್ರಣ ಉಪಕರಣಗಳು,ନିୟନ୍ତ୍ରଣ ଉପକରଣ |
ನಿಯಂತ್ರಣ ಗ್ರಿಡ್,କଣ୍ଟ୍ରୋଲ୍ ଗ୍ରୀଡ୍
ನಿಯಂತ್ರಣ ಮಾರ್ಗ,ନିୟନ୍ତ୍ରଣ ରେଖା
ನಿಯಂತ್ರಣಫಲಕ,କଣ୍ଟ୍ରୋଲ୍ ପ୍ୟାନେଲ୍ |
ನಿಯಂತ್ರಣ ಕೊಠಡಿ,ନିୟନ୍ତ୍ରଣ କକ୍ଷ |
ನಿಯಂತ್ರಣ ಮೇಜು,ନିୟନ୍ତ୍ରଣ ଟେବୁଲ୍ |
ನಿಯಂತ್ರಣ ಗೋಪುರ,ନିୟନ୍ତ୍ରଣ ଟାୱାର |
ನಿಯಂತ್ರಕ,ନିୟନ୍ତ୍ରକ
ಒಮ್ಮುಖವಾಗುವಿಕೆ,ଏକତ୍ରିତତା
ಒಮ್ಮುಖ ಮಸೂರ,ଏକତ୍ରିତ ଲେନ୍ସ |
ವರ್ಗಾಯಿಸುವವನು,Contenker
ಪೀನ ಮಸೂರ,କନଭକ୍ସ ଲେନ୍ସ |
ಕಣ್ಗಾವಲು,ଦୋଷ
ಕನ್ವಲ್ಯೂಷನ್ ಕೋಡೆಡ್,Convolution cended
ಕನ್ವಿಲ್ಯೂಶನಲ್ ಇಂಟರ್ಲೀವ್,ଦୋଷୀ ଜଣା
ಕನ್ವಿರಚಲ್ ಇಂಟರ್ಲೀವಿಂಗ್,ଦୋଷୀ ଅସହଯୋଗୀ |
ಕುಕೀ,କୁକି |
ಕನ್ನಡಿಯ,କୁକିଅର୍
ನಿಷೇಧಕ,ତମ୍ବାସେସୋର
ಹಗ್ಗ,କର୍ଡ
ಕರೋನ,କରୋନା |
ಕರೋನ,କରୋନା ଡିସଚାର୍ଜ |
ಪರಸ್ಪರ,ସମ୍ପର୍କ |
ಕಾಸಿನ್ ಘಟಕ,କସିନ୍ ଉପାଦାନ |
ಕಾಸಿನ್ ತರಂಗ,କସିନ୍ ତରଙ୍ଗ |
ಕಾಸ್ಮಿಕ್ ಶಬ್ದ,କସମିକ୍ ଶବ୍ଦ
ಪ್ರತಿಕೂಲತೆ,କାଉଣ୍ଟର
ಪ್ರದಕ್ಷಿಣಾಕಾರವಾಗಿ,ଘଣ୍ଟା ବୁଲାଇ କାଉଣ୍ଟର କରନ୍ତୁ |
ಕಪಾಟು,କପଟର୍ |
ಜೋಡಣೆ,ଯୋଡିଙ୍ଗ୍
ಕಪ್ಲಿಂಗ್ ಕಂಡೆನ್ಸರ್,ସହଯୋଗୀ କଣ୍ଡେନ୍ସର୍ |
ಜೋಡಣೆ ನೆಟ್‌ವರ್ಕ್,Coupling ନେଟୱାର୍କ
ಜೋಡಣೆ ಪ್ರತಿರೋಧ,ସହଯୋଗ ପ୍ରତିରୋଧ
ಕೋವೆಲನ್ಸಿಯ ಬಂಡಿ,ସହଯୋଗୀ ବଣ୍ଡ |
ವ್ಯಾಪ್ತಿ,କଭରେଜ୍
ಅಪಘಾತ,ଦୁର୍ଘଟଣା
ವಿಮರ್ಶಕರ ತಂಡ,ଜଟିଳ ବ୍ୟାଣ୍ଡ |
ವಿಮರ್ಶೆ,ଗୁରୁତର ଅବସ୍ଥା |
ವಿಮರ್ಶಾತ್ಮಕ ಜೋಡಣೆ,ଗୁରୁତର ଚିନ୍ତା |
ನಿರ್ಣಾಯಕ ಆವರ್ತನ,ଅହଂକାରୀ ଫ୍ରିକ୍ୱେନ୍ସି |
ವಿಮರ್ಶಾತ್ಮಕ ನಿಯತಾಂಕ,ଗୁରୁତର ପାରାମିଟର |
ಮೊಸಳೆ ಕ್ಲಿಪ್,କୁମ୍ଭୀର କ୍ଲିପ୍ |
ಅಡ್ಡ ಮರೆಯಾಗುತ್ತಿರುವ,କ୍ରସ୍ କ୍ଷୀଣ |
ಅಡ್ಡಕತ್ತು,କ୍ରସ୍ ମୋଡୁଲେସନ୍ |
ಅಡ್ಡ ಮಾತುಕತೆ,କ୍ରସ୍ ଟକ୍ |
ಅಡ್ಡನಡು,କ୍ରସଫେଡ୍
ಕ್ರಿಪ್ಟೋಗ್ರಫಿ,କ୍ରିପ୍ଟୋଗ୍ରାଫି
ಸ್ಫಟಿಕ,ସ୍ଫଟିକ୍
ಸ್ಫಟಿಕ ಫಿಲ್ಟರ್,ସ୍ଫଟିକ୍ ଫିଲ୍ଟର୍ |
ಸೂಚನೆ,କ୍ୟୁ
ಕ್ಯೂ ಗುರುತುಗಳು,କ୍ୟୁ ମାର୍କ
ಕ್ಯೂಯಿಂಗ್ ಸಾಧನ,କ୍ୟୁରିଂ ଉପକରଣ
ಪ್ರಸ್ತುತ,ସାମ୍ପ୍ରତିକ ଡ୍ରେନ୍ |
ಪ್ರಸ್ತುತ ಮೀಟರ್,ସାମ୍ପ୍ରତିକ ମିଟର
ಪ್ರಸ್ತುತ ಟ್ರಾನ್ಸ್ಫಾರ್ಮರ್,ସାମ୍ପ୍ରତିକ ଟ୍ରାନ୍ସଫର୍ମର |
ಕರ್ಸರ್,କର୍ସର୍
ಉರುಳು,ବକ୍ର
ಆವರ್ತನವನ್ನು ಕತ್ತರಿಸಿ,ଫ୍ରିକ୍ୱେନ୍ସି କାଟନ୍ତୁ |
ಕಟ್ಟುವವನು,କଟର
ಸೈಬರ್ ಕೆಫೆ,ସାଇବର କାଫେ |
ಸೈಬರ್ ಭದ್ರತೆ,ସାଇବର ସୁରକ୍ଷା |
ಸೈಬರ್ ಜಾಗ,ସାଇବର ସ୍ଥାନ |
ಚಕ್ರ,ଚକ୍ର
ಆವರ್ತಕ,ସାଇକ୍ଲିକ୍ |
ಡಿಸಿ. ಅಂಶ,D.C. ଉପାଦାନ
ಡಿಸಿ. ತಟ್ಟೆಯ ಶಕ್ತಿ,D.C. ଥାଳି ଶକ୍ତି
ಡಿಸಿ. ಪುನಃಸ್ಥಾಪನೆ,D.C. ପୁନରୁଦ୍ଧାର
ಡಯೋಡೆ,ଡ୍ୟାମ୍ପର୍ ଡିଏଡ୍ |
ತೇವಗೊಳಿಸುವ,ବନ୍ଧପ
ಕತ್ತಲೆ,ଅନ୍ଧାର
ದತ್ತ,ତଥ୍ୟ
ದತ್ತಾಂಶ ಪ್ರಸಾರ,ଡାଟା ପ୍ରସାରଣ |
ದತ್ತಾಂಶ ಸಂಕೋಚನ,ତଥ୍ୟ ସଙ୍କୋଚନ |
ದತ್ತಾಂಶ ಕೊರೆಯುವ,ଡାଟା ଡ୍ରିଲିଂ |
ದತ್ತಾಂಶ ಗೂ r ನಿಶ್ಚಯ,ତଥ୍ୟ ଏନକ୍ରିପସନ୍
ದತ್ತಾಂಶಗಳು,ଡାଟା ଫାଇଲ୍ |
ದತ್ತಾಂಶ ನಿರ್ವಹಣೆ,ତଥ୍ୟ ନିୟନ୍ତ୍ରଣ
ದತ್ತಾಂಶ ಗಣಿಗಾರಿಕೆ,ତଥ୍ୟ ଖଣି
ಮಾಹಿತಿ ಸಂಸ್ಕರಣೆ,ଡାଟା ପ୍ରକ୍ରିୟାକରଣ |
ದತ್ತಾಂಶ ಸಂಸ್ಕಾರಕ,ଡାଟା ସଞ୍ଚାଳକ |
ಡೇಟಾ ಕಡಿಮೆಯಾಗಿದೆ ಬಿಟ್ ಸಿಸ್ಟಮ್,ଡାଟା ହ୍ରାସ ବିଟ୍ ସିଷ୍ଟମ୍ |
ದತ್ತಾಂಶ ಸೇವೆ,ଡାଟା ସେବା |
ಮಾಹಿತಿಯ ಕಾಗದ,ତଥ୍ୟ ଫର୍ଦ୍ଦ
ದತ್ತಾಂಶ ಸಂಗ್ರಹಣೆ,ତଥ୍ୟ ସଂରକ୍ଷଣ
ದತ್ತಾಂಶಗಳು,ଡାଟା ଷ୍ଟ୍ରିମ୍ |
ದತ್ತಾಂಶ ಪರಿವರ್ತನೆ,ତଥ୍ୟ ଟ୍ରାନ୍ସଫର୍ମାେସନ୍
ದತ್ತಾಂಶ ಪ್ರಸಾರ,ତଥ୍ୟ ଟ୍ରାନ୍ସମିସନ୍ |
ದತ್ತಸಂಚಯ,ଡାଟାବେସ୍ |
ದತ್ತಸೇಂದ್ರಿ,ଡେସ୍କାଷ୍ଟିଂ |
ದಟ್ಗ್ರಾಮ್,ଡାଟାଗ୍ରାମ୍
ಡಿಬಿ ಮೀಟರ್,DB ମିଟର
ಭೀಕರ ಗಾಳಿ,ମୃତ ପବନ
ಸತ್ತ ಶಾರ್ಟ್ ಸರ್ಕ್ಯೂಟ್,ମୃତ ସର୍ଟ ସର୍କିଟ୍ |
ಜಡ ಸ್ಥಾನ,ମୃତ ସ୍ପଟ୍
ಅಸ್ತವ್ಯಸ್ತತೆ,ଜଳଖିଆ
ಡೀಬಗ್ ಕಾರ್ಯಕ್ರಮ,କିବଗ୍ ପ୍ରୋଗ୍ରାମ୍
ಡೀಗಗ್ ಮಾಡುವುದು,ତ୍ରୁଟି ନିବାରଣ କରୁଛି |
ಧ್ವನಿಯ ಕೊಳೆತ,ଶବ୍ଦର କ୍ଷୟ |
ಡೆಸಿಬೆಲ್ (ಡಿಬಿ),ଡେକ୍ସିବେଲ୍ (DB)
ದಶಮಾನ,ଦଶମିକ
ದಶಮಾಂಶ ಸಂಕೇತ,ଦଶମିକ କୋଡ୍ |
ದಶಮಾಂಶ ಅಂಕಿಯ,ଦଶମିକ ଅଙ୍କ |
ಅರ್ಥಚಕರ್ಯ,ଡିସପିଅର୍ କରିବା
ಡಿಕೋಡರ್,ଡେକୋଡର୍
ಡಿಕೋಡಿಂಗ್,ଡିକୋଡିଂ
ಡಿಜಿಟಲ್ ಪ್ರಸರಣದಲ್ಲಿ ಡಿಕೋಡಿಂಗ್,ଡିଜିଟାଲ୍ ଟ୍ରାନ୍ସମିସନ୍ ରେ ଡିକୋଡିଂ |
ತಗ್ಗಿಸು,ସଙ୍କଳନ
ಡಕ್ಯುಲಿಂಗ,ସଜାଇବା
ಸರ್ಕ್ಯೂಟ್,ସିକ୍ୟୁପିଙ୍ଗ୍ ସର୍କିଟ୍ |
ಡಿಕೌಪ್ಲಿಂಗ್ ನೆಟ್‌ವರ್ಕ್,ନେଟୱର୍କ ନେଟୱାର୍କ |
ನಿರ್ಣಾಯಕತೆ,ଡିକ୍ରିପ୍ସନ୍
ಸಮರ್ಪಿತ ಸಾಲು,ଉତ୍ସର୍ଗୀକୃତ ରେଖା |
ಕಬ್ಬಿಣದ,ଦେ-ଏମ୍ବେଡିଂ |
ಒತ್ತು,ଡି-ଫାଟିସ୍ |
ಗಡಿಬಿಡಿ,ଡିଫଲ୍ଟ |
ಗುಣಮಟ್ಟದಲ್ಲಿ ದೋಷ,ଗୁଣବତ୍ତାରେ ତ୍ରୁଟି |
ದೋಷಯುಕ್ತ,ତ୍ରୁଟିଯୁକ୍ତ
ದೋಷಯುಕ್ತ ಘಟಕ,ତ୍ରୁଟିପୂର୍ଣ୍ଣ ଏକକ
ವಿವರಣೆ,ସଂଜ୍ଞା
ತಿರುಗುವಿಕೆ,ଡିସଲେନେକସନ |
ವಿರೂಪ,ବିକଳାଙ୍ଗ
ವಿರೂಪಗೊಳಿಸುವಿಕೆ,ନବିଣ୍ଡେସନ୍
ಡಿ-ಗೇಸಿಂಗ್ ಕಾಯಿಲ್,ଡି-ଗସିଂ କୋଇଲ୍ |
ಪದ,ଡିଗ୍ରୀ
ಅಂತರ್ವರ್ಧಕ,ଡି-ଇଣ୍ଟରଲିଭେଭର |
ವಿಳಂಬ ರೇಖೆ,ବିଳମ୍ବ ରେଖା
ವಿಳಂಬ ಸಮಯ,ବିଳମ୍ବ ସମୟ
ವಿಳಂಬವಾದ ಫ್ರೇಮ್ ಮೆಮೊರಿ,ବିଳମ୍ବିତ ଫ୍ରେମ୍ ମେମୋରୀ |
ವಿಳಂಬವಾದ ಸ್ಕ್ಯಾನಿಂಗ್,ବିଳମ୍ବିତ ସ୍କାନିଂ |
ವಿಳಂಬ ಸಿಂಕ್ರೊನೈಸೇಶನ್ ಸಿಗ್ನಲ್,ବିଳମ୍ବିତ ସିଙ୍କ୍ରୋନାଇଜେସନ୍ ସିଗନାଲ୍ |
ವಿತರಣೆ,ବିତରଣ
ವಿತರಣಾ ವ್ಯವಸ್ಥೆ,ବିତରଣ ବ୍ୟବସ୍ଥା
ಅಪಹರಣ,ଡେମୋଡୁଲେସନ୍
ಡಿಮೋಡ್ಯುಲೇಟರ್ ಕಾರ್ಡ್,ଡେମୋଡୁଲେଟର କାର୍ଡ |
ಕಸಾಯಿಖಾನೆ,Demultipleter
ಕ್ಷೇತ್ರದ ಆಳ,କ୍ଷେତ୍ରର ଗଭୀରତା |
ಅವರೋಹಣ,ଅବତରଣ
ವಿನ್ಯಾಸ ವಿವರಣೆ,ଡିଜାଇନ୍ ନିର୍ଦ୍ଦିଷ୍ଟକରଣ
ಮೇಜಿನ,ଡେସ୍କଟପ
ಪತ್ತೆಕಾರಕ ಉತ್ಪಾದನೆ,ଡିଟ୍ଟର୍ ଆଉଟପୁଟ୍
ವಿಚಲನ,ବ୍ୟତିକ୍ରମ
ಸಾಧನ,ଉପକରଣ
ಸಾಧನ ಚಾಲಕ,ଉପକରଣ ଡ୍ରାଇଭର |
ರೋಗ,ଡାଇଗ୍ନୋଷ୍ଟିକ୍ |
ರೇಖಾಚಿತ್ರ,ଚିତ୍ର
ಸಂವಾದ ಟ್ರ್ಯಾಕ್,ସଂଳାପ ଟ୍ରାକ୍ |
ವ್ಯಾಸದ ಕ್ರಮ,ଡାଇମେଟ୍ରାଲ୍ ମୋଡ୍ |
ವಜ್ರದ ಸ್ಟೈಲಸ್,ହୀରା ଷ୍ଟାଇଲସ୍ |
ವೇಷಭೂಷಣ,ଡାଇଫ୍ରାଗମ୍ |
ಡಯಾಫ್ರಾಗ್ಮ್ಯಾಟಿಕ್ ಅಬ್ಸಾರ್ಬರ್,ଡାଇଫ୍ରାଗମେଟିକ୍ ଶୋଷକ |
ದ್ವಂದ್ವ ಬಾಂಧವ್ಯ,ଡିକଟିକ୍ ଶୁଣିବା |
ಅಂಧನ,DiWeLictericorick
ಡೈಎಲೆಕ್ಟ್ರಿಕ್ ಬ್ರೇಕ್- ಡೌನ್,Divelostic Brock- ତଳକୁ |
ಡೈಎಲೆಕ್ಟ್ರಿಕ್ ನಷ್ಟ,Divelostic କ୍ଷତି |
ವ್ಯತ್ಯಾಸ ಆವರ್ತನ,ପାର୍ଥକ୍ୟ ଫ୍ରିକ୍ୱେନ୍ସି |
ವ್ಯತ್ಯಾಸ ಆವರ್ತನ ಅಸ್ಪಷ್ಟತೆ (ಡಿಎಫ್‌ಡಿ),ପାର୍ଥକ୍ୟ ଫ୍ରିକ୍ୱେନ୍ସି ବିକୃତି (DFD)
ವ್ಯತ್ಯಾಸ ಸ್ವರ,ପାର୍ଥକ୍ୟ ସ୍ୱର୍ଣ୍ଣ |
ಭೇದಾತ್ಮಕ ವರ್ಧಕ,ଭିନ୍ନ ଭିନ୍ନ ଏମ୍ପ୍ଲିଫାୟର୍ |
ಸಂಧಿಸುವಿಕೆ,ଭିନ୍ନ
ಹರಡುವವನು,ଭିନ୍ନ
ಅಂಕ,ଅଙ୍କ
ಒಂದು ಬಗೆಯ,ଡିଜିଟାଲ୍ |
ಅಂಕಿ,ଡିଜିଟାଲ୍ କଳାକୃତି |
ಡಿಪಾರ್ಟಿ,ଡିଜିଟାଲ୍ ଅଡିଓ |
ಡಿಜಿಟಲ್ ಆಡಿಯೊ ಫಿಲ್ಟರ್,ଡିଜିଟାଲ୍ ଅଡିଓ ଫିଲ୍ଟର |
ಡಿಜಿಟಲ್ ಆಡಿಯೊ ಕಾರ್ಯ ಕೇಂದ್ರ,ଡିଜିଟାଲ୍ ଅଡିଓ କାର୍ଯ୍ୟ ଷ୍ଟେସନ୍ |
