Punjabi,English
ਦੋਹਰਾ ਗਠਜੋੜ,Dual alliance
ਦੋਹਰੀ entente,Dual entente
ਦੋਹਰੀ ਪ੍ਰਣਾਲੀ (= ਦੋਹਰੀ ਸਰਕਾਰ),Dual system (=dual government)
ਡਿਊਕ,Duke
ਡੂਮਾ,Duma
ਬੌਣਾ ਅਵਤਾਰ,Dwarf incarnation
ਰਾਜਵੰਸ਼,Dynasty
ਰਾਜਵੰਸ਼,Dynasty
ਇੱਲ,Eagle
ਬਜ਼ੁਰਗ ਆਦਮੀ,Ealder man
ਅਰਲ,Earl
ਅਰਲਡਮ,Earldom
ਸ਼ੁਰੂਆਤੀ ਗੁਪਤਾ,Early Guptas
ਸ਼ੁਰੂਆਤੀ (ਇਤਿਹਾਸਕ) ਸਾਈਟਾਂ,Early (historic) sites
ਸ਼ੁਰੂਆਤੀ ਵੈਦਿਕ ਕਾਲ,Early Vedic period
ਉਪਦੇਸ਼ਕ,Ecclesia
ਬਹਾਲੀ ਦਾ ਹੁਕਮ,Edict of Restitution
ਅੱਠ ਗੁਣਾ ਮਾਰਗ,Eight fold path
ਬਜ਼ੁਰਗ,Elders
ਬਜ਼ੁਰਗ ਰਾਜਨੇਤਾ (=ਜੀਨਰੋ),Elder statesman (=genro)
ਹਾਥੀ ਬੱਕਰਾ,Elephant goad
ਗਿਆਰਾਂ ਸਾਲਾਂ ਦਾ ਜ਼ੁਲਮ,Eleven Years' Tyranny
ਐਲੀਸੀ (=ਐਲੀਸੀ),Elysae (=Elysee)
ਘੇਰਾਬੰਦੀ ਅੰਦੋਲਨ,Enclosure Movement
ਐਨਸਾਈਕਲਿਕ,Encyclical
ਐਨਸਾਈਕਲੋਪੀਡਿਸਟ ਲਹਿਰ,Encyclopaedist movement
ਐਂਟੇਨਟੇ,Entente
ਏਨਟੇਂਟ ਕੋਰਡਿਆਲ,Entente cordiale
ਰਾਜਗੱਦੀ,Enthrone
ਦਲ,Entourage
ਏਫ਼ੋਦ,Ephod
ਈਫੋਰ,Ephor
ਮਹਾਂਕਾਵਿ ਯੁੱਗ,Epic age
ਮਹਾਂਕਾਵਿ ਹੀਰੋ,Epic hero
ਐਪੀਗ੍ਰਾਫ,Epigraph
ਐਪੀਸਕੋਪੇਸੀ,Episcopacy
ਐਪੀਸਕੋਪੇਟ,Episcopate
ਪ੍ਰਸੰਗ,Episode
ਯੁਗ,Epoch
ਯੁੱਗ ਬਣਾਉਣ ਵਾਲੀ ਘਟਨਾ,Epoch-making event
ਯੁਗ-ਰਚਨ ਵਾਲਾ ਮਨੁੱਖ,Epoch-making man
ਉਪਨਾਮ,Eponym
ਇਕਵੇਰੀ,Equerry
ਇਕਵੇਰੀ,Equerry
ਘੋੜਸਵਾਰ ਦੀ ਮੂਰਤੀ,Equestrian statue
ਯੁੱਗ,Era
ਅਰਗਸਟੁਲਮ,Ergastulum
ਯੂਕੇਰਿਸਟ,Eucharist
ਈਵੈਂਜਲਿਜ਼ਮ,Evangelicalism
ਖੁਸ਼ਖਬਰੀ ਦੀ ਲਹਿਰ,Evangelical movement
ਪ੍ਰਚਾਰਕ,Evangelist
Exarch,Exarch
Exilarch,Exilarch
ਫਲੰਗਿਸਟ,Falangist
ਪਿਤਾ ਦੀ ਜ਼ਮੀਨ,Father land
ਪਿਤਾ ਦੀ ਜ਼ਮੀਨ,Father land
ਫੇਰੀਆ,Feriae
ਫੈਟਿਸ਼,Fetish
ਜਾਗੀਰਦਾਰੀ,Feudal holdings
ਜਾਗੀਰਦਾਰੀ (=ਸਾਮੰਤੀ ਸਿਸਟਮ),Feudalism (=feudal system)
ਜਗੀਰੂ ਸਿਸਟਮ,Feudal system
ਜਾਗੀਰਦਾਰ,Feudatory
ਫਿਦੀ ਡਿਫੈਂਸਰ (= ਵਿਸ਼ਵਾਸ ਦਾ ਰਖਵਾਲਾ),Fidei defensor (=Defender of the Faith)
Fief,Fief
ਫੀਲਡ ਸਿਸਟਮ,Field system
ਪੰਦਰਵਾਂ ਟੈਕਸ,Fifteenth tax
ਚਿੱਤਰ ਸਿਰ,Figure head
ਫਿਨ ਡੀ ਸੀਕਲ,Fin de siecle
ਅੱਗ ਖਾਣ ਵਾਲਾ,Fire eater
ਪੰਜ ਮੀਲ ਐਕਟ,Five Mile Act
ਝੰਡਾ,Flag
ਫਲੇਮੇਨ ਡਾਇਲਿਸ,Flamen Dialis
ਫਲੇਮੇਨ ਮਾਰਸ਼ਲਿਸ,Flamen Martialis
ਬਲਦੀ ਮਸ਼ਾਲ,Flaming torch
ਫਲੈਂਕ,Flank
ਫਲੈਂਕਿੰਗ ਅੰਦੋਲਨ,Flanking movement
ਵਧਦੀ ਹੋਈ ਸੱਭਿਅਤਾ,Flourishing civilization
ਪ੍ਰਵਾਹਵਾਦੀ ਵਿਸ਼ਵਾਸ,Fluvialistic belief
ਲੋਕ ਦੇਵਤਾ,Folk god
ਲੋਕ ਦੇਵੀ,Folk goddess
ਲੋਕ ਯਾਦ,Folk memory
ਲੋਕ-ਕਥਾ (=ਲੋਕ ਕਥਾ),Folk myth (=folklore)
ਚਾਰਾ,Foraging
ਧੜਾਧੜ,Foray
ਪਹਿਲਾਂ ਤੋਂ,Forebear
ਪੂਰਵਜ,Forefather
ਅਗਲਾ,Forerunner
ਉਦਾਸ ਉਮੀਦ,Forlorn hope
ਰਚਨਾਤਮਕ ਪੜਾਅ,Formative stage
ਕਿਲਾ,Fort
ਕਿਲਾਬੰਦੀ,Fortification
ਕਿਲਾਬੰਦ ਸ਼ਹਿਰ,Fortified town
ਕਿਲ੍ਹਾ,Fortress
Fortuna,Fortuna
ਫੋਰਮ ਰੋਮਨਮ,Forum Romanum
ਫਰਾਂਸਿਸਕਨ,Franciscan
ਫਰੈਂਕਲਿਨ,Franklin
ਭਰਾਤਰੀ ਜੰਗ,Fratricidal war
ਮੁਫ਼ਤ ਚਰਚ,Free Church
ਫਰੀਹੋਲਡਰ,Freeholder
ਫ੍ਰੀਲਾਂਸ ਸਿਪਾਹੀ,Freelance soldier
ਫ੍ਰੀਲਾਂਸ ਸਿਪਾਹੀ,Freelance soldier
ਫ੍ਰੀਮੈਨ,Freeman
ਫ੍ਰੀਮੈਨ,Freeman
ਫ੍ਰੀਪਾਸ,Freepass
ਫਰਾਂਸੀਸੀ ਕ੍ਰਾਂਤੀ,French Revolution
ਤਪੱਸਿਆ,Friar
ਫਰਿਆਸੀਅਨ ਕਿਰਾਏਦਾਰ,Friasian mercenaries
ਸਰਹੱਦੀ ਆਦਮੀ,Frontier'a man
ਗੈਲੀਓਨ,Galleon
ਗੈਲੀਕਨ (=ਗੈਲੀਕਨਿਸਟ),Gallican (=Gallicanist)
ਗੈਲੀਕਨਵਾਦ,Gallicanism
ਗੈਰੀਸਨ,Garrison
ਗੌਲ,Gaul
ਗੌਂਟਲੇਟ,Gauntlet
ਗੌਂਟਲੇਟ,Gauntlet
ਗਾਜ਼ੇਬੋ,Gazebo
ਗਾਜ਼ੇਬੋ,Gazebo
ਗਾਜ਼ੇਬੋ,Gazebo
ਵੰਸ਼ਾਵਲੀ ਇਤਿਹਾਸ,Genealogical history
ਵੰਸ਼ਾਵਲੀ ਰਿਕਾਰਡ,Genealogical record
ਵੰਸ਼ਾਵਲੀ ਸਾਰਣੀ,Genealogical table
ਵੰਸ਼ਾਵਲੀ ਰੁੱਖ,Genealogical tree
ਵੰਸ਼ਾਵਲੀ,Genealogy
ਵੰਸ਼ਾਵਲੀ,Genealogy
ਪੀੜ੍ਹੀ,Generation
ਨਸਲਕੁਸ਼ੀ,Genocide
ਗ਼ੈਰ-ਯਹੂਦੀ,Gentile
ਗ਼ੈਰ-ਯਹੂਦੀ,Gentile
ਗ਼ੈਰ-ਯਹੂਦੀ,Gentile
ਗ਼ੈਰ-ਯਹੂਦੀ,Gentile
ਘੇਟੋ,Ghetto
ਘੇਟੋ,Ghetto
ਗਿੱਬਟ,Gibbet
ਗਿਲਡ (=ਗਿਲਡ),Gild (=guild)
ਗਲੇਡੀਏਟਰ,Gladiater
ਸ਼ਾਨਦਾਰ ਇਨਕਲਾਬ,Glorious Revolution
ਗੋਲਡਨ ਹੋਰਡ,Golden Horde
ਮਹਾਨ ਗਠਜੋੜ,Grand Alliance
ਗ੍ਰੈਂਡੀ,Grandee
ਗ੍ਰੈਂਡ ਸਾਈਨਰ,Grand Signor
ਗ੍ਰੈਂਡ ਸਾਈਨਰ,Grand Signor
ਮਹਾਨ ਸਿਵਲ ਯੁੱਧ,Great Civil War
ਮਹਾਨ ਵਿਦਾਇਗੀ (ਬੁੱਧ ਦਾ),Great Departure (of Buddha)
ਗ੍ਰੇਟਰ ਇੰਡੀਆ,Greater India
ਮਹਾਨ Hellas,Great Hellas
ਮਹਾਨ ਭੀੜ,Great Horde
ਮਹਾਨ ਤਿਆਗ (= ਮਹਾਨ ਰਵਾਨਗੀ),Great Renunciation (=great departure)
ਮਹਾਨ ਸੀਲ,Great Seal
ਮਹਾਨ ਟ੍ਰੈਕ,Great Trak
ਮਹਾਨ ਵਾਹਨ,Great Vehicle
ਚੀਨ ਦੀ ਮਹਾਨ ਕੰਧ,Great Wall of China
ਗ੍ਰੀਵ,Greave
ਗਾਰਡ-ਚੰਬਰ,Guard-chamber
ਗਾਰਡ-ਚੰਬਰ,Guard-chamber
ਗਾਰਡ-ਚੰਬਰ,Guard-chamber
ਗੁਪਤਾ,Guptas
ਹੈਜੀਓਗ੍ਰਾਫੀ,Hagiography
ਹੈਜੀਓਗ੍ਰਾਫੀ,Hagiography
ਹੈਜੀਓਲੋਜੀ,Hagiology
ਹੈਜੀਓਲੋਜੀ,Hagiology
ਨਿੱਜੀ ਦਰਸ਼ਕਾਂ ਦਾ ਹਾਲ,Hall of private audience
ਜਨਤਕ ਦਰਸ਼ਕਾਂ ਦਾ ਹਾਲ,Hall of public audience
ਹੈਚਮੈਂਟ,Hatchment
ਈਥਨ,Heathen
ਈਥਨ,Heathen
ਹੇਥਨਿਜ਼ਮ,Heathenism
ਹੇਗੀਰਾ (ਹੀਜਰਾ),Hegira (Hejera)
ਹੇਲੇਨਿਜ਼ਮ,Hellenism
ਹੇਲੋਟ,Helot
ਹੇਰਾਲਡਰੀ,Heraldry
ਵਿਰਾਸਤ,Heritage
ਹਾਇਰੋਗਲਿਫਿਕ ਰੇਖਿਕ ਅੱਖਰ,Hieroglyphic linear characters
ਹਾਇਰੋਗਲਿਫਿਕ ਲਿਪੀ,Hieroglyphic script
ਉੱਚ ਚਰਚ,High Church
ਉੱਚ ਲੈਂਡਰ,High Lander
ਹਿੰਦੂ ਧਰਮ,Hinduism
ਇਤਿਹਾਸਕਾਰ,Historian
ਇਤਿਹਾਸਕਾਰ,Historian
ਇਤਿਹਾਸਕ ਪਦਾਰਥਵਾਦ,Historical materialism
ਇਤਿਹਾਸਕ ਯੁੱਗ,Historic era
ਇਤਿਹਾਸਕ ਸਰਹੱਦ,Historic frontier
ਇਤਿਹਾਸਕਾਰ,Historiographer
ਇਤਿਹਾਸਕਾਰ,Historiographer
ਇਤਿਹਾਸਕਾਰੀ,Historiography
ਇਤਿਹਾਸਕਾਰੀ,Historiography
ਇਤਿਹਾਸ,History
ਹਿੱਟੀ ਸਾਮਰਾਜ,Hittite empire
ਪਵਿੱਤਰ ਗਠਜੋੜ,Holy Alliance
ਪਵਿੱਤਰ ਸ਼ਹਿਰ,Holy city
ਪਵਿੱਤਰ ਸ਼ਹਿਰ,Holy city
ਪਵਿੱਤਰ ਧਰਤੀ,Holy land
ਪਵਿੱਤਰ ਧਰਤੀ,Holy land
ਹੋਲੀ ਲੀਗ,Holy League
ਹੋਲੀ ਲੀਗ,Holy League
ਪਵਿੱਤਰ ਰੋਮਨ ਸਾਮਰਾਜ (= ਸਾਮਰਾਜ),Holy Roman Empire (=The Empire)
ਪਵਿੱਤਰ ਸਾਗਰ,Holy Sea
ਪਵਿੱਤਰ ਸਾਗਰ,Holy Sea
ਪਵਿੱਤਰ ਜੰਗ,Holy war
ਪਵਿੱਤਰ ਜੰਗ,Holy war
ਗ੍ਰਹਿ ਸਰਕਾਰ,Home Government
ਹੋਮ ਗਾਰਡ,Home Guard
ਹੋਮਲੈਂਡ,Homeland
ਘਰੇਲੂ ਨਿਯਮ,Home rule
ਹੋਮ ਰੂਲ,Home Rule
ਹੋਰਡ,Horde
Horde,Horde
ਦੁਸ਼ਮਣ ਦੇਸ਼,Hostile country
ਵਿਰੋਧੀ ਜ਼ਮੀਨ,Hostile land
ਗਰਮ ਪਿੱਛਾ,hot pursuit
ਘਰ,House
ਘਰ,House
ਹਾਊਸ ਆਫ ਕਾਮਨਜ਼,House of Commons
ਲਾਰਡਸ ਦਾ ਘਰ,House of Lords
ਪ੍ਰਤੀਨਿਧ ਸਦਨ,House of Representatives
ਹਿਊਗਨੋਟਸ,Huguenots
ਮਾਨਵਵਾਦ,Humanism
ਮਾਨਵਵਾਦੀ,Humanist
ਸੌ ਯਸਰਸ ਦੀ ਜੰਗ,Hundred Yesrs' War
ਹੰਕਾਰ,Hunker
ਇਬਾਦਤ ਖਾਨਾ (ਪੂਜਾ ਘਰ),Ibadat Khana (House of Worship)
ਆਈਕੋਨੋਕਲਾਸਟ,Iconoclast
ਮੂਰਤੀਕਾਰ,Idolater
ਇਲਾਹੀ ਯੁੱਗ,Ilahi era
ਗੈਰ-ਕਾਨੂੰਨੀ ਜੰਗ,Illegal war
ਪ੍ਰਕਾਸ਼ਿਤ ਖਰੜੇ,Illuminated manuscript
ਚਿੱਤਰਿਤ ਹੱਥ-ਲਿਖਤ,Illustrated manuscript
ਚਿੱਤਰਿਤ ਹੱਥ-ਲਿਖਤ,Illustrated manuscript
ਇਮਾਮ (ਇਮਾਮ),Imam (Immaum)
ਇਮਾਮਤ,Imamate
ਇਮਾਮਤ,Imamate
ਇਮਾਮਬਾਰਾ,Imambarah
ਸ਼ਾਹੀ,Imperial
ਸ਼ਾਹੀ ਸ਼ਹਿਰ,Imperial city
ਸਾਮਰਾਜਵਾਦ,Imperialism
ਸ਼ਾਹੀ ਤਰਜੀਹ,Imperial preference
ਅਵਿਵਸਥਾ,Impolicy
ਪਾਖੰਡੀ,Impostor
ਕੈਦ,Imprisonment
ਕੈਦ,Imprisonment
ਘੁਸਪੈਠ,Incursion
ਘੁਸਪੈਠ ਕਰਨ ਵਾਲਾ,Incursionist
ਸੁਤੰਤਰਤਾ,Independence
ਅਜਾਦੀ ਦਿਵਸ,Independence day
ਸੁਤੰਤਰਤਾ ਹਾਲ,Independence Hall
ਭਾਰਤੀ ਅਮਰੀਕਨ (= ਲਾਲ ਭਾਰਤੀ = ਅਮਰੀਕੀ ਭਾਰਤੀ),Indian Amerian (=Red Indian=American Indian)
ਇੰਡੀਅਨ ਹੋਮ ਰੂਲ ਲੀਗ,Indian Home Rule League
ਉਦਯੋਗਿਕ ਕ੍ਰਾਂਤੀ,Industrial Revolution
ਬੇਵਫ਼ਾਈ,Infidel
ਬੇਵਫ਼ਾਈ,Infidel
ਘੁਸਪੈਠ,Infiltration
ਘੁਸਪੈਠ ਕਰਨ ਵਾਲਾ,Infiltrator
ਸੂਚਨਾ ਦੇਣ ਵਾਲਾ,Informant
ਸੂਚਨਾ ਦੇਣ ਵਾਲਾ,Informant
ਸੂਚਨਾ ਦੇਣ ਵਾਲਾ,Informer
ਸੂਚਨਾ ਦੇਣ ਵਾਲਾ,Informer
ਪ੍ਰਵੇਸ਼,Ingress
ਪ੍ਰਵੇਸ਼,Ingress
ਪ੍ਰਵੇਸ਼,Ingress
ਨਿਵਾਸ,Inhabitance
ਵਾਸੀ,Inhabitant
ਵਿਰਾਸਤ,Inheritance
ਵਿਰਾਸਤ,Inheritance
ਵਿਰਾਸਤ,Inheritance
ਸ਼ਿਲਾਲੇਖ,Inscription
ਨਿਸ਼ਾਨ,Insignia
ਪਹੁੰਚ ਦਾ ਸਾਧਨ,Instrument of Accession
ਸਰਕਾਰ ਦਾ ਸਾਧਨ,Instrument of Government
ਬਗਾਵਤ (ਵਿਦਰੋਹ),Insurgence (insurgency)
ਵਿਦਰੋਹੀ,Insurgent
ਬਗਾਵਤ,Insurrection
ਬਗਾਵਤ,Insurrection
ਏਕੀਕਰਣ,Integration
ਰਿਕਾਰਡ ਦੀ ਇਕਸਾਰਤਾ,Integrity of records
ਰਾਜਾਂ ਦੀ ਅਖੰਡਤਾ,Integrity of states
ਬੁੱਧੀਜੀਵੀ (ਇੰਟੈਲੀਜੈਂਟਜ਼ੀਆ),Intelligentsia (Intelligentzia)
ਵਿਚੋਲਗੀ,Intercession
ਅੰਤਰਜਾਮੀ,Intercessor
ਵਿਚੋਲਾ,Intermediary
ਅੰਤਰਰਾਸ਼ਟਰੀਵਾਦ,Internationalism
ਅੰਤਰਰਾਸ਼ਟਰੀਵਾਦ,Internationalism
ਅੰਤਰਰਾਸ਼ਟਰੀਵਾਦੀ,Internationalist
ਇੰਟਰਸੀਨ ਯੁੱਧ,Internecine war
ਇੰਟਰਨੀ,Internee
ਇੰਟਰਨੀ,Internee
ਇੰਟਰਨੀ ਕੈਂਪ,Internee camp
ਨਜ਼ਰਬੰਦੀ,Internment
ਨਜ਼ਰਬੰਦੀ,Internment
ਨਜ਼ਰਬੰਦੀ,Internment
ਇੰਟਰਨਨਸੀਓ,Internuncio
ਦੁਭਾਸ਼ੀਏ,Interpreter
ਦੁਭਾਸ਼ੀਏ,Interpreter
ਦੁਭਾਸ਼ੀਏ,Interpreter
ਦਖਲ,Intervention
ਅੰਤਰਜਾਮੀ,Intestacy
ਇੰਟੇਸਟੇਟ,Intestate
ਸਾਜ਼ਸ਼,Intrigue
ਘੁਸਪੈਠੀਏ,Intruder
ਘੁਸਪੈਠੀਏ,Intruder
ਘੁਸਪੈਠ,Intrusion
ਹਮਲਾ,Invasion
ਹਮਲਾ,Invasion
ਨਿਵੇਸ਼ ਕਰੋ,Invest
ਨਿਵੇਸ਼ ਕਰੋ,Invest
ਨਿਵੇਸ਼ ਕਰੋ,Invest
ਨਿਵੇਸ਼ ਕਰੋ,Invest
ਨਿਵੇਸ਼,Investiture
ਨਿਵੇਸ਼,Investiture
ਨਿਵੇਸ਼,Investiture
ਨਿਵੇਸ਼ ਸਮਾਰੋਹ,Investiture ceremony
ਕੌਮੀਅਤ ਦੇ ਨਾਲ ਨਿਵੇਸ਼ ਕਰੋ,Invest with nationality
ਅਜਿੱਤ ਆਰਮਾਡਾ,Invincible Armada
ਅਸਹਿਣਸ਼ੀਲਤਾ (ਰਾਜ ਦੀ),Inviolateness (of state)
ਉਲੰਘਣਾ ਰਾਜ,Inviolate state
ਅਭੁੱਲ ਕਿਲ੍ਹਾ,Invulnerable castle
ਲੋਹੇ ਦੀ ਉਮਰ,Iron age
ਲੋਹੇ ਦਾ ਪਰਦਾ,Iron curtain
ਆਇਰਨ ਗਾਰਡ,Iron guard
ਲੋਹੇ ਦੇ ਰਾਸ਼ਨ,Iron rations
ਲੋਹੇ ਦੇ ਪਾਸੇ,Iron sides
ਲੋਹੇ ਵਾਲਾ ਤੀਰ,Iron tipped arrow
ਇਸਥਮੀਅਨ ਗੇਮਾਂ,Isthmian games
ਜੈਨੀਸਰੀ,Janissary
ਦਰਬਾਨ,Janitor
ਦਰਬਾਨ,Janitor
ਜੈਵਲਿਨ,Javelin
ਜਿਮ ਕਰੋ ਕਾਨੂੰਨ,Jim Crow Laws
ਜਿੰਗੋ,Jingo
ਜਿੰਗੋ,Jingo
ਜਿੰਗੋ,Jingo
ਜਿੰਗੋਇਜ਼ਮ,Jingoism
ਸਾਂਝੀ ਕਾਰਵਾਈ,Joint action
ਸੰਯੁਕਤ ਕੰਟਰੋਲ,Joint control
ਸੰਯੁਕਤ ਕਬਜ਼ਾ,Joint occupancy
ਜਿਊਰੀ,Jury
ਹੁਣੇ ਹੀ ਕਾਰਨ,Just cause
ਰੱਖੋ,Keep
ਪੁਰਾਲੇਖ ਦੇ ਰੱਖਿਅਕ,Keeper of Archives
ਕੇਤਲੀ-ਡਰੰਮ,Kettle-drum
ਮੁੱਖ ਸ਼ਬਦ,Key word
ਰਾਜਾ,King
ਰਾਜ,Kingdom
ਕਿੰਗਲੇਟ,Kinglet
ਕਿੰਗ ਮੇਕਰ,King maker
ਬਾਦਸ਼ਾਹਤ,Kingship
ਬਾਦਸ਼ਾਹਤ,Kingship
ਰਸੋਈ ਦੀ ਕੈਬਨਿਟ,Kitchen cabinet
ਨਾਈਟ,Knight
ਬਾਦਸ਼ਾਹਤ,Kinghthood
ਕਿੰਗਹਟਸ ਹਸਪਤਾਲ ਵਾਲੇ,Kinghts hospitalers
ਸੇਂਟ ਜੌਨ ਦੇ ਨਾਈਟਸ,Knights of Saint John
ਨਾਈਟ ਟੈਂਪਲਰ,Knight Templar
Ku Klux Klan (KKK),Ku Klux Klan (K.K.K.)
ਕੁਮਿੰਟੰਗ,Kumintang
ਲੋਕਾਈ,Laity
ਲਾਂਸ,Lance
ਲੈਂਸਰ,Lancer
ਬਾਅਦ ਵਿਚ ਗੁਪਤਾ,Later Guptas
ਕਾਨੂੰਨੀ ਵਾਰਸ,Lawful heir
ਕੁਧਰਮ (=ਵਿਕਾਰ),Lawlessness (=disorder)
ਕੁਧਰਮ (=ਵਿਕਾਰ),Lawlessness (=disorder)
ਕਾਨੂੰਨ ਦੇ ਮਾਲਕ,Law lords
ਪਵਿੱਤਰਤਾ ਦਾ ਕਾਨੂੰਨ,Law of Piety
ਰਾਸ਼ਟਰ ਦੀ ਲੀਗ,League of Nations
ਵਿਰਾਸਤ (= ਵਸੀਅਤ),Legacy (=bequest)
ਵਿਰਾਸਤ (= ਵਸੀਅਤ),Legacy (=bequest)
ਕਾਨੂੰਨੀ ਵਾਰਸ,Legal heir
ਕਾਨੂੰਨੀ,Legate
ਕਾਨੂੰਨੀ,Legate
ਕਾਨੂੰਨੀ,Legate
ਦੰਤਕਥਾ,Legend
ਦੰਤਕਥਾ,Legend
ਫੌਜ,Legion
ਫੌਜ,Legion
ਲੀਜਨ ਆਫ਼ ਆਨਰ,Legion of Honour
Lese majesty (= Lese majeste),Lese majesty (=lese majeste)
ਘੱਟ ਰਾਜ,Lesser states
ਭਰੋਸੇ ਦੇ ਪੱਤਰ,Letters of credence
ਲੀਗ-ਪ੍ਰਭੂ,Liege-lord
ਲੀਗ ਆਦਮੀ,Liege man
ਲੀਗ ਆਦਮੀ,Liege man
ਉਮਰ ਕੈਦ,Life imprisonment
ਵੰਸ਼,Lineage
ਲਿਟਲ ਇੰਗਲੈਂਡਰ,Little Englander
ਛੋਟਾ ਵਾਹਨ (= ਘੱਟ ਵਾਹਨ),Little Vehicle (=lesser vehicle)
ਲਿਟੋਰਲ ਰਾਜ,Littoral state
ਲੀਟੁਰਜੀ,Liturgies
ਲਿਟੁਰਜੀ,Liturgy
ਸਥਾਨਕ ਵਫ਼ਾਦਾਰੀ,Local allegiance
ਸਥਾਨਕ-ਸਵੈ ਸਰਕਾਰ,Local-self government
ਲੰਬੀ ਸੰਸਦ,Long Parliament
ਨੀਵੇਂ ਦੇਸ਼,Low Countries
ਵਫ਼ਾਦਾਰ,Loyal
ਵਫ਼ਾਦਾਰੀ,Loyalty
ਮੈਕਿਆਵੇਲੀਅਨ ਨੀਤੀ,Machiavellian policy
ਮੈਗਨਾ ਕਾਰਟਾ,Magna Carta
ਮੈਗਨਮ ਕਨਸਿਲੀਅਮ,Magnum Concillium
ਮਲਮ ਮਨਾਹੀ,Malum prohibitum
ਮੰਦਾਮਸ,Mandamus
ਆਦੇਸ਼,Mandate
"ਹੁਕਮ, ਕਲਾਸ &#39;ਏ&#39;","Mandate, class 'A'"
"ਹੁਕਮ, ਕਲਾਸ &#39;ਬੀ&#39;","Mandate, class 'B'"
"ਹੁਕਮ, ਕਲਾਸ &#39;ਸੀ&#39;","Mandate, class 'C'"
ਆਦੇਸ਼ ਪ੍ਰਣਾਲੀ,Mandate system
ਲਾਜ਼ਮੀ ਰਾਜ,Mandatory state
ਮੰਗੋਨਲ,Mangonel
ਮੈਨੀਫੈਸਟੋ,Manifesto
ਚਾਲਾਂ,Manoeuvres
ਜੰਗ ਦਾ ਮਨੁੱਖ,Man-of-war
ਮਨੋਰ,Manor
ਮਨੋਰ,Manor
ਮਨੁੱਖ-ਸ਼ਕਤੀ,Man-power
ਮਨੁੱਖ-ਸ਼ਕਤੀ,Man-power
ਮੈਨੂਮਿਸ਼ਨ,Manumission
ਮਨੁਮਿਤ,Manumit
ਹੱਥ-ਲਿਖਤ,Manuscript
ਹੱਥ-ਲਿਖਤ,Manuscript
ਹੱਥ-ਲਿਖਤ,Manuscript
ਲੁਟੇਰਾ,Marauder
ਸਮੁੰਦਰੀ ਪੱਟੀ,Maritime belt
ਸਮੁੰਦਰੀ ਸਭਿਅਤਾ,Maritime civilization
ਸਮੁੰਦਰੀ ਝੰਡਾ,Maritime flag
ਸਮੁੰਦਰੀ ਸ਼ਕਤੀਆਂ,Maritime powers
ਸਮੁੰਦਰੀ ਪ੍ਰਭੂਸੱਤਾ,Maritime soverignty
ਸਮੁੰਦਰੀ ਯੁੱਧ,Maritime war
ਮਾਰਕੁਇਸ,Marquis
ਮਾਰਕਿਸੇਟ,Marquisate
ਮਾਰਸ਼ਲ ਲਾਅ,Martial law
ਮਾਰਸ਼ਲ ਦੌੜ,Martial races
ਸ਼ਹੀਦ,Martyr
ਕਤਲੇਆਮ,Massacre
ਚਾਲ ਦਾ ਪੁੰਜ,Mass of manoeuvre
ਮਾਸਟਰ-ਐਟ-ਆਰਮਸ,Master-at-arms
ਰਸਮਾਂ ਦਾ ਮਾਲਕ,Master of ceremonies
ਘਰ ਦਾ ਮਾਲਕ,Master of Household
ਘੋੜੇ ਦਾ ਮਾਸਟਰ,Master of the Horse
ਰੋਲਸ ਦੇ ਮਾਸਟਰ,Master of the Rolls
ਮੈਚ,Match
ਮੈਚ,Match
ਮੈਚਲਾਕ,Matchlock
ਵਿਆਹੁਤਾ ਗਠਜੋੜ,Matrimonial alliance
ਮੈਡੀਟੇਰੀਅਨ ਸ਼ਕਤੀਆਂ,Mediterranian powers
ਮੇਨਸ਼ੇਵਿਕ,Menshevik
ਭਾੜੇ ਦੀ ਫੌਜ,Mercenary army
ਕਿਰਾਏਦਾਰ ਸਿਪਾਹੀ,Mercenary soldier
ਵਪਾਰੀ,Merchantman
ਵਿਚਕਾਰਲਾ ਯੁੱਗ,Middle ages
ਮਧਿਅਪੂਰਵ,Middle East
ਮੱਧ ਬੀਤਣ,Middle passage
ਮੱਧ ਮਾਰਗ,Middle path
ਮੱਧ ਰਸਤਾ (= ਮੱਧ ਕੋਰਸ),Middle way (=middle course)
ਪਰਵਾਸੀ,Migrant
ਪਰਵਾਸ,Migration
ਪਰਵਾਸ,Migration
ਪਰਵਾਸ,Migration
ਮਿਲਟਰੀਵਾਦ,Militarism
ਮਿਲਟਰੀਵਾਦ,Militarism
ਮਿਲਟਰੀਵਾਦ,Militarism
ਮਿਲਟਰੀਵਾਦ,Militarism
ਫੌਜੀ,Militarist
ਫੌਜੀ,Militarist
ਫੌਜੀਕਰਨ,Militarization
ਫੌਜੀਕਰਨ,Militarization
ਫੌਜੀਕਰਨ,Militarization
ਫੌਜੀ ਰਣਨੀਤਕ (= ਰਣਨੀਤਕ),Military tactician (=tactician)
ਫੌਜੀ ਰਣਨੀਤਕ (= ਰਣਨੀਤਕ),Military tactician (=tactician)
ਫੌਜੀ ਰਣਨੀਤੀ (= ਰਣਨੀਤੀ),Military tactics (=tactics)
ਮਿਲੀਸ਼ੀਆ,Militia
ਮਿਲੀਸ਼ੀਆ,Militia
ਕੁਸ਼ਾਸਨ,Misrule
ਗੁੰਮ ਲਿੰਕ,Missing link
