Malayalam,Tamil
ഡ്രാഗൺ,டிராகன்
ഡ്രോമെഡേറിയൻ,டிரோமேடியன்
ഡ്രോമെഡറി,டிரோமெடரி
ഡ്രോമണ്ട്,ட்ரோமண்ட்
ഇരട്ട,இரட்டை
ഇരട്ട സഖ്യം,இரட்டைக் கூட்டணி
ഡ്യുവൽ എന്റന്റ്,இரட்டை எண்ணம்
ഡ്യുവൽ സിസ്റ്റം (=ഇരട്ട സർക്കാർ),இரட்டை அமைப்பு (=இரட்டை அரசாங்கம்)
ഡ്യൂക്ക്,டியூக்
ഡുമ,டுமா
വാമനാവതാരം,வாமன அவதாரம்
രാജവംശം,ஆள்குடி
രാജവംശം,ஆள்குடி
കഴുകൻ,கழுகு
മൂപ്പൻ,கிழவன்
ഏൾ,ஏர்ல்
എർൾഡം,ஏர்ல்டம்
ആദ്യകാല ഗുപ്തർ,ஆரம்பகால குப்தர்கள்
ആദ്യകാല (ചരിത്രപരമായ) സൈറ്റുകൾ,ஆரம்பகால (வரலாற்று) தளங்கள்
ആദ്യകാല വേദകാലം,ஆரம்ப வேத காலம்
എക്ലീസിയ,பிரசங்கம்
തിരിച്ചടവിന്റെ ശാസന,மறுசீரமைப்பு ஆணை
എട്ട് മടക്ക പാത,எட்டு மடங்கு பாதை
മൂപ്പന്മാർ,பெரியவர்கள்
മുതിർന്ന രാഷ്ട്രതന്ത്രജ്ഞൻ (=ജനറോ),மூத்த அரசியல்வாதி (=ஜென்ரோ)
എലിഫന്റ് ഗോഡ്,யானைக்கால்
പതിനൊന്ന് വർഷത്തെ സ്വേച്ഛാധിപത്യം,பதினோரு வருட கொடுங்கோன்மை
എലിസെ (=എലിസീ),எலிசே (=எலிசே)
എൻക്ലോഷർ പ്രസ്ഥാനം,அடைப்பு இயக்கம்
വിജ്ഞാനകോശം,கலைக்களஞ்சியம்
എൻസൈക്ലോപീഡിസ്റ്റ് പ്രസ്ഥാനം,கலைக்களஞ்சிய இயக்கம்
എന്റന്റെ,என்டென்டே
എന്റെ ഹൃദയം,என்டென்ட் கார்டியல்
സിംഹാസനം,சிம்மாசனம்
പരിവാരം,பரிவாரங்கள்
എഫോദ്,எபோத்
എഫോർ,எபோர்
ഇതിഹാസ യുഗം,காவிய யுகம்
ഇതിഹാസ നായകൻ,காவிய நாயகன்
എപ്പിഗ്രാഫ്,கல்வெட்டு
എപ്പിസ്കോപ്പസി,எபிஸ்கோப்பசி
എപ്പിസ്കോപ്പ,பேராயர்
എപ്പിസോഡ്,அத்தியாயம்
യുഗം,சகாப்தம்
യുഗനിർമ്മാണ സംഭവം,சகாப்தத்தை உருவாக்கும் நிகழ்வு
യുഗനിർമ്മാതാവ്,சகாப்தத்தை உருவாக்கும் மனிதன்
പേരുനാമം,பெயர்ச்சொல்
ഇക്വറി,குதிரைப்படை
ഇക്വറി,குதிரைப்படை
കുതിരസവാരി പ്രതിമ,குதிரையேற்ற சிலை
യുഗം,சகாப்தம்
എർഗസ്റ്റുലം,எர்கஸ்டுலம்
ദിവ്യബലി,நற்கருணை
ഇവാഞ്ചലിസം,சுவிசேஷம்
സുവിശേഷ പ്രസ്ഥാനം,சுவிசேஷ இயக்கம்
സുവിശേഷകൻ,சுவிசேஷகர்
എക്സാർച്ച്,Exarch
എക്സിലാർക്ക്,Exilarch
ഫലാങ്കിസ്റ്റ്,ஃபாலாங்கிஸ்ட்
പിതൃഭൂമി,தந்தை நிலம்
പിതൃഭൂമി,தந்தை நிலம்
ഫെരിയേ,ஃபெரியா
ഫെറ്റിഷ്,ஃபெட்டிஷ்
ഫ്യൂഡൽ ഹോൾഡിംഗ്സ്,நிலப்பிரபுத்துவ சொத்துக்கள்
ഫ്യൂഡലിസം (=ഫ്യൂഡൽ സമ്പ്രദായം),நிலப்பிரபுத்துவம் (=நிலப்பிரபுத்துவ அமைப்பு)
ഫ്യൂഡൽ സമ്പ്രദായം,நிலப்பிரபுத்துவ அமைப்பு
ഫ്യൂഡറി,நிலப்பிரபுத்துவம் கொண்டவர்
ഫിഡെ ഡിഫൻസർ (=വിശ്വാസത്തിന്റെ സംരക്ഷകൻ),Fidei defensor (=நம்பிக்கையின் பாதுகாவலர்)
ഫൈഫ്,ஃபிஃப்
ഫീൽഡ് സിസ്റ്റം,கள அமைப்பு
പതിനഞ്ചാമത്തെ നികുതി,பதினைந்தாவது வரி
ചിത്ര തല,உருவத் தலை
ഫിൻ ഡി സൈക്കിൾ,ஃபின் டி சீக்கிள்
തീ തിന്നുന്നവൻ,நெருப்பு உண்பவர்
അഞ്ച് മൈൽ നിയമം,ஐந்து மைல் சட்டம்
പതാക,கொடி
ഫ്ലെമെൻ ഡയാലിസ്,ஃபிளமன் டயாலிஸ்
ഫ്ലമെൻ മാർട്ടിയാലിസ്,ஃபிளமன் மார்ஷியலிஸ்
ജ്വലിക്കുന്ന ടോർച്ച്,எரியும் ஜோதி
പാർശ്വഭാഗം,பக்கவாட்டு
ഫ്ലാങ്കിംഗ് ചലനം,பக்கவாட்டு இயக்கம்
അഭിവൃദ്ധി പ്രാപിക്കുന്ന നാഗരികത,செழிக்கும் நாகரிகம்
ഫ്ലൂവിയലിസ്റ്റിക് വിശ്വാസം,ஃப்ளூவியலிஸ்டிக் நம்பிக்கை
നാടോടി ദൈവം,நாட்டுப்புற கடவுள்
നാടോടി ദേവത,நாட்டுப்புற தெய்வம்
നാടോടി ഓർമ്മ,நாட்டுப்புற நினைவகம்
നാടോടി മിത്ത് (=നാടോടിക്കഥ),நாட்டுப்புற புராணம் (=நாட்டுப்புறவியல்)
തീറ്റ കണ്ടെത്തുന്നു,இரை தேடும்
ഫോറേ,களமிறங்குதல்
മുൻഗാമി,முன்னோடி
പൂർവ്വപിതാവ്,முன்னோர்
മുൻഗാമി,முன்னோடி
കൈവിട്ട പ്രതീക്ഷ,கெட்ட நம்பிக்கை
രൂപീകരണ ഘട്ടം,உருவாக்கும் நிலை
കോട്ട,கோட்டை
കോട്ടകെട്ടൽ,வலுவூட்டல்
ഉറപ്പുള്ള പട്ടണം,அரணான நகரம்
കോട്ട,கோட்டை
ഫോർച്യൂണ,Fortuna
ഫോറം റൊമാനം,மன்றம் ரோமானம்
ഫ്രാൻസിസ്കൻ,பிரான்சிஸ்கன்
ഫ്രാങ്ക്ലിൻ,பிராங்க்ளின்
സഹോദരീഹത്യ യുദ്ധം,சகோதர யுத்தம்
സ്വതന്ത്ര പള്ളി,இலவச தேவாலயம்
ഫ്രീഹോൾഡർ,இலவச உரிமையாளர்
സ്വതന്ത്ര സൈനികൻ,சுதந்திர சிப்பாய்
സ്വതന്ത്ര സൈനികൻ,சுதந்திர சிப்பாய்
ഫ്രീമാൻ,ஃப்ரீமேன்
ഫ്രീമാൻ,ஃப்ரீமேன்
സൗജന്യ പ്രവേശനം,இலவச நுழைவு சீட்டு
ഫ്രഞ്ച് വിപ്ലവം,பிரஞ்சு புரட்சி
ഫ്രയർ,துறவி
ഫ്രാസിയൻ കൂലിപ്പടയാളികൾ,ஃப்ராசியன் கூலிப்படையினர்
അതിർത്തിയിലെ മനുഷ്യൻ,எல்லைப்புற மனிதன்
ഗാലിയൻ,கேலியன்
ഗാലിക്കൻ (=ഗല്ലിക്കനിസ്റ്റ്),காலிகன் (=கல்லிகனிஸ்ட்)
ഗാലിക്കനിസം,கல்லிக்கனிசம்
ഗാരിസൺ,பாதுகாப்பு அரண்
ഗൗൾ,கோல்
ഗൗണ്ട്ലെറ്റ്,கௌண்ட்லெட்
ഗൗണ്ട്ലെറ്റ്,கௌண்ட்லெட்
ഗസീബോ,கெஸெபோ
ഗസീബോ,கெஸெபோ
ഗസീബോ,கெஸெபோ
വംശാവലി ചരിത്രം,மரபியல் வரலாறு
വംശാവലി രേഖ,மரபியல் பதிவு
വംശാവലി പട്ടിക,மரபியல் அட்டவணை
വംശാവലി വൃക്ഷം,மரபுவழி மரம்
വംശാവലി,மரபியல்
വംശാവലി,மரபியல்
തലമുറ,தலைமுறை
വംശഹത്യ,இனப்படுகொலை
വിജാതീയൻ,புறஜாதி
വിജാതീയൻ,புறஜாதி
വിജാതീയൻ,புறஜாதி
വിജാതീയൻ,புறஜாதி
ഗെട്ടോ,கெட்டோ
ഗെട്ടോ,கெட்டோ
ഗിബെറ്റ്,கிபெட்
ഗിൽഡ് (=ഗിൽഡ്),கில்ட் (=கில்ட்)
ഗ്ലാഡിയേറ്റർ,கிளாடியேட்டர்
മഹത്തായ വിപ്ലവം,புகழ்பெற்ற புரட்சி
ഗോൾഡൻ ഹോർഡ്,கோல்டன் ஹார்ட்
മഹാസഖ്യം,மகா கூட்டணி
ഗ്രാൻഡീ,பேரறிஞர்
ഗ്രാൻഡ് സിഗ്നർ,கிராண்ட் சிக்னர்
ഗ്രാൻഡ് സിഗ്നർ,கிராண்ட் சிக்னர்
മഹത്തായ ആഭ്യന്തരയുദ്ധം,பெரும் உள்நாட்டுப் போர்
മഹത്തായ പുറപ്പാട് (ബുദ്ധന്റെ),பெரிய புறப்பாடு (புத்தரின்)
ഗ്രേറ്റർ ഇന്ത്യ,பெரிய இந்தியா
ഗ്രേറ്റ് ഹെല്ലസ്,கிரேட் ஹெல்லாஸ்
വലിയ സംഘം,பெரிய கூட்டம்
മഹത്തായ ത്യാഗം (=വലിയ പുറപ്പാട്),பெரிய துறவு (=பெரும் புறப்பாடு)
വലിയ മുദ്ര,பெரிய முத்திரை
വലിയ ട്രാക്ക്,பெரிய டிராக்
വലിയ വാഹനം,பெரிய வாகனம்
ചൈനീസ് വന്മതില്,சீனப் பெருஞ்சுவர்
ഗ്രേവ്,க்ரீவ்
ഗാർഡ് ചേംബർ,காவலர்-அறை
ഗാർഡ് ചേംബർ,காவலர்-அறை
ഗാർഡ് ചേംബർ,காவலர்-அறை
ഗുപ്തർ,குப்தாக்கள்
ഹാജിയോഗ്രാഫി,ஹாகியோகிராபி
ഹാജിയോഗ്രാഫി,ஹாகியோகிராபி
ഹാജിയോളജി,ஹேகியோலஜி
ഹാജിയോളജി,ஹேகியோலஜி
സ്വകാര്യ പ്രേക്ഷകരുടെ ഹാൾ,தனிப்பட்ட பார்வையாளர்களின் மண்டபம்
പൊതു പ്രേക്ഷകരുടെ ഹാൾ,பொது பார்வையாளர்களின் மண்டபம்
ഹാച്ച്മെന്റ്,குஞ்சு பொரிப்பது
ഹീതൻ,ஹீத்தன்
ഹീതൻ,ஹீத்தன்
ഹീതനിസം,ஹீத்தனிசம்
ഹെഗിറ (ഹെജേര),ஹெகிரா (ஹெஜேரா)
ഹെല്ലനിസം,ஹெலனிசம்
ഹെലോട്ട്,ஹெலட்
ഹെറാൾഡ്രി,ஹெரால்ட்ரி
പൈതൃകം,பாரம்பரியம்
ഹൈറോഗ്ലിഫിക് ലീനിയർ പ്രതീകങ്ങൾ,ஹைரோகிளிஃபிக் நேரியல் எழுத்துக்கள்
ഹൈറോഗ്ലിഫിക് ലിപി,ஹைரோகிளிஃபிக் ஸ்கிரிப்ட்
ഉയർന്ന പള്ളി,உயர் தேவாலயம்
ഉയർന്ന ലാൻഡർ,உயர் லேண்டர்
ഹിന്ദുമതം,இந்து மதம்
ചരിത്രകാരൻ,வரலாற்றாசிரியர்
ചരിത്രകാരൻ,வரலாற்றாசிரியர்
ചരിത്രപരമായ ഭൗതികവാദം,வரலாற்று பொருள்முதல்வாதம்
ചരിത്ര യുഗം,வரலாற்று சகாப்தம்
ചരിത്രപരമായ അതിർത്തി,வரலாற்று எல்லை
ചരിത്രകാരൻ,வரலாற்றாசிரியர்
ചരിത്രകാരൻ,வரலாற்றாசிரியர்
ചരിത്രരചന,வரலாற்று வரலாறு
ചരിത്രരചന,வரலாற்று வரலாறு
ചരിത്രം,வரலாறு
ഹിറ്റൈറ്റ് സാമ്രാജ്യം,ஹிட்டிட் பேரரசு
വിശുദ്ധ സഖ്യം,புனித கூட்டணி
വിശുദ്ധ നഗരം,புனித நகரம்
വിശുദ്ധ നഗരം,புனித நகரம்
പുണ്യ സ്ഥലം,புனித நிலம்
പുണ്യ സ്ഥലം,புனித நிலம்
ഹോളി ലീഗ്,புனித லீக்
ഹോളി ലീഗ്,புனித லீக்
വിശുദ്ധ റോമൻ സാമ്രാജ്യം (= സാമ്രാജ്യം),புனித ரோமானியப் பேரரசு (=பேரரசு)
വിശുദ്ധ കടൽ,புனித கடல்
വിശുദ്ധ കടൽ,புனித கடல்
വിശുദ്ധ യുദ്ധം,புனிதப் போர்
വിശുദ്ധ യുദ്ധം,புனிதப் போர்
ആഭ്യന്തര സർക്കാർ,உள்நாட்டு அரசாங்கம்
ഹോം ഗാർഡ്,ஊர்க்காவல்படை
സ്വദേശം,தாயகம்
ഹോം റൂൾ,வீட்டு விதி
ഹോം റൂൾ,வீட்டு விதி
കൂട്ടം,கூட்டம்
കൂട്ടം,கூட்டம்
ശത്രു രാജ്യം,விரோத நாடு
ശത്രു ഭൂമി,பகை நிலம்
ചൂടുള്ള പിന്തുടരൽ,ஒருவரை துரத்தி செல்லுதல்
വീട്,வீடு
വീട്,வீடு
പ്രജാസഭ,ஹவுஸ் ஆஃப் காமன்ஸ்
ഹൗസ് ഓഫ് ലോർഡ്സ്,ஹவுஸ் ஆஃப் லார்ட்ஸ்
പ്രതിനിധി സഭ,பிரதிநிதிகள் சபை
ഹ്യൂഗനോട്ടുകൾ,ஹ்யூஜினோட்ஸ்
മാനവികത,மனிதநேயம்
ഹ്യൂമനിസ്റ്റ്,மனிதநேயவாதி
നൂറ് യെസ്സർ യുദ്ധം,நூறு யேசர்ஸ் போர்
ഹങ്കർ,ஹங்கர்
ഇബാദത്ത് ഖാന (ആരാധനാലയം),இபாதத் கானா (வழிபாட்டு இல்லம்)
ഐക്കണോക്ലാസ്റ്റ്,ஐகானோக்ளாஸ்ட்
വിഗ്രഹാരാധകൻ,உருவ வழிபாடு செய்பவர்
ഇലാഹി യുഗം,இலாஹி சகாப்தம்
നിയമവിരുദ്ധ യുദ്ധം,சட்டவிரோத போர்
പ്രകാശിതമായ കൈയെഴുത്തുപ്രതി,ஒளிரும் கையெழுத்துப் பிரதி
ചിത്രീകരിച്ച കൈയെഴുത്തുപ്രതി,விளக்கப்பட கையெழுத்துப் பிரதி
ചിത്രീകരിച്ച കൈയെഴുത്തുപ്രതി,விளக்கப்பட கையெழுத்துப் பிரதி
ഇമാം (ഇമ്മൂം),இமாம் (இம்மாம்)
ഇമാമത്ത്,இமாமேட்
ഇമാമത്ത്,இமாமேட்
ഇമാംബരഃ,இமாம்பரா
ഇംപീരിയൽ,ஏகாதிபத்தியம்
സാമ്രാജ്യത്വ നഗരം,ஏகாதிபத்திய நகரம்
സാമ്രാജ്യത്വം,ஏகாதிபத்தியம்
സാമ്രാജ്യത്വ മുൻഗണന,ஏகாதிபத்திய விருப்பம்
അപ്രമാദിത്വം,முறையற்ற தன்மை
വഞ്ചകൻ,வஞ்சகர்
തടവ്,சிறைவாசம்
തടവ്,சிறைவாசம்
കടന്നുകയറ്റം,ஊடுருவல்
നുഴഞ്ഞുകയറ്റക്കാരൻ,ஊடுருவல்காரன்
സ്വാതന്ത്ര്യം,சுதந்திரம்
സ്വാതന്ത്യദിനം,சுதந்திர தினம்
ഇൻഡിപെൻഡൻസ് ഹാൾ,சுதந்திர மண்டபம்
ഇന്ത്യൻ അമേരിയൻ (=റെഡ് ഇന്ത്യൻ=അമേരിക്കൻ ഇന്ത്യൻ),இந்தியன் அமேரியன் (=சிவப்பு இந்தியன்=அமெரிக்க இந்தியன்)
ഇന്ത്യൻ ഹോം റൂൾ ലീഗ്,இந்தியன் ஹோம் ரூல் லீக்
വ്യവസായ വിപ്ലവം,தொழில் புரட்சி
അവിശ്വാസി,காஃபிர்
അവിശ്വാസി,காஃபிர்
നുഴഞ്ഞുകയറ്റം,ஊடுருவல்
നുഴഞ്ഞുകയറ്റക്കാരൻ,ஊடுருவி
വിവരദാതാവ്,தகவல் தருபவர்
വിവരദാതാവ്,தகவல் தருபவர்
വിവരദാതാവ്,தகவல் தருபவர்
വിവരദാതാവ്,தகவல் தருபவர்
പ്രവേശനം,நுழைவு
പ്രവേശനം,நுழைவு
പ്രവേശനം,நுழைவு
താമസസ്ഥലം,குடியிருப்பு
നിവാസി,வசிப்பிடத்தை
അനന്തരാവകാശം,பரம்பரை
അനന്തരാവകാശം,பரம்பரை
അനന്തരാവകാശം,பரம்பரை
ലിഖിതം,கல்வெட்டு
ചിഹ്നം,சின்னம்
പ്രവേശന ഉപകരണം,அணுகல் கருவி
സർക്കാരിന്റെ ഉപകരണം,அரசாங்கத்தின் கருவி
കലാപം (കലാപം),கிளர்ச்சி (கிளர்ச்சி)
വിമതൻ,கிளர்ச்சியாளர்
കലാപം,கிளர்ச்சி
കലാപം,கிளர்ச்சி
സംയോജനം,ஒருங்கிணைப்பு
രേഖകളുടെ സമഗ്രത,பதிவுகளின் நேர்மை
സംസ്ഥാനങ്ങളുടെ സമഗ്രത,மாநிலங்களின் ஒருமைப்பாடு
ബുദ്ധിജീവി (ഇന്റലിജന്റ്സിയ),புத்திஜீவிகள் (புத்திசாலித்தனம்)
മദ്ധ്യസ്ഥത,பரிந்து பேசுதல்
മദ്ധ്യസ്ഥൻ,பரிந்து பேசுபவர்
ഇടനിലക്കാരൻ,இடைத்தரகர்
അന്തർദേശീയത,சர்வதேசியம்
അന്തർദേശീയത,சர்வதேசியம்
അന്താരാഷ്ട്രവാദി,சர்வதேசியவாதி
ആഭ്യന്തര യുദ്ധം,உள்நாட்டுப் போர்
ഇന്റേണി,பயிற்சியாளர்
ഇന്റേണി,பயிற்சியாளர்
ഇന്റേണി ക്യാമ്പ്,பயிற்சி முகாம்
അന്തേവാസി,அடைப்பு
അന്തേവാസി,அடைப்பு
അന്തേവാസി,அடைப்பு
ഇന്റർന്യൂൺസിയോ,இன்டர்னுன்சியோ
വ്യാഖ്യാതാവ്,மொழிபெயர்ப்பாளர்
വ്യാഖ്യാതാവ്,மொழிபெயர்ப்பாளர்
വ്യാഖ്യാതാവ്,மொழிபெயர்ப்பாளர்
ഇടപെടൽ,தலையீடு
ഇന്റസ്റ്റസി,குடலிறக்கம்
ഇൻറസ്റ്റേറ്റ്,குடல்
കുതന്ത്രം,சூழ்ச்சி
നുഴഞ്ഞുകയറ്റക്കാരൻ,ஊடுருவும் நபர்
നുഴഞ്ഞുകയറ്റക്കാരൻ,ஊடுருவும் நபர்
നുഴഞ്ഞുകയറ്റം,ஊடுருவல்
അധിനിവേശം,படையெடுப்பு
അധിനിവേശം,படையெடுப்பு
നിക്ഷേപിക്കുക,முதலீடு செய்யுங்கள்
നിക്ഷേപിക്കുക,முதலீடு செய்யுங்கள்
നിക്ഷേപിക്കുക,முதலீடு செய்யுங்கள்
നിക്ഷേപിക്കുക,முதலீடு செய்யுங்கள்
നിക്ഷേപം,முதலீடு
നിക്ഷേപം,முதலீடு
നിക്ഷേപം,முதலீடு
നിക്ഷേപ ചടങ്ങ്,முதலீட்டு விழா
ദേശീയതയോടെ നിക്ഷേപിക്കുക,தேசியத்துடன் முதலீடு செய்யுங்கள்
അജയ്യമായ അർമാഡ,வெல்ல முடியாத அர்மடா
ലംഘനം (സംസ്ഥാനത്തിന്റെ),மீறல் (அரசு)
ലംഘിക്കുന്ന അവസ്ഥ,மீறல் நிலை
അഭേദ്യമായ കോട്ട,அழிக்க முடியாத கோட்டை
ഇരുമ്പ് യുഗം,இரும்பு யுகம்
ഇരുമ്പു മറ,இரும்புத்திரை
ഇരുമ്പ് കാവൽ,இரும்பு பாதுகாப்பு
ഇരുമ്പ് റേഷൻ,இரும்பு ரேஷன்
ഇരുമ്പ് വശങ്ങൾ,இரும்பு பக்கங்கள்
ഇരുമ്പ് ടിപ്പുള്ള അമ്പ്,இரும்பு முனை அம்பு
ഇസ്ത്മിയൻ ഗെയിമുകൾ,இஸ்த்மியா விளையாட்டுகள்
ജാനിസറി,ஜானிசரி
കാവൽക്കാരൻ,காவலாளி
കാവൽക്കാരൻ,காவலாளி
ജാവലിൻ,ஈட்டி
ജിം ക്രോ നിയമങ്ങൾ,ஜிம் க்ரோ சட்டங்கள்
ജിങ്കോ,ஜிங்கோ
ജിങ്കോ,ஜிங்கோ
ജിങ്കോ,ஜிங்கோ
ജിങ്കോയിസം,ஜிங்கோயிசம்
സംയുക്ത പ്രവർത്തനം,கூட்டு நடவடிக்கை
സംയുക്ത നിയന്ത്രണം,கூட்டு கட்டுப்பாடு
ജോയിന്റ് ഒക്യുപെൻസി,கூட்டு ஆக்கிரமிப்பு
ജൂറി,நடுவர் மன்றம்
വെറും വ്യവഹാരം,வெறும் காரணம்
സൂക്ഷിക്കുക,வை
ആർക്കൈവ്സ് സൂക്ഷിപ്പുകാരൻ,காப்பக காப்பாளர்
കെറ്റിൽ-ഡ്രം,கெட்டில்-டிரம்
പ്രധാന വാക്ക്,முக்கிய வார்த்தை
രാജാവ്,அரசன்
രാജ്യം,இராச்சியம்
കിംഗ്ലെറ്റ്,கிங்லெட்
കിംഗ് മേക്കർ,கிங் மேக்கர்
രാജത്വം,அரசாட்சி
രാജത്വം,அரசாட்சி
അടുക്കള കാബിനറ്റ്,சமையலறை அமைச்சரவை
നൈറ്റ്,மாவீரர்
രാജത്വം,அரசாட்சி
കിംഗ്സ് ഹോസ്പിറ്റലർമാർ,கிங்ட்ஸ் மருத்துவமனைகள்
നൈറ്റ്സ് ഓഫ് സെന്റ് ജോൺ,செயின்ட் ஜான் மாவீரர்கள்
നൈറ്റ് ടെംപ്ലർ,நைட் டெம்ப்ளர்
കു ക്ലക്സ് ക്ലാൻ (കെകെകെ),கு க்ளக்ஸ் கிளான் (KKK)
കുമിൻതാങ്,குமிண்டாங்
അല്മായ,பாமர மக்கள்
ലാൻസ്,லான்ஸ்
ലാൻസർ,லான்சர்
പിന്നീട് ഗുപ്തർ,பின்னர் குப்தர்கள்
നിയമാനുസൃത അവകാശി,சட்டப்படியான வாரிசு
നിയമലംഘനം (=അസ്വാസ്ഥ്യം),சட்டமின்மை (=சீர்குலைவு)
നിയമലംഘനം (=അസ്വാസ്ഥ്യം),சட்டமின்மை (=சீர்குலைவு)
നിയമപ്രഭുക്കൾ,சட்ட அதிபதிகள்
ഭക്തി നിയമം,பக்தியின் சட்டம்
ലീഗ് ഓഫ് നേഷൻസ്,உலக நாடுகள் சங்கம்
പാരമ്പര്യം (=വസ്വിയ്യത്ത്),மரபு (=விருப்பம்)
പാരമ്പര്യം (=വസ്വിയ്യത്ത്),மரபு (=விருப்பம்)
നിയമപരമായ അവകാശി,சட்டப்படியான வாரிசு
നിയമാനുസൃതം,சட்டப்படி
നിയമാനുസൃതം,சட்டப்படி
നിയമാനുസൃതം,சட்டப்படி
ഇതിഹാസം,புராண
ഇതിഹാസം,புராண
ലെജിയൻ,படையணி
ലെജിയൻ,படையணி
ലീജിയൻ ഓഫ് ഓണർ,லெஜியன் ஆஃப் ஹானர்
ലെസ് മഹിമ (=ലെസെ മഹിമ),Lese majesty (=lese majeste)
കുറഞ്ഞ സംസ്ഥാനങ്ങൾ,குறைவான மாநிலங்கள்
വിശ്വാസപത്രങ്ങൾ,நம்பிக்கைக் கடிதங்கள்
ലീജ്-പ്രഭു,லீஜ்-பிரபு
ലീജ് മനുഷ്യൻ,லீஜ் மனிதன்
ലീജ് മനുഷ്യൻ,லீஜ் மனிதன்
ജീവപര്യന്തം തടവ്,ஆயுள் தண்டனை
വംശാവലി,பரம்பரை
ചെറിയ ഇംഗ്ലണ്ടുകാരൻ,குட்டி இங்கிலாந்துக்காரர்
ചെറിയ വാഹനം (=കുറവ് വാഹനം),சிறிய வாகனம் (=குறைவான வாகனம்)
തീരദേശ സംസ്ഥാനം,கடல்சார் மாநிலம்
ആരാധനക്രമങ്ങൾ,வழிபாட்டு முறைகள்
ആരാധനാക്രമം,வழிபாட்டு முறை
പ്രാദേശിക വിധേയത്വം,உள்ளூர் விசுவாசம்
തദ്ദേശ സ്വയംഭരണം,உள்ளாட்சி-சுய அரசு
നീണ്ട പാർലമെന്റ്,நீண்ட பாராளுமன்றம்
താഴ്ന്ന രാജ്യങ്ങൾ,தாழ்ந்த நாடுகள்
വിശ്വസ്തൻ,விசுவாசமான
സത്യസന്ധത,விசுவாசம்
മച്ചിയവെല്ലിയൻ നയം,மச்சியாவெல்லியன் கொள்கை
മാഗ്ന കാർട്ട,மேக்னா கார்ட்டா
മാഗ്നം കൺസിലിയം,மேக்னம் கான்சிலியம்
മലം നിരോധനം,மாலும் தடை
മന്ദമസ്,மாண்டமஸ்
ജനവിധി,ஆணை
"മാൻഡേറ്റ്, ക്ലാസ് &#39;എ&#39;","ஆணை, வகுப்பு &#39;ஏ&#39;"
"മാൻഡേറ്റ്, ക്ലാസ് &#39;ബി&#39;","ஆணை, வகுப்பு &#39;பி&#39;"
"മാൻഡേറ്റ്, ക്ലാസ് &#39;സി&#39;","ஆணை, வகுப்பு &#39;சி&#39;"
മാൻഡേറ്റ് സിസ്റ്റം,ஆணை அமைப்பு
നിർബന്ധിത സംസ്ഥാനം,கட்டாய நிலை
മാങ്കണൽ,மங்கோனல்
മാനിഫെസ്റ്റോ,அறிக்கை
കുതന്ത്രങ്ങൾ,சூழ்ச்சிகள்
മാൻ-ഓഫ്-വാർ,போர் நாயகன்
മനോർ,மேனர்
മനോർ,மேனர்
മനുഷ്യശക്തി,மனித சக்தி
മനുഷ്യശക്തി,மனித சக்தி
മനുമിഷൻ,மனுமிஷன்
മനുമിത്,மனுமித்
കൈയെഴുത്തുപ്രതി,கையெழுத்துப் பிரதி
കൈയെഴുത്തുപ്രതി,கையெழுத்துப் பிரதி
കൈയെഴുത്തുപ്രതി,கையெழுத்துப் பிரதி
കൊള്ളക്കാരൻ,கொள்ளைக்காரன்
മാരിടൈം ബെൽറ്റ്,கடல் பெல்ட்
സമുദ്ര നാഗരികത,கடல் நாகரிகம்
സമുദ്ര പതാക,கடல்சார் கொடி
സമുദ്ര ശക്തികൾ,கடல்சார் சக்திகள்
സമുദ്ര പരമാധികാരം,கடல்சார் இறையாண்மை
സമുദ്ര യുദ്ധം,கடல் போர்
മാർക്വിസ്,மார்க்விஸ்
മാർക്വിസേറ്റ്,மார்க்விசேட்
പട്ടാള നിയമം,இராணுவ சட்டம்
ആയോധന മത്സരങ്ങൾ,தற்காப்பு இனங்கள்
രക്തസാക്ഷി,தியாகி
കൂട്ടക്കൊല,படுகொலை
കുതന്ത്രത്തിന്റെ മാസ്സ്,சூழ்ச்சி நிறை
മാസ്റ്റർ-അറ്റ്-ആംസ്,மாஸ்டர்-அட்-ஆர்ம்ஸ்
ആചാര്യൻ,விழாக்களின் மாஸ்டர்
ഗൃഹനാഥൻ,வீட்டு மாஸ்டர்
മാസ്റ്റർ ഓഫ് ദി ഹോഴ്സ്,குதிரையின் மாஸ்டர்
റോളുകളുടെ മാസ്റ്റർ,மாஸ்டர் ஆஃப் தி ரோல்ஸ்
പൊരുത്തം,பொருத்துக
പൊരുത്തം,பொருத்துக
മാച്ച്ലോക്ക്,தீப்பெட்டி
വിവാഹബന്ധം,திருமண கூட்டணி
മെഡിറ്ററേനിയൻ ശക്തികൾ,மத்திய தரைக்கடல் சக்திகள்
മെൻഷെവിക്,மென்ஷிவிக்
കൂലിപ്പടയാളി സൈന്യം,கூலிப்படை
കൂലിപ്പണിക്കാരൻ,கூலிப்படை வீரர்
വ്യാപാരി,வியாபாரி
മധ്യ കാലഘട്ടം,இடைக்காலம்
മിഡിൽ ഈസ്റ്റ്,மத்திய கிழக்கு
മധ്യഭാഗം,நடுத்தர பாதை
മധ്യ പാത,நடுத்தர பாதை
മിഡിൽ വേ (=മിഡിൽ കോഴ്സ്),நடுத்தர வழி (=நடுவழி)
