Marathi,Tamil
समन्वय विमान,ஒருங்கிணைப்பு விமானம்
समन्वय,ஒருங்கிணைப்புகள்
"समन्वय प्रणाली, सूचना प्रणाली","ஒருங்கிணைப்பு அமைப்பு, அறிவுறுத்தல் அமைப்பு"
copernicus-शरीर,கோப்பர்நிக்கஸ்-உடல்
प्लॅनर,பிளானர்
coplanar force,கோப்ளனார் படை
सपाटपणा,சமதளம்
मुळसंख्या,முதன்மை எண்
"सुधारणा गुणक, सुधार गुणक","திருத்தம் பெருக்கி, திருத்தம் பெருக்கி"
योग्य उपाय,சரியான தீர்வு
सह - संबंध,இணை உறவு
सहसंबंध गुणांक,தொடர்பு குணகம்
सहसंबंध आकृती,தொடர்பு வரைபடம்
सहसंबंध कार्य,தொடர்பு செயல்பாடு
"सहसंबंध मॅट्रिक्स, सहसंबंध मॅट्रिक्स","தொடர்பு அணி, தொடர்பு அணி"
सहसंबंध गुणोत्तर,தொடர்பு விகிதம்
सहसंबंध आकृती,தொடர்பு வரைபடம்
सहसंबंध-चित्र विश्लेषण,தொடர்பு-பட பகுப்பாய்வு
"पत्रव्यवहार करणे, पत्रव्यवहार करणे","ஒத்துப்போக, ஒத்துப்போக"
असोसिएशनचे नियम,சங்க விதிகள்
संबंधित कोन,தொடர்புடைய கோணம்
सुसंगत बाजू,இணக்கமான பக்கம்
सेट,அமைக்கப்பட்டது
"cosine, cotizya","கொசைன், கோடிசியா"
कोसाइन नियम,கொசைன் விதி
खर्च विश्लेषण,செலவு பகுப்பாய்வு
जास्तीत जास्त खर्च,செலவு அதிகரிப்பு
गणनाक्षमता स्वयंसिद्ध,எண்ணக்கூடிய கோட்பாடு
मोजण्यायोग्य,எண்ணத்தக்க
मोजण्यायोग्य जोडणी,கணக்கிடக்கூடிய சேர்க்கை
मोजण्यायोग्य आधार,கணக்கிடக்கூடிய அடிப்படை
मोजण्यायोग्य आधार,கணக்கிடக்கூடிய அடிப்படை
मोजण्यायोग्य संच,கணக்கிடக்கூடிய தொகுப்பு
मोजण्यायोग्य असीम,எண்ணத்தக்க அளவில் எல்லையற்றது
"कॅल्क्युलेटर, पॅनेल, काउंटर","கால்குலேட்டர், பேனல், கவுண்டர்"
घड्याळाच्या उलट दिशेने अपव्यय,எதிரெதிர் திசை விரயம்
प्रति उदाहरण,எதிர் உதாரணம்
सहप्रसरण,இணை மாறுபாடு
सहप्रसरण नियम,இணைவு விதி
सहप्रसरण मॅट्रिक्स,covariance matrix
सहप्रवाह पद्धत,இணைவு முறை
सहप्रवाह पद्धत,இணைவு முறை
क्रेमरचा कायदा,க்ரேமர் சட்டம்
क्रेमर-राव असमानता,க்ரேமர்-ராவ் சமத்துவமின்மை
वस्तुनिष्ठ कार्य,புறநிலை செயல்பாடு
गंभीर कोन,முக்கியமான கோணம்
गंभीर मुद्दा,முக்கியமான புள்ளி
कार्याचा गंभीर मुद्दा,செயல்பாட்டின் முக்கிய புள்ளி
गंभीर मूल्य,முக்கிய மதிப்பு
गंभीर वेग,முக்கியமான வேகம்
व्यस्त सहसंबंध कार्य,தலைகீழ் தொடர்பு செயல்பாடு
"सदिश-उत्पादन, सदिश-उत्पादन","vector-product, vector-product"
गडगडाट प्रमाण,இடி மின்னல் விகிதம்
क्रॉस सेक्शन,குறுக்கு வெட்டு
क्रिप्टोग्राफी,குறியாக்கவியல்
"घन, घन","கன சதுரம், கன சதுரம்"
घन संख्या,கனசதுர எண்
घनमूळ,கன வேர்
"घन, घन, घन, चतुर्भुज, त्रिकोणीय, घन","கன சதுரம், கனசதுரம், கன சதுரம், இருபடி, முக்கோணம், கன சதுரம்"
"घन, घन, घन","கன சதுரம், கன சதுரம், கன சதுரம்"
चतुर्भुज समीकरण,இருபடி சமன்பாடு
घन इंच,கன அங்குலங்கள்
क्यूबिक मीटर,கன மீட்டர்
चतुर्भुज पॅराबोला,இருபடி பரவளைய
घनमूळ,கன வேர்
तिप्पट मुदत,மூன்று கால
ऑर्थोगोनल समांतर,ஆர்த்தோகனல் இணை
"एकत्रित संकलित,",ஒட்டுமொத்தமாக தொகுக்கப்பட்டது
संचयी वक्र,ஒட்டுமொத்த வளைவு
संचयी वितरण कार्य,ஒட்டுமொத்த விநியோக செயல்பாடு
संचयी वारंवारता,ஒட்டுமொத்த அதிர்வெண்
संचयी वारंवारता कार्य,ஒட்டுமொத்த அதிர்வெண் செயல்பாடு
संचयी वारंवारता आलेख संचयी वारंवारता आलेख,ஒட்டுமொத்த அலைவரிசை வரைபடம் ஒட்டுமொத்த அலைவரிசை வரைபடம்
संचयी संभाव्यता कार्य,ஒட்டுமொத்த நிகழ்தகவு செயல்பாடு
"कर्ल, क्विंटल","கார்ல், குண்டல்"
द्विसमांतर वक्र,இரு இணை வளைவு
वेक्टर कर्ल,திசையன் சுருட்டை
"धनुष्य, कमान","வில், வளைவு"
प्रवाह,ஓடை
गतिमान बिंदू,நகரும் புள்ளி
वक्रता,வளைவு
वक्रता प्रभाव,வளைவு விளைவு
वक्र,வளைவு
वक्र रेषा,வளைந்த கோடு
वक्र ट्रेसिंग,வளைவு தடமறிதல்
curvilinear asymptote,வளைவான அறிகுறி
वक्र निर्देशांक,வளைவு ஆயத்தொகுப்புகள்
वक्र प्रतिगमन,வளைவு பின்னடைவு
"उभयचर, कुपी","நீர்வீழ்ச்சி, cusp"
"चाक, रोटेशन, सायकल, कास्टिंग व्हील, कॉम्पॅक्शन व्हील","சக்கரம், சுழற்சி, சுழற்சி, வார்ப்பு சக்கரம், சுருக்க சக்கரம்"
चक्रीय भिन्नता,சுழற்சி மாறுபாடு
चक्रीय वेक्टर उत्पादन,சுழற்சி திசையன் தயாரிப்பு
चक्रीय मागणी,சுழற்சி தேவை
चक्रीय अभिव्यक्ती,சுழற்சி வெளிப்பாடு
चक्रीय गट,சுழற்சி குழு
चक्रीय क्रमपरिवर्तन,சுழற்சி வரிசைமாற்றம்
"सायक्लोइड, सायक्लोइड","cycloid, cycloid"
"सिलेंडर, सिलेंडर","உருளை, உருளை"
"दंडगोलाकार, दंडगोलाकार, दंडगोलाकार, दंडगोलाकार","உருளை, உருளை, உருளை, உருளை"
सिलेंडर पृष्ठ,சிலிண்டர் பக்கம்
"शून्य, सायफर","பூஜ்யம், மறைக்குறியீடு"
डिल्बर्टची शिकवण,தில்பெர்ட்டின் கோட்பாடு
ओलसर साधी हार्मोनिक गती,எளிமையான ஹார்மோனிக் இயக்கத்தை குறைக்கிறது
ओलसर सतत,damping மாறிலி
"दत्त, उपट्टा, डेटा, विश्वास","தத், உபாட்டா, டேட்டா, டிரஸ்ட்"
दत्त उपक्रम,தத் முயற்சி
संसाधन प्रणालीवर विश्वास ठेवा,நம்பிக்கை வள அமைப்பு
डेटा प्रोसेसर,தரவு செயலி
माहिती पत्रक,தரவுத்தாள்
दशभुज,தசாகோணம்
डेकग्राम,டெகாகிராம்
decameter,தசமீட்டர்
क्षय निर्देशांक,சிதைவு குறியீடு
क्षय वक्र,சிதைவு வளைவு
मोहक कार्य,நேர்த்தியான செயல்பாடு
देसीग्राम,தேசிகிராம்
दशांश,தசம
"दशांश, दशांश","தசம, தசம"
दशांश कोड,தசம குறியீடு
दशांश कोड केलेला अंक,தசம குறியிடப்பட்ட இலக்கம்
दशांश विस्तार,தசம விரிவாக்கம்
दशांश अपूर्णांक,தசம பின்னம்
दशांश अंकन प्रणाली,தசம குறியீடு அமைப்பு
दशांश अंकन प्रणाली,தசம குறியீடு அமைப்பு
दशांश चिन्ह,தசம புள்ளி
दशांश स्केल,தசம அளவு
दशांश प्रणाली,தசம அமைப்பு
डेसिमीटर,டெசிமீட்டர்
एन्कोडिंग,குறியாக்கம்
निर्णय मॉडेल,முடிவு மாதிரி
निर्णय सिद्धांत,முடிவு கோட்பாடு
निर्णय परिवर्तनीय,முடிவு மாறி
"डीकोडर, डीकोडर","குறிவிலக்கி, குறிவிலக்கி"
"एन्कोडिंग, डीकोडिंग","குறியாக்கம், குறியாக்கம்"
विभक्त संच,பிரிக்கக்கூடிய தொகுப்பு
कमी होत आहे,குறைகிறது
कमी करणारे कार्य,செயல்பாடு குறைகிறது
Dedekind-कट,Dedekind-கட்
Dedekind-प्रमेय,Dedekind-தேற்றம்
अंतर्भूत करणे,இணைத்துக்கொள்ள
कॉर्पोरेट सराव,பெருநிறுவன நடைமுறை
चुकीचे,தவறான
व्याख्यात्मक समीकरण,வரையறை சமன்பாடு
निश्चित अविभाज्य,திட்டவட்டமான ஒருங்கிணைந்த
निश्चित मॅट्रिक्स,நிலையான அணி
"व्याख्या, स्पष्टता, निश्चितता","வரையறை, தெளிவு, உறுதி"
विकृत वक्र,சிதைவு வளைவு
विकृत पृष्ठ,சிதைந்த பக்கம்
"धिक्कार, लबाडी","அநாகரிகம், துஷ்பிரயோகம்"
वाहतूक समस्यांमध्ये अयोग्यता,போக்குவரத்து சிக்கல்களில் துல்லியமின்மை
"पदवी, पदवी, पदवी, पदवी, प्रमाण, परिमाण, पदवी","பட்டம், பட்டம், சக்தி, பட்டம், அளவு, அளவு, பட்டம்"
विभेदक समीकरणाची शक्ती,வேறுபட்ட சமன்பாட்டின் சக்தி
"स्वातंत्र्याची पदवी, स्वातंत्र्याची पदवी","சுதந்திரத்தின் அளவு, சுதந்திரத்தின் அளவு"
बहुपदीची शक्ती,பல்லுறுப்புக்கோவையின் சக்தி
निष्कासित दल,வெளியேற்றப்பட்ட பரிவாரங்கள்
डेल्टा फंक्शन,டெல்டா செயல்பாடு
मागणी आणि उपयुक्तता वक्र,தேவை மற்றும் பயன்பாட்டு வளைவு
मागणी समीकरण,கோரிக்கை சமன்பாடு
मागणी कार्य,கோரிக்கை செயல்பாடு
लोकसंख्याशास्त्रीय अभ्यास,மக்கள்தொகை ஆய்வுகள்
लोकसंख्याशास्त्र,மக்கள்தொகையியல்
द-मॉवर प्रमेय,அறுக்கும் தேற்றம்
"दाखवणे, साक्ष देणे, दाखवणे","நிரூபிக்க, சாட்சியமளிக்க, நிரூபிக்க"
"प्रतिनिधित्व, पुरावा, प्रात्यक्षिक, प्रात्यक्षिक","பிரதிநிதித்துவம், ஆதாரம், ஆர்ப்பாட்டம், ஆர்ப்பாட்டம்"
प्रतिनिधित्व भूमिती,பிரதிநிதித்துவ வடிவியல்
प्रत्येक,ஒவ்வொரு
दाट एकूण,அடர்த்தியான மொத்த
"घनता, घनता","அடர்த்தி, அடர்த்தி"
मोजण्यायोग्य संच,கணக்கிடக்கூடிய தொகுப்பு
चढत्या स्थिरांक,ஏறுவரிசை மாறிலி
अवलंबून घटना,சார்ந்த நிகழ்வு
अवलंबित यादृच्छिक चल,சார்பு சீரற்ற மாறி
अवलंबून व्हेरिएबल,சார்பு மாறி
अवलंबून व्हेरिएबल,சார்பு மாறி
उदासीनता कोन,மனச்சோர்வின் கோணம்
"व्युत्पन्न, व्युत्पन्न, भिन्नता","derivation, derivative, வேறுபாடு"
"व्युत्पन्न, व्युत्पन्न","வழித்தோன்றல், வழித்தோன்றல்"
व्युत्पन्न श्रेणी,பெறப்பட்ட வரம்பு
व्युत्पन्न संच,பெறப்பட்ட தொகுப்பு
"उतरते, उतरते","இறங்குதல், இறங்குதல்"
उतरत्या क्रमाने,இறங்கு வரிசை
उतरत्या श्रेणी,இறங்கு வரம்பு
प्रोजेक्टिव्ह भूमिती,திட்ட வடிவியல்
वर्णनात्मक मॉडेल,விளக்க மாதிரி
वर्णनात्मक आकडेवारी,விளக்கமான புள்ளிவிபரங்கள்
"रचना करणे, रचना करणे, रचना करणे (सं.), रचना करणे, रचना करणे (n.)","வடிவமைக்க, வடிவமைக்க, வடிவமைக்க (எட்.), வடிவமைக்க, வடிவமைக்க (என்.)"
प्रयोगाची रचना,சோதனை வடிவமைப்பு
डेस्क कॅल्क्युलेटर,மேசை கால்குலேட்டர்
"ओळख, ओळख","அடையாளம், கண்டறிதல்"
"निर्धारक, निर्धारक, निर्धारक","நிர்ணயம் செய்பவர், தீர்மானிப்பவர், தீர்மானிப்பவர்"
निर्धारक क्रम,தீர்மானிக்கும் ஒழுங்கு
ठरवण्यासाठी,தீர்மானிக்க
निर्धारक मॉडेल,தீர்மானிக்கும் மாதிரி
निर्धारक समस्या,தீர்மானிக்கும் பிரச்சனை
विचलन,விலகல்
विचलन गुणांक,விலகல் குணகம்
बायनरी प्रणाली,பைனரி அமைப்பு
"कर्ण कर्ण,",மூலைவிட்ட ஹைப்போடென்யூஸ்
मॅट्रिक्स विकर्णीकरण,அணி மூலைவிட்டமாக்கல்
"डायगोनल मॅट्रिक्स, डायगोनल मॅट्रिक्स","மூலைவிட்ட அணி, மூலைவிட்ட அணி"
कर्ण समानता,மூலைவிட்ட சமத்துவம்
आकृती,வரைபடம்
रेखाचित्र पद्धत,வரைதல் முறை
ग्राफिकल प्रतिनिधित्व,வரைகலை பிரதிநிதித்துவம்
व्यासाचा,விட்டம்
व्यास सेट करा,விட்டம் அமைக்கவும்
diametrically विरुद्ध,முற்றிலும் எதிர்
"क्रॉसफायर, फासे फेकणे","குறுக்குவெட்டு, பகடை வீசு"
उभयचर वर्गीकरण,நீர்வீழ்ச்சி வகைப்பாடு
"दुभाजक, अर्धा","பிளவு, பாதி"
शब्दकोश,அகராதி
विभेदक कॅल्क्युलस,வேறுபட்ட கணக்கீடு
विभेदक समीकरण,வகையீட்டு சமன்பாடு
विभेदक सूत्र,வேறுபட்ட சூத்திரம்
विभेदक पद्धत,வேறுபட்ட முறை
संचांचा फरक,தொகுப்புகளின் வேறுபாடு
वेगळे करण्यायोग्य,வேறுபடுத்தக்கூடியது
विभेदक वक्र,வேறுபட்ட வளைவு
विभेदक कार्य,வேறுபட்ட செயல்பாடு
"विभेदक, विभेदक, विभेदक, आंतर-ट्रायल, आंतरसंस्था, भिन्नता","வேறுபாடு, வேறுபாடு, வேறுபாடு, இடைநிலை, இடைநிலை, வேறுபாடு"
विभेदक गणित,வேறுபட்ட கணிதம்
विभेदक गुणांक,வேறுபட்ட குணகம்
विभेदक समीकरण,வகையீட்டு சமன்பாடு
विभेदक टक्कर,வேறுபட்ட மோதல்
विभेदक सूत्र,வேறுபட்ட சூத்திரம்
विभेदक कार्य,வேறுபட்ட செயல்பாடு
विभेदक भूमिती,வேறுபட்ட வடிவவியல்
उच्च ऑर्डर भिन्नता,உயர் வரிசை வேறுபாடு
विभेदक विभाग,வேறுபட்ட பிரிவு
वेगळे करणे,வேறுபடுத்தி
"भिन्नता, भिन्नता","வேறுபாடு, வேறுபாடு"
विभेदक सूत्र,வேறுபட்ட சூத்திரம்
वेक्टरचे विभेदक,திசையன் வேறுபாடு
"प्रसार, प्रसार","பரவல், பரவல்"
"अंक, डायडेम, बोट","எண், டயடம், விரல்"
डिजिटल संगणक,டிஜிட்டல் கணினி
अंकी दत्त,அங்கி தத்
"विस्तार, रुंदी, परिमाण, शक्ती","அளவு, அகலம், பரிமாணம், சக்தி"
आयाम,பரிமாணம்
आकारहीन,பரிமாணமற்ற
समीकरण परिमाण,சமன்பாடு பரிமாணம்
डायओफँटसचे समीकरण,டியோபாண்டஸ் சமன்பாடு
पडण्याचा कोन,வீழ்ச்சியின் கோணம்
द्विध्रुवीय समन्वय,இருமுனை ஒருங்கிணைப்புகள்
द्विध्रुव,இருமுனை
द्विपिरॅमिड,இருபிரமிட்
डायरॅक डेल्टा फंक्शन,dirac டெல்டா செயல்பாடு
सामान्य स्पर्शिका,பொதுவான தொடுகோடு
काटकोन,வலது கோணம்
थेट ओळ,நேரடியான இணைப்பு
जागा व्युत्पन्न,விண்வெளி வழித்தோன்றல்
"डिकोसाइन, डिको-कोसाइन","டிகோசின், டிகோ-கொசைன்"
कमाल दिशा,அதிகபட்ச திசை
प्रक्षेपण दिशा,திட்ட திசை
दिशा गुणोत्तर,திசை விகிதம்
नियामक मंडळ,ஒழுங்குமுறை வட்டம்
नियामक मंडळ,ஒழுங்குமுறை வட்டம்
अनुलोमा उत्पादन,அனுலோமா தயாரிப்பு
"थेट पुरावा, थेट पुरावा","நேரடி ஆதாரம், நேரடி ஆதாரம்"
अनुक्रमिक गुणोत्तर,வரிசை விகிதம்
नशीब,விதி
अनुलोमा बेरीज,அனுலோம தொகை
विभक्त संच,பிரிக்கப்பட்ட தொகுப்பு
"खंड, खंड, खंड","இடைநிறுத்தம், இடைநிறுத்தம், முறிவு"
डेरिव्हेटिव्हचे खंडन,வழித்தோன்றலின் தொடர்ச்சியின்மை
प्रथम प्रकार खंडितता,முதல் வகை இடைநிறுத்தம்
दुसरा प्रकार खंडितता,இரண்டாவது வகை இடைநிறுத்தம்
अखंड वितरण,இடைவிடாத விநியோகம்
अखंड कार्य,இடைவிடாத செயல்பாடு
सतत फरक,இடைவிடாத மாறுபாடு
कण,துகள்கள்
अखंड वितरण,இடைவிடாத விநியோகம்
अखंड संभाव्यता वितरण,இடைவிடாத நிகழ்தகவு விநியோகம்
खंडित यादृच्छिक चल,இடைவிடாத சீரற்ற மாறி
अखंड नमुना जागा,இடைவிடாத மாதிரி இடம்
स्वतंत्र एकूण,தனித்த மொத்த
स्वतंत्र लोकसंख्या,தனித்துவமான மக்கள் தொகை
स्वतंत्र अवस्था,தனித்துவமான நிலை
सतत फरक,இடைவிடாத மாறுபாடு
वितरण कर,விநியோக வரி
भेदभावपूर्ण विश्लेषण,பாரபட்சமான பகுப்பாய்வு
विभक्त,பிரிந்த
विघटित घटना,முரண்பட்ட நிகழ்வு
विभक्त संच,பிரிக்கப்பட்ட தொகுப்பு
विच्छेदन समाविष्ट करणे,இணையான செருகல்
"वियोग, तर्कसंगत बेरीज","விலகல், பகுத்தறிவுத் தொகை"
"फैलाव, विखुरणे","சிதறல், சிதறல்"
फैलाव चार्ट,சிதறல் விளக்கப்படம்
फैलाव निर्देशांक,சிதறல் குறியீடு
फैलाव आकृती,சிதறல் வரைபடம்
फैलाव मॅट्रिक्स,சிதறல் அணி
विस्थापन,இடப்பெயர்ச்சி
प्रदर्शन,கண்காட்சி
कन्सोल,பணியகம்
"असमान, असमान","சீரற்ற, சீரற்ற"
नष्ट करणारी शक्ती,சிதறடிக்கும் சக்தி
अंतर कार्य,தூர செயல்பாடு
अंतर मॉड्यूलस,தூர மாடுலஸ்
वितरण नसलेले,விநியோகிக்காதது
"वितरण नियम, वितरण नियम","விநியோக விதி, விநியோக விதி"
"उधळणे, उधळणे","கலைக்க, கலைக்க"
"वळवणे, वळवणे, वळवणे","வேற்றுமை, வேற்றுமை, வேற்றுமை"
भिन्नता प्रमेय,வேறுபாடு தேற்றம்
वळवणारा,மாறுபட்ட
भिन्न श्रेणी,மாறுபட்ட வரம்பு
विभाजित फरक,பிளவு வேறுபாடு
"विभाज्यता, विभाज्यता","வகுத்தல், வகுத்தல்"
"विभाज्य, विभाज्य","வகுபடக்கூடிய, வகுபடக்கூடிய"
"विभागणी, विभागणी, विभागणी","பிரிவு, பிரிவு, பிரிவு"
विभाजन अल्गोरिदम,பிரிவு அல்காரிதம்
स्प्लिट रिंग,பிளவு வளையம்
चतुर्भुज,நாற்கர
दशभुज,தசாகோணம்
"डोमेन, डोमेन, प्रांत, प्रदेश","டொமைன், டொமைன், மாகாணம், பிரதேசம்"
कार्यक्षेत्र,செயல்பாட்டின் களம்
व्याख्या-प्रांत,வரையறை-மாகாணம்
अस्तित्वाची स्थिती,இருப்பு நிலை
अधिलिखित डिव्हाइस,மேலெழுந்து சாதனம்
डॉपलर प्रभाव,டாப்ளர் விளைவு
"बिंदू उत्पादन, स्केलर उत्पादन","புள்ளி தயாரிப்பு, அளவிடல் தயாரிப்பு"
ठिपके असलेला वक्र,புள்ளியிடப்பட்ட வளைவு
दुहेरी भिन्नता,இரட்டை வேறுபாடு
दुहेरी घातांकीय वितरण,இரட்டை அதிவேக விநியோகம்
दुहेरी कॉइल,இரட்டை சுருள்
बायनरी अविभाज्य,பைனரி ஒருங்கிணைப்பு
बायनरी एकत्रीकरण,பைனரி ஒருங்கிணைப்பு
दुहेरी मर्यादा,இரட்டை வரம்பு
दुहेरी सॅम्पलिंग इव्हेंट,இரட்டை மாதிரி நிகழ்வு
दुहेरी क्रम,இரட்டை வரிசை
दुहेरी मालिका,இரட்டை தொடர்
दुहेरी-संलग्न नोटेशन,இரட்டை இணைக்கப்பட்ட குறியீடு
दुहेरी संकलन,இரட்டை தொகுப்பு
अधोगामी प्रवेग,கீழ்நோக்கிய முடுக்கம்
खालच्या दिशेने विस्थापन,கீழ்நோக்கிய இடப்பெயர்ச்சி
खालची गती,கீழ்நோக்கிய இயக்கம்
खालचा वेग,கீழ்நோக்கிய வேகம்
कर्षण,இழுவை
कर्षण शक्ती,இழுவை சக்தி
"दुहेरी द्वैत,",இரட்டை இருமை
दुहेरी पाया,இரட்டை அடிப்படை
दुहेरी अंतर्गत उत्पादन,இரட்டை உள் தயாரிப்பு
दुहेरी रेखीय प्रोग्रामिंग समस्या,இரட்டை நேரியல் நிரலாக்க சிக்கல்
"दुहेरी ऑपरेशन, दुहेरी ऑपरेशन","இரட்டை செயல்பாடு, இரட்டை செயல்பாடு"
दुहेरी समस्या,இரட்டை பிரச்சனை
ड्युअल सिंगल अल्गोरिदम,இரட்டை ஒற்றை அல்காரிதம்
दुहेरी एकल पद्धत,இரட்டை ஒற்றை முறை
दुहेरी जागा,இரட்டை இடம்
ड्युअल व्हेरिएबल,இரட்டை மாறி
दुहेरी वेक्टर जागा,இரட்டை திசையன் இடம்
मूक निर्देशांक,அமைதியான குறியீடு
मूक तळटीप,அமைதியான அடிக்குறிப்பு
मूक करार,அமைதியான ஒப்பந்தம்
मूक व्हेरिएबल,அமைதியான மாறி
डुप्लिकेशन,நகல்
गतिमान,மாறும்
डायनॅमिक प्रणाली,மாறும் அமைப்பு
डायनॅमिक मागणी कार्य,மாறும் தேவை செயல்பாடு
डायनॅमिक मॉडेल,டைனமிக் மாதிரி
डायनॅमिक प्रोग्रामिंग,மாறும் நிரலாக்க
डायनॅमिक प्रोग्रामिंग दृष्टीकोन,மாறும் நிரலாக்க அணுகுமுறை
डायनॅमिक प्रोग्रामिंग तंत्र,டைனமிக் நிரலாக்க நுட்பங்கள்
"गतिशीलता, गतिशीलता","இயக்கவியல், இயக்கவியல்"
कण गतिशीलता,துகள் இயக்கவியல்
कठोर शरीर गतिशीलता,கடினமான உடல் இயக்கவியல்
"पृथ्वी, पृथ्वी, पृथ्वी, पृथ्वी, पृथ्वी, पृथ्वी, पृथ्वी, पृथ्वी संपर्क (ver.)","பூமி, பூமி, பூமி, பூமி, பூமி, பூமி, பூமி தொடர்பு (ver.)"
भूकंपाची तीव्रता,பூகம்பத்தின் தீவிரம்
विलक्षणता,விசித்திரத்தன்மை
गृहीतक,அனுமானம்
अर्थमितीय अंदाज,பொருளாதார கணிப்பு
अर्थमितितज्ञ,பொருளாதார நிபுணர்
अर्थमिती,பொருளாதார அளவியல்
अर्थशास्त्र,பொருளாதாரம்
"कोर, धार, फाडणे","கோர், விளிம்பு, கண்ணீர்"
एकूण कोर तोंड,ஒட்டுமொத்த மையத்தை எதிர்கொள்ளும்
कार्यक्षमता निर्देशांक,செயல்திறன் குறியீடு
वैशिष्ट्यपूर्ण घटक,பண்பு உறுப்பு
वैशिष्ट्यपूर्ण कार्य,பண்பு செயல்பாடு
"eigen मूल्य, वैशिष्ट्यपूर्ण मूल्य","ஈஜென் மதிப்பு, பண்பு மதிப்பு"
वैशिष्ट्यपूर्ण मूल्य समीकरण,பண்பு மதிப்பு சமன்பாடு
"इजेन वेक्टर, वैशिष्ट्यपूर्ण वेक्टर","ஈஜென் திசையன், பண்பு திசையன்"
लवचिक,மீள்
लवचिक कास्ट,மீள் நடிகர்
लवचिक समतोल,மீள் சமநிலை
लवचिकता,நெகிழ்ச்சி
लवचिकता पृष्ठ,நெகிழ்ச்சி பக்கம்
"इलेक्ट्रॉनिक संगणक, इलेक्ट्रॉनिक संगणक","மின்னணு கணினி, மின்னணு கணினி"
"घटक, घटक, घटक","உறுப்பு, உறுப்பு, உறுப்பு"
प्रारंभिक स्तंभ ऑपरेशन,ஆரம்ப நெடுவரிசை செயல்பாடு
प्रारंभिक घटना,ஆரம்ப நிகழ்வு
प्रारंभिक कार्य,ஆரம்ப செயல்பாடு
प्रारंभिक ऑपरेशन,துவக்க செயல்பாடு
प्राथमिक परिणाम,ஆரம்ப முடிவுகள்
प्रारंभिक संभाव्यता नियम,ஆரம்ப நிகழ்தகவு விதி
लाइन ऑपरेशन सुरू,தொடக்க வரி செயல்பாடு
"संपवणे, नायनाट करणे,","அழித்து, அழித்து"
ठराव प्रक्रिया,தீர்வு செயல்முறை
"लंबवर्तुळ, लंबवृत्त","நீள்வட்டம், நீள்வட்டம்"
लंबवर्तुळाकार,நீள்வட்டம்
लंबवर्तुळाकार,நீள்வட்டம்
लंबवर्तुळाकार पृष्ठ,நீள்வட்ட மேற்பரப்பு
लंबवर्तुळाकार शरीर,நீள்வட்ட உடல்
एम्बेडिंग,உட்பொதித்தல்
उत्सर्जन,உமிழ்வுகள்
अनुभवजन्य विश्वास,அனுபவ நம்பிக்கை
प्रायोगिक सूत्र,அனுபவ சூத்திரம்
अनुभवजन्य संभाव्यता,அனுபவ நிகழ்தகவு
अनुभवजन्य संबंध,அனுபவ உறவு
रिकामा संच,வெற்று தொகுப்பு
बद्ध,கட்டுப்பட்டது
"एन्कोडिंग, कोडिंग","குறியாக்கம், குறியாக்கம்"
इंटरऑपरेबिलिटी,இயங்கக்கூடிய தன்மை
शेवटचा बिंदू,இறுதி புள்ளி
वर्ग मध्यांतराचा शेवटचा बिंदू,வகுப்பு இடைவெளியின் இறுதிப் புள்ளி
ऊर्जा,ஆற்றல்
ऊर्जा-गती घटक,ஆற்றல் வேக கூறு
एंट्री व्हेरिएबल,நுழைவு மாறி
मोजण्यायोग्य संच,கணக்கிடக்கூடிய தொகுப்பு
"मोजणे, मोजणे","எண்ணு, எண்ணு"
"समान, समान, समान, समान","சம, சம, சம, சம"
"समानता, समानता","சமத்துவம், சமத்துவம்"
शक्यता,வாய்ப்பு
अगदी संभाव्यता निवड पद्धत,கூட நிகழ்தகவு தேர்வு முறை
बरोबरी करणे,சமன்
"समीकरण, समीकरण","சமன்பாடு, சமன்பாடு"
चतुर्भुज समीकरण,இருபடி சமன்பாடு
चतुर्भुज समीकरण,இருபடி சமன்பாடு
चतुर्भुज समीकरण,இருபடி சமன்பாடு
"विषुववृत्त, विषुववृत्त, मध्यरेषा","பூமத்திய ரேகை, பூமத்திய ரேகை, நடுக்கோடு"
सुसंगत,சீரான
समभुज,சமபக்க
"समतोल, समतोल, समतोल","சமநிலை, சமநிலை, சமநிலை"
बल संतुलन,சக்தி சமநிலை
समतोल बिंदू,சமநிலை புள்ளி
समतुल्यता,சமத்துவம்
समतुल्य वर्ग,சமநிலை வகுப்பு
समतुल्य संबंध,சமமான உறவு
"समतुल्य, समतुल्य (v.), समतुल्य (सं.)","சமமான, சமமான (வி.), சமமான (எட்.)"
समतुल्य मॅट्रिक्स,சமமான மேட்ரிக்ஸ்
समतुल्य संच,சமமான தொகுப்பு
प्रवृत्ती,போக்குகள்
"चूक, चूक, चूक, अयोग्यता","பிழை, தவறு, தவறு, துல்லியமின்மை"
त्रुटी विश्लेषण,பிழை பகுப்பாய்வு
त्रुटी कोड,பிழை குறியீடு
त्रुटी गुणांक,பிழை குணகம்
चौरस सरासरी त्रुटी,சதுர சராசரி பிழை
प्रथम प्रकारची त्रुटी,முதல் வகை பிழை
दुसऱ्या प्रकारची त्रुटी,இரண்டாவது வகை பிழை
सुटण्याची शक्यता,தப்பிக்கும் நிகழ்தகவு
सुटलेला वेग,தப்பிக்கும் வேகம்
ई. श्मिट मोबिलायझेशन प्रक्रिया,E. ஷ்மிட்டின் அணிதிரட்டல் செயல்முறை
