Punjabi,Kannada
ਡੈਟਮ,ದಾಯವಾಣಿ
ਡੈਟਮ ਲਾਈਨ,ದತ್ತಸಂಚಯ
ਦਸ਼ਮਲਵ ਬਿੰਦੂ,ದಶಮಾಂಶ ಬಿಂದು
ਅਯੋਗ,ನಿಷ್ಕ್ರಿಯಗೊಳಿಸುವಿಕೆ
ਮਰੇ ਬੈਂਡ,ಜಿಗಲು
ਮਰੇ ਹੋਏ ਫਾਈਲ,ನೊಣ
ਡੈੱਡ ਲਾਕ,ಜರಡಿ ಬೀಗ
ਡੈੱਡ ਟਾਈਮ,ಸ ೦ ಗ
ਮਰੇ ਜ਼ੋਨ,ನಿರ್ವಾಹಕ ವಲಯ
ਮਰੇ ਜ਼ੋਨ ਯੂਨਿਟ,ಶರಬೀದಿ ಘಟಕ
ਬਹਿਸ,ಗಡಿಬಿಡಿ
ਡੀਬੱਗ,ಡೀಬರಿ
ਡੀਬੱਗਰ,ಡೀಜಗ
ਡੀਬੱਗਿੰਗ ਸਹਾਇਤਾ,ಡೀಬಗ್ ಮಾಡುವ ನೆರವು
ਡੀਬੱਗਿੰਗ ਸਹਾਇਤਾ  ਰੁਟੀਨ,ಡೀಬಗ್ ಮಾಡುವ ನೆರವು  ವಾಡಿಕೆಯ
ਡੀਬੱਗਿੰਗ  ਭਾਸ਼ਾ,ಡೀಗಗ್ ಮಾಡುವುದು  ಭಾಷೆ
ਯਾਦਦਾਸ਼ਤ ਦੀ ਡੰਪ ਡੀਬੱਗ ਕਰਨਾ,ಡೀಬಗ್ ಮಾಡುವ ಮೆಮೊರಿ ಡಂಪ್
ਡੀਬੱਗਿੰਗ ਆਉਟਪੁੱਟ,ಡೀಬಗ್ ಮಾಡುವ output ಟ್‌ಪುಟ್
ਡੀਬੱਗ ਮੈਕਰੋਸ,ಡೀಬಗ್ ಮ್ಯಾಕ್ರೋಗಳು
ਡੀਬੱਗ ਬਿਆਨ,ಡೀಬಗ್ ಹೇಳಿಕೆ
ਦਹਾਕੇ,ದಶಕ
ਦਹਾਕੇ ਕਾਉਂਟਰ,ದಶಕದ ಕೌಂಟರ್
ਫੈਸਲੇ ਟੇਬਲ ਭਾਸ਼ਾ,ನಿರ್ಧಾರ ಟೇಬಲ್ ಭಾಷೆ
ਨਿਮਰਤਾ ਦਾ ਸਮਾਂ,ಕುಸಿತದ ಸಮಯ
ਵਿਕੇਂਦਰੀਕ੍ਰਿਤ  ਜਾਣਕਾਰੀ  ਸਿਸਟਮ,ವಿಕೇಂದ್ರೀಕೃತ  ಮಾಹಿತಿ  ವ್ಯವಸ್ಥೆ
ਡੈਸੀਬੈਲ,ದಟ್ಟವಾದ
ਕਮੀ,ತೀರ್ಮಾನಸಾಧ್ಯತೆ
ਦਸ਼ਮਲਵ ਹਿਸਾਬ ਆਪ੍ਰੇਸ਼ਨ,ದಶಮಾಂಶ ಅಂಕಗಣಿತದ ಕಾರ್ಯಾಚರಣೆ
ਦਸ਼ਮਲਵ ਅਲਾਈਨਮੈਂਟ,ದಶಮಾಂಶ ಜೋಡಣೆ
ਦਸ਼ਮਲਵ ਅੰਕ,ದಶಮಾಂಶ ಅಂಕಿಯ
ਦਸ਼ਮਲਵ ਮਾਰਕਰ,ದಶಮಾಂಶ ಗುರುತು
ਦਸ਼ਮਲਵ ਸੰਕੇਤ,ದಶಮಾಂಶ ಸಂಕೇತ
ਦਸ਼ਮਲਵ ਦੇ ਅੰਕ,ದಶಮಾಂಶ ಸಂಖ್ಯಾ
ਦਸ਼ਮਲਵ  ਨੰਬਰ  ਸਿਸਟਮ,ದಶಮಾನ  ಪ್ರಸಾರ  ವ್ಯವಸ್ಥೆ
ਦਸ਼ਮਲਵ ਤਸਵੀਰ  ਡਾਟਾ,ದಶಮಾಂಶ ಚಿತ್ರ  ದತ್ತ
ਦਸ਼ਮਲਵ ਪ੍ਰਤੀਕ,ದಶಮಾಂಶ ಸಂಕೇತ
ਸਮਝਦਾਰ,ಅರ್ಥಹೀನ
ਫੈਸਲਾ,ನಿರ್ಧಾರ
ਫੈਸਲਾ ਬਾਕਸ,ನಿರ್ಧಾರ ಪೆಟ್ಟಿಗೆ
ਫੈਸਲਾ ਸਰਕਟ,ನಿರ್ಧಾರ ಸರ್ಕ್ಯೂಟ್
ਫੈਸਲਾ ਸਮੱਗਰੀ,ನಿರ್ಧಾರ ವಿಷಯ
ਫੈਸਲਾ ਐਲੀਮੈਂਟ,ನಿರ್ಧಾರ
ਫੈਸਲਾ  ਹਦਾਇਤ,ನಿರ್ಧಾರ  ಸೂಚನಾ
ਫੈਸਲਾ  Kmechanism,ನಿರ್ಧಾರ  KMCACING ತತ್ವ
ਫੈਸਲੇ ਦੀ ਭਾਸ਼ਾ,ನಿರ್ಧಾರ ಭಾಷೆ
ਫੈਸਲਾ ਤਰਕ,ನಿರ್ಧಾರ ತರ್ಕ
ਫੈਸਲਾ ਤਰਕ  ਅਨੁਵਾਦਕ,ನಿರ್ಧಾರ ತರ್ಕ  ಭಾಷಾಂತರಕಾರ
ਫੈਸਲਾ ਸਿਧਾਂਤ,ನಿರ್ಧಾರ ತತ್ವ
ਫੈਸਲਾ ਨਿਯਮ,ನಿರ್ಧಾರ ನಿಯಮ
ਫੈਸਲਾ  ਸਿਮੂਲੇਸ਼ਨ,ನಿರ್ಧಾರ  ವೇಷಭೂಷಣ
ਫੈਸਲੇ ਦਾ structure ਾਂਚਾ,ನಿರ್ಧಾರ ರಚನೆ
ਫੈਸਲੇ ਦੀ ਮੇਜ਼,ನಿರ್ಧಾರ ಮೇಜು
ਫੈਸਲੇ ਸਿਧਾਂਤ,ನಿರ್ಧಾರ ಸಿದ್ಧಾಂತ
ਫੈਸਲਾ ਨਿਰੰਤਰ,ನಿರ್ಧಾರ ಸ್ಥಿರ
ਡੀਕੋਡਰ,ಡಿಕೋಡರ್
ਡੀਕੋਡਿੰਗ  ਹਦਾਇਤ,ಡಿಕೋಡಿಂಗ್  ಸೂಚನಾ
ਸਜਾਵਟ,ಹಿಮ್ಮಡಿ
ਹੁਨਰ,ತೆಂಗಿನಕ
ਸੇਂਟ,ನಿರುತ್ಸಾಹ
ਗਿਰਾਵਟ,ಇಳಿಕೆ
ਡਿਕ੍ਰਿਪਟ,ಅಸಾಧಾರಣ
ਡਰ,ಹತ್ಯೆ ಮಾಡಿಸು
ਸਮਰਪਿਤ ਚੈਨਲ,ಚಾನೆಲ್
ਸਮਰਪਿਤ ਸਰਕਟ,ಸರ್ಕ್ಯೂಟ್
ਸਮਰਪਿਤ  ਕੁਨੈਕਸ਼ਨ,ಮೀಸಲಾದ  ಸಂಪರ್ಕ
ਸਮਰਪਿਤ ਲਿਥਸ,ಮೀಸಲಾದ ಮೀಸಲಾದ
ਸਮਰਪਿਤ ਲਾਈਨ,ಸಮರ್ಪಿತ ಸಾಲು
ਸਮਰਪਿਤ ਪੋਰਟ,ಸಮರ್ಪಿತ ಬಂದರು
ਸਮਰਪਿਤ ਰਜਿਸਟਰ,ಮೀಸಲಾದ ರಿಜಿಸ್ಟರ್
ਮੂਲ,ಗಡಿಬಿಡಿ
ਮੂਲ ਸਮੂਹ,ಡೀಫಾಲ್ಟ್ ಗುಂಪು
ਮੂਲ ਵਿਕਲਪ,ಡೀಫಾಲ್ಟ್ ಆಯ್ಕೆ
ਮੂਲ ਪੈਰਾਮੀਟਰ,ಡೀಫಾಲ್ಟ್ ನಿಯತಾಂಕ
ਮੂਲ ਮੁੱਲ,ಡೀಫಾಲ್ಟ್ ಮೌಲ್ಯ
ਮੁਲਤਵੀ  ਸੰਬੋਧਨ ਕਰਨਾ,ಮುಂದೂಡಲ್ಪಟ್ಟ  ಸಂಬೋಧಿಸುವುದು
ਮੁਲਤਵੀ ਦਾਖਲਾ,ಮುಂದೂಡಲ್ಪಟ್ಟ ಪ್ರವೇಶ
ਮੁਲਤਵੀ ਨਿਕਾਸ,ಮುಂದೂಡಲ್ಪಟ್ಟ ನಿರ್ಗಮನ
ਮੁਲਤਵੀ  ਰੱਖ ਰਖਾਵ,ಮುಂದೂಡಲ್ಪಟ್ಟ  ನಿರ್ವಹಣೆ
ਮੁਲਤਵੀ ਰੱਖ ਰਖਾਵ ਸਮਾਂ,ಮುಂದೂಡಲ್ಪಟ್ಟ ನಿರ್ವಹಣೆ ಕಾಲ
ਮੁਲਤਵੀ  ਕਾਰਵਾਈ,ಮುಂದೂಡಲ್ಪಟ್ಟ  ಸಂಸ್ಕರಣೆ
ਮੁਲਤਵੀ ਮੁੜ-ਚਾਲੂ,ಮುಂದೂಡಲ್ಪಟ್ಟ ಮರುಪ್ರಾರಂಭಿಸಿ
ਪਰਿਭਾਸ਼ਿਤ ਆਈਟਮ,ವ್ಯಾಖ್ಯಾನಿಸಲಾದ ಐಟಂ
ਨਿਸ਼ਚਤ ਨੈਟਵਰਕ,ನಿರ್ದಿಷ್ಟ ನೆಟ್‌ವರ್ಕ್
ਮੋਹਰ,ವಿಚಲನ ಫಲಕ
ਡਿਗੇਸ,ಕಸಕ
ਡੈਗੌਜ਼ਰ,ಗಗನ
ਡੀਜਨਰੇਸੀ,ಅವನತಿ
ਨਿਘਾਰ ਦਾ ਕਾਰਕ,ಅವನತಿ ಅಂಶ
ਮਲਟੀ- ਦੀ ਡਿਗਰੀ  ਪ੍ਰੋਗਰਾਮਿੰਗ,ಬಹು-ಮಟ್ಟ-  ಪ್ರೋಗ್ರಾಮಿಂಗ್
ਦੇਰੀ,ವಿಳಂಬ
ਦੇਰੀ ਕਾਉਂਟਰ,ವಿಳಂಬ ಪ್ರತಿರೂಪ
ਦੇਰੀ ਨਾਲ ਦੇਰੀ,ಭೇದಾತ್ಮಕ ವಿಳಂಬ
ਦੇਰੀ ਅੰਕ,ವಿಳಂಬವನ್ನು ವಿಳಂಬಗೊಳಿಸಿ
ਵਿਗਾੜ ਦੀ ਦੇਰੀ ਕਰੋ,ವಿಳಂಬ ಅಸ್ಪಷ್ಟತೆ
ਦੇਰੀ ਤੱਤ,ವಿಳಂಬ ಅಂಶ
ਬਰਾਬਰੀ ਦੇਰੀ,ವಿಳಂಬ ಈಕ್ವಲೈಜರ್
ਦੇਰੀ ਲਾਈਨ,ವಿಳಂಬ ರೇಖೆ
ਦੇਰੀ ਲਾਈਨ ਮੈਮੋਰੀ,ವಿಳಂಬ ಲೈನ್ ಮೆಮೊರಿ
ਦੇਰੀ ਲਾਈਨ ਰਜਿਸਟਰ,ವಿಳಂಬ ಲೈನ್ ರಿಜಿಸ್ಟರ್
ਦੇਰੀ ਲਾਈਨ ਸਟੋਰੇਜ,ವಿಳಂಬ ರೇಖೆ ಸಂಗ್ರಹಣೆ
ਦੇਰੀ ਲੂਪ ਸਟੋਰ,ವಿಳಂಬ ಲೂಪ್ ಅಂಗಡಿ
ਦੇਰੀ  ਪ੍ਰੋਗਰਾਮਿੰਗ,ವಿಳಂಬ  ಪ್ರೋಗ್ರಾಮಿಂಗ್
ਦੇਰੀ ਦਾ ਸਮਾਂ,ವಿಳಂಬ ಸಮಯ
ਆਈਲੀਵ  (= ਸੁਸਤ),ತಗ್ಗಿಸು  (= ಡಿಕೋಲೇಟ್)
ਮਿਟਾਓ,ಅಳಿಸು
ਅੱਖਰ ਨੂੰ ਮਿਟਾਓ,ಅಕ್ಷರವನ್ನು ಅಳಿಸಿ
ਕੁੰਜੀ ਨੂੰ ਮਿਟਾਓ,ಕೀ ಅಳಿಸು
ਹਟਾਉਣ ਦਾ ਰਿਕਾਰਡ,ಅಳಿಸುವಿಕೆ ದಾಖಲೆ
ਡੀਲਿਮਿਟਰ,ಕವಣೆ ಮಾಡುವವನು
ਡੀਲਿਮਿਟਰ  ਬਿਆਨ,ಕವಣೆ ಮಾಡುವವನು  ಹೇಳಿಕೆ
ਅਦਾਇਗੀ ਸਮਾਂ,ವಿತರಣಾ ಸಮಯ
ਡੈਲਟਾ ਸੰਚਾਲਨ,ಡೆಲ್ಟಾ ಮಾಡ್ಯುಲೇಷನ್
ਡੈਲਟਾ ਸ਼ੋਰ,ಡೆಲ್ಟಾ ಶಬ್ದ
ਮੰਗ,ಬೇಡಿಕೆ
ਪ੍ਰਾਪਤ ਕਰਨ ਦੀ ਮੰਗ,ಬೇಡಿಕೆ ತರುವುದು
ਮੰਗਾਂ ਨੂੰ ਭੇਜਣਾ,ಬೇಡಿಕೆ ಪೇಜಿಂಗ್
ਮੰਗ  ਕਾਰਵਾਈ,ಬೇಡಿಕೆ  ಸಂಸ್ಕರಣೆ
ਡਿਮਾਂਡ ਸਟੇਜਿੰਗ,ಬೇಡಿಕೆ ವೇದಿಕೆ
ਹੱਦਬੰਦੀ ਪੱਟੀ,ಗಡಿರಾಮ
ਮੁਆਵਜ਼ਾ,ಅಪಹರಣ
ਡੈਮੋਡੂਲੇਟਰ,ಉಚ್ಚಾರಣಾಶಕ್ತಿ
ਡੈਮੋਗ੍ਰਾਫਿਕ  ਐਪਲੀਕੇਸ਼ਨ,ಜನಸಂಖ್ಯಾಶಾಸ್ತ್ರದ  ಅನ್ವಯಿಸು
ਡੈਮਟਾ,ಕಡು
ਡੈਮਿਟਲ ਟਾਪਸ,ನಿರುದ್ಲಿ
ਸੰਘਣੀ ਸੂਚੀ,ದಟ್ಟವಾದ ಪಟ್ಟಿ
ਘਣਤਾ,ಸಾಂದ್ರತೆ
ਨਿਰਭਰਤਾ ਸਿਧਾਂਤ,ಅವಲಂಬನೆ ಸಿದ್ಧಾಂತ
ਨਿਰਭਰ  ਖੰਡ,ಅವಲಂಬಿತ  ಭಾಗ
ਨਿਰਭਰ ਯੂਨਿਟ,ಅವಲಂಬಿತ ಘಟಕ
ਡੀਕ,ಕಸಾಯಿಖಾನೆ
ਡਰਮਿੰਗ,ಕೊಂಬಾಗಿಸುವಿಕೆ
ਉਤਰਿਆ,ವಶಪಡಿಸಿಕೊಳ್ಳುವವನು
ਉਤਰਦੇ ਲੜੀਬੱਧ,ಅವರೋಹಣ ರೀತಿಯ
ਵੇਰਵਾ,ವಿವರಣೆ
ਵੇਰਵਾ ਸੂਚੀ ਸੂਚੀ,ವಿವರಣೆ ಪಟ್ಟಿ
ਵਰਣਨ ਕਰਨ ਵਾਲਾ,ವಿವರಣಕಾರ
ਡਿਜ਼ਾਇਨ,ವಿನ್ಯಾಸ
ਡਿਵਾਈਸ ਨੂੰ ਨਿਰਧਾਰਤ ਕਰਨਾ,ಸಾಧನವನ್ನು ಗೊತ್ತುಪಡಿಸುವುದು
ਡਿਜ਼ਾਇਨ ਮਾਡਮ,ವಿನ್ಯಾಸ ಮೋಡೆಮ್
ਡਿਜ਼ਾਇਨ  ਅਨੁਕੂਲਤਾ,ವಿನ್ಯಾಸ  ಉತ್ತಮೀಕರಣ
ਡਿਜ਼ਾਇਨ ਗੁਪਤ,ಗೌಪ್ಯತೆ
ਡਿਜ਼ਾਈਨ ਸਿਮੂਲੇਸ਼ਨ,ವಿನ್ಯಾಸ ಸಿಮ್ಯುಲೇಶನ್
ਲੋੜੀਂਦਾ ਮੁੱਲ,ಅಪೇಕ್ಷಿತ ಮೌಲ್ಯ
ਡੈਸਕ ਕੈਲਕੁਲੇਟਰ,ಮೇಜಿನ ಕ್ಯಾಲ್ಕುಲೇಟು
ਡੈਸਕ ਜਾਂਚ,ಮೇಜಿನ ಪರಿಶೀಲನೆ
ਡੈਸਕ ਟਾਪ ਕੰਪਿ .ਟਰ,ಡೆಸ್ಕ್ ಟಾಪ್ ಕಂಪ್ಯೂಟರ್
ਭੇਜਣਾ,ರವಾನಿಸು
ਮੰਜ਼ਿਲ,ತಲುಪುವ ದಾರಿ
ਮੰਜ਼ਿਲ  ਪਤਾ,ತಲುಪುವ ದಾರಿ  ಭಾಷಣ
ਟਿਕਾਣਾ ਕੋਡ,ಗಮ್ಯಸ್ಥಾನ ಸಂಹಿತೆ
ਮੰਜ਼ਿਲ ਦਾ ਖੇਤਰ,ಗಮ್ಯಸ್ಥಾನ ಕ್ಷೇತ್ರ
ਮੰਜ਼ਿਲ ਫਾਈਲ,ಗಮ್ಯಸ್ಥಾನ
ਮੰਜ਼ਿਲ ਦਾ ਸਟੇਸ਼ਨ,ಗಮ್ಯಸ್ಥಾನ ನಿಲ್ದಾಣ
ਵਿਨਾਸ਼ਕਾਰੀ,ನಾಶ
ਵਿਨਾਸ਼ਕਾਰੀ ਕਰਸਰ,ವಿನಾಶಕಾರಿ ಕರ್ಸರ್
ਵਿਨਾਸ਼ਕਾਰੀ ਪੜ੍ਹੋ,ವಿನಾಶಕಾರಿ ಓದು
ਵਿਨਾਸ਼ਕਾਰੀ ਸਟੋਰੇਜ,ವಿನಾಶಕಾರಿ ಸಂಗ್ರಹಣೆ
ਅਲੱਗ,ಬಂಧಿಸು
ਵੇਰਵਾ ਕਾਰਡ,ವಿವರ ಕಾರ್ಡ್
ਵੇਰਵਾ ਫਾਈਲ,ವಿವರ ಫೈಲ್
ਪਤਲੇ,ನಿರ್ಗಮನ
ਖੋਜਣਯੋਗ ਤੱਤ,ಪತ್ತೆಹಚ್ಚಬಹುದಾದ ಅಂಶ
ਨਿਰਧਾਰਤ  ਆਟੋਮੈਟਾ,ನಿರ್ಣಾಯಕ  ಆಟೊಮಾಟಾ
ਨਿਰਧਾਰਤ  ਮਸ਼ੀਨ,ನಿರ್ಣಾಯಕ  ಯಂತ್ರ
ਨਿਰਧਾਰਤ  ਮਾਡਲ,ನಿರ್ಣಾಯಕ  ಮಾದರಿ
ਨਿਰਧਾਰਤ  ਸਮੱਸਿਆ,ನಿರ್ಣಾಯಕ  ಸಮಸ್ಯೆ
ਨਿਰਧਾਰਤ  ਪ੍ਰਕਿਰਿਆ,ನಿರ್ಣಾಯಕ  ಪ್ರಕ್ರಿಯೆ
ਨਿਰਧਾਰਤ  ਪ੍ਰੋਗਰਾਮ,ನಿರ್ಣಾಯಕ  ಕಾರ್ಯಕ್ರಮ
ਨਿਰਧਾਰਤ  ਪ੍ਰੋਗਰਾਮਿੰਗ,ನಿರ್ಣಾಯಕ  ಪ್ರೋಗ್ರಾಮಿಂಗ್
ਨਿਰਧਾਰਤ  ਸੀਕੁਵੈਨਿੰਗ  ਸਮੱਸਿਆ,ನಿರ್ಣಾಯಕ  ಅನುಕ್ರಮ  ಸಮಸ್ಯೆ
ਨਿਰਧਾਰਤ  ਸਥਿਤੀ,ನಿರ್ಣಾಯಕ  ಸನ್ನಿವೇಶ
ਵਿਕਾਸ  ਸਿਸਟਮ,ಅಭಿವೃದ್ಧಿ  ವ್ಯವಸ್ಥೆ
ਵਿਕਾਸ ਦਾ ਸਮਾਂ,ಅಭಿವೃದ್ಧಿ ಸಮಯ
ਵਿਕਾਸ ਸੰਦ,ಅಭಿವೃದ್ಧಿ ಸಾಧನ
ਤੋਂ ਭਟਕਣਾ  ਰੇਖਾ,ನಿಂದ ವಿಚಲನ  ರೇಖಾತ್ವ
ਜੰਤਰ,ಸಾಧನ
ਜੰਤਰ ਦਾ ਪਤਾ,ಸಾಧನ ವಿಳಾಸ
ਜੰਤਰ ਬੈਕਅਪ,ಸಾಧನ ಬ್ಯಾಕಪ್
ਡਿਵਾਈਸ ਕੰਟਰੋਲ  ਅੱਖਰ,ಸಾಧನ ನಿಯಂತ್ರಣ  ಪಾತ್ರ
ਡਿਵਾਈਸ ਕੰਟਰੋਲਰ,ಸಾಧನ ನಿಯಂತ್ರಕ
ਡਿਵਾਈਸ ਕੰਟਰੋਲ ਯੂਨਿਟ,ಸಾಧನ ನಿಯಂತ್ರಣ ಘಟಕ
ਜੰਤਰ ਕੋਆਰਡੀਨੇਟ,ಸಾಧನ ಸಮನ್ವಯ
ਡਿਵਾਈਸ-ਨਿਰਭਰ,ಸಾಧನ ಅವಲಂಬಿತ
ਉਪਕਰਣ ਨਿਰਭਰ  ਪ੍ਰੋਗਰਾਮ,ಸಾಧನ ಅವಲಂಬಿತ  ಕಾರ್ಯಕ್ರಮ
ਜੰਤਰ ਝੰਡਾ,ಸಾಧನದ ಧ್ವಜ
ਜੰਤਰ  ਆਜ਼ਾਦੀ,ಸಾಧನ  ಸ್ವಾತಂತ್ರ್ಯ
ਜੰਤਰ  ਸੁਤੰਤਰ,ಸಾಧನ  ಸ್ವತಂತ್ರ
ਜੰਤਰ  ਆਜ਼ਾਦੀ  ਪ੍ਰੋਗਰਾਮ,ಸಾಧನ  ಸ್ವಾತಂತ್ರ್ಯ  ಕಾರ್ಯಕ್ರಮ
ਜੰਤਰ ਲਾਈਨ  (= ਡਿਸਪਲੇਅ ਲਾਈਨ),ಸಾಧನ ಮಾರ್ಗ  (= ಪ್ರದರ್ಶನ ಸಾಲು)
ਡਿਵਾਈਸ ਮੀਡੀਆ  ਕੰਟਰੋਲ ਭਾਸ਼ਾ,ಸಾಧನ ಮಾಧ್ಯಮ  ನಿಯಂತ್ರಣ ಭಾಷೆ
ਜੰਤਰ ਦਾ ਨਾਮ,ಸಾಧನದ ಹೆಸರು
ਜੰਤਰ ਨੰਬਰ,ಸಾಧನ ಸಂಖ್ಯೆ
ਜੰਤਰ ਕਤਾਰ,ಸಾಧನ ಕ್ಯೂಯು
ਜੰਤਰ ਸਥਿਤੀ ਸ਼ਬਦ,ಸಾಧನದ ಸ್ಥಿತಿ ಪದ
ਜੰਤਰ ਕਿਸਮ,ಸಾಧನ ಪ್ರಕಾರ
ਡੱਡੀਿਕ ਬੂਲੀਅਨ  ਓਪਰੇਸ਼ਨ,ಮಯುಡಿ ಬೂಲಿಯನ್  ಕಾರ್ಯಾಚರಣೆ
ਨਿਦਾਨ,ರೋಗನರಣೆ
ਡਾਇਗਨੌਸਟਿਕ ਚੈੱਕ,ರೋಗನಿರ್ಣಯ ಪರಿಶೀಲನೆ
ਡਾਇਗਨੋਸਟਿਕ ਫੰਕਸ਼ਨ  ਟੈਸਟ,ರೋಗನಿರ್ಣಯದ ಕಾರ್ಯ  ಪರೀಕ್ಷೆ
ਡਾਇਗਨੌਸਟਿਕ ਵਿਧੀ,ರೋಗನಿರ್ಣಯದ ಕಾರ್ಯವಿಧಾನ
ਡਾਇਗਨੌਸਟਿਕ  ਸੁਨੇਹਾ,ರೋಗನೀರಿನ  ಸಂದೇಶ
ਡਾਇਗਨੌਸਟਿਕ  ਪ੍ਰੋਗਰਾਮ,ರೋಗನೀರಿನ  ಕಾರ್ಯಕ್ರಮ
ਡਾਇਗਨੋਸਟਿਕ ਰੁਟੀਨ,ರೋಗನಿರ್ಣಯದ ದಿನಚರಿ
ਨਿਦਾਨ,ರೋಗ
ਡਾਇਗਨੌਸਟਿਕ  ਤਕਨੀਕ,ರೋಗನೀರಿನ  ತಂತ್ರ
ਡਾਇਗਨੌਸਟਿਕ ਟੈਸਟ,ರೋಗನಿರ್ಣಯ ಪರೀಕ್ಷೆ
ਚਿੱਤਰ,ರೇಖಾಚಿತ್ರ
ਡਾਇਲ,Dialಹಿಸು
ਡਾਇਲਡ ਲਾਈਨ,ಡಯಲ್ ಮಾಡಿದ ರೇಖೆ
ਡਾਇਲ ਐਕਸਚੇਂਜ,ವಿನಿಮಯ
ਡਾਇਲਿੰਗ,ಡಯಲ್ ಮಾಡುವುದು
ਡਾਇਲ ਲਾਈਨ,Dial line
ਵਾਰਤਾਲਾਪ,ಸಂವಾದ
ਡਾਇਲ ਨਬਜ਼,ನಾಡಿಮಿಡಿತ ಡಯಲ್
ਦੁਹਰਾਉਣਾ  ਤਣੇ,ಪುನರಾವರ್ತನೆ ಡಯಲ್ ಮಾಡಿ  ಕಾಂಡ
ਡਾਇਲ ਟੋਨ,ಸ್ವರವನ್ನು ಡಯಲ್
ਡਾਇਲ ਟੋਨ ਦੇਰੀ,ಟೋನ್ ವಿಳಂಬವನ್ನು ಡಯಲ್ ಮಾಡಿ
ਡਾਇਲ ਟ੍ਰਾਂਸਫਰ,ವರ್ಗಾವಣೆ
ਡਾਇਲ ਕਰੋ,ಡಣಕ
ਡਾਇਲ-ਅਪ ਟਰਮੀਨਲ,ಡಯಲ್-ಅಪ್ ಟರ್ಮಿನಲ್
Dibit,ಹೊರಹಾಕಿಸು
Dichotoming ਖੋਜ,ದ್ವಿಗುಣಗೊಳಿಸುವ ಹುಡುಕಾಟ
Dichotomy,ದ್ವಂದ್ವಾರ್ಥತೆ
ਸ਼ਬਦਕੋਸ਼,ನಿಘಂಟು
ਅੰਤਰ ਇੰਜਣ,ವ್ಯತ್ಯಾಸ ಎಂಜಿನ್
ਅੰਤਰ  ਓਪਰੇਸ਼ਨ,ವ್ಯತ್ಯಾಸ  ಕಾರ್ಯಾಚರಣೆ
ਅੰਤਰ ਰਿਪੋਰਟ,ವ್ಯತ್ಯಾಸ ವರದಿ
ਵੱਖਰਾ  ਵਿਸ਼ਲੇਸ਼ਕ,ಭಿನ್ನಾಭಿಪ್ರಾಯದ  ವಿಶ್ಲೇಷಕ
ਵੱਖਰੀ ਦੇਰੀ,ಭೇದಾತ್ಮಕ ವಿಳಂಬ
ਵੱਖਰਾ ਗੇਅਰ,ವ್ಯತ್ಯಾಸ
ਵੱਖਰਾ  ਸੋਧ,ಭಿನ್ನಾಭಿಪ್ರಾಯದ  ಉಚ್ulationಾಟನೆ
ਵੱਖਰਾ,ವ್ಯತ್ಯಾಸ
ਅੰਕ,ಅಂಕ
ਡਿਜੀਟਲ ਬਲਾਕ,ಲಿಪ್ಯಾಕರಿ
ਡਿਜੀਟਲ ਕੈਰੀਅਰ  ਸਿਸਟਮ,ಅಂಕಿ  ವ್ಯವಸ್ಥೆ
ਡਿਜੀਟਲ  ਗੁਣ,ಒಂದು ಬಗೆಯ  ವಿಶಿಷ್ಟ ಲಕ್ಷಣದ
ਡਿਜੀਟਲ ਕੰਪਿਟਰ,ಅಭಿವೃದ್ಧಿ ಕಂಪ್ಯೂಟರ್
ਡਿਜੀਟਲ ਡਾਟਾ,ಡಿಜಿಟಲ್ ಡೇಟಾ`
ਡਿਜੀਟਲ ਡਾਟਾ  ਬਦਲਣਾ,ಅಂಕಿ  ಬದಲಾಯಿಸುವುದು
ਡਿਜੀਟਲ ਡਾਟਾ ਸਿਸਟਮ,ಡಿಜಿಟಲ್ ಡೇಟಾ ವ್ಯವಸ್ಥೆಯ
ਡਿਜੀਟਲ ਸਹੂਲਤ,ಡಿಜಿಟಲ್ ಸೌಲಭ್ಯ
ਡਿਜੀਟਲ ਸਹੂਲਤ  ਅਖੀਰੀ ਸਟੇਸ਼ਨ,ಡಿಜಿಟಲ್ ಸೌಲಭ್ಯ  ಅಂತಿಮ
ਡਿਜੀਟਲ ਫਿਲਟਰ,ಡಿಜಿಟಲ್ ಫಿಲ್ಟರ್
ਡਿਜੀਟਲ ਗ੍ਰਾਫਿਕਸ,ಅಂಕಿ
ਡਿਜੀਟਲ ਵਾਧਾ  ਪਲਾਟਰ,ಡಿಜಿಟಲ್ ಹೆಚ್ಚಿಸುವ  ಸಂಚಾರಿ
ਡਿਜੀਟਲ ਲਾਈਨ ਮਾਰਗ,ಅಂಕಿ
ਡਿਜੀਟਲ ਲਾਈਨ ਸੈਕਸ਼ਨ,ಡಿಜಿಟಲ್ ಸಾಲಿನ ವಿಭಾಗ
ਡਿਜੀਟਲ ਮਲਟੀਪਲੈਕਸ  ਉਪਕਰਣ,ಡಿಫೀಸು  ಉಪಕರಣ
ਡਿਜੀਟਲ ਆਪਟੀਕਲ  ਰਿਕਾਰਡਿੰਗ,ಡಿಫೀಸು  ರೆಕಾರ್ಡಿಂಗ್
ਡਿਜੀਟਲ ਤਸਵੀਰ,ಡಿಜಿಟಲ್ ಚಿತ್ರ
ਡਿਜੀਟਲ ਰੇਡੀਓ ਮਾਰਗ,ಡಿಜಿಟಲ್ ರೇಡಿಯೋ ಮಾರ್ಗ
