Punjabi,Hindi
Do ਨੂਵੋ,नए सिरे से
ਇਨਕਾਰ,"प्रत्याख्यान करना, नकारना"
ਰਵਾਨਾ,"प्रस्थान करना, रवाना होना, विचलित होना, हटना, दिवंगत होना"
ਵਿਭਾਗ,विभाग
ਵਿਭਾਗੀ ਵਿਭਾਗ,विभागीय
ਵਿਭਾਗੀ ਕਾਰਵਾਈ,विभागीय कार्रवाई
ਵਿਭਾਗੀ ਜਾਂਚ,विभागीय जांच
ਵਿਭਾਗੀ ਜਾਂਚ,विभागीय जांच-पड़ताल
ਵਿਭਾਗੀ ਬੇਨਿਯਮਤਾ,विभागीय अनियमितता
ਵਿਭਾਗੀ ਲਾਇਬ੍ਰੇਰੀ,विभागीय पुस्तकालय
ਵਿਭਾਗੀ ਲਾਪਰਵਾਹੀ,विभागीय उपेक्षा
ਵਿਭਾਗੀ ਅਧਿਕਾਰ,विभागीय अनुमति
ਵਿਭਾਗੀ ਯੋਗਤਾ ਪ੍ਰੀਖਿਆ,विभागीय अर्हक परीक्षा
ਰਵਾਨਗੀ,"प्रस्थान, विचलन"
ਨਿਰਭਰਤਾ ਸਰਟੀਫਿਕੇਟ,आश्रितता प्रमाणपत्र
ਨਿਰਭਰ,आश्रित
ਨਿਰਭਰ ਬੱਚੇ,आश्रित संतान
ਤੈਨੁਸ਼,परिनियोजित करना
ਡੀਪੋਨੈਂਟ,अभिसाक्षी
ਦੇਸ਼ ਨਿਕਾਲੇ,"देश-निकाला, विवासन"
ਅਪਗ੍ਰੇਡ,अभिसाक्ष्य देना
ਜਮ੍ਹਾ,"निक्षेप, जमा"
ਡਿਪੂ,"डिपो, आगार"
ਕਮੀ,"मूल्यह्रास, अवक्षय"
ਉਦਾਸ ਕਲਾਸ,दलित वर्ग
ਵਾਂਝੇ,वंचित करना
ਡੈਪੂਟੇਸ਼ਨ,"प्रतिनियुति, शिष्‍टमंडल"
ਡੈਪੂਟੇਸ਼ਨ ਭੱਤਾ,प्रतिनियुक्‍ति भत्‍ता
ਡਿਪਟੀ,उप
ਡੀਰ ਰਜਿਸਟਰ,विपंजीकृत
ਡਿ duty ਟੀ ਦੀ ਘਾਟ,कर्तव्य की अवहेलना
ਦਰੇਰਾ,वि-आरक्षण
ਡੈਗੋਗੇਸ਼ਨ,"अनादर, अल्पीकरण"
ਅਪਮਾਨਜਨਕ,अनादरसूचक
ਅਪਾਰੋਕਰੀ ਟਿੱਪਣੀ,अनादरसूचक अभ्युक्‍ति
ਵੰਸ਼ਜ,वंशज
ਵੇਰਵਾ,"वर्णन, विवरण"
ਯੋਗ,सुपात्र
ਡਿਜ਼ਾਇਨ,"अभिकल्प, डिज़ाइन"
ਮਨੋਨੀਤ,"नामोद्‌दिष्‍ट करना, नामोद्‌दिष्‍ट, मनोनीत, अभिहित करना"
ਅਹੁਦਾ,पदनाम
ਭੇਜਣਾ,"प्रेषण, रवानगी, प्रेषित करना, रवाना करना, भेजना"
ਡਿਸਪੈਚ ਨੋਟ,"प्रेषण नोट, रवानगी पत्र"
ਡੈਪਿਪਰ ਰਜਿਸਟਰ,प्रेषण रजिस्टर
ਮੰਜ਼ਿਲ,"गंतव्य, लक्ष्य"
ਵਿਖਾਵਾ,"निराश्रित, बेसहारा"
ਵੇਰਵਾ,"ब्योरा, काम पर भेजना"
ਵੇਰਵਾ,"विस्तृत, ब्योरेवार"
ਖੋਜਿਆ,पता लगाना
ਨਜ਼ਰਬੰਦੀ,"निरोध, रोक देना"
ਉਚਾਰੇ ਹੋਏ,"नजरबंद, निरूद्‌ध व्यक्‍ति"
ਦ੍ਰਿੜਤਾ,"निर्धारण, अवधारण, संकल्प"
ਨਿਘਾਰ,प्रतिवारण
ਨੁਕਸਾਨ,अहित
ਨੁਕਸਾਨਦੇਹ,अहितकर
ਦੀ ਘਾਟ,अवमूल्यन
ਤਬਾਹੀ,"विध्वंस, विनाश"
ਵਿਕਾਸ,विकास
ਭਟਕਣਾ,विचलित होना
ਜੰਤਰ,"युक्‍ति, साधन"
ਸ਼ਰਧਾ,निष्ठा
ਨਿਦਾਨ,निदान करना
ਚਿੱਤਰ,आरेख
ਡਾਇਰੀ,"डायरी, दैनिकी, दैनंदिनी"
ਹੁਕਮ,"श्रुतलेख, बोलकर लिखाना"
ਮਰਦਾ ਨਹੀ,"अकार्य दिवस, अदिन"
ਖੁਰਾਕ,आहार
ਹਜ਼ਮ,"सार-संग्रह, चयनिका"
ਮਨਘੜਤ,गरिमापूर्ण
ਮਾਣ,गरिमा
ਡਿਜਸ਼ਨ,विषयांतरण
Dilatory,विलंबकारी
ਦੁਬਿਧਾ,दुविधा
ਮਿਹਨਤੀ,"अध्यवसायी, परिश्रमी"
ਮਾਪ,"विमा, विस्तार"
ਡਿਪਲੋਮਾ,डिप्लोमा
ਕੂਟਨੀਤੀ,"राजनय, कूटनीति"
ਕੂਟਨੀਤਕ ਛੋਟ,राजनयिक उन्मुक्‍ति
ਸਿੱਧਾ,"प्रत्यक्ष, सीधा, निदेश देना"
ਸਿੱਧਾ ਮੁਕਾਬਲਾ,सीधी प्रतियोगिता
ਸਿੱਧਾ ਇੰਟਰਵਿ.,सीधा साक्षात्कार
ਦਿਸ਼ਾ,"निदेश, निदेशन"
ਡਾਇਰੈਕਟਰੀ,निर्देशिका
ਸਿੱਧੀ ਭਰਤੀ,सीधे भर्ती(व्यक्‍ति)
ਅਸਵੀਕਾਰ ਕਰੋ,नांमजूर करना
ਅਪਾਹਜਤਾ,"अशक्‍ततता, निर्योग्यता, अपंगता, अपांगता"
ਅਯੋਗ ਵਿਅਕਤੀ,अशक्‍त व्यक्‍ति
ਅਯੋਗਤਾ ਲਾਭ,"अशक्‍तता हित लाभ, अपंगता हित लाभ, अपांगता हितलाभ"
ਨੁਕਸਾਨ,अपहित
ਅਸਹਿਮਤ,"असहमत होना, असहमति"
ਅਸਵੀਕਾਰ ਕੀਤਾ,नामंजूर
ਅਸਵੀਕਾਰ,निरनुमोदन
ਤਬਾਹੀ,विपदा
ਤਬਾਹੀ ਪ੍ਰਬੰਧਨ,विपदा प्रबंधन
ਭਾਂਡੇ,"तोड़ देना, भंग करना"
ਵੰਡ,संवितरण
ਰੱਦ,"अलग करना, हटा देना, निकाल देना, व्यक्‍त करना"
ਡਿਸਚਾਰਜ,"निर्वहन, पालन, ऋण उन्मोचन, सेवा-मुक्‍ति, कार्य-मुक्‍ति, छुट्‌टी"
ਡਿਸਚਾਰਜ ਸਲਿੱਪ,छुट्टी की पर्ची
ਅਨੁਸ਼ਾਸਨੀ ਕਾਰਵਾਈ,अनुशासनिक कार्रवाई
ਅਨੁਸ਼ਾਸਨੀ ਵਿਧੀ,अनुशासनिक प्रकिया
ਅਨੁਸ਼ਾਸਨ,अनुशासन
ਵਿਗਾੜ,"दावा छोड़ना, दावा त्यागना, अस्वीकार करना"
ਖੁਲਾਸਾ,"प्रकटन, प्रकटीकरण"
ਅਸੰਤੁਸ਼ਟ,असंतोष
ਬੰਦ,"समापन, समाप्ति, रोक"
ਬੰਦ ਕਰੋ,"बंद करना, रोकना, समाप्त करना"
ਵਿਵਾਦ,"अनबन, मतभेद"
ਛੂਟ,"बट्टा, छूट"
ਖੋਜ ਕਰੋ,"खोजना, पता लगाना"
ਬਦਨਾਮੀ,"अविश्‍वसनीय मानना, साख गिराना"
ਅੰਤਰ,विसंगति
ਵਿਵੇਕ,विवेक
ਵਿਵੇਕਸ਼ੀਲ ਗ੍ਰਾਂਟ,विवेकानुदान
ਵਿਵੇਕਸ਼ੀਲ ਸ਼ਕਤੀ,विवेकाधिकार
ਵਿਤਕਰਾ,"भेदभाव, विभेद"
ਵਿਚਾਰ ਵਟਾਂਦਰੇ,"विचार-विमर्श, चर्चा, बहस"
ਬੇਈਮਾਨ,बेईमान
ਬੇਇੱਜ਼ਤੀ,"अस्वीकार करना, नकारना, अनादर करना"
ਵਿਗਾੜ,विघटन
ਡਿਸਕ,डिस्क
ਉਜਾੜਾ,"विस्थापन, विस्थानन, अस्तव्यस्त हो जाना"
ਬੇਵਫ਼ਾ,निष्ठाहीन
ਖਾਰਜ,"पदच्युत करना, बरख़ास्त करना, खारिज करना"
ਬਰਖਾਸਤਗੀ,"पदच्युति, बरख़ास्तगी"
ਬਰਖਾਸਤ ਕਰਨ ਦੀ ਪ੍ਰਕਿਰਿਆ,बरख़ास्तगी प्रकिया
ਅਣਆਗਿਆਕਾਰੀ,"आज्ञा न मानना, अवज्ञा करना"
ਵਿਕਾਰ,"अव्यवस्था, गड़बड़ी, शांति भंग"
ਅਸੰਗਤ,अव्यवस्थित करना/होना
ਅਸਮਾਨਤਾ,असमानता
ਡਿਸਪੈਚ ਸੈਕਸ਼ਨ,प्रेषण अनुभाग
ਡਿਸਪੈਂਸਬਲ,परिहार्य
ਫੈਲਾਓ,"विसर्जित होना, तितर-बितर करना या होना"
ਉਜਾੜੇ,विस्थापित
ਡਿਸਪਲੇਅ,"सज्जा, सजावट, प्रदर्शन, प्रदर्शित करना"
ਨਾਰਾਜ਼ਗੀ,"अप्रसाद, नाखुशी"
ਨਿਪਟਾਰਾ,"निपटान, निवर्तन, व्ययन"
ਦਾ ਿਨਪਟਾਰਾ,"निपटाना, बेचना"
ਸੁਭਾਅ,"प्रवृत्‍ति, स्वभाव"
ਡਿਸਪੋਸੈਸ,"बेकब्ज़ा करना, कब्जा छीनना"
ਵਿਵਾਦ,"विवाद, झगड़ा"
ਅਯੋਗਤਾ,निरर्हता
ਅਣਡਿੱਠ,अवहेलना
ਵਿਘਨ,"विच्छिन्नता, बाधा, भंग, भंग करना"
ਅਸੰਤੁਸ਼ਟੀ,असंतोष
ਅਸਹਿਮਤੀ,"विमति, विसम्मति"
ਵਿਗਾੜ,"अपकार, कुसेवा"
ਭਿੰਨ ਭਿੰਨ,"वियोजित करना, असंबद्‌ध होना, अलग होना"
ਭੰਗ,"भंग, विघटन"
ਭੰਗ,"विघटित करना, भंग करना"
ਦੂਰੀ ਸਿੱਖਣ,दूरस्थ अधिगम
ਡਿਸਟਿਲਰੀ,"मद्‌य निर्माणशाला, आसवनी"
ਵੱਖਰਾ,"भिन्न, अलग, सुभिन्न, सुस्पष्‍ट, सुव्यक्‍त"
ਵੱਖ ਕਰਨਾ,"भेद करना, विशिष्‍टता पाना"
ਭਟਕਣਾ,"विकृति, तोड़-मरोड़"
ਪ੍ਰੇਸ਼ਾਨੀ,"विपत्‍ति, कष्‍ट"
ਵੰਡ,"वितरण करना, बाँटना"
ਵੰਡ,"वितरण, बंटन"
ਜ਼ਿਲ੍ਹਾ,"जिला, जनपद"
ਜ਼ਿਲ੍ਹਾ ਕੇਂਦਰ,"डिस्ट्रिक्टसेंटर, व्यावसायिक केंद्र, जिला केंद्र, प्रधान केंद्र"
ਪਰੇਸ਼ਾਨੀ,"उपद्रव, गड़बड़ी, अशांति, बाधा"
Ditto,"यथोपरि, जैसे ऊपर"
ਡਾਇਵਰਸ਼ਨ,"विषयांतर, पथांतर, पथांतरण, अपयोजन"
ਲਾਭਅੰਸ਼,लाभांश
ਵੰਡ,"प्रभाग, मंडल, डिवीजन, विभाजन, श्रेणी, डिवीजन"
ਤਲਾਕ,"तलाक़, विवाह-विच्छेद, तलाक़ देना, विवाह-विच्छेद करना"
ਡੌਕੇਟ,डॉकेट
ਡਾਕਟਰ,"डॉक्टर, चिकित्सक"
ਦਸਤਾਵੇਜ਼,"दस्तावेज़, प्रलेख"
ਦਸਤਾਵੇਜ਼ੀ ਸਬੂਤ,दस्तावेजी साक्ष्य
ਦਸਤਾਵੇਜ਼,"प्रलेखीकरण, प्रलेखन"
ਨਿਵਾਸ,अधिवास
ਨਿਵਾਸ ਸਰਟੀਫਿਕੇਟ,अधिवास प्रमाणपत्र
ਪ੍ਰਭਾਵਸ਼ਾਲੀ,"प्रभावी, प्रबल, प्रधान"
ਦਾਨ,"दान, संदान, चंदा"
ਡੌਸੀਅਰ,"डोसियर, खरीता"
ਸ਼ੱਕੀ,संदिग्ध
ਡੋਵ ਟੇਲਿੰਗ,क्रमवेशन
ਡਾਉਨ ਗ੍ਰੇਡ,अवनयन
ਡਰਾਫਟ,"दस्ता, टुकड़ी, ड्राफ्ट, प्रारूप, मसौदा"
ਖਰੜਾ ਜਵਾਬ,उत्‍तर का मसौदा
ਸਖਤ ਉਪਾਅ,कठोर उपाय
ਡਰਾਅ ਕਰੋ,"आहरण, निकालना, काटना, चैक लिखना"
ਦਰਾਜ਼,"चेक काटने वाला, लेखीवाल, आहरणकर्ता, दराज"
ਡਰਾਇੰਗ,"ड्राइंग, रेखाचित्र, आहरण"
ਸੋਕੇ,"अनावृष्‍टि, सूखा"
ਖੁਸ਼ਕ ਪ੍ਰਚਾਰ,निर्लाभ पदोन्नति
ਦੋਹਰਾ ਚਾਰਜ,"दोहरा प्रभार, दोहरा कार्यभार"
ਦੋਹਰੀ ਨਾਗਰਿਕਤਾ,दोहरी नागरिकता
ਬਕਾਇਆ,"देय, प्राप्य, नियत"
ਦੁਏ ਦਿਲਿਗੇਨ C ਏ,सम्यक् तत्परता
ਬਕਾਏ,देय राशि
ਵਿਧੀਵੱਧ,"विधिवत, यथाविधि"
ਡੁਪਲਿਕੇਟ,"दूसरी प्रति, अनुलिपि"
ਅਵਧੀ,"अवधि, मियाद"
ਗੜਬੜ,दबाव
ਡਿ uty ਟੀ,"ड्यूटी, कर्तव्य, कार्य, काम, शुल्क"
ਡਿ uty ਟੀ ਭੱਤਾ,ड्यूटी भत्‍ता
ਡਿ duty ਟੀ ਚਾਰਟ,ड्यूटी चार्ट
ਡਿ duty ਟੀ ਛੁੱਟੀ,इतर कार्यार्थ छुट्टी
ਡਿ uty ਟੀ ਕਮਰਾ,ड्यूटी कक्ष
ਮਰਨ ਦਾ ਐਲਾਨ,मृत्युकालिक कथन
ਗਤੀਸ਼ੀਲਤਾ,गतिकी
ਈਅਰਮਾਰਕ,उद्‌दिष्‍ट करना
ਕਮਾਈ ਛੁੱਟੀ,अर्जित छुट्टी
ਕਮਾਈ,"अर्जन, कमाई"
ਈਕੋ-ਦੋਸਤਾਨਾ,पर्यावरण-अनुकूल
ਵਾਤਾਵਰਣ,पारिस्थितिकी
ਆਰਥਿਕ,"आर्थिक, अर्थशास्त्रीय"
ਆਰਥਿਕ ਸ਼ੋਸ਼ਣ,"आर्थिक शोषण, आर्थिक संदोहन"
ਆਰਥਿਕਤਾ,अर्थव्यवस्था
ਆਰਥਿਕਤਾ ਕਲਾਸ,किफ़ायती श्रेणी
ਸੰਪਾਦਨ,संपादन
ਐਡੀਸ਼ਨ,संस्करण
ਸੰਪਾਦਕੀ,सम्पादकीय
ਸਿੱਖਿਆ,शिक्षा
ਐਜੂਕੇਸ਼ਨਲ ਕੈਰੀਅਰ,शैक्षिक कैरियर
ਵਿਦਿਅਕ ਸੰਸਥਾ,"शैक्षिक संस्थान, शिक्षा संस्थान"
ਵਿੱਦਿਅਕ ਯੋਗਤਾ,शैक्षिक अर्हता
ਪ੍ਰਭਾਵ,"प्रभाव, परिणाम"
ਅਸਰਦਾਰ,"प्रभावी, कारगर, वास्तविक"
ਪ੍ਰਭਾਵਸ਼ਾਲੀ ਤਾਰੀਖ,प्रभावी तिथि
ਪ੍ਰਭਾਵ,मालमत्ता
ਕੁਸ਼ਲਤਾ,प्रभावोत्पादकता
ਕੁਸ਼ਲਤਾ,"दक्षता, कार्यकुशलता"
ਅਸਰਦਾਰ,दक्ष
ਬਾਹਰ ਕੱ .ਣ,बेदखली
ਵਿਸਤ੍ਰਿਤ,"विस्तार से कहना, विशद"
Elapse,"बीतना, बीत जाना"
ਚੁਣੇ ਗਏ ਨੁਮਾਇੰਦੇ,निर्वाचित प्रतिनिधि
ਚੋਣ,"निर्वाचन, चुनाव"
ਚੋਣ ਕਾਲਜ,"निर्वाचक मंडल, इलैक्टोरल कॉलेज"
ਵੋਟਰਾਂ,"निर्वाचक मंडल, निर्वाचन क्षेत्र"
ਬਿਜਲੀ,विद्‌‌युतीकरण
ਇਲੈਕਟ੍ਰਾਨਿਕ ਮੀਡੀਆ,इलेक्ट्रॉनिक संचार माध्यम
ਐਲੀਮੈਂਟਰੀ,प्रारंभिक
ਯੋਗਤਾ,पात्रता
ਯੋਗਤਾ ਟੈਸਟ,पात्रता परीक्षण
ਖਾਤਮੇ,"निकाल देना, विलोपन"
ਭਾਸ਼ਣ,वाक्-पटुता
ਸ਼ਰਮਿੰਦਾ,उलझन में डालना
ਗਬਨ,ग़बन
ਚਿੰਨ੍ਹ,संप्रतीक
ਮੋਹਿੰਗ ਮੋਹਰ,उभरी मुहर
ਐਮਰਜੈਂਸੀ,"आपात, आपात काल"
ਐਮਰਜੈਂਸੀ ਰਾਹਤ,आपात राहत
ਸੰਕਟਕਾਲੀਨ,आपातिक
ਪਰਵਾਸ,उत्प्रवासन
ਜਲਦਬਾਜ਼ੀ,परिलब्धियां
ਅਵਿਸ਼ਵਾਸੀ,नामिका बनाना
ਹਮਦਰਦੀ,परानुभूति
ਨੌਕਰੀ,"नियोजित करना, सेवायोजित करना, प्रयोग करना, काम में लाना"
ਕਰਮਚਾਰੀ,कर्मचारी
ਕਰਮਚਾਰੀ ਭਾਗੀਦਾਰੀ,कर्मचारी सहभागिता
ਕਰਮਚਾਰੀ ਦਾ ਯੋਗਦਾਨ,कर्मचारी अंशदान
ਕਰਮਚਾਰੀ ਦਾ ਪ੍ਰੋਵੀਡੈਂਟ ਫੰਡ,कर्मचारी भविष्य निधि
ਮਾਲਕ,नियोक्‍ता
ਰੁਜ਼ਗਾਰ,"रोज़गार, सेवायोजन"
ਰੁਜ਼ਗਾਰ ਦਾ ਵਟਾਂਦਰਾ,रोज़गार कार्यालय
ਰੁਜ਼ਗਾਰ ਨੋਟਿਸ,रोज़गार सूचना
ਰੁਜ਼ਗਾਰ ਦਫਤਰ,रोज़गार कार्यालय
ਸ਼ਕਤੀਕਰਨ,सशक्‍त करना
ਸਸ਼ਕਤੀਕਰਨ,सशक्तीकरण
ਦਾ ਵੇਰਵਾ,"अधिनियम बनाना, अधिनियमित करना"
ਲਾਗੂ ਕਰਨ,अधिनियमन
En ਬਲਬ,एक साथ
ਨ੍ਰਿਤ,"भुनाना, नकदीकरण"
ਬੰਦ,"साथ लगाना, अनुलग्न करना"
ਹੌਂਸਲਾ ਅਫ਼ਜ਼ਾਈ,"उत्साहन, उत्साहवर्धन"
ਘ੍ਰਿਣਾਯੋਗ,"अधिक्रमण, अतिक्रमण"
ਪ੍ਰੇਸ਼ਾਨ,"भारग्रस्तता, देयता-भार"
ਸਮਰਥਨ,"पृष्‍ठांकन करना, समर्थन करना"
ਐਂਡੋਮੈਂਟ,अक्षय निधि
ਅੰਤ ਉਤਪਾਦ,अंतिम उत्पाद
Energy ਰਜਾ,ऊर्जा
ਲਾਗੂ ਕਰੋ,प्रवर्तन कराना
ਰੁੱਝੇ ਹੋਏ,"लगाना, नियुक्‍त करना"
ਵਾਧਾ,"वृद्‌धि, बढोतरी"
ਦਾਖਲਾ,आदेश देना
En ਮਾਸੀ,सामूहिक रूप से
ਪੜਤਾਲ,"पूछताछ, जांच"
ਦਾਖਲਾ,"भर्तीकरना, भर्तीहोना"
ਦਾਖਲਾ (= ਦਾਖਲਾ),"भर्ती, नामांकन"
ਦਾਖਲਾ ਨੰਬਰ,नामांकन संख्या
ਰਸਤੇ ਵਿੱਚ,मार्ग में
ਹੋਂਦ,आगामी
ਯਕੀਨੀ ਬਣਾਓ,"आश्‍वस्त करना, सुनिश्‍चित करना"
ਦਾਖਲ ਕਰੋ,"दर्ज करना, प्रविष्‍टि करना"
ਉੱਦਮ,उद्‌यम
ਮਨੋਰੰਜਨ,"मनोरंजन करना, ग्रहण करना"
ਮਨੋਰੰਜਨ,"मनोरंजन, सत्कार"
ਹੱਕਦਾਰ,"हक़दार होना, हक़दार बनाना"
ਹੱਕਦਾਰ,हक़दार
ਇੰਟਾਈਟਲਮੈਂਟ,हक़दारी
ਪਰਵੇਸ਼,प्रवेश
ਪ੍ਰਵੇਸ਼ ਕਰਨ ਵਾਲੇ,प्रवेशी
ਦਾਖਲਾ,"प्रविष्‍टि, इंदराज, प्रवेश"
ਦਾਖਲੇ ਪੱਧਰ ਦੀ ਨੌਕਰੀ,प्रवेश स्तर का कार्य
ਗਣਨਾ,"गणना, गिनना"
ਵਾਤਾਵਰਣ,पर्यावरण
ਰਾਜਦੂਤ,दूत
ਮਹਾਂਮਾਰੀ,महामारी
ਐਪੀਟੋਮ,सार
ਸਮਾਨਤਾ,"समता, समानता"
ਸੰਤੁਲਨ,संतुलन
ਉਪਕਰਣ,उपस्कर
ਇਕੁਇਟੀ,"साम्या, इक्विटी"
ਬਰਾਬਰ,"तुल्य, समतुल्य, समानार्थी"
ਬਰਾਬਰ,द्‌‌वि-अर्थक
ਖਰਾਬੀ,उन्मूलन करना
ਇਰੱਟਾ,शुद्‌धि-पत्र
ਗਲਤੀ,"त्रुटि, भूल, ग़लती"
ਚੜ੍ਹਨਾ,स्वतः वृद्‌धि
ਐਸਕਾਰਟ,अनुरक्षक
ਜ਼ਰੂਰੀ,अनिवार्य
ਸਥਾਪਨਾ,स्थापना
ਅੰਦਾਜ਼ਾ ਲਗਾਓ,"प्राक्कलन, आंकना, अनुमान"
ਅਨੁਮਾਨਤ ਲਾਗਤ,अनुमानित लागत
ਨੈਤਿਕਤਾ,"नीतिशास्त्र, आचार नीति"
Itiquette,शिष्‍टाचार
ਨਿਕਾਸੀ,निष्क्रमण
ਪਹਿਲਾਂ,"अपवंचन करना, टालना"
ਮੁਲਾਂਕਣ,मूल्यांकन
ਇਥੋਂ ਤਕ ਕਿ ਨੰਬਰ,समसंख्या
ਆਖਰਕਾਰ,संभावित
ਬੇਦਖਲੀ,बेदख़ली
ਸਬੂਤ,"साक्ष्य, सबूत"
ਵਿਕਸਿਤ,विकसित करना
ਬਿਲਕੁਲ,"यथार्थ, बिल्कुल ठीक, निश्‍चित"
ਇਮਤਿਹਾਨ,परीक्षा
ਪ੍ਰੀਖਿਆ,परीक्षार्थी
ਪ੍ਰੀਖਿਅਕ,परीक्षक
ਉਦਾਹਰਣ,उदाहरण
ਖੁਦਾਈ,उत्खनन
ਸ਼ਾਨਦਾਰ,"अत्युत्‍तम, उत्कृष्‍ट"
ਅਪਵਾਦ,अपवाद
ਬੇਮਿਸਾਲ,"अपवादात्मक, असाधारण"
ਵਧੇਰੇ,"अति, अधिकता"
ਐਕਸਚੇਂਜ,विनिमय
ਖਜ਼ਾਨੇ,राजकोष
ਆਬਕਾਰੀ (= ਆਬਕਾਰੀ ਡਿ duty ਟੀ),उत्पाद शुल्क
ਬਾਹਰ ਕੱ .ੋ,"अपर्वजित करना, निकालना"
ਨਿਵੇਕਲਾ,अनन्य
ਬਹਾਨਾ,"माफ़ करना, क्षमा करना, बहाना"
ਚਲਾਓ,"निष्पादन करना, कार्यान्वित करना"
ਕਾਰਜਕਾਰੀ,"कार्यपालिका, कार्यपालक, कार्यप्रबंधक, कार्यकारिणी"
ਕਾਰਜਕਾਰੀ ਕਮੇਟੀ,कार्यकारिणी समिति
ਕਾਰਜਕਾਰੀ ਸ਼ਕਤੀ,कार्यपालक शक्‍ति
ਕਾਰਜਕਾਰੀ,"अधिकारी वर्ग, कार्यपालक वर्ग"
ਕਾਰਜਕਾਰੀ ਅਮਲੇ,कार्यपालक स्टॉफ
ਛੋਟ,"छूट देना, छूट-प्राप्त"
ਛੋਟ,छूट
ਕਸਰਤ,"प्रयोग, प्रयोग करना"
ਸਾਬਕਾ ਗ੍ਰੇਟੀਆ,"अनुग्रहपूर्वक, अनुग्रही"
ਸਾਬਕਾ ਗ੍ਰੈਟੀਆ ਭੁਗਤਾਨ,अनुग्रही अदायगी
ਨਿਕਾਸ,नि:शेष करना
ਥਕਾਵਟ,सर्वांगीण
ਪ੍ਰਦਰਸ਼ਨੀ,"प्रदर्श, प्रदर्शित करना"
ਤਹਿ,तात्कालिक आवश्यकता
Exim ਨੀਤੀ,आयात-निर्यात नीति
ਨਿਕਾਸ,"निर्गम, निकास, निकास द्‌वार, बहिगर्मन द्‌वार"
ਬੰਦ ਕਰੋ ਇੰਟਰਵਿ.,बहिगर्मन साक्षात्कार
ਬੰਦ ਕਰਨ ਦੀ ਨੀਤੀ,बहिर्गमन नीति
ਵਗਣ ਦੀ ਪੋਲ,निर्गम मतानुमान
ਸਾਬਕਾ ਕਾਰਜਕਾਰੀ,पदेन
ਸਹਿਯੋਗੀ,माफी देना
ਵਿਸਥਾਰ,"विस्तार, प्रसार"
ਸਾਬਕਾ ਪਾਰਟ,एकपक्षीय
ਮਿਆਦ ਪੁੱਗਣ,"देश-निकाला, देश निष्कासन, देशत्याग, देश निष्‍ठा-त्याग"
Expedient,"समीचीन, कार्यसाधक"
ਤੇਜ਼,शीघ्र कार्रवाई करना
ਕੱ exp ੋ,"निकाल देना, निष्कासित करना"
ਖਰਚ,"व्यय, ख़र्च"
ਤਜਰਬਾ,अनुभव
ਪ੍ਰਯੋਗ,"प्रयोग, परीक्षण"
ਮਾਹਰ,विशेषज्ञ
ਮਿਆਦ ਖਤਮ,समाप्‍ति
ਅੰਤ ਦੀ ਤਾਰੀਖ,समाप्ति तिथि
ਵਿਆਖਿਆ,"व्याख्या, स्पष्‍टीकरण"
ਸਪਸ਼ਟ,स्पष्‍ट
ਸ਼ੋਸ਼ਣ,"शोषण, समुपयोजन"
ਪੜਚੋਲ,"खोज करना, पता लगाना"
ਧਮਾਕਾ,विस्फोट
ਨਿਰਯਾਤ,निर्यात
ਸਾਬਕਾ ਪੋਸਟ ਫੈਕਟੋ,कार्योत्‍तर
ਐਕਸਪ੍ਰੈਸ,"एक्सप्रेस, तुरंत, अभिव्यक्‍त करना, व्यक्‍त करना"
ਸਮੀਕਰਨ,"अभिव्यक्‍ति, वाक्यांश, पद"
ਕੱ ul ੇ ਜਾਣ,निष्कासन
ਐਕਸਗਰਜ,"निकालना, हटा देना"
ਵਧਾਓ,"बढ़ाना, विस्तार करना"
ਹੱਦ,"विस्तार, सीमा"
ਬਾਹਰੀ,"बाह्‌य, विदेशी, विदेश"
ਜਬਰਦਸਤੀ,ऐंठना
ਵਾਧੂ,अतिरिक्‍त
ਐਬਸਟਰੈਕਟ,उद्‌धरण
ਅਸਧਾਰਨ,असाधारण
ਅਤਿਕਥਨੀ,"फि़जूलख़र्च, अपव्ययी"
ਕੱਟੜਪੰਥੀ,"अतिवादी, उग्रवादी"
ਐਕਸਟਰੋਵਰਟ,बहिर्मुखी
ਅੱਖ ਗਵਾਹ,"प्रत्यक्ष साक्षी, चश्मदीद गवाह"
ਮਨਘੜਤ,"गढ़ना, निर्माण करना"
ਅੰਕਿਤ ਮੁੱਲ,अंकित मूल्य
ਸਹੂਲਤ,सुकर बनाना
ਸਹੂਲਤ,सुविधा
ਪੱਖ,"अनुलिपि, प्रतिकृति"
ਤੱਥ,तथ्य
ਧੜੇਬੰਦੀ,"गुटबंदी, गुटवाद"
ਕਾਰਕ,कारक
ਫੈਕਟਰੀ,"कारख़ाना, निर्माणी, फ़ैक्टरी"
ਤੱਥ,"तथ्यपूर्ण, तथ्यात्मक"
ਫੈਕਲਟੀ,"संकाय, शिक्षण स्टाफ, शक्‍ति"
ਫੇਲ,"असफल होना, चूकना, अनुत्‍तीर्ण होना, दिवालिया हो जाना"
ਮੇਲਾ,"स्वच्छ, उचित, निष्पक्ष, पर्याप्त, साधारण, मेला"
ਵਿਸ਼ਵਾਸ,"विश्‍वास, आस्था"
ਫਰਜ਼ੀ,"नकली, जाली"
ਪਰਿਵਾਰ,"परिवार, कुटुंब"
ਅਕਾਲ,"अकाल, दुर्भिक्ष"
ਕਿਰਾਇਆ,किराया
