Punjabi,Odiya
ਐਗਜ਼ੀਕਿਊਸ਼ਨ ਚਾਲ,ନିଷ୍ପାଦନ ପଦକ୍ଷେପ
ਚੱਲਣ ਦਾ ਸਮਾਂ,ନିଷ୍ପାଦନ ସମୟ
ਵਿਸ਼ੇਸ਼ ਨੌਰ ਗੇਟ,ଏକ୍ସକ୍ଲୁସିଭ୍ ନୋର ଗେଟ୍ |
ਪ੍ਰਸਾਰਕ,ପ୍ରସାରଣକାରୀ
ਘਾਤਕ ਸੜਨ,କ୍ଷୟକ୍ଷତି କ୍ଷୟ |
ਘਾਤਕ ਡਾਇਓਡ,ସୂକ୍ଷ୍ମ ଡାୟୋଡ୍ |
ਐਕਸਪੋਨੈਂਸ਼ੀਅਲ ਫੁਰੀਅਰ ਸੀਰੀਜ਼,ଏକ୍ସପେନ୍ସେନାଲ୍ ଫୁରିଅର୍ ସିରିଜ୍ |
ਘਾਤਕ ਫੰਕਸ਼ਨ,ସୂକ୍ଷ୍ମ କାର୍ଯ୍ୟ
ਬਾਹਰੀ ਬਾਰੰਬਾਰਤਾ ਪ੍ਰਤੀਰੋਧ,ବାହ୍ୟ ଫ୍ରିକ୍ୱେନ୍ସି ପ୍ରତିରୋଧ |
ਬਹੁਤ ਉੱਚ ਆਵਿਰਤੀ,ବହୁତ ଉଚ୍ଚ ଫ୍ରିକ୍ୱେନ୍ସି |
ਉੱਚ ਸੰਭਾਵਨਾ,ଉଚ୍ଚ ସମ୍ଭାବନା |
ਬਹੁਤ ਛੋਟੀ ਬਾਰੰਬਾਰਤਾ,ବହୁତ ଛୋଟ ଫ୍ରିକ୍ୱେନ୍ସି |
ਗੈਰ-ਸੰਚਾਲਨ ਸੈਮੀਕੰਡਕਟਰ,ଅପ୍ରାକୃତିକ ସେମିକଣ୍ଡକ୍ଟର |
ਫਾਇਲ ਖੋਲੋ,ଫାଇଲ୍ ଖୋଲ |
ਸੈਮੀਕੰਡਕਟਰ ਨਿਰਮਾਣ,ସେମିକଣ୍ଡକ୍ଟର ଗଠନ
fabri pero resonator,ଫାବ୍ରି ପେରୋ ରିଜୋନେଟର |
ਪੈਨਲ,ପ୍ୟାନେଲ୍ |
ਗੁਣਕ,ଗୁଣକ
ਕਾਰਕ ਸੰਬੰਧੀ,ଫ୍ୟାକ୍ଟୋରିଆଲ୍ |
ਮੰਤਰ,ଲାକୁନା
ਧਿਆਨ,ଆଘାତ
ਧਿਆਨ,ଆଘାତ
ਫਾਹੀ ਇਕਪਾਸੜ ਪਾਰਦਰਸ਼ੀਤਾ ਮਾਪਣ ਵਾਲਾ,ଫାହି ଏକପାଖିଆ ଅନୁମତି ମାପକାରୀ |
ਅਸਫਲਤਾ,ବିଫଳତା
ਫੇਲ ਮੋਡ,ବିଫଳ ମୋଡ୍ |
ਅਸਫਲਤਾ ਦੀ ਦਰ,ବିଫଳତା ହାର
ਫੇਅਰ ਚਾਈਲਡ ਸੈਮੀਕੰਡਕਟਰ,ମେଳା ଶିଶୁ ସେମିକଣ୍ଡକ୍ଟର |
ਪਤਝੜ ਦੀ ਮਿਆਦ,ପତନ ଅବଧି
ਪਤਿ ਕੈਲਾਡ ਕੋਰ,ପାଟି କାଲାଡ୍ କୋର |
ਪੈਟ ਕੋਰ,ପ୍ୟାଟ୍ କୋର୍ |
ਢਹਿ,ଭୁଶୁଡ଼ିବା |
ਝੂਠਾ,ମିଥ୍ୟା
ਫੋਲਡ ਪੇਪਰ,ଫୋଲଡ୍ କାଗଜ |
ਇੰਪੁੱਟ,ଇନପୁଟ୍
ਜਾਰੀ ਨੰਬਰ,ସଂଖ୍ୟା ସଂଖ୍ୟା
ਫਰਾਦ,farad
ਫੈਰਾਡੇ ਪ੍ਰਭਾਵ,ଦୂର ପ୍ରଭାବ
ਫੈਰਾਡੇ ਰੋਟੇਸ਼ਨ,ଫାରାଡେ ଘୂର୍ଣ୍ଣନ |
faraday ਸਕਰੀਨ,ଦୂର ପରଦା |
faraday ਸਥਿਰ,ଫାରାଡେ ସ୍ଥିର |
ਫੈਰਾਡੇ ਦਾ ਕਾਨੂੰਨ,ଫାରାଡେଙ୍କ ନିୟମ |
ਪ੍ਰਤੀਕ੍ਰਿਤੀ,ପ୍ରତିକୃତି
ਪ੍ਰਤੀਕ੍ਰਿਤੀ ਪ੍ਰਾਪਤ ਕਰਨ ਵਾਲਾ,ପ୍ରତିକୃତି ରସିଭର୍ |
ਪ੍ਰਤੀਕ੍ਰਿਤੀ ਸੰਚਾਰਕ,ପ୍ରତିକୃତି ଯୋଗାଯୋଗକାରୀ |
ਪ੍ਰਤੀਕ੍ਰਿਤੀ,ପ୍ରତିକୃତି
ਨਕਲ ਸਿਗਨਲ,ନକଲ ସଙ୍କେତ
ਤਿੱਖੀ ਕੋਰ,ତୀକ୍ଷ୍ଣ ମୂଳ |
ਤੇਜ਼ ਫੋਰੀਅਰ ਪਰਿਵਰਤਨ,ଶୀଘ୍ର ଫୁରିଅର୍ ଟ୍ରାନ୍ସଫର୍ମ |
ਜਹਾਜ ਰਸੀਦ ਦਿਨਕਾਰੀ,ଜାହାଜ ରସିଦ ଡିଙ୍କାରୀ |
ਫਾਈਲ ਵੰਡ ਅਨੁਸੂਚੀ,ଫାଇଲ୍ ଆବଣ୍ଟନ କାର୍ଯ୍ୟସୂଚୀ |
ਘਾਤਕ ਗਲਤੀ,ସାଂଘାତିକ ତ୍ରୁଟି |
ਮੂਲ ਫਾਇਲ,ପ୍ୟାରେଣ୍ଟ୍ ଫାଇଲ୍ |
ਇੰਪੁੱਟ,ଇନପୁଟ୍
"ਨੁਕਸ, ਨੁਕਸ","ଦୋଷ, ଦୋଷ"
ਨੁਕਸ ਵਿਸ਼ਲੇਸ਼ਣ,ତ୍ରୁଟି ବିଶ୍ଳେଷଣ |
ਨੁਕਸ ਰੇਟਿੰਗ,ତ୍ରୁଟି ମୂଲ୍ୟାୟନ
ਨੁਕਸ ਸਥਾਨਕਕਰਨ,ତ୍ରୁଟି ଲୋକାଲାଇଜେସନ୍ |
ਨੁਕਸ ਸਥਾਨਕ ਪੁਲ,ତ୍ରୁଟି ସ୍ଥାନୀୟ ସେତୁ |
ਫਾਲਟ ਫਿਲਟਰ ਟੌਗਲ,ତ୍ରୁଟି ଫିଲ୍ଟର ଟୋଗଲ୍ |
ਗਿਰਾਵਟ ਸਹਿਣਸ਼ੀਲਤਾ,ସହନଶୀଳତା
Fano ਦਾ ਐਲਗੋਰਿਦਮ,ଫାନୋର ଆଲଗୋରିଦମ |
ਜਾਰੀ ਨੰਬਰ,ସଂଖ୍ୟା ସଂଖ୍ୟା
ਮੁੱਦਾ ਨੰਬਰ ਰੁੱਖ,ସଂଖ୍ୟା ଗଛ ଦିଅ |
ਫੈਕਸ,ଫ୍ୟାକ୍ସ
ਫਾਇਲ ਸੁਮੇਲ,ଫାଇଲ୍ ମିଶ୍ରଣ |
F ਕਨੈਕਟਰ,F ସଂଯୋଜକ |
ਬਾਰੰਬਾਰਤਾ ਡਿਵੀਜ਼ਨ ਮਲਟੀਪਲੈਕਸਰ,ଫ୍ରିକ୍ୱେନ୍ସି ଡିଭିଜନ୍ ମଲ୍ଟିପ୍ଲେକ୍ସର୍ |
FEC ਕੋਡ,FEC କୋଡ୍
ਫੈਡਰਲ ਸੰਚਾਰ ਕਮਿਸ਼ਨ,ଫେଡେରାଲ୍ ଯୋଗାଯୋଗ ଆୟୋଗ |
ਮੁੜ ਨਿਵੇਸ਼ ਲੂਪ ਲਾਭ,ପୁନ rein ନିବେଶ ଲୁପ୍ ଲାଭ |
ਘਟੀਆ ਚੁੰਬਕੀ ਸਮੱਗਰੀ,ଆଘାତପ୍ରାପ୍ତ ଚୁମ୍ବକୀୟ ପଦାର୍ଥ |
ਇੰਪੁੱਟ,ଇନପୁଟ୍
ਮੁੜ ਨਿਵੇਸ਼ ਉਪਜ,ପୁନ vest ନିବେଶ ଅମଳ |
ਗੁਜ਼ਾਰੇ ਦਾ ਨੁਕਸਾਨ,ରୋଜଗାର କ୍ଷତି
ਮੁੜ ਨਿਵੇਸ਼,ପୁନ vest ନିବେଶ
ਮੁੜ ਨਿਵੇਸ਼ ਐਂਪਲੀਫਾਇਰ,ପୁନ rein ନିବେଶ ଏମ୍ପ୍ଲିଫାୟର୍ |
ਮੁੜ ਜਾਣ-ਪਛਾਣ ਵਿਗਾੜ,ପୁନ tr ଉତ୍ପାଦନ ବିକୃତି |
ਮੁੜ-ਨਿਵੇਸ਼ ਬਲਾਕ ਚਿੱਤਰ,ପୁନ rein ନିବେଶ ବ୍ଲକ ଚିତ୍ର |
ਮੁੜ-ਨਿਵੇਸ਼ ਸਟ੍ਰੀਮ ਚਿੱਤਰ,ପୁନ rein ନିବେଶ ଷ୍ଟ୍ରିମ୍ ଚିତ୍ର |
ਬਹਾਲੀ ਲੂਪ,ପୁନ st ସ୍ଥାପନ ଲୁପ୍ |
ਮੁੜ ਨਿਵੇਸ਼ ਔਸਿਲੇਟਰ,ପୁନ rein ନିବେଶ ଓସିଲେଟର |
ਮੁੜ ਨਿਵੇਸ਼ ਦੀ ਦੌੜ,ପୁନ rein ନିବେଶ ଦ race ଡ଼ |
ਪੁਨਰਨਿਵੇਸ਼ ਵਿਸਥਾਪਨ ਰਜਿਸਟਰ,ପୁନ in ନିବେଶ ବିସ୍ଥାପନ ରେଜିଷ୍ଟର |
ਮੁੜ ਨਿਵੇਸ਼ ਸਿਧਾਂਤ ਚਿੱਤਰ,ପୁନ vest ବିନିଯୋଗ ନୀତି ଚିତ୍ର |
ਮੁੜ ਜਾਣ-ਪਛਾਣ ਵੋਲਟੇਜ ਚਿੱਤਰ,ପୁନ tr ଉତ୍ପାଦନ ଭୋଲଟେଜ୍ ଚିତ୍ର |
ਫਰਮੀ ਪੱਧਰ,ଫର୍ମୀ ସ୍ତର |
ਫੇਰਿਕ ਇੰਡਕਟਰ,ଫେରିକ୍ ଇନଡକ୍ଟର |
ਫੇਰਾਈਟ,ଫେରାଇଟ୍ |
ferrite antenna,ଫେରାଇଟ୍ ଆଣ୍ଟେନା |
ferrite ਬੂਟੀ,ଫେରିଟ୍ ତୃଣ |
ferrite ਸਪਿਨਰ,ଫେରାଇଟ୍ ସ୍ପିନର୍ |
ferrite ਵੱਖ ਕਰਨ ਵਾਲਾ,ଫେରାଇଟ୍ ବିଛିନ୍ନକାରୀ |
ਫੇਰਾਈਟ ਲਾਈਨ ਐਕਸਟੈਂਸ਼ਨ,ଫେରାଇଟ୍ ଲାଇନ୍ ଏକ୍ସଟେନ୍ସନ୍ |
ਫੇਰਾਈਟ-ਕੋਰ ਟ੍ਰਾਂਸਫਾਰਮਰ,ଫେରାଇଟ୍-କୋର୍ ଟ୍ରାନ୍ସଫର୍ମର |
ਫੇਰੋ ਕਰੋਮ ਟੇਪ,ଫେରୋ କ୍ରୋମ୍ ଟେପ୍ |
ferromagnetism,ferromagnetism
ਕਿਸਮਤ,ଭାଗ୍ୟ
ਫੀਲਡ ਇਫੈਕਟ ਟਰਾਂਜ਼ਿਸਟਰ (FET),ଫିଲ୍ଡ ଇଫେକ୍ଟ ଟ୍ରାନଜିଷ୍ଟର (FET)
ਚਰਬੀ ਬੂਸਟਰ,ଫ୍ୟାଟ୍ ବୁଷ୍ଟର୍ |
fret ਪੂਰਕ ਸਮਰੂਪਤਾ,ଫ୍ରେଟ୍ ସଂପନ୍ନ ସମୃଦ୍ଧତା |
ਚਰਬੀ ਘਟਾਓ ਮੋਡ,ଫ୍ୟାଟ୍ ହ୍ରାସ ମୋଡ୍ |
"ਕਿਸਮਤ ਦਵੈਤ ਦੁਆਰ, ਦਵੈਤ ਦਰਵਾਜ਼ਾ","ଭାଗ୍ୟ ଦ୍ୱ ual ତ ଦ୍ୱାର, ଦ୍ୱ ual ତ ଦ୍ୱାର |"
ਚਰਬੀ ਵਿਕਾਸ ਮੋਡ,ଚର୍ବି ବୃଦ୍ଧି ଧାରା |
fret ਬਾਰੰਬਾਰਤਾ ਜਵਾਬ,ଫ୍ରେଟ୍ ଫ୍ରିକ୍ୱେନ୍ସି ପ୍ରତିକ୍ରିୟା |
ਫੈਟ ਗ੍ਰਾਫਿਕ ਵਿਸ਼ਲੇਸ਼ਣ,ଫ୍ୟାଟ୍ ଗ୍ରାଫିକ୍ ବିଶ୍ଳେଷଣ |
ਕਿਸਮਤ ਨਿਵੇਸ਼ ਸੁਰੱਖਿਆ,ଭାଗ୍ୟ ନିବେଶ ନିରାପତ୍ତା |
ਚਰਬੀ ਉਲਟ,ଚର୍ବି ଓଲଟା |
ਕਿਸਮਤ ਸਮਝੌਤਾ,ଭାଗ୍ୟ ଚୁକ୍ତି
ਚਰਬੀ mosfet,ଚର୍ବି ମସଫେଟ |
ਚਰਬੀ ਚਾਲਕਤਾ,ଫ୍ୟାଟ୍ କଣ୍ଡକ୍ଟିଭିଟି |
ਸੌਣ ਦਾ ਸਮਾਂ,ଶୋଇବା ସମୟ |
ਫਾਇਲ ਆਯਾਤ,ଫାଇଲ୍ ଆମଦାନି |
ਫਾਈਬਰ,ଫାଇବର
ਫਾਈਬਰ ਕੁਨੈਕਟਰ,ଫାଇବର ସଂଯୋଜକ |
ਫਾਈਬਰ ਵੰਡਿਆ ਡਾਟਾ ਇੰਟਰਫੇਸ,ଫାଇବର ବଣ୍ଟିତ ଡାଟା ଇଣ୍ଟରଫେସ୍ |
ਫਾਈਬਰ ਗਲਾਸ,ଫାଇବର ଗ୍ଲାସ |
ਫਾਈਬਰ ਆਪਟਿਕ ਲਿੰਕ,ଫାଇବର ଅପ୍ଟିକ୍ ଲିଙ୍କ୍ |
ਫਾਈਬਰ ਆਪਟਿਕਸ ਟ੍ਰਾਂਸਮਿਸ਼ਨ ਵਿੰਡੋ,ଫାଇବର ଅପ୍ଟିକ୍ସ ଟ୍ରାନ୍ସମିସନ୍ ୱିଣ୍ଡୋ |
ਫਾਈਬਰ ਲਾਈਟ ਡਿਟੈਕਟਰ,ଫାଇବର ଲାଇଟ୍ ଡିଟେକ୍ଟର୍ |
ਫਾਈਬਰ ਬੰਧਨ,ଫାଇବର ବନ୍ଧନ |
ਫਿਬੋਨਾਚੀ ਨੰਬਰ,ଫାଇବୋନାକ୍ସି ସଂଖ୍ୟା |
ਵਰਚੁਅਲ ਸ਼ੋਰ ਜਨਰੇਟਰ,ଭର୍ଚୁଆଲ୍ ଶବ୍ଦ ଜେନେରେଟର |
ਪ੍ਰਾਪਤ ਕਰਨ ਵਾਲੇ ਦੀ ਵਫ਼ਾਦਾਰੀ,ପ୍ରାପ୍ତକର୍ତ୍ତାଙ୍କ ବିଶ୍ୱସ୍ତତା |
ਧੋਖਾਧੜੀ,ଜାଲିଆତି
ਖੇਤਰ ਸਹਾਇਤਾ ਪ੍ਰਾਪਤ,କ୍ଷେତ୍ର ସହାୟତା
ਖੇਤਰ ਪ੍ਰਭਾਵ ਜੰਤਰ,କ୍ଷେତ୍ର ପ୍ରଭାବ ଉପକରଣ
ਖੇਤਰ ਪ੍ਰਭਾਵ ਸਵਿੱਚ,ଫିଲ୍ଡ ଇଫେକ୍ଟ ସୁଇଚ୍
ਖੇਤਰ ਪ੍ਰਭਾਵਸ਼ਾਲੀ ਟਰਾਂਜ਼ਿਸਟਰ,କ୍ଷେତ୍ର ପ୍ରଭାବଶାଳୀ ଟ୍ରାନଜିଷ୍ଟର |
ਖੇਤਰ ਨਿਕਾਸ,କ୍ଷେତ୍ର ନିର୍ଗମନ |
ਲੀਡ ਸਰੀਰ,ସୀସା ଶରୀର |
ਖੇਤਰ ਦੀ ਬਾਰੰਬਾਰਤਾ,କ୍ଷେତ୍ର ଆବୃତ୍ତି
ਖੇਤਰ ਦੀ ਤੀਬਰਤਾ,କ୍ଷେତ୍ରର ତୀବ୍ରତା |
ਖੇਤਰ ਪ੍ਰੋਗਰਾਮ ਤਰਕ ਐਰੇ,ଫିଲ୍ଡ ପ୍ରୋଗ୍ରାମ୍ ଲଜିକ୍ ଆରେ |
ਖੇਤਰ ਟੈਸਟ,କ୍ଷେତ୍ର ପରୀକ୍ଷା
ਖੇਤਰ ਰੱਦ,କ୍ଷେତ୍ର ପ୍ରତ୍ୟାହାର
FIFO ਮੈਮੋਰੀ,FIFO ସ୍ମୃତି
ਕੁਸ਼ਲਤਾ ਸੂਚਕਾਂਕ,ଦକ୍ଷତା ସୂଚକାଙ୍କ
ਫਾਈਲ,ଫାଇଲ୍ |
ਫਾਈਲ ਫਿਲਰ,ଫାଇଲ୍ ଫିଲର୍ |
ਫਾਈਲ ਕਮਾਂਡ,ଫାଇଲ୍ କମାଣ୍ଡ୍ |
ਫਾਇਲ ਸਰਵਰ,ଫାଇଲ୍ ସର୍ଭର |
ਪਰਤ ਕੈਪਸੀਟਰ,ସ୍ତର କ୍ୟାପେସିଟର୍ |
ਪਰਤ ਰੋਧਕ,ସ୍ତର ପ୍ରତିରୋଧକ |
ਫਿਲਟਰ,ଫିଲ୍ଟର୍
ਫਿਲਟਰ ਵਿਸ਼ੇਸ਼ਤਾਵਾਂ,ଫିଲ୍ଟର ବ characteristics ଶିଷ୍ଟ୍ୟଗୁଡିକ
ਫਿਲਟਰ ਸਰਕਟ,ଫିଲ୍ଟର ସର୍କିଟ |
ਸੰਗ੍ਰਹਿ,ସଂଗ୍ରହ
ਫਿਲਟਰ ਡਿਜ਼ਾਈਨ,ଫିଲ୍ଟର ଡିଜାଇନ୍
ਸੰਚਾਰ ਡਾਟਾ,ଯୋଗାଯୋଗ ତଥ୍ୟ
ਫਿਲਟਰ ਵਿਧੀ,ଫିଲ୍ଟର ପଦ୍ଧତି |
ਫਿਲਟਰ ਪੁਨਰ ਨਿਰਮਾਣ,ଫିଲ୍ଟର ପୁନ struction ନିର୍ମାଣ |
ਅੰਤਮ ਅਸੈਂਬਲਿੰਗ,ଅନ୍ତିମ ସମାବେଶ |
ਫਿੰਗਰ ਪ੍ਰਿੰਟ,ଫିଙ୍ଗର ପ୍ରିଣ୍ଟ |
ਸੀਮਤ ਆਵੇਗਸ਼ੀਲ ਰਿਪੋਰਟਿੰਗ ਫਿਲਟਰ,ସୀମିତ ଇମ୍ପ୍ଲୁସିଭ୍ ରିପୋର୍ଟିଂ ଫିଲ୍ଟର୍ |
ਸੀਮਿਤ ਪੈਰਾਮੀਟਰ,ସୀମିତ ପାରାମିଟର |
ਸੀਮਿਤ ਰਾਜ ਮਸ਼ੀਨ,ସୀମିତ ରାଜ୍ୟ ଯନ୍ତ୍ର |
ਗੋਲੀਬਾਰੀ ਕੋਣ,ଫାୟାରିଙ୍ଗ୍ କୋଣ |
ਫਰਮਵੇਅਰ,ଫର୍ମୱେୟାର |
ਪਹਿਲਾ ਚਿੱਤਰ ਸ਼ਬਦ,ପ୍ରଥମ ଚିତ୍ର ଶବ୍ଦ |
ਪਹਿਲਾ ਆਰਡਰ ਪਰਾਸ਼,ପ୍ରଥମ ଅର୍ଡର ପ୍ରଶ୍ |
ਫਿਸ਼ਰ ਲੂਪ ਟੈਸਟ,ଫିସର୍ ଲୁପ୍ ପରୀକ୍ଷା |
ਸਥਿਰ,ସ୍ଥିର
ਸਥਿਰ attenuator,ସ୍ଥିର ଆଟେନୁଏଟର୍ |
ਸਥਿਰ ਸਥਿਤੀ,ସ୍ଥିର ଆଭିମୁଖ୍ୟ
ਸਥਿਰ ਕੈਲਕੁਲੇਟਰ,ସ୍ଥିର କାଲକୁଲେଟର
ਸਥਿਰ ਖੇਤਰ,ସ୍ଥିର କ୍ଷେତ୍ର |
ਅਸਾਈਨਮੈਂਟ ਮਸ਼ੀਨ,ଆସାଇନମେଣ୍ଟ ମେସିନ୍ |
ਨਿਸ਼ਚਿਤ ਸਮਾਂ ਕੰਟਰੋਲਰ,ସ୍ଥିର ସମୟ ନିୟନ୍ତ୍ରକ |
ਝੰਡਾ,ପତାକା
flange,ଫ୍ଲେଞ୍ଜ୍
ਫਲੈਪ attenuator,ଫ୍ଲାପ୍ ଆଟେନୁଏଟର୍ |
ਚਮਕਦਾਰ,ଜ୍ୱଳନ୍ତ
ਚਮਕ ਕਨਵਰਟਰ,ଉଜ୍ଜ୍ୱଳତା ରୂପାନ୍ତରକାରୀ |
ਗਲੋ,ଚମକ
ਫਲੈਟ ਫਲੋਰ ਸਕੈਨਿੰਗ,ଫ୍ଲାଟ ଫ୍ଲୋର ସ୍କାନିଂ |
ਫਲੈਟ ਕੋਇਲ,ଫ୍ଲାଟ କୋଇଲ୍ |
ਫਲੈਟ ਫਾਇਲ,ଫ୍ଲାଟ ଫାଇଲ୍ |
ਫਲੈਟ ਫਿਲਟਰ,ଫ୍ଲାଟ ଫିଲ୍ଟର |
ਫਲੈਟ ਪੈਕ,ଫ୍ଲାଟ ପ୍ୟାକ୍ |
ਫਲੈਟ ਰਿਬਨ ਕੇਬਲ,ଫ୍ଲାଟ ରିବନ୍ କେବୁଲ୍ |
ਫਲੈਟ ਚੋਟੀ ਦਾ ਨਮੂਨਾ,ଫ୍ଲାଟ ଟପ୍ ନମୁନା |
F-ਪਰਤ,F- ସ୍ତର |
F-ਲੇਅਰ ਆਇਨੋਸਫੀਅਰ,F- ସ୍ତର ଆୟନୋସାଇଫର୍ |
ਫਲੇਮਿੰਗ,ଫ୍ଲେମିଂ
ਫਲੇਮਿੰਗ ਅਤੇ ਕਲਿੰਟਨ ਡਾਇਵਰਜੈਂਸ ਵਿਧੀ,ଫ୍ଲେମିଂ ଏବଂ କ୍ଲିଣ୍ଟନ୍ ଡାଇଭର୍ଜେନ୍ସ ପଦ୍ଧତି |
ਉੱਡਣਾ,ut ୁଲା
ਵਹਿਣ ਦਾ ਸ਼ੋਰ,ଶବ୍ଦ ଶବ୍ଦ
ਫਲਟਰ ਫੋਟੋਮੀਟਰ,ଫ୍ଲଟର୍ ଫୋଟୋମିଟର |
ਫਲਿਪ ਫਲਾਪ,ଫ୍ଲିପ୍ ଫ୍ଲପ୍
ਫਲਿੱਪ ਫਲਾਪ ਅਸਿੰਕਰੋਨਸ ਨਿਵੇਸ਼,ଫ୍ଲିପ୍ ଫ୍ଲପ୍ ଅସନ୍ତୁଳିତ ବିନିଯୋଗ |
ਫਲਿੱਪ ਫਲਾਪ ਵਿਸ਼ੇਸ਼ਤਾਵਾਂ,ଫ୍ଲିପ୍ ଫ୍ଲପ୍ ବ acter ଶିଷ୍ଟ୍ୟଗୁଡିକ |
ਫਲਿੱਪ ਫਲਾਪ ਕਾਲ ਸਿਗਨਲ,ଫ୍ଲିପ୍ ଫ୍ଲପ୍ କଲ୍ ସିଗ୍ନାଲ୍ |
ਫਲਿੱਪ ਫਲਾਪ ਟਾਈਮਲਾਈਨ,ଫ୍ଲିପ୍ ଫ୍ଲପ୍ ଟାଇମଲାଇନ୍ |
ਫਲਿੱਪ ਫਲਾਪ ਕੋਰ-ਟਰਿੱਗਰ ਕੀਤਾ ਗਿਆ,ଫ୍ଲିପ୍ ଫ୍ଲପ୍ କୋର୍-ଟ୍ରିଗର୍ |
ਫਲਿੱਪ ਫਲਾਪ jK ਟ੍ਰਿਗਰ,ଫ୍ଲିପ୍ ଫ୍ଲପ୍ jK ଟ୍ରିଗର |
ਫਲਿੱਪ ਫਲਾਪ ਕੁੰਡੀ,ଫ୍ଲିପ୍ ଫ୍ଲପ୍ ଲ୍ୟାଚ୍ |
ਫਲਿੱਪ ਫਲਾਪ ਮਾਸਟਰ-ਸੇਵ,ଫ୍ଲିପ୍ ଫ୍ଲପ୍ ମାଷ୍ଟର-ଦାସ |
ਫਲਿੱਪ ਫਲਾਪ RS,ଫ୍ଲିପ୍ ଫ୍ଲପ୍ RS
ਫਲਿੱਪ ਫਲਾਪ ਸਟਾਰਟਅੱਪ ਰੀਸਟਾਰਟ ਸੈੱਟ ਰੀਸੈਟ (SR),ଫ୍ଲିପ୍ ଫ୍ଲପ୍ ଷ୍ଟାର୍ଟଅପ୍ ପୁନ Rest ସେଟ୍ ସେଟ୍ ପୁନ et ସେଟ୍ (SR)
ਫਲਿੱਪ ਫਲਾਪ ਸਮਕਾਲੀ ਨਿਵੇਸ਼,ଫ୍ଲିପ୍ ଫ୍ଲପ୍ ସିଙ୍କ୍ରୋନସ୍ ନିବେଶ |
ਫਲੋਟੇਸ਼ਨ ਚਾਰਜ,ଫ୍ଲୋଟେସନ୍ ଚାର୍ଜ |
ਫਲੋਟ ਗਠਨ,ଭାସମାନ ଗଠନ |
ਫਲੋਟਿੰਗ ਗੇਟ,ଭାସମାନ ଗେଟ୍ |
ਵੰਡਣਾ,ବିଭାଜନ
ਅਣ-ਕੁਨੈਕਟਿਡ ਲੋਡ,ସଂଯୋଗ ହୋଇନଥିବା ଭାର |
ਗੈਰ-ਸੰਬੰਧਿਤ ਸਰੋਤ,ସମ୍ପର୍କିତ ଉତ୍ସ |
ਪੂਰੀ ਰੋਸ਼ਨੀ,ପୂର୍ଣ୍ଣ ଆଲୋକ
ਫਲਾਪੀ,ଫ୍ଲପି
ਫਲਾਪੀ ਡਿਸਕ,ଫ୍ଲପି ଡିସ୍କ |
ਵਹਾਅ,ପ୍ରବାହ
ਵਹਾਅ ਚਾਰਟ,ଫ୍ଲୋ ଚାର୍ଟ
ਗਰੇਡੀਐਂਟ ਚਿੱਤਰ,ଗ୍ରେଡିଏଣ୍ଟ୍ ଚିତ୍ର
ਵਹਾਅ ਦੀ ਦਿਸ਼ਾ,ପ୍ରବାହ ଦିଗ
ਵਹਾਅ ਲਾਈਨ,ପ୍ରବାହ ରେଖା
ਫਲੋਮੀਟਰ,ଫ୍ଲୋମିଟର
FLT U2 ਫਿਲਟਰ,FLT U2 ଫିଲ୍ଟର୍ |
ਬਹੁਵਚਨ ਡਿਕੈ ਥਿਊਰਮ,ବହୁଳ କ୍ଷୟ ତତ୍ତ୍। |
ਤਰਲ ਰਗੜ damping,ତରଳ ଘର୍ଷଣ ଡମ୍ପିଂ |
ਤਰਲ ਮੰਜ਼ਿਲ,ତରଳ ଚଟାଣ |
ਫਲੋਰੋਸੈਂਸ ਪ੍ਰਭਾਵ ਟਿਊਬ,ଫ୍ଲୋରୋସେନ୍ସ ଇଫେକ୍ଟ ଟ୍ୟୁବ୍ |
ਫਲੋਰੋਸੈਂਟ,ଫ୍ଲୋରୋସେଣ୍ଟ୍ |
ਉੱਡਣਾ,ut ୁଲା
ਵਹਾਅ ਦੀ ਘਣਤਾ,ଫ୍ଲକ୍ସ ସାନ୍ଦ୍ରତା |
ਪ੍ਰਵਾਹ ਦਰਵਾਜ਼ਾ ਮੈਗਨੇਟੋਮੀਟਰ,ଫ୍ଲକ୍ସ କବାଟ ମ୍ୟାଗ୍ନେଟୋମିଟର |
ਵਹਾਅ ਬਾਈਡਿੰਗ,ଫ୍ଲକ୍ସ ବାଇଣ୍ଡିଂ |
"ਫਲਾਕਸ ਮੀਟਰ, ਫਲੈਕਸ ਮੀਟਰ","ଫ୍ଲକ୍ସ ମିଟର, ଫ୍ଲକ୍ସ ମିଟର |"
ਵਹਾਅ ਸੋਲਡਰ,ଫ୍ଲକ୍ସ ସୋଲଡର |
ਵਿਰੋਧੀ ਸੱਟ,କାଉଣ୍ଟର ଆଘାତ
ਪ੍ਰਤੀਕਰਮ ਉੱਚ ਵੋਲਟੇਜ,ପ୍ରତିକ୍ରିୟା ଉଚ୍ଚ ଭୋଲଟେଜ୍ |
ਉਲਟ ਕਰੰਟ ਟ੍ਰਾਂਸਫਾਰਮਰ,ବିପରୀତ ଟ୍ରାନ୍ସଫର୍ମର |
ਸੰਚਵ ਪ੍ਰਭਾਵ,ଜମା ପ୍ରଭାବ
