English,Malayalam
Cube,ക്യൂബ് ക്യൂബ്
Cubic,"ക്യൂബ്, ക്യൂബ്, ക്യൂബ്, ത്രികോണം, ക്യൂബ്, ത്രികോണം"
Cubical Cleavage,ക്യൂബിക് പിളർപ്പ്
Cubicle,പരിക്രമണപഥം
Cumulative,സഞ്ചിത
Curie constant,ക്യൂറി സ്ഥിരം
Curie effect,ക്യൂറി പ്രഭാവം
Curic-point,"ക്യൂറി പോയിന്റ്, ക്യൂറി താപനില, ക്യൂറി ഡീമാഗ്നെറ്റൈസേഷൻ പോയിന്റ്"
curie (unit),ക്യൂറി
current,ധാര
current element,സ്ട്രീമിലെ ന്യൂനപക്ഷം
Curtailment,വിതരണ
Curvature,വക്രത
Curve,കർവ് കർവ് ലൈൻ
Curved,വളഞ്ഞ
curved beam,കർവ് ബാർ
curved surface,വളഞ്ഞ പേജ്
curve of growth,വളർച്ച വക്രം
Curvilinear,വളഞ്ഞത്
cut-off,"perforator, മുറിക്കൽ"
cut off field,അവസാന മേഖല
cut off frequency,അവസാന ആവൃത്തി
cut off point,അവസാന പോയിന്റ്
cut off velocity,ടെർമിനൽ പോയിന്റ് വേഗത
cut off voltage,ടെർമിനൽ വോൾട്ടേജ്
Cutter,"അവതാരകൻ, അവതാരകൻ"
Cybernetics,സൈബർനെറ്റിക്സ്
Cycle,"സൈക്കിൾ, സൈക്കിൾ, സൈക്കിൾ"
cycle per second,സെക്കൻഡിൽ സൈക്കിളുകൾ
cyclic,"ചാക്രിക, ചാക്രിക"
Cycling,കറങ്ങുക
cycloidal pendulum,ചാക്രിക പെൻഡുലം
Cyclotron,സൈക്ലോട്രോൺ
cyclotron frequency,സൈക്ലോട്രോൺ ഫ്രീക്വൻസി
cylinder,"സിലിണ്ടർ, സിലിണ്ടർ"
Cylindrical,"സിലിണ്ടർ, സിലിണ്ടർ ആകൃതി, സിലിണ്ടർ, സിലിണ്ടർ"
cylindrical harmonics,സിലിണ്ടർ ഹാർമോണിക്
damped,നനഞ്ഞു
damped harmonic oscillation,നനഞ്ഞ ലളിതമായ ഹാർമോണിക് ആന്ദോളനം
Damping,ഡാംപർ
Daniell cell,ഡാനിയൽ സെൽ
dark,ഇരുണ്ട്
data processing,"സംഭാവന ചെയ്ത വിഭവങ്ങൾ, കീഴിലുള്ള വിഭവങ്ങൾ, ട്രസ്റ്റ് ഉറവിടങ്ങൾ"
Daughter,"വിഘടിപ്പിക്കുന്ന നിർമ്മാതാവ്, ഉൽപ്പാദിപ്പിക്കുന്ന പാൽ, മാതാപിതാക്കൾ, സന്തതി"
Davission Germer experiment,ഡേവിസൺ ഹോട്ടർ പരീക്ഷണം
d .c. (=zero frequency component),D.C. (ഡയറക്ടീവ്)
dead space,നിഷ്ക്രിയ ഭാഗം
dead spot,നിശബ്ദ സ്ഥലം
de Broglie wave length,ഡി ബ്രാഗ്ലി തരംഗദൈർഘ്യം
Debye charactristic temperature,Debye സ്വഭാവ താപനില
Debye length,"ഡെബൈ നീളം, ഡെബി ദൂരം"
Debye relaxation time,കടം-അവധി
decay,ക്ഷയം
decay constant,ശോഷണ സൂചിക
decelerating,നേർപ്പിക്കുന്ന
deceleration,മന്ദബുദ്ധി
deceleration time,സമയം താൽക്കാലികമായി നിർത്തുക
Decibel,ഡെസിബെൽ
decibelmeter,ഡെസിബെലോമീറ്റർ
Decimal,"ദശാംശം, ദശാംശം"
declassify,വർഗ്ഗീകരണം
declination,"പ്രക്ഷോഭം, വിപ്ലവം, ഏറ്റെടുക്കൽ, തകർച്ച"
declination circle,ഐസോമെട്രിക് സർക്കിൾ
Decoder,ഡീകോഡർ
decomposition,"വിഘടനം, പിരിച്ചുവിടൽ"
Decompression,ഡീകംപ്രഷൻ
decontamination,അണുവിമുക്തമാക്കൽ
Decoration,അലങ്കാരം
Decoupling,സംയോജനം
decreasing function,പ്രവർത്തനം കുറയുന്നു
Decrement,കാലാവസ്ഥ
Deemphasis,ലംഘനം
deep level,സബ്ഫ്ലോർ
dcep space,ആഴമുള്ള സ്ഥലം
De-excitation,വ്യുൽപ്പന്നം
Defect,"വൈകല്യം, പിശക്, ക്ഷതം, കുറവ്"
Defective,തെറ്റായ
Defensive,പ്രതിരോധശേഷി
defining aperture,ലിമിറ്റർ വാതിൽ
definition,"നിർവചനം, വ്യക്തത"
Deflect,വ്യതിചലിപ്പിക്കുക
Deflecting,deflector
Deflection,"വ്യതിചലനം, വ്യതിചലനം"
deflection defocussing,ഡിഫ്ലെക്റ്റീവ് ഫോക്കസ്
deflection-doubling mirror,വ്യതിചലനം-ഇരട്ട കണ്ണാടി
deflection field,വ്യതിചലന മേഖല
deflection of gravity,ഗുരുത്വാകർഷണം ബാധിച്ച വ്യതിചലനം
deflection plates,ചുരുക്കെഴുത്ത് പ്ലേറ്റുകൾ
Defocussing,ശ്രദ്ധ കേന്ദ്രീകരിക്കുക
deformability,വൈകല്യം
Deformation,"വക്രീകരണം, വക്രീകരണം"
degasification,വിഗാസൺ
Degeneracy,"ധിക്കാരം, ധിക്കാരം"
Degenerate,"അശുദ്ധമാക്കുക (ver.), തരംതാഴ്ത്തുക (n.), തരംതാഴ്ത്തപ്പെടുക (v.)"
degenerate gas,മാലിന്യ വാതകം
degeneration,"വ്യതിചലനം, അഫാസിയ, ഇല്ലായ്മ, ഇല്ലായ്മ"
degenerative,സന്തോഷിപ്പിക്കുന്നത്
Degree,"ബിരുദം, ബിരുദം, മാഗ്നിറ്റ്യൂഡ്, ഡിഗ്രി, ഡിഗ്രി, അളവ്, ന്യൂമറേറ്റർ"
degree of concentration,ഏകാഗ്രത-വോളിയം
degree of dissociation,ഡിസോസിയേഷൻ അളവ്
degree of freedom,സ്വാതന്ത്ര്യത്തിന്റെ ബിരുദം. സ്വാതന്ത്ര്യത്തിന്റെ ബിരുദം
degree of ionisation,അയോണൈസേഷന്റെ അളവ്
degree of polarisation,ധ്രുവീകരണത്തിന്റെ വ്യാപ്തി
degree of precision,കൃത്യതയുടെ അളവ്
dehumidification,dehumidification
deionisation,ഡീയോണൈസേഷൻ
Delay,കാലതാമസം
Delayed,വൈകി
Delocalisation,പ്രാദേശികവൽക്കരണം
delta function,ഡെൽറ്റ പ്രവർത്തനം
Demagnetisation,demagnetization
Demagnetise,demagnetized curve
Demagnetiser,demagnetizer
demodulation,demodulation
dense packing,ഇടതൂർന്ന തിരക്ക്
Densitometer,സാന്ദ്രത ഗേജ്
Density,"സാന്ദ്രത, സാന്ദ്രത"
depletion layer,മൂല്യത്തകർച്ച നില
depletion zone,ശോഷണ മേഖല
depolarisation,ഡിപോളറൈസേഷൻ
depolarised,ഡിപോളറൈസ്ഡ്
depolariser,ഡിപോളറൈസർ
depth of field,"ഫീൽഡിന്റെ ആഴം, ഫീൽഡിന്റെ തീവ്രത"
derivative polarogram,"ഉരുത്തിരിഞ്ഞ പോളറോഗ്രാം, ഉരുത്തിരിഞ്ഞ ധ്രുവഗ്രാം"
derived,ഉരുത്തിരിഞ്ഞത്
Descending,"ഇറക്കം, ഇറക്കം"
descent,"ഇറക്കം, ഇറക്കം"
describe,"വിവരിക്കുക, നിർമ്മിക്കുക, വരയ്ക്കുക"
Descriptor,ഡിനോമിനേറ്റർ
Design,"രൂപകൽപ്പന ചെയ്യാൻ, രൂപകൽപ്പന ചെയ്യാൻ (n.) രൂപകൽപ്പന ചെയ്യാൻ, രൂപകൽപ്പന ചെയ്യാൻ (n.)"
Destruction,നാശം
destructive interference,വിനാശകരമായ ഇടപെടൽ
Destructive,"വിനാശകരമായ, വിനാശകരമായ"
Detection,"തിരിച്ചറിയൽ, കണ്ടെത്തൽ"
Detector,കളക്ടർ
Determinateness,നിർണായകവാദം
determinating,നിർണ്ണയിക്കുന്നയാൾ
determination,ദൃഢനിശ്ചയം
determine,നിർണ്ണയിക്കാൻ
determined,നിശ്ചയിച്ചു
Deuteron,ഡ്യൂറ്ററോൺ
develop (=develope),"പ്രകടിപ്പിക്കുക, വികസിപ്പിക്കുക, വികസിപ്പിക്കുക"
developer,"ഡെവലപ്പർ, ഡെവലപ്പർ"
development,"വികസനം, വികസനം"
Deviation,വ്യതിയാനം
Dew,മഞ്ഞു
dew point,മഞ്ഞു പോയിന്റ്
dextrorotary,ദക്ഷിണ ധ്രുവീകരണം
diagnostic test,ഡയഗ്നോസ്റ്റിക് ടെസ്റ്റ്
Diagonal,ഡയഗണൽ
Diagram,ഡയഗ്രം
Diagrammatic,ഡയഗ്രം
dial,ഡയൽ ചെയ്യുക
Diamagnetic,ഡയമാഗ്നറ്റിക്
Diamagnetics,"ഡയമാഗ്നറ്റോളജി, ഡയമാഗ്നറ്റിക് മെറ്റീരിയൽ"
Diamagnetism,ഡയമാഗ്നെറ്റിസം
Diameter,വ്യാസം
Diametrically opposite,വിപരീതമായി
Diamond,"വജ്രം, വജ്രം"
Diaphragm,"ഡയഫ്രം, ഡയഫ്രം"
Diathermanous,ചൂട് എക്സ്ചേഞ്ച്
diathermic,ചൂട് എക്സ്ചേഞ്ച്
diatonic scale,"ഡയറ്റോണിക് സ്വരഗ്രാം, ഡയറ്റോണിക് സ്വരഗ്രാം"
Dichotomy,"വിഭജനം, അർദ്ധകല"
dichromate cell,ഡൈക്രോമേറ്റ് സെൽ
Dichromatism,"ദ്വിമുഖം, വിഷ്വൽ ദ്വിമുഖം, ലെവൽ ദ്വിമുഖം"
Dictaphone,ഡിക്ടഫോൺ
dielectric,വൈദ്യുതചാലകം
dielectrics,വൈദ്യുതചാലകങ്ങൾ
diesel cycle,ഡീസൽ സൈക്കിൾ
difference,വിടവ്
difference frequency,"ഡിഫറൻഷ്യൽ ഫ്രീക്വൻസി, വ്യവകലന ആവൃത്തി"
Differential,"വ്യത്യസ്‌ത, വ്യത്യസ്‌ത, വ്യത്യസ്‌ത, വ്യത്യസ്‌ത, ഇന്റർസ്റ്റീഷ്യൽ, ഡിഫറൻഷ്യൽ"
differential absorption,ഡിഫറൻഷ്യൽ ആഗിരണം
differential amplifier (=difference amplifier),വ്യതിരിക്ത ആംപ്ലിഫയർ
differential calorimeter,"പെനിട്രേറ്റീവ് കലോറിമീറ്റർ, പെനിട്രേറ്റീവ് കലോറിമീറ്റർ"
differential capacitor,ഡിഫറൻഷ്യൽ കപ്പാസിറ്റർ
differential cross section,ഡിഫറൻഷ്യൽ സോൺ
differential Diffusion,ഡിഫറൻഷ്യൽ ഡിഫ്യൂഷൻ
differential equation,ഡിഫറൻഷ്യൽ സമവാക്യം
differential extinction coefficient,ഡിഫറൻഷ്യൽ എക്സിറ്റിൻഷൻ കോഫിഫിഷ്യന്റ്
differential ionisation chamber,ഇന്റർമീറ്റർ അയോണൈസേഷൻ ചേമ്പർ
differential isotope method,ഡിഫറൻഷ്യൽ ഐസോടോപ്പ് രീതി
differential velocity,ഡിഫറൻഷ്യൽ പ്രവേഗം
differentiate,വേർതിരിക്കുക
differentiated,"വ്യത്യസ്തമായ, വ്യത്യസ്തമായ"
Differentiation,"വ്യത്യാസം, വ്യത്യാസം"
diffraction,ഡിഫ്രാക്ഷൻ
diffractometer,ഡിഫ്രാക്റ്റോമീറ്റർ
Diffused,"വ്യാപിച്ച, വ്യാപിച്ച"
Diffuse,വ്യാപിച്ചു
diffusion,വ്യാപനം
diffusivity,ഡിഫ്യൂസിവിറ്റി
digit,"അക്കം, വ്യാസം, വിരൽ"
digital recording,ഡിജിറ്റൽ റെക്കോർഡിംഗ്
digital voltmeter,ഡിജിറ്റൽ വോൾട്ട്മീറ്റർ
di-isotopic element,ദ്വി-ഐസോടോപിക് മൂലകങ്ങൾ
dilatation,വ്യാപനം
dilation strain,വികാസ വൈകല്യം
dilatometer,എക്സോമീറ്റർ
Dilator,വിസ്ഫരിണി
Dimension,"വിപുലീകരണം, നീളം-വീതി, അളവ്, ശക്തി"
Dimensional,ഡൈമൻഷണൽ
Dimensionality,മാനം
dimensional unit,ഇൻഷുറൻസ് യൂണിറ്റ്
dimensionless,അളവില്ലാത്ത മാനം
diminution,"മൂല്യത്തകർച്ച, കുറവ്"
Dimmer,പ്രസരിപ്പുള്ള
diode,ഡയോഡ്
diopter,ഡയോപ്റ്റർ
dioptrical region,അപവർത്തന മേഖല
dioptric lens (=drum lens),റിഫ്രാക്റ്റിംഗ് ലെൻസ്
dip,"കുമ്പിടുക, കുമ്പിടുക, തൊട്ടി"
dip angle,വീഴ്ചയുടെ ആംഗിൾ
Dipole,ദ്വിധ്രുവം
dipole layer (=electric double layer),ബൈപോളാർ പാളി
Dirac delta function,dirac delta ഫംഗ്ഷൻ
Direct,"നേരായ, നേരായ, നേരായ, നേരിട്ടുള്ള, എതിർ"
direct correlation,അനുലോം പരസ്പരബന്ധം
direct current,നേരിട്ടുള്ള കറന്റ്
directed,നേരിട്ട്
direct impact,"നേരിട്ടുള്ള അടി, നേരായ അടി"
direction,"ദിശ, ദിശ"
Directional,ദിശാസൂചന
directional stability,ബഹിരാകാശ സ്ഥിരത
direction cosine,"ഡിക്കോസിൻ, ഡിക്കോസിൻ"
directive,"ദിശാസൂചകമായ, ദിശാസൂചകമായ, ദിശാസൂചകമായ"
directivity,ദിശാബോധം
direct lattice,സാധാരണ ലാറ്റിസ്
direct line,നേർരേഖ
directly proportional,തുടർച്ചയായ അനുപാതം
direct method,നേരിട്ടുള്ള രീതി
Director,സംവിധാനം
direct reading instrument,നേരിട്ടുള്ള വായന ഉപകരണം
direct vision telescope,മുന്നിൽ ദൂരദർശിനി
Disc,"ഒബ്ജക്റ്റ്, സർക്കിൾ, ഡിസ്ക്, ഡിസ്ക്"
Discharge,"നിമജ്ജനം, എഫ്യൂഷൻ, ബ്ലീച്ചിംഗ്"
discharge in cascade,വെള്ളം നിമജ്ജനം
discontinuity,"നിർത്തലാക്കൽ, നിർത്തലാക്കൽ, ഒടിവ്"
discontinuous,തുടർച്ചയായി
Discovery,"ഗവേഷണം, തിരയൽ"
Discrepancy,പൊരുത്തക്കേട്
Discrete,കണികകൾ
dish antenna,"കോൺകേവ് ആന്റിന, ഡിഷ് ആന്റിന"
disintegration,"പിരിച്ചുവിടൽ, ഗ്രാനുലേഷൻ"
disintegration constant,പിരിച്ചുവിടൽ സ്ഥിരമായ
disintegration energy,വിസർജ്ജന ഊർജ്ജം
disintegration half-life,പിരിച്ചുവിടൽ അർദ്ധായുസ്സ്
disintegration series,പിരിച്ചുവിടൽ ഗ്രേഡ്
Dislocation,"സ്ഥാനഭ്രംശം, സ്ഥാനഭ്രംശം, സ്ഥാനഭ്രംശം, സ്ഥാനഭ്രംശം"
dislocation line,"ഫോൾട്ട് ലൈൻ, ഫോൾട്ട് കോർ"
dislocation loop,തെറ്റ് ലൂപ്പ്
disorder,"ക്രമക്കേട്, ക്രമക്കേട്, ക്രമക്കേട്"
disordering,കുഴപ്പം
disorientation,"ആശയക്കുഴപ്പം, ആശയക്കുഴപ്പം"
dispersed,"ചിതറി, ചിതറി"
dispersion,"വിസരണം, ചിതറിക്കൽ"
Dispersity,പ്രൊജക്റ്റൈൽ
Dispersive,ചിതറിക്കിടക്കുന്ന
Dispersivity,പ്രതിഫലനം
Displacement,സ്ഥാനമാറ്റാം
Display,പ്രദർശനം
display unit (=console),കൺസോൾ
disruptive force,വിച്ഛേദിക്കുന്ന ശക്തി
dissimilar,അസമമായ
dissipation coefficient,ശോഷണം ഗുണകം
Dissipative,ദ്രവിക്കുന്ന
dissipative system,ശോഷണ സംവിധാനം
Dissociable,വേർപെടുത്താവുന്ന
Dissociated,വേർപിരിഞ്ഞു
Dissociation,സ്വഭാവം
Dissonance,പൊരുത്തക്കേട്
Distance,ദൂരം
Distant,അകലെ
Distinct,"വ്യതിരിക്തമായ, വ്യതിരിക്തമായ, വ്യതിരിക്തമായ, പ്രകടിപ്പിക്കുന്ന"
Distinction,വിവേചനം
distinctive property,വ്യതിരിക്തമായ സ്വത്ത്
Distinguish,"വേർതിരിക്കുക, വേർതിരിക്കുക"
Distorted,വികൃതമാക്കുക
Distortion,വൈകല്യം
distortional elasticity,രൂപഭേദം ഇലാസ്തികത
distributed amplifier,വിതരണം ചെയ്ത ആംപ്ലിഫയർ
Distribution,"വിതരണം, വിതരണം"
distributive law,"വിതരണ നിയമം, വിതരണ നിയമം"
Disturbance,അസ്വസ്ഥത
Disturbed,"അസ്വസ്ഥമായ, അസ്വസ്ഥമായ സന്തുലിതാവസ്ഥ"
disturbing force,ശല്യപ്പെടുത്തുന്ന ശക്തി
Diurnal,"അഹ്നിക്, ദിവാചർ, ദിവ, ഡെയ്‌ലി"
diurnal motion,ദൈനംദിന വേഗത
Divalent,ദ്വിമുഖം
Diverge,"ചിതറുക, ചിതറുക"
Divergence,"വ്യതിചലനം, വ്യതിചലനം, വ്യതിചലനം"
Divergent,വിഭിന്ന
diversion,വഴിതിരിച്ചുവിടൽ
Divided,"വിഭജിച്ചിരിക്കുന്നു, വിഭജിച്ചിരിക്കുന്നു"
division,"വിഭജനം, വിഭജനം, വിഭജനം"
D-layer of ionosphere,അയണോസ്ഫിയറിന്റെ ഡി പാളി
domain,"പ്രദേശം, പ്രവിശ്യ, പ്രദേശം, ഡൊമെയ്ൻ"
dome,"താഴികക്കുടം, താഴികക്കുടം"
dominant term,സ്വാധീനമുള്ള സ്ഥാനം
donor level,ദാതാവിന്റെ തലം
doped junction,മാഡിറ്റ് ഉടമ്പടി
Doping,"മായം ചേർക്കൽ, വ്യഭിചാരം"
Doppler effect,ഡോപ്ലർ പ്രഭാവം
Dose,"അളവ്, അളവ്"
Dosimeter,ക്വാണ്ടോമീറ്റർ
Dotted,"കുത്തുകളുള്ള, കുത്തുകളുള്ള"
Double,"ഇരട്ട, ഡിപ്ലോയിഡ്, ജോഡി, ഇരട്ട, സാധാരണ, ദ്വിമുഖം"
double bonds,ഇരട്ട ബോണ്ട്
double concave lens,ബികോൺവെക്സ് ലെൻസ്
double convex lens,ബികോൺവെക്സ് ലെൻസ്
double differentiation,ബൈനറി ഡിഫറൻഷ്യൽ
double ionization,ഇരട്ട അയോണൈസേഷൻ
double molecule,ഇരട്ട തന്മാത്ര
double precision,ഇരട്ട കൃത്യത
double refraction,ഇരട്ട അപവർത്തനം
double series,ഇരട്ട പരമ്പര
double stars,ജോടി നക്ഷത്രങ്ങൾ
doublet,ഇരട്ടി
doublet achromat,അക്രോമാറ്റിക് ലെൻസ് ജോഡി
Doubling,"വ്യാപനം, വികാസം"
doubly charged particles,ഇരട്ടി ചാർജുള്ള കണിക
Doubly degenerate,ഉഭയജീവി അഴിമതി
doubly ionised,ഇരട്ട അയോണൈസ്ഡ്
Downward,താഴേക്ക്
drag,ട്രാക്ഷൻ അയിര് സെമി കോംപാക്റ്റ്
drag force drift,ട്രാക്ഷൻ ഫോഴ്സ്
drift,"വാ, ഓട്ടം, അപ്പോദ്, ഡ്രിഫ്റ്റ് (ഖനനം), പഞ്ച് (ഭക്ഷണം), സ്ഥാനചലനം"
Drift current,ഒഴുകുന്ന നീരൊഴുക്ക്
Driving,പ്രവർത്തനക്ഷമമായ
driving voltage,ചാലക വോൾട്ടേജ്
drop ball,ചെറിയ പന്ത്
drop dead halt (=dead halt),പെട്ടെന്നുള്ള ഇടവേള
droplet,"ഡോട്ട്, മൈക്രോ പോയിന്റ്, തുള്ളി"
dropping,വീഴ്ച
Dry,ഉണക്കുക
dry and wet bulb hygrometer,ഡ്രൈ ഡ്രൈ ഹൈഗ്രോമീറ്റർ
dry contact,പരാജയപ്പെട്ട കോൺടാക്റ്റ്
dual operation,"ഇരട്ട പ്രവർത്തനം, ഇരട്ട പ്രവർത്തനം"
duct,നാളി
Ductile,ടാൻസൈൽ
ductility,ടാൻസൈൽ
dull,മങ്ങിയ
dummy,നിശബ്ദമാക്കുക
dumping,നിക്ഷേപം
dwar star,വാമൻ താര
dyad-axis,ഇരട്ട അക്ഷം
dynamic,ചലനാത്മകം
dynamical,ചലനാത്മകം
dynamics,"ചലനാത്മകത, ചലനാത്മകത"
dynamo,ഡൈനാമോ
Dyne,ഭക്ഷണം കഴിക്കുക
earth,"ഭൂമി, ഭൂമി"
earthquake intensity,ഭൂകമ്പ തീവ്രത
earth satellite,ഭൂമി ഉപഗ്രഹം
earth system (=ground system of an antenna),ഭൂമി കണക്ഷൻ സിസ്റ്റം
earth wire,ഗ്രൗണ്ട് വയർ
eccentric,"കേന്ദ്രം, കേന്ദ്രാഭിമുഖം"
Eccentricity,ഉത്കേന്ദ്രത
echelon,എച്ചലോൺ
echo,പ്രതിധ്വനി
Eclipse,അനുമാനം
ecliptic coordinates,വിപ്ലവം സർക്കുലർ കോർഡിനേറ്റുകൾ
Eddy,ചുഴി
edge dislocation,എഡ്ജ് തെറ്റ്
edge effect,കാതലായ പ്രഭാവം
Edison cell,എഡിസൺ സെൽ
Edit,തിരുത്തുക
effective,ഫലപ്രദമായ
Efficiency,കാര്യക്ഷമത
effort,ശ്രമം
effusion,ഡിസ്ചാർജ്
Eigen,"ആലങ്കാരിക, ഈജൻ"
eightspin,അഷ്ടഭുജം
Einstein-Bose distribution law,ഐൻസ്റ്റീൻ-ബോസ് വിതരണ നിയമം
Einstein-de-Hass effect,തൽക്ഷണ പ്രഭാവം
Einsteinium,ഐൻസ്റ്റീനിയം
Einstein Smoluchowski Equation,ഐൻസ്റ്റീൻ സ്മോലുചോവ്സ്കി സമവാക്യം
Einstein space,ഐൻസ്റ്റീൻ-ജനസംഖ്യ
Ejection,പുറത്താക്കൽ
Ejection capsule,എജക്റ്റർ കാപ്സ്യൂൾ
Ejector,എജക്റ്റർ
ejector plate,ക്ലിയറൻസ് ബോർഡ്
Elastance,വിപരീത കപ്പാസിറ്റൻസ്
elastic,ഇലാസ്റ്റിക്
elastic after effect (=elastic lag),"ഇലാസ്റ്റിക് പ്രതികരണ പ്രഭാവം, ഇലാസ്റ്റിക് പിൻഭാഗം"
elastically anisotropic body,ആന്ദോളന ശരീരം
elasticity,ഇലാസ്തികത
elasticometer,"ഇലാസ്റ്റികോമീറ്റർ, ഇലാസ്റ്റികോമീറ്റർ"
elastic stiffness,ഇലാസ്റ്റിക് മെല്ലെബിലിറ്റി
E-layer of ionosphere,അയണോസ്ഫിയറിന്റെ ഇ-പാളി
electret,ഇലക്ട്രേറ്റ്
Electrical,"വൈദ്യുത, വൈദ്യുത"
electricity,വൈദ്യുതി
electrification (electrostatics),"വൈദ്യുതീകരണം, ചാർജിംഗ്"
electrified,വൈദ്യുതീകരിച്ചു
electrified particles,"ചാർജ്ജ് കണിക, ചാർജ്ജ് കണിക"
Electroacoustic,ഇലക്ട്രോകോസ്റ്റിക്
Electro-acoustics,ഇലക്ട്രോ-അക്കോസ്റ്റിക്സ്
Electrocaloric,ഇലക്ട്രോ തെർമൽ
electrochemical,ഇലക്ട്രോകെമിക്കൽ
equivalent,തത്തുല്യമായ
Electrode,ഇലക്ട്രോഡ്
Electrodynamics,ഇലക്ട്രോഡൈനാമിക്സ്
electrokinetic effect,ഇലക്ട്രോഡൈനാമിക് പ്രഭാവം
Electrolysis,ഗാൽവാനിക് ഒറ്റപ്പെടൽ
Electrolyte,ഇലക്ട്രോലൈറ്റ്
electrolytic,വൈദ്യുതവിശ്ലേഷണം
Electrolyzer,"ഇലക്ട്രോഫോറെസിസ്, ഇലക്ട്രോഫോറെസിസ്"
electromagnet,വൈദ്യുതകാന്തികം
Electromagnetic,വൈദ്യുതകാന്തിക മണ്ഡലം
Electromagnetics,വൈദ്യുതകാന്തികത
electromagnetism,വൈദ്യുതകാന്തികത
electrometer valve (=electrometer tube),"ഇലക്ട്രോമീറ്റർ നോസൽ, ഇലക്ട്രോമീറ്റർ വാൽവ്"
electromotive force,ഇലക്ട്രോമോട്ടീവ് ഫോഴ്സ്
Electron,ഇലക്ട്രോൺ
electronegative,വായ്പ-വൈദ്യുതി
Electronic,ഇലക്ട്രോണിക്
electronic eigenfunction,ഇലക്ട്രോണിക് ഈജൻഫംഗ്ഷൻ
electronic energy,ഇലക്ട്രോണിക് ഊർജ്ജം
electronics,ഇലക്ട്രോണിക്സ്
electron optics (=electro-optics),ഇലക്ട്രോൺ ഒപ്റ്റിക്സ്
Electro-optics,ഇലക്ട്രോ ഒപ്റ്റിക്സ്
Electropositive,വൈദ്യുതകാന്തികത
Electroscope,ഇലക്ട്രോസ്കോപ്പ്
Electrostatic,ഇലക്ട്രോസ്റ്റാറ്റിക്
Electrostatics,ഇലക്ട്രോസ്റ്റാറ്റിക്സ്
electrostriction,ഇലക്ട്രോഫോറെസിസ്
electrovalency,വൈദ്യുത ബന്ധം
electrovalent,ഇലക്ട്രിക്കൽ കണക്റ്റർ
Element,"ഘടകങ്ങൾ, ന്യൂനപക്ഷങ്ങൾ, ഘടകങ്ങൾ"
elementary,"പ്രാഥമിക, പ്രാഥമിക, മൂലക"
elementary charge,യഥാർത്ഥ ചാർജ്
Elevation,"ഉയർച്ച, ഉയർച്ച, ഉയർച്ച, ഉയർച്ച, ഉയർച്ച"
elevation,ആൾട്ടിമീറ്റർ
meter elevator,"എലിവേറ്റർ, എലിവേറ്റർ"
ellipse of aberration,ദീർഘവൃത്തം അല്ലാത്തത്
Elongation,"നീളം, മാഗ്നിഫിക്കേഷൻ, വ്യാപനത്തിന്റെ കോൺ"
Emanating,"റിലീസ്, റിലീസ്"
Emanation,"വ്യാപനം, സന്തതി"
Embed,എംബഡ് ചെയ്യാൻ
Embedded,ഉൾച്ചേർത്തത്
Emergent,ഇഷ്യൂചെയ്തു
Emission,ഉദ്വമനം
Emissivity,"ഉദ്വമനം, ഉദ്വമനം"
Emittance,ഉദ്വമനം
emitter,"എമിറ്റർ, എമിറ്റർ"
Emphasis,"പ്രീ-ബലപ്പെടുത്തൽ, ബലം"
empirical,അനുഭവപരമായ
Empty,"ശൂന്യമായ, നിറയ്ക്കാത്ത"
Emulsifier,"emulsifier, emulsifier"
Emulsion,"എമൽഷൻ, എമൽഷൻ"
End,"അവസാനം, അവസാനം, അവസാനം, അവസാനം"
end correction,അന്തിമ പുനരവലോകനം
endoergic,ഊർജ്ജ കാര്യക്ഷമമായ
end on position,"അച്ചുതണ്ട് സ്ഥാനം, എ-സ്ഥാനം"
Endothermic,"എൻഡോതെർമിക്, എൻഡോതെർമിക്"
endothermic process,എൻഡോതെർമിക് പ്രക്രിയ
energise energy,ഊർജം പകരാൻ
energy content,അന്തർലീനമായ ഊർജ്ജം
energy index,ഊർജ്ജ ഊർജ്ജം
engine engineering,"എഞ്ചിൻ എഞ്ചിനീയറിംഗ്, എഞ്ചിനീയറിംഗ്"
enhancement,വളർച്ച
enriched isotope,സമ്പന്നമായ ഐസോടോപ്പുകൾ
enriched reactor,വർദ്ധിപ്പിച്ച റിയാക്ടർ
enriching,സമ്പുഷ്ടീകരണം
enrichment,അഭിവൃദ്ധി
Ensemble,"സെറ്റ്, കമ്മ്യൂണിറ്റി"
enthalpy,"enthalpy, കേവല ചൂട്"
entity,ശക്തി
Entropy,എൻട്രോപ്പി
entry,പ്രവേശനം
Enumeration,"എണ്ണുക, എണ്ണുക"
envelope of surface,പേജിനേഷൻ
epicentral,പ്രഭവകേന്ദ്രം
Episcope,"അതാര്യമായ, എപ്പിസ്കോപ്പ്"
epitaxial layer,epitaxy പാളി
epitaxy,"apitaxi, overrun"
equal,"തുല്യ, തുല്യ, തുല്യ, തുല്യ"
Equaliser,സമനില
Equality,തുല്യത
Equation,സമവാക്യം
Equator,"ഭൂമധ്യരേഖ, ഭൂമധ്യരേഖ, ഭൂമധ്യരേഖ, ഭൂമധ്യരേഖ"
Equatorial,"മധ്യരേഖാ, മധ്യരേഖാ, മധ്യരേഖാ, മധ്യരേഖാ"
equiconcave,കുത്തനെയുള്ള
Equiconvex,കുത്തനെയുള്ള
Equidimensional,ഐസോമെട്രിക്
