Odiya,Marathi
ନିରନ୍ତର ବଣ୍ଟନ |,अखंड वितरण
ବିଚ୍ଛିନ୍ନ କାର୍ଯ୍ୟ,अखंड कार्य
ବିଚ୍ଛିନ୍ନ ଭିନ୍ନତା |,सतत फरक
କଣିକା,कण
ନିରନ୍ତର ବଣ୍ଟନ |,अखंड वितरण
ନିରନ୍ତର ସମ୍ଭାବ୍ୟ ବଣ୍ଟନ |,अखंड संभाव्यता वितरण
ବିଚ୍ଛିନ୍ନ ରାଣ୍ଡମ୍ ଭେରିଏବଲ୍ |,खंडित यादृच्छिक चल
ବିଚ୍ଛିନ୍ନ ନମୁନା ସ୍ଥାନ |,अखंड नमुना जागा
ପୃଥକ ଏଗ୍ରିଗେଟ୍ |,स्वतंत्र एकूण
ବିଚ୍ଛିନ୍ନ ଜନସଂଖ୍ୟା |,स्वतंत्र लोकसंख्या
ବିଚ୍ଛିନ୍ନ ଅବସ୍ଥା |,स्वतंत्र अवस्था
ବିଚ୍ଛିନ୍ନ ଭିନ୍ନତା |,सतत फरक
ବଣ୍ଟନ କର,वितरण कर
ଭେଦଭାବ ବିଶ୍ଳେଷଣ |,भेदभावपूर्ण विश्लेषण
ଅସନ୍ତୁଷ୍ଟ,विभक्त
ଅସନ୍ତୁଷ୍ଟ ଘଟଣା |,विघटित घटना
ଅସନ୍ତୁଷ୍ଟ ସେଟ୍ |,विभक्त संच
ଭର୍ତ୍ତି ସନ୍ନିବେଶ |,विच्छेदन समाविष्ट करणे
"ବିଚ୍ଛିନ୍ନତା, ଯୁକ୍ତିଯୁକ୍ତ ରାଶି |","वियोग, तर्कसंगत बेरीज"
"ବିଚ୍ଛେଦ, ବିଛାଇବା |","फैलाव, विखुरणे"
ବିଚ୍ଛେଦ ଚାର୍ଟ |,फैलाव चार्ट
ବିଚ୍ଛେଦ ସୂଚକାଙ୍କ |,फैलाव निर्देशांक
ବିଚ୍ଛେଦ ଚିତ୍ର |,फैलाव आकृती
ବିଚ୍ଛେଦ ମାଟ୍ରିକ୍ସ |,फैलाव मॅट्रिक्स
ବିସ୍ଥାପନ,विस्थापन
ପ୍ରଦର୍ଶନ,प्रदर्शन
କୋନସୋଲ,कन्सोल
"ଅସମାନ, ଅସମାନ","असमान, असमान"
ବିଚ୍ଛିନ୍ନ ଶକ୍ତି,नष्ट करणारी शक्ती
ଦୂରତା କାର୍ଯ୍ୟ,अंतर कार्य
ଦୂରତା ମଡ୍ୟୁଲସ୍,अंतर मॉड्यूलस
ଅଣ-ବଣ୍ଟନକାରୀ |,वितरण नसलेले
"ବଣ୍ଟନ ନିୟମ, ବଣ୍ଟନ ନିୟମ |","वितरण नियम, वितरण नियम"
"ବିସର୍ଜନ କରିବାକୁ, ବିସର୍ଜନ କରିବାକୁ |","उधळणे, उधळणे"
"ବିଭେଦ, ବିଭେଦ, ବିଭେଦ |","वळवणे, वळवणे, वळवणे"
ଭିନ୍ନତା ଥିଓରେମ୍ |,भिन्नता प्रमेय
ବିଭେଦ,वळवणारा
ଭିନ୍ନ ପରିସର |,भिन्न श्रेणी
ବିଭାଜନ ପାର୍ଥକ୍ୟ |,विभाजित फरक
"ବିଭାଜନତା, ବିଭାଜନତା |","विभाज्यता, विभाज्यता"
"ବିଭାଜନ, ବିଭାଜନ","विभाज्य, विभाज्य"
"ବିଭାଜନ, ବିଭାଜନ, ବିଭାଜନ |","विभागणी, विभागणी, विभागणी"
ବିଭାଜନ ଆଲଗୋରିଦମ |,विभाजन अल्गोरिदम
ବିଭାଜିତ ରିଙ୍ଗ |,स्प्लिट रिंग
ଚତୁର୍ଭୁଜ,चतुर्भुज
ଡିକାଗନ୍ |,दशभुज
"ଡୋମେନ୍, ଡୋମେନ୍, ପ୍ରଦେଶ, ଅଞ୍ଚଳ |","डोमेन, डोमेन, प्रांत, प्रदेश"
କାର୍ଯ୍ୟର ଡୋମେନ୍ |,कार्यक्षेत्र
ସଂଜ୍ଞା-ପ୍ରଦେଶ |,व्याख्या-प्रांत
ଅସ୍ତିତ୍ୱର ଅବସ୍ଥା |,अस्तित्वाची स्थिती
ଓଭରବ୍ରିଡ୍ ଡିଭାଇସ୍ |,अधिलिखित डिव्हाइस
ଡୋପଲର ପ୍ରଭାବ,डॉपलर प्रभाव
"ବିନ୍ଦୁ ଉତ୍ପାଦ, ସ୍କାଲାର୍ ଉତ୍ପାଦ |","बिंदू उत्पादन, स्केलर उत्पादन"
ବିନ୍ଦୁ ବକ୍ର,ठिपके असलेला वक्र
ଡୁଆଲ୍ ଭିନ୍ନକ୍ଷମ |,दुहेरी भिन्नता
ଦୁଇଗୁଣ ବଣ୍ଟନ,दुहेरी घातांकीय वितरण
ଡବଲ୍ କୋଇଲ୍ |,दुहेरी कॉइल
ବାଇନାରୀ ଇଣ୍ଟିଗ୍ରାଲ୍ |,बायनरी अविभाज्य
ବାଇନାରୀ ଏକୀକରଣ |,बायनरी एकत्रीकरण
ଦୁଇଥର ସୀମା |,दुहेरी मर्यादा
ଡବଲ୍ ନମୁନା ଇଭେଣ୍ଟ |,दुहेरी सॅम्पलिंग इव्हेंट
ଡବଲ୍ କ୍ରମ |,दुहेरी क्रम
ଡବଲ୍ ସିରିଜ୍ |,दुहेरी मालिका
ଡବଲ୍-ସଂଲଗ୍ନ ନୋଟେସନ୍ |,दुहेरी-संलग्न नोटेशन
ଦୁଇଥର ସଂକଳନ |,दुहेरी संकलन
ତଳ ତ୍ୱରଣ,अधोगामी प्रवेग
ନିମ୍ନ ବିସ୍ଥାପନ |,खालच्या दिशेने विस्थापन
ନିମ୍ନ ଗତି,खालची गती
ତଳ ବେଗ,खालचा वेग
ଟ୍ରାକ୍ସନ୍,कर्षण
ଟ୍ରାକ୍ସନ୍ ଫୋର୍ସ |,कर्षण शक्ती
"ଦ୍ୱ ual ତ ଦ୍ୱ ual ତ୍ୟ,",दुहेरी द्वैत
ଡୁଆଲ୍ ବେସ୍ |,दुहेरी पाया
ଦ୍ୱ ual ତ ଆଭ୍ୟନ୍ତରୀଣ ଉତ୍ପାଦ |,दुहेरी अंतर्गत उत्पादन
ଡୁଆଲ୍ ଲାଇନ୍ ପ୍ରୋଗ୍ରାମିଂ ସମସ୍ୟା |,दुहेरी रेखीय प्रोग्रामिंग समस्या
"ଡବଲ୍ ଅପରେସନ୍, ଡୁଆଲ୍ ଅପରେସନ୍ |","दुहेरी ऑपरेशन, दुहेरी ऑपरेशन"
ଦ୍ୱ ual ତ ସମସ୍ୟା |,दुहेरी समस्या
ଡୁଆଲ୍ ସିଙ୍ଗଲ୍ ଆଲଗୋରିଦମ୍ |,ड्युअल सिंगल अल्गोरिदम
ଡୁଆଲ୍ ସିଙ୍ଗଲ୍ ପଦ୍ଧତି |,दुहेरी एकल पद्धत
ଡୁଆଲ୍ ସ୍ପେସ୍ |,दुहेरी जागा
ଡୁଆଲ୍ ଭେରିଏବଲ୍ |,ड्युअल व्हेरिएबल
ଡୁଆଲ୍ ଭେକ୍ଟର ସ୍ପେସ୍ |,दुहेरी वेक्टर जागा
ନୀରବ ସୂଚକାଙ୍କ |,मूक निर्देशांक
ନୀରବ ଫୁଟର୍ |,मूक तळटीप
ନୀରବ ଚୁକ୍ତି |,मूक करार
ନୀରବ ଭେରିଏବଲ୍ |,मूक व्हेरिएबल
ନକଲ,डुप्लिकेशन
ଗତିଶୀଳ |,गतिमान
ଗତିଶୀଳ ସିଷ୍ଟମ୍ |,डायनॅमिक प्रणाली
ଗତିଶୀଳ ଚାହିଦା କାର୍ଯ୍ୟ |,डायनॅमिक मागणी कार्य
ଗତିଶୀଳ ମଡେଲ୍ |,डायनॅमिक मॉडेल
ଗତିଶୀଳ ପ୍ରୋଗ୍ରାମିଂ |,डायनॅमिक प्रोग्रामिंग
ଗତିଶୀଳ ପ୍ରୋଗ୍ରାମିଂ ପଦ୍ଧତି |,डायनॅमिक प्रोग्रामिंग दृष्टीकोन
ଗତିଶୀଳ ପ୍ରୋଗ୍ରାମିଂ କ ques ଶଳ |,डायनॅमिक प्रोग्रामिंग तंत्र
"ଗତିଶୀଳତା, ଗତିଶୀଳତା |","गतिशीलता, गतिशीलता"
କଣିକା ଗତିଶୀଳତା |,कण गतिशीलता
କଠିନ ଶରୀର ଗତିଶୀଳତା |,कठोर शरीर गतिशीलता
"ପୃଥିବୀ, ପୃଥିବୀ, ପୃଥିବୀ, ପୃଥିବୀ, ପୃଥିବୀ, ପୃଥିବୀ, ପୃଥିବୀ ସମ୍ପର୍କ (ver।)","पृथ्वी, पृथ्वी, पृथ्वी, पृथ्वी, पृथ्वी, पृथ्वी, पृथ्वी, पृथ्वी संपर्क (ver.)"
ଭୂକମ୍ପ ତୀବ୍ରତା |,भूकंपाची तीव्रता
ବିଚିତ୍ରତା,विलक्षणता
ଅନୁମାନ,गृहीतक
ଅର୍ଥନ ric ତିକ ପୂର୍ବାନୁମାନ |,अर्थमितीय अंदाज
ଅର୍ଥନୀତିଜ୍ଞ,अर्थमितितज्ञ
ଅର୍ଥନୀତି,अर्थमिती
ଅର୍ଥନୀତି,अर्थशास्त्र
"ମୂଳ, ଧାର, ଲୁହ","कोर, धार, फाडणे"
ସମୁଦାୟ କୋର ସମ୍ମୁଖୀନ |,एकूण कोर तोंड
ଦକ୍ଷତା ସୂଚକାଙ୍କ,कार्यक्षमता निर्देशांक
ଚରିତ୍ରଗତ ଉପାଦାନ |,वैशिष्ट्यपूर्ण घटक
ଚରିତ୍ରଗତ କାର୍ଯ୍ୟ,वैशिष्ट्यपूर्ण कार्य
"ଇଜେନ ମୂଲ୍ୟ, ଚରିତ୍ରିକ ମୂଲ୍ୟ |","eigen मूल्य, वैशिष्ट्यपूर्ण मूल्य"
ବ value ଶିଷ୍ଟ୍ୟ ମୂଲ୍ୟ ସମୀକରଣ,वैशिष्ट्यपूर्ण मूल्य समीकरण
"ଇଜେନ ଭେକ୍ଟର, ଚରିତ୍ର ଭେକ୍ଟର |","इजेन वेक्टर, वैशिष्ट्यपूर्ण वेक्टर"
ଇଲାଷ୍ଟିକ୍ |,लवचिक
ଇଲଷ୍ଟିକ୍ କାଷ୍ଟ୍ |,लवचिक कास्ट
ଇଲଷ୍ଟିକ୍ ସନ୍ତୁଳନ |,लवचिक समतोल
ନମନୀୟତା,लवचिकता
ଇଲାଷ୍ଟିକ୍ ପୃଷ୍ଠା |,लवचिकता पृष्ठ
"ଇଲେକ୍ଟ୍ରୋନିକ୍ କମ୍ପ୍ୟୁଟର, ଇଲେକ୍ଟ୍ରୋନିକ୍ କମ୍ପ୍ୟୁଟର |","इलेक्ट्रॉनिक संगणक, इलेक्ट्रॉनिक संगणक"
"ଉପାଦାନ, ଉପାଦାନ, ଉପାଦାନ |","घटक, घटक, घटक"
ପ୍ରାରମ୍ଭିକ ସ୍ତମ୍ଭ କାର୍ଯ୍ୟ,प्रारंभिक स्तंभ ऑपरेशन
ପ୍ରାରମ୍ଭିକ ଘଟଣା,प्रारंभिक घटना
ପ୍ରାରମ୍ଭିକ କାର୍ଯ୍ୟ,प्रारंभिक कार्य
ପ୍ରାରମ୍ଭିକରଣ କାର୍ଯ୍ୟ,प्रारंभिक ऑपरेशन
ପ୍ରାଥମିକ ଫଳାଫଳ,प्राथमिक परिणाम
ପ୍ରାରମ୍ଭିକ ସମ୍ଭାବ୍ୟ ନିୟମ |,प्रारंभिक संभाव्यता नियम
ଆରମ୍ଭ ରେଖା କାର୍ଯ୍ୟ,लाइन ऑपरेशन सुरू
"ବିନାଶ କରିବାକୁ, ବିନାଶ କରିବାକୁ,","संपवणे, नायनाट करणे"
ସମାଧାନ ପ୍ରକ୍ରିୟା,ठराव प्रक्रिया
"ଏଲିପ୍ସ, ଏଲିପ୍ସ","लंबवर्तुळ, लंबवृत्त"
ଏଲିପସଏଡ୍ |,लंबवर्तुळाकार
ଏଲିପସାଇଡ୍ |,लंबवर्तुळाकार
ଏଲିପସଏଡାଲ୍ ଭୂପୃଷ୍ଠ |,लंबवर्तुळाकार पृष्ठ
ଏଲିପସଏଡାଲ୍ ଶରୀର |,लंबवर्तुळाकार शरीर
ଏମ୍ବେଡିଂ,एम्बेडिंग
ନିର୍ଗମନ,उत्सर्जन
ପରୀକ୍ଷାମୂଳକ ବିଶ୍ୱାସ |,अनुभवजन्य विश्वास
ପରୀକ୍ଷାମୂଳକ ସୂତ୍ର |,प्रायोगिक सूत्र
ପରୀକ୍ଷାମୂଳକ ସମ୍ଭାବନା |,अनुभवजन्य संभाव्यता
ପରୀକ୍ଷାମୂଳକ ସମ୍ପର୍କ |,अनुभवजन्य संबंध
ଖାଲି ସେଟ୍ |,रिकामा संच
ବନ୍ଧା,बद्ध
"ଏନକୋଡିଂ, କୋଡିଂ","एन्कोडिंग, कोडिंग"
ପାରସ୍ପରିକ କାର୍ଯ୍ୟଦକ୍ଷତା |,इंटरऑपरेबिलिटी
ଶେଷ ବିନ୍ଦୁ,शेवटचा बिंदू
ଶ୍ରେଣୀ ବ୍ୟବଧାନର ଶେଷ ବିନ୍ଦୁ |,वर्ग मध्यांतराचा शेवटचा बिंदू
ଶକ୍ତି,ऊर्जा
ଶକ୍ତି-ଗତି ଉପାଦାନ |,ऊर्जा-गती घटक
ଏଣ୍ଟ୍ରି ଭେରିଏବଲ୍ |,एंट्री व्हेरिएबल
ଗଣନାଯୋଗ୍ୟ ସେଟ୍ |,मोजण्यायोग्य संच
"ଗଣନା, ଗଣନା","मोजणे, मोजणे"
"ସମାନ, ସମାନ, ସମାନ, ସମାନ |","समान, समान, समान, समान"
"ସମାନତା, ସମାନତା","समानता, समानता"
ସମ୍ଭବତ। |,शक्यता
ସମ୍ଭାବ୍ୟତା ଚୟନ ପଦ୍ଧତି |,अगदी संभाव्यता निवड पद्धत
ସମାନ କର,बरोबरी करणे
"ସମୀକରଣ, ସମୀକରଣ","समीकरण, समीकरण"
ଚତୁର୍ଭୁଜ ସମୀକରଣ |,चतुर्भुज समीकरण
ଚତୁର୍ଭୁଜ ସମୀକରଣ |,चतुर्भुज समीकरण
ଚତୁର୍ଭୁଜ ସମୀକରଣ |,चतुर्भुज समीकरण
"ଇକ୍ୟୁଏଟର, ଇକ୍ୟୁଏଟର, ମିଡଲାଇନ୍ |","विषुववृत्त, विषुववृत्त, मध्यरेषा"
ସ୍ଥିର,सुसंगत
ସମାନ୍ତରାଳ |,समभुज
"ସନ୍ତୁଳନ, ସନ୍ତୁଳନ, ସନ୍ତୁଳନ |","समतोल, समतोल, समतोल"
ବଳ ସନ୍ତୁଳନ,बल संतुलन
ସନ୍ତୁଳନ ବିନ୍ଦୁ |,समतोल बिंदू
ସମାନତା,समतुल्यता
ସମାନତା ଶ୍ରେଣୀ,समतुल्य वर्ग
ସମାନତା ସମ୍ପର୍କ,समतुल्य संबंध
"ସମାନ, ସମାନ (v।), ସମାନ (ଏଡି।)","समतुल्य, समतुल्य (v.), समतुल्य (सं.)"
ସମାନ ମାଟ୍ରିକ୍ସ |,समतुल्य मॅट्रिक्स
ସମାନ ସେଟ୍ |,समतुल्य संच
ପ୍ରବୃତ୍ତି |,प्रवृत्ती
"ତ୍ରୁଟି, ଭୁଲ, ଭୁଲ, ଭୁଲ","चूक, चूक, चूक, अयोग्यता"
ତ୍ରୁଟି ବିଶ୍ଳେଷଣ |,त्रुटी विश्लेषण
ତ୍ରୁଟି କୋଡ୍,त्रुटी कोड
ତ୍ରୁଟି ଗୁଣବତ୍ତା,त्रुटी गुणांक
ବର୍ଗ ଅର୍ଥ ତ୍ରୁଟି |,चौरस सरासरी त्रुटी
ପ୍ରଥମ ପ୍ରକାର ତ୍ରୁଟି |,प्रथम प्रकारची त्रुटी
ଦ୍ୱିତୀୟ ପ୍ରକାର ତ୍ରୁଟି |,दुसऱ्या प्रकारची त्रुटी
ସମ୍ଭାବନାରୁ ରକ୍ଷା ପାଇବା |,सुटण्याची शक्यता
ବେଗରୁ ରକ୍ଷା ପାଇବା |,सुटलेला वेग
E. Schmidt ର ମୋବାଇଲାଇଜେସନ୍ ପ୍ରକ୍ରିୟା |,ई. श्मिट मोबिलायझेशन प्रक्रिया
ଅତିରିକ୍ତ,बहिर्मुख
"ଜରୁରୀ, ଜରୁରୀ |","आवश्यक, आवश्यक"
ପ୍ରାୟତ unique ଅନନ୍ୟ |,अक्षरशः अद्वितीय
"ମୂଲ୍ୟାଙ୍କନ କରିବାକୁ, ମୂଲ୍ୟାଙ୍କନ କରିବାକୁ (ver।), ମୂଲ୍ୟାଙ୍କନ କରିବାକୁ (ଏଡି।)","मूल्यांकन करणे, मूल्यांकन करणे (व्हेर.), मूल्यांकन करणे (सं.)"
ଆକଳନ ପଦ୍ଧତି,अंदाज पद्धत
ଇଉକ୍ଲିଡିଆନ୍ ସଂଯୋଜନା |,युक्लिडियन समन्वय
euclidean ଡୋମେନ୍ |,युक्लिडियन डोमेन
ଇଉକ୍ଲିଡିଆନ୍ ଜ୍ୟାମିତି |,युक्लिडियन भूमिती
ଇଉକ୍ଲିଡିଆନ୍ n- ସ୍ପେସ୍ |,युक्लिडियन एन-स्पेस
ଇଉକ୍ଲିଡିଆନ୍ ବିମାନ |,युक्लिडियन विमान
ଇଉଲର୍ଙ୍କ ତତ୍ତ୍। |,युलरचे प्रमेय
"ମୂଲ୍ୟାଙ୍କନ, ମୂଲ୍ୟାଙ୍କନ","मूल्यांकन, मूल्यांकन"
ଏପରିକି,अगदी
ଏପରିକି ବକ୍ର,अगदी वक्र
ଏପରିକି ଫଙ୍କସନ୍,सम कार्य
ଏପରିକି ଚିତ୍ତାକର୍ଷକ |,अगदी रीफ्रॅक्टरी
ଯୁଗ୍ମ ସଂଖ୍ୟା,सम संख्या
ଅଦ୍ଭୁତ ସମୃଦ୍ଧତା |,विषम सममिती
ଏପରିକି ପର୍ମୁଟେସନ୍ |,अगदी क्रमपरिवर्तन
"ଇଭେଣ୍ଟ, ଏପିସୋଡ୍ |","घटना, भाग"
ଆଇସୋମେଟ୍ରିକ୍ |,सममितीय
"ସଠିକ୍, ସଠିକ୍, ସଠିକ୍ |","अगदी अचूक, नेमके, नेमके"
ସଠିକ୍ ଚି-ବର୍ଗ ପରୀକ୍ଷା |,अचूक ची-स्क्वेअर चाचणी
ପ୍ରକୃତ ଭିନ୍ନତା |,अचूक फरक
ସଠିକ୍ ସମୀକରଣ |,अचूक समीकरण
ଉଦାହରଣ |,उदाहरण
ବିନିମୟ,देवाणघेवाण
ନିର୍ଦ୍ଦିଷ୍ଟ ଘଟଣା |,विशिष्ट घटना
ବିଦ୍ୟମାନ ଆକ୍ସିୟମ୍ |,अस्तित्वात्मक स्वयंसिद्ध
ବଞ୍ଚିବାର ସମ୍ଭାବନା |,जगण्याची शक्यता
ଅସ୍ତିତ୍ୱ ଥିଓରେମ୍ |,अस्तित्व प्रमेय
ବାହ୍ୟ ଭେରିଏବଲ୍ |,बाह्य चल
"ବିସ୍ତାର, ବିସ୍ତାର","पसरणे, पसरणे"
ଆଶା କାର୍ଯ୍ୟ,अपेक्षा कार्य
ଆଶା କରାଯାଉଥିବା ଫ୍ରିକ୍ୱେନ୍ସି |,अपेक्षित वारंवारता
ଆଶା କରାଯାଉଥିବା ମୂଲ୍ୟ,अपेक्षित मूल्य
ପରୀକ୍ଷଣ |,प्रयोग
"ପରୀକ୍ଷାମୂଳକ ତ୍ରୁଟି, ପରୀକ୍ଷାମୂଳକ ତ୍ରୁଟି |","प्रायोगिक त्रुटी, प्रायोगिक त्रुटी"
"ବ୍ୟାଖ୍ୟା, ବ୍ୟାଖ୍ୟା","स्पष्टीकरण, स्पष्टीकरण"
ସ୍ୱଚ୍ଛ ସମୀକରଣ,स्पष्ट समीकरण
ସ୍ପଷ୍ଟ ଭାବରେ,स्पष्टपणे
ସ୍ୱଚ୍ଛ କାର୍ଯ୍ୟ,स्पष्ट कार्य
ସ୍ୱଚ୍ଛ ସମାଧାନ,स्पष्ट समाधान
ପ୍ରଦର୍ଶକ,घातांक
ସୂକ୍ଷ୍ମ ବକ୍ର,घातांक वक्र
ସୂକ୍ଷ୍ମ ସମ୍ଭାବନା କାର୍ଯ୍ୟ |,घातांक संभाव्यता कार्य
ସୂକ୍ଷ୍ମ ବଣ୍ଟନ |,घातांकीय वितरण
ସୂକ୍ଷ୍ମ ସମୀକରଣ |,घातांकीय समीकरण
ସୂକ୍ଷ୍ମ କାର୍ଯ୍ୟ,घातांकीय कार्य
"ସୂକ୍ଷ୍ମ ଅଭିବୃଦ୍ଧି, ସୂକ୍ଷ୍ମ ଅଭିବୃଦ୍ଧି |","घातांकीय वाढ, घातांक वाढ"
ସୂକ୍ଷ୍ମ ନିୟମ |,घातांकीय नियम
ସୂକ୍ଷ୍ମ ମାନଚିତ୍ର,घातांक नकाशा
"ଏକ୍ସପେନ୍ସିନାଲ୍ ସିରିଜ୍, ଏକ୍ସପେନ୍ସିନାଲ୍ ସିରିଜ୍ |","घातांक मालिका, घातांक मालिका"
"ଅଭିବ୍ୟକ୍ତି, ଅଭିବ୍ୟକ୍ତି, ମୁଖର ଅଭିବ୍ୟକ୍ତି, ଅଭିବ୍ୟକ୍ତି |","अभिव्यक्ती, अभिव्यक्ती, चेहर्यावरील हावभाव, अभिव्यक्ती"
ବିସ୍ତାରିତ ବ୍ୟବଧାନ |,विस्तारित मध्यांतर
ବର୍ଦ୍ଧିତ ପ୍ରକୃତ ରେଖା |,वर्धित वास्तविक ओळ
ବିସ୍ତୃତ ପ୍ରକୃତ ସଂଖ୍ୟା ସିଷ୍ଟମ୍ |,विस्तारित वास्तविक संख्या प्रणाली
ମ୍ୟାପିଂ ଏକ୍ସଟେନ୍ସନ୍ |,मॅपिंग विस्तार
ବାହ୍ୟ କୋଣ,बाह्य कोन
ବାହ୍ୟ ଜୋନ୍,बाह्य क्षेत्र
ବାହ୍ୟ ବିନ୍ଦୁ,बाह्य बिंदू
ବାହ୍ୟ,बाह्य
ନିର୍ଦ୍ଦିଷ୍ଟ ମୂଲ୍ୟର ବହିଷ୍କାର |,प्रेडिकेट मूल्याचे एक्स्ट्रापोलेशन
ଅତିରିକ୍ତ କ techni ଶଳ |,एक्सट्रापोलेशन तंत्र
ଶିଖର ମୂଲ୍ୟ,शिखर मूल्य
"ଚରମ, ଶେଷ, ଚରମ, ସମାପ୍ତି |","अत्यंत, शेवट, टोकाचा, कळस"
ଉଚ୍ଚ ବିନ୍ଦୁ |,उच्च बिंदू
ବିପରୀତ ସେଟ୍ ର ଚରମ ବିନ୍ଦୁ |,विरुद्ध संचाचा अत्यंत बिंदू
କାର୍ଯ୍ୟର ଚରମ ମୂଲ୍ୟ |,फंक्शनचे अत्यंत मूल्य
ଅତ୍ୟଧିକ ଗୁଣ,अत्यंत गुणधर्म
"ମୁହଁ, ପାର୍ଶ୍ୱ, ଆଗ","चेहरा, बाजू, समोर"
ଚେହେରା ମୂଲ୍ୟ,दर्शनी मूल्य
"ଉପାଦାନ, କାରକ, କାରକ, ଧାରା,","घटक, घटक, घटक, खंड"
ଫ୍ୟାକ୍ଟର୍ ବିଶ୍ଳେଷଣ |,घटक विश्लेषण
ଖଣ୍ଡବିଖଣ୍ଡିତ |,खंडित
ଫ୍ୟାକ୍ଟୋରିଆଲ୍ |,तथ्यात्मक
ଏକାଧିକ ଫ୍ୟାକ୍ଟର୍ ଡିଜାଇନ୍ |,एकाधिक घटक डिझाइन
କାରକକରଣ,फॅक्टरीकरण
ଫ୍ୟାକ୍ଟର୍ କରିବାକୁ |,घटक करण्यासाठी
ନ୍ୟାୟ ଖେଳ,न्याय खेळ
"ଭର୍ଚୁଆଲ୍, ମିଥ୍ୟା, କୋଡ୍ |","आभासी, खोटे, कोड"
"ପରିବାର, ପରିବାର, ପରିବାର, ପରିବାର","कुटुंब, कुटुंब, कुळ, कुटुंब"
ସମୁଦାୟ ବୃତ୍ତ,एकूण वर्तुळ
ବକ୍ର ସମୁଦାୟ,वक्र एकूण
କାର୍ଯ୍ୟଗୁଡ଼ିକର ପରିବାର |,कार्यांचे कुटुंब
ରେଖା ସମୁଦାୟ |,एकूण ओळ
ପ୍ରତିକୃତି,प्रतिकृती
F- ବଣ୍ଟନ |,F-वितरण
ସ୍ଥିର ଆଧାର ସମାଧାନ |,सातत्यपूर्ण बेस सोल्यूशन
ସୁସଙ୍ଗତ ସମାଧାନ |,सुसंगत समाधान
"ରିଚାର୍ଜ, ପୁନ rein ନିବେଶ |","रिचार्ज, पुनर्गुंतवणूक"
ଧର୍ମ ନିୟମ |,फर्माचा कायदा
ଫର୍ମାଙ୍କ ତତ୍ତ୍। |,फर्माचे प्रमेय
ଫର୍ମୀ-ଡାଇରାକ-ପରିସଂଖ୍ୟାନ |,फर्मी-डिरॅक-स्टॅटिस्टिक्स
ଫାଇବୋନାକ୍ସି ସଂଖ୍ୟା |,फिबोनाची संख्या
ଫାଇବୋନାସି ପରିସର |,फिबोनाची श्रेणी
"କ୍ଷେତ୍ର, କ୍ଷେତ୍ର, କ୍ଷେତ୍ର, କ୍ଷେତ୍ର","फील्ड, फील्ड, फील्ड, फील्ड"
ଅନ୍ତିମ ବେଗ,अंतिम वेग
"ସୀମିତ, ସୀମିତ","मर्यादित, मर्यादित"
ସୀମିତ ଆଧାର |,मर्यादित आधार
ସୀମିତ ଦଶମିକ |,मर्यादित दशांश
ସୀମିତ ପାର୍ଥକ୍ୟ |,मर्यादित फरक
ସୀମିତ ପାର୍ଥକ୍ୟ ପଦ୍ଧତି |,मर्यादित फरक पद्धत
ସୀମିତ ପରିମାଣ,मर्यादित आयामी
ସୀମିତ ଡାଇମେନ୍ସନାଲ୍ ଭେକ୍ଟର୍ |,मर्यादित मितीय वेक्टर
ସୀମିତ ଖେଳ |,मर्यादित खेळ
ସୀମିତ ଜ୍ୟାମିତି |,मर्यादित भूमिती
ସୀମିତ ଅବିଚ୍ଛେଦ୍ୟ |,मर्यादित अविभाज्य
ସୂକ୍ଷ୍ମତା |,मर्यादितता
ସୀମିତ ମାର୍କୋଭ୍ ଶୃଙ୍ଖଳା |,मर्यादित मार्कोव्ह साखळी
ସୂକ୍ଷ୍ମତା ପ୍ରମାଣ |,मर्यादितपणाचा पुरावा
ସୀମିତ ସଂଖ୍ୟା,मर्यादित संख्या
ସୀମିତ ଜନସଂଖ୍ୟା |,मर्यादित लोकसंख्या
ସୀମିତ ସମ୍ଭାବନା |,मर्यादित संभाव्यता
ଶେଷ ଗ୍ରେଡ୍,शेवटचा दर्जा
ସୀମିତ ସେଟ୍ |,मर्यादित संच
ସୀମିତ ବେଗ |,मर्यादित वेग
ସୀମିତ ଭଲ୍ୟୁମ୍,मर्यादित खंड
"ମିଶ୍ରଣ, ଆଡଜଷ୍ଟ କରନ୍ତୁ |","मिसळा, समायोजित करा"
ବକ୍ର ଆଡଜଷ୍ଟମେଣ୍ଟ୍ |,वक्र समायोजन
ସିଧା ଲାଇନ ଆଡଜଷ୍ଟମେଣ୍ଟ୍ |,सरळ रेषा समायोजन
ସ୍ଥିର ବିନ୍ଦୁ ଥିଓରେମ୍ |,स्थिर बिंदू प्रमेय
ସ୍ଥିର ନମୁନା |,निश्चित नमुना
ଉଡ଼ାଣ ବେଗ,उड्डाणाचा वेग
ଭାସମାନ ବିନ୍ଦୁ ଗଣନା |,फ्लोटिंग पॉइंट गणना
"ଫ୍ଲୋଟିଂ ପଏଣ୍ଟ ସିଷ୍ଟମ୍, ଫ୍ଲୋଟିଂ ପଏଣ୍ଟ ସିଷ୍ଟମ୍ |","फ्लोटिंग पॉइंट सिस्टम, फ्लोटिंग पॉइंट सिस्टम"
ଫ୍ଲୋ ଚାର୍ଟ,प्रवाह चार्ट
ପ୍ରବାହ ବେଗ,प्रवाह वेग
ତରଳ ଗତିଶୀଳତା |,द्रव गतिशीलता
