Malayalam,Marathi
മുളച്ച്,उगवण
ജെർംപ്ലാസം,जर्मप्लाझम
ഗിബ്ബെരെല്ലിക് ആസിഡ്,गिब्बरेलिक acid सिड
ജിന്നിംഗ്,जिनिंग
ഭയം,ग्लूम
കുഴഞ്ഞ,ग्लूटीनस
ഗ്ലൈക്കോളിസിസ്,ग्लायकोलिसिस
ഗ്നസ്,Gneiss
സുവർണ്ണ വിപ്ലവം,सुवर्ण क्रांती
ഗ്രേഡിംഗ്,ग्रेडिंग
ഒട്ടിച്ച പ്ലാന്റ്,कलम केलेला वनस्पती
ഗ്രാഫ്റ്റ്-പൊരുത്തപ്പെടുന്നില്ല,कलम-विसंगत
ഗ്രന്ന,ग्रॅना
കൃതം,ग्रॅन्युलेशन
പച്ച വളം,ग्रीन खत
ഹരിത വിപ്ലവം,हरित क्रांती
വളർച്ചയും വികസനവും,वाढ आणि विकास
ഗംമോസിസ്,गमोसिस
ഗൈനോഡിയോസിയസ്,गायनोडिओसियस
പിത്തസഞ്ചി,पित्त नट
വെളുത്തുള്ളി,लसूण
ഗെർബെറ,गर्बेरा
ഗെർക്ക്,Gherkin
ഇഞ്ചിര്,आले
ഗ്ലാഡിയോലസ്,ग्लॅडिओलस
ആട് കള (ഏജററ്റം),बकरी तण (एजराटम)
ചെറുമധുരനാരങ്ങ,द्राक्षफळ
മുന്തിരി,द्राक्षे
ചെറുപയർ,हिरवा हरभरा
ഗ്രാമവകാശ,ग्रेव्हिया
നിലക്കടല,शेंगदाणे
പേര,पेरू
ഗ്വിനിയ പുല്ല്,गिनिया गवत
പിത്തസഞ്ചി,पित्त मिज
പുല്ല് ഹോപ്പർ,गवत हॉपर
ഗുണ്ടി ബഗ്,Gondhy बग
ശീലം,सवय
ആഹാനം,गारा
ഹെയിവിവിച്ച്,केशरचना
ഹാലോഫൈറ്റ്,हॅलोफाइट
ഹാരോ,हॅरो
വിളവെടുപ്പ് സൂചിക,कापणी निर्देशांक
വിളവ്,कापणी
വിളവെടുപ്പ്,कापणी
കിളിവാതില്,हॅच
വയ്ക്കോല്,गवत
ഭേഹം,गवत
ആഞ്ഞടിക്കല്,गवत
മൂടല്മഞ്ഞ്,धुके
മഞ്ഞ്മൂടിയ,हेझी
തല (അഗ്രോ),प्रमुख (कृषी)
തല (ചാനലിന്റെ),प्रमुख (चॅनेलचे)
തിരികെ തലക്കെട്ട്,मागे जात आहे
കുറ്റിച്ചെടി,हेज
ഹെഡ്ജിംഗ്,हेजिंग
ഹെലിക്സ്,हेलिक्स
ഹെമറ്റൈറ്റ്,हेमॅटाइट
സസം,औषधी वनस्पती
ഹെരിബറിയം,हर्बेरियम
കളനാശിനി,औषधी वनस्पती
വംശപാരന്വരം,आनुवंशिकता
പാരപാനം,आत्मीयता
ഹെർമാഫ്രോഡൈറ്റ്,हर्माफ्रोडाइट
ഹെട്രോക്രോമാറ്റിക്,हेटरोक्रोमॅटिक
ഹെറ്ററേഷൻലൈസേഷൻ,हेटरोफर्टिलायझेशन
അറ്റത്തേക്കും,हेटरोसिस
ഹെറ്ററോസോം,हेटरोसोम
ഹെറോട്രോഫ്,हेटरोट्रोफ
ഹെക്സാപ്ലോയിഡ്,हेक्साप्लोइड
ഹൈബർനേറ്റ്,हायबरनेट
ഉയർന്ന സാന്ദ്രത നടീൽ,उच्च घनतेची लागवड
ഹിൽ (അരി),हिल (तांदूळ)
ഹിസ്റ്റോഗ്രാം,हिस्टोग्राम
ഹൈക്ക് ഹോർട്ടികൾച്ചർ,हिटेक फलोत्पादन
കൂട്,पोळे
ഹോയിംഗ്,होईंग
പിടിക്കുക,होल्डिंग
ഹോം ഫാം,होम फार्म
ഹോമോസ്റ്റാസിസ്,होमिओस्टॅसिस
ഹോംസ്റ്റേഡ്,होमस्टीड
ഏകതാന,एकसंधपणा
ഏകതാനമായ,एकसंध
ഹോമോനോഗസ്,होमोलोगस
ഹോമോസിഗോട്ട്,होमोझीगोटे
ഹോപ്പർ,हॉपर
ചക്രവാളം,होरायझन
ഹോർട്ടികൾച്ചറൽ വിളകൾ,बागायती पिके
ഹോർട്ടികൾച്ചർ,बागायती
ഹോർട്ടി-സിൽവി ഇടയശ്ത്ഠിംഗ്,हॉर्टी-सिल्वी खेडूत शेती
ആതിഥേയന്,होस्ट
ചൂടുവെള്ള ചികിത്സ,गरम पाण्याचे उपचार
തൊണ്ട്,हुल
ഈർപ്പം,आर्द्रता
ഹ്യൂമസ്,बुरशी
തൊലി,भुंगा
തൊലി,हस्कर
ഹസ്കിംഗ്,हस्किंग
ഹൈബ്രിഡ്,संकरित
ജലവൈദമാക്കല്,संकरीत
ജലാംശം,हायड्रेशन
ജലവൈകരണം,हायड्रोलॉजी
ജലവിശ്ലേഷണം,हायड्रोलिसिस
ഹൈഡ്രെയിൻ,हायड्रोमीटर
ഹൈഡ്രോഫിലസ്,हायड्रोफिलस
ഹൈഡ്രോപോണിക്സ്,हायड्रोपोनिक्स
ഹൈഡ്രോഫിയർ,हायड्रोस्फीअर
ഹൈഡ്രോസ്കോപ്പിറ്റി,हायड्रोस्कोपीसीटी
ഹൈപ്പർപാരാസറ്റ്,हायपरपॅरासाइट
ഹൈപ്പർപ്ലാസിയ,हायपरप्लासिया
എസ്യ്പ്പ്,हायफा
ഹൈപ്പോകോട്ടൈൽ,हायपोकोटाइल
അനുമാനസം,हायपोथेसिस
ഹിസ്റ്റെറിസിസ് (വെള്ളം),हिस्टेरिसिस (पाणी)
ഹാസൽ നട്ട്,हेझेल नट
ചെതാവ്,भांग
ഹെൻബെയ്ൻ,हेनबेन
ഹെന്ന,मेंदी
ചെമ്പരുത്തി,हिबिस्कस
ചാട്ടം,हॉप
കുതിര ഗ്രാം,घोडा हरभरा
കുതിര-കണ്ണ്-ബീൻ,घोडा-डोळा-बीन
തേനീച്ച,मधमाशी
ഹോപ്പർ,हॉपर
ഹോർട്ടികൾച്ചറിസ്റ്റ്,बागायती
ജലശാസ്ത്രജ്ഞൻ,हायड्रोलॉजिस्ट
സിറ്റു ഒട്ടിക്കൽ,सिटू ग्राफ्टिंग मध्ये
വിട്രോയിൽ,ग्लासमध्ये
വിവോയിൽ,व्हिव्हो मध्ये
വിവേചനരഹിതമായ,अंदाधुंदी
പുഴു,कीटक
പ്രാണികളുടെ കീടങ്ങൾ,कीटक कीटक
കീസദമായ,कीटक
കീടനാശിനി,कीटकनाशक
കീടനാശിനി,कीटकनाशक
ധിക്കാരി,इन्सोलेशन
പുള്ളിപ്പുഴ,अघुलनशील
ഇൻസ്റ്റാർ (പ്രാണികൾ),इन्स्टार (कीटक)
സുഖാനുസൃതം,इन्सुलेटर
സംയോജിത രോഗ പരിപാലനം,एकात्मिक रोग व्यवस्थापन
സംയോജിത പോഷക മാനേജുമെന്റ്,एकात्मिक पोषक व्यवस्थापन
സംയോജിത കീടങ്ങളെ പരിപാലനം,एकात्मिक कीटक व्यवस्थापन
തീവ്രവാദം,तीव्रता
തീവമായ,गहन
ആലോചിക്കുക,इंटरपॉप
ഇന്റർ ദുഷ്പീകരണം (ഇന്റർ കൾട്ട്),परस्परसंवाद (परस्परसंवाद)
പലിശ,व्याज
ഇന്റനോഡ്,इंटर्नोड
ഇന്റർഫേസ് (സെൽ ഡിവിഷൻ),इंटरफेस (सेल विभाग)
ഇന്റർപോളേഷൻ,इंटरपोलेशन
ഇന്റർ-അണുവിമുക്തമാണ്,आंतर-वृद्ध
സാധനങ്ങൾ,यादी
വിപരീതം,उलटा
ഇവന്റോക്രെ,Incocre
യൻകിട,आयन
വികിരണം,इरिडिएशन
ജലസേചനം,सिंचन
ഐഎസ്ഒ അല്ലെലുകൾ,आयएसओ les लेल्स
ഐഎസ്ഒ ഉൽപ്പന്ന വക്രത,आयएसओ उत्पादन वक्र
ഐസോബാർ,आयसोबार
ഇസോഗമി,Isogamy
ഒറ്റപ്പെടൽ ദൂരം,अलगाव अंतर
ഐസോപ്ലോയിഡ്,आयसोप्लॉइड
ഐസ്കോംകാന്റ്,आयसोक्वांट
ഐസോടോപ്പ്,समस्थानिक
ഇന്ത്യൻ ബിർച്ച്,भारतीय बर्च
ഇന്ത്യൻ നീല പൈൻ,भारतीय निळा पाइन
ഇന്ത്യൻ ചെറി,भारतीय चेरी
ഇന്ത്യൻ ജുനൈപ്പർ,भारतीय जुनिपर
ഇന്ത്യൻ കിനോ മരം,भारतीय किनो वृक्ष
ഇന്ത്യൻ ലായറൽ ട്രീ,भारतीय लॉरल ट्री
ഇന്ത്യൻ ഭ്രാന്തൻ,भारतीय वेडा
ഇന്ത്യൻ മാഡ്ലർ,भारतीय मॅडलर
ഇന്ത്യൻ പോഡോ ഫൈലം,भारतीय पोडो फिलम
ഇൻഡിഗോ,इंडिगो
ഇറ്റാലിയൻ മില്ലറ്റ്,इटालियन बाजरी
ആനക്കൊമ്പ് വൃക്ഷം,आयव्हरी ट्री
ഐവി പൊറോട്ട / ലിറ്റിൽ പൊറോട്ട,आयव्ही गॉर्ड/लिटल लबाडी
മന്ദബുദ്ധി,गूळ
ജാപോണിക്ക അരി,जपोनिका तांदूळ
ജാസിദ്,जॅसिड
ജാവാനിക്ക അരി,जावानिका तांदूळ
ജെല്ലിംഗ്,जेलिंग
Jum കൃഷി,झूम शेती
ചാടുന്ന ജീൻ,जंपिंग जीन
ജങ്ക് ഡിഎൻഎ,जंक डीएनए
ജുവനൈൽ ഘട്ടം,किशोर टप्पा
ജസറന്ദ,जकारांडा
ചക്ക,फणस
മുൻ,जामुन
ജാസ്മിൻ,चमेली
ജട്ടി ഖട്ടി,जट्टी खट्टी
ജാട്ട്രോഫ,जॅट्रोफा
ചണം,Jute
ജാസിഡുകൾ,जॅसिड्स
കയോലിൻ,काओलिन
Koolianite,Kaolinite
Koolianite,Kaolinite
കര്യൻചേരിമ,कॅरीन्चीमा
കരോഡെസ്മ,Karyodesma
കാരിയോബാമി,Karyogamy
കാറിഗ്രാം (IDiOGRAM),कॅरोग्राम (इडिओग्राम)
കാരിയോകിനിസ്,Karyokinesis
കരിയോളജി,कॅरोलॉजी
കരോലിസിസ്,कॅरोलिसिस
കറിയോൺ,कॅरियन
കാരിരിയോടൈ,कॅरिओटाइप
കെൽപ് (ആൽഗ),केल्प (एकपेशीय वनस्पती)
കെൽവിൻ സൈക്കിൾ,केल्विन सायकल
കെരാറ്റിൻ,केराटिन
കേർണൽ,कर्नल
ഖൈറ രോഗം,खैरा रोग
ഖാരിഫ്,खरीफ
കളിയാക്കാനുള്ള,विनोद
കിടോചോർ,किनेटोचोर
അടുക്കളത്തോട്ടം,किचन गार्डन
ക്ലീൻഫിൽട്ടർ സിൻഡ്രോം,क्लेनफिल्टर सिंड्रोम
KLENOV ശകലം,क्लेनो फ्रॅगमेंट
നോട്ടിയ,नॉचिंग
കൊച്ചിന്റെ പേര്,कोचचे पोस्ट्युलेट
കോപ്പേഴ്സ് ക്ലാസിഫിക്കേഷൻ (കാലാവസ്ഥ),कोप्पेनचे वर्गीकरण (हवामान)
ക്രെസ് സൈക്കിൾ,क्रेब्स सायकल
കുട്ടി,कुर्टोसिस
കെവികെ (കൃഷി വിജ്ഞൻ കേന്ദ്ര),केव्हीके (कृषी विगीयन केंद्र)
കടാം,कडम
കലെ,काळे
കന്മാർ പുല്ല്,कॅन्स गवत
കരുണാന്ത,कारोंडा
"കിഡ്നി ബീൻ, രാജ്മ","मूत्रपिंड बीन, राजमाह"
Kiwifriuut,किविफ्रीट
നോൾ ഖോൾ,नोल खोल
കോടംമ്പുലി,कोडाम्पुली
കൊഡോ മില്ലറ്റ്,कोडो बाजरी
കോകം വെണ്ണ ട്രീ (മംഗോസ്റ്റിൻ),कोकम बटर ट्री (मॅंगोस्टीन)
ഖപ്പുര വണ്ട്,खाप्रा बीटल
L.D.50 (മാരകമായ ഡോസ് 50),एल.डी. 50 (प्राणघातक डोस 50)
ലംബമായി,लॅब टू लँड
മൗലിപ്പ്,लेबल
തൊഴിലാളി,श्रम
ലാക് ഓപ്പറൺ മോഡൽ,लाख ऑपेरॉन मॉडेल
മുലയൂട്ടൽ,स्तनपान
ലാക്ടാനെനിക് ഹോർമോൺ (പ്രോലാക്റ്റിൻ),दुग्धशर्करा
ലാക്ടോസ്,दुग्धशर्करा
ലഗ്ഗുചെയ്യുന്ന സ്ട്രോണ്ട്,लॅगिंग स्ट्रँड
ലാംഡ ക്ലോണിംഗ് വെക്റ്റർ,लॅम्बडा क्लोनिंग वेक्टर
ലാമർ എയർ ഫ്ലോ,लॅमिनेर एअर प्रवाह
ലാമ്പ് ബ്രഷ് ക്രോമസോം,दिवा ब्रश गुणसूत्र
നിലം,जमीन
ലാൻഡ് ക്യാപിറ്റബിലിറ്റി വർഗ്ഗീകരണം,जमीन क्षमता वर्गीकरण
ലാൻഡ് ക്യാപിറ്റബിലിറ്റി മാപ്പ്,जमीन क्षमता नकाशा
ഭൂമി അപകടം,जमीन अधोगती
ഭൂമി തുല്യമായ അനുപാതം,जमीन समकक्ष प्रमाण
ഭൂമി നില,जमीन समतल
ഭൂമി വീണ്ടെടുക്കൽ,जमीन पुनर्प्राप्ती
ലാൻഡ്സ്കേപ്പിംഗ്,लँडस्केपींग
ലാൻഡ് അനുയോജ്യത,जमीन योग्यता
ഭൂവിനിയോഗ രീതി,जमीन वापर नमुना
ലങ്കാൻഹാൻ സെല്ലുകൾ,लॅन्जरहन्स पेशी
കാലഹരണപ്പെടൽ നിരക്ക്,लॅप्स रेट
ലാർവ,अळ्या
ലേറ്റേഷന്,विलंब
ലെഡ് വ്യൂ,सुप्त
ഒളിഞ്ഞിരിക്കുന്ന അണുബാധ,सुप्त संक्रमण
ലാറ്ററൽ,बाजूकडील
ലാറ്ററൈറ്റ് മണ്ണ്,नंतरच्या माती
ലാത്ക്സ്,लेटेक्स
നാതിരിവാദം,लॅथिरिझम
ലാറ്റിൻ സ്ക്വയർ ഡിസൈൻ (എൽഎസ്ഡി),लॅटिन स्क्वेअर डिझाइन (एलएसडी)
ലാറ്റിസ്,जाळी
കവർന പ്രയോജനത്തിന്റെ നിയമം,तडजोडीच्या फायद्याचा कायदा
നിരന്തരമായ വരുമാനത്തിന്റെ നിയമം,निरंतर परतावा कायदा
വരുമാനം കുറയ്ക്കുന്നതിനുള്ള നിയമം,क्षीण परतावा कायदा
വർദ്ധനവ് വർദ്ധിപ്പിക്കാനുള്ള നിയമം,वाढत्या रीटन्सचा कायदा
പരിമിതപ്പെടുത്തുന്ന രീതി,मर्यादित घटकांचा कायदा
കുറഞ്ഞത് നിയമം,किमान कायदा
പകരക്കാരന്റെ നിയമം,प्रतिस्थापनाचा कायदा
വേരിയബിൾ അനുപാതങ്ങളുടെ നിയമം,चल प्रमाणात कायदा
അടുക്ക്,थर
കെട്ടിടത്തിന്റെ പ്ളാന്,लेआउट
അയതലിക്കുക,लीचेट
ലീച്ചിംഗ് കാര്യക്ഷമത,लीचिंग कार्यक्षमता
ലീച്ച് ആവശ്യകത,लीचिंग आवश्यकता
മുൻനിര സ്ട്രാന്റ്,अग्रगण्य स्ट्रँड
ഇല വിസ്തൃതി ദൈർഘ്യം,पानांचे क्षेत्र कालावधी
ഇല ഏരിയ സൂചിക,लीफ एरिया इंडेक्स
ഇല ഏരിയ അനുപാതം,लीफ एरिया रेशो
ഇല ഖനിത്തൊഴിലാളി,लीफ खाण कामगार
ഇല പരിശോധന,लीफ टेस्टिंग
ഇല,पान
ലഘുലേഖ,पत्रक
പാട്ടം,लीज
പയർവർഗ്ഗ,शेंगा
ലീസ - (കുറഞ്ഞ energy ർജ്ജ ഇൻപുട്ട് സുസ്ഥിര കാർഷിക മേഖല),लीसा - (कमी उर्जा इनपुट टिकाऊ शेती)
പന്നികം,लेन्टिसेल
ലെന്റോ കാപ്പിലറി പോയിന്റ്,लेन्टो केशिका बिंदू
ലെപ്റ്റോണിമ,लेपटोनमा
ലെപ്റ്റോസ്പിറോസിസ്,लेप्टोस्पायरोसिस
ലെറോ-മോർഫിക്,लेरो-मॉर्फिक
നിഖേഭം,घाव
മാരകമായ മ്യൂട്ടേഷൻ,प्राणघातक उत्परिवर्तन
ല്യൂക്കോപ്ലാസ്റ്റ്,ल्युकोप्लास्ट
ലെവൽ ടെറസ്,स्तरीय टेरेस
ലെവൽക്കാരൻ (ലെവലിയർ),लेव्हलर (लेव्हलर)
(ഭൂമിയുടെ) ലെവലിംഗ്,समतल (जमीन)
കള്ള കൃഷി,ले शेती
കുറഞ്ഞത് ലിബിഗിന്റെ നിയമം,लिबिगचा किमान कायदा
ഉപക്കുറിത,बंधन
നേരിയ നഷ്ടപരിഹാര പോയിന്റ്,हलकी भरपाई बिंदू
ലൈറ്റ് സാച്ചുറേഷൻ തീവ്രത,हलकी संपृक्तता तीव्रता
ലൈറ്റ് ട്രാൻസ്മിഷൻ അനുപാതം,प्रकाश ट्रान्समिशन रेशो
നേരിയ കെണി,हलका सापळा
പരിമിതമാണ്,मर्यादा
പരിമിതപ്പെടുത്താതെ,मर्यादा
പരിമിതപ്പെടുത്തുന്ന ഘടകം,मर्यादित घटक
ലിമോണൈറ്റ്,लिमोनाइट
നിര,ओळ
ലീനിയർ പ്രതികരണം,रेखीय प्रतिसाद
ലിങ്ക്,दुवा
ലിങ്കേജ് ഗ്രൂപ്പ്,दुवा गट
ലിങ്കറുകാരന്,लिंकर
ലിന്റ് സൂചിക,लिंट इंडेक्स
ലിന്ററുകൾ,लाइन्टर्स
ലിപിഡ്,लिपिड
ലിപ്പോളിസിസ്,लिपोलिसिस
ലിക്വിക്റ്റേഷൻ,लिक्विडेशन
തലക്കെട്ട്,लिस्टर
തലക്കെട്ട്,लिस्टर
ലിസ്റ്റിംഗ്,सूची
ലിത്തോസ്ഫിയർ,लिथोस्फीयर
ലിറ്റർ,कचरा
തത്സമയ പുതപങ്ങൾ,लाइव्ह मल्च
ലിവർവാർട്ട്,लिव्हरवॉर्ट
കന്നുകാലി,पशुधन
പ്രാദേശിക നിയന്ത്രണം,स्थानिक नियंत्रण
ലോക്കസ്,लोकस
വെട്ടുക,टोळ
താമസം (വിള താമസസ്ഥലം),लॉजिंग (पीक निवास)
ലോഡിക്കുയേറ്റ്,Lodicule
ലോയസ്സുള്ള,लोस
ലോഗർട്ടിമിക് പരിവർത്തനം,लॉगरथिमिक ट्रान्सफॉर्मेशन
ദീർഘനാളത്തിന്റെ ചെടി,लांब -दिवस वनस्पती
നീണ്ട തരംഗ വികിരണം,लाँग वेव्ह रेडिएशन
ലൂപ്പ്,लूप
ലോപ്പിംഗ്,लोपिंग
ചപ്പുചവറുകള്,लाकूड
ലക്സ്,लक्स
ആഡംബര ഉപഭോഗം (പോഷകരീതി),लक्झरी वापर (पोषक)
ആഡംബര ജീനുകൾ,लक्झरी जीन्स
ലൈക്കോപീൻ,लाइकोपीन
ലിംഫ്,लिम्फ
ലിസിമീറ്റർ,लायसिमीटर
സെല്ലിന്റെ ലിസിസ്,सेलचे लिसिस
ലിസോഗനി,लायझोनी
ലിസോസോം,लायसोसोम
ലൈസോസിം,लायझोझाइम
ലാക് ട്രീ,लाख वृक्ष
ലാക്കി,लाख
"ലേഡിയുടെ വിരൽ, ഒക്ര","बाईची बोट, भेंडी"
ഭൂമി കൽപ്ട്രോപ്പുകൾ,लँड कॅलट्रॉप्स
ലാന്താന,लँटाना
ലതിറിൽ,लॅथिरस
വെളുത്തുള്ളി,लीक
നാരങ്ങ പുല്ല്,गवती चहा
നാരങ്ങ,लिंबू
പന്തു,मसूर
താഴ്ന്ന,लेक्वोरिस
ലെറ്റസ്,कोशिंबिरीसाठी वापरण्यात येणारा एक पाला व त्याचे झाड
താമസം,कमळ
നാരങ്ങ,चुना
യന്തമായി,अलसी
Litki,लिची
ചെറിയ മില്ലറ്റ്,लहान बाजरी
നീളമുള്ള തണ്ണിമത്തൻ,लांब खरबूज
നീളമുള്ള കുരുമുളക്,लांब मिरपूड
ലോക്വാട്ട്,Loquat
താമര,कमळ
മങ്ങിയത്,Lurcerne
ലാക്കി പ്രാണികൾ,लाख कीटक
ലേഡി പക്ഷി വണ്ട്,लेडी बर्ड बीटल
ഇല ഖനിത്തൊഴിലാളി,लीफ खाण कामगार
ഇല റോളർ,लीफ रोलर
ഇല വെബ്ബർ,लीफ वेबर
വെട്ടുക,टोळ
മാക്രോ പരിണാമം,मॅक्रो इव्होल्यूशन
മാക്രോക്ലൈമേറ്റ്,मॅक्रोक्लीमेट
മാക്രോമോലോൾകൾ,मॅक्रोमोलिक्यूल
മാക്രോമുട്ടേഷൻ,मॅक्रोमेशन
മാക്രോണിറ്ററി,मॅक्रोन्यूट्रिएंट
മാക്രോപോളർ,मॅक्रोपोरेस
പുഴു,मॅगगॉट
മഗ്മ,मॅग्मा
മഗ്ത്രിയ,मॅग्नेशिया
മഗ്നീഷ്യം,मॅग्नेशियम
കാന്തികശരീരം,चुंबकीय स्टिरर
തീവ്രത,परिमाण
മഹുവ കേക്ക്,महुआ केक
പരിപാലകൻ,देखभालकर्ता ओळ
പരിപാലനം,देखभाल
ചോളം ഷെല്ലർ,मका शेलर
ആൺകുല്യം,नर निर्जंतुकीकरण
വൈകല്യങ്ങള്,विकृती
മലിതം,विकृती
പോഷകാഹാരക്കുറവ്,कुपोषण
ദുരുപയോഗം,गैरवर्तन
മാലിംഗ്,माल्टिंग
പുൽത്തൊട്ടി,व्यवस्थापक
കണ്ടൽക്കാരൻ,खारफुटी
ഗാനംമീറ്റര്,मॅनोमीटर
ഗാനംമീറ്റര്,मॅनोमीटर
മാന്തിസ (ലോഗരിതം),मॅन्टिसा (लॉगरिदमचा)
വളം,खत
വളം,खनिज
അരികിലുള്ള,सीमान्त
നാമമാത്രമായ ചിലവ്,सीमान्त खर्च
നാമമാത്ര ഭൂമി,सीमान्त जमीन
നാമമാത്ര ഉൽപ്പന്നം,सीमान्त उत्पादन
നാമമാത്രമായ തിരിച്ചുവരവ്,सीमान्त परतावा
സമുധായം,सागरी
മാർക്കർ (ജനിതക),मार्कर (अनुवांशिक)
ചന്ത,बाजार
വിപണനീയമായ,विक्रेता
വിപണന മിച്ചം,विक्रेता अधिशेष
മാർക്കറ്റുചെയ്ത മിച്ചം,विपणन अधिशेष
മാർക്കറ്റിംഗ്,विपणन
ചതുപ്പുനിലം,मार्श
കൂട്ട ഒഴുക്ക്,मोठा प्रवाह
മാസ് തിരഞ്ഞെടുക്കൽ,वस्तुमान निवड
മാസ്-സ്പെക്ട്രോമീറ്റർ,मास-स्पेक्ट्रोमीटर
കപ്പല്പായ്മരം,मास्ट
മാതൃ അനന്തരാവകാശം,मातृ वारसा
ഇണചേരൽ,वीण
ട്രിക് സാധ്യത,मॅट्रिक क्षमता
പമേയൽ,परिपक्वता
മെച്യൂരിറ്റി (വിള),परिपक्वता (पीक)
ലഭ്യമായ പരമാവധി വെള്ളം,जास्तीत जास्त उपलब्ध पाणी
പരമാവധി ക്രോപ്പിംഗ്,जास्तीत जास्त पीक
പരമാവധി ശേഷിക്കുന്ന പരിധി,जास्तीत जास्त अवशेष मर्यादा
പരമാവധി സുസ്ഥിര വിളവ്,जास्तीत जास्त टिकाऊ उत्पन्न
പരമാവധി തെർമോമീറ്റർ,जास्तीत जास्त थर्मामीटर
പരമാവധി വാട്ടർ ഹോൾഡിംഗ് ശേഷി,जास्तीत जास्त पाणी धारण करण्याची क्षमता
പുൽമേടുകളുടെ ആലോക്കങ്ങൾ,कुरण बाग
Mely,मीली
ശരാശരി വ്യതിയാനം,म्हणजे विचलन
ശരാശരി ജീവിതം (ന്യൂക്ലിയർ),म्हणजे जीवन (अणु)
സമുദ്രനിരപ്പ്,म्हणजे समुद्राची पातळी
ശരാശരി ചതുരം,सरासरी चौकोन
അളക്കുക,उपाय
അളവ്,मोजमाप
യന്തസംബന്ധമായ,यांत्रिक
മെക്കാനിക്കൽ വിശകലനം (മണ്ണ്),यांत्रिक विश्लेषण (माती)
മെക്കാനിക്കൽ ഇൻട്രക്ഷൻ,यांत्रिक प्रतिबिंब
യന്ത്രവൽകൃത കൃഷി,यांत्रिकी शेती
ശരാശരി,मध्यम
Medic ഷധ സസ്യമാണ്,औषधी वनस्पती
മെഡിറ്ററേനിയൻ കാലാവസ്ഥ,भूमध्य हवामान
മെഗാഗമെറ്റോജെനിസിസ്,मेगागॅमेटोजेनेसिस
മെഗാസ്പോംഗീരിയ,मेगास्पोरंगिया
മെഗാസ്പോർ (മാക്രോസ്കൂർഡ്),मेगासपोर (मॅक्रोस्पोर)
മെഗാസ്പോജനെസിസ്,मेगास्पोरोजेनेसिस
മെയോസിസ്,मेयोसिस
മെലോ മണ്ണാണ്,मधुर माती
ഡിഎൻഎ ഉരുകുന്നു,डीएनए वितळविणे
മെംബ്രൺ ഫിൽട്ടർ,पडदा फिल्टर
മെൻഡലിയൻ അനന്തരാവകാശം,मेंडेलियन वारसा
മെൻഡലിസം,मेंडेलिझम
മെൻഡലിന്റെ അനന്തരാവകാശ നിയമം,मेंडेलचा वारसा कायदा
വാപാരച്ചരക്കുകള്,व्यापारी
മെർക്കുറി,बुध
കരുതലുള്ളത്,मेरिस्टेम
മെസ്യൂക്ലിമേറ്റ്,मेसोक्लीमेट
മഷോഡെർം,मेसोडर्म
മെസോഫിൽ,मेसोफिल
മെസോഫൈറ്റ്,मेसोफाइट
മെസോ-സുഷിരങ്ങൾ,मेसो-पोर्स
മെസോസ്ഫിയർ,मेसोस्फीअर
മെസഞ്ചർ ആർഎൻഎ (എം-ആർഎൻഎ),मेसेंजर आरएनए (एम-आरएनए)
പരിണാമം,चयापचय
മെറ്റബോളിറ്റുകൾ,चयापचय
മെറ്റൽ ഡാം,धातू धरण
മെറ്റ്മോർഫിക് പാറകൾ,मेटामॉर्फिक खडक
മാംസം,मेटामॉर्फोसिस
മെറ്റാഫേസ്,मेटाफेस
മെറ്റസ്ട്രാസ്,मेटास्ट्रस
മെറ്റക്സേനിയ,मेटाक्सेनिया
കാലാവസ്ഥാ,हवामानशास्त्र
മെഥമോഗ്ലോബിനമിയ,मेथेमोग्लोबिनेमिया
രീതി പ്രകടനം,पद्धत प्रात्यक्षिक
മൈക്ക,मीका
മൈക്രോ തടം,मायक्रो बेसिन
മൈക്രോ മേന,सूक्ष्म प्राणी
സൂക്ഷ്മോവിനോടോ,सूक्ष्मजंतू
സൂക്ഷ്മജീവ ബയോമാസ് കാർബൺ,मायक्रोबियल बायोमास कार्बन
സൂക്ഷ്മജീവികളമായ അപചയം,मायक्रोबियल डीग्रेडेशन
സൂക്ഷ്മപരിശോധനയുള്ള കീടനാശിനി,सूक्ष्मजीव कीटकनाशक
മൈക്രോബയോളജി,मायक्रोबायोलॉजी
മൈക്രോബയോട്ടിക്,मायक्रोबायोटिक
മൈക്രോക്ലൈമേഷൻ,मायक्रोक्लीमेट
മൈക്രോൻവിയോൺമെന്റ്,मायक्रोइन्वायरनमेंट
മൈക്രോഫ്ലോറ,मायक्रोफ्लोरा
മൈക്രോകമെറ്റോജെനിസിസ്,मायक्रोगामेटोजेनेसिस
മൈക്രോ സോറിഗേഷൻ,सूक्ष्मकरण
മൈക്രോമീറ്ററോളജി,मायक्रोमेटोरोलॉजी
സൂക്ഷ്മ പോഷകൻ,मायक्रोन्यूट्रिएंट
മൈക്രോപ്ലോട്ട്,मायक्रोप्लॉट
മൈക്രോപോറെ,मायक्रोपोर
സൂക്ഷ്മപരിശോധന,मायक्रोपाईल
സൂക്ഷ്മതൈ,मायक्रोस्कोपी
മൈക്രോസ്പോർച്ചർഗ്യം,मायक्रोस्पोरॅंगियम
മൈക്രോ സോസ്പോർ കൾച്ചർ,मायक्रोस्पोर संस्कृती
മൈക്രോസ്പോർഫ് മാതൃ സെൽ,मायक्रोस्पोर मदर सेल
