Odiya,Kannada
କ୍ରମିକ ଅନୁପାତ |,ಅನುಕ್ರಮ ಅನುಪಾತ
ଭାଗ୍ୟ,ವಿಧಿ
ଅନୁଲୋମା ରାଶି |,ಅನುಲೋಮ ಮೊತ್ತ
ଅସନ୍ତୁଷ୍ଟ ସେଟ୍ |,ಬೇರ್ಪಟ್ಟ ಸೆಟ್
"ବିଚ୍ଛିନ୍ନତା, ବନ୍ଦ, ବିରତି |","ಸ್ಥಗಿತ, ಸ್ಥಗಿತ, ವಿರಾಮ"
ଡେରିଭେଟିଭ୍ ର ବିଚ୍ଛିନ୍ନତା |,ಉತ್ಪನ್ನದ ಸ್ಥಗಿತ
ପ୍ରଥମ ପ୍ରକାର ବିଚ୍ଛିନ୍ନତା |,ಮೊದಲ ವಿಧದ ಸ್ಥಗಿತ
ଦ୍ୱିତୀୟ ପ୍ରକାର ବିଚ୍ଛିନ୍ନତା |,ಎರಡನೇ ವಿಧದ ಸ್ಥಗಿತ
ନିରନ୍ତର ବଣ୍ଟନ |,ನಿರಂತರ ವಿತರಣೆ
ବିଚ୍ଛିନ୍ନ କାର୍ଯ୍ୟ,ನಿರಂತರ ಕಾರ್ಯ
ବିଚ୍ଛିନ୍ନ ଭିନ୍ନତା |,ನಿರಂತರ ವ್ಯತ್ಯಾಸ
କଣିକା,ಕಣಗಳು
ନିରନ୍ତର ବଣ୍ଟନ |,ನಿರಂತರ ವಿತರಣೆ
ନିରନ୍ତର ସମ୍ଭାବ୍ୟ ବଣ୍ଟନ |,ನಿರಂತರ ಸಂಭವನೀಯತೆಯ ವಿತರಣೆ
ବିଚ୍ଛିନ୍ନ ରାଣ୍ଡମ୍ ଭେରିଏବଲ୍ |,ನಿರಂತರ ಯಾದೃಚ್ಛಿಕ ವೇರಿಯಬಲ್
ବିଚ୍ଛିନ୍ନ ନମୁନା ସ୍ଥାନ |,ನಿರಂತರ ಮಾದರಿ ಜಾಗ
ପୃଥକ ଏଗ୍ରିଗେଟ୍ |,ಪ್ರತ್ಯೇಕವಾದ ಒಟ್ಟು
ବିଚ୍ଛିନ୍ନ ଜନସଂଖ୍ୟା |,ಪ್ರತ್ಯೇಕ ಜನಸಂಖ್ಯೆ
ବିଚ୍ଛିନ୍ନ ଅବସ୍ଥା |,ಪ್ರತ್ಯೇಕ ರಾಜ್ಯ
ବିଚ୍ଛିନ୍ନ ଭିନ୍ନତା |,ನಿರಂತರ ವ್ಯತ್ಯಾಸ
ବଣ୍ଟନ କର,ವಿತರಣಾ ತೆರಿಗೆ
ଭେଦଭାବ ବିଶ୍ଳେଷଣ |,ತಾರತಮ್ಯದ ವಿಶ್ಲೇಷಣೆ
ଅସନ୍ତୁଷ୍ଟ,ಬೇರ್ಪಟ್ಟ
ଅସନ୍ତୁଷ୍ଟ ଘଟଣା |,ಅಸಂಬದ್ಧ ಘಟನೆ
ଅସନ୍ତୁଷ୍ଟ ସେଟ୍ |,ಬೇರ್ಪಟ್ಟ ಸೆಟ್
ଭର୍ତ୍ତି ସନ୍ନିବେଶ |,ಅಸಂಯೋಜಿತ ಅಳವಡಿಕೆ
"ବିଚ୍ଛିନ୍ନତା, ଯୁକ୍ତିଯୁକ୍ତ ରାଶି |","ವಿಂಗಡಣೆ, ತರ್ಕಬದ್ಧ ಮೊತ್ತ"
"ବିଚ୍ଛେଦ, ବିଛାଇବା |","ಪ್ರಸರಣ, ಚದುರುವಿಕೆ"
ବିଚ୍ଛେଦ ଚାର୍ଟ |,ಪ್ರಸರಣ ಚಾರ್ಟ್
ବିଚ୍ଛେଦ ସୂଚକାଙ୍କ |,ಪ್ರಸರಣ ಸೂಚ್ಯಂಕ
ବିଚ୍ଛେଦ ଚିତ୍ର |,ಪ್ರಸರಣ ರೇಖಾಚಿತ್ರ
ବିଚ୍ଛେଦ ମାଟ୍ରିକ୍ସ |,ಪ್ರಸರಣ ಮ್ಯಾಟ್ರಿಕ್ಸ್
ବିସ୍ଥାପନ,ಸ್ಥಳಾಂತರ
ପ୍ରଦର୍ଶନ,ಪ್ರದರ್ಶನ
କୋନସୋଲ,ಕನ್ಸೋಲ್
"ଅସମାନ, ଅସମାନ","ಅಸಮ, ಅಸಮ"
ବିଚ୍ଛିନ୍ନ ଶକ୍ତି,ಚದುರಿಸುವ ಶಕ್ತಿ
ଦୂରତା କାର୍ଯ୍ୟ,ದೂರ ಕಾರ್ಯ
ଦୂରତା ମଡ୍ୟୁଲସ୍,ದೂರ ಮಾಡ್ಯುಲಸ್
ଅଣ-ବଣ୍ଟନକାରୀ |,ವಿತರಕವಲ್ಲದ
"ବଣ୍ଟନ ନିୟମ, ବଣ୍ଟନ ନିୟମ |","ವಿತರಣಾ ನಿಯಮ, ವಿತರಣಾ ನಿಯಮ"
"ବିସର୍ଜନ କରିବାକୁ, ବିସର୍ଜନ କରିବାକୁ |","ಚದುರಿಸಲು, ವಿಸರ್ಜಿಸಲು"
"ବିଭେଦ, ବିଭେଦ, ବିଭେଦ |","ಭಿನ್ನತೆ, ಭಿನ್ನತೆ, ಭಿನ್ನತೆ"
ଭିନ୍ନତା ଥିଓରେମ୍ |,ಡೈವರ್ಜೆನ್ಸ್ ಪ್ರಮೇಯ
ବିଭେଦ,ವಿಭಿನ್ನ
ଭିନ୍ନ ପରିସର |,ವಿಭಿನ್ನ ಶ್ರೇಣಿ
ବିଭାଜନ ପାର୍ଥକ୍ୟ |,ವಿಭಜಿತ ವ್ಯತ್ಯಾಸ
"ବିଭାଜନତା, ବିଭାଜନତା |","ವಿಭಜನೆ, ವಿಭಜನೆ"
"ବିଭାଜନ, ବିଭାଜନ","ಭಾಗಿಸಬಹುದಾದ, ಭಾಗಿಸಬಹುದಾದ"
"ବିଭାଜନ, ବିଭାଜନ, ବିଭାଜନ |","ವಿಭಾಗ, ವಿಭಾಗ, ವಿಭಾಗ"
ବିଭାଜନ ଆଲଗୋରିଦମ |,ವಿಭಾಗ ಅಲ್ಗಾರಿದಮ್
ବିଭାଜିତ ରିଙ୍ଗ |,ವಿಭಜಿತ ಉಂಗುರ
ଚତୁର୍ଭୁଜ,ಚತುರ್ಭುಜ
ଡିକାଗନ୍ |,ದಶಭುಜ
"ଡୋମେନ୍, ଡୋମେନ୍, ପ୍ରଦେଶ, ଅଞ୍ଚଳ |","ಡೊಮೇನ್, ಡೊಮೇನ್, ಪ್ರಾಂತ್ಯ, ಪ್ರದೇಶ"
କାର୍ଯ୍ୟର ଡୋମେନ୍ |,ಕಾರ್ಯದ ಡೊಮೇನ್
ସଂଜ୍ଞା-ପ୍ରଦେଶ |,ವ್ಯಾಖ್ಯಾನ-ಪ್ರಾಂತ್ಯ
ଅସ୍ତିତ୍ୱର ଅବସ୍ଥା |,ಅಸ್ತಿತ್ವದ ಸ್ಥಿತಿ
ଓଭରବ୍ରିଡ୍ ଡିଭାଇସ୍ |,ಅತಿಕ್ರಮಿಸುವ ಸಾಧನ
ଡୋପଲର ପ୍ରଭାବ,ಡಾಪ್ಲರ್ ಪರಿಣಾಮ
"ବିନ୍ଦୁ ଉତ୍ପାଦ, ସ୍କାଲାର୍ ଉତ୍ପାଦ |","ಪಾಯಿಂಟ್ ಉತ್ಪನ್ನ, ಸ್ಕೇಲಾರ್ ಉತ್ಪನ್ನ"
ବିନ୍ଦୁ ବକ୍ର,ಚುಕ್ಕೆಗಳ ವಕ್ರರೇಖೆ
ଡୁଆଲ୍ ଭିନ୍ନକ୍ଷମ |,ಡ್ಯುಯಲ್ ಡಿಫರೆನ್ಷಿಯಲ್
ଦୁଇଗୁଣ ବଣ୍ଟନ,ಡಬಲ್ ಘಾತೀಯ ವಿತರಣೆ
ଡବଲ୍ କୋଇଲ୍ |,ಡಬಲ್ ಕಾಯಿಲ್
ବାଇନାରୀ ଇଣ୍ଟିଗ୍ରାଲ୍ |,ಬೈನರಿ ಅವಿಭಾಜ್ಯ
ବାଇନାରୀ ଏକୀକରଣ |,ಬೈನರಿ ಏಕೀಕರಣ
ଦୁଇଥର ସୀମା |,ಎರಡು ಮಿತಿ
ଡବଲ୍ ନମୁନା ଇଭେଣ୍ଟ |,ಎರಡು ಮಾದರಿ ಈವೆಂಟ್
ଡବଲ୍ କ୍ରମ |,ಎರಡು ಅನುಕ್ರಮ
ଡବଲ୍ ସିରିଜ୍ |,ಡಬಲ್ ಸರಣಿ
ଡବଲ୍-ସଂଲଗ୍ନ ନୋଟେସନ୍ |,ಎರಡು-ಲಗತ್ತಿಸಲಾದ ಸಂಕೇತ
ଦୁଇଥର ସଂକଳନ |,ಎರಡು ಸಂಕಲನ
ତଳ ତ୍ୱରଣ,ಕೆಳಮುಖ ವೇಗವರ್ಧನೆ
ନିମ୍ନ ବିସ୍ଥାପନ |,ಕೆಳಮುಖ ಸ್ಥಳಾಂತರ
ନିମ୍ନ ଗତି,ಕೆಳಮುಖ ಚಲನೆ
ତଳ ବେଗ,ಕೆಳಮುಖ ವೇಗ
ଟ୍ରାକ୍ସନ୍,ಎಳೆತ
ଟ୍ରାକ୍ସନ୍ ଫୋର୍ସ |,ಎಳೆತ ಬಲ
"ଦ୍ୱ ual ତ ଦ୍ୱ ual ତ୍ୟ,",ಉಭಯ ದ್ವಂದ್ವತೆ
ଡୁଆଲ୍ ବେସ୍ |,ಡ್ಯುಯಲ್ ಬೇಸ್
ଦ୍ୱ ual ତ ଆଭ୍ୟନ୍ତରୀଣ ଉତ୍ପାଦ |,ಎರಡು ಆಂತರಿಕ ಉತ್ಪನ್ನ
ଡୁଆଲ୍ ଲାଇନ୍ ପ୍ରୋଗ୍ରାମିଂ ସମସ୍ୟା |,ಡ್ಯುಯಲ್ ಲೀನಿಯರ್ ಪ್ರೋಗ್ರಾಮಿಂಗ್ ಸಮಸ್ಯೆ
"ଡବଲ୍ ଅପରେସନ୍, ଡୁଆଲ୍ ଅପରେସନ୍ |","ಎರಡು ಕಾರ್ಯಾಚರಣೆ, ಎರಡು ಕಾರ್ಯಾಚರಣೆ"
ଦ୍ୱ ual ତ ସମସ୍ୟା |,ಉಭಯ ಸಮಸ್ಯೆ
ଡୁଆଲ୍ ସିଙ୍ଗଲ୍ ଆଲଗୋରିଦମ୍ |,ಡ್ಯುಯಲ್ ಸಿಂಗಲ್ ಅಲ್ಗಾರಿದಮ್
ଡୁଆଲ୍ ସିଙ୍ଗଲ୍ ପଦ୍ଧତି |,ಎರಡು ಏಕ ವಿಧಾನ
ଡୁଆଲ୍ ସ୍ପେସ୍ |,ಡ್ಯುಯಲ್ ಸ್ಪೇಸ್
ଡୁଆଲ୍ ଭେରିଏବଲ୍ |,ಡ್ಯುಯಲ್ ವೇರಿಯಬಲ್
ଡୁଆଲ୍ ଭେକ୍ଟର ସ୍ପେସ୍ |,ಡ್ಯುಯಲ್ ವೆಕ್ಟರ್ ಸ್ಪೇಸ್
ନୀରବ ସୂଚକାଙ୍କ |,ಮೂಕ ಸೂಚ್ಯಂಕ
ନୀରବ ଫୁଟର୍ |,ಮೂಕ ಅಡಿಟಿಪ್ಪಣಿ
ନୀରବ ଚୁକ୍ତି |,ಮೌನ ಒಪ್ಪಂದ
ନୀରବ ଭେରିଏବଲ୍ |,ಮೂಕ ವೇರಿಯಬಲ್
ନକଲ,ನಕಲು
ଗତିଶୀଳ |,ಕ್ರಿಯಾತ್ಮಕ
ଗତିଶୀଳ ସିଷ୍ଟମ୍ |,ಕ್ರಿಯಾತ್ಮಕ ವ್ಯವಸ್ಥೆ
ଗତିଶୀଳ ଚାହିଦା କାର୍ଯ୍ୟ |,ಡೈನಾಮಿಕ್ ಬೇಡಿಕೆ ಕಾರ್ಯ
ଗତିଶୀଳ ମଡେଲ୍ |,ಕ್ರಿಯಾತ್ಮಕ ಮಾದರಿ
ଗତିଶୀଳ ପ୍ରୋଗ୍ରାମିଂ |,ಡೈನಾಮಿಕ್ ಪ್ರೋಗ್ರಾಮಿಂಗ್
ଗତିଶୀଳ ପ୍ରୋଗ୍ରାମିଂ ପଦ୍ଧତି |,ಡೈನಾಮಿಕ್ ಪ್ರೋಗ್ರಾಮಿಂಗ್ ವಿಧಾನ
ଗତିଶୀଳ ପ୍ରୋଗ୍ରାମିଂ କ ques ଶଳ |,ಡೈನಾಮಿಕ್ ಪ್ರೋಗ್ರಾಮಿಂಗ್ ತಂತ್ರಗಳು
"ଗତିଶୀଳତା, ଗତିଶୀଳତା |","ಡೈನಾಮಿಕ್ಸ್, ಡೈನಾಮಿಕ್ಸ್"
କଣିକା ଗତିଶୀଳତା |,ಕಣದ ಡೈನಾಮಿಕ್ಸ್
କଠିନ ଶରୀର ଗତିଶୀଳତା |,ಕಠಿಣ ದೇಹದ ಡೈನಾಮಿಕ್ಸ್
"ପୃଥିବୀ, ପୃଥିବୀ, ପୃଥିବୀ, ପୃଥିବୀ, ପୃଥିବୀ, ପୃଥିବୀ, ପୃଥିବୀ ସମ୍ପର୍କ (ver।)","ಭೂಮಿ, ಭೂಮಿ, ಭೂಮಿ, ಭೂಮಿ, ಭೂಮಿ, ಭೂಮಿ, ಭೂಮಿಯ ಸಂಪರ್ಕ (ver.)"
ଭୂକମ୍ପ ତୀବ୍ରତା |,ಭೂಕಂಪದ ತೀವ್ರತೆ
ବିଚିତ୍ରତା,ವಿಕೇಂದ್ರೀಯತೆ
ଅନୁମାନ,ಊಹೆ
ଅର୍ଥନ ric ତିକ ପୂର୍ବାନୁମାନ |,ಆರ್ಥಿಕ ಮುನ್ಸೂಚನೆ
ଅର୍ଥନୀତିଜ୍ଞ,ಅರ್ಥಶಾಸ್ತ್ರಜ್ಞ
ଅର୍ଥନୀତି,ಅರ್ಥಶಾಸ್ತ್ರ
ଅର୍ଥନୀତି,ಅರ್ಥಶಾಸ್ತ್ರ
"ମୂଳ, ଧାର, ଲୁହ","ಕೋರ್, ಅಂಚು, ಕಣ್ಣೀರು"
ସମୁଦାୟ କୋର ସମ୍ମୁଖୀନ |,ಎದುರಿಸುತ್ತಿರುವ ಒಟ್ಟು ಕೋರ್
ଦକ୍ଷତା ସୂଚକାଙ୍କ,ದಕ್ಷತೆ ಸೂಚ್ಯಂಕ
ଚରିତ୍ରଗତ ଉପାଦାନ |,ವಿಶಿಷ್ಟ ಅಂಶ
ଚରିତ୍ରଗତ କାର୍ଯ୍ୟ,ವಿಶಿಷ್ಟ ಕಾರ್ಯ
"ଇଜେନ ମୂଲ୍ୟ, ଚରିତ୍ରିକ ମୂଲ୍ୟ |","ಐಜೆನ್ ಮೌಲ್ಯ, ವಿಶಿಷ್ಟ ಮೌಲ್ಯ"
ବ value ଶିଷ୍ଟ୍ୟ ମୂଲ୍ୟ ସମୀକରଣ,ವಿಶಿಷ್ಟ ಮೌಲ್ಯ ಸಮೀಕರಣ
"ଇଜେନ ଭେକ୍ଟର, ଚରିତ୍ର ଭେକ୍ଟର |","ಐಜೆನ್ ವೆಕ್ಟರ್, ವಿಶಿಷ್ಟ ವೆಕ್ಟರ್"
ଇଲାଷ୍ଟିକ୍ |,ಸ್ಥಿತಿಸ್ಥಾಪಕ
ଇଲଷ୍ଟିକ୍ କାଷ୍ଟ୍ |,ಸ್ಥಿತಿಸ್ಥಾಪಕ ಎರಕಹೊಯ್ದ
ଇଲଷ୍ଟିକ୍ ସନ୍ତୁଳନ |,ಸ್ಥಿತಿಸ್ಥಾಪಕ ಸಮತೋಲನ
ନମନୀୟତା,ಸ್ಥಿತಿಸ್ಥಾಪಕತ್ವ
ଇଲାଷ୍ଟିକ୍ ପୃଷ୍ଠା |,ಸ್ಥಿತಿಸ್ಥಾಪಕತ್ವ ಪುಟ
"ଇଲେକ୍ଟ୍ରୋନିକ୍ କମ୍ପ୍ୟୁଟର, ଇଲେକ୍ଟ୍ରୋନିକ୍ କମ୍ପ୍ୟୁଟର |","ಎಲೆಕ್ಟ್ರಾನಿಕ್ ಕಂಪ್ಯೂಟರ್, ಎಲೆಕ್ಟ್ರಾನಿಕ್ ಕಂಪ್ಯೂಟರ್"
"ଉପାଦାନ, ଉପାଦାନ, ଉପାଦାନ |","ಅಂಶ, ಅಂಶ, ಅಂಶ"
ପ୍ରାରମ୍ଭିକ ସ୍ତମ୍ଭ କାର୍ଯ୍ୟ,ಆರಂಭಿಕ ಕಾಲಮ್ ಕಾರ್ಯಾಚರಣೆ
ପ୍ରାରମ୍ଭିକ ଘଟଣା,ಆರಂಭಿಕ ಘಟನೆ
ପ୍ରାରମ୍ଭିକ କାର୍ଯ୍ୟ,ಆರಂಭಿಕ ಕಾರ್ಯ
ପ୍ରାରମ୍ଭିକରଣ କାର୍ଯ୍ୟ,ಆರಂಭಿಕ ಕಾರ್ಯಾಚರಣೆ
ପ୍ରାଥମିକ ଫଳାଫଳ,ಪ್ರಾಥಮಿಕ ಫಲಿತಾಂಶಗಳು
ପ୍ରାରମ୍ଭିକ ସମ୍ଭାବ୍ୟ ନିୟମ |,ಆರಂಭಿಕ ಸಂಭವನೀಯತೆಯ ನಿಯಮ
ଆରମ୍ଭ ରେଖା କାର୍ଯ୍ୟ,ಆರಂಭಿಕ ಸಾಲಿನ ಕಾರ್ಯಾಚರಣೆ
"ବିନାଶ କରିବାକୁ, ବିନାଶ କରିବାକୁ,","ನಾಶಮಾಡು, ನಾಶಮಾಡು"
ସମାଧାନ ପ୍ରକ୍ରିୟା,ನಿರ್ಣಯ ಪ್ರಕ್ರಿಯೆ
"ଏଲିପ୍ସ, ଏଲିପ୍ସ","ಎಲಿಪ್ಸ್, ಎಲಿಪ್ಸ್"
ଏଲିପସଏଡ୍ |,ಅಂಡಾಕಾರದ
ଏଲିପସାଇଡ୍ |,ದೀರ್ಘವೃತ್ತಾಕಾರದ
ଏଲିପସଏଡାଲ୍ ଭୂପୃଷ୍ଠ |,ದೀರ್ಘವೃತ್ತಾಕಾರದ ಮೇಲ್ಮೈ
ଏଲିପସଏଡାଲ୍ ଶରୀର |,ದೀರ್ಘವೃತ್ತಾಕಾರದ ದೇಹ
ଏମ୍ବେଡିଂ,ಎಂಬೆಡಿಂಗ್
ନିର୍ଗମନ,ಹೊರಸೂಸುವಿಕೆಗಳು
ପରୀକ୍ଷାମୂଳକ ବିଶ୍ୱାସ |,ಪ್ರಾಯೋಗಿಕ ನಂಬಿಕೆ
ପରୀକ୍ଷାମୂଳକ ସୂତ୍ର |,ಪ್ರಾಯೋಗಿಕ ಸೂತ್ರ
ପରୀକ୍ଷାମୂଳକ ସମ୍ଭାବନା |,ಪ್ರಾಯೋಗಿಕ ಸಂಭವನೀಯತೆ
ପରୀକ୍ଷାମୂଳକ ସମ୍ପର୍କ |,ಪ್ರಾಯೋಗಿಕ ಸಂಬಂಧ
ଖାଲି ସେଟ୍ |,ಖಾಲಿ ಸೆಟ್
ବନ୍ଧା,ಬಂಧಿಸಲಾಗಿದೆ
"ଏନକୋଡିଂ, କୋଡିଂ","ಎನ್ಕೋಡಿಂಗ್, ಕೋಡಿಂಗ್"
ପାରସ୍ପରିକ କାର୍ଯ୍ୟଦକ୍ଷତା |,ಪರಸ್ಪರ ಕಾರ್ಯಸಾಧ್ಯತೆ
ଶେଷ ବିନ୍ଦୁ,ಅಂತಿಮ ಬಿಂದು
ଶ୍ରେଣୀ ବ୍ୟବଧାନର ଶେଷ ବିନ୍ଦୁ |,ವರ್ಗ ಮಧ್ಯಂತರದ ಅಂತಿಮ ಬಿಂದು
ଶକ୍ତି,ಶಕ್ತಿ
ଶକ୍ତି-ଗତି ଉପାଦାନ |,ಶಕ್ತಿ-ಮೊಮೆಂಟಮ್ ಘಟಕ
ଏଣ୍ଟ୍ରି ଭେରିଏବଲ୍ |,ಪ್ರವೇಶ ವೇರಿಯಬಲ್
ଗଣନାଯୋଗ୍ୟ ସେଟ୍ |,ಲೆಕ್ಕಿಸಬಹುದಾದ ಸೆಟ್
"ଗଣନା, ଗଣନା","ಎಣಿಸು, ಎಣಿಸು"
"ସମାନ, ସମାନ, ସମାନ, ସମାନ |","ಸಮಾನ, ಸಮಾನ, ಸಮ, ಸಮಾನ"
"ସମାନତା, ସମାନତା","ಸಮಾನತೆ, ಸಮಾನತೆ"
ସମ୍ଭବତ। |,ಸಾಧ್ಯತೆ
ସମ୍ଭାବ୍ୟତା ଚୟନ ପଦ୍ଧତି |,ಸಹ ಸಂಭವನೀಯತೆ ಆಯ್ಕೆ ವಿಧಾನ
ସମାନ କର,ಸಮಗೊಳಿಸು
"ସମୀକରଣ, ସମୀକରଣ","ಸಮೀಕರಣ, ಸಮೀಕರಣ"
ଚତୁର୍ଭୁଜ ସମୀକରଣ |,ಚತುರ್ಭುಜ ಸಮೀಕರಣ
ଚତୁର୍ଭୁଜ ସମୀକରଣ |,ಚತುರ್ಭುಜ ಸಮೀಕರಣ
ଚତୁର୍ଭୁଜ ସମୀକରଣ |,ಚತುರ್ಭುಜ ಸಮೀಕರಣ
"ଇକ୍ୟୁଏଟର, ଇକ୍ୟୁଏଟର, ମିଡଲାଇନ୍ |","ಸಮಭಾಜಕ, ಸಮಭಾಜಕ, ಮಧ್ಯರೇಖೆ"
ସ୍ଥିର,ಸ್ಥಿರ
ସମାନ୍ତରାଳ |,ಸಮಬಾಹು
"ସନ୍ତୁଳନ, ସନ୍ତୁଳନ, ସନ୍ତୁଳନ |","ಸಮತೋಲನ, ಸಮತೋಲನ, ಸಮತೋಲನ"
ବଳ ସନ୍ତୁଳନ,ಬಲ ಸಮತೋಲನ
ସନ୍ତୁଳନ ବିନ୍ଦୁ |,ಸಮತೋಲನ ಬಿಂದು
ସମାନତା,ಸಮಾನತೆ
ସମାନତା ଶ୍ରେଣୀ,ಸಮಾನತೆಯ ವರ್ಗ
ସମାନତା ସମ୍ପର୍କ,ಸಮಾನತೆಯ ಸಂಬಂಧ
"ସମାନ, ସମାନ (v।), ସମାନ (ଏଡି।)","ಸಮಾನ, ಸಮಾನ (ವಿ.), ಸಮಾನ (ಸಂ)"
ସମାନ ମାଟ୍ରିକ୍ସ |,ಸಮಾನ ಮ್ಯಾಟ್ರಿಕ್ಸ್
ସମାନ ସେଟ୍ |,ಸಮಾನ ಸೆಟ್
ପ୍ରବୃତ୍ତି |,ಪ್ರವೃತ್ತಿಗಳು
"ତ୍ରୁଟି, ଭୁଲ, ଭୁଲ, ଭୁଲ","ದೋಷ, ತಪ್ಪು, ತಪ್ಪು, ಅಸಮರ್ಪಕತೆ"
ତ୍ରୁଟି ବିଶ୍ଳେଷଣ |,ದೋಷ ವಿಶ್ಲೇಷಣೆ
ତ୍ରୁଟି କୋଡ୍,ದೋಷ ಕೋಡ್
ତ୍ରୁଟି ଗୁଣବତ୍ତା,ದೋಷ ಗುಣಾಂಕ
ବର୍ଗ ଅର୍ଥ ତ୍ରୁଟି |,ಚದರ ಅರ್ಥ ದೋಷ
ପ୍ରଥମ ପ୍ରକାର ତ୍ରୁଟି |,ಮೊದಲ ವಿಧದ ದೋಷ
ଦ୍ୱିତୀୟ ପ୍ରକାର ତ୍ରୁଟି |,ಎರಡನೇ ರೀತಿಯ ದೋಷ
ସମ୍ଭାବନାରୁ ରକ୍ଷା ପାଇବା |,ತಪ್ಪಿಸಿಕೊಳ್ಳುವ ಸಂಭವನೀಯತೆ
ବେଗରୁ ରକ୍ଷା ପାଇବା |,ತಪ್ಪಿಸಿಕೊಳ್ಳುವ ವೇಗ
E. Schmidt ର ମୋବାଇଲାଇଜେସନ୍ ପ୍ରକ୍ରିୟା |,E. ಸ್ಮಿತ್ ಸಜ್ಜುಗೊಳಿಸುವ ಪ್ರಕ್ರಿಯೆ
ଅତିରିକ୍ତ,ಬಹಿರ್ಮುಖಿ
"ଜରୁରୀ, ଜରୁରୀ |","ಅಗತ್ಯ, ಅಗತ್ಯ"
ପ୍ରାୟତ unique ଅନନ୍ୟ |,ವಾಸ್ತವಿಕವಾಗಿ ಅನನ್ಯ
"ମୂଲ୍ୟାଙ୍କନ କରିବାକୁ, ମୂଲ୍ୟାଙ୍କନ କରିବାକୁ (ver।), ମୂଲ୍ୟାଙ୍କନ କରିବାକୁ (ଏଡି।)","ನಿರ್ಣಯಿಸಲು, ನಿರ್ಣಯಿಸಲು (ver.), ನಿರ್ಣಯಿಸಲು (ed.)"
ଆକଳନ ପଦ୍ଧତି,ಅಂದಾಜು ವಿಧಾನ
ଇଉକ୍ଲିଡିଆନ୍ ସଂଯୋଜନା |,ಯೂಕ್ಲಿಡಿಯನ್ ನಿರ್ದೇಶಾಂಕಗಳು
euclidean ଡୋମେନ୍ |,ಯೂಕ್ಲಿಡಿಯನ್ ಡೊಮೇನ್
ଇଉକ୍ଲିଡିଆନ୍ ଜ୍ୟାମିତି |,ಯೂಕ್ಲಿಡಿಯನ್ ರೇಖಾಗಣಿತ
ଇଉକ୍ଲିଡିଆନ୍ n- ସ୍ପେସ୍ |,ಯೂಕ್ಲಿಡಿಯನ್ ಎನ್-ಸ್ಪೇಸ್
ଇଉକ୍ଲିଡିଆନ୍ ବିମାନ |,ಯೂಕ್ಲಿಡಿಯನ್ ವಿಮಾನ
ଇଉଲର୍ଙ୍କ ତତ୍ତ୍। |,ಯೂಲರ್ ಪ್ರಮೇಯ
"ମୂଲ୍ୟାଙ୍କନ, ମୂଲ୍ୟାଙ୍କନ","ಮೌಲ್ಯಮಾಪನ, ಮೌಲ್ಯಮಾಪನ"
ଏପରିକି,ಸಹ
ଏପରିକି ବକ୍ର,ಸಹ ಕರ್ವ್
ଏପରିକି ଫଙ୍କସନ୍,ಸಹ ಕಾರ್ಯ
ଏପରିକି ଚିତ୍ତାକର୍ଷକ |,ಸಹ ವಕ್ರೀಕಾರಕ
ଯୁଗ୍ମ ସଂଖ୍ୟା,ಸಮ ಸಂಖ್ಯೆ
ଅଦ୍ଭୁତ ସମୃଦ୍ଧତା |,ಬೆಸ ಸಮ್ಮಿತಿ
ଏପରିକି ପର୍ମୁଟେସନ୍ |,ಕ್ರಮಪಲ್ಲಟನೆ ಕೂಡ
"ଇଭେଣ୍ଟ, ଏପିସୋଡ୍ |","ಘಟನೆ, ಸಂಚಿಕೆ"
ଆଇସୋମେଟ୍ରିକ୍ |,ಸಮಮಾಪನ
"ସଠିକ୍, ସଠିକ୍, ସଠିକ୍ |","ನಿಖರ, ನಿಖರ, ನಿಖರವಾಗಿ"
ସଠିକ୍ ଚି-ବର୍ଗ ପରୀକ୍ଷା |,ನಿಖರವಾದ ಚಿ-ಚದರ ಪರೀಕ್ಷೆ
ପ୍ରକୃତ ଭିନ୍ନତା |,ನಿಖರವಾದ ವ್ಯತ್ಯಾಸ
ସଠିକ୍ ସମୀକରଣ |,ನಿಖರವಾದ ಸಮೀಕರಣ
ଉଦାହରଣ |,ಉದಾಹರಣೆ
ବିନିମୟ,ವಿನಿಮಯ
ନିର୍ଦ୍ଦିଷ୍ଟ ଘଟଣା |,ನಿರ್ದಿಷ್ಟ ಘಟನೆ
ବିଦ୍ୟମାନ ଆକ୍ସିୟମ୍ |,ಅಸ್ತಿತ್ವವಾದದ ಮೂಲತತ್ವ
ବଞ୍ଚିବାର ସମ୍ଭାବନା |,ಬದುಕುಳಿಯುವ ಸಂಭವನೀಯತೆ
ଅସ୍ତିତ୍ୱ ଥିଓରେମ୍ |,ಅಸ್ತಿತ್ವದ ಪ್ರಮೇಯ
ବାହ୍ୟ ଭେରିଏବଲ୍ |,ಬಾಹ್ಯ ವೇರಿಯಬಲ್
"ବିସ୍ତାର, ବିସ୍ତାର","ಹರಡಿ, ಹರಡಿ"
ଆଶା କାର୍ଯ୍ୟ,ನಿರೀಕ್ಷೆಯ ಕಾರ್ಯ
ଆଶା କରାଯାଉଥିବା ଫ୍ରିକ୍ୱେନ୍ସି |,ನಿರೀಕ್ಷಿತ ಆವರ್ತನ
ଆଶା କରାଯାଉଥିବା ମୂଲ୍ୟ,ನಿರೀಕ್ಷಿತ ಮೌಲ್ಯ
