Odiya,Kannada
କାଷ୍ଟେଲିଆନ୍ |,ಕ್ಯಾಸ್ಟೆಲಿಯನ್
ଜାତି ପ୍ରଣାଳୀ |,ಜಾತಿ ಪದ್ಧತಿ
ଦୁର୍ଗ,ಕೋಟೆ
ଦୁର୍ଗ,ಕೋಟೆ
ଦୁର୍ଗ ସହର,ಕೋಟೆಯ ಪಟ್ಟಣ
କାଷ୍ଟ୍ରା |,ಕ್ಯಾಸ್ಟ್ರಾ
କାଷ୍ଟ୍ରା |,ಕ್ಯಾಸ್ಟ್ರಾ
କ୍ୟାଥେଡ୍ରା |,ಕ್ಯಾಥೆಡ್ರಾ
କ୍ୟାଥେଡ୍ରାଲ୍ |,ಕ್ಯಾಥೆಡ್ರಲ್
କାଟୋ ଷ୍ଟ୍ରିଟ୍ ଷଡଯନ୍ତ୍ର |,ಕ್ಯಾಟೊ ಸ್ಟ್ರೀಟ್ ಪಿತೂರಿ
କାଉଡିଲୋ |,ಕೌಡಿಲ್ಲೊ
କାଭାଲିଅର୍ |,ಕ್ಯಾವಲಿಯರ್
କାଭାଲିଅର୍ |,ಕ್ಯಾವಲಿಯರ್
କାଭାଲିଅର୍ ସଂସଦ |,ಕ್ಯಾವಲಿಯರ್ ಸಂಸತ್ತು
ଅଦୁଲ୍ଲାମର ଗୁମ୍ଫା |,ಅದುಲ್ಲಮ್ ಗುಹೆ
ଗୁମ୍ଫା ଚିତ୍ର,ಗುಹೆ ಚಿತ್ರಕಲೆ
ଗୁମ୍ଫା ଚିତ୍ର,ಗುಹೆ ಚಿತ್ರಕಲೆ
Centumvir,ಸೆಂಟಮ್ವಿರ್
ସେଞ୍ଚୁରିଅନ୍ |,ಸೆಂಚುರಿಯನ್
ଶତାବ୍ଦୀ,ಶತಮಾನ
ଶୃଙ୍ଖଳା ବାହୁବଳୀ (= ଶୃଙ୍ଖଳା ମେଲ୍),ಚೈನ್ ರಕ್ಷಾಕವಚ (=ಚೈನ್ ಮೇಲ್)
ଚାନ୍ଟ୍ରି |,ಚಾಂಟ್ರಿ
ଚାନ୍ଟ୍ରି |,ಚಾಂಟ್ರಿ
ଅଧ୍ୟାୟ ପୁସ୍ତକ,ಅಧ್ಯಾಯ ಪುಸ್ತಕ
ଚାପଲେନ୍ |,ಧರ್ಮಗುರು
ଅଧ୍ୟାୟ,ಅಧ್ಯಾಯ
ଦୁର୍ଘଟଣାର ଅଧ୍ୟାୟ |,ಅಪಘಾತಗಳ ಅಧ್ಯಾಯ
ଚାର୍ଜ,ಶುಲ್ಕ
ଡିଫେୟାର୍ ଚାର୍ଜ କରନ୍ତୁ |,ಚಾರ್ಜ್ ಡಿ&#39;ಅಫೇರ್ಸ್
ଚାର୍ଜ ବିଭାଜନ |,ಚಾರ್ಜ್ ವಿಭಜನೆ
ଚାର୍ଜର,ಚಾರ್ಜರ್
ରଥ,ರಥ
ରଥ,ಸಾರಥಿ
ରଥ,ಸಾರಥಿ
ରଥ,ಸಾರಥಿ
ଚାରିଟି ରୋଷେଇ ଘର |,ಚಾರಿಟಿ ಅಡಿಗೆ
ଚାର୍ଟର୍,ಚಾರ್ಟರ್
ଚାର୍ଟିଷ୍ଟ ଆନ୍ଦୋଳନ (= ଚାର୍ଟିଜିମ୍),ಚಾರ್ಟಿಸ್ಟ್ ಮೂವ್‌ಮೆಂಟ್ (=ಚಾರ್ಟಿಸಂ)
ଚାର୍ଟୋଫିଲାସିୟମ୍ |,ಚಾರ್ಟೋಫಿಲೇಸಿಯಮ್
Chateau |,ಚಟೌ
ପୋଷ୍ଟ ଯାଞ୍ଚ କରନ୍ତୁ |,ಚೆಕ್ ಪೋಸ್ಟ್
ରାସାୟନିକ ଯୁଦ୍ଧ |,ರಾಸಾಯನಿಕ ಯುದ್ಧ
ଚେଷ୍ଟର୍ |,ಚೆಸ್ಟರ್
ମୁଖ୍ୟ,ಮುಖ್ಯಸ್ಥ
ମୁଖିଆ,ಮುಖ್ಯಸ್ಥ
ମୁଖିଆ,ಮುಖ್ಯಸ್ಥ
ମୁଖିଆ,ಮುಖ್ಯಸ್ಥ
ଚିଫନ୍ |,ಚಿಫೋನ್
ପ୍ରତିଦ୍ୱନ୍ଦ୍ୱିତା |,ಅಶ್ವದಳ
ମନୋନୀତ ଲୋକ,ಆಯ್ಕೆಮಾಡಿದ ಜನರು
କ୍ରିସମୋଗ୍ରାଫିନ୍ |,ಕ್ರಿಸ್ಮೋಗ್ರಾಫಿಯನ್
ଖ୍ରୀଷ୍ଟଧର୍ମ,ಕ್ರೈಸ್ತಪ್ರಪಂಚ
ଖ୍ରୀଷ୍ଟିଆନ ଯୁଗ |,ಕ್ರಿಶ್ಚಿಯನ್ ಯುಗ
ଖ୍ରୀଷ୍ଟିଆନ ସମାଜବାଦ |,ಕ್ರಿಶ್ಚಿಯನ್ ಸಮಾಜವಾದ
ଇତିହାସ,ಕ್ರಾನಿಕಲ್
କ୍ରୋନିକଲର୍,ಕ್ರಾನಿಕಲ್
କ୍ରିସ୍ ଚେରସୋନିସ୍ |,ಕ್ರೈಸ್ ಚೆರ್ಸೋನೀಸ್
ସିମେଲିୟମ୍ |,ಸಿಮೆಲಿಯಮ್
ସିନକେସେଣ୍ଟୋ ଷ୍ଟାଇଲ୍ |,ಸಿಂಕ್ವೆಸೆಂಟೊ ಶೈಲಿ
ସର୍କୁନାଭିଗେସନ୍ |,ಪ್ರದಕ್ಷಿಣೆ
ସିଷ୍ଟର୍ସିଆନ୍ ମାଙ୍କଡ |,ಸಿಸ್ಟರ್ಸಿಯನ್ ಸನ್ಯಾಸಿ
ସୀତା,ಸಿಟಾಡೆಲ್
ଉଦ୍ଧୃତ,ಉಲ್ಲೇಖ
ଉଦ୍ଧୃତ,ಉಲ್ಲೇಖ
ନାଗରିକ ଅବମାନନା |,ನಾಗರಿಕ ಅಸಹಕಾರ
ଗୃହଯୁଦ୍ଧ |,ಅಂತರ್ಯುದ್ಧ
ସିଭିସ୍ ରୋମାନସ୍ |,ಸಿವಿಸ್ ರೋಮನಸ್
ଶାସ୍ତ୍ରୀୟ ବୟସ |,ಶಾಸ್ತ್ರೀಯ ವಯಸ್ಸು
କ୍ଲିଫ୍ଟ (= କ୍ଲେଫ୍ଟ),ಕ್ಲೆಫ್ಟ್ (=ಕ್ಲೆಫ್ಟ್)
ଧର୍ମ ଧର୍ମ,ಕ್ಲೆರಿಕಲಿಸಂ
କ୍ଲାରଚ,ಕ್ಲರುಚ್
କ୍ଲୁନିୟକ୍ ଗତିବିଧି |,ಕ್ಲಿನಿಯಾಕ್ ಚಲನೆ
କୋଟ ବାହୁ,ಕೋಟ್ ರಕ್ಷಾಕವಚ
କୋଟ୍,ಕೋಟ್ ಆಫ್ ಆರ್ಮ್ಸ್
କୋଟ୍,ಕೋಟ್ ಆಫ್ ಆರ್ಮ್ಸ್
କୋଟ୍,ಕೋಟ್ ಆಫ್ ಆರ್ಮ್ಸ್
କୋଟ୍ ମେଲ୍ |,ಕೋಟ್ ಆಫ್ ಮೇಲ್
କୋହର୍ଟ |,ಕೋಹಾರ್ಟ್
Comitia,ಕಾಮಿಟಿಯಾ
Comitia Centuriata,ಕಾಮಿಟಿಯಾ ಸೆಂಚುರಿಯಾಟಾ
Comitia Curiata,ಕಮಿಟಿಯಾ ಕ್ಯುರಿಯಾಟಾ
Comitia Tributa,ಕಮಿಟಿಯಾ ಟ್ರಿಬುಟಾ
ସ୍ମରଣୀୟ ଆର୍,ಸ್ಮರಣಾರ್ಥ ಕಮಾನು
ସ୍ମରଣୀୟ ମୁଦ୍ରା,ಸ್ಮರಣಾರ್ಥ ನಾಣ್ಯ
ସ୍ମରଣୀୟ ସିଲ୍ |,ಸ್ಮರಣಾರ್ಥ ಮುದ್ರೆ
ସାଧାରଣ କ୍ଷେତ୍ର |,ಸಾಮಾನ್ಯ ಕ್ಷೇತ್ರ
କମ୍ୟୁନାର୍ଡ |,ಕಮ್ಯುನಾರ್ಡ್
କନକର୍ଡେଟ୍ |,ಕಾನ್ಕಾರ್ಡಾಟ್
କନକର୍ଡେଟ୍ |,ಕಾನ್ಕಾರ್ಡಾಟ್
କଣ୍ଡୋଟିଅର୍ |,ಕಾಂಡೋಟಿಯರ್
ନିଶ୍ଚିତକରଣ କାର୍ଟାରମ୍ |,ದೃಢೀಕರಣ ಕಾರ್ಟಾರಮ್
ଦ୍ୱନ୍ଦ୍ୱ |,ಸಂಘರ್ಷ
ମଣ୍ଡଳୀ,ಸಭೆ
ରାଜ୍ୟ ଜିତିବା |,ರಾಜ್ಯವನ್ನು ವಶಪಡಿಸಿಕೊಳ್ಳುವುದು
ଜୟ,ವಿಜಯಶಾಲಿ
କନକ୍ୟୁଷ୍ଟାଡର୍ |,ವಿಜಯಶಾಲಿ
କନସିଲିୟମ୍ |,ಕಾನ್ಸಿಲಿಯಮ್
ସ୍ଥିର,ಸಂಯೋಜಿತ
ଷଡଯନ୍ତ୍ର,ಪಿತೂರಿ
ଷଡଯନ୍ତ୍ର,ಪಿತೂರಿ
କନସୁଲେଟ୍ |,ದೂತಾವಾಸ
କନସୁଲେସନ୍ ବୁକ୍ |,ಸಮಾಲೋಚನೆ ಪುಸ್ತಕ
କଣ୍ଟିନେଣ୍ଟାଲ୍ ସିଷ୍ଟମ୍ |,ಕಾಂಟಿನೆಂಟಲ್ ಸಿಸ್ಟಮ್
ସମ୍ମିଳନୀ ସଂସଦ |,ಕನ್ವೆನ್ಷನ್ ಪಾರ್ಲಿಮೆಂಟ್
କପରହେଡ୍ସ (= ଶାନ୍ତି ଗଣତାନ୍ତ୍ରିକ),ಕಾಪರ್ ಹೆಡ್ಸ್ (=ಶಾಂತಿ ಪ್ರಜಾಪ್ರಭುತ್ವವಾದಿಗಳು)
କପିହୋଲ୍ଡ |,ಕಾಪಿಹೋಲ್ಡ್
କର୍ଡୋନିଂ |,ಕಾರ್ಡನಿಂಗ್
କରୋନା |,ಕರೋನಾ
କରୋନେସନ୍ |,ಪಟ್ಟಾಭಿಷೇಕ
କରୋନେସନ୍ ପଥର |,ಪಟ್ಟಾಭಿಷೇಕದ ಕಲ್ಲು
କର୍ପସ୍,ಕಾರ್ಪಸ್
କର୍ସାୟର୍ |,ಕೋರ್ಸೇರ್
କର୍ସାୟର୍ |,ಕೋರ್ಸೇರ್
କର୍ସେଟ୍ (= କର୍ସଲେଟ୍),ಕಾರ್ಸೆಟ್ (=ಕಾರ್ಸೆಲೆಟ್)
କର୍ଟସ୍ |,ಕಾರ್ಟೆಸ್
କୁଟୀର (= କୁଟିଅର୍),ಕೋಟರ್ (=ಕೋಟಿಯರ್)
କୁଟୀର (= କୁଟିଅର୍),ಕೋಟರ್ (=ಕೋಟಿಯರ್)
ପାଲାଟିନେଟ୍ ଗଣନା କରନ୍ତୁ |,ಕೌಂಟ್ ಪ್ಯಾಲಟಿನೇಟ್
ଦେଶ ଘର,ಹಳ್ಳಿ ಮನೆ
କାଉଣ୍ଟି |,ಕೌಂಟಿ
କାଉଣ୍ଟି ବୋରୱେଲ |,ಕೌಂಟಿ ಬರೋ
କାଉଣ୍ଟି କୋର୍ଟ |,ಕೌಂಟಿ ನ್ಯಾಯಾಲಯಗಳು
କାଉଣ୍ଟି ପାଲାଟାଇନ୍ |,ಕೌಂಟಿ ಪ್ಯಾಲಟೈನ್
କୋର୍ଟ,ನ್ಯಾಯಾಲಯ
କୋର୍ଟ,ನ್ಯಾಯಾಲಯ
କୋର୍ଟ ସର୍କୁଲାର୍ |,ನ್ಯಾಯಾಲಯದ ಸುತ್ತೋಲೆ
କୋର୍ଟ ଶ iqu ଳୀ,ನ್ಯಾಯಾಲಯದ ಶಿಷ್ಟಾಚಾರ
କୋର୍ଟ,ಆಸ್ಥಾನಿಕ
ଅଦାଲତ,ಕ್ಯಾಸೇಶನ್ ನ್ಯಾಯಾಲಯ
କୋର୍ଟ ଅଫ୍ ଡାଇରେକ୍ଟର୍ସ (EIC),ನಿರ್ದೇಶಕರ ನ್ಯಾಯಾಲಯ (EIC)
ମାଲିକଙ୍କ କୋର୍ଟ,ಮಾಲೀಕರ ನ್ಯಾಯಾಲಯ
କୋର୍ଟ କବି,ಆಸ್ಥಾನ ಕವಿ
ଚୁକ୍ତିଭିତ୍ତିକ କାମେରୋନିଆନ୍ |,ಒಪ್ಪಂದದ ಕ್ಯಾಮರೋನಿಯನ್ನರು
ମୁକୁଟ |,ಕ್ರೌನ್
ମୁକୁଟ |,ಕ್ರೌನ್
ମୁକୁଟ |,ಕ್ರೌನ್
ମୁକୁଟ ଜମି |,ಕ್ರೌನ್ ಭೂಮಿ
ମୁକୁଟ ଜମି |,ಕ್ರೌನ್ ಭೂಮಿ
କ୍ରାଉନ୍ ପ୍ରିନ୍ସ |,ಕ್ರೌನ್ ಪ್ರಿನ್ಸ್
କ୍ରୁସେଡ୍ |,ಧರ್ಮಯುದ್ಧ
କ୍ରୁସେଡର୍ |,ಕ್ರುಸೇಡರ್
କ୍ରିପ୍ଟୋଗ୍ରାମ୍ |,ಕ್ರಿಪ್ಟೋಗ್ರಾಮ್
କୁଇରାସ୍ |,ಕ್ಯುರಾಸ್
କୁଇରାସିଅର୍ |,ಕ್ಯುರಾಸಿಯರ್
ଦେବତା ସଂସ୍କୃତି,ಆರಾಧನಾ ದೇವತೆ
କୁରିଆ,ಕ್ಯೂರಿಯಾ
କୁରିଆ,ಕ್ಯೂರಿಯಾ
ରାଜା,ಜಾರಿಸಂ
ଅନ୍ଧାର ମାଳଦ୍ୱୀପ |,ಡಾರ್ಕ್ ಖಂಡ
ବିଚାର ଦିନ,ತೀರ್ಪಿನ ದಿನ
ବିଚାର ଦିନ,ತೀರ್ಪಿನ ದಿನ
ଡିନ୍,ಡೀನ್
ଦଶନ୍ଧି,ದಶಕ
ଡେନାରିୟସ୍ |,ಡೆನಾರಿಯಸ್
ବିତାଡିତ ରାଜତନ୍ତ୍ର |,ಪದಚ್ಯುತ ದೊರೆ
ଲୁଟ,ಹಾಳುಮಾಡು
ବିଚ୍ଛିନ୍ନତା |,ಹಾಳಾಗುವಿಕೆ
ଡେଥ୍ରୋନ୍ |,ಸಿಂಹಾಸನವನ್ನು ಇಳಿಸು
ଡାଏଡେମ୍ |,ಡೈಡೆಮ್
ଡାଏଡେମ୍ |,ಡೈಡೆಮ್
ଡାଏଡେମ୍ |,ಡೈಡೆಮ್
ଡିଆସିଆ,ಡಯಾಸಿಯಾ
ଡିକାଷ୍ଟେରିୟମ୍ |,ಡಿಕಾಸ್ಟರಿಯಮ್
ଦିଲୁଭିଆଲିଷ୍ଟ |,ಡಿಲುವಿಯಲಿಸ್ಟ್
ଡ଼ିଓସିସ୍,ಧರ್ಮಪ್ರಾಂತ್ಯ
ଡ଼ିଓସିସ୍,ಧರ್ಮಪ್ರಾಂತ್ಯ
Directoire (= Directry),ಡೈರೆಕ್ಟರಿ (=ಡೈರೆಕ್ಟರಿ)
Directoire (= Directry),ಡೈರೆಕ್ಟರಿ (=ಡೈರೆಕ್ಟರಿ)
ଦିରହମ୍ |,ದಿರ್ಹಮ್
ଅବିଶ୍ୱାସୀ |,ವಿಶ್ವಾಸದ್ರೋಹಿ
ଅବିଶ୍ୱାସୀ |,ವಿಶ್ವಾಸದ್ರೋಹಿ
ତ୍ୟାଗ,ವಿಳಂಬದ ಸಿದ್ಧಾಂತ
ଡକ୍ୟୁମେଣ୍ଟ୍,ಡಾಕ್ಯುಮೆಂಟ್
ଡକ୍ୟୁମେଣ୍ଟାରୀ ପ୍ରମାଣ |,ಸಾಕ್ಷ್ಯಚಿತ್ರ ಸಾಕ್ಷ್ಯ
ଡୋମେସ୍ ବୁକ୍ |,ಡೋಮ್ಸ್‌ಡೇ ಪುಸ್ತಕ
କନଷ୍ଟାଣ୍ଟିନର ଦାନ |,ಕಾನ್ಸ್ಟಂಟೈನ್ ಕೊಡುಗೆ
ନିପାତ |,ಡೂಮ್
ଡାଉଜର୍ ରାଣୀ |,ವರದಕ್ಷಿಣೆ ರಾಣಿ
ଡ୍ରାଗନ୍ |,ಡ್ರ್ಯಾಗನ್
ଡ୍ରୋମେଡାରିଆନ୍ |,ಡ್ರೋಮೆಡಿಯನ್
ଡ୍ରୋମେଡାରୀ |,ಡ್ರೊಮೆಡರಿ
ଡ୍ରୋମଣ୍ଡ |,ಡ್ರೊಮಂಡ್
ଡୁଆଲ୍ |,ದ್ವಂದ್ವ
ଦ୍ୱ ual ତ ମିଳିତତା |,ಉಭಯ ಮೈತ್ರಿ
ଡୁଆଲ୍ ଏଣ୍ଟେଣ୍ଟେ |,ಡ್ಯುಯಲ್ ಎಂಟೆಂಟೆ
ଡୁଆଲ୍ ସିଷ୍ଟମ୍ (= ଦ୍ୱ ual ତ ସରକାର),ಉಭಯ ವ್ಯವಸ್ಥೆ (=ದ್ವಿ ಸರ್ಕಾರ)
ଡ୍ୟୁକ୍ |,ಡ್ಯೂಕ್
ଡୁମା,ಡುಮಾ
ବାଘ ଅବତାର |,ಕುಬ್ಜ ಅವತಾರ
ରାଜବଂଶ,ರಾಜವಂಶ
ରାଜବଂଶ,ರಾಜವಂಶ
ଇଗଲ,ಹದ್ದು
ଏଲଡର୍ ମ୍ୟାନ୍ |,ಹಿರಿಯ ಮನುಷ್ಯ
କର୍ଣ୍ଣ,ಅರ್ಲ್
Earldom,ಅರ್ಲ್ಡಮ್
ପ୍ରାରମ୍ଭିକ ଗୁପ୍ତା |,ಆರಂಭಿಕ ಗುಪ್ತರು
ପ୍ରାରମ୍ଭିକ (histor ତିହାସିକ) ସାଇଟଗୁଡିକ |,ಆರಂಭಿಕ (ಐತಿಹಾಸಿಕ) ತಾಣಗಳು
ପ୍ରାରମ୍ଭିକ ବ ed ଦିକ ଅବଧି |,ಆರಂಭಿಕ ವೇದ ಕಾಲ
ଉପଦେଶ,ಎಕ್ಲೇಷಿಯಾ
ପୁନ it ଉଦ୍ଧାରର ଆଦେଶ |,ಮರುಸ್ಥಾಪನೆಯ ಶಾಸನ
ଆଠ ଗୁଣା ପଥ |,ಎಂಟು ಪಟ್ಟು ಮಾರ್ಗ
ପ୍ରାଚୀନମାନେ,ಹಿರಿಯರು
ବୟସ୍କ ରାଜ୍ୟସ୍ତରୀୟ (= ଜେନ୍ରୋ),ಹಿರಿಯ ರಾಜಕಾರಣಿ (=ಜೆರೋ)
ହାତୀ ଛେଳି |,ಆನೆ ಮೇಡು
ଏକାଦଶ ବର୍ଷର ଅତ୍ୟାଚାର |,ಹನ್ನೊಂದು ವರ್ಷಗಳ ದಬ್ಬಾಳಿಕೆ
ଏଲିସା (= ଏଲିସି),ಎಲಿಸೇ (=ಎಲಿಸೀ)
ଏନକ୍ଲୋଜର ଆନ୍ଦୋଳନ |,ಆವರಣ ಚಳುವಳಿ
ଏନସାଇକ୍ଲିକ୍ |,ಎನ್ಸೈಕ್ಲಿಕಲ್
ଏନସାଇକ୍ଲୋପେଡିଷ୍ଟ ଆନ୍ଦୋଳନ |,ಎನ್ಸೈಕ್ಲೋಪೀಡಿಸ್ಟ್ ಚಳುವಳಿ
ଏଣ୍ଟେଣ୍ଟେ |,ಎಂಟೆಂಟೆ
ଏଣ୍ଟେଣ୍ଟେ କର୍ଡିଆଲ୍ |,ಎಂಟೆಂಟೆ ಕಾರ್ಡಿಯಾಲ್
ଏଣ୍ଟ୍ରୋନ୍ |,ಸಿಂಹಾಸನ
ଭ୍ରମଣ,ಪರಿವಾರ
ଏଫୋଡ୍,ಎಫೋಡ್
ଇଫୋର |,ಎಫೋರ್
ଏପିକ୍ ବୟସ |,ಮಹಾಕಾವ್ಯ ಯುಗ
ଏପିକ୍ ହିରୋ |,ಮಹಾಕಾವ್ಯದ ನಾಯಕ
ଏପିଗ୍ରାଫ୍ |,ಎಪಿಗ್ರಾಫ್
Episcopacy,ಎಪಿಸ್ಕೋಪಸಿ
Episcopate |,ಎಪಿಸ್ಕೋಪೇಟ್
ଏପିସୋଡ୍,ಸಂಚಿಕೆ
ଯୁଗ,ಯುಗ
ଯୁଗ ତିଆରି ଇଭେଣ୍ଟ |,ಯುಗ ನಿರ್ಮಾಣದ ಘಟನೆ
ଯୁଗ ସୃଷ୍ଟି କରୁଥିବା ବ୍ୟକ୍ତି |,ಯುಗಪುರುಷ
ଉପନାମ,ನಾಮಪದ
ସମୀକରଣ,ಇಕ್ವೆರಿ
ସମୀକରଣ,ಇಕ್ವೆರಿ
ଅଶ୍ୱିନୀ ମୂର୍ତ୍ତି |,ಅಶ್ವಾರೋಹಿ ಪ್ರತಿಮೆ
ଯୁଗ,ಯುಗ
ଏରଗାଷ୍ଟୁଲମ୍ |,ಎರ್ಗಸ್ಟುಲಮ್
ଇଉକାରିଷ୍ଟ |,ಯೂಕರಿಸ್ಟ್
ସୁସମାଚାର,ಸುವಾರ್ತಾಬೋಧನೆ
ସୁସମାଚାର ଆନ୍ଦୋଳନ |,ಇವಾಂಜೆಲಿಕಲ್ ಚಳುವಳಿ
ସୁସମାଚାର ପ୍ରଚାରକ |,ಸುವಾರ್ತಾಬೋಧಕ
Exarch,ಎಕ್ಸಾರ್ಚ್
Exilarch,ಎಕ್ಸಿಲಾರ್ಚ್
ଫାଲାଙ୍ଗିଷ୍ଟ |,ಫಾಲಂಗಿಸ್ಟ್
ପିତା ଭୂମି |,ತಂದೆ ಭೂಮಿ
ପିତା ଭୂମି |,ತಂದೆ ಭೂಮಿ
ଫେରିଆ |,ಫೆರಿಯಾ
ଫେଟିଶ୍ |,ಫೆಟಿಶ್
ସାମାଜିକ ହୋଲ୍ଡିଂ |,ಊಳಿಗಮಾನ್ಯ ಹಿಡುವಳಿಗಳು
ସାମ୍ରାଜ୍ୟବାଦ (= ସାମ୍ରାଜ୍ୟ ପ୍ରଣାଳୀ),ಊಳಿಗಮಾನ್ಯ ಪದ್ಧತಿ (=ಊಳಿಗಮಾನ್ಯ ಪದ್ಧತಿ)
ସାମ୍ରାଜ୍ୟ ବ୍ୟବସ୍ଥା |,ಊಳಿಗಮಾನ್ಯ ವ್ಯವಸ್ಥೆ
ବିବାଦୀୟ |,ಊಳಿಗಮಾನ್ಯ
ଫିଡେ ଡିଫେନ୍ସର୍ (= ବିଶ୍ୱାସର ଡିଫେଣ୍ଡର),ಫಿಡೆ ಡಿಫೆನ್ಸರ್ (=ನಂಬಿಕೆಯ ರಕ್ಷಕ)
ଫିଫ୍ |,ಫೈಫ್
ଫିଲ୍ଡ ସିଷ୍ଟମ୍ |,ಕ್ಷೇತ್ರ ವ್ಯವಸ್ಥೆ
ପ te ୍ଚଦଶ କର |,ಹದಿನೈದನೇ ತೆರಿಗೆ
ଚିତ୍ର ମୁଣ୍ଡ,ಚಿತ್ರ ತಲೆ
ଫିନ୍ ଡି ସାଇକେଲ୍ |,ಫಿನ್ ಡಿ ಸೈಕಲ್
ଅଗ୍ନି ଭୋଜନକାରୀ |,ಬೆಂಕಿ ತಿನ್ನುವವನು
ପାଞ୍ଚ ମାଇଲ୍ ଆକ୍ଟ |,ಐದು ಮೈಲಿ ಕಾಯಿದೆ
ପତାକା,ಧ್ವಜ
ଫ୍ଲେମେନ୍ ଡାଏଲିସ୍ |,ಫ್ಲೇಮೆನ್ ಡಯಾಲಿಸ್
ଫ୍ଲେମେନ ମାର୍ଟିଆଲିସ୍ |,ಫ್ಲೇಮೆನ್ ಮಾರ್ಟಿಯಾಲಿಸ್
ଜ୍ୱଳନ୍ତ ମଶାଲ |,ಉರಿಯುವ ಟಾರ್ಚ್
ଫାଙ୍କା,ಪಾರ್ಶ್ವ
ଫ୍ଲାଙ୍କିଙ୍ଗ୍ ଗତି,ಪಾರ್ಶ್ವ ಚಲನೆ
ସମୃଦ୍ଧ ସଭ୍ୟତା |,ಪ್ರವರ್ಧಮಾನಕ್ಕೆ ಬರುತ್ತಿರುವ ನಾಗರಿಕತೆ
ଫ୍ଲୁଭିଆଲିଷ୍ଟିକ୍ ବିଶ୍ୱାସ |,ಫ್ಲೂವಿಯಲಿಸ್ಟಿಕ್ ನಂಬಿಕೆ
ଲୋକ ଭଗବାନ |,ಜನಪದ ದೇವರು
ଲୋକ ଦେବୀ,ಜನಪದ ದೇವತೆ
ଲୋକ ସ୍ମୃତି,ಜಾನಪದ ಸ್ಮರಣೆ
ଲୋକ ପୁରାଣ (= ଲୋକନୃତ୍ୟ),ಜಾನಪದ ಪುರಾಣ (=ಜಾನಪದ)
ଚୋରାଚାଲାଣ |,ಆಹಾರ ಹುಡುಕುವುದು
ଅଗ୍ରଗାମୀ |,ಮುನ್ನುಗ್ಗಿ
ଅଗ୍ରଗାମୀ |,ಮುಂದಾಳು
ପୂର୍ବଜ,ಪೂರ್ವಜ
ଅଗ୍ରଗାମୀ |,ಮುಂದಾಳು
ଭରସା,ನಿರಾಶಾದಾಯಕ ಭರವಸೆ
ଗଠନମୂଳକ ପର୍ଯ୍ୟାୟ |,ರಚನಾತ್ಮಕ ಹಂತ
ଦୁର୍ଗ,ಕೋಟೆ
ଦୁର୍ଗ,ಕೋಟೆ
ଦୁର୍ଗ ସହର,ಕೋಟೆಯ ಪಟ್ಟಣ
ଦୁର୍ଗ,ಕೋಟೆ
ଫର୍ଚୁନା,ಫಾರ್ಚುನಾ
ଫୋରମ୍ ରୋମାନମ୍ |,ಫೋರಮ್ ರೋಮನಮ್
ଫ୍ରାନ୍ସିସ୍କାନ୍ |,ಫ್ರಾನ್ಸಿಸ್ಕನ್
ଫ୍ରାଙ୍କଲିନ୍ |,ಫ್ರಾಂಕ್ಲಿನ್
ଭ୍ରାତୃ ଯୁଦ୍ଧ |,ಭ್ರಾತೃಹತ್ಯಾ ಯುದ್ಧ
ମୁକ୍ତ ଚର୍ଚ୍ଚ,ಉಚಿತ ಚರ್ಚ್
ମୁକ୍ତଧାରୀ,ಫ್ರೀಹೋಲ್ಡರ್
ଫ୍ରିଲାନ୍ସ ସ soldier ନିକ |,ಸ್ವತಂತ್ರ ಸೈನಿಕ
ଫ୍ରିଲାନ୍ସ ସ soldier ନିକ |,ಸ್ವತಂತ್ರ ಸೈನಿಕ
ଫ୍ରିମାନ୍,ಫ್ರೀಮನ್
ଫ୍ରିମାନ୍,ಫ್ರೀಮನ್
ଫ୍ରିପାସ୍ |,ಫ್ರೀಪಾಸ್
ଫରାସୀ ବିପ୍ଳବ |,ಫ್ರೆಂಚ್ ಕ್ರಾಂತಿ
ଫ୍ରିୟାର୍ |,ಫ್ರಿಯರ್
ଫ୍ରାସିଆନ୍ ଭିକାରୀ,ಫ್ರೇಸಿಯನ್ ಕೂಲಿ ಸೈನಿಕರು
ସୀମାନ୍ତ ମଣିଷ |,ಗಡಿನಾಡಿನ ಮನುಷ್ಯ
ଗାଲେନ୍ |,ಗ್ಯಾಲಿಯನ್
ଗାଲିକାନ୍ (= ଗାଲିକାନିଷ୍ଟ),ಗ್ಯಾಲಿಕನ್ (=ಗ್ಯಾಲಿಕಾನಿಸ್ಟ್)
ଗାଲିକାନିଜିମ୍ |,ಗ್ಯಾಲಿಕಾನಿಸಂ
ଗ୍ୟାରିସନ୍ |,ಗ್ಯಾರಿಸನ್
ଗଲ୍ |,ಗೌಲ್
ଗାଣ୍ଟଲେଟ୍ |,ಗೌಂಟ್ಲೆಟ್
ଗାଣ୍ଟଲେଟ୍ |,ಗೌಂಟ್ಲೆಟ್
ଗେଜେବୋ |,ಗೆಜೆಬೋ
ଗେଜେବୋ |,ಗೆಜೆಬೋ
ଗେଜେବୋ |,ಗೆಜೆಬೋ
ବଂଶାନୁକ୍ରମିକ ଇତିହାସ |,ವಂಶಾವಳಿಯ ಇತಿಹಾಸ
ବଂଶାନୁକ୍ରମିକ ରେକର୍ଡ |,ವಂಶಾವಳಿಯ ದಾಖಲೆ
