Malayalam,Kannada
ഭക്ഷണശാല,ಆಹಾರ
ഡിഫറവ് സംഭാവന,ಭೇದಾತ್ಮಕ ಕೊಡುಗೆ
ഡിഫറൻഷ്യൽ ഇന്റർഫെൻറ് വൈകല്യമുള്ള മൈക്രോസ്കോപ്പ്,ಡಿಫರೆನ್ಷಿಯಲ್ ಹಸ್ತಕ್ಷೇಪ ಕಾಂಟ್ರಾಸ್ಟ್ ಮೈಕ್ರೋಸ್ಕೋಪ್
ഡിഫറൻഷ്യൽ പുനരുൽപാദനം,ಭೇದ -ಸಂತಾನೋತ್ಪತ್ತಿ
വേർതിരിച്ച സെൽ,ವಿಭಿನ್ನ ಜೀವಕೋಶ
പതപാദം,ಭಿನ್ನತೆ
ഡിഫ്രാക്റ്റുചെയ്ത തരംഗം,ವಿವರ್ಟ್ಡ್ ತರಂಗ
വ്യാപിക്കും,ಪ್ರಸಾರ
വ്യാപിക്കുന്ന ശേഷി,ಹರಡುವ ಸಾಮರ್ಥ್ಯ
ദഹനം,ಜೀರ್ಣುವುದು
ദഹന ജ്യൂസ്,ಜೀರ್ಣಕಾರಿ ರಸ
ദഹനവ്യവസ്ഥ,ಜೀರ್ಣಾಂಗ ವ್ಯವಸ್ಥೆ
ദഹനനാളത്തെ,ಜೀರ್ಣಾಂಗವ್ಯೂಹ
അക്കം,ಅಂಕ
ഡിജിറ്റൽ കുറയ്ക്കൽ ആൻജിയോഗ്രാഫി,ಡಿಜಿಟಲ್ ವ್ಯವಕಲನ ಆಂಜಿಯೋಗ್ರಫಿ
ഡിജിറ്റലായി,ಪ್ರತಿಷ್ಠೆಯಂತೆ
ഡിജിറ്റിഫോം ഗ്രന്ഥി,ಡಿಜಿಟಿಫಾರ್ಮ್ ಗ್ರಂಥಿ
Dikaryon,ಡಿಕೆರಿಯಾನ್
ഡിക്കാരോഫേസ്,ಡಿಕೆರಿಯೋಫೇಸ್
ഡൈവര്,ಮಧುರ
പ്രബലമായ മാരകമായ അലോലെ,ಪ್ರಾಬಲ್ಯದ ಮಾರಕ ಆಲೀಲ್
ദിമോർഫിസം,ದ್ವಿವರ್ಗಣ
ഡൈനിട്രോജൻ,ಇಳಿಜಾರು
ദിനോഫ്ലേഗെലേറ്റ്,ರಾತ್ರಿಯ ದಿನ
ഡൈയോസിയസ്,ದೈವಭಕ್ತ
ഡയോസ്പൈറോസ് മെലാനോക്സൈലോൺ,ಡಯೋಸ್ಪೈರೋಸ್ ಮೆಲನಾಕ್ಸಿಲಾನ್
ഡിവിപ്ടൈഡ്,ಪಾಯಿಜಾಲ
ഡിഫ്യോഡോണ്ട്,ದೀಪದೋಂಟ್
ഡിപ്ലോബക്കലസ്,ದಾಯವಾಷ್ಠಿಕ
ഡിലോബ്ലാസ്റ്റിക്,ರಾಯಭಾರಿಗಳ
ഡിപ്ലോക്കസ് ന്യുമോണിയ,ಡಿಪ್ಲೊಕೊಕಸ್ ನ್ಯುಮೋನಿಯಾ
ഡിപ്ലോയിഡ് സ്റ്റേജ്,ಡಿಪ್ಜೋಟಿ
ഡിപ്ലോൺമ,ರಾಜಗೀತೆ
ഡിലിക്,ರಾಸಾಯನಿಕ
ഡിപ്ലോമും,ರಾಯಭಾರ
ഡിപ്ലോസ്റ്റോം,ದಾಯ್ಯಿತ
ഡിപ്രോട്ടിൻ സ്റ്റേജ്,ರಾಜತಕಾಯ
ഡിപ്റ്റെറ,ದೀಕ್ಷಿ
ഡിപ്റ്റൻ,ದೀಕ್ಷಿ
ഡിപ്റ്റെറോകാർപസ് ഹോപെരിയ,ಡಿಪ್ಟೆರೊಕಾರ್ಪಸ್ ಹೋಪಿಯ
ഡിപ്തിയ,ಹೊರನೋಟ
ദിശാസൂചന തിരഞ്ഞെടുക്കൽ,ದಿಕ್ಕಿನ ಆಯ್ಕೆ
ഹയാലുറോണിക് ആസിഡ് തെറ്റായി മാറ്റുക,ಡೈಸ್ಯಾಮರೈಡ್ ಹೈಲುರಾನಿಕ್ ಆಮ್ಲ
പോരായ്മ,ನಿಷ್ಕ್ರಿಯಗೊಳಿಸು
ഡിസ്ക്,ಗತಿ
ഡിസ്ക് ഫ്ലോട്ട്,ಡಿಸ್ಕ್
കൂമ്പോളയിൽ നിന്ന് പുറത്ത്,ಪರಾಗವನ್ನು ಹೊರಹಾಕುವುದು
വ്യതിയാന വ്യതിയാനം,ನಿರಂತರ ವ್ಯತ್ಯಾಸ
വിവേചനപരമായ പരിവർത്തനം,ಪ್ರತ್ಯೇಕ ರೂಪಾಂತರ
രോഗം,ರೋಗ
ഡിസാർമോണിംഗ് പ്രക്രിയ,ಅಸಂಗತ ಪ್ರಕ್ರಿಯೆ
അണുനാശിനി,ಸೋಂಕುಗಳೆತ
അണുവിമുക്തമാക്കിയ,ಸೋಂಕುರಹಿತ
അസ്ഥിയുടെ തകരാറുകൾ,ಮೂಳೆಯ ಅಸ್ವಸ್ಥತೆಗಳು
കീര്ത്തി,ಪ್ರಸಾರ
വിദൂര,ದೂರದ
തെറ്റാണ്,ದೂರ ಸುರುಳಿಯಾಗಿ
വിദൂര നെഫ്രോൺ,ಡಿಸ್ಟಲ್ ನೆಫ್ರಾನ್
വിദൂര ഫലാങ്ക്സ്,ದೂರದೃಷ್ಟಿ
വിദൂര പിഗ്മെന്റ്,ದೂರದ ವರ್ಣದ್ರವ್ಯ
അരൂണൽ,ದೈವಿಕ
അവ്യക്തമായ കലനം,ದಿವಲನ ಕ್ಯಾಷನ್
അവശിഷ്ടമായ,ಕೆಳಮಟ್ಟದ
വ്യതിചലിക്കുക,ಬೇರೆಡು
വ്യത്യാഗങ്ങൾ,ಅಡ್ಡಲಾಗಿರುವುದು
വൈവിധ്യം,ವೈವಿಧ್ಯ
അധ്വാനത്തിന്റെ വിഭജനം,ಕಾರ್ಮಿಕರ ವಿಭಾಗ
ഡിവിഷൻ,ವಿಭಾಗ
ഡിവിഷൻ,ವಿಭಾಗ
ഡിഎൻഎ ആശ്രിതൻ ആർഎൻഎ പോളിമറേസ്,ಡಿಎನ್‌ಎ ಅವಲಂಬಿತ ಆರ್‌ಎನ್‌ಎ ಪಾಲಿಮರೇಸ್
ഡിഎൻഎ ബ്ലോക്കിംഗ്,ಡಿಎನ್‌ಎ ಬ್ಲಾಟಿಂಗ್
ഡിഎൻഎ പിളർപ്പ്,ಡಿಎನ್‌ಎ ಸೀಳು
ഡിഎൻഎ ക്ലോയിനിംഗ്,ಡಿಎನ್‌ಎ ಕ್ಲೋಯಿನಿಂಗ್
ഡിഎൻഎ ഡ്രൈവ് ഹൈബ്രിഡൈസേഷൻ,ಡಿಎನ್‌ಎ ಚಾಲಿತ ಹೈಬ್ರಿಡೈಸೇಶನ್
ഡിഎൻഎ വിരലടയാളം,ಡಿಎನ್‌ಎ ಬೆರಳಚ್ಚು
ഡിഎൻഎ ലൈബ്രറി,ಡಿಎನ್‌ಎ ಗ್ರಂಥಾಲಯ
ഡിഎൻഎ ഉരുകുന്നു,ಡಿಎನ್‌ಎ ಕರಗುವಿಕೆ
ഡിഎൻഎ മെത്തിലൈലേഷൻ,ಡಿಎನ್‌ಎ ಮೆತಿಲೀಕರಣ
ഡിഎൻഎ പോളിമറേസ്,ಡಿಎನ್‌ಎ ಪಾಲಿಮರ
ഡിഎൻഎ അന്വേഷണം,ಡಿಎನ್‌ಎ ತನಿಖೆ
ഡിഎൻഎ റിപ്പയർ,ಡಿಎನ್‌ಎ ದುರಸ್ತಿ
ഡിഎൻഎ ആവർത്തിക്കുക,ಡಿಎನ್‌ಎ ಪುನರಾವರ್ತನೆ
ഡിഎൻഎ റെപ്ലിക്കേഷൻ,ಡಿಎನ್‌ಎ ಪುನರಾವರ್ತನೆ
ഡിഎൻഎ ശ്രേണി,ಡಿಎನ್‌ಎ ಅನುಕ್ರಮ
ഡിഎൻഎ സ്പ്ലിംഗ്,ಡಿಎನ್‌ಎ ಸ್ಪ್ಲೈಸಿಂಗ್
ഡിഎൻഎ സൂപ്പർ കോയിലിംഗ്,ಡಿಎನ್‌ಎ ಸೂಪರ್ ಕಾಯಿಲಿಂಗ್
ഡിഎൻഎ ട്രാൻസ്ക്രിപ്ഷൻ,ಡಿಎನ್‌ಎ ಪ್ರತಿಲೇಖನ
ഡിഎൻഎ വെക്റ്റർ,ಡಿಎನ್‌ಎ ವೆಕ್ಟರ್
ഡോബൺ യൂണിറ്റ്,ಡಾಬ್ಸನ್ ಘಟಕ
ഡോഗ് ഫിഷ്,ಶ್ವಾನ ಮೀನು
ഡോളിയോലം,ಗಲಾಟೆ
ഡോൾഫിൻ (സസ്തനി),ಡಾಲ್ಫಿನ್ (ಸಸ್ತನಿ)
വളർത്തുമൃഗം,ಸಾಕು ಪ್ರಾಣಿ
വളർത്തുമൃഗങ്ങൾ,ಸಾಕು ಪ್ರಾಣಿಗಳ
വളർത്തുമൃഗങ്ങൾ,ಸಾಕುಪ್ರಾಣಿ
വടികം,ಸಾಕಾಣಿಕೆ
വടികം,ಸಾಕಾಣಿಕೆ
ആധിപത്യം ജീൻ,ಪ್ರಬಲ ಜೀನ್
പ്രബലമായ യൂണിറ്റ് ഘടകം,ಪ್ರಬಲ ಘಟಕ ಅಂಶ
ഡോണൻ സന്തുലിതാവസ്ഥ,ದಾನನ್ ಸಮತೋಲನ
ഡോണോർ സെൽ,ದಾನಿ ಕೋಶ
ഡോപ്ലർ ഇഫക്റ്റ്,ಡಾಪ್ಲರ್ ಪರಿಣಾಮ
ഡോർസൽ ആന്തരിക ഉപരിതലം,ಡಾರ್ಸಲ್ ಆಂತರಿಕ ಮೇಲ್ಮೈ
ഡോർസൽ നാഡി ചരട്,ಡಾರ್ಸಲ್ ನರ ಬಂಡಿ
പ്രവർത്തനരഹിതമായ,ಸುಸ್ತಾಗುವಿಕೆ
ഡോർസൽ ഫിൻ,ಡಾರ್ಸಲ್ ರೆಕ್ಕೆ
ഡോർസൽ പൊള്ളയായ നാഡീവ്യവസ്ഥ,ಡಾರ್ಸಲ್ ಟೊಳ್ಳಾದ ನರಮಂಡಲ
ഡോർസൽ മൂക്ക്,ಡಾರ್ಸಲ್ ಮೂಗಿನ ಹೊಳ್ಳೆ
ഡോർസൽ റൂട്ട് ഗാംഗ്ലിയൻ,ಡಾರ್ಸಲ್ ರೂಟ್ ಗ್ಯಾಂಗ್ಲಿಯಾನ್
ഡോർസൽ ഉപരിതലം,ಡಾರ್ಸಲ್ ಮೇಲ್ಮೈ
ഡോർസൽ വിസ്കോറൽ ഹമ്പ്,ಡಾರ್ಸಲ್ ಒಳಾಂಗಗಳ ಗೂಡು
ഡോർസിവീൻറ് ഇല,ಡಾರ್ಸಿವೆಂಟ್ರಲ್ ಎಲೆ
ഇരട്ട ബോണ്ട്,ಎರಡು ಬಂಡಿ
ഇരട്ട തേങ്ങ,ಎರಡು ತೆಂಗಿನಕಾಯಿ
ഇരട്ട ഹെലിക്സ്,ಡಬಲ್ ಹೆಲಿಕ್ಸ್
ഇരട്ട സഞ്ചരിച്ച ഘടന,ಡಬಲ್ ಸ್ಟ್ರಾಂಡೆಡ್ ರಚನೆ
താഴേക്ക്,ಕೆಳಗಡೆ
ഡ own ൺസ്ട്രീം പ്രോസസ്സിംഗ്,ಕೆಳಮಟ್ಟದ ಸಂಸ್ಕರಣೆ
ഡ down ൺ സിൻഡ്രോം,ಕೆಳಕಡಿ ಸಿಂಡ್ರೋಮ್
കൊകന,ದಾಸ
ഡ്രാക്കോ,ದಾಸ
ഡ്രാഗൺ ഈച്ച,ಡ್ರ್ಯಾಗನ್ ನೊಣ
തുള്ളി,ಹಳಿ
ഡ്രോപ്പ് ചെയ്ത,ಡ್ರಾಪ್ಸಿ
ഡ്രോസോഫില മെലാനോഗാസ്റ്റർ,ಡ್ರೊಸೊಫಿಲಾ ಮೆಲನೊಗಾಸ್ಟರ್
വരള്ച്ച,ಬರಗಾಲ
വരൾച്ചയെ പ്രതിരോധിക്കുന്ന പുല്ല്,ಬರ ನಿರೋಧಕ ಹುಲ್ಲು
മരുന്ന്,Drugಷಧ
മരുന്ന്,Drugಷಧ
മയക്കുമരുന്ന് ദുരുപയോഗം,ಮಾದಕ ವ್ಯಸನ
ഡ്രം വടി,ಡ್ರಮ್ ಕೋಲು
ഡ്രൂപ്പ്,ಬಿದ್ದ
വരണ്ട ബയോമാസ്,ಶುಷ್ಕ ಜೀವರಾಶಿ
വരണ്ട നിക്ഷേപം,ಒಣ ಶೇಖರಣೆ
ഡ്രൈപിതെക്കസ്,ಒಣ ಆಪಿಥೆಕಸ್
ടി വഷളായ,ಹಳ್ಳ
Duxtule എഫറന്റ്,ನಾಳದ ಎಫೆರೆಂಟ್
Ducus arteriosus,ದಾಳದ ಅಪಧಮನಿ
Ducus എപ്പിഡിഡൈഡിമുസ്,ಕಸಚಾಲೆ
ഡുവോഡിനം,ಕುಡಿನಮ್
ഇരട്ടിക്കല്,ನಕಲು ಮಾಡುವುದು
ഡ്യൂറമറ്റർ,ಡುರಾಮಾಟರ್
Dumamen,ಡ್ರಾಮೆನ್
ദുരുന്റ,ಡರ್ಟಾ
പൊടി മലിനീകരണം,ಧೂಳು ಮಾಲಿನ್ಯ
കുള്ളൻ,ಕುಬ್ಜ
കുള്ളൻ,ಕುಬ್ಜತನ
കുള്ളൻ സ്റ്റെം പ്ലാന്റ്,ಕುಬ್ಜ-ಕಾಂಡದ ಸಸ್ಯ
Dynein,ದೈನೈನ್
അക്കം,ಅಂಕ
കഴുകന്,ಹದ್ದು
ഇയർ ഓസിക്കിക്കി,ಕಬ್ಬಿಣದ
ഇയർകോക്കുക,ಕಿವಿಗುದಾಯಿ
ആദ്യ ജീവിതം,ಮುಂಚಿನ ಜೀವನ
ആദ്യകാല മരം,ಆರಂಭಿಕ ಮರ
ഇയർമഫ്,ಕಿವಿಗೆ
ഭൂമി ഉച്ചകോടി,ಭೂಪ್ರದೇಶ
ഭക്ഷണം കഴിക്കുകയും കഴിക്കുകയും ചെയ്യുന്നു,ತಿನ್ನುವುದು ಮತ್ತು ತಿನ್ನುವುದು
ഭൂമി,ಭೂಮಿ
ഭൂമി,ಭೂಮಿ
Ebenales,ಸ್ರಾವ
ഇബ്രാക്ടൈറ്റ്,ಇಬ್ರಾಕ್ಟೇಟ್ ಗೀತೆ
എലിനിസ്,ಒಂದು ಬಗೆಯ ಶವ
എക്കിനോക്കോക്കസ്,ದಿಟುಕೋಯು
എക്കോളോക്കേഷൻ,ಪ್ರತಿಧ್ವನಿ
എക്ലിപ്റ്റ ആൽബ,ಗ್ರಹಣ
പാരിസ്ഥിതിക അഡാപ്റ്റേഷൻ,ಪರಿಸರ ವಿಜ್ಞಾನದ ರೂಪ
പാരിസ്ഥിതിക കാര്യക്ഷമത,ಪರಿಸರ ವಿಜ್ಞಾನ
പാരിസ്ഥിതിക പരസ്പരശ്രാർത്ഥത്വം,ಪರಿಸರಶಾಸ್ತ್ರೀಯ ಪರಸ್ಪರ ಅವಲಂಬನೆ
പാരിസ്ഥിതിക പിരമിഡ്,ಪರಿಸರ ವಿಜ್ಞಾನದ ಪಿರಮಿ
പാരിസ്ഥിതിക ശുചിത്വം,ಪರಿಸರ ವಿಜ್ಞಾನದ
പാരിസ്ഥിതിക പിന്തുടർച്ച,ಪರಿಸರ ಅನುಕ್ರಮ
പാരിസ്ഥിതിക സുസ്ഥിരത,ಪರಿಸರ ವಿಜ್ಞಾನದ
അനുഭാശാസ്തജ്ഞന്,ಪರಿಸರ ವಿಜ್ಞಾನಿ
പരിസ്ഥിതിവിജ്ഞാനം,ಪರಿಸರ ವಿಜ್ಞಾನ
പരിസ്ഥിതിയും പരിസ്ഥിതിയും,ಪರಿಸರ ವಿಜ್ಞಾನ ಮತ್ತು ಪರಿಸರ
ഇക്കോസൻ ടോയ്ലറ്റ്,ಪರಿಸರ ಶೌಚಾಲಯ
ACosystem,ಪರಿಸರ ವ್ಯವಸ್ಥೆ
ആവാസവ്യവസ്ഥ വൈവിധ്യം,ಪರಿಸರ ವ್ಯವಸ್ಥೆಯ ವೈವಿಧ್ಯತೆ
ഇക്കോസിസ്റ്റം പ്രോസസ്സ്,ಪರಿಸರ ವ್ಯವಸ್ಥೆಯ ಪ್ರಕ್ರಿಯೆ
ഇക്കോസിസ്റ്റം സേവനം,ಪರಿಸರ ವ್ಯವಸ್ಥೆಯ ಸೇವೆ
ഇക്കോടോൺ,ಜೀವಕಣ
ഇക്കോടൂറിസം,ವಲಸೆಗಾರ
ഇക്കോടൈപ്പ്,ಜೀವರ ರೂಪ
ഇസിപി ഗ്രേഡിയന്റ്,ಇಸಿಪಿ ಗ್ರೇಡಿಯಂಟ್
എക്ടോകാർപസ്,ಉಚ್ಚೆಕಾಯಿ
പതിനിധി,ಬಾಹ್ಯರೇಖೆ
Ecomycorhizee,ಎಕ್ಟೊಮೈಕೊರಿ iz ೆ
എക്ടോപരാസിറ്റ്,ಮೇಲ್ನೋಟದ
എക്ടോപിക് ഗർഭധാരണം,ಅಪಸ್ಥಾನೀಯ ಗರ್ಭಧಾರಣೆಯ
Eettotherm,ಪ್ರಾಚೀನ ರೂಪ
Eettermic,ಬಹಿರ್ಮಾಣದ
എഡ്ജ് ഇഫക്റ്റ്,ಅಂಚಿನ ಪರಿಣಾಮ
എഡ്ജ് സ്പീഷിസുകൾ,ಅಂಚಿನ ಪ್ರಭೇದ
ഫലപ്രദമായ സ്ട്രോക്ക്,ಪರಿಣಾಮಕಾರಿ ಹೊಡೆತ
ഫലപ്രാമം,ಪರಿಣಾಮಕಾರಿ
ഫലപ്രാമം,ಪರಿಣಾಮಕಾರಿ
പത്തായ,ಬೇಸರಪಡಿಸುವ
എഫെറന്റ് ആർട്ടീരിയൽ,ಎಫೆರೆಂಟ್ ಅಪಧಮನಿಯ
കാര്യക്ഷമത സൂചിക,ದಕ್ಷತೆಯ ಸೂಚ್ಯಂಕ
മാലിന്യനിര്ണ്ണി,ಹೊರಸೂಸುವ
മാലിന്യ ചികിത്സാ പ്ലാന്റ് (ഇടിപി),ಹೊರಸೂಸುವ ಚಿಕಿತ್ಸಾ ಘಟಕ (ಇಟಿಪಿ)
ഇഫ്ലൂക്സ്,ಇತ್ತ
സ്വീസ്റ്റഡ്,ಉದ್ಧಟ
മുട്ട,ಮೊಟ್ಟೆ
മുട്ട ഉപകരണങ്ങൾ,ಮೊಟ್ಟೆಪಟ್ಟೆ
അഹംചേരം,ಅಹಂ ಕೇಂದ್ರೀಕರಣ
ഇരിക്കോണിയ ക്രാസിപ്പുകൾ,ಐಕ್ಚಾರ್ನಿಯಾ ಕ್ರಾಸ್ಸಿಪ್ಸ್
സ്ഖലന ഫോർവേറ്റ്,ಸ್ಖಲನ ನಾಳ
എൽ നിനോ പ്രഭാവം,ಎಲ್ ನಿನೊ ಪರಿಣಾಮ
എലയോപ്ലാസ്റ്റ്,Eonoiplast
എലസ്മോബ്രാഞ്ച്,ಜರಿಗೋಳ
ഇലാസ്റ്റിക് ഫൈബർ,ಸ್ಥಿತಿಸ್ಥಾಪಕ
ഇലാസ്റ്റിക് ഫോഴ്സ്,ಸ್ಥಿತಿಸ್ಥಾಪಕತ್ವ
ഇലാസ്തികത,ಸ್ಥಿತಿಸ್ಥಾಪಕತ್ವ
എലാസ്റ്റിൻ,ಎಲಾಸ್ಟಿನ್
എയ്റ്റർ,ಹಾಯದವನು
വൈദ്യുത മണ്ഡലം,ವಿದ್ಯುತ್ ಕ್ಷೇತ್ರ
ഇലക്ട്രിക് ലളിനിയർ,ವಿದ್ಯುತ್ ಪ್ರಕಾಶಕ
വൈദ്യുത അവയവം,ವಿದ್ಯುತ್ ಅಂಗ
വൈദ്യുത ഡിസ്ചാർജ്,ವಿದ್ಯುತ್ ವಿಸರ್ಜನೆ
വൈദ്യുത സാധ്യതയുള്ള വ്യത്യാസം,ವಿದ್ಯುತ್ ಸಂಭಾವ್ಯ ವ್ಯತ್ಯಾಸ
വൈദ്യുത സിനാപ്സ്,ವಿದ್ಯುತ್ ಸಂಪೇ
ഇലക്ട്രോകാർഡിയോഗ്രാം (ഇസിജി),ಎಲೆಕ್ಟ್ರೋಕಾರ್ಡಿಯೋಗ್ರಾಮ್ (ಇಸಿಜಿ)
ഇലക്ട്രോകാർഡിയോഗ്രാഫ്,ವಿದ್ಯುದರ್ಚಿ
ഇലക്ട്രോകാർഡിയോഗ്രാഫി,ವಿದ್ಯುತ್ಕಂಪನ ಚಿಕಿತ್ಸೆ
ഇലക്ട്രോകെമിക്കൽ പ്രോട്ടോൺ ഗ്രേഡിയന്റ്,ಎಲೆಕ್ಟ್ರೋಕೆಮಿಕಲ್ ಪ್ರೋಟಾನ್ ಗ್ರೇಡಿಯಂಟ್
ഇലക്ട്രോസെൻസ്ഫലോഗ്രാം,ವಿದ್ಯುತ್ತುತನ
ഇലക്ട്രോസെൻസ്ഫലോഗ്രഫി,ವಿದ್ಯುದ್ವವತೆ
ഇലക്ട്രോജനിക്,ವಿದ್ಯುದ್ವಿಭಜಿತ
വൈദ്യുതകാന്തിക ലെൻസ്,ವಿದ್ಯುತ್ಕಾಂತೀಯ ಮಸೂರ
വൈദ്യുതകാന്തിക വികിരണം,ವಿದ್ಯುತ್ಕಾಂತೀಯ ವಿಕಿರಣ
വൈദ്യുതകാന്തിക സിദ്ധാന്തം,ವಿದ್ಯುತ್ಕಾಂತೀಯ ಸಿದ್ಧಾಂತ
ഇലക്ട്രോൺ സ്വീകരിച്ചവർ,ವಿದ್ಯುದನಿ
ഇലക്ട്രോൺ ബോംബാക്രമണം,ವಿದ್ಯುತ್ತು ಬಾಂಬು
വൈകുത്ത,ಎಲೆಕ್ಟ್ರಾನ್ ಕೊರತೆ
ഇലക്ട്രോൺ ഡോളർ,ಕಾಲ್ಚೀಲ
ഇലക്ട്രോൺ മൈക്രോസ്കോപ്പ്,ವಿದ್ಯುದನಿ
ഇലക്ട്രോൺ സുതാര്യത,ವಿದ್ಯುತ್ತುರ ಪಾರದರ್ಶಕತೆ
ഇലക്ട്രോൺ ട്രാൻസ്പോർട്ട് ശൃംഖല,ಎಲೆಕೋಸು ಸರಪಳಿ
ഇലക്ട്രോൺ ട്രാൻസ്പോർട്ട് സിസ്റ്റം,ವಿದ್ಯುತ್ತುರ ಸಾರಿಗೆ ವ್ಯವಸ್ಥೆ
വൈദ്യുതഞ്ചേറ്റീവ്,ವಿದ್ಯುದ್ವಿಭಜಿತ
ഇലക്ട്രോനെറ്റീവ് ആറ്റം,ವಿದ್ಯುದಿವಂಗ್ಯಾಮ
ഇലക്ട്രോണിക് മാലിന്യങ്ങൾ,ವಿದ್ಯುನ್ಮಾನಿನ ತ್ಯಾಜ್ಯ
ഇലക്ട്രോഫോറെസിസ്,ವಿದ್ಯುನ್ಮವತೆ
വൈദ്യുത,ವಿದ್ಯುಚ್ಚಲನವಾಸ
ഇലക്ട്രോസ്റ്റാറ്റിക് പ്രീപിറ്ററ്റർ,ಸ್ಥಾಯೀ ಚುಚ್ಚುವ ವ್ಯಕ್ತಿ
മൂലകം,ಅಂಶ
മൂലകം,ಅಂಶ
എലിഫാസ്,ಆನೆಫರು
Elipsoid strip,ದೀರ್ಘವೃತ್ತ ಪಟ್ಟಿ
എല്ലിപ്സോൈഡൽ ജോയിന്റ്,ದೀರ್ಘವೃತ್ತ
നീളമേറിയ ഹൃദയം,ಉದ್ದವಾದ ಹೃದಯ
നീളമേറിയ ഘടകം,ಉದ್ದನೆಯ ಅಂಶ
എൽഫിഡിയം,ಎಲ್ಫಿಡಿಯಂ
ഇച്ഛാശക്തി,ಉದಾತ್ತನೆ
മാര്ഗിനേറ്റ് ചെയ്യുക,ತಿಕ್ಕಲು
കഴിവ്,ಇಂಚರು
ഭ്രൂണ സംസ്കാരം,ಭ್ರೂಣ ಸಂಸ್ಕೃತಿ
ഭ്രൂണ വികസനം,ಭ್ರೂಣ ಅಭಿವೃದ್ಧಿ
ഭ്രൂണ രക്ഷാപ്രവർത്തനം,ಭ್ರೂಣ ರಕ್ಷಣೆ
ഭൂണം,ಭ್ರೂಣ
ഭ്രൂണ സഞ്ചി,ಭ್ರೂಣದ ಚೀಲ
ഭ്രൂണ ഗവേഷണം,ಭ್ರೂಣಶಾಸ್ತ್ರದ ಸಂಶೋಧನೆ
സ്മൈഫോളജി,ಭ್ರೂಣಶಾಸ್ತ್ರ
ഭ്രൂണ ബ്ലാസ്റ്റോപ്പോർ,ಭ್ರೂಣದ ಬ್ಲಾಸ್ಟೋಪೋರ್
ഭ്രൂണ വികസനം,ಭ್ರೂಣದ ಅಭಿವೃದ್ಧಿ
ഭ്രൂണത്തിന്റെ മരണനിരക്ക്,ಭ್ರೂಣದ ಮರಣ
ഉയർന്നുവരുന്ന ഹൈഡ്രോഫിറ്റെ,ಜಲೀಯ
കുടിയേറിപാര്പ്പ്,ವಲಸೆ
എമിലിയ സോൺചിഫോളിയ,ಎಮಿಲಿಯಾ ಸೋಂಚಿಫೋಲಿಯಾ
വൈകാരിക പ്രക്ഷുബ്ധത,ಭಾವಾತ್ಮಕ ಪ್ರಕ್ಷುಬ್ಧತೆ
എംപെട്രാസേയ്,ಸ ೦ ಗಲಗಂಜ
Emphsema,ಮಧುರ
അനുഭവ സൂത്രവാക്യം,ಪ್ರಾಯೋಗಿಕ ಸೂತ್ರ
ഇമു,ಬಾಯಿ
എമൽസിഫിക്കേഷൻ,ಎಮದಿ ಮಾಡುವಿಕೆ
Eട,ಪತಂಗ
ഇനാമൽ,ದಂತಕೇಂದ್ರ
എൻകോഡുചെയ്ത എൻസൈം,ಎನ್‌ಕೋಡ್ ಮಾಡಲಾದ ಕಿಣ್ವ
വിനീതം,ಸುತ್ತಳತೆ
അവസാനം മതിൽ,ಅಂತ್ಯದ ಗೋಡೆ
വംശനാശഭീഷണി നേരിടുന്ന,ತರುವ
വിളവ്,ಸ್ಥಳೀಯ
അനധനാമം,ಅಂತ್ಯ
എൻഡർഗോണിക് പ്രതികരണം,ಎಂಡರ್ಗೋನಿಕ್ ಪ್ರತಿಕ್ರಿಯೆ
എൻഡോകാർപ്പ്,ಎಂಡೊಕಾರ್ಜ
എൻഡോക്രൈൻ സിസ്റ്റം,ಅಂತಃಸ್ರಾವಕ ವ್ಯವಸ್ಥೆಯ
എൻഡോസൈറ്റോസിസ്,ಎಂಡೊಸೈಟೋಸುಗಳು
എൻഡോഡെം,ಎಂಡುಡರ್ಮ್
Andolymph,ಎಂಡೊಲಾಪು
എൻഡോമെട്യം,ಎಂಡೊಮೆಟ್ರಿಯಂ
എൻഡോമുവിസീസ,ಎಂಡೊಮೈಕೊರಿ iz ೆ
അഡ്രോക്കുക്ലേസ് റെക്കനിഷൻ സൈറ്റ്,ಎಂಡೋನ್ಯೂಕ್ಲೀಸ್ ಗುರುತಿಸುವಿಕೆ ತಾಣ
എൻഡോപ്ലാസ്മിക് റെറ്റിക്യുലം,ಎಂಡೊಪ್ಲಾಸ್ಮಿಕ್ ರೆಟಿಕ್ಯುಲಮ್
എൻഡോസ്കോപ്പ്,ಎಪೋಲು
എഡോസ്കോപ്പി,ಎಂಡೋಸ್ಕೋಪಿ
എൻഡോസ്കലെട്ടൺ,ಎಂಡೊಸ್ಕೆಲಿಟನ
എൻഡോസോം,ಎಂಡೋಸಮ್
എൻഡോസ്പെർം,ಎಂಡೋಸ್ಪರೆ
എൻഡോസ്പെർമിക്,ಎಂಡೋಸ್ಪರ್ಮ
എൻഡോതെലിയൽ ലൈനിംഗ്,ಎಂಡೋಥೆಲಿಯಲ್ ಲೈನಿಂಗ್
എൻഡോതെലിയം,ಎಂಡೂಥೀಲಿಯಂ
എൻഡോതെർം (ഇമോയിതെർം),ಎಂಡೋಥೆರ್ಮ್ (eomoiotherm)
