Malayalam,Punjabi
സിസ്റ്റെർസിയൻ സന്യാസി,ਸਿਸਟਰਸੀਅਨ ਭਿਕਸ਼ੂ
കോട്ട,ਕਿਲਾ
അവലംബം,ਹਵਾਲਾ
അവലംബം,ਹਵਾਲਾ
നിയമലംഘനം,ਸਿਵਲ ਅਣਆਗਿਆਕਾਰੀ
ആഭ്യന്തരയുദ്ധം,ਸਿਵਲ ਯੁੱਧ
സിവിസ് റൊമാനസ്,ਸਿਵਿਸ ਰੋਮਨਸ
ക്ലാസിക്കൽ പ്രായം,ਕਲਾਸੀਕਲ ਉਮਰ
ക്ലെഫ്റ്റ് (=ക്ലെഫ്റ്റ്),ਕਲੀਫ਼ਟ (=ਕਲੇਫ਼ਟ)
പൗരോഹിത്യം,ਕਲਰਕਵਾਦ
ക്ലറച്ച്,ਕਲਰਚ
ക്ലൂനിയാക് പ്രസ്ഥാനം,ਕਲੀਨਿਕ ਅੰਦੋਲਨ
കോട്ട് കവചം,ਕੋਟ ਸ਼ਸਤ੍ਰ
കോട്ട് ഓഫ് ആംസ്,ਹਥਿਆਰਾਂ ਦਾ ਕੋਟ
കോട്ട് ഓഫ് ആംസ്,ਹਥਿਆਰਾਂ ਦਾ ਕੋਟ
കോട്ട് ഓഫ് ആംസ്,ਹਥਿਆਰਾਂ ਦਾ ਕੋਟ
കോട്ട് ഓഫ് മെയിൽ,ਡਾਕ ਦਾ ਕੋਟ
കോഹോർട്ട്,ਸਮੂਹ
കോമിറ്റിയ,ਕੋਮੀਟੀਆ
കോമിറ്റിയ സെഞ്ചൂറിയാറ്റ,Comitia Centuriata
കോമിറ്റിയ ക്യൂറിയാറ്റ,Comitia Curiata
കോമിറ്റിയ ട്രിബ്യൂട്ട,ਕੋਮੀਟੀਆ ਟ੍ਰਿਬੂਟਾ
സ്മാരക കമാനം,ਯਾਦਗਾਰੀ arch
സ്മാരക നാണയം,ਯਾਦਗਾਰੀ ਸਿੱਕਾ
സ്മരണിക മുദ്ര,ਯਾਦਗਾਰੀ ਮੋਹਰ
പൊതുവായ ഫീൽഡ്,ਆਮ ਖੇਤਰ
കമ്മ്യൂണർഡ്,Communard
കോൺകോർഡാറ്റ്,ਕਨਕੋਰਡੈਟ
കോൺകോർഡാറ്റ്,ਕਨਕੋਰਡੈਟ
കൊണ്ടോട്ടിയർ,ਕੰਡੋਟੀਏਰ
സ്ഥിരീകരണം Cartarum,ਪੁਸ਼ਟੀਕਰਣ ਕਾਰਟਾਰਮ
സംഘർഷം,ਟਕਰਾਅ
സഭ,ਮੰਡਲੀ
കീഴടക്കുന്ന സംസ്ഥാനം,ਜਿੱਤਣ ਵਾਲਾ ਰਾਜ
ജേതാവ്,ਜੇਤੂ
വിജയി,ਵਿਜੇਤਾ
കോൺസിലിയം,ਕੌਸਿਲਿਅਮ
കോൺസ്റ്ററി,ਕੰਸਿਸਟਰੀ
ഗൂഢാലോചന,ਸਾਜ਼ਿਸ਼
ഗൂഢാലോചന,ਸਾਜ਼ਿਸ਼
കോൺസുലേറ്റ്,ਕੌਂਸਲੇਟ
കൺസൾട്ടേഷൻ പുസ്തകം,ਸਲਾਹ-ਮਸ਼ਵਰੇ ਦੀ ਕਿਤਾਬ
കോണ്ടിനെന്റൽ സിസ്റ്റം,ਮਹਾਂਦੀਪੀ ਪ੍ਰਣਾਲੀ
കൺവെൻഷൻ പാർലമെന്റ്,ਕਨਵੈਨਸ਼ਨ ਸੰਸਦ
കോപ്പർഹെഡുകൾ (=സമാധാന ജനാധിപത്യവാദികൾ),ਕਾਪਰਹੈੱਡਸ (=ਪੀਸ ਡੈਮੋਕਰੇਟਸ)
കോപ്പിഹോൾഡ്,ਕਾਪੀਹੋਲਡ
കോർഡനിംഗ്,ਘੇਰਾਬੰਦੀ
കൊറോണ,ਕਰੋਨਾ
കിരീടധാരണം,ਤਾਜਪੋਸ਼ੀ
കിരീടധാരണ കല്ല്,ਤਾਜਪੋਸ਼ੀ ਪੱਥਰ
കോർപ്പസ്,ਕਾਰਪਸ
കോർസെയർ,Corsair
കോർസെയർ,Corsair
കോർസെറ്റ് (=കോർസെലെറ്റ്),ਕੋਰਸੇਟ (=ਕੋਰਸਲੇਟ)
കോർട്ടെസ്,ਕੋਰਟੇਸ
കോട്ടർ (=കോട്ടിയർ),ਕੋਟਰ (=ਕੋਟੀਅਰ)
കോട്ടർ (=കോട്ടിയർ),ਕੋਟਰ (=ਕੋਟੀਅਰ)
പാലറ്റിനേറ്റ് എണ്ണുക,ਪੈਲੇਟਿਨੇਟ ਦੀ ਗਿਣਤੀ ਕਰੋ
നാടൻ വീട്,ਦੇਸ਼ ਦਾ ਘਰ
കൗണ്ടി,ਕਾਉਂਟੀ
കൗണ്ടി ബറോ,ਕਾਉਂਟੀ ਬੋਰੋ
കൗണ്ടി കോടതികൾ,ਕਾਉਂਟੀ ਅਦਾਲਤਾਂ
കൗണ്ടി പാലറ്റൈൻ,ਕਾਉਂਟੀ ਪੈਲਾਟਾਈਨ
കോടതി,ਅਦਾਲਤ
കോടതി,ਅਦਾਲਤ
കോടതി സർക്കുലർ,ਅਦਾਲਤੀ ਸਰਕੂਲਰ
കോടതി മര്യാദകൾ,ਅਦਾਲਤੀ ਸ਼ਿਸ਼ਟਾਚਾਰ
കോർട്ടിയർ,ਦਰਬਾਰੀ
കാസേഷൻ കോടതി,ਕੇਸੇਸ਼ਨ ਦੀ ਅਦਾਲਤ
കോർട്ട് ഓഫ് ഡയറക്ടർമാർ (EIC),ਕੋਰਟ ਆਫ਼ ਡਾਇਰੈਕਟਰਜ਼ (EIC)
ഉടമസ്ഥരുടെ കോടതി,ਮਾਲਕਾਂ ਦੀ ਅਦਾਲਤ
കോടതി കവി,ਦਰਬਾਰੀ ਕਵੀ
ഉടമ്പടി കാമറോണിയക്കാർ,ਨੇਮਬੱਧ ਕੈਮਰੋਨੀਅਨ
കിരീടം,ਤਾਜ
കിരീടം,ਤਾਜ
കിരീടം,ਤਾਜ
കിരീട ഭൂമി,ਤਾਜ ਜ਼ਮੀਨ
കിരീട ഭൂമി,ਤਾਜ ਜ਼ਮੀਨ
കിരീടാവകാശി,ਕ੍ਰਾਊਨ ਪ੍ਰਿੰਸ
കുരിശുയുദ്ധം,ਕਰੂਸੇਡ
കുരിശുയുദ്ധക്കാരൻ,ਕਰੂਸੇਡਰ
ക്രിപ്റ്റോഗ്രാം,ਕ੍ਰਿਪਟੋਗ੍ਰਾਮ
ക്യൂറാസ്,ਕੁਇਰਾਸ
ക്യൂറാസിയർ,ਕੁਇਰਾਸੀਅਰ
ആരാധനാ ദേവത,ਪੰਥ ਦੇਵਤਾ
കൂരിയ,ਕਰਿਆ
കൂരിയ,ਕਰਿਆ
സാറിസം,ਜ਼ਾਰਵਾਦ
ഇരുണ്ട ഭൂഖണ്ഡം,ਹਨੇਰਾ ਮਹਾਂਦੀਪ
വിധി ദിവസം,ਨਿਰਣੇ ਦਾ ਦਿਨ
വിധി ദിവസം,ਨਿਰਣੇ ਦਾ ਦਿਨ
ഡീൻ,ਡੀਨ
ദശാബ്ദം,ਦਹਾਕਾ
ഡെനാറിയസ്,ਡੇਨਾਰੀਅਸ
സ്ഥാനഭ്രഷ്ടനായ രാജാവ്,ਬਰਖਾਸਤ ਬਾਦਸ਼ਾਹ
നശിപ്പിക്കുക,ਉਜਾੜ
നാശം,ਬਰਬਾਦੀ
സിംഹാസനസ്ഥനാക്കുക,Dethrone
ഡയഡം,ਡਾਇਡੇਮ
ഡയഡം,ਡਾਇਡੇਮ
ഡയഡം,ਡਾਇਡੇਮ
ഡയസിയ,ਡਾਇਸੀਆ
ഡികാസ്റ്റീരിയം,ਡਿਕੈਸਟਰੀਅਮ
ഡിലുവിയലിസ്റ്റ്,ਦਿਲੁਵੀਆਵਾਦੀ
രൂപത,ਡਾਇਓਸਿਸ
രൂപത,ਡਾਇਓਸਿਸ
ഡയറക്‌ടയർ (=ഡയറക്‌ടറി),ਨਿਰਦੇਸ਼ਕ (=ਡਾਇਰੈਕਟਰੀ)
ഡയറക്‌ടയർ (=ഡയറക്‌ടറി),ਨਿਰਦੇਸ਼ਕ (=ਡਾਇਰੈਕਟਰੀ)
ദിർഹം,ਦਿਰਹਾਮ
വിശ്വസ്തതയില്ലാത്ത,ਬੇਵਫ਼ਾ
വിശ്വസ്തതയില്ലാത്ത,ਬੇਵਫ਼ਾ
വീഴ്ചയുടെ സിദ്ധാന്തം,ਭੁੱਲ ਦਾ ਸਿਧਾਂਤ
പ്രമാണം,ਦਸਤਾਵੇਜ਼
ഡോക്യുമെന്ററി തെളിവുകൾ,ਦਸਤਾਵੇਜ਼ੀ ਸਬੂਤ
ഡോംസ്‌ഡേ ബുക്ക്,ਡੋਮੇਸਡੇ ਬੁੱਕ
കോൺസ്റ്റന്റൈന്റെ സംഭാവന,Constantine ਦਾ ਦਾਨ
വിധി,ਕਿਆਮਤ
സ്ത്രീധന രാജ്ഞി,ਦਾਜ ਦੀ ਰਾਣੀ
ഡ്രാഗൺ,ਡਰੈਗਨ
ഡ്രോമെഡേറിയൻ,ਡਰੋਮੇਡੇਰੀਅਨ
ഡ്രോമെഡറി,ਡਰੋਮੇਡਰੀ
ഡ്രോമണ്ട്,ਡਰੋਮੰਡ
ഇരട്ട,ਦੋਹਰਾ
ഇരട്ട സഖ്യം,ਦੋਹਰਾ ਗਠਜੋੜ
ഡ്യുവൽ എന്റന്റ്,ਦੋਹਰੀ entente
ഡ്യുവൽ സിസ്റ്റം (=ഇരട്ട സർക്കാർ),ਦੋਹਰੀ ਪ੍ਰਣਾਲੀ (= ਦੋਹਰੀ ਸਰਕਾਰ)
ഡ്യൂക്ക്,ਡਿਊਕ
ഡുമ,ਡੂਮਾ
വാമനാവതാരം,ਬੌਣਾ ਅਵਤਾਰ
രാജവംശം,ਰਾਜਵੰਸ਼
രാജവംശം,ਰਾਜਵੰਸ਼
കഴുകൻ,ਇੱਲ
മൂപ്പൻ,ਬਜ਼ੁਰਗ ਆਦਮੀ
ഏൾ,ਅਰਲ
എർൾഡം,ਅਰਲਡਮ
ആദ്യകാല ഗുപ്തർ,ਸ਼ੁਰੂਆਤੀ ਗੁਪਤਾ
ആദ്യകാല (ചരിത്രപരമായ) സൈറ്റുകൾ,ਸ਼ੁਰੂਆਤੀ (ਇਤਿਹਾਸਕ) ਸਾਈਟਾਂ
ആദ്യകാല വേദകാലം,ਸ਼ੁਰੂਆਤੀ ਵੈਦਿਕ ਕਾਲ
എക്ലീസിയ,ਉਪਦੇਸ਼ਕ
തിരിച്ചടവിന്റെ ശാസന,ਬਹਾਲੀ ਦਾ ਹੁਕਮ
എട്ട് മടക്ക പാത,ਅੱਠ ਗੁਣਾ ਮਾਰਗ
മൂപ്പന്മാർ,ਬਜ਼ੁਰਗ
മുതിർന്ന രാഷ്ട്രതന്ത്രജ്ഞൻ (=ജനറോ),ਬਜ਼ੁਰਗ ਰਾਜਨੇਤਾ (=ਜੀਨਰੋ)
എലിഫന്റ് ഗോഡ്,ਹਾਥੀ ਬੱਕਰਾ
പതിനൊന്ന് വർഷത്തെ സ്വേച്ഛാധിപത്യം,ਗਿਆਰਾਂ ਸਾਲਾਂ ਦਾ ਜ਼ੁਲਮ
എലിസെ (=എലിസീ),ਐਲੀਸੀ (=ਐਲੀਸੀ)
എൻക്ലോഷർ പ്രസ്ഥാനം,ਘੇਰਾਬੰਦੀ ਅੰਦੋਲਨ
വിജ്ഞാനകോശം,ਐਨਸਾਈਕਲਿਕ
എൻസൈക്ലോപീഡിസ്റ്റ് പ്രസ്ഥാനം,ਐਨਸਾਈਕਲੋਪੀਡਿਸਟ ਲਹਿਰ
എന്റന്റെ,ਐਂਟੇਨਟੇ
എന്റെ ഹൃദയം,ਏਨਟੇਂਟ ਕੋਰਡਿਆਲ
സിംഹാസനം,ਰਾਜਗੱਦੀ
പരിവാരം,ਦਲ
എഫോദ്,ਏਫ਼ੋਦ
എഫോർ,ਈਫੋਰ
ഇതിഹാസ യുഗം,ਮਹਾਂਕਾਵਿ ਯੁੱਗ
ഇതിഹാസ നായകൻ,ਮਹਾਂਕਾਵਿ ਹੀਰੋ
എപ്പിഗ്രാഫ്,ਐਪੀਗ੍ਰਾਫ
എപ്പിസ്കോപ്പസി,ਐਪੀਸਕੋਪੇਸੀ
എപ്പിസ്കോപ്പ,ਐਪੀਸਕੋਪੇਟ
എപ്പിസോഡ്,ਪ੍ਰਸੰਗ
യുഗം,ਯੁਗ
യുഗനിർമ്മാണ സംഭവം,ਯੁੱਗ ਬਣਾਉਣ ਵਾਲੀ ਘਟਨਾ
യുഗനിർമ്മാതാവ്,ਯੁਗ-ਰਚਨ ਵਾਲਾ ਮਨੁੱਖ
പേരുനാമം,ਉਪਨਾਮ
ഇക്വറി,ਇਕਵੇਰੀ
ഇക്വറി,ਇਕਵੇਰੀ
കുതിരസവാരി പ്രതിമ,ਘੋੜਸਵਾਰ ਦੀ ਮੂਰਤੀ
യുഗം,ਯੁੱਗ
എർഗസ്റ്റുലം,ਅਰਗਸਟੁਲਮ
ദിവ്യബലി,ਯੂਕੇਰਿਸਟ
ഇവാഞ്ചലിസം,ਈਵੈਂਜਲਿਜ਼ਮ
സുവിശേഷ പ്രസ്ഥാനം,ਖੁਸ਼ਖਬਰੀ ਦੀ ਲਹਿਰ
സുവിശേഷകൻ,ਪ੍ਰਚਾਰਕ
എക്സാർച്ച്,Exarch
എക്സിലാർക്ക്,Exilarch
ഫലാങ്കിസ്റ്റ്,ਫਲੰਗਿਸਟ
പിതൃഭൂമി,ਪਿਤਾ ਦੀ ਜ਼ਮੀਨ
പിതൃഭൂമി,ਪਿਤਾ ਦੀ ਜ਼ਮੀਨ
ഫെരിയേ,ਫੇਰੀਆ
ഫെറ്റിഷ്,ਫੈਟਿਸ਼
ഫ്യൂഡൽ ഹോൾഡിംഗ്സ്,ਜਾਗੀਰਦਾਰੀ
ഫ്യൂഡലിസം (=ഫ്യൂഡൽ സമ്പ്രദായം),ਜਾਗੀਰਦਾਰੀ (=ਸਾਮੰਤੀ ਸਿਸਟਮ)
ഫ്യൂഡൽ സമ്പ്രദായം,ਜਗੀਰੂ ਸਿਸਟਮ
ഫ്യൂഡറി,ਜਾਗੀਰਦਾਰ
ഫിഡെ ഡിഫൻസർ (=വിശ്വാസത്തിന്റെ സംരക്ഷകൻ),ਫਿਦੀ ਡਿਫੈਂਸਰ (= ਵਿਸ਼ਵਾਸ ਦਾ ਰਖਵਾਲਾ)
ഫൈഫ്,Fief
ഫീൽഡ് സിസ്റ്റം,ਫੀਲਡ ਸਿਸਟਮ
പതിനഞ്ചാമത്തെ നികുതി,ਪੰਦਰਵਾਂ ਟੈਕਸ
ചിത്ര തല,ਚਿੱਤਰ ਸਿਰ
ഫിൻ ഡി സൈക്കിൾ,ਫਿਨ ਡੀ ਸੀਕਲ
തീ തിന്നുന്നവൻ,ਅੱਗ ਖਾਣ ਵਾਲਾ
അഞ്ച് മൈൽ നിയമം,ਪੰਜ ਮੀਲ ਐਕਟ
പതാക,ਝੰਡਾ
ഫ്ലെമെൻ ഡയാലിസ്,ਫਲੇਮੇਨ ਡਾਇਲਿਸ
ഫ്ലമെൻ മാർട്ടിയാലിസ്,ਫਲੇਮੇਨ ਮਾਰਸ਼ਲਿਸ
ജ്വലിക്കുന്ന ടോർച്ച്,ਬਲਦੀ ਮਸ਼ਾਲ
പാർശ്വഭാഗം,ਫਲੈਂਕ
ഫ്ലാങ്കിംഗ് ചലനം,ਫਲੈਂਕਿੰਗ ਅੰਦੋਲਨ
അഭിവൃദ്ധി പ്രാപിക്കുന്ന നാഗരികത,ਵਧਦੀ ਹੋਈ ਸੱਭਿਅਤਾ
ഫ്ലൂവിയലിസ്റ്റിക് വിശ്വാസം,ਪ੍ਰਵਾਹਵਾਦੀ ਵਿਸ਼ਵਾਸ
നാടോടി ദൈവം,ਲੋਕ ਦੇਵਤਾ
നാടോടി ദേവത,ਲੋਕ ਦੇਵੀ
നാടോടി ഓർമ്മ,ਲੋਕ ਯਾਦ
നാടോടി മിത്ത് (=നാടോടിക്കഥ),ਲੋਕ-ਕਥਾ (=ਲੋਕ ਕਥਾ)
തീറ്റ കണ്ടെത്തുന്നു,ਚਾਰਾ
ഫോറേ,ਧੜਾਧੜ
മുൻഗാമി,ਪਹਿਲਾਂ ਤੋਂ
പൂർവ്വപിതാവ്,ਪੂਰਵਜ
മുൻഗാമി,ਅਗਲਾ
കൈവിട്ട പ്രതീക്ഷ,ਉਦਾਸ ਉਮੀਦ
രൂപീകരണ ഘട്ടം,ਰਚਨਾਤਮਕ ਪੜਾਅ
കോട്ട,ਕਿਲਾ
കോട്ടകെട്ടൽ,ਕਿਲਾਬੰਦੀ
ഉറപ്പുള്ള പട്ടണം,ਕਿਲਾਬੰਦ ਸ਼ਹਿਰ
കോട്ട,ਕਿਲ੍ਹਾ
ഫോർച്യൂണ,Fortuna
ഫോറം റൊമാനം,ਫੋਰਮ ਰੋਮਨਮ
ഫ്രാൻസിസ്കൻ,ਫਰਾਂਸਿਸਕਨ
ഫ്രാങ്ക്ലിൻ,ਫਰੈਂਕਲਿਨ
സഹോദരീഹത്യ യുദ്ധം,ਭਰਾਤਰੀ ਜੰਗ
സ്വതന്ത്ര പള്ളി,ਮੁਫ਼ਤ ਚਰਚ
ഫ്രീഹോൾഡർ,ਫਰੀਹੋਲਡਰ
സ്വതന്ത്ര സൈനികൻ,ਫ੍ਰੀਲਾਂਸ ਸਿਪਾਹੀ
സ്വതന്ത്ര സൈനികൻ,ਫ੍ਰੀਲਾਂਸ ਸਿਪਾਹੀ
ഫ്രീമാൻ,ਫ੍ਰੀਮੈਨ
ഫ്രീമാൻ,ਫ੍ਰੀਮੈਨ
സൗജന്യ പ്രവേശനം,ਫ੍ਰੀਪਾਸ
ഫ്രഞ്ച് വിപ്ലവം,ਫਰਾਂਸੀਸੀ ਕ੍ਰਾਂਤੀ
ഫ്രയർ,ਤਪੱਸਿਆ
ഫ്രാസിയൻ കൂലിപ്പടയാളികൾ,ਫਰਿਆਸੀਅਨ ਕਿਰਾਏਦਾਰ
അതിർത്തിയിലെ മനുഷ്യൻ,ਸਰਹੱਦੀ ਆਦਮੀ
ഗാലിയൻ,ਗੈਲੀਓਨ
ഗാലിക്കൻ (=ഗല്ലിക്കനിസ്റ്റ്),ਗੈਲੀਕਨ (=ਗੈਲੀਕਨਿਸਟ)
ഗാലിക്കനിസം,ਗੈਲੀਕਨਵਾਦ
ഗാരിസൺ,ਗੈਰੀਸਨ
ഗൗൾ,ਗੌਲ
ഗൗണ്ട്ലെറ്റ്,ਗੌਂਟਲੇਟ
ഗൗണ്ട്ലെറ്റ്,ਗੌਂਟਲੇਟ
ഗസീബോ,ਗਾਜ਼ੇਬੋ
ഗസീബോ,ਗਾਜ਼ੇਬੋ
ഗസീബോ,ਗਾਜ਼ੇਬੋ
വംശാവലി ചരിത്രം,ਵੰਸ਼ਾਵਲੀ ਇਤਿਹਾਸ
വംശാവലി രേഖ,ਵੰਸ਼ਾਵਲੀ ਰਿਕਾਰਡ
വംശാവലി പട്ടിക,ਵੰਸ਼ਾਵਲੀ ਸਾਰਣੀ
വംശാവലി വൃക്ഷം,ਵੰਸ਼ਾਵਲੀ ਰੁੱਖ
വംശാവലി,ਵੰਸ਼ਾਵਲੀ
വംശാവലി,ਵੰਸ਼ਾਵਲੀ
തലമുറ,ਪੀੜ੍ਹੀ
വംശഹത്യ,ਨਸਲਕੁਸ਼ੀ
വിജാതീയൻ,ਗ਼ੈਰ-ਯਹੂਦੀ
വിജാതീയൻ,ਗ਼ੈਰ-ਯਹੂਦੀ
വിജാതീയൻ,ਗ਼ੈਰ-ਯਹੂਦੀ
വിജാതീയൻ,ਗ਼ੈਰ-ਯਹੂਦੀ
ഗെട്ടോ,ਘੇਟੋ
ഗെട്ടോ,ਘੇਟੋ
ഗിബെറ്റ്,ਗਿੱਬਟ
ഗിൽഡ് (=ഗിൽഡ്),ਗਿਲਡ (=ਗਿਲਡ)
ഗ്ലാഡിയേറ്റർ,ਗਲੇਡੀਏਟਰ
മഹത്തായ വിപ്ലവം,ਸ਼ਾਨਦਾਰ ਇਨਕਲਾਬ
ഗോൾഡൻ ഹോർഡ്,ਗੋਲਡਨ ਹੋਰਡ
മഹാസഖ്യം,ਮਹਾਨ ਗਠਜੋੜ
ഗ്രാൻഡീ,ਗ੍ਰੈਂਡੀ
ഗ്രാൻഡ് സിഗ്നർ,ਗ੍ਰੈਂਡ ਸਾਈਨਰ
ഗ്രാൻഡ് സിഗ്നർ,ਗ੍ਰੈਂਡ ਸਾਈਨਰ
മഹത്തായ ആഭ്യന്തരയുദ്ധം,ਮਹਾਨ ਸਿਵਲ ਯੁੱਧ
മഹത്തായ പുറപ്പാട് (ബുദ്ധന്റെ),ਮਹਾਨ ਵਿਦਾਇਗੀ (ਬੁੱਧ ਦਾ)
ഗ്രേറ്റർ ഇന്ത്യ,ਗ੍ਰੇਟਰ ਇੰਡੀਆ
ഗ്രേറ്റ് ഹെല്ലസ്,ਮਹਾਨ Hellas
വലിയ സംഘം,ਮਹਾਨ ਭੀੜ
മഹത്തായ ത്യാഗം (=വലിയ പുറപ്പാട്),ਮਹਾਨ ਤਿਆਗ (= ਮਹਾਨ ਰਵਾਨਗੀ)
വലിയ മുദ്ര,ਮਹਾਨ ਸੀਲ
വലിയ ട്രാക്ക്,ਮਹਾਨ ਟ੍ਰੈਕ
വലിയ വാഹനം,ਮਹਾਨ ਵਾਹਨ
ചൈനീസ് വന്മതില്,ਚੀਨ ਦੀ ਮਹਾਨ ਕੰਧ
ഗ്രേവ്,ਗ੍ਰੀਵ
ഗാർഡ് ചേംബർ,ਗਾਰਡ-ਚੰਬਰ
ഗാർഡ് ചേംബർ,ਗਾਰਡ-ਚੰਬਰ
ഗാർഡ് ചേംബർ,ਗਾਰਡ-ਚੰਬਰ
ഗുപ്തർ,ਗੁਪਤਾ
ഹാജിയോഗ്രാഫി,ਹੈਜੀਓਗ੍ਰਾਫੀ
ഹാജിയോഗ്രാഫി,ਹੈਜੀਓਗ੍ਰਾਫੀ
ഹാജിയോളജി,ਹੈਜੀਓਲੋਜੀ
ഹാജിയോളജി,ਹੈਜੀਓਲੋਜੀ
സ്വകാര്യ പ്രേക്ഷകരുടെ ഹാൾ,ਨਿੱਜੀ ਦਰਸ਼ਕਾਂ ਦਾ ਹਾਲ
പൊതു പ്രേക്ഷകരുടെ ഹാൾ,ਜਨਤਕ ਦਰਸ਼ਕਾਂ ਦਾ ਹਾਲ
ഹാച്ച്മെന്റ്,ਹੈਚਮੈਂਟ
ഹീതൻ,ਈਥਨ
ഹീതൻ,ਈਥਨ
ഹീതനിസം,ਹੇਥਨਿਜ਼ਮ
ഹെഗിറ (ഹെജേര),ਹੇਗੀਰਾ (ਹੀਜਰਾ)
ഹെല്ലനിസം,ਹੇਲੇਨਿਜ਼ਮ
ഹെലോട്ട്,ਹੇਲੋਟ
ഹെറാൾഡ്രി,ਹੇਰਾਲਡਰੀ
പൈതൃകം,ਵਿਰਾਸਤ
ഹൈറോഗ്ലിഫിക് ലീനിയർ പ്രതീകങ്ങൾ,ਹਾਇਰੋਗਲਿਫਿਕ ਰੇਖਿਕ ਅੱਖਰ
ഹൈറോഗ്ലിഫിക് ലിപി,ਹਾਇਰੋਗਲਿਫਿਕ ਲਿਪੀ
ഉയർന്ന പള്ളി,ਉੱਚ ਚਰਚ
ഉയർന്ന ലാൻഡർ,ਉੱਚ ਲੈਂਡਰ
ഹിന്ദുമതം,ਹਿੰਦੂ ਧਰਮ
ചരിത്രകാരൻ,ਇਤਿਹਾਸਕਾਰ
ചരിത്രകാരൻ,ਇਤਿਹਾਸਕਾਰ
ചരിത്രപരമായ ഭൗതികവാദം,ਇਤਿਹਾਸਕ ਪਦਾਰਥਵਾਦ
ചരിത്ര യുഗം,ਇਤਿਹਾਸਕ ਯੁੱਗ
ചരിത്രപരമായ അതിർത്തി,ਇਤਿਹਾਸਕ ਸਰਹੱਦ
ചരിത്രകാരൻ,ਇਤਿਹਾਸਕਾਰ
ചരിത്രകാരൻ,ਇਤਿਹਾਸਕਾਰ
ചരിത്രരചന,ਇਤਿਹਾਸਕਾਰੀ
ചരിത്രരചന,ਇਤਿਹਾਸਕਾਰੀ
ചരിത്രം,ਇਤਿਹਾਸ
ഹിറ്റൈറ്റ് സാമ്രാജ്യം,ਹਿੱਟੀ ਸਾਮਰਾਜ
വിശുദ്ധ സഖ്യം,ਪਵਿੱਤਰ ਗਠਜੋੜ
വിശുദ്ധ നഗരം,ਪਵਿੱਤਰ ਸ਼ਹਿਰ
വിശുദ്ധ നഗരം,ਪਵਿੱਤਰ ਸ਼ਹਿਰ
പുണ്യ സ്ഥലം,ਪਵਿੱਤਰ ਧਰਤੀ
പുണ്യ സ്ഥലം,ਪਵਿੱਤਰ ਧਰਤੀ
ഹോളി ലീഗ്,ਹੋਲੀ ਲੀਗ
ഹോളി ലീഗ്,ਹੋਲੀ ਲੀਗ
വിശുദ്ധ റോമൻ സാമ്രാജ്യം (= സാമ്രാജ്യം),ਪਵਿੱਤਰ ਰੋਮਨ ਸਾਮਰਾਜ (= ਸਾਮਰਾਜ)
വിശുദ്ധ കടൽ,ਪਵਿੱਤਰ ਸਾਗਰ
വിശുദ്ധ കടൽ,ਪਵਿੱਤਰ ਸਾਗਰ
വിശുദ്ധ യുദ്ധം,ਪਵਿੱਤਰ ਜੰਗ
വിശുദ്ധ യുദ്ധം,ਪਵਿੱਤਰ ਜੰਗ
ആഭ്യന്തര സർക്കാർ,ਗ੍ਰਹਿ ਸਰਕਾਰ
ഹോം ഗാർഡ്,ਹੋਮ ਗਾਰਡ
സ്വദേശം,ਹੋਮਲੈਂਡ
ഹോം റൂൾ,ਘਰੇਲੂ ਨਿਯਮ
ഹോം റൂൾ,ਹੋਮ ਰੂਲ
കൂട്ടം,ਹੋਰਡ
കൂട്ടം,Horde
ശത്രു രാജ്യം,ਦੁਸ਼ਮਣ ਦੇਸ਼
ശത്രു ഭൂമി,ਵਿਰੋਧੀ ਜ਼ਮੀਨ
ചൂടുള്ള പിന്തുടരൽ,ਗਰਮ ਪਿੱਛਾ
വീട്,ਘਰ
വീട്,ਘਰ
പ്രജാസഭ,ਹਾਊਸ ਆਫ ਕਾਮਨਜ਼
ഹൗസ് ഓഫ് ലോർഡ്സ്,ਲਾਰਡਸ ਦਾ ਘਰ
പ്രതിനിധി സഭ,ਪ੍ਰਤੀਨਿਧ ਸਦਨ
ഹ്യൂഗനോട്ടുകൾ,ਹਿਊਗਨੋਟਸ
മാനവികത,ਮਾਨਵਵਾਦ
ഹ്യൂമനിസ്റ്റ്,ਮਾਨਵਵਾਦੀ
നൂറ് യെസ്സർ യുദ്ധം,ਸੌ ਯਸਰਸ ਦੀ ਜੰਗ
ഹങ്കർ,ਹੰਕਾਰ
ഇബാദത്ത് ഖാന (ആരാധനാലയം),ਇਬਾਦਤ ਖਾਨਾ (ਪੂਜਾ ਘਰ)
ഐക്കണോക്ലാസ്റ്റ്,ਆਈਕੋਨੋਕਲਾਸਟ
വിഗ്രഹാരാധകൻ,ਮੂਰਤੀਕਾਰ
ഇലാഹി യുഗം,ਇਲਾਹੀ ਯੁੱਗ
നിയമവിരുദ്ധ യുദ്ധം,ਗੈਰ-ਕਾਨੂੰਨੀ ਜੰਗ
പ്രകാശിതമായ കൈയെഴുത്തുപ്രതി,ਪ੍ਰਕਾਸ਼ਿਤ ਖਰੜੇ
ചിത്രീകരിച്ച കൈയെഴുത്തുപ്രതി,ਚਿੱਤਰਿਤ ਹੱਥ-ਲਿਖਤ
