Punjabi,Malayalam
ਮਿਸ਼ਰਿਤ ਡਿਜੀਟਲ,സംയോജിത ഡിജിറ്റൽ
ਕੰਪੋਜ਼ਿਟ ਰੇਡੀਓ ਬਾਰੰਬਾਰਤਾ ਸੰਕੇਤ,സംയോജിത റേഡിയോ ഫ്രീക്വൻസി സിഗ്നൽ
ਕੰਪੋਜ਼ਿਟ ਸਿਗਨਲ,സംയോജിത സിഗ്നൽ
ਕੰਪੋਜ਼ਿਟ ਵੀਡੀਓ,സംയോജിത വീഡിയോ
ਕੰਪੋਜ਼ਿਟ ਵੀਡੀਓ ਸਿਗਨਲ,സംയോജിത വീഡിയോ സിഗ്നൽ
ਰਚਨਾ,രചന
ਸੰਕੁਚਿਤ ਡੇਟਾ,കംപ്രസ്സുചെയ്ത ഡാറ്റ
ਸੰਕੁਚਿਤ ਡਿਜੀਟਾਈਜ਼ਡ ਵੀਡੀਓ,കംപ്രസ്സുചെയ്ത ഡിജിറ്റൈസ് ചെയ്ത വീഡിയോ
ਸੰਕੁਚਿਤ ਵੀਡੀਓ,കംപ്രസ്സുചെയ്ത വീഡിയോ
ਸੰਕੁਚਨ,കംപ്രഷൻ
ਕੰਪਰੈੱਸ ਆਰਟੀਫੈਕਟ,കംപ്രഷൻ ആർട്ടിഫാക്റ്റ്
ਕੰਪਰੈੱਸ ਖ਼ਤਰੇ,കംപ്രഷൻ അപകടം
ਸੰਕੁਚਨ ਤਕਨੀਕ,കംപ്രഷൻ രീതി
ਕੰਪ੍ਰੈਸਰ,കംപ്രർ
ਗਣਨਾ,കണക്കുകൂട്ടുക
ਕੰਪਿ computer ਟਰ,കന്വൂട്ടര്
ਕੰਪਿ computer ਟਰ ਅਧਾਰਤ ਮਲਟੀਮੀਡੀਆ,കമ്പ്യൂട്ടർ ആസ്ഥാനമായുള്ള മൾട്ടിമീഡിയ
ਕੰਪਿ computer ਟਰ ਪ੍ਰੋਗਰਾਮਿੰਗ,കമ്പ്യൂട്ടർ പ്രോഗ്രാമിംഗ്
ਕੰਪਿ computer ਟਰ ਤਕਨਾਲੋਜੀ,കമ്പ്യൂട്ടർ സാങ്കേതികവിദ്യ
ਕਨਸੈਵ ਲੈਂਜ਼,കോൺകീവ് ലെൻസ്
ਮਾਹੌਲ,കോൺകീവ് മിറർ
ਛੁਪਾਓ,ഒളിച്ചുഴ ലഭിക്കല്
ਕੇਂਦਰਿਤ,ഏകാഗ്രത
ਧਿਆਨ ਟਿਕਾਉਣਾ,ഏകാഗത
ਦਿਮਾਗੀ ਲੈਂਜ਼,ഏകാഗത ലെൻസ്
ਕੰਡੈਂਸਰ ਮਾਈਕ੍ਰੋਫੋਨ,കണ്ടൻസർ മൈക്രോഫോൺ
ਸੰਤੁਲਨ ਦੀ ਸਥਿਤੀ,സന്തുലിതാവസ്ഥയുടെ അവസ്ഥ
ਸੰਚਾਲਨ,ആവർത്തനം
ਚਾਲਾਂ ਦਾ ਮੌਜੂਦਾ,ചണംകരണം
ਚਾਲਕਤਾ,ചാരന്വിറ്റി
ਕੰਡਕਟਰ,മേല്നോട്ടക്കാരി
ਕੌਨਫਿਗਰੇਸ਼ਨ,കോൺഫിഗറേഷൻ
ਕੁਨੈਕਸ਼ਨ,കൂട്ടുകെട്ട്
ਕਨੈਕਟੀਵਿਟੀ,കണക്റ്റിവിറ്റി
ਕੁਨੈਕਟਰ,കണക്റ്റർ
ਇਕਸਾਰਤਾ,സ്ഥിരത
ਨਿਰੰਤਰ,സ്ഥിരമായി
ਕੰਸੋਲ,കൺസോൾ
ਨਿਰੰਤਰ,സ്ഥിരമായ
ਨਿਰੰਤਰ ਐਪਲੀਟਿ .ਡ,സ്ഥിരമായ വ്യാപ്തി
ਮਾਈਕ੍ਰੋਫੋਨ ਨਾਲ ਸੰਪਰਕ ਕਰੋ,മൈക്രോഫോൺ ബന്ധപ്പെടുക
ਕੰਟੇਨਰ ਫਾਰਮੈਟ,കണ്ടെയ്നർ ഫോർമാറ്റ്
ਗੰਦਗੀ,മലിനമാക്കല്
ਸਮੱਗਰੀ,സന്തുഷ്ടമായ
ਸੰਖੇਪ,തുടർച്ചനാൽ
ਨਿਰੰਤਰਤਾ,തുടർച്ച
ਨਿਰੰਤਰਤਾ ਬੂਥ,തുടർച്ച ബൂത്ത്
ਨਿਰੰਤਰਤਾ ਨੋਬ,തുടർച്ച നോബ്
ਨਿਰੰਤਰ,ഇടതടവില്ലാതെ
ਨਿਰੰਤਰ ਚਾਪ,തുടർച്ചയായ ആർക്ക്
ਨਿਰੰਤਰ ਵੇਵ,തുടർച്ചയായ തരംഗം
ਕੋਠੇ ਦੀ ਲਾਈਨ,കോണ്ടൂർ ലൈൻ
ਕੁੱਲ ਯੋਜਨਾ,കോണ്ടൂർ പ്ലാൻ
ਇਕਰਾਰਨਾਮਾ,ഉടന്വടി
ਸੁੰਗੜਨ,സങ്കോചനം
ਇਸ ਦੇ ਉਲਟ ਅਨੁਪਾਤ,ദൃശ്യതീവ്രത അനുപാതം
ਕੰਟਰੋਲ ਸਰਕਟ,നിയന്ത്രണ സർക്യൂട്ട്
ਇਲੈਕਟ੍ਰੋਡ ਕੰਟਰੋਲ ਕਰੋ,ഇലക്ട്രോഡ് നിയന്ത്രിക്കുക
ਕੰਟਰੋਲ ਉਪਕਰਣ,ഉപകരണങ്ങൾ നിയന്ത്രിക്കുക
ਕੰਟਰੋਲ ਗਰਿੱਡ,നിയന്ത്രണ ഗ്രിഡ്
ਕੰਟਰੋਲ ਲਾਈਨ,നിയന്ത്രണ രേഖ
ਕਨ੍ਟ੍ਰੋਲ ਪੈਨਲ,നിയന്ത്രണ പാനൽ
ਕੰਟਰੋਲ ਰੂਮ,നിയന്ത്രണ മുറി
ਕੰਟਰੋਲ ਟੇਬਲ,നിയന്ത്രണ പട്ടിക
ਕੰਟਰੋਲ ਟਾਵਰ,നിയന്ത്രണ ഗോപുരം
ਕੰਟਰੋਲਰ,കണ്ട്രോളർ
ਪਰਿਵਰਤਨ,ഒത്തുപണി
ਕੰਵਰਜੈਂਟ ਲੈਂਜ਼,മൊത്തത്തിലുള്ള ലെൻസ്
ਕਨਵਰਟਰ,കവർത്തനമാർഗ്ഗം
ਕਨਵੈਕਸ ਲੈਂਜ਼,കൺവെക്സ് ലെൻസ്
ਕਨਵੋਲਕ,സാരമക്ഷമമായ
ਕਨਵੀਸ਼ਨ ਕੋਡਡ,പരിമിതി കോഡ് ചെയ്തു
ਪੱਕਾ ਇੰਟਰਲੇਵ,പരിണാമപരമായ പരസ്പരബന്ധം
ਪੱਕਾ ਇੰਟਰਲੇਵਿੰਗ,പരിണാമപരമായ സംക്രമണ
ਕੂਕੀ,കുക്കി
ਕੂਕੀਅਰ,കുക്കിതാവ്
ਕੋਪ੍ਰੋਸੈਸਰ,കോപാസസ്സർ
ਰੱਸੀ,ചരട്
ਕੋਰੋਨਾ,കൊറോണ
ਕੋਰੋਨਾ ਡਿਸਚਾਰਜ,കൊറോണ ഡിസ്ചാർജ്
ਇਕ ਦੂਸਰੇ ਨਾਲ ਸੰਬੰਧ,പരസ്പരബന്ധം
ਕੋਸਾਈਨ ਭਾਗ,കോസിൻ ഘടകം
ਕੋਸਾਈਨ ਵੇਵ,കോസിൻ തരംഗം
ਬ੍ਰਹਿਮੰਡੀ ਸ਼ੋਰ,കോസ്മിക് ശബ്ദം
ਕਾ counter ਂਟਰ,കൗണ്ടര്
ਕਾਉਂਟਰ ਕਲਾਕਵਾਈਸ,എതിർ ഘടികാരദിശയിൽ
ਕਪਲਰ,കപ്ലർ
ਜੋੜੀ,കപ്ലിംഗ്
ਕਪਲਿੰਗ ਕੰਡੇਲੈਨਜ਼ਰ,കപ്ലിംഗ് കണ്ടൻസർ
ਜੋੜਣ ਵਾਲਾ ਨੈਟਵਰਕ,കപ്ലിംഗ് നെറ്റ്വർക്ക്
ਜੋੜਣ ਦਾ ਵਿਰੋਧ,Conpling പ്രതിരോധം
ਸਹਿਕਾਰਤਾ,കോവാലന്റ് ബോണ്ട്
ਕਵਰੇਜ,കവറേജ്
ਕਰੈਸ਼,തകര്ച്ച
ਆਲੋਚਨਾਤਮਕ ਬੈਂਡ,ഗുരുതരമായ ബാൻഡ്
ਗੰਭੀਰ ਸਥਿਤੀ,ഗുരുതരമായ അവസ്ഥ
ਨਾਜ਼ੁਕ,ഗുരുതരമായ കപ്ലിംഗ്
ਨਾਜ਼ੁਕ ਬਾਰੰਬਾਰਤਾ,ഗുരുതരമായ ആവൃത്തി
ਆਲੋਚਨਾਤਮਕ ਪੈਰਾਮੀਟਰ,ഗുരുതരമായ പാരാമീറ്റർ
ਮਗਰਮੱਛ ਕਲਿੱਪ,മുതല ക്ലിപ്പ്
ਕਰਾਸ ਫੇਡਿੰਗ,ക്രോസ് മങ്ങൽ
ਕਰਾਸ ਮੈਨੂਲੇਸ਼ਨ,ക്രോസ് മോഡുലേഷൻ
ਕਰਾਸ ਟਾਕ,ക്രോസ് ടോക്ക്
ਕਰਾਸਫੈਡ,ക്രോസ്ഫേഡ്
ਕ੍ਰਿਪਟੋਗ੍ਰਾਫੀ,ക്രിപ്റ്റോഗ്രഫി
ਕ੍ਰਿਸਟਲ,സ്ഫടികം
ਕ੍ਰਿਸਟਲ ਫਿਲਟਰ,ക്രിസ്റ്റൽ ഫിൽട്ടർ
Cue,ശീതം
ਕਿ ue ਦੇ ਨਿਸ਼ਾਨ,ക്യൂ മാർക്ക്
ਕਯੂਅਰ ਡਿਵਾਈਸ,ഉപകരണം ക്യൂപ്പിംഗ് ഉപകരണം
ਮੌਜੂਦਾ ਡਰੇਨ,നിലവിലെ ഡ്രെയിൻ
ਮੌਜੂਦਾ ਮੀਟਰ,നിലവിലെ മീറ്റർ
ਮੌਜੂਦਾ ਟਰਾਂਸਫਾਰਮਰ,നിലവിലെ ട്രാൻസ്ഫോർമർ
ਕਰਸਰ,കഴ്സർ
ਕਰਵ,വളവ്
ਬਾਰੰਬਾਰਤਾ ਨੂੰ ਕੱਟੋ,ആവൃത്തി മുറിക്കുക
ਕਟਰ,മുറിവ്
ਸਾਈਬਰ ਕੈਫੇ,സൈബർ കഫേ
ਸਾਈਬਰ ਸੁਰੱਖਿਆ,സൈബർ സുരക്ഷ
ਸਾਈਬਰ ਸਪੇਸ,സൈബർ സ്ഥലം
ਚੱਕਰ,ആവൃത്തി
ਚੱਕਰਵਾਤ,ചാക്രിക
D.C. ਭਾਗ,D.C. ഘടകം
D.C. ਪਲੇਟ ਪਾਵਰ,D.C. പ്ലേറ്റ് വൈദ്യുതി
D.C. ਬਹਾਲੀ,D.C. പുനസ്ഥാപിക്കൽ
ਡੈਂਪਰ ਡਾਈਵਰ,ഡാംപ്പർ ഡയോഡ്
ਗਿੱਲੇ,നനഞ്ഞ
ਹਨੇਰ,ഇരുണ്ട
ਡਾਟਾ,ഡാറ്റ
ਡਾਟਾ ਪ੍ਰਸਾਰਣ,ഡാറ്റ ബ്രോഡ്കാസ്റ്റിംഗ്
ਡਾਟਾ ਸੰਕੁਚਨ,ഡാറ്റ കംപ്രഷൻ
ਡਾਟਾ ਡ੍ਰਿਲਿੰਗ,ഡാറ്റ ഡ്രില്ലിംഗ്
ਡਾਟਾ ਇਨਕ੍ਰਿਪਸ਼ਨ,ഡാറ്റ എൻക്രിപ്ഷൻ
ਡਾਟਾ ਫਾਈਲ,ഡാറ്റ ഫയൽ
ਡਾਟਾ ਹੈਂਡਲਿੰਗ,ഡാറ്റ കൈകാര്യം ചെയ്യൽ
ਡਾਟਾ ਮਾਈਨਿੰਗ,ഡാറ്റ ഖനനം
ਡਾਟਾ ਪ੍ਰੋਸੈਸਿੰਗ,ഡാറ്റ പ്രോസസ്സിംഗ്
ਡਾਟਾ ਪ੍ਰੋਸੈਸਰ,ഡാറ്റ പ്രോസസ്സ്
ਡਾਟਾ ਘਟੀਆ ਸਿਸਟਮ,ഡാറ്റ കുറച്ച ബിറ്റ് സിസ്റ്റം
ਡਾਟਾ ਸੇਵਾ,ഡാറ്റ സേവനം
ਡਾਟਾ ਸ਼ੀਟ,ഡാറ്റ ഷീറ്റ്
ਡਾਟਾ ਸਟੋਰੇਜ,ഡാറ്റ സംഭരണം
ਡਾਟਾ ਸਟ੍ਰੀਮ,ഡാറ്റ സ്ട്രീം
ਡਾਟਾ ਤਬਦੀਲੀ,ഡാറ്റ പരിവർത്തനം
ਡਾਟਾ ਸੰਚਾਰ,ഡാറ്റ ട്രാൻസ്മിഷൻ
ਡਾਟਾਬੇਸ,ഡാറ്റാബേസ്
ਡੈਟਾਕਾਸਟਿੰਗ,അപകീർത്തികരമായ
ਡਾਟਾਗ੍ਰਾਮ,ഡാറ്റാഗ്രാം
ਡੀ ਬੀ ਮੀਟਰ,ഡിബി മീറ്റർ
ਮਰੇ ਹਵਾ,ചത്ത വായു
ਮਰੇ ਸ਼ੌਰਟ ਸਰਕਟ,ഡെഡ് ഷോർട്ട് സർക്യൂട്ട്
ਮਰੇ ਹੋਏ ਸਥਾਨ,ചത്ത സ്ഥലം
ਡੈੱਡਲਾਕ,ഡെഡ്ലോക്ക്
ਡੀਬੱਗ ਪ੍ਰੋਗਰਾਮ,ഡീബഗ് പ്രോഗ്രാം
ਡੀਬੱਗਿੰਗ,ഡീബഗ്ഗിംഗ്
ਆਵਾਜ਼ ਦਾ ਵਿਗਾੜ,ശബ്ദത്തിന്റെ ക്ഷയം
ਡੈਸੀਬੈਲ (ਡੀ ਬੀ),ഡെസിബെൽ (ഡിബി)
ਦਸ਼ਮਲਵ,ദശാംശ
ਦਸ਼ਮਲਵ ਕੋਡ,ദശാംശ കോഡ്
ਦਸ਼ਮਲਵ ਅੰਕ,ദശാംശ അക്ക
ਸਮਝਦਾਰੀ,അനുശാസിക്കുന്നു
ਡੀਕੋਡਰ,അചഞ്ചര്
ਡੀਕੋਡਿੰਗ,ഡീകോഡിംഗ്
ਡਿਜੀਟਲ ਟ੍ਰਾਂਸਮਿਸ਼ਨ ਵਿੱਚ ਡੀਕੋਡਿੰਗ,ഡിജിറ്റൽ ട്രാൻസ്മിഷനിൽ ഡീകോഡ് ചെയ്യുന്നു
ਕੰਪੋਪ੍ਰੈਸ਼ਨ,വികൃതമായ
ਬਰਖਾਸਤ ਕਰਨਾ,തളർത്തുക
ਸਰਕਟ ਨੂੰ ਘਟਾਉਣਾ,സർക്യൂട്ട് ഉപേക്ഷിക്കുന്നു
ਨੈੱਟਵਰਕ ਨੂੰ ਘਟਾਓ,നെറ്റ്വർക്ക് തീരുമാനിക്കുക
ਡਿਕ੍ਰਿਪਸ਼ਨ,ഡീക്രിപ്ഷൻ
ਸਮਰਪਿਤ ਲਾਈਨ,സമർപ്പിതരേഖ
ਡੀ-ਏਮਬਿੰਗ,ഡി-എംബഡിംഗ്
ਡੀ-ਜ਼ੋਰ,ഡി-is ന്നൽ
ਮੂਲ,കുറ്റം
ਗੁਣਵੱਤਾ ਵਿੱਚ ਨੁਕਸ,ഗുണനിലവാരത്തിൽ തകരാറ്
ਨੁਕਸਦਾਰ,കുറവുള്ള
ਨੁਕਸ ਇਕਾਈ,വികലമായ യൂണിറ്റ്
ਪਰਿਭਾਸ਼ਾ,നിര്വചനം
ਘਟੀ,വ്യതിചലനം
ਵਿਗਾੜਨਾ,അവശമനം
ਡੀਫ੍ਰੇਸ਼ਨੇਸ਼ਨ,വഞ്ചന
ਡੀ-ਮੈਨਿੰਗ ਕੋਇਲ,ഡി-ഗെയ്സിംഗ് കോയിൽ
ਡਿਗਰੀ,ഡിഗ്രി
ਡੀ-ਇੰਟਰਲੇਵਰ,ഡി-ഇന്റർലീവ്
ਦੇਰੀ ਲਾਈਨ,കാലതാമസം
ਦੇਰੀ ਦਾ ਸਮਾਂ,കാലതാമസം
ਫਰੇਮ ਮੈਮੋਰੀ ਦੇਰੀ ਨਾਲ,ഫ്രെയിം മെമ്മറി വൈകി
ਦੇਰੀ ਸਕੈਨਿੰਗ,സ്കാനിംഗ് വൈകി
ਦੇਰੀ ਨਾਲ ਸਿੰਕ੍ਰੋਨਾਈਜ਼ੇਸ਼ਨ ਸਿਗਨਲ,സമന്വയ സിഗ്നൽ വൈകി
ਡਿਲਿਵਰੀ,പസവം
ਡਿਲਿਵਰੀ ਸਿਸਟਮ,ഡെലിവറി സംവിധാനം
ਮੁਆਵਜ਼ਾ,പൊളിക്കുക
ਡੈਮੋੂਲੇਟਰ ਕਾਰਡ,ഡിമോഡലേറ്റർ കാർഡ്
ਡੈਮਟਲਿਪਰ,ലംതിപ്റ്റൻ
ਫੀਲਡ ਦੀ ਡੂੰਘਾਈ,ഫീൽഡിന്റെ ആഴം
ਉਤਰਦਾ,അവരോഹണം
ਡਿਜ਼ਾਇਨ ਨਿਰਧਾਰਨ,ഡിസൈൻ സവിശേഷത
ਡੈਸਕਟਾਪ,ഡെസ്ക്ടോപ്പ്
ਡਿਟੈਕਟਰ ਆਉਟਪੁੱਟ,ഡിറ്റക്ടർ .ട്ട്പുട്ട്
ਭਟਕਣਾ,വതിചലനം
ਜੰਤਰ,ഉപായം
ਡਿਵਾਈਸ ਡਰਾਈਵਰ,ഉപകരണ ഡ്രൈവർ
ਨਿਦਾਨ,ഡയഗ്നോസ്റ്റിക്സ്
ਚਿੱਤਰ,രേഖാലേഖം
ਵਾਰਤਾਲਾਪ ਟਰੈਕ,ഡയലോഗ് ട്രാക്ക്
ਡੁਬਨੇਲ ਮੋਡ,വ്യാജ മോഡ്
ਡਾਇਮੰਡ ਸਟਾਈਲਸ,ഡയമണ്ട് സ്റ്റൈലസ്
ਡਾਇਆਫ੍ਰਾਮ,ഡയഫ്രം
ਡੁਫਰਾਗਮੇਟਿਕ ਜਜ਼ਬ,ഡയഫ്രാഗ്മാറ്റിക് ആഗിര്ബർ
ਡਿਚੋਟਿਕ ਸੁਣਨਾ,ഡിക്കോട്ടിക് ലിസണിംഗ്
ਡਾਈਡੈਕਟਿਕ,ഡീലക്റ്റിക്
ਡਾਈਡੈਕਟ੍ਰਿਕ ਟੁੱਟਣਾ,ഡീലക്ട്രിക് ബ്രേക്ക്- താഴേക്ക്
ਡਾਈਡੈਕਟ੍ਰਿਕ ਨੁਕਸਾਨ,ഡീലക്ട്രിക് നഷ്ടം
ਅੰਤਰ ਦੀ ਬਾਰੰਬਾਰਤਾ,വ്യത്യാസ ആവൃത്തി
ਅੰਤਰ ਬਾਰੰਬਾਰਤਾ ਵਿਗਾੜ (ਡੀਐਫਡੀ),വ്യത്യാസ ആവൃത്തിയുടെ വികസനം (DFD)
ਅੰਤਰ ਟੋਨ,വ്യത്യാസ സ്വരം
ਵੱਖਰਾ ਐਂਪਲੀਫਾਇਰ,ഡിഫറൻഷ്യൽ ആംപ്ലിഫയർ
ਵੱਖਰਾ,ഡിഫ്രാക്ഷൻ
ਵੱਖਰੇ ਲਾਭਕਾਰ,ഡിഫ്യൂസർ
ਅੰਕ,അക്കം
ਡਿਜੀਟਲ,ഡിജിറ്റൽ
ਡਿਜੀਟਲ ਆਰਟੀਫੈਕਟ,ഡിജിറ്റൽ ആർട്ടിഫാക്റ്റ്
ਡਿਜੀਟਲ ਆਡੀਓ,ഡിജിറ്റൽ ഓഡിയോ
ਡਿਜੀਟਲ ਆਡੀਓ ਫਿਲਟਰ,ഡിജിറ്റൽ ഓഡിയോ ഫിൽട്ടർ
ਡਿਜੀਟਲ ਆਡੀਓ ਵਰਕ ਸਟੇਸ਼ਨ,ഡിജിറ്റൽ ഓഡിയോ വർക്ക് സ്റ്റേഷൻ
ਡਿਜ਼ੀਟਲ ਕੈਮਰਾ,ഡിജിറ്റൽ ക്യാമറ
ਡਿਜੀਟਲ ਕੰਪਿਟਰ,ഡിജിറ്റൽ കമ്പ്യൂട്ടർ
ਡਿਜੀਟਲ ਡਾਟਾ,ഡിജിറ്റൽ ഡാറ്റ
ਡਿਜੀਟਲ ਸੰਪਾਦਨ,ഡിജിറ്റൽ എഡിറ്റിംഗ്
ਡਿਜੀਟਲ ਐਕਸਟਰ,ഡിജിറ്റൽ എക്സൈറ്റർ
ਡਿਜੀਟਲ ਫਿਲਟਰ,ഡിജിറ്റൽ ഫിൽട്ടർ
ਡਿਜੀਟਲ ਫਰੇਮ ਸਮਕਾਲੀਨ,ഡിജിറ്റൽ ഫ്രെയിം സമന്വയം
ਡਿਜੀਟਲ ਵਿਰਾਸਤ,ഡിജിറ്റൽ പൈതൃകം
ਡਿਜੀਟਲ ਚਿੱਤਰ,ഡിജിറ്റൽ ഇമേജ്
ਡਿਜੀਟਲ ਲਾਇਬ੍ਰੇਰੀ,ഡിജിറ്റൽ ലൈബ്രറി
ਡਿਜੀਟਲ ਮੀਟਰ,ഡിജിറ്റൽ മീറ്റർ
ਡਿਜੀਟਲ ਮੈਨੂਲੇਸ਼ਨ,ഡിജിറ്റൽ മോഡുലേഷൻ
ਡਿਜੀਟਲ ਮਲਟੀਪਲੈਕਸ,ഡിജിറ്റൽ മൾട്ടിഫ്ക്സ്
ਡਿਜੀਟਲ ਨੈਟਵਰਕ,ഡിജിറ്റൽ നെറ്റ്വർക്ക്
ਡਿਜੀਟਲ ਆਉਟਪੁੱਟ,ഡിജിറ്റൽ .ട്ട്പുട്ട്
ਡਿਜੀਟਲ ਪਲੇਅਬੈਕ,ഡിജിറ്റൽ പ്ലേബാക്ക്
ਡਿਜੀਟਲ ਰੇਡੀਓ ਮੰਡਲਲ (ਡਰੱਮ),ഡിജിറ്റൽ റേഡിയോ മൊണ്ടാലിലേക്ക് (ഡിആർഎം)
ਡਿਜੀਟਲ ਰਿਕਾਰਡਿੰਗ,ഡിജിറ്റൽ റെക്കോർഡിംഗ്
ਡਿਜੀਟਲ ਇਨਕਲਾਬ,ഡിജിറ്റൽ വിപ്ലവം
ਡਿਜੀਟਲ ਸਿਗਨਲ,ഡിജിറ്റൽ സിഗ്നൽ
ਡਿਜੀਟਲ ਸਿਗਨਲ ਪ੍ਰੋਸੈਸਿੰਗ (ਡੀਐਸਪੀ),ഡിജിറ്റൽ സിഗ്നൽ പ്രോസസ്സിംഗ് (DSP)
ਡਿਜੀਟਲ ਦਸਤਖਤ,ഡിജിറ്റൽ ഒപ്പ്
ਡਿਜੀਟਲ ਟੈਕਨੋਲੋਜੀ,ഡിജിറ്റൽ സാങ്കേതികവിദ്യ
ਐਨਾਲਾਗ ਪਰਿਵਰਤਕ ਲਈ ਡਿਜੀਟਲ,അനലോഗ് കൺവെർട്ടറിലേക്കുള്ള ഡിജിറ്റൽ
ਡਿਜੀਟਲ ਵੀਡੀਓ,ഡിജിറ്റൽ വീഡിയോ
ਡਿਜੀਟਲ ਵੋਲਟਮੀਟਰ,ഡിജിറ്റൽ വോൾട്ട്മീറ്റർ
ਡਿਜੀਟਲਾਈਜ਼ੇਸ਼ਨ,ഡിജിറ്റലൈസേഷൻ
ਡਿਜੀਟਾਈਜ਼ੇਸ਼ਨ,ഡിജിറ്റൈസേഷൻ
ਡਿਜੀਟਾਈਜ਼ਡ ਵੀਡੀਓ,ഡിജിറ്റൈസ് ചെയ്ത വീഡിയോ
ਡਿਡੀਕਿਜ਼ਰ,ഡിജിറ്റൈസർ
ਮੱਧਮ,മങ്ങിന്
ਮਾਪ,പരിമാണം
ਮੱਧਮ,മയക്കുമരുന്ന്
Dieode,ഡയോഡ്
ਡੁਬੋ,മുക്കുക
ਡੀਪਲੈਕਸਰ,ഡി മെൽക്സർ
ਡਿਪੋਲ ਐਂਟੀਨਾ,ഡിപ്ലോൾ ആന്റിന
ਸਿੱਧਾ ਪ੍ਰਸਾਰਣ,നേരിട്ടുള്ള പ്രക്ഷേപണം
ਸਿੱਧੇ ਮੌਜੂਦਾ (ਡੀ ਸੀ),നേരിട്ടുള്ള കറന്റ് (ഡി സി)
ਸਿੱਧੀ ਪਿਕ ਅਪ,നേരിട്ടുള്ള പിക്ക് അപ്പ്
ਸਿੱਧਾ ਪੜ੍ਹਨ ਦਾ ਸਾਧਨ,നേരിട്ടുള്ള വായന ഉപകരണം
ਸਿੱਧੀ ਰਿਕਾਰਡਿੰਗ,നേരിട്ടുള്ള റെക്കോർഡിംഗ്
ਦਿਸ਼ਾਵੀ ਐਂਟੀਨਾ,ദിശാസൂചന ആന്റിന
ਦਿਸ਼ਾ ਨਿਰਦੇਸ਼ਕ,ദിശാസൂചന കപ്ലർ
ਦਿਸ਼ਾਵੀ ਮਾਈਕ੍ਰੋਫੋਨ,ദിശാസൂചന മൈക്രോഫോൺ
ਡਾਇਰੈਕਟਿਟੀ,നിര്ദേശം
ਡਾਇਰੈਕਟਰੀ,മേല്വിലാസപ്പട്ടിക
ਅਯੋਗ,പ്രവർത്തനരഹിതമാക്കുക
ਡਿਸਕ ਐਂਟੀਨਾ,ഡിസ്ക് ആന്റിന
ਅਸਾਤ ਸਟੋਰੇਜ,ഡിസ്ക് അടിസ്ഥാനമാക്കിയുള്ള സംഭരണം
ਵੱਖਰਾ,അപവാദം
ਡਿਸਕ,ചകം
ਡਿਸਕ ਡਰਾਈਵ,ഡിസ്ക് ഡ്രൈവ്
ਡਿਸਕ ਕੋਟਾ,ഡിസ്ക് ക്വാട്ട
ਡਿਸਕੀਟ,അകെച്ചെറ്റ്
ਉਜਾੜਾ,സ്ഥാനഭാവം
ਫੈਲਾਅ,പതിക്കല്
ਉਜਾੜਾ,സ്ഥാനമാറ്റാം
ਡਿਸਪਲੇਅ,പദര്ശനം
ਡਿਸਪਲੇਅ ਯੂਨਿਟ (ਕਨਸੋਲ),ഡിസ്പ്ലേ യൂണിറ്റ് (കൺസോൾ)
ਵਿਗਾੜ,ഭിന്നിപ്പ്
ਅਸੰਗਤ,വൈരാഗ്യം
ਸ਼ੁਧ ਪਾਣੀ,വാറ്റിയെടുത്ത വെള്ളം
ਭਟਕਣਾ,വളച്ചൊടിക്കൽ
ਵੰਡ,വിതരണ
ਡਿਸਟਰੀਬਿ .ਸ਼ਨ ਐਂਪਲੀਫਾਇਰ,വിതരണം ആംപ്ലിഫയർ
ਵੰਡ,ഡിവിഷൻ
ਵਿਭਾਜਨ,ഭിചതീരം
ਦਸਤਾਵੇਜ਼,രേഖ
ਡੌਲਬੀ ਡਿਜੀਟਲ,ഡോൾബി ഡിജിറ്റൽ
ਡੋਮੇਨ,ഡൊമെയ്ൻ
ਡੋਮੇਨ ਕੰਟਰੋਲਰ,ഡൊമെയ്ൻ കണ്ട്രോളർ
ਡੋਪਲਰ ਪ੍ਰਭਾਵ,ഡോപ്ലർ ഇഫക്റ്റ്
ਡਬਲ ਪੋਲ (ਡਿਪੋਲ),ഡബിൾ പോൾ (ഡിയോൾ)
ਡਬਲ ਪੋਲ ਸਿੰਗਲ ਥ੍ਰੋ ਸਵਿਚ,ഇരട്ട പോൾ സിംഗിൾ ത്രോ സ്വിച്ച്
ਡਬਲ ਸਾਈਡ ਡਿਸਕ,ഇരട്ട സൈഡ് ഡിസ്ക്
ਡਬਲਟ,ഇരട്ട
ਡਾ down ਨ ਲਹਿਰ,താഴേക്ക് വരുന്ന തരംഗം
ਥੱਲੇ ਧਾਰਾ,താഴേക്ക് അരുവി
ਡਾ ng ਨਲਿੰਕ,ഡൗൺലിങ്ക്
ਡਾਉਨਲੋਡ ਕਰੋ,ഡൗൺലോഡ്
ਡਾਉਨਲੋਡ ਕਰਨਾ,ഡൗൺലോഡുചെയ്യുന്നു
ਡਰਾਇੰਗ,ഡ്രോയിംഗ്
ਡ੍ਰਿਲਿੰਗ ਬਿੱਟ,ഡ്രില്ലിംഗ് ബിറ്റ്
ਡ੍ਰਿਲਿੰਗ ਮਸ਼ੀਨ,ഡ്രില്ലിംഗ് മെഷീൻ
ਚਲਾਉਣਾ,ഓടിക്കുക
ਡਰੱਮ,ചെണ്ട
