Odiya,Bengali
ପାଲାଟିନେଟ୍ ଗଣନା କରନ୍ତୁ |,কাউন্ট প্যালাটিনেট
ଦେଶ ଘର,দেশের বাড়ি
କାଉଣ୍ଟି |,কাউন্টি
କାଉଣ୍ଟି ବୋରୱେଲ |,কাউন্টি বরো
କାଉଣ୍ଟି କୋର୍ଟ |,কাউন্টি আদালত
କାଉଣ୍ଟି ପାଲାଟାଇନ୍ |,কাউন্টি প্যালাটাইন
କୋର୍ଟ,আদালত
କୋର୍ଟ,আদালত
କୋର୍ଟ ସର୍କୁଲାର୍ |,আদালতের সার্কুলার
କୋର୍ଟ ଶ iqu ଳୀ,আদালতের শিষ্টাচার
କୋର୍ଟ,দরবারী
ଅଦାଲତ,ক্যাসেশন আদালত
କୋର୍ଟ ଅଫ୍ ଡାଇରେକ୍ଟର୍ସ (EIC),কোর্ট অফ ডিরেক্টরস (EIC)
ମାଲିକଙ୍କ କୋର୍ଟ,মালিকদের আদালত
କୋର୍ଟ କବି,দরবারের কবি
ଚୁକ୍ତିଭିତ୍ତିକ କାମେରୋନିଆନ୍ |,চুক্তিবদ্ধ ক্যামেরোনিয়ান
ମୁକୁଟ |,মুকুট
ମୁକୁଟ |,মুকুট
ମୁକୁଟ |,মুকুট
ମୁକୁଟ ଜମି |,মুকুট জমি
ମୁକୁଟ ଜମି |,মুকুট জমি
କ୍ରାଉନ୍ ପ୍ରିନ୍ସ |,ক্রাউন প্রিন্স
କ୍ରୁସେଡ୍ |,ক্রুসেড
କ୍ରୁସେଡର୍ |,ক্রুসেডার
କ୍ରିପ୍ଟୋଗ୍ରାମ୍ |,ক্রিপ্টোগ্রাম
କୁଇରାସ୍ |,কুইরাস
କୁଇରାସିଅର୍ |,কুইরাসিয়ার
ଦେବତା ସଂସ୍କୃତି,কাল্ট দেবতা
କୁରିଆ,কুরিয়া
କୁରିଆ,কুরিয়া
ରାଜା,জারবাদ
ଅନ୍ଧାର ମାଳଦ୍ୱୀପ |,অন্ধকার মহাদেশ
ବିଚାର ଦିନ,বিচারের দিন
ବିଚାର ଦିନ,বিচারের দিন
ଡିନ୍,যাজক
ଦଶନ୍ଧି,দশক
ଡେନାରିୟସ୍ |,ডেনারিয়াস
ବିତାଡିତ ରାଜତନ୍ତ୍ର |,ক্ষমতাচ্যুত রাজা
ଲୁଟ,নষ্ট করা
ବିଚ୍ଛିନ୍ନତା |,বিলুপ্তি
ଡେଥ୍ରୋନ୍ |,ডিথ্রোন
ଡାଏଡେମ୍ |,ডায়ডেম
ଡାଏଡେମ୍ |,ডায়ডেম
ଡାଏଡେମ୍ |,ডায়ডেম
ଡିଆସିଆ,ডায়াসিয়া
ଡିକାଷ୍ଟେରିୟମ୍ |,ডিকাস্টেরিয়াম
ଦିଲୁଭିଆଲିଷ୍ଟ |,ডিলুভিয়ালিস্ট
ଡ଼ିଓସିସ୍,ডায়োসিস
ଡ଼ିଓସିସ୍,ডায়োসিস
Directoire (= Directry),নির্দেশিকা (=নির্দেশনা)
Directoire (= Directry),নির্দেশিকা (=নির্দেশনা)
ଦିରହମ୍ |,দিরহাম
ଅବିଶ୍ୱାସୀ |,অবিশ্বাসী
ଅବିଶ୍ୱାସୀ |,অবিশ্বাসী
ତ୍ୟାଗ,ভুলের মতবাদ
ଡକ୍ୟୁମେଣ୍ଟ୍,দলিল
ଡକ୍ୟୁମେଣ୍ଟାରୀ ପ୍ରମାଣ |,দালিলিক প্রমাণ
ଡୋମେସ୍ ବୁକ୍ |,গম্বুজের বই
କନଷ୍ଟାଣ୍ଟିନର ଦାନ |,কনস্টানটাইনের দান
ନିପାତ |,নিয়তি
ଡାଉଜର୍ ରାଣୀ |,ডাওগার রানী
ଡ୍ରାଗନ୍ |,ড্রাগন
ଡ୍ରୋମେଡାରିଆନ୍ |,ড্রোমেডারিয়ান
ଡ୍ରୋମେଡାରୀ |,ড্রোমেডারি
ଡ୍ରୋମଣ୍ଡ |,ড্রমন্ড
ଡୁଆଲ୍ |,দ্বৈত
ଦ୍ୱ ual ତ ମିଳିତତା |,দ্বৈত জোট
ଡୁଆଲ୍ ଏଣ୍ଟେଣ୍ଟେ |,ডুয়েল এন্টেন্টে
ଡୁଆଲ୍ ସିଷ୍ଟମ୍ (= ଦ୍ୱ ual ତ ସରକାର),দ্বৈত ব্যবস্থা (= দ্বৈত সরকার)
ଡ୍ୟୁକ୍ |,ডিউক
ଡୁମା,ডুমা
ବାଘ ଅବତାର |,বামন অবতার
ରାଜବଂଶ,রাজবংশ
ରାଜବଂଶ,রাজবংশ
ଇଗଲ,ঈগল
ଏଲଡର୍ ମ୍ୟାନ୍ |,বুড়ো মানুষ
କର୍ଣ୍ଣ,আর্ল
Earldom,প্রাচীনত্ব
ପ୍ରାରମ୍ଭିକ ଗୁପ୍ତା |,প্রারম্ভিক গুপ্ত
ପ୍ରାରମ୍ଭିକ (histor ତିହାସିକ) ସାଇଟଗୁଡିକ |,প্রারম্ভিক (ঐতিহাসিক) সাইট
ପ୍ରାରମ୍ଭିକ ବ ed ଦିକ ଅବଧି |,প্রারম্ভিক বৈদিক যুগ
ଉପଦେଶ,ইক্লেসিয়া
ପୁନ it ଉଦ୍ଧାରର ଆଦେଶ |,পুনরুদ্ধারের আদেশ
ଆଠ ଗୁଣା ପଥ |,আট ভাঁজ পথ
ପ୍ରାଚୀନମାନେ,প্রবীণ
ବୟସ୍କ ରାଜ୍ୟସ୍ତରୀୟ (= ଜେନ୍ରୋ),বয়স্ক রাষ্ট্রনায়ক (=জেনরো)
ହାତୀ ଛେଳି |,হাতির ছাগু
ଏକାଦଶ ବର୍ଷର ଅତ୍ୟାଚାର |,এগারো বছরের অত্যাচার
ଏଲିସା (= ଏଲିସି),Elysae (=Elysee)
ଏନକ୍ଲୋଜର ଆନ୍ଦୋଳନ |,ঘের আন্দোলন
ଏନସାଇକ୍ଲିକ୍ |,এনসাইক্লিক্যাল
ଏନସାଇକ୍ଲୋପେଡିଷ୍ଟ ଆନ୍ଦୋଳନ |,বিশ্বকোষবাদী আন্দোলন
ଏଣ୍ଟେଣ୍ଟେ |,Entente
ଏଣ୍ଟେଣ୍ଟେ କର୍ଡିଆଲ୍ |,Entente cordiale
ଏଣ୍ଟ୍ରୋନ୍ |,সিংহাসন
ଭ୍ରମଣ,এনট্যুরেজ
ଏଫୋଡ୍,এফোদ
ଇଫୋର |,ইফোর
ଏପିକ୍ ବୟସ |,মহাকাব্য যুগ
ଏପିକ୍ ହିରୋ |,মহাকাব্যিক নায়ক
ଏପିଗ୍ରାଫ୍ |,এপিগ্রাফ
Episcopacy,এপিস্কোপ্যাসি
Episcopate |,এপিস্কোপেট
ଏପିସୋଡ୍,পর্ব
ଯୁଗ,যুগ
ଯୁଗ ତିଆରି ଇଭେଣ୍ଟ |,যুগ তৈরির ঘটনা
ଯୁଗ ସୃଷ୍ଟି କରୁଥିବା ବ୍ୟକ୍ତି |,যুগ সৃষ্টিকারী মানুষ
ଉପନାମ,উপনাম
ସମୀକରଣ,ইকুয়েরি
ସମୀକରଣ,ইকুয়েরি
ଅଶ୍ୱିନୀ ମୂର୍ତ୍ତି |,অশ্বারোহী মূর্তি
ଯୁଗ,যুগ
ଏରଗାଷ୍ଟୁଲମ୍ |,এরগাস্টুলাম
ଇଉକାରିଷ୍ଟ |,ইউক্যারিস্ট
ସୁସମାଚାର,ধর্মপ্রচার
ସୁସମାଚାର ଆନ୍ଦୋଳନ |,ধর্মপ্রচার আন্দোলন
ସୁସମାଚାର ପ୍ରଚାରକ |,ধর্মপ্রচারক
Exarch,Exarch
Exilarch,এক্সিল্যার্ক
ଫାଲାଙ୍ଗିଷ୍ଟ |,ফালাঙ্গিস্ট
ପିତା ଭୂମି |,পিতার জমি
ପିତା ଭୂମି |,পিতার জমি
ଫେରିଆ |,ফেরিয়া
ଫେଟିଶ୍ |,ফেটিশ
ସାମାଜିକ ହୋଲ୍ଡିଂ |,সামন্ত জোত
ସାମ୍ରାଜ୍ୟବାଦ (= ସାମ୍ରାଜ୍ୟ ପ୍ରଣାଳୀ),সামন্ততন্ত্র (=সামন্ততন্ত্র)
ସାମ୍ରାଜ୍ୟ ବ୍ୟବସ୍ଥା |,সামন্ততান্ত্রিক ব্যবস্থা
ବିବାଦୀୟ |,সামন্ত
ଫିଡେ ଡିଫେନ୍ସର୍ (= ବିଶ୍ୱାସର ଡିଫେଣ୍ଡର),ফিদেই রক্ষাকারী (=বিশ্বাসের রক্ষক)
ଫିଫ୍ |,ফিফ
ଫିଲ୍ଡ ସିଷ୍ଟମ୍ |,ক্ষেত্র ব্যবস্থা
ପ te ୍ଚଦଶ କର |,পঞ্চদশ কর
ଚିତ୍ର ମୁଣ୍ଡ,ফিগার হেড
ଫିନ୍ ଡି ସାଇକେଲ୍ |,ফিন ডি siecle
ଅଗ୍ନି ଭୋଜନକାରୀ |,আগুন ভক্ষক
ପାଞ୍ଚ ମାଇଲ୍ ଆକ୍ଟ |,পাঁচ মাইল আইন
ପତାକା,পতাকা
ଫ୍ଲେମେନ୍ ଡାଏଲିସ୍ |,ফ্ল্যামেন ডায়ালিস
ଫ୍ଲେମେନ ମାର୍ଟିଆଲିସ୍ |,ফ্ল্যামেন মার্শালিস
ଜ୍ୱଳନ୍ତ ମଶାଲ |,জ্বলন্ত মশাল
ଫାଙ୍କା,ফ্ল্যাঙ্ক
ଫ୍ଲାଙ୍କିଙ୍ଗ୍ ଗତି,ফ্ল্যাঙ্কিং আন্দোলন
ସମୃଦ୍ଧ ସଭ୍ୟତା |,বিকশিত সভ্যতা
ଫ୍ଲୁଭିଆଲିଷ୍ଟିକ୍ ବିଶ୍ୱାସ |,fluvialistic বিশ্বাস
ଲୋକ ଭଗବାନ |,লোকদেবতা
ଲୋକ ଦେବୀ,লোকদেবী
ଲୋକ ସ୍ମୃତି,লোক স্মৃতি
ଲୋକ ପୁରାଣ (= ଲୋକନୃତ୍ୟ),লোককথা (=লোককাহিনী)
ଚୋରାଚାଲାଣ |,চারণ
ଅଗ୍ରଗାମୀ |,অভিযান
ଅଗ୍ରଗାମୀ |,পূর্বাবস্থায়
ପୂର୍ବଜ,পূর্বপুরুষ
ଅଗ୍ରଗାମୀ |,অগ্রদূত
ଭରସା,অসহায় আশা
ଗଠନମୂଳକ ପର୍ଯ୍ୟାୟ |,গঠনমূলক পর্যায়
ଦୁର୍ଗ,দুর্গ
ଦୁର୍ଗ,দুর্গ
ଦୁର୍ଗ ସହର,সুরক্ষিত শহর
ଦୁର୍ଗ,দুর্গ
ଫର୍ଚୁନା,ফরচুনা
ଫୋରମ୍ ରୋମାନମ୍ |,ফোরাম রোমানাম
ଫ୍ରାନ୍ସିସ୍କାନ୍ |,ফ্রান্সিসকান
ଫ୍ରାଙ୍କଲିନ୍ |,ফ্র্যাঙ্কলিন
ଭ୍ରାତୃ ଯୁଦ୍ଧ |,ভ্রাতৃঘাতী যুদ্ধ
ମୁକ୍ତ ଚର୍ଚ୍ଚ,বিনামূল্যে চার্চ
ମୁକ୍ତଧାରୀ,ফ্রিহোল্ডার
ଫ୍ରିଲାନ୍ସ ସ soldier ନିକ |,ফ্রিল্যান্স সৈনিক
ଫ୍ରିଲାନ୍ସ ସ soldier ନିକ |,ফ্রিল্যান্স সৈনিক
ଫ୍ରିମାନ୍,ফ্রিম্যান
ଫ୍ରିମାନ୍,ফ্রিম্যান
ଫ୍ରିପାସ୍ |,ফ্রিপাস
ଫରାସୀ ବିପ୍ଳବ |,ফরাসি বিপ্লব
ଫ୍ରିୟାର୍ |,ভদ্র
ଫ୍ରାସିଆନ୍ ଭିକାରୀ,ফ্রিশিয়ান ভাড়াটে
ସୀମାନ୍ତ ମଣିଷ |,সীমান্তের মানুষ
ଗାଲେନ୍ |,গ্যালিওন
ଗାଲିକାନ୍ (= ଗାଲିକାନିଷ୍ଟ),গ্যালিকান (=গ্যালিকানিস্ট)
ଗାଲିକାନିଜିମ୍ |,গ্যালিকানিজম
ଗ୍ୟାରିସନ୍ |,গ্যারিসন
ଗଲ୍ |,গল
ଗାଣ୍ଟଲେଟ୍ |,গান্টলেট
ଗାଣ୍ଟଲେଟ୍ |,গান্টলেট
ଗେଜେବୋ |,গাজেবো
ଗେଜେବୋ |,গাজেবো
ଗେଜେବୋ |,গাজেবো
ବଂଶାନୁକ୍ରମିକ ଇତିହାସ |,বংশগত ইতিহাস
ବଂଶାନୁକ୍ରମିକ ରେକର୍ଡ |,বংশগত রেকর্ড
ବଂଶାନୁକ୍ରମିକ ସାରଣୀ |,বংশগত সারণী
ବଂଶାନୁକ୍ରମିକ ବୃକ୍ଷ |,বংশগত গাছ
ବଂଶାନୁକ୍ରମିକ,বংশতালিকা
ବଂଶାନୁକ୍ରମିକ,বংশতালিকা
ପି Generation ଼ି,প্রজন্ম
ଜାତିସଂଘ,গণহত্যা
ଅଣଯିହୂଦୀ,বিধর্মী
ଅଣଯିହୂଦୀ,বিধর্মী
ଅଣଯିହୂଦୀ,বিধর্মী
ଅଣଯିହୂଦୀ,বিধর্মী
ଘେଟୋ |,ঘেটো
ଘେଟୋ |,ঘেটো
ଗିବ୍ବେଟ୍ |,গিবত
ଗିଲ୍ଡ (= ଗିଲ୍ଡ),গিল্ড (=গিল্ড)
ଗ୍ଲାଡିଏଟର |,গ্ল্যাডিয়েটার
ଗ or ରବମୟ ବିପ୍ଳବ |,গৌরবময় বিপ্লব
ସୁବର୍ଣ୍ଣ ହୋର୍ଡ଼ |,গোল্ডেন হোর্ড
ଗ୍ରାଣ୍ଡ୍ ଆଲାଏନ୍ସ |,মহাজোট
ଗ୍ରାଣ୍ଡି,গ্র্যান্ডি
ଗ୍ରାଣ୍ଡ୍ ସାଇନର୍ |,গ্র্যান্ড সাইনর
ଗ୍ରାଣ୍ଡ୍ ସାଇନର୍ |,গ্র্যান্ড সাইনর
ମହାନ ଗୃହଯୁଦ୍ଧ |,মহান গৃহযুদ্ধ
ମହାନ ବିଦାୟ (ବୁଦ୍ଧଙ୍କ),মহান প্রস্থান (বুদ্ধের)
ଗ୍ରେଟର ଭାରତ |,বৃহত্তর ভারত
ମହାନ ହେଲାସ୍ |,গ্রেট হেলাস
ମହାନ ହୋର୍ଡ,গ্রেট হোর্ড
ମହାନ ତ୍ୟାଗ (= ମହାନ ବିଦାୟ),মহান ত্যাগ (= মহান প্রস্থান)
ମହାନ ସିଲ୍ |,মহান সীল
ଗ୍ରେଟ୍ ଟ୍ରାକ୍ |,মহান Trak
ମହାନ ଯାନ,দারুণ যানবাহন
ଚାଇନାର ଗ୍ରେଟ୍ ୱାଲ୍ |,চীনের মহাপ্রাচীর
ଗ୍ରୀଭ୍ |,গ্রীভ
ରାକ୍ଷୀ-ଚାମ୍ବର |,গার্ড-চেম্বার
ରାକ୍ଷୀ-ଚାମ୍ବର |,গার্ড-চেম্বার
ରାକ୍ଷୀ-ଚାମ୍ବର |,গার্ড-চেম্বার
ଗୁପ୍ତା,গুপ্ত
ହାଗିଓଗ୍ରାଫି |,হ্যাজিওগ্রাফি
ହାଗିଓଗ୍ରାଫି |,হ্যাজিওগ্রাফি
ହାଜିଓଲୋଜି |,হ্যাজিওলজি
ହାଜିଓଲୋଜି |,হ্যাজিওলজি
ବ୍ୟକ୍ତିଗତ ଦର୍ଶକଙ୍କ ହଲ୍ |,ব্যক্তিগত দর্শকদের হল
ଜନ ଦର୍ଶକଙ୍କ ହଲ୍ |,পাবলিক দর্শক হল
ହ୍ୟାଚ୍,হ্যাচমেন্ট
ହେଥେନ୍ |,বিধর্মী
ହେଥେନ୍ |,বিধর্মী
ହେଥେନିଜିମ୍ |,হিথেনিজম
ହେଗିରା (ହେଜେରା),হেগিরা (হেজেরা)
ହେଲେନିଜିମ୍ |,হেলেনবাদ
ହେଲଟ୍ |,হেলট
ହେରାଲ୍ଡ୍ରି |,হেরাল্ড্রি
ହେରିଟେଜ୍,ঐতিহ্য
ହାଇରୋଗଲିଫିକ୍ ର line ଖ୍ୟ ବର୍ଣ୍ଣଗୁଡିକ |,হায়ারোগ্লিফিক রৈখিক অক্ষর
ହାଇରୋଗଲିଫିକ୍ ସ୍କ୍ରିପ୍ଟ |,হায়ারোগ্লিফিক লিপি
ହାଇ ଚର୍ଚ୍ଚ,উচ্চ গির্জা
ହାଇ ଲ୍ୟାଣ୍ଡର୍ |,উচ্চ ল্যান্ডার
ହିନ୍ଦୁ ଧର୍ମ,হিন্দুধর্ম
Histor ତିହାସିକ,ঐতিহাসিক
Histor ତିହାସିକ,ঐতিহাসিক
Histor ତିହାସିକ ବସ୍ତୁବାଦ |,ঐতিহাসিক বস্তুবাদ
Histor ତିହାସିକ ଯୁଗ |,ঐতিহাসিক যুগ
Histor ତିହାସିକ ସୀମା,ঐতিহাসিক সীমান্ত
ଇତିହାସକାର,ইতিহাসবিদ
ଇତିହାସକାର,ইতিহাসবিদ
ଇତିହାସ ଲିପି,ইতিহাস রচনা
ଇତିହାସ ଲିପି,ইতিহাস রচনা
ଇତିହାସ,ইতিহাস
ହିତ୍ତୀୟ ସାମ୍ରାଜ୍ୟ |,হিট্টাইট সাম্রাজ্য
ପବିତ୍ର ମିଳିତ ମଞ୍ଚ,পবিত্র জোট
ପବିତ୍ର ସହର,পবিত্র শহর
ପବିତ୍ର ସହର,পবিত্র শহর
ପବିତ୍ର ଭୂମି,পবিত্র ভূমি
ପବିତ୍ର ଭୂମି,পবিত্র ভূমি
ହୋଲି ଲିଗ୍ |,পবিত্র লীগ
ହୋଲି ଲିଗ୍ |,পবিত্র লীগ
ପବିତ୍ର ରୋମାନ୍ ସାମ୍ରାଜ୍ୟ (= ସାମ୍ରାଜ୍ୟ),পবিত্র রোমান সাম্রাজ্য (= সাম্রাজ্য)
ପବିତ୍ର ସମୁଦ୍ର |,পবিত্র সাগর
ପବିତ୍ର ସମୁଦ୍ର |,পবিত্র সাগর
ପବିତ୍ର ଯୁଦ୍ଧ,জেহাদ
ପବିତ୍ର ଯୁଦ୍ଧ,জেহাদ
ଗୃହ ସରକାର,হোম সরকার
ହୋମ ଗାର୍ଡ |,ঘরের রক্ষক
ମାତୃଭୂମି |,স্বদেশ
ଗୃହ ନିୟମ |,স্বায়ত্তশাসন
ଗୃହ ନିୟମ,স্বায়ত্তশাসন
ହୋର୍ଡେ |,Horde
ହୋର୍ଡେ |,Horde
ଶତ୍ରୁ ଦେଶ |,শত্রু দেশ
ଶତ୍ରୁ ଭୂମି |,প্রতিকূল ভূমি
ଗରମ ଅନୁସରଣ,গরম সাধনা
ଘର,গৃহ
ଘର,গৃহ
ହାଉସ୍ ଅଫ୍ କମନ୍ସ,হাউস অফ কমন্স
ହାଉସ୍ ଅଫ୍ ଲର୍ଡସ୍ |,হাউস অফ লর্ডস
ଲୋକସଭା,হাউস অফ রিপ্রেজেন্টেটিভস
ହୁଗୁଏନଟ୍ସ |,Huguenots
ମାନବବାଦ |,মানবতাবাদ
ମାନବବାଦୀ |,মানবতাবাদী
ଶହ ଶହ ୟେସର ଯୁଦ୍ଧ |,শত ইয়েসের যুদ্ধ
ହଙ୍କର୍ |,হুংকার
ଇବାଦତ ଖାନା (ପୂଜା ଘର),ইবাদত খানা (উপাসনা ঘর)
ଆଇକନୋକ୍ଲାଷ୍ଟ |,আইকনোক্লাস্ট
ପ୍ରତିମା,মূর্তিপূজক
ଇଲାହି ଯୁଗ |,ইলাহী যুগ
ବେଆଇନ ଯୁଦ୍ଧ |,অবৈধ যুদ্ধ
ଆଲୋକିତ ପାଣ୍ଡୁଲିପି,আলোকিত পাণ্ডুলিপি
ଚିତ୍ରିତ ପାଣ୍ଡୁଲିପି |,সচিত্র পাণ্ডুলিপি
ଚିତ୍ରିତ ପାଣ୍ଡୁଲିପି |,সচিত্র পাণ্ডুলিপি
ଇମାମ (ଇମ୍ମାମ୍),ইমাম (ইমাম)
ଇମାମେଟ୍ |,ইমামতি
ଇମାମେଟ୍ |,ইমামতি
ଇମମ୍ବର,ইমামবাড়া
ସାମ୍ରାଜ୍ୟ,ইম্পেরিয়াল
ସାମ୍ରାଜ୍ୟ ସହର |,ইম্পেরিয়াল সিটি
ସାମ୍ରାଜ୍ୟବାଦ |,সাম্রাজ্যবাদ
ସାମ୍ରାଜ୍ୟ ପସନ୍ଦ |,ইম্পেরিয়াল পছন্দ
ଅପ୍ରାକୃତିକ |,ইমপলিসি
ଇମ୍ପୋଷ୍ଟର୍ |,প্রতারক
କାରାଗାର,কারাবাস
କାରାଗାର,কারাবাস
ଆକ୍ରମଣ,অনুপ্রবেশ
ଅନୁପ୍ରବେଶକାରୀ |,অনুপ্রবেশকারী
ସ୍ୱାଧୀନତା,স্বাধীনতা
ସ୍ବାଧୀନତା ଦିବସ,স্বাধীনতা দিবস
ସ୍ୱାଧୀନତା ହଲ୍,স্বাধীনতা হল
ଭାରତୀୟ ଆମେରିଆନ୍ (= ରେଡ୍ ଇଣ୍ଡିଆନ୍ = ଆମେରିକୀୟ ଭାରତୀୟ),ভারতীয় আমেরিকান (=লাল ভারতীয়=আমেরিকান ভারতীয়)
ଇଣ୍ଡିଆନ୍ ହୋମ୍ ନିୟମ ଲିଗ୍ |,ইন্ডিয়ান হোম রুল লিগ
ଶିଳ୍ପ ବିପ୍ଳବ |,শিল্প বিপ্লব
ଅବିଶ୍ୱାସୀ |,কাফের
ଅବିଶ୍ୱାସୀ |,কাফের
ଅନୁପ୍ରବେଶ,অনুপ্রবেশ
ଅନୁପ୍ରବେଶକାରୀ |,অনুপ্রবেশকারী
ସୂଚନାଯୋଗ୍ୟ,তথ্যদাতা
ସୂଚନାଯୋଗ୍ୟ,তথ্যদাতা
ସୂଚନାଦାତା,তথ্যদাতা
ସୂଚନାଦାତା,তথ্যদাতা
ଅନୁପ୍ରବେଶ,প্রবেশ
ଅନୁପ୍ରବେଶ,প্রবেশ
ଅନୁପ୍ରବେଶ,প্রবেশ
ବାସସ୍ଥାନ,বাসস্থান
ନିବାସୀ,বাসিন্দা
ଉତ୍ତରାଧିକାରୀ |,উত্তরাধিকার
ଉତ୍ତରାଧିକାରୀ |,উত্তরাধিকার
ଉତ୍ତରାଧିକାରୀ |,উত্তরাধিকার
ଲେଖା,শিলালিপি
ଇନସିନିୟା |,চিহ্ন
ଯୋଗଦାନର ଯନ୍ତ୍ର,যোগদানের যন্ত্র
ସରକାରଙ୍କ ଉପକରଣ,সরকারের যন্ত্র
ବିଦ୍ରୋହ (ବିଦ୍ରୋହ),বিদ্রোহ (বিদ্রোহ)
ବିଦ୍ରୋହୀ,বিদ্রোহী
ବିଦ୍ରୋହ,বিদ্রোহ
ବିଦ୍ରୋହ,বিদ্রোহ
ଏକୀକରଣ,মিশ্রণ
ରେକର୍ଡଗୁଡ଼ିକର ଅଖଣ୍ଡତା |,রেকর্ডের অখণ্ডতা
ରାଜ୍ୟଗୁଡ଼ିକର ଅଖଣ୍ଡତା |,রাজ্যের অখণ্ডতা
ଇଣ୍ଟେଲିଜେଣ୍ଟିଆ (ଇଣ୍ଟେଲିଜେଣ୍ଟିଆ),ইন্টেলিজেন্টসিয়া (বুদ্ধিমত্তা)
ମଧ୍ୟସ୍ଥି |,মধ্যস্থতা
ମଧ୍ୟସ୍ଥି |,মধ্যস্থতাকারী
ମଧ୍ୟସ୍ଥି |,মধ্যস্থতাকারী
ଆନ୍ତର୍ଜାତୀୟତା,আন্তর্জাতিকতাবাদ
ଆନ୍ତର୍ଜାତୀୟତା,আন্তর্জাতিকতাবাদ
ଆନ୍ତର୍ଜାତୀୟବାଦୀ |,আন্তর্জাতিকতাবাদী
ଇଣ୍ଟର୍ନେସିନ୍ ଯୁଦ୍ଧ |,আন্তঃযুদ্ধ
ଇଣ୍ଟରନେଟ୍,ইন্টার্নী
ଇଣ୍ଟରନେଟ୍,ইন্টারনি
ଇଣ୍ଟର୍ନି କ୍ୟାମ୍ପ,ইন্টারনি ক্যাম্প
ଇଣ୍ଟର୍ନେଟ୍,অন্তরীণ
ଇଣ୍ଟର୍ନେଟ୍,অন্তরীণ
ଇଣ୍ଟର୍ନେଟ୍,অন্তরীণ
ଇଣ୍ଟର୍ନିସିଓ |,ইন্টারনুনসিও
ଅନୁବାଦକ,দোভাষী
ଅନୁବାଦକ,দোভাষী
ଅନୁବାଦକ,দোভাষী
ହସ୍ତକ୍ଷେପ,হস্তক্ষেপ
ଆନ୍ତରିକତା,ইন্টেস্ট্যাসি
ଅନ୍ତନଳୀ,ইনটেস্টেট
ଷଡଯନ୍ତ୍ର,চক্রান্ত
ଅନୁପ୍ରବେଶକାରୀ,অনুপ্রবেশকারী
ଅନୁପ୍ରବେଶକାରୀ,অনুপ্রবেশকারী
ଅନୁପ୍ରବେଶ,অনধিকারপ্রবেশ
ଆକ୍ରମଣ,আক্রমণ
ଆକ୍ରମଣ,আক্রমণ
ବିନିଯୋଗ କରନ୍ତୁ |,বিনিয়োগ করুন
ବିନିଯୋଗ କରନ୍ତୁ |,বিনিয়োগ করুন
ବିନିଯୋଗ କରନ୍ତୁ |,বিনিয়োগ করুন
ବିନିଯୋଗ କରନ୍ତୁ |,বিনিয়োগ করুন
ବିନିଯୋଗ,ইনভেস্টিচার
ବିନିଯୋଗ,ইনভেস্টিচার
ବିନିଯୋଗ,ইনভেস্টিচার
ବିନିଯୋଗ ସମାରୋହ,বিনিয়োগ অনুষ্ঠান
ଜାତୀୟତା ସହିତ ବିନିଯୋଗ କରନ୍ତୁ |,জাতীয়তার সাথে বিনিয়োগ করুন
ଅବିସ୍ମରଣୀୟ ଆର୍ମଡା |,অজেয় আরমাদা
ଅହିଂସା (ରାଜ୍ୟ),অমান্যতা (রাষ্ট্রের)
ଅବ୍ୟବସ୍ଥା |,লঙ্ঘন রাষ্ট্র
ଅବିସ୍ମରଣୀୟ ଦୁର୍ଗ |,অভেদ্য দুর্গ
ଲ Iron ହ ଯୁଗ |,আয়রন বয়স
ଲୁହା ପରଦା |,লোহার পর্দা
ଲୁହା ଗାର୍ଡ |,আয়রন গার্ড
ଲୁହା ରାସନ |,লোহার রেশন
ଲୁହା ପାର୍ଶ୍ୱ |,লোহার দিক
ଲୁହା ଟାଇପ୍ ତୀର |,লোহার টিপযুক্ত তীর
ଇଷ୍ଟମିଆନ୍ ଖେଳଗୁଡିକ |,ইস্তমিয়ান গেমস
ଜାନିସାରୀ |,জেনিসারি
ଜାନିଟର୍ |,দারোয়ান
ଜାନିଟର୍ |,দারোয়ান
ଜାଭେଲିନ୍ |,জ্যাভলিন
ଜିମ୍ କ୍ରୋ ନିୟମ |,জিম ক্রো আইন
ଜିଙ୍ଗୋ |,জিঙ্গো
ଜିଙ୍ଗୋ |,জিঙ্গো
ଜିଙ୍ଗୋ |,জিঙ্গো
ଜିଙ୍ଗୋଜିମ୍ |,জিঙ্গোইজম
ମିଳିତ କାର୍ଯ୍ୟ,যৌথ অভিযান
ମିଳିତ ନିୟନ୍ତ୍ରଣ |,যৌথ নিয়ন্ত্রণ
ମିଳିତ ବୃତ୍ତି,যৌথ দখল
ଖଣ୍ଡପୀଠ,জুরি
କେବଳ କାରଣ |,শুধু কারণ
ରଖନ୍ତୁ |,রাখা
ଅଭିଲେଖାଗାରର ରକ୍ଷକ |,আর্কাইভের রক্ষক
କେଟଲ୍-ଡ୍ରମ୍ |,কেটলি-ড্রাম
ମୁଖ୍ୟ ଶବ୍ଦ |,মূল শব্দ
ରାଜା,রাজা
ରାଜ୍ୟ,রাজ্য
କିଙ୍ଗଲେଟ୍ |,কিংলেট
ରାଜା ନିର୍ମାତା |,কিং মেকার
କିଙ୍ଗସିପ୍ |,রাজত্ব
କିଙ୍ଗସିପ୍ |,রাজত্ব
ରୋଷେଇ ଘର କ୍ୟାବିନେଟ୍ |,রান্নাঘরের তাক
ନାଇଟ୍ |,নাইট
