Tamil,Malayalam
"பொதுவான பல, பொதுவான","പൊതുവായ ഒന്നിലധികം, പൊതുവായ"
பொதுவான விகிதம்,പൊതു അനുപാതം
வெட்டும் விதி,ഇന്റർസെക്ഷൻ ക്ലോസ്
பொதுவான கை,സാധാരണ ഭുജം
"பொதுவான தொடுகோடு, பொதுவான தொடுகோடு","പൊതു സ്പർശം, പൊതു സ്പർശം"
பொதுவான நிலை,പൊതു സ്ഥാനം
பரிமாற்ற விதி,കമ്മ്യൂട്ടേറ്റീവ് റൂൾ
பரிமாற்ற சொத்து,കമ്മ്യൂട്ടേറ്റീവ് പ്രോപ്പർട്ടി
பரிமாற்ற விதி,കമ്മ്യൂട്ടേറ്റീവ് റൂൾ
தொகையின் பரிமாற்றச் சட்டம்,തുകയുടെ കമ്മ്യൂട്ടേറ്റീവ് നിയമം
பெருக்கத்தின் பரிமாற்ற விதி,ഗുണനത്തിന്റെ കമ്മ്യൂട്ടേറ്റീവ് നിയമം
பரிமாற்ற செயல்பாடு,കമ്മ്യൂട്ടേറ്റീവ് ഓപ്പറേഷൻ
பரிமாற்ற குழு,കമ്മ്യൂട്ടേറ്റീവ് ഗ്രൂപ്പ്
மெட்ரிக்குகளின் பரிமாற்றம்,മെട്രിക്സുകളുടെ കമ്മ്യൂട്ടേറ്റീവ്
சிறிய தொகுப்பு,കോംപാക്റ്റ് സെറ്റ്
"ஒப்பீடு, ஒப்பீடு","താരതമ്യത, താരതമ്യത"
வழிமுறைகளின் ஒப்பீடு,മാർഗങ്ങളുടെ താരതമ്യം
சதவீத ஒப்பீடு,ശതമാനം താരതമ്യം
ஒப்பீட்டு சோதனை,താരതമ്യ പരിശോധന
ஒத்திசைவான சமன்பாடு,യോജിച്ച സമവാക്യം
போட்டி விளையாட்டு,മത്സര ഗെയിം
போட்டி நிலை,മത്സര സ്ഥാനം
போட்டி உத்தி,മത്സര തന്ത്രം
"மொழிபெயர்ப்பாளர், தொகுப்பாளர்","വ്യാഖ്യാതാവ്, കമ്പൈലർ"
துணை,സപ്ലിമെന്റ്
நிரப்பு கோணம்,പൂരക കോൺ
நிரப்பு நிகழ்வு,പൂരക സംഭവം
நிரப்பு காரணி,പൂരക ഘടകം
நிரப்பு செயல்பாடு,പൂരക പ്രവർത്തനം
நிரப்பு பாதி மக்கள் தொகை,കോംപ്ലിമെന്ററി പകുതി ജനസംഖ്യ
நிரப்பு இடைவெளி,പൂരക ഇടവേള
நிரப்பு தொகுப்பு,പൂരക സെറ്റ്
"நிரப்புதல், நிரப்புதல்","പൂർത്തീകരണം, പൂർത്തീകരണം"
நிரப்பு தொகுப்பு,പൂരക സെറ്റ്
சரியான மதிப்பெண்,തികഞ്ഞ സ്കോർ
முழு தொடர்பு அணி,ഫുൾ കോറിലേഷൻ മാട്രിക്സ്
முழு அளவிலான மக்கள் தொகை,മുഴുവൻ റേഞ്ച് ജനസംഖ്യ
சரியான இயல்பான ஆர்த்தோகனல் தொகுப்பு,തികഞ്ഞ സാധാരണ ഓർത്തോഗണൽ സെറ്റ്
சரியான நாற்கர,തികഞ്ഞ ചതുർഭുജം
சரியான அளவு,തികഞ്ഞ ഘടകം
மொத்த தொகுப்பு,മുഴുവൻ സെറ്റ്
முழுமையான தீர்வு,പൂർണ്ണമായ പരിഹാരം
முற்றிலும் சீரற்ற வடிவமைப்பு,പൂർണ്ണമായും ക്രമരഹിതമായ ഡിസൈൻ
சிக்கலான சுயாதீன மாறி,സങ്കീർണ്ണമായ സ്വതന്ത്ര വേരിയബിൾ
சிக்கலான இணைப்பு,സങ്കീർണ്ണമായ സംയോജനം
சிக்கலான வேறுபாடு,സങ്കീർണ്ണമായ വ്യത്യാസം
சிக்கலான செயல்பாடு,സങ്കീർണ്ണമായ പ്രവർത്തനം
சிக்கலான ஒருங்கிணைப்பு,സങ്കീർണ്ണമായ ഏകീകരണം
சிக்கலான அணி,സങ്കീർണ്ണമായ മാട്രിക്സ്
சிக்கலான எண்,സങ്കീർണ്ണ സംഖ്യ
சிக்கலான எண் புலம்,സങ്കീർണ്ണ സംഖ്യ ഫീൽഡ്
சிக்கலான செங்குத்து அணி,സങ്കീർണ്ണമായ ലംബ മാട്രിക്സ്
கலப்பு விமானம்,സംയുക്ത തലം
சிக்கலான தொகை,സങ്കീർണ്ണമായ തുക
சிக்கலான தலைகீழ்,സങ്കീർണ്ണമായ വിപരീതം
கூட்டு விளைவாக,സംയോജിത ഫലം
சிக்கலான மக்கள் தொகை,സങ്കീർണ്ണമായ ജനസംഖ്യ
கூட்டு செயல்பாடு,സംയുക്ത പ്രവർത്തനം
சிக்கலான மாறி,സങ്കീർണ്ണമായ വേരിയബിൾ
கூட்டுத்தொகை விகிதம்,സംഗ്രഹ അനുപാതം
"கூறு, தொடர்புடைய கூறு","ഘടകം, അനുബന്ധ ഘടകം"
கூறு பகுப்பாய்வு,ഘടകം വിശകലനം
மாறுபாடு காரணி,വ്യതിയാന ഘടകം
திசையன் கூறு,വെക്റ്റർ ഘടകം
கூட்டு செயல்பாடு,സംയുക്ത പ്രവർത്തനം
கூட்டு பார்வை,സംയുക്ത ദർശനം
கூட்டு எண்,സംയുക്ത സംഖ്യ
ஒருங்கிணைந்த வகை,സംയോജിത വിഭാഗം
திசையன் கலவை,വെക്റ്റർ കോമ്പിനേഷൻ
கலப்பு கோணம்,മിക്സഡ് കോൺ
அலாய் பகுதி,അലോയ് ഭാഗം
கலப்பு பின்னம்,മിക്സഡ് ഫ്രാക്ഷൻ
கூட்டு வட்டி,കൂട്ടുപലിശ
கலப்பு நிகழ்தகவு,മിക്സഡ് പ്രോബബിലിറ്റി
அழுத்த ஓட்டம்,കംപ്രസ്സീവ് ഫ്ലോ
சுருக்கம்,കംപ്രഷൻ
கணக்கீடு,കണക്കുകൂട്ടൽ
கணக்கீட்டு சூத்திரம்,കമ്പ്യൂട്ടേഷണൽ ഫോർമുല
கணக்கிடப்பட்ட மதிப்பு,കണക്കാക്കിയ മൂല്യം
"கணினி, கணினி (இயந்திரம்), கணினி (நபர்)","കമ്പ്യൂട്ടർ, കമ്പ്യൂട്ടർ (മെഷീൻ), കമ്പ്യൂട്ടർ (വ്യക്തി)"
கணக்கிடப்பட்ட வழிமுறை,കമ്പ്യൂട്ട് ചെയ്ത അൽഗോരിതം
கணினி நிரல்,കമ്പ്യൂട്ടർ പ്രോഗ്രാം
கணனி செய்நிரலாக்கம்,കമ്പ്യൂട്ടർ പ്രോഗ്രാമിംഗ്
கணினி உருவகப்படுத்துதல்,കമ്പ്യൂട്ടർ സിമുലേഷൻ
கணக்கீடு,കണക്കുകൂട്ടൽ
சார்ந்த செயல்பாடு,അധിഷ്ഠിത പ്രവർത്തനം
குழிவான பலகோணம்,കോൺകേവ് ബഹുഭുജം
சார்ந்த நிரலாக்கம்,ഓറിയന്റഡ് പ്രോഗ്രാമിംഗ്
மைய வட்டம்,കേന്ദ്രീകൃത വൃത്തം
செறிவு வளைவு,കേന്ദ്രീകൃത വക്രം
ஒரு சுருக்கமான கருத்தை உண்மையானதாக கருதுங்கள்,ഒരു അമൂർത്തമായ ആശയം യഥാർത്ഥമായി പരിഗണിക്കുക
வரிகளின் சங்கமம்,വരികളുടെ സംഗമം
ஒரே நேரத்தில்,ഒരേസമയം
ஒரே நேரத்தில் சக்தி,സമകാലിക ശക്തി
நிபந்தனை அடர்த்தி செயல்பாடு,സോപാധിക സാന്ദ്രത പ്രവർത്തനം
நிபந்தனை விநியோகம்,സോപാധിക വിതരണം
கட்டுப்படுத்தப்பட்ட எதிர்பார்ப்பு,നിയന്ത്രിത പ്രതീക്ഷ
நிபந்தனை சராசரி,സോപാധിക അർത്ഥം
நிபந்தனை நிகழ்தகவு,സോപാധിക സംഭാവ്യത
சீரமைப்பு கட்டுப்பாடு,വിന്യാസ നിയന്ത്രണം
சீரான கட்டுப்பாடுகள்,സ്ഥിരത നിയന്ത്രണങ്ങൾ
நேர்மை கட்டுப்பாடு,സമഗ്രത നിയന്ത്രണം
தொடுதல் கட்டுப்பாடு,സ്പർശന നിയന്ത്രണം
"கூம்பு, கூம்பு","കോൺ, കോൺ"
நம்பக இடைவெளியை,ആത്മവിശ്വാസമുള്ള ഇടവേള
நம்பிக்கை இடைவெளி மதிப்பீடு,ആത്മവിശ്വാസ ഇടവേള കണക്കാക്കൽ
நம்பக வரம்புகள்,വിശ്വസ്തതയുടെ പരിധികൾ
நம்பிக்கை மண்டலம்,ആത്മവിശ്വാസ മേഖല
எதிர்ப்பு நிலை,പ്രതിഷേധ നിലപാട്
கன்ஃபோகல் கூம்பு,കോൺഫോക്കൽ കോണിക്ക്
கன்ஃபோகல் நீள்வட்டம்,കോൺഫോക്കൽ ദീർഘവൃത്താകൃതി
கன்ஃபோகல் வடிவியல்,കോൺഫോക്കൽ ജ്യാമിതി
கன்ஃபோகல் ஹைபர்போலா,കൺഫോക്കൽ ഹൈപ്പർബോള
கன்ஃபோகல் ஹைபர்போலா,കൺഫോക്കൽ ഹൈപ്പർബോള
கன்ஃபோகல் பரவளையம்,കൺഫോക്കൽ പരാബോള
confocal parabolic coordinates,കൺഫോക്കൽ പാരാബോളിക് കോർഡിനേറ്റുകൾ
"ஒத்த, ஒத்த","സാദൃശ്യമുള്ള, സാദൃശ്യമുള്ള"
கோண மேப்பிங்,ആംഗിൾ മാപ്പിംഗ്
"ஒத்திசைவு, இருபக்க கோடு-மொத்தம், சமநிலை","പൊരുത്തം, ബൈപാരലൽ ലൈൻ-മൊത്തം, തുല്യത"
இரு இணை வட்டம் மொத்தம்,ആകെ ബൈപാരലൽ സർക്കിൾ
"ஒத்த, கூட","സമന്വയം, പോലും"
சமமான மேட்ரிக்ஸ்,തുല്യമായ മാട്രിക്സ്
"கூம்பு, கூம்பு","ശംഖ്, ശംഖു"
கூம்பு விரக்தி,കോണാകൃതിയിലുള്ള നിരാശ
கூம்பு வடிவ குண்டலினி,കോണാകൃതിയിലുള്ള കുണ്ഡലിനി
"கூம்பு வெட்டு, கூம்பு","കോണിക കട്ട്, കോണിക"
கூம்பு கணிதம்,കോണിക ഗണിതം
"கூம்பு-வெட்டு, கூம்பு-பிரிவு","കോൺ-കട്ട്, കോൺ-സെക്ഷൻ"
"இணைத்தல் (v.), இணைந்திருத்தல் (v.)","സംയോജിപ്പിക്കുക (വി.), സംയോജിപ്പിക്കുക (വി.)"
இணைந்த கோணம்,സംയോജിത കോൺ
இணைந்த அச்சு,സംയോജിത അക്ഷം
சிக்கலான எண்களை இணைக்கவும்,സങ്കീർണ്ണ സംഖ്യകൾ സംയോജിപ്പിക്കുക
இணைந்த திசை,സംയോജിത ദിശ
இணைந்த செயல்பாடு,സംയോജിത പ്രവർത്തനം
அணி இணை,മാട്രിക്സിന്റെ സംയോജനം
இணை வரிசைமாற்றம்,സംയോജിത ക്രമമാറ്റം
இணைந்த மாறி,സംയോജിത വേരിയബിൾ
"யோகா, சேர்க்கை","യോഗ, കോമ്പിനേഷൻ"
தொடர்ச்சியாக,തുടർച്ചയായി
தொடர்ச்சியான எண்கள்,തുടർച്ചയായ സംഖ്യകൾ
ஆற்றல் பாதுகாப்பு,ഊർജ്ജ സംരക്ഷണം
வெகுஜன பாதுகாப்பு,ബഹുജന സംരക്ഷണം
புரவலர்,രക്ഷാധികാരി
"நிலைத்தன்மை, நிலைத்தன்மை, நிலைத்தன்மை, நிலைத்தன்மை","സ്ഥിരത, സ്ഥിരത, സ്ഥിരത, സ്ഥിരത"
சீரான கட்டுப்பாடுகள்,സ്ഥിരത നിയന്ത്രണങ്ങൾ
"இணக்கமான மதிப்பீடு, எதிர் மதிப்பீடு","അനുയോജ്യമായ എസ്റ്റിമേറ്റ്, വിപരീത എസ്റ്റിമേറ്റ്"
"நிலையான மதிப்பீட்டாளர், முரண்பாடற்ற மதிப்பீட்டாளர்","സ്ഥിരമായ എസ്റ്റിമേറ്റർ, വൈരുദ്ധ്യമില്ലാത്ത എസ്റ്റിമേറ്റർ"
"முரண்பாடற்ற மாதிரி, இணக்கமான மாதிரி","പരസ്പരവിരുദ്ധമല്ലാത്ത സാമ്പിൾ, അനുയോജ്യമായ സാമ്പിൾ"
"இணக்கமான நிறுவனங்கள், முரண்படாத நிறுவனங்கள்","അനുയോജ്യമായ എന്റിറ്റികൾ, വൈരുദ്ധ്യമില്ലാത്ത എന്റിറ്റികൾ"
பணியகம்,കൺസോൾ
"நிலையான, நிலையான, நிலையான, அசையாத, மாறாத, சீரான","സ്ഥിരമായ, സ്ഥിരമായ, സ്ഥിരമായ, അചഞ്ചലമായ, മാറ്റമില്ലാത്ത, യൂണിഫോം"
சீரான முடுக்கம்,യൂണിഫോം ത്വരണം
நிலையான செயல்பாடு,സ്ഥിരമായ പ്രവർത്തനം
ஈர்ப்பு புள்ளி,ഗുരുത്വാകർഷണ പോയിന്റ്
ஒருங்கிணைப்பு மாறிலி,സംയോജന സ്ഥിരത
விகிதாச்சார மாறிலி,ആനുപാതിക സ്ഥിരത
நிலையான அளவுரு,സ്ഥിരമായ പരാമീറ്റർ
நிலையான பல்லுறுப்புக்கோவை,സ്ഥിരമായ ബഹുപദം
நிலையான விகிதம்,നിശ്ചിത അനുപാതം
சீரான நகர்வு,ഏകീകൃത നീക്കം
நிலையான கால,സ്ഥിരമായ കാലാവധി
சீரான வேகம்,ഏകീകൃത വേഗത
படைப்பாளியின் சமன்பாடு,സ്രഷ്ടാവിന്റെ സമവാക്യം
கட்டுப்பாடு,പരിമിതി
"உருவாக்க, கட்டமைக்க","സൃഷ്ടിക്കാൻ, സൃഷ്ടിക്കാൻ"
உருவாக்கம்,രൂപീകരണം
நுகர்வோர் விருப்பத்தேர்வுகள்,ഉപഭോക്തൃ മുൻഗണനകൾ
நுகர்வு செயல்பாடு,ഉപഭോഗ പ്രവർത്തനം
தொடுகோடு கோணம்,ടാൻജെന്റ് കോൺ
தொடர்பு புள்ளி,കോൺടാക്റ്റ് പോയിന്റ്
அடங்கியுள்ளது,അടങ്ങിയിരിക്കുന്നു
இணைப்பு அட்டவணை,അഫിലിയേഷൻ പട്ടിക
தொடர்ச்சியான இயக்கவியல்,തുടർച്ചയായ മെക്കാനിക്സ്
வெவ்வேறு நிதி,വ്യത്യസ്ത ധനകാര്യം
நிதி தயாரிப்பு,സാമ്പത്തിക ഉൽപ്പന്നം
"தொடர்ச்சி, தொடர்ச்சி","തുടർച്ച, തുടർച്ച"
செயல்பாடுகளின் தொடர்ச்சி,പ്രവർത്തനങ്ങളുടെ തുടർച്ച
தொடர்ச்சியான சோதனை,തുടർച്ചയായ പരിശോധന
"தொடர்ச்சியான, உடைக்கப்படாத, உடைக்கப்படாத, தொடர்ச்சியான, தொடர்ச்சியான","തുടർച്ചയായ, അഖണ്ഡമായ, അഖണ്ഡമായ, തുടർച്ചയായ, തുടർച്ചയായ"
தொடர்ச்சியான வழித்தோன்றல்,തുടർച്ചയായ ഡെറിവേറ്റീവ്
தொடர்ச்சியான விநியோகம்,തുടർച്ചയായ വിതരണം
தொடர்ந்து மேலே,മുകളിൽ തുടർച്ചയായി
தொடர்ச்சியான செயல்பாடு,തുടർച്ചയായ പ്രവർത്തനം
தொடர்ந்து வேறுபடக்கூடியது,തുടർച്ചയായി വ്യത്യാസപ്പെട്ടിരിക്കുന്നു
தொடர்ச்சியான வரைபடம்,തുടർച്ചയായ ഭൂപടം
தொடர்ச்சியான மேப்பிங்,തുടർച്ചയായ മാപ്പിംഗ്
தொடர்ச்சியான நிகழ்தகவு அடர்த்தி செயல்பாடு,തുടർച്ചയായ പ്രോബബിലിറ്റി ഡെൻസിറ്റി ഫംഗ്‌ഷൻ
தொடர்ச்சியான நிகழ்தகவு விநியோகம்,തുടർച്ചയായ പ്രോബബിലിറ്റി ഡിസ്ട്രിബ്യൂഷൻ
தொடர்ச்சியான சீரற்ற மாறி,തുടർച്ചയായ റാൻഡം വേരിയബിൾ
தொடர்ச்சியான மாதிரி இடம்,തുടർച്ചയായ സാമ്പിൾ സ്ഥലം
தொடர்ச்சியான மாறி,തുടർച്ചയായ വേരിയബിൾ
தொடர்ச்சியான அலை,തുടർച്ചയായ തരംഗം
"தொடர்ச்சி, தொடர்ச்சி","തുടർച്ച, തുടർച്ച"
தொடர்ச்சியான கோட்பாடு,തുടർച്ചയായ സിദ്ധാന്തം
உண்மையான எண் தொகுப்பு,യഥാർത്ഥ സംഖ്യ സെറ്റ്
தொடர்ச்சியான கொள்கை,തുടർച്ചയായ തത്വം
விளிம்பு ஒருங்கிணைப்பு,കോണ്ടൂർ ഇന്റഗ്രേഷൻ
சுருக்க வரைபடம்,സങ്കോച മാപ്പിംഗ്
எதிர்க்கவும்,എതിർക്കുക
பிரதிபலிப்பு,പ്രതിഫലനം
கட்டுப்பாடு,നിയന്ത്രണം
கட்டுப்பாட்டு விளக்கப்படம்,നിയന്ത്രണ ചാർട്ട്
சராசரி கட்டுப்பாட்டு விளக்கப்படம்,ശരാശരിയുടെ നിയന്ത്രണ ചാർട്ട്
குறைபாடுகள் கட்டுப்பாடு,വൈകല്യങ്ങളുടെ നിയന്ത്രണം
வளாகத்தின் கட்டுப்பாடு,പരിസരത്തിന്റെ നിയന്ത്രണം
மாறிகள் கட்டுப்பாடு,വേരിയബിളുകളുടെ നിയന്ത്രണം
"குவிய, குவிய","ഒത്തുചേരുക, ഒത്തുചേരുക"
குவிதல் என்று பொருள்,ഒത്തുചേരൽ എന്നാണ് അർത്ഥമാക്കുന്നത്
சதுரம் என்றால் ஒன்றிணைதல்,ചതുരം എന്നാൽ ഒത്തുചേരൽ എന്നാണ് അർത്ഥമാക്കുന്നത്
நிகழ்தகவில் ஒன்றிணைதல்,സംഭാവ്യതയിൽ ഒത്തുചേരൽ
ஒருங்கிணைப்பு வரம்பு,ഒത്തുചേരൽ പരിധി
குவிதல் ஆரம்,ഒത്തുചേരൽ ആരം
ஒன்றிணைந்த பகுதி,ഒത്തുചേരൽ മേഖല
"ஒருங்கிணை (ver.), converge (n.)","converge (ver.), converge (n.)"
குவிந்த வரிசை,ഒത്തുചേരൽ ക്രമം
குவிந்த தொடர்,ഒത്തുചേരൽ പരമ്പര
"எதிர், எதிர்","എതിർ, എതിർ"
"மாறாக, வைத்யாசனே",വിപരീതമായി വൈത്യസനേ
மாற்று பின்னம்,പരിവർത്തന അംശം
மாற்று அட்டவணை,പരിവർത്തന പട്ടിക
விலகி எதிர்கொள்ளும்,അഭിമുഖീകരിക്കുന്നു
எதிர்கொள்ளும் உடல்,ശരീരം അഭിമുഖീകരിക്കുന്നു
எதிர் கலவை,വിപരീത കോമ്പിനേഷൻ
எதிர்கொள்ளும் கவர்,അഭിമുഖീകരിക്കുന്ന കവർ
மாறுபட்ட செயல்பாடு,വ്യതിചലിക്കുന്ന പ്രവർത്തനം
நேரியல் திரட்சியை எதிர்கொள்ளும்,ലീനിയർ അക്യുമുലേഷൻ അഭിമുഖീകരിക്കുന്നു
நேரியல் நிரலாக்கத்தை எதிர்கொள்ளும்,ലീനിയർ പ്രോഗ്രാമിംഗ് അഭിമുഖീകരിക്കുന്നു
தொலைதூர மக்களை எதிர்கொள்கிறது,വിദൂര ജനസംഖ്യയെ അഭിമുഖീകരിക്കുന്നു
எதிர்கொள்ளும் பாலிஹெட்ரான்,പോളിഹെഡ്രോൺ അഭിമുഖീകരിക്കുന്നു
நிரலாக்கத்தை எதிர்கொள்கிறது,പ്രോഗ്രാമിംഗ് അഭിമുഖീകരിക്കുന്നു
எதிர்கொள்ளும் பகுதி,അഭിമുഖീകരിക്കുന്ന പ്രദേശം
எதிர்கொள்ளும் தொகுப்பு,അഭിമുഖീകരിക്കുന്ന സെറ്റ്
வெப்பச்சலனம்,സംവഹനം
ஒருங்கிணைந்த ஒருங்கிணைப்பு,സംയോജിത സംയോജനം
சுருக்க தேற்றம்,കംപ്രഷൻ സിദ്ധാന്തം
"ஒருங்கிணைப்பு, ஒருங்கிணைப்பு, இணைவு","ഏകോപിപ്പിക്കുക, ഏകോപിപ്പിക്കുക, സഹവർത്തിത്വം"
இயக்குனர் அச்சு,ഡയറക്ടർ അച്ചുതണ്ട്
ஒருங்கிணைப்பு வடிவியல்,കോർഡിനേറ്റ് ജ്യാമിതി
ஒருங்கிணைப்பு விமானம்,കോർഡിനേറ്റ് വിമാനം
ஒருங்கிணைப்புகள்,കോർഡിനേറ്റുകൾ
"ஒருங்கிணைப்பு அமைப்பு, அறிவுறுத்தல் அமைப்பு","കോർഡിനേറ്റ് സിസ്റ്റം, ഇൻസ്ട്രക്ഷൻ സിസ്റ്റം"
கோப்பர்நிக்கஸ்-உடல்,കോപ്പർനിക്കസ്-ശരീരം
பிளானர்,പ്ലാനർ
கோப்ளனார் படை,കോപ്ലനാർ ഫോഴ്സ്
சமதளம்,പരന്നത
முதன்மை எண்,പ്രധാന സംഖ്യ
"திருத்தம் பெருக்கி, திருத்தம் பெருக்கி","തിരുത്തൽ ഗുണനം, തിരുത്തൽ ഗുണനം"
சரியான தீர்வு,ശരിയായ പരിഹാരം
இணை உறவு,സഹ ബന്ധം
தொடர்பு குணகம்,പരസ്പരബന്ധം ഗുണകം
தொடர்பு வரைபடம்,പരസ്പരബന്ധം ഡയഗ്രം
தொடர்பு செயல்பாடு,പരസ്പരബന്ധം പ്രവർത്തനം
"தொடர்பு அணி, தொடர்பு அணி","കോറിലേഷൻ മാട്രിക്സ്, കോറിലേഷൻ മാട്രിക്സ്"
தொடர்பு விகிதம்,പരസ്പര ബന്ധ അനുപാതം
தொடர்பு வரைபடம்,പരസ്പരബന്ധം ഡയഗ്രം
தொடர்பு-பட பகுப்பாய்வு,പരസ്പരബന്ധം-ചിത്ര വിശകലനം
"ஒத்துப்போக, ஒத்துப்போக","പൊരുത്തപ്പെടുത്തുക, പൊരുത്തപ്പെടുത്തുക"
சங்க விதிகள்,അസോസിയേഷന്റെ നിയമങ്ങൾ
தொடர்புடைய கோணம்,അനുബന്ധ കോൺ
இணக்கமான பக்கம்,അനുയോജ്യമായ വശം
அமைக்கப்பட்டது,സെറ്റ്
"கொசைன், கோடிசியா","cosine, cotizya"
கொசைன் விதி,കോസൈനുകളുടെ ഭരണം
செலவு பகுப்பாய்வு,ചെലവ് വിശകലനം
செலவு அதிகரிப்பு,ചെലവ് പരമാവധിയാക്കൽ
எண்ணக்கூடிய கோட்பாடு,എണ്ണൽ സിദ്ധാന്തം
எண்ணத்தக்க,എണ്ണാവുന്ന
கணக்கிடக்கூடிய சேர்க்கை,എണ്ണാവുന്ന സങ്കലനം
கணக்கிடக்கூடிய அடிப்படை,എണ്ണാവുന്ന അടിസ്ഥാനം
கணக்கிடக்கூடிய அடிப்படை,എണ്ണാവുന്ന അടിസ്ഥാനം
கணக்கிடக்கூடிய தொகுப்பு,എണ്ണാവുന്ന സെറ്റ്
எண்ணத்தக்க அளவில் எல்லையற்றது,എണ്ണിയാലൊടുങ്ങാത്തത്
"கால்குலேட்டர், பேனல், கவுண்டர்","കാൽക്കുലേറ്റർ, പാനൽ, കൌണ്ടർ"
எதிரெதிர் திசை விரயம்,എതിർ ഘടികാരദിശയിൽ പാഴാക്കൽ
எதிர் உதாரணம்,എതിർ ഉദാഹരണം
இணை மாறுபாடு,സഹവർത്തിത്വം
இணைவு விதி,സഹവർത്തിത്വ നിയമം
covariance matrix,കോവേരിയൻസ് മാട്രിക്സ്
இணைவு முறை,സഹവർത്തിത്വ രീതി
இணைவு முறை,സഹവർത്തിത്വ രീതി
க்ரேமர் சட்டம்,ക്രാമർ നിയമം
க்ரேமர்-ராவ் சமத்துவமின்மை,ക്രാമർ-റാവു അസമത്വം
புறநிலை செயல்பாடு,വസ്തുനിഷ്ഠമായ പ്രവർത്തനം
முக்கியமான கோணம்,നിർണായക ആംഗിൾ
முக்கியமான புள்ளி,നിര്ണ്ണായക ബിന്ദു
செயல்பாட்டின் முக்கிய புள்ளி,പ്രവർത്തനത്തിന്റെ നിർണായക പോയിന്റ്
முக்கிய மதிப்பு,നിർണായക മൂല്യം
முக்கியமான வேகம்,നിർണായക വേഗത
தலைகீழ் தொடர்பு செயல்பாடு,ഇൻവേഴ്സ് കോറിലേഷൻ ഫംഗ്ഷൻ
"vector-product, vector-product","വെക്റ്റർ-ഉൽപ്പന്നം, വെക്റ്റർ-ഉൽപ്പന്നം"
இடி மின்னல் விகிதம்,ഇടിമിന്നൽ അനുപാതം
குறுக்கு வெட்டு,ക്രോസ് സെക്ഷൻ
குறியாக்கவியல்,ക്രിപ്റ്റോഗ്രഫി
"கன சதுரம், கன சதுரம்","ക്യൂബ്, ക്യൂബ്"
கனசதுர எண்,ക്യൂബ് നമ്പർ
கன வேர்,ക്യൂബ് റൂട്ട്
"கன சதுரம், கனசதுரம், கன சதுரம், இருபடி, முக்கோணம், கன சதுரம்","ക്യൂബ്, ക്യൂബിക്, ക്യൂബിക്, ക്വാഡ്രാറ്റിക്, ത്രികോണം, ക്യൂബിക്"
"கன சதுரம், கன சதுரம், கன சதுரம்","ക്യൂബ്, ക്യൂബ്, ക്യൂബിക്"
இருபடி சமன்பாடு,ക്വാഡ്രാറ്റിക് സമവാക്യം
கன அங்குலங்கள்,ക്യുബിക് ഇഞ്ച്
கன மீட்டர்,ക്യുബിക് മീറ്റർ
இருபடி பரவளைய,ചതുരാകൃതിയിലുള്ള പരവലയം
கன வேர்,ക്യൂബ് റൂട്ട്
மூன்று கால,ട്രിപ്പിൾ ടേം
ஆர்த்தோகனல் இணை,ഓർത്തോഗണൽ സമാന്തരം
"ஒட்டுமொத்தமாக தொகுக்கப்பட்டது,",സഞ്ചിത സമാഹരിച്ചത്
ஒட்டுமொத்த வளைவு,ക്യുമുലേറ്റീവ് കർവ്
ஒட்டுமொத்த விநியோக செயல்பாடு,സഞ്ചിത വിതരണ പ്രവർത്തനം
ஒட்டுமொத்த அதிர்வெண்,സഞ്ചിത ആവൃത്തി
ஒட்டுமொத்த அதிர்வெண் செயல்பாடு,ക്യുമുലേറ്റീവ് ഫ്രീക്വൻസി ഫംഗ്‌ഷൻ
ஒட்டுமொத்த அலைவரிசை வரைபடம் ஒட்டுமொத்த அலைவரிசை வரைபடம்,ക്യുമുലേറ്റീവ് ഫ്രീക്വൻസി ഗ്രാഫ് ക്യുമുലേറ്റീവ് ഫ്രീക്വൻസി ഗ്രാഫ്
ஒட்டுமொத்த நிகழ்தகவு செயல்பாடு,ക്യുമുലേറ്റീവ് പ്രോബബിലിറ്റി ഫംഗ്‌ഷൻ
"கார்ல், குண்டல்","ചുരുളൻ, ക്വിന്റൽ"
இரு இணை வளைவு,ദ്വിസമാന്തര വക്രം
திசையன் சுருட்டை,വെക്റ്റർ ചുരുളൻ
"வில், வளைவு","വില്ലു ബ്രേസ്, കമാനം"
ஓடை,ധാര
நகரும் புள்ளி,ചലിക്കുന്ന പോയിന്റ്
வளைவு,വക്രത
வளைவு விளைவு,വക്രത പ്രഭാവം
வளைவு,വളവ്
வளைந்த கோடு,വളഞ്ഞ രേഖ
வளைவு தடமறிதல்,കർവ് ട്രേസിംഗ്
வளைவான அறிகுறி,വളഞ്ഞ അസിംപ്റ്റോട്ട്
வளைவு ஆயத்தொகுப்புகள்,curvilinear കോർഡിനേറ്റുകൾ
வளைவு பின்னடைவு,കർവിലീനിയർ റിഗ്രഷൻ
"நீர்வீழ்ச்சி, cusp","അവ്യക്തമായ, കൂമ്പാരം"
"சக்கரம், சுழற்சி, சுழற்சி, வார்ப்பு சக்கரம், சுருக்க சக்கரம்","വീൽ, റൊട്ടേഷൻ, സൈക്കിൾ, കാസ്റ്റിംഗ് വീൽ, കോംപാക്ഷൻ വീൽ"
சுழற்சி மாறுபாடு,ചാക്രിക വ്യതിയാനം
