Odiya,Punjabi
ଡକ୍ଟସ୍ ଏପିଡାଇଡାଇମସ୍ |,ਡੂਕਟਸ ਐਪੀਡਾਇਮਸ
Duodenum,ਡੂਡੇਨਮ
ନକଲ,ਡੁਪਲਿਕੇਸ਼ਨ
ଦୁରାମର,ਦੁਰਯੂਰਟਰ
ସ୍ଥଗିତ,ਦੁਰਯੋਜਨ
ଡୁରାମାଣ୍ଟା |,ਡੰਟਾਟਾ
ଧୂଳି ପ୍ରଦୂଷଣ |,ਧੂੜ ਪ੍ਰਦੂਸ਼ਣ
ବଧୂ |,ਬੌਨੇ
ବଧୂଣ,ਬੌਨੇਬੀਸ
ବଧୂ-ଷ୍ଟେମ୍ ଉଦ୍ଭିଦ |,ਡਵਾਰਫ-ਸਟੈਮ ਪਲਾਂਟ
ଡିଲିଣ୍ଟ୍ |,ਡਾਇਨੀਨ
ଅଙ୍କ,ਅੰਕ
ଇଗଲ,ਇੱਲ
କାନ ଓସିକଲ୍ |,ਕੰਨ ਐੱਸ
କର୍ଣ୍ଣ କୋକଲ୍ |,ਕੰਨਕੋਕਲ
ଯଥା ଶୀଘ୍ର ଜୀବନ,ਸਭ ਤੋਂ ਜਲਦੀ ਜ਼ਿੰਦਗੀ
ପ୍ରାରମ୍ଭ କାଠ,ਜਲਦੀ ਲੱਕੜ
ଇରହଫ୍ |,ਸੈਮੱਫ
ପୃଥିବୀ ସମ୍ମିଳନୀ |,ਧਰਤੀ ਸੰਮੇਲਨ
ଖାଇବା ଏବଂ ଖାଇବା |,ਖਾਣਾ ਅਤੇ ਖਾਧਾ ਜਾ ਰਿਹਾ ਹੈ
ପୃଥିବୀ,ਧਰਤੀ
ପୃଥିବୀ,ਧਰਤੀ
ଇବେନଲେସ୍,ਈਬੇਨੇਲਜ਼
ଇବ୍ରାକେଟେଟ୍,Ebraceteate
ଇଚେରୀ,ਈਚੇਨੀਿਸ
ଇକିନୋକୋକସ୍ |,Echinococcus
ଇଚନା,ਈਚੋਲੋਕੇਸ਼ਨ
ଇବିସିଟିଟା ଆଲବା |,ਈਲੈਪਟਾ ਐਲਬਾ
ପରିବେଶ ଆଡାପ୍ଟେସନ୍ |,ਵਾਤਾਵਰਣ ਅਨੁਕੂਲਤਾ
ପରିବେଶ ଦକ୍ଷତା |,ਵਾਤਾਵਰਣਕ ਕੁਸ਼ਲਤਾ
ପରିବେଶ ପାରସ୍ପରିକଘିମା |,ਵਾਤਾਵਰਣਿਕ ਅੰਤਰ-ਨਿਰਭਰਤਾ
ପରିବେଶ ପିରାମିଡ୍ |,ਵਾਤਾਵਰਣ ਪਿਰਾਮਿਡ
ପରିବେଶ ପରିମଳ,ਵਾਤਾਵਰਣ ਦੀ ਸਵੱਛਤਾ
ପରିବେଶଗତ ଉତ୍ତରାଧିକାରୀ |,ਵਾਤਾਵਰਣ ਉਤਰਾਧਿਕਾਰੀ
ପରିବେଶ ସ୍ଥିରତା |,ਵਾਤਾਵਰਣਕ ਸਥਿਰਤਾ
ଇକୋଲୋଜିଷ୍ଟ,ਵਾਤਾਵਰਣ ਵਿਗਿਆਨੀ
ପରିବେଶ,ਵਾਤਾਵਰਣ
ଇକୋଲୋଜି ଏବଂ ପରିବେଶ |,ਵਾਤਾਵਰਣ ਅਤੇ ਵਾਤਾਵਰਣ
ଇକୋସାନ୍ ଶ toil ଚାଳୟ |,ਈਕੋਸਾਨ ਟਾਇਲਟ
ଇକୋସିଷ୍ଟମ୍,ਈਕੋਸਿਸਟਮ
ଇକୋସିଷ୍ଟର ବିବିଧତା |,ਈਕੋਸਿਸਟਮ ਡਾਈਵਰਟੀ
ଇକୋସିଷ୍ଟମ୍ ପ୍ରକ୍ରିୟା |,ਈਕੋਸਿਸਟਮ ਪ੍ਰਕਿਰਿਆ
ଇକୋସିଷ୍ଟମ୍ ସେବା |,ਈਕੋਸਿਸਟਮ ਸਰਵਿਸ
ଇକୋଟୋନ |,ਈਕੋਟੋਨ
ଇକୋଟୋରିଜିମ୍ |,ECotOrism
ଇକୋଟେପ୍ |,ਈਕੋਟਾਈਪ
ଇପ୍କଟି ଗ୍ରେଡିଏଣ୍ଟ୍ |,ECP ਗਰੇਡੀਐਂਟ
Ecotarpus,ਐਕਟੋਕਰਿਪਸ
ଇକାଟୋଡର୍ମ୍,ਐਕਟੋਡਰਮ
Ectomycorrihizee,Ectomycorhizae
ECtopaparaite,Ectoparasite
ଇକଟିକ୍ ଗର୍ଭଧାରଣ |,ਇਮੈਕਟੋਪਿਕ ਗਰਭ ਅਵਸਥਾ
Ecothermm,ਇਸ਼ਾਰਾ
Ecothermic,ਇਸ਼ੋਥੋਰਮਿਕ
ଧାରଟି କାର୍ଯ୍ୟକାରୀ |,ਕਿਨਾਰਾ ਪ੍ਰਭਾਵ
ଧାର ପ୍ରଜାତିଗୁଡିକ,ਐਜ ਸਪੀਸੀਜ਼
ପ୍ରଭାବଶାଳୀ ଷ୍ଟ୍ରୋକ୍ |,ਪ੍ਰਭਾਵਸ਼ਾਲੀ ਸਟ੍ਰੋਕ
ଇଫ୍ଟର୍,ਪ੍ਰਭਾਵਸ਼ਾਲੀ
ଇଫ୍ଟର୍,ਪ੍ਰਭਾਵਸ਼ਾਲੀ
ଇଫିକ୍ରେଣ୍ଟ |,ਪ੍ਰਭਾਵਿਤ
ପ୍ରଭାବ ଧର୍ମଘଟ |,ਪ੍ਰਭਾਵਿਤ ਆਰਟਰੀਓਲ
ଦକ୍ଷତା ସୂଚକାଙ୍କ |,ਕੁਸ਼ਲਤਾ ਸੂਚਕ
Jffluent,ਹਮਦਰਦੀ
ଇଫ୍ଲୁଏଣ୍ଟ୍ ଚିକିତ୍ସା ଉଦ୍ଭିଦ (ETP),ਪ੍ਰਭਾਵਕਾਨਾ ਇਲਾਜ ਦਾ ਪੌਦਾ (ETP)
Efflux,EFTLUX
ଅଗ୍ରଗାମୀ,ਉਠਿਆ
ଅଣ୍ଡା,ਅੰਡਾ
ଅଣ୍ଡା ଉପକରଣ,ਅੰਡੇ ਦੀ ਉਪਕਰਣ
ଇଗୋ ସେଣ୍ଟ୍ରିଜିମ୍ |,ਹਉਮੈ ਸੈਂਟਰਿਸਮਿਸ
ଇକେକର୍ନିଆ କ୍ରସିପି |,ਆਈਸੀਕਿਨੀਆ ਕਰੈਸ਼ਿਸਿੱਪਸ
ସ୍ନାକ୍ୟୁଲେଟୋରୀ ଡୁକ୍ଟ |,Ejacoulatory nuct
ଏଲ୍ ନିନୋ ପ୍ରଭାବ |,ਏਲ ਨੀਨੋ ਪ੍ਰਭਾਵ
ଇଲିୟୋପରେଟ୍,Elayoplast
ଏଲାସୋମୋବ୍ରାଞ୍ଚ |,ਐਲਸਮੋਬ੍ਰਾਂਚ
ଇଲାଷ୍ଟିକ୍ ଫାଇବର |,ਲਚਕੀਲੇ ਫਾਈਬਰ
ଇଲାଷ୍ଟିକ୍ ଫୋର୍ସ |,ਲਚਕੀਲ ਤਾਕਤ
ଇଲାସ୍ଟିସିଟି |,ਲਚਕੀਲਾ
ଏଲାଷ୍ଟିନ୍,ਐਲੋਸਟਿਨ
Eleter,ਈਲੇਟਰ
ବ electric ଳିକ କ୍ଷେତ୍ର,ਇਲੈਕਟ੍ਰਿਕ ਖੇਤਰ
ବ electric ଦ୍ୟୁତିକ ଆଲୋକବାନ |,ਇਲੈਕਟ੍ਰਿਕ ਪ੍ਰਕਾਸ਼ਕ
ବ electrical ଷୟିକ ଅଙ୍ଗ,ਇਲੈਕਟ੍ਰਿਕ ਅੰਗ
ବ electrical ଦ୍ୟୁତିକ ଡିସଚାର୍ଜ,ਇਲੈਕਟ੍ਰੀਕਲ ਡਿਸਚਾਰਜ
ବ electrical ଦୁତିକ ସମ୍ଭାବ୍ୟ ପାର୍ଥକ୍ୟ |,ਇਲੈਕਟ੍ਰੀਕਲ ਸੰਭਾਵਿਤ ਅੰਤਰ
ବ electrical ଦୁତିକ ସିଙ୍କାପ୍ସ |,ਇਲੈਕਟ੍ਰੀਕਲ ਸਿਨਪਸ
ଇଲେକ୍ଟ୍ରୋକାର୍ଗ୍ରାମ୍ (ECG),ਇਲੈਕਟ੍ਰੋਕਾਰਡੀਓਗਰਾਮ (ਈਸੀਜੀ)
ପ୍ରାରମ୍ଭିକ,ਇਲੈਕਟ੍ਰੋਕਾਰਡੀਓਗ੍ਰਾਫ
ପ୍ରାରମ୍ଭିକ,ਇਲੈਕਟ੍ਰੋਕਾਰਡੀਓਗ੍ਰਾਫੀ
ଇଲେକ୍ଟ୍ରୋକେମିକାଲ୍ ପ୍ରୋନଟନ୍ ଗ୍ରେନାଏଣ୍ଟ୍ |,ਇਲੈਕਟ੍ਰੋ ਕੈਮੀਕਲ ਪ੍ਰੋਟੋਨ ਗ੍ਰੇਡੀਅਨ
ଇଲେକ୍ଟ୍ରୋସେନସାଲୋଗ୍ରାମ୍ |,ਇਲੈਕਟ੍ਰੋਐਂਸਫੈਲੋਗ੍ਰਾਮ
ବ electric ଳିକତାଫାଲୋଗ୍ରାଫ୍,ਇਲੈਕਟ੍ਰੋਐਂਸਫਲੋਗ੍ਰਾਫੀ
ଇଲେକ୍ଟ୍ରାପେନିକ୍ |,ਇਲੈਕਟ੍ਰੋਜਨਿਕ
ବ elect ଦ୍ୟୁତିକ ଚୁମ୍ବକୀୟ ଧୂପ,ਇਲੈਕਟ੍ਰੋਮੈਗਨੈਟਿਕ ਲੈਨਸ
ବ elect ଦ୍ୟୁତିକ ଚୁମ୍ବକୀୟ ବିକିରଣ |,ਇਲੈਕਟ੍ਰੋਮੈਗਨੈਟਿਕ ਰੇਡੀਏਸ਼ਨ
ବ elect ଦ୍ୟୁତିକ ଚୁମ୍ବକୀୟ ସିଦ୍ଧାନ୍ତ |,ਇਲੈਕਟ੍ਰੋਮੈਗਨੈਟਿਕ ਸਿਧਾਂਤ
ଇଲେକ୍ଟ୍ରନ୍ ଗ୍ରହଣକାରୀ |,ਇਲੈਕਟ੍ਰਾਨ ਸਵੀਕਾਰਕਰਤਾ
ଇଲେକ୍ଟ୍ରନ୍ ବିସ୍ଫୋରଣ |,ਇਲੈਕਟ੍ਰੋਨ ਬੰਬਾਰੀਮੈਂਟ
ଇଲେକ୍ଟ୍ରନ୍ ଅଭାବ |,ਇਲੈਕਟ੍ਰੋਨ ਦੀ ਘਾਟ
ଇଲେକ୍ଟ୍ରନ୍ ଦାତା |,ਇਲੈਕਟ੍ਰੋਨ ਦਾਨੀ
ଇଲେକ୍ଟ୍ରନ୍ ମାଇକ୍ରୋସ୍କୋପ୍ |,ਇਲੈਕਟ੍ਰੋਨ ਮਾਈਕਰੋਸਕੋਪ
ଇଲେକ୍ଟ୍ରନ୍ ସ୍ୱଚ୍ଛତା |,ਇਲੈਕਟ੍ਰੋਨ ਪਾਰਦਰਸ਼ਤਾ
ଇଲେକ୍ଟ୍ରନ୍ ପରିବହନ ଶୃଙ୍ଖଳା |,ਇਲੈਕਟ੍ਰੌਨ ਟ੍ਰਾਂਸਪੋਰਟ ਚੇਨ
ଇଲେକ୍ଟ୍ରନ୍ ପରିବହନ ବ୍ୟବସ୍ଥା |,ਇਲੈਕਟ੍ਰੌਨ ਟ੍ਰਾਂਸਪੋਰਟ ਸਿਸਟਮ
ଇଲେକ୍ଟ୍ରୋନେଗାଟିଭ୍ |,ਇਲੈਕਟ੍ਰੋਰੀਜਿਵ
ଇଲେକ୍ଟ୍ରୋନେଗେଟିଭ୍ ପରମାଣୁ |,ਇਲੈਕਟ੍ਰੋਰੀਓਡਿਵ ਐਟਮ
ଇଲେକ୍ଟ୍ରୋନିକ୍ ବର୍ଜ୍ୟବସ୍ତୁ |,ਇਲੈਕਟ੍ਰਾਨਿਕ ਰਹਿੰਦ
ଇଲେକ୍ଟ୍ରୋଫୋରସସ୍,ਇਲੈਕਟ੍ਰੋਫੋਰੇਸਿਸ
ଇଲେକ୍ଟ୍ରୋପ୍ରେସନ୍,ਬੰਦ
ଇଲେକ୍ଟ୍ରୋଷ୍ଟାଟିକ୍ ସବ୍ଲିକିପଏଣ୍ଟକାରୀ |,ਇਲੈਕਟ੍ਰੋਸਟੈਟਿਕ ਰੀਸਿਪਿਟਟਰ
ଉପାଦାନ,ਤੱਤ
ଉପାଦାନ,ਤੱਤ
ହାତୀଗୁଡ଼ିକ,ਹਾਥੀ
ଏଲିପ୍ସଡ୍ ଷ୍ଟ୍ରିପ୍ |,ਐਲੀਪੋਸਿਡ ਸਟ੍ਰਿਪ
ଏଲିପସାଇଡାଲ୍ ଗଣ୍ଠି |,ਐਲੀਪੋਸਾਈਡਲ ਸੰਯੁਕਤ
ବିସ୍ତାରିତ ହୃଦୟ |,ਲੰਬਾ ਦਿਲ
Entelgation funtor,ਲੰਮਾ ਫੈਕਟਰ
ଏଲଫିଡିୟମ୍,ਏਲਫੀਅਮ
ବିଲୋପ,ਐਲਾਨ
ସ army ଖ,ਮਨ੍ਹਾ
ଇମାସକ୍ରଲେସନ,EMASCALL
ଭ୍ରୁଣ ସଂସ୍କୃତି |,ਭਰੂਣ ਸਭਿਆਚਾਰ
ଭ୍ରୁଣ ବିକାଶ,ਭਰੂਣ ਵਿਕਾਸ
ଭ୍ରୁଣ ଉଦ୍ଧାର,ਭਰੂਣ ਬਚਾਅ
ଭ୍ରୁଣ,ਭਰੂਣ
ଭ୍ରୁଣ ଥଳ,ਭਰੂਣ
ଭ୍ରୁଣଗ୍ରସ୍ତ ଅନୁସନ୍ଧାନ |,ਭਿਆਨਕ ਖੋਜ
ଭ୍ରୁଣବିଶ୍ୱାସ,ਭਰੂਣ
ଭ୍ରୁଣିକ୍ ବ୍ଲାଷ୍ଟୋପୋର |,ਭਰੂਣ ਦਾ ਬਲੌਸਟੋਪੋਰ
ଭ୍ରୁଣିକ ବିକାଶ |,ਭਰੂਣ
ଭ୍ରୁଣିକ ମୃତ୍ୟୁହାର,ਭਰੂਣ ਦੀ ਮੌਤ
ଜରୁରୀ ହାଇଡ୍ରୋଫାଇଟ୍ |,ਐਮੀਕ੍ਰਿਪਤ ਹਾਈਡ੍ਰੋਫਾਈ
ସ୍ଥାନାନ୍ତରଣ,ਪਰਵਾਸ
ଏମିଲିଆ ସୋନକିଫୋଲୋଲ୍ |,ਐਮੀਲੀਆ ਸੋਨਕੀਫੋਲੀਆ
ଭାବପ୍ରବଣ ଅଶାନ୍ତିକତା |,ਭਾਵਨਾਤਮਕ ਗੜਬੜ
ଏମୋପ୍ରାସିଆ |,Emperataee
ଏମ୍ପିଶିମା,ਐਮਫੀਸੀਮਾ
ପରୀକ୍ଷାମୂଳକ ସୂତ୍ର |,ਅਨੁਭਵੀ ਫਾਰਮੂਲਾ
ନିମନ୍,Emu
ଏମୁଲିସିୟା,ਸੁਹਜ
ଏନାମିମା |,Enaima
ଏନେଲ,ਪਰਲੀ
ଏନକୋଡେଡ୍ ଏନଜାଇମ୍ |,ਇਨਕੋਡਡ ਪਾਚਕ
ଏନସାଇକେଷ୍ଟେସନ୍,ਐਨਸਾਈਸਟੇਸ਼ਨ
ଶେଷ କାନ୍ଥ,ਅੰਤ ਦੀ ਕੰਧ
ଶେଷରେ,ਖ਼ਤਰੇ ਵਿਚ
ଉଣ୍ଡେମିକ୍ |,ਆਮ ਤੌਰ 'ਤੇ
Endemition,ਜ਼ਮੀਨੀਵਾਦ
ଏଣ୍ଡ୍ରୋଗୋନିକ୍ ପ୍ରତିକ୍ରିୟା |,ਐਂਡਡਰਮੋਨਿਕ ਪ੍ਰਤੀਕ੍ਰਿਆ
ଏଥନିଅର୍ପ,ਐਂਡੋਕਰਚ
ଏଣ୍ଡୋ୍ରାଇନ୍ ସିଷ୍ଟମ୍ |,ਐਂਡੋਕਰੀਨ ਸਿਸਟਮ
ଏଣ୍ଡୋସିଟିଟୋସିସ୍ |,ਐਂਡੋਸਾਈਟੋਸਿਸ
ଏଣ୍ଡୋଡର୍ମ,ਐਂਡੋਡਰਮ
Vollylimh,ਐਂਡੋਵੋਲਿੰਫ
ଏଣ୍ଡୋମେଟ୍ରମ୍,ਐਂਡੋਮੈਟਰੀਅਮ
ଏଣ୍ଡୋମାଇକୋରିନିଜିଜ୍ |,ਹਾਵੋਮਾਈਕੋਰਿਜ਼ਾ
ଏଣ୍ଡୋନ୍ୟୁଜ୍ ସ୍ୱୀକୃତି ସ୍ଥାନ |,ਕ੍ਰਿਪਾ ਕਰਕੇ ਰੀਸਾਈਸ਼ਨ ਸਾਈਟ
ଏଣ୍ଡୋ ପାକକ୍ଷୀ ରେଟିକୁଲମ୍ |,ਐਂਪਲਾਸਮਿਕ reticulum
ଇଣ୍ଡୋସ୍କୋପ୍,ਐਂਡੋਸਕੋਪ
ଇଣ୍ଡୋସ୍କୋପି,ਐਂਡੋਸਕੋਪੀ
ଏଣ୍ଡୋସ୍କେଲନ୍ |,ਐਂਡੋਸਕੇਲਟਨ
ଇଣ୍ଡୋସୋମ୍,ਐਂਡੋਸੋਮ
ଏଣ୍ଡୋରମ୍,ਐਂਡੋਸਪਰਮ
ଏଣ୍ଡୋପର୍ମିକ୍ |,ਐਂਡੋਸੈਪਰਿਕ
ଏଣ୍ଡୋଥେଲିଆଲ୍ ଲାଇନ୍ |,ਅੰਤਵਾਦੀ ਪਰਤ
ଏଣ୍ଡୋଥେଲିୟମ୍,ਐਂਡਥਿਲਿਅਮ
ଏଣ୍ଡୋଥର୍ମ (ଇୁମୋୟୋଥରମ୍),ਐਂਡੋਥਰਮ (ਈਮੋਇਓਰਸਮ)
ଏଣ୍ଡୋଥର୍ମିକ୍,ਐਂਡੋਸੈਮਿਕ
ଏଣ୍ଡୋଥର୍ମିକ୍,ਐਂਡੋਸੈਮਿਕ
ଇଣ୍ଡୋଟୋକ୍ସିନ୍,ਐਂਡੋਟੌਕਸਿਨ
ଶେଷ ଥଳି,ਸਾਕਾਰ
ଏଣ୍ଡୋ ପାକ୍ସିକ୍ |,ਐਂਪਲਾਸਮਿਕ
ସୁଗନ୍ଧିତ ସିଷ୍ଟମ୍ |,ਐਂਡਰੋਕ੍ਰਾਈਨ ਸਿਸਟਮ
ଶକ୍ତି ଆସ୍ମିଲେଟେଡ୍ |,Energy ਰਜਾ ਅਭੇਦ ਹੋ ਗਈ
ଏନର୍ଜି ଫ୍ଲୋ ମଡେଲ୍ |,Energy ਰਜਾ ਦਾ ਪ੍ਰਵਾਹ ਮਾਡਲ
ଶକ୍ତି ବୃକ୍ଷରୋପଣ,Energy ਰਜਾ ਬੂਟੇ
ଶକ୍ତି ବୃକ୍ଷରୋପଣ,Energy ਰਜਾ ਬੂਟੇ
ଶକ୍ତି ଉତ୍ସ |,Energy ਰਜਾ ਸਰੋਤ
ଇଞ୍ଜିନିୟରିଂ,ਇੰਜੀਨੀਅਰਿੰਗ
ଏଣ୍ଟମାଓବା HistorOLYTICA |,ਐਂਟਾਮੋਆਬਾ ਹਿਸਟੋਲਿਟਿਕਾ
ଏଣ୍ଟେରୋବିୟସ୍ |,ਐਂਟਰੋਬਿਯਸ
ENTOROCETETETETTETE |,ਐਂਟਰੋਸਾਈਟ
ଏଣ୍ଟର୍ଦନ୍ |,ਐਂਟਰਨ
ସମ୍ପତ୍ତି |,Allhalp
ଏଣ୍ଟୋମୋଫିଲୋସସ୍,ਐਂਟੋਮੋਫਿਲਸ
Entomofly,ਉਤਸ਼ਾਹੀ
ଏଣ୍ଟ୍ରପି |,ਐਂਟਰੋਪੀ
ପରିବେଶ,ਵਾਤਾਵਰਣ
ପରିବେଶ ଅବସ୍ଥା |,ਵਾਤਾਵਰਣ ਦੀ ਸਥਿਤੀ
ପରିବେଶ ନ ics ତିକତା |,ਵਾਤਾਵਰਣ ਦੀ ਨੈਤਿਕਤਾ
ପରିବେଶ ଫ୍ୟାକ୍ଟର୍ |,ਵਾਤਾਵਰਣ ਦਾ ਕਾਰਕ
ପରିବେଶ ପ୍ରଭାବ,ਵਾਤਾਵਰਣ ਪ੍ਰਭਾਵ
ପରିବେଶ ପରିଚାଳନା,ਵਾਤਾਵਰਣ ਪ੍ਰਬੰਧਨ
ପରିବେଶ ଯୋଜନା ଏବଂ ସମନ୍ୱୟ |,ਵਾਤਾਵਰਣ ਦੀ ਯੋਜਨਾਬੰਦੀ ਅਤੇ ਤਾਲਮੇਲ
ପରିବେଶ ପ୍ରତିରୋଧ,ਵਾਤਾਵਰਣ ਪ੍ਰਤੀਰੋਧ
ଏନଜେଟିକ୍ ବିଷୟବସ୍ତୁ |,ਪਾਚਕ ਸਮੱਗਰੀ
ଏନଜାଇମ୍,ਪਾਚਕ
ଏନଜାଇମ୍ ସିଷ୍ଟମ୍ |,ਪਾਚਕ ਸਿਸਟਮ
ଏନଜାଇମ୍-ଲିଙ୍କ୍ ହୋଇଛି |,ਪਾਚਕ ਨਾਲ ਜੁੜਿਆ
ଇକନ୍,EOSENE
ଇଓସିନୋଫିଲ୍ |,Eosinophil
ଇଫେଡ୍ରା,ਐਫਹੈਥਰਾ
ଇଫେମେରାଲ୍ ବାର୍ଷିକ b ଷଧ |,ਐਫੀਮਰਲ ਸਲਾਨਾ ਹਰਬ
ଇଫେମେରାଲ୍,ਐਫੀਮਰਲ
Epralalix,ਏਪੀਕਲੈਕਸ
Pickarp,ਐਪੀਕਪਰੈਪ
ଏପିଡିରାଲ୍ ସେଲ୍ |,ਐਪੀਡਰਮਲ ਸੈੱਲ
ଏପିଡର୍ମିସ୍ |,ਐਪੀਡਰਿਮਿਸ
ଏପିଡର୍ମୋଫିଲେଟନ୍ |,ਐਪੀਡਰਮੋਫਾਈਟ
EPidIdyMIis,ਐਪੀਡਾਇਮਿਸ
Epigyeye,ਐਪੀਗੇਨੀ
ଏପିସିୟିନସ୍ |,ਈਪੀਗਨੀਅਸ
ଅପସ୍ମାର,ਮਿਰਗੀ
ଏପିଲିମିନ୍,ਇਪਲੀਅਨ
Epimorphotoss,ਐਪੀਮਾਰਫੋਸਿਸ
ଏପିନେଫ୍ରାଇନ୍,ਐਪੀਨੇਫ੍ਰਾਈਨ
ଏଗିନେରିୟମ୍,ਐਪੀਨੇਰੀਅਮ
ଏପିପଟାଲସ୍,ਇੰਪੀਪੇਟਟਲਸ
ଏପିଫାଇଡିସ୍,ਐਪੀਫਿਸਿਸ
EpipheeTee,ਐਪੀਫਾਈਟ
ଏପିସୋଡିକ୍ ଡିପ୍ରେସନ୍ |,ਐਪੀਸੋਡਿਕ ਉਦਾਸੀ
ଏପିଷ୍ଟାଟିସ୍,ਐਪੀਸਿਸਟਸਿਸ
ଏପିଷ୍ଟାଟିସ୍,ਐਪੀਸਿਸਟਸਿਸ
ଏପୋହେଲିଆଲ୍ ଟିସୁ |,ਐਪੀਥੈਲਿਅਲ ਟਿਸ਼ੂ
ଇପୋକ୍,ਯੁੱਗ
ଆକ୍ଲୋପ୍ସ୍କିଅମ୍ ଫିସେନୋ |,ਐਪੀਲਪਾਸਸੀਅਮ ਫਿਸ਼ੋਨੀ
ଇକ୍ୟୁଏଟୋରିଆଲ୍ ପ୍ଲେଟ୍ |,ਇਕੂਟੇਰੀਅਲ ਪਲੇਟ
ସନ୍ତୁଳନ,ਸੰਤੁਲਨ
ସନ୍ତୁଳନ ସ୍ଥିତିରେ |,ਸੰਤੁਲਨ
ସମନ୍ୱୟ |,ਸਮੀਖਤ
ଇକ୍ୟୁସ୍ |,ਬਰਾਬਰ
ଯୁଗ,ਯੁੱਗ
Ergerterol,ਏਰਗੋਸਟਰੋਲ
Erricles,ਏਰਲਸ
କ୍ଷୟ,Ro ਿੱਜ
ଏରୋକିକ୍ ଏସିଡ୍ |,ਈਰਕ੍ਰਿਕ ਐਸਿਡ
ଏରିଥ୍ରିନା |,ਏਰੀਥਰੀਨਾ
ଏରିଥ୍ରୋସିଟ୍ (rbc),ਏਰੀਥ੍ਰੋਸਾਈਟ (ਆਰਬੀਸੀ)
Erythroycyicatic,ਏਰੀਥ੍ਰੋਸਾਈਟਿਕ
ଏରେଥ୍ରୋପୋଟିକ୍ ଫ୍ୟାକ୍ଟର୍ |,ਏਰੀਥ੍ਰੋਪਿਓਐਂਟਿਕ ਫੈਕਟਰ
ଏରେଥ୍ରୋପିଏଏଟ୍ |,ਐਰੀਥ੍ਰੋਪੋਨੇਟਿਨ
ଏରେରସ୍ରୋକ୍ସଲମ୍ କୋକ୍ |,ਏਰੀਥਰੋ ਐਕਸਵਾਈਕਸ ਕੋਕਾ
ଇଚେଲିୟା କୋଲି |,ਐਸੀਜ਼ਰਚੀਨੀਆ ਕੋਲੀ
ଅତ୍ୟାବଶ୍ୟକ ତେଲ |,ਜਰੂਰੀ ਤੇਲ
ଏଷ୍ଟର୍ ବଣ୍ଡ |,ਐਸਟਰ ਬਾਂਡ
ଇଷ୍ଟ୍ରନ୍,ਐਸਟ੍ਰੋਜਨ
Estrogen ସ୍ଥାନାନ୍ତର ଥେରାପି |,ਐਸਟ੍ਰੋਜਨ ਰਿਪਲੇਸਮੈਂਟ ਥੈਰੇਪੀ
ପୂର୍ବ,ਮਹਾਂਮਾਰੀ
ଇଭେରିଓ,Etaario
ଇଥାନଲ |,ਐਥੇਨ
ଇଥର,ਈਥਰ
ଇଥଡିୟମ୍ ବ୍ରୋମାଇଡ୍ |,ਈਥਿਡਿਅਮ ਬ੍ਰੋਮਾਈਡ
ଇଟୋଲୋଜି |,ਈਥੋਲੋਜੀ
ଇଟୋଲୋଜି |,ਈਥੋਲੋਜੀ
ନୀତ,ਈਥਲੀਨ
Ethylmetane sulffotate |,ਈਥਾਇਲਮੇਥਨ ਸਲਫੋਂਟ
ଇଥିଓପିଏମ |,ਈਟੀਓਲੇਸ਼ਨ
Ubacteria,ਈਯੂਮੈਟਰੀਆ
Eduacteria କକ୍ଷ,ਈਯੂਮਕਟਰੀਆ ਸੈੱਲ
ଇକ୍ରୋମେଟିନ୍ |,ਈਕੂਮੇਟਿਨ
ଇଗଲେନା |,Euglena
Ugleleoid,Ougleenoid
ଇକାରିଓଟ୍ (ଇକାରିଓଟ୍),ਯੂਕੇਰੀਓਟ (ਯੂਕਾਯੋਟੋਟ)
ଇଉକାରିଆଟିକ୍ ସେଲ୍ |,ਯੂਕਨਰੀਓਟਿਕ ਸੈੱਲ
ଇଉକୁଟିଓଟିକ୍ ପ୍ରଜାତିଗୁଡିକ |,Eukaryotic ਸਪੀਸੀਜ਼
ଏରେଟିଜୋଆ,Umuetazoa
ଇମିଟୋସିସ୍ |,Eemitosis
ଏନୁକୋଏଡାଇଜିମ୍ |,ਅਸਾਯੋਕੋਡਿਜ਼ਮ
దଅପ୍ ଗୟ।,EUPAGURUS
ଇଉଫୋରିୟା,ਯੂਫੋਰਬੀਆ
ଇଉଫୋର୍ବେସିଆ |,Euphorbiaceae
Euuloptecella,Eplepletla
ଏରିଅହଲାଇନ୍ |,EURYHALE ਲਾਈਨ
ଇଭୁରାଥର୍ମାଲ୍ |,ਇਰੈਥਮੈਲ
ଇସଲୋଙ୍ଗିଆ,Euspongia
ଇଷ୍ଟାଚିଆନ୍ ଟ୍ୟୁବ୍ |,Eustachian ਟਿ .ਬ
ଇଉଟ୍ରୋଫିକ୍ ଜଳ ଶରୀର |,Eutrophic ਵਾਟਰ ਸਰੀਰ
ଅଥ୍ରୋପତାନ,Eutropicion
ଅଥ୍ରୋପତାନ,Eutropicion
ସ୍ଥାନାନ୍ତରିତ ହେଲା |,ਬਾਹਰ ਕੱ .ਿਆ
ମୂଲ୍ୟାଙ୍କନ,ਪਰਖ
ବାଷ୍ପୀକରଣ |,ਭਾਫ
ସନ୍ଧ୍ୟା ପ୍ରାଥମିକତା,ਸ਼ਾਮ ਦੀ ਪ੍ਰਾਈਸ
