English,Kannada
Electron orbit,ಎಲೆಕ್ಟ್ರಾನ್ ಕಕ್ಷೆ
Electron shell,ಎಲೆಕ್ಟ್ರಾನ್ ಶೆಲ್
Electron volt,ಎಲೆಕ್ಟ್ರಾನ್ ವೋಲ್ಟ್
Electron wave tube,ಎಲೆಕ್ಟ್ರಾನ್ ತರಂಗ ಟ್ಯೂಬ್
Electronic charge,ಎಲೆಕ್ಟ್ರಾನಿಕ್ ಚಾರ್ಜ್
Electronic data interchange (EDI),ಎಲೆಕ್ಟ್ರಾನಿಕ್ ಡೇಟಾ ಒತ್ತಡ
Electronic data processing (EDP),ಎಲೆಕ್ಟ್ರಾನಿಕ್ ಡೇಟಾ ಸಂಸ್ಕರಣೆ
Electronic key,ಎಲೆಕ್ಟ್ರಾನಿಕ್ ಕೀ
Electronic mail (E-mail),ಎಲೆಕ್ಟ್ರಾನಿಕ್ ಮೇಲ್ (ಇ-ಮೇಲ್)
Electronic mass,ಎಲೆಕ್ಟ್ರಾನಿಕ್ ದ್ರವ್ಯರಾಶಿ
Electronic numerical,ಎಲೆಕ್ಟ್ರಾನಿಕ್ ಸಂಖ್ಯಾಶಾಸ್ತ್ರ
Electronic switching,ಎಲೆಕ್ಟ್ರಾನಿಕ್ ಸ್ವಿಚಿಂಗ್
Electronic voltmeter,ಎಲೆಕ್ಟ್ರಾನಿಕ್ ವೋಲ್ಟ್ಮೀಟರ್
Electronically tuned receiver (ETR),ಎಲೆಕ್ಟ್ರಾನಿಕ್ ಟ್ಯೂನ್ ರಿಸೀವರ್
Electronics industry association (EIA),ಎಲೆಕ್ಟ್ರಾನಿಕ್ಸ್ ಉದ್ಯಮ ಸಂಘ
Electroplating,ಎಲೆಕ್ಟ್ರೋಪ್ಲೇಟಿಂಗ್
Electroscope,ಎಲೆಕ್ಟ್ರೋಸ್ಕೋಪ್
Electrostatic deflection,ವಿದ್ಯುತ್ಕಾಂತೀಯತೆ
Electrostatic flux,ಸ್ಥಾಯೀವಿದ್ಯುತ್ತಿನ ಹರಿವು
Electrostatic shield,ಸ್ಥಾಯೀವಿದ್ಯುತ್ತಿನ ಸಂರಕ್ಷಕ
Element,ಅಂಶ
Elevation,ಅಪ್ಗ್ರೇಡ್
Elevation angle,ಪ್ರಗತಿ ಕೋನ
Ellipsodial reflector,ದೀರ್ಘವೃತ್ತದ ಪ್ರತಿಫಲಕ
Elliptical filter,ದೀರ್ಘವೃತ್ತದ ಫಿಲ್ಟರ್
Elliptical polarisation,ದೀರ್ಘವೃತ್ತದ ಧ್ರುವ
Embedded system,ಎಂಬೆಡೆಡ್ ಸಿಸ್ಟಮ್
EMCDIC code,ಅಬ್ಸಿಡಿಕ್ ಕೋಡ್
Emitter,ಹೊರಸೂಸುವವನು
Emitter bias configuration,ಹೊರಸೂಸುವ ದೃಷ್ಟಿಕೋನ ಸಂರಚನೆ
Emitter bypass capacitor,ಹೊರಸೂಸುವ ಬೈಪಾಸ್ ಕೆಪಾಸಿಟರ್
Emitter characteristics,ಹೊರಸೂಸುವ ಗುಣಲಕ್ಷಣಗಳು
Emitter coupled amplifier,ಹೊರಸೂಸುವ ಸಂಯೋಜಿತ ಆಂಪ್ಲಿಫಯರ್
Emitter diffusion,ಹೊರಸೂಸುವ ಪ್ರಸರಣ
Emitter follower,ಹೊರಸೂಸುವ ಹಿಂಬಾಲಕ
Emitter resister,ಹೊರಸೂಸುವ ಪ್ರತಿರೋಧಕ
Emitter stabilized bias configuration,ಹೊರಸೂಸುವ ಸ್ಥಿರೀಕೃತ ದೃಷ್ಟಿಕೋನ ಸಂರಚನೆ
Emitter-base junction,ಹೊರಸೂಸುವ ಮೂಲ ಜಂಕ್ಷನ್
Emitter-coupled logic (ECL),"ಎಮಿಟರ್ ಕಪಲ್ಡ್ ಲಾಜಿಕ್, ECL"
Emulator,ಯಾಂತ್ರಿಕೃತ
Enable,ಸಕ್ರಿಯಗೊಳಿಸಿ
Encapsulation,ಆವರಿಸುವಿಕೆ
Encoder,ಕೊಡಿಟ್ರಾ
Encryption,ಗೂಢಲಿಪೀಕರಣ
End around carry,ವೃತ್ತಾಕಾರದ ಲಾಭ
End of conversion (EOC),ಪರಿವರ್ತನೆ
End of file (EOF),ವ್ಯವಸ್ಥಿತ
End-around shift,ವೃತ್ತಾಕಾರದ ಸ್ಥಳಾಂತರ
End-fire antenna,ಉದ್ದದ ಆಂಟೆನಾ
End-fire arrays,ರೇಖಾಂಶದ ರಚನೆ
Energy,ಶಕ್ತಿ
Energy band,ಶಕ್ತಿ ಬಾರ್
Energy gap,ಬ್ಯಾಂಡ್ ಅಂತರ
Energy level,ಶಕ್ತಿಯ ಮಟ್ಟ
Energy level diagram,ಶಕ್ತಿ ಮಟ್ಟದ ರೇಖಾಚಿತ್ರ
Enhanced expanded memory specification (EEMS),ವರ್ಧಿತ ವಿಸ್ತರಿತ ಮಾಸ್ ನಿರ್ದಿಷ್ಟತೆ
Enhanced graphics adapter (EGA),ಹೆಚ್ಚಿದ ಲೇಖನ ರಿಜಿಸ್ಟ್ರಾರ್
Enhancement,ಬೆಳವಣಿಗೆ
Enhancement type,ಬೆಳವಣಿಗೆಯ ಮಾದರಿ
Enhancement typeMOSFET,ವರ್ಧಿತ ಮೊಸ್ಫೆಟ್
Entropy,ಎಂಟ್ರೊಪಿ
Envelope demodulator,ಹೊದಿಕೆ ಡಿಮೋಡ್ಯುಲೇಟರ್
Environment,ಪರಿಸರ
Epitaxial growth,"ಎಪಿಟಾಕ್ಸಿ ಬೆಳವಣಿಗೆ, ಆರೋಹಣ ಬೆಳವಣಿಗೆ"
Epitaxial layer,"ಎಪಿಟ್ರಾಶಿಯಲ್ ಪದರ, ಆರೋಹಣ ಪದರ"
Epitaxy,"ಎಪಿಟಾಕ್ಸಿ, ಅತಿಕ್ರಮಣ"
Epoxy-fiber glass laminate,ಎಪಾಕ್ಸಿ ಫೈಬರ್ ಗಾಜಿನ ಮಟ್ಟ
EPROM,EP-ROM
Epsilon,ಎಪ್ಸಿಲಾನ್
Equalisation,ಸಮೀಕರಣ
Equalising circuit,ಸಮೀಕರಣ ಸರ್ಕ್ಯೂಟ್
Equality,ಸಮಾನತೆ
Equalization,ಸಮೀಕರಣ
Equalizer filter,ಈಕ್ವಲೈಜರ್ ಫಿಲ್ಟರ್
Equation,ಸಮೀಕರಣ
Equatorial plane,ಸಮಭಾಜಕ ಸಮತಲ
Equipotential line,ಐಸೊಪೊಟೆನ್ಷಿಯಲ್ ಲೈನ್
Equipotential surface,equipotential ಪುಟ
Equivalent circuit,ಸಮಾನ ಸರ್ಕ್ಯೂಟ್
Equivalent input noise generator,ಸಮಾನ ಇನ್ಪುಟ್ ಶಬ್ದ ಜನರೇಟರ್
Equivalent input noise resistance,ಸಮಾನವಾದ ಇನ್ಪುಟ್ ಶಬ್ದ ಪ್ರತಿರೋಧ
Equivalent isotropic radiated power (ETRP),ಸಮಾನವಾದ ಐಸೊಟೋಪಿಕ್ ವಿಕಿರಣ ಶಕ್ತಿ
Erase,ಅಳಿಸಿ
Ergodic process,ಶಕ್ತಿ ಪ್ರಕ್ರಿಯೆ
Error control coding,ದೋಷ ನಿಯಂತ್ರಣ ಕೋಡಿಂಗ್
Error correcting code,ದೋಷ ತಿದ್ದುಪಡಿ ಕೋಡ್
Error detecting code,ದೋಷ ಪತ್ತೆ ಕೋಡ್
Error handling,ದೋಷ ನಿರ್ವಹಣೆ
Error rate,ದೋಷ ದರ
Error voltage,ದೋಷ ವೋಲ್ಟೇಜ್
Error amplifier,ದೋಷ ಆಂಪ್ಲಿಫಯರ್
ESAKI diode,ಇಸಾಕಿ ಡಯೋಡ್
Etching,ಎಚ್ಚಣೆ
Ethernet,ಈಥರ್ನೆಟ್
Euler's Theorem,ಯೂಲರ್ ಪ್ರಮೇಯ
Evanescent mode,ವೈಶಾಲ್ಯ ಕಡಿತ ಮೋಡ್
Evaporation process,ಆವಿಯಾಗುವಿಕೆ ಪ್ರಕ್ರಿಯೆ
E-vector,ಇ-ವೆಕ್ಟರ್
Even parity,ಸಮಾನತೆ
Exception handling,ವಿನಾಯಿತಿ ನಿರ್ವಹಣೆ
Excess noise ratio (ENR),ಹೆಚ್ಚುವರಿ ಶಬ್ದ ಅನುಪಾತ
Excess-3-code,ಟ್ರಿಪಲ್ ಕೋಡ್
Excitation table,ಪ್ರಚೋದನೆ ಕೋಷ್ಟಕ
Exclusive-OR-gate,ಪ್ರತಿಧ್ವನಿ XOR ಗೇಟ್
Executions software,ಮರಣದಂಡನೆ ಸಾಫ್ಟ್ವೇರ್
Executions speed,ಮರಣದಂಡನೆ ಚಲನೆ
Executions time,ಮರಣದಂಡನೆ ಸಮಯ
EX-NOR gate (exclusive NOR),ವಿಶೇಷವಾದ ನಾರ್ ಗೇಟ್
Expander,ಪ್ರಸಾರಕ
Exponential decay,ಘಾತೀಯ ಕೊಳೆತ
Exponential diode,ಘಾತೀಯ ಡಯೋಡ್
Exponential fourier series,ಘಾತೀಯ ಫೋರಿಯರ್ ಸರಣಿ
Exponential function,ಘಾತೀಯ ಕಾರ್ಯ
External frequency compensation,ಬಾಹ್ಯ ಆವರ್ತನ ಪ್ರತಿರೋಧ
Extremely high frequency (EHF),ಅತಿ ಹೆಚ್ಚಿನ ಆವರ್ತನ
Extremely high tension (EHT),ಹೆಚ್ಚಿನ ಸಾಮರ್ಥ್ಯ
Extremely low frequency (ELF),ಬಹಳ ಕಡಿಮೆ ಆವರ್ತನ
Extrinsic semiconductor,ತೂರಲಾಗದ ಅರೆವಾಹಕ
F.O. (opening a file),ಫೈಲ್ ತೆರೆಯಿರಿ
Fabrication of semiconductor,ಅರೆವಾಹಕ ತಯಾರಿಕೆ
Fabry-pirot resonator,ಫ್ಯಾಬ್ರಿ ಪೆರೋ ರೆಸೋನೇಟರ್
Face,ಫಲಕ
Factor,ಗುಣಕ
Factorial,ಅಪವರ್ತನೀಯ
Fade out,ಮಂತ್ರಾಕ್ಷತೆ
Fading,ಕ್ಷೀಣತೆ
Fading,ಕ್ಷೀಣತೆ
FAHY simplex permeability meter,ಫಾಹಿ ಏಕಪಕ್ಷೀಯ ಪ್ರವೇಶಸಾಧ್ಯತೆ ಮಾಪಕ
Failure,ವೈಫಲ್ಯ
Failure mode,ವಿಫಲ ಮೋಡ್
Failure rate,ವಿಫಲತೆಯ ದರ
Fair child semiconductors,ಫೇರ್ ಚೈಲ್ಡ್ ಸೆಮಿಕಂಡಕ್ಟರ್
Fall time,ಶರತ್ಕಾಲದ ಅವಧಿ
Falling clock edge,ಪತಿ ಕಾಲಡ್ ಕೋರ್
Falling edge,ಪ್ಯಾಟ್ ಕೋರ್
Fallout,ಕುಸಿತ
FALSE,ಸುಳ್ಳು
Fan fold paper,ಮಡಿಸಿದ ಕಾಗದ
Fan-in,ಇನ್ಪುಟ್
Fan-out,ಸಂಚಿಕೆ ಸಂಖ್ಯೆ
Farad,ಫರಾದ್
Faraday effect,ಫ್ಯಾರಡೆ ಪರಿಣಾಮ
Faraday rotation,ಫ್ಯಾರಡೆ ತಿರುಗುವಿಕೆ
Faraday screen,ಫ್ಯಾರಡೆ ಪರದೆ
Faraday's constant,ಫ್ಯಾರಡೆ ಸ್ಥಿರ
Faraday's law,ಫ್ಯಾರಡೆ ಕಾನೂನು
Facsimile,ಪ್ರತಿಕೃತಿ
Facsimile receiver,ಪ್ರತಿಕೃತಿ ರಿಸೀವರ್
Facsimile transmitter,ಪ್ರತಿಕೃತಿ ಸಂವಹನಕಾರ
Facsinite,ಪ್ರತಿಕೃತಿ
Facsinite signal,ಪ್ರತಿಕೃತಿ ಸಂಕೇತ
Fast edge,ಚೂಪಾದ ಕೋರ್
Fast fourier transform,ತ್ವರಿತ ನಾಲ್ಕು ರೂಪಾಂತರ
Fast recovery rectifier,ಹಡಗು ರಶೀದಿ ದಿನಕಾರಿ
FAT (file allocation table),ಫೈಲ್ ಹಂಚಿಕೆ ವೇಳಾಪಟ್ಟಿ
Fatal error,ಗಂಭೀರವಾದ ತಪ್ಪು
Father file,ಮೂಲ ಫೈಲ್
Fau-in,ಇನ್ಪುಟ್
Fault,"ತಪ್ಪು, ತಪ್ಪು"
Fault analysis,ದೋಷ ವಿಶ್ಲೇಷಣೆ
Fault grading,ತಪ್ಪು ರೇಟಿಂಗ್
Fault localization,ದೋಷ ಸ್ಥಳೀಕರಣ
Fault localizing bridge,ಸ್ಥಳೀಯ ಸೇತುವೆ ದೋಷ
Fault node toggle,ದೋಷ ಫಿಲ್ಟರ್ ಟಾಗಲ್
Fault tolerance,ಪತನ ಸಹಿಷ್ಣುತೆ
Fauo's alogrithm,ಫ್ಯಾನೋ ಅಲ್ಗಾರಿದಮ್
Fau-out,ಸಂಚಿಕೆ ಸಂಖ್ಯೆ
Fau-out tree,ಸಂಚಿಕೆ ಸಂಖ್ಯೆ ಮರ
Fax,ಫ್ಯಾಕ್ಸ್
Fc (combining file),ಫೈಲ್ ಸಂಯೋಜನೆ
F-connector,ಎಫ್ ಕನೆಕ್ಟರ್
FDM (frequency division multiplexer),ಆವರ್ತನ ವಿಭಾಗ ಮಲ್ಟಿಪ್ಲೆಕ್ಸರ್
FEC code,FEC ಕೋಡ್
Federal communications commission (FCC),ಫೆಡರಲ್ ಕಮ್ಯುನಿಕೇಷನ್ಸ್ ಕಮಿಷನ್
Feedback loop gain,ಮರುಹೂಡಿಕೆ ಲೂಪ್ ಲಾಭ
Feebly magnetic material,ದುರ್ಬಲಗೊಂಡ ಕಾಂತೀಯ ವಸ್ತು
Feed,ಇನ್ಪುಟ್
Feed back gain,ಮರುಹೂಡಿಕೆ ಇಳುವರಿ
Feed through loss,ಜೀವನಾಂಶ ನಷ್ಟ
Feedback,ಮರುಹೂಡಿಕೆ
Feedback amplifier,ಮರುಹೂಡಿಕೆ ಆಂಪ್ಲಿಫಯರ್
Feedback amplifier distortion,ಮರುಪರಿಚಯ ಅಸ್ಪಷ್ಟತೆ
Feedback block diagram,ಮರುಹೂಡಿಕೆ ಬ್ಲಾಕ್ ರೇಖಾಚಿತ್ರ
Feedback current diagram,ಮರುಹೂಡಿಕೆಯ ಸ್ಟ್ರೀಮ್ ರೇಖಾಚಿತ್ರ
Feedback loop,ಮರುಸ್ಥಾಪನೆ ಲೂಪ್
Feedback oscillator,ಮರುಹೂಡಿಕೆ ಆಂದೋಲಕ
Feedback racing,ಮರುಹೂಡಿಕೆ ರೇಸ್
Feedback shift-register,ಮರುಹೂಡಿಕೆ ಸ್ಥಳಾಂತರ ನೋಂದಣಿ
Feedback theory diagram,ಮರುಹೂಡಿಕೆ ತತ್ವ ರೇಖಾಚಿತ್ರ
Feedback voltage diagram,ಮರುಪರಿಚಯ ವೋಲ್ಟೇಜ್ ರೇಖಾಚಿತ್ರ
Fermi level,ಫೆರ್ಮಿ ಮಟ್ಟ
Ferric induction,ಫೆರಿಕ್ ಇಂಡಕ್ಟರ್
Ferrite,ಫೆರೈಟ್
Ferrite antenna,ಫೆರೈಟ್ ಆಂಟೆನಾ
Ferrite bealt,ಫೆರೈಟ್ ಕಳೆ
Ferrite circulator,ಫೆರೈಟ್ ಸ್ಪಿನ್ನರ್
Ferrite isolator,ಫೆರೈಟ್ ವಿಭಜಕ
Ferrite line width,ಫೆರೈಟ್ ಲೈನ್ ವಿಸ್ತರಣೆ
Ferrite-core transformer,ಫೆರೈಟ್-ಕೋರ್ ಟ್ರಾನ್ಸ್ಫಾರ್ಮರ್
Ferro-chrome tape,ಫೆರೋ ಕ್ರೋಮ್ ಟೇಪ್
Ferromagnetism,ಫೆರೋಮ್ಯಾಗ್ನೆಟಿಸಮ್
FET,ವಿಧಿ
FET (field-effect transistor),ಫೀಲ್ಡ್ ಎಫೆಕ್ಟ್ ಟ್ರಾನ್ಸಿಸ್ಟರ್ (FET)
FET amplifier,ಫ್ಯಾಟ್ ಬೂಸ್ಟರ್
FET complementary symmetry,fret ಪೂರಕ ಸಮ್ಮಿತಿ
FET depletion mode,ಕೊಬ್ಬು ಸವಕಳಿ ಮೋಡ್
FET dual gate,"ವಿಧಿ ದ್ವಂದ್ವ ದ್ವಾರ, ದ್ವಂದ್ವ ದ್ವಾರ"
FET enhancement mode,ಕೊಬ್ಬಿನ ಬೆಳವಣಿಗೆಯ ಮೋಡ್
FET frequency response,fret ಆವರ್ತನ ಪ್ರತಿಕ್ರಿಯೆ
FET graphical analysis,ಫ್ಯಾಟ್ ಗ್ರಾಫಿಕ್ ವಿಶ್ಲೇಷಣೆ
FET input protection,ಫೇಟ್ ಇನ್ವೆಸ್ಟ್ಮೆಂಟ್ ಸುರಕ್ಷತೆ
FET inverter,ಕೊಬ್ಬಿನ ವಿಲೋಮ
FET junction,ವಿಧಿಯ ಒಪ್ಪಂದ
FET MOSFET,ಕೊಬ್ಬಿನ ಮೊಸ್ಫೆಟ್
FET trans conductance,ಕೊಬ್ಬಿನ ವಾಹಕತೆ
Fetch time,ಮಲಗುವ ಸಮಯ
FI (importing a file),ಫೈಲ್ ಆಮದು
Fiber,ಫೈಬರ್
Fiber connector,ಫೈಬರ್ ಕನೆಕ್ಟರ್
Fiber distributed data interface (FDDI),ಫೈಬರ್ ವಿತರಿಸಿದ ಡೇಟಾ ಇಂಟರ್ಫೇಸ್
Fiber glass,ಫೈಬರ್ ಗ್ಲಾಸ್
Fiber optic link,ಫೈಬರ್ ಆಪ್ಟಿಕ್ ಲಿಂಕ್
Fiber optics propagation window,ಫೈಬರ್ ಆಪ್ಟಿಕ್ಸ್ ಟ್ರಾನ್ಸ್ಮಿಷನ್ ವಿಂಡೋ
Fiber photo detector,ಫೈಬರ್ ಲೈಟ್ ಡಿಟೆಕ್ಟರ್
Fiber splicing,ಫೈಬರ್ ಬಂಧ
Fibonocci numbers,ಫಿಬೊನಾಕಿ ಸಂಖ್ಯೆಗಳು
Fictitious noise generator,ವರ್ಚುವಲ್ ಶಬ್ದ ಜನರೇಟರ್
Fidelity of receiver,ಸ್ವೀಕರಿಸುವವರ ನಿಷ್ಠೆ
Fidelity,ನಕಲಿ
Field aiding,ಪ್ರದೇಶ ನೆರವು
Field effect device,ಕ್ಷೇತ್ರ ಪರಿಣಾಮ ಸಾಧನ
Field effect switch,ಕ್ಷೇತ್ರ ಪರಿಣಾಮ ಸ್ವಿಚ್
Field effect transistor,ಕ್ಷೇತ್ರ ಪರಿಣಾಮಕಾರಿ ಟ್ರಾನ್ಸಿಸ್ಟರ್
Field emission,ಕ್ಷೇತ್ರ ಹೊರಸೂಸುವಿಕೆ
Field forward system,ಸೀಸದ ದೇಹ
Field frequency,ಕ್ಷೇತ್ರ ಆವರ್ತನ
Field intensity,ಕ್ಷೇತ್ರದ ತೀವ್ರತೆ
Field programmable logic array (FPLA),ಕ್ಷೇತ್ರ ಪ್ರೋಗ್ರಾಂ ಲಾಜಿಕ್ ಅರೇ
Field test,ಕ್ಷೇತ್ರ ಪರೀಕ್ಷೆ
Fields cancelling,ಕ್ಷೇತ್ರ ರದ್ದತಿ
FIFO memory,FIFO ಮೆಮೊರಿ
Figure of merit,ದಕ್ಷತೆ ಸೂಚ್ಯಂಕ
File,ಕಡತ
File backup,ಫೈಲ್ ಫಿಲ್ಲರ್
File command,ಫೈಲ್ ಆಜ್ಞೆ
File server,ಫೈಲ್ ಸರ್ವರ್
Film capacitor,ಲೇಯರ್ ಕೆಪಾಸಿಟರ್
Film type register,ಲೇಯರ್ ರೆಸಿಸ್ಟರ್
Filter,ಫಿಲ್ಟರ್
Filter characteristic,ಫಿಲ್ಟರ್ ಗುಣಲಕ್ಷಣಗಳು
Filter circuit,ಫಿಲ್ಟರ್ ಸರ್ಕ್ಯೂಟ್
Filter communication data,ಸಂಗ್ರಹಣೆ
Filter design,ಫಿಲ್ಟರ್ ವಿನ್ಯಾಸ
Filter link,ಸಂವಹನ ಡೇಟಾ
Filter method,ಫಿಲ್ಟರ್ ವಿಧಾನ
Filter reconstruction,ಫಿಲ್ಟರ್ ಪುನರ್ನಿರ್ಮಾಣ
Final assembly,ಅಂತಿಮ ಜೋಡಣೆ
Finger print,ಫಿಂಗರ್ ಪ್ರಿಂಟ್
Finite impulse response filter,ಸೀಮಿತ ಹಠಾತ್ ವರದಿ ಮಾಡುವ ಫಿಲ್ಟರ್
Finite parameters,ಸೀಮಿತ ನಿಯತಾಂಕ
Finite state machine,ಸೀಮಿತ ಸ್ಥಿತಿಯ ಯಂತ್ರ
Firing angle,ಗುಂಡಿನ ಕೋನ
Firmware,ಫರ್ಮ್ವೇರ್
First data word,ಮೊದಲ ಅಂಕಿ ಪದ
First order loop,ಮೊದಲ ಆರ್ಡರ್ ಪ್ರಾಶ್
Fisher loop test,ಫಿಶರ್ ಲೂಪ್ ಪರೀಕ್ಷೆ
Fixed,ನಿರಂತರ
Fixed attenuator,ಸ್ಥಿರ ಅಟೆನ್ಯೂಯೇಟರ್
Fixed bias,ಸ್ಥಿರ ದೃಷ್ಟಿಕೋನ
Fixed counter,ಸ್ಥಿರ ಕ್ಯಾಲ್ಕುಲೇಟರ್
Fixed field,ಸ್ಥಿರ ಪ್ರದೇಶ
Fixed instruction machine,ನಿಯೋಜನೆ ಯಂತ್ರ
Fixed timer,ನಿಗದಿತ ಸಮಯ ನಿಯಂತ್ರಕ
Flag,ಧ್ವಜ
Flange,ಚಾಚುಪಟ್ಟಿ
Flap attenuator,ಫ್ಲಾಪ್ ಅಟೆನ್ಯೂಯೇಟರ್
Flash,ಅಬ್ಬರದ
Flash converter,ಹೊಳಪು ಪರಿವರ್ತಕ
Flashing,ಹೊಳಪು
Flat bed scanning,ಫ್ಲಾಟ್ ಫ್ಲೋರ್ ಸ್ಕ್ಯಾನಿಂಗ್
Flat coil,ಫ್ಲಾಟ್ ಕಾಯಿಲ್
Flat file,ಫ್ಲಾಟ್ ಫೈಲ್
Flat filter,ಫ್ಲಾಟ್ ಫಿಲ್ಟರ್
Flat pack,ಫ್ಲಾಟ್ ಪ್ಯಾಕ್
Flat ribbon cable,ಫ್ಲಾಟ್ ರಿಬ್ಬನ್ ಕೇಬಲ್
Flat-topped sampling,ಫ್ಲಾಟ್ ಟಾಪ್ ಮಾದರಿ
F-layer,ಎಫ್-ಲೇಯರ್
F-layer ionosphere,F-ಪದರ ಅಯಾನುಗೋಳ
Fleming,ಫ್ಲೆಮಿಂಗ್
Fleming and Clinton commutator method,ಫ್ಲೆಮಿಂಗ್ ಮತ್ತು ಕ್ಲಿಂಟನ್ ಡೈವರ್ಜೆನ್ಸ್ ವಿಧಾನ
Flicker,ಬೀಸು
Flicker noise,ಬೀಸು ಶಬ್ದ
Flicker photometer,ಫ್ಲಟರ್ ಫೋಟೋಮೀಟರ್
Flip flop,ಫ್ಲಿಪ್ ಫ್ಲಾಪ್
Flip flop asynchronous input,ಫ್ಲಿಪ್ ಫ್ಲಾಪ್ ಅಸಮಕಾಲಿಕ ಹೂಡಿಕೆ
Flip flop characteristic,ಫ್ಲಿಪ್ ಫ್ಲಾಪ್ ಗುಣಲಕ್ಷಣಗಳು
Flip flop clock signal,ಫ್ಲಿಪ್ ಫ್ಲಾಪ್ ಕರೆ ಸಿಗ್ನಲ್
Flip flop clocked,ಫ್ಲಿಪ್ ಫ್ಲಾಪ್ ಟೈಮ್‌ಲೈನ್
Flip flop edge-triggered,ಫ್ಲಿಪ್ ಫ್ಲಾಪ್ ಕೋರ್-ಪ್ರಚೋದಿತ
Flip flop J-K triggered,ಫ್ಲಿಪ್ ಫ್ಲಾಪ್ jK ಪ್ರಚೋದಕ
Flip flop latch,ಫ್ಲಿಪ್ ಫ್ಲಾಪ್ ತಾಳ
Flip flop master-slave,ಫ್ಲಿಪ್ ಫ್ಲಾಪ್ ಮಾಸ್ಟರ್-ಸ್ಲೇವ್
Flip flop R-S,ಫ್ಲಿಪ್ ಫ್ಲಾಪ್ ಆರ್ಎಸ್
Flip flop set reset (SR),ಫ್ಲಿಪ್ ಫ್ಲಾಪ್ ಸ್ಟಾರ್ಟ್ಅಪ್ ರೀಸ್ಟಾರ್ಟ್ ಸೆಟ್ ರೀಸೆಟ್ (SR)
Flip flop synchronous input,ಫ್ಲಿಪ್ ಫ್ಲಾಪ್ ಸಿಂಕ್ರೊನಸ್ ಹೂಡಿಕೆ
Float charging,ತೇಲುವ ಶುಲ್ಕ
Floating construction,ಫ್ಲೋಟ್ ರಚನೆ
Floating gate,ತೇಲುವ ಗೇಟ್
Floating input,ವಿನಿಯೋಗ
Floating load,ಸಂಪರ್ಕವಿಲ್ಲದ ಲೋಡ್
Floating supply,ಸಂಬಂಧವಿಲ್ಲದ ಮೂಲ
Flood lightening,ಪೂರ್ಣ ಪ್ರಕಾಶ
Floppy,ಫ್ಲಾಪಿ
Floppy disk,ಫ್ಲಾಪಿ ಡಿಸ್ಕ್
Flow,ಹರಿವು
Flow chart,ಹರಿವಿನ ಚಾರ್ಟ್
Flow diagram,ಗ್ರೇಡಿಯಂಟ್ ರೇಖಾಚಿತ್ರ
Flow direction,ಹರಿವಿನ ದಿಕ್ಕು
Flow line,ಹರಿವಿನ ರೇಖೆ
Flow meter,ಫ್ಲೋಮೀಟರ್
FLT-U2 filter,FLT U2 ಫಿಲ್ಟರ್
Fluctuation dissipation theorem,ಬಹುವಚನ ಕ್ಷಯ ಪ್ರಮೇಯ
Fluid friction damping,ದ್ರವ ಘರ್ಷಣೆ ಡ್ಯಾಂಪಿಂಗ್
Fluid level,ದ್ರವ ಮಹಡಿ
Fluorescence effect tube,ಫ್ಲೋರೊಸೆನ್ಸ್ ಎಫೆಕ್ಟ್ ಟ್ಯೂಬ್
Fluorescent,ಪ್ರತಿದೀಪಕ
Flutter,ಬೀಸು
Flux density,ಫ್ಲಕ್ಸ್ ಸಾಂದ್ರತೆ
Flux gate magnetometer,ಫ್ಲಕ್ಸ್ ಬಾಗಿಲು ಮ್ಯಾಗ್ನೆಟೋಮೀಟರ್
Flux linkage,ಫ್ಲಕ್ಸ್ ಬೈಂಡಿಂಗ್
Flux meter,"ಫ್ಲಕ್ಸ್ ಮೀಟರ್, ಫ್ಲಕ್ಸ್ ಮೀಟರ್"
Flux soldering,ಫ್ಲಕ್ಸ್ ಬೆಸುಗೆ
Flyback,ಕೌಂಟರ್ ಗಾಯ
Flyback high voltage,ಹೆಚ್ಚಿನ ವೋಲ್ಟೇಜ್ ಪ್ರತಿಕ್ರಿಯೆ
Flyback transformer,ಕೌಂಟರ್ಕರೆಂಟ್ ಟ್ರಾನ್ಸ್ಫಾರ್ಮರ್
Flywheel effect,ಶೇಖರಣೆ ಪರಿಣಾಮ
FM digital detector,ಆವರ್ತನ ಮಾಡ್ಯುಲೇಶನ್ ಡಿಜಿಟಲ್ ಡಿಟೆಕ್ಟರ್
FM peak detector,ಆವರ್ತನ ಮಾಡ್ಯುಲೇಶನ್ ಪೀಕ್ ಡಿಟೆಕ್ಟರ್
FM phase locked loop detector,ಸುತ್ತುವರಿದ ಮಾಡ್ಯುಲೇಶನ್ ಆರ್ಟ್ ಲೂಪ್ ಡಿಟೆಕ್ಟರ್ ಅನ್ನು ಸೇರಿಸಲಾಗಿದೆ
FMVFT (FM voice frequency telegraph),FM ಧ್ವನಿ ಆವರ್ತನ ಟೆಲಿಗ್ರಾಫ್
Focal,ಫೋಕಲ್
Focus,ಗಮನ
Focus camera,ಫೋಕಸ್ ಕ್ಯಾಮೆರಾ
Focus error amplifier,ಫೋಕಸ್ ದೋಷ ಆಂಪ್ಲಿಫಯರ್
Focus picture tube,ಫೋಕಸ್ ಪಿಕ್ಚರ್ ಟ್ಯೂಬ್
Focus servo,ಫೋಕಸ್ ಸರ್ವೋ
Focussing and tracking coil,ಗಮನ ಮತ್ತು ಅನುಸರಣೆ
