Tamil,Odiya
கோஆக்சியல் டிரான்ஸ்மிஷன் லைன்,କୋଇସିଆଲ୍ ଟ୍ରାନ୍ସମିସନ୍ ଲାଇନ୍ |
இணை-சேனல்,ସହ-ଚ୍ୟାନେଲ |
இணை-சேனல் குறுக்கீடு,ସହ-ଚ୍ୟାନେଲ ହସ୍ତକ୍ଷେପ |
கோக்லியா,କୋଚେଲା
குறியீடு,କୋଡ୍
குறியீட்டு எண்,କୋଡ୍ ସଂଖ୍ୟା
குறியீடு வீதம்,କୋଡ୍ ହାର
குறியீடு சொல்,କୋଡ୍ ଶବ୍ଦ
கோடெக் (குறியீட்டு டிகோடிங்),କୋଡେକ୍ (କୋଡିଂ ଡିକୋଡିଂ)
குறியிடப்பட்ட ஆடியோ,କୋଡ୍ ଅଡିଓ |
குறியீட்டாளர்,Couder
குறியீட்டு முறை,ସହଯୋଗ
குறியீட்டு டிகோடிங் நுட்பம்,କୋଡିଂ ଡିକୋଡିଂ କ techni ଶଳ |
குறியீட்டு பிழை,କୋଡିଂ ତ୍ରୁଟି |
குறியீட்டு வீதம்,କୋଡିଙ୍ଗ୍ ହାର
குறியீட்டு நுட்பம்,କୋଡିଂ କ techni ଶଳ |
குணகம்,ସହଯୋଗୀ
கட்டாய,ବାଧ୍ୟତାମୂଳକ
ஒத்திசைவான பண்பேற்றம்,ସମନ୍ୱିତ ମୋଡୁଲେସନ୍ |
சுருள்,କୋଇଲା |
இணைந்து,ସହଯୋଗ
சரிவு,ଭୁଶୁଡ଼ିବା
ஆட்சியர்,କଲେକ୍ଟର |
கலெக்டர் மின்னோட்டம்,ସଂଗୃହକ କରେଣ୍ଟ୍ |
அடிப்படை நடத்தைக்கு கலெக்டர்,କେନିୟରମାନେ ବେସ୍ ଆଚରଣକୁ |
கலெக்டர்-பேஸ் சந்தி,କଲେକ୍ଟର-ବେସ୍ ଜଙ୍କସନ |
நிறம்,ରଙ୍ଗ
வண்ண பகுப்பாய்வி,ରଙ୍ଗ ଆନାଲିଜର |
வண்ண சமநிலை,ରଙ୍ଗ ବାଲାନ୍ସ |
வண்ண வெடிப்பு,ରଙ୍ଗ ଫାଟିଗଲା
வண்ண விளக்கப்படம்,ରଙ୍ଗ ଚାର୍ଟ |
வண்ண சேர்க்கை,ରଙ୍ଗ ମିଶ୍ରଣ |
வண்ண மாறிலி,ରଙ୍ଗ ସ୍ଥିର |
வண்ண கட்டுப்பாடு (குரோம் கட்டுப்பாடு),ରଙ୍ଗ ନିୟନ୍ତ୍ରଣ (କ୍ରୋମ୍ କଣ୍ଟ୍ରୋଲ୍)
வண்ண ஆழம்,ରଙ୍ଗ ଗଭୀରତା
வண்ண சோர்வு,ରଙ୍ଗ ଥକ୍କୁମାନେ |
வண்ண வடிகட்டி,ରଙ୍ଗ ଫିଲ୍ଟର୍ |
வண்ண கொலையாளி சுற்று,ରଙ୍ଗ ଘନକାରୀ ସର୍କିଟ୍ |
வண்ண கினெஸ்கோப்,ରଙ୍ଗ କିନ୍ସୋପେପ୍ |
வண்ண கலவை,ରଙ୍ଗ ମିକ୍ସର୍ |
வண்ண முறை,ରଙ୍ଗ pattern ାଞ୍ଚା |
வண்ண கருத்து,ରଙ୍ଗ ଧାରଣା
வண்ண படத் திரை,ରଙ୍ଗ ଚିତ୍ର ପରଦା |
வண்ண இடம்,ରଙ୍ଗ ସ୍ଥାନ |
வண்ண துணைக் கேரியர்,ରଙ୍ଗ ସବ୍କରାରିର୍ |
வண்ண வெப்பநிலை,ରଙ୍ଗ ତାପମାତ୍ରା |
வண்ண பரிமாற்றம்,ରଙ୍ଗ ଟ୍ରାନ୍ସମିସନ୍ |
வண்ண குழாய்,ରଙ୍ଗ ଟ୍ୟୁବ୍ |
நிறம்,ରଙ୍ଗ
நிறமற்ற,ରଙ୍ଗହୀନ |
சேர்க்கை,ମିଶ୍ରଣ
காம்பினர்,ମିଶ୍ରଣ
இணைக்கும் செயல்முறை,ମିଶ୍ରଣ ପ୍ରକ୍ରିୟା
எரிப்பு,ଜଜ୍
கட்டளை,ନିର୍ଦ୍ଦେଶ
தொடக்க,ଆରମ୍ଭ
வணிக ஒளிபரப்பு,ବାଣିଜ୍ୟିକ ପ୍ରସାରଣକାରୀ |
வணிக தொலைக்காட்சி,ବାଣିଜ୍ୟିକ ଟେଲିଭିଜନ |
பொதுவான கலெக்டர் சுற்று,ସାଧାରଣ ସଂଗ୍ରହକାରୀ ସର୍କିଟ୍ |
தொடர்பு,ଯୋଗାଯୋଗ |
தொடர்பு செயற்கைக்கோள்,ଯୋଗାଯୋଗ ସାଟେଲାଇଟ୍ |
சமூக வானொலி மையம்,ସମ୍ପ୍ରଦାୟ ରେଡିଓ ସେଣ୍ଟର |
சமூக வானொலி நிலையம்,ସମ୍ପ୍ରଦାୟ ରେଡିଓ ଷ୍ଟେସନ |
சிறிய வட்டு (குறுவட்டு),କମ୍ପାକ୍ଟ ଡିସ୍କ (CD)
காம்பாக்ட் டிஸ்க் பிளேயர்,କମ୍ପାକ୍ଟ ଡିସ୍କ ପ୍ଲେୟାର |
காம்பண்டர்,ତୁଳନା
வளர்ப்பது,ତୁଳନା
பொருந்தக்கூடிய தன்மை,ସୁସଙ୍ଗତତା
இணக்கமான,ସୁସଙ୍ଗତ
கம்பைலர்,ସଙ୍କଳନକାରୀ
நிரப்பு,ସମ୍ପୃକ୍ତ
நிரப்பு டிரான்சிஸ்டர்,ସଂପନ୍ନ ଟ୍ରାନଜିଷ୍ଟର |
சிக்கலான அலை,ଜଟିଳ ତରଙ୍ଗ |
கூறு,ଉପାଦାନ
கூட்டு,ମିଶ୍ରିତ
கலப்பு சுற்று,ରଚନା ସର୍କିଟ୍ |
கூட்டு டிஜிட்டல்,ମିଶ୍ରିତ ଡିଜିଟାଲ୍ |
கூட்டு ரேடியோ அதிர்வெண் சமிக்ஞை,କମ୍ପୋଜିଟ୍ ରେଡିଓ ଫ୍ରିକ୍ୱେନ୍ସି ସିଗ୍ନଙ୍କ ସଙ୍କେତ |
கலப்பு சமிக்ஞை,ମିଶ୍ରିତ ସଙ୍କେତ |
கூட்டு வீடியோ,ମିଶ୍ରିତ ଭିଡିଓ
கலப்பு வீடியோ சமிக்ஞை,ମିଶ୍ରିତ ଭିଡିଓ ସଙ୍କେତ |
கலவை,ରଚନା
சுருக்கப்பட்ட தரவு,ସଙ୍କଳନ ତଥ୍ୟ
சுருக்கப்பட்ட டிஜிட்டல் வீடியோ,ସଙ୍କୋଚିତ ଡିଜିଟାଇଜଡ୍ ଭିଡିଓ |
சுருக்கப்பட்ட வீடியோ,ସଙ୍କୋଚିତ ଭିଡିଓ |
சுருக்க,ସଙ୍କୋଚନ
சுருக்க கலைப்பொருள்,ସଙ୍କୋଚନ କଳାକୃତି |
சுருக்க ஆபத்து,ସଙ୍କୋଚନ ବିପଦ |
சுருக்க நுட்பம்,ସଙ୍କୋଚନ କ techni ଶଳ |
அமுக்கி,ସଙ୍କଣଶକ
கணக்கிடுங்கள்,ଗଣଯୋଗୀ
கணினி,କମ୍ପ୍ୟୁଟର
கணினி அடிப்படையிலான மல்டிமீடியா,କମ୍ପ୍ୟୁଟର ଆଧାରିତ ମଲ୍ଟିମିଡିଆ |
கணனி செய்நிரலாக்கம்,କମ୍ପ୍ୟୁଟର ପ୍ରୋଗ୍ରାମିଂ |
கணினி தொழில்நுட்பம்,କମ୍ପ୍ୟୁଟର ଟେକ୍ନୋଲୋଜି |
குழிவான லென்ஸ்,କନକଭ୍ ଲେନ୍ସ
குழிவான கண்ணாடி,କନକଭ୍ ଦର୍ପଣ |
மறைத்தல்,ଲୁଚାନ୍ତୁ
செறிவு,ଏକାଗ୍ର
செறிவு,ଏକାଗ୍ରତା
செறிவு லென்ஸ்,ଏକାଗ୍ର ଲେନ୍ସ
மின்தேக்கி மைக்ரோஃபோன்,ଘନିଷ୍ଠ ମାଇକ୍ରୋଫୋନ୍ |
சமநிலையின் நிலை,ସନ୍ତୁଳନର ଅବସ୍ଥା |
கடத்தல்,ଧାଜାକରଣ
கடத்தல் மின்னோட்டம்,କଣ୍ଡନ୍ସ କରେଣ୍ଟ୍ |
கடத்துத்திறன்,ପରିଚୟ
நடத்துனர்,କଣ୍ଡକ୍ଟର |
உள்ளமைவு,ବିନ୍ୟାସ
இணைப்பு,ସଂଯୋଗ
இணைப்பு,ସଂଯୋଗ
இணைப்பு,ସଂଯୋଜକ |
நிலைத்தன்மையும்,ସ୍ଥିରତା
தொடர்ந்து,କ୍ରମାଗତ ଭାବରେ |
கன்சோல்,କନସୋଲ୍ |
மாறிலி,ସ୍ଥିର
நிலையான வீச்சு,ନିରନ୍ତର ପ୍ରଶସ୍ତତା |
மைக்ரோஃபோனை தொடர்பு கொள்ளவும்,ମାଇକ୍ରୋଫୋନ୍ ସହିତ ଯୋଗାଯୋଗ କରନ୍ତୁ |
கொள்கலன் வடிவம்,ପାତ୍ର ଫର୍ମାଟ୍ |
மாசுபாடு,ପ୍ରଦୂଷଣ
உள்ளடக்கம்,ବିଷୟବସ୍ତୁ
தொடர்ச்சியான,ସଂଲଗ୍ନ
தொடர்ச்சி,ନିରନ୍ତରତା
தொடர்ச்சியான சாவடி,ନିରନ୍ତରତା ବୁଥ୍ |
தொடர்ச்சியான குமிழ்,ନିରନ୍ତର ଗଣ୍ଠି |
தொடர்ச்சியான,ନିରନ୍ତର |
தொடர்ச்சியான வளைவு,କ୍ରମାଗତ ଆର୍କ
தொடர்ச்சியான அலை,କ୍ରମାଗତ ତରଙ୍ଗ |
விளிம்பு வரி,ବିଷୟବସ୍ତୁ ଧାଡ଼ି
விளிம்பு திட்டம்,ବିଷୟବସ୍ତୁ ଯୋଜନା
ஒப்பந்த,ଚୁକ୍ତିନାମା
சுருள்,ସଂକୋଚନ
கான்ட்ராஸ்ட் விகிதம்,ବିପରୀତ ଅନୁପାତ
கட்டுப்பாட்டு சுற்று,କଣ୍ଟ୍ରୋଲ୍ ସର୍କିଟ୍ |
கட்டுப்பாட்டு மின்முனை,ଇଲେକ୍ଟ୍ରୋଡ୍ ନିୟନ୍ତ୍ରଣ କରନ୍ତୁ |
கட்டுப்பாட்டு உபகரணங்கள்,ନିୟନ୍ତ୍ରଣ ଉପକରଣ |
கட்டுப்பாட்டு கட்டம்,କଣ୍ଟ୍ରୋଲ୍ ଗ୍ରୀଡ୍
கட்டுப்பாட்டு வரி,ନିୟନ୍ତ୍ରଣ ରେଖା
கட்டுப்பாட்டு குழு,କଣ୍ଟ୍ରୋଲ୍ ପ୍ୟାନେଲ୍ |
கட்டுப்பாட்டு அறை,ନିୟନ୍ତ୍ରଣ କକ୍ଷ |
கட்டுப்பாட்டு அட்டவணை,ନିୟନ୍ତ୍ରଣ ଟେବୁଲ୍ |
கட்டுப்பாட்டு கோபுரம்,ନିୟନ୍ତ୍ରଣ ଟାୱାର |
கட்டுப்படுத்தி,ନିୟନ୍ତ୍ରକ
ஒன்றிணைத்தல்,ଏକତ୍ରିତତା
ஒருங்கிணைந்த லென்ஸ்,ଏକତ୍ରିତ ଲେନ୍ସ |
மாற்றி,Contenker
குவிந்த லென்ஸ்,କନଭକ୍ସ ଲେନ୍ସ |
மாற்றுதல்,ଦୋଷ
கன்வெர்யூஷன் குறியிடப்பட்டது,Convolution cended
மாற்றும் இடைக்கணிப்பு,ଦୋଷୀ ଜଣା
மாற்றும் இடைக்கணிப்பு,ଦୋଷୀ ଅସହଯୋଗୀ |
குக்கீ,କୁକି |
குக்கியர்,କୁକିଅର୍
கோப்ரோசசர்,ତମ୍ବାସେସୋର
தண்டு,କର୍ଡ
கொரோனா,କରୋନା |
கொரோனா வெளியேற்றம்,କରୋନା ଡିସଚାର୍ଜ |
தொடர்பு,ସମ୍ପର୍କ |
கொசைன் கூறு,କସିନ୍ ଉପାଦାନ |
கொசைன் அலை,କସିନ୍ ତରଙ୍ଗ |
அண்ட சத்தம்,କସମିକ୍ ଶବ୍ଦ
கவுண்டர்,କାଉଣ୍ଟର
எதிர் கடிகார திசையில்,ଘଣ୍ଟା ବୁଲାଇ କାଉଣ୍ଟର କରନ୍ତୁ |
கப்ளர்,କପଟର୍ |
இணைப்பு,ଯୋଡିଙ୍ଗ୍
இணைப்பு மின்தேக்கி,ସହଯୋଗୀ କଣ୍ଡେନ୍ସର୍ |
இணைப்பு நெட்வொர்க்,Coupling ନେଟୱାର୍କ
இணைப்பு எதிர்ப்பு,ସହଯୋଗ ପ୍ରତିରୋଧ
சக பிணைப்பு,ସହଯୋଗୀ ବଣ୍ଡ |
பாதுகாப்பு,କଭରେଜ୍
செயலிழப்பு,ଦୁର୍ଘଟଣା
சிக்கலான இசைக்குழு,ଜଟିଳ ବ୍ୟାଣ୍ଡ |
சிக்கலான நிலை,ଗୁରୁତର ଅବସ୍ଥା |
சிக்கலான இணைப்பு,ଗୁରୁତର ଚିନ୍ତା |
சிக்கலான அதிர்வெண்,ଅହଂକାରୀ ଫ୍ରିକ୍ୱେନ୍ସି |
சிக்கலான அளவுரு,ଗୁରୁତର ପାରାମିଟର |
முதலை கிளிப்,କୁମ୍ଭୀର କ୍ଲିପ୍ |
குறுக்கு மறைதல்,କ୍ରସ୍ କ୍ଷୀଣ |
குறுக்கு பண்பேற்றம்,କ୍ରସ୍ ମୋଡୁଲେସନ୍ |
குறுக்கு பேச்சு,କ୍ରସ୍ ଟକ୍ |
கிராஸ்ஃபேட்,କ୍ରସଫେଡ୍
குறியாக்கவியல்,କ୍ରିପ୍ଟୋଗ୍ରାଫି
படிக,ସ୍ଫଟିକ୍
படிக வடிகட்டி,ସ୍ଫଟିକ୍ ଫିଲ୍ଟର୍ |
கியூ,କ୍ୟୁ
கியூ மதிப்பெண்கள்,କ୍ୟୁ ମାର୍କ
கியூயிங் சாதனம்,କ୍ୟୁରିଂ ଉପକରଣ
தற்போதைய வடிகால்,ସାମ୍ପ୍ରତିକ ଡ୍ରେନ୍ |
தற்போதைய மீட்டர்,ସାମ୍ପ୍ରତିକ ମିଟର
மின்சார மின்மாற்றி,ସାମ୍ପ୍ରତିକ ଟ୍ରାନ୍ସଫର୍ମର |
கர்சர்,କର୍ସର୍
வளைவு,ବକ୍ର
அதிர்வெண் துண்டிக்கவும்,ଫ୍ରିକ୍ୱେନ୍ସି କାଟନ୍ତୁ |
கட்டர்,କଟର
கணணி மையம்,ସାଇବର କାଫେ |
சைபர் பாதுகாப்பு,ସାଇବର ସୁରକ୍ଷା |
மின்வெளி,ସାଇବର ସ୍ଥାନ |
மிதிவண்டி,ଚକ୍ର
சுழற்சி,ସାଇକ୍ଲିକ୍ |
டி.சி. கூறு,D.C. ଉପାଦାନ
டி.சி. தட்டு சக்தி,D.C. ଥାଳି ଶକ୍ତି
டி.சி. மறுசீரமைப்பு,D.C. ପୁନରୁଦ୍ଧାର
டம்பர் டையோடு,ଡ୍ୟାମ୍ପର୍ ଡିଏଡ୍ |
டம்பிங்,ବନ୍ଧପ
இருள்,ଅନ୍ଧାର
தகவல்கள்,ତଥ୍ୟ
தரவு ஒளிபரப்பு,ଡାଟା ପ୍ରସାରଣ |
தரவு சுருக்க,ତଥ୍ୟ ସଙ୍କୋଚନ |
தரவு துளையிடுதல்,ଡାଟା ଡ୍ରିଲିଂ |
தரவு குறியாக்கம்,ତଥ୍ୟ ଏନକ୍ରିପସନ୍
தரவு கோப்பு,ଡାଟା ଫାଇଲ୍ |
தரவு கையாளுதல்,ତଥ୍ୟ ନିୟନ୍ତ୍ରଣ
தரவு சுரங்க,ତଥ୍ୟ ଖଣି
தகவல் செயல்முறை,ଡାଟା ପ୍ରକ୍ରିୟାକରଣ |
தரவு செயலி,ଡାଟା ସଞ୍ଚାଳକ |
தரவு குறைக்கப்பட்ட பிட் சிஸ்டம்,ଡାଟା ହ୍ରାସ ବିଟ୍ ସିଷ୍ଟମ୍ |
தரவு சேவை,ଡାଟା ସେବା |
தரவுத்தாள்,ତଥ୍ୟ ଫର୍ଦ୍ଦ
தரவு சேமிப்பு,ତଥ୍ୟ ସଂରକ୍ଷଣ
தரவு ஸ்ட்ரீம்,ଡାଟା ଷ୍ଟ୍ରିମ୍ |
தரவு மாற்றம்,ତଥ୍ୟ ଟ୍ରାନ୍ସଫର୍ମାେସନ୍
தரவு பரிமாற்றம்,ତଥ୍ୟ ଟ୍ରାନ୍ସମିସନ୍ |
தரவுத்தளம்,ଡାଟାବେସ୍ |
டேட்டா காஸ்டிங்,ଡେସ୍କାଷ୍ଟିଂ |
டேட்டாகிராம்,ଡାଟାଗ୍ରାମ୍
டிபி மீட்டர்,DB ମିଟର
இறந்த காற்று,ମୃତ ପବନ
இறந்த குறுகிய சுற்று,ମୃତ ସର୍ଟ ସର୍କିଟ୍ |
இறந்த இடம்,ମୃତ ସ୍ପଟ୍
முட்டுக்கட்டை,ଜଳଖିଆ
பிழைத்திருத்த திட்டம்,କିବଗ୍ ପ୍ରୋଗ୍ରାମ୍
பிழைத்திருத்தம்,ତ୍ରୁଟି ନିବାରଣ କରୁଛି |
ஒலியின் சிதைவு,ଶବ୍ଦର କ୍ଷୟ |
டெசிபல் (டி.பி.),ଡେକ୍ସିବେଲ୍ (DB)
தசம,ଦଶମିକ
தசம குறியீடு,ଦଶମିକ କୋଡ୍ |
தசம இலக்க,ଦଶମିକ ଅଙ୍କ |
புரிந்துகொள்ளுதல்,ଡିସପିଅର୍ କରିବା
டிகோடர்,ଡେକୋଡର୍
டிகோடிங்,ଡିକୋଡିଂ
டிஜிட்டல் டிரான்ஸ்மிஷனில் டிகோடிங்,ଡିଜିଟାଲ୍ ଟ୍ରାନ୍ସମିସନ୍ ରେ ଡିକୋଡିଂ |
டிகம்பரஷ்ஷன்,ସଙ୍କଳନ
துண்டித்தல்,ସଜାଇବା
துண்டிப்பு சுற்று,ସିକ୍ୟୁପିଙ୍ଗ୍ ସର୍କିଟ୍ |
பிணைப்பு நெட்வொர்க்,ନେଟୱର୍କ ନେଟୱାର୍କ |
மறைகுறியாக்கம்,ଡିକ୍ରିପ୍ସନ୍
அர்ப்பணிக்கப்பட்ட வரி,ଉତ୍ସର୍ଗୀକୃତ ରେଖା |
டி-என்டிங்,ଦେ-ଏମ୍ବେଡିଂ |
டி-எம்பேசிஸ்,ଡି-ଫାଟିସ୍ |
இயல்புநிலை,ଡିଫଲ୍ଟ |
தரத்தில் குறைபாடு,ଗୁଣବତ୍ତାରେ ତ୍ରୁଟି |
குறைபாடுள்ள,ତ୍ରୁଟିଯୁକ୍ତ
குறைபாடுள்ள அலகு,ତ୍ରୁଟିପୂର୍ଣ୍ଣ ଏକକ
வரையறை,ସଂଜ୍ଞା
விலகல்,ଡିସଲେନେକସନ |
சிதைவு,ବିକଳାଙ୍ଗ
Defragmentation,ନବିଣ୍ଡେସନ୍
டி-காஸிங் சுருள்,ଡି-ଗସିଂ କୋଇଲ୍ |
பட்டம்,ଡିଗ୍ରୀ
டி-இன்டர்லீவர்,ଡି-ଇଣ୍ଟରଲିଭେଭର |
தாமதக் கோடு,ବିଳମ୍ବ ରେଖା
தாமத நேரம்,ବିଳମ୍ବ ସମୟ
தாமதமான பிரேம் நினைவகம்,ବିଳମ୍ବିତ ଫ୍ରେମ୍ ମେମୋରୀ |
தாமதமாக ஸ்கேனிங்,ବିଳମ୍ବିତ ସ୍କାନିଂ |
தாமதமான ஒத்திசைவு சமிக்ஞை,ବିଳମ୍ବିତ ସିଙ୍କ୍ରୋନାଇଜେସନ୍ ସିଗନାଲ୍ |
டெலிவரி,ବିତରଣ
விநியோக அமைப்பு,ବିତରଣ ବ୍ୟବସ୍ଥା
டெமோடுலேஷன்,ଡେମୋଡୁଲେସନ୍
டெமோடுலேட்டர் அட்டை,ଡେମୋଡୁଲେଟର କାର୍ଡ |
டெமுல்டிப்ளெக்சர்,Demultipleter
வயலின் ஆழம்,କ୍ଷେତ୍ରର ଗଭୀରତା |
இறங்கு,ଅବତରଣ
வடிவமைப்பு விவரக்குறிப்பு,ଡିଜାଇନ୍ ନିର୍ଦ୍ଦିଷ୍ଟକରଣ
டெஸ்க்டாப்,ଡେସ୍କଟପ
கண்டறிதல் வெளியீடு,ଡିଟ୍ଟର୍ ଆଉଟପୁଟ୍
விலகல்,ବ୍ୟତିକ୍ରମ
சாதனம்,ଉପକରଣ
சாதன இயக்கி,ଉପକରଣ ଡ୍ରାଇଭର |
பரிசோதனை,ଡାଇଗ୍ନୋଷ୍ଟିକ୍ |
வரைபடம்,ଚିତ୍ର
உரையாடல் டிராக்,ସଂଳାପ ଟ୍ରାକ୍ |
விட்டம் பயன்முறை,ଡାଇମେଟ୍ରାଲ୍ ମୋଡ୍ |
டயமண்ட் ஸ்டைலஸ்,ହୀରା ଷ୍ଟାଇଲସ୍ |
உதரவிதானம்,ଡାଇଫ୍ରାଗମ୍ |
உதரவிதான உறிஞ்சி,ଡାଇଫ୍ରାଗମେଟିକ୍ ଶୋଷକ |
டைகோடிக் கேட்பது,ଡିକଟିକ୍ ଶୁଣିବା |
மின்கடத்தா,DiWeLictericorick
மின்கடத்தா இடைவெளி- கீழே,Divelostic Brock- ତଳକୁ |
மின்கடத்தா இழப்பு,Divelostic କ୍ଷତି |
வேறுபாடு அதிர்வெண்,ପାର୍ଥକ୍ୟ ଫ୍ରିକ୍ୱେନ୍ସି |
வேறுபாடு அதிர்வெண் விலகல் (டி.எஃப்.டி),ପାର୍ଥକ୍ୟ ଫ୍ରିକ୍ୱେନ୍ସି ବିକୃତି (DFD)
வித்தியாசமான தொனி,ପାର୍ଥକ୍ୟ ସ୍ୱର୍ଣ୍ଣ |
வேறுபட்ட பெருக்கி,ଭିନ୍ନ ଭିନ୍ନ ଏମ୍ପ୍ଲିଫାୟର୍ |
மாறுபாடு,ଭିନ୍ନ
டிஃப்பியூசர்,ଭିନ୍ନ
இலக்கு,ଅଙ୍କ
டிஜிடல்,ଡିଜିଟାଲ୍ |
டிஜிட்டல் கலைப்பொருள்,ଡିଜିଟାଲ୍ କଳାକୃତି |
டிஜிட்டல் ஆடியோ,ଡିଜିଟାଲ୍ ଅଡିଓ |
டிஜிட்டல் ஆடியோ வடிகட்டி,ଡିଜିଟାଲ୍ ଅଡିଓ ଫିଲ୍ଟର |
டிஜிட்டல் ஆடியோ பணி நிலையம்,ଡିଜିଟାଲ୍ ଅଡିଓ କାର୍ଯ୍ୟ ଷ୍ଟେସନ୍ |
எண்ணியல் படக்கருவி,ଡିଜିଟାଲ୍ କ୍ୟାମେରା
டிஜிட்டல் கணினி,ଡିଜିଟାଲ୍ କମ୍ପ୍ୟୁଟର |
டிஜிட்டல் தரவு,ଡିଜିଟାଲ୍ ଡାଟା |
டிஜிட்டல் எடிட்டிங்,ଡିଜିଟାଲ୍ ଏଡିଟିଂ |
டிஜிட்டல் உற்சாகம்,ଡିଜିଟାଲ୍ ଉତ୍ତେଜନା |
டிஜிட்டல் வடிகட்டி,ଡିଜିଟାଲ୍ ଫିଲ୍ଟର |
டிஜிட்டல் பிரேம் ஒத்திசைவு,ଡିଜିଟାଲ୍ ଫ୍ରେମ୍ ସିଙ୍କ୍ରୋନାଇଜେରିଜର୍ |
டிஜிட்டல் பாரம்பரியம்,ଡିଜିଟାଲ୍ ହେରିଟେଜ୍ |
டிஜிட்டல் படம்,ଡିଜିଟାଲ୍ ଇମେଜ୍ |
டிஜிட்டல் நூலகம்,ଡିଜିଟାଲ୍ ଲାଇବ୍ରେରୀ |
டிஜிட்டல் மீட்டர்,ଡିଜିଟାଲ୍ ମିଟର |
டிஜிட்டல் பண்பேற்றம்,ଡିଜିଟାଲ୍ ମୋଡୁଲେସନ୍ |
டிஜிட்டல் மல்டிபிளக்ஸ்,ଡିଜିଟାଲ୍ ମଲ୍ଟିପ୍ସକ୍ସ |
டிஜிட்டல் நெட்வொர்க்,ଡିଜିଟାଲ୍ ନେଟୱାର୍କ |
டிஜிட்டல் வெளியீடு,ଡିଜିଟାଲ୍ ଆଉଟପୁଟ୍ |
டிஜிட்டல் பிளேபேக்,ଡିଜିଟାଲ୍ ପ୍ଲେକ୍ |
டிஜிட்டல் ரேடியோ மொண்டியல் (டிஆர்எம்),ଡିଜିଟାଲ୍ ରେଡିଓ ମୁଣ୍ଡିଆଲ୍ (DRM)
டிஜிட்டல் பதிவு,ଡିଜିଟାଲ୍ ରେକର୍ଡିଂ |
டிஜிட்டல் புரட்சி,ଡିଜିଟାଲ୍ ବିପ୍ଳବ |
டிஜிட்டல் சிக்னல்,ଡିଜିଟାଲ୍ ସିଗନାଲ୍ |
டிஜிட்டல் சிக்னல் செயலாக்கம் (டிஎஸ்பி),ଡିଜିଟାଲ୍ ସିଗନାଲ୍ ପ୍ରକ୍ରିୟାକରଣ (DSP)
டிஜிட்டல் கையொப்பம்,ଡିଜିଟାଲ୍ ଦସ୍ତଖତ |
டிஜிட்டல் தொழில்நுட்பம்,ଡିଜିଟାଲ୍ ଟେକ୍ନୋଲୋଜି |
அனலாக் மாற்றி டிஜிட்டல்,ଆନାଗଲ୍ କନଭର୍ଟର ପାଇଁ ଡିଜିଟାଲ୍ |
டிஜிட்டல் வீடியோ,ଡିଜିଟାଲ୍ ଭିଡିଓ |
டிஜிட்டல் வோல்ட்மீட்டர்,ଡିଜିଟାଲ୍ ଭୋଲ୍ଟୋମିଟର |
டிஜிட்டல் மயமாக்கல்,ଡିଜିଟାଲ୍ାଇଜେସନ୍ |
டிஜிட்டல் மயமாக்கல்,ଡିଜିଟାଇଜେସନ୍
டிஜிட்டல் செய்யப்பட்ட வீடியோ,ଡିଜିଟାଇଜଡ୍ ଭିଡିଓ |
டிஜிட்டல்சர்,ଅଗ୍ରଗାମୀ
மங்கலான,ଅନ୍ଧ
பரிமாணம்,ପରିମାପ
மங்கலான,ଡିମର୍
டையோடு,ଡାୟୋଡ୍
டிப்,ବୁଡ଼ାନ୍ତୁ |
டிப்ளெக்ஸர்,Dlixer
இருமுனை ஆண்டெனா,ଡିପୋଲ୍ ଆଣ୍ଟେନା |
நேரடி ஒளிபரப்பு,ସିଧାସଳଖ ପ୍ରସାରଣ
நேரடி மின்னோட்டம் (டி சி),ସିଧାସଳଖ ସାମ୍ପ୍ରତିକ (D c)
நேரடி எடுப்பது,ସିଧାସଳଖ ଉଠାଇବା
நேரடி வாசிப்பு கருவி,ସିଧାସଳଖ ପଠନ ଉପକରଣ |
நேரடி பதிவு,ସିଧାସଳଖ ରେକର୍ଡିଂ |
திசை ஆண்டெனா,ଦିଗଦର୍ଶନ ଆଣ୍ଟେନା |
திசை கப்ளர்,ଦିଗଦର୍ଶନ କପଟ
திசை மைக்ரோஃபோன்,ଦିଗଦର୍ଶନ ମାଇକ୍ରୋଫୋନ୍ |
வழிகாட்டுதல்,ନିର୍ଦ୍ଦେଶନାପତି
அடைவு,ଡିରେକ୍ଟୋରୀ
முடக்கவும்,ଅକ୍ଷମ କରନ୍ତୁ |
வட்டு ஆண்டெனா,ଡିସ୍କ ଆଣ୍ଟେନା |
வட்டு அடிப்படையிலான சேமிப்பு,ଡିସ୍କ ଆଧାରିତ ଷ୍ଟୋରେଜ୍ |
தனித்துவமான,ପ୍ରତିରୋଧ
வட்டு,ଡିସ୍କ
வட்டு இயக்கி,ଡିସ୍କ ଡ୍ରାଇଭ
வட்டு ஒதுக்கீடு,ଡିସ୍କ କୋଟା
டிஸ்கெட்,ଡିସ୍କେଟ୍
இடப்பெயர்வு,ସ୍ଥାନାନ୍ତର
சிதறல்,ବିଚ୍ଛେଦ
இடம்பெயர்வு,ବିସ୍ଥାପନ
காட்சி,ପ୍ରଦର୍ଶନ
காட்சி அலகு (கன்சோல்),ପ୍ରଦର୍ଶନ ୟୁନିଟ୍ (କନସୋଲ୍)
சிதறல்,ରୂପାନ୍ତର
அதிருப்தி,ବିସୋନ୍ସ
