Kannada,Tamil
ಶ್ರೇಣಗೀತೆ,தரப்படுத்தல்
ಕಸಿಮಾಡಿದ ಸಸ್ಯ,ஒட்டுதல் ஆலை
ನಾಟಿ-ಸಂಯೋಜನೀಯ,ஒட்டு-இணக்கமானது
ಗಾರ್ಟರಿ,கிரன்னா
ಹರಳಾಗುವಿಕೆ,குருணையாக்கம்
ಹಸಿರು ಗೊಬ್ಬರ,பச்சை உரம்
ಹಸಿರು ಕ್ರಾಂತಿ,பசுமை புரட்சி
ಬೆಳವಣಿಗೆ ಮತ್ತು ಅಭಿವೃದ್ಧಿ,வளர்ச்சி மற்றும் வளர்ச்சி
ಗುರು ರಾಶಿ,கம்மோசிஸ்
ವೇಷಭೂಷಣವಾದ,கினோடியோசியஸ்
ಗೋಲು ಕಾಯಿ,கால் நட்டு
ಬೆಳ್ಳುಳ್ಳಿ,பூண்டு
ಕಸ,ஜெர்பெரா
ಗೆರ್ಕಿನ್,கெர்கின்
ಶುಂಠಿ,இஞ்சி
ಹೊಳಪು,கிளாடியோலஸ்
ಮೇಕೆ ಕಳೆ (ಅಗರಟಮ್),ஆடு களை (ஏஜெரட்டம்)
ದ್ರಾಕ್ಷಿಹಣ್ಣು,திராட்சைப்பழம்
ದ್ರಾಕ್ಷಿ,திராட்சை
ಹಸಿರು ಗ್ರಾಂ,பச்சை கிராம்
ದಹನ,க்ரூவியா
ನೆಲಗಡಲೆ,நிலக்கடலை
ಸೀಬೆಹಣ್ಣು,கொய்யா
ಗಿನಿಯಾ ಹುಲ್ಲು,கினியா புல்
ಗಾಲ್ ಮಿಡ್ಜ್,பித்தப்பை மிட்ஜ்
ಹುಲ್ಲು ಹಾಪರ್,புல் ஹாப்பர்
ಗುಂಡಿ ದೋಷ,குந்தி பிழை
ಅಭ್ಯಾಸ,பழக்கம்
ಆಲಿಕಲ್ಲು,ஆலங்கட்டி
ಕೂದಲು,ஹேரிவெட்ச்
ಮೆರುಗು,ஹாலோபைட்
ಕುಣಿಸು,ஹாரோ
ಕೊಯ್ಲಿಗೆ ಸೂಚಿಸುವ ಸೂಚ್ಯಂಕ,அறுவடை அட்டவணை
ಕೊಯ್ದು,அறுவடை
ಕೊಯ್ಲು,அறுவடை
ಮೊಲ,ஹட்ச்
ಹುಳು,வைக்கோல்
ಹುಲಿಗೆ,ஹேலேஜ்
ಹುಲ್ಲುಗಾವಲು,வைக்கோல்
ಮಬ್ಬು,மூடுபனி
ಮಸುಕಾದ,மங்கலான
ತಲೆ (ಕೃಷಿ),தலை (வேளாண்)
ತಲೆ (ಚಾನಲ್),தலை (சேனலின்)
ಹಿಂದಿರುಗುವುದು,பின்னோக்கி செல்வது
ತುತ್ತೂರಿ,ஹெட்ஜ்
ಹೆಡ್ಜಿಂಗ್,ஹெட்ஜிங்
ಹೆಲಿಕ್ಸ್,ஹெலிக்ஸ்
ರಕ್ತನಾಳ,ஹெமாடைட்
ಸಸ್ಯ,மூலிகை
ಗಿಡದಂತಿ,ஹெர்பேரியம்
ಸಸ್ಯನಾಶಕ,களைக்கொல்லி
ಅನರ್ಹತೆ,பரம்பரை
ಪತ್ನಣೀಯತೆ,ஹெர்டிலேஷன்
ಹರ್ಮ್ರೋಡೈಟ್,ஹெர்மாஃப்ரோடைட்
ಭಿನ್ನ ವಾಚ್,ஹீட்டோரோக்ரோமாடிக்
ಭಿನ್ನಾಭಿಪ್ರಾಯ,ஹீட்டோரோஃபெர்டைமயமாக்கல்
ಭಿನ್ನತೆ,ஹீட்டோரோசிஸ்
ಭಿನ್ನಾಭಿಪ್ರಾಯ,ஹீட்டோரோசோம்
ಭಿನ್ನತೆ,ஹீட்டோரோட்ஃப்
ರಕ್ತಸಂಬಂಧಿ,ஹெக்ஸாபிளாய்டு
ಹೈಬರ್ನೇಟ್ ಮಾಡು,ஹைபர்னேட்
ಹೆಚ್ಚಿನ ಸಾಂದ್ರತೆಯ ನೆಡುವಿಕೆ,அதிக அடர்த்தி நடவு
ಬೆಟ್ಟದ,மலை (அரிசி)
ಹಂದಿಯ ಕುರಿತ,ஹிஸ்டோகிராம்
ಚೈತನ್ಯದ ತೋಟಗಾರಿಕೆ,ஹிட்டெக் தோட்டக்கலை
ಜೇನುಗೂಡು,ஹைவ்
ಹಂದಿಯ,HOEING
ಹಿಡಿದು,வைத்திருத்தல்
ತೋಟ,வீட்டு பண்ணை
ಹೋಮಿಯೋಸ್ಟಾಸಿಸ್,ஹோமியோஸ்டாஸிஸ்
ಗೃಹ ಹೋಳು,ஹோம்ஸ்டெட்
ಏಕರೂಪತೆ,ஒருமைப்பாடு
ಏಕರೂಪದ,ஒரே மாதிரியான
ಮಾಮೋಲಿಕಸ್,ஹோமோலாஜஸ்
ಅಖಂಡ,ஹோமோசைகோட்
ಕುಳಿ,ஹாப்பர்
ದಿಗಂತಿ,அடிவானம்
ತೋಟಗಾರಿಕಾ ಬೆಳೆಗಳು,தோட்டக்கலை பயிர்கள்
ತೋಟಗಾರಿಕೆ,தோட்டக்கலை
ಹೊರ್ಟಿ-ಸಿಲ್ವಿ ಗ್ರಾಮೀಣ ಕೃಷಿ,ஹார்டி-சில்வி ஆயர் விவசாயம்
ಅತಿಥೆಯ,தொகுப்பாளர்
ಬಿಸಿನೀರಿನ ಚಿಕಿತ್ಸೆ,சூடான நீர் சுத்திகரிப்பு
ಹಲ್,ஹல்
ಆರ್ದ್ರತೆ,ஈரப்பதம்
ಸಜ್ಜು,இயற்கையானது
ಹೊಟ್ಟು,உமி
ಹಸ್ಕರ್,ஹஸ்கர்
ಹೊಳಪುಳ್ಳ,உமி
ಸಂಕರಜದ,கலப்பின
ಸಂಕರಜತೆ,கலப்பினமாக்கல்
ಜಲಸಂಚಯ,நீரேற்றம்
ಜಲವಿಜ್ಞಾನ,நீர்நிலை
ಜಲವಿಚ್ysisೇದನೆ,நீராற்பகுப்பு
ಜಲಮಾಪಕ,ஹைட்ரோமீட்டர்
ಜಲಪಕ್ಷದ,ஹைட்ரோபிலஸ்
ಜಲಸಂಪರ್ಕ,ஹைட்ரோபோனிக்ஸ்
ಜಲಾವರಣ,ஹைட்ரோஸ்பியர்
ಜಲಸಮತಿ,ஹைட்ரோஸ்கோபாரிட்டி
ಅತ್ಯಲ್ಪ,ஹைபராசைட்
ಒಂದು ದೊಡ್ಡ ಕಣ್ಣು,ஹைப்பர் பிளேசியா
ಜರಡಿ,ஹைபா
ಬಲಿಷ್ಠಿ,ஹைபோகோடைல்
ಕಲ್ಪನಾಶಕ್ತಿ,கருதுகோள்
ಗರ್ಭಕಂಠ (ನೀರು),கருப்பை ஒடுக்கி
ಹಜೆಲ್ ಕಾಯಿ,ஹேசல் நட்டு
ಸೆಣಬಿನ,சணல்
ಕೋಳಿ,ஹென்பேன்
ಗೋರಂಟಿ,மருதாணி
ದಾಸವಾಳಿ,ஒளி வண்ண மலர்கள் கொண்ட ஒரு செடி
ಹಾಪ್,ஹாப்
ಕುದುರೆ ಗ್ರಾಂ,குதிரை கிராம்
ಕುದುರೆ ಕಣ್ಣಿನ ಹುಳಿ,குதிரை-கண்-பீன்
ಜೇನು ನೊಣ,தேனீ
ಕುಳಿ,ஹாப்பர்
ತೋಟಗಾರಿಕೆ,தோட்டக்கலை நிபுணர்
ಜಲವಿಜ್ಞಾನಿ,நீர்நிலை நிபுணர்
ಸಿತು ಕಸಿ ಮಾಡುವಲ್ಲಿ,சிட்டு ஒட்டுதலில்
ವಿಂಟ್ರೊದಲ್ಲಿ,ஆய்வுக்கூட சோதனை முறையில்
ವಿವೋದಲ್ಲಿ,உயிருள்ள
ತಗ್ಗಿಸದ,கண்மூடித்தனமான
ಕೀಟ,பூச்சி
ಕೀಟ ಕೀಟ,பூச்சி பூச்சி
ಕೀಟಸಾಮಾನ್ಯ,பூச்சி
ಕೀಟನಾಶಕ,பூச்சிக்கொல்லி
ಕೀಟಭಾರಿಯ,பூச்சிக்கொல்லி
ಬಿಸಿಲು,இன்சோலேஷன்
ಬಿಡಿಸಲಾಗದ,கரையாத
ಇನ್ಸ್ಟಾರ್ (ಕೀಟ),இன்ஸ்டார் (பூச்சி)
ನಿರಂಕುಶಾಧಿಕಾರಿ,இன்சுலேட்டர்
ಸಂಯೋಜಿತ ರೋಗ ನಿರ್ವಹಣೆ,ஒருங்கிணைந்த நோய் மேலாண்மை
ಸಂಯೋಜಿತ ಪೋಷಕಾಂಶಗಳ ನಿರ್ವಹಣೆ,ஒருங்கிணைந்த ஊட்டச்சத்து மேலாண்மை
ಸಂಯೋಜಿತ ಕೀಟ ನಿರ್ವಹಣೆ,ஒருங்கிணைந்த பூச்சி மேலாண்மை
ತೀವ್ರಗೊಳಿಸುವಿಕೆ,தீவிரம்
ತೀವ್ರ,தீவிர
ಅಂತರ್ರೋಗ,இடைக்கால
ಅಂತರಸಂಪರ್ಕ (ಅಂತರಸಂಪರ್ಕ),இடைக்கணிப்பு (இடைக்கால)
ಆಸಕ್ತಿ,ஆர்வம்
ಅಂತರಪರ್ -ಆವರಣ,இன்டர்னோட்
ಇಂಟರ್ಫೇಸ್ (ಕೋಶ ವಿಭಾಗ),இடைமுகம் (செல் பிரிவு)
ರಾಕ್ಷಸ,இடைக்கணிப்பு
ಅಂತರ್ರೋಗದ,இடை-மாடி
ದಾಸ್ತಾನು,சரக்கு
ವಿಪರ್ಯ,தலைகீழ்
ಆಕ್ರೋಶ,ஈடுபாடு
ಅಯಾನು,அயன்
ವಿಕಿರಣ,கதிர்வீச்சு
ನೀರಾವರಿ,நீர்ப்பாசனம்
ಐಸೊ ಆಲೀಲ್ಸ್,ஐசோ அல்லீல்கள்
ಐಎಸ್ಒ ಉತ್ಪನ್ನ ಕರ್ವ್,ஐஎஸ்ஓ தயாரிப்பு வளைவு
ಐಸೋಬಾರ್,ஐசோபார்
ಐಸೊಗಾಮಿ,ஐசோகாமி
ಪ್ರತ್ಯೇಕತೆ,தனிமைப்படுத்தும் தூரம்
ಸಮೋಪ್ಸುಯು,ஐசோப்ளாய்டு
ಲೋಕದ,ஐசோகண்ட்
ಐಸೋಟೋಪ್,ஐசோடோப்
ಭಾರತೀಯ ಬರ್ಚ್,இந்திய பிர்ச்
ಭಾರತೀಯ ನೀಲಿ ಪೈನ್,இந்திய நீல பைன்
ಭಾರತೀಯ ಚೆರ್ರಿ,இந்திய செர்ரி
ಭಾರತೀಯ ಜುನಿಪರ್,இந்திய ஜூனிபர்
ಭಾರತೀಯ ಕಿನೋ ಮರ,இந்திய கினோ மரம்
ಭಾರತೀಯ ಲೌರಲ್ ಮರ,இந்திய லாரல் மரம்
ಭಾರತೀಯ ಹುಚ್ಚು,இந்திய மேட்
ಭಾರತೀಯ ಹುಚ್ಚು,இந்திய மேட்லர்
ಭಾರತೀಯ ಪೊಡೊ ಫೈಲಮ್,இந்திய போடோ பைலம்
ಇಂಡಿಗೊ,இண்டிகோ
ಇಟಲಿಯ ರಾಗಿ,இத்தாலிய தினை
ದಂತ ಮರ,தந்தம் மரம்
ಐವಿ ಗೌರ್ಡ್/ಲಿಟಲ್ ಸೋರೆಕಾಯಿ,ஐவி சுரைக்காய்/சிறிய சுண்டைக்காய்
ನುಗ್ಗಿ,வெல்லம்
ಜಪೋನಿಕಾ ಅಕ್ಕಿ,ஜபோனிகா அரிசி
ಜಲಾರತಿ,ஜாசிட்
ಜಾವಾನಿಕಾ ಅಕ್ಕಿ,ஜவானிகா ரைஸ்
ಕವಣೆ,கூச்சலிடுதல்
ಜಮ್ ಕೃಷಿ,ஜம் சாகுபடி
ಜಿಗಿಯುವ ಜೀನ್,ஜம்பிங் மரபணு
ಜಲ್ಲಿಕ,குப்பை டி.என்.ஏ
ಬಾಲಕಿಯ ಹಂತ,சிறார் கட்டம்
ಸ ೦ ಗಂಗಲ,ஜகரந்தா
ಜಕ್ಕೆ,ஜாக்ஃப்ரூட்
ಜಾಮಿನ,ஜமுன்
ಮಲ್ಲಿಗೆ,மல்லிகை
ಜಟ್ಟಿ ಖಟ್ಟಿ,ஜட்டி கட்டி
ಜಾಟ್ರೋಫಾ,ஜட்ரோஃபா
ದಣಿಸು,சணல்
ಜಸ್ಸಿಡ್ಸ್,ஜாசிட்ஸ்
ಕವಣೆ,கயோலின்
ಕ್ವಾಲಿನೈಟ್,கயோலினைட்
ಕ್ವಾಲಿನೈಟ್,கயோலினைட்
ಕರಿಚೈಮಾ,கரியென்சிமா
ಕಸಪೋಕ್ತಿ,Karyodesma
ಕಟೋಗಮಿ,கரியோகாமி
ಕ್ಯಾರೋಗ್ರಾಮ್ (ಇಡಿಯೋಗ್ರಾಮ್),கரியோகிராம் (இடைஜியோகிராம்)
ಕರಿಯೊಕಿನಿಸ್,காரியோகினேசிஸ்
ಸ್ವಾರಸ್ಯ,கரியாலஜி
ಕಸಪಂಕ್ತಿ,காரியோலிசிஸ்
ಕರಿಯಾನ್,காரியோன்
ಬಾವ್ಯ,காரியோடைப்
ಕೆಲ್ಪ್ (ಪಾಚಿ),கெல்ப் (ஆல்கா)
ಕೆಲ್ವಿನ್ ಚಕ್ರ,கெல்வின் சுழற்சி
ಕಸ,கெராடின்
ಪಟಲ,கர்னல்
ಖೈರಾ ಕಾಯಿಲೆ,கைரா நோய்
ಖಾರಿಫ್,கரிப்
ತಮಾಷೆ,விளையாடினேன்
ಧನಸಹಾಯ,கினெடோகோர்
ಅಡಿಗೆಮನೆ,சமையலறை தோட்டம்
ಕ್ಲೈನ್‌ಫಿಲ್ಟರ್ ಸಿಂಡ್ರೋಮ್,க்ளீன்ஃபில்டர் நோய்க்குறி
ಕ್ಲೆನೋ ತುಣುಕು,க்ளெனோ துண்டு
ಗಲಾಟೆ,முடிச்சு
ಕೋಚ್ ಅವರ ಪೋಸ್ಟ್ಯುಲೇಟ್,கோச்சின் போஸ்டுலேட்
ಕೊಪ್ಪೆನ್ಸ್ ವರ್ಗೀಕರಣ (ಹವಾಮಾನ),கோபனின் வகைப்பாடு (காலநிலை)
ಕ್ರೆಬ್ಸ್ ಚಕ್ರ,கிரெப்ஸ் சுழற்சி
ಕರ್ಟಿಸಿಸ್,கர்டோசிஸ்
ಕೆವಿಕೆ (ಕೃಷಿ ವ್ಯರ್ಥಾದ ಕೇಂದ್ರ),கே.வி.கே (கிருஷி விஜியன் கேந்திரா)
ಕಾದಮ್,கதம்
ಕಾಲ್ನಡಸು,காலே
ಕಾನ್ಸ್ ಹುಲ್ಲು,கன்ஸ் புல்
ಕರೋಂಡ,கரோண்டா
"ಕಿಡ್ನಿ ಬೀನ್, ರಾಜ್ಮಾ","சிறுநீரக பீன், ராஜ்மா"
ಕಿವಿಫ್ರೂಟ್,கிவிஃப்ரியட்
ನಾಲ್ ಖೋಲ್,KNOL கோல்
ಕಾದು,கோடம்புலி
ಕಾದೋ ರಾಗಿ,கோடோ தினை
ಕೊಕಾಮ್ ಬೆಣ್ಣೆ ಮರ (ಮ್ಯಾಂಗೋಸ್ಟೀನ್),கோகம் வெண்ணெய் மரம் (மங்கோஸ்டீன்)
ಖಮ್ರ ಜೀರುಂಡೆ,கப்ரா வண்டு
ಎಲ್.ಡಿ.50 (ಮಾರಕ ಡೋಸ್ 50),L.D.50 (மரணம் டோஸ் 50)
ಲ್ಯಾಂಡ್ ಟು ಲ್ಯಾಂಡ್,தரையிறக்க ஆய்வகம்
ಹದಗೆಟ್ಟ,லேபிள்
ದುಡಿಮೆ,தொழிலாளர்
ಲ್ಯಾಕ್ ಒಪೆರಾನ್ ಮಾದರಿ,லாக் ஓபரான் மாதிரி
ಪಾದಚಾರಿ,பாலூட்டுதல்
ಲ್ಯಾಕ್ಟೋಜೆನಿಕ್ ಹಾರ್ಮೋನ್ (ಪ್ರೊಲ್ಯಾಕ್ಟಿನ್),லாக்டோஜெனிக் ஹார்மோன் (புரோலாக்டின்)
ಕ್ಷೀರ,லாக்டோஸ்
ಹಿಂದುಳಿಯುವ ಎಳ,பின்தங்கிய இழை
ಲ್ಯಾಂಬ್ಡಾ ಕ್ಲೋನಿಂಗ್ ವೆಕ್ಟರ್,லாம்ப்டா குளோனிங் திசையன்
ಲ್ಯಾಮಿನಾರ್ ಗಾಳಿಯ ಹರಿವು,லேமினார் காற்று ஓட்டம்
ದೀಪದ ಕ್ರೋಮೋಸೋಮ್,விளக்கு தூரிகை குரோமோசோம்
ನೆಲ,நில
ಭೂ ಸಾಮರ್ಥ್ಯ ವರ್ಗೀಕರಣ,நில திறன் வகைப்பாடு
ಭೂ ಸಾಮರ್ಥ್ಯದ ನಕ್ಷೆ,நில திறன் வரைபடம்
ಭೂ ಅವನತಿ,நில சீரழிவு
ಭೂ ಸಮಾನ ಅನುಪಾತ,நில சமமான விகிதம்
ಭೂ ಸ್ಥಾನ,நில சமநிலை
ಭೂ ಸುಧಾರಣೆ,நில மீட்பு
ಭೂದೃಶ್ಯ,இயற்கையை ரசித்தல்
ಭೂ ಸೂಕ್ತತೆ,நில பொருந்தக்கூடிய தன்மை
ಭೂ ಬಳಕೆಯ ಮಾದರಿ,நில பயன்பாட்டு முறை
ಲ್ಯಾಂಗರ್‌ಹ್ಯಾನ್ಸ್ ಕೋಶಗಳು,லாங்கர்ஹான்ஸ் செல்கள்
ಕಳೆದುಹೋಗುವ ದರ,குறைவு வீதம்
ಲಾರ್ವಾಗಳು,லார்வா
ಸುಪ್ತತೆ,தாமதம்
ಸುಪ್ತ,உள்ளுறை
ಸುಪ್ತ ಸೋಂಕು,மறைந்திருக்கும் தொற்று
ಪಾರ್ಶ್ವದ,பக்கவாட்டு
ಲ್ಯಾಟೈಟ್ ಮಣ್ಣು,லேட்டரைட் மண்
ಜರಡಿ,லேடெக்ஸ்
ತತ್ತ್ವ,லாடிரிசம்
ಲ್ಯಾಟಿನ್ ಸ್ಕ್ವೇರ್ ವಿನ್ಯಾಸ (ಎಲ್ಎಸ್ಡಿ),லத்தீன் சதுர வடிவமைப்பு (எல்.எஸ்.டி)
ಚೂರುಪಟ್ಟು,நட்டு
ಕನ್ವರ್ಸಿಟಿವ್ ಬೆನಿಫೇಜ್ ಕಾನೂನು,முக்கிய நன்மை சட்டம்
ನಿರಂತರ ಆದಾಯದ ಕಾನೂನು,நிலையான வருமானத்தின் சட்டம்
ರಿಟರ್ನ್ಸ್ ಕಡಿಮೆಯಾಗುವ ಕಾನೂನು,வருவாயைக் குறைக்கும் சட்டம்
ಹೆಚ್ಚುತ್ತಿರುವ ಮರುಪರಿಶೀಲಿಸುವ ಕಾನೂನು,மீண்டும் அதிகரிக்கும் சட்டம்
ಅಂಶಗಳನ್ನು ಸೀಮಿತಗೊಳಿಸುವ ಕಾನೂನು,கட்டுப்படுத்தும் காரணிகளின் சட்டம்
ಕನಿಷ್ಠ ಕಾನೂನು,குறைந்தபட்ச சட்டம்
ಬದಲಿ ಕಾನೂನು,மாற்று சட்டம்
ವೇರಿಯಬಲ್ ಅನುಪಾತಗಳ ಕಾನೂನು,மாறி விகிதாச்சாரத்தின் சட்டம்
ಹರಿ,அடுக்கு
ಲೆಔಟ್,தளவமைப்பு
ಚೂರು,லீகேட்
ಸೋರಿಕೆ ದಕ್ಷತೆ,கசிவு திறன்
ಲೀಚಿಂಗ್ ಅವಶ್ಯಕತೆ,வெளியேறும் தேவை
ಪ್ರಮುಖ ಎಳೆಯ,முன்னணி ஸ்ட்ராண்ட்
ಎಲೆ ಪ್ರದೇಶದ ಅವಧಿ,இலை பரப்பளவு காலம்
ಎಲೆ ಪ್ರದೇಶದ ಸೂಚ್ಯಂಕ,இலை பகுதி அட்டவணை
ಎಲೆ ಪ್ರದೇಶ ಅನುಪಾತ,இலை பரப்பளவு விகிதம்
ಎಲೆಗಾರ,இலை சுரங்கத் தொழிலாளர்
ಪಟ ಪರೀಕ್ಷೆ,இலை சோதனை
ಎಲೆ,இலை
ಕರಪತ್ರ,துண்டுப்பிரசுரம்
ಗುತ್ತಿಗೆ,குத்தகை
ದ್ವಿಮತಿ,பருப்பு
ಲೀಸಾ - (ಕಡಿಮೆ ಶಕ್ತಿಯ ಇನ್ಪುಟ್ ಸುಸ್ಥಿರ ಕೃಷಿ),LEISA - (குறைந்த ஆற்றல் உள்ளீடு நிலையான விவசாயம்)
ಮೊಲಕಡೆ,Lenticel
ಲೆಂಟೊ ಕ್ಯಾಪಿಲ್ಲರಿ ಪಾಯಿಂಟ್,லென்டோ கேபிலரி புள்ளி
ಕುಣಿಕೆ,லெப்டோனெமா
ಕುಡಲುಬೀಜ,லெப்டோஸ்பிரோசிஸ்
ಲೆಯೋ,லீரோ-மோர்பிக்
ಉಂಗುರ,புண்
ಬೇಸರ,மரணம் பிறழ்வு
ಪಡಗ,லுகோபிளாஸ்ட்
ತೋಟ,நிலை மொட்டை மாடி
ಲೆವೆಲರ್ (ಲೆವೆಲರ್),சமநிலையாளர் (லெவியர்)
ಲೆವೆಲಿಂಗ್ (ಭೂಮಿಯ),சமன் செய்தல் (நிலத்தின்)
ಲೆಯ ಕೃಷಿ,லே விவசாயம்
ಕನಿಷ್ಠ ಲೈಬಿಗ್ ಕಾನೂನು,லிபிக்கின் குறைந்தபட்ச சட்டம்
ಬಂಧನ,லிகேஷன்
ಲಘು ಪರಿಹಾರ ಬಿಂದು,ஒளி இழப்பீட்டு புள்ளி
ಬೆಳಕಿನ ಶುದ್ಧತ್ವ ತೀವ್ರತೆ,ஒளி செறிவு தீவிரம்
ಬೆಳಕಿನ ಪ್ರಸರಣ ಅನುಪಾತ,ஒளி பரிமாற்ற விகிதம்
ಲಘು ಬಲೆ,ஒளி பொறி
ಮಿತಿಗೊಳಿಸುವುದು,லிமிங்
ಮಿತಿಯ,வரம்பு
ಸೀಮಿತಗೊಳಿಸುವ ಅಂಶ,கட்டுப்படுத்தும் காரணி
ಲಿಮೊನೈಟ್,லிமோனைட்
ರೇಖೆ,வரி
ರೇಖೀಯ ಪ್ರತಿಕ್ರಿಯೆ,நேரியல் பதில்
ಸಂಬಂಧ,இணைப்பு
ಸಂಪರ್ಕದ ಗುಂಪು,இணைப்புக் குழு
ಕೊಂಡಿ,இணைப்பான்
ಲಿಂಟ್ ಸೂಚ್ಯಂಕ,லின்ட் இன்டெக்ஸ்
ಕುರಿಮರಿ,லின்டர்ஸ்
ನಿಶರ,கொழுமியம்
ಲಿಪೊಲಿಸಿಸ್,லிபோலிசிஸ்
ದ್ರವೀಕರಣ,கலைப்பு
ಕವಣೆ,லிஸ்டர்
ಕವಣೆ,லிஸ்டர்
ಪಟ್ಟಿ,பட்டியல்
ಅಶ್ಮರೀಗೋಪಿ,லித்தோஸ்பியர்
ಕಸ,குப்பை
ಹಸಿಗೊಬ್ಬರಗಳು,நேரடி தழைக்கூளம்
ಲಿವರ್ ವರ್ಟ್,லிவர்வார்ட்
ಜಾನುವಾರು,கால்நடைகள்
ಸ್ಥಳೀಯ ನಿಯಂತ್ರಣ,உள்ளூர் கட்டுப்பாடு
ಸ್ಥಳ,இடம்
ಮಿಡತೆ,வெட்டுக்கிளி
ವಸತಿ (ಕ್ರಾಪ್ ಲಾಡ್ಜಿಂಗ್),தங்குமிடம் (பயிர் உறைவிடம்)
ಕಸಾಯಿಖಾನೆ,லோடிகுல்
ಸ ೦ ಗಂಗಲ,Lodess
ಲಾಗಾರ್ಥಿಮಿಕ್ ರೂಪಾಂತರ,மடக்கை மாற்றம்
ಲಾಂಗ್ - ಡೇ ಪ್ಲಾಂಟ್,நீண்ட - நாள் ஆலை
ಉದ್ದನೆಯ ತರಂಗ ವಿಕಿರಣ,நீண்ட அலை கதிர்வீச்சு
ಕುಣಿಕೆ,லூப்
ಕಳೆದುಹೋಗುವ,லோப்பிங்
ಚೂರು,மரம் வெட்டுதல்
ಲಡ್ಸ್,லக்ஸ்
ಐಷಾರಾಮಿ ಬಳಕೆ (ಪೋಷಕಾಂಶ),ஆடம்பர நுகர்வு (ஊட்டச்சத்து)
ಐಷಾರಾಮಿ ಜೀನ್‌ಗಳು,சொகுசு மரபணுக்கள்
ಹಳ್ಳಿಗೋಳು,லைகோபீன்
ದುಗ್ಧರಸ,நிணநீர்
ಲೈಸಿಮೀಟರ್,லைசிமீட்டர்
ಜೀವಕೋಶದ ಲೈಸಿಸ್,கலத்தின் லிசிஸ்
ಭಾಷೆಯ,லைசோஜெனி
ಲೈಸೋಸೋಮ್,லைசோசோம்
ಸಣ್ಣ,லைசோசைம்
ಉಕ್ಕಿನ,லாக் மரம்
ಪಟ,லாக்
"ಲೇಡಿ ಫಿಂಗರ್, ಓಕ್ರಾ","லேடிஸ் விரல், ஓக்ரா"
ಲ್ಯಾಂಡ್ ಕ್ಯಾಲ್ಟ್ರಾಪ್ಸ್,லேண்ட் கால்ட்ரோப்ஸ்
ಲಾಂಧನ,லந்தானா
ಚೂರುಪಾರು,லாதிரஸ்
ಕೀಲು,லீக்
ನಿಂಬೆ ಹುಲ್ಲು,எலுமிச்சை புல்
ನಿಂಬೆ,எலுமிச்சை
ಮಸೂರ,பயறு
ಮರಳು,லெக்வோர்ஸ்
ಕೊಂಚು,கீரை
ಲಿಲ್ಲಿ,லில்லி
ಸುಣ್ಣ,சுண்ணாம்பு
ಹಳ್ಳದ,ஆளி விதை
ಪಂಥದ,லிச்சி
ಸ್ವಲ್ಪ ರಾಗಿ,சிறிய தினை
ಲಾಂಗ್ ಕಲ್ಲಂಗಡಿ,நீண்ட முலாம்பழம்
ಉದ್ದನೆಯ ಮೆಣಸು,நீண்ட மிளகு
ಗಡಿನ,லோகாட்
ಕಮಲ,தாமரை
ಕಣ್ಣುಹಾಯ,லுர்சர்ன்
ಲಾವಿನ ಕೀಟ,லாக் பூச்சி
ಲೇಡಿ ಬರ್ಡ್ ಜೀರುಂಡೆ,லேடி பேர்ட் வண்டு
ಎಲೆಗಾರ,இலை சுரங்கத் தொழிலாளர்
ಎಲೆಯ ರೋಲರು,இலை ரோலர்
ಎಲೆಗಳು,இலை வெபர்
ಮಿಡತೆ,வெட்டுக்கிளி
ಬೃಹತ್ ವಿಕಸನ,மைக்ரோ பரிணாமம்
ಸಣ್ಣಕಾಯಿ,மேக்ரோக்ளைமேட்
ಸ್ಥೂಲಕಾಯ,மேக்ரோமிகுலூல்
ಬೃಹತ್ ಪ್ರಮಾಣ,மேக்ரோனேஷன்
ಸಣ್ಣ,மேக்ரோனூட்ரியண்ட்
ಸಣ್ಣ,மேக்ரோபோர்கள்
ಚಾಚು,மாகோட்
ಶಿಲಾಪವ,மாக்மா
ಮೆಗ್ನೀಷರೆ,மெக்னீசியா
ಮೆಗ್ನಾಲ,வெளிமம்
ಕಾಂತೀಯ ಸ್ಟಿರರ್,காந்த அசை
ಪ್ರಮಾಣ,அளவு
ಮಹುವಾ ಕೇಕ್,மஹுவா கேக்
ನಿರ್ವಹಣಕಾರ,பராமரிப்பாளர் வரி
ನಿರ್ವಹಣೆ,பராமரிப்பு
ಮೆಕ್ಕೆ ಜೋಳದ ಶೆಲ್ಲೆಗಾರ,மக்காச்சோளம் ஷெல்லர்
ಬರಡಾದ,ஆண் மலட்டு
ವಿರೂಪತೆ,செயலிழப்பு
ಕೆಡುಮಾಡುವಿಕೆ,வீரியம்
ಅಪೌಷ್ಟಿಕತೆ,ஊட்டச்சத்து குறைபாடு
ದುರುಪಯೋಗ,முறைகேடு
ಗದ್ದಲ,மால்டிங்
ಗಲ್ಲಿಗೇರಿಸು,மேலாளர்
ಮ್ಯಾಂಡ್ರೋವ್,சதுப்புநிலங்கள்
ಕುರಿಮರಿ,மனோமீட்டர்
ಕುರಿಮರಿ,மனோமீட்டர்
ಮಾಂಟಿಸ್ಸಾ (ಲಾಗರಿಥಮ್ನ),மன்டிசா (மடக்கை)
ಗೊಬ್ಬರ,உரம்
ಗೊಬ್ಬರ,உரமாக்குதல்
ಅಂಚಿನ,ஓரளவு
