Tamil,Punjabi
சமச்சீர் நெட்வொர்க்,ਸੰਤੁਲਿਤ ਨੈੱਟਵਰਕ
பேண்ட்,ਜਥਾ
பேண்ட்பாஸ்,ਬੈਂਡਪਾਸ
பேண்ட்பாஸ் வடிகட்டி,ਬੈਂਡਪਾਸ ਫਿਲਟਰ
பேண்ட் அச்சுப்பொறி,ਬੈਂਡ ਪ੍ਰਿੰਟਰ
பேண்ட் ஸ்டாப் வடிகட்டி,ਬੈਂਡ ਸਟੌਪ ਫਿਲਟਰ
அலைவரிசை,ਬੈਂਡਵਿਡਥ
பேனர் சொல்,ਬੈਨਰ ਸ਼ਬਦ
பார் குறியீடு,ਬਾਰ ਕੋਡ
பார் குறியீடு ரீடர்,ਬਾਰ ਕੋਡ ਰੀਡਰ
பட்டை குறி படிப்பான் வருடி,ਬਾਰ ਕੋਡ ਸਕੈਨਰ
பார் அச்சுப்பொறி,ਬਾਰ ਪ੍ਰਿੰਟਰ
பீப்பாய் அச்சிடுதல் (= டிரம் அச்சிடுதல்),ਬੈਰਲ ਪ੍ਰਿੰਟਿੰਗ (= ਡਰੱਮ ਪ੍ਰਿੰਟਿੰਗ)
அடித்தளம்,ਅਧਾਰ
அடிப்படை முகவரி,ਅਧਾਰ ਪਤਾ
அடிப்படை முகவரி,ਅਧਾਰ ਹੱਲ
அடிப்படை முகவரி பதிவு,ਬੇਸ ਪਤਾ ਰਜਿਸਟਰ
தள இசைக்குழு,ਅਧਾਰ ਬੈਂਡ
அடிப்படை இசைக்குழு சேனல்,ਬੇਸ ਬੈਂਡ ਚੈਨਲ
அடிப்படையிலான சேமிப்பக ஒதுக்கீடு,ਅਧਾਰਤ ਸਟੋਰੇਜ ਅਲਾਟਮੈਂਟ
அடிப்படையிலான மாறி,ਅਧਾਰਿਤ ਵੇਰੀਏਬਲ
அடிப்படை உறுப்பு,ਅਧਾਰ ਤੱਤ
தள உருப்படி,ਅਧਾਰ ਆਈਟਮ
அடிப்படை மொழி,ਅਧਾਰ ਭਾਸ਼ਾ
அடிப்படை குறியீடு,ਬੇਸ ਸੰਕੇਤ
அடிப்படை எண்,ਅਧਾਰ ਨੰਬਰ
தள பதிவு,ਬੇਸ ਰਜਿਸਟਰ
அடிப்படை தொகுதி,ਅਧਾਰ ਵਾਲੀਅਮ
அடிப்படை,ਮੁੱ The ਲੀ
அடிப்படை அணுகல் முறை,ਮੁ The ਲੇ ਪਹੁੰਚ ਵਿਧੀ
அடிப்படை பைனரி ஏற்றி,ਮੁੱ basic ਲੇ ਬਾਈਨਰੀ ਲੋਡਰ
அடிப்படை குறியீடு,ਮੁ note ਲਾ ਕੋਡ
அடிப்படை குறியீட்டு முறை,ਮੁੱ port ਲਾ ਕੋਡਿੰਗ
அடிப்படை நேரடி அணுகல் முறை,ਮੁੱ ord ਲਾ ਸਿੱਧੀ ਪਹੁੰਚ ਵਿਧੀ
அடிப்படை பரிமாற்றம்  வடிவம்,ਮੁ storication ਲੀ ਐਕਸਚੇਂਜ  ਫਾਰਮੈਟ
அடிப்படை வெளிப்புறம்  செயல்பாடு,ਮੁੱ basic ਲੀ ਬਾਹਰੀ  ਫੰਕਸ਼ਨ
அடிப்படை உள்ளீடு/வெளியீடு,ਮੁੱ into ਲੀ ਇਨਪੁਟ / ਆਉਟਪੁੱਟ
அடிப்படை அறிவுறுத்தல்,ਮੁੱ primary ਲੀ ਹਦਾਇਤਾਂ
அடிப்படை இணைப்பு,ਮੁ The ਲੀ ਲਿੰਕਾਜ
அடிப்படை லூப்பிங்,ਬੁਨਿਆਦੀ ਲੂਪਿੰਗ
அடிப்படை அணி,ਬੇਸਿਕ ਮੈਟ੍ਰਿਕਸ
அடிப்படை மேட்ரிக்ஸ் அறிவுறுத்தல்,ਮੁ The ਲੀ ਮੈਟ੍ਰਿਕਸ ਹਦਾਇਤ
அடிப்படை உண்மையான மாறிலி,ਮੁੱ ordal ਲਾ ਅਸਲ ਨਿਰੰਤਰ
அடிப்படை தொடர்ச்சியான அணுகல் முறை,ਮੁ basic ਲੇ ਕ੍ਰਮਵਾਰ ਪਹੁੰਚ ਵਿਧੀ
அடிப்படை சேவை,ਮੁੱ The ਲੀ ਸੇਵਾ
அடிப்படை சந்தா,ਮੁ S ਸਬਸਕ੍ਰਿਪਟ
அடிப்படை கணினி அறிவுறுத்தல்,ਮੁ System ਲੀ ਸਿਸਟਮ ਨਿਰਦੇਸ਼
அடிப்படை தொலைத்தொடர்பு அணுகல் முறை,ਬੇਸਿਕ ਦੂਰ ਸੰਚਾਰ ਐਕਸੈਸ ਵਿਧੀ
அடிப்படை எடை,ਬੁਨਿਆਦੀ ਭਾਰ
தொகுதி,ਬੈਚ
தொகுதி கட்டுப்பாட்டு பதிவு,ਬੈਚ ਕੰਟਰੋਲ ਰਿਕਾਰਡ
தொகுக்கப்பட்ட தொடர்பு,ਬੱਲੇਬਾਜ਼ ਸੰਚਾਰ
தொகுக்கப்பட்ட வேலை,ਬੱਲੇਬਾਜ਼ੀ
தொகுதி தலைப்பு ஆவணம்,ਬੈਚ ਹੈਡਰ ਡੌਕੂਮੈਂਟ
தொகுதி,ਬਾਈਪਿੰਗ
தொகுதி இயக்க முறைமை,ਬੈਚ ਓਪਰੇਟਿੰਗ ਸਿਸਟਮ
தொகுதி பகிர்வு,ਬੈਚ ਭਾਗ
தொகுதி நிலை,ਬੈਚ ਦੀ ਸਥਿਤੀ
தொகுதி செயலாக்கம்,ਬੈਚ ਪ੍ਰੋਸੈਸਿੰਗ
தொகுதி பகுதி,ਬੈਚ ਖੇਤਰ
தொகுதி அமர்வு,ਬੈਚ ਸੈਸ਼ਨ
தொகுதி முனையம்,ਬੈਚ ਟਰਮੀਨਲ
தொகுதி டிக்கெட்,ਬੈਚ ਦੀ ਟਿਕਟ
தொகுதி மொத்தம்,ਬੈਚ ਕੁੱਲ
தொகுதி பரிவர்த்தனை கோப்பு,ਬੈਚ ਟ੍ਰਾਂਜੈਕਸ਼ਨ ਫਾਈਲ
பேட்டன் சிஸ்டம் (= கோர்டோனியர் சிஸ்டம் = பீக்-ஏ-- பூ அமைப்பு),ਬੈਟਸ ਸਿਸਟਮ (= ਕੋਰੋਨਿਅਰ ਸਿਸਟਮ = peek-auturopy)
பாட்,ਬਾਡ
பாடோட் குறியீடு,ਬੇਡੋਟ ਕੋਡ
பாட் குறியீடு,ਬਾਡ ਕੋਡ
பாட் வீதம்,ਬਾਉਡ ਰੇਟ
மணி,ਮਣਕੇ
பீம் விலகல்,ਸ਼ਤੀਰ
கற்றை கடை,ਬੀਮ ਸਟੋਰ
பீம் அகலம் (= துளை கோணம்),ਸ਼ਾਹਮਿਦ (= ਅਪਰਚਰ ਐਂਗਲ)
அடி,ਕੁੱਟਿਆ
தொடங்கு,ਸ਼ੁਰੂ
தொகுதி தொடங்கு,ਬਲਾਕ ਸ਼ੁਰੂ ਕਰੋ
கோப்பு லேபிளின் ஆரம்பம்,ਇੱਕ ਫਾਈਲ ਲੇਬਲ ਦੀ ਸ਼ੁਰੂਆਤ
தகவல் மார்க்கரின் ஆரம்பம்,ਜਾਣਕਾਰੀ ਮਾਰਕਰ ਦੀ ਸ਼ੁਰੂਆਤ
டேப் அடையாளத்தின் ஆரம்பம்,ਟੇਪ ਦੇ ਨਿਸ਼ਾਨ ਦੀ ਸ਼ੁਰੂਆਤ
தொகுதி லேபிளின் ஆரம்பம்,ਵਾਲੀਅਮ ਲੇਬਲ ਦੀ ਸ਼ੁਰੂਆਤ
பெல் கேரக்டர்,ਘੰਟੀ ਚਰਿੱਤਰ
பெல்ஃபாஸ்ட்,ਘੰਟੀ
பெஞ்ச் குறி,ਬੇਂਚਮਾਰਕ
பெஞ்ச்மார்க் வழக்கமான,ਬੈਂਚਮਾਰਕ ਰੁਟੀਨ
பெஞ்ச்மார்க் சோதனை,ਬੈਂਚਮਾਰਕ ਟੈਸਟ
சார்பு,ਬਿਆਸ
சார்பு விலகல்,ਬਿਆਸ ਵਿਗਾੜ
சார்பு சோதனை,ਬਿਆਸ ਟੈਸਟਿੰਗ
நூலியல்,ਕਿਤਾਬਚਾ
பங்களிப்பு செயல்பாடு (= சமநிலை  செயல்பாடு),ਬਿੰਸਨਲ ਆਪਸ਼ਨ (= ਸਮਾਨਤਾ)  ਓਪਰੇਸ਼ਨ)
பைகனெட் வரைபடம்,ਬਿੰਕਸਡ ਗ੍ਰਾਫ
ஏலம்,ਬੋਲੀ
இருதரப்பு பஸ்,ਬਾਈਡੈਂਸ਼ਨਲ ਬੱਸ
இருதரப்பு ஓட்டம்,ਦੁਵੱਲੀ ਵਹਾਅ
இருதரப்பு அச்சிடுதல்,ਦੁਮਚਾਨੀ ਪ੍ਰਿੰਟਿੰਗ
பிளவுபடுத்தல்,ਧੜਕਣ
இரும,ਬਾਈਨਰੀ
பைனரி தோராயமாக்கல்,ਬਾਈਨਰੀ ਅੰਦਾਜ਼ਨ
பைனரி எண்கணித செயல்பாடு,ਬਾਈਨਰੀ ਹਿਸਾਬ ਆਪ੍ਰੇਸ਼ਨ
பைரான் அட்டை,ਬਾਈਨਰੀ ਕਾਰਡ
ஈரகள் செல்,ਬਾਈਨਰੀ ਸੈੱਲ
இருமச் சங்கிலி,ਬਾਈਨਰੀ ਚੇਨ
பைனரி தேர்வு,ਬਾਈਨਰੀ ਚੋਣ
பைனரி தேர்வு மாதிரி,ਬਾਈਨਰੀ ਚੋਣ ਮਾਡਲ
பைனரி சாப் (= டைகோட்மைசிங் தேடல்),ਬਾਈਨਰੀ ਚੋਪ (= dichotmiing ਖੋਜ)
இருமைக் குறியீடு,ਬਾਈਨਰੀ ਕੋਡ
பைனரி குறியீட்டு எழுத்து,ਬਾਈਨਰੀ ਕੋਡ ਕੀਤਾ ਗਿਆ ਅੱਖਰ
பைனரி குறியீட்டு தசம,ਬਾਈਨਰੀ ਕੋਡਡ ਦਸ਼ਮਲਵ
பைனரி குறியீட்டு தசம குறியீடு,ਬਾਈਨਰੀ ਕੋਡਡ ਦਸ਼ਮਲਵ ਕੋਡ
பைனரி குறியீட்டு தசம பரிமாற்ற குறியீடு,ਬਾਈਨਰੀ ਕੋਡਡ ਦਸ਼ਮਲਵ ਇੰਟਰਚੇਂਜ ਕੋਡ
பைனரி குறியீட்டு தசம பிரதிநிதித்துவம்,ਬਾਈਨਰੀ ਕੋਡਡ ਦਸ਼ਮਲਵ ਪ੍ਰਤੀਨਿਧਤਾ
பைனரி குறியீட்டு தசம அமைப்பு,ਬਾਈਨਰੀ ਕੋਡਡ ਦਸ਼ਮਲਵ ਪ੍ਰਣਾਲੀ
பைனரி-குறியிடப்பட்ட தசமத்திற்கு தசம மாற்றி,ਬਾਈਨਰੀ-ਕੋਡਿਡ ਦਸ਼ਮਲਵ-ਦਸ਼ਮਲਵ ਕਨਵਰਟਰ ਨੂੰ
பைனரி குறியீட்டு இலக்க,ਬਾਈਨਰੀ ਕੋਡਿਡ ਅੰਕ
பைனரி குறியீட்டு குறியீடு,ਬਾਈਨਰੀ ਕੋਡਿਡ ਸੰਕੇਤ
பைனரி குறியீட்டு,ਬਾਈਨਰੀਕੋਡਿੰਗ
பைனரி கட்டுப்பாடு ஆக்டல்,ਬਾਈਨਰੀ ਕੰਟਰੋਲ ਓਕਟਲ
பைனரி மாற்றம்,ਬਾਈਨਰੀ ਰੂਪਾਂਤਰਣ
இரும கவுண்டர்,ਬਾਈਨਰੀ ਕਾਉਂਟਰ
ஈரான் இலக்கம்,ਬਾਈਨਰੀ ਅੰਕ
பைனரி இலக்க எழுத்து,ਬਾਈਨਰੀ ਅੰਕ ਦਾ ਅੱਖਰ
இருமுக் உறுப்பு,ਬਾਈਨਰੀ ਤੱਤ
ஈரான் உறுப்பு சரம்,ਬਾਈਨਰੀ ਐਲੀਮੈਂਟ ਸਤਰ
பைனரி அரை சேர்க்கை,ਬਾਈਨਰੀ ਹਾਫ ਐਡਰ
பைனரி அதிகரிக்கும் பிரதிநிதித்துவம்,ਬਾਈਨਰੀ ਵਾਧਾਮੈਂਟਲ ਪ੍ਰਤੀਨਿਧਤਾ
பைனரி ஏற்றி,ਬਾਈਨਰੀ ਲੋਡਰ
பைனரி லாஜிக் நெட்வொர்க்,ਬਾਈਨਰੀ ਲੌਜਿਕ ਨੈਟਵਰਕ
இருமைக் குறியீடு,ਬਾਈਨਰੀ ਸੰਕੇਤ
இரும எண்,ਬਾਈਨਰੀ ਨੰਬਰ
பைரான் எண் அமைப்பு,ਬਾਈਨਰੀ ਨੰਬਰ ਸਿਸਟਮ
பைரான் எண்,ਬਾਈਨਰੀ ਅੰਕੀ
பைனரி எண் அமைப்பு,ਬਾਈਨਰੀ ਅੰਕੀ ਪ੍ਰਣਾਲੀ
பைனரி செயல்பாட்டு குறியீடு,ਬਾਈਨਰੀ ਆਪ੍ਰੇਸ਼ਨ ਕੋਡ
இருமல் ஆபரேட்டர்,ਬਾਈਨਰੀ ਆਪਰੇਟਰ
இரும ஜோடி,ਬਾਈਨਰੀ ਜੋੜਾ
பைனரி படத் தரவு,ਬਾਈਨਰੀ ਤਸਵੀਰ ਡੇਟਾ
இரும புள்ளி,ਬਾਈਨਰੀ ਪੁਆਇੰਟ
இருமர் நிரல்,ਬਾਈਨਰੀ ਪ੍ਰੋਗਰਾਮ
பைனரி உறவு,ਬਾਈਨਰੀ ਸੰਬੰਧ
இருமுத் தேடல்,ਬਾਈਨਰੀ ਖੋਜ
பைனரி தேடல் வழிமுறை,ਬਾਈਨਰੀ ਖੋਜ ਐਲਗੋਰਿਦਮ
பைனரி தொடர் சமிக்ஞை வீதம்,ਬਾਈਨਰੀ ਸੀਰੀਅਲ ਸਿਗਨਲਿੰਗ ਰੇਟ
பைனரி சமச்சீர் சேனல்,ਬਾਈਨਰੀ ਸਮਮਿਤੀ ਚੈਨਲ
பைனரி ஒத்திசைவு தொடர்பு,ਬਾਈਨਰੀ ਸਮਕਾਲੀਨ ਸੰਚਾਰ
பைனரி ஒத்திசைவு பரிமாற்றம்,ਬਾਈਨਰੀ ਸਮਕਾਲੀਨ ਸੰਚਾਰ
ஈரான் மரம்,ਬਾਈਨਰੀ ਟ੍ਰੀ
கட்டுதல்,ਬੰਨ੍ਹ
பைண்டர் குழு,ਬਾਈਡਰ ਸਮੂਹ
பைண்டர்-துளை அட்டை,ਬਾਈਡਰ-ਹੋਲ ਕਾਰਡ
பிணைப்பு,ਬਾਈਡਿੰਗ
பிணைப்பு நேரம்,ਬਾਈਡਿੰਗ ਸਮਾਂ
பயோமெடிக்கல் கம்ப்யூட்டிங்,ਬਾਇਓਮੈਡਿਕਲ ਕੰਪਿ uting ਟਿੰਗ
பயோமெடிக்கல் திட்டம்,ਬਾਇਓਮੈਡੀਕਲ ਪ੍ਰੋਗਰਾਮ
பயோனிக்ஸ்,ਬਾਇਓਨਿਕਸ
இரு கட்சி வரைபடம்,ਬੋਇਪਾਰਟਾਈਟ ਗ੍ਰਾਫ
இரு கட்சி மரம்,ਬਿਪ ਸਰਕਾਰ ਦਾ ਰੁੱਖ
இருமுனை,ਬਾਈਪੋਲਰ
இருமுனை நினைவகம்,ਬਾਈਪੋਲਰ ਮੈਮੋਰੀ
இருமுனை பரிமாற்றம் (= துருவ பரிமாற்றம்),ਬਾਈਪੋਲਰ ਟ੍ਰਾਂਸਮਿਸ਼ਨ (= ਪੋਲਰ ਪ੍ਰਸਾਰਣ)
இரு குறியீடு,ਬਾਇਸਕਿਆਰੀ ਕੋਡ
பிறப்பு-இறப்பு செயல்முறை,ਜਨਮ-ਮੌਤ ਦੀ ਪ੍ਰਕਿਰਿਆ
இருசக்கர வழிமுறை,ਹਿਸਵੇਂ ਐਲਗੋਰਿਦਮ
பிஸ்டபிள்,ਬਤੀਤ
பிஸ்டபிள் சுற்று,ਬਿਸਟਰਬਲ ਸਰਕਟ
பிஸ்டபிள் சாதனம்,ਬਿਸਟਰ ਯੋਗ ਉਪਕਰਣ
பிஸ்டபிள் மல்டிவிபிரேட்டர்,ਬਿਸਬਵਾਨ ਮਲਟੀਵੀਰੇਟਰ
பிஸ்டபிள் தூண்டுதல் சுற்று (= பிஸ்டபிள் சுற்று),ਬਿਸਟਰੈਸਟ ਟਰਿੱਗਰ ਸਰਕਟ (= ਬਿਸਟਬਲ ਸਰਕਟ)
பிசின்ரானஸ்,ਬਿਸਲਕੈਨਸ
பிட்,ਬਿੱਟ
பிட் பம்மிங்,ਬਿੱਟ ਬੌਮਿੰਗ
பிட் அடர்த்தி,ਬਿੱਟ ਘਣਤਾ
பிட் வழிமுறை,ਬਿੱਟ ਹਦਾਇਤ
பிட் இடம்,ਬਿੱਟ ਦੀ ਸਥਿਤੀ
பிட் இணை,ਬਿੱਟ ਪੈਰਲਲਲ
பிட் முறை,ਬਿੱਟ ਪੈਟਰਨ
பிட் நிலை,ਬਿੱਟ ਸਥਿਤੀ
பிட் வீதம்,ਬਿੱਟ ਰੇਟ
பிட் சீரியல்,ਬਿੱਟ ਸੀਰੀਅਲ
பிட் துண்டு,ਬਿੱਟ ਟੁਕੜਾ
பிட் ஸ்லைஸ் நுண்செயலி,ਬਿੱਟ ਟੁਕੜਾ ਮਾਈਕ੍ਰੋਪ੍ਰੋਸੈਸਰ
பிட் ஸ்லைசிங் செயலி,ਬਿੱਟ ਕੱਟਣ ਵਾਲੇ ਪ੍ਰੋਸੈਸਰ
வினாடிக்கு பிட்கள்,ਬਿੱਟ ਪ੍ਰਤੀ ਸਕਿੰਟ
பிட் சேமிப்பு,ਬਿੱਟ ਸਟੋਰੇਜ
பிட் சரம்,ਬਿੱਟ ਸਤਰ
பிட் சரம் ஆபரேட்டர்,ਬਿੱਟ ਸਤਰਾਂ ਦਾ ਆਪਰੇਟਰ
பிட் டிராக்,ਬਿੱਟ ਟਰੈਕ
பிவாரேட் பின்னடைவு பகுப்பாய்வு,ਬਾਈਰੈਟ ਰਿਵਰੈਸ਼ਨ ਵਿਸ਼ਲੇਸ਼ਣ
கருப்பு பதிவு,ਕਾਲੀ ਰਿਕਾਰਡਿੰਗ
வெற்று,ਖਾਲੀ
வெற்று எழுத்து,ਖਾਲੀ ਅੱਖਰ
வெற்று சுருள்,ਖਾਲੀ ਕੋਇਲ
வெற்று பொதுவானது,ਖਾਲੀ ਆਮ
வெற்று டெலீட்டர்,ਖਾਲੀ ਹਿਸਾਬ
வெற்று வட்டு,ਖਾਲੀ ਡਿਸਕੀਟ
வெற்று,ਖਾਲੀ
வெற்று வழிமுறை,ਖਾਲੀ ਹਦਾਇਤ
குண்டு வெடிப்பு,ਧਮਾਕਾ
இரத்தம்,ਖੂਨ ਵਗਣਾ
குருட்டு,ਅੰਨ੍ਹੇ
குருட்டு விசை பலகை,ਅੰਨ੍ਹੇ ਕੁੰਜੀ ਬੋਰਡ
பி-லைன் (= குறியீட்டு பதிவு),ਬੀ-ਲਾਈਨ (= ਇੰਡੈਕਸ ਰਜਿਸਟਰ)
ஒளிரும்,ਝਪਕਣਾ
எண்ணுதல் எண்ணுதல்,ਛਾਲੇ ਦੀ ਗਿਣਤੀ
Blip (= ஆவண குறி),ਬਲਿੱਪ (= ਡੌਕੂਮੈਂਟ ਮਾਰਕ)
ஆனந்த வகைப்பாடு,ਬਲੈਸਟ ਵਰਗੀਕਰਣ
தொகுதி,ਬਲਾਕ
தொகுதி உடல்,ਬਲਾਕ ਬਾਡੀ
தொகுதி ரத்துசெய் எழுத்தை,ਅੱਖਰ ਨੂੰ ਰੱਦ ਕਰੋ ਅੱਖਰ
தொகுதி சோதனை,ਬਲਾਕ ਚੈੱਕ
தொகுதி காசோலை எழுத்து,ਚੈੱਕ ਅੱਖਰ
தொகுதி சோதனை நடைமுறை,ਬਲਾਕ ਚੈੱਕ ਵਿਧੀ
தொகுதி கட்டுப்பாடு,ਬਲਾਕ ਕੰਟਰੋਲ
தொகுதி கட்டுப்பாட்டு தலைப்பு,ਬਲਾਕ ਕੰਟਰੋਲ ਸਿਰਲੇਖ
தொகுதி கட்டுப்பாட்டு அலகு,ਬਲਾਕ ਕੰਟਰੋਲ ਯੂਨਿਟ
தொகுதி நகல்,ਬਲਾਕ ਕਾਪੀ
தொகுதி வரைபடம்,ਬਲਾਕ ਚਿੱਤਰ
தடுக்கப்பட்ட கோப்பு,ਬਲੌਕਡ ਫਾਈਲ
தொகுதி பிழை வீதம்,ਬਲਾਕ ਗਲਤੀ ਦਰ
தடுப்பு,ਬਲੌਕ
தொகுதி இடைவெளி (= இடைநிலை இடைவெளி,ਬਲਾਕ ਪਾੜਾ (= ਅੰਤਰਾਲ ਬਲਾਕ ਪਾੜਾ)
தொகுதி தலை,ਬਲਾਕ ਸਿਰ
தொகுதி தலைப்பு,ਬਲਾਕ ਸਿਰਲੇਖ
தொகுதி தலைப்பு அறிக்கை,ਬਲਾਕ ਸਿਰਲੇਖ ਬਿਆਨ
பிளாக் புறக்கணிப்பு தன்மையை (= தொகுதி ரத்துசெய்  எழுத்து),ਅੱਖਰ ਨੂੰ ਨਜ਼ਰਅੰਦਾਜ਼ ਕਰੋ (= ਬਲਾਕ ਰੱਦ ਕਰੋ)  ਅੱਖਰ)
தடுப்பு,ਰੋਕ
தடுக்கும் காரணி,ਬਲਾਕਿੰਗ ਫੈਕਟਰ
பதிவுகளைத் தடுப்பது (= பதிவுகளின் குழு),ਰਿਕਾਰਡ ਨੂੰ ਰੋਕਣਾ (= ਰਿਕਾਰਡਾਂ ਦਾ ਸਮੂਹ)
தொகுதி நீளம்,ਬਲਾਕ ਲੰਬਾਈ
தொகுதி பட்டியல்,ਬਲਾਕ ਸੂਚੀ
தொகுதி இயக்கம்,ਬਲਾਕ ਅੰਦੋਲਨ
மல்டிபிளெக்சர் சேனலைத் தடுக்கும்,ਮਲਟੀਪਲੈਕਸਰ ਚੈਨਲ ਨੂੰ ਬਲਾਕ ਕਰੋ
மல்டிபிளெக்சர் பயன்முறையைத் தடுக்கும்,ਰੋਕੋ ਮਲਟੀਪਲੈਕਸਰ ਮੋਡ
தொகுதி சமநிலை அமைப்பு,ਸਮਾਨਤਾ ਪ੍ਰਣਾਲੀ ਨੂੰ ਰੋਕੋ
தொகுதி முன்னொட்டு,ਬਲਾਕ ਅਗੇਤਰ
தொகுதி பதிவு,ਬਲਾਕ ਰਿਕਾਰਡ
பிளாக் பிரிப்பான்,ਬਲਾਕ ਵੱਖ ਕਰੋ
தொகுதி பிரிப்பு,ਬਲਾਕ ਵਿਛੋੜਾ
தொகுதி அளவு,ਬਲਾਕ ਦਾ ਆਕਾਰ
தொகுதி வரிசை,ਬਲਾਕ ਲੜੀਬੱਧ
தொகுதி அமைப்பு,ਬਲਾਕ structure ਾਂਚਾ
கட்டமைக்கப்பட்ட மொழியைத் தடுக்கும்,ਬਲਾਕ struct ਾਂਚਾਗਤ ਭਾਸ਼ਾ
தொகுதி ஒத்திசைவு,ਬਲਾਕ ਸਿੰਕ੍ਰੋਨਾਈਜ਼ੇਸ਼ਨ
தொகுதி பரிமாற்றம்,ਬਲਾਕ ਟ੍ਰਾਂਸਫਰ
தொகுதி பரிமாற்ற செயல்பாடு,ਬਲਾਕ ਟ੍ਰਾਂਸਫਰ ਫੰਕਸ਼ਨ
அடி,ਉਡਾ
மீண்டும் ஊதி,ਵਾਪਸ ਉਡਾ ਦਿਓ
வீசுதல்,ਉਡਾਉਣਾ
நீல நாடா திட்டம்,ਨੀਲਾ ਰਿਬਨ ਪ੍ਰੋਗਰਾਮ
தைரியமான முகம்,ਬੋਲਡ ਚਿਹਰਾ
நூல்,ਕਿਤਾਬ
புத்தக செய்தி,ਕਿਤਾਬ ਦਾ ਸੁਨੇਹਾ
பூலியன் நிறைவு,ਬੂਲੀਅਨ ਪੂਰਕ
பூலியன் இணைப்பு,ਬੁਲੀਅਨ ਕੁਨੈਕਟਿਵ
பூலியன் தரவு வகை,ਬੁਲੀਅਨ ਡਾਟਾ ਕਿਸਮ
பூலியன் செயல்பாடு,ਬੁਲੀਅਨ ਫੰਕਸ਼ਨ
பூலியன் செயல்பாடு,ਬੂਲੀਅਨ ਦਾ ਕੰਮ
பூலியன் செயல்பாட்டு அட்டவணை,ਬੂਲੀਅਨ ਆਪ੍ਰੇਸ਼ਨ ਟੇਬਲ
பூலியன் ஆபரேட்டர்,ਬੂਲੀਅਨ ਆਪਰੇਟਰ
பூட்லெக் நிரல்,ਬੂਟਲੈਗ ਪ੍ਰੋਗਰਾਮ
துவக்க பட்டா ஏற்றி,ਬੂਟ ਸਟ੍ਰੈਪ ਲੋਡਰ
துவக்க பட்டா நினைவகம்,ਬੂਟ ਸਟ੍ਰੈਪ ਮੈਮੋਰੀ
துவக்க ஸ்ட்ராப்பிங்,ਬੂਟ ਸਟ੍ਰੈਪਿੰਗ
துவக்க ஸ்ட்ராப்பிங் அனலாக் கணினி,ਬੂਟ ਪੱਟਾ ਐਨਾਲਾਗ ਕੰਪਿ .ਟਰ
துவக்க ஸ்ட்ராப்பிங் மொழி செயலி,ਬੂਟ ਪਰਾਗਣਾ ਭਾਸ਼ਾ ਪ੍ਰੋਸੈਸਰ
கடன் வாங்கவும்,ਉਧਾਰ
கடன் இலக்க,ਉਧਾਰ
போவே தொடர்பு,ਦੋਨੋ ਸੰਚਾਰ
போவே செயல்பாடு,ਦੋਨੋ ਕਾਰਵਾਈ
பாட்டம்-அப் முறை (= குறைப்பு முறை),ਥੱਲੇ-ਅਪ ਵਿਧੀ (= ਕਮੀ method ੰਗ)
துள்ளல்,ਉਛਾਲ
கட்டுப்பட்ட,ਬੰਨ੍ਹਿਆ
எல்லை,ਸੀਮਾ
எல்லை சீரமைப்பு,ਸੀਮਾ ਅਲਾਈਨਮੈਂਟ
எல்லை சோதனை,ਸੀਮਾ ਟੈਸਟ
பரபரப்பான மணிநேரம்,ਰੁਝੇਵੇਂ ਵਾਲਾ ਸਮਾਂ ਬੰਨ੍ਹਣਾ
வரம்புகள் பதிவு,ਸੀਮਾ ਰਜਿਸਟਰ
கிளை,ਸ਼ਾਖਾ
கிளை மற்றும் கட்டுப்பட்ட முறை,ਸ਼ਾਖਾ ਅਤੇ ਬੱਧ method ੰਗ
கிளை கேபிள்,ਸ਼ਾਖਾ ਕੇਬਲ
கிளைகள்,ਸ਼ਾਖਾ
கிளை நெட்வொர்க்,ਸ਼ਾਖਾ ਨੈਟਵਰਕ
கிளை அறிவுறுத்தல்,ਸ਼ਾਖਾ ਦੀ ਹਦਾਇਤ
கிளை புள்ளி,ਸ਼ਾਖਾ ਬਿੰਦੂ
கிளை செயலாக்கம்,ਸ਼ਾਖਾ ਪ੍ਰੋਸੈਸਿੰਗ
கிளை அட்டவணை,ਸ਼ਾਖਾ ਟੇਬਲ
இடைவெளி,ਬਰੇਕ
Break விசை,ਬਰੇਕ ਕੁੰਜੀ
முறிவு புள்ளி,ਬਰੇਕ ਪੁਆਇੰਟ
பிரேக் பாயிண்ட் ஹால்ட்,ਬਰੇਕ ਪੁਆਇੰਟ ਰੋਕੋ
பிரேக் பாயிண்ட் வழிமுறை,ਬਰੇਕ ਪੁਆਇੰਟ ਹਦਾਇਤ
பிரேக் பாயிண்ட் சுவிட்ச்,ਬਰੇਕ ਪੁਆਇੰਟ ਸਵਿੱਚ
இடைவெளி வரிசை,ਬਰੇਕ ਕ੍ਰਮ
பிரிட்ஜ் குழாய்,ਬ੍ਰਿਜਡ ਟੈਪ
பிரிட்ஜ்வேர்,ਬਰਿੱਜਵੇਅਰ
பாலம்,ਬ੍ਰਿਜਿੰਗ
பிரகாச விகிதம்,ਚਮਕ ਅਨੁਪਾਤ
பிராட் பேண்ட்,ਬ੍ਰੌਡ ਬੈਂਡ
ஒளிபரப்பு முறை,ਬਰਾਡਕਾਸਟ ਮੋਡ
