Gujarati,Punjabi
બોન્ડનો સામનો કરવો,ਬਾਂਡ ਦਾ ਸਾਹਮਣਾ ਕਰਨਾ
સલામતીનું પરિબળ,ਸੁਰੱਖਿਆ ਦਾ ਕਾਰਕ
પડવું,ਗਿਰਾਵਟ
ફેસિયા,ਫੇਸੀਆ
ફેસિયા બોર્ડ,ਫੇਸੀਆ ਬੋਰਡ
દોષ,ਨੁਕਸ
ક્ષેત્રની ભેજ,ਖੇਤ ਦੀ ਨਮੀ
અંતિમ ભેજ સમકક્ષ,ਅੰਤਮ ਨਮੀ ਦੇ ਬਰਾਬਰ
ફિલેટ (મોર્ટારનું),ਫਿਲਟ (ਮੋਰਟਾਰ ਦਾ)
અંતિમ,ਫਾਈਨਲ
અંતિમ માપન,ਅੰਤਮ ਮਾਪ
અંતિમ ચુકવણીq,ਅੰਤਿਮ ਭੁਗਤਾਨq
અંતિમ પૂર્વ તણાવ,ਅੰਤਮ ਪ੍ਰੀ ਤਣਾਅ
અંતિમ તાણ,ਅੰਤਮ ਤਣਾਅ
નાણાકીય શક્યતા,ਵਿੱਤੀ ਵਿਵਹਾਰਕਤਾ
ફાઇન એકંદર,ਵਧੀਆ ਕੁੱਲ
ફિસર્ડ ખડક,ਫਿਸਰਡ ਚੱਟਾਨ
ધ્વજ પથ્થર,ਝੰਡਾ ਪੱਥਰ
ફ્લેમિશ બોન્ડ,ਫਲੇਮਿਸ਼ ਬਾਂਡ
ફ્લેશિંગ,ਫਲੈਸ਼ਿੰਗ
ચમકદાર પ્રવાહ,ਚਮਕਦਾਰ ਸਟ੍ਰੀਮ
સપાટ છત,ਫਲੈਟ ਛੱਤ
ફ્લેચે,ਫਲੇਚੇ
ફ્લેમિશ ગાર્ડન વોલ બોન્ડ,ਫਲੇਮਿਸ਼ ਗਾਰਡਨ ਵਾਲ ਬਾਂਡ
ચકમક,Flint
ફ્લિન્ટ દિવાલ,Flint ਕੰਧ
ફ્લોટિંગ ફ્લોર,ਫਲੋਟਿੰਗ ਮੰਜ਼ਿਲ
ફ્લોક્યુલેશન,ਫਲੋਕੂਲੇਸ਼ਨ
ફ્લોક્યુલેશન મર્યાદા,ਫਲੋਕੂਲੇਸ਼ਨ ਸੀਮਾ
ફ્લોક્યુલેશન રેશિયો,ਫਲੋਕੂਲੇਸ਼ਨ ਅਨੁਪਾਤ
ફ્લોક્યુલ્સ,ਫਲੋਕੂਲਸ
ફ્લોર,ਮੰਜ਼ਿਲ
ફ્લોર સીલ,ਮੰਜ਼ਿਲ ਸੀਲ
પ્રવાહ,ਪ੍ਰਵਾਹ
વધઘટ,ਉਤਰਾਅ-ਚੜ੍ਹਾਅ
ફૂટિંગ,ਫੁੱਟਿੰਗ
ફાઉન્ડેશન,ਬੁਨਿਆਦ
ફ્રી ફોલ બેરો ટોપિંગ મિક્સર,ਫਰੀ ਫਾਲ ਬੈਰੋ ਟਾਪਿੰਗ ਮਿਕਸਰ
ફ્રી ફોલ મિક્સર (ડ્રમ પ્રકાર),ਫਰੀ ਫਾਲ ਮਿਕਸਰ (ਡਰੱਮ ਦੀ ਕਿਸਮ)
મફત પથ્થર,ਮੁਫ਼ਤ ਪੱਥਰ
ફ્રેશેટ,ਫਰੈੱਸਟ
ઘર્ષણ ખૂંટો,ਰਗੜ ਢੇਰ
દેડકા,ਡੱਡੂ
ગેબલ,ਗੇਬਲ
ગેબલેટ,ਗੈਬਲੇਟ
ગેમ્બ્રેલ છત,Gambrel ਛੱਤ
ગેજ,ਗੇਜ
માપન વિભાગ,ਗੇਜਿੰਗ ਸੈਕਸ਼ਨ
ગેજિંગ સ્ટેશન,ਗੇਜਿੰਗ ਸਟੇਸ਼ਨ
સામાન્ય સ્થાન યોજના,ਆਮ ਟਿਕਾਣਾ ਯੋਜਨਾ
સામાન્ય વેન્ટિલેશન,ਆਮ ਹਵਾਦਾਰੀ
G ક્ષિતિજ અથવા gley ક્ષિતિજ,G ਹੋਰੀਜ਼ਨ ਜਾਂ ਗਲੇ ਹੋਰੀਜ਼ਨ
સુધી હિમનદી,ਤੱਕ ਗਲੇਸ਼ੀਅਲ
જીનીસ,ਗਨੀਸ
માલ યાર્ડ,ਮਾਲ ਵਿਹੜਾ
ઢાળ પ્રતિકાર,ਗਰੇਡੀਐਂਟ ਪ੍ਰਤੀਰੋਧ
ગ્રેનાઈટ,ਗ੍ਰੇਨਾਈਟ
દાણાદાર માળખું,ਦਾਣੇਦਾਰ ਬਣਤਰ
દાણાદાર,ਗ੍ਰੇਨੂਲੇਸ਼ਨ
ગ્રાન્યુલ,ਗ੍ਰੈਨਿਊਲ
ગુરુત્વાકર્ષણ મુક્ત પાણી,ਗ੍ਰੈਵੀਟੇਸ਼ਨਲ ਪਾਣੀ ਮੁਕਤ ਪਾਣੀ
ગુરુત્વાકર્ષણ યાર્ડ,ਗ੍ਰੈਵੀਟੇਸ਼ਨਲ ਯਾਰਡ
ગ્રેટ માટી જૂથ,ਮਹਾਨ ਮਿੱਟੀ ਸਮੂਹ
ગ્રિલેજ ફાઉન્ડેશન,ਗ੍ਰਿਲੇਜ ਬੁਨਿਆਦ
ગ્રાઉન્ડ હેન્ડ મોલ્ડિંગ,ਜ਼ਮੀਨੀ ਹੱਥ ਮੋਲਡਿੰਗ
જૂથબદ્ધ ડોક,ਸਮੂਹਬੱਧ ਡੌਕ
ગ્રુપ હાઉસિંગ,ਗਰੁੱਪ ਹਾਊਸਿੰਗ
અતિથિ ખંડ,ਮਹਿਮਾਨ ਕਮਰਾ
ગટર,ਗਟਰ
ગટર ધારક,ਗਟਰ ਚੁੱਕਣ ਵਾਲਾ
ગટર ચેક,ਗਟਰ ਚੈੱਕ
હેમર ડ્રેસિંગ,ਹੈਮਰ ਡਰੈਸਿੰਗ
હાર્બર,ਬੰਦਰਗਾਹ
આશ્રય બંદર,ਪਨਾਹ ਦੀ ਬੰਦਰਗਾਹ
સખત તપેલી,ਹਾਰਡ ਪੈਨ
હેડર,ਸਿਰਲੇਖ
હેડર બોન્ડ,ਹੈਡਰ ਬਾਂਡ
હેડર કોર્સ,ਹੈਡਰ ਕੋਰਸ
હેડ ગેટ સ્ટ્રક્ચર,ਮੁੱਖ ਗੇਟ ਬਣਤਰ
કેનાલના વડા,ਨਹਿਰ ਦਾ ਮੁਖੀ
હેડ રેગ્યુલેટર,ਹੈੱਡ ਰੈਗੂਲੇਟਰ
હેરિંગ બોન બોન્ડ,ਹੈਰਿੰਗ ਹੱਡੀ ਬੰਧਨ
હાર્ટીંગ,ਦਿਲਦਾਰ
ભીનાશની ગરમી,ਗਿੱਲਾ ਕਰਨ ਦੀ ਗਰਮੀ
ઉચ્ચ એલ્યુમિના સિમેન્ટ,ਉੱਚ ਐਲੂਮਿਨਾ ਸੀਮਿੰਟ
હિપ,ਕਮਰ
હિપ કેપિંગ,ਹਿੱਪ ਕੈਪਿੰਗ
હિપ્ડ એન્ડ,ਛੁਪੇ ਸਿਰੇ
હૂડ,ਹੁੱਡ
હૂડ મોલ્ડિંગ,ਹੁੱਡ ਮੋਲਡਿੰਗ
હૂકનો કાયદો,ਹੁੱਕ ਦਾ ਕਾਨੂੰਨ
હૂપ આયર્ન,ਹੂਪ ਲੋਹਾ
ક્ષિતિજ,ਹੋਰੀਜ਼ਨ
ભેજીકરણ,ਨਮੀ
"ભેજ, સંપૂર્ણ","ਨਮੀ, ਪੂਰਨ"
"ભેજ, સંબંધિત","ਨਮੀ, ਰਿਸ਼ਤੇਦਾਰ"
હમ્પ યાર્ડ,ਹੰਪ ਵਿਹੜਾ
હાઇડ્રોલિક દબાણ,ਹਾਈਡ੍ਰੌਲਿਕ ਦਬਾਅ
હાઇડ્રેશન,ਹਾਈਡ੍ਰੇਸ਼ਨ
હાઇડ્રોલિસિસ,ਹਾਈਡ੍ਰੌਲਿਸਿਸ
હાઇડ્રોલિટીક એસિડિટી,ਹਾਈਡਰੋਲਾਈਟਿਕ ਐਸਿਡਿਟੀ
હાઇડ્રોમોર્ફિક માટી,ਹਾਈਡ੍ਰੋਮੋਰਫਿਕ ਮਿੱਟੀ
હાઇડ્રોફિલિક કોલોઇડ,ਹਾਈਡ੍ਰੋਫਿਲਿਕ ਕੋਲਾਇਡ
હાઇડ્રોફોબિક કોલોઇડ,ਹਾਈਡ੍ਰੋਫੋਬਿਕ ਕੋਲਾਇਡ
હાઇડ્રોસ્ટેટિક દબાણ ગુણોત્તર,ਹਾਈਡ੍ਰੋਸਟੈਟਿਕ ਦਬਾਅ ਅਨੁਪਾਤ
હાઇગ્રોસ્કેપ્ટિક ગુણાંક,ਹਾਈਗਰੋਸਕੈਪਟਿਕ ਗੁਣਾਂਕ
હાઇગ્રોસ્કોપિક ભેજ,ਹਾਈਗ੍ਰੋਸਕੋਪਿਕ ਨਮੀ
હાઇડ્રોસ્કોપીસીટી,ਹਾਈਡ੍ਰੋਸਕੋਪੀਸੀਟੀ
હાઇગ્રોસ્કોપિક ભેજ,ਹਾਈਗ੍ਰੋਸਕੋਪਿਕ ਨਮੀ
હાયપરબેરિક ચેમ્બર,ਹਾਈਪਰਬਰਿਕ ਚੈਂਬਰ
હાઇપરસ્ટેટિક ફ્રેમ,ਹਾਈਪਰਸਟੈਟਿਕ ਫਰੇਮ
હાઇપ્સોમીટર,ਹਾਈਪਸੋਮੀਟਰ
રોશની,ਪ੍ਰਕਾਸ਼
એમ્બિબેશન ભેજ,ਇਮਬਿਬੇਸ਼ਨ ਨਮੀ
અપરિપક્વ માટી,ਅਸ਼ੁੱਧ ਮਿੱਟੀ
જપ્ત કરાયેલ ડોક,ਜਬਤ ਡੌਕ
જમીનની આવકમાં વધારો,ਜ਼ਮੀਨੀ ਮਾਲੀਏ ਵਿੱਚ ਵਾਧਾ
સ્વતંત્ર પાલખ,ਸੁਤੰਤਰ ਪਾੜ
ઈન્ડ્યુરેટેડ,ਇੰਡਿਊਰੇਟਿਡ
પ્રારંભિક prestress,ਸ਼ੁਰੂਆਤੀ ਪ੍ਰੀਸਟਰੈਸ
પ્રારંભિક તણાવ,ਸ਼ੁਰੂਆਤੀ ਤਣਾਅ
આંતરદેશીય જળમાર્ગ બંદર,ਅੰਦਰੂਨੀ ਜਲ ਮਾਰਗ ਬੰਦਰਗਾਹ
ઇન્સ્યુલેટીંગ બોર્ડ,ਇੰਸੂਲੇਟਿੰਗ ਬੋਰਡ
મધ્યવર્તી બંદર,ਵਿਚਕਾਰਲਾ ਪੋਰਟ
આંતરિક ઘર્ષણ,ਅੰਦਰੂਨੀ ਰਗੜ
ઇન્ટ્રાઝોનલ માટી,ਇੰਟਰਾਜ਼ੋਨਲ ਮਿੱਟੀ
આયન,ਆਇਨ
આયન વિનિમય,ਆਇਨ ਐਕਸਚੇਂਜ
લોખંડની તપેલી,ਲੋਹੇ ਦਾ ਪੈਨ
સિંચાઈવાળી જમીન,ਸਿੰਜਾਈ ਵਾਲੀ ਜ਼ਮੀਨ
સિંચાઈ,ਸਿੰਚਾਈ
સિંચાઈ ઉપકર,ਸਿੰਚਾਈ ਸੈੱਸ
જાંબ,ਜਾਮ
જોગલ,ਜੌਗਲ
જોગલ પિન,ਜੌਗਲ ਪਿੰਨ
જૌલ,ਜੂਲ
જમ્પર,ਜੰਪਰ
કિલોગ્રામ,ਕਿਲੋਗ੍ਰਾਮ
કિલોગ્રામ બળ,ਕਿਲੋਗ੍ਰਾਮ ਬਲ
કિલોગ્રામ ફોર્સ મીટર,ਕਿਲੋਗ੍ਰਾਮ ਫੋਰਸ ਮੀਟਰ
કિલોવોટ કલાક,ਕਿਲੋਵਾਟ ਘੰਟਾ
રાજા બંધ,ਰਾਜਾ ਬੰਦ
રસોડું,ਰਸੋਈ
લેસ્ડ કૉલમ,ਲੇਸਡ ਕਾਲਮ
લેગીંગ,ਪਛੜ ਰਿਹਾ ਹੈ
લેમેલા મૂળ,ਲਮੇਲਾ ਜੜ੍ਹ
લેમિનર પ્રવાહ,ਲੈਮਿਨਰ ਵਹਾਅ
દીવો છિદ્ર,ਲੈਂਪ ਮੋਰੀ
જમીન સંવર્ધન,ਜ਼ਮੀਨ ਦਾ ਵਾਧਾ
લેન્ડ સ્લાઇડિંગ,ਲੈਂਡ ਸਲਾਈਡਿੰਗ
લેટેરાઇટ,ਲੈਟਰਾਈਟ
લેટેરાઇટ માટી,ਲੈਟਰਾਈਟ ਮਿੱਟੀ
મોટી સંખ્યાનો કાયદો,ਵੱਡੀ ਗਿਣਤੀ ਦਾ ਕਾਨੂੰਨ
લેઆઉટ યોજના,ਖਾਕਾ ਯੋਜਨਾ
ખાતાવહી,ਲੇਜ਼ਰ
ચૂનો પાન,ਚੂਨਾ ਪੈਨ
લિંટેલ,ਲਿੰਟਲ
પ્રવાહી મર્યાદા,ਤਰਲ ਸੀਮਾ
લાઈવ લોડ,ਲਾਈਵ ਲੋਡ
લોમ,ਲੋਮ
સ્થાનિક એક્ઝોસ્ટ વેન્ટિલેશન,ਸਥਾਨਕ ਨਿਕਾਸ ਹਵਾਦਾਰੀ
લોકો યાર્ડ,ਲੋਕੋ ਵਿਹੜਾ
લોસ,ਲੋਸ
ઓછી પ્લાસ્ટિક મર્યાદા,ਘੱਟ ਪਲਾਸਟਿਕ ਸੀਮਾ
ઓછી ગરમી સિમેન્ટ,ਘੱਟ ਗਰਮੀ ਸੀਮਿੰਟ
મશીન મોલ્ડિંગ,ਮਸ਼ੀਨ ਮੋਲਡਿੰਗ
મેક્રોસ્ટ્રક્ચર,ਮੈਕਰੋਸਟ੍ਰਕਚਰ
મુખ્ય હેડ રેગ્યુલેટર,ਮੁੱਖ ਹੈੱਡ ਰੈਗੂਲੇਟਰ
મુખ્ય બંદર,ਮੁੱਖ ਪੋਰਟ
મેકઅપ એર,ਮੇਕਅਪ ਏਅਰ
મૅનસાર્ડ,ਮਾਨਸਾਰਡ
માર્શલિંગ યાર્ડ,ਮਾਰਸ਼ਲਿੰਗ ਯਾਰਡ
ચણતર,ਚਿਣਾਈ
પરિપક્વતા તાપમાન,ਪਰਿਪੱਕ ਤਾਪਮਾਨ
મેઝેનાઇન ફ્લોર,ਮੇਜ਼ਾਨਾਈਨ ਮੰਜ਼ਿਲ
યાંત્રિક વિશ્લેષણ,ਮਕੈਨੀਕਲ ਵਿਸ਼ਲੇਸ਼ਣ
યાંત્રિક વેન્ટિલેશન,ਮਕੈਨੀਕਲ ਹਵਾਦਾਰੀ
મેટ્રિક સિસ્ટમ,ਮੈਟ੍ਰਿਕ ਸਿਸਟਮ
માઇક્રોસ્ટ્રક્ચર,ਮਾਈਕਰੋਸਟ੍ਰਕਚਰ
મિલી સમકક્ષ,ਮਿਲਿ ਬਰਾਬਰ
મિલી સમકક્ષ પ્રતિ લિટર,ਮਿਲੀ ਬਰਾਬਰ ਪ੍ਰਤੀ ਲੀਟਰ
ખનિજ,ਖਣਿਜ
ખનિજ માટી,ਖਣਿਜ ਮਿੱਟੀ
નાના બંદર,ਮਾਮੂਲੀ ਪੋਰਟ
Mitred બંધ,Mitred ਬੰਦ
મોબાઇલ સોઇલ કોલોઇડ,ਮੋਬਾਈਲ ਮਿੱਟੀ ਕੋਲਾਇਡ
ભેજનું પ્રમાણ,ਨਮੀ ਸਮੱਗਰੀ
ભેજ ઢાળ,ਨਮੀ ਗਰੇਡੀਐਂਟ
મોનોલિથ,ਮੋਨੋਲਿਥ
મોનોરેલ,ਮੋਨੋਰੇਲ
નેશનલ હાર્બર કાઉન્સિલ,ਨੈਸ਼ਨਲ ਹਾਰਬਰ ਕੌਂਸਲ
કુદરતી પથારી,ਕੁਦਰਤੀ ਬਿਸਤਰਾ
કુદરતી પૂર્ણાહુતિ,ਕੁਦਰਤੀ ਮੁਕੰਮਲ
કુદરતી બંદર,ਕੁਦਰਤੀ ਬੰਦਰਗਾਹ
કુદરતી વેન્ટિલેશન,ਕੁਦਰਤੀ ਹਵਾਦਾਰੀ
નેવલ બંદર,ਨੇਵਲ ਬੰਦਰਗਾਹ
ન્યુટન,ਨਿਊਟਨ
બિન-સમાન પ્રવાહ,ਗੈਰ ਇਕਸਾਰ ਵਹਾਅ
પાણીનો દર રોકે છે,ਪਾਣੀ ਦੀ ਦਰ &#39;ਤੇ ਕਬਜ਼ਾ ਕਰਦਾ ਹੈ
ઓઇલ પેઇન્ટ,ਤੇਲ ਰੰਗਤ
તેલનો કૂવો સિમેન્ટ,ਤੇਲ ਖੂਹ ਸੀਮਿੰਟ
ચેનલ ફ્લો ખોલો,ਚੈਨਲ ਦਾ ਪ੍ਰਵਾਹ ਖੋਲ੍ਹੋ
મહત્તમ ભેજ,ਸਰਵੋਤਮ ਨਮੀ
ઓર્ગેનિક માટી,ਜੈਵਿਕ ਮਿੱਟੀ
ઓરિએન્ટેશન,ਸਥਿਤੀ
ઓર્થોગોનલ,ਆਰਥੋਗੋਨਲ
ઓર્ટસ્ટેઇન,ਓਰਟਸਟਾਈਨ
બાહ્ય સંકેત,ਬਾਹਰੀ ਸੰਕੇਤ
ઓક્સિડેશન,ਆਕਸੀਕਰਨ
પેન્ટ્રી,ਪੈਂਟਰੀ
પેરાપેટ,ਪੈਰਾਪੇਟ
પેરાપેટ દિવાલ,ਪੈਰਾਪੇਟ ਕੰਧ
પિતૃ સામગ્રી,ਮਾਪੇ ਸਮੱਗਰੀ
પેબલ કાસ્ટ પ્લાસ્ટર,ਪੇਬਲ ਕਾਸਟ ਪਲਾਸਟਰ
પેડલફર,ਪੈਡਲਫਰ
પેડોકલ,ਪੈਡੋਕਲ
પેડોજેનેસિસ,ਪੀਡੋਜਨੇਸਿਸ
પેડોલોજી,ਪੈਡੌਲੋਜੀ
પીડોસ્ફિયર,ਪੀਡੋਸਫੀਅਰ
પેનેટ્રોમીટર,ਪੈਨੇਟ੍ਰੋਮੀਟਰ
પેન્ટ છત,ਪੈਂਟ ਛੱਤ
પેપ્ટાઇઝિંગ એજન્ટ,ਪੈਪਟਾਈਜ਼ਿੰਗ ਏਜੰਟ
વિશ્લેષણનો સમયગાળો,ਵਿਸ਼ਲੇਸ਼ਣ ਦੀ ਮਿਆਦ
પેપેન્ડ,ਪਰਪੇਂਡ
શોષણ,ਸ਼ੋਸ਼ਣ
પિયર,ਪੀਅਰ
પિલાસ્ટર,ਪਿਲਾਸਟਰ
પીચ,ਪਿੱਚ
ખાડાવાળી છત,ਟੋਏ ਵਾਲੀ ਛੱਤ
સાદો કોંક્રિટ,ਸਾਦਾ ਕੰਕਰੀਟ
પ્લેન કોણ,ਪਲੇਨ ਕੋਣ
સાદો યાર્ડ,ਸਾਦਾ ਵਿਹੜਾ
પ્લાન્સોલ,ਪਲੈਨਸੋਲ
પ્લાસ્ટિક સુસંગતતા,ਪਲਾਸਟਿਕ ਇਕਸਾਰਤਾ
પ્લાસ્ટીસીટી,ਪਲਾਸਟਿਕਤਾ
પ્લાસ્ટિસિટી ઇન્ડેક્સ,ਪਲਾਸਟਿਕਤਾ ਸੂਚਕਾਂਕ
પ્લાસ્ટિસિટી મર્યાદા,ਪਲਾਸਟਿਕ ਸੀਮਾ
પ્લાસ્ટિસિટી શ્રેણી,ਪਲਾਸਟਿਕ ਸੀਮਾ
પ્લેટી માળખું,ਪਲੇਟੀ ਬਣਤਰ
પ્લિન્થ,ਪਲਿੰਥ
ખેડાણની માટી,ਹਲ ਮਿੱਟੀ
આલુ પથ્થર,Plum ਪੱਥਰ
પોડઝોલ,ਪੋਡਜ਼ੋਲ
નિર્દેશ,ਇਸ਼ਾਰਾ
બહુકોણીય દિવાલ,ਬਹੁਭੁਜ ਕੰਧ
છિદ્ર જગ્યા,ਪੋਰ ਸਪੇਸ
બંદર,ਪੋਰਟ
હકારાત્મક વેન્ટિલેશન,ਸਕਾਰਾਤਮਕ ਹਵਾਦਾਰੀ
પ્રેરી માટી,ਪ੍ਰੈਰੀ ਮਿੱਟੀ
ચોકસાઇ,ਸ਼ੁੱਧਤਾ
પ્રાથમિક કણ,ਪ੍ਰਾਇਮਰੀ ਕਣ
પ્રિઝમેટિક માળખું,ਪ੍ਰਿਜ਼ਮੈਟਿਕ ਬਣਤਰ
ઉત્પાદક કાર્ય,ਲਾਭਕਾਰੀ ਕੰਮ
પ્રોજેક્ટનું સમર્થન,ਪ੍ਰੋਜੈਕਟ ਜਾਇਜ਼ਤਾ
રક્ષણાત્મક કાર્ય,ਸੁਰੱਖਿਆ ਦਾ ਕੰਮ
સ્યુડો-માયસેલિયમ,ਸੂਡੋ-ਮਾਈਸੀਲੀਅਮ
ખાબોચિયું,ਛੱਪੜ
પગીંગ,ਪੁੱਗਿੰਗ
પ્યુમિસ,ਪਿਊਮਿਸ
પંચોન,ਪੰਚ
કઠપૂતળી,ਕਠਪੁਤਲੀ
પુટલોગ,ਪੁਟਲੌਗ
પુટલોગ સ્કેફોલ્ડ,ਪੁਟਲੌਗ ਸਕੈਫੋਲਡ
જથ્થો સર્વેયર,ਮਾਤਰਾ ਸਰਵੇਖਣ
ખાણનો રસ,ਖੱਡ ਦਾ ਰਸ
ક્વે,ਕਵੇ
રાણી બંધ,ਰਾਣੀ ਬੰਦ
ક્વોઈન,ਕੋਇਨ
રાફ્ટ ફાઉન્ડેશન,ਬੇੜਾ ਬੁਨਿਆਦ
રેકર,ਰੇਕਰ
રેકિંગ,ਰੈਕਿੰਗ
રેકિંગ બોન્ડ,ਰੈਕਿੰਗ ਬਾਂਡ
Raking ફ્લેશિંગ,ਰੈਕਿੰਗ ਫਲੈਸ਼ਿੰਗ
ઝડપથી બદલાતો પ્રવાહ,ਤੇਜ਼ੀ ਨਾਲ ਵੱਖ-ਵੱਖ ਵਹਾਅ
વસૂલપાત્ર ચુકવણી,ਰਿਕਵਰੀਯੋਗ ਭੁਗਤਾਨ
લાલ પૃથ્વી,ਲਾਲ ਧਰਤੀ
લાલ લોમ,ਲਾਲ ਦੋਮਟ
રેગ્યુલેટર,ਰੈਗੂਲੇਟਰ
રેગુર અથવા કાળી કપાસની માટી,ਰੈਗੂਰ ਜਾਂ ਕਾਲੀ ਕਪਾਹ ਦੀ ਮਿੱਟੀ
ચુકવણી કરાર,ਮੁੜ ਅਦਾਇਗੀ ਦਾ ਇਕਰਾਰਨਾਮਾ
શેષ સંકોચન,ਬਕਾਇਆ ਸੰਕੁਚਨ
શેષ માટી,ਬਕਾਇਆ ਮਿੱਟੀ
ઉઘાડી,ਪ੍ਰਗਟ
પીન જણાવો,ਪਿੰਨ ਪ੍ਰਗਟ ਕਰੋ
ટાઈ જાહેર કરો,ਟਾਈ ਪ੍ਰਗਟ ਕਰੋ
રિજ,ਰਿਜ
રિજ કેપિંગ,ਰਿਜ ਕੈਪਿੰਗ
નદી,ਨਦੀ
રોડ સ્ટેડ,ਸੜਕ ਦੀ ਸਥਿਤੀ
રફ પ્લાસ્ટર,ਮੋਟਾ ਪਲਾਸਟਰ
રોડાં,ਮਲਬਾ
રોડાં ચણતર,ਮਲਬੇ ਦੀ ਚਿਣਾਈ
રોડાંની દિવાલ,ਮਲਬੇ ਦੀ ਕੰਧ
ચાલી રહેલ માપન,ਚੱਲ ਰਿਹਾ ਮਾਪ
સલામત બેરિંગ ક્ષમતા,ਸੁਰੱਖਿਅਤ ਬੇਅਰਿੰਗ ਸਮਰੱਥਾ
મીઠું ગ્લેઝ,ਲੂਣ ਗਲੇਜ਼
નમૂનાનું કદ,ਨਮੂਨਾ ਦਾ ਆਕਾਰ
નમૂના વિતરણ,ਨਮੂਨਾ ਵੰਡ
સેમ્પલિંગ ભૂલ,ਨਮੂਨਾ ਲੈਣ ਵਿੱਚ ਗੜਬੜ
રેતી,ਰੇਤ
રેતી પૂર્ણાહુતિ,ਰੇਤ ਮੁਕੰਮਲ
રેતી હાથ મોલ્ડિંગ,ਰੇਤ ਹੱਥ ਮੋਲਡਿੰਗ
સેન્ડિંગ,ਸੈਂਡਿੰਗ
સંતૃપ્ત માટી,ਸੰਤ੍ਰਿਪਤ ਮਿੱਟੀ
સંતૃપ્ત માટી પેસ્ટ,ਸੰਤ੍ਰਿਪਤ ਮਿੱਟੀ ਦਾ ਪੇਸਟ
સંતૃપ્તિ અર્ક,ਸੰਤ੍ਰਿਪਤ ਐਬਸਟਰੈਕਟ
સંતૃપ્તિ ટકાવારી,ਸੰਤ੍ਰਿਪਤ ਪ੍ਰਤੀਸ਼ਤਤਾ
રકાબી ગુંબજ,ਸਾਸਰ ਗੁੰਬਦ
પાલખ,ਸਕੈਫੋਲਡ
શિસ્ટ,ਸ਼ਿਸਟ
સમુદ્ર બંદર,ਸਮੁੰਦਰੀ ਬੰਦਰਗਾਹ
ગુપ્ત ગટર,ਗੁਪਤ ਗਟਰ
બીજું,ਦੂਜਾ
સેડિમેન્ટેશન વિશ્લેષણ,ਸੈਡੀਮੈਂਟੇਸ਼ਨ ਵਿਸ਼ਲੇਸ਼ਣ
અર્ધ-કૃત્રિમ બંદર,ਅਰਧ-ਨਕਲੀ ਬੰਦਰਗਾਹ
અર્ધ ભરતી ડોક,ਸੈਮੀ ਟਾਈਡਲ ਡੌਕ
સેનાઇલ,ਬਜ਼ੁਰਗ
શેલ,ਸ਼ੈਲ
શીટનો ખૂંટો,ਸ਼ੀਟ ਦੇ ਢੇਰ
સંકોચન મર્યાદા,ਸੁੰਗੜਨ ਦੀ ਸੀਮਾ
શટરીંગ,ਸ਼ਟਰਿੰਗ
સિઆલિટિક માટી,ਸਿਏਲੀਟਿਕ ਮਿੱਟੀ
સિરોઝેમ,ਸੀਰੋਜ਼ਮ
સીલ,ਸਿਲ
કાંપ,ਗਾਦ
સિંગલ ફ્લેમિશ લોહી,ਸਿੰਗਲ ਫਲੇਮਿਸ਼ ਲਹੂ
એક દાણાદાર માળખું,ਸਿੰਗਲ ਦਾਣੇਦਾਰ ਬਣਤਰ
હાડપિંજરની માટી,ਪਿੰਜਰ ਮਿੱਟੀ
સ્કર્ટિંગ,ਸਕਰਟਿੰਗ
સ્લીપર દિવાલ,ਸਲੀਪਰ ਕੰਧ
બાજુની ગટર,ਸਾਈਡ ਗਟਰ
સ્લાઇડ નિયમ,ਸਲਾਈਡ ਨਿਯਮ
સ્લિપ ડોક,ਸਲਿਪ ਡੌਕ
સ્મોનીઝા,Smoniza
પલાળીને,ਭਿੱਜਣਾ
માટીનું જોડાણ,ਮਿੱਟੀ ਦੀ ਸਾਂਝ
માટી વર્ગ,ਮਿੱਟੀ ਦੀ ਸ਼੍ਰੇਣੀ
માટી સંકુલ,ਮਿੱਟੀ ਕੰਪਲੈਕਸ
જમીનની સુસંગતતા,ਮਿੱਟੀ ਦੀ ਇਕਸਾਰਤਾ
માટી કુટુંબ,ਮਿੱਟੀ ਪਰਿਵਾਰ
માટી ફ્રેમ વર્ક,ਮਿੱਟੀ ਫਰੇਮ ਦਾ ਕੰਮ
જમીનની ભેજ,ਮਿੱਟੀ ਦੀ ਨਮੀ
જમીનમાં ભેજનું સંવર્ધન,ਮਿੱਟੀ ਦੀ ਨਮੀ ਦਾ ਵਾਧਾ
જમીનમાં ભેજની ઉણપ,ਮਿੱਟੀ ਦੀ ਨਮੀ ਦੀ ਘਾਟ
માટી મોર્ફોલોજી,ਮਿੱਟੀ ਰੂਪ ਵਿਗਿਆਨ
માટીનો કણ,ਮਿੱਟੀ ਦਾ ਕਣ
માટીનો તબક્કો,ਮਿੱਟੀ ਦਾ ਪੜਾਅ
માટી પ્રોફાઇલ,ਮਿੱਟੀ ਪਰੋਫਾਇਲ
માટીની પ્રતિક્રિયા,ਮਿੱਟੀ ਪ੍ਰਤੀਕਰਮ
માટી અલગ પડે છે,ਮਿੱਟੀ ਵੱਖ ਕਰਦੀ ਹੈ
માટી શ્રેણી,ਮਿੱਟੀ ਦੀ ਲੜੀ
