Odiya,Punjabi
ସନ୍ତୋଷଜନକ,ਸੰਤੁਸ਼ਟੀਜਨਕ
"ଡିଗ୍ରୀ, ଡିଗ୍ରୀ, ପରିମାଣ, ଡିଗ୍ରୀ, ଡିଗ୍ରୀ, ପରିମାଣ, ସଂଖ୍ୟା","ਡਿਗਰੀ, ਡਿਗਰੀ, ਵਿਸ਼ਾਲਤਾ, ਡਿਗਰੀ, ਡਿਗਰੀ, ਮਾਤਰਾ, ਅੰਕ"
ଏକାଗ୍ରତା-ଭଲ୍ୟୁମ୍,ਇਕਾਗਰਤਾ-ਆਵਾਜ਼
ବିଚ୍ଛେଦ ପରିମାଣ |,ਵਿਭਾਜਨ ਮਾਤਰਾ
ସ୍ୱାଧୀନତାର ଡିଗ୍ରୀ ସ୍ୱାଧୀନତାର ଡିଗ୍ରୀ,ਆਜ਼ਾਦੀ ਦੀ ਡਿਗਰੀ. ਆਜ਼ਾਦੀ ਦੀ ਡਿਗਰੀ
ଆୟନାଇଜେସନ୍ ପରିମାଣ |,ionization ਦੀ ਮਾਤਰਾ
ପୋଲାରାଇଜେସନ୍ ର ତୀବ୍ରତା |,ਧਰੁਵੀਕਰਨ ਦੀ ਤੀਬਰਤਾ
ସଠିକତା ପରିମାଣ,ਸ਼ੁੱਧਤਾ ਦੀ ਮਾਤਰਾ
ଡିହମାଇଡିଫିକେସନ୍,dehumidification
deionization,ਡੀਓਨਾਈਜ਼ੇਸ਼ਨ
ବିଳମ୍ବ,ਦੇਰੀ
belated,ਦੇਰੀ ਨਾਲ
ଲୋକାଲାଇଜେସନ୍,ਸਥਾਨੀਕਰਨ
ଡେଲଟା ଫଙ୍କସନ୍,ਡੈਲਟਾ ਫੰਕਸ਼ਨ
demagnetization,demagnetization
demagnetized ବକ୍ର,demagnetized ਕਰਵ
demagnetizer,demagnetizer
demodulation,demodulation
ଘନ କୁହୁଡି |,ਸੰਘਣੀ ਭੀੜ
ଘନତା ଗେଜ,ਘਣਤਾ ਗੇਜ
"ଘନତା, ଘନତା","ਘਣਤਾ, ਘਣਤਾ"
ଅବନତି ସ୍ତର,ਘਟਾਓ ਪੱਧਰ
ହ୍ରାସ ଜୋନ୍ |,ਡਿਪਲੇਸ਼ਨ ਜ਼ੋਨ
ଡିପୋଲାରାଇଜେସନ୍,depolarization
ଡିପୋଲାରାଇଜଡ୍ |,depolarized
ଡିପୋଲାରାଇଜର,ਡੀਪੋਲਰਾਈਜ਼ਰ
"କ୍ଷେତ୍ରର ଗଭୀରତା, କ୍ଷେତ୍ରର ଗମ୍ଭୀରତା |","ਖੇਤਰ ਦੀ ਡੂੰਘਾਈ, ਖੇਤਰ ਦੀ ਤੀਬਰਤਾ"
"ଉତ୍ପନ୍ନ ପୋଲାରୋଗ୍ରାମ୍, ଉତ୍ପନ୍ନ ପୋଲାରୋଗ୍ରାମ୍ |","derived polarogram, derived polarogram"
ପ୍ରାପ୍ତ,ਲਿਆ ਗਿਆ
"ଅବତରଣ, ଅବତରଣ","ਉਤਰਦਾ, ਉਤਰਦਾ"
"ବଂଶ, ବଂଶ","ਵੰਸ਼, ਉਤਰਾਧਿਕਾਰੀ"
"ବର୍ଣ୍ଣନା, ନିର୍ମାଣ, ଚିତ୍ର","ਵਰਣਨ ਕਰੋ, ਬਣਾਓ, ਖਿੱਚੋ"
ଭେଦ,ਭਾਅ
"ଡିଜାଇନ୍ କରିବାକୁ, ଡିଜାଇନ୍ କରିବାକୁ (n।) ଡିଜାଇନ୍ କରିବାକୁ, ଡିଜାଇନ୍ କରିବାକୁ (n।)","ਡਿਜ਼ਾਈਨ ਕਰਨਾ, ਡਿਜ਼ਾਈਨ ਕਰਨਾ (n.) ਡਿਜ਼ਾਈਨ ਕਰਨਾ, ਡਿਜ਼ਾਈਨ ਕਰਨਾ (n.)"
ବିନାଶ,ਤਬਾਹੀ
ବିନାଶକାରୀ ହସ୍ତକ୍ଷେପ |,ਵਿਨਾਸ਼ਕਾਰੀ ਦਖਲਅੰਦਾਜ਼ੀ
"ବିନାଶକାରୀ, ବିନାଶକାରୀ |","ਵਿਨਾਸ਼ਕਾਰੀ, ਵਿਨਾਸ਼ਕਾਰੀ"
"ପରିଚୟ, ଚିହ୍ନଟ","ਪਛਾਣ, ਖੋਜ"
ସଂଗ୍ରହକାରୀ,ਕੁਲੈਕਟਰ
ନିର୍ଣ୍ଣୟ,ਨਿਰਧਾਰਨਵਾਦ
ନିର୍ଣ୍ଣୟକାରୀ,ਨਿਰਧਾਰਕ
ନିଷ୍ଠା,ਨਿਰਧਾਰਨ
ନିର୍ଣ୍ଣୟ କରିବାକୁ,ਨਿਰਧਾਰਤ ਕਰਨ ਲਈ
ସ୍ଥିର ହୋଇଛି,ਨਿਰਧਾਰਿਤ
ଡିଟେରନ୍,ਡਿਊਟਰੋਨ
"ପ୍ରକାଶ, ବିକାଶ, ବିକାଶ","ਪ੍ਰਗਟ, ਵਿਕਾਸ, ਵਿਕਾਸ"
"ବିକାଶକାରୀ, ବିକାଶକାରୀ","ਵਿਕਾਸਕਾਰ, ਵਿਕਾਸਕਾਰ"
"ବିକାଶ, ବିକାଶ","ਵਿਕਾਸ, ਵਿਕਾਸ"
ବ୍ୟତିକ୍ରମ,ਭਟਕਣਾ
କାକର,ਤ੍ਰੇਲ
କାକର ବିନ୍ଦୁ |,ਤ੍ਰੇਲ ਬਿੰਦੂ
ଦକ୍ଷିଣ ପୋଲାରାଇଜର,ਦੱਖਣੀ ਪੋਲਰਾਈਜ਼ਰ
ନିଦାନ ପରୀକ୍ଷା,ਡਾਇਗਨੌਸਟਿਕ ਟੈਸਟ
ତ୍ରିକୋଣୀୟ,ਵਿਕਰਣ
ଚିତ୍ର,ਚਿੱਤਰ
ଚିତ୍ର,ਚਿੱਤਰ
ଡାଏଲ୍ କରନ୍ତୁ |,ਡਾਇਲ
ଡାଇମାଗ୍ନେଟିକ୍ |,ਡਾਇਮੈਗਨੈਟਿਕ
"ଡାଇମାଗ୍ନେଟୋଲୋଜି, ଡାଇମାଗ୍ନେଟିକ୍ ପଦାର୍ଥ |","ਡਾਇਮੈਗਨੇਟੋਲੋਜੀ, ਡਾਇਮੈਗਨੈਟਿਕ ਸਮੱਗਰੀ"
ଡାଇମାଗ୍ନେଟିଜିମ୍ |,diamagnetism
ବ୍ୟାସ,ਵਿਆਸ
ହୀରା ବିପରୀତ |,ਵਿਆਸ ਦੇ ਉਲਟ
"ହୀରା, ହୀରା |","ਹੀਰਾ, ਹੀਰਾ"
"ଡାଇଫ୍ରାଗମ୍, ଡାଇଫ୍ରାଗମ୍ |",ਡਾਇਆਫ੍ਰਾਮ ਡਾਇਆਫ੍ਰਾਮ
ଉତ୍ତାପ ବିନିମୟ,ਗਰਮੀ ਐਕਸਚੇਂਜ
ଉତ୍ତାପ ବିନିମୟ,ਗਰਮੀ ਐਕਸਚੇਂਜ
"ଡାଏଟୋନିକ୍ ସ୍ୱରାଗ୍ରାମ, ଡାଏଟୋନିକ୍ ସ୍ୱରାଗ୍ରାମ |","diatonic swaragram, diatonic swaragram"
"ବିଭାଜନ, ଅର୍ଦ୍ଧ-କଳା |","ਵਿਭਾਜਨ, ਅਰਧ-ਕਲਾ"
ଡିଚ୍ରୋମେଟ୍ ସେଲ୍ |,dichromate ਸੈੱਲ
"ଡିଚୋଟୋମି, ଭିଜୁଆଲ୍ ଡିଚୋଟୋମି, ଲେଭଲ୍ ଡିଚୋଟୋମି |","ਦੁਚਿੱਤੀ, ਵਿਜ਼ੂਅਲ ਡਿਕੋਟੋਮੀ, ਲੈਵਲ ਡਿਕੋਟੋਮੀ"
ଡିକ୍ଟଫୋନ୍ |,ਡਿਕਟਾਫੋਨ
ଡାଇଲେକ୍ଟ୍ରିକ୍ |,ਡਾਇਲੈਕਟ੍ਰਿਕ
ଡାଇଲେକ୍ଟ୍ରିକ୍ସ |,ਡਾਇਲੈਕਟ੍ਰਿਕਸ
ଡିଜେଲ ଚକ୍ର,ਡੀਜ਼ਲ ਚੱਕਰ
ଫାଙ୍କ,ਪਾੜਾ
"ଭିନ୍ନକ୍ଷମ ଫ୍ରିକ୍ୱେନ୍ସି, ଡିଭାଇସନ୍ ଫ୍ରିକ୍ୱେନ୍ସି |","ਡਿਫਰੈਂਸ਼ੀਅਲ ਫ੍ਰੀਕੁਐਂਸੀ, ਡਿਵੀਏਸ਼ਨ ਬਾਰੰਬਾਰਤਾ"
"ଭିନ୍ନ, ଭିନ୍ନ, ଭିନ୍ନ, ଭିନ୍ନ, ଭିନ୍ନ, ଭିନ୍ନ, ଭିନ୍ନ |","ਅੰਤਰ, ਅੰਤਰ, ਅੰਤਰ, ਅੰਤਰ, ਅੰਤਰ, ਅੰਤਰ"
ଭିନ୍ନକ୍ଷମ ଅବଶୋଷଣ |,ਵਿਭਿੰਨ ਸਮਾਈ
ଭିନ୍ନତା ଆମ୍ପ୍ଲିଫାୟର୍ |,ਡਿਸਟਿੰਕਸ਼ਨ ਐਂਪਲੀਫਾਇਰ
"ଅନୁପ୍ରବେଶକାରୀ କ୍ୟାଲୋରିମିଟର, ଅନୁପ୍ରବେଶକାରୀ କ୍ୟାଲୋରିମିଟର |","ਪ੍ਰਵੇਸ਼ਯੋਗ ਕੈਲੋਰੀਮੀਟਰ, ਪ੍ਰਵੇਸ਼ਯੋਗ ਕੈਲੋਰੀਮੀਟਰ"
ଭିନ୍ନକ୍ଷମ କ୍ୟାପେସିଟର୍ |,ਵਿਭਿੰਨ ਕੈਪਸੀਟਰ
ଭିନ୍ନକ୍ଷମ ଜୋନ୍ |,ਅੰਤਰ ਜ਼ੋਨ
ଭିନ୍ନ ଭିନ୍ନ ବିସ୍ତାର |,ਵਿਭਿੰਨ ਪ੍ਰਸਾਰ
ଭିନ୍ନକ୍ଷମ ସମୀକରଣ |,ਅੰਤਰ ਸਮੀਕਰਨ
ଭିନ୍ନକ୍ଷମ ବିଲୁପ୍ତ ଗୁଣବତ୍ତା |,ਵਿਭਿੰਨ ਵਿਸਥਾਪਨ ਗੁਣਾਂਕ
ଇଣ୍ଟରମିଟର ଆୟନାଇଜେସନ୍ ଚାମ୍ବର |,ਇੰਟਰਮੀਟਰ ionization ਚੈਂਬਰ
ଭିନ୍ନକ୍ଷମ ଆଇସୋଟୋପ୍ ପଦ୍ଧତି |,ਵਿਭਿੰਨ ਆਈਸੋਟੋਪ ਵਿਧੀ
ଭିନ୍ନକ୍ଷମ ବେଗ,ਅੰਤਰ ਵੇਗ
ଭିନ୍ନ କର |,ਵੱਖਰਾ
"ଭିନ୍ନ, ଭିନ୍ନ","ਵਿਭਿੰਨ, ਵਿਭਿੰਨਤਾ"
"ଭିନ୍ନତା, ଭିନ୍ନତା |","ਭਿੰਨਤਾ, ਵਿਭਿੰਨਤਾ"
ବିଭାଜନ,ਭਿੰਨਤਾ
ଡିଫ୍ରାକ୍ଟୋମିଟର |,ਡਿਫ੍ਰੈਕਟੋਮੀਟਰ
"ବିସ୍ତାରିତ, ବିସ୍ତାରିତ |","ਫੈਲਿਆ ਹੋਇਆ, ਫੈਲਿਆ ਹੋਇਆ"
ବିସ୍ତାରିତ |,ਫੈਲਿਆ
ବିସ୍ତାର,ਫੈਲਾ
ବିସ୍ତାର,ਵਿਭਿੰਨਤਾ
"ସଂଖ୍ୟା, ବ୍ୟାସ, ଆଙ୍ଗୁଠି |","ਅੰਕ, ਵਿਆਸ, ਉਂਗਲੀ"
ଡିଜିଟାଲ୍ ରେକର୍ଡିଂ |,ਡਿਜ਼ੀਟਲ ਰਿਕਾਰਡਿੰਗ
ଡିଜିଟାଲ୍ ଭୋଲ୍ଟମିଟର |,ਡਿਜ਼ੀਟਲ ਵੋਲਟਮੀਟਰ
ଦ୍ୱି-ଆଇସୋଟୋପିକ୍ ଉପାଦାନଗୁଡିକ |,ਦੋ-ਆਈਸੋਟੋਪਿਕ ਤੱਤ
ବିସ୍ତାର,ਫੈਲਾ
ବିସ୍ତାର ବିକୃତି |,ਵਿਸਤਾਰ ਵਿਕਾਰ
ଏକ୍ସୋମିଟର,ਐਕਸੋਮੀਟਰ
ଭିସଫାରିନି |,ਵਿਸਫਾਰਿਨੀ
"ବିସ୍ତାର, ଦ length ର୍ଘ୍ୟ-ମୋଟେଇ, ଆକାର, ଶକ୍ତି |","ਐਕਸਟੈਂਸ਼ਨ, ਲੰਬਾਈ-ਚੌੜਾਈ, ਮਾਪ, ਸ਼ਕਤੀ"
ଡାଇମେନ୍ସନାଲ୍ |,ਆਯਾਮੀ
ପରିମାପ,ਆਯਾਮ
ବୀମା ୟୁନିଟ୍,ਬੀਮਾ ਯੂਨਿਟ
ପରିମାପହୀନ ପରିମାପ |,ਅਯਾਮ ਰਹਿਤ ਅਯਾਮ
"ହ୍ରାସ, ହ୍ରାସ","ਘਟਾਓ, ਕਮੀ"
ଉଜ୍ଜ୍ୱଳ,ਚਮਕਦਾਰ
ଡାୟୋଡ୍,ਡਾਇਓਡ
diopter,diopter
ପ୍ରତିକ୍ରିୟା କ୍ଷେତ୍ର,ਅਪਵਰਤਨ ਜ਼ੋਨ
ରିଫାକ୍ଟିଂ ଲେନ୍ସ |,ਰਿਫ੍ਰੈਕਟਿੰਗ ਲੈਂਸ
"ପ୍ରଣାମ କର, ପ୍ରଣାମ କର","ਝੁਕਣਾ, ਮੱਥਾ ਟੇਕਣਾ, ਕੁੰਡ"
ପତନର କୋଣ,ਡਿੱਗਣ ਦਾ ਕੋਣ
ଡିପୋଲ୍,dipole
ଦ୍ୱିପାକ୍ଷିକ ସ୍ତର |,ਬਾਇਪੋਲਰ ਪਰਤ
dirac delta function,dirac ਡੈਲਟਾ ਫੰਕਸ਼ਨ
"ସିଧା, ସିଧା, ସିଧା, ପ୍ରତ୍ୟକ୍ଷ, ବିପରୀତ |","ਸਿੱਧਾ, ਸਿੱਧਾ, ਸਿੱਧਾ, ਸਿੱਧਾ, ਉਲਟ"
ଆନୁଲୋମ୍ ସମ୍ପର୍କ,ਅਨੁਲੋਮ ਸਬੰਧ
ସିଧାସଳଖ କରେଣ୍ଟ୍ |,ਸਿੱਧਾ ਮੌਜੂਦਾ
ସିଧାସଳଖ |,ਸਿੱਧਾ
"ପ୍ରତ୍ୟକ୍ଷ ପ୍ରଭାବ, ପ୍ରତ୍ୟକ୍ଷ ପ୍ରଭାବ |","ਸਿੱਧੀ ਹਿੱਟ, ਸਿੱਧੀ ਹਿੱਟ"
"ଦିଗ, ଦିଗ","ਦਿਸ਼ਾ, ਦਿਸ਼ਾ"
ଦିଗଦର୍ଶନ,ਦਿਸ਼ਾਤਮਕ
ସ୍ଥାନ ସ୍ଥିରତା |,ਸਪੇਸ ਸਥਿਰਤਾ
"ଡିକୋସିନ୍, ଡିକୋସିନ୍ |","dicosine, dico-cosine"
"ଦିଗଦର୍ଶନ, ଦିଗଦର୍ଶନ, ଦିଗଦର୍ଶନ","ਦਿਸ਼ਾ-ਨਿਰਦੇਸ਼, ਦਿਸ਼ਾ-ਨਿਰਦੇਸ਼, ਦਿਸ਼ਾ-ਨਿਰਦੇਸ਼"
ଦିଗଦର୍ଶନ |,ਦਿਸ਼ਾ
ସାଧାରଣ ଜଟଣୀ |,ਆਮ ਜਾਲੀ
ସିଧା ରେଖା |,ਸਿੱਧੀ ਲਾਈਨ
କ୍ରମିକ ଅନୁପାତ |,ਕ੍ਰਮਵਾਰ ਅਨੁਪਾਤ
ପ୍ରତ୍ୟକ୍ଷ ପଦ୍ଧତି |,ਸਿੱਧੀ ਵਿਧੀ
ଦିଗ,ਦਿਸ਼ਾ
ସିଧାସଳଖ ପଠନ ଉପକରଣ |,ਡਾਇਰੈਕਟ ਰੀਡਿੰਗ ਡਿਵਾਈਸ
ପୂର୍ବରୁ ଟେଲିସ୍କୋପ୍ |,ਸਾਹਮਣੇ ਦੂਰਬੀਨ
"ବସ୍ତୁ, ବୃତ୍ତ, ଡିସ୍କ, ଡିସ୍କ |","ਵਸਤੂ, ਚੱਕਰ, ਡਿਸਕ, ਡਿਸਕ"
"ବୁଡ ପକାଇବା, ଇଫ୍ୟୁଜନ୍, ବ୍ଲିଚିଂ |","ਇਮਰਸ਼ਨ, ਇਫਿਊਜ਼ਨ, ਬਲੀਚਿੰਗ"
ଜଳ ବୁଡିବା |,ਪਾਣੀ ਵਿੱਚ ਡੁੱਬਣਾ
"ବିଚ୍ଛିନ୍ନତା, ବିଚ୍ଛିନ୍ନତା, ଭଙ୍ଗା |","ਵਿਗਾੜ, ਵਿਗਾੜ, ਫ੍ਰੈਕਚਰ"
ବନ୍ଦ,ਲਗਾਤਾਰ
"ଅନୁସନ୍ଧାନ, ସନ୍ଧାନ |","ਖੋਜ, ਖੋਜ"
ଅସଙ୍ଗତି |,ਅੰਤਰ
କଣିକା,ਕਣ
"କନକେଭ୍ ଆଣ୍ଟେନା, ଡିସ୍ ଆଣ୍ଟେନା |","ਕਨਕੇਵ ਐਂਟੀਨਾ, ਡਿਸ਼ ਐਂਟੀਨਾ"
"ବିଲୋପ, ଗ୍ରାନୁଲେସନ୍ |","ਭੰਗ, granulation"
ବିଲୋପ ସ୍ଥିର |,ਭੰਗ ਸਥਿਰ
ବିସର୍ଜନ ଶକ୍ତି |,ਖਰਾਬੀ ਊਰਜਾ
ଅଧା ଜୀବନ ବିଲୋପ |,ਭੰਗ ਅੱਧਾ ਜੀਵਨ
ବିଲୋପ ଗ୍ରେଡ୍,ਭੰਗ ਸੀਮਾ ਹੈ
"ସ୍ଥାନାନ୍ତର, ସ୍ଥାନାନ୍ତର, ସ୍ଥାନାନ୍ତର, ସ୍ଥାନାନ୍ତର |","dislocation, dislocation, dislocation, dislocation"
"ତ୍ରୁଟି ରେଖା, ତ୍ରୁଟି କୋର |","ਫਾਲਟ ਲਾਈਨ, ਫਾਲਟ ਕੋਰ"
ତ୍ରୁଟି ଲୁପ୍ |,ਨੁਕਸ ਲੂਪ
"ବିଶୃଙ୍ଖଳା, ବିଶୃଙ୍ଖଳା, ବିଶୃଙ୍ଖଳା |","ਵਿਕਾਰ, ਵਿਕਾਰ, ਵਿਕਾਰ"
ବିଶୃଙ୍ଖଳା,ਹਫੜਾ-ਦਫੜੀ
"ଦ୍ୱନ୍ଦ୍ୱ, ଦ୍ୱନ୍ଦ୍ୱ |","ਉਲਝਣ, ਉਲਝਣ"
"ବିଛିନ୍ନ, ବିଛିନ୍ନ |","ਖਿੰਡੇ ਹੋਏ, ਖਿੰਡੇ ਹੋਏ"
"ବିଚ୍ଛେଦ, ବିଛାଇବା |","ਖਿੰਡਾਉਣਾ, ਖਿੰਡਾਉਣਾ"
ପ୍ରୋଜେକ୍ଟଲ୍,ਪ੍ਰੋਜੈਕਟਾਈਲ
ବିସର୍ଜନକାରୀ |,dispersant
ପ୍ରତିଫଳନ,ਪ੍ਰਤੀਬਿੰਬਤਾ
ବିସ୍ଥାପନ,ਵਿਸਥਾਪਨ
ପ୍ରଦର୍ଶନ,ਪ੍ਰਦਰਸ਼ਨੀ
କୋନସୋଲ,ਕੰਸੋਲ
ଅସନ୍ତୁଷ୍ଟ ଶକ୍ତି |,ਬੰਦ ਕਰਨ ਦੀ ਤਾਕਤ
ଅସମାନ,ਅਸਮਾਨ
କ୍ଷୟ କୋଏଫିସିଏଣ୍ଟ୍ |,ਸੜਨ ਗੁਣਾਂਕ
କ୍ଷତିକାରକ |,ਖਰਾਬ ਕਰਨ ਵਾਲਾ
କ୍ଷୟ ପ୍ରଣାଳୀ |,ਸੜਨ ਸਿਸਟਮ
ପୃଥକ,ਵੱਖ ਕਰਨ ਯੋਗ
ଅଲଗା,ਵੱਖ ਕੀਤਾ
ସ୍ୱଭାବ,ਸੁਭਾਅ
ଅସଙ୍ଗତି,ਗੈਰ-ਅਨੁਕੂਲਤਾ
ଦୂରତା,ਦੂਰੀ
ଦୂର,ਦੂਰ
"ପୃଥକ, ଭିନ୍ନ, ଭିନ୍ନ, ଭାବପ୍ରବଣ |","ਵੱਖਰਾ, ਵੱਖਰਾ, ਵੱਖਰਾ, ਭਾਵਪੂਰਤ"
ଭେଦଭାବ,ਵਿਤਕਰਾ
ପୃଥକ ସମ୍ପତ୍ତି |,ਵੱਖਰੀ ਜਾਇਦਾਦ
"ଭିନ୍ନ କର, ଭିନ୍ନ କର |","ਵੱਖਰਾ ਕਰਨਾ, ਵੱਖਰਾ ਕਰਨਾ"
ବିକୃତ,ਵਿਗਾੜਨਾ
ବିକଳାଙ୍ଗତା |,ਵਿਕਾਰ
ବିକୃତି ଇଲାସ୍ଟିସିଟି |,deformation ਲਚਕਤਾ
ବଣ୍ଟିତ ଏମ୍ପ୍ଲିଫାୟର୍ |,ਵੰਡਿਆ ਐਂਪਲੀਫਾਇਰ
"ବଣ୍ଟନ, ବଣ୍ଟନ","ਵੰਡ, ਵੰਡ"
"ବଣ୍ଟନ ନିୟମ, ବଣ୍ଟନ ନିୟମ |","ਵੰਡ ਨਿਯਮ, ਵੰਡ ਨਿਯਮ"
ବିଶୃଙ୍ଖଳା,ਗੜਬੜ
"ବିବ୍ରତ, ବିଚଳିତ ସନ୍ତୁଳନ |","ਦੁਖੀ, ਵਿਗੜਿਆ ਸੰਤੁਲਨ"
ବିଚଳିତ ଶକ୍ତି,ਪਰੇਸ਼ਾਨ ਕਰਨ ਵਾਲੀ ਤਾਕਤ
"ଅହନିକ୍, ଡିଭାଚର, ଡିଭା, ଦ Daily ନିକ |","ਅਹਨਿਕ, ਦਿਵਾਚਰ, ਦਿਵਾ, ਨਿੱਤ"
ଦ daily ନିକ ଗତି,ਰੋਜ਼ਾਨਾ ਦੀ ਗਤੀ
ସମାନ୍ତରାଳ |,ਦੋ-ਪੱਖੀ
"ବିସ୍ତାର କର, ବିସର୍ଜନ କର |","ਖਿਲਾਰਨਾ, ਵਿਗਾੜਨਾ"
"ବିଭେଦ, ବିଭେଦ, ବିଭେଦ |","ਵਿਭਿੰਨਤਾ, ਵਿਭਿੰਨਤਾ, ਵਿਭਿੰਨਤਾ"
ବିଭେଦ,ਵੱਖਰੇ
ଡାଇଭର୍ସନ,ਡਾਇਵਰਸ਼ਨ
"ବିଭାଜିତ, ବିଭାଜିତ |","ਵੰਡਿਆ, ਵੰਡਿਆ"
"ବିଭାଜନ, ବିଭାଜନ, ବିଭାଜନ |","ਵੰਡ, ਵੰਡ, ਵੰਡ"
ଆୟନୋସାଇଫର୍ ର D ସ୍ତର |,ਆਇਨੋਸਫੀਅਰ ਦੀ ਡੀ ਪਰਤ
"ଅଞ୍ଚଳ, ପ୍ରଦେଶ, ଅଞ୍ଚଳ, ଡୋମେନ୍ |","ਖੇਤਰ, ਸੂਬਾ, ਖੇਤਰ, ਡੋਮੇਨ"
"ଗୋବର, ଗମ୍ବୁଜ |","ਗੁੰਬਦ, ਗੁੰਬਦ"
ପ୍ରଭାବଶାଳୀ ପଦ |,ਪ੍ਰਭਾਵਸ਼ਾਲੀ ਸਥਿਤੀ
ଦାତା ସ୍ତର |,ਦਾਨੀ ਪੱਧਰ
ମାଡିଟ୍ ଚୁକ୍ତି |,ਮਦਿਤ ਸੰਧੀ
"ବ୍ୟଭିଚାର, ବ୍ୟଭିଚାର","ਮਿਲਾਵਟ, ਮਿਲਾਵਟ"
ଡୋପଲର ପ୍ରଭାବ,ਡੋਪਲਰ ਪ੍ਰਭਾਵ
"age ଷଧ, age ଷଧ","ਖੁਰਾਕ, ਖੁਰਾਕ"
କ୍ୱାଣ୍ଟୋମିଟର |,ਕੁਆਂਟੋਮੀਟਰ
"ବିନ୍ଦୁ, ବିନ୍ଦୁ","ਬਿੰਦੀ ਵਾਲਾ, ਬਿੰਦੀ ਵਾਲਾ"
"ଡବଲ୍, ଡିପ୍ଲଏଡ୍, ଯୋଡି, ଡୁଆଲ୍, ସାଧାରଣ, ଡିଚୋଟୋମସ୍ |","ਡਬਲ, ਡਿਪਲੋਇਡ, ਜੋੜਾ, ਦੋਹਰਾ, ਆਮ, ਦੋਹਰਾ"
ଡବଲ୍ ବଣ୍ଡ୍ |,ਡਬਲ ਬਾਂਡ
ବାଇକୋନଭେକ୍ସ ଲେନ୍ସ |,biconvex ਲੈਨਜ
ବାଇକୋନଭେକ୍ସ ଲେନ୍ସ |,biconvex ਲੈਨਜ
ବାଇନାରୀ ଭିନ୍ନକ୍ଷମ |,ਬਾਈਨਰੀ ਅੰਤਰ
ଡବଲ୍ ଆୟନାଇଜେସନ୍ |,ਡਬਲ ionization
ଡବଲ୍ ଅଣୁ,ਡਬਲ ਅਣੂ
ଦୁଇଥର ସଠିକତା |,ਡਬਲ ਸ਼ੁੱਧਤਾ
ଦୁଇଥର ପ୍ରତିଫଳନ |,ਦੋਹਰਾ ਅਪਵਰਤਨ
ଡବଲ୍ ସିରିଜ୍ |,ਡਬਲ ਸੀਰੀਜ਼
ଯୁଗଳ ତାରା |,ਤਾਰਿਆਂ ਦੀ ਜੋੜੀ
ଦୁଇଥର |,ਡਬਲ
ଆକ୍ରୋମାଟିକ୍ ଲେନ୍ସ ଯୋଡି |,ਅਕ੍ਰੋਮੈਟਿਕ ਲੈਂਸ ਜੋੜਾ
"ବିସ୍ତାର, ବିସ୍ତାର","ਫੈਲਾਉਣਾ, ਫੈਲਾਉਣਾ"
ଦ୍ୱିଗୁଣିତ ଚାର୍ଜ କଣିକା |,ਦੁੱਗਣਾ ਚਾਰਜ ਵਾਲਾ ਕਣ
ଭ୍ରଷ୍ଟାଚାର,ਭ੍ਰਿਸ਼ਟ
ଡବଲ୍ ଆୟନାଇଜଡ୍ |,ਡਬਲ ionized
ତଳକୁ,ਹੇਠਾਂ ਵੱਲ
ଟ୍ରାକ୍ସନ୍ ଖଣି ଖଣି ସେମି କମ୍ପାକ୍ଟ |,ਟ੍ਰੈਕਸ਼ਨ ਧਾਤੂ ਧਾਤੂ ਅਰਧ ਸੰਖੇਪ
ଟ୍ରାକ୍ସନ୍ ଫୋର୍ସ |,ਟ੍ਰੈਕਸ਼ਨ ਫੋਰਸ
"ୱା, ରନ୍ଫ୍, ଆପୋଡ୍, ଡ୍ରିଫ୍ଟ (ଖଣି), ପଞ୍ଜ (ଖାଦ୍ୟ), ବିସ୍ଥାପନ |","ਵਾਹ, ਵਹਾਅ, ਅਪੋਧ, ਵਹਿਣਾ (ਖਨਨ), ਪੰਝ (ਭੋਜਨ), ਵਿਸਥਾਪਨ"
ରନ୍ ଅଫ୍ ଷ୍ଟ୍ରିମ୍ |,ਰਨਆਫ ਸਟ੍ਰੀਮ
କାର୍ଯ୍ୟକ୍ଷମ,ਕਾਰਜਸ਼ੀਲ
ଚାଳନା ଭୋଲଟେଜ୍ |,ਸੰਚਾਲਨ ਵੋਲਟੇਜ
ପେଟି ବଲ୍ |,ਛੋਟੀ ਗੇਂਦ
ହଠାତ୍ ବିରତି |,ਅਚਾਨਕ ਬਰੇਕ
"ବିନ୍ଦୁ, ମାଇକ୍ରୋ ପଏଣ୍ଟ, ଡ୍ରପଲେଟ୍ |","ਬਿੰਦੀ, ਮਾਈਕ੍ਰੋ ਪੁਆਇੰਟ, ਬੂੰਦ"
ପତନ,ਗਿਰਾਵਟ
ଶୁଖିଲା |,ਸੁੱਕਾ
ଶୁଖିଲା ଶୁଖିଲା ହାଇଗ୍ରୋମିଟର |,ਸੁੱਕਾ ਸੁੱਕਾ ਹਾਈਗਰੋਮੀਟਰ
ଯୋଗାଯୋଗ ବିଫଳ ହେଲା |,ਅਸਫਲ ਸੰਪਰਕ
"ଡବଲ୍ ଅପରେସନ୍, ଡୁଆଲ୍ ଅପରେସନ୍ |","ਡਬਲ ਓਪਰੇਸ਼ਨ, ਦੋਹਰੀ ਕਾਰਵਾਈ"
ନଳୀ,"ਨਲੀ, ਨਲਕੀ"
