Punjabi,Hindi
ਮੁੜ ਨਿਵੇਸ਼ ਦੀ ਦੌੜ,पुनर्निवेश दौड़
ਪੁਨਰਨਿਵੇਸ਼ ਵਿਸਥਾਪਨ ਰਜਿਸਟਰ,पुनर्निवेश विस्थापन रजिस्टर
ਮੁੜ ਨਿਵੇਸ਼ ਸਿਧਾਂਤ ਚਿੱਤਰ,पुनर्निवेश सिद्धांत आरेख
ਮੁੜ ਜਾਣ-ਪਛਾਣ ਵੋਲਟੇਜ ਚਿੱਤਰ,पुनर्निवेश वोल्टता आरेख
ਫਰਮੀ ਪੱਧਰ,फर्मीस्तर
ਫੇਰਿਕ ਇੰਡਕਟਰ,फेरिक प्रेरक
ਫੇਰਾਈਟ,फेराइट
ferrite antenna,फेराइट ऐन्टेना
ferrite ਬੂਟੀ,फेराइट वीड
ferrite ਸਪਿਨਰ,फेराइट परिचक्रक
ferrite ਵੱਖ ਕਰਨ ਵਾਲਾ,फेराइट पृथक्कारी
ਫੇਰਾਈਟ ਲਾਈਨ ਐਕਸਟੈਂਸ਼ਨ,फेराइट रेखा विस्तार
ਫੇਰਾਈਟ-ਕੋਰ ਟ੍ਰਾਂਸਫਾਰਮਰ,फैराइट-कोर ट्रांसफॉर्मर
ਫੇਰੋ ਕਰੋਮ ਟੇਪ,फेरो क्रोम टेप
ferromagnetism,लौह-चुंबकत्व
ਕਿਸਮਤ,फेट
ਫੀਲਡ ਇਫੈਕਟ ਟਰਾਂਜ਼ਿਸਟਰ (FET),क्षेत्र प्रभाव ट्रांजिस्टर (फेट)
ਚਰਬੀ ਬੂਸਟਰ,फेट प्रर्वधक
fret ਪੂਰਕ ਸਮਰੂਪਤਾ,फेट पूरक सममिति
ਚਰਬੀ ਘਟਾਓ ਮੋਡ,फेट अवक्षय विधा
"ਕਿਸਮਤ ਦਵੈਤ ਦੁਆਰ, ਦਵੈਤ ਦਰਵਾਜ਼ਾ","फेट द्वैत द्वार, द्वैत गेट"
ਚਰਬੀ ਵਿਕਾਸ ਮੋਡ,फेट संवृद्धि विधा
fret ਬਾਰੰਬਾਰਤਾ ਜਵਾਬ,फेट आवृत्ति अनुक्रिया
ਫੈਟ ਗ੍ਰਾਫਿਕ ਵਿਸ਼ਲੇਸ਼ਣ,फेट आलेखी विश्लेषण
ਕਿਸਮਤ ਨਿਵੇਸ਼ ਸੁਰੱਖਿਆ,फेट निवेश सुरक्षा
ਚਰਬੀ ਉਲਟ,फेट प्रतिलोमी
ਕਿਸਮਤ ਸਮਝੌਤਾ,फेट संधि
ਚਰਬੀ mosfet,फेट मॉसफेट
ਚਰਬੀ ਚਾਲਕਤਾ,फेट अंतराचालकता
ਸੌਣ ਦਾ ਸਮਾਂ,अनयन समय
ਫਾਇਲ ਆਯਾਤ,संचिका आयात
ਫਾਈਬਰ,तंतु
ਫਾਈਬਰ ਕੁਨੈਕਟਰ,तंतु अनुयोजक
ਫਾਈਬਰ ਵੰਡਿਆ ਡਾਟਾ ਇੰਟਰਫੇਸ,फाइबर वितरित आँकड़ा अंतरापृष्ठ
ਫਾਈਬਰ ਗਲਾਸ,फाइबर ग्लास
ਫਾਈਬਰ ਆਪਟਿਕ ਲਿੰਕ,तंतु प्रकाशीय लिंक
ਫਾਈਬਰ ਆਪਟਿਕਸ ਟ੍ਰਾਂਸਮਿਸ਼ਨ ਵਿੰਡੋ,तंतु प्रकाशिकी संचरण विंडो
ਫਾਈਬਰ ਲਾਈਟ ਡਿਟੈਕਟਰ,तंतु प्रकाश संसूचक
ਫਾਈਬਰ ਬੰਧਨ,तंतु समबंधन
ਫਿਬੋਨਾਚੀ ਨੰਬਰ,फिबोनाशी संख्या
ਵਰਚੁਅਲ ਸ਼ੋਰ ਜਨਰੇਟਰ,कल्पित रव जनित्र
ਪ੍ਰਾਪਤ ਕਰਨ ਵਾਲੇ ਦੀ ਵਫ਼ਾਦਾਰੀ,अभिग्राही की तदरूपता
ਧੋਖਾਧੜੀ,तद्रूपण
ਖੇਤਰ ਸਹਾਇਤਾ ਪ੍ਰਾਪਤ,क्षेत्र ससहाय
ਖੇਤਰ ਪ੍ਰਭਾਵ ਜੰਤਰ,क्षेत्र प्रभाव युक्ति
ਖੇਤਰ ਪ੍ਰਭਾਵ ਸਵਿੱਚ,क्षेत्र प्रभाव स्विच
ਖੇਤਰ ਪ੍ਰਭਾਵਸ਼ਾਲੀ ਟਰਾਂਜ਼ਿਸਟਰ,क्षेत्र प्रभावी ट्रांजिस्टर
ਖੇਤਰ ਨਿਕਾਸ,क्षेत्र-उत्सर्जन
ਲੀਡ ਸਰੀਰ,अग्रभरण निकाय
ਖੇਤਰ ਦੀ ਬਾਰੰਬਾਰਤਾ,क्षेत्र आवृत्ति
ਖੇਤਰ ਦੀ ਤੀਬਰਤਾ,क्षेत्र तीव्रता
ਖੇਤਰ ਪ੍ਰੋਗਰਾਮ ਤਰਕ ਐਰੇ,क्षेत्र क्रमादेश तर्क व्यूह
ਖੇਤਰ ਟੈਸਟ,क्षेत्र परिक्षण
ਖੇਤਰ ਰੱਦ,क्षेत्र निरसन
FIFO ਮੈਮੋਰੀ,एफ आई एफ ओ स्मृति
ਕੁਸ਼ਲਤਾ ਸੂਚਕਾਂਕ,दक्षतांक
ਫਾਈਲ,संचिका
ਫਾਈਲ ਫਿਲਰ,संचिका पूर्तीकर
ਫਾਈਲ ਕਮਾਂਡ,संचिका समादेश
ਫਾਇਲ ਸਰਵਰ,संचिका सरवर
ਪਰਤ ਕੈਪਸੀਟਰ,परत संधारित्र
ਪਰਤ ਰੋਧਕ,परतरूपी प्रतिरोधक
ਫਿਲਟਰ,फिल्टर
ਫਿਲਟਰ ਵਿਸ਼ੇਸ਼ਤਾਵਾਂ,फिल्टर अभिलक्षणिक
ਫਿਲਟਰ ਸਰਕਟ,फिल्टर परिपथ
ਸੰਗ੍ਰਹਿ,संच
ਫਿਲਟਰ ਡਿਜ਼ਾਈਨ,फिल्टर अभिकल्पना
ਸੰਚਾਰ ਡਾਟਾ,संचार आँकड़ा
ਫਿਲਟਰ ਵਿਧੀ,फिल्टर विधि
ਫਿਲਟਰ ਪੁਨਰ ਨਿਰਮਾਣ,फिल्टर पुनर्निर्माण
ਅੰਤਮ ਅਸੈਂਬਲਿੰਗ,अंतिम कोडंतरण
ਫਿੰਗਰ ਪ੍ਰਿੰਟ,फिंगर प्रिंट (अंगुली छाप)
ਸੀਮਤ ਆਵੇਗਸ਼ੀਲ ਰਿਪੋਰਟਿੰਗ ਫਿਲਟਰ,परिमित आवेगी प्रतिवेदन फिल्टर
ਸੀਮਿਤ ਪੈਰਾਮੀਟਰ,परिमित प्राचल
ਸੀਮਿਤ ਰਾਜ ਮਸ਼ੀਨ,परिमित अवस्था मशीन
ਗੋਲੀਬਾਰੀ ਕੋਣ,फायरन कोण
ਫਰਮਵੇਅਰ,फमवेयर
ਪਹਿਲਾ ਚਿੱਤਰ ਸ਼ਬਦ,प्रथम आँकड़ा शब्द
ਪਹਿਲਾ ਆਰਡਰ ਪਰਾਸ਼,प्रथम क्रम प्राश
ਫਿਸ਼ਰ ਲੂਪ ਟੈਸਟ,फिशर पाश परीक्षण
ਸਥਿਰ,नियत
ਸਥਿਰ attenuator,नियत क्षीणकारी
ਸਥਿਰ ਸਥਿਤੀ,नियत अभिनति
ਸਥਿਰ ਕੈਲਕੁਲੇਟਰ,नियत गणित्र
ਸਥਿਰ ਖੇਤਰ,नियत क्षेत्र
ਅਸਾਈਨਮੈਂਟ ਮਸ਼ੀਨ,नियत निदेंश मशीन
ਨਿਸ਼ਚਿਤ ਸਮਾਂ ਕੰਟਰੋਲਰ,नियत समय नियंत्रक
ਝੰਡਾ,फ्लैग
flange,फ्लैंज
ਫਲੈਪ attenuator,फ्लैप क्षीणकारी
ਚਮਕਦਾਰ,दमक
ਚਮਕ ਕਨਵਰਟਰ,दमक परिवर्तक
ਗਲੋ,दमक
ਫਲੈਟ ਫਲੋਰ ਸਕੈਨਿੰਗ,सपाट तल क्रमवीक्षण
ਫਲੈਟ ਕੋਇਲ,समतल कुंडली
ਫਲੈਟ ਫਾਇਲ,सपाट फाइल
ਫਲੈਟ ਫਿਲਟਰ,सपाट फिल्टर
ਫਲੈਟ ਪੈਕ,फ्लैट पैक
ਫਲੈਟ ਰਿਬਨ ਕੇਬਲ,समतल रिबन केबल
ਫਲੈਟ ਚੋਟੀ ਦਾ ਨਮੂਨਾ,सपाट शीर्ष प्रतिचयन
F-ਪਰਤ,F-परत
F-ਲੇਅਰ ਆਇਨੋਸਫੀਅਰ,F-परत आयनमंडल
ਫਲੇਮਿੰਗ,फ्लेमिंग
ਫਲੇਮਿੰਗ ਅਤੇ ਕਲਿੰਟਨ ਡਾਇਵਰਜੈਂਸ ਵਿਧੀ,फ्लेमिंग एव क्लिंटन दिक्परिवर्तन विधि
ਉੱਡਣਾ,स्फुरण
ਵਹਿਣ ਦਾ ਸ਼ੋਰ,स्फुरण रव
ਫਲਟਰ ਫੋਟੋਮੀਟਰ,स्फुरण प्रकाशमापी
ਫਲਿਪ ਫਲਾਪ,फ्लिप फ्लॉप
ਫਲਿੱਪ ਫਲਾਪ ਅਸਿੰਕਰੋਨਸ ਨਿਵੇਸ਼,फ्लिप फ्लॉप अतुल्यकाली निवेश
ਫਲਿੱਪ ਫਲਾਪ ਵਿਸ਼ੇਸ਼ਤਾਵਾਂ,फ्लिप फ्लॉप लक्षण
ਫਲਿੱਪ ਫਲਾਪ ਕਾਲ ਸਿਗਨਲ,फ्लिप फ्लॉप कालद सिगनल
ਫਲਿੱਪ ਫਲਾਪ ਟਾਈਮਲਾਈਨ,फ्लिप फ्लॉप कालबद्ध
ਫਲਿੱਪ ਫਲਾਪ ਕੋਰ-ਟਰਿੱਗਰ ਕੀਤਾ ਗਿਆ,फ्लिप फ्लॉप कोर-ट्रिगर
ਫਲਿੱਪ ਫਲਾਪ jK ਟ੍ਰਿਗਰ,फ्लिप फ्लॉप j-K ट्रिगर
ਫਲਿੱਪ ਫਲਾਪ ਕੁੰਡੀ,फ्लिप फ्लॉप लैच
ਫਲਿੱਪ ਫਲਾਪ ਮਾਸਟਰ-ਸੇਵ,फ्लिप फ्लॉप मास्टर-स्लेव
ਫਲਿੱਪ ਫਲਾਪ RS,फ्लिप फ्लॉप R-S
ਫਲਿੱਪ ਫਲਾਪ ਸਟਾਰਟਅੱਪ ਰੀਸਟਾਰਟ ਸੈੱਟ ਰੀਸੈਟ (SR),फ्लिप फ्लॉप आरंभन पुन: आरंभन सेट रिसेट (SR)
ਫਲਿੱਪ ਫਲਾਪ ਸਮਕਾਲੀ ਨਿਵੇਸ਼,फ्लिप फ्लाप तुल्यकाली निवेश
ਫਲੋਟੇਸ਼ਨ ਚਾਰਜ,प्लवन आवेशन
ਫਲੋਟ ਗਠਨ,प्लवी रचना
ਫਲੋਟਿੰਗ ਗੇਟ,प्लावी गेट
ਵੰਡਣਾ,प्लविनिवेश
ਅਣ-ਕੁਨੈਕਟਿਡ ਲੋਡ,असंबद्ध भार
ਗੈਰ-ਸੰਬੰਧਿਤ ਸਰੋਤ,असंबद्ध स्रोत
ਪੂਰੀ ਰੋਸ਼ਨੀ,पूर प्रदीपन
ਫਲਾਪੀ,फ्लॉपी
ਫਲਾਪੀ ਡਿਸਕ,फ्लॉपी डिस्क
ਵਹਾਅ,प्रवाह
ਵਹਾਅ ਚਾਰਟ,प्रवाह संचित्र
ਗਰੇਡੀਐਂਟ ਚਿੱਤਰ,क्रमदर्शी आरेख
ਵਹਾਅ ਦੀ ਦਿਸ਼ਾ,प्रवाह दिशा
ਵਹਾਅ ਲਾਈਨ,प्रवाह रेखा
ਫਲੋਮੀਟਰ,प्रवाहमापी
FLT U2 ਫਿਲਟਰ,एफ एल टी U2 फिल्टर
ਬਹੁਵਚਨ ਡਿਕੈ ਥਿਊਰਮ,उच्चावचन क्षय प्रमेय
ਤਰਲ ਰਗੜ damping,तरल घर्षण अवमंदन
ਤਰਲ ਮੰਜ਼ਿਲ,तरल तल
ਫਲੋਰੋਸੈਂਸ ਪ੍ਰਭਾਵ ਟਿਊਬ,प्रतिदीप्ति प्रभाव नलिका
ਫਲੋਰੋਸੈਂਟ,प्रतिदीप्तिशील/प्रतिदीप्ति
ਉੱਡਣਾ,फ्लटर
ਵਹਾਅ ਦੀ ਘਣਤਾ,फ्लक्स घनत्व
ਪ੍ਰਵਾਹ ਦਰਵਾਜ਼ਾ ਮੈਗਨੇਟੋਮੀਟਰ,फ्लक्स द्वार चुंबकत्वमापी
ਵਹਾਅ ਬਾਈਡਿੰਗ,फ्लक्स बंधता
"ਫਲਾਕਸ ਮੀਟਰ, ਫਲੈਕਸ ਮੀਟਰ","अभिवाह मीटर, फ्लक्स मीटर"
ਵਹਾਅ ਸੋਲਡਰ,फ्लक्स सोल्डरन
ਵਿਰੋਧੀ ਸੱਟ,प्रतिघाव
ਪ੍ਰਤੀਕਰਮ ਉੱਚ ਵੋਲਟੇਜ,प्रतिघाव उच्च वोल्टता
ਉਲਟ ਕਰੰਟ ਟ੍ਰਾਂਸਫਾਰਮਰ,प्रतिघाव ट्रांसफॉर्मर
ਸੰਚਵ ਪ੍ਰਭਾਵ,संचयन प्रभाव
ਬਾਰੰਬਾਰਤਾ ਮੋਡੂਲੇਸ਼ਨ ਡਿਜੀਟਲ ਡਿਟੈਕਟਰ,आवृत्ति मॉडुलन अंकीय संसूचक
ਫ੍ਰੀਕੁਐਂਸੀ ਮੋਡੂਲੇਸ਼ਨ ਪੀਕ ਡਿਟੈਕਟਰ,आवृत्ति मॉडुलन शिखर संसूचक
ਲਿਫਾਫੇ ਵਾਲੀ ਮੋਡੂਲੇਸ਼ਨ ਆਰਟ ਐਡਿਡ ਲੂਪ ਡਿਟੈਕਟਰ,आवृतित मॉडुलन कला अभिवद्ध पाश संसूचक
ਐੱਫ.ਐੱਮ ਆਵਾਜ਼ ਦੀ ਬਾਰੰਬਾਰਤਾ ਟੈਲੀਗ੍ਰਾਫ,एफ.एम. वाणी आवृत्ति टेलिग्राफ
ਫੋਕਲ,नाभीय
ਫੋਕਸ,फोकस
ਫੋਕਸ ਕੈਮਰਾ,फोकस कैमरा
ਫੋਕਸ ਐਰਰ ਐਂਪਲੀਫਾਇਰ,फोकस त्रुटि प्रवर्धक
ਫੋਕਸ ਤਸਵੀਰ ਟਿਊਬ,फोकस चित्र नलिका
ਫੋਕਸ ਸਰਵੋ,फोकस सर्वो
ਫੋਕਸ ਅਤੇ ਫਾਲੋ-ਅੱਪ,फोकसन एवं अनुवर्तन कुंडली
ਫੋਕਸ ਕਰੋ ਅਤੇ ਸਰੀਰ ਦੀ ਪਾਲਣਾ ਕਰੋ,फोकसन एवं अनुवर्तन निकाय
ਫੁਆਇਲ-ਕਿਸਮ ਗੇਜ,पन्नी-प्रकार गेज
ਪਹਿਲੀ ਦਰਾੜ,प्रथम भंजन
ਫੋਲਡ ਬੈਕ ਵੋਲਟੇਜ ਲਿਮਿਟਰ,वलन पश्च वोल्टता सीमक
ਸਫੈਦ ਲਾਈਨ ਮੁੱਲ,श्वेत-रेखन मान
ਮੌਜੂਦਾ ਲਿਮਿਟਰ ਨੂੰ ਪਿੱਛੇ ਮੋੜੋ,वलन पश्च धारा सीमक
ਫੋਲਡ ਆਰਕੀਟੈਕਚਰ,वलित वास्तुकला
ਫੋਲਡਡ ਡਾਈਪੋਲ,वलित द्विध्रुव
ਫੋਲਡ ਡੋਪੋਲ,वलित द्विधुव
ਫੋਲਡ ਐਲੀਮੈਂਟ,वलित अवयव
ਪਿੱਛੇ,अनुगामी
ਫੌਂਟ ਡਿਸਪਲੇਅ,फॉन्ट प्रदर्श
ਭੋਜਨ ਪ੍ਰਿੰਟ,पद-चिन्ह
ਵਰਜਿਤ ਪਹਿਰੇਦਾਰ,वर्जित बैंड
ਵਰਜਿਤ ਊਰਜਾ ਪਾੜਾ,वर्जित ऊर्जा अंतराल
ਰੋਕਿਆ ਜ਼ੋਨ,वर्जित क्षेत्र
ਫੋਰਸ,बल
propulsive ਪਰਿਵਰਤਕ,प्रणोदित दिक्परिवर्तक
ਵਿਦੇਸ਼ੀ ਵਸਤੂ,बाह्य वस्तु
ਫਾਰਮ ਫੈਕਟਰ,रूप गुणक
ਪੰਨਾ ਭਰੋ,पृष्ठ भरण
ਰਸਮੀ ਤਰਕ,औपचारिक तर्क
ਫਾਰਮੈਟ ਨੰਬਰ,फार्मेट संख्या
fortran,फोर्ट्रान
ਅਚਾਨਕ ਵਿਗਾੜ,आकस्मिक विरूपण
ਅੱਗੇ ਪੱਖਪਾਤ,अग्रबायस
ਅੱਗੇ ਪੱਖਪਾਤ,अग्र अभिनत
ਅੱਗੇ ਪੱਖਪਾਤ ਸੰਯੁਕਤ,अग्र बायस संधि
ਅੱਗੇ ਬਲਾਕਿੰਗ ਰਾਜ,अग्र अवरोधी अवस्था
ਅੱਗੇ ਬਰੇਕ ਵੋਲਟੇਜ,अग्र भंजन वोल्टता
ਅੱਗੇ ਗਲਤੀ ਸੁਧਾਰ,अग्रदिशिक त्रुटि संशोधन
ਸਾਹਮਣੇ ਲੂਪ ਲਾਭ,अग्र पाश लब्धि
ਸਾਹਮਣੇ ਸੜਕ ਲਾਭ,अग्र पथ लब्धि
ਅੱਗੇ ਧਰੁਵੀਤਾ,अग्र ध्रुवणता
ਅੱਗੇ ਚਾਲਕਤਾ,अग्र अंतराचालकता
ਅੱਗੇ ਆਵਾਜਾਈ ਦਾ ਸਮਾਂ,अग्रदिशिक गमन काल
ਫੋਸਟਰ ਸਿਲੀ ਵਿਵੇਕਰ,फोस्टर सिली विविक्तकर
ਚੌਗੁਣਾ ਇੰਕੋਡਿੰਗ,चतुःद्वयंक कूटन
quadrupole,चतुःनिवेश
ਚਤੁਰਭੁਜ ਡਿਜ਼ੀਟਲ ਸੰਚਾਰ,चतुः अवस्था अंकीय संचरण
ਚਤੁਰਭੁਜ ਨੈੱਟਵਰਕ,चतुन्तर्य जालक्रम
ਚਤੁਰਭੁਜ ਨੈੱਟਵਰਕ,चर्तुटर्मिनल नेटवर्क
ਕਵਾਡ ਟਿਊਬ ਕੈਮਰਾ,चतुःट्यूब कैमरा
ਫੁਰੀਅਰ ਗੁਣਾਂਕ,फोरियर गुणांक
ਫੁਰੀਅਰ ਏਕੀਕਰਣ,फोरियर समाकलन
ਫੁਰੀਅਰ ਉਲਟ,फोरियर प्रतिलोम
ਚਾਰੀਅਰ ਲੜੀ,फोरियर श्रेणी
ਸੰਚਾਰ,संचरण
ਫੁਰੀਅਰ ਤ੍ਰਿਕੋਣਮਿਤੀ ਲੜੀ,फोरियर त्रिकोणमितीय श्रेणी
ਫੁਰੀਅਰ ਥਿਊਰਮ,फोरियर प्रमेय
ਚਾਰ ਗੁਣਾ ਜੰਤਰ,चतुःपरत युक्ति
ਚਤੁਰਭੁਜ ਡਾਇਓਡ,चतुर्स्तरीय डायोड
ਮੋਬਾਈਲ ਪੁਆਇੰਟ ਪ੍ਰੋਸੈਸਰ,चलबिंदु संसाधित्र
ਫਲੋਟਿੰਗ ਪੁਆਇੰਟ ਯੂਨਿਟ,चलबिंदु इकाई
ਫਾਇਲ ਤਬਦੀਲੀ,संचिका उपस्थापन
ਅੰਸ਼ਿਕ ਗਲਤੀ,भिन्नात्मक त्रुटि
ਅੰਤਰ ਸੰਚਾਰ,भिन्नात्मकता संचरणता
ਫਰੇਮ,फ्रेम
ਫਰੇਮ ਬਫਰ ਚਿੱਪ,फ्रेम बफर चिप
ਫਰੇਮ ਕੈਪਚਰ,फ्रेम प्रग्रहण
ਫਰੇਮ ਪਾਸਵਰਡ,फ्रेम कूट शब्द
ਫਰੇਮ ਫਾਰਮੈਟ,"फ्रेम फॉर्मेट, संरूप"
ਫਰੇਮ ਬਾਰੰਬਾਰਤਾ,फ्रेम आवृत्ति
ਫਰੇਮ ਜ਼ਮੀਨ,फ्रेम भौम
ਫਰੇਮ ਸਮਕਾਲੀ ਬਿੰਦੂ,फ्रेम तुल्यकालिक अंक
ਫਰੇਮ ਸਮਕਾਲੀਕਰਨ,फ्रेम तुल्यकालन
ਫਰੇਮ ਸਮਕਾਲੀ ਸਿਗਨਲ,फ्रेम तुल्यकालिक संकेत
ਫਰੈਂਕ ਕੋਡ,फ्रैंक कोड
ਮੁਫ਼ਤ ਇਲੈਕਟ੍ਰੋਨ,मुक्त इलेक्ट्रॉन
ਮੁਫ਼ਤ ਜ਼ੋਨ,मुक्त क्षेत्र
ਮੁਫ਼ਤ ਮੂਵਿੰਗ ਔਸਿਲੇਟਰ,मुक्त गतिमान दोलित्र
ਖਾਲੀ ਸਪੇਸਿੰਗ ਰੁਕਾਵਟ,मुक्त रिक्ति प्रतिबाधा
ਖਾਲੀ ਸਪੇਸਿੰਗ,मुक्त रिक्ति पथ ह्रास
ਮੁਫਤ ਮੂਵਿੰਗ ਮਲਟੀਵਾਈਬ੍ਰੇਟਰ,मुक्त गतिमान बहुकंपित्र
ਬਾਰੰਬਾਰਤਾ,आवृत्ति
ਬਾਰੰਬਾਰਤਾ,आवृत्ति
ਬਾਰੰਬਾਰਤਾ,आवृत्ति
ਬਾਰੰਬਾਰਤਾ,आवृत्ति
ਬਾਰੰਬਾਰਤਾ ਨਾਲ ਜੁੜਿਆ ਚੈਨਲ,आवृत्ति संलग्न चैनल
ਬਾਰੰਬਾਰਤਾ ਅਸਾਈਨਮੈਂਟ,आवृत्ति नियतन
ਬਾਰੰਬਾਰਤਾ ਬੈਂਡ,आवृत्ति बैंड
ਬਾਰੰਬਾਰਤਾ ਕਨਵਰਟਰ,आवृत्ति परिवर्तक
ਬਾਰੰਬਾਰਤਾ ਮੁਆਵਜ਼ਾ,आवृत्ति प्रतिपूरण
ਬਾਰੰਬਾਰਤਾ ਮੁਆਵਜ਼ਾ,आवृत्ति क्षतिपूरण
ਬਾਰੰਬਾਰਤਾ ਨਿਯੰਤਰਿਤ ਔਸਿਲੇਟਰ,आवृत्ति नियंत्रित दोलित्र
ਬਾਰੰਬਾਰਤਾ ਤਬਦੀਲੀ,आवृत्ति रूपांतरण
ਬਾਰੰਬਾਰਤਾ ਮੋਡੂਲੇਸ਼ਨ,आवृत्ति विमाडुलन
ਬਾਰੰਬਾਰਤਾ ਖੋਜੀ,आवृत्ति संसूचक
ਬਾਰੰਬਾਰਤਾ ਭਟਕਣਾ,आवृत्ति विचलन
ਬਾਰੰਬਾਰਤਾ ਭਟਕਣਾ,आवृत्ति विचलन
ਬਾਰੰਬਾਰਤਾ ਅੰਤਰ,आवृत्ति विविक्तीकरण
ਬਾਰੰਬਾਰਤਾ ਵਿਤਕਰਾ ਕਰਨ ਵਾਲਾ,आवृत्ति विविक्तकर
ਬਾਰੰਬਾਰਤਾ ਵਿਗਾੜ,आवृत्ति विरूपण
ਬਾਰੰਬਾਰਤਾ ਪਰਿਵਰਤਨ,आवृत्ति विभिन्नता
ਬਾਰੰਬਾਰਤਾ ਵੱਖ ਕਰਨ ਵਾਲਾ,आवृत्ति विभाजक
ਮਲਟੀਪਲੈਕਸਰ ਫ੍ਰੀਕੁਐਂਸੀ ਡਿਵੀਜ਼ਨ,बहुसंकेतक आवृत्ति विभाजन
ਬਾਰੰਬਾਰਤਾ ਡਬਲਰ,आवृत्ति द्विगुणक
ਬਾਰੰਬਾਰਤਾ ਸਵਿਚਿੰਗ,आवृत्ति अंतर्बदल
ਬਾਰੰਬਾਰਤਾ ਪੈਦਾ,आवृत्ति जनन
ਬਾਰੰਬਾਰਤਾ ਨਿਰਭਰ ਐਂਟੀਨਾ,आवृत्ति अनाश्रित ऐन्टेना
ਬਾਰੰਬਾਰਤਾ ਇੰਟਰਫੇਸ,आवृत्ति अंतरापृष्ठ
ਬਾਰੰਬਾਰਤਾ ਦਖਲਅੰਦਾਜ਼ੀ,आवृत्ति व्यतिकरण
ਵਾਰਵਾਰਤਾ ਉਲਟ,आवृत्ति प्रतिलोम
ਬਾਰੰਬਾਰਤਾ ਮੋਡੂਲੇਸ਼ਨ,आवृत्ति मॉडुलन
ਬਾਰੰਬਾਰਤਾ ਮੋਡੂਲੇਸ਼ਨ ਸੂਚਕਾਂਕ,आवृत्ति मॉडुलन सूचकांक
ਬਾਰੰਬਾਰਤਾ ਮੋਡੀਊਲੇਟਰ,आवृत्ति मॉडुलक
ਬਾਰੰਬਾਰਤਾ ਤੰਗ ਬੈਂਡ,आवृत्ति संकीर्ण बैंड
ਬਾਰੰਬਾਰਤਾ ਸ਼ੋਰ,आवृत्ति रव
ਬਾਰੰਬਾਰਤਾ ਸੀਮਾ,आवृत्ति परास
ਬਾਰੰਬਾਰਤਾ ਪ੍ਰਤੀਕਿਰਿਆ ਮਾਡਿਊਲੇਟਰ,आवृत्ति प्रतिघात मॉडुलक
ਬਾਰੰਬਾਰਤਾ ਹਵਾਲਾ,आवृत्ति संदर्भ
ਬਾਰੰਬਾਰਤਾ ਜਵਾਬ,आवृत्ति अनुक्रिया
ਬਾਰੰਬਾਰਤਾ ਗਰੇਡਿੰਗ,आवृत्ति सोपानन
ਬਾਰੰਬਾਰਤਾ ਆਵਾਜ਼ ਸਰਕਟ,आवृत्ति ध्वनि परिपथ
ਬਾਰੰਬਾਰਤਾ ਸਪੈਕਟ੍ਰਮ,आवृत्ति स्पेक्ट्रम
ਬਾਰੰਬਾਰਤਾ ਸਥਿਰਤਾ,आवृत्ति स्थायित्व
ਬਾਰੰਬਾਰਤਾ ਮਿਆਰੀ,आवृत्ति मानक
ਬਾਰੰਬਾਰਤਾ ਨੁਕਸ,आवृत्ति प्रदोष
ਬਾਰੰਬਾਰਤਾ ਸੰਸਲੇਸ਼ਣ,आवृत्ति संश्लेषण
ਬਾਰੰਬਾਰਤਾ ਸੰਸਲੇਸ਼ਣ,आवृत्ति संश्लेषण
ਬਾਰੰਬਾਰਤਾ ਸਿੰਥੇਸਾਈਜ਼ਡ ਟਿਊਨਿੰਗ,आवृत्ति संश्लेषित समस्वरण
ਬਾਰੰਬਾਰਤਾ ਵੋਲਟੇਜ ਤਬਦੀਲੀ,आवृत्ति वोल्टता परिवर्तन
ਵੋਲਟੇਜ ਕਨਵਰਟਰ ਦੀ ਬਾਰੰਬਾਰਤਾ,आवृत्ति से वोल्टता परिवर्तक
ਬਾਰੰਬਾਰਤਾ-ਵੋਲਟੇਜ ਕਨਵਰਟਰ,आवृत्ति-वोल्टता परिवर्तक
ਬਾਰੰਬਾਰਤਾ-ਵੋਲਟੇਜ ਕਨਵਰਟਰ,आवृत्ति-वोल्टता परिवर्तक
ਬਾਰੰਬਾਰਤਾ ਬੇਅਰਿੰਗ,आवृत्ति सहन
ਬਾਰੰਬਾਰਤਾ ਟ੍ਰਾਂਸਫਰ,आवृत्ति स्थानांतरण
ਬਾਰੰਬਾਰਤਾ ਸੰਚਾਰ,आवृत्ति संचरण
ਬਾਰੰਬਾਰਤਾ ਟਿਊਨਰ,आवृत्ति समस्वरित्र
ਵੈਕਟਰ ਮੋਡਿਊਲੇਟਰ,वैरेक्टर मॉडुलक
ਬਾਰੰਬਾਰਤਾ ਚੌੜਾ ਬੈਂਡ,आवृत्ति विस्तृत बैंड
ਫਰੈਸਨੇਲ ਡਿਗਰੇਡੇਸ਼ਨ ਬਾਰੰਬਾਰਤਾ,फ्रेसनेल ह्रास आवृत्ति
ਰਗੜ ਗਲਤੀ,घर्षण त्रुटि
ਸਰਕਲ ਅੱਖਰ,अंचल वर्ण
ਸਾਹਮਣੇ ਬੋਰਡ ਕੰਟਰੋਲ,अग्र पट्ट नियंत्रण
ਸਾਹਮਣੇ ਦਲਾਨ,अग्र ओसारा
ਠੰਡ ਬਿੰਦੂ ਹਾਈਗਰੋਮੀਟਰ,तुषार बिंदु आर्द्रतामापी
